,UKF248,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TIMP3,0.03653957857703628,0.0035335195960474824,-0.03295339267918518,-0.027509893945713557,0.07182681933751973,-0.04165241623381209,0.03690445778135674,-0.013556067639973886,-0.08356274593385234,0.0645807352794972,0.0055593129782002685
PIGF,0.041529196411583494,0.07476947939628768,-0.009007546439235835,-0.048028636939948584,0.052629118223717686,0.010011693956591051,0.0023794997399173468,0.08797298123061215,0.024108105263444455,-0.006057288438874393,-0.1282297507389978
CRH,-0.020060545086762388,-0.016374020755389743,0.05505041565206909,-0.006711395431936508,0.09855975829236155,0.03995287467740846,0.0030998313594389373,-0.016693716820189827,-0.050126510313417444,0.04919707502241832,-0.040553952365722554
BDNF,-0.014578177143591402,-0.017843998972576543,-0.010432751235526833,-0.05437640686486849,-0.037725284115308906,-0.01790167742105073,-0.04360554737762465,0.04008154420668495,-0.014062342189997289,-0.064132200417054,-0.023786362280635614
CCL5,-0.0037782286894744582,0.0069461810379673845,0.06274791047656339,0.0367231552456161,-0.01365063029550831,0.0426829290171193,0.03704727987381259,-0.007045288324036479,0.029957576584148184,0.03336295553085568,-0.0014425135622934035
GAD1,0.007814746189504092,-0.018024526197159395,0.018285851697980856,0.0011452484508531961,0.2532936402235657,0.04942211619347206,-0.03343075400293118,-0.006153941557555641,-0.007347989081511228,0.10362670852169201,-0.006005858666436016
COL14A1,0.05633715166816779,0.018356560816178147,0.024940865920408322,-0.028309379270754147,-0.06703798226655681,-0.02067928236029967,0.051451845380614564,-0.0380673652706473,-0.0348126389493229,0.06213667621992093,0.0643104915723311
HLA-A,-0.026102090450014298,-0.01111637885949194,0.014822843364158988,-0.047409795459727094,-0.21440014599096735,-0.04386287136434288,0.03324444835745107,-0.047384855064017885,-0.004239853128679304,0.040864218250919904,0.1018626152402169
CD5L,-0.020060542765910124,,,,0.055539316101436746,,,,,,
FGF18,-0.018151165379933953,0.009535275822770157,,0.005676589993462888,,,-0.02746167132997331,0.047758130378280785,-0.024082343272067736,-0.020753572655716195,-0.02541974593466671
ADM,0.026470304311101516,0.08854532615298849,0.026468331017201047,0.023767895503102644,-0.05971236257137622,0.005965278688958584,-0.01571920601964889,-0.12512341476032196,0.002344733913144907,-0.018718143813014593,-0.07558084966854425
CCL15,0.009255656001724661,,,,,,,,,-0.017999571953135413,
GNAI2,-0.008480333154210611,0.002748840222238926,-0.02177005832130015,0.030560663878862304,-0.13832188633935757,-0.05073920380644854,0.0372564386124933,-0.05384074765422777,0.06983798347015722,0.09805397541119194,0.021540707496973767
HDC,,,0.0006513452928034089,,,,,,,-0.01990756563899611,-0.018516443563629515
COL11A1,0.05647207251256663,0.02217461521707354,0.0019277534326488403,-0.016229516916619443,-0.0008765416359837022,-0.0006361463688629867,0.014824911777026594,0.020309914278356437,-0.012018967649112878,0.004198602183238217,-0.07934747507733038
NUCB2,-0.011282616952986015,0.0615128375550784,0.03702880520592614,0.006277511498264529,0.013388525442547572,0.019367646203312487,-0.013765296505110401,-0.006310240328562214,-0.0272989287115099,0.04614963191527099,0.0401330305597388
FGF16,,,,,,,,,,,-0.018245548009338655
CXCL1,0.016962062846775906,,-0.013853168796723707,0.017782230253553855,-0.0043127952689071365,-0.021563271820249613,-0.00665102690388522,-0.030631853436620008,-0.029443517860597554,0.05252367545052649,-0.049064875233278654
VCAN,0.047366603380467526,0.01857818627260298,-0.0401103225378081,-0.023743085836222328,0.006623523784317035,-0.08007350411057865,0.012081018490341107,0.023670051424126204,0.07145516394920563,-0.02653824464499539,0.004353825474745968
MMP7,0.03091229693855336,-0.02012680336113392,-0.013648535479379102,-0.01287083801504488,-0.023342388814947854,-0.010293186963479911,0.014887605507706337,-0.04413350051226793,0.02513989467537963,0.04178349713811769,-0.033094587682754945
PTPN6,0.03902448806009424,0.04289783332246246,0.03849719372091718,0.01676044027032052,-0.02183188888979542,-0.024959248360462764,-0.016636763368324155,0.07237052371118025,0.04769937464001026,0.028993414574381184,0.03819494457585632
PTGS2,-0.008964443589299717,0.10279884241816009,0.026233205107725303,-0.004308668253454885,0.003883602645532456,0.057238115904356415,-0.0120900318904357,-0.08446696147392665,0.046491845141982686,0.0102613648366473,-0.005470407149614275
XCL1,-0.02198276683995838,,,-0.02113986985834978,0.04119461007307547,,,,,,0.09258198070043841
CD58,0.025767697896491314,0.06663142764600204,-0.04254784712054321,-0.011106272571764188,-0.002478641464168776,-0.013958006110171043,0.06271855784518923,0.008408485445359257,0.012530746043234975,-0.006630988965198687,-0.07285470274046903
TNFSF14,-0.022149903806735677,,-0.028438729479010612,-0.01642523297289203,-0.06648754118071712,,-0.02196789265842277,0.006904548440846183,0.04143267113566484,-0.0007455182961003577,0.04641694368520679
CNTN4,-0.01992365671748228,-0.023737789748453187,-0.040316802758369935,0.031083610156073794,0.16686530440064903,0.014748300962939623,0.0179729584336323,0.009626264452751674,0.053772022911105236,0.09303017177921494,-0.0054665720037721435
INSL3,0.015487277891890795,,,0.07923472800533518,,,0.06645712400725658,-0.02244666322605206,-0.014293112593626396,-0.024645496769482567,
BTLA,,,,,,,,,,-0.006443224466561349,
MFNG,-0.003413245129008539,0.03774305922536996,0.05188242049879204,0.019635197941106936,-0.0028955879391102486,0.04095125849299325,0.00927544084094584,0.07469717501248756,0.06579064907411528,0.06349059668740548,-0.009050008070646756
ICAM1,-0.06171356319240997,-0.0037363320020218286,0.04284589113048651,-0.0009728207397890398,0.0049290048215557426,0.013447802252189316,-0.027067419479085076,-0.03654830556138755,-0.03231602310544382,0.029261849393070756,0.004486351422309546
PROS1,0.020788745120658998,-0.010889613643606742,-0.017370621947273186,-0.04172721566950616,-0.028739251558684814,-0.027057096581743913,-0.012023423985768864,0.014064953444950911,-0.07674360844362575,0.009354292555151588,0.010833621048636333
CLCF1,-0.020419724469153626,0.0010422376354879326,-0.06256944175710923,-0.001546015270792836,-0.05369080683744385,0.00486131236564752,-0.015401314950242974,0.019955528313339983,-0.026789510389022726,-0.021205652178674508,-0.023360391425486828
PSAP,0.04083852846754181,-0.03615036129983695,-0.011377847021407152,-0.01684000968576801,-0.08224486789370948,0.022362039856590864,0.05881004756415206,0.00634722323025464,0.05521159487529742,-0.0038312992156884058,0.09394184375935752
EFEMP1,0.06694857463128659,-0.005230271239447486,0.0010589019427902518,-0.06398078240160883,-0.18602941226276892,-0.03864166590922387,0.08245235459905143,0.007835524179447282,-0.015618931198892422,0.012887964826076384,-0.005497811741698602
C1QTNF1,-0.023614074943014846,0.048258579816258,0.037749187315467156,-0.017658972059114618,0.08597976140913005,-0.01652241782969102,-0.0042606813367220605,-0.060720679212219124,0.052695708449592184,0.03461366002399707,-0.030005207807594456
ALB,0.017104637728495478,-0.019252481923912487,-0.02289370107191133,-0.016202948810158567,-0.036870276158994145,-0.0037100431864874692,0.0005085736029759536,-0.05146193701063789,-0.03327719961898148,0.033393149896899205,0.10528545837075164
CCL13,,,,,,,-0.016307447579691155,,0.029674169873963634,,
EFNA3,0.024365862372979104,-0.00785721631522491,-0.00436834635730594,-0.047427741052621604,0.1790788415965103,0.04335097972886788,-0.002713077111298702,-0.013570233153448187,0.03627045952286438,0.026068866081243446,0.0534074961916053
DRAXIN,0.009484774137818954,0.0321259234964209,-0.034972593148170174,-0.019505570723672493,-0.014614774581015767,-0.0062772662761474566,-0.07274488028753681,-0.04271413287155531,0.049260152847730686,-0.024770436559230356,0.02653138395477528
RAET1L,-0.015340650286432025,,,,,,,0.04996590342822864,0.020365634799449413,,
NPTX2,0.02511796056497752,-0.0350348826240742,-0.01675100656724106,0.012323423454179874,0.03457941775679151,0.03224782609299022,0.03230899601922035,0.0455603135935096,0.003722353134741749,0.10021322504255166,0.025527652835083882
FGF11,0.00460754083252652,0.020942635119084053,-0.03799054368106088,0.06636781018944365,-0.02768131683705779,-0.009984027299024353,-0.02343450535496665,-0.04459992216169111,0.025973650255424984,0.011825832811914717,-0.021425602549069125
CD59,0.028546314945808608,-0.004410463481607595,-0.009902468917173389,0.008395722190882974,-0.04004501186311001,0.0014337244783372634,0.10403016411583128,-0.015239577836515084,-0.08281452983192658,0.02249484845084106,0.0637013403827218
COL9A2,-0.0009482085805909482,0.007894608780714652,0.007535951670091267,0.004112242190979796,-0.08473128272060867,-0.01881289032626154,-0.005255549739276987,0.06284755995994531,0.029660516108641198,-0.00614309644411303,-0.05260650123607215
DLL3,-0.027713095121176853,0.05328121815271422,-0.01734379774680153,-0.003530614784094942,0.14944843181394665,0.01657639452268552,0.020147442450711626,0.07100164118088939,-0.005455161033474538,-0.000873156452212986,0.04139054887602889
FGF5,,,-0.018230125284527676,,0.07200089260819409,,,,,0.023796309218957666,-0.031298334285970716
LIN7C,0.04778205361612066,0.031082124543961323,0.005498345404577915,0.020317954070663995,0.03892853321410737,0.030058097101940844,0.021083588261651146,-0.0015852740499663176,-0.00462220387773336,0.005143340143152609,0.0200904416523047
GDF7,0.004144364535451196,0.12052805751271965,-0.03261071503282044,0.041875871886055786,0.24606872970539254,,,0.12889974620078828,-0.0033092664237953403,0.03698962628037176,-0.028304852372707152
PSPN,0.0005600349597773105,0.028014275571534093,-0.005415067599629836,0.016704987212430047,-0.06312161509505157,-0.03339188857308178,-0.044591887160974335,-0.046940974509871704,0.018165397743162653,0.003277172230982177,-0.018066768254991886
ANGPT1,0.10958405803993959,0.011684496275790114,0.009760548511601672,0.012589763820566528,-0.11644485702355521,0.04048857908009578,0.0647172978449671,0.013575538004608898,0.07332091544305228,-0.008003212308236102,0.02794612304488096
PNOC,0.006813839228133802,-0.01764891413599169,0.04425089637356554,-0.002016287501665495,0.16722146670682614,0.01068547895257904,,0.05663731168018528,0.04083191471994513,-0.02543644060382939,0.07170903375701503
L1CAM,0.040920923728326314,-0.011396330642724694,0.02447993734953042,0.06693350928344872,0.10146082489544639,0.08488862453762025,0.019730464633241053,-0.028787363039646362,0.07125508661193054,0.05328409215853563,0.07420785743778427
APOA1,0.023823485033824705,-0.0022038249052751123,0.016769343425655406,-0.019326123552868568,0.03002371911536812,-0.016040068052903558,0.013076753266216105,0.11320558987393405,0.08086877597299237,0.03781472217069671,-0.03233858884109305
PSEN1,0.010300737727520106,-0.00486151578000289,-0.002192705363353086,-0.013892798726599737,-0.1361454140736273,0.00456024588574821,0.017460086006656564,0.10901468717044578,-0.019104863984876767,-0.026116937755621565,0.0035136454965966368
CALM2,-0.009350780173598434,-0.013285229441516715,0.007577478565409429,0.04678142922408517,0.18784335952051112,0.05207315121571433,0.0827720451133653,0.07615467505303065,0.034110633396954027,-0.013318690981334399,0.03464467032508263
CLEC2B,0.04755147192301102,0.09284646511762028,-0.009247126109215034,0.04447550966556053,-0.07184141885544025,-0.033158634447168926,-0.024996590533789758,0.019582323948442937,0.021038197753144874,-0.02971672207806375,-0.06582870468048865
NTNG1,0.10102462902513452,0.03613516229000544,0.01624729269330028,-0.024252587600359286,0.1332733325491042,0.014132161386255697,0.05369022272277395,0.02978230962464442,0.03238527051261268,0.03660286995397321,0.03391849655968872
LRIG1,0.0822153855882373,0.0018490671927268608,-0.008038022244028638,-0.013028272150864821,-0.06741451117087918,-0.01942775073706042,0.0722369283541853,0.03574328846657631,-0.06720001663467419,-0.01634098284810739,0.09007624822493167
CPAMD8,-0.030820952656473496,0.03526033460955735,-0.0164916016677424,-0.016462572468872574,0.0031364066444470183,0.07947774933596344,,0.0340821210972455,,0.006482024155617048,-0.02007026177068777
GHRL,-0.006616426342388462,-0.02046692246046553,-3.582540510236412e-05,-0.018786630262789573,-0.025037722329817186,-0.02028612482183869,,,-0.03160358165561265,-0.03545021255638304,0.009957372212220063
NPY,-0.021503531961858856,0.04925348705177694,0.03386173498051092,0.027137828089686525,-0.036158085776381015,-0.02753108258878289,-0.04834344627891647,-0.021959216566481404,0.03012319967015451,0.036410799126098056,0.0056069299652020815
MMP2,0.017116857873003065,0.030059014240283434,-0.03103445449663705,-0.040499118312778234,-0.020530416089317046,-0.07489150766162234,0.07264899501309863,0.08923454761657214,0.04990726324100727,-0.010951838171968849,0.03311060866096067
PPY,0.0002124136764287602,,,-0.012031462200202065,,,-0.0231081783845917,-0.05282587213460516,-0.009149323709797322,0.0403771547021551,-0.02018935460014727
ALKAL2,-0.003955391169937782,-0.003330897927178784,-0.018698733344092774,-0.019349248427264574,-0.08829371194573014,0.05790472114636969,0.02791708006285122,0.015793373007577795,0.07501062057277529,-0.0004236665596688753,-0.027042814492824033
CSF1,0.024196677255024984,0.008332904226147762,0.00668081657481246,-0.0012205077011164436,-0.037126223838332424,-0.03776068458974663,0.002003172246017648,-0.042866937490002956,0.05749709996692293,-0.03240978643617868,0.00335716320393461
SEMA4C,-0.010810425189413556,-0.013084216952535704,0.008318136892508756,-0.008117992339133606,0.005698756762151107,-0.019657492133133527,0.09702705256569724,0.05364047599650497,-0.007934433525220878,0.014084496485187298,0.01149283825560224
BMP8A,,,,,,,,,,-0.02212065999813423,
ICAM2,-0.005702345294323964,0.029509942016411016,0.011744120766977433,-0.0008914454520958317,-0.012409133949071961,1.8299777780464673e-05,0.030048227154118937,0.03252965786538238,-0.027794922985993047,0.058692857396610926,0.05105151670033856
SYTL3,0.04185874782083637,0.05808480612832983,-0.014794800730252633,-0.050050137752256134,-0.04482333555997929,-0.014025106078177417,-0.019607004519211498,0.0004126541261673884,0.005847784194831351,0.01795165384538865,0.017746207578169946
IL1A,-0.02123039311172706,0.06646051155805065,0.028644575431934355,-0.019478256398922453,-0.04510142910772014,-0.008041220305768607,-0.041198694656888066,-0.02708439102515067,-0.0036423523637367826,-0.0344257610474197,-0.031802185852686175
HLA-G,-0.02360559772008706,0.010560372110134431,,,,,0.02549500063128692,0.021030930690552025,-0.03076640401976681,,
PGF,-0.0332638175004476,0.062021696819063575,0.010771616231427401,0.006668364718418148,0.08968451019592809,-0.02769960569419117,-0.0359986515109321,0.02411207973967936,-0.0755017064016113,0.08321743584367515,0.07870970453964345
LGALS8,0.038860467657326224,0.02542573529815242,-0.015039305023084775,-0.007709070641844192,0.10865992760964308,0.019950197551016752,0.050156307349786225,0.0246215238551883,0.008662181688991088,0.013190845302707076,-0.02039248097652701
DKK3,-0.01260952513296557,-0.013059136383502378,-0.007895681155920287,0.0741680115603838,0.14953708665337043,0.017237994302501437,0.06471096947355238,0.043232912224502575,-0.031077364486778256,-0.0494327408364825,0.10955197838128658
COL16A1,0.022105103948954773,0.0006561396685547252,-0.05461273694623999,-0.006783958491910134,0.004145136550015198,-0.06099297977421896,0.10309290489744083,0.04318479298414857,0.007792084824451731,0.03243385548791775,0.021120549506446065
TPH1,-0.017332503758432805,-0.015739483039189858,-0.019604353670505146,-0.02782624739890101,,0.05307827013446593,0.025672482658195397,-0.021273564741361155,-0.0019097646097018543,0.010039182233856385,-0.0417866131159397
TNC,-0.0007075690082564101,0.03025690153196794,-0.017990513150640756,-0.040137052839955854,-0.10850470768410012,-0.03108145489161178,-0.033950280811190635,-0.036099088328597574,0.035033178753505284,0.02376933911268156,-0.029938796133901744
TNFSF9,-0.019383043575835528,0.024216017122295087,-0.026431484541305842,0.03774486017703054,-0.02396347082574641,0.023015706366914572,-0.018301396675701753,0.00969402471584467,-0.027767293181377176,-0.02314064836288176,-0.011103912938991297
C4A,,,,-0.01426269495576648,-0.027016463914783406,-0.01681489760780293,-0.018155339730174216,,-0.029524883176586483,0.0411788985346112,
CNTN2,-0.028387525966905303,0.003804843830469182,-0.041963097203089474,-0.007199539631703191,-0.16162006620176575,0.001913769979060222,0.01874708504390963,0.09480612846609367,0.032531934424244444,0.024278732216087062,0.11467645530776878
F7,-0.01690916370819255,-0.013669785933255033,-0.016491592082271845,,,,0.014594659119486209,,-0.02921674733465162,,0.12041106865689787
LUM,0.015558322448111245,-0.005944959852198058,0.034172336342207565,0.04338019008028812,-0.028366500500138024,0.011501286272013984,0.06166990408166974,0.06566056946045415,-0.04530184697544949,0.0266294188136308,0.01962719660196748
BTC,0.051640105520476084,,,,-0.032925681737409,,-0.016549026674217725,-0.03319499571791532,-0.014162950161676258,-0.05303184768146289,-0.0271792986555011
APOC1,0.07782864876282865,-0.027177822859135285,0.003979367997652595,-0.05168941601679014,-0.2113866734233211,-0.08243561967662966,0.0032182991100836262,0.0862161331346054,-0.02052838919395605,-0.05346164328870642,0.0010499600232368991
PKM,0.009190443397684754,-0.02980870395396156,0.02731266949372937,0.028722313147938,0.16514402629444697,0.03122056163476143,-0.017917942865482407,-0.05608576701791179,-0.01408433891802352,0.040457141177660284,-0.04810707175429964
TNF,-0.03945695168340243,0.010263857112141513,-0.0242034577203423,0.002910008236598276,-0.0015317255315744256,0.02052523279365151,-0.016062463741106765,-0.022723268552010185,,0.009203362457217664,-0.019307843362295768
GNAS,-0.016603953376679453,-0.01674938668016958,0.020979047016326077,0.05461395076737158,0.22115089139434987,-0.014458186297262263,-0.12111304899558306,-0.03769108592897652,0.08910647829668031,-0.035404871081132994,0.045779718852922285
BMP8B,0.039404752248376605,-0.009391858716175896,-0.05244398171212599,-0.02140228240585232,-0.05525391534366719,-0.0188821309779693,0.05500980703146104,0.04082803606918854,0.03239890210528029,0.04270103540624182,0.08435496325746972
LIPH,-0.017332499491305893,,,-0.011499631077321274,,,-0.01630745357717368,0.0380571560511713,-0.0117899606195199,0.019347373667663627,0.0009404526884111762
CCL28,-0.024380316573823294,0.023778637119430356,,0.046144973335254615,-0.0010691917726099779,-0.01516992943199528,,,,-0.0171767403204801,-0.029211915077017824
PTPN11,0.04414829203628665,0.03901786931097062,0.04769694133432044,-0.011534331074977412,-0.048134337933917054,0.012277620324940047,-0.08831853551758351,-0.01649218685757122,0.02218562096560561,0.06221288985029255,-0.0124074151996944
ADAM12,0.04526334808324416,0.03695516808902595,0.023714748473519887,0.0902396314093916,-0.0014984795249888402,0.011937984242891842,-0.004602846323179589,0.07561329281910571,-0.0005820720139905832,-0.006335908579941348,0.055882747885513236
EPO,-0.023289243898829047,,,-0.012031462725377765,,-0.019128752463969775,-0.01771031105644254,-0.026311798709631497,-0.027952599215109387,-0.018266035807639844,
EDN3,-0.007660742572921037,-0.01960650760117917,-0.02922077404496502,-0.018648173834551692,0.03909220647993404,0.05171882145491748,-0.019385649947855715,0.006367033763156866,-0.07085523324111737,0.031069309247540824,-0.014019162784184804
CCL22,,,,-0.0013221130351662826,,,0.0011909143114230453,-0.024061737045272907,-0.024527188959499544,0.10839831432274442,
CCL2,-0.01865620002827191,-0.016640588262813366,0.07829529830542792,-0.01687623233866398,-0.11635885841613627,-0.02782225341077783,0.002325010092741524,-0.021060128053600805,0.008326938786950056,0.04236725358029377,-0.019466503596684996
DSCAM,-0.001434050883367781,0.04206310170797104,-0.05650310725077195,-0.02360904502075596,0.0942324103099434,-0.019680815079649864,0.009971221792007623,0.01569497731183722,0.020018993069384292,-0.03384035488480069,0.031222482124496003
GPHA2,0.0534539707045684,,,,,,,,,,
ANG,-0.027841562212235493,0.08561305773746437,-0.04813517688382929,-0.0457790354258335,-0.03879846221780797,0.006897521895979269,-0.0045733297913917,-0.004808642645963077,-0.055459370039828884,0.0337706827309571,-0.01854398482230688
FBLN2,-0.015147801997740155,0.015076025619837683,0.00801248794805476,-0.015116545606334462,-0.04773842265975559,0.02083449640706811,0.06858178538590316,0.01989145587984322,-0.01199284098149531,0.07208181491863251,0.06946774766676514
VTN,-0.021448891033519345,-0.01573947789236471,0.0008266260630064851,-0.005430504923812172,,-0.015894841622758046,-0.020244097513279782,-0.018501926423977945,-0.02577172046086146,-0.029788855488230098,0.0019507022158125054
VEGFA,0.017541227312358208,0.044475364779036096,-0.06662313738886781,0.014043534455641599,0.009397182613235938,-0.008906497800466448,-0.028289767642033222,-0.13353774984521563,0.0065791531174143394,0.029155802395813637,-0.06177152646607173
F10,,-0.027370594468392493,0.06204299383936252,-0.013192238836841742,0.053014874422098325,,,-0.031599600124889896,7.622847337140542e-06,-0.03224859002414812,-0.006083439368668291
SERPINA1,0.03823188800286559,0.007447975529629176,0.024204174286275474,-0.0061172865637628224,-0.13556956502767215,-0.017872588812265,-0.03478763039535588,0.005429413831648054,0.015046611911739852,-0.0026360642307297747,0.040790132417354456
VWF,0.003784870569753111,0.05152449422059747,0.037880828182810786,0.015119936838938405,0.022608765384572956,-0.02544307307800641,0.044602619847034355,0.03499893208109127,-0.07208238415096895,0.04965664895973264,0.018357482300500116
GDNF,0.02365432690743535,0.005540805018887896,,,,-0.01912875097428389,-0.00463694439077784,0.1140311564535112,-0.009588739407804458,,
VASP,-0.004965591713900003,0.051649263012098684,-0.0021897279874808946,-0.010932633011347781,-0.040543550796511264,-0.05417682147563272,0.05058707326029929,0.035043398976063324,0.007069887206563098,0.04180934289502518,-0.05753048397931211
ADAM15,-0.010681402383754183,0.03409253694656738,-0.04375049547360727,-0.006346851988469718,-0.10976052498129546,-0.014992186243339492,0.007515781474093682,0.018555937028689153,0.06742872958689879,0.026589752689445096,-0.00783685521501554
WNT2,-0.018699690493504353,-0.02590077914869693,-0.005477056611498124,,0.03377944600511772,-0.017901674838921577,-0.021967882702827533,0.03775871823376735,-0.011461285438260966,-0.0022807189048654397,0.03313486952266909
CALCB,,-0.01595364462018587,-0.018230125086414976,,-0.004307232256500718,,0.06847135658294558,0.03301405534185797,-0.006492340637620844,,-0.029744931152239695
OLFM2,-0.007725930473210756,0.013691611959495687,0.026189830651607994,0.01745549928644417,0.02788542642202311,0.03622644754165257,0.06449918804621327,0.03459341466041695,0.03877150053993965,0.020599222242116483,0.06012601528871366
MFAP2,0.0749238653562022,0.0688451591045798,0.01114907088433468,-0.014074573109119916,0.007317851217117481,0.004710188686999136,0.03175740985968235,-0.02106348402582508,0.018023343100312488,0.028065273114021884,0.0209817999884433
HLA-C,0.024920583129497638,0.028302764997953127,-0.009918247458224548,-0.04087679904647059,-0.15326903386793247,-0.03583784079838098,0.0508962499472238,-0.03682843922472556,0.05675500556106184,0.02232767991249258,0.06877826431314879
THBS1,-0.010801248884909045,0.016339928882029606,0.008887861335444763,0.031297991575564704,-0.05172045702435401,-0.010369935815993974,-0.03143017846030755,-0.027494212316820116,-0.016436768640929852,0.023410699233227826,0.07241269290714222
HSPA4,-0.014150597722589425,0.05225012651372887,-0.015663521397217127,0.020391354031366576,0.08136778218795157,-0.0035294580420983184,-0.030218297273346205,0.04954976688938457,0.041591005541118296,0.02026843005423983,0.03381800197624367
LMAN1,0.03066913182720682,-0.016432520857710867,-0.006216900288200065,-0.005663446128222764,-0.08692032861261526,0.0625844232798953,-0.04169174134635975,-0.1051616794360009,-0.013213511906296938,0.0014276818014447108,-0.015725359313296754
LYPD3,0.00022560872417003318,-0.019781339984401448,-0.028280092898771522,-0.01684501556447909,-0.030618559775741513,,0.010120003919172062,0.04265442238326531,0.08676769911805164,0.045204131817250054,0.009162270473601358
APOE,-0.009789158682032938,-0.04540008585630694,0.0625595966382254,0.010182797858401576,-0.2219361154083275,-0.005171106410223508,0.06341430065578849,0.0415820228283472,-0.09004475728883868,-0.06498333889524546,0.09891049569415732
SOSTDC1,0.01685718358778024,0.019689152172367354,0.022346826062236737,0.010189910482822417,0.12316204570649701,-0.02908694652239239,0.046931679746941284,0.11132741301412373,0.0032856568868150776,0.03920866247078362,-0.02564342467065873
ANXA1,0.008860194754182064,-0.005446469433440588,-0.023444673121741345,-0.050423711352450946,-0.10597847700079885,-0.06912777677948108,-0.0038115676442651344,0.01072425468796496,-0.04326353687886566,-0.019496912260235155,-0.07906673569247206
WNT2B,-0.005338683809972796,0.022708164044080433,0.039239572993713674,0.026986150724586502,0.15795682062000088,0.0008687675083019475,-0.03683276570824649,0.04003867976637721,0.006419874274347027,0.008046392125758136,0.021049113352361596
AMH,0.047686118006401684,0.024834455116476927,0.09286670157015019,0.04578436497350996,,0.07136601305617327,0.06433715424203151,0.09650255821410819,-0.019439281539835325,0.05818099716130848,0.018688404925128688
GDF10,-0.020060543686247993,0.011529483783821905,-0.02937502453278898,-0.016202948357700375,0.095049805648466,0.12161095366372504,0.005113520287266608,0.020385418871039104,0.029925212381507558,-0.008894521363032532,0.0015587855732823468
EFNB3,-0.03589072490277823,0.06606818115662351,0.025034670801100445,0.06578331231301757,0.14594897208849525,0.06233235783773937,-0.020227278190828216,0.028161010140954873,0.06966013871895016,0.03289589744711327,-0.029242589511739234
LTB,0.037741944096889704,-0.016374015312230494,0.07696226544999733,-0.02093381554216057,-0.04584803780583595,0.013724545388677924,-0.042506524980167666,-0.011983399849265873,-0.024190432221016803,0.005179004977419355,0.006977934285613459
ANGPT2,-0.005227198244667672,0.0854312620125156,0.019133918539210173,-0.005848347987498898,-0.08822260291441035,-0.00796490614646998,0.027206094326757354,0.007788125267931602,-0.002712502075185852,0.08078275990627592,0.0987618706959789
NRTN,,,,,,,,,0.1439138954648411,,
ADAM17,0.07356045870338641,0.023980540443176723,0.048213195976306855,0.04598388690165462,-0.01385936022637486,-0.02453746036113619,-0.016700011490700807,-0.0041585260533489364,0.009835996419959228,0.04874173114757212,0.033442667886328985
LRPAP1,-0.031927446373535166,-0.0001009910929277135,0.01785781237898793,-0.037042480509799455,0.016854143285757166,0.03960041520683121,0.04669428541196333,0.044260664920342085,0.08368590457304438,-0.008321098084792705,0.04974955305917923
NID1,0.01593929204321968,0.04098604719899421,0.019575332743927983,0.026455397065744343,0.023212501480663242,0.027293449099457488,0.061964681108528735,0.03186921119939045,-0.04151329066874211,0.044330236257462644,0.07929099189178504
MST1,0.03531408792913104,0.05145321273411931,0.013686700946100385,0.005072751270321275,-0.04345146740453982,0.02412881252478252,0.08422214771688481,0.110396410607487,0.03885480193471024,0.059814878266797517,-0.037599039971429764
IL13,,,-0.018465835576458818,,,-0.007008833414610358,,,,,
DCN,0.000285240067474429,0.009326764655819227,0.016182515684696152,0.008454233825263578,0.057673434185018455,-0.0007650459847261739,0.08492337317876127,0.05808415322077362,-0.03306875361746415,-0.010830622246690609,0.05079354245126838
IGFL2,,,,-0.014262696464933116,,,,-0.026070611793727196,,0.07463784159940895,
COL7A1,0.03969777334315448,0.036353326027768015,-0.020526905313134503,0.005626213968331749,0.0012905218847659714,0.06826086249591558,0.0647446067428233,-0.021150381348963663,0.004203866325196043,0.06416890673010112,0.011664155348897554
CALR,0.07263843170825753,0.023538364484029912,-0.02938718224137644,-0.01852048257004325,-0.005946721921057812,-0.003818943088535055,0.018646184629233065,-0.06341680801448982,0.05690927686486613,0.02409371043030373,-0.03300732942848084
PIGA,0.03850983488458616,0.01021156442405422,0.016847430192584993,0.05200984780812294,-0.06668983726645555,-0.007128665166467866,0.03701239106295386,-0.026811486999445036,0.0404260101570465,-0.015791400309615143,0.03777662833414325
CD200,-9.372143051264686e-05,0.008701662434941712,-0.001661782512975473,0.005928422722070013,0.2035295553719225,0.025477584107239087,0.00578567234500883,0.0648289777720537,-0.0034336129462948653,0.08313285656334667,0.08912821946012173
GRP,0.04924646609307701,-0.021295522031289826,,-0.009698043574167562,-0.028141561141236393,-0.019326135630219995,,0.04310372734473395,0.0005892940237761104,-0.02167382987265971,0.023388851625177693
CDH1,0.02640108798470688,-0.024642403003803506,-0.04630968294814205,0.019121004076088247,0.0037290858082373534,-0.008602963045166593,0.05007046892754691,0.0058381234579973984,0.06328278957075602,0.07920868886773844,0.008222618623437223
LPL,-0.08190604736820627,0.03796571411453052,-0.007802176459554035,0.021699541625965577,0.03804003237291419,0.03817418359203009,0.11738941811047005,0.03256441731758201,0.01734119148831864,0.02229261379417886,-0.018822386216220326
SEMA5A,0.024097639778365605,0.03031951904910392,0.030528105994402564,0.020455714975215658,0.009024622460613436,-0.025373816844252453,-0.015559291935085335,0.0027716937465934797,0.03770237248263437,-0.011620341771289395,0.029492175466668425
