,UKF248,UKF251,UKF260,UKF266,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TGFB2,0.03764515915806738,-0.018601696514817693,0.04038396002268563,0.022234993450479985,0.06413901980279509,-0.04007777906519805,-0.017551961528929773,0.09033123124026039,-0.005184286652566186,0.006287890569763766,0.042541369205314886,-0.0685015447237101,-0.008329546023175309
COL18A1,0.11408758689712384,-0.03593435458684419,-0.025122948554459252,-0.009021175864486345,0.06149104314086471,0.05380961978724603,-0.037045871919971135,0.0212596038553616,0.03462232136909941,-0.02181992009134193,0.04321451078713339,0.06863781469914912,-0.005900223510842204
NODAL,0.039046084891129325,-0.014644315235536536,-0.030122594784771986,0.0034568105964697246,,0.12311679849550497,-0.03195144218617301,0.04839039384273737,0.09716963442630629,-0.019146051362701023,-0.0244208663061624,-0.044928484022959285,-0.07320197999499048
INHBB,0.0060617602777807604,-0.03793298560814556,0.020162118579457575,0.11130653379249052,0.02430870688449231,-0.00427646363679991,0.020439067287069634,0.0365909775322364,-0.05212379923757788,-0.005115758092388072,0.026063995659619636,0.043932162175121484,0.03605801184938224
LCN1,0.001155695119547757,,,,,0.044445975721092205,,,-0.026053799944451023,0.027157361156919368,,-0.00762999767121658,0.057433353479044894
ARF4,0.05583570740577326,0.017865655475620246,0.027633482525297487,-0.009517935508796238,0.013036760190769948,0.006406856520685713,-0.048293899825816985,0.0048350070308139865,0.0346024092380848,0.09257868067677186,0.03466565872841877,-0.02510279049163872,0.025612260890619836
CXCL14,-0.03182844926383253,0.007163307318367174,0.01841387509184265,0.02820537616186686,-0.03321090091962956,0.030668273374036742,-0.021997797936782505,-0.05108470197825841,-0.030163629477053217,-0.024091160619357226,0.057282087761296153,0.0024411352817534583,0.02162088863495889
LIF,0.04724672358979002,-0.01853154085959466,-0.000825294794023861,0.020263761360528838,0.02646499703994833,0.0534034497130409,0.07462737850344256,0.03311640325603664,0.08543654655733723,-0.0007801685573364559,-0.014517459083921656,-0.09462822571410719,0.10270586296639173
IL17B,,,,,0.018328524815866793,-0.04384862307460798,-0.03110767830428763,,-0.02267231793242144,0.00035422903442426353,0.018185815818796927,-0.032330527314901505,-0.009578685048366382
MMP1,-0.01070716690557338,,-0.012506810418715993,,-0.043727304830566985,0.05085760114559865,,,0.06051826087079118,-0.015896963059059074,-0.02200042371058167,0.03344737649474684,0.07360037216050211
MATN1,0.005473284666121257,,,-0.01841645682323139,-0.013531753393932398,,-0.033991614331876016,,-0.004627161282071965,-0.0046477422883060325,-0.031311734284932904,0.0016690637889275241,0.05598045668896356
ADAM28,0.04723228806252761,-0.009069394597340985,-0.042899709842207666,-0.01338015201337155,-0.01634650956583807,0.08747102560284761,-0.0034021673630732748,0.022684686192526022,-0.052981484662577016,0.041102631365094455,-0.006439431110953916,-0.02668251565797964,0.01642927260245298
TCN2,0.11381387289278265,0.015061648449562627,-0.009261501310535056,0.009848487068934817,-0.004227289294983411,0.028993258460345953,0.01249774175492405,0.016889369676314266,0.0029307306702668024,0.003995547784028231,0.062462127374180006,0.028061305786023106,0.06026900012008035
THPO,-0.006285414272602613,,,-0.02618900461032688,,,0.025686775602425167,-0.031212261837508564,,,0.0005841771193410783,-0.01391247672517036,-0.025179834999606722
CUBN,-0.02195725085735952,0.02307149875699119,0.09337579196736223,0.001270706397457876,0.06112617826390753,0.0940082384326577,-0.08268796051800804,0.0014818317841476536,-0.057339229589651326,0.13242782780278822,0.04125812900778417,0.029272149990321714,-0.0332316929196772
TIMP3,-0.04584748635602224,-0.02119613909140052,-0.07355788457715551,-0.02443783378250062,-0.0982842737254556,0.011120317818635754,-0.006132845356168098,0.07566624014867823,0.03235542897048726,-0.07579093573376869,0.05883375002185411,-0.0038112621147010487,0.025076464209390616
PIGF,0.008191200188589985,-0.023040398398875322,0.093584866789816,-0.03130199089258981,-0.011120063193631275,-0.02860207206027896,0.05356964303236093,0.06658162051977097,-0.010986798200603536,0.04624882955669455,0.020550804251023822,0.020812601885190993,0.025636172214165052
CRH,-0.004460913699125071,-0.018378577005950855,-0.012709199060790344,0.031133411871015138,,,,,-0.044294961813077696,0.0010950272897057524,0.03370371006544867,-0.014374075705057833,0.08011946414701902
BDNF,0.0886712834574252,-0.016440719242417953,0.06570549089953437,0.06244758678424268,-0.020872703960982154,-0.01214644036180581,,,-0.01678996527320726,0.027699485811988226,-0.020776734943478738,-0.06296592627901482,0.05083947714835265
CCL5,0.0767293103061042,0.02234786377933246,-0.015537385229199289,-0.02267046322391788,-0.02380560498302786,0.050250487825096536,-0.025496295632276553,0.002827366688247698,-0.01925698109960327,-0.03277324814098271,0.05570728530702459,-0.0037534167358520415,0.03854136909907597
GAD1,0.02900709664260211,-0.023295160479036174,-0.056456607917607475,0.07729797680798556,-0.020272098144621147,0.06956586609073216,-0.03580120682785703,-0.06954343472124636,0.029597812594345425,0.06758454929639905,-0.007016504300378143,0.03824244121151818,0.03509222923598019
COL14A1,-0.04186834859796312,0.03324262078360374,-0.034265761387974575,0.03963008436976452,-0.0552694429685138,-0.010455612132222873,0.030137123589457894,0.008518771019728786,0.035763710575070246,0.0002584546603526003,0.06882354917295144,-0.001068831032208134,-0.04932650654178543
HLA-A,0.035387888684575756,-0.04002570872261684,-0.022701404515444994,-0.06490308947548823,-0.03750662414369941,-0.06413627981063971,-0.05828621749324742,0.08478755162003196,-0.013654230270456376,-0.04749408953328588,-0.005960282021338699,0.036119354406589206,0.04449167897980081
CD5L,-0.020701387844361277,0.03431173301325488,,,,,,0.02716127682372378,,,,,
FGF18,-0.01873101434701428,,-0.01734056032769652,0.10010177480564283,-0.014050440329641542,,,,0.007718335824293863,0.030204532518097155,0.021917666767630156,-0.03282828077494341,0.06598938594007266
ADM,-0.037610050557072325,0.03873181957630807,0.03546867012262954,0.06804910720825945,-0.0010911870906890214,0.08821973555601517,-0.009972665082811258,0.09943910460882525,-0.013530556880763612,-0.07098995721215935,0.01350286248549762,-0.05813312596331144,0.042999070375645786
CCL15,0.1747558421016843,,,,,-0.027806289488564614,,,,,,-0.02847196536754237,
GNAI2,0.06490987210467875,-0.001169480842609632,0.04847978471439691,-0.01915249916816844,-0.05993560143213162,-0.008090429168259453,0.045038265778108086,0.07268480201745983,-0.035513572777014404,-0.016797718835643093,-0.014565619918227473,0.04200043926233034,0.011068080669048366
HDC,,,,,,,0.035213038266066206,,,,,0.07924544935160943,-0.025395926370258733
COL11A1,0.019503041830102635,0.00993294670070395,-0.03670905420597758,0.0035142725239500983,-0.06753567918786126,0.033544323147176265,,-0.04367790145185012,0.008763327538040091,-0.0035761733768498063,0.037601104679197014,-0.013097306037941608,0.03234989754025549
NUCB2,0.031415123473237806,-0.06321653763452521,-0.07658689539710767,0.08045121075731089,-0.010528987319142317,-0.05766921437864545,-0.05766120432348902,-0.06334226512589683,-0.005716219177677843,-0.054792567392404755,0.07891776873383013,0.01761347263762138,-0.0032644942532381815
FGF16,,,,,,,,,,,,,-0.02502438398809663
CXCL1,0.0014179941841585921,-0.01971581792117892,0.026876927815725375,,-0.00906156647876236,-0.0051345425798377245,-0.02098513080385952,,0.03878637374206075,-0.02489615016858079,-0.012374794553361095,-0.014376063843393933,0.08690036156796671
VCAN,-0.024019514346391223,0.0315254756976578,-0.018942136515822463,-0.05469691205407836,0.038729639430820646,-0.15223787009522013,0.1320125199211763,0.013139084540727293,-0.02328946897922211,0.014216464948485948,0.008915012612313082,-0.014131030950782273,0.06370107462308626
MMP7,0.022821948179438143,,,-0.019076680757285906,0.031089754013913038,0.06302349176535053,,,-0.026713740673497507,0.008402092867643098,-0.03688934539399879,-0.0008416433897041854,0.03375847809515174
PTPN6,0.0528479069975183,0.016400994177361666,0.05321748932131911,0.025746516817230388,-0.00013593760221807742,0.05730880066532294,-0.010572636661006926,0.026808275137653305,0.06676800360644292,0.027371395371416793,0.03524345304454619,0.009950637990952851,0.040096887581632774
PTGS2,0.02243859244545314,-0.017595333278206518,0.0031539217626609336,-0.037972331233635234,-0.024994986820762753,-0.03861414956247337,-0.08758786488747522,0.03144466163096168,-0.007620462504057225,-0.023622128450995993,0.07149163601632155,-0.04428165718746009,0.0330358389371681
XCL1,0.11417409641802052,,0.040389476012234866,,0.039853856900190145,,,,,,,,0.012178894029929457
CD58,0.007671607329854711,0.04223603318997111,0.004243462086466516,-0.003528343537706454,-0.011447186223768524,0.03753667031249519,-0.08435378616194407,0.011635724165366073,-0.004794103103253938,0.05057905036403023,-0.011934688456086326,0.06150177814548948,0.011302481763230711
TNFSF14,0.05266878361529814,-0.00491166896813763,0.026876133589858714,,,0.046305495482040465,,-0.010092963078361293,-0.000841567085005288,0.06372807281251554,0.039369969300285704,-0.025739198297012426,0.03814739570771864
CNTN4,0.011965205062945586,-0.016096610179612517,-0.031320371664566755,0.039282878105068475,,-0.03306740334629167,,0.022757693087566356,0.07064056405764978,0.018489641601557895,0.07637381915727832,0.1465914471955916,0.03299724771593746
INSL3,0.04514636690862343,,,,,,,,-0.0047110589538326844,0.18903036080582394,0.014749112965087584,-0.01741832475476387,
BTLA,,,-0.01386435190757296,,,,,0.0354417895099923,,,,-0.003444513738718656,
MFNG,0.06420920265071106,0.056009935824079475,-0.0037196612496767927,0.01770106977953818,0.03266821770507238,0.04505267755555055,-0.04064030666588606,0.006628413106537448,-0.003054687324192482,0.04278315046232859,0.014371964766652664,-0.008125530439140004,-0.0019724855608201906
ICAM1,0.015140600589593206,0.013492830098724219,0.0318616303811957,-0.04806064493079793,0.01953905167227734,0.08602706990449505,-0.06597837165616884,0.009076033813377031,0.032268492925918796,0.005414035256356597,0.015086326904144597,0.020494208059506205,0.12261161887949029
PROS1,0.08184296780584646,0.029909638767771717,0.03962418768522499,-0.037792631415965394,0.019267434406731825,0.0464756749370452,-0.11408009165402211,0.008635784854515733,0.021213069186478473,-0.011978522023686815,0.033842074120646964,-0.019225058257055512,0.025350357809442028
CLCF1,0.027124673442101312,0.08105556255942813,0.09356629608714422,0.06469792293548891,0.006695885227088676,0.00033961513221313295,-0.0576625963825248,-0.04430230645875407,0.03378690194590283,-0.01658970606093437,0.06733961997275839,-0.11038773579329428,0.061533809542294725
PSAP,0.037320835758709967,0.023893900942637016,0.0462160826831475,0.03541280954433228,-0.01499056099874124,-0.034726624686391726,0.044777467032127434,0.031270721486730345,0.04258257302961007,-0.019186994431200192,0.009864411236310698,-0.041801113085388926,-0.02279537725679719
EFEMP1,0.036209224539405116,0.07595490453317334,0.11063921964891148,0.0026340975510432086,-0.06001959757804653,0.006974154774856327,0.04689915358663433,-0.01942432424757605,-0.026167629684358828,0.06770774875726233,0.02739562956329673,-0.07068181063865056,0.061647638019510995
C1QTNF1,-0.0028022876754891573,0.026486231475435308,-0.05467343613235625,0.07047598874566639,-0.08687954627320335,-0.02914809999305765,0.09978698252622831,0.03687916043105282,-0.0226777693305836,-0.009543455336471015,-0.01738160646476582,0.015821222625848022,0.07539522134924714
ALB,0.14278883524235708,0.03487862346952595,-0.0215629490058667,0.061802132544995794,-0.012809469581560321,-0.017992683906292443,-0.043522685235899486,-0.006086109910407139,0.016502573444775598,0.059871771630006954,-0.0017256951917835176,-0.005049579705726149,-0.03595607253170399
CCL13,,,,,0.037652883748407334,,,,0.03908129849298407,,-0.03563380099503418,,
EFNA3,0.022990362232033986,-0.0018158656142479523,0.050459253968323146,0.048115057249907514,0.01932280852415884,-0.0452171072551389,0.00032949277311101533,0.03223362897723934,0.08637585238914415,0.05953304794690292,0.024225157200633042,0.00324779170587012,0.023333758783562523
DRAXIN,0.016572193861563646,0.01204697412703009,-0.05699207450419885,0.0044393041563286495,-0.043700350693342604,0.027658871389514644,0.012623201454964914,0.0660749243875037,-0.0477473562931618,0.017421436196746597,0.0347533169897489,-0.012195440755605906,-0.03676106132986678
RAET1L,0.07296441642278512,,,,,,,,,-0.01808101200270039,0.12790508179064283,,
NPTX2,0.0030405466733385263,0.0014851850655059706,-0.03018396695377993,0.014078876350185746,0.012081160311922837,0.09359258785237222,,-0.07671057430036157,-0.016294261034445368,0.06391859477054189,0.020643461955658613,-0.026670483035183545,-0.009248878189380364
FGF11,-0.07898016736391272,0.09034310707745233,-0.03429507755437706,0.02498387241553658,0.03257712526644531,0.13167951978097392,0.05747927499377107,-0.023802082955851924,0.020276459080706726,-0.019640656080062418,-0.028031915800113216,-0.014583278622151724,0.09219097621392933
CD59,0.06371570330793401,0.048276823584587354,0.021971514295979204,0.013494364817381284,-0.008132258770902312,0.03134417917532613,-0.03778392820746208,0.027308773038277827,-0.0012517979665017155,0.015655997334993607,0.015574000235762503,0.02861294773246162,0.005517167271261169
COL9A2,0.005449031770590244,-0.03159858763045889,-0.031170248407351043,-0.009345892342134964,-0.05456391097333609,0.03145832285746118,0.04179346726596962,0.02106064822690346,0.054100849907654756,0.07106736463376911,-0.008163889399900546,0.05748648652482032,0.045742403300243144
DLL3,0.018205649352587307,0.01595925197171412,-0.05251084908098207,0.030672829260311726,0.07891866211511304,-0.00025418090441782677,-0.03535305421794232,0.02275293092339286,0.04571080369760429,0.06920069336412622,-0.004127453260714316,0.05427881570638618,-0.0014154778399936014
FGF5,,,,,-0.005610688903105948,,,,,,,-0.0439249478353159,0.11468194253218526
LIN7C,-0.043864279623311325,0.010480279125274435,0.00652350119673282,0.0028720379402689656,0.017515227420053795,0.03864811088545286,0.055398343338003364,0.03538360476468982,0.020358560920019687,-0.0007790291354456933,-0.02652888330863388,0.00792930897730294,-0.018387375745438417
GDF7,0.0007964038793317076,-0.01727280813861891,,-0.026066012612652997,,,,-0.04533929759968074,,-0.015499924069398685,0.01974611686761182,0.0013089901365393674,0.014681679181967448
PSPN,-0.047033968676032184,0.022699998493626406,-0.022271054476933054,-0.016277288158242177,0.08217934959056371,0.037501914739943146,-0.019764989283444546,0.05352439654152928,-0.030283873739490947,0.1003942851614187,0.005115429053913234,-0.011882815356065342,-0.04528107734320235
ANGPT1,0.05008000094779078,0.019277660832514292,0.07387723346106301,-0.031409679432354086,0.009915979171445372,0.05515684581540225,0.07657168412999339,0.01199713891656511,0.07552890783261901,0.0640011715540691,0.006596381499345217,-0.011636991181789949,-0.009993849784371516
PNOC,-0.011003512083854534,-0.017199305862436017,0.013549446508673133,0.08346467540368006,-0.012809469581560321,,,,,-0.016482687434802922,-0.03061669421277161,-0.019019600465208373,0.07345252530841204
L1CAM,-0.07964291207507156,-0.038273047279620505,0.004041505492183052,0.04983008599675206,0.001298466372249371,-0.04329193085321669,0.11770282383877875,0.0224747284657986,0.0027365228823031883,-0.026880497012372884,0.032496761530773605,-0.031587740997605335,-0.0035319902891163455
APOA1,-0.029252751584904715,-0.023920520442893098,-0.03877485275486766,-0.002662993375112758,0.012371654726097962,0.06597899674356025,-0.06475004072438816,0.05377677543422829,0.12334572743505728,-0.026798630599991335,0.049289518195144745,0.10920447719266452,-0.020582269611503088
PSEN1,0.11045495332177979,0.03837499920391279,0.04839078732216356,0.03012139035750945,-0.05542411319040436,0.00963335184192196,0.013732261769212953,-0.04281025428344519,-0.04632183223395754,0.022603704591911994,-0.033202379440146715,0.03325806687650768,0.0799328155669749
CALM2,0.012690942094013174,-0.007559604933571299,0.00809212538523157,0.049958347605905236,0.007895312543830352,0.040485867083787146,0.059823092665328835,-0.18780295689494714,0.01140942152967661,0.1328928276186101,0.01741893302913289,0.033896329565996676,-0.08781500705920414
CLEC2B,0.03056062974697262,0.031390726331198986,0.049308854503068815,0.01669584244341061,-0.004386961465052873,0.02620649406176205,-2.965514225973148e-05,-0.06515624054439582,-0.012072955713807282,-0.009316625931787727,-0.0616804035235389,0.0024972940037632763,0.004580807372497848
NTNG1,0.02906500151648047,0.00016518877215877817,0.07915240276158839,-0.02712204964058389,-0.002002863528406945,-0.009813558737009466,-0.03009246976758568,-0.03478512736661554,0.038791255934928125,0.05644016872173023,0.09180362997151097,-0.052546250421689596,0.027065592008796456
LRIG1,-0.03651504846606475,-0.01759524346837842,-0.038519147310216495,0.023024301345127948,-0.04493189983562674,-0.02162698417161969,-0.047296575416971354,0.05236340662056901,0.010151572435030334,0.05914344748380162,0.021912594720313632,0.06327558846531048,0.0005670511708124764
CPAMD8,0.010466251809866682,,0.06963945518250826,0.0952908614984636,,0.09694923556142175,0.06534972376111524,0.0998668912245668,,-0.01741291291006763,,0.06113428580114838,0.08663918241473408
GHRL,0.053610297776947625,-0.00723674800072427,-0.028595795809482263,-0.019399054030427437,,-0.04012284022205326,0.12236702884995385,-0.03689718014434024,,,-0.027934844464813972,0.013137945230814057,-0.024265372538373645
NPY,0.04640678708301134,-0.006545741323486681,-0.002545904866743173,0.06961974243909191,,-0.03477629497919645,,0.05519151284638338,-0.007570474053922137,0.04294096822180127,0.0523553811470237,-0.015144036280598981,-0.00224431402787235
MMP2,0.044508912204692226,0.04559229597867003,-0.022557783412521227,-0.03937672329154478,0.01306872917189205,0.05535786592646728,-0.039203970033224275,0.038984487726143775,0.08294170553870867,0.046975556723434425,-0.0645904740358666,0.0610526266854302,0.03259145976683527
PPY,0.07522309170850991,,,,-0.01184818815897984,,,,-0.025225536979089108,0.04230599077795404,0.06415669138646567,0.04080345940980595,-0.027205302265523125
ALKAL2,0.028668508420517887,-0.013864258512465812,,0.002720782752042514,-0.004064043714361083,0.01574021324974178,,-0.029456022660628595,-0.012181863581600321,0.007693966858629341,-0.047854229728170536,0.03490366408979355,0.0424798247584706
CSF1,0.03600492349859632,-0.02900261436122827,0.03196278743020093,-0.018060753109052374,0.011228772889313387,0.0894103166891199,-0.05753004829984425,-0.03635564045165709,-0.014763199590743395,0.011762724552866928,-0.04532499986676205,-0.0541974168104141,0.07202451802443911
SEMA4C,-0.005591482360460769,-0.021925276311489838,-0.028211521220625032,0.03320294436139687,-0.008509658799781734,0.014802544751565975,-0.017212633570210096,0.04997797609503663,0.09848450107810629,-0.018058113352937975,0.02888795537609753,0.012285991283919273,0.043425243937715116
BMP8A,,,,,,,,,,,,0.048737783637225376,
ICAM2,0.08273637536767178,-0.05415378659545015,-0.04693839552875866,0.055373239309354394,0.07827025847742204,0.09781776711430216,-0.014102873257491969,0.01939765151848025,0.0007512576702075686,0.05337885677734423,0.050816093779741243,0.07877576491407046,0.0069465561820328545
SYTL3,-0.027350435026505398,0.003602554067485577,0.02234096500087467,-0.02506366326687958,-0.029169942521849835,-0.007558132565085109,-0.06902426833033891,0.02376042556193049,0.031619609666130415,0.02756360337992056,0.04730685942021061,0.0427736884376225,0.05188113457953492
IL1A,0.05568952960219818,-0.016239061396607617,-0.009731817440040338,0.07241559683684995,,0.050714707222273676,-0.05314701536749328,-0.03434942170794961,0.002870065819960713,0.10369984403741833,0.005564173462048754,0.02403420487788119,0.1592363155473316
HLA-G,-0.024359691529977516,,,0.08877996145319678,,,-0.03399158647727322,,0.029180193443515693,0.013504530598459191,-0.04683750898039396,,
PGF,0.08173886403797152,0.09008966744107802,-0.014025358770688133,-0.01599967397536689,0.03855107564447426,0.0627629370764385,-0.03594413540733211,0.09322919897787307,0.007925633368425068,0.07384061201724859,-0.004818222069538071,0.10176473261420318,0.03744499952209295
LGALS8,0.07583028465378722,-0.0286513818193782,-0.05511423921474731,0.015598539743796226,0.031994616216105574,0.046158999912253404,0.0294707532768908,-0.03099006349772752,-0.04596460272272984,0.015284122808134376,0.0600525418412891,0.0335765963227404,-0.05265899244509111
DKK3,-0.05770520137804895,-0.06039304906731362,-0.05165140543927222,0.04790010106138489,-0.03151640042904579,0.06606875070113719,0.032701687152473076,0.0014238807881364415,-0.0385540463399942,0.0384812856530544,0.03995183030024544,0.021064122548515744,-0.053556868361127226
COL16A1,0.004870925968766026,-0.07496236914319304,-0.013630954829728559,-0.024532916991772583,0.05708710473226234,0.014114872696836854,0.010199771464637358,0.06764733485772705,0.057688556460611516,0.025806744672296548,-0.005852704754542127,-0.00797826517865534,0.0033616329472247125
TPH1,-0.0178862001294853,,0.026716290397833617,-0.014918270320221626,,,-0.0016859023252433878,,-0.038565512253077694,0.0926369905721016,-0.02782371108593162,-0.034636019416706215,0.04631127423883583
TNC,0.043412774741901625,-0.0014841550076205537,0.08533979790056852,-0.01053517899712769,-0.05165673656045125,0.01327781436698656,0.11109797081689714,0.030965015381468414,-0.003164408329313859,-0.027089345242938972,-0.016007013501312638,-0.025955676849023928,0.0597278817967503
TNFSF9,0.10442431897941559,-0.02318420093650715,-0.019717340169178716,0.02883884492191322,0.025267616391595027,,-0.0330548165015517,-0.05902145561822037,0.07061767486200063,-0.028326090534546003,0.11492028706843226,-0.001235501766349636,-0.0455839832224762
C4A,,0.07974670893398728,,,-0.014050447954418512,,,,0.030199132648334168,,-0.011843520223293259,-0.019371890375133375,
CNTN2,0.013874265262967651,0.031483328040577026,-0.005426268639865552,0.026828752355650257,-0.01487718280985783,-0.03888593980066049,0.021286230923976714,-0.04130545207856513,0.01097892994986697,0.07841322956688468,0.04269902718015924,-0.05629268010067767,0.013387429583640541
F7,-0.017449336248366018,,,-0.01295656034344304,-0.012809471379048486,,,,-0.003001875768602748,,-0.025825088480637887,,0.07288471703186272
LUM,0.08084095466927244,-0.020143435302568284,-0.011441136930946736,0.06532976622235984,-0.0638439887522712,0.0783261179111886,0.022298130356152867,0.04295287813895996,0.01532618739452517,0.034977389501563254,0.06980090445501683,0.023885979195451736,0.06861615564027407
BTC,-0.015830709208155158,-0.021379550719127654,0.021161100331469965,,,,0.0652223421681345,,0.037764563807451426,-0.02641342192193398,0.14707588211056613,0.02027714956807006,0.008690533268701391
APOC1,0.03291492897112831,0.07387631374937123,-0.08342593225656726,-0.053207243595405324,0.008324140272625204,0.040732474372019475,-0.08668026517998684,0.022155488957807216,-0.019306277706287484,0.057622619841007146,0.050187938070149526,0.02356087567148411,-0.05373556760134904
PKM,-0.021468801399410684,-0.015452292675831964,0.054185030195102166,0.0734527544890635,-0.0515650800615653,-0.022805240807915354,0.039404112306738646,0.09742223736838516,-0.023954385201851777,-0.04022314679732133,-0.033500266566537026,-0.025863481577362943,0.063500634088053
TNF,0.01973212110240463,-0.03033666556812922,-0.015453784398931147,-0.031830636704158116,-0.0182344632726473,0.02792025562620128,-0.03757910260064246,-0.019145696706642946,-0.015677853276474276,0.00482215867723042,,0.011075630779559401,-0.026481357865097373
GNAS,-0.04100643339931121,-0.025787055176803162,-0.10722698457705372,0.05594816325901566,-0.0717772356414688,0.023358707327561297,0.004820862277554394,0.07239726014019483,-0.02494012238752203,-0.030519360631058555,0.008332904924717792,0.042246768477954284,-0.0176998956483431
BMP8B,-0.010476669104960694,0.1015555494140869,0.01921444413612269,0.0017936546698486156,-0.02985434231195272,0.024342581472228855,-0.03904257037501393,-0.07565535632024975,-0.046755834701012945,-0.028594779031988576,0.014164221212379875,0.008718786970710362,-0.027762133295903713
LIPH,0.020827134112854022,,,,,,,,-0.015916976910680836,-0.02015877834886862,0.08026157548791907,0.03559456219745646,0.06759760342797963
CCL28,-0.025159159203842582,,,0.014079891861338397,,,,,,,,-0.027170399207564918,-0.027606416315218266
PTPN11,-0.01387213183800749,-0.0005422381931079406,-0.02309341077706211,0.03162362743034943,0.07369267898504046,0.008794175343794014,0.015372160116435113,-0.018619339201522395,0.020100425947741193,-0.018933288330805938,-0.04302608584601259,-0.03129740096175841,-0.0288900556465946
ADAM12,0.1075132601458496,-0.0162695224511579,0.05335741683096208,-0.025722265152808923,0.0758205410971218,0.060440339017138814,-0.020107987705731065,0.06027498692300006,0.02807922667234679,0.03038628701382887,0.03631863622757485,0.05191051735203748,0.012089143204440298
EPO,0.004528487658705442,,0.023493438828378496,,-0.011646865663240753,,0.057827596605012126,-0.040731435555203456,-0.017286243424353684,0.09578753902683425,-0.02470769041213043,0.0006293458834161744,
EDN3,0.03376070677431297,-0.012812990573079231,-0.018220485408382323,-0.018583531600217428,,,,-0.031212193309833013,-0.04888343925753593,-0.02615813656880062,-0.04058712931297113,0.05414521877060274,-0.016563780379688833
CCL22,,-0.017272807720350978,,,,,,,0.09560593561933516,0.02310312436951809,-0.004725103536376372,-0.006154817154973972,
CCL2,0.09609252025754637,-0.026870614007735983,0.09429200174721938,-0.021702696580068844,-0.011930876091503236,0.024383295889102374,-0.0637192901806027,-0.04084924626106321,0.00731470537702571,0.06969450350368545,-0.018480950807168984,-0.09583483890716837,0.05910562917589837
DSCAM,-0.010329438403965286,0.005301186598413983,-0.033444794559350594,-0.03266777158262865,-0.0171351569013693,-0.04160586975438746,-0.06746136293928585,0.07096054297765206,0.03091770441448883,0.05680409656413873,-0.0043426434734179275,-0.00473860581833808,0.057196106815090374
GPHA2,0.1367299450175022,,,,,,,,,,,,
ANG,-0.008850597284280391,0.006919661086030867,-0.03560160353448494,-0.03033721836864444,-0.020876060003509802,0.021933942026679663,0.07412317548273757,-0.0436410423668538,-0.08218386810532465,-0.050360535763173675,-0.047407060634822126,0.004522860118131267,0.08817455301612079
FBLN2,-0.025985605581601002,0.03241129720933575,-0.007617878910241542,0.021340008953062702,0.05060988733298789,0.03474698906821088,,0.031467622371810285,0.005390864992673349,0.04636427886961016,0.03739477674207957,0.0014455099651757848,-0.02089814811274433
VTN,0.008146872935190118,,-0.01793156662105189,-0.014918265441933781,,0.09267070233008304,-0.04925990777599722,,-0.0197593591894371,-0.014722074169190446,0.028093766010519952,0.06852623490660834,-0.019674136113663022
VEGFA,-0.08597325536237858,-0.02653294108264846,0.012802638728245464,0.019338636549761198,-0.03287412889070778,-0.003958378713397862,0.03569097873489025,0.1245688224759215,-0.01946154566693819,-0.09500500257258496,-0.06332711717407456,-0.049787968418520845,0.06049951549427984
F10,,-0.019715817522533992,-0.016730455101762697,-0.010983964059876526,0.027740396412977222,0.05579960413824989,0.1836481676101773,,,0.02437928516563226,-0.03377437382276694,-0.009336669863113775,-0.0038456122415914894
SERPINA1,-0.001955601623649797,-0.018984859138351032,0.007364903199979286,0.06376896367610844,-0.0024783266675356894,-0.00423544821552383,-0.0066624416259414565,0.021792716005014087,-0.06874366349345208,0.015520475820078898,0.07085335067430384,-0.002353064535090605,0.00978005569909447
VWF,0.10407353135919074,0.045497855147419254,-0.050243636349812555,-0.00965028338219885,0.05234011517094618,0.07350808633533096,-0.07210622834148261,0.07917705159958174,0.010566381230110932,0.033474836080328765,-0.002104505561848964,0.11107473393047453,-0.02544817571192467
GDNF,-0.028011078124255222,,,0.042055656398371076,-0.03870063397125658,,-0.04464152153598644,-0.034785117653655606,-0.0435807550939381,-0.01721221446892274,0.011411057245641211,,
VASP,0.06277089171252262,-0.034767482375896296,0.027122073446608535,-0.040607996452781424,0.023670478526439793,0.0557494704734057,-0.004322592402323746,0.02646482233541891,0.053567494172566545,0.04892341961562835,0.014532032501009026,-0.016672095939672203,0.07646981672169567
ADAM15,0.07988775984093133,-0.029745313129032475,-0.07311658623221337,0.030244091796308232,0.04597090115069533,-0.022646627845305037,-0.02490444664604832,-0.0023947355096828964,0.026136428179267337,-0.04603005482667613,0.0016696874216996437,0.027378339365925247,0.06319521530189634
WNT2,-0.031287530897512225,,-0.014408950404252833,-0.009354972890325188,,,,,-0.0005553013412244898,-0.0018737954312141372,-0.017030378622154483,0.026788673077456714,0.010420356731856633
CALCB,,-0.02498926354994143,-0.021659483168311466,0.08352802581772316,,,,,0.0046944122964160985,0.03939144485515579,-0.029200339239776333,,0.12564478479333818
OLFM2,-0.031782360600742236,-0.01654044675061414,-0.01481901016101702,0.03381020036466781,0.038597511490393366,0.031429553262009406,-0.03331971148408388,0.03296733756773107,0.06330746753380649,0.04307740454612192,-0.05285563096802088,0.02078098490031592,-0.03431292804229542
