,UKF255,UKF266,UKF304,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916bulk
SLIT3,-0.028093775214398,0.018070367450111507,-0.024571241389485108,-0.012322695971875524,-0.03937390221845617,-0.001178753045172992,0.09592299213095358
CCL8,-0.018774372089358733,0.002701973385771185,-0.03626633854931416,-0.02419034298551776,-0.031689969677095704,0.012787002726329239,-0.01712886378788471
S100A4,-0.09244726058626711,-0.03619685163607259,0.004046189858037908,0.053485945691881406,0.018131379706401246,0.04425779825911132,-0.03728036615338836
TNFSF13B,0.007453787298951201,0.0037005065139111117,-0.08299484438695344,0.06450028218123734,0.05291528738534708,-0.03385251270913826,-0.012652285204331728
HSPG2,0.05753760048144184,-0.04893910843335936,-0.011783612730040324,0.06349316906689832,0.009668557156663033,0.05618902224753705,0.025751560500385854
FAM3C,-0.033345979855757255,0.01657365278131184,0.03995222700703353,0.1075466168265757,0.053113262795404306,0.06810976050596834,-0.034900356562183356
FLT3LG,-0.020431267496173355,-0.031101528531435222,0.09977346319288904,-0.02023648839777237,-0.008817011239450015,-0.048079384200407464,0.041582974668438556
A2M,-0.035497390984825,-0.010690291661672955,-0.019092544051581985,-0.041073107103751776,0.05054508242742906,0.05309076774450803,-0.08271734797546702
VCL,0.05739055551600014,-0.07020096541283805,-0.013075267982555126,0.020144444633057878,-0.04696062658819245,0.008299738469706098,0.0463496724877278
FGF2,0.013140129051640808,0.04759653934576959,0.0557673211404175,0.002255637498612947,0.00019803742441698547,0.011170924247458582,0.035487644019547133
AGRP,,-0.015835671769295123,-0.017586225053810734,-0.04076909404387194,-0.014481554424364976,-0.01822827673255684,0.028754802357704078
CNTN3,,0.008910090107940406,0.04055805430491649,,-0.021787554948480028,0.014634775105291419,0.004856994528466147
RNASE2,-0.04130912309169452,-0.005724651532217457,-0.04199132858511636,0.1034020412875472,0.12133107158521245,0.043456992390301985,-0.037487357728215896
ADM2,,,,,,-0.006789061277926873,-0.02198410996719509
GAL,0.024282637554463856,-0.011698808902655568,-0.019918217475269225,0.031847373070238515,-0.0026903722081004517,-0.023457147462494665,0.029502839232325502
IL36B,,,,,,,-0.02951263814711377
CXCL6,,,-0.021634000426999648,,-0.02327783432206352,0.0156289624819839,-0.0568572257916625
PDGFC,-0.01861883312841698,-0.0011744591992290793,-0.024903069771303705,0.07983677516214613,0.014759580652232818,0.017000600261540936,-0.006371136866791383
COL8A2,-0.034556953853443734,-0.04554584886890364,-0.015352315496569572,0.07531418285048425,0.07522941236136488,-0.025639257775728723,-0.055563643596904466
SPON2,-0.019771579552278398,0.05358840250894153,-0.05241660583470643,0.0658405206248483,0.009790122919726548,0.061379789840724924,0.05071803313400802
LCN2,,,,,-0.030492279372166465,,
SEMA3D,0.026746979924474345,-0.061795939680000904,0.013765976715811562,-0.030935996941744006,,,-0.027951279049367964
BMP6,,-0.02070700039381192,,,0.05011276977776794,-0.03383694870604908,-0.02253802711004311
TIMP2,-0.006679775363675886,0.0052069393758129865,-0.008999819688820415,-0.0002514649280093848,-0.028290156121777398,-0.006510102437713869,0.02058865645063297
EFNA1,0.0582350723940167,-0.04650711301401908,-0.009899693439995241,-0.02975602345689513,-0.01569580534902342,0.015837234497243297,-0.03847438973891525
S100A12,,,,,,,-0.019310994428109057
TFPI,0.05544492228183137,0.06915104135232894,0.06648878574020592,0.08212203836129879,-0.024543919083150824,0.024620396096472423,0.029682782336330444
GPC3,-0.04424578425477531,-0.03374139041330485,-0.018859452946911468,-0.023136847892578825,0.08443422034614322,0.01726535476931898,0.028933387519353326
NMU,-0.022820942352981207,-0.031114539903560195,-0.0239216922027147,-0.0363655883970313,0.05417738438680775,-0.0355732340188147,-0.0031754660762072107
SCGB3A2,,,,,-0.01081817501192241,0.02004519363891016,-0.02253804728419454
LAMB3,-0.018244190311606828,0.029418729790632262,-0.006452433254763549,0.008635661025672117,0.003708245365980915,0.12524423349264835,-0.03147054872786217
LGALS9,-0.01506068197145272,-0.016631195141691903,-0.0023265426955804127,-0.005461184108748925,0.09373928576346942,-0.031815226201588435,0.040758953278513595
VIM,-0.021953679122178667,0.01730082581996405,-0.03574133916877365,0.11818638350905357,-0.05412915756504448,0.01971871241087288,-0.024988069237384804
PLAU,-0.023275499234713292,0.0211147401992252,-0.015187342548571384,-0.02056962348983696,0.0862578189920828,-0.002580419507751777,0.03990806534661397
TGFB3,0.009242731626718037,-0.02153539219119889,-0.03477963276540803,-0.03511795128237521,0.010959342248713757,0.012643679666022156,0.028791759913420523
APLN,0.04788654077188531,-5.4177227746959515e-05,-0.07219833111293976,0.08573155262358091,0.019427316198718188,0.014293649771409895,0.07750483295665486
SHANK2,-0.020248391784758214,0.027246443911073084,0.009823105364360086,,0.011800576305306036,-0.011525490402633263,-0.0040903137971248175
LTF,-0.04849339970102694,-0.011567529005877427,-0.0481964402178623,0.08003425075354155,-0.00969061590662222,0.026539986345472433,0.004788755516451085
PYY,,,,,-0.020776398511789695,,-0.020539149615032008
PENK,,-0.03152807607163994,0.029081579869966682,,,0.06621024423974507,-0.013357387572301413
CTF1,-0.03665460593796037,-0.034260338528496616,0.026426084939192785,0.04044268547978736,0.019119488497837667,0.028278913772237013,-0.03189361435317744
COL3A1,0.03090595428424757,0.0020320469135684752,0.0023929943027094554,0.0036474620257922682,0.03251531823714089,0.07945429169778956,0.03482665160284846
S100A10,0.008888548555503467,-0.08884749815299867,-0.06692398164483844,0.12967793468994268,0.03279051055934317,0.02612373980478346,-0.02569682380727478
FGF13,0.057262388675862086,0.08147011110221217,0.04509704922779962,,0.053733228237767446,0.0721604072491609,0.036706248812664675
SEMA4A,-0.03203891215846686,-0.021114129133116978,0.026158411055752055,-0.04379540943660776,-0.007224822641332516,0.01734132662459084,0.05244976992113055
EFNA4,0.010899681223684333,-0.02948421997812184,-0.0317982742993815,0.03439630955358495,0.026239231984616668,-0.012069869475182085,-0.018315109258412225
HSPA8,-0.02604223626916162,0.0036792260244328987,-0.029850557126922996,-0.09099391839512849,0.040372375085453945,0.03470398367913525,0.049219138801638855
NPB,-0.018774372793345463,-0.02484642047044678,-0.02488118488515801,0.028723658193415595,-0.003354447360875116,0.052431470209273794,-0.08578345713436661
ULBP1,,0.04558604723565837,,,-0.017693277311727273,0.040625623424273456,-0.05842675073761698
SEMA3E,0.04232936873356152,-0.05574753782444247,0.0716388953720713,-0.03968664086201669,0.011303146133323214,0.012730353361578944,0.02191553494410939
FGF3,,,,,0.026205587368684974,0.03563257684630124,
ADAM9,0.0775092113762883,-0.0070376787198338404,-0.06936659396527982,-0.010664732627916453,-0.04500353038494218,-0.02884901822786486,-0.0023155847768607297
ASIP,-0.02056592970446126,,0.049157261659931936,0.08258703843573117,0.12687912931943277,-0.03176172609675151,-0.03733326880966147
IBSP,0.02076805289488912,0.012765070591248673,-0.06827973431103351,-0.00978751264284206,0.06705248276894633,-0.026812950230976403,0.07510612360234199
MMP12,,,,,,-0.017255693264496465,
FAT4,-0.0296056655134046,-0.02552801974581188,-0.03490887406419094,-0.0003662386140363611,0.04278914632008284,0.004979450795616872,-0.01539122680739827
MDK,0.05530281281517074,-0.01426005423905276,0.03712107332174874,-0.04199733186061807,0.010418795285853818,0.06982238456723773,-0.008643292624304392
BMP5,,,,,0.060063439905294336,0.010472642967311605,-0.0365531051493127
CAMP,,,,,0.041676816198027135,0.005797373461404783,0.0448068998036942
HSPA1A,0.008979345092574935,-0.015340966147666923,-0.04250864219929237,0.012040182942739527,-0.05458836868783465,0.013510792327259354,-0.011210418509557406
SEMA3F,0.10316352051816863,0.004531024675288939,-0.002987208849815096,0.012893674455389205,0.05153206948991194,-0.00025986729474202674,0.002789927015236499
ARF6,0.020294510823811944,-0.0036100981988915646,0.011353450687485011,0.008695209964933158,0.001965045420581072,-0.0451712277144485,-0.048029973839413105
IL6,0.06514115096649775,-0.02379556457784635,0.0022563466329508642,,-0.044365615727697705,0.01472441974947561,-0.0724306812356819
CALM1,-0.08542842982674212,0.013153917780104633,0.035404358222469304,-0.005787493751405543,0.05189328955861522,0.03957603704619778,0.1095291435278908
VIP,,0.039410708501133485,-0.027051085357294065,,,,0.016001050568258835
NMB,0.006033999571497698,-0.028321840502308647,-0.008129038850320276,0.07554930233536197,0.015367041272994025,0.002551758136418042,-0.07653901200173208
CCL26,-0.033913830731246306,-0.016057012025617084,,0.06401490032093764,-0.042025459486109286,0.030367543858295678,-0.030985577581607963
FBLN1,0.05994478527950055,-0.01796427711850049,0.07316497339901806,0.03318492565633313,0.026717769321623272,0.07527929680552248,-0.04624813538374921
SAA1,-0.026312522203309627,,-0.041507501796363394,0.04353088658004752,0.03863481920223261,0.026019864043608842,0.02226418076703467
MICB,0.04386369530947907,-0.026839366026587527,-0.03272923939601322,-0.023671676817957163,-0.03387311892499033,0.014987787000002136,-0.039133720005501214
MMP13,,0.033474655307058954,,0.24482560941642242,,,
F13A1,-0.07345158015167001,-0.04351843556906789,0.011446507341003956,0.043630388132464996,0.007473771238953109,0.006748788370623206,0.037293298597470805
CXCL11,,-0.023795566246601754,0.011392295600585054,,,,-0.03207762825981204
COL5A2,0.06805357192243193,-0.004073809560543135,-0.01754017534408597,0.030766492309808866,0.011893633321799383,0.09101664056161049,-0.015412528336981078
EFNA5,-0.025075177027068723,0.004758039711552423,0.007127767102976168,-0.023136868159485333,-0.04783355444852875,-0.010991433981277698,0.001545001281334132
AREG,-0.007196072896399372,,-0.010796716986534283,,-0.04718152603862806,-0.037621048317194705,0.010556560842364839
EDIL3,0.020664440758451946,-1.9859344209500906e-05,-0.019666913305430984,-0.10003133968256069,0.019361165397642835,-0.017246062900252903,0.011301727874326963
CD86,-0.03274744813887059,-0.016909560390698266,-0.053795661177402844,0.11566805741112983,0.04569311010477178,0.025314966928763765,-0.05387461845396697
AHSG,,,,,-0.017496418644678192,,
HRAS,-0.05067362743906554,0.015018882473691356,-0.06458284989708081,-0.03458390258449343,0.004000819929580529,0.0745282655984711,-0.016561658902687928
C1QTNF5,,,,0.01684446348267823,-0.02483545009306851,-0.020255506176242968,-0.01992283149171757
RLN1,,,,,-0.019560866367421822,,
COL4A1,0.07004995577871942,0.07409107900155495,0.013462221406666936,0.0257404010591181,0.028286444770636705,0.03829365818424546,0.05870830346392327
CCL3,-0.021220592963568666,-0.012394415684425399,0.0018391542018598714,0.02095776002637725,-0.034754994675564685,-0.01607161120710015,0.011063504559963884
BGN,-0.048174406928676534,0.007580300287247748,0.0723193411881488,-0.05163983618187754,-0.028335457760803148,0.03836848762984304,0.049976270616356705
RETN,-0.01680948419909961,,-0.03084523779846661,,-0.007192527530053054,0.09842693755803514,-0.027745729855689256
S100A9,-0.07780712625719288,0.02128295924163198,-0.03975067494243783,0.05752950843225386,0.030025894063489295,-0.003744016718650033,-0.011365777666610797
HCRT,-0.017320110607621293,-0.030979593502501717,0.14594291491064035,0.00927389450233216,0.04863821615937043,0.01887088582570701,0.05537553623849472
FADD,0.01290350348839143,-0.012176780075017633,0.037373360012071255,0.06380432609576109,0.07008202430474804,-0.02905289077100204,-0.03144472934428774
ACTR2,-0.004819730338389042,-0.0039873694284369085,0.0054818894250388715,-0.11265849809614575,-0.047862488143035994,-0.010737994410447172,0.01293820458823026
BMP2,0.02047742182284489,-0.016985777838478863,0.03640938702866994,0.030231517503288185,0.06443036942940475,-0.04192834161879728,0.0006494836565358236
PDYN,-0.002258029372741914,0.053862250269585715,0.030505527419379598,,0.06354038165446006,0.04802333589812975,0.08185364417801383
CD55,-0.041739770648878245,0.07773071795689242,0.0024618027941774637,0.029156010986170915,0.11171646150218999,-0.016013426113934782,0.0735160576268797
OSTN,-0.01877437431865032,,,,,,0.0607358190669018
PDX1,,0.012573414408260385,,,-0.015408990485731537,0.07318373913699044,
CD6,,-0.017733682424942755,-0.021850768088730346,0.028133556358160394,,-0.024196672734973463,0.09741040254954227
IL16,-0.02388288680132812,0.0008755883021975937,-0.01949285604429407,-0.019262277862184738,0.12225182642974511,-0.005041768738299099,-0.06966981865773436
LAMA5,0.03200274509977681,-0.034099962243030205,0.06186210523687197,0.09841099834401233,-0.03790188214824993,-0.0006615667671954796,0.03775585679259438
RGMB,0.019616457958661956,-0.03172892023129683,-0.025152947962074707,0.038337927089502094,-0.0009343716299323554,-0.04215352908519972,0.010910286010810491
INSL5,,,,0.18915230997877866,,,
IL12A,,0.020772724398079066,-0.017847609491030432,,0.1632445227969321,-0.0007599817318767241,-0.042896061138318654
S100A8,-0.04240246626821763,-0.04135647941575714,-0.07376011183361258,0.041139614251719636,0.0715886647302613,0.032818037959622716,0.004746086219459867
TAC3,-0.02262423833730642,0.05904695582434984,0.047605203254848336,,-0.03406991723379041,0.000974290861053701,0.015653975577200416
TAC4,0.13483691260189382,0.019468859285121706,,0.018020666398786033,,,
MFAP5,,,-0.02119453686581128,0.03136717667102769,0.012168150539196886,0.033146331736639674,-0.04418644114264562
CXCL16,-0.006900917107501543,0.025181482805515184,-0.06959690324328696,0.028758435228622658,-0.0123401505474129,-0.07479871606143222,-0.1024643508439571
AGRN,0.04820248033608601,-0.0027358969507591613,-0.03659109342486436,-0.005845457690379928,0.014515708065260842,0.06997083581336644,0.0016863322655145845
COL4A6,-0.03159404545379343,,,-0.05595938416896215,0.03244281194640384,-0.017406730417435286,-0.061500569734017026
FST,-0.030758084384272747,-0.03483784257661551,-0.026031805967831754,-0.031758596098826586,0.027460418009618716,0.06379396040590489,0.014557972244402737
MEGF10,0.05018512112804989,-0.008025103947297245,-0.056961743914341695,-0.04330450406097275,-0.009387153188452388,-0.013599073043317556,0.004070700910277479
C1QB,-0.053820891312141114,-0.08598916152043758,-0.05452081556070941,-0.037059816316934176,0.10035324684197881,0.0018738967835104706,0.07064480981918649
HLA-B,-0.06725854824708152,-0.005574533416615871,0.003325716466075677,0.09751433309516624,-0.001916059792776268,0.00508950668475636,0.06751900332557714
PDGFA,0.029886903956373768,-0.024217920838486597,0.02016225748020124,0.026533906464830136,0.014268796075818217,0.022036582512504302,-0.04821557640591921
LAMA3,-0.025788446498101043,-0.021287735735606526,0.06094410951056899,-0.01439371436137389,-0.015399741721785563,-0.020039761263268525,-0.0326010255993857
DKK1,,-0.016057012025617084,-0.04406266585637128,-0.02923218013945091,-0.05095041731566396,0.08973868290771642,-0.031083287856936693
INHBA,0.01634749638781006,0.0625055369601061,-0.03467913960513945,0.10305328089453114,-0.05908990955960954,0.05092748382407173,-0.004162905218636971
IL7,,,0.008125458637695449,-0.028047082131378628,-0.029381203365357756,0.0682905808629377,-0.054454239155299046
FABP5,-0.02198907700372477,-0.062142894140253466,-0.011871389340155527,0.003236565445882899,0.11553687402521354,0.03138734476935748,-0.025573784365558325
CCL4,-0.04278167947875873,-0.04553122467660703,-0.03649330288961409,0.0315305446246005,-0.03437875428422781,-0.00839667662121229,0.005568406234743436
FBN1,-0.01969078880303015,-0.042273009198378654,0.04217390232408571,-0.058145579553920225,-0.02362921130650699,0.009084981308257883,-0.04960286458212493
TCTN1,0.03620663591713567,-0.08287136626489185,-0.025993559825309896,0.016230378091313866,0.014199805883192404,0.035151970522954094,-0.004851085666055177
NCR3LG1,,,,,0.031147869004615705,0.052856098900255374,-0.004758010363885653
BMP7,-0.03864463393746472,0.03189098112890593,-0.02281356949979692,0.02738096847944583,-0.04059192365529524,-0.004626989431142322,-0.02278063202063816
NLGN2,0.08243868154851614,-0.034809312760123334,0.014301343740528962,0.08831672679117117,0.05394749924636373,0.08541612021296735,-0.035542834939535924
CCL25,,,,,0.009551086984387936,-0.015611971076158731,-0.02611406038729521
NPNT,0.043745270638931674,0.014743042472922583,0.0057113279587169144,0.05063854757966557,0.07577602794380647,0.041600169604901725,-0.04797501627913879
KITLG,-0.008847986566280757,0.04062992845920553,0.02337902892037224,0.03336356344018383,0.04035104735084179,-0.035105685742946036,-0.060306707371580726
MADCAM1,-0.025255120951237428,0.052486713624551234,-0.02528214648887486,-0.005968573713142611,-0.018081015489039218,-0.018463840210391835,-0.04134392779399555
F12,-0.02682792050773479,0.011123194882822646,0.0018958114373186544,0.014921760778103501,0.09635001769189451,0.12992142657745911,-0.08752713564464155
S100B,0.03708236491704283,0.041726290319839925,-0.06961773881753058,-0.07365931804490967,0.04896444641308105,-0.08009400013217624,0.019419317965542426
IL27,,,,,0.014835427969409076,-0.017255693264496465,-0.02170227400145675
CD99,-0.005973612082828506,-0.049200172709381165,-0.0642713976925057,0.074092858288505,0.028186515430357925,-0.004125577768185047,-0.0594368297910805
PDGFB,0.021089389289878132,0.058612947542661296,0.03628670173752035,-0.016481007330404703,0.03829376442726044,0.04137037252386655,0.05519220163644756
CLEC2D,-0.04765896663475406,-0.03088226844572658,0.0181073612187555,0.060591431942924594,0.01090426100654112,0.05357539554121024,-0.08665381656835143
F8,0.02027997311029919,-0.07875168881493236,0.028660459157341365,0.028238638882641193,0.04535556144238509,0.013580005972582196,0.0028849367465815052
C3,-0.0802153152545549,0.023953795673892542,-0.01804086834809463,0.00952693635284575,0.0799315662889311,-0.030840398440061225,-0.015071552890658823
DLK2,0.026101952601451303,-0.02720409891727432,0.08538639834879509,-0.02774391369787418,0.11925840449019864,0.07110160703416221,0.007490465538553012
TSLP,-0.0269978505154993,-0.020002055045972928,-0.01910467725046697,,-0.02221714756813715,-0.0012185758644681446,-0.07074030338445325
OSM,0.02275191039278714,-0.023795568233215776,-0.024276204383757275,0.0028780797713783427,-0.0025672833269926166,0.0413072662083773,-0.0958926451249693
PRND,,,,-0.03256357813116666,,,
SLPI,0.025429115730863924,0.011318480309662086,0.02165325979999317,0.048829986057873566,0.02978280378287365,0.04017779002854098,-0.01634490911050358
AFDN,-0.012229299264111966,-0.047045760215258435,0.03352537910481176,0.03765284116138873,0.009610367641918744,0.04397018850839201,0.01798187602700251
KISS1,,,,,0.07570920987844607,0.042179947316824326,
ULBP2,-0.06101896589794796,-0.0038769045542603035,-0.0064455420869357506,0.055704383960029746,-0.0079415641948266,0.11917742375870337,-0.05647896279981597
ICAM4,,,,,-0.015175133656479326,,-0.02412957090456454
TDGF1,,0.00411106774115733,0.022946718618562477,,,,
ANGPTL1,,-0.03422295534310325,-0.031641015473975694,0.024877579569143216,-0.029381199125642337,-0.04205549701194519,-0.024385610443843707
LTBP1,-0.04089634035255122,0.05508475692566223,0.003985124694907607,-0.0305761660166552,-0.003349928109395716,0.06941813115514286,0.007193400896064321
NTN4,0.0033706370115353813,0.007329898960665345,0.033390494469735785,-0.03148642993674735,0.05029558162143705,0.011721754823327022,-0.0629872433673631
APP,-0.013403342486645585,0.034922364770652296,0.09405377242085865,0.04178833615436369,-0.003866469882843056,0.027604965397737963,0.07328808501739306
RIMS2,0.02815530690544404,0.04553305973316972,0.09021285501598637,-0.02277582896815832,0.03507200885178202,-0.00193038611491109,0.08139011268985723
WNT7A,0.014794839089108511,0.079165326445371,0.0642612812709197,-0.03256358806532267,0.0008283556599747125,-0.00029435955537324956,0.007464953056482589
GAST,,,,,0.1010138127083262,,-0.03357669285640881
GPI,-0.001206506061793467,0.05375796710922978,0.04281858929055478,0.040020124721875154,-0.11462373937985616,0.020970854124484767,-0.04527168636061403
IL1B,-0.038167990297690635,-0.031763237913992985,-0.013594028403147366,0.027514905974258583,-0.027490086143435684,-0.01224838788511286,-0.08309508584804247
SFTPA2,,,,,-0.014947337597496068,-0.018463841492158888,0.08074966300098788
HAS2,-0.013395395363549192,-0.07607608599367587,0.08021118773137752,-0.05655346963198459,0.028251981559592437,0.015018545028894185,-0.04135428731735763
IL11,0.04899890953616265,-0.018130044379991488,-0.0191046729661446,,0.038589258570464725,0.04765162953615386,-0.051285634037174344
SEMA4B,-0.026968399508391597,-0.05363628715220088,-0.01492596471203978,0.11102757214024828,-0.009666056476437312,-0.014169848806041035,0.03429416743422958
FGF12,0.009938222480241348,0.010681287797280071,-0.0019450545593612302,0.04954876550669213,0.05114386682486631,0.024269108379582023,0.030774639834337914
CP,-0.0686176032450048,-0.02239218911695839,-0.024889377289077315,0.0856942972716539,-0.031901901569823664,-0.03134792254951423,-0.005593255741436415
NLGN3,0.02794734048334096,0.0017404756240406048,0.04010862700676124,0.03203676495849639,0.02886843548420599,0.03635959961659626,-0.0324278885612648
GZMB,-0.024344009491267204,0.13024661315762776,0.004022091430269873,,-0.021442916954577167,-0.039101170045325394,0.03874197905266097
PROC,,-0.022054768656010144,-0.016220670091797423,0.02599103384150164,0.13692687976865017,-0.024203081424162252,-0.030986619900219274
TNFSF11,,,,,-0.018272018777052205,,-0.02141699216310625
AGT,-0.0023280248016901896,-0.01129695865431478,0.0030922554285990386,0.019459673529896283,-0.018585671149627732,0.01743672065351988,-0.04519014843156137
PTHLH,0.16862056620621566,0.02875410679360779,-0.029262700972032495,0.03357807715702375,-0.03983936261545781,0.01015727606992691,-0.057585130701913054
COL1A1,-0.030292478120532155,-0.006221085848921979,-0.02182561085994375,-0.0074083489381039265,0.03524724616563484,0.06405330863866279,-0.0035923548548536122
LAMB2,0.0024689403332416914,-0.05446648969237015,0.013375901331097995,0.04997869572345525,-0.0005768892278344636,0.05156837591177222,0.03126425791180872
DSC2,0.0237855281977266,0.015589584228756406,-0.04869952073590066,0.05996602597540441,0.021828215652339496,0.002926857753997259,-0.028166859643585618
WNT5B,-0.03022861335565823,-0.019428467624388036,-0.037389148559899756,0.01563567722306364,0.011208662352485287,0.014510838993471819,-0.03026698652149454
LEFTY1,-0.0006189556944962045,0.09486559051295636,0.09716229878312355,-0.03488542778382434,0.019812118278730712,-0.04475427094977291,-0.017179965951506216
FGL1,,-0.025716985701863117,0.02969820720532596,,-0.006959263388625543,0.062173214890966014,-0.026824148487876127
CXCL5,,-0.014194972586080249,-0.028178335038336444,,-0.041971577189491,0.0942907109074537,-0.04901086747022424
S100A1,0.08115736596894803,0.02940933290418952,-0.05254051349595623,-0.018329409017578617,0.039790158447497864,-0.03284718827445719,0.021095667112445794
NPTX1,-0.020565941150198146,0.04378192924858597,0.03261010345827407,0.1838545394278743,0.030554106125511165,-0.012068652868868587,0.06305471486031537
TGS1,0.009147981746267369,0.016195983532240662,-0.03246812889702626,0.01607672070021553,0.01470166934305908,0.006661816709026398,-0.03114765655970526
SST,-0.024528562046818,-0.03934805698419196,0.02375087120214231,,-0.026119779327559326,0.0726991818210416,0.076091696019787
IL34,0.019602477181468753,0.008184545256360417,-0.012523859267799793,-0.008903793168926501,0.04658252361149024,-0.02755043475352614,0.04060654472512873
DHH,0.09527602604009353,,-0.019347039787660218,,0.01366278695140508,0.01529510223742129,
XCL2,,,,,,,0.06171856635652542
TF,0.05736299824458288,-0.014690955815268454,-0.006624309477008689,-0.026381589447077053,-0.010415027492338101,-0.0760864026492112,0.10628774010496338
IL33,-0.0004624788036207184,-0.06471953597672431,-0.028799533701668763,0.02252653633052045,0.021371112887964658,0.038803258676543675,0.056650705036998504
RBP4,-0.020349854217149056,0.06196855697251828,0.033946188669686024,-0.04251783091694058,0.08341346606421753,0.023719739298509453,0.02765277397417618
CCL19,,-0.018130049725950916,0.06933115959294554,-0.02008332815607049,,,-0.031396796240646924
CCL20,0.017183943835370297,,-0.018724064153568337,,-0.07121608563201225,0.05742657840920779,-0.04956334638021568
NAMPT,-0.04729768534075231,-0.024937996228727912,-0.03531086267384283,0.15018571482654838,-0.0006250799383591213,0.020451595959230094,-0.042988220305236975
