,UKF243,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PODXL,0.0015208798996196404,0.03867367337476719,0.011170894817379018,-0.028972799524427825,0.10513788178645406,0.00464885291455637,-0.029548363511346785,-0.04248896146762646,-0.05066297791843922,0.046375078158832864,0.06346646285892744,0.013270367388963294,-0.03707586741295395
JAM3,-0.020407677439969032,0.024833022538879986,-0.05054369553567402,-0.0020229729844824266,0.12162522816176832,-0.041616863619570656,0.0707938770576588,0.05178226962920895,-0.0538221158660945,-0.028023317108765572,-0.054960060541344925,-0.01479204473907714,-0.012369622074559801
TGFB2,0.014029039428148617,0.03298815576670751,0.01960602951770548,-0.03671812626002366,0.13002092695853426,-0.012982274754487358,-0.021179880722075495,-0.05372292256062243,-0.05096401781197802,-0.0009955808726916553,0.10568583725911164,-0.01141302916568324,-0.0003698228414710049
COL18A1,-0.0016266309197600826,0.012768173599281708,-0.025714435478979485,-0.05215520569914421,0.07483515975436086,0.01605638204902498,0.03765483239710977,-0.1275299427331562,-0.044019803170728504,-0.026888182725224825,0.051267046852211985,0.025407412985974993,0.05567947906108306
NODAL,,,-0.007926219587766141,-0.024141363436070044,0.05485837375295816,,,-0.0483954574798137,0.05605756157299651,-0.02200020504179623,0.027246587482242356,0.12706327542413437,0.010991722812358863
INHBB,0.04701088244093056,-0.00880737895202552,0.006230365231761448,0.039738507844263166,0.00740107016219708,-0.025075354276001487,0.0029871070424352395,0.018905515911151905,-0.0341996595746226,-0.01173496039445292,0.032421863775949966,0.0211795369578354,-0.042934571350759135
LCN1,,,,,0.0657447462914508,,,,-0.02404161893985934,-0.020776410998769482,,-0.002575365022165552,0.09214771422636997
ARF4,-0.03877610861020096,0.026913737282015477,0.019562433191682514,0.029125468425154184,0.05607841635169365,-0.01868717305741786,-0.017153207813915945,-0.005514122841593312,0.05045283271278947,0.11368570258849335,0.05785337174322581,-0.0007196766186510354,-0.08346545439354565
CXCL14,0.0015561516142453776,0.06814282932800486,0.02911217560870791,-0.045771448844868994,0.034746678898109284,-0.006449670580120182,-0.05534955692477917,-0.016617659974045955,-0.03684532831398456,-0.03644032470555619,0.1028240632437758,-0.014052057367718293,0.0225066029986697
LIF,0.06446040370510309,0.06335587751954434,-0.03381985614012126,0.011785208554070795,0.0277407827320553,0.013017459651491372,-0.033626351767398435,-0.058778906753992145,-0.06067556873237772,-0.07150572414568633,0.1258640709880809,-0.03232582078696155,0.015304419232086482
IL17B,-0.022652458214594513,-0.01784624473728895,,,0.009559664074265735,,,0.13310973924186184,0.15164314802289744,0.08122020489371601,,0.02161633672616051,-0.02083044393142741
MMP1,,0.03506473029151166,,-0.014756202764727193,,,,,-0.03305401695205662,-0.03424473717024222,,0.07143602484447097,-0.04661693649976162
MATN1,0.013625324519370001,-0.009302956059557527,,,-0.018913921379302003,-0.016503058003540738,,-0.010658043447886964,0.08959952801781512,-0.025933023266559486,0.0065740683546525675,0.010215374316883689,-0.018982992724621138
ADAM28,0.04007744725113866,-0.06430260591111157,0.01720087764804533,0.05325837731598873,0.015417368400467526,0.03565933393001548,0.04396297876765204,-0.058570590385506244,0.02270580585564649,0.0037270694609535192,-0.10849839791685038,0.0010370841547862528,0.08759864739112315
TCN2,0.013905966194117837,0.024836426540538838,-0.05280091309803,-0.0448863409650221,0.13024970350352336,-0.02494664129174829,0.04619430101392305,-0.09070062007208485,0.046266781139845746,0.05164872985794791,0.01904040201541643,0.06108505574053847,0.023661322760310084
THPO,,,-0.018955762684013826,,0.04912807017829458,-0.017138258468565207,0.03218537431388378,0.07831392284434506,,,,0.013494208574985171,-0.011095293803670097
CUBN,0.07050544234798857,-0.02799211968222055,-0.023524755492427288,0.014448835400587452,0.054533675389672895,-0.01125625222301622,-0.005017960294251435,-0.02828023392828918,-0.015271703538881572,0.07123585280896877,0.0418553952707242,0.06451319160598207,0.031662339058802384
TIMP3,-0.023944004978046034,-0.027688229922428618,-0.03300477610907434,-0.054753960242585775,0.058331686238927455,-0.0025561117968711166,0.014793791738176354,-0.023405334454996506,-0.011441411408203412,-0.04956896528485501,0.021210752597913787,-0.0010056065779303915,0.09262067183525723
PIGF,0.016389819946417455,0.03721065529114068,-0.020513674572852404,-0.04890550115289246,0.10428778300067013,0.0016125361723275844,0.049665717036542094,0.08056222263539153,0.08052919639857631,0.10242413352502588,-0.0031576712557614584,0.06436864815376565,-0.006572867903110011
CRH,,,-0.01623546228774599,-0.014994991691699152,-0.027741080955844773,0.01796783682883056,0.0459472338068246,,-0.017313899652625867,0.024922641082500124,0.0003381846299254665,-0.017965432108947035,-0.016936504972981648
BDNF,-0.0323311566672822,-0.03508921660121408,0.022252454426585667,-0.03269145250074781,-0.08881961810921814,-0.036713172686432385,0.08469462864538428,,-0.02367654405451776,-0.04448648841186031,0.06242116393839811,0.025928533239049905,0.04948248801817233
CCL5,0.013207843972419465,,0.023500503779540827,-0.025765746130365884,-0.04095140300736576,-0.01307811486796477,0.009881042942913885,0.024975481160154665,-0.03906858035708056,0.0008454735173202479,0.019785874053532524,0.05954683686860165,0.04295701608070278
GAD1,-0.04384191112031707,-0.011618219347061538,0.05598518131727791,-0.07716398044786167,-0.06589402875459482,-0.03234314599826774,-0.041251381477404266,-0.03885468970746956,-0.011821562485496245,0.058173161781273415,0.0011661724872460612,0.059949770610568914,-0.06560159178623666
COL14A1,0.0925484180722865,0.029110130009824722,0.019977551394134055,-0.00974760534096686,0.09151618515985713,0.05866687354481688,-0.021635685567347695,-0.029978515638743517,-0.010093596569088741,-0.011365971746415893,0.08677622756088021,0.04957043896502535,0.054526554100134475
HLA-A,-0.0042306983379722714,0.04303020741219941,-0.049388588269911445,-0.005980102764527915,0.13844132169737491,0.03367279492442562,0.03096767678636089,-0.03199487700886512,-0.07757232258753687,-0.10652675733530746,0.08073624198237167,0.03809911992743481,-0.06052114229421219
CD5L,,,,,,,-0.0033135741313462174,,,,,,
FGF18,,-0.01784622480818003,-0.012898953375092965,-0.020459319017625596,,-0.01768367682047142,,,-0.024733981732530115,0.0704541144997638,,-0.030500233033919286,-0.026060222198836715
ADM,0.10541285377132843,0.022066640521708807,-0.03845216263902739,0.0093214889102978,0.07445153434573035,-0.030182295152074066,0.05865838334050199,0.0915423722838186,-0.03850355644701621,-0.10647733320590595,0.05228614712876315,-0.02575958791423986,-0.015864147330700743
CCL15,,,,,,,,,,,,0.09864087785180477,
GNAI2,-0.02280181615733876,0.020915853822332006,-0.022335366063746535,0.007597087889676733,0.07843839520204307,-0.006765675408109693,0.05186324141433572,-0.051526569010207635,0.011879536131374515,-0.06159866327193771,-0.015545515783359462,0.035648299140631196,0.05102769526378419
HDC,,,,,0.05634259559661344,,,0.0749020014031169,,,,-0.004024098852820537,-0.01898298412740339
COL11A1,,-0.050740549374215974,0.011633076200942756,0.08460690867974459,0.0022747885493708694,-0.016939624386383804,0.010519450681724135,,0.019848705378327305,0.014414506879682076,-0.022283883409790865,0.016270797103826035,-0.0028734350026018
NUCB2,0.07091226440285298,-0.017788677302975297,-0.014365385968984873,-0.019841974780676935,0.0671383444127969,-0.0652786768333613,-0.04174348637422466,-0.08036230478367205,-0.06554129636102704,-0.04453779839501514,0.01952961248978847,0.021920798171437193,-0.07129708871010151
FGF16,,,,,,,,,,,,,0.1947148774736411
CXCL1,0.02539129441135518,-0.01758501124675288,0.00031504803878090444,-0.029124796328514724,0.043768861023610564,0.0705660207880669,-0.0010442125923883117,-0.017958563020888996,-0.034158029789081334,0.01582772176027723,-0.028814876197899252,0.03638072841368785,0.014786576907036313
VCAN,-0.012674245164250825,-0.0531847696288391,0.014697623014955963,-0.00914683352643038,0.06957974291853095,0.004997392688381952,-0.03311755048915416,-0.053421349508134236,0.08068803543533519,0.029606047298578006,-0.058101160139633325,-0.0211515326548099,-0.012751149379317974
MMP7,0.06116977277472267,,-0.025643996733208035,,0.015617643574228493,0.052629812804974856,-0.02050032286698088,,-0.045157330214655005,0.004960998634160818,,0.026709824684009717,-0.07115602967734731
PTPN6,0.08827250286949476,-0.005785917842482623,0.008813079285164721,0.0031613369800038683,0.05411251219546962,0.004799670688033645,0.03334747436154954,0.008121291794398747,0.016708386086158038,0.007321907493679055,-0.004743016483275447,0.012633777887768233,-0.03811333347255595
PTGS2,0.11794817107908037,0.024107882211949747,-0.020519793708344437,0.040791507609832564,-0.08074138267993432,-0.0015981677587050146,0.06795845231212096,0.029038952360441028,-0.026952843769131606,-0.04088545570540966,0.03965282220661023,0.06065810867759585,0.013686552237275829
XCL1,,,0.00676172046520475,-0.01569053272553161,,0.016503283839665768,0.1336027595674227,,,,,,-0.018859311810616203
CD58,0.05923010185280445,-0.02533406041485727,0.06033443390622716,-0.030749495928257764,0.10523975614251188,-0.005721416422273458,-0.01095055283997536,0.03100578849940555,-0.0060436274665757244,0.0307653239469975,0.024279888535718695,-0.013930300712766214,0.034751807138768284
TNFSF14,0.022262796020671705,-0.034009154131730966,0.03605565670021122,0.008074118483944353,0.029765551282505305,0.05411463343573715,-0.05839231244248439,,-0.019785884449158155,0.010903311533586677,-0.026059538722052016,0.006771198988030629,0.014778790290758022
CNTN4,-0.029525831383608973,-0.02051616944315565,0.06802454744962697,-0.006009160287180122,-0.04675634033185568,0.01578536706981204,-0.07309336995138528,,0.009165171588719396,0.02767706985998336,0.06030842274773687,0.10902117307447393,-0.05405586880499907
NTF4,,,-0.0010519967775915258,,,,,,,,,,
INSL3,,,0.07534251991274143,,,-0.01879372702021727,,,-0.02200437117320517,0.058493126655642436,,0.05701569464722853,
BTLA,,,-0.02047455503974386,-0.01635790270263667,,,,,,,,0.014000033834597496,
MFNG,-0.07149585443281281,-0.03143687943692362,-0.011553140249843009,0.1120112856671764,0.10114318832823967,0.005622017722971821,-0.01031075685417108,0.01821058006518868,0.02408985570851356,0.030505955477986093,0.029850091219579964,0.0521640633256659,0.10889128491465305
ICAM1,0.05251764010966898,0.0242260387526347,-0.034168867296061424,-0.01656378969894276,0.12528201342383177,0.027914064177166475,0.03422136620009535,-0.06533933339480225,-0.03717474177693071,-0.061946256266973615,0.044889928849179285,0.03818426319237845,-0.04042018796950252
PROS1,0.045871875671897745,0.036697451931971464,-0.0007958103919182986,-0.04240072239056178,0.07070545933453141,0.008870717770075419,0.0166121749053881,-0.10356543704697761,-0.039225334790188034,-0.05752776387444218,0.050079565947061526,0.03603274495915313,-0.0037727840862977822
CLCF1,0.05568890350356699,-0.004995741012584997,-0.01383789914451915,-0.00956224770505684,-0.046388818650763976,-0.0007943971140305816,-0.03525866484062344,-0.04594306830728717,0.021727519412973857,0.055909123824743855,-0.001542395603057234,-0.0019150614064638565,-0.023960504100364446
PSAP,-0.07329867774389892,0.01120189303599361,-0.07561269662107319,0.0371289428486198,-0.08874422519846266,0.016063395138420953,0.03951483394843305,-0.051794768133670954,-0.06911835313079107,-0.06982335244701562,-0.056206622125326774,0.005846418328518127,-0.02414911043396426
EFEMP1,0.0687920482779436,0.08845555251362487,-0.01040038077181479,0.01946299133128634,0.07156312015009253,0.04040584473861644,0.05308127752606057,-0.029413006593366993,-0.047796063806573696,0.030463516577737094,0.04419151433047617,-0.000927008530431884,-0.06522945201511576
C1QTNF1,-0.020517085424443183,-0.009846665023567024,0.011035707828455518,0.09926588417009065,0.14211149720985627,0.05535866342055615,0.08819371453747125,0.02067612251777615,-0.056845625642081496,-0.07650481554383631,0.09060046905009919,-0.017461993935045956,-0.031112423935854772
ALB,-0.025261947934575982,,-0.022900245671025814,-0.018460767766386832,-0.022087423301254225,-0.02051782060670737,0.024580990665069625,0.0808007799338247,-0.03261792919790448,0.007370546139634634,0.00858267062605313,0.03241816581701402,0.10688940788784582
CCL13,,,,,,,,,-0.014687675258134608,,,,
EFNA3,-0.03316203688812099,0.04149380129039985,0.02899554566029261,0.004054926675165442,-0.08245782676989963,0.012755306825811205,0.01728875741320298,0.03784703702186525,0.035477552255738454,-0.014712842258551575,-0.004348044497941434,0.06858901397650242,-0.01524159902603166
DRAXIN,-0.05261486694613656,0.017154391657555286,-0.021417870663093242,0.06016343000474623,0.10588001876974866,0.03910101089272066,-0.028064550364020748,0.008277604929871285,-0.07215094628221796,-0.05268425385607475,0.022742563637171854,0.0939981917442329,-0.0043533168859666484
RAET1L,,,,,,,,,,-0.020776397382779695,,,
NPTX2,-0.07320315443275714,0.02286918166039913,-0.050149439511756065,-0.02320679139739012,-0.12514172512406943,-0.03460818668544778,-0.04819286954337799,,0.019498882113965766,0.06897890419130132,0.06782951963276279,0.05483763246029921,0.01064830147080825
FGF11,0.021323511621260276,0.08006464626895636,-0.04790560909131247,0.08848825556176844,0.01860281329548917,0.02066692964105928,0.028681259838800214,-0.026673201781960698,-0.030119405390864874,-0.000872774220790182,0.13196457303280798,0.016122429743404967,-0.007462146035445279
CD59,-0.08139249925963478,-0.021596775749227047,0.03195501254249156,-0.03489949997861535,-0.0635858389903574,0.02770645894992671,-0.004459325279930712,-0.042360653394734424,-0.02894450209127454,0.0008215178311945976,0.003689673205027743,-0.01686675877768546,-0.019757743895226672
COL9A2,0.01751929036430648,-0.006804103856859214,0.020304619909185938,0.03374603616445062,0.01992691911614976,0.006447506576259171,-0.018386581817598415,0.03567584616915956,-0.027689888640928393,0.09643635654420477,-0.004911346625816814,0.025956104591771077,-8.045255326969736e-05
DLL3,-0.0652489621567231,-0.025099691232365266,-0.017077286276062045,0.030655391173098675,0.0017674495344713046,0.02098547161468073,-0.007522950463469578,0.050881628041983554,0.0999385308128679,0.09045436240601681,0.05918429905804828,0.034883576098165364,-0.02123415235345874
FGF5,,,,,-0.017588090834656983,,0.09052812871581097,,,,,0.0006009300920788291,0.10814099007869687
LIN7C,-0.020886946004244244,-0.017081739525040697,-0.001249792409381524,0.040656202355425566,0.0682458459451292,0.06157158092501314,-0.0022073922138188267,-0.06520539929880421,0.08663076479249675,0.017942271794387423,0.038192150326430606,0.04698627278706477,0.021042059206340512
GDF7,-0.01784803802499234,,-0.023015494166359403,,-0.03146222032095157,0.0338694651438423,-0.036241507543856466,,,0.07542804595871057,0.03465759199791307,-0.026768436821364774,-0.029018021817915164
PSPN,0.03346189684300481,0.03635250510296689,0.007974824265009436,-0.05091483236107383,0.10296630189143786,-0.014708977437406227,-0.0554362066193156,0.021669250790102238,0.006340351179937681,0.02827840966366085,0.043115853813316646,0.06917303233363604,0.07170840129291335
ANGPT1,-0.02550357298217736,-0.02096801523297631,-0.0024827008818610833,-0.0026959897160561794,0.10828505313489593,-0.04231465690825002,0.028218560769705428,-0.061239705373446286,0.020227274587004285,0.020095601215574972,0.037486638746034355,0.09673504660595295,-0.01501003358927935
PNOC,-0.033990286462382564,0.02055137223138076,0.08456370124510079,-0.03535942613909443,-0.08724381560749421,0.017409147240069985,-0.05692698272019721,,,0.024721125157867264,,0.05370094215987902,-0.001448888578387248
L1CAM,-0.049751404012285776,0.03507010823743985,-0.03822212847834774,-0.01708248453180928,-0.04218400741386496,-0.011631773022110688,-0.053303802020395696,-0.049684576731412376,-0.026770071113695816,-0.0826167344014692,-0.014389604971510574,-0.035110366269928424,-0.02502040099404065
APOA1,0.07169287957747876,-0.04212320506333095,-0.020087984743452324,0.030329411460899337,0.04888985004730309,-0.024472701896843106,-0.04171482255214686,-0.008434891823395397,0.0005251228495292643,0.05824589240379779,0.10541644987619346,0.02986304428392239,0.01491596106860274
PSEN1,-0.011585530034381073,0.028701587148882914,0.0013912692695293438,0.01006865835777363,-0.03341307084876308,0.03203968762915967,0.07467263704223107,-0.062320805918578547,-0.01447098417592883,0.012155119978100617,-0.0015025996652236998,-0.02607266577677071,0.04002487621928081
CALM2,-0.09456181567813672,0.0006464200713354301,0.0503323957520182,-0.02114864164170396,-0.14295676678263852,-0.01533962520470143,-0.04828558465946817,0.08481617627831269,0.09400718375377734,0.0922995750062595,-0.024773319747797035,-0.010567140871659013,0.00345113889586928
CLEC2B,0.048697615385509964,0.025226283940430035,-0.028403170680375452,-0.019963105183416565,0.06683060131932875,-0.016353409191778478,0.013646989510504427,0.01616503498259087,-0.08259566718264202,-0.0008570811363200785,-0.0032757098730701968,0.07439553787100922,0.04295053596457043
NTNG1,-0.03605869801547466,,0.024614882172940375,0.001189657174442475,0.019548118812608664,-0.01918783748871897,0.027011179468371917,0.0843807770636454,0.03194782018407251,0.08722871472186645,0.016439679742406364,0.062374838886399005,-0.05119838799420242
LRIG1,-0.0029222956921027394,-0.01106860855338084,0.02500397388016841,0.048047525968503126,0.12784203784646395,-0.020262201317309988,0.013257178154085923,-0.09934461608702556,0.027749045736214187,0.11854326104714931,0.036457617181873896,0.0060202893323435406,0.008789938807470738
CPAMD8,,,0.0036216211829759194,-0.019921689467988966,-0.015910795105034792,-0.020846582470807763,0.010277708678029523,-0.0421023286593722,,-0.02000870295076784,0.0752192058993,0.007718052529683778,-0.02057595235913199
GHRL,,,0.04011099678073133,-0.009799931779543867,-0.03383654976347196,-0.005010384115393313,-0.02198924007667874,-0.004062768724723308,,,0.04223028104110263,0.01452066410557358,-0.018137916098265337
NPY,-0.051868255655986906,-0.016501604082540387,-0.029889156453545514,-0.02816675734238282,-0.06357450977631139,0.005459443620077982,-0.032250310442486316,,-0.017125390674406025,0.027281166168963353,-0.02324621003582311,0.03985159960892497,-0.03560509835929102
MMP2,-0.08288595238588603,-0.02965250108045594,-0.03129923102413507,-0.014167467428212894,0.1207320637286929,0.018887506420222865,0.03015156066799306,-0.011523112813374363,0.004522359729794897,0.03321249785223972,0.024554216263715848,0.003558720214236236,-0.03863331913057351
LHB,,,-0.01328783170819218,,,,,,,,,,
PPY,,,-0.023130239565520558,,,-0.015235460282720653,,,-0.01369165270110384,-0.04883189823642661,,0.07376969461557911,0.08523310839085796
ALKAL2,-0.023328855459360153,,-0.013094780238931673,,-0.01804019530398163,0.010888831225863529,-0.0029110674412710603,,0.032461582953539236,0.018768079900529512,-0.0338166819889096,-0.00034460523730555736,-0.021545048975119534
CSF1,0.10446638191898676,0.09817657772082197,-0.020481869090293123,0.03719775907826898,0.06769679564384506,0.028582829476950296,0.01666166541030002,-0.04733891384216231,-0.04933460866095993,-0.013796713868527502,-0.014430984173175307,0.015506337163780973,0.017691376074434807
SEMA4C,-0.05414770425843678,0.02558177378068008,0.008125700459400476,0.023007195147078215,0.013420190399852773,0.014567357131105331,0.05397484279761514,0.0025407290234102167,0.006698196985909578,0.04775999876181563,-0.019949835096378123,0.06658723091163678,0.07268165694456395
BMP8A,,,,,,,,,,,,-0.03250935614795753,
ICAM2,-0.04063541469309736,-0.035665581720673585,0.047947050490718034,-0.039917005482771085,0.053217184888783395,0.01990893596784192,-0.0008472270050012801,-0.08648829141081343,-0.018409769749280453,0.08081076414188015,0.03586100209045499,0.035623892018475586,0.000762031133944215
SYTL3,0.06393777272467603,0.04023471146327015,0.011695596014601553,0.01657276919147,0.017732745539913553,-0.011934159748579887,0.07378932825549704,-0.009208884124104434,0.010914212532469911,0.015865220740575586,0.09966415206182494,0.01635474527287142,-0.014141232672362688
IL1A,-0.05406078862483742,0.03815945041662292,-0.013278560137503472,0.1030165702493848,0.058937274907093905,-0.05447023814895059,-0.03681189799489275,-0.021569807478574492,0.000607401887112619,-0.009704979678721491,-0.037067167219671814,0.005698097652602893,0.07492089838433048
HLA-G,-0.028228055926971383,,-0.014034521636289043,,,,,0.07051778277509754,0.05362673808554572,0.008581836843051553,,,
PGF,-0.0855519832040108,-0.020285836550433513,0.06365517549502689,-0.011776250683180717,0.13303382510480663,-0.012443613472114728,-0.034050519713558325,0.04141657669630223,-0.014261039831782963,0.0637334279939449,0.022487947720484625,0.06631642043533605,0.025890146576347858
LGALS8,0.0361212190143971,0.02471575099599655,0.023152649322599382,0.06830119539354264,0.06789426333214293,0.025794678888761132,-0.01197376021738274,0.06310309919285545,0.023302784814420854,-0.017519677110558764,0.028453976915598627,0.009587620782063192,0.017793689972018998
DKK3,-0.07787889436687877,0.006146763441174568,0.0419364914627785,-0.01750870313486889,-0.1005101994254562,-0.03369558694155384,-0.02805699949376417,-0.031111214144892357,-0.02152657688785137,0.0191236526175177,0.07073792395636816,0.030589416540251366,0.008931137966978453
COL16A1,-0.06971175214813385,0.023486374701915627,0.0007021073175842026,0.0782429685029492,0.03916564134000973,-0.00015024416940732384,0.03513720893082602,0.015385129226833032,-0.02661073065843019,0.030316417150914012,0.034776303384006536,0.053719413837032284,0.09825026497417536
TPH1,0.0003986858739986109,-0.0032219075745950304,0.0651546033004106,-0.00032711747786888225,0.08364166529694719,-0.03523642263996766,,-0.03535621675486932,-0.023684954442546598,0.09640164889689862,0.08880500041028161,0.054609478300042015,-0.042839469188128664
TNC,0.11639097420834481,0.05503608277178193,0.014258679506429166,-0.02578587303972831,0.13121856350624211,-0.0022335687041143285,-0.0006043072036642481,-0.08084362647175898,-0.056125613290574285,-0.09534890445567293,0.0984547689871772,0.027205125560495452,-0.058096216789606005
TNFSF9,0.00285819055215033,0.1300787642161452,0.0027536968384596614,0.045822666727235166,-0.04269637581215094,0.035779927717669725,-0.03496508099439072,-0.035874059907550125,-0.03609850855999185,-0.025282426960173854,-0.0449435379054554,-0.018745150063507115,-0.030465217933667712
C4A,,,-0.015753495552572785,,,0.012181879370209536,-0.023727058844231458,,0.08812659485856784,,0.05441308039421625,-0.02426065369259782,
CNTN2,-0.07536379408518147,-0.012948124679365179,-0.010915436705572037,-0.04835872033407171,-0.00547019000709044,0.07751513099153402,0.05839177002926097,-0.04933786219419196,0.03980074832395584,0.050499775815098104,-0.10362952479435723,0.0026565855664590693,0.09716286593797839
F7,,,,,-0.015910785857148436,,,,-0.020602603041403714,,,,-0.025433039878648436
LUM,-0.042502817680546486,-0.020435858601392402,-0.005911635913098856,-0.0334441404815782,0.0984568434075207,-0.02784273553821519,0.022257053416969215,-0.01532837124113916,0.03613070735145289,0.06435314983140983,0.047234010369001475,-0.004704438425034652,-0.04146395728663892
BTC,,,0.013388780299138607,-0.0494950909979027,,,-0.02891679645915659,-0.0019000154517205602,-0.014905258989262421,-0.030350942193233754,-0.022407038198638905,0.07208638977629274,0.07032079025315997
APOC1,-0.04763848859495397,-0.07355179257086361,0.09851998801906231,0.02537795253752155,0.08676383826953678,0.003989444606706211,0.09647970409525525,-0.05730486731555952,-0.005320854728733545,0.045506477449253,-0.03630994201220996,0.00777201496427403,0.05784068539599788
PKM,0.04085358641409304,0.03459561682042684,0.014808258878386424,0.04263547968814517,0.06869315036102736,-0.004500920921725684,-0.08636961397546697,0.040583466119502316,-0.012956510720034791,-0.117256684913183,0.07364002112921364,0.010522774122426188,-0.03248124141166417
TNF,0.03376806990543854,,0.026475466921578338,0.015770859430557827,-0.006948564254448285,-0.013579745282360575,0.026241973119549847,-0.061450094202941584,-0.014467024966478914,-0.02077640304954676,,0.06705461033931735,0.13513030750911026
GNAS,-0.13503816719251016,0.06106899034151992,0.05836329807236139,-0.04018314806000455,-0.060001534305945875,0.023515692352019692,-0.044096356272034676,-0.023182873856695665,-0.06916361284273147,-0.033388983211331005,0.0665445863439965,0.013257280737740813,-0.019568757634464057
BMP8B,-0.0026737221661599425,-0.042606605170592254,-0.020346441259693385,0.036516217044000224,-0.03434403638125303,0.029031492114456714,0.05171268871603974,-0.13115936401660827,0.08144586260616613,-0.037897261046192274,0.012816151348074262,0.08388941343958187,-0.04739996846477455
LIPH,-0.0005209934333642108,0.04166727124516758,-0.019957611482161096,,,-0.014562001661072075,,,-0.014687680659904273,-0.023163901979873613,,-0.010519716057676319,0.031140886209043567
CCL28,-0.017848022358195527,,,,,0.06421694706573082,-0.029472691008503166,,,,-0.018051194747926266,0.007095604698359471,-0.029947938886455836
PTPN11,-0.0904337996280454,0.0073992288991973605,0.05659501580184059,0.041413487713282064,0.017590012992755883,0.026501511238104524,0.0184878340998216,-0.07536535670263074,0.05269106080788099,0.025303826179537903,0.014539209108853299,0.0014623673996625925,0.006112327337265272
ADAM12,-0.007696470389269411,0.03584971983092805,-0.04275600910824926,-0.045286248554829066,0.1439790277996862,0.013390158563861835,-0.007494892814012272,0.04700453673873452,0.013239067297753529,0.06152404007694651,0.07930433094970907,0.009748184055529149,0.020461508764529082
EPO,0.04388776797238712,,-0.02034644182941516,-0.020984280888553808,,0.0030618019502016334,,0.08917795318257012,-0.01595119630134695,0.11036339581765724,,0.04922744546035518,
EDN3,0.06683285857939386,0.03142726582016618,-0.014051087014955554,-0.021497501613640484,0.06724059667686944,-0.023614213058560016,-0.03530955385720656,,0.02319230786224153,-0.025030653114215852,-0.044387441866883315,0.18643002752428062,0.01828875914047928
CCL22,,,,,,-0.030676930562778326,,,-0.018053318605968652,-0.022000195340761215,-0.02240703919028763,-0.03156008021402896,
CCL2,0.11878750583341147,0.09375314218150704,0.01007893561496427,0.02933591091050109,0.03765306311874506,0.025032341347279517,0.015688369107816336,-0.08360020894772124,-0.047622591118128534,-0.0017595130460765214,-0.04892452932917125,-0.030450446557061996,0.02426501949512009
DSCAM,-0.003910370425382117,-0.09520368664034816,0.03531400206080025,0.06129724439575026,0.035844137887313214,0.011448353659662106,-0.009345323991847957,-0.06955207592791315,0.046831496964928596,0.06712819380072607,-0.015706594883528824,0.04150168429391518,-0.055157944402825294
ANG,0.09877049691734621,0.03014795669927774,-0.07270312572359806,0.04960945566953849,0.00378080371715539,-0.038268969538223105,-0.0015809270917080118,0.11875601437282461,-0.02912792070476451,-0.01146793720173,0.010501906249848755,0.033922140524228185,-0.012939224348721768
FBLN2,-0.048737794441183736,-0.02411313460105214,-0.011436669745099935,-0.052370133736310595,0.03764858119460487,-0.03211597785205798,0.02550309857949732,,0.06116663740965278,-0.002699118124323666,0.10524695308091622,0.04732184502309057,0.05844388544344525
VTN,-0.02310533758998153,-0.020516172880216847,0.07398382272620767,0.03114756062778474,-0.01246340966309624,-0.02503015136320084,,0.12152433827096738,-0.018233308966104617,-0.016916733598328196,,0.05424280307536462,0.06601622500772569
VEGFA,0.07309517884367131,-0.029610624154690242,-0.03871584486284443,0.05808988669846693,0.1120872544225128,-0.029357974089756194,-0.04710320125741117,0.1193345010017458,-0.05777766428765939,-0.1621484856593498,0.010468536723348559,-0.06544351299107458,-0.04020222641319076
F10,,,,-0.019739484293959615,-0.02587127711082079,0.04914963976104673,-0.032378427391053045,-0.03321407634648828,,0.08358628031459321,-0.01938630870344213,0.025341360842631805,0.013536603636197613
SERPINA1,0.06432662502580756,-0.03366999777105466,0.012995612735665707,0.019264253476514063,0.08136011128427435,-0.0025105773839969488,0.06742887086617917,0.02462821814399594,-0.0453072760757257,0.0033768137494806635,0.04435778389475959,0.02171658887536107,0.01831604961884919
VWF,-0.07056317982460475,-0.012208578024638827,-0.03387227173639178,-0.0526453307761899,0.1504109276666302,-0.03773071925540694,0.015091988560039538,0.0019532484114479173,0.017106952863884736,0.08782752929213652,0.05563161968748468,0.025371451757137432,0.06264150804221907
GDNF,,0.017469781716237635,-0.016549415589800377,,,,,-0.00612764860151147,0.003613328961551642,0.012313347926942319,,,
VASP,0.011454916005374653,-0.07963445291031473,0.03042929558236288,-0.005462670976001508,0.05962419713866695,0.01564910746339768,0.00868791549707555,0.01612000470116652,0.04761673429646727,-0.005656085473556434,0.07107767996816076,0.027501590727347265,-0.0285476655642896
ADAM15,-0.07968193966776957,-0.05812837497382344,-0.0019348940200595783,-0.06534796358468056,0.03280976710147339,0.02841795414437304,0.01764928741006672,-0.04453863691935864,-0.030046538853461282,0.007723348430775183,0.03323760505141628,0.028861778779052473,0.033928403944439134
WNT2,-0.02075335503484043,0.05143680974550662,,-0.017000449089231602,-0.04084055660795583,,-0.03337999981709437,,-0.01978587548242384,-0.008639968544001743,,-0.005878556951854571,0.022541206802895487
