,UKF243,UKF259,UKF266,UKF269,UKF275,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF13,,-0.014149250367928532,-0.013002333429437001,,,0.07720731246684918,-0.016649345471941492,-0.02219266196427514,0.007332869015541313
WNT5A,-0.07030710465273855,0.005238622036284759,-0.06600878918495319,-0.17427052630408235,0.027703805246824843,-0.035596422599122754,0.02880247129942621,0.002149482311490125,0.013922911512525908
CXCL8,-0.07026739867083867,-0.005795152966378696,-0.017461772811514516,-0.05244418630709136,-0.04348246398870804,-0.04138633561815244,-0.00992437993494285,-0.007065049946004702,-0.02365775030258092
GRN,-0.010413670331870031,-0.017731545924230895,-0.0442070032696646,-0.20603994707592976,-0.00921986575177174,-0.008566740245750043,-0.042390889568605046,0.05755085367236942,-0.037219639263207864
MIA,0.015021931837847719,-0.002058227564436345,-0.017306412909116633,-0.07049563812522747,0.007108904638771277,0.04412872926328323,0.026182331958953187,0.06452185074856787,-0.026238874172712146
COL4A4,-0.029784749519853194,0.08084788927599178,0.02458822495078698,0.042347618126030356,0.01156339544978935,-0.024657409792196005,-0.004100545912917207,-0.03999767419566397,0.022822398250380724
TAC1,0.2859241009413379,0.025052285111614784,0.06153980934169757,0.2839921128318455,0.13573370326543796,,0.0827164204652292,-0.017904882023117585,-0.040099155796101425
RARRES2,-0.03949040044724413,0.03162082106882127,0.0015194589043652554,-0.21081934919855247,0.06318910883607928,-0.04187647146590756,0.013944403278973718,-0.007165054996337095,0.0114906249516464
FGF7,0.0734178763911059,-0.02791485043961655,-0.01850179070802817,-0.04279359282246494,0.009547246483889864,0.004754380817532532,0.060524255172462994,0.07557056806468777,-0.03214997414848245
EFNA2,,,,,,-0.014636433054956832,,,
HBEGF,-0.021481893907298176,-0.01006982895517821,-0.0031328458630025618,-0.0850830606470554,-0.14430126082236214,0.03356826566517612,0.005774632678785151,0.026497538827160272,0.016513905861617603
CSF3,-0.02978472593917803,0.10413829830556255,,-0.025728571272684964,,0.01683498435594308,-0.02125604242765842,-0.014339764539859925,-0.03260752574966556
PI3,-0.03528444940257637,-0.04219234243015909,,-0.02897071083342769,,-0.016040538647298805,0.012484224258237874,-0.03115554442537412,-0.07463603608537565
PCSK1N,0.161594901959206,-0.01418627719865931,0.04892606466584483,0.11542462145008227,-0.0461212143458666,0.01883685239594666,0.07116401687254141,0.04292680752988274,-0.026110778849664375
NTS,,,0.07898670227690896,-0.03162350901908246,-0.015148386418530863,0.07152695920688985,-0.03312443604406997,0.07634523889397216,
SFRP1,0.0973182742644411,0.014270099611358424,-0.013930610451630231,-0.02802833788153339,-0.008548734288590262,-0.04335795669432736,-0.04735698679531993,0.03902086922825411,0.026254843425584325
CXCL13,,,,,,0.0066669184427817305,0.04301260983690797,,-0.035703491294163975
MICA,-0.038709927365843784,-0.01213141640091977,0.011180104454601304,-0.10959292763978752,-0.010972342430521623,-0.003307199650322139,-0.027594123919255805,0.05086469201549409,0.00914299116327112
TG,-0.023743180566703676,-0.01931497796618417,0.08306275526927155,-0.031052083642949823,-0.027935023528875596,0.01522561631615185,-0.01749404955065673,0.08104690025315778,-0.03934543216955931
ADA,0.036306555434934384,-0.017546845503015517,0.030153573194380185,-0.12753875775322288,-0.02199242075571189,0.035385493236676745,-0.02850891634282509,0.03984613442539958,0.020121741601521193
LAMC3,-0.03753659332447736,0.019950845413607057,-0.045489808636380566,-0.08595249205589912,0.010967805844482467,-0.025197812140682164,-0.006189668007208553,0.03940329471853118,-0.005339268824910636
CCL7,,0.006492704368464343,,,,,,-0.015026683217138985,-0.03954009824844876
NGF,-0.01715982728902684,-0.0032835757524455073,0.009357019197279182,,,-0.01443969477057573,-0.015457618143075558,-0.02641029836238823,0.02150435068674087
TNFSF15,0.005878289320738557,-0.015550374460857053,-0.053269905960966896,,,,-0.013199637426353389,0.011962380550257553,0.0976339617588929
HMGB1,0.07895092658340944,0.0002800152802927926,-0.026208808701611158,-0.20720114908189355,0.06874072536597617,0.002077731196499887,0.016606518175181547,-0.0216180108144899,0.021286985994429537
ITGB3BP,-0.08872865393679762,0.0335138614080729,-0.05478225524882056,-0.06946229448196832,-0.008769153548340172,-0.012460686043167557,-0.021433298385984855,-0.013517699919652654,0.044411726402972154
AANAT,0.025434619991356166,0.06745243190137916,,-0.02320786755251387,-0.025122129912303476,-0.019696674677977796,,-0.015898857489154265,-0.02687651902918516
RELN,0.00984010461022047,0.035285424583256196,0.057415079311877434,0.03176462498269197,0.030332552230384082,,-0.01594373153559871,,-0.037096284439310644
IL15,-0.030176440937223062,0.01881337502800013,0.15900389897464706,-0.02280750500517567,0.048626621647092964,-0.03570988799047452,0.05630379522594033,0.031390258858556015,0.042020969355659014
UTS2,,,,-0.0765544996680894,,,,,
BSG,-0.09263024392592062,0.0028423161410230068,0.016473647437809925,0.08670373256624654,-0.07596336553601199,0.04468339020624555,0.01883217564214313,0.023790245968388284,0.017489613745277795
ADAMTS3,-0.02255249540793143,0.010912850877999283,-0.04751450252916089,-0.1616310980752901,0.03474565957757317,0.05839763590791741,0.009552670712507498,0.08664524960218155,-0.01032556348563536
CD34,0.10252906309791993,-0.0441858055234491,0.025872692228689993,-0.09303411552990191,0.06587865019645789,0.03589659604628006,-0.001965509950342276,0.029616617622171514,0.0493802906010662
CCL23,,,,-0.026406869268264983,,,,,
PLAT,-0.01719172984537592,0.07153590229438214,-0.06179207367376546,-0.19748520947673265,-0.12700968785924097,0.06773596363579268,-0.05706444062676746,0.0452168125135892,-0.025958896117139134
NTF3,,,,,,0.029742063109967277,0.05943873666738318,,
LTA,,0.014233760865584269,,,-0.02419522924094066,,,0.018542078975925937,
CKLF,0.017650569202899053,-0.017030988421334024,-0.04301804637300376,-0.19210629151908404,0.05017918539386496,0.01139629638632108,-0.07347854149057886,0.01735926346117939,0.018867418998625225
CD24,0.03330200540959986,-0.009904466663906084,-0.03902225034587061,-0.025362904498640773,0.09514631237681498,0.013537413767181096,0.05258802452949042,-0.020389193071031896,-0.053683520405368945
HSP90AA1,-0.003936664164137214,0.0032073820481614878,0.08294985905951341,0.2436776613830586,0.02668837104981259,-0.001439277035028368,0.09295455702200468,-0.09826571402695225,-0.0263466976087418
BMP4,0.0313649915714085,0.05413544055915756,-0.020855210315011086,0.010324953721263854,-0.0184685492693256,-0.012105943113271542,-0.026933702199961333,0.02976621364858061,-0.051929039820213456
SCGB3A1,,,-0.04089013086952091,,,0.003934403952511367,-0.02741148186780059,-0.03150693720910927,-0.04348110808076215
IGFBP4,-0.08849737938475771,-0.048836888742406416,-0.04849699235414093,-0.09144293318237738,-0.09503272082205062,-0.04965000627637631,-0.06601213890842106,0.03773540815256759,-0.045116875340621365
RSPO4,-0.02096248832381815,-0.004864838598166506,,,-0.007973886093073788,,0.022386470619169662,0.0629731445545322,-0.01795123926547654
LEFTY2,-0.018695993811737126,-0.016047979734302997,0.008852666702619198,-0.14173143458418294,-0.0014020859761715717,-0.016829268326920006,0.03327960130439513,0.05113525559237498,-0.0018628212162927517
PF4,,-0.01218392406678104,,,,0.19412589972164088,,0.05442237369199821,-0.02654813160957852
ANGPTL2,-0.04041831174183882,0.03170404634223586,-0.06975132248163024,-0.13154534821068367,-0.02881434381226553,0.016657838185876368,-0.04398019223428956,0.07238521521735612,0.013868579021031304
LRIG2,-0.050145646374667986,0.0027984180791823196,-0.020061942222851986,-0.07521461846178307,-0.0699630524632384,-0.00500947561619177,-0.012695653280510186,0.04102835653856505,0.07038032369108214
ICOSLG,-0.037159761090498754,-0.026629200529657508,-0.042664404550906074,-0.10367612302128855,-0.017921885319844247,0.05187415930252891,-0.05170916586316207,0.024391702106042114,-0.011868328138936754
WIF1,0.2104511685328351,,0.10038184369993448,0.17659791501891556,-0.009103259878260479,,0.07230533162236434,,0.03607113134235693
NPPC,0.046165806256169076,-0.01890027086153994,0.032924421627401036,0.044543865027552226,0.02164892125625521,-0.025382654950727015,0.016319257172331868,,-0.05546578990926743
LYZ,-0.022115414656785216,-0.010745983843540377,0.03296923528070212,-0.12502058319566048,-0.0008635875247602273,-0.01779848446783847,0.026554461476653395,-0.04564826470984518,-0.01736411376564021
EREG,,,,,,-0.04262770474829804,-0.022992822232427997,-0.0069223637419686705,0.002070641912565324
SPTAN1,0.11104789939138528,0.00236295348532477,0.10111324980071029,0.20495680048651962,0.08993611976406553,0.008433155175715686,0.04401379742165837,-0.007004704074049623,-0.027428506142554196
PTH2,,,,,,,0.06025615298744346,,
LIPC,-0.00032113645820641944,-0.02189541897441555,0.08427768076789334,-0.038090856562617986,-0.05261157645982629,,,0.03638271986731243,-0.041400222101439364
COL8A1,-0.09692713740419852,0.010963015402577091,-0.011644987638188189,-0.06981530060822337,-0.07322903160101778,-0.017731284981548565,-0.0030434406939669457,0.0003572057411792762,-0.06004005270061689
GSTM2,-0.016743784046819688,-0.012349913447068416,-0.008124567323416303,-0.07283745467230185,-0.031718475693976386,0.06908190214063674,0.012106921743707146,0.04871490767705786,-0.01699975090405587
SPX,0.18473480103752699,-0.017888902980435967,-0.03686059635485551,0.08782372115945318,0.0687041379266258,-0.01665681491725959,-0.01524346379287139,0.02528401700799555,0.0017849535546995163
MFGE8,-0.06399704894696377,0.03939997664879073,-0.0341878774549912,-0.03883600678372963,-0.05708042775737681,0.013219646489744745,-0.022869250017040908,0.0724363439307932,-0.05066974885045112
TGFA,-0.1401104842737817,-0.016489734263926272,-0.0816708807904188,-0.15133952770318077,-0.072299050553359,0.0669788863297274,0.03840666527776766,0.037502460332135445,0.13801433561231805
SLIT2,0.2058798656483134,-0.04146776127748429,0.03972807906816734,0.15053538628931465,0.08086240236455329,0.008148705291759031,-0.004966230501734353,-0.01882547586527572,0.05103639172735898
PLTP,-0.04825118613168878,-0.036797217934338475,-0.02762280334063131,-0.22495536455828347,0.022131931186349534,-0.015061080074217892,-0.009681728140340311,-0.020220120988594166,-0.04484353527221839
APOD,-0.0069897685396327095,-0.022076233249864262,-0.012300735990821486,-0.19919049429042815,0.04806199508032533,0.05261604800903805,-0.03674435119100876,-0.09715445540792192,-0.01922284529300502
B2M,0.028671472812989256,-0.0319943345593073,-0.04217214610771826,-0.2538855172401042,-0.008638279583741929,-0.01606817070529213,-0.029360603387096555,-0.012208973232774752,-0.00019893005427954746
OMG,0.1387675494644962,-0.006689019625231094,0.07980014926882774,0.035319328624245305,0.06705008019420743,0.04174687609844936,0.03967529498524635,-0.0019177710731978499,-0.013777360575672434
CXCL3,-0.027422341376413466,0.030004960428653842,,-0.030470820700447782,-0.08415697625178115,-0.06904338944465449,-0.006905769751399852,-0.014772253374863634,-0.010139973671321953
CXCL10,-0.027782832533239845,0.03543802830537882,-0.021641724599805186,-0.14402197907724382,-0.06356123959526898,-0.017993812011737456,0.07953140298069823,0.024095804252567864,-0.052764132173355655
RSPO3,,-0.014149250832581575,0.018074259546166403,0.015057189216982268,0.05696010434001748,0.04124243793285493,0.028543242349481527,-0.015249145140867712,0.018076920031573303
CORT,0.02642895733250869,0.0427156116175715,0.03424008453284962,0.058865534264831355,-0.018582517198123094,0.01461143132800701,0.007081835286496036,,
NCAN,0.01766684028982497,-0.0733524267312192,-0.016174734090254602,-0.05091121564005281,-0.05650509866691867,0.017465059618235523,0.003999056538167312,0.05764961788602614,-0.09226791560988266
PRG4,-0.03207558917554018,-0.013964700385635737,,-0.033012357116890434,-0.035962473270878995,0.01817987443481994,-0.03486494715053008,0.015314869649610678,-0.03695138235572372
ZG16B,,-0.016207742676771608,,0.030670681464751742,-0.01922530603811249,,,0.0674322993198902,-0.022648279034349017
TGM2,0.003865850604358133,-0.018188109634825818,0.05519026659635809,-0.045874854277883806,-0.0017814721340254898,-0.010888964902981359,-0.06601665586705716,-0.0010151682966084421,0.008809828747148304
VEGFC,-0.023014875643946477,0.04600691784761744,-0.01566955110287312,0.012988385844398022,0.08789605471277508,-0.028127905354235108,-0.007790122463409987,0.03404346230931179,-0.023844361258313265
WNT6,-0.029188993678285733,-0.003860617706174988,-0.019252574971680602,-0.032463330443350334,0.0058534271895565124,0.006326842416009741,-0.009043174064284988,0.04969301978099836,-0.023402467216509466
NRG4,-0.02175267352752619,-0.016995679196730534,0.02004689600340159,-0.0014985706709589159,0.03251888859443588,,-0.008843068205849165,0.03966834633859675,-0.03519372124827454
PMCH,,0.06538795002623617,,,-0.017804020694868212,0.021731998703348368,-0.0140355723714019,0.03200351419368468,0.05991019496977482
COL9A1,0.087124636940269,-0.01775074647899063,-0.051562212149224816,-0.06106423370939221,-0.04014328737739007,0.03415784811038346,0.021192345767767524,0.06313559613134394,0.038137309702867536
GDF11,0.011901695189812798,-0.01260247594822033,-0.07695276131191459,-0.1113321058327569,0.03257063009961401,0.040682406976726766,0.013369546987471947,0.04078776909479826,0.002244187451126476
RAET1E,,,,,,,,-0.016728205746265563,
IL24,,,,,,-0.013201404017100998,,,-0.014496110724278567
SORBS1,0.0429484980981947,0.0376915469295729,-0.011573622547363278,-0.034258570668061164,0.028191772691738552,-0.0009624144650570345,-0.01876760799705729,0.025620886082803374,-0.02401004714114105
DLL1,0.10508657860901853,0.08420027967828979,-0.044590476864362426,-0.14718913442013223,0.04208200020808597,0.0003232600167152654,0.097224267107956,0.009710176151528234,-0.003869062489412292
TLN1,-0.09333320846428725,-0.049212064457782444,0.004489750883161677,-0.15641214879936108,-0.014044980563111646,0.06791965763014408,-0.0483586317976785,0.010775092799086668,-0.019039815049770682
COL2A1,0.02881980841323137,,-0.033050753613265545,-0.03047083107000577,,0.05293288639464332,0.021223519532032022,0.06934899694752134,0.03225614694727649
SHH,,-0.01451161650989394,0.004848890140179579,-0.023953775620616756,-0.08128598241757211,-0.0071377907507138615,0.008186754004539845,-0.006765960653678294,-0.019263954989981028
PON2,-0.047312650534435806,0.001928319259151402,-0.048513724182505935,-0.2287361447822902,-0.03566757487306771,0.0200434839575102,-0.027532551676309903,-0.009553410721221097,0.022844108111038743
ICAM5,0.26070755835111836,-0.009735149695148666,0.0625712966457965,0.0021700298182843305,-0.00013049230445698706,-0.02150420397595158,0.06329586369104319,0.08403239697494877,-0.04562258587506449
HPX,0.07950670054931057,0.03524059685477343,0.019965285667068327,-0.04437187828830011,0.023277243721483074,-0.049388578774385405,0.0010528677807511108,-0.01175630899115782,0.06134874237915605
SFRP2,0.04956998355108168,-0.01652715858291514,-0.007286202553315795,-0.007341606578177091,-0.03144421387469226,0.0500060878179813,-0.055342835265708684,-0.0027990003614737765,0.04590602339197159
CFC1,,,0.007200995772307281,,0.04530936998857336,,,,0.08715186074132479
CD70,,0.16344765677788317,,,-0.018981051272668685,-0.021610602949225597,0.05079972905852866,-0.023265328830696506,-0.01916198430752651
HP,0.06805012141070116,-0.024730192343442356,,-0.09145927390384304,-0.05104978495261497,0.044319889536402764,-0.035907222263691446,-0.02281105582291859,-0.054252916155794695
CXCL2,0.02390251603190279,0.09039590420533007,-0.034680352346403605,-0.009803719151113577,-0.07408043085057396,0.005994324027589929,0.010835695574716597,-0.022177103709041752,-0.037812634681376064
NPPB,,-0.026643225788350704,,,0.005184589984513626,-0.03848549034161752,0.10393385139765603,-0.01546856117841132,
CCK,0.20071055610603716,0.01902584169044926,0.11716387589682198,0.27158211138949456,0.1274839805163637,0.05239352383271768,0.07408226021215289,-0.020066899670130853,-0.041453804602746794
SEMA6A,-0.09831374684050123,0.048125105250434924,-0.02331859493237629,-0.20396243088166946,-0.08063042071291472,-0.013732606270915977,-0.05027198574534195,0.014776904565873644,0.0660244115680492
IRAK4,-0.07535282717316483,0.07981715957728501,-0.04325767235681971,-0.1253503116599204,-0.015929192592587457,0.05076414315442414,-0.043366340608673025,0.05289175275397021,-0.008292254338271864
GSTP1,0.054047323234825875,-0.008936890437295748,-0.10831625261891857,-0.223827992265271,3.3884262612179847e-06,-0.012148087184232092,-0.04183796644374835,0.02886249047955582,-0.00441108602776594
VCAM1,-0.007315440060425231,0.020513914048828356,-0.04710422149126485,-0.18687178679023392,0.07872798918682616,-0.025106229320595433,0.021552326338384116,0.01906962207057169,-0.0024958557038920123
NXPH3,-0.06646281892792999,-0.0035135780259515823,-0.004546792224291024,-0.036083255889238344,0.06864757790960246,0.10187502408957301,0.012867866150032234,0.05769585259094517,0.059319900205336624
MTMR4,0.013960450839445568,0.016565981709134016,0.027879431672196878,0.04415242715598326,-0.008342559559656359,-0.01952601861484999,0.02839370735069398,0.00996410687701558,0.021827531194821927
LAMC2,-0.019864470294903996,0.029544561447866657,0.022274036982484157,,-0.02667122330650045,0.10295718616661959,-0.01362371222434967,-0.02947235266967401,0.01240569426662988
IL10,-0.0315156748350413,-0.027994638568228154,,-0.03998453376344493,-0.04408585677824602,-0.01726145177967958,-0.033925830585024706,-0.008485647604020723,-0.030819164930694094
SEMA4D,0.08338045412956602,0.0636344404814903,-0.04555970403568252,0.08563623869257211,0.07349514897898331,0.07064040017635637,-0.02749141093259037,0.02824922786453879,0.014974260487056211
TRH,-0.03876477236035195,0.031342766017046,-0.036555137472547614,-0.05617130351526545,-0.01987081593245925,-0.03268206932201579,0.07045485500959534,-0.01732582586433507,-0.00471359952348768
SEMA6D,-0.004242393815474253,0.03313907913865447,-0.06577282052511808,-0.13739660391670325,-0.04014886335772097,0.015168120439226282,0.07193031470514699,0.052929956603991135,0.03402113775887272
CEL,,,,,,-0.02155304260707724,0.022836495141980568,-0.020546945577133532,0.019746341339361543
PDCD1LG2,0.039958521174198056,0.028531006725698513,0.015328004557760089,-0.07298562763852194,-0.013065168420317966,0.019444791106490663,-0.01751193538024134,0.004817785087907849,0.027635842206493035
SPINT1,-0.030756258666345876,-0.009492502479114156,-0.014543722222075168,-0.05718695007924334,0.03570365747239784,0.02387012194995515,0.053286702292196245,0.006228330047170633,0.039203921993952534
CTHRC1,-0.003610213970337246,-0.018069614699967002,-0.06690204759923019,-0.08785861382923181,-0.0016221090771271454,-0.008601937504282908,-0.0027376982258995233,0.07104247024652766,-0.04667865905076117
PODXL,-0.0028237606635902555,0.010100568363059738,-0.024245471406223785,-0.19291041797896452,-0.040022433851810195,-0.02300178405005402,-0.04564819900751185,0.06419935004838204,0.019231748287301145
JAM3,-0.024715296225040376,0.08379218115492004,-0.005572536311647735,-0.21630967142071406,-0.042512990741283625,-0.005771369511734549,-0.05870849566668662,0.031291406492534556,-0.015385976011587664
TGFB2,0.03762985858549595,-0.014881065818070789,0.12484045296717192,-0.16974092889301823,0.03390040692508413,0.024209383584437832,-0.006315696752325449,-0.03627521534840856,0.02429106019998998
COL18A1,-0.011196483824758026,-0.019621287930196414,-0.053165693116682684,-0.1314960757744183,-0.07404481393131761,-0.08744461158919703,-0.012161680647396662,0.05587524879170581,-0.03665574117303666
NODAL,,-0.028579296788980565,0.05814239165893778,-0.08030109413269261,,-0.016306843718545672,-0.015579736725845512,0.08369912335555522,-0.0630578106544224
INHBB,-0.047416461246475056,0.008585152943835155,0.04765349388528634,-0.08642237735967354,-0.0286675310689699,0.015466552685620126,-0.05694289545898411,0.010713614810442453,-0.025569215518185747
LCN1,,,,-0.026739921727705923,,0.09082710487328123,,0.02978360184333954,-0.023771115104647623
ARF4,-0.056821695064652754,0.05327208626430811,-0.019834218459665213,-0.11380753385320264,-0.0324994616114709,-0.030756168228546103,0.028921846967163007,0.03283517546103603,0.00385196346989949
CXCL14,0.1196943997647018,0.048430272339746706,0.10522033957563935,0.114096009537942,-0.08116079755560618,0.029080088915195482,0.0051244212567178715,0.008660474829411666,-0.029730814440960603
LIF,-0.08802929380442288,0.0038191334217576346,-0.04719424100146869,-0.04964018081864149,-0.1022067190339167,0.06478848712072617,-0.07245097225691705,-0.007850875859335707,0.04276396161569827
IL17B,-0.0237431915562591,,,-0.04416137798332109,,-0.024657411248163143,-0.019382640187622053,0.05288793317967337,-0.007904706648982579
MMP1,,,,,,-0.025382653305135686,-0.01403557125987045,0.09044907712796516,-0.060147576951592216
MATN1,-0.018707422096418548,,0.0062283706887012995,-0.02803499001844392,-0.021452411658273628,0.08257155185516313,-0.019975891537712807,-0.021071906560299173,0.01680523002150149
ADAM28,-0.04960371151048078,-0.028214841524110763,-0.014431545217578402,-0.0933204285505678,-0.014169934359347717,0.02422802177100346,-0.0392627258376384,-0.0010923607220607676,0.012213592470058827
TCN2,-0.024082349775766756,-0.015561954125030258,-0.03678738446918996,-0.06599960490169691,0.0661781066518353,0.017668916082263123,0.01941420851807516,0.0785284682298066,-0.03082904077459692
THPO,,-0.019744849480081417,0.025447289381981243,-0.007092183155298443,-0.004909892362531026,,0.11562311191161813,0.014771274218736833,-0.03670474277489589
CUBN,-0.09903960054818928,0.008826915762154965,0.005737790267047425,-0.0404545581410405,0.011084130517846404,0.0740246278763294,0.0246171030979856,0.061607242718648134,0.008760029565393028
TIMP3,-0.08263556293023268,-0.0058524131589171675,0.008300744046260992,-0.11312316916100572,-0.04941697309825877,-0.046646512411047926,0.03156233802211307,-0.01521439077430441,-0.05019049524911556
PIGF,-0.01211621058242477,0.030817491988796134,-0.01982811119102414,-0.07039689200042873,0.005455369710287277,-0.009511399147007823,0.05518879323958757,0.06677852032593048,-0.009704200455187896
CRH,,-0.01636818497717188,0.016400677781415022,0.08840298359020868,0.02538614158320783,0.03114338595599502,0.01642319561190593,0.08724294944560869,-0.03410557319664417
BDNF,0.03665971990071408,0.0028310351319942684,0.06890031958111857,0.13960220941756407,-0.0746708170927691,0.01391903802181178,0.056963082051413726,0.040440326631657614,0.038442571163233935
CCL5,-0.030604734467659885,0.0008138110149870025,-0.02888107931901204,-0.060699849149692384,0.03154648999955379,-0.021670936355957873,-0.011558924739458824,0.01534437668087447,-0.05901026689574872
GAD1,0.24310060046887796,0.029402326698906977,0.12087299597073142,0.2331188912603292,0.11705909123790802,0.0029169026625756153,0.020775091987921088,-0.014186203511916231,-0.06004191725196195
COL14A1,0.0007147762127235268,0.037178500893561235,0.044643801961612044,-0.04743507519743706,-0.0011029929699410887,0.035606660035449364,-0.008385719508502311,0.02068120522014379,0.07787942297143072
HLA-A,-0.1160515705322494,-0.0299682154414798,-0.059319439908387755,-0.238577408421764,-0.1061217817917442,-0.01647843958466266,-0.03752731722404547,-0.005502350000359817,-0.013820066276317445
FGF18,,-0.013004400559311038,-0.02357730483993457,,0.026068549568682597,-0.024039067794539015,-0.024254465877425312,-0.017325827254372483,-0.03362424341393902
ADM,-0.16416686985458384,0.00814173158461189,0.05801141575147961,-0.02737261575001739,-0.1023906919935296,0.01620067189931838,-0.032620237412719376,-0.03610419062716814,0.06654206428721773
CCL15,,,,,,,,0.14938792244694926,
GNAI2,-0.06764791231240536,-0.012260655304904585,-0.09309331162978553,-0.21846412637984683,-0.03183614468518555,-0.07223115334307387,-0.060700905838676426,-0.015592045910693004,-0.03189435229635359
HDC,,,,-0.08751988752982973,,,,-0.009590278501672744,-0.02449282566175682
COL11A1,,-0.005625126375931862,-0.0717051006137906,0.0202373915155133,-0.017210115308278175,-0.01916982006452143,0.0142969313581586,0.03460843650969099,0.01946601196171685
NUCB2,-0.011181346112444663,-0.01276327799759791,0.056130516608642995,-0.09949497607192327,0.007185286613718099,-0.006633197202359466,0.012722999680365174,-0.020777638255951227,0.0016397277630504734
FGF16,,,,,,,,,-0.024134495642226306
CXCL1,-0.028421232415297513,-0.035639718120309985,,-0.009724053220398165,-0.023597548754253777,0.005532420715504049,0.042963028009700435,0.006571659631278068,0.04207825943632342
VCAN,-0.07290046059852494,0.029367723983408818,-0.08260624259639825,-0.1857991261178833,-0.06214329141749603,0.010866606652058085,-0.09403816709664282,-0.05483665745851783,-0.06811285504906443
MMP7,-0.012989946748358627,-0.02585363290825117,-0.0038123544026562486,-0.019517937635175474,-0.021186327876240224,-0.03472697744431186,-0.013893360623552299,0.021470709318353084,-0.06368632913467154
PTPN6,0.004482035729188366,0.019721581325554776,0.011774991606875432,-0.09823151046736153,-0.01948273710014363,0.022766004251536187,-0.0006641490695353512,0.026268812432105135,0.01633389182817748
PTGS2,-0.08346804736428756,0.0602422143137977,0.0198823641880273,0.18018951002095301,-0.02146251423307954,-0.03493205695391471,0.02635138102404084,0.017241247488102466,-0.0075659804175313514
XCL1,,0.006086864560319951,,,-0.018266038947032243,,,,-0.021165782745887783
CD58,0.004753582328026639,-0.005761092835302852,0.061481090046511325,-0.13549471737683097,-0.04867678131560631,-0.02954243396781297,-0.059972652200946074,0.040909850980734436,-0.08181200552498
TNFSF14,0.022514569090062986,0.0880743213690596,,-0.040668491446102496,0.010903616992144595,-0.02620757300170816,-0.020266628296434556,-0.0017268935966754768,0.034205191810343524
CNTN4,0.1358144211413264,0.022890999659872468,-0.007276666778092894,0.1021365306761327,0.033871169629382705,0.013490129134261524,0.010434001635055954,-0.025568845184654267,0.0032328578717331297
NTF4,,0.015086512561299925,,,,,,,
INSL3,,0.030895573762649488,,,-0.02443006432773977,0.09329849793375078,-0.020266626338351936,-0.02057494517738562,
BTLA,,-0.02064193173413736,,,,,,0.08620007790954075,
MFNG,-0.006905875809266054,0.07330288971422612,0.03448384028755473,-0.08930775426707507,-0.007507226062552792,-0.008230387351973397,-0.005509789954141072,-0.008076376391760592,-0.028092579802688273
ICAM1,-0.05452600312472538,0.0020329127943449266,-0.033168066806589284,-0.12758019044242297,-0.051981190258916815,-0.01693604126408999,0.012021606003587617,0.0053587533559204545,-0.041456809157145065
