,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL5,0.04378476213553027,0.03785685223301694,,-0.008866475532011097,-0.00109752055367144,0.006432451801463117,0.020683685900992593,-0.03189442624914936,0.0346807255159713,-0.05355243681410925,0.016120654475420437,0.0500295457610321,0.11153788747202323,-0.02526022346423431,-0.033916080961015845,-0.01817065879541254,0.05105352276976519,0.008585672305314714,0.08883470073745466,-0.04388401339381981,
GAD1,0.04676266495432357,0.020986749305313593,0.061141362408110383,0.07040817948335039,0.12135355323134568,0.110457943017019,0.06699822231357355,-0.04094334774824611,0.008663855860747787,0.2064431691323447,-0.02676267017468088,0.021098600996672583,0.05481057885858664,0.07536563008172188,0.03450896102865659,0.07606471763318848,0.024714553268339243,0.07126237300769128,0.0633842059832976,0.033496884084545604,0.14353732132623442
COL14A1,-0.0003989851283961695,-0.04758557365533914,0.025260410753309873,0.02128416261665191,-0.04816412570195212,0.0755159868771956,-0.03927466965854704,-0.009864581385022199,0.023035169531222907,-0.03069133054712239,-0.09223378714979504,0.0007798229620513673,0.00469402024389274,-0.0020969344511906664,0.00811695036151906,-0.038576485244795816,-0.03877159475740974,-0.005333661037980051,0.08342639777120468,0.03347611925110001,
HLA-A,0.030860197963328274,-0.0329866382891296,-0.002957466505517669,0.008644544616809705,-0.11235755705382469,-0.10601549079033953,0.010037962415997088,-0.04778863352124575,-0.0016026005757330878,-0.20476662792484443,-0.017789698561333434,-0.022025892878573913,-0.01081788639436176,0.03179052193611859,0.005257141309593076,-0.12399548290865939,0.0022885692836593853,-0.03457930985099389,0.0162609012830117,-0.0077618288839098135,-0.005945168860741547
CD5L,,-0.023528212815241534,,,,,,,,-0.05587416351601658,,,,,,,,,,,
FGF18,,-0.02128878001394172,-0.02227365458386961,-0.014783244281021828,-0.015666737846640234,-0.016550465237744193,,0.040366177157545,,,-0.018549007491412698,,,,-0.020442723024196963,-0.02031607985030031,,0.004808377359711637,0.025874023022995244,-0.03652979219593257,
ADM,-0.06828149827290547,0.0005723871521432083,-0.10056051932395799,0.023832531526325033,-0.023928745773388695,0.007309857726780426,0.016662404476481055,0.029776289236114202,0.01583459303887539,-0.017968780974404013,0.02864595810002625,0.03998609840661838,-0.020506995014153047,-0.01744994223754717,0.07383350690050039,-0.08734900583616516,-0.050061721946787395,-0.006309772553499213,0.07161673055110118,0.0036942256410594514,0.007981701332643636
CCL15,,0.017674992310624284,,,,,,,0.0629369471929314,,,,,,,,,,0.006202837823233608,,
GNAI2,0.053373212976016694,-0.02159416234687408,0.04743475019915347,-0.0006352233045759606,-0.05688645118294608,-0.025881736051999,-0.0031343288677174244,-0.03202251562881942,-0.013300369096557099,-0.22316116553546328,-0.04618310840061043,0.007704972830914406,-0.006278849995027136,-0.05590212888735887,-0.03298738030098578,-0.06655226876487892,0.026334488851378384,-0.11795699687555809,0.05512744532667877,0.031415494498268755,-0.01850409231401454
HDC,,,,,,,-0.006166271914866062,,-0.014742018096241052,,,,,0.11955065020084935,,,,,0.03996542165276291,0.02564569710998554,
COL11A1,,0.04624021617845677,0.06338301939064736,-0.01222146584840039,0.030311772962181877,-0.05103557683189167,0.0185461017492315,0.028510082691835345,-0.0024153370772240714,0.06382859843769231,-0.06054700943282249,0.023882370005268945,0.021967797132888146,,0.02812210083461454,-0.031112932935113292,0.006590308289427472,-0.00326601298256102,0.0059265135579783775,0.05694657755586522,0.07674709919438806
NUCB2,0.03423309544520432,-0.05484882196066026,-0.03945385491347195,0.028909420754639127,-0.04538090258684776,0.0534105245006133,0.035886725259527096,0.024978310992999297,0.06172267643559892,0.02575958411653462,0.022363446037135876,0.039623208314182506,0.07124697778291605,0.0398005871333352,0.005310898201102614,-0.04122252490980469,-0.015595527025827595,0.0037238491129800615,0.056005757957998024,0.03158315965351517,-0.03432361064920008
FGF16,,,,,,,,,,,,,,,,,,,,-0.039458246339720504,
CXCL1,0.022509832167743642,0.03319581601570464,-0.02194763713746918,0.0861576404460794,-0.006166377580554692,,0.020399599745328616,-9.95009428713605e-05,-0.006973229603062787,-0.01828485138129421,0.048800195091352,0.0024422054458858506,-0.030039755576366376,-0.030621416098400918,0.013377230501410022,-0.010891453798041977,-0.029255378237929796,0.0024831174167707875,0.03724629398242664,0.03521841269724488,0.0269339034074838
VCAN,0.05519977898614993,0.024127200548914554,0.06016519381296377,-0.018320334029607043,-0.03737070499534056,-0.09508938621129132,-0.03707016849754872,-0.02686024417671139,0.015509696802563243,-0.05062941851659002,-0.009873561899870917,-0.017334380458315854,-0.04207460418606692,0.06717396816692572,-0.07115594758292239,0.10031180881592085,0.07614221441727242,-0.08836342451951452,0.024951835232070837,0.04468355237694012,-0.06882930640836223
MMP7,-0.015324506070301216,0.05682932561254429,,-0.009253634374174412,,-0.009844092822822632,0.030249678707586103,-0.017827957057064213,0.03271824609737289,-0.03288114419808481,0.018233473146664316,-0.041150380195825516,-0.06452302388296481,,0.024667953973076875,-0.06528178066412166,,0.004431548954841116,0.1191577084649158,-0.04918343036635886,
PTPN6,0.008408393547389896,0.02123937490917766,0.10966571517683912,0.023036290737515907,-0.005037415137828383,-0.04628236521914062,-0.017545427188030156,-0.024397848717636412,0.04240667676431541,0.00855562688093722,0.04838685955717908,0.02580170159923546,0.03293095415829425,-0.06864351946137058,-0.020517171562337934,0.026889492752672467,-0.007054907726346646,-0.003647847402087207,0.06329586113983371,0.014275749730942873,-0.05254812798530425
PTGS2,-0.03917073267330452,-0.026452006209112318,0.013865903669223167,-0.00949852631877788,-0.027409324480507903,-0.009358507707840013,0.014520236372487767,0.008554790941550662,0.019108707393928642,-0.03872070267278623,0.035413916009152994,0.11827389293366922,-0.031504544648923265,0.08222962058234023,0.02024430788338462,-0.11262616805355265,-0.02406093475477084,0.03054924600864144,0.10686612151685441,0.015171031699749843,0.02895942530102671
XCL1,,0.0018200409268441069,,-0.016084698844944647,-0.02743727495984284,,,-0.029281752406956373,,-0.043130705466950574,0.04009897595721849,,,,,,,,,0.013403078441001469,
CD58,-0.0020585560544001593,-0.04716831687091053,0.02277544259326027,0.03943056109181428,-0.05864641463306317,0.006812348498663278,-0.024434468309306703,0.019383598193438118,0.026399947298551645,0.03776126850054274,0.011531649305239394,-0.042032728931461295,0.07546406075916287,0.0533710654373565,0.0566036475164852,0.062016858132389566,-0.014567936972415364,-0.019496564557154872,0.03882422753215655,0.0013692603172479165,-0.04660868061243119
TNFSF14,-0.04781967950975712,0.0009756796521011622,0.03708882711880881,0.015968488147341593,-0.0026657093732454056,,-0.03367216264354992,-0.041363846601956335,0.05820115449041796,-0.053155228363885254,,,-0.017950919680316858,,-0.033194512064209564,-0.03399922671809436,-0.014578899956468078,-0.012556369236765239,-0.019243218528735794,-0.016073107301641694,0.0728018448521581
CNTN4,-0.0015369219210199354,0.027814700652797845,-0.025605979778509327,0.010752616789604269,0.11815043899425379,0.024765350072662857,0.03338733901061569,-0.03747120412740143,0.005854183249566343,0.18467081619699385,,0.055123951475135456,,,-0.0074813025985207525,0.12358068884630694,-0.024424264912296274,0.06634546986969483,0.03660373806745739,0.0024903116061707692,0.002918354614359495
NTF4,,,,-0.020346439652264334,,,,,,,,,,,,,,,,,
INSL3,,-0.02309655240313975,,0.004519573487882383,,,,-0.02055750955429623,,,,,,,-0.03691643738500565,0.05770612421891484,,0.04482539269801054,0.014057236206773462,,
BTLA,,,,-0.023465496765203916,-0.003450747344361314,,,,0.030136034322068062,,,,,,,,,,0.04360052531414744,,
MFNG,0.052323350233791414,-0.006851238889070693,0.04590332232667601,0.011306719598475732,-0.026057624139924445,0.016252440302475225,5.8036713891920444e-05,-0.0014185903640945106,0.01765378255217807,-0.08596387946859435,0.02511824942787223,0.03647217263538655,-0.03403534630269619,-0.02240508904327306,-0.007788637958380617,-1.9162280942636516e-05,0.01610900893579857,0.019610529256022764,0.05337015369280643,-0.011849166739008482,0.07435108260641428
ICAM1,-0.015786095125230493,-0.031318032152247544,-0.0349637920880349,0.011849432899943434,-0.06637905739118584,-0.03967642858869517,0.015564780075036172,0.009973487568564305,0.05966119490376606,-0.07211993590659603,0.04902075239773556,-0.029093066114163724,0.10587783826343887,-0.02791222395652055,0.06955104140070316,-0.09449532812475578,-0.023432797257229108,0.046321068581815804,0.05921233085881711,0.03008017176474039,-0.06297383724156433
PROS1,-0.09240324768828259,0.08370930021804478,-0.08624357071545583,0.026489999559526974,-0.031615163243007206,-0.053055008172155325,0.03260721160299217,-0.02299583021781396,0.10142912841689729,0.005795159536353346,-0.05174144002484456,-0.0007522969272197943,-0.0596989774402753,-0.05121005081583136,0.09137136806467455,-0.05045464888158444,-0.013611491969694644,-0.009616887267194741,0.07715897773492987,-0.034469016442275964,0.030232764175108503
CLCF1,-0.01060179771325239,0.055262724647655005,0.043969808074015675,-0.015080240233188115,-0.017108841591178828,-0.004500267167811205,-0.044704108453642324,0.044298735122669915,-0.06300623359250851,-0.07563129788168826,0.05707412205602064,-0.06966932630274592,0.0019126121230842238,0.07994737483171922,0.019207726694318243,0.046067435065045126,-0.001537596154631696,-0.021999121521165482,0.12510905130254257,-0.04440565217026224,
PSAP,-0.04027573478760642,0.07742287114458096,0.02437656603014111,0.02775837538963793,-0.06299180322901747,0.02880508184820473,-0.010767924615249554,-0.08781833593376549,0.0483960410759906,-0.0806474760778985,-0.0217543718069795,-0.007190443945156203,0.07356166618752165,0.08052604316442334,0.07925506167643345,-0.05023331835952181,0.058127993464745766,-0.03598726572431708,0.13027607496392876,-0.030323073039315435,-0.07643257859997389
EFEMP1,-0.030820097470056543,0.10139507486662644,-0.07403778495661834,0.03675876585686317,-0.07701376292037349,-0.031938921696474866,0.015969045366628694,-0.043055275099140526,0.03253382736397164,-0.15665121865549747,0.09073356220817481,0.00558313259600731,0.10934139487939286,-0.005259862839871507,0.07670406015885224,-0.032804092720757,0.015163096343266996,0.041290680120599874,0.1405507160374233,0.005753958466103089,-0.09008462439109875
C1QTNF1,0.01245318196568545,0.024830297448152964,-0.010231255944682143,-0.057477160430877035,0.006137992004708916,0.01695631008604951,0.02425037422094232,-0.014821835132271971,-0.010838541861422513,-0.01757357150350294,0.08488961134173119,-6.068393544599297e-05,-0.05358254067444771,0.03423956721050623,0.05871704166009831,-0.15695817530431017,0.02266939596791126,-0.02275066967993659,0.014945275562740638,-0.010489523775272172,-0.043869289259031635
ALB,-0.030556032245394833,0.04307091434789378,,0.06470855356058262,-0.04306782457669199,0.004996346775912365,-0.027106711169187947,-0.010168637704412292,-0.02127595718061514,0.007481723529401866,-0.016910711810798264,0.057048765826055683,-0.07835814111168468,-0.031287806415270354,0.02783566072661827,0.013222788473299916,0.006300754568276097,0.01740231124854209,-0.05170074357350342,0.05206765440904695,-0.06828221764277895
CCL13,,,,,,,,,,,0.01720722652960566,,,,0.012023036702151744,,,0.03892106674008969,,,
EFNA3,0.0010230132191391664,0.004924685136786693,0.05980734085140337,0.0033211836361688022,0.01236048738574365,0.06133246096587052,0.005771190084495824,0.01850746595150323,0.0004496946111814457,0.14883093213257004,-0.042969422347450756,0.052763194909605834,-0.027864102996434686,0.0465213783872088,0.020951363777672132,0.024637710844745857,0.02999563348979686,0.07703161648994211,0.011111255454683874,0.027699656775927246,0.08151052906771686
DRAXIN,0.0049697444120043194,0.03924560943259077,-0.03476679983482062,0.012709612910925452,0.06595944265405737,0.015701883539843135,0.06215772948270437,0.014764931715572218,-0.025142802682044198,-0.03223065384272376,0.05617223425053933,0.11391403018218746,0.024929914572055206,-0.10179310241730234,0.0077855738765579725,-0.07490016018853253,-0.010893619871489669,0.04845318836698841,0.11418380368611646,0.031767138335695284,0.08407627484218146
RAET1L,,0.06060600743066845,,,,,,,0.04757969715523494,,,,,,,-0.025816647737691916,,0.0495322546651394,,,
NPTX2,0.0459228363806561,0.00989399316194731,0.025680360148700065,-0.006866931810233878,0.06642355063294494,0.058251944623810246,0.013061852187786644,0.01642340455354445,0.004830886690290374,-0.08662771714438448,-0.029255638515641585,0.024612065349188483,0.08992096921434913,,-0.034662791859627645,-0.035762441664046254,-0.04216688943853735,-0.032608697783433886,0.02464297125102634,0.012017298922789878,0.1325829858887829
FGF11,-0.024607664007635643,0.02064296981100659,0.018710469195441178,-0.003195102472822891,-0.04301448001254392,0.0012462633058345108,0.03560264946278704,-0.02129741271487862,0.03792633189232156,0.04587926262210783,0.035033202079795996,0.049158988454662295,0.0469378007699295,0.015107611903322101,0.06735930378952365,-0.0448699813336222,0.07158053549150827,0.10339195843963683,0.07944587155957547,-0.043642783163341275,-0.022200419960831823
CD59,0.003485409359572054,0.029648812508369798,-0.043380888417667844,0.013016546515347017,0.03346834611926793,0.041464414023486065,0.002754804528406102,-0.046938364433567144,0.06020225723250433,-0.07469748509684938,0.009302142002875963,-0.002567513499169875,-0.016329615984610597,-0.01592101819421024,0.03499990149794435,-0.059201457314447946,0.05200490654897477,-0.06147517898574404,0.015842459398107554,0.040173758364494834,-0.03243068975795958
COL9A2,0.06888734274436703,-0.012009735537190836,0.038097494028314825,-7.181534566997428e-05,-0.026517305935256422,0.02231594080619077,-0.022472565418152953,-0.0398322589391081,0.035686815011034885,-0.07289111755194576,0.004829628228266177,-0.055432978796848366,0.022575019708973826,-0.07294923152236558,-0.028146889012889066,0.09087188237011418,0.0703001080071483,-0.05743810202083747,0.015297919667184549,0.02378861570009345,-0.10013378380799612
DLL3,0.19200057220510053,-0.08170315354955107,0.08440454180123017,-0.02192977393533941,0.034532699963781735,-0.009346210982817005,-0.022208540230362055,-0.007770213537254055,-0.007191028814675514,0.14033498650727422,0.1014563372788608,0.023798662298834795,0.05177137012698872,-0.06223188644759176,-0.01794431391596704,0.11495066879659077,0.010762493351611006,0.04461618549691718,-0.06756050533152888,0.03231597362800521,-0.08165794695205003
FGF5,,,,,,,-0.021584921508042827,,,0.04268929811454566,0.02016225484452785,,,,,,,,0.0936770082059895,0.058132399662345215,
LIN7C,0.017919092823875278,0.05594383542688463,0.007313510477523329,-0.02877158895005078,0.028730325272168622,0.048608131539834204,-0.0441149233459353,0.0610753840999027,-0.00044773640519093366,0.07979414893697,0.015444350376033724,0.05754802998357619,-0.028303416637075196,0.018393380582548517,0.08639766603474035,0.0582667231074683,0.0407617195561428,0.07816663696525297,0.08209073567216106,0.029191809130384046,-0.0035899970264973917
GDF7,-0.021588407466482773,0.01746587880100019,,-0.015298802830039308,,0.01759595348695613,0.0824194163592775,-0.028164390506992383,-0.017308152558323475,0.15072265714774138,,,,,,0.016752780918972743,0.1298846633988505,-0.0281244613485512,0.058968943114215494,-0.061212731837928705,
PSPN,0.02334507010031474,-0.0058738887042236254,-0.04789130290176166,-0.010149161197838824,-0.06385602954227054,-0.0045520707060834375,0.016203931436140167,-0.008906461768691499,-0.03414621266275931,0.11040594177611543,0.0060752192600755225,0.01415070912515001,0.019992211321304798,-0.05724930865813477,-0.006938090446596528,0.02391947594679024,0.008216238207359783,0.0016697966379927685,0.030456233486462262,0.011590349715604516,-0.06828228157258891
ANGPT1,0.00915878511242734,-0.01339688683813775,0.05214130155103253,-0.021876496134602165,0.00502373286535252,-0.049427210791886195,0.028252842306351313,0.004366004116890374,-0.03920667618926822,-0.08786505717578867,0.024448440379605668,0.036765688267248575,-0.0228615056443344,-0.03369997546536368,0.05016198960753399,0.003329498991328164,0.027063257975707515,-0.00560236636792597,0.03624458365434755,-0.02124915285215802,-0.03536737699167216
PNOC,0.12204465350343426,0.019077540382360522,0.13221821568170014,0.08310877095527386,0.10323732936737251,0.08512825941461069,0.033048754551194826,0.0011017502777847367,0.04054037225420001,0.18033419405843015,0.0062572818320151815,0.018473570449244463,,,,-0.02353450875488803,,-0.009338282129588133,-0.02143956228024434,0.05511767682820724,0.1063604692597193
L1CAM,-0.0044478942451653064,-0.02159702037475328,0.011242467151867037,0.003692856623680663,-0.012929554729054054,0.0530298184541175,-0.010306741120706193,-0.026925443787238573,-0.01714221345935463,0.1357862478779396,0.057375149363201976,0.009658215928387793,-0.06035606453838925,0.15430708216032019,0.04451450351689463,-0.07817048382290866,0.05026432383459958,0.1048227042047023,0.014868415039109259,-0.07033697761552309,0.1586234765763368
APOA1,-0.04637617572359017,0.012616408557180022,-0.05257345627048743,-0.02302245592648753,0.013322899428400429,-0.05053883815859094,0.0832294938462162,0.04611815668101424,-0.03004690792914663,0.07729107061956943,0.12205288419698272,-0.04201337003439704,-0.013725580205257045,-0.0825896418197888,0.03272044848833364,0.06878554736993168,-0.026848154906864107,0.023200313151018368,0.05421089621545864,0.023049425593387112,0.13513362131530526
PSEN1,0.02468185842242875,0.06640348680251552,0.0031138947575539365,0.03413601162749208,-0.005500521499883085,-0.011443267200838643,-0.03190091008149123,0.022928982317422013,0.006292623982149498,-0.12392552454251254,0.012599146906161741,-0.006279765279182032,0.019918071769614527,0.03770264207020811,0.012587026138514262,0.028331060023390794,0.06955993189322038,-0.03916710963201946,0.0257563157022635,0.04726492768546673,-0.020147943417051128
CALM2,0.01820003087434295,0.02463463427807663,0.04925120738742013,0.038727045474254436,0.046989738962113226,0.10441334865679741,-0.036839469111327926,-0.01864625230596946,0.02554559994012794,0.19669877623915602,-0.036300913587777824,0.003020786862483772,-0.03789022496732353,0.06876428987690901,0.03984258741555513,0.07416656715968346,0.015058225340752471,0.09718340832000988,0.0010025756371474178,0.020275948296319592,0.047407781421039165
CLEC2B,0.01469605977012377,0.010657297144621538,-0.06539480663893585,-0.04715486496543877,0.018909257789606997,-0.01218478703549124,0.02358187379259055,-0.012188757621857027,0.03777325519759467,-0.0487513566902431,0.035026127084041236,0.004435777797660724,0.08743467192138266,-0.07907651287698475,0.07096677322366915,-0.07175203443144933,-0.0712306116256738,-0.03112395889842629,0.08406812059726088,0.02056869116788367,-0.04790860107217147
NTNG1,0.014864162524965417,0.03792661736183649,,0.021028774179269426,0.05508503302860055,-0.0058447701704705925,0.006310156429322508,0.011374726681070839,0.021929063634441335,0.08474672850609062,-0.027711774014347493,0.06052867460298976,0.00826155092492142,-0.020775940582731696,0.07252636001022238,0.07895379464983159,0.07435619945749156,0.0503481706707643,0.037521957305936306,0.06939831144578754,0.0655315296649686
LRIG1,-0.003267037743583584,0.0059708457909612355,0.019121207675105265,0.03245777343045168,-0.061068122531905925,-0.01381924754714036,-0.04789435371784406,0.06409403179890338,0.03578494423994546,-0.13923688815499966,-0.006598581240992363,0.004667523260015706,-0.015635998852311137,0.03925697655314288,-0.013115974817322325,0.15334998507500325,0.04045430592157108,-0.023733907473684788,-0.031255991330567,0.09082115047618342,-0.11559897230631484
CPAMD8,,0.021714833078705812,,-0.017485936692535717,-0.034836093914669755,-0.017453962649608766,-0.019526466328909305,0.027002549973752607,-0.015598488533259451,0.04086689221023006,,0.03688930269181119,,-0.05742515678555369,,0.04089934749566102,-0.025442901402325795,,0.01381379123705826,0.020639203900626995,0.004056364336793823
GHRL,,0.004683143390699902,,-0.027841141992591086,0.03892238809812661,0.06422088883178213,0.015399631326157036,0.011016891847602904,-0.025142802682044198,-0.03526926763344491,,0.02615684640066059,-0.05064467132018608,-0.05559403977489625,,,0.013488660186902007,-0.030422065348901246,0.0068666265365852465,0.01432990115179486,
NPY,0.0789187864817219,0.030052422759759483,-0.020595449926519228,-0.00543224214630983,0.07717715019298807,0.09666263641461778,-0.018722285374813408,0.004523813636839348,-0.006203991314230155,-0.05691353569522004,,0.010612132447191865,-0.009123743044234403,,-0.011911808573171088,-0.06570851742021183,0.01359655841280372,-0.017251419808952503,0.01337372863130906,0.014676794564438794,0.031480405796546075
MMP2,0.03042652088430153,0.017723188695592394,0.0986230250859872,-0.022493802985700653,0.020325087214591926,-0.004502860568117097,0.01670122703280416,-0.004502031235108804,0.08275805845022684,-0.06844188598785914,0.02425309929339209,-0.0264175755532218,0.011639942951054624,-0.024017166247936757,-0.06397864549163568,0.016580344564385386,0.027598964366185273,-0.05677268079302151,-0.020020909308817326,0.052604308056958524,0.2301809992954567
LHB,,,,-0.015228930316673602,,,,,,,,,,,,,,,,,
PPY,,0.01633349091463662,,-0.00480964469525503,,,,-0.016665301139534683,,,-0.015641654337120062,,,,0.09264951797540316,-0.04136535621763289,,-0.029490781850565466,-0.0029494127575140842,-0.014876297921104576,
ALKAL2,-0.02821782633352296,-0.0014788245870528732,,0.004089670973775689,,0.002265169912065055,-0.022139765099399463,0.045497325820258804,-0.005694478431558492,-0.0705728265589091,-0.02004631413514581,0.040350006543881406,0.012202324635094441,,-0.04550990291110417,0.06124753217032902,0.03955658090056988,0.0907625935722585,0.1470178028985529,0.046095285662055195,-0.02455214508314008
CSF1,-0.02508311838401467,0.0700800071255538,0.011775488407181314,-0.016306291798708603,-0.04507384684225619,-0.05126978411485381,-0.011673663896921224,-0.042217599661417186,0.03536122637830874,-0.05897052592998759,0.03336461402079688,-0.01446370156837011,0.0932001351018957,-0.03468328942328806,0.04241308777904686,-0.05099016877950365,0.02233078358440382,0.022185238855854668,0.08419513447626323,0.019655075893423937,-0.042629519432722675
SEMA4C,0.0017499771669485264,-0.008263638203277381,0.004519662073123919,0.00621294464799619,0.01753712870634647,-0.000632890510766167,-0.030993458052092776,-0.016536304703269365,0.05899476709272856,-0.019287271785075746,0.04876535561473224,0.07587931089005687,-0.010777380270767474,0.04408457808750427,0.02006182026921167,-0.008147249057476033,-0.005737850539767868,0.006704503633468369,0.10100689987184935,0.05050691333746649,0.0029987483550297516
BMP8A,,,,,,,,,,,,,,,,,,,0.01631257955569199,,
ICAM2,0.01626728694835286,0.028666522046889412,0.0425616344574061,0.08690614910129013,0.04886888078909704,0.013466302365732754,0.09749183198238262,-0.05061561940244673,0.0032511555800603855,0.023995676952961762,-0.02403132534051787,-0.007282599047670169,-0.05817051444405983,0.017240026961105024,-0.01954983387143423,0.0067690058197731745,-0.05002298155428295,-0.01652220477921429,0.05246973521276092,-0.000797483581675209,-0.026503264353815403
SYTL3,0.01866394798957983,-0.00648889604606027,-0.03888449436706589,-0.016324678152459166,0.051890163252451035,0.07887624108627415,0.04135320119482888,-0.01522659048508369,0.007864481156756654,-0.07164868056646496,0.01935669541660223,0.04281941335411684,0.06272109314296487,-0.014404899518819236,-0.022209570349065386,0.010642615951574718,-0.04734641436207186,-0.030879266545152204,0.03935682041568419,0.012346965914128566,
IL1A,0.012931004385618379,0.03902672643273049,-0.059728494272777204,0.004537300771741511,0.03339636236758183,-0.015373154941288212,0.06078697533256413,0.06039706758914476,-0.014918480076645488,-0.07800466335177224,,-0.015424510888862295,0.041309898557655364,-0.010115525255702838,0.0004344222901795159,-0.006183499607136475,-0.0376338246179642,-0.03625844628339411,0.03443913312563803,-0.053960137547807235,0.03748431984549783
HLA-G,-0.0341437401962496,-0.027686066786438267,,-0.016084697392361243,,-0.0025343886417731093,,,,,,,0.09034138126825285,-0.05031683153799382,0.06152039664299853,0.011986576725532124,,0.009996061562643158,,,
PGF,-0.05012502005160681,-0.01988401503135381,-0.04278905292285119,0.04547722116848656,-0.0010307699944137254,0.015420136384117832,-0.0036723111086077826,-0.001072668621493261,0.019487006881716413,-0.02912585061479805,-0.01967939228860931,0.058751545037230256,0.011473505242357155,0.0326076132653081,-0.07770244847820774,0.07506269549507662,0.025108352658209553,-0.02454120115180509,0.07471480738508311,-0.025477228682552887,0.06123647173477876
LGALS8,0.05194972815252573,0.06859370409057441,-0.02371521334459782,0.048490445783326605,-0.003813100364617308,0.005838506707264835,0.044542214733849485,0.02738232364207598,0.035384275284144964,0.062092109674018195,0.058601497948531894,0.014015411240852123,-0.011896832267474768,0.09997935315348347,0.024290538365921977,-0.00322977605281835,0.01837283927755026,0.019802158689495794,0.09112546268973967,-0.04319262378399518,-0.06837316815632974
DKK3,-0.0003994929019065061,0.03290389544271987,-0.027388433817151774,0.041703990387775905,0.1019817754188138,0.06306022679748444,-0.009919611590080698,-0.02651714667317753,0.010666054735842423,0.2197694939381189,-0.03580865281117591,0.003523893409364061,-0.06188801717569964,0.0602574389693521,-0.011070070234627239,0.04409437922141795,0.04305000290383985,0.05818629882124591,0.013174518519649863,0.02030620573943359,0.06127091376100453
COL16A1,0.03790038847299273,0.04779242763475228,0.04647399354493137,0.013060761518625752,-0.0018242376014670682,0.015709808628661164,0.004413203588191633,-0.013308461011567768,0.030902054432296176,-0.02536122327918503,0.0016247135505713104,-0.01298393927200587,0.04284648156078528,0.11721794519982535,-0.03174357835532778,0.009786893396818801,-0.019223656079423557,0.00497083747551152,0.05101601697175088,0.0796776635853125,-0.010657459383923694
TPH1,-0.028751808212828682,0.013460136030185485,0.07136785192923344,-0.029269995414562527,-0.03419614209733375,-0.03003378965417502,-0.02321204207811501,-0.030913548650679152,,,,-0.03204103319915389,0.016400395118860107,0.0349687241446259,0.027569590361059364,0.019201619974971728,0.017750743652896597,-0.04831708369683654,0.061293168445788804,-0.03549439976572125,-0.033494025120273586
TNC,-0.04894569218978045,0.0398342277348554,-0.07367959820861472,0.042747032441903275,-0.0457306253687075,-0.09074932076594594,-0.0035572532676154222,-0.014648400691759553,0.00044988063023310414,-0.1787134370381069,-0.05437460393416396,0.00863326294098017,-0.012872289324301798,0.057212464932229486,0.02032964800145823,-0.10464427760110748,0.027192853669234747,0.049970603971738345,0.13823158120480367,-0.019239205426913764,-0.06637569612202968
TNFSF9,0.020877920913277632,0.004314038928639407,0.028130682045159658,-0.026377620377594984,0.045311972939800965,0.01823843824300633,-0.021243290168021838,0.06270697484521727,0.023028983476138812,-0.031694371816381066,0.008663348974449748,0.034179112720857184,,0.034348175425556016,0.0022384192043650854,-0.02533795599355798,-0.04563060385005892,0.04684665970026961,-0.016176336841420304,0.04692053805538603,-0.03990877920621783
C4A,,,,-0.018054780590444297,,,,-0.019755878590981133,,-0.009480681588239503,0.0018154840575147606,-0.02816528535389341,0.11536123703424661,,0.003606081637402143,,0.05295609603542155,-0.028421080091638008,0.021541350149124904,,
CNTN2,-0.0025701746211450045,0.05387245644466747,0.014115763122119184,-0.0004693335133684675,-0.0023303312139667195,0.015349124270619446,-0.06857474507266884,0.0663668279233272,0.019951970093885926,-0.17255423858802857,-0.019640450328734245,-0.005975372130715171,0.03827646859883403,-0.047051144852998675,0.02077163389856269,0.10679515670001266,0.0865923825197385,0.05756920024875316,0.09524525576974956,-0.024589051335948593,-0.08892023916421539
F7,,-0.019832085646764575,,,,0.10467953403032146,0.0006028268738998935,,,,0.07479988705104323,,,,-0.008368939551718583,,,-0.02812446406811789,,-0.023069548965869636,
LUM,0.011041068649125319,0.0014535186903204263,0.08474578032507399,-0.011949117772308046,-0.05298582406597247,-0.028234296335854194,0.036800987945931,-0.03932318213444831,0.001287502790840801,-0.004475981454402821,0.005523939519953818,-0.01164897812803245,-0.04276334499054317,-0.05694794339546589,-0.04812455386017659,0.027950620180196426,-0.01543071568103871,-0.08258229075699629,0.036186889013495885,0.0979793063418114,
BTC,,0.0014000732839735187,,-0.04133450266437391,-0.049331582596717834,,,,-0.016912802886032606,-0.04638060387095868,,,,-0.04538437441501503,0.010806316578490162,-0.01641903563319922,-0.022749581611623004,-0.02721658670641301,0.016787104899286986,-0.05458140892769041,
APOC1,0.0355022433520419,-0.04473639754849198,0.00571643133383792,0.07941665883719357,0.09569183048476101,-0.09928185725518991,0.03014412628609902,-0.03078939584902946,-0.02377939493967728,-0.19329653553291554,-0.03135642931133656,-0.07322175234836854,-0.006193920402377025,-0.05258961767096968,-0.010099081091424312,0.09372024514002854,-0.03127634330778107,-0.052936145848438344,-0.01737713277074046,0.07234713940569165,-0.137244620419061
