,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CTHRC1,0.04614217830362692,0.08086061888436895,-0.019520809025985804,-0.00044513943588477234,0.030870925055516626,0.019723167309686512,-0.30813543462356097,-0.22582580331714497,-0.03340714449509451,-0.03451853794981394,-0.07117939903708832,-0.13122098431958018,-0.09261975421749538,0.15491161541064805,0.04304820707667013,0.23796873075342598,0.07538954838671644,-0.015059951842941212,0.10386115093080091,-0.05502632478456823,,0.227576895516834,0.06120556319949857,-0.06498710158460007
PODXL,0.12587928034085707,0.06647281147009092,-0.03553409633410728,0.01862195963322474,0.050583966388539126,-0.1329365075452662,-0.1884918217309318,-0.39629114474230887,-0.12214984876430286,-0.01795946484804747,0.050789131910119,0.15328978460904222,0.07163912756158455,0.12071629510020412,0.23065481288676923,0.01832176009990449,0.045813550604840596,0.06857823993030714,0.11300900459159002,-0.06665725590120576,-0.05427227757443918,0.25688285984646364,0.05769099221699838,0.008553270110493293
JAM3,-0.05483790589957362,0.050244885484135984,-0.011018632069215122,-0.0017927498607490748,-0.019284590727413398,0.014603869254054505,-0.1587502634735058,-0.41582973471249013,-0.1354365793403194,-0.06153235249446849,-0.21511883726718717,0.04694287855471799,-0.23672745737173287,0.03146668120172114,-0.01929957113510952,-0.0035740062371138652,-0.018652842472039348,0.08818089180413348,0.174031846182333,-0.004204586826345593,-0.043396141295831483,0.08016599322664343,-0.006521659258628397,-0.1492564239007897
TGFB2,0.0406459888141233,0.013920742348934322,0.022179252678016244,-0.035855600014254245,0.04292727646544723,0.058904073341438816,0.08706278390033456,-0.40508489250343466,-0.04827583133220122,-0.10857083190942517,-0.09170841213892912,-0.02895178020834625,-0.11664862768595939,0.032017425989194055,0.05344408743764812,0.06037120920763663,0.009026690268304556,0.030889754468554922,0.03214834421318512,-0.06536228285230339,-0.003136269190953182,-0.13548531372345005,-0.12173747050083318,-0.057348520079211346
COL18A1,0.057271876693607955,0.08515586792606553,-0.016380710897069897,0.021611120687103014,0.033951219922079716,0.04542294651350432,-0.2476519131397022,-0.3146162048907105,-0.17424030323386577,-0.03151872038262569,-0.2786296359581407,0.1351695005360144,0.03186327055720688,0.11538371953665483,0.26584250165573337,0.15154064169448858,0.13520731300996341,0.01949795744472355,0.060786095926274604,0.02104064846299059,0.029223445249471364,0.3513178966863086,0.11704620519218593,0.001247441052623559
NODAL,,0.08617679022424272,-0.024128616412037184,,0.010253908253158407,0.04064651477549966,-0.07337893505989115,-0.15721821588641305,,,,,0.0858357602053776,0.1720747294962488,0.2624838473974438,0.1451704006116926,0.1725159096441109,0.004134632452100924,0.0433033399334762,-0.020989730461612788,,0.13015647332382504,0.15926338566112377,
INHBB,-0.1051603652021313,-0.009172580966634305,-0.03723434776993184,0.03102023331532804,-0.004075809838703273,0.010795559185581238,0.004333862047264471,-0.16122270097448654,0.002370542005169208,-0.013589545749464922,-0.013127076510603302,0.10373281383131076,-0.1551553936458829,-0.007799279918484601,-0.06566674269518519,-0.04550596186318024,0.04507386121759994,0.06597844702466651,0.0765375641752741,0.017118286762805194,0.04241233656975568,-0.11552807260175088,0.004391910076878978,0.013668276017479403
LCN1,,0.07161375019675406,,,,,,0.027078257826354986,,,,,,-0.014416573186296387,,,,0.0019987732276412797,-0.00043858879015012183,,,0.14018843137532397,0.010179109399325781,
ARF4,-0.08695393468416976,0.005101474103549972,-0.07291526481823597,0.06278922208859707,-0.035770891759700454,-0.178561226359141,-0.059246960905061104,-0.22568770753999448,-0.07220752658841965,0.029976038427168627,-0.01861834852354574,0.13842090264259313,-0.21051442791966063,0.0775846282940821,0.19590979969372552,0.0777277168489137,0.07196698569349873,0.07665790796778703,0.04107531104722016,-0.06776353354363356,-0.0409804031180242,0.16370454499148543,-0.09304193376001099,-0.06525287852988247
CXCL14,0.17197608823601465,-0.06102657444348607,0.11932188370370139,-0.025018466164106953,-0.015974695181877427,0.17163317288268778,0.15770413474708567,0.1041487398090081,-0.14540982125566987,0.038972226911715806,-0.04160378147305119,0.027793588227701383,0.23355111847538546,0.08434140868637108,0.07640274811584326,0.12327497885125004,0.027669854372521615,0.041188000320478105,0.09396559551950501,0.023619522382201455,-0.04979790991546546,-0.16597860435027462,-0.010555024821602036,0.13439373254061793
LIF,-0.11148862796343806,0.09571905367261016,-0.04537748765075843,-0.007172129714500065,-0.06934988548243354,-0.1749049141705795,-0.12029198013014045,-0.16099457387061403,-0.1638618421812927,-0.021358649434841784,-0.09303887594386853,0.0681540964493264,-0.03539785063601803,0.1624776920306838,-0.06360753756905414,-0.03507838669076319,0.03242681257711064,0.09519519579355946,0.07584863263669496,0.020862863101532018,-0.10953243450505848,0.042558992314432,-0.2602918654223359,
IL17B,-0.03542418302913256,,,-0.034358517380510045,,,,-0.0833137802435365,,,,0.05931207827025353,,-0.013373866523874534,0.28157403332316033,-0.03624600966711718,,0.007072438464599731,0.04937711803196644,-0.05281329807615678,,0.11951975641105465,0.008352770577874284,
MMP1,,0.0495667886964008,,-0.02925822592505323,,-0.045797112169191474,,,,,,-0.13800796939080215,,0.2464580510479101,0.15946394226586408,,,0.04385278330258452,-0.007342841919415599,-0.03322281889829696,,0.3478272558425038,-0.09570069592785468,
MATN1,-0.027910954716282528,0.0353075279542383,,0.007003470234022139,,,0.020918132774091915,-0.007051833007194607,0.07276755306147246,,,0.029558083873614974,-0.03154814964301079,,,-0.03960631100856792,,0.06384571946603883,0.06019418544942755,0.010389320680912325,,0.01668057562019565,0.023919900986329134,
ADAM28,-0.009042261150114698,0.031253190672326965,-0.01573887151858807,0.07902336786639179,0.04152902047149751,-0.05839547871992542,-0.03144394578922006,-0.2494013091409103,-0.00014962361359527104,-0.02541300829982752,-0.1628153149461044,0.06490279116374095,-0.05782454552974841,0.044127166300433056,0.07624346243491859,0.028546958263265775,-0.005440499613099316,0.07443178557305101,0.04407144130549838,-0.019843442585072337,-0.1338758096020434,0.1120926558496169,0.07121098031842164,-0.0575518784282079
TCN2,0.012447720918038392,0.09990541836948326,-0.04819648686682117,-0.0034852302561238246,-0.018436481461278843,0.1172562989944099,-0.07939049921942687,-0.26196782678163366,-0.06068717393968261,0.04376294450414228,-0.0999717610089756,0.04449504249822969,0.11237817579802731,0.034930780051047605,0.18111684106708825,0.04369080643472814,0.06235564437715538,0.027102770472585174,0.09361560321845443,-0.0568404420571521,0.050475228036849534,0.04113708073647498,0.06775816170987391,0.023776806707172325
THPO,,0.023417141592321115,,,0.018633908040398304,,0.04143017701241449,-0.03374844392542519,0.005442933172448246,0.0591739599959957,0.05954638967646685,,0.0035736463701243593,,-0.029636412470623947,-0.037958885754957344,0.021870913149095186,,,0.004600260847233121,,0.021831349169147463,0.0034720066707035462,
CUBN,-0.11087548064331916,0.10766546839106376,-0.03869816993236888,-0.03189688457720216,-0.029564043100115765,0.032586760855576186,-0.06689923865967695,-0.13382419948591448,-0.017835332394037885,-0.07108341291077733,-0.04172415135211711,0.06127674656455744,0.008874174940621014,0.08173003966929675,0.02885558171338041,-0.011701174074432757,0.08312092102888717,-0.02300025082625123,0.10499087767734873,0.003842380027956459,0.0032098836006985458,0.11569110437876327,0.0366197880581633,
TIMP3,-0.080959111405846,-0.021105206978725286,-0.05887149306699434,0.02976302874045859,0.025822324672593495,0.15000210858802007,-0.06522231268526975,-0.2537557855418921,0.01876260389900386,-0.04487213846360951,-0.013226785427216567,-0.06504215188175057,0.09991923086753052,0.08553635173154152,0.16103550836965347,0.08282622134735691,-0.05487923828943122,-0.09737255916901522,-0.0229715394733563,0.015178015812773539,-0.12018061769890823,0.1834809141880323,0.00019457317524243886,-0.02271296551923169
PIGF,0.04682000767014921,-0.0047717557042881,-0.05894958946784479,-0.017214706175772136,-0.04203496811353723,-0.050710832775726994,-0.15398107951612314,-0.29412613146683253,0.036453673316449296,-0.03619314035809655,-0.06380754119805722,0.06425064457807661,-0.08356405840380406,0.008722946699822064,0.11676847384751661,-0.04451336932742684,0.10016354801814714,0.04349792982631978,-0.0060557673582473945,0.11651098961671803,-0.02761792076060868,0.0403441911527541,-0.03195248941347015,-0.04013606946562547
CRH,,0.04105536843244918,0.018051599460617993,,0.02448643138996987,0.18698892698789268,-0.011705742347183024,0.16599741770532137,0.080630355579127,0.026218797694184778,0.05158621361498755,,0.037773614757293135,,,,,-0.010701553731957173,0.08628961817648932,-0.00873126560558036,-0.02714248054423495,0.009261715630181674,0.038126620490740996,0.10940803601313372
BDNF,0.12522908243415962,0.0532773940032638,-0.003281098043987348,-0.0006332676764299046,0.07593283936799328,0.06894608796063308,0.2496824662735252,0.494493054309911,-0.039707093885236446,0.06936249088245103,0.25543126523880905,-0.04269844526768628,0.11313224049327235,-0.006985536606621137,0.016947814559661312,,,0.07404882073749672,0.10798005432837421,0.0004319014480356916,0.01493286601138386,-0.01916063523336352,-0.11507081675170314,0.036585060167288186
CCL5,0.00913427324794597,0.015198474625553316,-0.01700173411742443,,0.006076394894950409,-0.07381190901067995,0.01074047925936212,-0.14001963136290538,-0.020524443619490865,-0.042000534190668355,-0.1351446723847627,0.08825850570056464,0.04454575011840057,0.10379670856574713,0.05768779776330106,-0.030415014246684535,0.006554846438788113,0.03711570107710873,0.030897884599656342,0.031288494820208776,0.13088321139031184,0.22945419917097243,0.11620641215869335,
GAD1,0.2616769719833612,0.04918416622593774,-0.045491357176778005,0.10791817564733662,0.04600682791597322,0.24084714336295915,0.2325483849000477,0.4547188934392633,0.22208439600249316,0.19283732134179707,0.21321448450453914,-0.04146981027026173,0.43300422581055287,-0.008001448131331478,0.001103949716314712,0.052558008840471966,-0.035584035542817534,-0.048924619155432246,0.03230832103217753,0.1503589240764033,0.09584623819690158,0.008546923691411317,0.20640438537676423,0.18372063568500127
COL14A1,-0.016721711101405974,0.014659197098817592,-0.04702042396643508,0.05537233934121882,0.016148878608813696,-0.08244648816010652,-0.08662179245453927,-0.09050806404944126,-0.00729113581514335,0.0010371216881519356,-0.12751640894579977,0.0023907763484217566,-0.06926723793300661,0.07829071969983564,0.07254967198340595,-0.01121863410707194,0.015900116942309764,0.041848337779756294,0.01989106152388545,0.07042489873806322,,0.11578749678230146,-0.020817512689661522,
HLA-A,-0.15101967554607482,-0.030399553842118864,0.1344710748957665,-0.010393419441278666,-0.04266175167352686,-0.26892565716554667,-0.2088120543279345,-0.491960845473111,-0.11407585504254371,-0.09392556978687261,-0.3676947651409312,-0.03904160903777286,-0.3473141446031688,-0.02342727824715239,0.04947990287416186,0.21342077332274367,0.08868861115751087,0.10069786333891817,0.10312331313268798,0.04536984555622579,-0.0020725072131412003,0.25066234615643246,0.031079150710506105,0.0339570712841173
CD5L,,0.028048115237423968,-0.010921175655332405,,,,,,,,0.023197544236820647,,,,,,0.009776624551395387,,,,,,,
FGF18,,-0.004621336198235224,,-0.0025029544167050567,-0.02865970290495457,0.018218298191908615,-0.033974702794437935,,-0.022789589701483027,,,-0.028742416819764152,,,,,,0.08301696891072863,-0.009177588792005935,0.06789387135340907,,-0.030354185731462445,0.021162543593626668,
ADM,-0.2530174561478651,-0.031095121061278857,0.035669443903693455,0.03492681821832312,-0.027509806555866424,-0.2501015358236487,-0.09038526636410532,-0.17571406958833669,-0.20420899391208935,-0.05943617841010396,-0.0373423890802093,-0.08373330841332723,-0.3552505025457345,0.15780539232007595,-0.0907951280857655,0.06283360207729474,-0.00332834911475838,0.011481816353804348,0.014491361330064638,0.052538271241743144,-0.047157135042694975,0.021215101965542077,-0.32153203150112303,0.03660555985656074
CCL15,,0.07575820385251666,,,,,,,,-0.03204550850685632,,,,0.13190746924148897,,,,,,,,0.03651698481022537,,
GNAI2,0.001170859456299883,0.06179465049148829,0.02772276696253757,0.09064967633128983,0.054988863148340866,-0.09476481581256292,-0.24430742169565844,-0.46244108151547225,-0.09199820269591273,-0.10577396407265845,-0.32017947251379414,-0.043975309821468835,-0.16673178379810555,-0.06868063824763888,0.07351877873996315,-0.014693056376231804,0.025749820431119532,-0.004695641329004081,0.014373846782514327,-0.037443356425250554,-0.013202286755702099,0.14578312760226764,0.044831799888618074,-0.03819010228233332
HDC,,,,,,,,-0.20263385932673128,,-0.03242787197508926,,,,,,-0.045201553749815486,,,,,,0.001220424250537409,-0.0837675332371607,
COL11A1,,-0.028704339636534723,-0.08914307790851461,0.0238041087575633,-0.005032041436848261,-0.08540737510751699,-0.30558037707464303,0.02682589467341559,0.00833958025024822,-0.0537763519671006,0.026180481304243216,-0.05839824907580828,-0.041818597883936756,0.12457115259579049,-0.03407908333951709,,-0.05211044313652975,0.053984447176427246,0.072469627832896,0.05545139855892138,,-0.0407710780750684,-0.16672104979439364,-0.06084437159112847
NUCB2,0.0026365022013616277,-0.008026831936051424,-0.02620073620523514,0.04228246537508763,-0.00807864825266356,-0.02529164158224813,0.022500626841444986,-0.15157547370560318,0.02843010580389255,0.02419069633313362,0.05780295008915035,0.006415283227770514,-0.0805227204864081,0.058850518259978,0.11821128363324136,0.15992897752402283,0.001611202439591862,0.04745699192213517,0.04979451132492771,0.001204305214026723,0.08584934919349405,0.10712252281075481,0.02749503013496668,-0.09597204788467822
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.09895997988555626,
CXCL1,-0.01670385476825698,0.035194266982354144,-0.029729183308411688,-0.00040659025978503406,-0.021373940676009943,-0.009934612663480738,,-0.05533038981179123,-0.010200846842871961,-0.001272988030627829,-0.13432651316519922,0.184180251982808,0.033783955418771015,0.041499303184642546,-0.03873308366372345,0.1427117626253975,,0.06902408005507354,0.07992490788473183,0.011866679909912147,0.08465226920315484,0.09523733976768604,-0.11652425366077425,-0.056949192102662805
VCAN,0.020293404142878498,-0.06623028740011042,-0.07554970734049657,-0.03451675068308771,-0.014811696709948434,-0.005024128702163098,-0.35762300227836635,-0.3938153558266902,-0.05198420433668295,-0.09191003564190733,-0.0927512699665342,0.07823520339625827,-0.32603686703989804,-0.16059140524254253,0.0939470165979952,-0.1157495202523045,-0.047528828645367796,-0.053012964952317145,-0.07648903749530628,-0.024161702414816088,0.0035266940520052572,0.06808019621956905,-0.07073777328745323,-0.1174970036957805
MMP7,-0.017939067522549767,0.0016446186476525373,,,-0.029291913335120847,,-0.10385255380696837,-0.04909252807332506,0.027985589014521427,-0.0369857169629587,-0.07026851699499925,-0.021193393089727886,0.013992471347249028,0.13139017335036754,-0.041697169644811086,,,0.09034677731411316,0.11330814657450639,0.07177935820796458,,0.28616419603351223,0.03180378744453222,
PTPN6,0.09883454370627036,-0.009170536616337427,0.07348599509580231,-0.011242035390691898,-0.027645392129823056,-0.0076557064882169755,-0.06263459581808828,-0.22860819512808675,-0.0048578579594252365,-0.04385527295925996,-0.12543370847582014,0.037283443884389186,-0.026329943983076313,0.08535064403348293,-0.055576993974059435,0.11425852848565253,0.0944378338614509,0.04519456720806734,0.054910219636563486,0.0018614218029585643,0.023654508540290196,0.12654507788417643,-0.04636113761987967,-0.035343981208190614
PTGS2,-0.08317168535090735,-0.0035003643693253296,0.03175081795614308,0.05168662757002872,0.0007998570056222696,-0.14724871458238278,0.00024246775876157937,0.4718510416478025,0.03952169466360771,0.04385006266107394,0.014693605583282001,-0.006839357555070962,0.019435200692095124,0.05939416721127092,0.11374042717890812,0.10261604154401076,0.020328794970138054,0.08726240750917932,0.0510648651978313,0.000513637737656019,0.22125013442782426,0.031073785851347086,-0.07920788715922455,0.10390965310900736
XCL1,,0.07586211216277522,,,-0.031182782442658517,-0.0338137583508579,,,-0.027705214821164344,,-0.008065194054005952,-0.0060235149469732565,,,,,,,,,,,0.10930505416157331,
CD58,0.006746307688511724,0.034855418703560515,0.012693874756499541,0.0007642007478046417,-0.0024375284331203807,-0.016433930333829436,-0.07668112555915443,-0.33977588987107626,-0.051794250704262884,-0.046684358350101596,-0.05939168045875686,0.04562122485068464,-0.12334296265661353,0.06072893720909658,0.02713576730170511,0.048426650741092314,0.036739765503053703,0.012544043694489072,0.09850120646274302,0.016140846530696328,0.0020659626745892098,0.07606623547836161,-0.08028246427881378,0.011034687253787586
TNFSF14,0.029900103056408292,0.002584693883400944,0.03243734373532895,0.02097512346092508,-0.0022171157482035564,-0.10107882207219893,,-0.10229149694686057,0.017664944277199942,-0.00039560166699531264,-0.0850694064856027,,,0.021200918309425415,-0.05000511749127735,,-0.039455083901214584,-0.02894704035601057,-0.027125887911707284,-0.04368030149206552,0.0016842053904935516,0.03636647134248055,0.113425048243998,0.11436649911724484
CNTN4,0.26860778781951056,0.08771158870692189,-0.036723594903866084,-0.03949879511185252,0.044686796080710134,0.21102268466419313,0.1086522068175785,0.313425590002818,0.14353221540005323,0.12156115224839845,0.2236813109250206,,0.18934223509583764,-0.023963554434633307,,,0.005953363501759372,-0.0101540873871426,-0.004998597083934865,0.040505467359843506,0.03745334716105754,0.030203742723664904,0.21057976046312377,0.039113576387743904
NTF4,,,,,0.05322937581354334,,,,,,,,,,,,,,,,,,,
INSL3,,0.05019591587554136,,,-0.017293862313939732,,,,-0.0024951521348728044,,,,,,,,,0.01874317307385672,-0.05864726519200524,-0.024934997521214957,,0.11491553982570857,,
BTLA,,,,,-0.031794263130179225,0.042443251220948185,,,,-0.012369829160386706,,,,,,,-0.03707224474468157,,,,,0.01906871374102085,,
MFNG,0.10056254644726385,0.05298005751121524,-0.01951938773346482,0.013660275234126554,0.03967331256142289,0.0010035811312428843,-0.14071752300701793,-0.2475559912914143,0.06195169069360289,-0.05030970143419917,-0.09269292805721485,0.08464716396823474,0.02496515537668055,0.05234057752823906,0.08708210743278773,0.12002967682340025,0.03216962042831625,-0.00038612226584830596,0.11693238733342848,0.016743384989122402,-0.023341748567927874,0.091786753337232,0.06290204463797998,-0.013010615320376225
ICAM1,-0.12096129745334529,-0.030945644970723656,0.06962506567882806,-0.008503064319433921,0.01543838864016439,-0.20126990066572428,-0.03899795095532893,-0.3381063626182253,-0.13764716363471718,-0.03517754920984399,-0.11564230161024669,0.05101555053292809,-0.05570056600465187,0.07519089403285174,-0.04829109721595875,0.09632847655438292,0.08658327495711614,0.008430407252831836,0.05693180020345952,0.037927087149334036,-0.0016164771323661424,-0.07666538011739742,-0.1635815912165766,0.03826571326589296
PROS1,-0.043809848905253995,0.06734297218041364,-0.0693344258394307,-0.002753386073899412,-0.030755449954621216,-0.20599073129928872,-0.16029910904603822,-0.3421587423764209,-0.15023529835040633,-0.01686015594821281,-0.1323722441115529,0.09047530402120757,0.02395399980745999,0.05505058986724151,0.09984921430987334,0.028975063672390725,0.10577547741716688,0.04856539319725562,0.10727335074734193,0.03965575802319243,-0.05790299947889375,0.01340711482012043,-0.038632421182063476,-0.00874696278954395
CLCF1,-0.07524848047786745,0.036945492556552724,-0.012164374275963586,-0.008878784488903937,-0.0073120282969992255,-0.1761474024748225,-0.08866682233825524,-0.00960644744809279,-0.13601354928163417,-0.03644114210228188,-0.12343163575498627,0.09342245162881467,-0.046568039092024165,0.11191821246978194,0.01605123120518964,0.007391715260253517,0.04231205753104996,0.02595447019710226,0.024900016490711316,0.026332775260953758,-0.1132075242638163,-0.011126743978918904,-0.12399622086165957,
PSAP,0.14878282883468702,-0.012338015964797708,0.10213324532803889,0.027744179573770615,0.03868378969150816,-0.07832147093473554,0.30306530166009304,0.24065574528197065,0.16978198080554077,-0.0005239558352691532,-0.030721106615822637,-0.10329921359363613,0.38372366229085314,-0.051531831236339275,0.012006948915740378,0.15997541627356102,-0.03163010362072356,0.1291947013925368,0.10566250110648001,-0.02767437016926612,0.08998529090941258,0.06887099096480216,0.1727882799838585,-0.08965840795738608
EFEMP1,-0.16457876071768066,-0.03559273978042092,-0.08767283375764205,-0.05197569094025145,0.02824055196357499,-0.3184737916793517,-0.13816838154773337,-0.4173235523377176,-0.005494494557660607,-0.16461315090690526,-0.27443184393507425,0.010396140145208902,-0.234667530485458,0.0032941157746061026,-0.051448828857005344,0.05277630099552665,0.0354790687623736,0.05712981061379448,0.11211745416488031,0.009416719910777624,-0.09972694983148045,0.08723731110623775,-0.13712890020390955,-0.07086651437252821
C1QTNF1,-0.19161224093522733,0.016340335715545246,0.0009492930190644678,0.08882655462922948,-0.002868098455003308,-0.02271081244168019,-0.0846249398370689,-0.2566410797245637,-0.11358683602821083,-0.024613837348387336,0.044312303454729945,0.02868901547718537,-0.1297264027994833,0.015001885705356002,5.9651119997892376e-05,-0.034107399599074405,0.05703821493875157,0.12916634175941205,0.09682564924315074,0.0042191686530235264,-0.06382348143949551,-0.10532268634129532,-0.2046115588105802,0.028566998325258993
ALB,0.019177356237137712,0.013218851098389078,0.02238834316810123,,0.01197855511513664,-0.04708926849221348,-0.07746148936587868,0.08132409851152776,-0.054060579811160296,0.04497233529817565,-0.13631864802904764,-0.02620381321264183,-0.07883548868089131,0.048285931237411164,-0.05760977294418771,-0.031096211551887756,-0.05316725297064884,-0.011848358972252565,0.021486807737511836,0.027043349372702905,0.0042297516970563305,-0.06093635273420195,-0.05621210010909522,-0.01834875223068237
CCL13,,,,,,,,,,,,0.22309196584030558,,,,,,-0.012793344042932267,,0.08407650766208004,,,,
EFNA3,-0.004211418835846067,0.05228943645846469,-0.058421828344944526,-0.0027636353697687486,-0.00370828654054243,-0.014483779194503872,0.17959861823695397,0.4566778754084491,0.15082406556109731,0.014636920182875992,0.16961808309295126,0.04759735325499299,-0.03616516806721945,0.11997373524123023,-0.07954831152394139,0.1222022284533481,-0.028450414726460118,0.02936877598448539,0.07140136846721182,0.006500236111722307,0.040396295275088624,-0.004120655696550606,0.13745780811020092,0.09898050123857288
DRAXIN,0.1481745014386186,0.003942248441196439,-0.07402236151619965,-0.006442913014011818,-0.02511358015804103,0.03685721354513531,-0.18769694481902485,-0.28311305173492135,-0.16420590834070226,0.02575576555271823,-0.053639619495796945,0.044601417721029296,-0.13449846231090273,0.04913571922318476,-0.02597109637300038,0.0224298131678268,0.006101255443764774,0.08685791007043332,-0.015728086671382237,0.023547153929226235,-0.03945839861465381,0.18500377229872483,0.12244434158678573,0.16366167210198945
RAET1L,,0.039291906185389754,,,,,,,,-0.01996339595731766,,,,,,,,,-0.020299517672578513,0.02011389260431293,,,,
NPTX2,0.24712381145278117,0.11237835941581907,0.25250504285929126,0.01926060042586025,0.09466685033906873,0.2610021443636029,0.4045682691342708,0.572743173425607,0.3029676076820968,0.10243657957230608,-0.22513325204798681,0.1342018107987258,-0.07323785377733757,0.06095728381029275,0.051143965786543365,,0.007265894812586663,-0.01902492312601232,0.0946751732337851,0.022799098091606927,0.16399129296809117,0.19214349017286989,0.22013930117694874,0.05955043244185078
FGF11,-0.15600435703318405,0.008004067046238203,-0.02872164389501163,0.07528406923544478,0.008598231129053464,-0.09289053157330283,-0.1681213759655968,-0.30335321871728965,-0.05014126618588415,-0.031071202112444372,0.006932089564548123,-0.026206969785307555,-0.1953814115792354,0.023578479808259084,-0.045500987681319466,0.05238438817135675,0.025780626786044186,0.0007958916281390744,0.03752611073175815,-0.06273189960330243,0.028745827089552888,-0.07337808425326327,-0.16213240231621942,0.029593276954520385
CD59,0.07994630921276084,0.05560659771433657,0.0853474444325705,0.027966536101211557,0.05099377743750507,0.11980786993243686,0.18359219022013867,0.33420546475868396,0.045701159490574114,-0.00013226259328394803,-0.06324444998786478,0.09949104804575011,0.3290392799379541,0.14396022117224114,0.19202862614404478,0.010378105612052844,0.0429034900329715,0.04907899424236908,0.06315416597049839,-0.027841900582448256,0.03319714511405014,0.13037410494288473,0.29560645875202257,0.06336997353960816
COL9A2,0.024107011559162554,0.03006329916766006,0.06855264905413147,-0.003212218474475555,-0.023423356760978613,0.10948377561021008,-0.1525441458556696,-0.24965915625499047,0.0881344041064593,-0.0659515637888074,-0.07664077707915692,0.0882028239658546,-0.10745242586610641,0.03853858219744087,0.12188722959604965,-0.008470583431523624,0.0622628361559923,-0.05718193236662528,-0.008827383023787239,-0.07405092475950177,0.14148645942466873,-0.013756347769008,0.023340819035669962,-0.09529712117793959
DLL3,0.22126494367530156,-0.04915936008865925,-0.08871152208125345,0.021413785133966565,-0.0035843869683053094,0.07938505383645071,-0.2258125516215866,-0.12009038980400648,0.14025800830795057,0.05663935771225887,0.19106199656719158,0.07767846052602809,0.021745420599696773,-0.08347769348230527,-0.02723219522056574,-0.01747818421512319,0.051983669477921296,-0.11410743480488397,-0.025440618712357317,-0.06719610216201667,-0.062185468540265985,-0.14305125993474896,0.09703769040505701,-0.06028117317218528
FGF5,,,,,,,,-0.0005389230207257514,,,0.09202187127675922,-0.04456000183802277,,,,,,,,,,0.09767213186959992,0.008983804311241253,
LIN7C,0.05239850413848611,0.03155593276018191,-0.023922146936756754,-0.059761067297224586,0.03131463443700561,0.048627348848291015,-0.0030758422014791464,-0.05930726460523446,-0.025955249373178786,-0.02339641248746295,0.1539488988159371,0.03443337229356212,-0.008094378887510884,0.01789682850336003,-0.041383055886557385,-0.009681746959030528,0.07222767520310258,-0.05282482543907922,-0.013338656326673314,0.07821054662544387,0.04652960314165266,0.029307164404056254,0.0501310952223236,0.04481070219695302
GDF7,0.05827902097463084,0.008297707812844658,-0.009384497872207204,,-0.007395594526439634,,-0.08060238559879326,-0.0740286861769402,0.07233726975189231,-0.04926757263204065,0.032001492681191436,,,,,,0.028892237887918733,,0.0473878211437626,-0.048089007887063155,,0.01980780878876667,0.017140882213228032,
PSPN,0.030926793684921714,-0.0019902412321232874,-0.012981814426418577,-0.007562330817244156,-0.10125820733544487,-0.0013620095834057078,0.06980193176111572,-0.03175643729634665,-0.06286134101985819,-0.037072889932669995,0.10283040191003508,0.14710521569593865,0.08996631139530059,0.05567394264622883,-0.09254975619406355,-0.11463108724117005,0.011459807911069127,-0.031726269230656176,-0.01294687166867018,0.04750931925576531,0.015093551235343311,0.07375047338754506,0.05285646481677299,0.07719564038046117
ANGPT1,0.03778735676606697,0.047682077874509565,0.005577902969555976,0.038895583737430094,-0.03225324900211514,-0.013386842560402958,-0.042736123160169955,-0.25227847464880226,0.10641819131769611,-0.08220827456231557,-0.028484945444996065,0.10551051131917234,0.03848298394072159,0.0843685666432383,-0.012200878859526627,0.041052477496281665,0.023733878107654753,0.06731042055141898,0.09295958904719684,-0.023151657536524345,0.026263686259838295,0.1093667452737772,0.10110783494511895,-0.019213685002844073
PNOC,0.2927398227938065,-0.03320494152138774,0.038135842563146616,0.00946804143404326,0.042333264026823615,0.2786015938898782,0.18366849123554285,0.4533388181765199,0.2803379302218623,0.07699387168465664,0.09071520072091206,-0.02620381321264183,0.22302367735313955,,,,,,-0.05341214322837581,0.03490268302265234,0.08712219287522735,0.01612333838487077,0.25141989682637833,0.0035277140900595552
L1CAM,0.3228421421011116,0.10367641061857649,-0.09832554980810038,-0.056957730231710316,0.042500205890487745,0.08009243784622458,0.16668526321451613,0.36851640248235074,0.17477567294397908,0.15239085103307656,0.24560637920668554,0.08785027718203517,0.415214999072948,-0.05498457965846848,-0.04437444692447973,0.01457699307626816,-0.05236942967381977,0.10707852981487535,0.020895983016651163,0.013569717738491421,0.03344925277930031,-0.02257586468395378,0.3497963042426509,0.22924222412632997
APOA1,-0.038284889391298704,0.06799543966574509,-0.02949522777788264,0.05428162900225823,0.017855406613768537,0.058953327654461686,-0.021353780732206375,-0.10920074681588253,0.02411446473954663,0.09057758763256074,0.027241435884921495,0.07901862025151116,-0.013806078676803888,0.0901048079411845,0.056854049047355935,0.14426498796659445,-0.00278587678933186,0.0023729311499633148,-0.010170219003091497,0.04220924517559608,,0.05843748048098279,-0.04586244295733698,0.014544271049233217
