,UKF248,UKF255,UKF259,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
THBS1,-0.02965184429611972,-0.027048616368066984,0.029704276308988302,0.019216607308844745,0.008402307243459571,-0.007789847977237468,-0.01959814131201333,-0.09660706237733985,-0.04722762847752806,-0.01461465937057422,0.032750788960085715,-0.023930974632033777,-0.05364157417347704
HSPA4,0.004176366283299995,0.048750875925617436,-0.016497435296161288,0.05236333659535854,0.023740134159936116,0.03571762907538628,0.006892451786422926,-0.062156877981314015,-0.08410124159743233,-0.020864556715584962,0.0846774732706291,0.027648636466584754,-0.030956094940562128
LMAN1,0.06698713916700547,-0.04773287594202085,-0.00016303576069158707,0.1029001628983223,-0.0006317514558713348,0.005384976486979297,0.026805794856923845,-0.04159650427946033,0.09196303506954955,-0.07957713141573386,-0.01455901763776618,0.0142570969728084,-0.02604772454932649
LYPD3,-0.016778578092688918,-0.023402274637832277,-0.021548195527793267,0.00551001806403036,0.008335641761373682,0.14506156918130841,,0.14942421140170276,0.09768149417733539,0.019389622978167785,,-0.02288856711523835,-0.019346557343811414
APOE,-0.010617691091621306,0.024583256742473428,-0.055669917687510576,0.06940118982508192,-0.01064049772818962,0.021551107158165647,-0.03764465678713496,0.015298958216824978,0.03817947919689946,0.10764672434597031,0.004336826878793488,-0.08167567629693007,-0.01130453047813965
SOSTDC1,0.02133852620100215,,,0.0055219072869312725,0.1101081371372836,,-0.02060820239005874,,,-0.033887896014045564,,0.0014101832582250064,0.02019522967266619
ANXA1,0.06887965340015427,0.0491772742938638,0.021913475255059153,0.1349108749803797,0.012334236200798002,-0.0588652027357287,-0.003930804555174509,0.054186464553818224,0.030696004206456053,0.04943621957776369,-0.023407449208399118,-0.07574918817782644,-0.03760040742375071
WNT2B,-0.0012652380133641914,-0.02340227896885512,-0.026935358181934283,0.027796778412937637,-0.018459548905274615,-0.024477470982763712,0.008094051771476377,0.01658630533940148,-0.03419805172001731,0.014511212077172377,0.04283020899194054,0.09829328313129712,0.029057015647977382
AMH,-0.03529930446351596,0.001661842140708971,0.038130828131960275,0.033198268613949554,-0.01689997265625546,0.09998435946337117,0.1722497627939095,,0.05813636970902384,0.08749822120029192,0.11504979852033077,0.017014772673392853,-0.05654981871414746
GDF10,0.0565018673324885,,,-0.021425382028229162,-0.018941245234048585,,-0.026073776881527476,-0.026975350967540435,-0.029573205987400073,-0.02530049700770722,-0.028160832467474108,-0.017939377609214817,-0.03629170665857892
EFNB3,-0.01309306993448946,0.09235179986582892,-0.08212575334128931,0.010071010174567149,0.024779318934595916,-0.014571734632605611,-0.02773218871617233,0.019514773592557516,0.0648738590109457,-0.00668531582442545,-0.0941890784228326,0.02917166965398159,0.074875118645364
LTB,-0.03734872609025525,,-0.04521921858799572,-0.031021683799356582,0.11902893841081547,-0.014163883533055494,0.06831320111150586,0.09832644453790605,-0.07954969030451435,-0.009160320557235086,-0.03415379053362747,0.0951377059577486,0.03927470147952262
ANGPT2,-0.028048233334781233,-0.06082324067691337,-0.027166695477703836,0.1757611981553319,0.02123907596595844,0.024395603038050592,-0.002893805269442121,-0.05586555722903348,0.006766431147341343,0.026145777093625134,-0.04301152828922256,0.01034005087152006,0.054199150589567396
NRTN,,,,,,,,,,,-0.028160842570040118,0.04557717169276637,
ADAM17,0.10244877660111283,0.01829763860894019,0.06864212721599547,0.10115256091984738,0.030639660769783267,0.014348619894339505,-0.020185151438616034,-0.05209318686867643,-0.03263303734160849,-0.03403385192926151,0.005960505414778932,-0.030088947066030443,0.05250385870930216
LRPAP1,0.0042371601351735705,0.11151613752153844,0.010779034429433008,0.03281599017180577,-0.010126368105036145,0.01904698169101783,0.06012166301300335,0.05478142432583726,0.02742942148313058,0.06597226065380687,0.052913092523889246,0.023579534565918023,0.029082312864713647
NID1,-0.011432643415263417,-0.023561650283547172,-0.0012124033019091228,0.15801720664378133,0.0057586307549056,-0.008631377296156158,0.0032759491502330406,-0.0015164394202894702,-0.025800791478740755,0.03907661719032914,-0.011646286607352846,-0.031519206457293406,0.02071132506628797
MST1,0.045510187879419975,-0.026148128809264815,0.066909768763879,0.11565546576248495,-0.01761469683918741,-0.004766927624913843,0.08526996483533861,0.01040240129033054,0.14266437362801931,0.0776527858875182,-0.04893521988377675,0.0663700366541993,0.03169801812367112
CCL14,,,,,,0.05009929918008959,,,,,,,
IL13,,,,0.06485447802821308,,,-0.01589484546135457,0.10437008143204032,,,,,
DCN,-0.012915276498507744,-0.017457501541725932,-0.00519794199816969,0.14835399190546844,0.029330731430839817,-0.03676536481551453,-0.03088342510328045,-0.02703973128773659,-0.0132883725492266,0.023052116722892414,-0.06578790062658588,-0.010823560783609984,0.009170844015396997
IGFL2,,,,,,,,,,,,,0.01700745143159743
COL7A1,0.009862991081439483,-0.019749762990170134,0.000823304497172523,0.12937630823457644,-0.020655376140916167,0.02409345608529686,0.00799084358639114,-0.04618945649311586,0.06241772741397079,0.028227516027395108,0.021627436299387494,-0.04557569900325585,0.043957042002406146
CALR,0.01117172996104643,0.061518447244726764,0.02652211555509255,0.14207941990264092,0.0007486072305361946,-0.02080514966894997,0.022161011538429663,-0.02771055887601283,-0.0059781491632362104,0.0503727715750932,-0.00744338790514114,0.01478881483807748,0.009686640470106216
PIGA,0.009565227971037798,-0.03493038160897771,0.09685147093607854,0.14898844993100668,-0.010219631474647045,0.08454107326141233,0.023105428655729225,-0.03868555313657835,-0.004309518269094166,0.026339590930198924,0.0670253911003425,-0.019984359634306923,0.03305261880748528
CD200,0.01996938395346142,0.115377897596768,0.04957008266447976,-0.06735391878171702,0.034715801374861764,0.07951631386780227,-0.053891520955740325,0.010466786981552515,-0.08297872983276776,0.04185619432643965,-0.04461098191290427,0.032894708361747814,0.0009431235181993965
GRP,-0.003356997279569147,,,,0.06124474675769543,,-0.013692634054203259,,,,-0.030817114274483415,-0.014035571447480404,0.03782786475767798
CDH1,0.017478663205810135,,-0.015376870340885467,0.1215503196304252,,,-0.022282846711990982,-0.04120967357746349,0.08410548614919841,-0.007561422671095998,0.00748317916077286,0.007542239173543691,-0.004701864808553572
LPL,-0.013362293750845527,-0.018473457948771362,0.043212547560426987,0.16222762495358772,-0.047468400439310734,0.03710688802518959,-0.005179582911073043,-0.04884820571099433,-0.0645168660084786,0.06954855396837469,-0.022512928673994632,-0.022309660637294098,0.04202586538329283
SEMA5A,0.028988029337239464,0.015779545717382222,0.013993216132989832,0.11921262189100272,0.013216933014311713,0.031016668931422818,-0.03246129910332298,-0.0472547072899952,0.0088928526943882,0.0007968287628900818,-0.041068913395802494,0.03688948520208957,0.07719780435620308
SEMA7A,-0.014830053057529108,-0.02824250446443498,-0.02791175899220874,0.0075686959083327825,-0.0262997931922628,0.037176136984103526,0.03503418464257957,-0.043485625293121194,0.007082986836290113,-0.01894665773766017,0.01205984552630066,0.005779778125969842,0.04594656960815217
SEMA4G,-0.03273856193466319,0.11755090663176132,0.0275037575998157,0.09206795094445087,-0.005559025823169376,0.015247414255953969,0.025121715744397317,0.08063770422053883,-0.018440018136197688,0.03853305691794761,0.05494148569619396,0.05067188070626692,0.041863127859954635
SEMA3B,0.05586639381779964,0.07887631638598196,-0.02381629684086676,-0.0147652329286635,0.001506871909270902,0.03736342254069926,0.05698222110810861,0.08273586763772878,0.012549709290643715,0.06061915330831518,0.027519906256545296,-0.05879154160361748,0.07761744772233274
RPH3A,-0.03167088338777479,0.01396723859569821,-0.05647163878256123,0.005004107321601536,0.04589630902697787,,-0.0483973647203948,-0.027244553099713607,,-0.0067492745622471035,-0.0089918449628062,0.03803960995240564,-0.004807164998384174
JAG2,-0.03349396305492018,-0.011704397058821892,-0.04472666878921445,0.04523503978361587,0.01777496226446026,0.09153878665523607,0.07778833821479442,0.0007839135887898568,0.07865748962220266,-0.029777791254922522,-0.008456384290205197,-0.020463140845724266,0.038022276962581765
CGN,0.07218213997072427,0.0670805453811958,0.0006578318365136677,0.010029319032188665,-0.015831922018863995,,-0.01257066481913449,0.10849824252835964,0.08408461713717212,0.009773818918526519,0.00947966405812893,0.04829226621702572,0.024169811674788263
GDF15,-0.013936336555430105,-0.05989322838950137,0.014303576443472712,0.13608742255732895,,-0.04386616119893138,-0.010450600411098175,-0.25464798659205523,0.02178394593231004,-0.017659047754649312,-0.0017371223499302413,-0.007455992824425171,0.04204596517852318
SEMA4F,-0.0038154059371535098,0.009345616883375776,-0.009120526349706736,-0.0034756596245369173,-0.010910039749833877,0.05585669905670972,0.040718660109897976,0.10125829424266611,0.039834179910757196,0.05013754168904023,-0.0554630774437932,0.032410724554821524,0.06926024565966729
NXPH1,0.000777343968348158,0.04774792288513511,0.04018535589785112,0.017053202562197434,0.02620124842522984,,0.06328700725167179,0.036359613393494056,0.035355606261557974,0.040717169687508825,-0.0015741012547577922,0.04772757293032917,0.08718579936785369
ARF1,-0.0195843792072956,-0.04169229865196069,0.03190863123506101,0.02670670800053865,-0.03655936706302041,0.034104064707454154,-0.014105301724127252,-0.08164972949916557,0.01959144471250758,0.04333622650908191,0.043363223505786384,-0.011404727300971062,-0.014688630905127063
DSC3,0.07185703923390194,,,,,0.010770995945199743,,,,,,,-0.022432654727849086
EBI3,0.011760053635356866,0.03437081069868882,0.03265634297217259,0.09656490204504914,-0.03726648740701466,0.06808485806801434,-0.025914847987816937,0.009236722993274304,-0.08082697789190289,-0.0115734371922796,0.035800603459111464,0.011087611053455319,0.026033189186838623
TIMP1,-0.009180250904530245,-0.022440974071855344,0.0353058461100589,0.1604627985179374,-0.040542827325696695,-0.03016567137977402,-0.044778798246618956,0.06798338914962554,0.009966937242541184,-0.037868704361970616,-0.026448433598648256,-0.02855521999748853,0.018238717774279226
SEMA3C,-0.04916210289652863,-0.0061160811303167945,0.08426789795195816,-0.012770525434913537,0.053986438099659466,-0.047129801320587805,-0.046527515617302,0.01893231558461724,-0.0661764081660054,0.001383464725173396,-0.011595649236005062,0.029158129214678613,0.01900629191038388
GNRH2,,,,,,,,,,,,,0.09949667730730205
GAS6,-0.07764160145832646,0.049754506499025034,0.049728008451966885,0.043142174452772415,0.005663538357271628,-0.009499903219204915,0.058675180201194645,0.0487836627518199,0.09604444333073386,0.04002537057950167,0.02331363933854343,-0.04924083545807702,0.00033299528302739394
MEPE,-0.017972705091781532,-0.03144466645618331,0.014419322346104763,-0.030383551639057177,0.050474059166623196,,-0.02510831604468483,,,-0.028395077618306987,,-0.021659341928184136,0.02402792632565789
SERPINE1,-0.026607541689503834,-0.004293823777798054,0.00022412227560648088,-0.043872030531136114,-0.018556378809780758,-0.09028166239240083,-0.04803054433811996,-0.10712412627549596,0.06969572944106638,-3.9029665485123464e-05,-0.04683836250117969,-0.07916356969112517,-0.06377574243674719
RSPO2,-0.04313732746155635,0.10536314164837952,-0.011889569970923558,-0.02207114715084519,-0.03476252850969955,,-0.029688855291881294,,,-0.022943400020077633,-0.03226110174084341,-0.029176320978592726,0.03882725113646354
SHBG,-0.020702817201275068,,-0.03896411422188209,0.028980427112789052,0.03019893675023606,,-0.010921718329235823,-0.04224923670110601,0.008771941754238736,0.029026910987025235,0.03253687629308475,-0.020366671826958158,0.09220917169004461
LGALS3BP,0.0485335525429036,-0.003209305649895786,0.023860645972279174,0.07673927995440932,-0.014582636822471837,-0.05255708629844764,0.014991245510839711,0.033513904182724846,-0.01384118134504078,0.04426908987522059,-0.0035807858856158645,-0.05537897096261343,0.034259783690416136
LAMB1,-0.00943130603770287,0.09194136855751735,0.021282647852950917,0.1823353059077696,0.12281683572461535,-0.0075522636390575664,-0.03523513661482551,-0.023672898368731324,-0.026316841760404025,-0.004598750264297668,-0.015002220366522805,-0.0061941199648248724,0.022567349124195803
SPTBN2,-0.011822450340642667,0.03003411834639793,-0.020073361955904475,-0.05770613432111685,-0.003361319728619471,0.06361682544743089,-0.03974097179703101,0.04618621014797407,0.024550289386029493,0.049560352560641376,-0.017815350994138033,0.03396327479508437,0.020948367052770762
COL1A2,0.032583778241161744,-0.041791544990290676,0.050616277571283785,0.1771859642882496,-0.0006327703746620067,0.008408337943607316,-0.0445137100150418,0.04315638379005376,-0.05215359649596411,0.032977450620683024,-0.014287915040273224,0.01039587172033371,-0.010269556142436494
DEFB1,,,,,,,,,,,,,-0.01917171000204058
CEACAM16,,,,,,,-0.019825392563331375,0.010039867858509901,,,,,
WNT11,-0.022908948842685614,,0.002320405607636524,0.1389202739364532,-0.02137662818456672,-0.02006148848475205,,,,0.07478723700095591,,-0.030150691334755304,-0.02977094112453975
LGALS1,-0.014336503395657391,-0.029157330505412526,0.0006713825177994525,0.12770219094011276,0.004078425563003446,-0.044988534091415816,-0.03826705668577016,0.010790519236755138,0.017697760582124963,-0.039497591735355865,0.0335753870353838,0.05068643148568307,-0.042633462520763346
BCAN,-0.020426717607312895,0.024745499636527238,-0.02359052424184045,0.15054318412823306,-0.05671033861983127,-0.020240491970941573,0.03987632764903304,0.005270798141975324,-0.13264991730069728,0.051806721753785104,-0.037158677619529915,0.017113520046282464,0.06947528947885129
ANOS1,-0.03496573544267552,0.056668649860588595,0.0017131477584816075,0.1682662568591853,-0.0031365105316177038,0.028072555306990182,-0.0071996810529623085,0.017023870549369827,-0.04355129050160473,0.00819788413437855,0.059498123485802926,-0.06727197573252845,0.08776935600066235
EDA,0.04394615840540809,0.010061333650073412,-0.006508483387457725,0.013906730778047877,-0.01855210892012911,-0.02111468611104962,-0.023858001439494986,-0.05916336097223298,0.026578198194723845,-0.020594310026698325,0.045212338665663675,0.026599111748108712,0.03537543032181787
FGF22,-0.02384922361376097,,,-0.029821315883442192,0.10329480546342573,,-0.010859350351317926,,,-0.025016338557572737,-0.030172116375008752,0.04715357077901979,0.015687478980105665
SHANK1,-0.02290894737195942,,-0.03968207176697646,-0.013287921103937315,0.10398684639478807,,-0.015277647804430375,,,-0.029408039683199633,,-0.023152287553418707,0.03685253659896171
NPVF,,,,,,,,,,-0.018569783363633362,,,
RAET1G,,,,,,,,,,,,,0.0035080999149758115
TGFB1,-0.007162887288938948,0.0017710304683237893,-0.021072271290973596,0.05496939743365465,-0.03581422443014403,-0.04372656009717354,0.0030926890811904324,0.036080682646963645,-0.040263901395800314,-0.010543270799925302,-0.006184215506377305,-0.028823632140888757,0.03966731441457442
MSTN,0.016182490529612684,,0.01389755906793461,0.11485143955014414,0.014630396936604945,,0.08129112422508625,0.044478265201277324,-0.12723302010381526,0.02102187971078121,0.010285418921335701,0.04679940243379524,-0.04660669320600698
WNT4,0.006242788056255592,-0.02182165703455588,,0.004579870746528546,0.014763344077142049,,-0.015151445662262458,,,-0.004609947178611039,-0.021736816462841,0.023117484126971906,-0.03846953074021224
TNFSF4,-0.03529930308246584,-0.03038273416729895,0.06129936253660849,0.043999025195544494,-0.017193670935899363,0.02115312557385098,0.0836584106447069,0.05518026857463961,-0.05427198217139002,-0.04146266710512087,0.07823772768951705,-0.03853027620073989,-0.008949908099520407
NTN1,0.04173882431403115,0.05260906553058558,-0.013161996851557793,0.12140374090491292,-0.004680946199095613,0.055256349913522684,0.028834033909310653,0.07568205107191088,0.027788617549674988,0.018223436998572592,-0.027612972868958294,-0.0007372030709954532,0.06844409184907568
CXCL12,-0.004508669226718905,-0.03120220435139768,0.05206330752266968,0.039946086483238386,0.014978854528595273,0.10713984676111458,-0.03213201867435811,0.05048583723173996,-0.007466348010348596,0.03368654985361485,-0.021890778769041747,-0.03794119172379482,-0.018444466731530433
GNRH1,-0.02874689753420896,0.032361562087746876,0.013128406448215118,0.08845277209561371,0.02078978692729805,-0.031102015628297924,0.044616276381339005,0.07652505912247846,0.07379039882634265,-0.027608195324437337,-0.02202637426786202,-0.020245590343068356,0.005029891218297813
FGF8,,,,,,,,,,-0.028007568378228653,,-0.0109728758827951,
RIMS1,-0.0332995502486895,0.022001191242362682,0.008057019922674618,-0.015763419651267565,-0.007648735783165328,,-0.03989463925083026,,0.051315664658037885,0.006616143511156049,0.05384501246046664,0.03168440294863444,0.04419200393839193
FGF14,-0.004867020243617825,-0.048671690377152924,-0.0274758962397902,0.060588016276392126,0.00021466997248325429,,-0.039098952931634144,0.009206567694465801,0.031896698197205205,0.03660914369105613,0.0768221653897856,0.06115178488271949,0.023473357696513632
IGF1,-0.03814680393917546,-0.02897187588103183,-0.0524962186464988,0.0477019668250854,0.059907697096263327,-0.021123096768419218,-0.010424947913813267,0.04944165943670497,-0.058881099023695704,0.032186684361222816,0.06511069337146479,-0.02359912749886172,0.007748310010752338
TNFSF10,0.04794835717309463,-0.028163314090350607,-0.052913425373023196,0.06170417950977189,0.015571200248356497,0.07245407917937906,-0.02990383944326387,0.04596601691607016,-0.008612826593170213,0.0015654644038008932,-0.005349522673919574,0.052170286219208176,0.017460999901364852
GDF5,-0.023663910596299857,,,-0.005555104856573551,0.045644262006767175,-0.02706439613824843,-0.011092880353688897,,,0.09168122005771968,-0.05462187208981817,-0.03519638676846731,-0.03687543953083483
CHAD,,0.03682016265212242,,,-0.015514068962730115,,,,,-0.026061821419631228,-0.024490179954924546,-0.0015766985151733632,
RGMA,-0.03210286819541895,0.10372632181731556,-0.016507086497805832,0.11653386767202357,-0.03372137389582291,0.0015087314982266378,0.041336869549013895,0.005821229190850974,-0.11277895963370689,0.0039042728653507406,0.04270123342028275,0.013839747879878744,0.10768465734293951
CLEC3A,,,,,0.051243826674190515,,,,,,,,
WNT16,-0.049317376677105125,-0.01732011810976974,-0.02124613742218885,0.06173607476524664,-0.006635733827586825,0.035891756983859414,,,,,-0.020231496590136656,-0.012796409455536863,0.08635617250291037
CX3CL1,-0.008154753321172818,-0.02911814718510361,-0.016389550737190308,-0.06105882092002803,-0.0047703558564708565,-0.0023857940032119157,-0.07658459799477348,0.003977085430772285,-0.03638958799675805,0.0013335922537493605,0.01912530051757949,-0.008169988530569444,0.022176631691634887
FGF1,0.0009783687290159917,-0.005247233880484722,-0.040356163088766134,-0.03044700338806528,0.016123008542490658,-0.029838126692188358,-0.01914986234695346,-0.024305118973218742,0.01725399946784657,0.011148753750858302,0.017691501522376318,-0.08435346615742212,0.05107066327229315
ALOX5AP,0.046715433540669704,-0.04343865357207312,-0.0034398865535819213,0.10359655685711544,0.01365647184012036,-0.012352645509361175,-0.07492279544094509,0.0075205149388815114,-0.07715742968243842,-0.028141957009324595,0.026918490851749577,-0.05734102942747169,-0.011099115032632587
IL1RN,0.00523290867430693,-0.05353687432480577,-0.03457136631525182,-0.017660750882604805,,0.002212935576548479,-0.011913410592064955,0.10077135900998734,-0.014526429404656104,-0.022086467000896778,,-0.02382828080632242,-0.02660755193809064
PCSK9,,,,,,-0.027745941019154056,,,,0.03779580266817953,,-0.012420914362038783,
NPW,,-0.01920139219802784,-0.016173267658884206,,,0.12778398498736893,-0.013268945565006423,0.12850790479309432,0.06997854976704564,-0.0015974979687455118,0.10814786453730728,-0.03962380990076602,0.04796673700479643
CXCL9,0.002796319952241985,,0.04187962127060355,0.009803168988259,0.15231564373944467,0.03192743274445806,,,0.14995716542785034,,-0.026504545699070257,,0.04607290014283454
ANGPTL4,0.03444865833249215,-0.023063447407164196,0.02215594539042385,0.0033390197087629935,-0.031927299523387104,-0.09621617176103073,0.07275400233703783,-0.010308638489363305,0.14398851315153105,0.010108111724478504,-0.041258797969943625,-0.03594697581420384,-0.05736612961640575
CCL11,,,,,,0.015397696827685879,,,,,,,
UCN2,,-0.028971873070196896,0.04323204089925855,-0.020347285989746486,,0.027722860786502403,,-0.025505866244172785,,0.034549427446862506,,0.03792874052620116,
OBP2A,,,,,,-0.016752270224055663,,0.011153230421654755,,,,,0.023028807389208813
COL4A3,-0.031016518348195632,-0.03571306409527972,0.056034837147351774,,-0.004721483478649339,,-0.01502426225470785,,,,0.0046662762215847085,-0.01963033869518241,0.02387789185066756
NRG3,-0.033262077910421156,-0.01830150073435315,-0.015102697417836444,-0.06579173298017046,0.056541276585587004,,-0.03203692700340254,,-0.0295732247144928,0.11112659176920113,0.0380565033696401,-0.042952552811297055,0.03245804132380694
IL23A,-0.02528702768213689,0.0814213101450581,0.02883802075043097,0.019263488034011778,,,0.07542523394648189,-0.007547517365608502,0.13436017594545763,-0.01619771098849049,,,-0.02453590729140684
COLQ,-0.023142980590522486,-0.022936211097613513,-0.02243847823022239,0.05451353481317,0.004962181382014461,0.012558970611040584,0.02634302371528295,-0.024608002019347888,-0.0596522646566932,0.03203510115114446,0.05629210708864265,-0.040418379384877565,0.09151468851952194
SCGB1A1,,,,,,,,,,,,0.03654623180024044,
TNFSF12,0.029286683383635062,0.027612063406785268,-0.05049151330318686,0.0965353811265923,0.01756569901332836,-0.006019520587884242,0.0018861579554711886,0.036761422704251555,-0.08573273085570844,0.05938498835994224,-0.009500605483695116,0.022213470023141925,0.050649710722792805
DKK2,0.024760010554631225,,-0.019194055744967634,-0.04965504032928205,-0.012703342085184428,-0.03323599280730497,,,,0.0037318481390943422,,-0.01654173880738957,0.05878196704300097
FYN,0.02417451729694765,0.00040364880417857025,0.012077036494563414,0.09950713368021048,0.0028331317856678663,0.008894475620047543,0.05348559652464531,0.013185955082669357,0.06771991573072605,0.0694628201201014,-0.046215524088905065,0.0004319476576551822,0.003096904016896667
ACE,0.003395252261788141,-0.0392541210325355,-0.03702197603440021,0.15453164855430937,-0.019263357919443124,0.07584454899374983,-0.040602717704786614,0.03813634797447567,-0.07073269655936393,0.03243076436203755,-0.04346382091548272,-0.026791229951173903,0.06689248519585993
IL18,0.01166137088878171,0.05262434634216596,0.007786680412689517,0.10321717069762847,0.055475917803027526,-0.019184899849936377,-0.03929227800239775,0.09593909791755141,-0.014234820435134384,0.06302500197902991,-0.07342345612730351,0.030283649762918842,0.04218734218979824
PPBP,,,,,,-0.01565567186879604,,,,-0.01983253939570306,-0.026014113527139823,,
CCL27,0.003664742353617511,0.13157594480742127,0.04149183121567504,0.01690887868460495,-0.013086270052183513,,0.03584252680589328,-0.01367654497889748,0.018329085221604292,-0.03681617203060998,-0.027929567163218746,-0.011263538020301946,-0.012893701602101343
SERPING1,0.0512282926933591,0.027639783695977922,0.06369758736922392,0.13593757724356098,0.04040404727202811,-0.016811992127823198,-0.043861749513340854,0.026760511227149633,0.066240274327238,-0.006093043812777677,-0.010684728587176352,-0.03376377224384228,-0.05260064594441628
AZGP1,-0.04674932667114562,0.10256588117480052,0.0158634228121218,0.0710574829320032,-0.013461534489193091,,0.04731850890122905,0.08085590789555124,,0.09486268975796892,-0.013314277560640925,-0.08158255075194522,0.03126729715048164
INHA,0.07805412920766144,0.05932145382411509,0.00841143979337045,0.056069568504576804,-0.020161958479959014,-0.02880791763562488,0.06380503237315498,-0.06679488272940332,0.05552491260080819,-0.026572283895894822,-0.022595183144767356,0.039550807703948775,0.03710764253950347
SEMA3G,-0.030593830892083444,,-0.01872294276713933,0.012636237278700616,0.02368459839093312,0.011411780375273158,-0.01695394486595718,-0.04283301274006178,-0.05548820934556453,,-0.020845790962502442,-0.020606951442803483,0.02817444947980722
OXT,,,,,,,,,,,,-0.012034278494577895,
COL6A1,0.029165892211887604,0.07618555910273937,0.07720150074865158,0.12005205872256858,0.02654473619908703,-0.013983415523455979,0.07002606174568766,0.10236564536619751,0.14610806994956482,0.0319524077830686,0.018934140900238827,0.017634363996280725,-0.045027244797065304
FGF17,0.00436171553188287,-0.0036686978305782896,-0.035503526981434184,0.022340871442741335,-0.013733396514502163,0.133594341932241,-0.01577317396296258,,,0.004156256887651055,,0.037763550687654655,0.04624919704041744
TNFSF8,,,-0.0007245935953699864,0.007271754353421773,,,,0.20355899832070404,,-0.02151979809914071,-0.02023150445553172,-0.012796411144532505,0.049596795525869874
FGF20,-0.023163196222425204,,-0.05048505702265797,-0.008377708649682255,-0.0047088806612896935,,0.008692504169040785,,-0.03580121471951473,0.049192312200723926,0.031416070731124575,-0.025891195730724917,-0.03049464621595798
ICAM3,-0.03820250131293256,0.0637945535568352,0.05834825823744942,0.04532353206315805,-0.019402049385647796,-0.009823991652477793,0.012066898479907372,-0.04120667971447271,0.020413794665088327,0.12692488026964088,-0.017659684450820064,-0.039981765221862725,0.04504000783054621
LAMA4,-0.03041742175668099,0.03092529194614186,0.08853297682081791,0.1492923934414161,0.04706432142891686,-0.035273374853000125,-0.033660553617908234,-0.0034513736270427938,-0.043236125616294974,0.04474947497767435,-0.015530338225436818,-0.049038304828070145,0.030487652054353283
INHBE,,,,,,-0.02059423138988097,,,,,,,
DLL4,-0.029825985515027846,-0.015602355427373501,-0.04792036661811524,0.13698154330112167,-0.018324485464249935,0.05093491690305374,0.018802702906623302,0.04387562051764876,0.04489089268613622,-0.007692060748917058,-0.013615154991989375,-0.041426819835580934,0.017935877799145045
SEMA3A,0.02457996044764089,-0.006458880240802248,-0.012736984853571482,0.0061474774963915626,0.04649127896105368,0.0417854200860382,-0.023601509596134447,0.12250081238678011,,0.04190982127988812,-0.04390829875181133,-0.047522564354505935,0.025256189622650242
RLN2,,-0.01877437436421458,-7.52992517045684e-05,-0.03889921632750528,0.04862935022722706,,0.047190270721177034,-0.022379344319557154,,-0.014880888117159012,-0.033686808821720884,-0.014035569899762549,-0.012959242787557624
C5,-0.005621774724719261,0.04838862497277696,-0.021347364643601603,0.15237401244835552,0.026856240730465043,-0.010651192849904106,-0.03221663795038591,0.09191899776912672,-0.022131024086871155,0.03640661570643717,-0.028093576992584756,0.020194924584650713,0.022647126020526893
COMP,,,,,,0.008198764904913117,,,,,-0.024227769084159433,,0.028281474038340148
EDN2,-0.0189492044203641,,,0.035500225643032325,,-0.016321985779059835,0.040430919415067414,,,,,,
C1QA,0.017139102623419968,0.006677797738017086,0.009957841248732358,0.11269549698335872,0.03805283531160168,0.07301606087883629,-0.04115538380439051,0.08460357292737403,-0.04697108971059333,-0.015842754241188618,-0.03373286613566767,-0.040201812610600136,-0.026938799514971433
UTS2B,-0.020277784813922256,,-0.024350914656016655,,-0.022708429395675023,,,,-0.03399159495574987,,,,-0.02951992772273068
COL9A3,0.04245384378021448,0.06588249063029288,-0.01877817417259583,0.11943449378237299,0.021187866860351495,-0.016689346677314847,0.03632195296422835,0.00982527285089387,-0.07739311278939924,0.027557638900455348,-0.023960173496398337,0.0465087582308857,0.08242931701090289
DLK1,,,0.0059103148395457505,,,0.033861587957615645,,-0.04172285747097473,,,,,
HGF,-0.016883039473527466,-0.036128194632498854,-0.03942878454379121,-0.022438984941768263,0.011986911785469232,0.058144689913321064,-0.01740587547038558,0.0625670003649769,-0.005542229426578013,0.005294322970638248,0.03488348508036257,0.01970614586981719,-0.006356490190185434
GIP,,,,,,-0.021623732750288154,,,,,,,
P4HB,0.0014347508730034998,-0.06139915633422586,0.017354093647636782,0.08429519134223977,-0.0015893210476403132,0.02444186624278995,-0.049264538073084924,0.03223728376310602,-0.0011296480010185472,0.003060568440282637,-0.018729021672013086,-0.014670532745587902,-0.017642344476408642
ADCYAP1,-0.033575277189756184,-0.02613881471136032,0.052338323029753386,-0.016653352312190898,-0.025043410031788258,,-0.016839250954564598,,-0.03879364094749527,-0.062133114658816976,-0.015381531913908812,-0.0265117454669066,0.06990299253142543
GREM1,-0.026654407275941795,,-0.02104682442620177,-0.04778593516255143,-0.01485908615496943,-0.025160003893519738,0.03502771031117951,0.041282326087460006,-0.007998862357222582,0.011142021162347918,0.011208104129060207,-0.002030309007413014,0.007498227378273121
EGF,0.027015817341264424,,0.06028506253381212,0.05323768643664409,0.0022716485320382813,-0.021285584547871588,-0.004850604824937279,-0.04476813679402454,-0.035801184478839454,0.09891436561474909,0.045703657678640236,-0.017671401125135305,0.05812773037377924
