,UKF259,UKF266,ZH1019T1,ZH8811Bbulk
ADCYAP1,0.03850348388759634,-0.0370779915981854,-0.020097561887068127,-0.016309761447731858
GREM1,-0.010747290270873197,-0.04120661811249234,-0.010127687937606482,-0.04316088634467981
EGF,0.0796549135206419,0.05694714736086717,0.010744451969280368,-0.015399744985755684
VEGFB,0.004051498224803236,-0.018605653386681312,0.012960369150814194,-0.10254468836829524
FARP2,-0.014229054850095103,-0.015300705231242299,-0.005565703422511849,0.11461177803873836
BMP3,,0.0003555675216985351,,
IHH,,,,-0.0187851359543827
LAMA2,0.02550217143839737,-0.001683991140939723,-0.06807449601625437,0.045666667771793526
SERPINC1,,,,-0.015399746210839352
NRG1,0.005918182134387557,0.032388912085706385,-0.042932415805853906,0.014775112985471439
SPINK1,-0.024613295290007147,,,-0.04205141372271818
EFEMP2,0.02457191193154875,0.022426261206883104,-0.04434364109646235,-0.053911403701633914
SELPLG,0.011919721923493894,0.046363982052429004,-0.02934767529630177,0.02128787302680797
GDF6,0.028554320185476576,-0.024372353307407675,,-0.04536548936062771
HLA-E,0.009108569932414571,-0.016777834157732215,0.011093470715353219,-0.07655633005600553
PTN,0.056966664792788176,0.02354538756384808,-0.05430236702415925,-0.07425853400692621
CD274,-0.025054267887000145,-0.01399883062268659,0.07813284838530941,0.019362599435022883
CD14,-0.00847002863399831,0.01927655628746668,-0.06811915017002693,-0.06741498080367099
SFTPD,,-0.0276130261746194,-0.026697492485978993,0.0013779687800912588
SLIT1,0.05880415608327357,0.053772518162608446,0.0515361257121427,-0.0209387104839072
LPA,,-0.012213188807152747,,
CNTF,-0.009801196759337593,,,
BST1,0.012492454196617306,-0.019666596639995003,0.014713785896206736,-0.0038860899661796494
AGTRAP,0.010829603716784647,0.006389556192411783,0.04996636070428023,-0.03768320992420624
LAMC1,-0.04696464532284542,-0.023554271722550934,-0.022851134186242263,-0.06963127708478822
COL6A3,-0.009364471990027564,-0.039600493373532206,-0.0677103353843614,-0.08959101716830853
FN1,-0.052077108084177315,0.004624894444012446,-0.05871154449184006,-0.116385324823652
MIF,-0.039290788772377995,0.006222809882496574,-0.013021750923608452,-0.07383754052149795
JAG1,-0.012988377723966603,0.015998424023777026,0.02189011417220068,-0.008147577430943582
NID2,-0.0492830896426887,0.03721324787172904,-0.0881240323180479,0.012439934014151192
EFNB1,-0.012207860810106908,0.006463420859217429,0.026463256869713812,0.020948123183375446
COL4A2,-0.06540660716139012,0.01318861971338045,-0.00904808166585933,-0.043234793087306794
SPP1,-0.004856827244163208,0.03011570052083268,-0.04821139485655621,-0.15409661796066967
PODXL2,-0.02892979235190214,0.0535360774950305,-0.056946022055667726,0.06047282119796164
FGF9,0.04241237793511158,0.0201726571146884,,0.11183587389564485
ITIH2,-0.013094777236369185,-0.019423984767994396,-0.033850582184775505,-0.03468899555228311
ADAM10,0.031263743071280464,0.006222061707245813,-0.024069774107476127,-0.05087555492332691
CFH,-0.004028125474651618,-0.010410787901420802,0.03981553853847365,0.009947175126914771
COL4A5,0.001367168013155885,0.006226447664331202,-0.005772616665306701,0.11248000474935571
LTBP3,-0.07220269971918968,-0.01580266285371125,-0.04753827950240954,0.011162930387194854
GNB3,0.07742305348082895,0.04491229680290813,0.0017978641560578421,-0.03726183855891102
COL6A2,0.05129321736213349,0.03209641361805599,0.06376658764531515,-0.1265138955256422
GDF9,-0.005902656257656669,0.03464900496027848,0.034023183786621045,-0.014037852901509532
NCAM1,0.06130356594772573,-0.0055948239054867096,0.09727315849378379,0.07368115610749437
APOC2,0.047040038003998315,0.002306315271095791,-0.020900451541197476,0.042241233417502286
BST2,-0.010836807902993933,0.05441118691540576,0.0183594857250558,-0.013879978839345027
COL5A1,-0.045504517062471904,0.03521595297283896,0.031621667201932435,-0.12356418873686864
CALM3,0.021728632485421073,-0.01902699309038487,0.03369953062401737,0.13603733177535773
THBS2,0.03151470058486448,-0.04736991513315175,0.03753050454006437,0.01838977033001088
SERPINE2,0.008343569853360305,0.028287015223828354,0.031737064352275045,-0.10361186387150487
EFNB2,-0.01269620187804299,-0.034197449476416335,0.023476143536791977,-0.03599090310702086
PROK1,0.025023312968371236,0.06478845787655614,,0.006451668287270213
MMP9,-0.057823672245188466,-0.009443896789196946,0.051752055511597374,-0.06306885599377926
NPPA,0.008864251660031,-0.03906462380491371,0.16371137032152724,0.02903250130201624
C4B,0.0008356990832525266,,,
NTNG2,-0.02137919663215357,0.015199843042917457,-0.01857579543965707,-0.009046893055322911
LAMA1,0.034040057189188566,0.01700681551817978,0.052970506404982666,-0.023599143989872274
UCN,0.0020884946357677047,-0.022397540732662185,-0.11375496892421674,0.0739475302244819
ARTN,-0.016634034157130228,-0.02002562201061525,-0.04946320453096386,-0.02678395458079777
PDGFD,-0.04230439405898804,0.0673084037041503,-0.023961796128175672,0.07106410550808732
EDN1,-0.01714039714693338,0.03868802614805771,-0.04316788956669124,-0.02600288042756661
ARPC5,-0.030519521620012563,0.011717425792001093,-0.04885145906000833,-0.06268225637455216
GSTO1,-0.028245203932428988,-0.02723845374743939,0.08085640665457504,-0.07533961373035451
PROK2,,,,-0.01733713960469054
SYK,0.014716657539797257,0.010084835577845645,0.04369167793296502,-0.011120824456253
ST6GAL1,0.0026559381005105717,-0.019325208789387108,0.11793908505255044,0.09906881441185515
WNT3,0.0013434508612879812,0.013701799795192824,-0.07704489249544651,0.02379810227699717
HSP90B1,-0.028052723225145557,0.007010667515399113,0.09208342098519047,-0.13589059813335216
ZP3,-0.023406089837603724,0.021501802290582347,0.04621004231730129,0.010494137297617513
NRG2,-0.02826300522090755,-0.029644656709763146,-0.06772736451339427,0.045775901642550035
MELTF,0.003552823868168515,0.08501441250819088,0.0015266368636842925,-0.017793174838189475
NLGN1,0.029386828491528037,0.04107214570473781,0.056021809366559476,0.06583416628574551
SLIT3,0.030472460936026395,0.013863022859019728,-0.042632180126722555,0.010688414315745616
CCL8,-0.0013253118886469959,-0.02107045061371594,0.09339947103495837,-0.028888626257915946
S100A4,-0.07998863289413842,-0.01004809129527014,-0.026142042900169013,-0.07731999282355254
TNFSF13B,0.010772033343946944,-0.011578145535968374,-0.06717558844138163,0.023686937598418323
HSPG2,-0.013569917895889665,0.017117095092026535,-0.014035242682576162,-0.04023615861365653
FAM3C,0.0032836219623853073,0.07358928720596772,-0.014664867235756277,-0.013389159604239888
FLT3LG,0.008018920243320531,-0.01038877885055234,0.13537879735228167,0.040989163115357184
A2M,-0.0596492127600858,0.02711754780908647,0.020716674843623446,-0.04676739877237229
VCL,-0.0497920665610309,-0.060408286405488724,0.08891157151050222,-0.009621498815540816
FGF2,-0.010228783946715562,0.006497130505797241,-0.03649675496248881,-0.03754151250607731
AGRP,-0.0198225102077496,-0.01276317993859582,-0.03580123274845358,-0.013201407816477587
CNTN3,0.025282795906770766,-0.0010398497379888812,-0.05026461467168087,0.15981488144626105
RNASE2,0.0241109576844094,0.02568322600559828,0.08917377197649205,-0.04934552801773684
ADM2,-0.015007676662955704,,-0.033070053735490934,
GAL,0.025857152019042505,0.016917609089644365,0.0008129847623225421,-0.038747003407619295
CXCL6,,,,-0.037066516759423365
PDGFC,-0.010556201714732084,0.06003483817577204,0.04597563968292263,0.04827330975327565
COL8A2,-0.016593729667851612,0.005892242674606927,0.002213806771803149,0.048115871484999316
SPON2,0.004129082973551538,0.023316722933251675,-0.003306476151798949,0.025087238270230648
LCN2,-0.014720870495922784,,,-0.02779680989001208
SEMA3D,0.056088855466732396,-0.040020119054949066,0.010744451104932717,
BMP6,0.0981556227808201,-0.01668935652778815,,-0.0013107996744847847
TIMP2,0.04543146718934712,0.0412823461803527,-0.020485114008677502,-0.11997572452534522
EFNA1,-0.017130073742336847,0.0013417682134893917,0.10316310773060432,0.009924396816741008
S100A12,0.10673503033400507,,,
TFPI,0.0018908447889097507,-0.007627913017508909,0.09979953717801383,0.02842436651503187
GPC3,-0.01519613399274893,0.04892857770613157,-0.03363201839178986,0.07521767005625123
NMU,,0.07908008485902998,-0.016805177667264554,0.09216696416194703
SCGB3A2,,,,0.00984344494363853
LAMB3,-0.02154957775268147,-0.008222587748768133,0.04009688352600289,-0.037128393771392355
LGALS9,-0.0017839014745482554,0.02276717313723448,0.06762502135152534,0.013948519060845354
VIM,-0.046585107918581885,-0.009339157037335954,-0.04660941197800463,-0.17452240396960705
PLAU,0.05098025742341173,0.028880199444002913,0.019644519898798965,-0.06348827493291531
TGFB3,-0.017978040817914365,-0.0028819204571101644,-0.012069759479614878,-0.007724319397014006
APLN,-0.029233267286884728,-0.03521089719115782,-0.11021703065391796,-0.09043858606436692
SHANK2,0.01662815237806086,-0.011431449858366919,,0.1165399285814035
LTF,0.0015959884535571903,-0.02084221419287983,0.16176868668505454,-0.07225824539126209
PYY,,,,-0.018939797598683607
PENK,0.04514261926025682,-0.008874739104227872,,
CTF1,0.03374624248740145,0.02546209531858862,0.010350434797391861,0.05230812892573637
COL3A1,-0.05524267207991651,-0.06226086578359518,-0.033797705235486857,-0.09908407671389671
S100A10,0.016925638938647843,-0.0019034534945592655,-0.032678152141996764,-0.17286645282124952
FGF13,-0.011768843659975298,0.03678921604410163,,0.06005682979920319
SEMA4A,0.059023784194153425,0.02481136712087817,-0.05222648285561445,0.05299534139646314
EFNA4,0.018438964689342755,-0.007392481614089337,-0.016069692224048172,0.09244655810213996
HSPA8,-0.01976980924963285,-0.019116462240583245,0.039802474564826,0.03764155799818889
NPB,-0.010485318400739628,0.05522960228232229,-0.049058687337024606,0.00637478137041041
ULBP1,-0.01796868625658532,0.06434681715336549,0.07845912528797203,-0.01612921945790252
SEMA3E,0.0027415985426088234,0.011805390399854305,-0.040306239499843605,0.057507893997133123
FGF3,,,,0.011394432198018573
ADAM9,0.0050928277364181256,0.013002058294237954,-0.020899778015273138,-0.09183916628112741
ASIP,-0.009658801651018494,,-0.08317480656648524,0.027565333798994302
IBSP,0.0010425556608310415,0.004681313423468947,0.0039016491458669176,-0.11945038075883536
FAT4,0.030293329568876256,-0.002155196011853579,-0.026872332503807786,0.13330591723808932
MDK,0.03973793739325861,0.02004874123599952,-0.053022207759532654,0.005607703867399187
BMP5,-0.015839684799047536,,,0.009571607976546468
CAMP,0.013136782891787904,,,-0.005048610481205449
HSPA1A,-0.044535861880111265,-0.02030498372244242,-0.0280043973509658,-0.09434815643919645
SOST,,,-0.04217562239547077,
SEMA3F,0.008383596495458787,0.05239887495644497,-0.02316307993521226,0.08174640306451664
ARF6,0.003743982456042155,0.0720232245721763,0.009823668871994035,-0.028253611070995416
IL6,-0.02869464160035167,0.05900141562764387,-0.0012733438726945042,0.012874818466677018
CALM1,-0.013840520186511442,-0.034378555589138604,0.058419539641385326,0.07476727616572873
VIP,-0.01637309051210127,0.011961959133829452,,
NMB,-0.009640678037868493,0.0742986374969581,-0.0586127374569832,0.15052143511822086
CCL26,-0.026952187381574177,-0.012941574992512616,-0.015508955576569202,-0.03831047504248242
FBLN1,-0.030002254253913747,0.04152756921806559,-0.05573863347118003,-0.027648985980393934
SAA1,0.050582266726413215,,-0.03548734256407387,-0.15957865111363123
MICB,-0.006889769349829988,-0.02163189936150211,0.06430352026135372,-0.030878788549969557
MMP13,,-0.012213185745258407,-0.031330232080221024,
F13A1,-0.02349226433339696,0.008069937663605456,,-0.12167984074279076
CXCL11,-0.03549848085845654,-0.019178668146875456,0.0586819774668414,
COL5A2,-0.02000997846650165,-0.03852172639264565,-0.025707468832361312,-0.06508848111642047
EFNA5,-0.02366702727715279,0.08410835997876606,0.0037884700339171494,-0.005561328480223991
AREG,0.06505466553030981,,,0.05627582378035152
EDIL3,-0.029550652281157348,0.039468837376083664,-0.0681420162952098,-0.013429985076119626
CD86,0.007531742743198421,0.009109661107289734,-0.0757504454343021,-0.05197461090194012
AHSG,,,,-0.015949762787039162
WNT9B,-0.009514357624375611,,,
HRAS,0.049466312393978785,0.025849126605472512,0.014267729289852534,-0.056559569559255125
C1QTNF5,,,0.0989804778408635,0.028630033160508852
RLN1,,,,0.028512248600998675
COL4A1,-0.044790478922783976,-7.687434847186997e-05,-0.0006753678240655752,-0.015959604437846393
CCL3,0.028153461531558736,-0.036822864775108655,0.01292455471926618,0.0004933208762980654
BGN,-0.035450612798379334,0.053051548898118785,-0.07757724663785243,-0.0341377466700321
RETN,-0.01173951561471861,,-0.039343664093066825,0.08034587177241172
S100A9,0.012117620403154178,0.030109181126646737,0.07355488593035521,-0.13863352341345067
HCRT,0.036316143899137204,-0.02496882557667355,-0.012715127034768334,0.0674199479256864
FADD,0.014071056141972571,0.004429229038695113,0.11996159267583244,0.03956991656464647
ACTR2,-0.010470617192342208,-0.049469763290863285,-0.0017500870227737265,-0.06542151013096043
BMP2,-0.027560516595014867,0.05168913957425861,0.18978913487173285,0.03205898046889694
PDYN,0.029829417703294368,-0.01567666576684829,,-0.018472297871948862
CD55,0.07074647902810105,0.0033783344113455455,-0.015365421426141593,0.020978346393354604
OSTN,-0.004244654929982968,,,
PDX1,,0.0033858896661858214,,0.13993466721641676
CD6,0.04123566817490552,0.19052761906670285,-0.023570706929497164,
IL16,-0.04539052890463848,0.012788498057041952,0.047814715777106116,0.017333586320958515
LAMA5,-0.03190160418774941,-0.006285297540949119,-0.010931027511569201,-0.10185944998182613
RGMB,0.025189095567868715,-0.047945116845292936,0.053069579520909495,0.02223130388794359
INSL5,-0.016285279608889588,,0.024803446117488664,
IL12A,0.0739099915509498,-0.019786906655625932,-0.06503925734822182,0.07446648133301315
S100A8,-0.009588129936131852,-0.045504386167442124,0.11701754431792542,-0.08831097858657312
TAC3,0.037105381349204,-0.016131009187399625,,0.060922430077039985
TAC4,0.027881444763221845,-0.015682680058723676,0.012265974574709479,
MFAP5,,,0.09048612424995353,0.01687720545429848
CXCL16,0.008585469096504563,0.06261434608416097,0.003668913904740115,0.050121673426310284
AGRN,-0.05128594751982793,0.010717032096638235,0.08503478770813763,0.09187911229489787
COL4A6,-0.012986907386271871,,-0.06393717463311824,0.04559310645153971
FST,-0.02126125306409364,-0.002791863805338938,-0.06635745719212932,-0.013845242517336917
MEGF10,-0.050538182383709496,-0.007425097148445456,-0.007377468324555083,0.08993801730320684
C1QB,-0.0046202583501575465,-0.020213928838544445,0.005119875144307187,-0.0037960467979580347
HLA-B,0.029073847325218883,-0.034489994703258336,0.005843023442544899,-0.14214991808590466
PDGFA,-0.019107513618622896,0.031358899425447055,-0.008609801089390494,-0.10461857367535374
LAMA3,-0.018209318940373736,0.12036027817758982,-0.040147005871820476,0.014407431678018352
DKK1,,-0.012941574992512616,-0.0016646856649888287,-0.014150900998040125
INHBA,0.04981237574566863,-0.05435846173281482,0.029540792424643057,-0.013849192624860146
IL7,-0.01574920545915022,,-0.05958419910497638,0.06503118477780279
FABP5,0.01735658852997627,-0.003540561797016649,0.008057133684385863,-0.023952590245000065
CCL4,0.010727955092744509,0.004338329013913129,0.02059255905737272,0.012009381790253421
FBN1,-0.027219216423032978,-0.030583540027761043,-0.023294511224215858,-0.01631116765440526
TCTN1,0.03279940294811355,0.015628025042695105,0.07832181517658322,0.004151509922443578
NCR3LG1,,,,-0.02113746136569495
BMP7,-0.07995955160787233,-0.040450552381379394,-0.0940548267010455,-0.0003985323998730193
NLGN2,-0.0012424308858355704,0.026007640971672238,-0.08316174277382139,0.03978698226852004
CCL25,-0.016197039611865863,,,-0.04552363723896342
NPNT,-0.001655155207621904,0.040091395917975996,-0.1021620741069891,0.02965898764039685
KITLG,0.004203374441605025,-0.02758160184179,0.06829411979681994,-0.008627061400454593
MADCAM1,0.019165985349350056,0.017361084805628306,-0.06894202316114748,-0.01648268219088791
F12,0.011394451056452346,-0.06475297285336108,0.042927241708975133,0.00012841418488376835
S100B,-0.02908980863828864,-0.03439905811227809,0.021638634265484614,0.1342712599870879
IL27,-0.020552450870239467,,,-0.019992205560688685
CD99,-0.01863025507168459,-0.020356733656995783,-0.027417914619100318,-0.06824491102111585
PDGFB,-0.016593225822210095,0.025199060779526685,-0.08379154283326125,-0.017283913288092406
CLEC2D,0.03476304989347974,0.02742564262046704,0.0013304114833819684,0.05362155491144099
F8,0.03355216151560597,-0.006249343378746615,0.1310026658701867,-0.031701384079542934
C3,-0.02347000877279402,-0.0048336361368683,0.024331724506399772,-0.03332220133643077
DLK2,-0.01462413279888154,-0.0014624465565119683,0.02013345901003058,-0.009685523104598647
TSLP,-0.008326101180464599,-0.016121187115563363,,-0.03787068124018441
OSM,-0.01716195345802008,0.019406084222052963,-0.037453648004664615,-0.019724592084520036
PRND,,,0.08154098352911801,
SLPI,-0.007378657293738648,0.019033926543466615,-0.03724942933558657,-0.15856991091510703
AFDN,-0.0007537543531215341,-0.0013338405363891592,0.01627994412342541,0.0264749708652675
KISS1,-0.015289572558869155,,,-0.0157684077788148
ULBP2,-0.0457575646356975,0.007508122353961398,-0.06201032909778539,-0.018790209613127093
ICAM4,0.020682292288995634,,0.07845912528797203,-0.013833675736610226
TDGF1,,-0.01380078533366571,,
ANGPTL1,0.02095892024377217,-0.034902259283002626,0.02884757879032522,0.035228339003824403
LTBP1,-0.016688664153714866,-0.010671916772890698,0.04970775980734968,-0.01412871747453001
NTN4,-0.02642239992206141,0.052761444973448327,0.045829119894282073,0.05895916714685193
APP,0.06454352778195065,-0.008050019214676709,-0.03659946654957929,-0.061404082623581706
RIMS2,0.0025880732634061482,0.003424010029500394,,0.021262556546550657
WNT7A,0.05972873750439448,-0.0015175847986541194,-0.07547016019164973,-0.0053999433249618655
GAST,,,,-0.015768408064135046
GPI,-0.007119874517553147,0.01828987373428536,-0.010101250152073363,-0.09987411493401802
IL1B,-0.019054104477918398,-0.0006181866709728482,0.114484109093111,-0.03093348513840523
SFTPA2,,,,0.04597341355367201
HAS2,0.017657388996796218,0.0276340616629196,0.09870491920684346,-0.07060921901286145
IL11,-0.018368212383410715,-0.01461239043645947,-0.03473157921360408,0.0009562569131657913
SEMA4B,-0.030041681165184096,0.07214151816787524,0.006321002034064322,-0.029833125790021696
FGF12,0.05013363226154746,0.008106928553522524,-0.01160381130614509,0.07226961645489301
CP,0.008181175766554189,0.02829545863107852,0.02404432794166695,-0.06313648046628353
NLGN3,-0.029498585913266238,0.045297105710316525,0.020448401784221668,0.1236929138504743
GZMB,-0.012091698789989004,-0.026878759407702933,,0.000830412206382305
PROC,0.004156447405188509,0.02246682761174979,-0.0802393643918699,0.031098506080539753
TNFSF11,,,,-0.016656801089001857
AGT,0.005934626373929072,-0.0467785680225167,-0.006752266315539741,-0.1449571410244221
PTHLH,0.03559692204061829,0.03136903907264954,-0.08990359093064071,0.0911718031899577
COL1A1,0.019121849235898755,-0.048729988396133246,-0.0071459938990018745,-0.09246565333098092
LAMB2,0.01613228224231738,0.045703899271059424,0.0482819219027074,-0.03208337570786786
DSC2,-4.236136589681614e-05,-0.03459511871069637,0.001853246926964049,-0.02821580658126343
WNT5B,-0.01256015249911526,-0.02545711838761409,-0.004721528306839396,0.007996549994090135
LEFTY1,0.07973355105192947,-0.017775829184817186,0.06523108679033005,0.02702920206283675
FGL1,-0.010351958874574055,-0.020727287151000674,,0.01567433859148862
CXCL5,-0.00951435561995395,-0.011440814887996472,,-0.04239365917605028
S100A1,-0.018641380096241337,-0.04380518711910896,0.04864999857781862,0.13491169126213393
C4BPA,0.03951410653922397,,,
NPTX1,-0.020335789171324864,0.0007009881842257754,-0.014196585433002356,-0.051952215445462455
TGS1,0.03497298086128145,0.011301942445394687,-0.07229805836430492,0.06548230204033735
SST,0.10012355836099283,0.0025417130422954654,,-0.034217910390995136
IL34,-0.031079365007175324,-0.0065625801787539675,0.05426265317775967,-0.012157341513149966
DHH,,,,0.11484311291011651
TF,0.016149229795066534,0.006559303064587765,-0.07759528906827999,0.10022618901932173
IL33,0.011311187096938947,-0.038214599251541165,0.08931466096521647,0.06364663421073673
RBP4,-0.019373397229876806,-0.056395042435051605,,0.0665249163155519
CCL19,,-0.014612394745177353,,
CCL20,-0.023794902833337895,,0.020723769612655554,-0.07399629492694791
NAMPT,0.0374319305133692,0.03775271103620172,0.03885153141137744,-0.15888397521018405
