,MGH258,UKF259,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IRAK4,-0.016922088305019168,0.0523520514727857,0.03606096216625231,0.04342508829901881,0.05039165845407986,-0.005599347144135535,0.01058953715245925,0.17929993170846298,-0.02463454008127889,0.012627829747521314,0.09337357804769573,0.022986382919533827,0.002415503075583842,0.04679507109958241,0.011554780986319468,-0.010799700564228938
GSTP1,0.01295636930901256,0.008907509488473917,0.016496495671831805,0.12336475142325458,0.009145847819649491,0.060913648489726156,0.044114924831800045,-0.09654249638762388,0.05709063276927414,-0.010097811748750395,0.005340551579125466,0.069284720128838,0.11128923597936366,-0.019219787880452525,-0.02088980154255104,0.07342706148315804
VCAM1,0.01784468489003036,-0.06616915166442876,0.01948598902209331,0.008759502654486528,-0.006293622982624541,0.019433587194118276,0.06266412018897956,-0.02746304052118931,0.04217507122156101,0.043019182006055944,-0.007642878127065689,-0.014209487859492836,-0.059910722635979435,0.054438874180778356,0.013907009679591313,-0.06583795065665807
NXPH3,0.06659591070754263,-0.005589548613589413,0.022150994567651742,0.059086565370672035,0.04857860383411148,0.04343339491980076,0.14894432624631224,0.03520428343912519,0.1035007926619971,-0.003829923236958267,-0.006461713099118018,0.00728231047368015,0.15944800474100732,0.03962348905484526,-0.024175495612478042,-0.03223261298890243
MTMR4,0.03126677167970042,0.011296191179622614,0.02608674080266237,0.028708134372670287,-0.002521046158830795,-0.049696840223298,0.09907723633072503,-0.0487478286701043,0.002191499967870313,-0.028749918368106694,0.006659405052120432,0.015619232920384862,-0.0058014026812934286,0.02544410840238066,0.04180001231288354,-0.03290102698096917
LAMC2,,-0.007562846472783747,,,,,,0.11993227917363379,,-0.023617283893173153,-0.024228932530520785,-0.015771348431845234,,0.019718021064162893,-0.03389025150584648,
IL10,-0.02186750550714098,-0.02252283045678847,-0.026214928862519866,0.07703468627625742,0.052570897450015565,0.10531900609011687,0.07492168035279798,-0.05015589849636312,0.06037464434156019,-0.03380219438379939,-0.021938992694122396,0.021700078492395494,,0.12346953035621493,0.02956854546003693,
SEMA4D,0.007326478894477924,-0.007915117557147007,-0.03165041423142115,0.09776281103498172,0.10656898345548678,-0.01634429078415498,0.08794023225619987,0.06643936345239145,-0.019379187503903692,-0.005198808347610961,-0.02535452208292528,-0.0005389284724594783,0.10418034560956292,0.05169584973420744,0.025911981779421098,0.07993635207557315
TRH,-0.01933056045138005,-5.507971610608818e-05,0.05345098386543833,-0.0585521468345502,0.021545162605545065,0.0020913601503092117,0.023120104872508433,,,-0.03465486052238566,0.03529942042300307,0.021634020848202665,-0.04314130729567721,-0.022022206994099135,0.0003329343380785026,
SEMA6D,-0.022967854452056184,0.0005131433027104731,0.020704392659133045,0.024500494201143738,-0.01649436536432724,-0.002431701200978624,0.08322142844242328,-0.008432793534282045,0.0327821749618267,-0.005842667588408261,0.007647199312907311,0.013738858522839088,-0.03062412098257181,0.06318228327592719,0.026151352713301358,0.02393767235567942
CEL,,,,,,,-0.05947555465922564,-0.0030306775367312053,0.025147869149616208,0.046642724862833135,0.03558249934625021,-0.029766036323498182,,0.09618993310946149,-0.03620711010575677,
PDCD1LG2,-0.00862128100470675,-0.03741033577001298,-0.029358636410987123,0.06284444641390857,-0.03166857850051555,-0.04476049582996809,-0.00824463594920556,0.008818683430191288,0.08608967717453637,0.03194589775041006,0.03852683955834308,-0.011811016724697074,,0.08319582614540462,-0.04691873572478405,
SPINT1,0.018928109035503547,0.03809189761425695,0.016208440669458105,-0.0469930010155833,-0.002848730324674059,-0.01965186711385979,0.07446975290292158,-0.06492170123039931,-0.013508553774332131,0.062201792957539845,0.025532450501186483,0.0008320750629163828,,0.03282622439280294,0.004947777092916318,
CTHRC1,-0.021855699666186088,-0.031288199932102564,0.03847620665730053,0.06590779759430092,0.006128020352082311,0.06412734135770305,0.02825995501818944,0.05883782762442825,-0.07097711203111573,-0.02884104747035124,-0.04894877538037588,-0.034812663959701846,,0.05286723329690806,0.07535497763497444,0.010632411605707099
PODXL,0.0026453012412088763,-0.03779624256516427,0.00883916759515036,-0.10044033985518605,0.0264179310843492,0.11003049158414702,0.006613924175430839,0.022308921945767585,-0.004227900825550378,0.04688608447816027,0.08023998548103213,0.05204506884963811,0.07593710005101968,0.07541615467194376,0.035629514041291804,-0.046915523992179464
JAM3,0.04930575262967892,-0.04088809637740615,-0.01684171651651579,0.13596248021131094,0.05667971674724903,0.02619815653115652,-0.028721369028176,-0.004543288666509114,-0.018591439073312576,0.00455530956496888,0.01105314325016139,0.0017166841983894212,0.14113775534889272,0.04043509064035383,0.008340335770299601,0.00265667885397031
TGFB2,0.03310908467589307,0.016734828276929646,0.0054135787722612225,0.00025405711980036074,-0.004367970537864922,0.06936748751896109,-0.03838997452593359,0.0024353721524970487,-0.013717978410040394,0.023037861131399807,0.05679138015669282,-0.0005650433318065417,-0.025339563685478236,-0.020137814886874647,0.030572108583486624,0.04714847316394767
COL18A1,-0.01823145436554941,-0.014889058566079012,-0.004062475310455732,0.06562230983866339,0.03273804631589128,0.07987215248085028,-0.0028661313622585795,0.02883268594744068,0.0031439463719297074,-0.001233746809204534,0.020115544456712563,-0.05882575759447922,-0.05541580499545239,0.07664517498173046,0.05015661218050441,-0.029732960444158792
NODAL,-0.030581939718299617,-0.0004026302079895583,-0.005107344102882435,,-0.016392685681015453,0.04205298232851724,0.06747145378700141,0.011965897007010508,0.0027545710737865293,-0.02871744848519035,0.007981961730678413,-0.018035719804809246,,-0.0015885634905107103,0.057944875717788356,
INHBB,0.0354096013908143,0.014048795361501784,-0.025030731566539614,0.08244304392894852,0.0034149761516402543,-0.011117157414776613,-0.009723741425429089,0.011169700877962369,0.02154549499741159,0.07065370272596141,-0.023538810010354287,-0.026222924330307422,-0.039607040653736686,0.022203458791627186,0.029092060333499967,0.030555118219263683
LCN1,,,0.005127105736446161,,,0.07993468483456806,,,,-0.01597804349642772,,,,-0.022270054356259887,-0.02377111998421414,
ARF4,0.018416404263537994,0.007529211123286459,0.012092474476419009,0.01349844017601525,-0.03276722445191699,0.01427177947288902,-0.026275099827702795,0.07221195914349464,-0.0030128656322547195,0.04149456048054816,0.05802522256984064,-0.02900243426001394,0.0023139303402334582,0.05469087846695383,-0.0030734193239074746,0.05139637372318167
CXCL14,0.0818915619286514,-0.008699492050694306,0.018473579403228826,-0.0714298872529368,-0.021388078050411343,0.10745946272126812,-0.005199438638072834,-0.021696137000130684,-0.0710895494143868,-0.059302698773425436,0.04134416217810878,0.015161441401484548,-0.028016306669754593,-0.001583757795314978,-0.001638967895612259,-0.0694493334699619
LIF,0.010548459064117277,0.03301372428382563,-0.018779820993865364,0.11699985172479724,-0.014881992167745607,0.04153104201478345,0.07765773462330774,-0.06477545969074075,0.03652445141842609,-0.04400184113883841,0.0008226115226177829,0.032743140661953496,-0.004328171021736619,-0.001594423314119548,0.04521379384854813,
IL17B,,,-0.02895337955302123,,,0.13760379270937637,-0.06123398104491568,-0.03543405247595135,,-0.026581176285910488,,-0.02243811135277159,,0.15951311975294266,-0.02687651914866546,
MMP1,,,,,,0.062122837969895775,0.0840734266535046,,,0.07824600387917038,,0.07723540865028336,,0.09456603714125503,-0.033039141989299026,
MATN1,,,-0.018380488649510324,,0.1014871568595439,,,-0.03871907874950544,,-0.015200359509176736,0.04375671219667187,0.009462354223700961,,-0.02678370957118201,-0.024492841782047216,
ADAM28,0.02004050326784079,0.03275467054185688,0.018327714894877778,0.04311020645345648,0.026123469946366128,0.08827601953112743,-0.06805546560772996,0.04695387877889273,0.014726636945288042,0.047020208659366416,0.07609884887787222,-0.042994658447715994,0.0412490837430258,0.05990765731828214,0.017034567445908387,-0.04429533056427763
TCN2,0.018468326657902125,-0.0512112620230842,0.022251500561208257,0.09699221742538376,-0.006446435040516181,0.07143334329155657,0.0034626388796432164,0.04569103306447904,0.027405690261167806,-0.043901833665281664,-0.015281674153036391,0.0023957756923785917,0.0019315088825082724,0.07266851319974252,0.07195455363861229,0.07308757791131316
THPO,,-0.014589357073655494,-0.03577083824856853,-0.03924150686089222,0.02296889125568371,,0.06135035621664328,-0.010704422355210635,-0.03175862273018956,,,-0.02005976455580184,,0.10313143219565368,0.017166080502488197,
CUBN,0.014779759086100287,-0.035345428032317744,-0.04474690556088167,0.06283499132155407,0.03233930418983425,0.06744146063449456,0.005626483574627381,0.0677894243461393,0.12990465459774944,0.012136815758153478,0.03342222234742604,-0.03803254537426057,-0.053827209625490986,0.09323059186968376,0.01723830591865582,
TIMP3,0.0054259927998696125,0.046063194138867905,0.06190431642600927,-0.06355922732201234,-0.033177550433071974,0.010452664944469748,0.030449196950352003,-0.09630731944587809,-0.04592677053600497,0.03684328326020346,-0.0005846777002736291,-0.07865890475006355,-0.019790554238005943,0.017223587895111237,0.06487577260660045,0.011945562086009054
PIGF,-0.07303718036331813,-0.07227596600141699,-0.01924038643011996,0.03165562951124197,0.05423874601609258,-0.06444600561458289,0.052994552422706585,0.06769491857259158,-0.04061533400804007,0.075060577835466,-0.05789742376397862,0.01995025554092911,-0.040659883450673784,0.010437239860931332,0.01781075095576802,-0.04112719621347985
CRH,,-0.014257047426276655,-0.02695869425533526,-0.043562552463868094,-0.023031769622907358,,,,,0.030170322482742155,0.07795497412201505,-0.02199502436945777,-0.006762353197047188,-0.033023640325616804,-0.022025000922381133,-0.012229485124878977
BDNF,,-0.0027243575907267554,0.02084271064991953,-0.05040345841248496,0.08821542435416643,0.05257554888842533,-0.001893751424674798,,,-0.0217017265119446,0.022428126510978755,0.037957515062639946,-0.04650182612518233,0.054126400498226444,-0.010489965758085827,0.02462039224044986
CCL5,0.026363138208871283,0.03708661439080384,0.029009430834944394,-0.03764676255067828,0.05252886023735429,0.002186786836607662,0.11009449020549829,-0.002450733622786519,0.03612111906011247,0.05762917152495847,-0.017601764212379502,0.020627222808790136,-0.027477874478176997,0.09190768200036344,-0.019588025207118775,
GAD1,0.0263177605595338,-0.010991083240503588,0.03719762393212474,-0.09507222146609551,0.030195415590403892,-0.015302623253101175,0.13200600462478565,0.0068943357499410465,0.03376333832341204,-0.03323419578179093,0.04228823528982444,0.0034300004604902296,2.1018049234997075e-05,-0.01688176581927735,0.04225733114762616,-0.07555840220739175
COL14A1,0.09157180866398348,0.058774527858582296,0.020412575664900404,0.012952895890515135,0.03325503436251211,0.02182925476326157,0.028246551673733283,-0.12353802372236526,0.003762896703224203,0.0007226640304665128,0.03199627883191768,-0.0494577567333224,,0.07575168575558777,0.019586938611333416,
HLA-A,-0.07799022599642937,0.051844089791872515,0.020619030918179168,0.07976330710888012,-0.042232704302016144,-0.007188763488719005,0.015375798409007291,-0.04966335259769847,-0.0542486724595262,0.012166375198492986,-0.020171423465433637,-0.06196590383577279,0.03436158213640958,0.02356665546434255,0.06297347699171825,0.019398245510966947
CD5L,0.044296640695672074,,,0.05588036274357168,,,,,-0.016531039051140672,,,,,,,
FGF18,,-0.011327117562696958,,,,,,,,-0.004115276922922424,,-0.0013175557592456876,,-0.022022208760923524,-0.03362425031608608,
ADM,-0.06502646556975293,0.013989604891054915,-0.029072858404529653,-0.04384564837415869,-0.02776235693924101,0.021310019431608786,0.03410886418524157,-0.02567067039425657,-0.0025742242726135797,0.01975422238738192,-0.006519213708064915,-0.0705196540441333,0.004839793006205607,0.011348246053157705,-0.0012716005582826325,-0.076348400019594
CCL15,,,,,,0.07963422995816462,,,,,,,,-0.01909985994869339,,
GNAI2,-0.04172416830807677,0.022973731473019905,-0.0059958568875007915,0.03725630188789506,0.005900224705766173,-0.001690401831740278,0.030514594770418964,-0.04260154240068063,0.04917326893708374,-0.019322735463603444,-0.03647516806683087,-0.008702303326884759,0.04835677462716263,0.035218445911399554,0.07663679726603231,0.13285816125220917
HDC,,,0.004343684365468767,,,,,0.03949628527899331,,,,,,0.041349082824448775,-0.02449283068947098,
COL11A1,-0.024345441796291407,0.03452945725281598,-0.03187357411588605,-0.04603817322372661,0.030093887202600155,0.10873659933500525,0.17518308569076044,,0.008983709822967369,-0.011083219817635954,-0.029262033009879892,-0.05202534856387616,,-0.03296857911547432,0.05413024373041251,-0.051603725721383574
NUCB2,0.023118901864322045,-0.011262275425729369,0.022520679685208423,-0.05651656459479967,0.05544587132727272,0.03663656370453565,0.012648968279243758,-0.05429830216985905,0.08223837150699029,0.05837327828125928,0.06613081720604329,0.013508950537484948,0.01921351459555117,0.012447700096404031,-0.01708528154905004,-0.059972401733229146
FGF16,,,,,,,,,,,,,,,-0.024134500596385014,
CXCL1,,-0.029260130419849827,-0.005977473969108834,0.06334289912129168,-0.02284448423843454,0.07020696969560256,0.005304786977938653,0.011704832328425232,,0.007527924980926655,0.029846872908784516,-0.00777337257268315,0.02878508475320034,-0.02933162116637179,0.014260559588700764,-0.03462671228336984
VCAN,-0.02446410194087744,-0.04619665804451455,0.02543980050846951,-0.020423096508608983,0.07433320612902859,-0.04042032151875447,-0.10527528078521947,0.0017668359198145618,-0.004050186802284396,-0.011021872334342134,-0.010512165337231838,0.03557109623541018,0.07266072306191912,-0.046272719675400774,0.05503954649335181,-0.02771038265716272
MMP7,,0.027987899202375457,-0.012796481501479969,0.07289215913588386,-0.000104686862958973,0.08380672865106466,0.11132301990669188,,,0.04159516499011104,,-0.030212439326730647,,0.07775921399618684,0.04250646826241112,
PTPN6,0.029542719110289852,-0.010621642065941014,0.03840968664050749,0.021201121463554278,0.04782535655636411,-0.017994898155349614,0.05791791734757837,0.029518785131735694,0.009978814722496536,0.047752888262624284,0.07084806658107048,-0.00944443707327692,0.044867747854459836,0.08546275475321526,0.01838514476025178,-0.09684446399830096
PTGS2,-0.00853533967721433,0.010994181339263016,0.028523580035734176,0.11256554213988834,0.026724489438634178,0.020169097862198834,-0.07003186394694057,-0.014725094610574663,-0.056008685033654755,0.025566652910645322,-0.039952012734958395,-0.042685206634485794,-0.08442465298121957,0.005292986425026299,-0.0431398468533261,-0.0026342247528305363
XCL1,-0.018877541444106572,-0.012324309286504641,,0.05806317904732766,,,,,,,,,,,-0.021165787090650087,
CD58,0.057106165882147654,-0.03304155630341097,0.006099125479859539,0.037779578331055885,0.062497514492662914,0.07422249429535371,0.007810750035990125,-0.057053859585094895,0.045437260325142115,0.05009190338776287,0.055120631383472445,-0.03909663454045296,0.0037082360016969245,0.08838279640528741,0.04820902968730137,-0.052717655926488194
TNFSF14,0.09566684994714698,-0.037857138942754456,0.046674958634487396,0.011667602297329478,,0.02607097779277716,0.06420471322305552,,0.02202720570819877,-0.025138601056428695,0.013058523821346917,-0.0234614509715263,-0.052077222264950464,0.021044554232430134,-0.006672955126830859,-0.03760091795265809
CNTN4,,-0.02214900105666084,-0.03667538478146724,-0.051823515906437655,-0.02595554357117042,0.05446133148762169,,,-0.016238650983815883,0.027964906338320467,0.05491550508015719,-0.018166989520291398,-0.0730709435044976,-0.01924900275070797,-0.04480104095066171,0.01655536657678192
NTF4,,-0.015589711537093475,,,,,,,,,,,,,,
INSL3,,-0.01132711534094896,,,,,,,,0.035088950238255166,,-0.023461448704772365,,0.00714195109629795,,
BTLA,,-0.017979574406936462,,,,,,,-0.02231436755208799,,,,,0.09209646972992307,,
MFNG,-0.0036818935702640624,0.0009887019036244047,-0.026424206089080804,0.008343590729677932,-0.02532840705301192,0.03896395558847531,0.013332899448281513,0.09261421475432122,0.013746011804776623,0.017538115412198577,-0.02092290792110497,0.006126932778546931,0.014197161152568333,-0.006161417162850879,0.08881592398003293,0.06548808023524931
ICAM1,0.00851585633437091,0.026611793934639326,0.01825930846653677,0.004602998008360073,-0.006041954810218473,0.03633884877527672,0.0732936497188147,-0.06786842451998265,-0.014588657488603055,0.044570562596857224,0.0059096054957891555,-0.014568343104190029,-0.02860065331101278,-0.00934483472101495,0.013405209202509248,-0.00022816617964280215
PROS1,0.0007230824128354454,0.011225458603447664,0.024261050570680457,0.032832437274726727,0.029946885317220676,0.08238468417987191,0.013184929091317977,0.055178735264330744,0.06049837098474757,0.011782830220423996,0.06384437258597693,-0.045395746218528765,0.12296287306544593,0.05210767697546677,-0.015483953417138126,-0.031590209413985326
CLCF1,0.06448737768771128,-0.005745208262261697,0.044826506341861624,0.030024275588812405,-0.036860701045303,0.07610586149543017,-0.011750515804437056,0.0014433497911391137,-0.025250521364530952,0.039319633690673185,0.003201230972437382,-0.05388206932982404,0.0597285679824543,0.028420612181336413,0.02834342133520321,
PSAP,0.0614933266084424,0.07895214450484515,0.0471430153904872,0.04902318163829102,-0.05465922264421761,-0.004155975548020642,0.06097482236054479,0.015490837066318885,-0.054383079379826615,-0.003410246503221772,0.06399795988657027,-0.025280517195794657,-0.10982604705282017,0.07692573861951785,0.1293382175446278,0.027502028136450588
EFEMP1,0.12066071913647677,0.002648874879016766,-0.04018979271961691,0.08254415270880223,-0.009112469355779954,0.10635503848899858,0.011966365612941017,0.004668573033955072,0.007474360892035971,-0.008591233945441958,0.05760054865956823,-0.03721961639165841,0.06771749264155066,0.050444535128548976,0.07187216388944864,0.027523401439719684
C1QTNF1,-0.030565181582664105,0.07779122198236012,0.011965106125008562,0.0354130703612985,0.005493357930453632,0.06047880962052561,-0.034276920635780715,-0.01725849432735655,0.030066989292180567,-0.018686762633490717,0.05496185308188653,0.004048520935930202,0.006590677682248344,-0.02026712723340505,0.04104356676278918,-0.07742628654438803
ALB,0.17355813821344418,-0.0201096761409514,0.05010439985738048,0.013834157692267153,0.010733114746864884,0.042345180952585736,0.06353918956186895,-0.049575705954584624,0.04833991045839472,-0.02035424210759135,-0.021591376457276896,-0.009421483697820995,0.08367751800183708,0.04206177851054462,0.05162182275558347,0.03830005282724898
CCL13,,,,,,,,,,-0.018661162694515485,,-0.026316889919854897,,,,
EFNA3,0.030688058565946242,0.009304320731957031,-0.004813218982539166,0.04212953963787521,0.05390134062470622,-0.013587552477126605,0.03572833591514468,-0.037773949502611634,-0.02019911206481976,0.02853665010290745,-0.06732448807429614,-0.024773614966372058,0.007329671763877071,-0.03302787682498178,0.05787054699643378,-0.07096666406005202
DRAXIN,-0.03519412791145741,-0.045925562785898176,-0.026256809662370116,0.08574928693743711,0.07820211751180504,0.042046389468426836,0.05674590512669482,0.010885134901034394,0.05036836218106714,-0.032479620600576,-0.018911120538955727,0.039511484654665134,-0.003336146313089961,0.07023739608211205,0.020401645238056317,-0.023928221902201667
RAET1L,,,,,,,,,,,,-0.028503472629116403,,,,
NPTX2,0.04195119534497155,0.05912860975564128,0.012559060282808758,0.09317009374083512,0.04477485604773163,0.031634776877346706,-0.023157267470513873,,0.08782878330085314,0.029200686378982148,0.07865024543531078,-0.00037463143115707326,0.062058820608956754,0.08378847445976387,0.026289494959929098,-0.0054372989075237785
FGF11,0.019758589640422135,0.04691122417244049,0.043097270228441044,-0.07665285924244551,-0.004219834047206123,-0.03838366608749662,0.018443850997466888,0.020284932977423224,0.07303425853807263,0.05561728400487678,0.00146341842032223,-0.011044978363810245,-0.03690514590199022,0.014767240978790732,-0.040869539761261245,0.012168375762843438
CD59,0.10233369661123157,-0.03129959882547736,0.04265194335967817,0.06668492156591443,0.01835544083275308,0.11951221299808691,0.039102961240738,0.007270616310642148,0.006669951796543838,0.05213265313021746,0.018871808604330412,-0.07424431802475051,-0.13114324280005013,0.024614158617974044,0.13117777863931257,0.02127179580440613
COL9A2,-0.012036576347488049,0.0006699264957431939,-0.012769282540030966,0.04874731226460296,0.02307517032066105,0.06839686989255438,-0.0235563390236262,0.056546759417608033,-0.08429400653430894,0.0019308086765250023,-0.04781303110601006,-0.04096905721115423,0.14118624436657576,0.03447947085117837,-0.006545715319128296,0.05819179846705451
DLL3,0.04226411756839107,0.003866667982935763,0.08721870924516412,-0.06901980215490766,0.13382243674759967,-0.049572821577303035,0.00925056895940032,0.016551683017063924,0.0418820402260955,0.05655338338251462,-0.06171663199704156,0.00728323003689886,0.004272176126199661,0.004654948456656368,-0.0035383144529173706,-0.0890194330640815
FGF5,,,0.07303050272162735,-0.029994139872122585,,,,,,,,,,0.04154237253748048,0.033011294726335204,
LIN7C,-0.03126461842789697,-0.017480633196287215,0.0048075869242274975,-0.02061910733720673,0.05099776119049723,0.020834728552686137,-0.032803017028713535,0.002400844045166718,-0.011451349072601551,-0.0013460862351716966,-0.0005304417788081062,0.0313899210954072,0.06054220225954728,-0.020989982409605895,-0.04534413940757315,0.0077096643115704844
GDF7,-0.019553444613070542,-0.020210880728456004,0.07533881403702265,-0.04566107282446887,,,,,-0.04613294784005909,,-0.015356720466713865,-0.0190727883643689,,0.06718157237168972,0.06059211315677291,
PSPN,-0.006722648261267534,-0.013014435151903163,0.12538220456387236,-0.034437272771776245,-8.760406335348032e-05,0.03157128246911288,0.044241044630353756,-0.00619930720475861,-0.04042956642226605,-0.009781129322038729,0.002748860376300517,-0.04164344730174274,-0.016027981231241138,0.026590260110735658,-0.03336993199054987,0.10577927882826155
ANGPT1,-0.006863220767871604,-0.017881122202784712,0.05419163104239092,0.011854619920507712,0.06530139997866957,-0.013108671413690454,0.07368474638453805,-0.06427477115608078,-0.04850104141766793,0.03788092377729781,0.023503685893745553,-0.0007189754280231189,0.02741716201934915,0.021557679931053127,0.02972723993632151,-0.0006442748533177036
PNOC,0.008192226832828156,0.005191676766832579,0.04043697631393828,-0.028284161275151525,-0.03331925433404386,,,,,,,-0.022611569599876646,0.00014131649076975906,0.003605213069940961,0.01773761003328717,-0.05923598149326732
L1CAM,-0.02936251121333384,0.04539651664942119,0.001164230928270749,-0.045040816399267804,-0.022219412267970924,-0.007480930177858134,-0.027290510789435816,-0.04299022750199789,0.011387238976012933,0.03294235814429751,0.06906454015812846,0.04101726615780475,-0.036879742895539754,0.06913396972643426,0.05140882546891101,-0.06510703238129348
APOA1,0.047123625432752975,0.07951677296587896,0.049352893690333896,0.05675428036715694,-0.04519153438301637,0.030672178312288353,0.07403935548025317,0.032143876619781055,-0.010401834971019453,0.015343842795401024,0.029314801166472556,-0.0313597133200716,,0.083604118157368,0.0487495093992983,-0.031410406032292254
PSEN1,0.06461167872362411,-0.010011828173649926,0.0575534038471649,0.09041375356898607,0.01890874896490057,0.0045298660733026,0.0025404838719276703,-0.060083888272904916,0.013032229270619292,-0.0006316387387559737,-0.04944474408532894,0.037457433261915904,0.019766928771860363,-0.03652084977010108,0.0032153507005748074,0.1008432269996177
CALM2,0.05553962572539907,-0.020563180144511323,-0.022618494739305404,-0.07278063231601713,0.031834419124907865,-0.0066212909818055745,-0.029404404458606842,0.05365523407753855,0.017854186767387883,0.02883444430382649,0.0684736666220618,0.003274027618380546,0.04616956900770289,0.007903098056564537,-0.054417308645586984,-0.06192580389554228
CLEC2B,-0.009185432615888316,-0.007244737102867584,0.0243863111600321,0.06077980120997083,0.0014315094055673695,0.04829151529418476,0.07658633888898776,0.018055239307569956,-0.04194686632801786,0.015997034632414343,-0.02411544467580251,-0.000588660486437162,-0.05638032336133714,0.0950714424660565,0.03745132646245629,-0.05883034943541426
NTNG1,-0.06303143088331954,0.03821156570385665,0.01569051639731907,-0.010316761628873522,-0.024169468216317675,-0.04628264104466781,0.04923765207792968,-0.034277651403147,-0.03539403015421189,0.02320858005883198,0.009684305806222907,-0.03164255786102708,-0.06349765601742026,0.09937299129428549,0.03588806195543205,-0.03627154615536431
LRIG1,-0.014033347045920805,-0.01909141712890572,-0.0644649120046026,0.07250900806180945,0.003656427293195697,0.06524051090558626,0.015446999413734072,0.03890790207836717,-0.01640544718295167,0.032487933285130464,0.02831318438763628,-0.01731798634827231,0.024248285168547816,-0.028881639489377026,0.008401286220991813,-0.028114413527320994
CPAMD8,-0.01720535317172038,-0.013397956283824461,-0.015462060086218294,0.0063858835353011395,-0.03110188555415634,0.022350782559904206,,-0.021485262669927205,-0.0017573954247372798,,-0.08104638147529221,,-0.051482865959267356,-0.027402314255679936,0.032787269342466056,-0.011246120585546061
GHRL,0.058688933045047256,0.02746678511700175,-0.032882251458795024,-0.03345204219899227,-0.005678830965585095,0.035592610729071945,0.07492567298956573,-0.01077879961812525,0.044301084091284665,,0.021456984504205304,0.05448824642360025,,0.02961322467265028,0.0398793862684553,
NPY,-0.0064230140790430485,0.054017929096459125,-0.04174711351785917,0.02052813679440588,0.010503837999129666,-0.03521055785103755,0.03876492520593511,,-0.04106519051148035,-0.010771928767894635,-0.08349242196008409,-0.044743727996735705,-0.05743326995607354,-0.03302363109349834,-0.014567490800684937,0.04748297727940549
MMP2,0.024615352342917996,-0.01993755551067996,0.015245435100862032,0.052500411197111505,0.09250582120340085,0.13242227977949544,0.05866234447007755,0.013895002235368785,0.030875594187644007,0.02822166360666693,-0.000194411719369309,-0.027273557449700003,-8.224189750111329e-05,0.05439235446832918,0.060681930529773845,0.16605065009495293
LHB,,-0.011668608106038708,,,,,,,,,,,,,,
PPY,,0.008772258563923808,,,,,,,,0.01980631414981092,,0.005088692249959514,,0.04034725475161049,0.02443511286950832,
ALKAL2,-0.02576515795329886,0.11216819905775917,0.07186968525655334,0.11365903734165755,0.04912686609095095,-0.0306866758999613,0.0206374441787197,,0.06973751180771959,0.002620691271012409,-0.043409977013567747,0.0029617784511472302,,-0.05916588139230934,0.013592991490651024,0.2175078509432079
CSF1,-0.04460056732910818,0.0009038755448736097,0.01025816397825888,0.12009469103692134,-0.008089899356419957,0.10859777159177117,0.04367023626200275,-0.028965439927432408,0.050497607733442765,-0.023009454198519564,-0.01107779384449775,0.09747461511372153,-0.023007608729339102,0.021726295292456847,0.026205953429700744,0.0068174805762711175
SEMA4C,-0.01907782541815977,0.035955419851656456,0.014884923771756393,0.01338429316521802,-0.0017103983622441497,0.07354915202772797,-0.0033683380919320135,0.03650375908154156,0.008048706950163187,0.02056187936983188,-0.03528392317229043,-0.05037664539553739,0.06006641566416689,0.036031095206559616,0.012686399797407039,0.00022928932255164198
BMP8A,,,,,,,,,,,,,,0.12043803127581228,,
ICAM2,-0.03686873326203547,0.022465888722427368,0.04695297387021611,0.03575983005370108,0.058811793156347124,0.00354764661162391,0.06564500013472821,0.07754348180374594,0.04888731163089315,-0.018343510014723244,0.04786634267247218,0.0031871811429709292,0.10220263360962986,0.10312102316400427,0.0299409214681928,-0.0404430166451123
SYTL3,-0.0030846901766103285,-0.04130601702718254,0.010205127764187026,0.11871925273380611,-0.03806737289112838,-0.006990427319337501,0.0383918078679159,-0.0710894121551237,0.004190988199198607,0.04185134435698984,-0.015168554529569065,0.0006324292446273983,-0.06450147037417665,0.09210375998920062,0.0709205581299232,
IL1A,0.07127131939459347,-0.009960173845169482,0.004227963639395453,0.03430017793642653,-0.0006822652613980146,0.08178763504792834,0.049966009394715884,0.04628046375928988,-0.0017889437433523342,0.04364833478904703,0.034136792732468814,-0.004499794801199234,-0.030226853066571153,0.0410210686644651,0.04782774660547539,-0.06044254841227391
HLA-G,,-0.012324308173516001,,,,,-0.030688252228119474,-0.03871904702095766,,0.036024762192027514,,-0.03459124577052605,,,,
PGF,-0.09982183626586896,-0.028829798341897268,-0.007885231959185796,-0.002520463598919334,0.007836113387819851,0.06653538733636699,-0.022260516287734063,0.03897452532302045,0.053620756194677516,-0.03677037126335571,-0.002646065731589342,-0.03768269195034869,-0.06145235863429249,0.07196089599069276,0.0672277150624411,-0.029661385162194735
LGALS8,-0.048545067709934296,0.002753494583506613,0.025414238272516237,0.027503967897172712,-0.06571637276603293,0.04215779695790953,-0.0030817982260693128,-0.03366273167134172,-0.058155565337147684,-0.02146989756367435,-0.06485345481750725,0.010750429232005006,-0.008310885106825887,0.054657519378771176,0.0018888122681116276,-0.08937230164224844
