,MGH258,UKF266,UKF304,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
SYTL3,-0.018965339633755768,0.07172119185766851,-0.0360138013224577,0.013765204454382507,-0.054275361538707864,0.011365658992971246,0.06660367257880999,
IL1A,-0.018679888376756847,-0.004839482881050352,0.011608023513612628,-0.03994956152459264,-0.04190989110886524,0.11083708673425,-0.0277353927636628,-0.0005914608200436415
HLA-G,,-0.019490228560647006,,,,,,
PGF,-0.06692124554553533,0.013374101319160467,0.008894165111060927,0.007731255572281746,-0.03346655831363796,-0.01985645919527712,-0.04267106960877746,-0.06215501357572771
LGALS8,0.017739559587130853,0.043177695754229445,-0.09076619123559632,0.03198881540595765,-0.012145334343199938,-0.005107014576312606,-0.021318622774490734,0.0003985239251040173
DKK3,0.06925994397896384,-0.06223284718234809,-0.025907379472536983,0.0016834818118648396,0.04166751713280942,0.027410510208015156,-0.06074038963680685,0.026122546579218354
COL16A1,0.0027766723268216687,-0.009379511413612292,0.009808848098543335,0.012033140081788725,0.007676111930839689,-0.011120432718707829,0.03936102090586526,0.02167367482683209
TPH1,0.08370923655302244,-0.02065261508378036,,,-0.029330718272043962,0.022582491505429077,-0.011051530622422406,0.11123711301836137
TNC,-0.03903608309285493,0.12706327502447629,0.018949325661530233,0.04383039782817417,-0.06604718403135641,0.013351436168849559,-0.027073807343345087,0.012842703243062765
TNFSF9,-0.016075850152741076,-0.02489987269859278,-0.04637355525602907,0.1780518593195996,0.014156419474093322,-0.023454130980322292,-0.06396093550824267,-0.07419761346532311
C4A,,,-0.02350812027448734,,0.039987347166734834,-0.021932992013940698,,
CNTN2,0.050278654533995756,0.058682525700228326,0.02821734179050368,0.010976210741380407,0.00500057668574237,0.07702225888170539,-0.08551640359513246,0.055832782554287565
F7,,-0.01793685513394873,,,,,0.017086577782154385,
LUM,-0.037522088488439576,-0.026860708070773752,0.053015450962690024,-0.007547277227028417,-0.07232297870317185,-0.11912442356547182,-0.03098939136384171,
IZUMO1,-0.015360984083004719,,,,,,,
BTC,,,-0.028649970212384374,,-0.025334456377847127,0.09915959771404802,0.004810521886682013,
APOC1,0.06351099573531466,0.0840368969753147,0.09303681899129038,0.0024151985475591034,0.04006111956046455,0.07462022454813602,0.06732149077405575,-0.01724470519158778
PKM,-0.013552987357079051,0.02780139885636708,-0.033937494902532055,0.02223455867251512,0.026337333220877807,0.046919478132116034,-0.029596370493494,0.09076319610245726
TNF,,0.11607381836899429,0.019877030495243742,-0.038678603501986375,,-0.01961660947257445,-0.03395627870194545,-0.0679093387066911
GNAS,-0.041399770035409456,-0.0913622687315027,-0.05643870062692459,-0.1153348477315632,-0.03697030143058058,0.07863753636724481,-0.0332583585849711,-0.013129451044554945
BMP8B,0.04020769273734816,0.11740552980260256,-0.0006906431895142072,-0.04134303705147966,-0.012855328820895117,0.03442188041064353,0.11048882435849504,0.04417481466054763
LIPH,,,,,,0.07797043427719177,-0.03539806059843295,
CCL28,,-0.0385726709513225,-0.029200735311917497,,0.07636094136218492,-0.027583911998554943,0.02220418526671686,
PTPN11,-0.057357188960557935,0.06820621446926453,0.06801076550193921,-0.015947225343236043,0.021758013203129156,0.005608591469747018,-0.06412355418720968,-0.06265951530299638
ADAM12,-0.0014226833032361236,0.046515280129271044,0.05308714755640283,0.013417527551265874,-0.033675662460815506,-0.04031763799368312,-0.0692108435672894,
EPO,,,,0.011598891941067757,,-0.013976058911522564,,
EDN3,-0.022576635091930173,0.031234409700723147,-0.03498373921365755,-0.02419029684816356,-0.02566089583603098,-0.036165284456527017,-0.02581665869493385,-0.05654366565785731
CCL22,,,,,-0.025334457499052047,-0.0362439806520027,,
CCL2,0.06280299745632648,0.013593168746177574,0.044422385350834155,-0.002837710955264923,-0.009711013130351713,0.0312551343924935,-0.10066657752543731,-0.0021706176204086703
DSCAM,-0.06425720058441829,0.06190120644565351,-0.009675821729560581,-0.06678669722127241,-0.032642317522657206,0.10731770548919752,0.024620701707436875,0.019843232569274265
ANG,0.04672161940856474,-0.04199836041521045,0.0604694396213043,-0.07182130242171308,0.03428582539516403,0.07798989918533628,0.047194689374966604,
FBLN2,-0.021168372975553244,0.006728627163195997,0.06052495965843263,0.06193461972701514,-0.02713606712530617,-0.06268496187970135,-0.0671926865684671,-0.035221188768904864
VTN,,0.016435185286174474,,,,-0.020987061903288192,-0.02722539442471565,
VEGFA,0.028741647241836855,0.06924221858678706,-0.07919256093288513,0.021477453757049382,-0.02010138076164441,0.03176369041565233,0.0485752160271459,-0.10226818643051233
F10,,-0.01352739348142239,-0.03207965936295064,,-0.021919076846339588,-0.03520288365323949,0.04814533900630119,
SERPINA1,-0.07243429601485678,0.048546911308174956,0.03069954873246631,-0.05740014924347053,0.08418150340633185,-0.019698959533469604,0.002397570594994224,-0.05097765823331977
VWF,-0.10807201493529227,-0.031082807061220845,0.04325095189381661,0.05891552354456156,-0.014611809133533724,-0.11363933767846146,-0.07045727781736225,-0.05043770445611275
GDNF,,0.002537669968842865,,0.07611488033395142,,,,0.11118838102541977
VASP,-0.02249530445334261,0.03568158564124327,0.09715847355662964,-0.024178021368474467,0.023719261117214542,-0.07107288706433201,-0.033183667521984,0.10724013967061961
ADAM15,0.004036373523833451,-0.027242175611524783,0.0013333819752313224,-0.022076068152254026,-0.01938570762446587,-0.0017343838592814677,0.013376086929489385,0.014722407796047953
WNT2,,-0.011654453151697103,-0.03307198990040002,,,0.021408831027347808,0.0532951928325698,
CALCB,,0.08499425124209589,-0.022140692097085933,,,,-0.011729357426025233,
OLFM2,0.058488050821974814,0.017748119264248324,0.01828038713086687,0.06841666672281983,0.04707342735159886,0.12074483912624864,0.07531717007947276,0.18042939187374385
MFAP2,-0.003224179861512644,0.06965347228958974,0.061790895816790946,0.0026433612183253594,-0.016449260456001355,-0.06931655293627433,0.025515286752904,
HLA-C,-0.08774402471822894,0.08140972259810862,0.07302555864220732,0.033468720124729665,-0.020297082878079964,0.024563672415114098,-0.05433094747265173,-0.1093532077807484
THBS1,-0.034894054711565196,0.048133822642455706,0.04824963773236264,-0.03808610971466252,-0.05620421290213466,-0.10448670048952241,-0.06384687571004045,-0.10105149334324971
HSPA4,0.07006347636063373,0.04621052721951564,-0.028056491766800317,-0.011941270242983243,0.022259541518784252,0.010268775485960415,-0.03941219900492217,-0.10872356372503103
LMAN1,0.006685450533442983,0.06418361477289512,-0.02674599191950746,-0.013119231085540264,-0.002840877486103559,-0.04649962620814211,-0.08637241758124098,-0.0033668336873622397
LYPD3,,0.04413861169020087,-0.026642449882045643,-0.034342613983320586,,-0.02655250611251732,0.12301701192570791,
APOE,-0.036411585188733615,0.06607613133043454,0.12020712256927463,-0.05441766319135171,-0.004919030122809288,0.033177888777413615,-0.07484479529578701,-0.00720339461944876
SOSTDC1,-0.01607585644737781,-0.041231636089258825,-0.09763544823355189,,,0.1269949006048101,0.043602689132340375,-0.036762617967931004
ANXA1,0.029723007142089114,0.08510765450525373,0.07533743944847544,0.020467103361472637,-0.03752330134879855,0.01812374733203306,0.006392739583463625,-0.07109148800620127
WNT2B,-0.03584390964661421,-0.031214059785621175,-0.010520543336635517,-0.04444154682341464,-0.015134831179181185,-0.014191502874043657,-0.01687496350486663,0.02409342457289463
AMH,,0.1875523748357989,,-0.07434921467457636,-0.020409531306082026,-0.0031114414020891805,-0.037513448140801466,
GDF10,,0.011888379459589798,-0.06585165904339753,,-0.025759120604502146,-0.014094503992764799,-0.05474573867700945,-0.03880331314115043
EFNB3,0.047142501407384386,-0.07338604193994107,-0.08114771935422307,-0.020549440916407122,0.004153873044986446,0.12945768373273012,-0.018853903431590723,0.06305919031958995
LTB,0.025796966442320303,-0.02148521871890071,0.0558291969837081,-0.01389498488411893,-0.004758765928792196,-0.06040733401150422,-0.005502398385675798,-0.043094134668319226
ANGPT2,0.003683429477090388,0.022775058094563094,0.04818803226700689,0.1342916399112871,0.027972112007346596,-0.036050512890043906,-0.05253731755837313,0.12459486909647031
NRTN,,,,-0.02761264064962972,0.05144271629318842,,,0.11816129866307769
ADAM17,0.005435975561341502,0.04427614625132316,-0.025765211116535982,-0.013711218473913302,-0.07430773730157601,0.04723421895806569,0.036643646283917294,-0.05604108994092904
LRPAP1,0.009945880300383216,-0.009773924741062397,-0.02671127803874907,-0.07185526707014706,0.02112412898941737,0.007700940020260531,0.04069082035655226,-0.00811490139825208
NID1,-0.07592918692493274,0.0455704175776203,0.04313394367451709,-0.06994073472279905,-0.06136758636663766,-0.11337666347633396,0.016309459533265805,-0.09421255162176477
MST1,-0.016982586334512204,0.09711416469157134,0.036567048885194166,-0.013772426311745968,-0.002681316911915647,0.062159446782586475,0.011099736151684775,0.030197044970302685
DCN,-0.04097262720685198,-0.009938372787292149,0.03745330535316498,0.07146401207603664,0.0041017406066780355,-0.11827041913269061,-0.005066985269757859,0.002765221340533557
IGFL2,,,,,,0.034447008496401095,,0.09891599037547816
COL7A1,0.1755870255621914,0.05463962482752968,-0.027696256921038807,0.0006811796615534652,0.006597535441704893,-0.004595213881387121,0.031098908658852644,0.09824459534511235
CALR,-0.08798974600563245,0.09734555708641397,0.032850952111472986,-0.0838553290442306,-0.03405194052085573,-0.09227692098340474,-0.08719206625810824,-0.01646612879589409
PIGA,0.08175386490185947,0.06908034798949897,-0.023459173169441197,0.06258086446463869,0.044119313194731814,0.06740850436970523,-0.01716523683624933,-0.005702940227210083
CD200,-0.027298850439112936,-0.02040996978388843,-0.008103085252671513,0.0009592456977753506,-0.06623345337671051,0.07568965718162902,-0.059025032215155634,0.049567595426460456
GRP,,-0.01413239069785954,-0.024487112973286682,,-0.010217833379278412,0.035591478303295315,0.005958506501244519,
CDH1,0.0671061551193712,-0.02102687409664201,-0.04067188900894663,0.0019775794398523695,-0.039289233514016475,0.051404057488039716,0.06628249602616736,0.11186962008593311
LPL,0.05776259237951453,0.04563480669677411,0.03231843278138158,-0.001664384229509434,-0.02075239790899611,0.16186147613264532,0.154536376294387,-0.03262381709452192
SEMA5A,-0.00562781530328423,0.11578773978055093,-0.011393522133455434,0.02030113433218727,-0.02385090436557387,0.0705730390833827,0.06396082927377215,0.034159281736908687
SEMA7A,0.06889674948512581,0.015709891024439007,0.019918906758931973,0.009802673025082602,0.01550578067398053,-0.010918633894288078,-0.03394091008202597,-0.07858829402418915
SEMA4G,0.0620812154174299,0.004511399270574812,-0.04926318461802072,0.04789246534104606,-0.055961040996338855,0.006932452946476526,-0.01613964834918117,0.1516252007516907
SEMA3B,0.012936265026106349,0.030963332013089546,0.06910222303904796,-0.01825461269834501,0.07512511289574433,0.049349000672991986,-0.06769037301083707,0.1096866638994858
RPH3A,-0.08258263282091903,-0.02150332377908461,-0.06784787512018678,0.028362854194533816,0.028751999790123398,0.030878068233905983,-0.004744481139689799,0.037270274895125986
JAG2,-0.023261466154726344,0.001505679417547877,-0.04213560817196135,-0.06844205324015559,-0.01831462323329105,-0.005218094100420542,-0.05323896646700334,-0.027033359848382236
CGN,0.03546535737129753,0.05606596573699163,-0.004349666737348395,-0.04266149466638408,-0.05365016890457147,0.004181118649188874,-0.0031814568184537597,0.05614744301354502
GDF15,-0.04438235678226398,0.007841961723095914,0.06577162887083056,0.007634323082121747,0.0075540121057246145,0.05913071494654921,0.097760926687853,
SEMA4F,-0.0002494196721087845,0.045271335051305116,-0.05449293834725129,-0.031389401192577375,0.020950195722966206,0.07514611351698476,-0.017891681884547702,-0.05112013650871869
NXPH1,-0.07572398023759737,0.046560280774885277,-0.0808752322857888,0.03491025128125184,-0.04964008319244969,0.16596090369194474,0.031903716376026306,-0.03713732330551903
ARF1,-0.0694359890104075,-0.032440953607500184,0.014763834083333089,-0.03346228182631505,-0.04117877576623441,-0.054200943708333504,-0.08774503606264138,-0.028175509930042728
DSC3,,,,,,-0.0010686674007453205,,
EBI3,0.01308808805147174,0.047142360542749555,-0.00390781357339832,0.09807555489147124,-0.0053247133347427075,0.043514652532886035,0.04365301035274268,-0.011360859754533296
TIMP1,0.0016063189789909977,0.07186302421438508,0.06266951185867027,0.012008915238836732,-0.02185612433211198,-0.13766026082197994,-0.0956392151790153,0.04240357418431142
SEMA3C,0.11236027070556596,0.035901529858900445,-0.07500475194428405,0.04582971132097926,0.00459130791502579,-0.0027838515265282307,0.00026746087703426907,-0.03674913734890971
GNRH2,,,,,,-0.005665504004885281,,
GAS6,6.424134760785531e-05,-0.016528163074543325,0.05877117108019098,0.034216398842801685,0.03373787689291059,-0.0017513897636759577,-0.047431007234572505,-0.11396132770152585
MEPE,,-0.020291292441059396,-0.07391218792288895,,,0.011248587991362989,-0.06690630187548194,-0.03897273544056392
SERPINE1,0.03845159205851564,0.005220095946724817,0.03249347104819534,0.006399474577183401,-0.00813094124078105,-0.04969653731685833,0.023102182370197635,0.07510318381598037
RSPO2,0.011114360696279506,0.04496428090469956,-0.06756805660044747,,0.014571722778087083,0.034381589841336824,0.00815399101055724,-0.10105136350924109
SHBG,-0.01908188106540619,-0.023065373296160898,-0.022489803716390415,0.04765884457698372,0.02727686927911352,0.018407433055205268,0.028126999381635678,
LGALS3BP,-0.07947347420800904,0.0821486127545719,0.10874079301163139,-0.07780073010566961,-0.016955808044811536,0.016799506945741297,-0.014885760954635997,-0.017002239784602167
LAMB1,0.043518585648784316,0.0954113246215983,0.01217880710927121,-0.00766075898083568,0.047066430875632406,-0.10503108067623601,-0.030016376543859823,0.184515261794362
SPTBN2,0.0016599325684666392,-0.01115781010184557,-0.04528011619180528,-0.025139181434466248,-0.0056852590733990375,0.059286643892423434,-0.012831663401321627,-0.012807870942454589
COL1A2,0.05655491631443783,0.05179901355767972,0.123512768452502,0.0377451976105904,-0.04734807427118082,-0.159004346362367,-0.030208490740607892,-0.05720677323845516
DEFB1,,,,,,-0.05623521976958399,0.005920771008243495,
WNT11,,,,,,-0.015180228940837964,-0.03784717950779709,
LGALS1,0.06613454737446187,-0.04195603940015021,0.06333744018943127,0.05812414709987334,0.05554574997538195,-0.06834760975461536,-0.0039022946610417527,0.044183903014192186
BCAN,-0.11042594098632702,0.10390772219664736,-0.07929373958250915,-0.04453240901896189,-0.05790766120211223,0.10932860568711787,0.10666127596580913,-0.04593261171789643
ANOS1,-0.004935787125246312,0.06101006862828352,0.06626463450712146,-0.019333586068912455,-0.022269412294399674,0.0844843392478553,0.05777210070758125,-0.033798086592384126
EDA,0.01411141734706683,-0.02065157140491313,0.07163439365172543,-0.04552811537439313,0.008018300717332434,0.014738811790817541,-0.06709085424302304,-0.05104849936392794
FGF22,,0.06414690640731412,-0.04745573291688021,0.11899014240465405,0.025705894402453553,0.07990110350258799,-0.03392274438638783,-0.020628462992371803
SHANK1,-0.020244079942358013,-0.01825765611467455,-0.022474044767645664,-0.03487535173231534,,0.049699132924785484,0.0117619886324173,
RAET1G,,,,,,-0.0365753416759817,-0.0348554621665906,
TGFB1,0.029459198998491955,,0.016564445547248192,0.01730938179900625,0.02461409992148534,-0.06297707429537241,-0.005894080270214806,-0.10144580574159956
MSTN,-0.025780040889146066,0.05311995390843465,,-0.034771967432438454,0.0014105853716887139,-0.008139462725645604,0.019536852010927995,0.011168225312063568
WNT4,,-0.017379491352619656,0.06492674080878984,-0.027612634753811767,-0.01988298028728237,-0.06796977984904726,0.010131770546479216,-0.03968545393281452
TNFSF4,0.04172698141843996,-0.022288449417350455,-0.037476940577502546,-0.011766499046966436,-0.014250058766068267,0.010242559989210418,0.07899169918815395,-0.019849324863646347
NTN1,-0.0790310707249145,0.0878965527003158,-0.04223591610081419,0.03331673633799585,-0.0048434949933241584,0.04364456560142134,0.014335378457220226,0.015640515442679723
CXCL12,-0.00968579024040248,0.03940936127897227,0.010467503208250038,-0.05459150016903298,-0.00017013143413345462,-0.05396732349642732,-0.03334556058983865,-0.04867714740248001
GNRH1,-0.008577902613958969,0.06073426039041888,-0.025738948102022832,-0.035662091630827196,0.13252541900891426,-0.027247746131059843,-0.015160695659682926,
FGF8,,-0.025956146271313048,,,,,,
RIMS1,-0.021705980638262765,-0.025389864922245046,-0.07803396837394459,-0.004221102753410873,-0.03787548146738556,-0.027628532158777,0.026986560525522233,0.03947691462219624
FGF14,0.016773200771694995,-0.012031200541001213,-0.0527904438815158,-0.026253173136271547,-0.02450749022832145,-0.002183041885563216,0.035124013273426825,-0.11782215345745616
IGF1,0.03359649638131598,-0.0626305271638075,-0.024753284936577302,0.015547562932800806,-0.032255232365422146,0.000900695582186178,0.00027427000799367084,-0.033444952641658636
TNFSF10,-0.030906032698153892,-0.038161302406068055,0.05377548114137106,0.055928829465755024,0.019783971903219295,0.057998746664007096,-0.012719273714146162,0.02885361182940613
GDF5,-0.01698505750347156,-0.02148522706332344,-0.01738209650804113,0.053590669604505106,0.08289693402763036,-0.0488690642422327,0.030292753410518812,
CHAD,,-0.036762434525373346,,,-0.0224015216813456,,,0.04437029175934065
RGMA,0.05832946783015044,0.13327849326323016,0.02611181454480714,-0.006416027602069869,-0.07865368549631499,0.15048827215500732,0.11571348711414317,0.08096907763766843
WNT16,0.014013905070252153,-0.02502696117551126,0.042521805961583295,,-0.018506042435955314,0.0008919104388076809,0.02625081294322702,
CX3CL1,-0.043761081497254536,0.005111629237813173,-0.014482942740549946,-0.05642001521127439,0.0254872413061999,0.052691742175541824,-0.0794452500483167,-0.029284181587654893
FGF1,0.042861089234437474,-0.027031280090750717,0.03291286295253252,0.012525860783474868,0.0016402279998453367,0.030451936001327673,-0.08554699110592164,0.07489539557166798
ALOX5AP,0.005690819066599971,0.0029869634379699273,0.07541546552253213,0.06052123577822463,0.0747884558775302,0.060450182458127645,-0.009723870710436058,0.012381241917690904
IL1RN,-0.015115625640123828,0.03448821600401813,0.01692113823797322,0.07796707726472979,,0.021756816355570793,-0.01729208603540362,
FGF23,,,,,,,,0.06602076548057437
NPW,,0.12864217447804427,,0.030061015266389036,0.07479589297920129,0.06685426990914797,-0.021837081559124553,-0.034427196015697624
CXCL9,0.058136570528505856,,0.22741049189624302,-0.03513917141045425,-0.024244091151014446,0.016659654506542172,-0.008236521943210545,
ANGPTL4,0.05722029145267314,-0.029567169519242664,0.003442845410699772,-0.02072663785425349,-0.02115763145572633,-0.053690642814423574,-0.03368384243548703,0.08380015093364615
OBP2A,,,,,,-0.03294885878486691,,
COL4A3,,,,,0.07359413857447485,-0.04478262937529543,0.05207711520712799,
NRG3,-0.027434923928265655,-0.05264466237190287,-0.052593953927016726,-0.042207828307706474,0.055117797871608684,0.07660971641109239,-0.006251140711971528,0.0327506363877758
IL23A,,,,,,0.07854801483048973,-0.0017761967707120793,
COLQ,-0.027579462471922472,0.004231922869831356,-0.05067562107337205,-0.0538891533378846,-0.024030913290997383,0.0798773534416427,-0.05522053254143711,0.10236988312173831
TNFSF12,0.02373550603916753,-0.017161641512810317,-0.042462944052756225,0.07126805236736565,0.07240090837388534,0.010324641208598728,0.03514736984145141,0.006403703811674425
DKK2,,-0.03642523406608148,-0.015823003190889265,0.0346288322202937,,-0.05153600255402575,0.054445697156537715,
FYN,-0.042046670667681266,0.09447529411456587,0.058234172915945355,0.153563228118358,0.013251763761241082,0.07555017459424457,0.007282883118732822,-0.09506991699852439
ACE,-0.035583395854560745,0.041631601904361826,0.013530942448679077,0.05310565631484285,-0.024449919912915563,-0.07153754251454471,-0.042109280179044604,0.06082092789799717
IL18,0.014444798423425347,0.053125744140325976,0.06816303524010153,0.04676140681784294,0.03183427726342762,0.0342218462359274,0.02385378927184865,0.028959875429517043
PPBP,,,,,-0.023795485752730314,,0.05905453880132782,
CCL27,0.035613607289124646,,0.010364642471147722,-0.04220784099398967,0.05267936166641109,0.06279281678956651,0.05499670543308986,
SERPING1,0.053648854205209213,0.03302747821669973,0.0731053211618369,-0.06656634192560458,0.0261266681739061,-0.021940724043638005,-0.058647778491188324,-0.028659343039923547
AZGP1,-0.0240504570282942,0.04172100470017466,0.059963479809941336,-0.017714671649690362,-0.004903475375153347,0.04225463423067181,-0.06602254907882453,0.07596194095754004
INHA,-0.023583902963964648,0.045690222849392184,-0.039207196946582284,0.005330081990418079,-0.020668140701420173,0.014670405320958861,-0.027608118982622446,-0.03106935570189912
SEMA3G,0.08170761317070825,0.06064053489020229,-0.0155398530419616,0.02893233835997044,0.0066354716285920426,-0.013245593077398234,-0.027192016923487418,
COL6A1,0.02563303551251629,0.04844604302962634,0.007323565370452837,-0.025406361852008702,-0.0540624814081567,-0.1487252191884137,-0.05066196519984444,0.02508485021516242
FGF17,,0.006746688070282151,-0.04087769228866709,,,0.06359806194199721,0.0005997790885450595,-0.03361642708202275
TNFSF8,0.07998464977249377,,,,-0.018506049630545897,0.0021796192577404855,-0.019733510604773477,
FGF20,-0.024871472952206035,-0.02228845645381931,0.014873790895764925,-0.02307493853527504,-0.049042411289481336,0.07552514700614633,0.016648466396361788,
ICAM3,-0.03147974781706099,0.06795246146433796,0.033603218706344536,0.02084465927660158,-0.035919180769789394,0.008553433119412177,0.10302833395946659,-0.029957758082125426
LAMA4,-0.04236714399091071,0.05978175995034627,0.05616883618703563,0.02711725008957064,0.026609945717001506,-0.03871909224738651,-0.02903525677592383,0.07967211125050416
DLL4,-0.043105048626662895,-8.924973778160126e-05,-0.03233021126588042,0.03878891900811598,-0.04645025174764134,0.00034808425261790784,0.0011912193969031573,0.002260301812426111
SEMA3A,0.02098813319586172,0.03480262191635843,-0.0672752794100801,,-0.06582050453901227,0.08104948953452566,0.010481817170115763,-0.04623405858487368
RLN2,,-0.012274422639284152,0.00740002145112788,,-0.030813811069745956,0.12028116326966556,0.12372477021788443,
C5,0.01972289690841648,0.03497845140008259,-0.009132904703243605,-0.06176885573788283,0.020221783801114338,0.06689910929517665,0.09165876916984314,-0.06506632362390899
COMP,,,,,-0.022161490663946584,0.04784022418818452,,
C1QA,0.05871726833127881,0.032360107009748326,0.08574040346894413,-0.04176389531875399,0.057270155215191285,-0.07776129725684713,-0.07990467587940975,0.05551358071212908
UTS2B,-0.01584093312992766,-0.019490225380689258,,,,-0.016330736260202636,,
COL9A3,-0.03356844693880143,0.0981214875559721,0.003493448693194671,-0.08652900249558615,0.051812852310886004,0.06705057505887073,0.09705624743587318,0.02651163837222463
DLK1,,0.04574706504360166,,,,,0.0021110815992181537,
HGF,0.04903394387200012,-0.028639469303381578,-0.04299331381324056,-0.03964330555209108,0.021407429730780716,0.07442430177858268,-0.004129586145481605,0.03678213710253983
P4HB,-0.0001752857139577713,0.11616043180041545,0.030946264846134344,0.02438173048252629,0.01787698562348316,-0.12391989215344293,-0.09734957725587715,0.06859553761060126
ADCYAP1,-0.017423050577560058,0.008869778744312285,-0.021452617635795212,-0.02595219605803231,-0.037313084083117745,-0.013946962042973148,-0.054710073067727516,-0.04321879543987785
GREM1,0.08715998424295006,0.05833707973933307,0.015363312672468816,0.04908515745983434,0.0271717725424839,-0.02078710305300977,0.0003681593252874332,0.06262795834239082
EGF,-0.02093044170621787,-0.031191584076480566,0.06322347325093834,0.008335874711205064,-0.040469242143839984,0.13281375318781458,0.11122083050006348,-0.017917169894717293
VEGFB,0.0248705104692852,0.06937727455935098,0.03900656028616782,0.0034777086633689873,0.010263537010719685,0.08059670142105656,0.03802816253009293,0.05461951364739706
FARP2,-0.08281163100726285,0.021886019285012985,0.013082815693585317,-0.07364027993530038,-0.007766181239220342,0.1075754084918988,0.08647879132133948,0.013189074978470642
BMP3,,0.019476878978215175,-0.025431294630232984,,,,,
LAMA2,-0.03759182194629791,0.006429158150972355,0.05321742253654943,-0.0047642011604431605,-0.03377611884583822,-0.08278319574957226,-0.018001180569326657,-0.000750592694025911
NRG1,,-0.033037323723793935,0.02695586606628246,-0.03940389621578947,,0.062100028392719685,-0.00818919327230922,
SPINK1,,,,-0.02490857786152802,,-0.034202890803152405,-0.042996161541153294,
EFEMP2,0.015250857378051779,0.07183833999143388,0.09335753234871286,-0.00973349447980629,-0.04579629146272389,-0.020709377746732687,0.018227317413036202,-0.09614145855466412
SELPLG,-0.04180209543245659,0.007303320443375145,0.07426341198914296,0.022635245249102175,-0.025592619759272853,0.026910602415659787,-0.02208853862879279,0.010214342314851474
GDF6,,0.01822626618345932,,,,,,
HLA-E,-0.03782518555063364,0.020314431057768985,0.08350444676493099,-0.06365049418526696,-0.05199166155931249,-0.07363435730074282,-0.0734196511569714,0.1647921503774204
PTN,-0.09144565003375148,0.12225089729906943,0.08813086350866642,-0.0242419539174144,-0.02461741248356068,0.15671066023526964,0.1596761180471837,0.13111618958407917
CD274,-0.023111974134448272,0.0354465413456347,-0.042495622358979884,0.044603615812336114,-0.00041996309365200974,0.020773199391924266,-0.03945068351686361,
CD14,0.052475932309839914,0.01583968897691842,0.07978721932532623,0.043578715572020886,-0.03110197946809884,-0.0030109673342715616,-0.001737435874298578,0.0034301375000180007
SFTPD,,0.010649913380816133,,-0.04929767644184786,-0.012349388581186923,0.019978537817420414,0.04249462921142055,0.10529657182955816
SLIT1,-0.03109190731933723,0.03629371182004733,-0.038391791569814857,-0.04048853756384415,-0.023174939499265412,0.08528414551687688,-0.03962955783708438,-0.04535222977155979
LPA,,0.018491694749793338,,,,,,
CNTF,-0.02043194958479155,,-0.015033301087707592,,0.085230942532329,,,-0.04374879604552184
BST1,0.01045879885478661,-0.019128793603767444,-0.00958135039834811,0.04504907589759293,0.01250664521673269,0.07994367310046886,0.11505840044639515,0.06299413228436808
AGTRAP,0.030981812611330636,0.05421492512956044,0.08338849885031299,-0.025105309824607024,-0.08105358845328821,0.027726802921695895,0.025689233043983416,0.04496182044085599
LAMC1,-0.055055639205163105,0.022584928350281953,0.03072529631984263,-0.03102368001368924,0.030615347727506334,-0.07695408982292007,0.003247847270990004,-0.03770102996576733
COL6A3,-0.005053325013869754,0.004610453806068162,0.06881065000037408,0.02464188556980047,-0.04366718040257548,-0.13556281646495424,-0.010611528828632514,0.05412409308672264
FN1,-0.0430848319596347,-0.000506288542881332,0.07186662773296304,0.01999226267635956,-0.01232288664163681,-0.1475355197829831,-0.047681857991000325,0.05166947080015818
MIF,0.0489071461759189,0.05262486470038065,-0.03493721501193227,-0.019520388201882753,-0.011674080418080938,0.13173473602561375,0.09955546153764988,-0.15977212509235172
JAG1,-0.09057335132479996,0.04637349647048145,-0.01978718804556292,0.00045235721779013046,-0.10741509319250102,-0.10478921546062493,-0.06882825156367206,0.031343858068413104
NID2,0.05709802123078635,0.061933431775518105,0.03958591660005856,0.0631442470689691,0.017131145111816844,-0.0599568047314511,-0.06207347655173688,0.2683238270679184
EFNB1,0.04370909703381611,0.07441503319372139,0.0003641269575529646,-0.012547289238466153,-0.014059503418987514,0.06568245496933005,0.05499730786360384,-0.05016121577089457
COL4A2,-0.04062375425228515,0.051164960660782695,0.013751582997607098,0.0274156548702908,-0.012884524569619209,-0.1257093985174152,-0.04196575470917986,0.055038457682592204
SPP1,0.10173118346789606,0.08402085477818948,0.0774826427247036,-0.0009036768021084756,0.05543375294111519,0.017181497799385655,0.01995376917044086,-0.05166786420202225
PODXL2,-0.007784844846832688,0.06818848627693301,0.011900554380715106,-0.034737810081026915,-0.025492593163228147,0.08794313853332802,0.007123838482491162,0.13194305730014627
FGF9,-0.018679891281020114,0.03784425246498046,-0.08050955385520153,,,0.007764907719275764,-0.026304192365867257,0.0024209021415108538
ITIH2,-0.044780393778990187,0.019818333830679394,0.005692123416061374,0.08520827214834542,-0.03758458458082626,-0.04775185381489554,-0.003113269054417426,
ADAM10,0.043747874863875116,-0.017236763882133375,-0.0011939679446518,-0.05186050618875712,-0.028191489056713124,-0.06085964433489553,0.006981281494140792,-0.02831707254740043
CFH,0.02309705702300249,0.017436075713884048,-0.003617206663350008,-0.02998086223631622,-0.03981184714487169,-0.06268393940563996,-0.016258506839160077,0.0012904657938360392
