,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VEGFD,,-0.027379034584866516,0.032149074003284074,0.009122111656421973,,0.10251801320931575,0.050952509355558506,,-0.10717391225252598,0.05468421205356957,0.0067172337957386065,-0.008322478500227248,-0.04482222102273758,,-0.0396869520250043,,,-0.024055784295909134,-0.011724241994004157,,,,
TNFSF13,,,0.036211010533431016,,,0.0479743220303478,,0.009838806655662453,,,,,,,,,0.04330275353383454,0.07187643193088418,-0.05799754962241397,-0.03968023185778799,,0.11623505175005071,
WNT5A,-0.130746285007178,-0.024670195118713125,-0.016974636589509456,-0.04851114839279449,0.09943946310567645,-0.0011703957427861519,-0.058156624225615974,-0.29224490017691024,-0.3434095773445516,0.021367146094308027,-0.06957090466660062,-0.0044050920396965865,-0.06786299364829744,-0.0008441946741867183,-0.054080434532783696,0.07276432590590984,0.09124583804747499,0.04490844653118385,-0.012848650549939732,0.027666508623142936,-0.035590201780075874,-0.18796188998892133,0.08752507950082505
CXCL8,,-0.18220239693697265,-0.07475472692951984,-0.038638527688954434,-0.046428794213208585,-0.08926598344594973,-0.18533485820127873,-0.05891323023426919,-0.18503667592941897,-0.11102132670868042,-0.02294738340892972,0.02341515335812469,-0.07675164724865488,,0.038766592816258105,0.005754597129102028,-0.26135879740715445,-0.32696658380434107,0.020067264254132116,-0.1645584014245379,-0.0403622823502282,-0.2678842771645997,-0.010761363166640371
GRN,0.12998199532272073,-0.052687185545323575,-0.07002816257603268,0.003201131829897629,0.09308308189559365,-0.0222846304264691,-0.1625195992030257,-0.23644191705895548,-0.3797817986751639,0.05518937882370028,-0.04229277642188898,-0.09626914928935153,0.04609354473182621,0.015084970787323718,0.0985603037826065,-0.0267994754296015,0.020888354414585378,-0.037804044316209505,-0.11739916501214226,-0.09281508114154273,0.07391159619304866,0.16010412590867504,-0.006573965054745466
MIA,-1.6173219441977795e-05,-0.01692248566681092,-0.05952236685195328,0.058351863403960334,0.009499455594025756,-0.035573272941511073,-0.14524277874008548,-0.0702985839094607,-0.16647161723534257,-0.0742751383600043,-0.03253922790368254,,-0.04095867119461163,-0.00712248638073147,-0.014591069501292943,0.04122644007449651,0.16225187922300727,0.19777135609050528,-0.024656394693974293,-0.09326132651187945,,-0.10757338907296553,
COL4A4,0.009652184330888023,-0.07286877162242177,0.010905084808530136,-0.005501827862919202,0.007620510738215075,-0.011894111792677355,-0.05024627573801814,-0.10144792443170834,-0.022424302571102235,-0.004740454119414395,-0.038266178942891506,,-0.005065833326824621,,,-0.008733227619430342,0.10618060721771419,0.013898278902788542,0.015498758407424202,0.008616359450649654,,-0.10545468664959015,
TAC1,-0.06354726969681763,0.3829980990211477,0.1461048787366176,0.07203454824226242,0.11112981045310714,0.15668109372816275,0.3145147718914578,0.34855695889152843,0.4310643091357422,0.23101352657844318,0.05348398982078258,0.053754099072692754,0.24318679602439658,,,,,,,0.04401759801334496,-0.055439638654170294,0.3261936594551357,0.031020959124201285
RARRES2,-0.24432294655673675,0.09049565296325605,0.03765486291809428,-0.06161329490091552,-0.029327839152383867,0.021978020647980722,-0.25842521730340945,-0.18142817478215853,-0.4443028071560831,0.22025714020065004,0.025946839357906835,-0.029922008639663534,-0.05800931684054601,-0.020260724711761255,0.012659047145032628,-0.042900163623415886,-0.16551516259176463,-0.17006399541359946,-0.028565997094742647,-0.025355780967523923,0.0474447775389742,-0.286596121481161,0.04612056293453903
FGF7,0.06276306785865245,-0.062083423680307115,,-0.05671321842528904,0.00036133475027682205,0.028810542479617788,0.07590106186772924,-0.05567733121971771,-0.12540477518448348,-0.026414943064725617,-0.003180077555152659,0.07332495313057347,0.03103459106673505,-0.001486287335383467,0.0416244344156301,0.09186233363977452,0.08714390886298787,0.05988254524506243,0.03939075257974887,0.02518125814968799,0.05875108760125833,0.1213741990950603,0.09339815540206392
EFNA2,,,,,,,,,,,,,,,,,,0.008528550854711337,,,,,
HBEGF,-0.01157458724917561,0.04273329275263447,-0.06726891988111941,-0.05840079095574883,-0.04691555765881293,-0.0410489541584602,-0.1627458387279029,-0.21625439671498042,-0.178480376410258,-0.2093607707402871,-0.05254876567824858,-0.013332747160871914,-0.003662819176632545,0.050069648052208315,-0.057671283314603,-0.01163829872069695,-0.013511572044545048,0.04851452344562248,0.05397380265315371,-0.027029833198541336,0.03575862993309412,-0.16868240389910127,0.08962128303517852
CSF3,,-0.08590631682667886,,,-0.03018362664172857,-0.023784477991201015,-0.08715451239616308,,-0.05469463458297083,,,,,,,,-0.1923728879552772,-0.22284099595508436,,-0.04772113632797317,-0.12236143195543774,-0.1219577850847868,
PI3,,-0.07187665469462616,-0.0708277133737709,,-0.07150923293539808,0.005427120106189939,-0.09929989892732055,,-0.04361497314733364,,,,,,-0.05638893196717017,,-0.2925975100814344,-0.27947620923340755,-0.018411272489067945,-0.10787123498844309,,-0.16716630412637096,
PCSK1N,-0.218753897045313,0.3634181870573493,0.11567149736966278,0.054926233492900677,0.09119101026418257,0.043427504546967775,0.1410425092576386,0.20792392128767337,0.18199677277989457,-0.08104411257335761,0.08201840133019975,0.18982787398254955,0.28041369063861626,0.0482181846609189,0.05831978320332627,0.06607788798963916,0.18036658352804533,0.140929833194237,0.013972128702936482,0.1881720301396438,-0.04848711546504462,0.34147492929553613,0.03649730718453477
NTS,,,,,,,-0.07932560161793177,0.040935061589938634,-0.039777334541949295,0.014867353708195823,-0.031840832109762136,0.041803872080996854,,,,,0.03970899927701011,0.1136419408739338,,0.1652243681973643,,,
SFRP1,0.08903358517853474,0.08035975400591829,0.029519942126513717,-0.021841267621870997,,-0.019510686653715713,0.04029416548088457,-0.10221267193067851,-0.04886411042430161,-0.014440247496162668,0.038303614820193586,-0.020420827437624824,0.004114125252110402,-0.06529595166215983,0.041096744645643606,0.048620809208681254,0.1773038816869555,0.14920234417759257,-0.007835339352214555,0.07929045312896263,0.06555802474180149,0.049546239711640086,0.027154245778180472
CXCL13,,,,-0.05283724462802288,-0.021916884352879185,,0.024439130659718505,,,,,,,,,,-0.02151604764659661,-0.10932642829694748,,0.045524085861785434,,-0.03931124318577903,
MICA,0.026645789400735736,-0.06887053107024559,-0.04604175330149818,-0.007848443569909592,-0.03512047822879994,-0.051804017227873714,0.0027838166189862947,0.05728628330265677,-0.21135605935067028,0.013607784545217345,-0.0026404758736449908,0.00337527004375507,-0.07140079495165334,-0.062022311611794126,-0.046678590175433486,0.021101877682514262,-0.006444494965877706,0.05524248643143812,0.04585147744574782,0.031688357405402226,-0.007051331325860141,-0.03749088011666152,0.05728716391861092
TG,-0.051742597648077114,0.03612574806028961,0.0425238897649199,-0.012690367410683686,,-0.056417861891140744,0.030617646078259637,0.04708293184309338,-0.06792740484292321,-0.00039223253751653444,0.008673320260786342,,-0.014647704443292267,0.005550716430760296,-0.0556613721901975,-0.011164329227452774,0.00581541771083214,0.0006019230882677441,,-0.027252683902978712,,0.06501202927610708,
ADA,-0.03149452174914139,0.0007290697766188426,0.018752016678164778,-0.02707956217543734,-0.022164121269604143,-0.056396971790936404,0.029198542470804695,-0.03687022136055594,-0.28409283667674384,-0.004357691027042949,-0.05672983370079068,-0.043735072627883884,-0.010459801860603982,-0.00679307607117339,-0.11830843299542329,0.042624912909647227,-0.02816310408968231,0.11358992680782455,0.025126105147733363,-0.03873117147476311,-0.048592999461622086,0.019239050811912628,0.09255791166579606
LAMC3,-0.14403471655902667,0.018558073439118493,-0.05287603588719885,-0.026959407622730212,0.014591274008880393,-0.06956224939611257,0.07136971577170245,-0.16956533735713009,-0.2987520227793197,-0.059797601998840585,-0.06625158893906076,0.029054054799043195,0.02573867510147777,0.0285532822860512,-0.048978884476065146,-0.0612217708217513,0.05261802429548343,0.1402353622098689,-0.09568994583438484,-0.054009602517217294,0.08612197515500469,0.16954428872955885,-0.004085749091315207
CCL7,,,-0.00561022442327553,,,-0.04079002400682344,-0.04604571940708617,,,,,,,,,,-0.04847716630956706,,,,,-0.19141273493425823,
NGF,,-0.049493071139633645,0.008591701246512831,,,-0.009034106476243612,0.012827172974392877,0.037944946705818806,,,,0.06409759801360913,,,,-0.017575414205582417,0.0887562405388613,0.10597223114127592,,-0.030362667754804947,,0.05337040061444155,
TNFSF15,,-0.020215466662510825,,,,-0.045421686746116276,-0.006447475537002084,-0.06431492853129171,,,,,,0.04355586110633893,,-0.051219650501224824,-0.009610514650254327,,,-0.04233425684039626,,-0.06587918258774049,
HMGB1,0.08208516450842106,0.13339208787869453,0.05236872002636578,-0.0474075840091855,0.045234458020713623,0.027698405930656717,0.06203449173986769,-0.24828546149832642,-0.3693412763562286,0.12732789084727578,0.0359469702234747,-0.09516582640617181,-0.012671886588368117,0.029589163103817845,-0.07726416350513636,0.002864285029194399,-0.023306538027915696,-0.06002659622740941,0.045662189416270316,-0.0035389421242299837,-0.026152589233735212,0.06363561703086501,-0.006096552586007093
ITGB3BP,-0.011644960673940889,-0.23773836791102393,-0.01859439238589215,-0.0229951587842926,-0.011446595376013521,-0.05725662726100285,0.018239210719340374,-0.30062723039085987,-0.3206902535130521,-0.023851884174671868,0.025379838364975784,0.035973619135580545,-0.11998515961144265,-0.0944702250219461,-0.026150050559791655,0.003197476249860293,0.059394546491770485,-0.042194954272143106,-0.0117444254045318,-0.0016932863402789671,0.03296260415897121,-0.07865734081339096,-0.02022470407238885
AANAT,,0.009673180689912717,0.06672846811675415,,,-0.04132909391439265,0.015611076486129118,,0.02712947351266439,-0.011857720840467025,-0.01726571570018441,-0.0680446338050144,-0.044452885507896056,,-0.04797408898094267,-0.026304655488761104,-0.018862327984526313,0.05079812680425527,-0.002323423212164293,,,-0.03760153427753495,
RELN,0.018516272329679465,0.23306595882593664,0.0017989828579613443,-0.03158413363130925,-0.0018838055682891246,0.03895626945104752,0.18778317533806815,0.05315764384024069,0.22533890961030434,0.07022060990679174,-0.0293456486867351,-0.02518944298507643,0.06687684429788654,,,,,,0.02906139651642931,-0.005519531581059608,0.10030350790063457,0.13264592013843812,-0.015781380625127916
IL15,-0.06271278253391943,-0.03195097798689411,0.047680208813817314,0.016529958616263232,,-0.02143035912113758,-0.04788656589994936,0.03610393231073944,-0.11860762122049506,-0.0316353669858107,0.0006256665107610128,-0.03830153243600726,0.013174525709200482,0.019486067494266155,-0.03245712688683616,0.020981399905105228,-0.02181374099437038,0.05097868013528887,0.024848569976407057,-0.05874936612928349,0.017776518522505974,-0.08087183059497181,
UTS2,,,,,,,,,-0.19387190454517292,,,,,0.013033849685900779,-0.044978570069849205,,-0.005776681064217986,,,,,,
BSG,-0.26146842632977546,-0.13825496184011257,0.09427208542769591,0.038990063251048285,-0.027699570917491586,0.014856212830617704,0.01721422660878897,-0.02777390510916937,0.08156333622489495,-0.21769329542257587,-0.006427977618231558,0.1616410258087249,-0.21250455568590199,-0.01849359703513178,0.09292041928005133,-0.012905038278446098,-0.04260860561579811,-0.052338237732266236,0.005156171798271509,-0.13699982613165837,0.03144925080796189,-0.10061370277286112,-0.09021033953091073
ADAMTS3,-0.10704849903822392,-0.09740085038968342,-0.0037990790765758654,0.01588603442921937,,0.013646932094344246,0.0013157311142659152,0.040530218271391395,-0.43442008984895414,-0.032514697947447845,0.031061658209849425,0.09110839512628263,0.0021757695489682816,-0.06449744475162265,-0.03040886974454349,-0.05657089113065401,0.1579398667823413,0.10404404629501889,-0.027420595486162113,0.08823291536483313,0.013871384654877932,0.06616754582127174,
CD34,-0.011515680874074775,0.19424792433436425,-0.05126844884380934,-0.04641114000007519,0.08340577550827791,-0.07679291872698638,0.08144568887068883,-0.09804278987787331,-0.22378745922915047,-0.016898500584420717,0.0054368216335162435,0.015272299551826142,0.06344814774596369,0.03534167588468279,-0.08437046903580865,-0.0730310157666897,0.08546422696507164,0.12394475517684952,-0.07839587900070229,-0.025617275005143252,0.10128803339252049,0.055143312047515256,-0.02287535655347748
CCL23,,,,,,,,,-0.06741452040655203,,,,,-0.0384201231354629,,,,,,,,,
PLAT,-0.09932007938930483,-0.05002646937272283,0.0651099856949576,-0.009855186260250422,0.008873412177157081,0.05041931692460112,-0.06819267179245414,-0.35591662934434165,-0.4319399418724693,-0.2628855644543599,0.011698067483093249,-0.007355033169550555,-0.09027503609502642,-0.0037553105503451956,-0.03204667094967471,0.03785242759628629,0.223668247921932,0.25072870350196186,-0.007238178270963772,0.028950774100804294,-0.009611154969196714,0.05889967188420499,0.0830008146337483
NTF3,,,,,,,,,,,0.014384979720258158,,,,,,0.1756573905199031,0.26008956388538246,,0.1702823378302521,,,
LTA,,,,0.028162767575752135,,-0.008157090427829665,,,,-0.013024509026461092,,,-0.0027197027834682075,,,,,,,,,,
CKLF,0.012971134823185246,0.042616422651259894,0.016684427790042092,0.008975103839065232,0.06049561483852181,-0.01256282801081439,-0.037497070908111864,-0.2669275286808115,-0.4521778823709019,-0.004302174822088698,0.011943653989118095,-0.03359148641397562,-0.19356371094562044,-0.0984303094140322,-0.04275942534974637,0.021561689646580916,0.15248335817810274,0.15909229455114515,-0.013015430197259112,0.0411631484908899,-0.015497460380236066,-0.08720835278789613,-0.0024036051591250574
CD24,0.05744140328579662,-0.07653707331836557,0.036854498148341706,-0.07803760686861892,0.03907328200663207,-0.055084305177750356,0.04927335886247375,-0.1469437467934466,-0.05194153104978962,0.17833472865483815,-0.16652936494482787,-0.0064911413989679695,0.05618503713495575,0.07711532947045258,-0.04357559013366116,-0.0018024577294502061,0.21543272923349863,0.2029539114704322,0.006285694736756502,0.16353759504207027,0.041207453155342175,0.0733833111112526,-0.13060290219138768
HSP90AA1,0.14715600091161338,0.04326090123715048,-0.05119593890991423,-0.006538701867850257,-0.08081316928372302,0.024774881700183788,0.2765993175832878,0.481479402087909,0.4830151699500972,0.05612755821049209,0.03575743976296826,0.1411696029430449,0.2629339612399848,0.0683501486783986,-0.0017595241095250504,0.012363325483254967,-0.3202703620073139,-0.3368898820777843,0.07133809001591926,-0.059687505109426046,0.015024329561119062,0.22748833787580303,0.036201144944645235
BMP4,-0.052333110062661024,0.11454441242936905,-0.008210719870626732,-0.056467014665170526,-0.01677710040017335,-0.03055079318556408,-0.05005149812437766,-0.20891723435939757,0.11418163751562105,0.03868884793285066,-0.0557274456479976,-0.01571744529110407,0.01324764186027524,-0.020855415530099338,-0.03625785718038152,0.043879708351377694,-0.02012080453594689,0.1430334195300323,-0.0395262408558696,-0.011530594662140686,,-0.004318165612098375,
SCGB3A1,,,-0.001228201020925778,,-0.03226331200915848,,0.036115053437757026,-0.008027293726309111,,,-0.01240349529883219,0.014877386856197012,0.0025862174516404356,0.09910717324347129,-0.03968691344570514,,0.048427021339430915,0.058005235847598265,,-0.004563230858497845,,0.1051327632563168,
IGFBP4,-0.03353432303186064,-0.011499583977894752,-0.025563691244647857,-0.0014631309993107626,-0.012345492926625127,-0.09816864853226816,-0.08526148835745796,-0.303065945107663,-0.3394409821797945,-0.16958086085575097,-0.02772263769375034,-0.00790951781658575,-0.09763830137779174,0.03471063076259452,-0.08397237676891543,0.025030371532275816,-0.05053271188706178,-0.013058209667268965,-0.12784917406647536,-0.18980210036067768,-0.011877390944972803,0.10641450566000797,0.027236474046852525
RSPO4,,-0.05051161193022337,,-0.05338334624640589,,-0.008629337032842611,0.009872536525651138,,,-0.021285853552153806,0.018135999321603622,,0.002580382981448676,,,,,,,-0.009186433794920441,,-0.08964561970597465,
LEFTY2,0.026238614126562358,-0.0400597882098146,-0.0046602797104200126,-0.008846773600108736,0.07182037509302087,-0.02171740776135062,0.004647575554468914,-0.171132346869415,-0.3840243115702595,-0.06884768342825165,-0.03463601310421858,0.009105388561054778,-0.01211907354526475,0.17106318673171636,-0.08326430901368774,-0.01613348646963658,0.0250390625938708,0.02022121588484425,-0.10374989898164187,0.07245781748121939,-0.0030788131916684334,0.1226177680459829,
PF4,,,-0.017230081810752102,-0.05316457032061028,,-0.016453193104442095,,,,,,,,,,,,-0.015734761561302525,,,,0.00023422528769705624,
ANGPTL2,0.035858080866680436,-0.019565426886805168,0.0033721130851162035,-0.024358329167036157,0.043031927554844786,0.02983032744042946,-0.0501320193902448,-0.4049735007462051,-0.35829161481898997,0.04001732092748506,-0.05549626908353607,-0.010487309175518692,-0.2579158330616955,0.043857712450960144,0.032706647775077126,0.015530941676917836,0.14943935023753635,0.2600177320673276,0.0066576647490132835,-0.0021005788571664403,0.09727223222470852,0.0667322712611177,0.08415465429601043
LRIG2,0.014703218710245606,-0.06500964197329039,0.053239179521965246,0.034393810415017885,0.027192906687708452,-0.07931067852087106,-0.004935098298352064,-0.1040918254842398,-0.14034191172698168,-0.05828057286039583,-0.03460606301452423,0.012794820280392244,-0.008033953926586198,0.04150902754763291,0.009819719498302317,-0.0178473820603466,0.08690758299338386,0.12279078604842147,0.038025002874561446,-0.019918960586448622,-0.009801509907473154,0.010153878628545413,0.041430104942166944
ICOSLG,0.1393604635335345,-0.07434195378010101,0.018002325769011666,0.010233531247305132,0.0019310097097605318,0.017219548091688398,-0.016306310592523604,-0.14345564876730002,-0.2364566395925426,0.006399711451522985,0.0018908863080721117,-0.020912095896255225,-0.09508902066750384,0.08279973593815217,0.009044658101768912,-0.010070861040179964,0.0734051054182448,0.16302789890446015,0.007872891287674162,0.061991076010677576,0.022463401908325235,-0.06399216383724327,0.04092594577472119
WIF1,,0.46699534718076957,0.06468482986229511,,0.18809462258829793,,0.17542553776482708,0.33023453480040693,0.3940840643984724,0.03653850316640778,0.045248238991956485,-0.018269927465022408,0.24991553741680889,,,,,,,-0.047523474837647246,-0.029563859234205892,-0.011999924825956746,0.05989152241608872
NPPC,-0.15052578802397368,0.008330702870377503,0.06184966569315013,,-0.04047699555470722,0.022629970632348166,0.12174237435896562,0.061184426013868747,0.045895174971366505,0.06541726099388737,-0.003651895478680844,0.031902835076531265,-0.15982223029332135,0.0787651608347155,-0.0495801125780528,0.04356729870584824,0.09462500691098674,-0.01442075127289101,-0.025009279817710856,0.0023300935257741383,0.001697771919857856,0.12844084371570422,-0.01837412573882381
LYZ,0.147410743146401,-0.001793519769679277,-0.09904276797482586,-0.005964542520793451,-0.009478035946816753,-0.033473134594566765,-0.15062774740265583,-0.0738522123073827,-0.30434345595051077,-0.0030253361932655433,-0.049645411237321566,-0.10385561541959004,-0.06767824734635657,0.03193381980111095,0.03485277783514685,0.03817600356394273,0.0747873304263437,0.04167591387687335,-0.08455914119503805,0.003987168343358599,0.024836109351546943,0.0294948924220015,-0.10858484200450338
EREG,,,,,-0.04068530595768267,,-0.042629426548320866,,,,,-0.018797330333790403,,,,,-0.10317023993102481,-0.13646179445158962,,-0.06509828859702668,,0.0032291036823615528,
SPTAN1,-0.18407310834950458,0.24914012582127779,0.13745056680529152,0.06432371931574463,0.09524361410459804,0.10018862775900889,0.16385182182390948,0.20453426785603973,0.194129089273706,0.17937171460691068,-0.015454772274505823,0.14146809966707177,0.26141665174320666,0.02539899291459491,-0.04507099390012332,0.06966580155777265,0.11888413746239934,0.20452088976700053,-0.030503066456311376,0.10035120892342561,0.0461170668011593,0.36512301999205204,0.04615189936406082
PTH2,,,,,,,,,,,,,,,,,,,,0.10692127539934466,,,
LIPC,-0.021771166141929647,0.013922040873237706,-0.014848059953781776,0.005579794590554878,,0.013373163601399911,0.06788018817966399,0.06084607759212709,-0.0840861296857112,0.004383859466980729,,-0.029358042904501502,-0.025875709953954308,-0.0034307247768088473,-0.035745502266241146,0.08735373500095966,,,-0.027116583457797192,,,-0.001989846019802075,
COL8A1,0.13797296934945186,-0.26312453024531207,-0.10395887438106821,0.05515742548057585,0.057312356117549736,-0.046733431080873425,-0.06454471495225421,-0.2197634528958404,-0.13674290668319894,-0.0746788425267261,-0.032220330721052515,-0.06794547521434707,-0.17841190944681412,0.06579446842024526,-0.07636131950361313,0.1161501191659321,0.0759985015632012,0.07426291653275381,-0.01546618232646793,-0.07193658843561829,0.08700629206571689,-0.19673625019880475,
GSTM2,-0.06912896251872554,-0.06245416207628684,0.0006859370303806409,-0.03881951094607054,0.0595601254613971,-0.013485136301486185,0.02989878353445127,0.00590678815171318,-0.09823268096267625,-0.09032843636412612,0.02760846306544989,0.03541490787450046,-0.021945302444645643,-0.033143894506910125,-0.0798979880657101,0.013931619395975734,0.07263397975770396,0.12603546067747962,-0.06390355947936657,0.03572176750603874,0.057780120482580764,0.0022731609043673325,
IL4,,,,,,,,,,,,,,,-0.03416928868358036,,,,,,,,
SPX,0.10027865067850751,0.2176194578071503,0.003932298427932769,-0.06518045169101867,,0.0012600464308805657,0.2720244581288562,0.09885406697620498,0.1871584530309072,0.1232318551226552,-0.06302840665369593,0.04568383558632924,0.210425711724289,-0.06528169669404561,,0.04883122562005942,0.045516605879292446,0.038669131244967826,0.034466192519318324,-0.01895416573107423,0.03745680976258811,0.09776402364870779,0.1787920424213233
MFGE8,-0.10017676016730241,-0.22117253473217477,-0.04985130619198806,0.09507440034426011,0.05666233230925556,-0.044112448855733906,0.12387695935548902,-0.15503470303128883,-0.07540060798918378,-0.08296119288817387,-0.05825988236492227,0.055746002343215764,-0.0338755241701022,-0.04050029774800495,-0.061303097257946214,0.03392928243137911,-0.09935436294410385,0.02675067249768638,-0.051115098751472424,-0.13093411449371092,0.04675793081105247,-0.07390974328929908,0.03232251364178505
TGFA,0.18797248914667977,-0.3262174626304416,0.10269565669158894,-0.08671313393111389,-0.015464770258332166,0.04526505587099071,-0.047706762976120025,-0.16882844487310134,-0.20556770986225367,-0.16653602021077132,0.03319518359406279,-0.06570262703375727,-0.05971430710864681,-0.06280032756062197,0.056169400471808184,0.015280651874519133,0.11859374630934606,0.13991282366330982,0.09185902945284899,0.08350966622525297,-0.040946060130126714,-0.06247483882598239,-0.04776924556144005
SLIT2,0.12153124650150121,0.4357491894936469,-0.06812319330209504,0.06328969861666134,0.020400773480572596,0.025430256663980213,0.10554495879148307,0.04729080841671107,0.1563337470840098,0.11679941796027311,0.011825035753471519,0.06438355660725555,0.254340185329897,0.07815736103396541,-0.057482172915367606,0.009540624129567065,0.08800914513680762,0.04870797260088588,-0.04466475246379263,0.04588982362475617,0.10885879043824065,-0.003046060143168061,0.09309175158820827
