,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,0.02735453610930477,-0.01805495605880859,-0.01657331088923867,-0.0032808755934583232,0.03197906792524202,-0.07540670676094374,-0.040956124723789074,-0.0427901717226827,-0.009555298495276874,0.012719926850401722,-0.05100296776956653,0.05925216210234385,0.0954491676175445,-0.03216807766814543,-0.014364769101509833,0.06848640536705611,0.051147538868611696
XCL1,-0.019116403365118252,-0.028438319721978134,,,0.03939618878930775,0.009758053595098931,,,-0.018491888803947823,,,,,,,,-0.021275393026714943
CD58,-0.01109230892866727,-0.020997584328382696,0.017270333689168502,0.055083351248993814,0.09206273915620637,-0.012540644621758155,0.06266122579135974,0.11536663708608806,-0.03390005765778099,-0.03492690418274235,-0.050262792211313745,0.0012762508004682638,-0.009009446826367479,0.06106377273972568,-0.004440526409783725,0.026969485799102695,0.008201505871371369
TNFSF14,-0.031271357550854285,-0.028654538841854087,-0.019368552237058412,0.18349906396088295,-0.010915746310741853,0.02841888011352492,,0.026660890323966836,-0.02981900696041428,-0.02038396197848289,,-0.01890695115767113,0.025811924660529468,-0.054141885531725296,-0.02122516102787017,-0.0007892416348610212,-0.0403910219755152
CNTN4,,-0.04345940029084069,-0.015161640905093124,-0.019602377997115422,-0.008738399565421905,0.006653273386191053,-0.004082622343998595,-0.0417444711093459,0.03158387267347,0.0038682816714241397,,0.029330050045386018,-0.04243308804070082,-0.016883734830284203,-0.04407884886202925,-0.0075835833957894555,0.013049347205169558
NTF4,,,,,-0.024360785961973448,,,,,,,,,,,,
INSL3,,0.09404575398137503,,,-0.017699970376673757,,,,0.008071230532330043,,,-0.02102688773383381,0.027688958965811243,,0.013513039347518975,0.02161324877249541,
BTLA,,,,,-0.02809523208768842,-0.023246089675319413,,,,-0.026031016629805667,,,,,,-0.031003622573313374,
MFNG,0.024144816620467312,0.018876854187425112,-0.001704087852279772,0.10849715518711382,0.08222431651506333,0.040102398677436354,0.054315116723325244,0.04833269114542425,-0.04435897387350884,0.0587327870169456,0.025856027150309314,0.020936727187189277,-0.05584831202340972,-0.05514989849511902,0.013332546078085351,0.0559858064127896,0.030233249332832262
ICAM1,-0.02390335723025014,-0.044316101330568285,-0.027060794187731774,0.06857071573569809,-0.08017406687607055,-0.05214906411412955,0.03985133346608276,0.02489197007424976,-0.02028837049181563,0.02983398916191659,-0.03775414224768275,0.057373810730264235,0.05872904235711038,0.031165521760280916,0.0017816461300636244,0.036507682466662146,0.06348550858953515
PROS1,-0.05251481157144655,0.017541712683088132,0.006932360513807408,0.038675378478162985,-0.004160851363077535,0.0022734403011056767,-0.007373940273995992,0.10137233000652904,-0.03895140914952255,0.012788989570031628,0.010539154336866708,0.0743610549111201,0.03050902195123644,0.056547884881484274,0.04150622760512717,0.000987200274545376,-0.049398839464547734
CLCF1,0.0031095056551228074,-0.023375890040673135,-0.016786488706146022,-0.02642780783163343,0.08267018855187612,-0.04963395850965133,0.1236251755542144,0.10027978390462626,-0.01735323141313414,0.002281811890322844,-0.042375509302738014,0.0800507084701099,0.0920564199179544,-0.03323759622735187,-0.05058007275848248,0.022914182967394503,0.054847978450409174
PSAP,-0.10893294023363109,0.015595107057709988,-0.04954668636900016,0.0742628221634962,0.07537546904717995,-0.029481591380854513,-0.061512220615133784,-0.033397150056174094,0.09917657095883528,0.015270791460139752,-0.011649124324160334,0.08790664167414483,0.09276076180625985,-0.017963921178417483,0.012150247569303118,-0.05274304197670022,-0.06136409266209372
EFEMP1,-0.042592745754203014,0.010593202552168399,-0.0340852862812091,-0.011656619381851707,-0.03968540554570352,0.018882865584588057,0.03084651717467524,0.0704139330394506,0.015295972072714074,-0.016090677481073838,-0.009561147320683677,0.0786512380584459,0.007431717273023502,0.042330879267188565,-0.010313289207132812,0.014046458330457612,0.014057563534540672
C1QTNF1,0.0718464610442126,0.05256244978707977,-0.03165146368446564,-0.013456919642880854,0.004912237018295552,0.059516018877168765,0.007532045638736515,0.07665686778655177,0.030198479513284384,-0.01964192960102953,0.08041670798478406,0.06265158106700701,0.013603013399393807,0.06501005049673547,-0.026980505766777834,0.03586993745637966,-9.718922410238e-05
ALB,-0.028779298046219752,0.06706930752904583,0.06300438153555947,,-0.013308128178550632,0.0034353077493987434,-0.01905554358395547,-0.023481768685886886,-0.014173366709500647,0.02586298362642436,0.12544097666389803,-0.031168967745356185,-0.04051164785165969,0.09893105258383787,-0.011700103306753154,0.04686265488556574,-0.010527037374961195
CCL13,,,,,,,,,,,,-0.014035215834746331,,,-0.023808426298082223,,
EFNA3,0.012829768462267825,-0.034167779709925405,-0.0008505047981520808,0.055249618357035596,-0.01548902413847007,-0.013179951868723614,-0.04003660904235941,-0.017462451145075567,-0.003695454039751376,0.0025374209793654493,-0.05446513443333853,0.07977879938881023,0.05021888312963532,-0.042712808350514976,-0.05304517670226094,0.06477272750873811,-0.023048335467168182
DRAXIN,0.0018017210644970362,0.06558202224664188,-0.009137094613698679,-0.05426432431368681,-0.04647658393299101,-0.0665271984867244,0.07844172130429457,0.08805573773991839,-0.021760618194904543,-0.01858981997410411,-0.028182044193650845,-0.008568279747849683,0.02098064895923817,0.05796679550849328,-0.04847139478294929,-0.0016155807676763217,-0.0008803853420886954
RAET1L,,-0.019845650948524328,,,,,,,,0.015799555439656467,,,0.14158846868496644,,0.06407962096502826,,
NPTX2,-0.050021219479483695,0.04322980983405363,-0.011399385837481514,0.047019279174368524,0.01856565968935635,0.011361385615676269,-0.054184569166271686,-0.05667705643561848,0.07107505516016864,-0.04484817741541753,,0.039727533147689384,-0.015296027007413336,0.045180709767626434,-0.03177095006597329,0.0014207669882382128,-0.07140664656748133
FGF11,-0.01617259940941786,-0.01977972549340318,-0.025199708083699264,0.04382856815957984,0.049801366047230435,-0.034280391384792795,0.08133243286292433,0.11311724810429047,-0.00407916095550608,-0.042135626128251245,0.07149809670324979,0.06111303794509079,0.029346112514809466,0.06806013092646265,-0.08082862017516662,0.05135053697413948,0.011214104369831841
CD59,-0.1606260563763122,0.05274401892754209,-0.03464305758033314,0.0545750107772813,0.023690024239556715,-0.0025531193165745257,0.0019926956879878746,-0.021163247477036802,0.028476542509246958,0.061317850954966405,0.024181554508360126,0.04309185665200572,-0.03799487575762575,0.04031093510284075,0.07120996304747118,-0.07456668504629507,0.006072785880380746
COL9A2,0.06056034644807803,0.05029415722249203,-0.039734658180664864,0.04132590926043674,0.008322138980416815,0.047572355166928045,-0.000699675699974327,0.0009596241421071005,0.06420029495971077,-0.046985494485074476,-0.015618400665811832,0.016847932972267957,-0.044022914971280754,0.028878856231016742,-0.025253532111005027,0.02345244334642834,0.05238930487971365
DLL3,-0.09055919064700735,0.010830929629384187,0.045982815932081054,0.06048751640713372,-0.02121716639040185,0.004696041810417711,0.05467991435100617,-0.03853957311007141,0.045413732413796176,-0.014490588378224978,0.005364017237339792,-0.018538315580853316,-0.05168367763501679,0.09358089083936726,-0.0322347890640008,0.06327251025597756,-0.047537641662423746
FGF5,,,,,,,,0.001954325960033168,,,,,,,,-0.008894133902340595,0.08815631019136365
LIN7C,-0.012602916178911419,0.045666457432139096,0.020891728391301146,-0.031166123701747196,-0.03558836041346096,-0.05052232064525292,0.035031173025072346,0.00619988707684962,0.014510704337034774,0.026866807226924853,0.10297895909630844,-0.014027736946790523,0.0021776493352252146,0.044349633080980735,-0.04508031404151748,0.04038063648071411,-0.0606614282515669
GDF7,-0.01980085889402987,0.02669040678731207,-0.016269519575742995,,-0.0031621008396026055,,-0.013830541386743979,-0.033448382359704355,0.027260164278555325,-0.005770994124896746,,,-0.015334559285807774,0.1303696237307889,0.11194101517125347,0.020867983276457367,-0.012806770310463478
PSPN,-0.039313966458647674,-0.03174864476822002,-0.02931336900225883,0.025170616269293598,-0.020769214408411923,-0.049818112421540356,-0.0377853135320009,0.03863597359585531,0.017467703309461652,-0.026972697191342303,-0.03924403542751731,0.018658299904073604,0.02176758927756226,0.048727600820673206,-0.027441522811687956,0.05412904785390449,0.04628958974711075
ANGPT1,0.03454360107070863,-0.0009981986184024836,0.0062705573026680785,0.08208030272281439,0.012578929201883079,-0.0209751788699981,0.013814747580360009,0.08330640905057825,0.0445234619631584,-0.012664223141799798,-0.04355802359282195,0.005896769914389243,0.028882811527549276,0.032478957495229326,-0.008674865505275544,0.031326359533999426,-0.06921701647764168
PNOC,0.006071541966852134,-0.03002639193456368,-0.03404703395857935,0.024403231837117612,0.030981206321262597,0.008998049965013064,0.03775939818225745,-0.06823639950677049,0.11562156959604732,-0.026303617209853147,,,-0.016306837796543464,,-0.020456288335821256,-0.0330923178084139,-0.08622131507503754
L1CAM,0.0032479274565442437,0.0034574109474743322,0.05000014080915081,0.0009763311818636313,-0.023950972503179426,-0.03982151021339494,-0.03876092996514064,-0.03549410494294058,0.03543572391420778,0.011502739965653232,-0.032810053660436815,0.047797069912350776,-0.02774481508130382,-0.02920031616906526,-0.0803932798715513,-0.006667374448334539,-0.12622012904337468
APOA1,0.05225429701057781,0.045106180369008216,-0.022531100472162554,0.026747866275406734,-0.027564779427230852,-0.02908172079238185,0.0815412007187413,0.028805950771525386,-0.01690533244270881,-0.03298948411087558,-0.03820594556256121,0.04587258820510528,-0.013227813362258369,0.0484189196573356,0.005853798488344352,-0.01672016134721337,0.07341293783122581
PSEN1,-0.04499244741923668,0.02866713065235025,0.014921435171682238,0.05786546237158018,-0.021976683495371446,0.043116990547571364,0.03738485262090985,0.02911132757963671,0.040930391989697126,0.0625632913330384,0.06487199749137698,0.03255851738245177,-0.01215182571369882,0.015109395908790733,0.02022693664832513,-0.014566887239615455,-0.04016795224259119
CALM2,-0.022821674042500156,0.08361253670829752,-0.014665701921800195,-0.00018109609208858345,-0.019081333285623604,-0.027253047878188063,-0.03781782953627357,-0.12034051139992041,0.09664707925129545,-0.053043299166842243,0.06760921296571416,-0.0018933211793363087,-0.03788365531086562,0.037687557737390395,0.000597489161754355,0.08766265138889168,-0.09692523821477605
CLEC2B,-0.036949427066887294,0.01959808052151436,-0.010083490306462328,-0.03508706883066327,-0.028026541194540712,-0.007680964407159367,0.051992995993823884,0.10388964877942777,0.030018235859102002,0.021557660072707173,-0.007479150491152748,0.04687639859659149,0.03782162936627954,-0.06800401296260362,0.02004778768280484,-0.03365966533166772,0.06377189961548792
NTNG1,0.012435716968556916,-0.0013190134740242413,-0.0034348817764348625,,0.027084824222449913,0.01935313570415973,-0.020707805458725633,-0.03014618537489317,-0.008001133601967471,-0.010911461319966445,-0.031823485907400514,0.0009829906601701024,-0.05845046683003689,0.045038398197707365,0.029090028153307145,0.05914156886051671,0.0012944705285758025
LRIG1,0.0435251965344163,0.05799580803992117,-4.887295879440978e-05,0.05354716605458118,-0.027967080928173033,0.0126186255354313,0.0010624895254253818,0.04851134647741445,-0.03301160182054875,-0.0047659282226499115,-0.038908388338163055,-0.013620397436919897,-0.010650013306004845,0.04947173130653913,0.03628055064523943,0.03792477539233481,-0.062386797820116496
CPAMD8,-0.017423056505729725,-0.014203916079950694,,,-0.0071894698018963865,-0.028310559628288542,-0.037911427237302696,-0.01691521936122593,-0.014400469896983955,0.04870914131638268,-0.04102515738321227,,-0.017227138930648877,-0.010940726502824722,,-0.020732266170450195,0.14344265486221175
GHRL,-0.027797234098435417,-0.04011196749072978,-0.020636128526116078,,-0.021812397507563433,0.03722735579694529,0.05301133302681448,0.0061859083001992105,-0.0018507232549676092,-0.01858981997410411,-0.03596126388412,,,0.007227089913763771,0.021012893464521815,0.0007891622739676896,-0.019000572871672436
NPY,-0.025560303883631834,0.03599704039392146,-0.041739606676672925,-0.01576662162402894,0.007488988010410431,0.09043651878696958,-0.008063327965112931,-0.027836361519065943,0.02214900866815263,0.01917452040297513,,0.06569251203331336,0.006223351518358221,0.007513042797065747,-0.03458747463207017,0.06732353982744417,-0.03717915794551453
MMP2,-0.014274793822694464,0.09254746973173843,0.0018676854993156069,0.006318952417527326,-0.018983644317690052,0.033766275975603624,-0.0019591039288966404,0.08382337398646468,0.008469833082883278,0.005619908420180557,0.1304128905725983,-0.019425069477112592,-0.10479179539183192,0.06575151137696185,0.004195034216228142,-0.06402962579969397,0.042251294215574095
LHB,,,,,0.013654607786516587,,,,,,,,,,,,
PPY,,0.08957980557423494,,,-0.03173936857605396,,,,-0.010524400700941948,,,0.10833403958630275,0.07426832888117495,,0.007727108032846575,0.02890492265175543,-0.012149142960451843
ALKAL2,0.04532454656591882,-0.0007518344858072016,-0.013058955061707737,,-0.017968687926839744,,-0.0010879234947250248,-0.019179045350765957,0.02851614830434974,-0.01940743566576746,,0.04402870038521983,0.0025054671062843714,-0.024466821125758105,0.015443377155689083,0.05900531625699939,-0.07346591863695028
CSF1,0.042858213457030336,0.004677423009709097,-0.007655834038316206,0.027521895113239745,-0.03153220105694428,-0.0429674726656901,0.010958080874222245,0.023473757282804122,-0.056855118824146435,-0.01851874358650381,-0.05407957290663824,0.06438020755527533,0.08668753136275041,0.00958024863590572,-0.007109574323630092,0.03203228897172018,0.06430874251472855
SEMA4C,-0.0008041194007266872,0.050697000051233655,0.017081773291509266,0.06146308910317795,-0.02585637778266299,-0.016337782886941443,0.028830135484593834,0.02890665197069656,0.03794775833236918,-0.04571339726518486,0.12276842653267957,0.04947423435510987,0.02180190412018872,-0.019307067847788507,0.0048050972133265495,0.054611624978501146,-0.03782189780984791
BMP8A,,,,,,,,,,,,,,,,-0.028778551299348146,
ICAM2,-0.012498245312124609,0.025569627940413973,0.004920428787029513,0.058929271400283305,0.01335867673000795,0.016035625364261202,-0.005856231412747667,0.04978209124155597,-0.02802522391334596,-0.003800453101630662,0.000694736958072065,-0.04582866259189618,-0.017597651190658245,0.022992209246633828,0.05771042206303984,-0.051614703549165045,-0.026487736554454303
SYTL3,0.05557847448667104,0.0018666846053737437,0.016823712988331994,-0.03945561835218458,0.037446797462812306,-0.05756296745025717,-0.012350826631011133,0.054020973057514535,-0.04856870921658575,-0.00037627835865482173,-0.0008342080699016061,-0.013654610397055589,-0.0017934130343423714,0.020289314568379138,0.012049059070990598,-0.018952873918592246,0.060024669060085765
IL1A,-0.020245311641232045,0.024937045970745055,-0.00033047178532632013,-0.03260221624680282,0.0024076744159889046,-0.015042940646281528,0.02593878864275492,0.022082591529781148,-0.03087219364735875,-0.04059675173368907,0.00428074588948528,0.0668624088553218,0.09657251609502333,0.09236107830192763,-0.02752231447999154,-0.02844510987973243,0.08157834844917507
HLA-G,,-0.00800097313938537,,,-0.019258203259891603,,0.036249229839920974,,,,0.06957910781915103,0.02874435297183656,-0.006508590688178509,,-0.018807439822426324,,
PGF,0.05258883492519059,0.0333320243480116,0.010114787574525063,0.013823017197403075,0.02191165427872899,0.007384544910520731,0.05867181833729974,0.06226530805730046,-0.028625597442909375,-0.02496624312901186,-0.03941921218040666,-0.0036037603997911955,-0.04181427112947603,-0.033806056187928514,0.04055547931775736,0.006792175357442229,0.011924014227623328
LGALS8,-0.008127420463755605,0.00503135772328474,0.015230051450637404,0.02531483593921834,0.03649228798098277,-0.0023520337780364555,0.0673908095308252,0.07807761479352529,0.03790212216605623,0.011972232032788393,-0.07530916255423623,0.0065684858220368255,-0.07602770349108728,-0.03444225971334433,-0.014398116837918595,0.013040605090367991,-0.05914297416807796
DKK3,0.007706199041365438,0.04123459400134881,0.05444357711115758,0.08927539576179191,0.03777415172157929,0.013596930413397563,-0.04181542436772607,-0.04763944066462521,0.0409992592789971,0.020280439413863677,0.020438989359098516,0.018455559023496087,-0.03747548738465762,0.08464388803575346,0.10577692372564475,0.021218831554954406,-0.11542902128975599
COL16A1,0.006784220602189393,0.0614509950424517,0.06241608947972371,0.016907668772780098,-0.019902495132998466,-0.00726129129786788,-0.02711668950243194,0.02799568127769802,-0.01492009276419334,-0.020064242060022528,0.017172902459510992,-0.024544866068358102,-0.019837007480020187,0.0491797632126688,0.05099738188131525,-0.027186165528879508,0.002149988530977724
TPH1,-0.0324582427964483,-0.006991862524384497,,0.02040561356645718,0.07432298780937525,0.05410434592017172,-0.015578480022863446,0.05827510596830239,-0.024340730391411564,,-0.03445164205948481,0.016985287284641392,-0.0467052622375255,0.022050610707886106,-0.007372190878304106,0.04687107107987036,0.04863077570339376
TNC,0.039346249803355514,-0.029682973940919472,-0.03447075792658485,0.056421604330542295,0.005221534745349026,-0.05560624155650062,0.03430858353499894,0.10224532748312203,-0.04564880888538692,-0.008492125759146554,-0.020837326419060952,0.0652597716400099,0.008654574231282094,0.08435054315305679,-0.061137467783903096,0.04432533001062802,-0.03699368809540597
TNFSF9,-0.01742304823646363,-0.02169241903071935,-0.02183754997782438,-0.026074297878322925,-0.022228260731603517,-0.016643802918235213,0.016486004765240016,-0.04539173297274982,-0.03308383351743234,-0.02171540272723654,-0.03495623640176996,-0.034494931978518585,0.006749445970759411,0.0041496065980510385,-0.02666638943424796,0.0670445476590209,-0.025234070173455102
C4A,,,-0.012869014865518329,,0.033493549869134255,,,,-0.012476149140648006,,,-0.0156256281322332,,0.09492319886376978,-0.017436795779420523,0.03606055606470134,
CNTN2,-0.10825067702031982,-0.004149737646231258,-0.04671325337800244,0.058188279432870166,-0.018897671319743473,0.007780384885106808,0.05026444764929071,-0.04694231501048076,-0.031076080622086295,-0.017734893270118426,-0.05471501455408029,0.0012882035811417414,-0.03373221683317321,-0.005425510987351349,-0.0048217943005592415,0.09306646129179187,-0.0816202590970637
F7,,-0.021874780698249878,,,,,-0.013529954354142146,-0.0169152095295346,,,,-0.019687389281265132,,,-0.017254817015406352,,-0.026642659771076275
LUM,-0.0013322180286678678,0.060778736258991654,-0.01897340677600158,0.023253313533701216,0.011737673574420656,0.06619247072268505,0.09046492328208017,0.08704660569551115,0.06484422922109266,-0.013674382334630556,0.12170579428445966,-0.009543767078481919,-0.019742135446573137,0.05754517117169118,0.02433540635535911,-0.053294330893525144,0.04824083736035671
IZUMO1,-0.01664827452948777,,,,,,,,,,,,,,,,
BTC,,-0.019845642682172884,-0.020137722607347253,,-0.02589755021015417,0.028896068881310803,,,,0.04071574317972453,-0.07174737137848182,-0.014243134009327228,-0.02613162378018441,-0.030414874387014307,-0.0166978194594456,0.014230153173805004,-0.05427982329917818
APOC1,-0.1525668831391422,-0.0072537748329147165,-0.04758347843320069,0.0951260976834309,0.060511293101915845,0.02840390409711327,0.056986955546833945,0.09171417401044742,0.002637172436656452,0.01273676696431586,0.08120416129419168,-0.049276258690908896,-0.07731043737908413,-0.05443647452946553,0.01589481022636519,-0.01776293073204173,0.057685067350315665
PKM,-0.059281784589883424,0.06157433709531697,0.054671223992822586,-0.021672807110121206,-0.009666615674433159,-0.054317658980220444,0.034038584627955656,0.028304020279794766,-0.045118931337645544,-0.01096861486271042,0.05099225671639605,0.06492785994087215,0.05431635004000757,0.01408879909119699,-0.03587931401163094,0.03453165331783313,-0.006186262183129926
TNF,,0.036145065252408994,0.1314921936279881,,0.02792300489285465,-0.008259537958085464,0.05101141849089706,0.08318037463811641,-0.02846344239357035,-0.006506618412400151,-0.017729731787574643,-0.013824367323122805,0.07571301644470207,,,0.03215242890535648,0.028137274587170955
GNAS,0.04267448504620622,-0.03221203143485683,0.028653690434287917,-0.011232414203506616,-0.03198772415278788,0.002036060940280021,-0.025875588484359308,-0.06445529110981779,0.01171816130346955,-0.02275873384055276,-0.07060337475867424,-0.03388437453580941,-0.010184639235881877,0.04070180036517606,-0.04776286076169512,-0.006082613837380986,-0.06809525885403625
BMP8B,-0.04035598422151305,0.026421565491062032,0.01356019725863308,-0.00772835635513367,-0.017192354808489144,0.043295567880517666,-0.007543228951859493,0.08023488423829105,0.0038169924660313207,0.04658037291314494,0.09746618493003739,0.026030345432701364,0.0320440933995647,-0.022323959741803453,-0.007704368833042313,0.018461113731256,-0.03983370454424352
LIPH,,-0.022422435069402457,,-0.016801772000202646,-0.027385880934594705,,,,0.017656816586411442,,,-0.014035220996557294,-0.0199437094230989,,-0.027401412600877126,0.04815899670077056,0.0441697299687151
CCL28,,-0.031539944116094794,,,,,0.052200772045450865,,-0.015489492784054742,-0.008339353803004561,,,,0.08338448122253617,,-0.022346607312359212,-0.031372291727764526
PTPN11,0.013944824303568986,0.0180806994622489,0.002025134868375942,-0.023786237347426867,-0.02253747956483807,0.033319315657750224,0.0007331381605684029,0.017904916862050858,0.03266674071912502,-0.021367074037523606,-0.04274970429562133,-0.01719223578602368,0.029881769158930722,-0.04405269894707942,0.08577845889918516,0.023727542484394792,-0.053656291454808935
ADAM12,-0.023665178415961812,0.03733535825999786,-0.015324509592350984,0.08837268688116322,-0.028715706736219062,-0.029108803064934373,-0.007723701456989874,0.025960788311208044,-0.012656871124811796,-0.020628064972206737,0.005169231092161421,-0.030691320928408112,-0.06743367591985035,0.03328253785822539,0.03446362279375919,-0.06386543345840512,0.009952136953364962
EPO,,-0.03012846239510417,,,0.0033827511170978868,-0.029820600120624634,,,0.09280417083980429,,-0.029429839318079718,-0.015242608443961836,-0.020713062616512123,,0.005774505559809229,-0.023763759696601775,
EDN3,0.05063391864920006,0.12673495503024612,0.010704178230567738,-0.019819304154535314,0.02676315572018266,0.05383750426908904,-0.019405947846099753,-0.029971364384952657,0.05107769376502159,0.0398047116006643,,-0.008117427690493801,0.0857643255495836,0.024803859453145734,-0.019574001952637927,0.0466477511886236,0.029377684646449357
CCL22,,,-0.0162695191817701,,,,,,0.0055783645348738645,,,-0.01725134976877153,-0.01894177861349895,-0.012495287217409843,0.03637969090369101,-0.012603567953576145,
CCL2,-0.03746653684664579,-0.003372460769555346,-0.018957108632791042,0.024235842538938113,-0.015353204393304058,-0.018735064145303428,0.012413231060385629,-0.007270990227899737,-0.04591000951548465,-0.009988243711366796,0.005774168034502467,0.03485198473655647,0.03026528782853677,-0.07491154424254462,-0.020360965382335647,0.07914585628569704,0.07040736852162123
DSCAM,0.10315785160650351,0.015450041273927089,-0.010591969314165785,-0.011013315910673175,0.003394040226925697,-0.013896040427749846,0.0183138937872304,-0.004090984691288527,-0.008543719096793327,0.030809798753617224,0.0026369585503740354,-0.022761265670917807,-0.06309098963383518,0.03679776258348484,-0.03722333270340273,0.1413172911642921,-0.01216358188262928
GPHA2,,-0.024990943227700926,,,,,,,,,,,,,,,
ANG,0.03241842506859856,-0.053748926368692426,0.05110050899645684,0.0017470789069412708,0.054789318389648706,-0.007739404981217315,0.014161101382224697,0.12472401262825698,-0.0014869169637325766,0.056928117699434844,-0.07360857255149646,0.06620237441813626,0.07542613691768862,-0.00831478510134646,0.016053996278349747,0.08458661061550318,-0.021300546087306936
FBLN2,0.05948539474392488,0.01607221570284282,0.0173622559573703,0.020746680900366615,0.046759424333670925,0.03036940921159294,-0.009344259721725097,0.05156178134466051,0.013782052539095854,0.05033693389457455,,0.045687377402765385,-0.029243937710483107,-0.015253456961995305,0.05321649015321293,-0.0754155629076785,0.04189849329175303
VTN,,0.022279060030170248,,0.0069228528049997805,0.006544060833476706,0.04454429273821524,-0.01557847492868643,0.024649167942632663,-0.0013014286490323865,-0.028462102102352442,-0.052093496911904257,-0.017423344554078544,-0.014565008070150392,,-0.02137593858542077,0.016844544944902815,-0.03361302441430237
VEGFA,-0.0009517969040102953,-0.03710260848470079,-0.018433679368672105,-0.06662790686286206,0.014608672367937425,-0.06059489967532552,0.09576098207952685,0.08595566636386634,-0.03253356306307891,-0.039062151055005406,-0.004162769839936459,0.06977832071310469,0.051027751743641964,0.005963002287635629,-0.04108996827040796,0.024383257170071174,0.019623626853721467
F10,,,-0.018570627112881904,,,0.0769899676529723,0.18035806653465045,0.03023349742833104,-0.011539778403585813,0.08578147707520478,-0.032364307458546814,,-0.02487570322602074,0.011844834425444987,-0.0020685889942327557,-0.031771617807349814,-0.027299681313834975
SERPINA1,-0.06643935628105598,0.03425161975567769,-0.011464970398464343,0.023859182005821922,-0.031730470062836795,0.009923076921462487,-0.023658230822609483,0.07391753117049524,-0.0057119187173731,-0.02037232768288584,0.07222379321767969,-0.009607228065318487,-0.0048988480937668544,0.029016584641037537,-0.018481128372784813,-0.027855515773487226,0.08972430857102108
VWF,0.038856279081866625,0.07428852769271645,-0.02140317370646167,0.08365690681801471,0.011405727430061218,0.0037733319486315487,0.07233881671720412,0.0832438978689908,-0.012179286146178052,-0.02806730942160992,-0.023471603940226304,0.023855500800366677,0.003537470021015018,0.03982033663536879,0.056103015359156745,-0.04039278636216643,-0.00011313537283396782
GDNF,,0.058113154373170474,,-0.029911299968763506,0.0024219286726263408,,0.0803334479308604,,,,-0.047209446165686376,-0.004174329990226572,-0.009994777973467546,,-0.023116541763742966,,
VASP,-0.03992341987759508,0.025756711672908533,0.01671651487830352,0.005254722636323541,0.011605476540356357,-0.056921966313696705,0.03872975843457972,0.06971869413578935,0.026788197883017527,-0.010289351016838469,0.05407139984635163,0.07780435475110477,-0.03760992767814417,0.017135910865181035,0.039488473747802316,0.015809447102792543,0.06013695310107959
ADAM15,-0.01080216110017755,-0.00046958703508100433,-0.0026458068710142587,0.0638138303801512,-0.026502182144557535,0.06875137815090325,-0.017618457926004503,0.012054737218754621,-0.029032919479945445,-0.028877372549552867,0.00574453240040768,-0.021241680420498354,0.04549220652765,0.008428994284267364,-0.0343484767602694,-0.0176843350055511,0.07028313491073612
WNT2,,-0.012665106915346093,,0.019163793588731916,,0.03617163059768058,-0.0256358337526022,-0.006583232066614741,,-0.024216856935851128,,-0.01890694258925923,0.07394101394509794,,-0.019821828924223572,0.008179631898303808,0.024499777071189884
CALCB,,,-0.023537765790391095,-0.029911314196927774,,-0.036316034922383916,-0.015790450892739165,-0.018698400011835276,,,,0.08696270918977161,0.03942764181777187,,-0.025786584034414934,,0.0013149098916292777
OLFM2,-0.02123998540585907,0.01147649642256618,-0.018684555252548175,-0.01594849612288212,-0.04217783319853914,0.017145216614633352,0.020729866528161896,-0.01543504228851481,0.005055955481032979,0.03358469986358616,-0.06713791415682457,-0.019115541148555317,-0.09268581487132081,0.018027418286783153,-0.028747906653603612,0.1006414454606128,-0.10356166015286411
MFAP2,0.007243930056651872,0.06326402986267703,-0.0056967087206006945,,-0.013181378350204671,0.014422483411132754,0.059539902908062874,0.00859860294748964,0.015714446285239724,0.03204307094377528,0.0575249785463253,0.025030442428081483,0.0009431283128411244,0.04327050834567784,0.040919785114871876,-0.012853392328431095,0.007613764964943555
HLA-C,0.06349899085163307,-0.03688938225130337,-0.023092054083435603,0.049958375130153214,0.044390727467646315,-0.043716185421176855,-0.041705922738382806,0.095933554222997,0.014445389229377435,0.03919191457337466,-0.04281186466073686,0.06786388338267334,0.0360945888997413,0.09150910808380577,-0.034118352794960026,-0.019222959654742855,0.048653625745935604
THBS1,0.0997215920690564,0.03614200002171776,-0.026655629334591095,-0.012749973357494518,-0.006550121405099931,-0.01088399479608188,0.02670260223941324,-0.029021665820416407,-0.07274861291141559,0.05221077007746929,0.12348566002879749,-0.018326538292269177,0.041277053963636186,-0.035308043997880956,0.06187963589476361,-0.09432830547925902,0.02796446519059763
HSPA4,0.025601586580884666,0.025984094960284438,-0.042680771037262415,0.06386280932867076,0.030573049590383795,0.06496800338560696,0.08742597227559573,0.04509204434310841,-0.030973227476789086,-0.002165933286862492,0.024048281938038808,-0.005739394324836385,-0.03442552664706518,-0.008581657601119026,-0.04892742023904025,-0.007548203295463917,-0.026509029432985998
LMAN1,0.09377177794760964,-0.02125542622389328,-0.02281383606572976,-0.029448113304979612,-0.007518872085018855,-0.06341427416383824,0.04965505828283439,0.10877699493143508,-0.012540633712978408,0.014200206500664643,-0.10217688333853288,0.00414898733082744,0.11962174478071867,0.031713530486366125,0.011913235664120232,0.031577107998580274,0.013659953965075822
