,UKF243,UKF248,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk
GAD1,0.0824163621501037,-0.003713970187672739,0.08330952283193747,0.06456976581282664,0.009605674176183892,0.0024930072165705473,0.005075630864661148,-0.10267184711857587,-0.016446477879456717,-0.04179236442098685,0.004626991531964385
COL14A1,-0.026597954873034575,-0.04643471406017302,0.025442974389716384,-0.015561834043672843,0.07843796561226832,-0.05833247192325524,0.036207070301580276,0.13104443670745644,0.06406502442785236,0.031122641233708143,0.051765848401777004
HLA-A,-0.1013578449649287,0.01043636208148898,-0.042934906241538506,-0.08274949330214668,0.07660534584109834,-0.053144362372806196,0.012338945042436135,-0.017388483323539306,-0.051027321960911996,0.09461411055517925,0.02813698533188001
CD5L,,0.05107274934649473,,,,0.028912301146570972,,,,,
FGF18,,-0.020773909752507418,-0.016067235693721853,-0.01620265059311775,,,,,,-0.015224972513176244,0.07178974786006968
ADM,-0.03520903705353675,0.0936441767919822,0.01524140382026746,-0.02464367362463809,0.011706296047513083,0.016672307324732214,0.06910759159669916,0.09720441980189883,0.010483970563983923,0.045684168147128196,0.06720768897861086
CCL15,,-0.038305361058263744,,,-0.03958667989086684,,,,,0.04828643599952106,
GNAI2,-0.045739967402557584,-0.037180514025427006,-0.03066885788606234,0.005668280485104447,-0.010333164909347404,-0.029942656856384673,-0.015847858578173432,0.02320436088542687,-0.10311052713231159,-0.02513839665661085,0.011378442678825047
HDC,,,,,0.05135006659062382,,,,,-0.0354689554619944,-0.027291859321144744
COL11A1,,0.06984800575202248,-0.05482641889688585,0.016814437791776507,0.048138745102229576,-0.04189465272580261,0.010854347531308905,-0.030153689523288424,-0.012798452242887856,0.01358072337522496,0.05993328710523708
NUCB2,0.009720763738189909,-0.05873577826057651,0.0018631563117811971,-0.01885486206057792,0.02466008843347685,0.02457912993234389,-0.016473605259308115,0.0396791945251952,-0.0015521691131801572,0.00507769456145243,0.030434836162419817
FGF16,,,,,,,,,,,0.10465408605689475
CXCL1,-0.016628109581255525,0.04587180973768512,,0.12041496291483761,-0.012626036585777895,-0.024395828569754318,-0.014580887237217111,0.029965011151124484,0.031797310656726696,0.004421754653973594,0.001708536643780262
VCAN,-0.05360949697717313,0.0053758975863938485,-0.05494948083266918,-0.00197123855139044,-0.007747773593811315,-0.03410168038127097,-0.007994709626061065,-0.03210339142096424,0.05885915402725012,0.03273387291607768,0.02443382219822459
MMP7,-0.010265967951482347,-0.012230837935702973,-0.020272583195851058,-0.014933358468489668,0.021166391309432882,-0.020311160839471192,0.0638083280354922,0.03457376303431796,,0.017280107035897642,0.05430378602209027
PTPN6,-0.0010339654447788515,-0.027747733743722174,-0.07787570393444301,0.023627650422635097,0.010868399964390995,0.0026726919988490304,0.017464401471988286,0.04378670237938538,-0.031885611697693876,0.020134293790923144,0.020124877370865213
PTGS2,-0.07806537175819482,0.017093071486222425,0.02160606581489188,0.04145276978668417,-0.02692748618337309,0.019854852748957597,0.004235606061023058,0.07158658929935459,-0.02613622722422259,0.08741979032751265,-0.02113756446338758
XCL1,,-0.025159156719962064,,-0.024527482530892254,,-0.02664246385653812,,,,,0.10470186546046065
CD58,-0.032222975129800484,-0.03995844537761674,0.04509028696163483,-6.648893659551187e-05,-0.025692035953381098,0.044764438335852245,0.05868931466384748,-0.006816229208311298,0.07059947129359333,0.07911878973079539,0.10528735079580412
TNFSF14,-0.04862000253545599,-0.02535044406661241,,-0.024233328038713094,-0.012332315360757299,-0.05785351077168776,,-0.02169645895294941,0.014533440692790875,0.10520466136135594,0.11985615802080535
CNTN4,-0.03000667359751786,-0.027604049770706126,0.016532493633646495,0.0018768464771279252,0.07860385537155486,-0.013558166503935739,0.0801770388754535,,-0.02653089516423745,-0.022468477805686126,-0.027377214681728546
INSL3,,-0.022537961071638,,-0.01721973294029576,,,,,,-0.01808011647505889,
BTLA,,,,,-0.01574878851220138,,,,,-0.01748256861364132,
MFNG,0.04295589025365066,-0.06463298645491264,-0.039262358909931135,0.061334938152236604,0.01495980846167393,0.02357834235805119,0.037629114053383386,0.010432258002232193,-0.04297939682650239,0.02137436232189768,-0.05544761077869003
ICAM1,-0.11032997210525003,0.014599658186101013,-0.03810334258404382,0.01711635179459908,0.021617160479470963,-0.003574898528116072,0.04406855527546459,0.1196816643648447,-0.036213329825751706,-0.017270936050629886,0.05143409989189092
PROS1,-0.022375250623903515,-0.019925179634620475,-0.052220565655237215,-0.04778798892229603,-0.01758242284093638,0.024054599448196975,-0.010980911207019358,0.013321662409336816,-0.017130972509364236,-0.04220123928703102,-0.011263374758458618
CLCF1,-0.010788092244312056,-0.014500130311647682,-0.02998950495430111,-0.00449506701700588,0.0227215528961673,-0.023843501873161387,-0.010467819074787854,0.06310910028442866,-0.03912172801867196,0.016501606746105662,0.011991084548550943
PSAP,-0.04183285168057109,-0.030189364289859893,0.020464049400987273,0.045843613450120814,0.051315280284866475,-0.09449988949222334,-0.03924454836611867,-0.02185774769386122,-0.06513382763447634,0.02944258978208739,-0.04360330955983843
EFEMP1,-0.12397101283707411,-0.03513160280568139,-0.07658226882929357,0.010558319175717666,0.027942435977787967,-0.026671894930077416,-0.007234740696052011,0.0654806691182731,-0.05972814610630117,-0.07429005634705445,0.058431717906499675
C1QTNF1,-0.09720562712110135,0.010148198633113607,0.05691361225353086,0.006103250033433803,0.004704543643621566,-0.02818594604527183,0.006937025277003046,0.09383673058956382,0.042880218830839,0.024008312431539707,0.0754698612197696
ALB,-0.025673350777554206,-0.03484427594314948,0.05416413076813828,-0.018799431905354637,-0.014006905574550988,-0.06295277806986037,-0.009045165352296951,-0.05239474237046614,-0.013203404335977945,0.06140174137725525,0.11159260086788256
EFNA3,0.04539761940446257,-0.017331304820828754,0.06691112327736441,-0.01569334093939632,0.02020784354482431,0.03468744491968872,0.07384782396128702,0.012022422259671187,-0.044328917048662625,-0.040729055649115026,0.055850462028338536
DRAXIN,-0.007548143339699936,0.03583609046290882,-0.0013137677294549138,-0.0500495088594826,-0.011246857831777592,0.010760302048849335,0.024158109340851375,-0.033184553731847345,-0.024402354756006595,-0.007050703425112668,0.032510574238213505
RAET1L,,-0.017557290560936727,,,0.04924356305685906,,,,,,
NPTX2,0.02735337488774768,-0.06602459124370542,0.07158032750757723,0.08925283961156645,-0.040242373064597756,-0.008731759114861216,0.040245111738319454,0.06700383076295556,-0.015468364808482779,-0.0008608785648154758,0.014328747315892657
FGF11,-0.08704199761677657,0.052014320210334135,-0.032622936807928306,0.014710466602107185,0.031047694058050853,-0.05426001586679988,0.08573831826106115,0.05465858218975338,-0.03466518372630475,0.03955293615712036,0.0968791306235153
CD59,-0.04120317769850829,-0.0329174675107073,0.022635547167492685,-0.04826195931235658,-0.012083245304738659,-0.0005121423921813872,-0.03334237451952455,-0.08073986049952596,0.04799731888485857,0.004856773425395805,-0.012839018185797873
COL9A2,-0.05478344506278415,-0.08027425835328968,-0.012394088138148535,0.05146488791769483,-0.005925474680775533,0.02414568744263766,-0.033843413414477684,-0.07245237143717262,-0.014017912820632349,-0.03592432821231849,0.007757454583405855
DLL3,0.0031929436125090927,-0.030961956149636857,-0.09509981587413491,0.008517844520657729,-0.02843175813085233,0.022289472762703492,-0.018573751135130996,-0.032375560165143126,0.04417434454320946,-0.01920587061789043,-0.034417508565589984
FGF5,,,,,,0.08991147923615281,,,,-0.009620699996768648,0.02171293013133891
LIN7C,-0.03922782928910924,-0.04995719834056747,-0.017491203041271074,0.0015759880336548321,-0.0035577116962987026,-0.008069092101361947,0.029367749659576003,0.012014265809673156,-0.0534206756039853,0.021185426784711397,0.07408669909387965
GDF7,-0.018138701817194024,-0.004885412546862939,-0.018061519872902807,0.02970793150301783,-0.012332314881523502,0.04115282224154096,,,-0.03454463117474572,0.006362759886932338,0.033488929831472496
PSPN,0.007194239138799904,-0.0019047276934899588,-0.009740412128166795,0.012728818595030887,0.03231032118992705,-0.05492468173701994,0.016117230354033004,0.068204599577059,-0.022670004986297683,0.06940187200498195,-0.0030040307587649775
ANGPT1,-0.0572142037708684,0.028571621079457977,0.009881744511762791,-0.003592973574036486,-0.013829538284796106,0.00612178281418392,0.060944134090326264,-0.05347722657518922,0.034959196036907586,-0.022769243466537532,0.07930051549754945
PNOC,0.0006023221149280841,-0.015890073042235223,0.07028750199728147,0.06704769187589163,-0.0184115716082861,0.035822861841270155,-0.021266590447048893,,,-0.018660358650088926,-0.007449505588662668
L1CAM,0.037149091568417635,0.025579392964699205,0.035987542515603904,0.02144057086970847,-0.009296556819982479,-0.08648113773674665,0.001751972761913505,-0.04035752261499944,0.03133784200058896,-0.0227105474433756,-0.023385532682218674
APOA1,-0.038965524630661656,0.022506980206173435,-0.0062994929304725404,-0.02242308779614465,0.036228478754809335,0.04249437767506306,-0.013123477261834176,-0.026471756033134744,-0.029163849382775577,-0.004154736854129742,-0.04555997645341324
PSEN1,0.0005809366871774585,0.040150687924012336,0.0025011948638558796,-0.0340482110942565,-0.004620827495999846,0.01849919583176656,0.014747784811969332,0.06013798077100476,0.050929273028878536,0.021887045209540663,0.008627283621762058
CALM2,-0.013665252573030211,-0.07270246343781048,0.09495761130934006,0.04946400132114717,-0.017790963979211278,0.04652011071835204,-0.03665454832305549,-0.15032011557978495,-0.0728432680303239,-0.0398756613279774,-0.04973061664500227
CLEC2B,0.055560348464669194,0.03699456317081435,0.04165830906496271,0.022461534829329808,-0.04005476336595482,-0.03871045534640798,-0.0013891714795799177,0.18952271441373644,0.008417267160480111,0.07621135353249604,-0.013317410684211078
NTNG1,0.04689509412111731,0.025997897305238302,0.03130398200027677,-0.0042485446263467366,0.03403387872151583,-0.023733035267224853,0.011138584382549804,-0.040238208842115125,-0.05843366987562272,-0.05613505056698554,0.02252872520570619
LRIG1,-0.08511424874773621,-0.021104514141806217,-0.054245101730572835,-0.026111352184440825,0.0369821846525757,0.04346833643900246,-0.02078023857184277,-0.11713099653019486,-0.026463382047882008,-0.07494664443897091,0.03687791837605555
CPAMD8,,-0.014799938686437426,0.07132031387827309,-0.019100659623234793,-0.022826095128621465,0.032450329112338486,-0.0032055246227053755,,-0.042386898225244184,-0.01894448853288633,0.09279427411783034
GHRL,,0.010307220334788477,0.002267142772599433,-0.016521082765934152,-0.011246857831777592,0.07706274136749744,-0.013717292114713833,-0.03207041602960381,0.03641646813202143,-0.0260065349089921,0.011426813463772804
NPY,0.10385613660870786,-0.019515340492421967,0.009372235516501857,0.007436986134384979,-0.01490400091303403,0.03359381834092319,0.021873087121447064,-0.006835403225339972,0.011158376628475766,0.050431461748189355,0.02850364250405442
MMP2,0.04770320970534038,-0.03380129172537178,-0.027591765712688274,0.019068263506440027,0.002245844101390449,-0.05269833219934601,-0.0012580045147280862,-0.16684408438027604,0.03665815444263139,0.015146241743253847,0.04315766279209905
PPY,,0.01788194635642015,,-0.013959474723066379,,,,,,0.002499348149979798,0.02790068584971808
ALKAL2,-0.023708776971520056,-0.022738347677819987,0.05708984860349646,-0.0005609872679666872,-0.00987912315115469,-0.014064968953995272,-0.025574466204032583,-0.04787039489970912,0.004511322324075663,-0.004041600208025699,0.08293680258593149
CSF1,-0.027784140707405026,-0.06194086544443539,-0.0807887373826127,0.03912825460094361,0.0626608730348477,-0.010377011210555188,0.014479582030875156,0.005339911427601892,-0.04803975289631834,-0.0853234872268533,0.0646224889634973
SEMA4C,0.02098178991057888,-0.010119026845253362,0.0002852718662829515,0.00871785335561467,-0.020532925277531772,-0.047865738644895524,0.02608024317908524,-0.07721582854651074,0.0027738676629049,0.029821122754865745,0.043443856712058804
BMP8A,,,,,,,,,,-0.01622787777468036,
ICAM2,0.01293977217213531,-0.047842375726990294,0.0011083253359855758,-0.027372906466052803,0.017875219346716764,-0.05738878332308468,-0.02487065688700011,-0.08874759261444307,0.04546000089631581,0.0028002355957875255,0.006584846292611399
SYTL3,-0.030922104622085562,0.04069207313764964,0.0026638522401116736,-0.024698120021728366,-0.025337174412255897,-0.009683113974745548,0.07011510286444186,0.05462187590089297,-0.03383768056533078,0.11393768506503764,0.03745123318585402
IL1A,0.05883289260475624,-0.01200102796542001,0.034153739551568106,-0.0042073630743620725,0.04994436433927164,-0.023487074336803797,0.04471882230838162,0.06872206760864785,0.06398795174156657,-0.0061709848918012865,0.047170181137826575
HLA-G,0.0532681827517393,-0.014059657125209275,-0.023808431692368112,,,,,-0.015151402295344198,,,
PGF,0.013560614678293097,-0.05774166128454831,-0.003838103716596685,-0.028120549051655758,0.020810989824155822,-0.061466387018851945,0.018943439093200277,-0.05975089579827131,-0.04252677659207284,0.02401400046744386,-0.014500874647824345
LGALS8,0.0036331009803415057,-0.009022042533866303,0.04514916113310716,0.03089938111602418,0.007876709324787607,-0.006240129181939389,0.023570069833176166,-0.02933709908324285,-0.011346557413760984,0.011648010650925847,0.006034367642860278
DKK3,0.0019413169268188615,-0.025803554502733472,0.04563992879787754,0.03291015332209155,0.0071968388845951884,0.03293275374039261,-0.032483893537469374,-0.1026314241548845,0.003932102998813126,-0.017577269379359807,-0.04902241615543525
COL16A1,-0.0174398668331402,-0.016213233909850362,0.009298731460969005,0.006004510517262061,0.013299411039638366,0.030867444722985006,0.02245717704864765,-0.10356960075626376,0.003561348328068396,-0.005110009290118391,0.05514809248708926
TPH1,-0.02415743156077353,0.04977941376352764,0.00480656430373722,-0.032285335792039176,,,-0.012934685609461809,0.05701028418364451,0.02398212071631694,-0.0056318268532977245,-0.04464217259232284
TNC,-0.06693623175156765,0.00261879754536628,-0.10846727086695236,-0.013744812305080263,0.013552160917906545,0.015135417425475146,-0.03794140087394026,0.08005869362969248,-0.010728931739830099,-0.07619808938601141,0.06268813526607292
TNFSF9,0.03453364809475393,-0.0352744085076215,-0.010533488788282539,-0.01799521506515213,0.011639007879365509,-0.01248084197376457,-0.006890893702999414,,0.0427406990595947,-0.025681810538391744,0.07173308161315993
C4A,,,,-0.016548257095009178,,-0.023508122850543014,-0.011370080012370226,0.051803015211438694,0.041766902749753865,0.0762454463149643,
CNTN2,-0.014442650107849255,0.014331781664099624,0.04844263095267602,0.00331414486231954,-0.02194378885696473,0.03183383115676643,-0.0029993180816626297,-0.014396684810380414,0.04192969942485209,0.0071951646459217115,-0.0735467356866523
F7,,-0.019352445615017796,-0.003967692248914589,,,,,,,,0.11439239183635792
LUM,0.0480049102968852,-0.03824334384091834,0.004613106970095237,-0.03293855673175633,0.07593227835285025,-0.09159965031390842,0.020937793014542107,0.06998170790072192,-0.031165470525238454,0.002291463989882135,-0.01702606119810328
BTC,,-0.01755728324776093,,,0.06386446634195564,-0.028649973351891806,,,-0.0032564474870758384,-0.04278921688105974,0.021474438309757093
APOC1,0.08533128604715931,-0.02835634528070342,-0.05797483293950293,0.018405705603431282,-0.010814755280081523,0.017576595439903486,-0.021157076949301367,0.022453059467211958,0.013623383504795262,-0.0014884409696557742,-0.005061980730896667
PKM,-0.10824346285052172,0.1010185809398753,0.04942692629783748,-0.054154439977008445,-0.012855108837909142,-0.0378133489940127,0.08054611853207456,0.120395828299122,-0.050326999244924314,-0.049741711756366845,0.058336078098539156
TNF,0.030983274004491627,-0.029011730101436678,0.01281213942342256,-0.037753665592468295,-0.016442657588505015,-0.01658630392076833,0.022641355041524758,-0.017262704171597185,,0.028177607923146095,0.024709980073155207
GNAS,0.01703763879935727,0.08032066018212068,0.06544154261414827,0.05208256427779296,0.00659211732889205,0.020605053055995293,0.03386579654242316,0.06303502514221386,-0.01837847465727422,-0.023532940624268434,-0.019909603011405583
BMP8B,-0.005211419803040949,0.004191718174176601,-0.024519829727768505,0.007043681020475085,-0.01091775562950839,0.029122902024550694,0.04079610089594222,0.06301350601160201,-0.05025097205324357,-0.005974459936757377,0.048857399254518034
LIPH,-0.024816991117500062,-0.01983695110925596,,0.006851645547288922,,,,-0.041948069435958565,,0.021972908602594852,0.04825496980247651
CCL28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0
PTPN11,0.04422156230304412,-0.035866007059464994,0.0011440940567514742,-0.01509883232923026,0.03483433815101851,-0.06190184337813129,0.013482289605077278,0.06153199633845839,-0.06761098759576092,-0.009557596620107264,-0.05404771142223084
ADAM12,-0.07204114322117068,0.0224127349191501,-0.026750243192089265,-0.006094864364743905,0.033061226460008544,-0.05014927877698041,0.056416449075315206,-0.08792703548538376,-0.06068068927953005,0.0037248688319406545,0.004228857267076641
EPO,-0.002830349729898078,-0.026654412586271582,,-0.013959475332400205,,,-0.012934687508964197,,,-0.013400097309000535,
EDN3,0.06661043587274616,0.04761937923688021,0.004179815337027906,0.02890817562812025,0.03826531503274547,-0.003264075520217237,-0.013068154234319592,,-0.002878681253242666,0.048324401166013754,-0.009445486691860213
CCL22,,,,-0.02810770589307691,,,,,-0.024711768957922608,0.021198798573977103,
CCL2,-0.05440035959334586,-0.09731829927116578,-0.023332130126289582,-0.01750044499985213,0.029776343855551245,-0.009137550454941076,0.0013888361168752348,0.0974637808805779,-0.07221428662796889,-0.04421804528992732,-0.002436229873474769
DSCAM,-0.04857489391637417,0.03719048913086467,0.01683517874492729,0.010931703453790072,-0.011032084190741776,-0.007074624504337947,0.09341314157078229,0.018053894544705497,0.07192520923354348,0.08949499155661211,-0.0031093402562802326
GPHA2,,-0.022109289978883003,,,,,,,,,
ANG,-0.0202938566504236,0.007340335615921245,-0.019626219328785405,0.02993683180190468,0.029824309786026477,-0.011974597888491718,0.05328050969683175,0.0940764264269227,-0.010713287550140888,0.09432972502315566,0.0311283916870682
FBLN2,0.09148034827555013,-0.01889069428402854,0.057934634282750634,0.03288624704631647,0.010561003609009018,-0.036195997556825926,-0.02723781601477529,0.03418414154501616,-0.025703458851291397,0.02414335190449864,-0.012989681861569227
VTN,0.0009550786148364541,0.039599034987609576,-0.009424935645514478,-0.02293385029301737,-0.01721959741324084,,0.019866490672413084,-0.03642086469570464,,-0.021853322005373602,0.07342390236991349
VEGFA,-0.08350332515635445,0.12206023045246062,-0.0018368213276192741,0.006580919061260373,-0.010475882708163926,-0.08228520673443317,0.07543921822626126,0.14915544179920834,-0.054935171629690145,0.024209040119166036,0.0562649652269327
F10,,,0.08158897647576696,-0.01530626298941903,-0.03305253802742244,0.001137202967934216,,,-0.021380333990493477,-0.023657801230243226,-0.009414279721670546
SERPINA1,0.07731411681614855,-0.09183918059847286,-0.02310427284799766,0.04470126902084787,0.02206499304471883,-0.024193673105862727,-0.025249636307342217,0.12599297258420172,0.01772482498207266,0.015543720203605404,-0.02543404548558586
VWF,0.07932544973319032,-0.06853792674662904,0.04987058200974085,0.01997381906650944,0.0433862285430286,-0.06471857058146506,-0.06399262969994068,-0.0020909210983844724,-0.020871308066394745,0.0345576611969147,-0.0686439883641619
GDNF,,0.015553058376062743,-0.0199175948030972,,,,-0.012934686501652219,,,,
VASP,-0.03505661601456624,-0.08675538019394205,-0.039368527018033124,0.026442301936750876,0.0006990319226547194,-0.07175421650349932,0.01814094861029995,-0.02534802567972195,0.06909674003327955,0.016611955881655233,0.0395937928816105
ADAM15,0.04364690154179949,-0.06247451021069699,0.025744230554531556,-0.01632853447978467,0.0064719464475095165,-0.00921670687847985,0.0010605309567313017,-0.050785461696395695,0.0577077597318231,-0.03726934554940849,0.031764595755671685
WNT2,-0.021091333297038647,-0.03469990098786671,0.014711983869391144,,-0.014651220262994537,-0.01721365061049609,-0.012104948838910513,-0.04644699990148876,,-0.032587215484853854,0.08096329660500089
CALCB,-0.02207530808436123,,-0.025571626764041247,,,-0.02214069452329674,,,,,-0.007937979863718017
OLFM2,-0.07738363463641243,-0.014534709320894514,0.009463175664543595,0.027256154052466883,-0.006423447172598522,-0.03170570861961953,0.022391543062938304,-0.10028992890493629,-0.006540787743877672,-0.0498068659073268,0.07389876642162979
MFAP2,0.014321489357504,-0.08652826435296,-0.05666549409993216,0.0021825341663589807,0.009810397802156838,-0.025738951085498646,0.014604974577214918,-0.12403044907800645,-0.04144032022611586,0.03751396431292241,-0.055710826274668564
HLA-C,-0.1035920393798328,-0.014309874254730058,-0.03312620667454549,-0.032313378055744794,-0.018384114222670958,-0.05788920322976335,-0.017773120552928387,-0.04749139186580388,-0.013791994750357892,0.03536552507982538,-0.045296687775115974
THBS1,-0.07096745540776583,-0.07939796116111951,-0.049484003317884245,-0.06517576823595951,-0.005738102297876915,-0.048680567048365826,-0.029014646097195555,0.011153705151591397,-0.015423703623601553,0.014040321396455436,0.003346805378160486
HSPA4,-0.014183272073849573,0.0004327920226205566,-0.024946464087564357,-0.05025432314343355,0.0164288453620654,-0.028380190064163344,-0.021821773358851472,0.10101591843319624,-0.027145954869040076,0.09195085056056294,0.07412063564763197
LMAN1,-0.03454734816646034,0.01950209197738641,0.00574614987025228,-0.01619771394726381,-0.011426399183331357,0.01623762943666656,0.05754287940624646,0.026862117339333188,-0.02419096727284785,0.009047549347237534,0.06903143139866678
LYPD3,,-0.030262043782942744,-0.03170692685066379,-0.01954438829372347,-0.017110583092976805,-0.026642452801565936,,-0.04644705187594622,,-0.01274594923888218,0.006202515183697017
APOE,0.028793472783157498,-0.08252178357407947,-0.053295999390451605,0.0350333222301873,-0.0106129380628132,-0.007237452329225366,-0.05599836232683783,0.006945901275270425,-0.04244703844308618,-0.02757918090620085,-0.07271659176736678
SOSTDC1,0.05842166676271189,0.027327724381179867,0.051731521780545256,0.06654405310536765,-0.026405987794921416,-0.020686433311680512,-0.019668327276739693,,,-0.02234659884305623,-0.038260260055369526
ANXA1,-0.08542023150939884,-0.05356981127661502,-0.046674339777549215,0.0029835718920496143,-0.0058833428160320654,-0.02850463983762013,0.02371787968716955,0.0018330618562260037,0.011946047763607354,-0.09118147155787283,0.06286818545561204
WNT2B,-0.0403107583837847,0.038375444287929994,0.08646365803435835,-0.0038747479833188755,-0.024310529397348027,-0.05720453539832149,-0.021180488409187806,0.07225092578959903,0.1215656026980828,0.014524962749099984,-0.04904458346827432
AMH,0.12231690444744096,-0.026960280568159075,-0.01874456929426129,-0.006615617006199508,-0.014524504619566477,,0.10162060276722926,,-0.01990789114763003,0.0019455871676203446,0.11627112954132268
GDF10,-0.02058346178719385,-0.022959182807350112,0.12403620764978161,0.06876523822053408,-0.0005906491337880715,0.030320833149528287,-0.02488463415392098,0.026930422719030303,-0.004406095092124263,0.06833870715610188,-0.034797330871687474
EFNB3,0.013763278748361068,0.01445682442651531,0.08616270349166673,0.08827958170730586,0.025837674212958267,0.0342446990928692,0.06031735297028676,0.0008403306838624053,-0.011084056156399732,-0.020308984147569348,0.007534695309282962
LTB,-0.025033463961160598,-0.039098473517129216,-0.011383840316177904,0.15152367495726307,0.04529277405490394,0.0021232637397122305,0.04640427183477344,-0.06528830650511169,-0.0026555881397601613,0.060456279785885435,-0.0500795058154633
ANGPT2,0.1381263477409045,-0.043273932809231266,0.024063361718216686,-0.033093858102188976,0.02278803583904626,-0.053082623337254164,0.013552359858890932,-0.08982909358534888,0.0022003115960171735,0.0361981117191983,-0.04013957151243588
NRTN,,,,,,,,,-0.025126003401576148,,
ADAM17,0.00369589076512274,-0.0033131542487938107,-0.02724146942537139,0.012592727437487954,-0.020186436554736044,-0.02164334529830439,0.019230535742107327,-0.08229385012876035,0.007771920706230317,0.004260200329803586,0.005223100310129776
LRPAP1,-0.05790575460452062,0.05643901978338676,0.009024402314976488,0.012109110934871629,-0.015626993595738263,0.057515692816868295,0.023379837778840003,-0.047373393085736785,0.04067623308160704,0.006242573362751226,0.02390889441138375
NID1,-0.0305208253280521,-0.054817746279161146,-0.05110978025642708,-0.0026111093818016093,-0.022051531411352743,0.05459409513543866,-0.0650951641805227,-0.020156787764882375,0.008362428823182085,0.04868198251672524,-0.05083788151851961
MST1,-0.02994265215410769,-0.011661241608500217,-0.06489107389286722,0.08304177540547865,0.00951414161552488,-0.03460388835097454,0.07363430064900385,-0.07237146783316824,-0.049107617601079706,0.020885945415442142,0.03416444941951249
IL13,,,,,,,-0.015169931691758351,0.023739191915938634,,,
DCN,0.030683725144980044,-0.08657359515407893,0.020017637814890146,-0.02907484438098313,0.044201002189804425,-0.0730521605967915,-0.054232958476884544,-0.046053814242266046,-0.046734964989391954,0.0035282053928719585,-0.05914193280748176
IGFL2,,,,-0.01654825884601609,,,,,,-0.024059238940687407,
COL7A1,-0.03015481247546237,0.01645295626416361,-0.034480401086197314,-0.06134524708788594,-0.026330814315477513,-0.04046955612657629,-0.006441742571970893,-0.07977111292505493,-0.020725889315441115,0.03174340062348852,-0.043333881393331365
CALR,0.004432389386811194,-0.05125278815229721,-0.0388821701959776,0.00027722718062726435,0.0012047656852843163,-0.03007798998070415,0.015663389544842247,0.04767135694630695,0.01916703082081647,0.013466373946944932,0.02304823319080099
PIGA,-0.048780522744318884,0.05260991407930071,-0.016273246251970876,0.05969633998983457,0.04968402541405566,-0.025391925977850883,0.02487989593863164,-0.07797721285211169,-0.02810562735296388,0.01406901611849358,0.02640686292779554
CD200,0.05768931285309471,0.05335676188243777,0.023770685700016607,0.034455061079479,0.030187935619153478,0.025515791539739405,-0.004026629455973928,-0.035025236890961556,-0.022643493149562325,0.03251046109841276,-0.018954336766984624
GRP,,-0.036815575051030114,-0.03413396462652409,-0.02569317426510386,0.01319541031955493,-0.0024316819575151546,-0.013068156201174283,,0.009170061529878133,-0.015900079930363915,-0.017789909146550154
CDH1,,-0.01388097467332994,0.07186139374096294,0.05397683765554205,,0.010834361708056182,-0.021266596352929764,-0.051955995043690216,-0.03832355443839971,0.022508659915927376,-0.0034502751139358838
LPL,-0.11200192457435822,-0.04449615151352436,-0.03384444447422167,-0.05532114167931729,-0.04592900652044981,0.06399398774997739,-0.0006577428816732345,-0.055953761164801885,-0.05281487608648735,-0.03376181428943251,0.06531066887408513
SEMA5A,-0.11622606829436395,-0.019578919542326143,-0.06657228000646412,-0.005194744747238138,-0.027072675821428357,0.060607235895454345,0.0005520847823621963,-0.1401383912393226,0.011930589423638753,-0.027076713223428694,0.008788093168911848
SEMA7A,0.03281410090620224,0.008759462377403144,-0.03163071335790476,-0.059742039995106445,-0.0004719707401836967,0.04493954646735382,-0.014723806995675659,-0.0571685407376575,0.033661070878220116,0.04844637194057094,0.06716715413415243
SEMA4G,0.003121250534399869,-0.010385578155386953,-0.01972009471640275,0.02603366487719561,0.023150003328003196,-0.049263190016355624,0.09035946396319539,0.01629284725991108,0.025219176869898628,-0.034016410011845744,-0.015991829240734022
SEMA3B,-0.1015276110431245,0.01727124421758406,-0.09682134749162977,0.04406956465529308,-0.0007431076044757422,-0.015905257987209875,0.035725999191679986,-0.04636790690518745,0.004178269720576084,-0.05118537498372208,0.05302767198725136
RPH3A,-0.007997489076141532,-0.026687187405233043,0.03792648093395586,0.05476939194401354,0.019684970587093238,0.006088906863969792,-0.03664954954330994,-0.08853968587721556,-0.025982226949445825,-0.03222296798175358,0.017576414607715207
JAG2,-0.014925359866646217,-0.07462060707824099,0.08228031758143682,-0.019046883202375287,0.008213822926213477,0.0019549400540360765,-0.005631195896624104,-0.048108003577559684,-0.012586879518995,0.03123359715217532,-0.03201865589386967
CGN,-0.02694603328841593,0.039558888787705825,0.032060877377189156,-0.01777745157996579,-0.013606579677777814,-0.006206006265309804,-0.02164935200358539,-0.012709016961270811,-0.052331516416836706,-0.002198034040115555,-0.012262246713002217
GDF15,0.00846047552648594,0.01608368452830298,-0.005045076738913227,0.04883089810040564,,-0.007159976122700953,0.016098381867206666,-0.010343668320310272,-0.03320774016594888,0.0065368824814121314,-0.020952089133751454
SEMA4F,-0.0008633485400699624,-0.022665203984519187,-0.0039837403364596825,0.07791202479381946,-0.021270108711051058,0.0831044371558333,0.053255873948620525,0.10057854251270212,-0.0475415924068487,0.030097014031090084,0.022355202612002745
