,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
NXPH3,-0.004872403560927453,0.011926139786280213,0.02414921519648133,0.11647610337939382,-0.04742749830399711,-0.01107855263780155,0.05283631348362634,0.0674694248342233,0.01583340556072178,0.043278307094194876,0.08006919873511643,-0.027022339103931512,0.028232556809067905,0.009327693845669482,0.04969548837697777
MTMR4,-0.001983825215995441,3.0142043225692906e-05,-0.03186968306059905,0.05456235042073482,-0.002909297379983983,-0.0060499778181165075,0.010682373233739263,0.08341678161447283,0.002221456270975498,-0.08804979754356256,0.011002489131001958,-0.051718644919665976,-0.0020965081513932135,0.037668508370901035,0.08900546147963377
LAMC2,0.08707253556472884,,0.06509734196579765,0.04136607253252969,,,0.11668229393576587,,,-0.014853726921536541,,0.01839384813448676,-0.01929514655655818,0.03126563532834189,-0.013668653925023286
IL10,-0.044625293249551244,-0.03009532298403371,0.0376909458951543,,0.042585445568725094,,0.0108266890302192,0.029086686376193546,0.0004911948066992445,0.0550454252270024,0.0780802266189449,0.004358515561657977,-0.006762827917552136,0.12021801398864976,0.02905287605992924
SEMA4D,0.04961727127304354,0.025937005945576498,0.010469616903811436,-0.012552272854323927,-0.03593700586910869,-0.022624909103491565,0.0018082496657647275,-0.0020473343871692516,-0.09821877776514797,-0.06299686449469853,-0.08553737979721131,0.02195590603322096,-0.03601988659855226,0.030300354450835412,0.05404044697512137
TRH,0.03029555665551339,-0.022273670627186763,-0.025538721326282248,0.02341838848899026,0.055921263466238706,,,0.09833091850315138,0.08084055734398223,,,-0.016271170327180708,-0.04876520887586706,0.0008195913439458032,0.11173932031881711
SEMA6D,-0.017023969102595942,0.01117668236886522,0.00012880461276812714,0.15400930923605644,0.05721918198020594,-0.009153764932415546,0.031946888080325954,0.047668085909394704,0.10965608348186477,0.029375102321046512,0.03750650615087175,-0.03904774456564281,-0.01971545850318326,-0.08845471323540985,0.12010307912936093
CEL,,-0.024442676550682704,,,,,,,0.007213394855888823,0.06546793404739913,0.037935783479958185,0.0065714348895429455,-0.0003958425425692894,0.07457422767401337,-0.008617436546161377
PDCD1LG2,0.02801406345047782,-0.030095307388904785,-0.012692267134096035,0.03093589789298743,-0.04445575927090993,0.007692758662310113,0.006321846661103204,0.074681948852677,0.07567135652194344,0.04318856531446457,0.0920577881471885,-0.018982976591088208,-0.0004628223986050157,0.08267243351328268,0.0257897798260902
SPINT1,0.010946634667020425,-0.02934773074357685,-0.030022096694694904,-0.011038782624094775,0.0036356548139755704,0.016159821222631522,0.013734677050083367,-0.04999732978291249,-0.007425238646070467,0.03166079115515984,0.15855121976673273,0.011931871890616647,0.003816049993166178,0.07658838681355074,0.032335179069044526
CTHRC1,0.12611896442870613,0.05522092397151053,-0.018668229507875993,0.22841095837154524,0.0765133866317711,0.012477261855924916,0.09981316633875575,0.12467402247540223,-0.02479232082361641,0.03164823221114004,0.12748520108198744,0.15038394668827296,0.03401999965871722,0.29535774768674283,0.19799645258594512
PODXL,0.1252541078964725,0.02861647263791197,-0.0521874659576997,0.23283272358043494,0.030364661625290227,0.03468034350032427,0.09148580990405741,0.1623316276231075,0.034093109986302994,-0.07881146157697994,0.029344593659260895,0.06013320666014943,-0.01595357421809156,0.23591831459934892,0.20304549342635703
JAM3,0.10158668222926531,0.04236020795519432,0.0346118340563049,0.12015583347162193,-0.008183431104154735,-0.01696451400438213,0.027751054903853274,0.003429313553576155,-0.04155566654999975,-0.029628146167794942,-0.10854911973089,0.0071961342344616566,-0.02214375891291228,0.07034282354701718,0.08502519449490616
TGFB2,0.00657032681739811,-0.010008274472256313,-0.03568336770748523,0.021089572877944288,0.05983558049190962,0.042481154686659375,0.1079831323804792,0.0660934722315865,0.05633765886256904,-0.04773315704591141,0.1552381986397573,-0.022532126211569223,0.007844072375518592,-0.19584067349173348,0.04043416108264201
COL18A1,0.14439279721470571,0.024179579975194418,0.050924606762741846,0.2332489919835605,0.09956703219792347,0.0033631797842023775,0.08385873519612723,0.1749364944378278,0.22518790015642456,-0.016171535187943373,0.04887294358283753,0.1265476569858072,0.0716609358002272,0.3558559200683198,0.22915138835311152
NODAL,0.039596062722447416,,0.0632950012708241,0.2530787439121856,0.16324395713011997,,,0.2215582423741075,0.11377933550727598,-0.08425644424801931,0.08388402140641978,0.07576182779720303,-0.02206544725016246,0.04971445601037708,0.0797319373128595
INHBB,0.05227062441325169,0.04562509000235191,-0.061582772087259485,0.045814657035252435,0.015342830971904193,0.03568288274047686,0.07941008288470745,-0.0010672033927198005,-0.0425588679714776,0.046218538616335805,0.139754808733581,-0.010177233603564567,0.018213911612098226,-0.10436301850735535,0.10520532881635002
LCN1,0.05435502732023092,,,,-0.016287364536171328,,,0.06480374325912636,,,,-0.011609900636452175,,0.10025368232357491,0.028939076880944648
ARF4,0.07132290292943333,0.03584433089311315,-0.019788270813869583,0.1279031510266638,0.015495030697967802,0.003767982232163156,0.07486985714214474,0.11009745451427826,0.13806615570125333,0.08212913187015257,0.20687659970446637,0.04856829333529065,0.005615520239137014,0.1392460457329298,0.06681016923428416
CXCL14,-0.015159323117970441,-0.01129050490597117,0.00021603598346502342,-0.12503313237177555,0.017728086526745648,-0.017782383415654343,0.003283438732745728,0.13191602233654443,0.09249549681829027,-0.11321500420477243,0.08498258305937391,-0.04780691804683134,0.08583429924950628,-0.1768080001770595,-0.031252727397400364
LIF,0.06308383942801656,-0.047509809134955366,0.004199221473920337,0.04570282326259127,-0.03421134756820101,-0.004175819202947637,0.0911945846593725,0.19931566540926546,-0.14163306383923038,-0.03676151530998876,0.10254545644180858,-0.021301914481187015,-0.006530766212874874,-0.0030013335691997122,0.06062458362642551
IL17B,,-0.022273670627186763,,,0.0022834841706560038,,0.10449015099611296,0.07484247566272333,-0.025870956084299,0.03996279333162115,,-0.005510835217140525,-0.027451466745221444,0.19231141272758157,0.005294020349765767
MMP1,0.007981297072941504,0.0037989545831244604,,,,,-0.0526370350131627,0.25016169871108496,0.23348055208253932,,,-0.026008135282302954,0.056019687826961706,0.35245156420141943,-0.00581890697075868
MATN1,0.031161787341174925,-0.0046903769907970395,,0.06225136498144253,-0.017076194420016157,,0.01443319334851946,,,-0.005127443616162812,,-0.008842044482723285,-0.00048658946268723634,-0.025743185908444332,0.04511440269607451
ADAM28,-0.004454253406855252,0.0230963117874498,0.0494425728264857,0.03364349981301976,0.044382920766380854,-0.0005106383588829704,0.04648883195651011,0.11726408050781052,-0.013413674664989685,-0.05668416809999933,0.0766099371433159,0.054107208065014144,0.05090161937257223,0.07343009927654691,0.03005563231501667
TCN2,0.07670271820916297,0.031676592371922774,-0.014662185825211256,0.1656718365809942,0.08641570058836677,-0.04146846328955797,-0.10181659245927019,0.06130594056758585,0.00840950531922442,-0.01612217962966746,0.04066091355472062,0.10107987031070975,0.12334655970740267,0.11230062412775144,0.10444107320037715
THPO,0.001415048460176003,,-0.021856876213503632,0.003911425252436134,0.0636386505666202,0.020694561353834996,,,-0.02748014695819258,-0.04386317824442411,-0.07706214646918642,,-0.02454172505711121,-0.018359261459978845,-0.010999189299691665
CUBN,0.0420449436601536,-0.004870149526596668,0.027468002834436497,0.14967268037224557,0.049339049261459524,0.0008574885820869344,0.09635750029084666,0.17596816628010278,0.017147297121450772,-0.048440593008206245,0.1628606995643881,0.016304370560486826,0.037056306714452494,0.11983573472986431,0.01918797923008515
TIMP3,0.00041659160060289577,0.06984739735736702,0.06844073912902698,0.03065250963815492,0.026917662241561557,0.03482868978705016,-0.08289781659541248,0.05409943765925517,0.1690682961816252,0.08372183225707658,0.05152818190889982,0.11744206029173104,0.07785784247835202,0.2826435138727307,0.19056993140570277
PIGF,0.012643682894499218,-0.017820717550027138,0.0005882952986738785,0.15006451201091733,0.0613195393175801,0.02858673341612544,0.03445990482298855,0.06757071666904027,0.04790292235300242,-0.010284430152899302,0.03333124202232874,0.039402896114175225,-0.01569983724443905,0.00016221455682346054,0.030621264069623337
CRH,0.003736731906322039,,-0.012151939268605874,0.05544337382829533,-0.02504568366990297,-0.02991375385085951,,,,,,-0.00017388314423931196,0.05883394653882156,0.0008443357773994152,0.046076649685774906
BDNF,0.02776278260465524,0.00546469065393247,0.05042906842652295,-0.03425635513649946,-0.026020689558915476,0.0244545826718018,-0.0062630109600538796,0.009008130894709577,-0.03549707866912233,,,0.04535186111867445,-0.041390968082711754,-0.0015202517176776526,0.0905646658929089
CCL5,0.04881063474988709,,-0.01354817206539757,0.016390152058041445,0.09146830149304586,0.0018565686692260464,0.05115653607452835,0.10088819417557451,-0.07165301338405955,-0.012119367928761247,-0.050854479981363034,-0.0448931880940104,0.029077153844119057,0.2833991976798309,0.06917304117550818
GAD1,-0.013449096084775805,0.01494237160718887,-0.005094910818351634,-0.13315925502294948,-0.022653553528164977,-0.03106838146491712,-0.030768773965370942,0.012283169701232449,0.03377037233019843,-0.0361148426599516,0.0015853546936843244,0.004607097091811092,0.012909873433230867,-0.020773395691987787,0.07530680508631339
COL14A1,0.07362091036890904,-0.002908554925184152,0.01854519200495835,0.038226960620012226,0.027571304529459394,0.013030669392668033,-0.08441896755962364,0.08676015284102453,0.11889536484526245,0.004117039324484271,0.003422380409755679,0.058079669454052615,0.025184754702691842,0.2222503365465265,0.05923705881972359
HLA-A,-0.015122450843464738,-0.00997068928836044,0.018385522496495103,0.11394849444913926,0.08237171326310636,-0.004991212640063562,-0.11292427334743271,0.025659744059133707,-0.046593089022220334,-0.004314794139884873,0.009318566296931256,-0.008887497195098676,0.016572353310942527,0.2517011090292951,0.09283890478946297
CD5L,-0.005865891367195965,,,,,,,,,,-0.07832422684455023,,,,
FGF18,0.003698367203861665,0.13876565618203074,-0.00965462487391051,-0.027926804832535682,,,0.01590831109646368,,,,,0.0015968961856979774,-0.011952038172188189,0.05698855896617044,-0.04685325583969212
ADM,-0.04113653744477536,-0.009272517660648696,-0.011622413109345212,0.16275404093495557,0.04171111967056449,0.03928586346541945,-0.01766880231440336,0.07122297733639994,-0.07454910892588576,0.028530789565139294,0.16794351866901944,-0.07910191191436898,-0.00047870673555236166,-0.006261942832971758,-0.005989788860492078
CCL15,-0.011552219797853766,,,,,0.024922587001409317,,0.2485946453349321,,,,,,0.051532050098507566,
GNAI2,0.10528679573200157,-0.0060016935234594075,-0.009774965717537814,0.1547126107973964,0.00956416590297453,0.04830516078015239,0.014836193779221601,0.029684821315126956,0.0026412572994365525,0.06627201132280823,0.0893016372300663,-0.008390814016578612,0.03431629807119345,0.19258566973968733,0.11514715032244029
HDC,,,,,0.0430190421271438,0.018560000887958634,,,,0.05991923917784203,,,,0.008578932817890269,0.04340128500278062
COL11A1,0.004123854478388407,0.03943025488314935,0.02713583514857561,0.22896495962780952,-0.029611799710132572,0.0658672907913765,-0.03692473162940725,0.11369956522973405,-0.06917594002789294,,-0.007095739120159257,-0.012714317180026502,0.000866737849542884,0.022065647866669813,0.08961249179218049
NUCB2,-0.028914847059522946,-0.012716935131961753,-0.02497567404673049,0.0238616057957647,0.0454053086687612,-0.028974708245075073,0.019419968689178366,0.03784353027535562,-0.03524225696770401,-0.0289725775807311,0.027192862958132755,-0.0006194742968312168,0.010800921653174344,0.08957759052674465,0.01369288271448834
FGF16,,,,,,,,,,,,,,,-0.0024513653977011655
CXCL1,0.030893342376806576,0.025031772302059347,-0.02258003415950856,,-0.0027610141853960215,0.08389078021302344,0.03552195914209806,0.023193549158854753,-0.04674256131725922,-0.010280792070312555,,0.009356982645391013,0.06800313645130797,0.11637969286445521,0.016205025383490692
VCAN,0.010111407507621923,0.013018726082611813,-0.00522422243642707,0.2320658460342414,-0.006667742905662842,0.03317363903662066,0.03592137409774767,-0.15471795477174016,0.06436172921209017,0.037321474320467556,0.005779887022259074,-0.002497767857315293,-0.044996558443348704,0.08376561200811765,0.05626350921481344
MMP7,0.03756179479420443,,-0.003926562594773318,0.047059891055818655,-0.011888432901768024,0.02579683519614659,-0.012474716798048721,0.22897640674781627,-0.024285979053640622,,,-0.007462824610273517,0.04687761331417686,0.24619420914899928,-0.005474213606310694
PTPN6,0.01308388186967575,-0.023702081239576046,-0.024750293035548144,0.11255868429861231,0.045618391343968064,-0.023837688244231086,0.032965981160545936,0.0842862684394594,0.0002262879329383224,0.01754549008019995,0.03892014857956061,0.05519715281137318,0.061328273467090286,0.09438756022649396,0.07920206509836081
PTGS2,0.03261975059622692,0.01726598680845627,0.10101834292486937,0.028676031823937048,-0.02195895673428199,0.00042605988376093754,-0.07511296164195452,0.04436673378589678,0.02879390940095005,0.016352404957716477,-0.01188907604437145,-0.05074891242416689,0.02742585691056822,0.027257285499611653,-0.04856958639021594
XCL1,-0.007214816672173684,,0.09932519530645695,,,,0.03432406024342785,,,,,,,,0.06731879551412304
CD58,0.09155966174458936,0.00362289489601983,0.0529243419260135,0.08859021694345892,0.066590122831528,-0.0056426079208234834,0.07751784495764592,0.06858312082741158,-0.01591932559114717,0.017787814910418403,0.09762070481761102,0.11748996274220687,-0.0006987200148963548,0.04068934811752302,0.02228893026225406
TNFSF14,0.0991177043890633,-0.021544234232100928,0.0009661370060474528,,0.005809675088724692,-0.013840617806916533,,0.14124831498160886,0.025114635613646227,,0.03902572992949414,-0.022735697690162704,0.02557643589013985,0.056062103462180844,0.02820628238848381
CNTN4,0.08362082625562736,-0.025605969627525215,-0.01887861544212605,-0.020102855031298647,-0.006619761514469657,-0.013844267889591103,,0.01297725916105592,,,0.00666700067405248,0.001696723271536067,0.07664254639353116,0.1578245879112443,0.06685968046353537
NTF4,,,-0.013287830372555575,,,,,,,,,,,,
INSL3,0.04656001972299083,,-0.009654622980212193,,,,,,,,,-0.025284931393471752,-0.02870344873452209,0.11108518217701459,
BTLA,,,-0.015324820752562508,,,0.05806579168553315,,,,,0.07787791805425424,,,0.05870317120233876,
MFNG,0.06574368727165207,-0.016368173992170644,0.020831474244148083,0.20060561274649172,0.03283313145838629,-0.008943495891094184,-0.03793996718080164,-0.026482241867607382,0.03217157651993749,-0.07125793661366571,0.0747717445731622,-0.004982370381414438,0.028888342456420916,0.10526816830339605,0.034488016698797246
ICAM1,-0.022469763128106196,-0.04271039853663271,0.0041390156182740286,0.12151975499944925,0.09995742649792672,0.027679477781901905,-0.06166252522364305,0.1325506207932561,-0.054357202762033666,-0.04297151894416765,0.09558720508031711,0.03399187108949832,-0.018460300988287753,-0.03505652091469521,0.07125493437175504
PROS1,0.01727453868874076,0.007784651602210325,-0.020448636872133056,0.11676368643529515,0.051099136185529345,-0.012371806961097836,0.07533503900031774,0.12061935541291664,0.021438249553242215,-0.07146833545137657,0.13498908823174213,-0.022275803362137248,0.03247076772048861,-0.0006990503457666037,0.05306277780499433
CLCF1,0.07783663896215555,-0.030706784168194595,0.012112507042042465,-0.03097958729293087,0.05755552371946615,-0.00594064456737378,-0.03803650692450799,0.12914393078995362,-0.08696404471371716,0.014543458721311277,0.0567184373532846,0.0012405678678802732,0.013475715262365632,0.020693840583298085,0.06733120242787384
PSAP,0.08485895913979169,-0.06001000749538167,-0.020499290253407125,-0.17427759995287653,-0.04952860069799201,0.03817521998939894,0.06319518384555098,0.015021714870790315,-0.08781067724069666,0.08649656846541597,0.035834694457758616,-0.03705267451095347,0.0005937632399773364,0.08718665440213955,0.018816364637779144
EFEMP1,0.0623665256650276,-0.04389042552164816,-0.08272405462017703,0.1617460888759662,0.018726715717953753,0.021474456278382674,0.025429920154819756,0.1439290537971671,-0.09071598463796136,-0.04661155853716436,0.12337456630861147,-0.06665616965675998,0.03434440758715175,0.0022433642215373916,0.07248968990571733
C1QTNF1,0.03929726066745889,-0.00041719416663878075,0.0014615439395384933,0.1099980335966683,0.05362629727781564,-0.07404194252208186,-0.04105983213226966,0.08059283121799357,-0.039379806731636914,-0.0012013749636013375,0.029239696218611454,-0.027518276912115423,-0.005606206528199121,-0.12728849607309253,0.08847063641884798
ALB,0.024120625704229934,,-0.01714040473245403,0.01581265720619431,-0.019941350445823368,-0.03512915978532136,0.057283053593518145,0.015709162777215326,0.08977281865786839,0.050837997024886304,0.03496549974111506,-2.1354010568747475e-05,0.0012449364147258592,-0.044406374660655785,-0.005704342169030772
CCL13,,,,,,,0.039616006845354566,,,,,-0.01687741305162828,0.07677380400965642,,
EFNA3,-0.0010321483915631973,0.00023840125686420553,0.04702420345400386,-0.04747126722777521,-0.0013419954971191743,0.0007005999523324455,-0.022077659951432196,0.00011809883811212666,0.01978845766811743,0.0535029202456988,0.1507706187418313,-0.03877589956023088,0.018400286171498078,0.028131333404927943,0.03570195275530997
DRAXIN,-0.036928024374377366,-0.0064849967055292555,0.008864490202055214,0.12197182989149657,0.02379065131911202,-0.017106826371620667,0.04001850872031999,-0.008602767449248748,-0.008417939642995182,-0.020776786214561895,0.11392488244625378,-0.07149097471302181,-0.051516865054474587,0.15352146291915306,0.06364978499429054
RAET1L,0.06078408120825002,,,,,-0.041060689499047454,,,,,,,-0.02394170385043824,,
NPTX2,-0.03713089003051045,0.022811833411974042,0.05551804262873907,-0.16436867280730325,-0.07476352524850768,-0.006988788458474325,0.02599926370066848,-0.0014817891204454345,-0.09352832314644892,,0.017891255221749454,0.04674971720728433,0.11030229670537131,0.19381669573979535,0.1066623025431237
FGF11,-0.045889771536126014,-0.0547615293377721,-0.01242993346969774,0.14658486534158566,0.06896528593683382,0.01535368814290046,-0.020826952346031814,-0.001264895631131541,-0.08667229714052088,0.10558557512774831,0.11176502078224194,0.0005097633231446021,0.018320778632907306,-0.033621285574045104,0.023107070444318294
CD59,0.1251223634810896,0.0069260678245792635,0.0013847713948969183,-0.06827582141551544,-0.011160814241293083,0.013067243130626988,-0.03572821759422872,0.162216819628994,0.019494940890947998,-0.14454580313619472,-0.03170511639191678,0.10966125331969684,0.043736587122697276,0.20347958730322233,0.16825898444346513
COL9A2,0.014235657185629904,0.0034970635260908344,-0.02023586798903131,0.08801449810503524,-0.003968584128957653,0.004931099920022803,0.03465048545391953,0.0526129355643668,0.06192725978696329,0.06335695744069504,0.03892972525534078,0.02831887221682893,-0.018222243789560173,0.03424203754011878,0.04529595803395448
DLL3,0.03571984378229833,0.03929455680431583,0.035369971222167076,0.1751369543481253,0.019015985301220173,0.019414286916113608,-0.007976771954079254,-0.05895644019207389,-0.11642732650503075,-0.0018292210083184505,0.017864626583357145,-0.013585624591112391,-0.0068938934495758036,-0.09600429807622286,0.022125986547628252
FGF5,,,,,-0.01587918510109565,,0.013406340918086408,,,,,,,0.07188414871551231,-0.0025392692535401704
LIN7C,-0.01785846837421095,0.016489262425566184,-0.05123775152306046,-0.027159166012055654,0.030248439623881466,0.008041595587997902,0.053123897715383936,0.07144909606535417,0.07762932456580195,0.038424137176350466,0.040514549990156384,-0.010552512419945622,0.017636947557919235,0.014026142573618157,-0.036409415417998206
GDF7,0.040165259037702294,,-0.017226666071445833,0.05330980019923617,-0.015213856143504236,-0.03435688221716385,,,,,0.024963731800797587,,-0.023334228415728336,0.11261024755769201,-0.00832929881450354
PSPN,-0.03233930887231881,0.009981943289517287,0.08827214616203516,0.0426548749854771,0.040984482120267805,0.009688760990875308,0.04531934387095312,0.07120343440368543,-0.013142176609939837,0.048626592732616,0.06555214759017318,0.07565517269428441,0.018794326193923846,0.07904201062927117,0.0685430987621186
ANGPT1,-0.05284560897715488,0.012417065170331868,-0.010147228739921701,0.0019341065459351542,0.08001772873230437,0.006346265425906093,-0.04569764776651425,0.09253616837427378,0.04752831837482314,-0.007019763278965745,0.13355719158945528,-0.0053278688071368464,0.042244315234674486,0.11493532138482457,0.06542640845472006
PNOC,-0.002130363197894285,0.04307178319076626,0.00146547077561921,-0.08359680860300228,-0.0584295870771849,0.0375098978089703,-0.0034980137586920336,,,,,,0.026795326184264563,0.026478584790312832,0.06988961507473772
L1CAM,-0.03617033195154559,0.041960767197499194,0.09995708789698082,-0.04152400427922918,0.013608126945835469,-0.014306645245972444,0.03732481095044927,0.026537746192728712,0.03239836864142626,0.08009718643560443,0.04989376927990305,-0.10986280241878162,-0.06090661452629825,0.020825221675483625,0.02429873139218257
APOA1,0.04336414533030939,0.05451719072739309,-0.015035480130144429,0.1032250072701998,0.09475350325465215,-0.00992408605931247,0.000695731775612359,0.05618299390371276,0.016143608896420285,-0.03138426909114251,0.05992418978911976,0.00044816871388802225,-0.003841452184103466,0.06285413903517953,0.024683949967533925
PSEN1,0.03599423409763932,-0.0057824796338492015,0.021671540527066557,0.022074591250367787,-0.03437332401766676,0.05813116037892435,-0.055727908526227915,-0.06143898577585795,0.004032750730615874,-0.13057155388554859,0.03640097432180882,0.0063193659350990776,-0.07665461775864887,-0.006369782720410526,0.05903819266325676
CALM2,0.015648444533219744,0.04654677601272465,-0.029160612089538615,-0.18720581051511723,-0.09367457256467238,-0.012262456988887211,-0.0306565509057128,-0.04430605748696397,0.13752108255227674,0.08764554532564243,-0.10926230856849026,-0.026024826885124083,-0.04267946781116808,-0.21907079172792515,-0.12879948799449792
CLEC2B,0.030377762849722757,-0.01614122717204212,0.04999014271482924,0.06780511348956711,0.042013229075259166,0.031911480943933514,0.0259480121662309,0.01636554754834639,-0.1358463234573432,-0.011922021557997951,-0.008551381086719413,0.010631668793266307,-0.010866631995623438,0.22826743303589409,0.007026968336944354
NTNG1,0.02542836610774939,,-0.02594846633315815,0.037062327508716,0.026167554937461267,0.025458163032814993,-0.05210136204608344,0.08420228344491232,0.14369663725039478,-0.057454149286043844,-0.05134915384128493,0.04938129381746025,-0.006421773647753536,0.07345040328097684,0.08237654621965802
LRIG1,0.0034978101400328374,0.002161398843151762,0.009020694549010841,0.04554675222462476,-0.0006928440110837677,0.05188629199074435,0.018704740986895826,-0.039558411912975384,0.017611333993697124,-0.1374018632562501,0.12933474681496657,0.00657643331447526,-0.025929114963327768,-0.2023219430670135,0.026100661351117337
CPAMD8,-0.017306253392092668,,-0.01141969625382601,-0.04043616748248925,-0.014364859890341898,-0.008881345149193049,,-0.07012867359273689,,0.05964326956851213,0.06622283976678542,,,0.08783032308538344,-0.036993174987999956
GHRL,0.05089839970330029,,0.041814105660673506,-0.03388888801193079,-0.03054890049907366,0.027944333968138148,,-0.039499614061086,-0.0018315879861754121,0.053354667553762954,0.10697381266561343,,0.004540390623843515,0.015010284112123955,0.03011398691351298
NPY,0.08112324774787635,-0.02059544176186055,-0.014084621807187692,-0.07352575227227895,-0.04795142979390396,0.04711937971765437,,-0.07028806921420705,-0.03270955800678836,,-0.06898059788413266,-0.035127372828790755,0.0017773382045101857,0.09038887289363487,0.00359986033895507
MMP2,0.07358537998967381,0.024221518564555598,0.022167367356302366,0.11525712299047916,0.07531475089723957,0.004704192190794945,-0.004841231110060753,0.12081875529095458,0.039942664280517605,0.002954113835058392,0.09029346364875385,-0.010823816072245284,-0.04001606328776677,0.2391272907862414,0.11702828474361068
LHB,,,-0.00994569301862636,,,,,,,,,,,,
PPY,0.09459239579279534,,-0.01731255085238064,,,,-0.015653855472208624,,,,,0.03527495957493391,0.028695214405344185,0.018415374608870397,-0.041438262432873435
ALKAL2,0.00010161970471860211,,-0.009801197611683778,0.036637726509296045,0.07944419506306669,0.003819880214262823,0.0061628173089435115,-0.014769648550794738,-0.025566916796920816,,0.0309321221367263,0.03632374056899258,-0.05139030681624019,0.042663326302332036,-0.0023239461200209137
CSF1,0.04764060694013198,-0.046938191001193084,-0.037666508125289745,0.15986773277099833,0.020040192840219958,0.01275601547426988,0.07215625176123246,0.10184945678413312,-0.1464063336711256,0.07205216184573678,0.11416896136195372,0.05006222372791393,0.021788243036814918,-0.06742296443009438,0.09622948740413025
SEMA4C,0.0486342280697919,-0.0292778342315471,0.012890133942706545,0.0895528851649992,0.028123828078617272,-0.01575523807694556,0.026429968668485494,0.08431277409405898,0.0398034792734426,0.09984439827612798,0.08585228713011245,0.0031684315504718064,0.0012475978329514526,0.24463937298651844,0.05484601541939732
BMP8A,,,,,,,,,,,,,,0.0664527193809914,
ICAM2,0.060164678793918826,0.05312063647655458,-0.0026955114976823452,0.12599400011224118,0.059723509726534445,-0.0050037678448883495,0.05833397302756321,0.13612851764058367,0.07241088096412875,-0.06744950303215613,0.007286889439266732,0.09127392437192598,0.02834989111836968,0.3024893715256148,0.12686922441452336
SYTL3,-0.03361898295385878,-0.06612940432106146,-0.008381673784122905,0.025212881505475123,0.0011823222498688122,0.010992486348683606,-0.007595404995466821,-0.021574978930689628,-0.031341631591975394,-0.006971109859796784,0.11851722220124405,0.06361248923068183,-0.019365936179067515,0.08613005003686602,0.034207429375330646
IL1A,0.03882490392864064,-0.05972847059459727,-0.04010598254972404,-0.0201466851767315,0.021343412893544897,0.031011656461701776,,-0.005295062042004519,-0.08252531569864707,-0.018652093518384025,0.03138865337315137,-0.042638640014894334,-0.03721928978629824,-0.04711870274191343,0.017739528694922374
HLA-G,-0.015590802017498776,,-0.010504576436782017,0.004826767224007796,,,,,-0.055660950013592184,-0.03114279534487882,,-0.037228380593519496,0.09830621511450562,,
PGF,0.07722281728434292,0.013311055356557785,0.0005012734753335478,0.2003664551295091,0.08761697403287753,-0.015724742810271915,0.06380103704653547,0.1987409453993901,0.11993616729424997,-0.035821350668370104,0.1381651266106452,0.1442873697124389,0.004326621429421429,0.33390695933910763,0.09365615605708297
LGALS8,0.004426880374050782,-0.010658361694883193,-0.02275007057630885,-0.022950509314144857,0.022565683340433438,-0.008286325248076555,-0.005534671285594422,0.05481149529405677,0.04076083735892139,0.009557951690686458,0.044719508829630335,0.006983736831974778,0.029698688220327448,0.08205278430543238,-0.03588414481296574
DKK3,0.04972461211338226,0.024261105232719713,-0.009213409719945144,-0.18036128883162997,-0.10340211911773656,-0.054371773661954496,-0.12925900078300315,0.1832614025308673,0.1866947623479934,-0.07797195330302052,0.09063667036738077,0.09929794088198592,-0.02179640432263765,0.14084070177143593,0.002392507676135393
COL16A1,0.044605613926778476,0.033080826960622915,-0.046457801996842886,0.05897758725219079,0.035706280925241134,0.005574940608706787,0.02173613586057484,0.12294711746521815,0.06113307495972654,0.00702016041655639,0.07943036494655582,0.024613884013119806,0.0163551243615507,0.19348891492416787,0.10618427960930231
TPH1,-0.03563188367911829,-0.014078514308203862,-0.019115616330000137,-0.026061249760979302,-0.017076194258824073,,,,0.002479274824216295,-0.008385934412693693,,-0.02906522657971262,-0.007156997202389852,0.06414757294023736,-0.029041583212828938
TNC,0.03046919301435218,-0.04280709800742833,-0.03416033682426652,0.22172746532243306,0.07224981629188566,-0.011289962718398962,-0.0006206824302879936,0.07695838382660199,-0.0991174662442374,0.062473702809264675,0.2086586427338183,-0.09652458944735637,0.01732847332410467,0.02894811248504699,0.03293858450403859
TNFSF9,-0.05252826371102894,-0.034060034942170324,-0.017226667230211972,-0.02052638064261788,-0.008206640310547273,-0.022182048805909783,0.05516368739248765,,,0.015931376944222347,0.01717107147941329,0.03311563480860556,0.009550739220961314,-0.006989576549000778,0.03722616733537618
C4A,,,0.01272624149570186,,,,0.0035499889903467395,,-0.012490859478450104,,,-0.018789891319374145,-0.023580326266911904,-0.02944150190870906,
CNTN2,-0.003834169108677426,0.062231058880246624,-0.029698585360752105,0.035368107519482,-0.05930455242879558,-0.01819966430171059,0.04598253637294711,-0.12445922678871896,0.011665318810081895,0.06103669478291489,-0.22298673949703615,0.05257174218003997,0.05521902530616525,0.041174511141344,-0.04258935661283379
F7,0.009482328126438065,,,-0.022634269785014358,0.09285616916740153,,-0.047836131428586524,,,,,0.012375763610342046,-0.023334230672091207,,-0.02154266860836972
