,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
SEMA6D,0.04460855907213783,0.039348297527003265,-0.017235588706186543,-0.04140071188985224,0.020864812244007755,-0.005563571696633139,-0.03118855613501936,0.032798583705401535,0.02664809326369969,0.07029073324010804,-0.006456536623816016,-0.001139691560765957,0.06279711575598478,-0.005320979705161733
CEL,,,,,,,,,0.14718665381048815,0.008812603684831574,0.016770793412302323,0.015042776690429627,-0.046192681772626934,0.058272948781366324
PDCD1LG2,-0.03980505173523585,-0.042756208908352335,0.03358927010999561,0.015351223080351552,0.06837361375212657,0.013817581923360769,-0.030881502098986505,0.10327868804284186,-0.09181312393391582,0.001019138904396398,0.026258389144011768,0.10006498138762357,-0.006219918856580081,-0.033048693993094735
SPINT1,-0.011019848982908052,0.01055195096254554,0.014928828450367207,-0.01696690965216465,0.011532146579247607,-0.01927886365032863,-0.014687904740248937,0.1233194084295517,0.04250034722732399,0.0001333155314452898,0.04239356302658757,-0.031263750272965254,-0.01116154143893615,-0.072980850572242
CTHRC1,0.052416699390205795,0.005616423418210424,-0.021824405515961456,-0.043197856749358624,0.03557761179938385,-0.02722756876975469,-0.004211962608205993,-0.04349000031430386,0.08897112611838429,-0.003009486766115138,0.05272727173127329,0.0020846679022487775,-0.047386897808130636,-0.05308852510552904
PODXL,0.08076608685311845,-0.0014622293937220363,0.029768331908342924,0.04847444458331367,-0.010879825604271389,0.02007096879083569,0.0034178999954135696,0.1144871626779096,0.015834799479136547,-0.017086968324221467,0.03533510358326038,0.04545081642037301,-0.07275458914267094,-0.03529366850094975
JAM3,-0.06354961041729539,-0.008163699174906402,0.0074462328568809764,-0.010066540001062005,0.0071839379921852225,0.007944769363037457,0.024372735871156462,0.018167796327141755,0.00941885951923692,0.018094349277936503,0.04855813434747621,0.01973344960507752,-0.13770364588138503,-0.030294294301578394
TGFB2,0.04574164398533509,-0.0018663577014745437,0.02604824338125741,0.05811679334833534,0.018618282578017228,-0.017195146235530475,0.04814031016064383,0.046962350912070724,-0.027949140665985254,0.08345345586568464,0.06623840219587623,0.013579014504283227,0.021440099421867382,0.048831340500481275
COL18A1,0.10901969779052718,-0.019994433738456642,0.004094639521710632,-0.023977046754568455,0.05858854410709917,-0.11490862715978203,0.03458355011812241,0.008291421889090295,-0.07276253687934059,0.0006771446550465195,-0.04165438441614268,0.0903920683466834,-0.13286122270132222,-0.028657402369223463
NODAL,,0.02864301005455857,-0.01735107873693632,-0.03670888819482371,0.04907070602677238,,,,-0.043407328814866336,0.08537446210797785,-0.000653185848760192,0.05686676306589456,0.10064137387087027,-0.010786380788125159
INHBB,-0.04408264605931936,0.06203852581926358,-0.0006720485673713555,0.022971425307796348,0.010212758776115115,0.0062281348465429475,-0.030343474371503382,-0.012338136159019611,0.02443996428969344,0.038727593005978306,0.005230871860776858,0.026081132949671182,0.08369142674507768,0.08995386795497001
LCN1,,,,,0.013032555748229056,,,,,,0.0012313552223514844,,-0.021545423595386935,-0.004552035253183603
ARF4,-0.0028718513185973537,-0.03302521471110024,-0.011624376272488097,0.015698092950754965,0.051573035037854424,-0.012667788480958009,-0.004117211765626001,0.028022969544669842,-0.07888398891538645,-0.010044009044683418,0.07122632034611509,-0.022206909382663165,-0.09106530916290383,-0.04178137275284079
CXCL14,0.05744360857035429,-0.04781391389552373,-0.001617353758465445,0.06254333730184233,-0.05181084161203733,-0.04681776533070688,-0.010600109163172982,-0.014528812515679385,0.09210319038376306,0.04100233121478469,-0.004861859528305414,0.05704690175764006,-0.06644990581409536,0.09432035016233291
LIF,-0.08514292537974429,0.0228863975010901,-0.021239700145235324,-0.01654899648384536,-0.04302231539956957,-0.037933562142474245,-0.01314472075729787,-0.038563189258613545,-0.05349587246053911,-0.029368155244009965,-0.026471404969673432,-0.006976516285046948,-0.08524648146885125,-0.027877277696912277
IL17B,0.024701677973801524,,,,-0.01621224180912311,,,,0.02524191835763071,,-0.00433810053258538,,-0.024843162544320133,-0.027867506541244716
MMP1,,,,,,,,,,,-0.03224123496554677,,-0.07282814467426584,-0.06236534310629431
MATN1,-0.01870741861944367,,,-0.01597624856974279,-0.023646205605891413,0.024850151018366552,,,0.03878450044971483,,0.08712683277545474,-0.039289637439395814,-0.02591221192977143,-0.02539593854395258
ADAM28,0.056107839171002344,0.005966116855492994,0.0340481461396109,0.05453415036998296,0.048424870030727235,0.01459706375879061,-0.009789389374973811,0.03880204367487749,0.019100774846742368,0.07431393140534936,0.07248630122438697,0.01651285526534738,-0.020072588226192217,-0.032148020421636364
TCN2,-0.08268719934487789,0.03632836167658697,-0.019656517529952643,-0.006188248289185662,0.05972991499228631,-0.03126690924576545,0.02825296039543192,-0.049534737099659436,-0.03600786809667664,0.0026422647396300582,0.0029975491003716736,0.09412393540445492,-0.0713895166805946,0.02610946213809376
THPO,,,0.01178208770162903,0.042042630178426695,0.012338021045254957,0.013406830692953136,-0.017176201258326515,0.01633764798859682,0.03517537687628533,0.1130653463829751,,,-0.028050859615997934,0.04292301341831441
CUBN,-0.03182165225382261,-0.03736154718233574,0.01307232102300276,-0.028421284631866755,0.1816500989469594,0.0143404297769061,-0.02656084799527406,-0.02943658978699838,0.085516936162,-0.02873107084331951,0.04738509526898198,0.06733043300142999,0.05210361628032721,-0.017171948084646806
TIMP3,0.05474714383267748,-0.001792845840114576,0.024549210333280908,0.0244118746997452,-0.005727173471614464,0.03391651631686593,-0.002099747279535994,0.036386425391950514,0.054102483407413964,-0.049540403484939925,-0.06603367052518812,0.017811147404034274,-0.04085945370099695,0.0070224874219720545
PIGF,0.026118290026066818,-0.034882258767293686,0.09025493400042327,-0.039738807459096116,0.05755244281852456,-0.0104433186558094,0.039508217334268646,-0.020678127643348254,0.034371278737703174,0.010040171538782687,0.07929286679811129,-0.008304275543719042,0.07177178608072173,0.045133483793475565
CRH,,-0.030883931877077296,-0.015831075377988883,-0.013463317099310082,-0.011213092292680483,-0.018305954438266582,-0.010976941545999826,0.037053340893877545,,,0.06412273021884698,0.016521687831296455,0.06388771745279599,0.0014976701215644451
BDNF,-0.01609824908816053,-0.02762749547631369,-0.02738487145280034,0.017979450536691175,0.005682800463142297,-0.047265926417256916,0.0019359369002273068,-0.03799628296568966,,,0.0018302722907654818,-0.02014499326019432,-0.07055724815004323,-0.07475296642519808
CCL5,0.026453970632302686,0.012871084601218068,0.0006130586661243158,0.074274837003623,0.004320658527063625,-0.02115953410506749,0.023147229274614455,0.0007896293102380919,0.07792492098347487,0.11141365212536729,0.02572140106590999,0.053542511882823676,-0.030319770871196024,4.5312210854277624e-05
GAD1,0.08151217216642088,-0.0030703571359582274,-0.030571084986742145,0.02979044258114471,-0.019677290184750257,-0.02505247257940748,-0.043065783779706865,0.03821115214425961,-0.05887833497166114,0.08110918743843756,0.06671974954222454,-0.005032850375958045,0.019238611717003667,-0.05395969117439451
COL14A1,0.063932376422388,-0.029879141355766123,0.034532667243402114,-0.020842222354221937,-0.010749911795310544,-0.004639022936294028,0.04162910964385828,-0.0427970473745826,0.019147684122227913,0.006780500354014669,-0.062170540730665295,0.0222428861892441,-0.093096553065753,0.04434849708054076
HLA-A,-0.05416589761589663,0.016738265620055048,-0.05557688876790977,0.007998124098391303,0.05003397229213426,0.040114381755463745,-0.004223662955109419,-0.04723683026160937,0.06835630942785755,-0.04603576942208068,-0.07210171034713535,0.1269308289888671,-0.13135024153212513,-0.10240961005998715
CD5L,,0.046423581247544664,,,,,,-0.03995011240946506,,-0.02914594475396802,,,,
FGF18,,,-0.012577670999389267,0.0013282601499482669,,0.017037740167678412,,,,,0.06384932558861528,,-0.021305642486084353,-0.019892286698765933
ADM,-0.16055520789445943,0.016803860686795225,0.0005370300025686309,0.03274022271424551,0.03859029263598368,-0.06911641972168113,-0.006212335497376548,0.0020726336080991244,0.0076781235694645756,0.02486805392579345,-0.14497060956461566,0.11853693455062575,-0.04619031014150869,-0.010385780606823884
CCL15,,,,,,,0.007208380581404868,,,,,,-0.018478382074154746,
GNAI2,0.05510581073636417,0.03595781512589364,0.024854142748076805,0.003177296937627598,0.06792899067023314,0.016551576273309616,0.06116765454384452,-0.0313323933603357,-0.023733302532700378,-0.06095120595351367,-0.017029136322480137,0.019595227459273074,-0.0643635918288917,0.004713924127905305
HDC,,,,,0.07792233592834816,,0.043432357354749894,,0.004458252136537275,,,,0.1361952161669599,-0.025395927042372368
COL11A1,,0.02521197753921413,-0.02406049767257717,-0.058401505866787246,0.08201771446676875,-0.039780982165171806,0.059615390304788164,0.0523751263909819,,0.13253125918149394,-0.04538158805403485,-0.026465750147415406,0.06317890854978299,0.005208884910721249
NUCB2,0.05725565911680812,0.06729935102384302,-0.043085982374816485,0.045156916357154554,0.030008342346370072,0.0004707726144190373,-0.013585705913042962,-0.0063928426272647654,-0.04578157645281739,0.07602458109647671,-0.041985713590269445,-0.02989119928718935,-0.02227486226323198,-0.09684743395494948
FGF16,,,,,,,,,,,,,,-0.02502438465037724
CXCL1,-0.011858521393394909,0.009161090462766325,0.02744647265576475,,-0.027429435549636172,0.032963081595511264,-0.032789606768295725,-0.04392121154990371,0.0410019125173068,,-0.016477644541031056,-0.013002092337309111,-0.035919805714756434,-0.057990826000527
VCAN,0.08226170836496428,0.02382340806488344,0.015232732569264437,-0.028741851603871847,-0.03718353770837248,0.013223286834498272,0.023310358982571767,0.022477331563356795,0.03368764731831091,-0.023322528991967947,0.030027856371946708,-0.02478620499739143,-0.07904915362285216,0.004713341788476256
MMP7,-0.027336630346395958,,-0.02500526551576741,-0.016548991838624065,0.02993471899705506,-0.011809124187647891,0.006220719754061262,-0.023510068414514463,,,-0.03390846293158201,,-0.124459298661889,-0.08012062723550249
PTPN6,0.053658769457109824,0.051497415186095484,0.011968177441709964,0.021641443545298535,0.02899103383754091,0.02023802825071354,0.02303149829283967,-0.001061131858010737,0.041191930963672026,0.12877011467805913,0.07718523716658005,-0.0046457763591489015,0.02344491999623123,0.027585897320376557
PTGS2,-0.09202719515931412,-0.01799364244003595,0.03274154159736217,0.03849685665399309,-0.05194332965956869,-0.022504230015758464,-0.028699977849795888,-0.030176789566939925,-0.0070471923304492165,0.051101163570484526,-0.08760998843743259,0.1037446281389989,-0.03511884976717196,-0.044823023721787224
XCL1,,,-0.013684956180808412,,,0.019136161094878146,,-0.03083852040505764,,,,,,0.05828625200168585
CD58,0.013899916731888366,-0.00823222375517844,-0.027178055734970705,-0.04252701210588298,0.006215093458762335,0.012853861044967314,0.02408644851245346,-0.011874549573263464,-0.10062762605235005,0.03953179834089232,0.010948385812689499,-0.0159870681261782,0.09366176391679987,-0.012902126051047307
TNFSF14,0.04119467131018155,0.02152009859957086,0.06942151645427641,,0.047823040925111436,0.01159692910874706,0.05136041041210719,-0.02577485781628014,,0.06833293411059345,-0.03328905409797449,0.019201637874780755,-0.035101681006872054,0.11403010763886968
CNTN4,0.13892385091458329,-0.014117196356203877,-0.0014715614864953882,-0.022124537983720986,-0.008102650191947863,-0.004170071158762929,-0.0046211711679462015,-0.01281232587554373,,0.017057091758727275,0.01826787993391159,-0.03761934441084835,-0.03144211622846483,0.03298308455792011
NTF4,,,-0.017310870272477172,,,,,,,,,,,
INSL3,,,-0.012577668532352511,,,0.006360616698905018,,,,,0.02391920604939498,,-0.02530109643160242,
BTLA,,,0.008393463942042708,,,,-0.050853953745955804,,,0.013216915665466858,,,-0.024464895177861632,
MFNG,0.1008946366628354,0.012323999167820388,-0.010013783936071552,0.03818094034790246,0.009198128788036454,-0.007249803381056285,0.021114872310571485,0.02022780810168759,0.109957764842845,-0.050377273869726735,0.07919720212361277,0.08427496637742671,0.038289707087161576,-0.040007427715369026
ICAM1,-0.07798679951143257,0.045959031947230174,-0.0022252302098223014,0.07535268982488552,0.005172820057532939,0.029009448744774263,0.054657660561643305,-0.038377420773538694,0.005848974913487047,-0.007059374782462281,-0.006571690487215327,-0.04988407310840645,-0.052376628944614124,0.046874713000246815
PROS1,-0.007776722921401444,0.06760110044849861,-0.03208950180765229,-0.03157349405821143,0.039464848845304226,-0.036683304453770806,0.022893398702801368,-0.06849977791550789,-0.08635566150535658,-0.029637285701243347,-0.048299622609661405,0.09128457366687144,-0.04783892791978684,-0.01403953879406163
CLCF1,-0.03494273586624967,0.013466913748998574,-0.006312962043867351,-0.01538394050318341,0.02826637106306414,0.04835527330372161,0.016440229129960664,-0.03320165943822276,-0.03475931860900604,0.06332076800783516,0.028601081232524125,-0.04325820595246517,-0.09781967124401351,-0.028192625589594955
PSAP,0.05890574551135483,0.04950758615425928,-0.029085567391347086,0.08745580296392937,-0.011175200955387658,0.07092871293660741,0.016161124002814695,-0.057452659447832545,0.13036540519153583,-0.06255876013564084,-0.026356287992512183,0.06078264148884615,-0.11478902218080583,-0.02393956852381952
EFEMP1,-0.05866154727521981,-0.03300038403394504,0.05430411981409413,-0.018828878399130295,0.020684411374891066,0.12445310837041099,0.04023439719041623,-0.042909430383634976,0.024790177747368608,0.05406683129255439,0.024881146162882877,-0.03482088773120679,-0.16254375044377567,-0.007683146647479971
C1QTNF1,-0.14510121820999772,-0.01206739765137365,0.01454522256207638,0.013966111594443761,0.011589689931531233,-0.005750666280647373,-0.007661349434530965,0.008422118911004459,0.013309052593031626,0.0252240539163013,-0.021640593939447304,0.022316051192479574,-0.0693596003749159,-0.02107307656321435
ALB,-0.026478325298457953,-0.00882890130768603,0.004110410883172546,-0.015830092862502882,0.0720004441903589,-0.023666140921936578,-0.025196098535683414,-0.0300314082640885,-0.027325938937559083,-0.015534131941680098,0.00290373652848781,-0.07301643190117216,-0.028609481429492902,-0.008569140974630001
EFNA3,-0.055328609190295856,0.005461362760748269,0.008971786271681194,0.03391896594523826,-0.05281864239286772,0.005418490029861579,-0.08160708773533715,0.009051583897974657,0.07074233683757847,0.048618997264375644,0.0026786858426689933,-0.002829579836288327,0.05557415671852685,0.07229573606950436
DRAXIN,0.16642155946098436,-0.04984105190342973,0.0059515523904966165,-0.022299967818243196,0.027667799185707654,-0.06166392957095682,-0.013964593265227775,-0.03218483452001771,-0.09865208448110412,0.10075683123392776,-0.020069929289303907,-0.008244067491414306,-0.004142638194300026,0.008011157997574559
RAET1L,,,,,,,0.048642133462784884,,,,-0.019560865847084358,,,
NPTX2,0.14071768395330894,0.0032322310404829004,-0.002882259812143069,0.03920009839892332,-0.02168303356594858,0.03375607118723902,0.00587181251876663,-0.02464429083640434,,0.01772538506525984,0.07353012115705701,-0.007790447063691442,-0.05026173954213167,-0.03950975910927667
FGF11,-0.04192018606464778,-0.017804706134059534,0.01219914439279305,-0.039095788242807454,0.048329882873086975,-0.023505441297289865,0.01834523455074442,0.07670152212147302,0.03408669230929393,0.20010332205542813,-0.02207801341579246,-0.0012235263805246907,0.07367159958604134,-0.06049598046066164
CD59,0.04413094943768296,-0.004121893425245869,0.05502334866577374,0.05473016788166899,-0.06657713384885813,0.034240734046313066,0.018993731021202092,-0.08393983790336412,0.03741552417943098,0.00861476436807438,-0.014620735154295359,-0.01561671948018603,-0.09590738730963164,0.028865201333810476
COL9A2,0.007265307939621596,-0.0383274425123011,0.05689918726156659,-0.003437657195451473,0.01254907281251547,0.0769010090726681,0.06468918685333346,-0.0003643593236048366,-0.0368826913895134,-0.012903456975312599,0.09838706947699172,0.06418733905754484,0.0966855844139043,0.03407465534164215
DLL3,0.11977618114831033,-0.004708700083821448,0.053169024219502266,-0.03209501369770621,0.03703384047868721,0.0752393497952939,-0.03167711157111844,-0.026577726311185258,-0.08579380435324609,-0.01264897518650543,0.10362793590825967,0.012955304184914461,0.18737650898799116,0.0266594505488721
FGF5,,,,,-0.02198865078008172,,,-0.022610865638762374,,,,,-0.027900995020722623,0.09783468701099333
LIN7C,-0.0486616622677863,0.003696281324645667,0.023209980154057588,-0.042285687740649246,0.008650063792808842,-0.045315926686390014,0.016260258308170978,-0.0077880337822213664,-0.042623589458511565,0.0615254124049467,-0.009175786401166236,0.012405541616310784,0.06875406120761794,0.024481017939442292
GDF7,0.20351932138622486,-0.02902576351293164,-0.022442232721904473,-0.022612226701309968,0.05397732506087216,-0.019933878583798914,0.001107030848345629,-0.041562287937111364,,-0.037090460296495216,0.17442610778688158,0.06442592791473513,0.0738106962488486,-0.025476569136995652
PSPN,-0.04610826768325883,0.054437376423149025,0.00033913374994940464,-0.027134699329452148,-0.05552057762944682,0.019248471127577514,0.009044923019966462,0.015035964568439988,0.11740484789663688,0.05738547904051983,0.061889396432314475,-0.0480702373242457,0.053982076973083805,0.01944418377578234
ANGPT1,0.09988337982243604,-0.0009627758820761926,0.045627463036346155,0.055435180147988206,0.0604751370821203,0.0790587580915337,-0.025271245421014065,0.07260847994705628,0.015130960652929062,-0.0038212699131820343,0.04625890500959851,-0.06884345995603731,-0.047836941107144156,-0.049609593682537666
PNOC,0.1868979116406346,-0.0018370836066325287,0.01924324185373352,0.04362276406224708,-0.028249064293410227,0.002707412357124165,-0.01840955456862679,0.05148203762834023,,,-0.017831725218889875,,-0.0261130803170143,0.014898878887170255
L1CAM,0.19930440292681675,0.022221598098690478,0.02594031116060812,-0.08378434605393079,-0.01135444089849269,0.043800110475470694,-0.03482837388620481,-0.0440994433736875,0.06098181288437906,0.028416440758302693,-0.045279564505519385,-0.009569043322711041,0.02145885611563544,0.04057986598597564
APOA1,-0.04018726832875163,0.04358151716191417,0.05539360926486795,-0.01576835580872503,-0.030229571363587185,-0.03266883806495842,-0.018882491965871787,0.06357867214082684,-0.04444881452890149,-0.04759993907511219,0.03529602463896006,0.07373448436271321,-0.033017568224638846,0.04218887714118561
PSEN1,-0.004677592143517834,0.029506095782375067,0.04996099008692812,0.004000620521764996,0.033075746491251445,0.07394371480408364,0.029591198240591875,0.06847534840566423,0.042510846185153696,0.013698605688976465,0.0265597858423651,-0.008459114430505128,-0.022333312915317913,0.07543852024431189
CALM2,0.08470717304548477,0.006716901913897045,0.051237585979785345,0.018225049404206124,-0.00712216289077423,0.030639374305783715,-0.03725904685608899,0.029963793325520384,0.025031060387743942,-0.04152677002401273,0.07197062109861009,-0.0878192787204391,0.10632832751465708,0.058852365225016384
CLEC2B,-0.06516954948810207,-0.025962890960317675,-0.013993443611400458,0.017089801381328873,0.019587551403215202,0.045476271783623186,0.0035380990296387483,0.042923437541071516,-0.1090116693036109,0.053564845187039245,-0.028019636022239457,0.10165755893530827,-0.026521613758987955,-0.12436901877680955
NTNG1,0.16617216665487874,0.0008286639647291759,0.019644875890611015,-0.049544419730555254,0.06341909255742881,-0.009951703630953412,0.04791236492985352,0.0024779623401681343,-0.008708736864759259,0.06921088773964015,0.10551469395717339,0.06338811979590153,0.05957704589138263,0.034277049772135706
LRIG1,0.0154419873883556,-0.013700239292408553,0.01907881503479773,0.005146364391261944,0.017214889292285436,-0.011234425719308008,0.039036180671754954,0.05378555927515137,-0.004110402635496209,0.01522620091316752,0.1029987311456071,0.013547440450028111,0.09846907750020047,0.06313040043519245
CPAMD8,,,-0.014877137565615688,-0.0314943213806734,-0.01989169378797257,-0.016307607049698615,-0.014130871998037649,-0.051007171471779314,-0.06379963470450595,0.06153478554365929,0.06813741467585747,-0.00858002968743942,0.00659937922666063,0.12286100083653992
GHRL,,0.017441649064717228,-0.016679760359257178,-0.016828650167768786,0.04278877680138155,0.07928391768005191,0.022702682949431507,0.019860483101755623,0.05036926388118823,0.0061557460352958185,,-0.05629814085084589,0.0012224583972892538,0.01910772462864592
NPY,0.02562358634532799,0.014762044779480895,-0.023692558462535054,0.007884775933345396,-0.007350793090896112,0.015251951519141724,-0.04298207762216883,-0.03363413628979953,,-0.033016030614707044,0.04045164375265429,-0.0768432680161089,-0.031949096719075365,0.00931509949876789
MMP2,0.13805672564380386,0.04959343314996601,0.019314104169805606,-0.03510612905279936,0.045073088323033535,0.041493570300265854,-0.006764737844171144,-0.020210568721874773,0.04234888866728168,-0.012845136460570073,0.06362898930494494,-0.01058775956863913,-0.02235977485532088,0.008009675386669527
LHB,,,-0.012956863294320525,,,,,,,,,,,
PPY,,,-0.009185584434863156,,,-0.028424279773759057,,,,,-0.026466247093506222,,-0.05061682087331349,-0.04927677756110906
ALKAL2,0.07358316536202408,-0.0232979308075125,-0.012768620279891469,-0.0478963498694192,-0.022553872291930233,-0.015931353642532817,0.022541223322027532,-0.01463410429073784,,-0.012871315166958911,0.015888978453113142,0.03186381610968027,5.7291279480409163e-05,0.04159593610539722
CSF1,-0.08481083566353596,0.06556167082423522,0.013597205454671024,0.007779907513002353,-0.012683983887111106,-0.003976212785199386,0.04555408596726331,0.004611347404008018,-0.0927819731767548,0.03906572823298148,0.019051969997384025,0.004435574065300467,-0.021292218183739876,0.010645808589379448
SEMA4C,-0.02789805939860021,-0.018166918245201072,0.05895681201800673,-0.0048670097791245264,0.039965964636614774,0.023287422346380673,-0.02622057644552118,0.007596570253983913,0.013817814189706753,0.05037229041065381,0.05691081350270316,0.03513287602497064,-0.011600987806436033,-0.039334277443904636
BMP8A,,,,,,,,,,,,,-0.022709095985296086,
ICAM2,-0.006058396183268467,0.007782056024145805,0.023964287280745903,0.053305920048863725,0.04546585398826798,-0.015191268471933844,0.07340402841247202,0.033271370105893684,0.11142364863518345,-0.01493016102635639,-0.03186746283243627,0.04656228501433676,0.02169771626633388,-0.06274578161651045
SYTL3,0.005262520601116908,-0.0012475020106996965,0.014634786525682958,-0.021742690152803276,0.008549237024811305,0.009494856183378617,-0.004678781128383457,-0.014902590291272838,-0.03823901672954191,0.1073065205271529,0.05164412865601353,0.008498550995881133,-0.002803759002764815,-0.014669111007619567
IL1A,-0.008998202663303114,-0.00525090295538818,0.03197856435124455,-0.022612223730884264,-0.003612540421012907,0.04549278479736194,-0.010866392167949285,-0.007214942295944726,-0.0004229315009661489,0.03686993746852321,0.012311562037780485,-0.06086058384787245,-0.01971176745528722,-0.043617770816917784
HLA-G,-0.029587253101507827,,-0.01368495494494193,0.04900749421447259,,,,,-0.055902250012136695,,0.009791134281552774,,,
PGF,0.0064729959403726205,-0.029279052914643666,0.028012482781071615,-0.036001161114507095,0.04486455510357042,-0.010635200018564573,-0.012850438344777719,0.004899163451045299,0.046558758576395826,0.0991738068837348,0.03892826456051034,0.04150827244042675,-0.013511316238245918,-0.02469421056879902
LGALS8,-0.015510662945982523,-0.0260714911954564,0.0476446237449971,-0.07495363249689799,0.011553337181844047,-0.009544669248900824,-0.014269214326330512,-0.029240423878898747,0.02740278973472299,0.037436441507723614,0.002273177341152475,-0.006538074038043135,-0.05921397207204993,-0.06826847404656834
DKK3,0.13493460609926175,-0.03258627153076003,0.026181573777777942,0.04090365481525874,-0.04176391199104087,0.07798513318135855,-0.10941446863519697,-0.016355992438445783,-0.07584840599410227,0.023712628513491846,0.04312766637830636,0.01589511344408353,-0.007121419344105047,0.02634697786380291
COL16A1,0.03387848715398647,-0.01713529877652671,0.0451442360661408,0.01836449438880056,0.04019295249063407,-0.01961691111473749,0.004949795257073386,0.11849955158174989,0.003284541611905587,-0.03463921709618147,0.09089240171171387,-0.0004591039091232696,0.1110458070282133,0.1172007198449405
TPH1,0.0681119963539472,,0.09550295151429668,-0.012941577044604274,0.05660523266235303,-0.015956699637814212,,,-0.01701649518071689,,-0.04278257908594477,-0.026844985558276267,-0.03109566999623448,-0.002524615801441466
TNC,-0.0907177460172283,0.03031700927905887,-0.044455793745196794,0.051283353157766484,0.03767077514647295,-0.044308669847454796,0.023739238404800352,-0.04937847580746765,0.03716365363604992,0.05646998849767472,-0.04032330358016391,0.0391124501147606,-0.11272479349864961,-0.00646466896621433
TNFSF9,0.031129231743125315,0.04981352454707034,0.028239754274514813,0.02747974372800153,0.0030427021394044958,0.014352727993548173,0.008588992924202257,-0.00043813110594296943,-0.01926649525843812,0.09910836630449316,0.04736826717278853,0.005797335761779625,0.01117058109409617,-0.007702320365921152
C4A,,0.007030340337324153,-0.015361113292587153,,,0.01861162780742885,,-0.027210536161923583,,,,-0.014579807863495676,-0.030581268288852274,
CNTN2,0.06141853866501143,-0.018940575966386278,-0.025467468206595054,0.029304719899984684,0.0354584671424766,-0.03762628272829795,0.017333921933827375,0.02310990872390944,0.006509011953597866,-0.04932613732851865,0.04965307942880828,-0.05556915260975809,-0.013438704795527744,-0.019805518931622242
F7,,,,-0.011239796592936484,-0.019891682226254735,,,,,,,,,0.02886749425771366
LUM,0.06152415661536637,0.03141678087223416,-0.0424009442902441,0.03256926566266359,0.060081467837440374,-0.02638436587010212,-0.011304236099219286,-0.03796151098480414,-0.08465257518890673,0.007572823688989946,0.040908378249012015,0.04595833945447393,-0.06711049898590553,-0.010182813049013445
BTC,,0.08017262586037562,-0.0005019061874574362,,,,0.014948244225477554,0.03647322099010898,0.09272030931130139,,-0.013731204185143876,0.07439658575397182,-0.0013916325445921533,-0.04337431123761852
APOC1,0.08278590534561618,0.011154579963569191,0.003585090497329441,-0.03064430623179696,0.07426429326791152,0.00982270519022797,0.019834668395791833,-0.004997596610994682,-0.03362403111662964,-0.03989485418814402,0.0903884076187911,-0.06838235759103704,0.11355883783110585,-0.03253969972724626
PKM,-0.10382766633396742,-0.02315532592680645,-0.013435783983443863,0.00475618534065178,-0.06159588532116653,-0.08079909703674783,0.004122798127137446,-0.023815893225848418,-0.0014331465004028725,0.16847830192148278,-0.0882049207947492,0.054927368421813914,-0.12934025820960451,-0.01171852477936768
TNF,0.12495762225356505,0.04604507148530272,-0.03391203510719934,0.042379169802867114,0.011285912725557852,-0.042915040694465494,0.0738378003833176,-0.017664125821999034,-0.07754754324675903,-0.007237070906521068,-0.01956087118231492,,0.06431823490618843,-0.026481358565937398
GNAS,0.16664372441918732,-0.04826008561888781,0.007359681936258031,-0.02377907606137827,-0.010863277073362808,-0.08218146561845434,-0.024486680621267385,0.0339077591948087,-0.032566227200767565,0.002961296156766692,-0.056200885008139426,0.039436174288699624,0.030111029931454668,-0.03077498007551575
BMP8B,-0.008716947791953252,-0.03586862514997645,-0.019839659601140175,-0.06497694519971892,-0.0227145403244167,-0.0028762553686794068,-0.0028150591699193854,-0.006202951796217946,-0.007260799909448526,-0.025491745990389454,-0.04509000421069249,-0.00966213737724422,-0.03347783857551449,0.03901270434209934
LIPH,-0.025595114927990267,,0.01115139832753386,,,-0.015811029480726782,,,,,-0.0031150084908825666,,0.06286181385559692,0.10551501308956569
CCL28,0.10333978733526403,,,-0.02417084668976142,,-0.02690015744527555,0.05678139065930996,-0.033799710690693145,,,,-0.03699716004975454,0.00603862899941283,0.012701091153628732
PTPN11,0.031786494326271064,-0.01612879257038305,-0.004620146559854192,-0.04573598047069712,0.02665891564517551,-0.04271960892066832,0.04982470173199449,0.08795725869916489,-0.020975221336135826,0.0786136948996392,-0.006597637375332219,0.018458249662914237,0.0926371194061514,-0.019712209075572185
ADAM12,0.054887436953240505,-0.004147175557611517,-0.001428277970601781,0.008451667313988923,0.046792158090047685,-0.0437114158091919,0.01613231279145409,-0.020600028789448815,0.05376287465080819,0.06751947822969548,0.017924278243909967,0.06266717048166938,-0.10396581486550543,0.045173601490139915
EPO,-0.05161731188932529,,-0.004961812616528678,,,0.002913919494638875,,,0.11495285596910289,0.2900789857745781,-0.022649985584427337,,-0.018751934185577433,
EDN3,-0.025818380821139318,-0.04966883869039545,-0.024697619264287516,-0.016121185687261303,-0.03524525399415316,-0.016378334196022273,-0.003795309974015241,-4.8548300431891594e-05,,-0.025533580756951273,-0.036878934773442604,0.06791009977521464,-0.008042567642979148,0.10469245691197203
CCL22,,-0.017901220202433427,,,,-0.04550003638220397,,,,,-0.0012958864821155751,0.06760703982681425,0.0006673672194125705,
