,MGH258,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
TNFSF14,0.09790240820972235,-0.016432795465366076,-0.02864700617162792,,0.014341566106129163,-0.02648329388481346,-0.013748909657382357,,,-0.034539974047389496,-0.057064981670257225,,-0.03202882993858711,-0.024440473984969176,-0.035068939465276124,0.04982885688407678
CNTN4,,-0.0056891015849323,0.07185110297260984,0.002750536803683143,-0.037158969962683294,-0.027700318073066194,-0.0019693558128075846,,-0.01635851685622707,-0.03222755466498074,,,-0.04165033610446086,0.11989320837714112,-0.01344297821416399,-0.028891854826158164
NTF4,,,0.009015050829153768,,,,,,,,,,,,,
INSL3,,-0.01460967324767268,-0.014689621878555121,,,-0.011530112199928236,,,,,,,,-0.027180855250431252,0.1184903759417312,0.0071037349849676
BTLA,,,-0.011097013173381853,,,,-0.017557827880115236,,,,,,0.11024704144163318,,,0.12687673944566658
MFNG,-0.030330454157592404,-0.0433734755414232,-0.015698042362807425,0.17359330937177533,0.01658513481655663,0.010524529235665693,0.006982407931864981,0.04681066950546331,0.006579673403522546,0.004837067747389855,0.09069547681288903,0.009592251962785818,-0.062370073255864834,0.010071711499574748,-0.038910093695809306,0.042759804925044144
ICAM1,-0.0581626655086282,-0.029089838455385198,0.028545559125181218,0.02659990749679948,0.08661157520482753,-0.0002431092158451954,0.0027006764129458016,0.0620643946652399,0.003490383845086864,0.06019722844262803,-0.054550396298446616,0.054797732359614416,0.01828335943067127,0.04719987064891844,-0.0010372872428977462,0.08436637303815606
PROS1,-0.013555225580068653,-0.001059891520385026,-0.03605463533469532,0.10099742439272809,0.14156044311354485,0.010807154885389475,-0.02973333461432618,0.07464407066038342,0.057596738413171866,0.07199098384541364,-0.11119921595278576,0.022420879248241665,-0.016786880396388,-0.005654645936955115,-0.008305333770752004,0.033634970028675604
CLCF1,-0.018690796177659216,-0.06832197127735322,0.035959165317243295,0.030287610353833243,0.05984687343514052,0.0056698603327977794,0.014914268215454043,-0.023608843340849513,-0.02713881905021705,0.07709016693652684,-0.07357888668290292,-0.030352451087505943,-0.056852853497986224,0.02929271334756053,-0.008724008060085357,0.010569064708534089
PSAP,-0.028107784196252154,-0.11769546953922971,0.015749695122016193,-0.08502914725248821,-0.03260226740319489,0.02216498446703226,0.0010547708739535315,-0.010360214488650656,-0.006946116862337178,0.04198919428044659,0.051494937810549805,0.032473240058130216,-0.1331359822227535,-0.025547794318738482,0.005069716286895652,0.08367122298031764
EFEMP1,0.047092062668869755,-0.08232161364928864,0.032631326808540216,0.03296558769786167,0.08517144854109311,-0.009149861662579523,0.021161902538834414,0.017918618890800514,0.05243973640063235,0.0036800777530800214,-0.10193719190541836,0.02989384719841083,-0.028237686128900336,0.002035269329630349,-0.02647151035781779,-0.01331221165029522
C1QTNF1,-0.01367968946438637,-0.01640063195566701,0.013979854160766213,0.20805408564049932,0.040950298956904094,0.021859664920812805,0.02810274729972338,0.01887778436434233,0.03518912653303692,-0.018428215362679995,-0.05970195810627038,-0.07057527315211891,0.038623140243363566,-0.06768010260818232,0.036156508104393956,-0.01429611647466389
ALB,0.007218197381572719,0.007950007240722994,0.01723218753174625,0.18773368573119548,-0.017553681344157558,-0.012587858355016199,-0.01561585750043299,-0.007099780971937902,0.01235047787569636,0.08269876252081591,-0.06574328392811413,-0.05686216751376543,0.025021103907404987,0.004274102121200681,-0.036361949028153005,0.008517583969215566
CCL13,,,,,,,,0.00015333127197651646,,,,,,-0.01814292133205032,,
EFNA3,0.040169941372775575,-0.012510072274135968,0.01264252529479156,-0.014185999704715922,-0.06690697551532213,0.04132026628615188,-0.018366272412909678,-0.029275502901405997,0.014359624843177548,0.12757531718697832,0.05732246314765356,0.05179944718289456,0.07311652406510061,0.03381566663722406,0.019383770305035387,0.05543118770051644
DRAXIN,-0.001274837188938927,-0.04448717629909021,-0.01736844603007372,0.14719618368243345,0.028618744864499154,-0.03883759927052512,-0.012538767274034237,0.018828720372143663,0.02936338894869013,0.07734294432661233,0.07806724907137558,-0.012953000690044977,-0.00023236664449069393,-0.06899637698811911,-0.02555424750867099,0.10340401380020373
RAET1L,,-0.01138107734743244,,,,,-0.01501799567683973,,,,,,,,0.03876820663682904,
NPTX2,0.03164441561668634,-0.019265745922416953,-0.02756490786628681,-0.055757687505566575,-0.0948455419376166,0.02223507088566116,-0.02329491474383742,-0.00248083867036742,-0.022286766935763945,-0.022073348654635915,0.046443639771677585,,-0.057738446171446536,-0.022998782090198205,-0.004252149403077002,0.032183256117954764
FGF11,-0.01289963820746284,-0.0055785614807197,0.0485001693971173,0.05539878422771693,0.06713379516091689,-0.05437428504606501,-0.02842032955154102,0.03245525023616723,0.05838198668939092,0.07621336262415507,0.043753138462931024,0.10979544063196958,-0.010564382087295848,-0.009237275759068775,0.016682268635163335,0.06667227633439465
CD59,-0.022455660416633487,-0.051531501188092056,-0.012416484874089312,-0.071991228856184,-0.060261651129338394,-0.049694424957787316,0.003200253882098526,0.031377216354574466,0.0010317994550596862,0.034051958719448286,0.08744525588684327,-0.051662368045612264,-0.04157963061757803,0.03275937563744791,-0.01602283464976444,0.012931738701470167
COL9A2,0.06396405298641898,0.09105005481484112,0.03685663025542096,0.057602811009868096,0.02071971573005976,-0.047994978313832246,0.055296623187381454,0.02170335669776411,0.02582182996640281,0.03994223969653847,0.08566914777494106,0.0005336607576181163,-0.024231563647277528,0.07023882119609916,0.0010718507846703344,0.12602219408823495
DLL3,0.023673955859868163,0.0884892996833395,-0.06449814982465875,0.0687883974824693,0.026333301971761064,0.005420707258575735,0.02653201637324272,0.04509867545689168,-0.004605675007209706,-0.053111546278581806,0.02644730495531194,0.012628522417670847,0.06535541746890956,0.05920457031601423,0.009593738489261459,0.11374511626053962
FGF5,,,,,-0.013977897636712356,,,-0.0011433806392415111,,,,,,,,0.014097160956564332
LIN7C,0.049464224589041414,-0.014050085389193308,-0.01733583867660788,0.008296344068037514,0.022524042617606353,-0.0018529364608894396,-7.666389303545469e-05,-0.002883998527947141,0.030194301097525227,0.031062589268646763,0.01274190891378669,0.02791992088395115,0.06293715879288697,-0.0070614070741107735,0.03630244814551116,0.046573371766881456
GDF7,-0.01904967331508138,-0.026839399914508653,-0.026210574077964902,0.08841623896511316,-0.025004174654555643,-0.01586628755150837,-0.013748909123099704,,,,,,-0.011774968982771382,,-0.017665099510628234,0.0519016171828822
PSPN,-0.02487396539038216,0.0032835627141775984,0.0027954237896641925,0.007975922160875431,-0.003950718310230969,0.0023687162645933224,-0.018009185584945152,-0.0032442219861638076,0.0032930009166703402,0.09533819407395962,0.06643772289372925,-0.08528437840695381,-0.004251041690747319,0.010902672454038516,-0.02561838447757829,0.10247247676513653
ANGPT1,0.04546784823081613,-0.0521189116177467,-0.014728290116239178,-0.02804794156069362,0.07631205078005804,0.02350406286409742,-0.03467779846914006,-0.005835462707696532,-0.023196348569572204,-0.0058975964732628375,0.10122169168417454,-0.023636532756313895,0.045244302533847834,0.03326352330159311,0.056386665803129794,0.028804387441869275
PNOC,-0.026902099091846442,0.008470405667586157,0.007235801965358418,-0.0013363477396063895,-0.08393638523068843,0.055273134708028415,0.07286400265990255,-0.02395106833906762,-0.005548799261958968,,,,,,0.026185870151512088,0.028487301885831522
L1CAM,0.10326640241069733,0.010364560538229331,-0.02493880376741935,-0.01969270526800024,-0.009381895507990316,0.0063255389888656095,0.05320248156930531,0.035365764852175165,-0.03579734229138969,-0.042192398765446774,0.03872603278669044,-0.011141710409577763,-0.05879129229655006,-0.021734894458704704,0.016951309527926735,-0.04821445125020002
APOA1,0.06526587596940928,0.0152431197499674,0.07854363052195208,0.11321287265711738,-0.02991481506794639,-0.015014211837942057,0.031501950314846504,0.01230486284474381,-0.01005199908918837,-0.00016023573814126255,-0.029663214865144373,0.001436246859846054,0.04474880364760082,-0.004584919249878686,0.07392601621001474,0.1314779188883654
PSEN1,0.03642667885926713,0.013442402170781294,-0.01314477592820928,-0.015061256707896781,0.003725544905848202,0.014380127436093851,0.011281945181377831,-0.013093322738151178,0.058055722536241916,0.019643193770375912,0.11153593325948846,0.018842240716183428,-0.01351515931039118,0.012933513838349045,-0.01429890325525153,0.016585825725737538
CALM2,0.05794756324502857,0.06257643274087554,-0.050887311073244235,-0.08459938823443418,-0.1187887114205762,0.029758155538490063,0.010414646408885684,0.028748651630478614,-0.028566125835471957,0.020412323273358027,0.010068431674605458,-0.0671163843173297,-0.03735967987816258,0.04024393535874614,0.05556220227973,0.06370185322402529
CLEC2B,0.039818663528872866,-0.042376684063163556,0.01681452836816382,-0.0009249889523935535,0.04505095830924418,0.020039475105955613,0.013033627336825448,0.03838589493827276,0.03662766028460309,0.040332989885712704,0.013674367223266851,0.01089613482597832,-0.020827930457368252,0.050648423940267424,0.0007139939926314417,0.05561330875077175
NTNG1,0.002290905004483177,0.008437573691192801,0.005788411621872283,0.037693491362844916,-0.04788150431017943,-0.0035265888584448558,-0.005190358568967854,-0.03924888559632452,0.003153905744786831,-0.041428011532337,-0.009549037226888086,0.09822639458739955,-0.02618203842615185,0.04220420766341861,0.029721978948773427,0.09613734380807894
LRIG1,0.003367681504895772,0.011936761001971902,-0.03257534297888207,0.014366669437973175,0.08079342140731585,0.024258656562077235,0.0018057364938915106,0.03700604294005079,0.02097583118911352,-0.07871308116616753,0.08801009569369528,0.047452136448397554,0.07211967848022083,0.03511322669549816,-0.021482784477598844,0.09659231820411734
CPAMD8,-0.01676207766343037,-0.02286576120017026,0.06478152647313867,-0.008959491019133275,-0.012644889510045432,-0.012789556569322354,-0.014301738567354836,,-0.027033607620216032,-0.0290233979261255,,-0.02043192666815833,-0.03887989166789605,,0.060864550706331795,0.023816103281951204
GHRL,-0.026742689873806073,-0.030322928629426465,-0.03285266864750405,0.10934868654544137,0.0014836141624687855,-0.009984050749312818,-0.012538767274034237,,-0.01868026703759352,-0.03910379696371047,-0.050754565208326496,-0.06649407910237044,-0.012140513943723123,,,0.019053233727811626
NPY,0.012840142821727383,0.014668833648746587,-0.029001637743703308,-0.07527063642648345,-0.07613687146193138,-0.005580912261409362,0.025284468752995545,,-0.04707635355331882,-0.0338930437249841,0.029985181020746102,,0.08782660621737706,-0.05723239267481958,0.07446770865625289,-0.02925653265614086
MMP2,0.03475454633964874,0.018577901895641718,-0.03631543884889554,0.053028583617542376,0.05674782255466928,0.004446383094960964,-0.039735715287583316,-0.014657836173065503,0.04091634023795003,0.026735171245391768,0.0813876031145338,0.029529613519499766,0.031765057521398354,0.025757286180055503,-0.009489747318776519,0.02083527610934275
LHB,,,-0.01513248834918209,,,,,,,,,,,,,
PPY,,0.015965254097765096,-0.02634124877749906,,,-0.009347085135819359,,-0.022153670179939727,,,,,,-0.03101805485063373,0.0028228044910873886,0.03325373597999714
ALKAL2,-0.02510134923202871,-0.021343422816555987,-0.014912636896098437,0.0644913810536458,0.09308429043109526,-0.022546676183048675,0.030566636694188604,0.03378080396467638,-0.0043493626956472575,-0.04639536240640825,0.022099676799170208,,-0.024554496239456363,-0.00799788145040835,-0.013084513516104646,-0.009040783403988461
CSF1,0.01736297899431637,-0.010585269314314161,0.0005787811120512316,0.06040068530520139,0.08413150656514677,0.02998893663922141,-0.06195567264201933,0.054600522547983185,0.028029652461005923,-0.0547105120760768,0.00777058948311949,0.04945914389685576,0.04737085568914679,0.0019462304067435425,0.008979695843411042,0.06467047428886341
SEMA4C,-0.03517249649318778,0.030779003947009043,-0.006602427022731152,0.07975504235471614,0.026269464076451154,0.03424187155347303,0.03710541141602564,0.06545968423411479,0.05807313984578646,0.0081053832962116,-0.012751451091058527,-0.03739171490418353,-0.019155553964770106,0.06350179809649746,0.023430745939166116,0.06992505122653042
BMP8A,,,,,,,,,,,,,,,,0.10414284686061176
ICAM2,0.046737384046884295,0.019997442954761614,0.012915721469307934,0.03834951862177917,0.015501268197795424,-0.03188687224704824,0.017422260500600962,0.03419867289314757,-0.018818563089113994,0.0766450510405788,0.06803142714654412,-0.02683931568015703,0.021834419347605803,0.05652705636525934,0.014288985093173388,0.04527864984898479
SYTL3,-0.0035813317401159122,-0.04563430615710542,0.09039464264950824,0.12552405572385014,0.1173525569079079,-0.043135554497050844,0.021798003570447144,0.04245056180283479,0.08063335911260339,0.07350989823458356,-0.08197971235675561,0.03573479221663734,0.05684957130633508,0.006601134335995785,0.02699230212715782,0.07568916176162628
IL1A,0.004535558879756984,0.06990752547733184,-0.0008404432112377119,-0.02327619751786381,0.04817338560912691,-0.034515836898619895,-0.010073845693260936,,-0.01554684960483857,0.11740122784882599,-0.05414909436908214,0.030431071931342268,-0.060695342741082695,-0.006475130810070054,0.006726779211380669,0.13838020226883566
HLA-G,,-0.017512760441602555,-0.015982836012029985,0.10253392733250778,,,,,,,0.12730113653085648,0.058042569935113156,,-0.029222937912002353,-0.00768233347352353,
PGF,0.06425603966535987,-0.0019440391645300522,-0.009008196680217774,0.05012794547254376,0.10333550232845286,-0.010540874365196521,0.07925039438030967,0.06698054209559176,0.012702433950960995,0.07321954544385038,-0.03280408121306482,0.060452726943463826,0.02049587854590208,0.00043259003568715386,0.033518142780297175,0.0038880656912884263
LGALS8,-0.014542882187263602,0.0207222116364174,0.01733200798943532,0.05633248879910896,0.007497332954322829,-0.039176682588089644,-0.018147983826145603,0.04486188455877456,0.06107652031497567,0.03772807273142082,0.007405081703554978,0.0046633798043082845,-0.011241393589480474,0.015509680761814061,0.055063618352064435,0.037746668262045854
DKK3,0.013009713760348254,0.015017539137473552,-0.050147345779284695,-0.08904276936101174,-0.10125804997056055,0.019981391547826872,-0.004727824026188651,0.02829239884461128,0.0019803175598915447,-0.011306303137822013,0.008422488060965218,-0.04580637142042876,0.027627725983761814,0.011768708123006958,-0.009108997028932303,0.09519048499381984
COL16A1,0.025809668748099337,0.05148553508394126,0.020757891254953434,0.03716810769144246,0.047939283849479444,-0.01905574222757607,-0.0013411962985539472,0.03959690094327878,0.0629643810807233,0.07255279865853465,0.1288727357686605,0.023241119376672222,0.055911567369362945,-0.007865784871655266,0.05683974755987155,0.09979928377843385
TPH1,-0.031226873791841532,0.09207383406751658,0.01089844695265758,-0.013321586902195462,0.1926584193173789,-0.021617846536020495,,,0.02119093763775199,,0.05289024403838464,-0.00011032013346876118,,0.008599204765185957,0.010136871585464656,0.07018244636852139
TNC,-0.008317920931552846,-0.08896902086731417,0.05147398198245515,0.07214658004132808,0.12490129353559469,-0.010914912699009606,0.03040852939844537,-0.04044396471560249,0.09518965827283576,-0.0404564471374712,-0.06679991847976768,-0.07481513018917893,0.04183541412005074,-0.01571002204206994,-0.05900149948966865,0.007379516493666172
TNFSF9,-0.01676206970787559,-0.022865758826329425,-0.026210575841041146,0.026690563629653132,-0.03393236799669318,0.012015312003787117,-0.020943528039857915,0.0331047547908704,0.060825111682021184,,,0.03518756323805362,-0.04442421620818155,-0.022588506971843256,-0.044378491365204026,0.03154793918801406
C4A,,,-0.0014685437251449524,,,-0.011080500590820263,,0.0025461727107954717,0.006203534158748479,,0.03882743366140754,,,0.0010721754767104702,,0.07409525662744566
CNTN2,-0.06332285382743513,0.025239625356759103,0.0034210658091380665,0.009071104757003819,-0.028041391021916433,-0.02737581879104343,0.0024253929211358943,0.025947909363442406,-0.02084467791596389,-0.027695118817619525,0.0009531908682445299,0.04621680631300187,-0.029506759201362046,0.060269476614655745,0.024215874402812598,0.025610649279254695
F7,,-0.012544742005724733,,-0.01156983623863921,0.10807298025145093,,,0.008919851853828585,,,,,,-0.025449323983972757,,
LUM,0.07036440110708961,0.01766881810659133,-0.022684437726476776,0.04674934773902381,0.0725576533796319,-0.022055234894620204,-0.01010143865926091,-0.04939281542593263,-0.002915808192054573,0.06695828219163795,-0.025175473512470715,9.221954626845962e-05,0.01082588909608777,-0.014394053330725923,-0.03789772302514643,-0.042017641316391546
IZUMO1,-0.0160166886064803,,,,,,,,,,,,,,,
BTC,,-0.011381072606847946,0.005651098237706058,,,,0.007798932648266967,,,,,0.033697136473305106,,-0.018411691198459208,-0.0013334436426214876,0.11756804274675962
APOC1,-0.024901580057720658,-0.005206576971777762,-0.018269639662351345,0.06553867617623339,0.07748468914895391,-0.05240701241892574,-0.02608181451133189,-0.01457227960622895,0.08620208930870464,0.10075622188796504,0.014199525349939532,-0.011442614497612476,-0.0011656575315750074,0.05565236611962427,-0.06056211933710971,0.06436391202268925
PKM,0.011407385048484629,-0.037777443864421195,0.06383207416990057,0.007454942085853774,0.025641198023817247,0.04333666085020668,0.00012847317990072722,0.02167950993774611,0.033030559572469365,0.027109367252822862,-0.04928857223027022,0.01859785819924934,-0.027730991282910632,-0.034493641479010954,0.027599005498130533,-0.0307638220662223
TNF,,0.04028096296167654,0.02305679215677566,-0.0022946160406597843,0.002167202607740152,-0.02527936999656238,0.013055297061002181,0.009867061858294992,0.00010401722677386995,-0.04297412162496493,-0.09922243207955786,0.08434439255443626,0.04271840714229261,-0.0178703635029149,-0.020606743747110714,0.0684958356353
GNAS,-0.06419200207532891,0.041586471481438306,-0.06306428178957134,-0.049175150162579756,-0.06108484899802549,2.0069207539800463e-05,-0.006615572907051149,-0.0041740661574614715,0.05565911864635563,0.06959241158176205,-0.0765835727624757,0.05206755854104712,0.03938068454639343,-0.06181535341129464,-0.007123794044151972,0.08534156860846914
BMP8B,-0.0016722966671289898,-0.017784337447678048,0.0016130771253411215,0.10907236278745594,-0.01107750920430738,-0.028779011105685096,0.26430676041972423,0.015801684542257947,0.02163624323179364,0.07903654289304128,0.10403351362038207,0.027148758226904757,-0.0837999509609187,-0.012889673092580161,0.016653424144269336,0.019463049317401997
LIPH,,-0.012858810653506246,-0.02272818695055508,,,-0.008933912513844811,,,,,0.04216502757390859,,,-0.018142928004575443,0.048005492139306015,0.10178024054475437
CCL28,,-0.018087516728478126,,-0.02488058708513806,,0.20728289534705627,-0.014396742096098526,,-0.013969071728576518,,-0.047870308928914876,,,,,-0.026751862438731035
PTPN11,0.06315999876512639,0.025359617120286566,-0.06135126477345983,0.08354076627195392,0.004740185735845558,-0.016181659330082473,-0.0735197432617491,0.026204331138649183,0.026478645522126826,-0.07401042751804367,-0.05316349517932792,-0.07396128006603649,-0.048274964428211393,-0.05528611876051798,0.0070632951305172375,0.012861838714218537
ADAM12,0.017213903983871476,-0.04894160709269583,0.04516681558178923,-0.0035099318340503917,0.10283853827612023,-0.003659326115767112,-0.013913556256083261,0.02474093392193508,0.05824291366010798,0.04692628935537004,-0.021237080889663296,-0.031930882479887984,-0.029805048304849736,-0.022160297905436332,-0.027704294802594374,0.0056624363542331375
EPO,,-0.017278060657586386,0.06322707408687783,,,-0.009347085543821472,,-0.02177723860149406,-0.017614512740171184,,,-0.03036650634844503,-0.030657700333222154,-0.019703683160284202,-0.006446572860413093,0.10664432483323164
EDN3,-0.023540349504668524,0.05394738039693301,-0.028844669213511618,-0.01659455994884494,0.013065249635346702,0.11655030614982755,-0.002127866862647674,,-0.01779626829727546,,,,-0.02349276562910679,-0.055272250440749654,0.0881046775523567,-0.03543562925615442
CCL22,,,,,,-0.01882055916624422,,,,,,,,-0.02230032551060967,0.016353214966919792,-0.024423015720907923
CCL2,-0.07101279329581543,-0.05863789135508715,0.007067620490693165,0.0012736578562876947,0.05567086773629218,-0.039338012119923965,0.028393650582568302,-0.005977132070291225,0.03608132988479699,0.02438420089489121,-0.06300214279205536,0.01782016240943165,0.04984424620688683,-0.02761903110765488,-0.0718657501193601,-0.026459448016306737
DSCAM,0.07057923390133626,0.00946290835761816,-0.030176691601214098,0.04699382080652367,-0.005408925426766163,0.03274489466087864,0.0688755005144959,-0.03203921218846838,-0.0038984798767480082,0.03204419116690213,-0.05616834366349873,-0.0495753803678546,0.03349846832562874,0.010277799188723832,0.04235007426835377,0.07271231777641753
GPHA2,,0.07894418604592433,,,,,,,,,,,,,,
ANG,0.03242982961211598,-0.03895834551367025,0.05382097334402189,-0.02709026463483291,0.09362004717383565,0.0011222546078471485,0.003586136681782855,0.0012560889360824464,0.01836890662796386,0.0525516622117813,-0.041641117389415123,0.01361534900846224,0.026138207116264734,-0.04634799817722169,0.03985966919274581,0.10294405427066697
FBLN2,-0.02207197380214647,-0.00975048078827493,-0.026362067583281756,-0.0068227264966187525,-0.03168787327024633,0.16486858549191885,0.0211475877939278,0.08118776911773555,-0.03872406905606922,-0.004963351914071041,-0.057918088547505915,,-0.042302151009952764,0.053228195253681276,0.01793273258189584,0.028982264738172028
VTN,,0.03316768131331389,0.0004550418591422326,0.06915571900072381,0.10580934220414698,0.05558151965571841,0.039390226046202764,,-0.01463659957932096,-0.024614843188665865,0.024831960750556454,-0.07377019094590906,,-0.022522658241084875,-0.016778592207109307,0.08146018046313061
VEGFA,-0.022451594137622193,-0.04089480958770354,0.06428419494575612,0.08340347276862822,0.1124503597935291,0.04548960240780443,-0.008784110466125128,0.02225987191437323,0.07517491543358601,0.021459710748652258,-0.09307008520370061,0.03720804873537111,-0.05611040078345671,-0.05324474479771224,-0.0071736611350331735,-0.09606616256930682
F10,,,,0.0407445883455596,0.05505777521545401,-0.010248877275943351,-0.0021885149627296437,-0.018066826953767757,,0.0028552410921620147,,0.02793720365930949,,,0.02715840864999861,0.04252029175751884
SERPINA1,0.010310534897952268,-0.04481784300237095,-0.03040799202926944,0.07533792094889587,0.09204464624545503,0.0003581172597946206,0.02171240684080967,0.049239773220650526,0.011120950656659157,0.04721546123379353,0.08183116176867619,-0.009024543748470497,0.06851381810659922,0.03132149647020351,-0.06018150334793446,0.051287743536924474
VWF,0.010657005221495739,0.012088931801994617,-0.04193460382489376,0.003168305616454606,0.10809902257632494,-0.03136669067465406,-0.018721087668431804,0.03216022965679863,0.013182156075942595,0.0019340654309270395,-0.11589398045404943,-0.0302939116169451,0.02603020503990251,0.03343017527362708,-0.038644669709764774,-0.016462947557158807
GDNF,,0.04812739089784292,-0.00373635985411584,-0.0207355597560076,,,,0.07722258202626815,-0.017614511368409427,,,-0.02612609320992836,0.056452972727797375,0.013917154363418106,-0.04393963314241834,
VASP,0.008220037505861278,-0.027470709622903593,-0.006942575299065606,0.088527971492187,0.054075993733332904,-0.013985570152403003,-0.00042839900165010533,-0.020367013697911628,0.08311902135926094,0.07672843025359292,0.02377798249336067,0.03544660517780636,-0.011785532493671693,-0.009545850201257795,-0.05647342288108266,0.028767989264451423
ADAM15,0.04067644380054759,-0.056983790482149105,0.03464457030804985,0.06585121398563491,0.024798016097128076,0.0024198227536101256,0.029507337342338402,0.02315447183185944,0.058442188386922576,-0.07174571614996951,-0.033192611228921996,0.0024547745980245126,0.012137045853120023,-0.007157566872730053,0.01283514434747783,0.0701709749251322
WNT2,,-0.02249334860185216,,-0.02192190679991344,-0.03245748074984266,,0.05455674498910519,,-0.016484571072500877,,-0.015370483507933819,,,0.047490245075719806,-0.02450646855973876,0.008237750339419037
CALCB,,,,0.14818594276293628,-0.013977897484809996,,,,,,,,,0.1212471086284777,0.08236123003711458,
OLFM2,0.01784130282443075,-0.043079354655729096,0.011553801937666456,0.0368578917647401,-0.049310407516058204,-0.005188919587776296,0.0044256705728991175,0.054760631442416614,-0.023351795566876134,-0.058797623125839575,0.0894909158822971,0.014492531762591436,0.01517909670394371,-0.009429116519392317,-0.011085392433909307,0.0920090881768394
MFAP2,-0.019035616300197518,-0.028735208572916792,0.029099460715628217,0.1382742913645972,0.07548678319493463,-0.01288214178363582,-0.017241913520020302,0.024551909055837637,-0.04122985275306232,0.060930699725586956,-0.027051420320008592,0.11689095694880708,0.026959437970388047,0.058546498663308875,-0.03895486691409926,0.032994422557786264
HLA-C,0.046050407099207026,-0.01403417854085953,0.059398005066540104,0.010000430052911638,0.12614462340811908,-0.008539833293701084,0.006264073318636691,0.02050191230845859,0.0036667031715635003,0.07537737245443071,0.03048833766064623,-0.05077088342060112,0.020112027866154132,-0.00077837948043795,0.008454332540497881,0.06667419784264172
THBS1,-0.03638355495407193,-0.01584629502737237,-0.022861254698849618,0.11864216337532468,0.12289667990475418,-0.008594073158076693,-0.035328141293179814,-0.025313955222723394,-0.0215008690872172,0.008578906718625011,-0.03840714910705139,0.06026793708715676,0.06095176475680336,-0.030890742536198522,0.0034225789941905015,-0.10109958031616982
HSPA4,-0.04709583734514404,0.050037595732519986,-0.022132082291313422,0.04121772497690243,0.02604704440629278,-0.032781561389403115,-0.0023933598839999083,0.02550498253082077,0.014930338194263953,-0.0170250164516633,-0.03956791777285786,-0.04363113309297845,0.017930856948314762,0.054102640620944276,-0.023669935544726343,0.007589646714233661
LMAN1,0.020643486930000874,-0.033379662468148094,0.031098770929501897,0.038970618536968586,0.08583329896743416,0.016478542418428867,0.00943908070909102,-0.010134965818902091,-0.018770190962437584,0.024499454563622836,-0.030964775880688616,0.028270494341603027,-0.008074460445579287,0.021264795178430756,-0.03405712064809005,-0.042744941200013944
LYPD3,,0.049075940432164844,-0.016988480648360366,-0.016742534617429312,-0.021683682230710797,-0.013086671592813045,0.025741808762476965,0.06888348663732978,,-0.02139278027520929,-0.0395938327565527,-0.042639466114750425,-0.012526837203726694,0.08256912134147669,0.11182797936784786,-0.021113305692937883
APOE,-0.013497110350743979,0.02744326120367048,-0.04826565301257033,0.020638986874657112,0.02087450145557866,-0.02574762483666179,-0.00144920344012994,0.030787529688848257,0.027626200801543543,-0.007091624351348129,0.06238115037157326,-0.1275621450802209,0.08236568014919052,0.05100615167206415,-0.08201061938800105,0.10642647002706285
SOSTDC1,-0.016762076271207467,0.06214403312846116,,-0.0402522422984594,0.003948772367320507,-0.010543681857690697,-0.01966352427379282,,-0.026784412159465545,,,,,-0.04069574468582985,0.07918398098167531,0.032915187532861816
ANXA1,0.0014474132899679813,-0.08890349785305213,0.06463015500504384,0.03751999052109508,0.10385524369118851,-0.012295057023750226,-0.026385477910635845,-0.04399297237367645,0.04933435882950556,-0.015293565859743282,-0.05007138726744644,-0.0264887781159816,-0.019970667799281302,-0.0016481123476366198,-0.008712271481613595,-0.018037028203469835
WNT2B,0.056071124892889034,-0.03277066141708148,-0.05692396114341122,-0.010697700813108654,0.027003029481473022,-0.03340143405090353,0.11137016376125267,0.03619543313929014,-0.028843679653499654,0.011129003738449135,0.04611746949838319,-0.013861861601890256,-0.026179180548061103,-0.01847577626567185,-0.03106361105600225,0.06706323971382769
AMH,,0.018456161625796285,0.02424670364262668,0.14467918482274655,0.01106904025644472,-0.013473350628917361,-0.01619291236000223,0.03653276321543075,0.009320101019804558,,,0.009262467979847767,0.0066402424283310115,0.04522600340462089,0.04539143186910111,0.012206348448345629
GDF10,,-0.014882719771446992,,0.08023702198622827,-0.022523218002441545,-0.012587858003507363,0.0026356421517592338,,-0.03388800116237531,0.03439940891437223,0.010855335395413494,-0.025619567693906137,,0.13126735423162544,0.020045309139731047,-0.06923998316073139
EFNB3,0.0016998516272936125,-0.014594874501002934,0.022475767684761817,-0.04227636919263365,0.03795449845631002,0.06205381998964122,-0.040956128460244684,-0.00391505825380424,0.01184935541730635,0.044890411641509205,-0.014695855843349207,-0.08805498054045766,0.07575616792064853,0.008154254129015,0.011124479431916566,0.07407217057730762
LTB,0.02909571619959898,0.027359183086242477,-0.010699719146767298,-0.013858642458372965,-0.022874896488593383,0.05245615839000827,-0.014811454061710888,0.031963094920926784,-0.0009855267264643893,0.0014052302349733513,0.0013126617297039402,-0.04652129597752571,-0.04442418534163474,-0.03985072223047872,-0.029145685680876936,0.10306198804529011
ANGPT2,-0.022423950942630715,0.0032593316039935213,0.005568357575786232,0.06876311944312102,0.1142892977209939,-0.017572998200514632,0.004131046793790011,0.07167940007567843,0.04205279183996434,0.03784383275522271,-0.10864777713664314,-0.05860860138874284,0.008717470317667984,-0.0522357531483416,-0.05213441230321303,-0.019710514700605957
