,MGH258,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
NTF4,,,-0.01328783280098606,,,,,,,,,,,,,,
INSL3,,,-0.009654624744652293,,,0.01183507296155001,,,,,,-0.029697097521926324,,-0.017376866698572326,,0.1222151641847547,
BTLA,,,-0.015324823553265171,,,,,,,,-0.014105181386637177,,,,,0.03327430971503076,
MFNG,-0.01717241733841857,0.0438878984375691,-0.03739129948349124,0.0496658663996156,0.16391152258659275,-0.014164438123022115,-0.0110494710593583,0.0023654648012504183,0.013303910083365945,0.03233590030298357,0.053556327449494616,0.04836909490616892,-0.03706120467866245,0.00113660746601798,0.10240146275032078,0.08765349534780031,0.028219881063767806
ICAM1,-0.05543715576066214,0.05314623874461218,-0.019480257974866994,-0.06588851847650484,0.14910723194811065,0.07319576635140733,0.006637169157440488,0.07182578067142943,-0.028635164465456234,0.013338205967150418,0.06843865140995999,0.009008839398291835,-0.012365691128122379,-0.0002092077793919909,0.03434950988249937,-0.028612170482623617,0.032403044159060174
PROS1,-0.07753389231935955,-0.009593190781151999,-0.035221132397934694,-0.03147862789341375,0.20092993917273677,0.022486834388746203,0.07046165077996971,0.0034194991836925645,-0.03489400639393321,-0.01692070617875299,0.10158072322561323,-0.02854354485662301,0.0493027525385677,0.003214217191572769,-0.011421243915579263,-0.013167142849226848,0.0022824702386617965
CLCF1,0.01950652028875283,-0.03106286582059943,0.0037296198810029507,-0.005490040263274364,0.03765654625472784,0.04398332421566743,0.002001152328801693,-0.027307968743785892,0.0020865421116049196,-0.03513001043521587,0.13684717733512214,0.019168911532801827,0.05172727851857049,0.009566003328617963,-0.07908225290100766,-0.02713141062512531,-0.006263689209306808
PSAP,-0.1740684386865196,-0.013275751249752346,-0.0036672539625015716,-0.025788146788985472,-0.10358848194404899,-0.07575305577366825,0.017302083355641668,0.012920752309605186,0.07283590740233123,-0.027026029413529825,0.003434997647574116,0.00020299729662125917,0.047900415113544696,-0.04070839792114253,0.04750779438262728,0.03047774631412113,0.06798446428004372
EFEMP1,-0.07921557689247148,0.03389108684535931,-0.06943939949602601,-0.0281878048278589,0.2044380993348803,0.014998369000031948,0.017733075569124717,-0.03873848497386193,-0.05398687470843914,-0.045035183709330434,0.073128717735668,0.03655244325440832,0.06136671380039715,0.024797282000917836,0.09448631961257731,-0.08679448210088227,-0.019736373398914188
C1QTNF1,0.057378514995257944,0.04151710781473344,0.012918042702667661,0.04770794925193277,0.17068673814970967,0.012121224670673763,-0.0785518245681913,0.08818157649546547,0.009026703132218193,0.04712242065188612,-0.01935985864782543,0.0035354335374785566,0.07892400211405871,-0.06513305947680519,0.04626785081641579,-0.08303601360121621,0.016015873098263442
ALB,-0.040013093413475656,0.003170654828459338,-0.017140407864965526,0.029518167856349167,-0.040171104788939954,-0.014320835062735805,-0.003837580587127985,0.05513090044402296,0.020871452352383496,0.09795018732506915,0.026274292808263593,-0.01393715879122176,-0.042507225595201016,-0.0037945276194532294,0.10824414905205693,0.15132139992782187,-0.04004006868808204
CCL13,,,,,,,-0.03567218344852641,,,,,-0.01982248531793301,,-0.019491766847513487,,,
EFNA3,0.03999542249803338,0.03652316376399132,0.049206667260071474,0.031081744193858986,-0.11163375972630464,-0.04400771897664922,-0.03366920321061555,0.0840654764238669,-0.026270027864361556,-0.014749507730390608,0.1528339169036771,-0.006534522947322003,0.03748621677135281,0.022712072024326495,-0.022224969305795334,0.016880739312306964,0.022182595451698456
DRAXIN,0.10332034121754785,-0.05357527188842824,-0.024142362748848803,0.055623599229340646,0.1393981770017515,0.05920329846028046,0.06664574182618073,0.021956492116878647,-0.08775343039400663,0.04696083351501092,0.12466481287165855,-0.047972448964448765,0.056098241224396564,-0.04062615678464242,-0.02693692903405647,0.03443528108387231,0.054008942077222184
RAET1L,,,,,,,,,,,,,,0.06736489885177377,,,
NPTX2,-0.03144414371944571,-0.04088290820053375,-0.03870122222585426,0.04946799117839686,-0.191916345971878,-0.05493968794151297,0.11300006399306606,-0.04190462212927359,-0.03776899319478246,,-0.028341120225567284,0.04723556491048657,-0.04320535450026741,-0.07510531124091542,0.02443395433122578,0.04973135376107314,0.0770944722499132
FGF11,-0.015599286523407307,0.01915919892964094,0.041372513828346336,-0.013093024111559447,0.11409849159786171,0.027479122529194006,-0.030474269786315997,-0.025814769260741093,-0.06364789322874437,-0.03922127013570898,0.0069741599981109235,-0.07547201165815925,0.07749591813894244,-0.0654322214447278,0.14493531231288662,0.022249351158754673,-0.005607835852683973
CD59,-0.08977592805770016,-0.00017564070639752282,0.036914639817506256,-0.03761273963882423,-0.09582298438512166,0.00763583339610508,0.005116626148573088,0.03958118082869083,0.20897417797666645,0.084747903108206,0.039334320770539284,0.00845528870904514,0.043784432580073716,0.04477687515071435,0.16099118712740537,0.022432569683139097,0.09994250745944694
COL9A2,0.00537943434732168,0.0128670014669562,-0.0480895810783479,0.053387382215656934,-0.01481904316956402,0.024131525730369703,0.012201971396194033,0.07349881590333177,0.09515056895034874,0.07244145261274285,0.028226086844733187,0.03422253666316808,0.012766251608299075,-0.011171868067868278,0.032093824975952825,0.1095892206452672,0.047796013698321246
DLL3,-0.10626384083190209,0.021374252293927924,0.02358610047269113,0.0010467812076338017,0.1289870477108768,-0.04211483965044981,0.005133062836167256,-0.04907728481402521,-0.07274306002168965,0.10321637919370763,-0.009079726157616435,0.004111082072038547,-0.022338504987740336,0.029438850976589194,0.04212698724686253,0.02523257570423525,0.046892243556093526
FGF5,,,,,0.020499513278758024,,0.02311729403952477,,,,,,,,,-0.006010878539945201,-0.015723134728526104
LIN7C,0.0055585125851004506,0.03533877524899123,0.030059606601525166,0.04579908064264267,0.08222983840465843,0.03903078110912713,0.011902971767621959,0.008644303596139886,-0.10128268450715153,0.016475827771212023,0.06389029137520158,-0.014331911503069544,-0.01331441046988,0.005752286319594809,0.03145240930104075,-0.024973723100335927,0.09686387712348336
GDF7,0.006924747973025107,-0.0238352638147615,-0.017226669219722105,-0.03557913437113745,0.01032824389398812,0.013348558008687065,,,,,-0.06300356478554411,,-0.017786139745980666,0.03901936999003377,,0.13627239646008074,0.053614732931326695
PSPN,0.09269067038078764,0.018178401181528626,0.06185731298277154,0.04639651172029746,0.012326713815458723,-0.0231259161827418,0.08105951600545006,0.04025343204355974,0.016381239385162873,-0.023523936628897537,0.044123875047322514,0.055224647227660455,-0.008841456830864621,0.0578910896335378,0.020978624097873644,0.02103326184743923,0.015456003501268037
ANGPT1,-0.03866140272298135,-0.03862050944060061,-0.02732334836220061,0.005026027519039951,0.1594366995764498,-0.024788232755237494,0.07074934687179592,0.027824983183747837,-0.030072354677420553,-0.01082990170430337,0.07129874005473912,-0.019922577001438613,0.014860859472488884,0.03816748463745523,-0.0714449669839411,0.0033951800623750064,0.0061874744723603515
PNOC,0.08863979756990463,0.0008935116448636579,-0.014130068797584272,0.038646185202927306,-0.15834092179469214,-0.0871986639124114,-0.016900828772576933,,,,,,,0.02743500114862973,0.163573876905304,0.048353080993299394,0.08105004050336759
L1CAM,0.08286874157287069,0.02351267918015504,0.012640479551314834,0.01095107196224697,-0.10324986583266486,-0.024662008270603795,0.014448397535992443,-0.037280708462251996,0.003095224907977574,-0.01664358652149014,0.025125910478874944,-0.0638536668981334,0.0152929938899949,-0.07316311511444552,-0.0714749373706452,-0.028953232414529465,0.05923622982691614
APOA1,0.03771359763109858,-0.01715909090809213,0.02253492342269455,0.016721131105587175,0.0678135933133564,0.02399654674861378,0.10083453684676473,0.10763059539052217,-0.014742484342858643,-0.016691289117055374,0.07263859266851479,0.07218529500953094,0.03094940476538116,0.0022937067789650396,,0.12794734327556787,-0.0236535824743569
PSEN1,-0.008330853736396087,-0.04159319108455623,-0.00785863534666895,-0.03168607626966464,0.011285776114234208,0.02988264129443024,-0.011208268572037439,0.029470298991054883,0.11337004376485037,-0.03050783894511453,-0.04558398681804708,0.02783809942146415,0.04146935169372482,0.006510040725843676,0.0556294093059672,-0.035664001849965266,0.006379365387124541
CALM2,-0.0073514459784759486,0.007799341471816346,0.020880537391931155,0.011671911951373843,-0.23609264182971426,-0.09023641051194763,0.01991873334396915,-0.06986597349728539,0.16867313608524698,0.004387906241914233,-0.03667395021699853,0.043756830976465315,-0.002111984418403022,-0.0025677537887442985,0.0215766916665385,0.0279935088075216,0.027180300406297847
CLEC2B,-0.06649273429299146,-0.0030389161684470866,-0.020011464385187083,0.0007386113526393231,0.16507893595598636,0.025043058807764057,0.017696066726301106,0.009150213992494329,0.027905881694112296,0.08661209723911993,0.00021051311494317147,0.12146722201359408,0.060246721423211955,-0.019709272304539942,0.03304966819681171,0.08244472380665943,-0.012157131393385293
NTNG1,0.06298311490514147,-0.003987228631788792,0.030457993931411874,-0.02070001860351607,0.02081694651294228,0.021976619968157026,0.044660986369606775,0.07317782093118753,-0.06702479410244712,-0.03666383040182765,-0.048337471942472225,0.035862860794628006,0.021591462705496573,0.0033622119418543392,-0.006287876450185186,0.009561544369900116,0.027544718654265533
LRIG1,0.018691293842634495,0.04575162628539726,-0.0034191662460325905,-0.060154756248493535,0.07601340015951788,0.0042842212820704,-0.08739206401162317,-0.007736465119786633,0.2123305672399087,0.04223232731519021,0.00526284422939825,0.0200953339654618,0.07649302780336827,0.06004990070405505,-0.07177900978684756,0.012550789140437483,-0.029565350184322298
CPAMD8,0.03792925519729684,,0.0894708539573937,0.02022949400022095,0.027135284609166848,-0.03214162846768801,,-0.06272594596991447,,0.05249023573331275,-0.00894432327386998,,0.08309101246679722,,-0.05101216083308701,0.1159483523662198,0.03709520854368315
GHRL,0.0013670898168011566,-0.028450821237294175,-0.011623083524861846,-0.03280582483549879,0.005089964288558225,0.012897097212156346,,-0.022812708472287606,-0.022556248764770824,0.02025925587350121,0.09011062638281767,,0.0010018406966001397,-0.015280420837103134,,0.05734795263737315,-0.02702150470749248
NPY,-0.03813049625880071,-0.05326714103376769,-0.02396119911446807,0.03999830612376275,-0.1253454529726444,0.03190665056116722,,-0.048927369443094754,0.07886111085458097,,-0.05608255080058309,0.010892416348124765,-0.033199785985942594,-0.02896716238091504,-0.13411917441808216,0.08621419315470145,0.0416529329831812
MMP2,0.05795322790283839,0.0191978370626095,0.03712013187319021,0.0014864010026725233,0.15414720927872402,-0.014921854689671828,-0.058290162955883,0.005745560473737176,0.22702827706033724,-0.0024496402231980784,0.08032060452569043,-0.02042130739988503,0.00012958075973001972,-0.039071738118731984,0.010105801342982544,0.07681247084709089,0.0974891620211714
LHB,,,-0.009945694836261251,,,,,,,,,,,,,,
PPY,,,-0.017312554016352868,,,0.0003342332106280877,-0.013850455982831144,,,,,-0.014794358104928134,,-0.018261496822176235,,-0.02715583810955501,0.10303603186084861
ALKAL2,-0.047792105001928,-0.02730970563272932,0.10548109169944132,0.024088273568467267,-0.028920041401066302,-0.01433589672034767,-0.02553170239812835,0.0007950737923678543,-0.01319502831517311,,0.046656385405111994,0.015805914003039573,0.12427296702910029,-0.005527371316288008,,-0.0014247947356266998,-0.004321412021818661
CSF1,0.08218917431484823,-0.039207727682180435,0.014716268199860489,-0.035796169797496356,0.09229971842480234,0.02592954371044309,0.12351553789738667,0.016293290602685397,0.009736774432125988,0.042817114762647594,0.04698553573538004,0.022401523942213047,0.012799506318371122,0.05500586341919102,0.03098310903482206,0.002545870835884566,0.06876142476986555
SEMA4C,0.020327202241770627,-0.01988661174520819,-0.02311698587445024,0.012367342959710401,0.0903102497835916,-0.06109077197732981,0.026308393331081065,0.06594717338337644,0.14461256584324275,0.0258922019322035,0.09388862413018977,0.015605491474503755,0.029669078215432864,-0.041791853535746055,-0.07436812464182348,0.09709848270929317,0.05204524995021043
BMP8A,,,,,,,,,,,,,,,,-0.020688603741339903,
ICAM2,0.016248994931831764,0.015417364212996037,0.04021644124706679,0.06366092157785212,0.08136695950079936,0.00285548970426687,0.06951354916302478,0.10117112838644768,0.196460623407264,0.0280270620699986,0.031020289543295484,0.09700917208872113,0.06864144390175946,0.046864498562704436,-0.015800042235122123,0.10270602037425772,0.039203160497923835
SYTL3,-0.006418463272977992,0.028592512417169844,0.010668806423001007,0.003899202958731489,0.08739265962056535,0.0082872586282201,-0.005302118460769972,0.05354007948549625,-0.13051481202299278,-0.024005346274548683,0.028206187050634608,0.03554218539414349,-0.04325856694305547,-0.013702189873989221,-0.001491256565486758,0.06347961329672525,-0.0466725526105931
IL1A,-0.04419089959180497,-0.004922141601841101,0.031159581222118336,-0.007950636243242866,0.02703956272179374,0.0681691547737372,,-0.08918316015851536,-0.04875597908990511,0.025465529977472246,0.1020851317752051,-0.03275642269997916,0.05250977057055478,-0.022532297188880196,0.03850716721380739,-0.010660415344194105,0.004056526648509149
HLA-G,,,-0.010504578356556197,0.008051694669533236,,,,,-0.022257608281392907,-0.06665369325846923,,-0.033340233515071975,,-0.025620219546362274,,,
PGF,0.09199788918576336,-0.027225041261475694,0.053354022755121744,0.0656139184552571,0.21426353738659343,0.026347095372090824,0.12161744705523227,0.021100102789178947,0.1993045676750524,-0.032005646175779064,0.15770338069496673,0.0833127512799508,0.010329169386274555,-0.01954795494381192,-0.011401184431404077,0.07155548499519193,0.00020940772217099002
LGALS8,0.059557374204645415,0.049977850359496985,0.0031800079660973986,-0.03497136200648763,0.03331171165605143,-0.014851809455461766,-0.0011636315671202137,0.014826712777319659,-0.06606487903401861,0.06696384965075312,0.03718310900135068,0.012860617172884862,0.06304186406422252,-0.00510883496175131,0.06612556551334968,0.039756767041423335,0.05212202104977847
DKK3,0.05407890557110809,-0.03748932875855386,-0.020445258521864,-0.005629228869754613,-0.14590773561583592,-0.019167344485878375,-0.023752475758426914,-0.06634530554125777,0.20501949382292128,0.09271040824675852,0.03763382581491448,0.08237855027521057,0.020503040719666424,0.0727835322648165,0.03441560736019137,0.08975982819967314,0.05906373704888758
COL16A1,0.1373465166317139,-0.06103255145813216,-0.028946358028864663,0.02663298234507512,0.00954160192276207,0.0036678953773858682,0.09160731573379449,0.09081896271095781,0.18824307759082673,-0.05236372122960357,0.004288697259166453,0.015774159898463497,0.035490211956771434,-0.016953676965226344,0.08444324499998582,0.07281546906192182,0.01633879173484988
TPH1,0.033271399166219864,,-0.0037147587729555133,0.03679006218301358,0.06110457743133202,0.010422523547796556,,,-0.03435148206085769,-0.027314297133822437,,-0.038786248329814636,0.05356157867404858,-0.040008408029231446,,-0.05547051921277609,-0.026304712502374886
TNC,0.07320326639848922,0.005099012341469561,-0.005672129919544252,0.0008415815892869128,0.20832420351092418,0.030066955765245335,-0.08927143583359493,-0.013022402654997224,-0.12499166269187205,-0.0017242788303330839,0.13367628223492672,-0.0006115190679958476,0.020478773380672874,-0.06386612764094883,-0.04684616723109204,-0.09100127526112818,-0.03284695038478856
TNFSF9,0.009772405102875885,-0.01467264243464157,-0.017226670378488455,0.05553820657340226,-0.08201238616654885,0.03155354596964815,0.03118438104057946,,,-0.05453006090091509,0.020988364853855076,0.014848882760384088,-0.01338810792498962,-0.021831558247897564,-0.011070016506377883,-0.019663228682763538,0.046474907979913056
C4A,,-0.02691249078504477,-0.011791198354332864,,,0.011057439993953191,0.016607792471056027,,0.053085804630878884,,,0.017560757321323044,-0.015236581345498766,0.03808956639380859,-0.0003742432470673568,-0.02786036669823074,
CNTN2,-0.12779349841256116,0.07462620118967403,-0.04769332782865181,-0.006730153350940693,-0.027399052180855768,0.009011013486097915,0.02297954138634072,-0.054539464835485794,0.07765822148194598,-0.05134806410159408,-0.09592825843508553,-0.020039114993151554,-0.014094247288504393,0.03548844292613292,0.1851679217780963,0.01148174872854298,0.06520564396741918
F7,,,,-0.021910895677225806,-0.03458191488537392,,0.027397310706873398,,,,,-0.012472896458666793,,-0.014126379713215245,,,0.016648114326330014
LUM,0.15421388315147228,0.015674113009390485,0.005928771692961753,0.04881416793396515,0.19721081540811702,0.011980340522822085,-0.0781133918205865,0.07330302762495886,0.2570681572267444,0.13786480888902772,0.11067865492316505,0.07699917124068292,-0.0549103889604075,0.0360772744515565,-0.019791152741287038,0.055928041808591594,0.04626413871081206
IZUMO1,0.018106937522186853,,,,,,,,,,,,,,,,
BTC,,-0.03459883328821742,0.04068124997424536,,,,,,,0.011101036826395936,,-0.020116136303531526,-0.015971763835842187,-0.013670370300434513,,0.03469684362103968,0.03990386685900408
APOC1,-0.15476353349495686,0.014402907583108757,-0.012768952873561749,0.00586914094254633,0.22688801780396642,0.009782930134071253,0.10397683069509835,0.09439932875911639,0.12068969138327408,0.005219641957404427,0.2383340119925365,0.07873275288892785,-0.04899182735486098,0.054187223651893754,0.1489035908425976,0.06674269803608537,0.015851816105415653
PKM,0.03137767944712592,0.012882809087043614,-0.021073421413661753,0.021563945591797803,0.03295747077915174,0.03318863408945313,-0.0760810076010308,-0.03604353105193472,-0.15159415832228906,-0.0022728062950862086,-0.03894251206812588,-0.04544065377315619,0.045949906217419685,-0.06215771282548179,0.06038440492527429,-0.07840927798758551,-0.03799276185929631
TNF,,0.019817842356056863,0.052064196821567925,0.06304194128968048,0.03770896310218262,0.001327999263178083,-0.032944372338189476,-0.033109730828537964,0.17928969215230844,-0.022759748241743087,0.06802654570992607,-0.019524695702498786,,,,0.1334648985799053,-0.029489188145820307
GNAS,0.04321136064275497,-0.011803744769280842,0.0024709895325275093,0.02063537896298726,-0.15171219733435154,-0.06932325205186139,-0.10404653516919164,0.0005502142680266094,-0.05792559630108546,-0.0843302357025216,-0.08771836345033068,-0.09817986898168046,0.06033132880954698,0.005610769300411482,0.0009180931060162401,0.031664182120004346,0.04825239699431055
BMP8B,-0.0030457290787619653,-0.025399747983003835,0.05955371998667517,0.03527205755223087,0.004303637825069391,-0.0027207852807071536,-0.05114057968809994,-0.04123148498555481,0.04899443379218529,0.050574282904540156,0.05962510172460051,0.04287420966244529,-0.05928964584158436,0.012329936434477518,0.010681982297940894,0.03493431660262366,-0.010405929112177192
LIPH,,,-0.014937900917262815,,,-0.022451950951262966,,,0.0700090538601088,,,-0.019822492608160908,,-0.02243331579424202,,0.07486010865747826,0.031233611677062543
CCL28,,,,-0.023057900448017712,,-0.034572310888431046,,,0.02343463948095343,,,,0.040987724583929235,,,-0.016064745540516498,-0.03231475519966549
PTPN11,-0.028049574250083392,0.012267479254754179,0.020122050194809674,-0.01326115120207043,0.06488612616011957,-0.007929083176851712,-0.016817645702161297,0.046591559052471886,-0.023726049430091746,0.018731574859005857,-0.1428635629700561,0.010139350717453989,-0.034540698871276414,0.0015623599037496048,0.058138230266831695,0.012170853052493815,0.027766409539165548
ADAM12,0.06788529679587021,-0.0018659198936593375,-0.0006268982072189572,0.007952156439899511,0.13638842429558048,0.04464648487224537,0.07799891923780479,0.07198760764008721,0.11574358105001696,-0.0017189284932880645,0.07866286347839863,0.01917387194781483,-0.004205777955327872,0.031540777262669836,0.09931613571780526,-0.0013614108220300451,0.0467555733730207
EPO,,,-0.015228933198660706,,,-0.02349030235542603,-0.011816399039224356,,,-0.008545265356673293,-0.0424199961022538,-0.021527733213722682,,-0.013515160533138313,,-0.01708352177472373,
EDN3,-0.0025958916986245258,0.05145230092905113,-0.01895790507355601,0.015313853756962648,0.05003120816904774,0.01098750502534895,,,,,-0.04337251672175967,0.029099239479200657,0.0274519700528649,0.03729984325256117,,0.05162236720962259,0.04303159274783001
CCL22,,-0.01513080047815351,,,,-0.005110762078176437,,,,,,-0.024364757302799345,0.03465562666077326,-0.011858965016572498,-0.05502411108027468,0.10338310038618895,
CCL2,-0.05557214782875351,0.08245195263387432,-0.0498302329921092,-0.012018347517814446,0.08705817244093145,0.0918969254347913,0.03522724798164496,0.07692420544155171,-0.0721240681370721,-0.058162347524404856,0.12238513254721221,0.03405641739792479,0.017183030768977734,0.005551878484069315,-0.1584955354662144,-0.07891978286492948,-0.04221099273779403
DSCAM,-0.022757710967246422,-0.009951246567787937,0.0522300515042813,0.022585888784259444,0.07732784161225212,-0.004848917618865578,0.07266188395831093,0.04610923276575831,0.03701368718139627,0.05101041896255538,-0.026967607484593963,-0.01732444565102915,0.0190604665839302,0.007819175855130759,0.025285060820974946,0.10077070565997034,0.1040071559598899
ANG,0.03160076477859169,-0.025875871647143275,-0.007526623107819645,-0.00529912679700988,0.18242797617459863,0.007241034684369254,-0.05568317367381255,0.025569990696199703,-0.09733497956856887,-0.04832998140899628,0.0535077207385783,0.010658004700656544,0.015972023434212296,-0.01261314937650274,-0.02055572168175335,0.04444752255565003,0.015659962141355625
FBLN2,0.06265070398545726,0.03407599961925561,0.003448225798829385,0.0033456375247621494,0.0017343877558500308,-0.01302086342817064,0.0774880896548977,0.029917412776926496,-0.042730237420459616,,-0.04073389458128982,0.0838898993095053,0.005919024451909161,0.013129212323007386,-0.01943036347860963,0.10266994174287107,0.020783127885328868
VTN,,,0.08135462519619394,-0.025228343720777348,0.02882227160460472,-0.03097111683077802,,0.02204637572723092,0.0030082340057473495,-0.0026882774906616586,,-0.006534607375705174,,-0.017500308749400652,,0.018151377852747258,-0.004895929337016419
VEGFA,0.12873020615406283,-0.015695809232554,-0.01355703281801026,0.06354599042945215,0.1130114574280273,0.052138455611839565,-0.12381720605819806,0.03331245213465132,-0.2023073601131248,-0.1283555747086803,0.051320316403679574,-0.09607113661293211,0.03982673015368579,-0.09689811406590125,-0.054320169432522415,-0.12423015544354561,-0.07325238369265562
F10,,0.00627621694231167,,0.020606271427889445,0.04950145961513412,-0.025756608826020887,0.045282261429228504,0.05520303564386179,,-0.07254814406165817,,,-0.0471014965340757,0.009639668584964725,0.0779640600407229,0.011409600189516996,0.02888538990518568
SERPINA1,-0.06902509519931647,-0.025058299147839143,-0.06398403558703164,-0.04102516983628419,0.1578880069980789,0.0011995946206194473,0.09168030487010036,0.05393619403028596,-0.019189950974835453,0.05633048067504346,0.041281104945016224,0.039852548820881295,0.028928431638476523,0.01604425894319214,0.06633540283307517,0.0005845589363009354,-0.012680404599994517
VWF,0.07679885491984231,0.03251262212209541,0.01617269986183198,0.012902985769239152,0.20938654085860822,0.010607881295265065,0.10460562665539123,0.11339899991284941,0.19008976725440055,0.04868629875189441,0.0879957612239204,0.053522676163281,0.029724870677423916,0.11824550366227839,-0.007658510724797515,0.0859731679744392,0.07192358055563083
GDNF,,,-0.012386929695470412,0.0007262225075911407,,,-0.06715094582590926,,,-0.057398051954823566,-0.04833745844532662,0.010712232022876316,,-0.018925326551968727,,,
VASP,0.0426333704813197,-0.019365164011191243,-0.006813604227645062,-0.025327113468902908,0.09260450837432009,0.003340905987231234,0.01565336373158796,-0.002845060039216926,0.06022266663998099,-0.02012140299720617,0.04163601467209476,0.04234467210690066,0.011799374587804256,0.02315855208791438,0.11974551357328457,0.05885449768807275,-0.01613643345809793
ADAM15,0.09005033672454177,0.029901840204446244,-0.039941436252174015,0.011726832999986536,0.0544755509452175,0.012464318175880213,0.049338815777784324,-0.061990290464308616,0.04487837865913453,-0.017205560985550226,0.011480811720859803,-0.00417665364398226,0.01841755516318328,0.053769800155797305,0.03211000688566593,0.07112781080087742,0.020496972836661437
WNT2,,,,0.08066701798853869,-0.06976511855094202,,,,-0.04451927122278301,,,-0.026703015920479224,,-0.016227971687208347,,-0.04154480318133135,-0.02809012515513285
CALCB,,-0.022679057013487137,,-0.025571625236211055,-0.015570918938391866,,,,,,,0.0691151264452116,,-0.021111268653363966,,,0.0050900151173683145
OLFM2,-0.020286517348884398,-0.019645923572118452,0.013551581101685577,-0.007927847635761282,-0.06386987882175464,-0.026674282388757086,0.09944405048516111,0.0015991939710883114,0.1638303686501239,0.0032884826056308295,-0.021692539435358035,-0.014312538101229308,0.007247282942487029,-0.0031421617647522425,0.04135998623007001,0.003779534718165908,0.037351351547597784
MFAP2,0.05927844614272407,-0.03560619742435473,0.02507266434437735,0.01791758452708401,0.20257313584807074,-0.043255337171529754,0.15768408651294769,-0.009472131912334458,0.203078111300408,0.027719427321252682,0.12461664981124328,0.033491902068273606,0.05222455472497892,0.07981781591028074,,0.08698071746172906,0.023562900897451434
HLA-C,0.08217869279149614,-0.007784181630129239,0.0063422718756562455,-0.0025382829895684517,0.22364524166961497,0.06510599491483393,0.07461506157724355,-0.046995375643257314,0.11241779951036464,0.09474612388211998,0.06113845787681104,0.06519778534271965,0.05933246170672813,0.005983843758825248,-0.010986461210421667,0.10671786362298737,0.07067645552330655
THBS1,-0.008006036442045603,-0.026110189905074695,-0.02877830021334115,0.03172635499186957,0.1648248346916931,0.02121826983967946,-0.00993062949588958,0.09313406904191177,0.03567312168676249,-0.03878541533424509,0.13507889899511638,0.05941598496715867,0.04277089743862842,-0.008775193944361484,-0.010190972683641011,-0.03652721016984286,0.055194586805100095
HSPA4,0.024808685084940614,0.005992767271308632,0.06372269309390086,-0.0391572208658709,0.03403883969232338,0.03307193762984459,0.04203996337998417,0.012114523518853051,-0.04452121641583999,0.005910451259796894,0.05861318903900729,0.034973517832381985,0.03043315620586816,-0.03696522309906263,0.02189484614431451,0.0005297340192892539,-0.017376057560936978
LMAN1,0.05777083329257061,0.06563413188637261,-0.01255148221734191,0.05319233613074838,0.17688083900285576,0.0367593365187909,-0.012517618387554127,0.01040603242516883,-0.03967479366068997,-0.01086186637846635,-0.0681778511549625,0.02485354683899032,0.03718848566820998,-0.017570432377918808,-0.02993339383418778,-0.03343429828853017,0.0037380392139365714
LYPD3,,-0.03136289852617262,-0.011165529446414824,-0.019324839843935935,0.17440452662645237,-0.032888312736641695,0.12294424418900551,0.09324631147861116,0.09135043679973065,-0.005145670739355676,-0.012476026164257895,0.021656017044282876,,-0.02152536662856031,,0.0007471269879258226,-0.042948864885119536
APOE,-0.0778202190286486,0.04783160094419342,-0.030592013795554596,-0.02003127919541326,0.1303679281311989,-0.04790307059375393,0.06391893384564822,-0.02299319852180465,0.13663217837036434,-0.04792688191155505,-0.04523335548882012,0.0008308854193511228,0.05657132172636761,0.036503933995913,0.13161851289873985,0.0811792080712655,0.06194446580637929
SOSTDC1,-0.02478962921609991,,,0.02062377493838864,0.04321523372077326,-0.05681525537335129,,,,,,0.07413528030465792,,0.020932665228047105,,-0.028489241467668208,0.033062340201672265
ANXA1,-0.07694438780338947,0.022305863934233304,-0.004506670551023117,0.015364863376742196,0.21583149575632726,-0.08896223244739941,-0.03601701385133697,0.059655273868581354,0.011884134009192096,0.011100537388993222,0.16348206275789845,0.045345999623708645,0.06351032504213246,0.01587113271289255,0.0021023847324268654,-0.09337538411233819,-0.0894476528041332
WNT2B,-0.01533187477899853,0.018083811785550862,0.02000975798021537,0.036910852301401634,0.10362626955993064,0.048923185822715126,0.030167543964688952,0.05977762101431155,0.032076175233271345,0.1291343973520756,0.014890749625995604,0.12706284645396734,0.05492922858531586,-0.02943119365937028,0.002680981459820246,0.0007085018343361434,0.03526453213758941
AMH,,-0.008113714032705773,-0.015514981665361121,0.018803108993000375,-0.009511236405630178,0.0076906006118731135,0.024362266626787657,,,0.020149219364858903,0.044254767775935164,-0.040376784678261654,-0.03198051357952058,-0.05151358940736269,,0.07502962777036717,0.0255145387253494
GDF10,,-0.03528377384772775,,0.016465314408357114,-0.03888969156137618,-0.022600689008855698,,0.015093826236832931,0.14216884311646852,0.011410634088436058,,0.007094742399573618,-0.025782010388696184,0.04972846635965093,0.09263921126055683,0.010059205130207222,0.04043617156719874
EFNB3,0.1095289451328392,0.01958187792432156,0.011545998101632956,0.01171189171406263,-0.04793554651688583,-0.051167610375574685,-0.014905308621401742,-0.017295352232069225,0.060073478321884276,-0.06988161363170148,0.07334517531622917,-0.0051593337729890585,0.03250407514792381,0.04189401643509817,-0.07490682537488282,0.11659632313933206,0.025935035306346093
