,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GAD1,0.11755378254207376,0.05553221673493711,0.002504378515236934,0.04336662690443135,0.2430374408505672,0.0662349501998735,0.1706185326036724,0.06313029024380568,0.07632193826075206,0.34321982886714386,0.014694115062231897,0.41004405250981274,0.04293998248437559,0.07408431541196098,0.0033311811431557714,-0.0204640234472277,0.027720135216981703,0.21445079320890859
COL14A1,-0.05372244029075342,-0.016264357130693106,0.02055761134921832,0.07064012431151423,-0.02945908550158583,-0.019032352323700093,0.01093320718617095,-0.039779740674811055,0.005717026143480779,-0.1274960390894772,-0.013989280771261676,-0.07782397696137251,0.023288253627023973,0.02367215865734759,-0.04382406077091962,0.21547261817672714,-0.09036818178029749,
HLA-A,-0.0436378984132836,0.03666204826840603,0.03390177758824247,0.06873136058838612,-0.1870072996161211,-0.12722542504075343,-0.13602674324184338,-0.0011002573245515867,-0.015723334270533566,-0.3896829769973375,-0.024516763314687634,-0.303788982587351,0.026812139216981667,-0.01144062758164124,-0.026306161555142135,0.21067984350469807,0.006021567929051652,-0.1429662543764255
CD5L,,-0.02142638188017385,0.0038508109782652697,,,,,,,-0.06419771452696102,,,,,,,,
FGF18,,0.006429263108281214,,-0.01630000354871638,-0.03706682219242502,0.009544255181945916,,0.03601886603146305,,,0.012113030817811128,,0.10678932276047164,-0.03943287775431516,-0.03305031682132092,0.08793894489000194,-0.053420935555135524,
ADM,-0.13797087480007106,-0.03879796878820818,0.022689029694054175,-0.015978960733251352,-0.11345995962760463,-0.025354815786326215,-0.020229089627060767,-0.06806817711539984,-0.001683051932546133,-0.03492426808428393,-0.018545966761451312,-0.276301946948691,0.007557210671768843,-0.004539071274410431,0.02411541503437256,0.008957890126073178,-0.08009429084723947,0.14259110163773042
CCL15,,-0.041762242135648074,,,,,,,0.006187714742967274,,,,,,,0.046021980369018674,,
GNAI2,-0.06508589008865909,-0.006299208186396927,-0.07162898790651978,0.019169685870075708,-0.0655058436888858,-0.111685654951278,-0.13752647437081456,-0.035506248509236525,0.006740014824481788,-0.3308300984889728,-0.008334067174252969,-0.18834261630819452,0.0959584564205177,-0.0035516767974878415,-0.058626352525209036,0.20522949763205295,0.009997080398252995,-0.0452224895024149
HDC,,,,,,,-0.09609484633013736,,0.021549085211354433,,,,,,,-0.09913183595039485,0.026540790193536796,
COL11A1,,0.005813950963457489,-0.01438750742912645,0.05337097465072572,-0.1260641396675704,-0.0877578322827178,-0.02089213551316501,-0.006908073761241985,-0.024290336854842245,0.07284301246331472,-0.007994179039426919,-0.06574141816445724,-0.002236841261052379,0.10508606456490595,-0.04930636067467453,0.0609652843668529,-0.07293420431897542,9.642912772437526e-05
NUCB2,0.0020457147504635274,-0.025613091669244584,-0.0244425033894756,0.028026712220383467,-0.015586150524512479,0.0228695162553508,-0.01322335634085914,0.049589349260939934,0.00038148151038881593,0.04381764886136294,0.04789520614739456,-0.05304092063366056,-0.024521974181014334,0.040173882186257066,-0.0028534783603044104,0.10084014188543247,0.020846442422045287,0.07639362549218864
FGF16,,,,,,,,,,,,,,,,,-0.024314965526748236,
CXCL1,-0.03529367076685516,-0.02906182417657808,0.07176130214980252,0.06257985604987511,0.03575671159644858,,0.033220582765646774,-0.04143744706797881,0.022990941298200326,-0.08360558618177069,0.03894392860747884,0.022148132434761134,0.06822676741002466,-0.0211903216888047,-0.03417146804165534,0.02827929328144052,0.01914776700917553,-0.05700518333925153
VCAN,-0.04209435538623622,-0.008924649004636808,-0.0717598766191367,0.03591002558112795,-0.09858277566260587,-0.07006830027410131,-0.09721552099376302,-0.03787047723506232,0.031109925827146126,-0.09287156926055866,0.06377633080664397,-0.29878428089219616,0.05183509046954573,-0.019915261942194812,-0.08143894951837151,0.10425020330969627,-0.027158719951689746,-0.05873245949037398
MMP7,-0.07245076179996432,0.044470738556725564,,-0.003191985233238632,,-0.01274691436079024,-0.024823511476127037,0.08961564787521344,0.0012028686048457802,-0.054107862096595814,-0.010084559874976588,-0.035326254487144694,0.009251563845599683,-0.03198039772370594,-0.012312852983851288,0.24156966390172202,-0.03151328658966307,
PTPN6,0.036534780970655524,-0.004923527936027016,0.014042152126983887,0.011172164109958714,0.004563652927218377,0.009331015587017944,-0.056563433882485546,0.005171582409060682,0.03431653116309368,-0.14464576687890537,0.04670452255407105,-0.02086888697573332,-0.01110214076103347,0.024568930410951786,-0.02247748250301155,0.09182636524598473,0.0851635084620306,0.06274678150919827
PTGS2,-0.035347010952689675,-0.04696570821960389,0.01019695036009554,0.019061759147629285,-0.018048548596368372,0.07617313498609836,0.14319606157579184,0.014301069893528804,0.007582433291137561,0.014124273276199589,-0.011169186224809193,-0.0032805158540396666,0.009240165448443959,-0.01388378124171309,-0.01934137896269564,0.046973512975336626,-0.01907717743982666,0.03227264709592521
XCL1,,0.005205735724648028,,-0.0015255178558227032,-0.028427054983631787,,,0.0346200443618415,,-0.05383780144854126,-0.031061090601491176,,,,,,0.073292261533915,
CD58,-0.036532440726019404,0.04481329159071571,-0.012082988668263593,0.010842688319622524,0.0031145417523345195,-0.006061787767529263,-0.07043070723857119,-0.03178502095665059,0.005317209397441877,-0.026203900880411118,0.07102141304464751,-0.16534311489210013,0.1229448826221359,0.05627194599728859,-0.06444450454583635,0.027238684246878503,-0.014480324032531782,0.05887271658314776
TNFSF14,-0.039249445402812215,0.023987933705766056,-0.024644224705685936,0.04142814321277346,0.019797487006094055,,-0.051723434258223226,-0.01807392562278534,0.023878748219197308,-0.09391094565477649,,,0.04026838878519224,0.028518024132416265,-0.02761629505601847,0.04469913351273084,0.04986208446969896,-0.02335017895440207
CNTN4,0.16605857884199424,0.012991037720465583,0.21672405322674512,-0.031872962722047926,0.29814671169597307,0.04547278366191951,0.18172026817899156,-0.015165805977986412,0.01748382519283982,0.37000027034590455,,0.2087344923672709,-0.02345728662941103,-0.032293749631631605,-0.032734239353671216,0.08921858222444103,0.03240841582892364,0.13148467409395628
NTF4,,,,0.05359028242931667,,,,,,,,,,,,,,
INSL3,,-0.0321066401932259,,0.057419030516903065,,,,0.01989109414352402,,,,,-0.02930823944677478,0.02498426915260292,-0.0276162923878397,0.091920404417597,,
BTLA,,,,-0.014359862226232194,-0.016315606596965848,,,,-0.021748240723663995,,,,,,,0.10589101701517453,,
MFNG,-0.028283265579601,0.0069605093709539986,-0.06392676119806454,0.011358521204252996,-0.037044807501040576,0.0036889785060549816,-0.06739460519865893,0.00686131228103427,0.005369577894030619,-0.1256000353898711,0.020071765688179713,0.018157431826111254,0.06006649472328481,0.026160559532460107,-0.029144169601396014,0.10263529800238676,0.0009755374997354831,0.07091157648227404
ICAM1,-0.09512593558283929,0.004987680807407567,0.0026473293421866804,0.04037324551080419,-0.07839509666391474,-0.023369224246891793,-0.07513832643002731,0.010993207432961533,-0.023432519990766624,-0.14081941237369494,0.010822064521782292,-0.04677488045178968,0.07319489713477935,0.042986858785063066,-0.028841203894136806,-0.019429409228951724,0.02815789213440337,-0.004072650868696108
PROS1,-0.07412404713615389,0.0390565733191062,-0.02974151035348028,0.0047008528377154015,-0.067639457407015,-0.06066001257968587,-0.06544644544932386,-0.06736579564944864,-0.016784910292047334,-0.09091397258922015,0.06559219784594893,-0.01562311794256809,0.06898898409871189,0.09847105314805103,-0.08562171527419953,0.07208255850791434,-0.0433688952595905,0.06198134865873004
CLCF1,0.010081270216737652,-0.007853000384193985,0.011018571290252575,0.01740889536407704,-0.05455307984263166,0.10207434977629938,-0.0010013387844795938,-0.028431234592568577,-0.0052552634617777485,-0.11213782689895241,-0.031692133976385345,-0.048202280868048245,0.02673278118659848,0.06363096038838564,-0.04582909133018413,-0.022411466147002502,0.00473435441326221,
PSAP,0.1194136501403425,0.017203463007155438,0.011892579134455853,0.006259218012460437,0.017204834341267166,0.0049312182174913516,0.060774472502045415,0.04348699341055326,0.005103062540271321,-0.1500140782112168,0.05503785654312209,0.2951357045024547,0.06090677268447547,0.08809647073118974,-0.01929922130924093,0.15972521206059595,0.09465067294677461,-0.02857163854010627
EFEMP1,-0.08661366545210747,0.04050769307854868,-0.020275512676071163,0.020249571882139255,-0.19078291720317875,-0.07842165805982446,-0.09358803242220592,0.03202014521191446,0.012690477189811011,-0.33943551157380175,0.028321343391363572,-0.23583419977902267,0.04820568969480221,0.10293341143735141,-0.10028432636329476,0.060436929400322636,-0.05657573102974756,-0.07301060083143157
C1QTNF1,-0.1525778668805191,0.020060551107678758,-0.07412264286655748,0.05899057952730015,0.027072921927542657,0.015150902997865215,-0.08217916185693586,-0.007891421322421165,0.023589283722249037,-0.00575328346397427,0.02859268518518861,-0.1346518275202982,0.02847198332390678,0.02787014711900874,0.006409042179416502,-0.11115266157059693,-0.01965988576749358,0.09022583619779764
ALB,0.0004129865795062161,0.04597856454109974,-0.03250927026884975,0.011192628948903946,-0.031244488961458473,-0.003064296562595606,-0.02116301977453862,-0.022768040785027626,0.0037751315548856038,-0.10158751919992802,0.01575433403593511,-0.06170816265025831,0.047097942390729015,0.009218875000038958,0.06188203523841712,-0.045329438472678354,-0.03539486475844814,-0.03996447547542814
CCL13,,,,,,,,,,,0.02887217020921772,,0.006592415564337217,,0.044264500838967255,,,
EFNA3,0.009834404157803713,0.01003240987405229,-0.052185377033135666,0.0024735085830413853,0.02887846993337097,0.10619274119944397,0.1783578479378976,0.04575152106345118,0.01606922004744289,0.25485553374393527,0.02052203077562978,-0.0344953063754691,-0.06071233567907588,0.06401000668385885,0.018337498275175553,-0.036998024124579885,0.040977192574178395,0.23400381712469115
DRAXIN,0.12884947634374141,0.05682846858244732,-0.0639918099162656,5.906652244669365e-05,0.028997766901011076,0.0019914417687793965,-0.09827304872912711,-0.015176469529617771,-0.008730370491240836,-0.039902916243638294,0.05061057806901853,-0.13466014962449802,-0.01715367885900994,-0.013770363897469846,-0.05961793381883899,0.13906960175690022,0.003832848006839768,0.01792010391576862
RAET1L,,-0.025011384526583892,,,,,,,0.007528287272037514,,,,,-0.017331726882852675,-0.010115461948619025,,,
NPTX2,0.08477253513232191,0.06780059867495207,-0.01442541069894477,0.021893635383444167,0.17783874093533414,0.053394764949360636,0.1689933099673102,0.0548787931673735,0.04629496408054877,-0.1148519713129277,0.019668313140730226,-0.1305653509730814,-0.05493981408566647,0.039189588602857116,0.0617885048272327,0.23732660323795882,0.012370008703390832,0.11694422281200056
FGF11,-0.04141012406645369,-0.03100169858151831,0.009351800274016768,0.013438937763524261,-0.10492365482103516,-0.016730815821923966,-0.06252885010559373,-0.06454756952613254,-0.01405405808902291,0.019806857096858112,0.009937654121298082,-0.19272297785056944,0.04691621143886056,0.030397392036313524,-0.005678072456419397,-0.03325169594152194,-0.02339516784144773,-0.040550429076702955
CD59,-0.016222880900149488,0.046124672840481995,0.025332161342168764,-0.009386817896713032,0.13553082920625073,0.06335703491950778,0.09984094430609299,0.05051731230228677,0.023414383396823963,-0.06942376098055666,0.06830750155884485,0.22459818560287378,0.026769196595138992,0.08411758879790451,-0.09595787281584225,0.24229223690117413,-0.023608655269721224,0.10985092054910717
COL9A2,0.011468334592018046,0.039599994788307516,-0.026474318012885002,0.02821593652200193,-0.03518404449608471,-0.04463638807070029,-0.15227564434859228,0.01838057133148931,-0.005541892314471502,-0.19438160355633124,0.002491644348403056,-0.12116672003084744,0.040493406014259395,0.053288408913861336,0.033413688177728565,0.0010922364405519351,-0.012490193236630736,-0.02795091068799413
DLL3,0.12430413452232011,-0.01082564744325263,-0.04717202168858057,0.015938490788475042,0.04871576895965985,-0.06473684692785701,-0.01089196904081143,-0.007208096609851895,0.004392228004345291,0.2687585639368619,-0.026762667704639656,-0.07295897816797398,0.0373638509270854,0.0007647028788825049,0.09308061715102606,-0.13494480679839022,-0.024145437819562153,-0.0139515210245368
FGF5,,,,,,,0.04152580395079033,,,0.13595935404161041,0.0001728063395281433,,,,,0.14807588770638483,0.01975440151634607,
LIN7C,-0.004713107798348522,0.018304700325458605,0.006986052517653785,-0.0008144992378376851,0.010964502390004249,0.07122948073525785,0.005410948974448431,-0.06780314445106221,0.019566882261988175,0.19648264932789747,0.007381774009704528,0.07931464488483586,-0.013368963159547729,0.043444637013193836,0.032300291952888964,0.04422336224207204,-0.050786427673692756,0.001566151430388795
GDF7,0.03129300571545231,-0.03433815153915379,-0.020701066934214,-0.02908395942507355,,-0.024873040276081265,-0.02930621256044193,0.054387824241747366,0.08443746029276368,0.1667873440121058,,,,-0.026450799319802768,-0.006150848529174832,0.021527229900193838,-0.013998553904459785,
PSPN,0.004580327664327069,0.06167523378118962,-0.01785593255566547,-0.023608059338129758,0.017881860792652186,-0.014933001077010937,-0.0032349342929983,-0.02138703646492936,0.005571163590098509,0.07614696179075559,0.030115673087616507,0.0687160474541501,0.017132800087965288,0.07212130219135209,-0.01159580696025632,0.00037873509433090723,0.028648196464431865,0.12020127339073379
ANGPT1,0.05867495307700936,0.04942385584828536,0.06120098601073217,0.0023852129064566288,0.0024084421046610027,-0.045219254996808046,-0.10937324746144897,0.03382585218079318,-0.0759854334994257,-0.11236008347402608,0.006185286774452485,-0.036726433411991076,0.021300604247886875,0.03854705635219262,0.033067959930509365,0.09646847687354818,-0.04175208944011595,-0.026856262415308335
PNOC,0.02590756194367778,0.048276740100766595,0.10934881864751614,-0.009375415450684732,0.200316746409278,0.12160473465977854,0.19277043075258363,0.07139755117487716,0.049827494701411824,0.26918353881866974,0.016583169465589805,0.27947194973287426,,-0.013227552524860272,0.0026047229469342093,-0.02510618223746089,0.004058743767190262,0.09408556240327835
L1CAM,0.14768854517419117,0.058319481587807254,0.07557856640625556,0.024407753738483504,0.10489524727664085,0.12734795647788252,0.12036575610463399,0.07100421530577838,0.0561827514299261,0.29402624857278253,0.0025958484306955526,0.470661302839537,-0.01536894534533215,0.010296690960284563,0.011710225872089194,-0.058571550617553016,0.0019970472879516864,0.07976805759159827
APOA1,-0.06366149241866653,0.023890192882031817,0.09730622560039856,-0.025384557419758366,0.04331605252932218,-0.04428253208255559,-0.01560532691954184,-0.006460250039926394,0.05111685024993811,0.11785078167456335,0.02997994609430072,-0.06495390322222268,0.07564804104775215,0.037100808349255346,0.020525451510502703,0.061866358405271604,-0.01125319622454844,-0.0018614683860964994
PSEN1,0.07282762049912739,0.0520315058865673,-0.011358748113618923,0.023581117919476886,0.05554802122473031,0.006143771995642919,-0.01987557341881755,0.0032619911368025815,-0.08690154001031454,-0.18462213601260521,-8.71839664069805e-05,-0.18234494629763404,0.05089045314022145,0.08960833755332606,0.02147162828354281,0.038517947082295424,-0.017353707241811105,-0.08093313660366747
CALM2,0.13860513262081003,0.09126401876623513,0.021611351182075394,0.024759941593062412,0.21068098715458028,0.11662528116489423,0.14301652076166604,0.04435522735874866,0.043944448828602156,0.391225758302699,0.022274923240430476,0.35187003725570903,-0.015154561711684139,0.04014861382579127,0.026961191690632633,-0.18633665019813303,0.032829946773596054,0.02723022452124511
CLEC2B,-0.14467219325522068,-0.023263666733900033,-0.030172990612434756,0.058790136035548286,0.00039197082494536457,0.03283758560492765,-0.07122046601476095,0.06039344826352369,0.0632011513345316,-0.10092725443731587,0.01565171507083888,0.011437254198886443,0.04590315010094984,0.01959545613053042,-0.025058534069364164,0.15149057136702404,0.049333072307487374,0.02089174116413888
NTNG1,0.025091616398984096,0.09242853415469536,-0.01224400657365583,0.006707493065777048,0.0410756290950672,0.05123713645644979,-0.05989922625992029,0.01088205290876463,0.011557491553990721,0.11991583597959914,-0.012149684924062999,0.2094327042910757,-0.00565771965843706,0.012827375006974635,0.010910770467079963,-0.008707634568689887,0.04467941941529562,0.10573159016369049
LRIG1,-0.03637445306454172,0.08083685607102516,0.041407787791651836,0.0750347443876134,-0.12546834329656742,-0.05865508457805467,-0.06111473366373856,-0.04788807416736004,0.027119649059910485,-0.15424897964295403,-0.026136994514310896,-0.20624188924677483,0.032402206525570174,0.06699484872428521,0.0813805339033024,-0.16274813974777627,-0.002243094832956063,-0.10239302720844899
CPAMD8,,-0.0064098913619483845,,-0.00395211126140486,-0.0060705523538973705,0.020374869757906634,0.061099956517386346,0.0003618855453766665,0.013388074510435187,-0.028096921199488402,,0.06041580797850163,,0.024655188667784152,,0.12345610457469032,-0.003347249877617578,0.018110767115839588
GHRL,,0.023165531635514106,-0.026257067757494795,0.028544268951234016,0.08639231788104769,0.0012697756428044309,-0.03701695217358853,-0.04056010739712237,-0.00885033679913426,-0.016773924226842866,,0.03290033824419337,,,-0.02428450289495222,0.08356685991898241,0.06452943890045817,
NPY,0.16914795909247987,0.03582584431107183,-0.04678679703463271,0.054355492931835045,0.09552210230914104,0.05994459158943292,0.10576522209959288,0.0380070719843059,0.06123866199072226,0.03787812628762057,,0.11895289137098583,0.011410587997105716,0.018973999644443653,-0.0071145394438048805,0.00897884581223621,-0.02946349978241376,-0.01081494324318954
MMP2,0.009660061015821524,0.015033763205728676,0.0019516227803173226,0.023401206683880266,-0.007175562121740265,-0.02783091470321961,-0.08971033391831924,-0.025297704045134678,-0.05091662161385987,-0.12785167689863822,-0.010007520814347418,-0.28023756218975016,0.01557321539859056,0.055808061294760056,0.013484908003816387,0.216552694870978,0.012746517463486573,0.11679081352439168
LHB,,,,-0.016791416923523646,,,,,,,,,,,,,,
PPY,,-0.025084927819526908,,-0.019301647915698494,,,,0.04707426801657614,,,0.00014642918383524594,,0.1363296408399542,0.04962129141145838,-0.03429633442350182,0.04951715846055336,0.034611398046145485,
ALKAL2,0.027672530368844685,0.013238824656842132,-0.016615997882713073,-0.016547463825739194,,-0.0034470452047224718,0.03694368484354045,-0.026323278995016804,-0.003253383614267887,-0.18002239385805255,-0.018758290860824235,-0.09367716405718424,0.03624355390895612,-0.0134468355497394,-0.004182804517058799,0.0018377291469451982,-0.08474003443004535,0.027260160441775438
CSF1,-0.08647908359445636,0.06164898225744687,-0.015966547209626744,-0.0032321620710010083,-0.09469784595030206,-0.06326292940818848,-0.09847588734715874,-0.00042954452535909316,0.002747312878062404,-0.13556623706691986,0.002588335428771861,-0.1794346412931543,0.12848596235770837,0.006347741850319494,-0.048134696408732275,-0.03290339902331744,0.019805214804335503,-0.12390649716403117
SEMA4C,0.11823756933325504,0.004956565083181744,0.013432192400781768,0.012588269579257346,0.07364833475211197,0.011929372942179743,0.0377072725909725,0.04851452606893386,-0.022162430407945376,-0.027944830904226326,-0.021660861012876006,-0.07089488782282441,0.06184492056128368,0.07760306962681142,-0.03233276061870742,0.16849244430542817,0.05522748881840663,0.045823436320224085
BMP8A,,,,,,,,,,,,,,,,0.10640665289761338,,
ICAM2,0.11621482818222184,-0.0027376611731588793,0.02863478712250409,-0.02528011995371208,0.13067140662272972,-0.0011584171622371496,0.0012875640418850993,0.03697881288195846,0.008956216203958898,-0.02495161166246967,0.046102746744399986,-0.0007782447237629811,-0.0234800796566524,0.0930788880432657,-0.012052876455673798,0.2742028938305687,0.03235883599646701,-0.016261083032403565
SYTL3,-0.06442191408695404,-0.017886720133551887,-0.06556016771117047,0.020867204622751646,0.01004548096167055,0.002437395003130093,-0.06657187575046826,0.02473395649267287,0.005231492025597069,-0.021695957779054312,-0.024699861649863198,-0.059463591649150695,0.02275386316234418,0.04662723242376501,0.06134435403462178,0.12702208363733586,0.09713980814048546,
IL1A,0.031473550968823906,-0.016989390420211737,-0.02333506981911193,-0.014066797324247215,-0.027008114232569904,-0.023588622444421427,0.014407072728793902,-0.003900834152848531,-0.023731425897392102,-0.0907828064825022,,-0.054819984168878275,0.0299122589868956,-0.044836150012952734,-0.03580959203588405,-0.03298346298679973,0.003045507002595506,0.08730030686548544
HLA-G,-0.04686978656031781,-0.0384865485186853,,0.12977225979342996,,0.012006979454762336,,,,,,,0.01576514579577945,0.025638048430726847,-0.04071709165445329,,,
PGF,-0.05906443579454337,-0.037066561519685896,-0.011775675320901593,0.009439929665858852,-0.012251848409410383,-0.009103550042551012,-0.02762471415178105,-0.03611270070654549,0.04122080323218824,-0.09074460350631056,0.05764599362811156,-0.16326315882023043,0.052695086647566516,0.013997734120324875,3.5354621579443843e-06,0.23998627836701775,0.046611571200905096,0.007282574186163853
LGALS8,-0.007016585177696694,0.04316309756257365,-0.012792743255567781,0.057440479391264364,0.06364015461354447,-0.010351611048485957,0.025176527719498253,0.026987683776535935,0.01580138903469352,0.12722490804702638,0.010435569263691536,0.07000881450646636,0.029697969244582647,0.0005164611106028076,-0.008404080418011887,0.07444539498541383,-0.011454787628326737,0.1081985090229277
DKK3,0.1589658614792272,0.05600652905335179,0.06555453087723533,0.013464213880845049,0.1871307969492939,0.0816218600584217,0.16143076426766934,0.03223398709573695,0.007385975452886073,0.42072550975300094,-0.01654481263185044,0.35670602621744685,0.022039680482852292,0.06712072977622409,0.055676542668135494,0.09016367730204704,0.08301065872234875,0.023004777579394568
COL16A1,-0.06077004725613048,-0.0248837900165114,0.022781935249835187,0.04426662089875723,-0.06846592899207792,0.018801747835912493,-0.10034010559639471,-0.0459087308387998,0.014539883723163933,0.0315831965223078,0.0718461992105354,-0.2859347666333202,0.011375314561236973,0.08000755480777726,-0.00873052507298507,0.19444654496685349,0.061932589790907086,-0.05743960862174295
TPH1,-0.03946817502748263,0.02000116731439252,,-0.01463459845198689,-0.03542974340752681,0.005044143488613762,-0.02459675808271938,-0.039100853992406516,,,,-0.013347054606465661,-0.05137301473356591,-0.03710178190979519,0.031124588690585264,0.08828896325245375,0.014700791878234228,-0.04945201842617047
TNC,-0.10156996496279208,-0.015572383884531164,0.01860069645462961,-0.036383705098861865,-0.13346840461999432,-0.14272774861469573,-0.16348484139633115,-0.10346421735939114,-0.01931886712792551,-0.2934321025196057,-0.007408355921988079,-0.34884798454183913,-0.03808633289270128,0.026180449331190604,-0.08649472781533714,0.02041005756709161,-0.07069457497572061,-0.10080785605929468
TNFSF9,0.09923393241446683,-0.04269506540615881,0.09313120223978372,0.02133579450687545,0.16481431246803305,-0.03456792433202968,0.041545688053552805,0.010137479668324914,-0.013954399547749012,0.05828798679440607,0.006285179451687294,0.13024635287884587,0.05573355605820142,-0.0016172342317261927,0.04570888880807651,0.0069868295702570585,0.05196646892240293,0.11815023739130684
C4A,,,-0.016374321126585805,-0.019907199130392496,,,,-0.020041637128033432,,-0.014203041742014652,-0.022908520967278963,-0.030173382974163818,0.09026957799493426,,-0.0226872105443025,-0.034676133036376504,,
CNTN2,0.12160568183537193,0.042879130203997765,-0.007968491927201367,0.0078085897374555215,0.04224010228420469,-0.06646766467823943,-0.07364036716567866,0.04059943754158972,0.003915236591049431,-0.33189176424598094,0.009229235906805737,-0.03880884048031431,0.07181542076209219,0.024195530092959085,0.0003314446505008016,0.026484623745595546,0.005631263847010134,-0.112400949805529
F7,,0.02138762488596775,,,,0.04134316497707794,0.03659318386964357,,,,-0.020885173527468253,,0.057300531840429374,,-0.0224504359335306,,0.011355367897899838,
LUM,0.034497133159000395,-0.01104338835911812,-0.024141448173164087,0.061753441996343056,-0.010857191177755353,0.002903202012441293,-0.04119964362350699,0.01811360130178042,-0.013179140439947681,-0.039585687623388065,-0.032358071819734026,-0.024963898140685184,0.005800146889049367,0.06370554926539869,-0.09479769271520622,0.2782637321628899,0.03455996157006681,
BTC,,0.03267256094665447,-0.025622904330799345,0.029420769183315102,-0.006740144751866218,,,,-0.04501330851924388,-0.060922416722196227,,,-0.027228622695401678,0.01370993032939668,-0.02172572016667751,0.06821736175507569,0.07011165861243568,
APOC1,0.02720029968015375,0.024070018366635793,-0.008303556713062507,0.045400605694671664,0.17730252947176345,-0.0737976958984163,-0.14665898576311645,0.018625448026019054,-0.049942051566582595,-0.419065101794339,0.0024028167406064498,-0.28601714021415814,-0.044028078484603224,-0.02257526703259985,0.027268312007474396,-0.10880831947507258,0.045053861962092275,-0.18609831761237955
PKM,-0.07473824578141464,0.01736106301010859,0.012766821021106132,-0.03787535324715616,-0.07482026067686079,0.06911584459497727,0.014860101458784197,-0.06417544752763889,0.02322607657741013,0.3392158553449056,-0.050133437084542966,-0.16617707017908556,-0.02282898464725055,0.011083860932302549,-0.031888960368778974,-0.03564527576321655,-0.059276047222142435,0.18934454015137286
TNF,0.04446623731325084,-0.028343735065106537,-0.018529284781998553,0.11941802203327052,-0.019109781395547993,-0.011647572611040291,-0.00963506249766658,0.011531264562145581,-0.01435233656241448,-0.15911025826417247,-0.016571703085188783,-0.0716754172598651,-0.026428065733106944,-0.003460898413826588,,0.028491923999278933,-0.01658805292716924,-0.020994328232719423
GNAS,0.18447846396679343,-0.02540813322037022,0.03883577806558118,-0.015191129166387941,0.19124066806573953,0.09212928444030155,0.21601998211973739,-0.015214677078425805,0.05462448988532693,0.4027929910240774,-0.01714848898638623,-0.2546621877472341,0.0028383120394249394,-0.08051011176787125,-0.014105792945742443,-0.13938864861468545,0.10006137420074881,0.09670510322419729
BMP8B,0.0008662700057627587,0.09326011119914289,-0.03111706437460071,0.04105009708356636,-0.03425869471254023,-0.028844310685223258,0.05723377699725462,0.02164335092331325,-0.007887448188206449,-0.15726592540673495,-0.02390655082075019,-0.05998735961029507,0.09092448261940718,0.007539108827780507,-0.040299201810452594,0.1770332455106469,0.017899686876341112,-0.024574018931189576
LIPH,-0.04054575696993554,0.0972166639262415,,-0.025219808811099295,,,,-0.016159038237352773,,,,,-0.026831155047167137,0.03856606022559376,-0.0356522852450396,-0.05035378549710101,-0.03257467442342756,
CCL28,-0.02963480732136118,-0.021388833011196515,,,,0.011949167970276712,,-0.024882260557779253,-0.014652224175470728,-0.0458306132725538,,-0.02722158059590116,,,,0.04839882067308658,-0.03527154358470195,
PTPN11,-0.0053562609669927175,0.060682406288598945,-0.016988758374587208,-0.018020862261251647,0.05815250458030897,-0.03364799618941655,-0.03052293933240602,0.02069144871465796,-0.020884711203628992,-0.11388198379162846,-0.015568890474961978,-0.03131761405138355,-0.05433309047694997,-0.03413278968896384,0.02188780106817788,-0.020989945215903773,0.04897767663014905,-0.025104504019854187
ADAM12,-0.0283280855194904,-0.06388537651304708,-0.019498651901082627,0.010814876541567325,0.03030605072959692,0.06349716374206738,-0.07553103252603359,0.003172647787296995,-0.002080847134711349,-0.09446650131014384,0.05545872171133565,-0.13113853640385123,-0.022034445999017493,0.04890446685684636,-0.08125014885664558,0.24845140250906372,0.05360320027272996,
EPO,0.060974641175903725,-0.010883470907003177,,0.043262526683009436,-0.038017912906184136,,,-0.016906356814705002,,,0.06317601907354448,-0.034325464678744214,-0.029139319614811702,-0.011587225294743715,0.031608497946772465,0.12567842371790944,,
EDN3,-0.04089943714167009,0.015653736269129404,-0.035069527004071226,0.014815181789677914,0.13367854599685428,-0.012279877325534214,0.01544808976686346,0.02592708381044297,0.009196801075328387,0.02338400202274721,,0.17985003334192298,0.05848907882324453,0.03547488807236838,-0.04207181911490938,0.08030173348725742,-0.048566465823410586,0.20945381666751117
CCL22,,,-0.02070106643292941,,,,,-0.034041315576395566,,,,,0.02143186062174793,-0.032672943221100224,-0.01884693316671041,0.008243095697638723,,
CCL2,-0.10210991777542291,-0.023941603780642674,0.007487178542233996,0.0915046549224386,-0.18742487750054945,-0.01695898677046466,-0.001729785760313716,-0.03880988526337988,-0.026963475458204766,-0.266429319954812,-0.004311123381574296,-0.14947423459407838,0.0338650158060684,-0.013123567476353543,0.044271386660034114,0.01662120020092975,-0.05524517525530555,-0.09729697190051856
DSCAM,0.0017225143835359704,-0.012473670766168876,0.0010713191277389325,-0.01845218326741934,-9.87749404354615e-05,-0.043064099637293816,-0.0642992945341269,-0.03719890239851858,-0.01452556205226795,0.13989290864852091,0.041614772885690564,-0.10080978963624414,0.01621296065165135,0.04321371803645436,0.03147950340493811,-0.09977483186910768,0.09003654413843959,0.07763174507471494
