,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
COL6A1,0.016496154120364637,0.0026176609358410687,0.00024904146881218176,0.021556045555911098
FGF17,-0.03770218917976659,-0.01587000242704173,,0.008643945778408104
TNFSF8,0.009651946622713731,-0.020963659819113578,0.003749320862073954,0.0802563895430439
FGF20,0.07210354917017114,-0.032717372403192786,0.009081754779436155,0.03204844997973328
ICAM3,-0.04258180854466865,-0.017942992757516655,0.045992039047786294,-0.04501552561657995
LAMA4,0.033617108339145885,-0.0021246209393224517,-0.04350721066031334,0.0045090993006411065
DLL4,-0.010589556794821417,0.04460507590861884,-0.042866213799907224,0.06968707393504624
SEMA3A,0.014849302192089667,-0.09190926185829038,0.01547336734824016,0.010958345828512456
RLN2,0.006955133291950014,,0.015245646426558434,-0.038257033813720163
C5,-0.030708379143205018,0.020599287072384443,0.031421170318551885,-0.029098060320550782
COMP,,,-0.007155063400691491,
C1QA,0.07461989819527791,0.013871923998472003,-0.03782185581290146,0.03545038095338823
COL9A3,-0.06978630954318454,0.06769923814715137,0.07200745665904833,0.04376778566898404
DLK1,,,,0.08418751805477187
HGF,-0.0029979043098365063,-0.03608083550128647,0.006977774634470362,0.002622937701493647
P4HB,-0.04240881391397996,0.012445823782502672,-0.0306118167464941,0.007691529230996496
ADCYAP1,-0.026122679795710563,0.02431018048187084,0.0016484340860737333,0.015249026140832624
GREM1,-0.028906276923151914,0.0432563417416858,0.03125793726948322,0.056389205336075374
EGF,-0.0006933634843249067,-0.018272031105065815,0.02212745179132974,0.020885293155359714
VEGFB,0.021573767671757848,0.005199973925174739,0.032885997131206574,-0.06421092938822097
FARP2,-0.002526192089448804,-0.005471193626913703,0.06426507156122649,0.001360581021495582
IHH,-0.02293733180273876,-0.022288848860085683,,
LAMA2,-0.08581471807411692,-0.04296543532083437,-0.11262282061656291,-0.07741657681745484
SERPINC1,,-0.018272032558646175,,
NRG1,-0.03692087078258943,-0.03946525009493323,,-0.0734450406244287
SPINK1,-0.020409902995588165,0.004208273517297991,,-0.02861559527767938
EFEMP2,-0.05487646834785242,-0.006085954435855122,-0.004817221876472167,-0.012889161516943068
SELPLG,0.03665617483180656,0.016268840011005127,-0.011145424726687064,-0.006490463635675911
GDF6,0.04912166942114295,0.044467543413352774,,
HLA-E,0.03340884046696102,0.010066234975230494,-0.03381079368820753,0.04641815117877033
PTN,-0.04080610503273578,0.0622225701419481,0.014006455728982358,0.06379025913696203
CD274,-0.011919371612545474,-0.051494592606391054,0.05340522748112167,0.0477566156016597
CD14,0.04545504059027977,0.0638321033606705,-0.04214297280712075,0.039537086218337104
SFTPD,-0.04922073121061993,0.012530022060621263,0.060694438011480584,-0.03931424544598237
SLIT1,-0.057293560408652466,-0.008477601110952361,0.03967136974758484,0.06883217921473796
CNTF,,,-0.014701644604871611,
BST1,-0.045543882217113855,0.0743606243524344,0.02612166254638069,0.057369338506650984
AGTRAP,-0.07067925903904448,0.0856754978726327,0.047355387011455405,-0.029291571378368464
LAMC1,-0.006531126359294294,0.010200633455951081,-0.01722332316033493,-0.008197064477176406
COL6A3,-0.03512795439452101,-0.003569371781124425,-0.012742785632935474,-0.038399203763796165
FN1,-0.03757625780616987,0.016739971811599492,-0.019703072245757097,-0.025915015430408143
MIF,0.012894861045114744,-0.01797514693138421,0.038875965711625146,-0.013770269608348438
JAG1,-0.05878637457836347,-0.03386807110883727,0.03671916665202539,-0.048650764208267215
NID2,0.003965055390121731,0.02175406616189336,-0.01844658325704041,0.03096699460172797
EFNB1,-0.04687181265906862,0.02177954891170038,-0.07809596467610762,0.08962876567790865
COL4A2,-0.012158375692620819,0.06268415009605302,0.0027752847358799575,-0.017112936812388825
SPP1,0.052909998083136386,0.0335724982856749,-0.005835771992925333,0.033863820099448515
PODXL2,0.0051038659411227335,-0.04676630959024308,-0.03646248727299373,0.07440776057787327
FGF9,0.02059651231638506,-0.0004583493577398659,,0.0674460355179751
ITIH2,-0.0024054353013495816,-0.04115901960201865,-0.054093378626168476,-0.0177462818062233
ADAM10,-0.03346247227390166,-0.06566081805273317,0.01795878972699459,0.05522123224784522
CFH,-0.014281590639596513,0.032279095014443523,-0.007304706036413845,0.026097118838953232
COL4A5,-0.031003887539806204,0.019695736741409217,-0.0009671701823591173,0.026519968354434594
LTBP3,0.025943474994163294,0.0319917619104546,-0.05780613933661276,-0.007081950616246731
GNB3,-0.07513084985505174,-0.026606230004751843,0.07392314120190054,-0.0027321092440899964
COL6A2,-0.021062063097440877,-0.009609557616769753,-0.008095399922225669,-0.028596030829372798
GDF9,-0.009561197816116498,-0.022931128737410503,-0.001325815886469927,0.027539368528608003
NCAM1,-0.016959878852152104,-0.0390068067027094,0.012152376137506653,0.08071114017828959
APOC2,0.0479105594806675,0.030355622623764286,0.020331306510599938,0.07906108010205452
BST2,-0.030761921431105083,-0.006056758345589319,0.02055427250635396,0.023830882452678146
COL5A1,-0.006014554799937219,0.004449634368979015,-0.0029031711601589572,-0.02338444538376845
CALM3,-0.011114526035439934,-0.01040259128904623,0.04658094295493281,0.014026809260479188
THBS2,-0.023009273854435526,0.012500522301511848,0.013714287055258697,-0.05330982146067607
SERPINE2,0.01718191652244406,0.04268439274764055,0.043459441151550565,0.05274780039917212
EFNB2,0.012573163536859142,-0.004423637017432673,0.021505263401020824,0.029191915524146485
PROK1,-0.017522531046111206,-0.020170885524312634,-0.03123058663581535,0.045311054581658135
MMP9,-0.05390230284291374,0.018214939118544066,-0.04919669744847506,-0.020302627302187584
DMP1,,,,-0.023287822539604697
NPPA,-0.019419769535970535,0.022054997355483805,0.02901190260511796,0.1324181248198451
APOB,,,-0.03427027782509275,-0.03066421937422725
C4B,,,-0.006285793900071804,
NTNG2,-0.008647895971702735,-0.01519531663097866,0.08836967398310697,0.005479232734228694
LAMA1,-0.047500955442425004,-0.02750422929822567,-0.014106279343230426,-0.014846328892269292
UCN,0.0004695657304642618,0.026061642002294282,-0.03341155235344794,-0.018866195571356166
ARTN,-0.03297944608485469,-0.01877469320318303,0.007521234973609484,-0.029840404607834718
PDGFD,-0.06502146371208634,0.024463950920193156,-0.014519628351816239,0.018599489569188617
EDN1,0.024058927703373874,-0.05288317107221214,0.008041175717381555,-0.0015598872012609261
ARPC5,0.013581686176115928,-0.005468074222111283,0.02561005013209572,0.0031960586055331894
GSTO1,0.03575949480319276,0.01470697319853577,0.005054000544809123,-0.014905172713037295
PROK2,-0.015225709519601954,-0.020570779218928012,,
SYK,0.0024190567648073253,0.022063657522754302,-0.056446424462676247,0.010164795757846973
ST6GAL1,0.013644659977090315,-0.008607001984076799,0.03972630772481454,0.0044028282320401685
WNT3,-0.006138383604086873,-0.03435956675932263,0.021972764624727536,-0.0378079588431418
HSP90B1,-0.006448606530196686,-0.0053660352684056995,0.05555748079237749,0.02515212077713152
ZP3,0.002223497884127092,-0.02911089377923574,0.17786121028734314,-0.01655193872545108
ANGPT4,,,0.02966136202780159,
NRG2,-0.031959325312441125,-0.0010491316456991851,0.029413416924353362,0.02376749552415393
MELTF,-0.055023662142428424,-0.016058719709047348,-0.016960569070854144,0.07469686147784281
NLGN1,-0.06368854264297077,0.031222504965808872,0.062079033940820184,0.011328955959452783
SLIT3,-0.03761183404983545,0.037483098559210705,0.002510727350590083,0.0473055724576977
CCL8,-0.0434756373097251,-0.034276793418041046,,-0.022127151886122506
S100A4,-0.005010895578243461,0.08197179363098524,-0.08384792429004893,0.0031365124587006297
TNFSF13B,-0.02033180667113442,-0.01779513278653943,0.004506804128250224,-0.06245641809764634
HSPG2,-0.020077936596558283,-0.022940773213824844,-0.04971289848732307,0.027054858821294655
FAM3C,-0.10629707549510403,-0.004044777649010068,-0.008124835508952365,0.03359285952855569
FLT3LG,0.0049389135261085175,0.035389321811364165,0.042347394592433876,0.006591633556731498
A2M,0.03342491403258279,0.002010261791706663,-0.0023037872822045612,0.017381951091214865
VCL,-0.03852690245282269,0.03506854251729776,-0.029058721808538593,-0.023583456689193535
FGF2,0.013410048006912386,-0.010407455736708711,-0.016088087834225252,0.028166968205679054
AGRP,0.02953748836954513,-0.01566367069561578,,-0.0008826508141715353
CNTN3,-0.029704450597879888,0.01409283206336663,-0.04896987200354846,0.07801693216917423
RNASE2,-0.022017539737649642,0.06488669676935242,0.020745411758475385,0.09796369504762437
ADM2,,,,-0.005962451504557489
GAL,0.09984630728076632,-0.025830555991063556,,0.06119088178239206
IL36B,,,,-0.04679179349441808
CXCL6,-0.021867171590837613,0.014049971113551897,,-0.01012996901908927
PDGFC,0.029368917329798773,0.037906948629023565,0.06218205643648467,0.05938999002947886
COL8A2,-0.04028042085732692,-0.031207177535316932,-0.0023515303807919276,-0.016906063601079643
SPON2,0.006266311513529289,-0.018005450959323464,-0.019218393068442714,-0.02236919006901312
LCN2,-0.0381625775161433,0.07091837067921025,,
SEMA3D,,,-0.027653811583979077,0.03582115818702434
BMP6,-0.03189402666296746,-0.024746405008226852,-0.04114260339788669,0.02510735475014017
TIMP2,-0.07402228271199826,-0.009625102059367927,-0.033491255317846476,0.02928283155666794
EFNA1,-0.026094312479908496,0.006520668521519208,-0.025631043695497485,0.0825002342155679
S100A12,-0.019320167624668014,,0.03204194772898609,-0.030617258238579585
TFPI,-0.00401547367064438,0.013250409050078335,0.008910142029053082,-0.07465061445707923
GPC3,0.007561430372867358,0.000790296252611647,0.04127205842760194,-0.03303451779160267
NMU,0.05463824102869153,0.09718429648532949,,0.03134853375446711
SCGB3A2,-0.02186627461784342,-0.028374044765552407,,0.04812069314025972
LAMB3,-0.052365964174537545,0.04251717042572021,0.04819111979238679,-0.005866674090690617
LGALS9,0.04155775154085738,0.018991571723391127,-0.0252144483426384,0.013849610839229967
VIM,-0.010537657024304316,0.014585049655547782,0.021374038798643937,0.002481905302352769
PLAU,0.026279047921989946,0.03271915182397257,0.005769525964471362,-0.00020353799940837865
TGFB3,0.018303680512618135,0.009405879118539708,-0.06889906670460598,-0.028124191082469094
APLN,0.06121925018198374,0.014032188116160197,0.014115265490409767,0.05799993400496057
SHANK2,0.06259178950144048,0.030117905148984173,-0.03256549595867679,0.07013886409723546
LTF,-0.02517339504821413,-0.01490915656128026,-0.031631530645579095,0.06101066558178997
PYY,-0.02553103003719131,-0.02247235724792203,,-0.001329215543601168
PENK,,,0.016037702276997863,0.08109372834659828
CTF1,-0.06089652227755718,0.0360793015921649,0.01567893249295287,-0.019170613656281883
COL3A1,-0.00435692643782026,-0.011981980163817253,-0.012217552716368511,-0.0012571083951785796
S100A10,0.05600512531856072,0.04072835863872177,0.06959667124460842,0.010513019252312366
FGF13,0.029779122952048966,-0.007081749181547027,-0.030310298121017078,0.024875983439032127
SEMA4A,-0.06016011958892387,0.007818659977627696,-0.013445562576056504,-0.03267111955496816
EFNA4,0.005532406521518414,-0.006968983057643984,0.060270000395453,0.06835166576942393
HSPA8,-0.01736752772295513,-0.02107733730670666,0.03403581217639507,0.03906141283503863
NPB,0.008280673749627985,0.039374918333260754,-0.01805977610231575,-0.011866489331546043
ULBP1,-0.023558649352365613,0.00224819298863094,,-0.041118603086854194
SEMA3E,0.00726597843839391,0.0367556600456324,0.04259084593480027,0.013644463858080543
FGF3,0.016003071143997852,-0.030236718729383046,,
ADAM9,-0.06636336804804559,0.02761967298969063,0.015089533578354365,0.0670184875765033
ASIP,-0.04781373719921614,0.0013303167404219841,0.052274301360290584,-0.00597822502106052
IBSP,0.06583522012625195,0.08501976249402486,0.011805605625219099,0.018412488127929196
FAT4,-0.06293839055515263,0.022797558971068818,-0.03125358452350361,0.13382221497232785
MDK,-0.09726008925211342,0.005442390398890465,-0.0008862179002146615,-0.004526197999667205
BMP5,-0.0027824704747225737,0.07018060867239567,,-0.0495403957804197
CAMP,-0.03788936044320139,0.05083717802490707,,0.006507859499679683
HSPA1A,-0.020107367570853154,-0.0267198670862592,-0.04262446567131221,0.06377818817381053
SEMA3F,0.0328339343775133,0.0041602134224586786,0.023136284250107435,0.007085851585055202
ARF6,-0.004316800701456284,-0.001083402579836404,0.03636215208814148,0.016645925178013884
IL6,-0.05184717786136908,-0.012383667869307165,,-0.032062102530380686
CALM1,0.042623609485201754,0.011467677913425713,0.06217568919204534,0.030019731009784122
VIP,,,,0.10168615140495187
NMB,0.060188010027119467,0.01865665274614214,0.003345500069352783,0.020250707089582876
CCL26,-0.05141250422266828,-0.0009672155555049778,0.03361327397213575,-0.05439167124941348
FBLN1,-0.09975770356500592,0.03543833425820548,-0.021369227664807002,-0.08244847637036501
SAA1,-0.021994877265675433,0.03259786699808021,0.06258721327580154,0.0366114380276953
MICB,-0.047669662319586956,-0.024777874581595225,-0.05107935875830331,0.005693793994193537
F13A1,0.0315644086878099,0.012037655341613388,-0.02528127838885003,-0.08036943918244167
CXCL11,,,,0.008511235231959725
COL5A2,0.025314647288515398,-0.0008856375129176265,0.018617646768167635,-0.002002706096408635
EFNA5,-0.044422316746908906,-0.0047810748593839275,-0.012643522806191881,0.02968909903055946
AREG,-0.026449708318704673,0.0200695775429039,-0.04184329727855342,-0.04872385434977613
EDIL3,0.05288440242696176,0.004915130760497826,0.03746957654860244,0.06191046393820951
CD86,0.00495799442280551,0.015095974667688389,-0.022493169719898183,0.008044306985984066
AHSG,,0.06513786883508789,,
HRAS,-0.05629702376172817,-0.03692254603048744,0.061257286548776296,0.008878530825333011
C1QTNF5,0.06080895555902931,0.022607352457959886,-0.0028021545410716504,-0.013287500300391697
RLN1,-0.019564315212321937,-0.02115760230716235,-0.02936303141455489,
COL4A1,0.0007740735543032567,0.03127772577897563,-0.04188427621757689,0.002297930753839735
CCL3,-0.015373868521001057,0.06418806914110535,-0.011668905837755742,-0.0017631960010044676
BGN,-0.06931933327102685,0.020995997385919618,0.0008521773629026642,-0.020174488414633623
RETN,-0.03236289401004916,0.0550390345170993,,-0.009929942484290712
S100A9,0.015127192623445878,0.03616050902944825,0.09096853021490178,-0.029843499665957812
HCRT,-0.017332416418927955,0.0015789538112222147,-0.020971936569730676,-0.0250456028893562
FADD,-0.06772779348466698,0.029198226631746035,-0.019734825585312744,0.0007559426959071536
ACTR2,0.02384574882578237,0.006864876035090564,-0.007584892768936039,-0.006609077341971295
BMP2,0.04373543442505715,0.02452494424774767,0.05386616168743844,-0.03337977816466135
PDYN,0.025019895433206187,-0.021917661728196973,,-0.028998044986252244
CD55,0.01703924760851064,0.004794165272469911,-0.001075297562219755,-0.06104793563451515
OSTN,,,0.00218819651312153,0.08882115910193561
PDX1,0.04918312599558586,-0.01938110841977677,,
CD6,-0.02293731740189407,,-0.013423450669367119,0.05747010403230264
IL16,-0.010553877629038687,0.046680827331088436,-0.012407610942277237,-0.041253340139155874
LAMA5,-0.044172199405034154,0.003901298994546782,0.021648564827948625,-0.01841382618836373
RGMB,-0.030287976184502633,0.01673837143745319,0.0396646988823743,0.09666589514967487
IL12A,0.0010116257320819065,-0.03724031533261181,0.07031366411951893,0.028781147161488302
S100A8,0.11606797294008611,0.055773968820640736,0.03466635800134952,-0.015276650752616807
TAC3,0.05769229500483847,-0.02134275760341802,,0.05157165583565257
MFAP5,-0.05240381857689365,0.013705865053284142,0.019792686123823806,-0.042025053328029284
CXCL16,0.0187625695374728,0.004426395030140405,0.008137711391918975,-0.06508007267421032
AGRN,-0.0043036772938433955,0.01217797706684521,-0.007926115512900466,0.04776132479842375
COL4A6,-0.022518999436193753,0.052759155001107144,0.06372059766885,0.103775753851561
FST,-0.023579545116291987,0.053472729333376164,0.05209152257305688,-0.040659522684462615
MEGF10,-0.02413761954209301,0.050391161762187844,-0.01376722260931862,0.007032844417415498
C1QB,0.11117891912789746,0.018583451320962622,0.05592554743229624,0.05579647443496937
HLA-B,-0.0026766261562743894,0.025137965055682835,-0.044740114587033974,0.05664773735550634
PDGFA,-0.09652700644167758,-0.012313674572259046,0.020207933761654025,-0.009715802935528522
LAMA3,,-0.016656808796833407,0.02520882013481909,-0.04032887798788966
DKK1,-0.03466554472943657,-0.02636639226333644,0.001553979169704588,0.03411181414401463
INHBA,0.05967804770598378,-0.005780434301302114,0.017302853267986477,0.02024355705006909
IL7,0.027264986913726086,-0.01862868587263917,-0.032126243133441,2.4671085462780385e-05
FABP5,0.08576607723997301,0.03617310377221581,0.05779154534545469,0.021927912015844937
CCL4,-0.030143073815598807,0.04115958865061475,0.08399172201381705,-0.03210985234545192
FBN1,-0.07126106497887244,-0.002907089491340273,0.04604457092530487,-0.015669004774988053
TCTN1,-0.04131940303520452,0.014890038532566758,0.015546918069206278,0.030910239636883222
NCR3LG1,-0.031099614498666054,-0.008009134943489022,0.016707016607909648,-0.040249511972675546
BMP7,-0.018963602058164736,0.03174386519605075,-0.014073617657170285,0.04312052109360947
NLGN2,-0.04026040153832638,-0.02358007584411979,0.04467176179329315,0.010833590959236295
CCL25,-0.0161425745754033,-0.0018964609967996023,,-0.04140340537677689
NPNT,0.033087733593504184,0.01394564074880876,-0.06524349538368612,0.0044807958456256885
KITLG,0.018849049844788072,0.02315543951622782,-0.03850058906121265,-0.013778401601065167
MADCAM1,0.013878439972688911,-0.01955695253170709,0.033352876888268386,-0.010273276964725894
F12,-0.028078471271463585,0.0013987882781842386,0.048757734908515295,0.10227022689331738
S100B,-0.07012437030007865,0.04753873408240817,-0.0004427976314090929,0.024612723669821878
IL27,,0.029144022949146156,,0.10153141034453597
CD99,-0.016480446372845285,0.010201984453221926,0.021640003611674605,0.005668112822818113
PDGFB,0.0395062718673255,0.0321156822032424,-0.05944164860490471,-0.012863300593102004
CLEC2D,-0.0748450901867654,0.012049152878810497,0.015675952124614787,0.040297245891800684
F8,0.05633245677302254,0.027393699909987537,-0.028670116073448063,-0.06309130872430761
C3,0.10035920048027187,-0.03189128510651601,0.03798897150888342,0.07330086824567096
DLK2,0.0015629816571822836,0.03203662455369567,-0.019155623376172118,0.06481203782908143
TSLP,-0.031099609632109816,0.09623701824128093,-0.0067047457102679744,0.011494183339061777
OSM,-0.07881911165281837,0.016841015826877852,0.003911181461245732,0.008561970805295976
SLPI,0.026918240642698463,0.0037368045875946355,-0.0021210311271596632,0.06934472849164323
AFDN,-0.10302938100318737,-0.019166695592988076,-0.04524871215423589,0.007681521778386205
KISS1,0.004994340244921815,-0.01870945510320912,,
ULBP2,-0.04637431180375489,0.031878692710840366,-0.0480518011573448,-0.03116186399202212
ICAM4,,-0.01641386617703998,,0.072410628413639
ANGPTL1,-0.03189402627507129,0.008058531931025834,0.00533635769197487,0.04549410963303736
LTBP1,0.006519553341360286,-0.026524912673587645,-0.002294326090956967,-0.045634726699211745
NTN4,-0.04996904243457471,-0.007474303050022699,-0.002820929781019697,0.020369236014013234
APP,-0.06476067221116953,-0.05023781489853467,-0.03015082180524681,0.05330073723794562
RIMS2,0.0016400673182403935,0.04578568941947433,0.047237655036885526,0.03391303164654423
WNT7A,-0.05284956712721666,0.001499540328898267,0.041068909947773756,0.14004321881832893
GAST,,0.024285059682346188,-0.0370798834856315,0.03654095062303842
GPI,-0.08101195504187612,-0.02556977021391535,0.005546755591439857,0.06135907406526305
IL1B,-0.004337460951348315,-0.002033144991007266,0.05998564456960958,-0.0010880934358436923
SFTPA2,-0.019073119833375386,0.08333565741382341,,0.03169350518660276
HAS2,0.02788085135855993,-0.008551291445971873,-0.03539123346719332,0.03845885269322217
IL11,0.030404483498652154,0.028547284694369377,-0.03897368443664509,0.011712973868002094
SEMA4B,-0.01637801955515544,0.016975126294693728,-0.006744272919051489,0.04149913226645382
FGF12,0.016754000813336285,0.05033887409546311,0.019662841289179913,0.022334891119166783
CP,-0.017687858139682558,0.024780543082745236,-0.016412824682256525,0.05312968769968428
NLGN3,-0.016916432554343393,0.02939597615788227,0.021208908637797372,0.05442356053297802
GZMB,0.005046426383345838,-0.023193282992109564,,0.11341580687348778
PROC,-0.027016269708627444,0.062356386471447575,-0.023100689680712508,-0.04912876687721267
TNFSF11,-0.01805331993516299,-0.019763547246441693,,0.04231161530475156
AGT,-0.04934423057791135,0.009263547751038003,-0.01597245433491061,0.12308938334112626
PTHLH,-0.004829506847748951,-0.02719037575884519,-0.0005235252652209396,-0.018586935094668616
COL1A1,-0.002015143539796694,0.034901467787605306,-0.02182892407321544,-0.01631668398098166
LAMB2,0.0021742622927486605,0.030657051152706272,-0.012085664293274238,-0.003477890939956838
DSC2,0.010349706391108928,0.01711246025433543,-0.0026778838598606235,0.044446465991013845
WNT5B,0.056887856734559206,-0.0465816005441946,0.0728198354763577,-1.07973483333127e-05
LEFTY1,-0.04636692136095259,-0.008557232341551814,0.016721998160425963,-0.01419162481752287
FGL1,-0.02646791542124731,-0.026217787802365024,0.02576497031901652,-0.042529238167447796
CXCL5,-0.04260209050349351,0.011181063911468532,-0.03220466323626189,0.034870456731432874
S100A1,-0.04221383073815713,-0.02006230081440473,0.034296172100251925,0.008283593133612144
NPTX1,0.05072653250725508,0.029394958118783152,0.020943204837313004,0.09103743377240085
TGS1,0.03618605290292614,0.04275152425284707,0.0019189775244431275,0.08409128293443066
SST,-0.029739302424704798,-0.030763886839293392,0.011156057266175667,-0.059815955385318045
IL34,-0.03400725969125747,-0.0053624174996390935,-0.020614173180139573,-0.001976901452177293
DHH,-0.026956707619397068,-0.020286932736204792,-0.05420332120563687,
XCL2,,,,0.017883697435352345
TF,-0.02118003405217647,-0.01635978816051286,-0.006893605390891306,0.025788117878136896
IL33,-0.016397288137707355,0.07680781234910251,0.05909660777176215,0.03913102269050294
RBP4,-0.029958889032081753,0.04487143235454161,-0.040788255818180755,0.002654428484012586
CCL19,,,,-0.01842378811741628
CCL20,-0.052564671904578066,0.016264082663023878,0.04175466037748619,-0.08696655093458919
NAMPT,0.04025444039223736,-0.007696215224323465,0.06439800499323199,0.005317538477062068
