,MGH258,UKF248,UKF255,UKF260,UKF269,UKF275,UKF304,ZH8812bulk,ZH916T1
CD59,0.025058463577509356,-0.01095553424046368,-0.02351224506259728,0.009131741723483718,-0.062026318208311386,0.06835136562930051,0.08259238036046869,-0.05325844434211085,-0.04081102336015636
COL9A2,-0.025138869815612544,-0.03082785503150925,0.019422317609593828,0.10205258228281164,0.0474679830152704,0.045323300130369955,0.0223796637767284,0.047740094118030645,0.0415423279472039
DLL3,0.02096527099792123,-0.062161913162209606,-0.020441835026393202,0.017055187537766248,0.02068586607097692,0.05596199981822416,0.021301387805948868,-0.010262429862312846,0.07382366076279738
FGF5,,,,,0.04091211371007304,,-0.016594047269476737,,-0.046318457428119776
LIN7C,-0.05490391395050582,-0.023730224500254003,-0.03186148132720278,0.04289514811382448,0.04777099469919375,0.0018505362333328874,-0.07982590682352707,0.03282230972399297,0.021082801159674057
GDF7,-0.018793070767193526,-0.00838560577116634,,,-0.005712025319923788,0.013379251279438259,-0.030502439918694738,0.04426209238605669,0.05746184972592218
PSPN,0.01795117193783679,0.028783008948451146,-0.033623956568790164,0.04060594451241048,0.01664475271810933,-0.012619490411251112,-0.006705761297025955,0.03959632308988576,0.03765647925367689
ANGPT1,-0.016212547814648433,-0.0015855052534313574,-0.027863740547787733,0.007602342858631573,0.04876788350478739,-0.007085333226751469,0.028156970588666827,0.003050742570878827,0.05682855883208397
PNOC,0.02595536257541709,0.030494726641075675,-0.024342258199252825,0.00026595791563456073,-0.08216325770407953,-0.028738927867168258,-0.054926403040952324,,-0.018660363463173762
L1CAM,0.05632303166243795,-0.010103638183638134,0.06830699794517671,0.0023619955027814636,-0.08731684811315876,-0.026414351185384665,-0.0486173765776014,-0.03743710609874023,0.031333189974738676
APOA1,-0.014474438466447515,0.04431420110201166,-0.046024228507261525,-0.02807194868834084,0.018225810221284323,0.00409325315236087,0.029931889235374338,0.05944608063066825,-0.008365603580040572
PSEN1,0.006074527202710914,-0.04988672833233736,-0.012820364002770323,-0.014802321568799839,0.04808013448582689,-0.03427388677840147,0.00526727529265716,-0.011983658735806202,0.04389776878573583
CALM2,-0.0018398661735360968,0.010468675116865878,-0.026240277312820477,-0.04113062401351844,-0.11014905356009495,0.005772635442704772,-0.12463051690932406,0.03352167177092991,0.07488714963739629
CLEC2B,0.026351952410619058,0.07786353508834667,0.062354013571290404,-0.013977167911636366,0.07990627881584757,0.03108166632143205,0.07468930960024264,-0.026897471121525882,0.04165512261620666
NTNG1,-0.07557565398177281,0.006890006310516542,,-0.012876991659240661,0.0508872468601078,0.001684843061721152,-0.040038770599070135,-0.025675675410502096,-0.0034474390763788525
LRIG1,0.040371163604788166,-0.02706685025033639,0.0004655271581590486,0.0970250019310309,0.05147605848123921,-0.018685199990095352,0.08566360525587417,0.016944359647967214,0.06291088429714375
CPAMD8,-0.016536289443066236,-0.031316794810423924,,0.009092777571142782,-0.021748761818769943,-0.018440530670961935,0.008344248117908987,-0.03612909786134532,-0.018944493419257073
GHRL,-0.026382461000297747,0.021705434836846175,,0.040912541697410425,0.04621546140342245,0.019569494451629893,-0.018507107450897054,-0.02293908714336938,0.1035413003919931
NPY,-0.004891342191781033,-0.0038530933179630688,-0.021928466269668677,0.02632231018592547,-0.07136696561871562,-0.014066734071500782,0.09210797446426205,0.002477364592128652,-0.02283077101055708
MMP2,-0.03405663010218695,-0.014506653648352668,-0.05485088915203369,-0.0041694019163658665,0.06315733747146346,0.07440385503941933,0.02363399589862331,0.045945327187585636,-0.0010407688728891506
PPY,,0.02630230950790377,,,,-0.01347702785447721,,,0.025223464790334493
ALKAL2,-0.024763229514077324,-0.005300741304554317,,,-0.008807310880166246,-0.03250876380491943,0.09281722476120505,0.0905551715822776,-0.045878237983297224
CSF1,0.0009302115856340068,0.024147629125060303,-0.01042143340006951,0.0162409883516747,0.05057206367132637,0.044073333372077056,0.05063835070898273,0.017918831572334107,-0.026006490031431084
SEMA4C,-0.0019407227534267576,0.014327397118945246,-0.05555121872365557,-0.02802050988038361,0.015241468122781628,0.034577285771551454,0.02969321689209601,-0.05704930414036275,0.039441308583315016
BMP8A,,,,,,,,,-0.01622788196035299
ICAM2,0.04168555606356648,0.026417159370083664,-0.04739487760328699,-0.011212830915463639,0.019092182369985455,0.05693860946830002,0.037793080091893506,0.010127396978773925,0.04330715284028007
SYTL3,0.022511071277495878,0.02096716557342317,-0.002023054461607476,-0.0177513368645221,0.030917328112622808,0.03461780362251362,-0.047217725938434554,0.028306877486276714,0.03336874355185685
IL1A,-0.019214902566285965,0.0660588816053697,0.06053988335509558,-0.007303939653037569,-0.047288411495356245,0.08240497084418676,-0.02819289399676834,0.009993594698921502,0.02275558035595718
HLA-G,,-0.009790449942494327,,,,,,,
PGF,-0.013382449234576089,-0.03651969613876435,-0.0180663139359287,0.004792600202064865,0.10340774322046742,0.04554704556394855,0.04830392504878789,0.04967851603082162,0.02532581652976886
LGALS8,-0.005967899981833225,0.018350127959935743,0.005238957989050455,-0.002491998566028525,0.01969594694876102,-0.04630555408071558,-0.06000991031770523,-0.0520627226310152,0.04475500667104401
DKK3,0.028453404285893855,0.025140082449185076,-0.07204840055482142,0.019509380167571075,-0.10968078831972353,-0.05392350679614533,-0.054677162749349195,0.05143596908889645,0.031370623408280465
COL16A1,0.026654984073308796,-0.049278696309127096,-0.03100450356551402,0.05554344331039646,-0.012293565300372221,0.03327053020869284,0.05367465009025768,0.037024461635602135,0.031955617310087496
TPH1,0.08053188172239033,0.0014537274791816266,-0.016629052710062663,-0.021493147892053914,-0.025853790746397053,-0.0311695374211677,,0.04746100015476814,-0.009917744171762175
TNC,-0.009594718409217648,0.03396453681032984,0.08740977632212077,-0.08556436401431373,0.10625043721539108,0.06090725558212789,0.13327571951247077,0.023519215860469705,-0.022054212147098164
TNFSF9,-0.01653628159467422,0.022654931620266106,0.023138886164251304,0.004131792502076859,-0.03151674087448564,-0.03559819374293461,-0.06526398780173935,-0.04611099933035224,-0.02568181716252664
C4A,,,,,,-0.01597634053120727,-0.01996973183214586,-0.03194671976543805,-0.021853323105010883
CNTN2,0.014020917673969891,0.04305986483468715,-0.04306754286069934,0.0271805082190229,0.041890774379107584,-0.02543281338762515,0.07535193911230298,-0.04187332280978484,-0.0026386109261792513
F7,,0.060256666684805824,,,-0.021748749177662046,,,,
LUM,0.08733721391747287,-0.07351224071852902,-0.00291110332827852,-0.0134296486362056,0.13555244969399696,0.07515944427912319,-0.01023896558921942,0.0719807553975138,-0.07345687798134656
IZUMO1,-0.015800940911642115,,,,,,,,
BTC,,-0.01558744152145434,,-0.041199400764223404,,,-0.02433764228955392,-0.027411491220052105,0.04609279443427168
APOC1,0.0847617667628303,-0.00477132427883908,-0.07893986067973512,0.009419709250939032,0.1377313299898637,-0.014265155165013933,0.03250291540512584,0.10319931102762583,0.021186120135984605
PKM,-0.059294063963582055,0.026949715891700723,0.050073988759434314,-0.036947672805945415,0.01987188614000673,-0.020944114188713045,0.027456786375329705,0.010473313180359814,-0.042043609231017263
TNF,,0.028068007029283453,,0.017050893601175517,0.02786008541768979,0.053033543548428486,0.03175350076059723,,0.03637902528596328
GNAS,-0.04154381943921002,0.028002656205788613,0.026631454400688932,0.047624551844174266,-0.11358935012974838,-0.04561171480947465,-0.0769069032596709,0.023458044816143782,0.0434495481450269
BMP8B,0.05864255009658623,-0.011165604457731258,-0.03195203143622514,-0.002604567454619465,-0.012312623054603188,-0.02033691440892905,0.013050431959471162,0.022643923921692493,-0.02776313657612748
LIPH,,-0.01761134174439597,-0.02336816975525022,,,-0.012881297864416488,,,0.04207106045900795
CCL28,,-0.024772542888781755,,,,-0.005423364390932016,0.01889931126745494,-0.02208280103589453,-0.0126009854320756
PTPN11,-0.005322043867079877,-0.03432994528421589,0.014481392571515768,0.1005937521138873,0.015684933687654588,-0.0019529371749961392,-0.06353104603820706,0.04812343996078396,0.029107369413625347
ADAM12,0.05662829342903927,0.015820502838325486,0.02642527156640538,0.01993531157477461,0.0999128835347617,-0.011077467468163576,0.00896771536850623,0.0318163060835316,-0.07192770581502066
EPO,,0.00524847923061022,,-0.0039773434667416015,,0.006963262545144076,,,-0.01340010076530094
EDN3,-0.023223256735613717,-0.007561469320254442,-0.02756500111467596,0.056211311427832096,-0.038535714581750334,-0.0075146302178831234,0.04396519879078103,0.02034141665422192,0.1145269317858035
CCL22,,,,,,0.005101127552729609,,0.048561340171032384,0.021136632915502707
CCL2,-0.026590386547719884,0.05928849556194464,-0.06445456165615918,-0.05135999287441963,0.048391019272943085,0.05040940298352911,0.1322361195270666,0.017065684759160833,-0.01810040036530833
DSCAM,-0.038060399161462845,0.01121653530388371,0.020639677964005444,0.015337562749397394,0.01006450314214967,-0.029329070423096952,0.01903523856054523,0.028741303092151362,0.05050667338819185
GPHA2,,-0.019628735252685832,,,,,,,
ANG,-0.0181033658831869,0.06258416134157493,-0.004115841485670647,0.005950279386743999,0.015274054739108442,-0.026876252306210262,0.020778537774852744,0.056584824772915335,-0.049026290667796
FBLN2,-0.021774660319607064,0.010282888900845286,-0.03204319144431628,0.06921790423727579,0.0017992462650565672,0.0051696596914241975,0.014285153506588464,-0.026830177500557256,-0.015238303172645155
VTN,,0.020584093222829548,0.04857055249729114,0.019719145227737607,-0.004541617089544742,-0.022141244233114813,,,-0.0018382472582520063
VEGFA,-0.010817128749885574,0.027809180915265824,0.04974045962311766,-0.01509826634367547,0.06758624128895857,-0.0008829937982892406,0.12080457820470901,-0.022450121916028992,-0.048736291335773896
F10,,,,0.11352661962793499,0.028804469714074875,0.0037198484167361755,0.012259832288934484,-0.02371610322179499,-0.023657807332323394
SERPINA1,0.0685848696193135,0.01474949612576025,-0.006236988075038769,-0.048224569529282904,0.1089940452893085,0.0211509395496797,0.10288221789937266,0.0866429759750145,-0.04190036576255459
VWF,0.02577073104291756,-0.0035590205570408804,-0.01205126066024909,-0.020064599623503213,0.06970281496101895,0.05120539556480877,0.022684156053058967,0.02669382116110664,0.02275531946466051
GDNF,,0.0246386095380882,-0.0023505997579438657,,,,,,
VASP,-0.032251389151051545,0.015899230971948224,-0.08375045923937485,-0.03416575381595382,0.023433709226517076,-0.012568093085791876,0.024053642561718547,0.04549424092948569,-0.0019488695326289327
ADAM15,0.07006291845518858,0.016566801494376608,0.03670709126538502,0.07006077175852783,0.021562311075897858,0.07455836862219953,0.05635576803807961,0.007746667485981259,0.03578643935173245
WNT2,,-0.007997205226375724,-0.007941824489738247,-0.02892845492116914,-0.055825716587309435,,0.07055994073872889,,0.018358644777474953
CALCB,,,-0.028767421504368576,-0.01691221625872121,-0.006970005168631963,,-0.018808125813307267,,
OLFM2,0.037262449362305286,-0.024750485338550343,-0.016063187846783754,0.042544396622844004,-0.0506796069068092,-0.014234104553300955,-0.0416967778953848,-0.010624882169921605,0.10359691873245246
MFAP2,0.0597752908033742,-0.003572874987787772,,-0.0038939989328904854,0.055948907068125324,0.070990413404135,-0.021864780700950548,0.11926317168876722,-0.047360817002984355
HLA-C,-0.04973316334806487,0.07092758979435224,0.04505102655851417,0.008297213664358144,0.0850449289415205,0.0950056553206168,0.11084068765832068,0.034418557359842165,0.02411640647735976
THBS1,-0.03589346188276233,0.05442209529032228,0.054246139954524514,-0.023546824649452163,0.04281613200632693,0.04969867063704819,0.0811501170877111,0.07277833289631315,-0.08227884033251318
HSPA4,-0.0160951772340649,0.02671537812894264,-0.06132570798239944,0.03412808531280669,-0.0235800891115036,0.028365649137961278,0.006356473676456254,0.05978830302138309,-0.002953045204759557
LMAN1,-0.01547184570382861,-0.011024417803759666,0.030604133500104075,0.005954992757526035,0.0836873295609255,0.0101492933035883,0.048325100247614924,0.003944236916798042,-0.044210482051523586
LYPD3,,0.024709234621672023,0.001514722370289957,-0.025453677051298394,0.04699413993908826,-0.018868923842670936,-0.022632289323159856,,-0.027788860674213937
APOE,-0.01280169804387353,-0.07872085389241702,-0.09020357812675825,0.01355397835908434,0.06997203445266749,0.02090823505024746,0.10010908837857889,-0.01039855374837662,0.019708469035578834
SOSTDC1,-0.016536288069596828,-0.021622444539559537,,0.06624784829473683,0.03330674490122402,-0.032596464748015995,-0.01080583075455127,,-0.022346604606936663
ANXA1,0.02268274530669894,0.06082746195965848,0.012879551956686736,-0.02123182439923793,0.10054888300417758,0.0417886786005468,0.11846227692667625,-0.05281537425321391,-0.050595617555155716
WNT2B,0.01910746917236124,-0.00536519382173948,-0.03204322663005843,0.007351007044584875,0.06012662697004417,0.04721862658590759,-0.056568138950433576,0.029340022828763586,0.028514552653923043
AMH,,-0.03280708761729418,0.059568840246035884,-0.01144384087257959,0.0072640340117808965,-0.019426454245421835,,-0.022082798219868,0.05259078071788769
GDF10,,-0.0203832742423626,,-0.011682048381457437,0.00082888069968994,0.04165060748396023,-0.05593981809025049,0.13927615159947773,-0.03540531857733808
EFNB3,-0.016541694965176604,0.041028996119492823,0.05024006764800211,-0.016321720771979048,-0.06772390562790377,-0.0054365621161270115,-0.09654997676310861,0.011216969726108078,0.012461705242808594
LTB,-0.023575437191861812,0.07720315128721374,,0.009896137141875892,-0.03934401126749322,0.0006049212911388315,0.04573386048085278,0.042666547273619466,-0.004746272286621212
ANGPT2,0.0032483155447069704,-0.022658894362974653,-0.004418918017038966,0.008332657102049916,0.08762140980839099,-0.005764083353837009,0.051479795044632744,-0.008885151935384033,0.046395757282911614
NRTN,,,,,,,,0.04799635081390034,
ADAM17,0.050656538883463754,-0.01633179882099631,0.02682568374402073,0.017855338629109676,0.058689580206067515,0.08195669619722126,-0.04305466076968789,0.009200584347002768,-0.045208767447424546
LRPAP1,-0.04702744789865814,0.019357862504144348,-0.04009222138758284,0.019072753296567938,0.0328883864228201,0.024864587217453337,-0.004679399592407253,0.06873456105249388,-0.047250977897430664
NID1,-0.03775370320808442,-0.009804519105622753,-0.01355018445619994,0.011780397880426112,0.06510350554851983,-0.021179536938234184,0.12493952880219648,0.015776152154688628,-0.04918950271545558
MST1,0.020476865974488882,0.05721421645687537,-0.008125965573089837,0.08973200296936144,0.11467711475852269,-0.056334940813001305,-0.011344240062912606,-0.01876438680797746,0.047636723291570815
IL13,,,,,0.023578070865193583,,,,
DCN,0.042852992089790716,-0.04893130318978122,-0.048771262303199545,-0.007807632590978404,0.09417861952042991,-0.020139842311050718,0.029249546280077223,0.049534326760606096,-0.07247649201139479
IGFL2,,,,,,-0.015976342221698456,,,-0.023635544627061827
COL7A1,0.043213324457035344,-0.012651886442635884,-0.060115794856042355,0.07091013732114587,0.12087907432201785,0.03409686824599227,0.16558866261345473,0.013340055586234663,-0.022733271060645883
CALR,0.020967601272313265,0.004642256211892765,0.04601958600715267,-0.01549001785603213,0.1035202112694157,-0.023164954376069056,0.08403053128454863,0.008620423709212854,-0.007149696117360661
PIGA,-0.013550055613213338,0.02377588314238746,-0.003120182675177877,0.05640648124928275,0.05260307786980513,-0.007298892204136421,0.03188758001433459,0.026724143935307795,0.09584315146584632
CD200,-0.036124097957432544,-0.034961612408070684,-0.0303647747262108,-0.06017075661400009,-0.033365430271875454,0.014282931287538672,-0.046797600867226084,-0.034776837820129344,0.08345470461574472
GRP,,-0.021476271188538818,,,,-0.024805204501611763,0.031954149460734126,-0.03049991190873792,-0.01590008403148732
CDH1,-0.012818120289519381,-0.033111926196999694,,,0.08310989929014316,-0.001260359954500577,0.09351305342919584,-0.030981127756196446,0.02060476162898305
LPL,0.04413670422984214,0.013486683239243312,0.04819490062852509,0.01737241714700188,0.0700398553331615,0.010929470451320563,0.043675289112240466,0.03621146654030621,0.0882793745032627
SEMA5A,-0.05143271851201326,-0.048875726073380685,-0.03780223782043338,-0.024454327465944226,0.07534535804670281,-0.006473268606840673,0.05682229759275902,0.011658656878694624,0.058582292817458574
SEMA7A,-0.01058548779574318,-0.028171031224737093,-0.06990089076455275,0.021331193587512884,-0.01049143175827448,-0.011078234114315124,0.038760454576930316,0.024965251096020113,0.013893466202586026
SEMA4G,-0.017397101553261775,0.029563627929264983,0.007447098785323034,-0.006027331224301298,0.07607288709138169,-0.024805020666144425,-0.04184820285639876,0.03717991377131195,-0.021982653430349483
SEMA3B,-0.0014791908227465287,-0.017512340092078305,0.05524265255028161,0.033522562612843754,0.04139153662263569,-0.043878144624068804,0.0667345882221478,-0.02178991601316861,-0.007916928551599041
RPH3A,-0.02500173079093869,-0.06056440920690284,0.0005967748403808309,-0.06342304619017283,-0.02836330799643195,0.007253849384443691,-0.035970318650309106,0.024477950823250234,0.07608131663612087
JAG2,0.006134976640424598,-0.010382830814070931,0.004591877685982226,0.008978447005911497,-0.016969229956458894,-0.007816833505815494,-0.041872247301014555,0.011101262612630452,0.03034870402727327
CGN,-0.030387764115264497,0.018453021227153133,0.023224621365984497,0.008199494490221377,0.05257214705596548,0.028478062105798185,0.018616911652742218,0.0028201182458206402,-0.012880221758763851
GDF15,-0.022710686499098603,-0.01105189868251791,0.04218728461586301,0.009947903050999246,0.056470007913732884,-0.018237519633205506,0.03096783293367447,0.055054271648713154,-0.04376235751929337
SEMA4F,-0.02312583257777408,-0.011763190537790446,-0.010528087074462168,-0.024199971215610728,-0.0170388550953581,0.10570366933370857,0.020181411200832878,-0.05100797283827179,0.004009061866566378
NXPH1,-0.033874415133421217,-0.031232131119655938,0.02016288909616363,0.06230967293210612,0.010591496211772283,0.025453794108734072,-0.039375041169339826,0.029828419833417292,0.06990642740270399
ARF1,-0.019652757167682937,0.03186115885689242,-0.0331230762464661,0.05840747871302866,-0.0892858207927899,-0.04354336722478459,-0.054443058109336036,-0.01854735012442872,-0.0263601952468394
DSC3,,0.030337566024786548,,,,,,,-0.013400104832761115
EBI3,-0.050395784694765425,-0.01643430093915667,-0.043463462917393746,0.0014765148657736723,0.015802031157677802,-0.002043546230088298,0.0007100528028095254,0.0010625064654542404,0.03576188474887432
TIMP1,-0.014308713011199636,0.030183175162775907,0.05504936829459907,-0.01939413044314781,0.057151341436417424,0.015784309811439568,0.1168688315452001,0.0505172415546955,-0.11224679402442973
SEMA3C,0.06131530823229031,-0.01750683046211223,-0.029216759145761655,-0.008474349461067884,0.02455056466769192,-0.027756176433598356,0.014907881805759115,0.04587991308629411,-0.0753902058359002
GNRH2,,,,,,,,,-0.014520839863309857
GAS6,-0.05153107432771025,0.02076513996792545,-0.03036395093769541,0.015945896422567257,0.004521233516823449,0.022967373197691477,0.046228363429897,0.04634709554336794,0.0061195605023822005
MEPE,,0.01998457611644036,-0.043055147530846265,-0.009057519935467318,0.0009927973902736458,0.03849568782018845,-0.0013447066857021706,,-0.018516825803896308
SERPINE1,0.10912443936658144,0.03612371611358841,0.08268980247650505,0.009713594851475668,-0.08398123049908986,0.027676332107493904,0.03584947603624753,0.007902184871245246,-0.09425667628817844
RSPO2,0.06428582426244304,0.038819683422824984,0.06775743784002393,-0.031050552812433716,-0.01735119033859547,-0.03188944956192999,-0.07067253540309731,0.061501200230636134,-0.023537336441476896
SHBG,-0.019628408802991732,-0.019241147897093868,,0.021235910205127207,-0.013543917441181446,-0.02713628873570051,-0.019104689950958154,-0.036900230098258276,0.004086836751016399
LGALS3BP,-0.08076039896840446,-0.058813693849532674,-0.0013383938237062068,0.026028513423135693,0.09413761049985747,0.08583191477595878,0.09666521226022329,0.10097182395440236,-0.02087366023384114
LAMB1,0.03859986647080379,0.018774739644637904,-0.0694220175794328,-0.016348091608325944,0.08829795313663973,-0.02158579146970685,0.05036533153411649,0.013774354382023457,-0.04341274045385007
SPTBN2,0.026433083610811627,0.043383754306224216,-0.03680261228928457,0.015587352113901155,-0.052745963221250275,-0.0007139447517006982,-0.0759260903110255,0.05505553099938178,0.056189154136982805
COL1A2,0.02419253156871357,-0.013126174708277422,-0.04986609020434052,-0.001086918743228265,0.08959136256653293,0.04543032067363052,0.13689321414954003,0.023031137959037443,-0.10372008272250163
DEFB1,,,,-0.0034908494915201187,,-0.014233980013130202,,,-0.02869691891177958
SCT,,,,,,-0.013082781710255786,,,
WNT11,,-0.021291521272859572,,,-0.023726827024082006,,,,-0.017783616646296182
LGALS1,0.06349587776432697,0.05777210122431192,0.05609185268429544,-0.04730930646592449,0.027857630376909644,-0.03770814349890266,0.13182991268295532,0.012706147868692553,-0.07506505578485426
BCAN,-0.08440876347580521,-0.07750394678993158,-0.026558157450437766,0.08602859592095488,0.09496509628443471,0.04003133419069153,-0.061314163384336186,0.015422779810643338,0.11035260606078835
ANOS1,-0.0296039408589645,0.023178136034593955,-6.014834153200612e-05,0.047564870194262455,0.10173085249659729,-0.028401047818564784,0.06879119486981837,0.02318389807695588,0.05352749475052238
EDA,-0.006131317455550468,-0.015587446862200947,-0.00866586160629748,-0.019937906636473126,-0.02836929770166974,0.006473932561439873,-0.023376872499621174,-0.04053968252381836,0.017884171277272314
FGF22,,-0.022165410355600098,,-0.005685387339322628,-0.02174875894578894,,-0.011567674756669769,0.020940424417100846,0.07151599952919109
SHANK1,0.024569199590217753,0.011271349377712866,,,-0.02069256282082701,-0.004848795584415968,-0.03127027120208855,,0.04581443829672556
RAET1G,,,,,,,,,-0.01670848383131362
TGFB1,0.08502811421670366,-0.02093259059225652,-0.013894490768110697,-0.01892031416364881,-0.006516426871583521,0.04297374796046685,0.025123880699462347,0.03535262986951302,-0.04358671123249396
MSTN,-0.08655697291460376,-0.05605084717240753,,-0.011623253692726893,0.008532483699964668,0.006567287753743633,,0.025006397663352626,0.1544475385266755
WNT4,,0.009300586083809058,0.01778160161285789,0.08476696430781465,-0.02465948443143805,0.035691132253434676,-0.029519237391255938,0.0013244688528098966,0.004165366132095452
TNFSF4,-0.010846142338151453,-0.032807086333749555,-0.041601112347188135,-0.04762986856789212,0.01281433568819319,0.030610379784461003,0.04004788386271179,0.011675553909011644,-0.030873976087817483
NTN1,-0.07194070513640413,0.0019595444234196575,0.01728979195136496,-0.013135770317987757,0.08557498270772035,-0.037169574748083654,0.007867171411361788,0.05002640735936911,0.03685531785281095
CXCL12,-0.04727018159946008,-0.005304297762739836,-0.02576232635026387,-0.001313517895712239,-0.05606703446825107,0.017575284870730408,0.06957439804815783,-0.015273360221814788,-0.02222700141242063
GNRH1,0.04366847657855027,0.059086998590196296,0.0609343608497233,-0.024225112740379827,0.11456793044790214,0.008980718649212826,-0.0218647805625167,0.025906341000321187,0.0027529198103338317
RIMS1,-0.022327665704302287,-0.046422641684756905,0.03665916312544446,-0.010485292702639405,-0.02656559734715043,0.019867426892705292,-0.1117585626026682,0.09029945939351253,-0.028895715339657513
FGF14,-0.042043242756052424,-0.01663918055907081,0.00931534419017766,-0.014527503397583704,0.038410352771787865,0.028794195706830245,-0.053636783357362695,0.004533348208828185,-0.03839248929180558
IGF1,-0.01877812261484634,0.00020703431839972822,0.013380280411856384,-0.030219372776750204,-0.004248989279926169,0.04453378570488417,-0.01802009766480469,0.04484361402997525,0.0233402466098333
TNFSF10,0.03193634525499401,0.036021765595941134,-0.03856220401661041,0.04899391583625376,0.03477125367120199,-0.029816263492862375,0.0714472639823939,0.021319983669851644,0.0161594615799648
GDF5,-0.01747152972381055,-0.021993180888394716,,-0.03882217406229636,0.023357880841016414,,0.010480958539851894,-0.0451118470150658,0.09377466773602969
CHAD,,,-0.04032251852783586,0.04441472438966163,,,,-0.024238101095429673,
RGMA,-0.04212750879641092,-0.049083083533853454,-0.043526234912232335,0.023390514689943277,0.13358135678074298,-0.0033113217214956418,0.01477411546110707,-0.01621333503236334,0.10320313099233862
WNT16,0.09880855263445418,-0.021264690371544673,-0.023715317238519447,-0.025515899628383,0.043160597187023086,-0.022504663641913128,-0.029519239940955892,0.031118726684360457,-0.03139237360089431
CX3CL1,-0.00046337879287133447,-0.018955746970259823,0.030084495769144057,0.003783332071827117,0.014350568400675518,0.027718934903078522,-0.020326005993653185,0.047259641824022466,0.03653085398819084
FGF1,-0.002142307953400388,0.018594064212724297,-0.010412053549269072,0.04248652612506847,0.05659655927206844,-0.01870308955274885,0.004945619348733013,-0.019240580547027868,0.02508157757013009
ALOX5AP,0.040264828178851464,0.01979167819811284,0.0327209732333289,-0.07244788641426422,0.08367362085133281,0.008978193051217291,0.0805523909263337,0.018757758061799166,-0.008815987286242152
IL1RN,-0.015548555111540751,0.020221824973039405,-0.07297169008463734,-0.04040777589397067,0.04652929743784259,0.023968950601375532,-0.02469660783660323,,0.04618835508832432
NPW,,,-0.014689027360934779,-0.003482255297810415,,-0.018149714746871368,,0.02170751413228851,-0.033751674914928156
CXCL9,0.05788039164517277,0.007192738819246788,,-0.022091828793449775,0.07569717818900744,0.05326546144671979,-0.01968533217281173,-0.007317089469104023,0.004715207560254951
ANGPTL4,0.007017043210826447,0.011830461780397362,0.08419547276272009,0.014737479696526081,-0.011901373755613199,0.024662138001037302,0.07746489179924643,-0.020615450472953798,-0.061825630811946926
UCN2,,,0.012624208063897812,,-0.023408156956017372,0.006289941220761479,,,
OBP2A,,,,,,,,,-0.01505182040797458
COL4A3,,-0.016533909976147194,-0.03777906803161794,0.057788334654512184,,-0.026518189905684827,,0.019088946683750958,-0.024347887030873958
NRG3,-0.028220692734493527,-0.03271696484271485,-0.02505906097784409,-0.018965540009405684,-0.05709336488377353,0.0025432463099462565,-0.06949418330710658,-0.023321982949660685,0.03927224081489434
IL23A,,-0.023501701955806108,-0.028159601183943565,-0.0021210195789591554,-0.002089107207464505,,,,0.05379101645278175
COLQ,0.006704678166394351,-0.026493932096056265,-0.04927352425736919,-0.020119173130442702,0.038112737712956986,-0.04849043428267425,-0.04304804261023581,0.013545047815888826,0.03953371833679895
TNFSF12,-0.03455785153195777,-0.049272438647206505,-0.0011681774896212303,-0.025707538910268935,0.02226861230391734,-0.009237435219268236,0.07111189356104869,-0.011504781345357503,0.023953430799174925
DKK2,,-0.024616908149810806,,-0.028203989086496566,-0.04168848646385189,-0.007566687143980187,-0.035245213529870895,,-0.00788377947242731
FYN,0.0722590569109503,-0.01709317209353756,0.002047591467328609,0.07945114219872715,0.04255299485381556,0.016289380586055044,0.004942201852354858,0.0358483274980022,0.05959687003504795
ACE,-0.010063429461714615,0.011472529283518584,-0.05374812846574716,0.00044921330930220284,0.05372043272697097,0.03195000515097402,0.006087313985177961,0.005681556428878137,-0.0249466334446594
IL18,0.02931406689798732,0.04051788773999431,0.011072917271820864,-0.03131563320278198,0.09904975936313817,0.01791015267672634,0.08743009285520031,0.028612996449929862,-0.005236838847291237
PPBP,,,,-0.026699463423421017,,,,-0.02574634872995331,
CCL27,0.08517463817753843,-0.015587446966921523,0.03774856695740267,-0.017362942007584394,-0.023195755884355497,-0.008875748516874052,-0.02410067296422756,-0.027642086489346688,0.09479269114679177
SERPING1,0.0028948173241818537,-0.00820719343645845,-0.058351920465455266,-0.020629127023540514,0.08297463870620396,0.04685133498427426,0.1329886487304897,0.00740037307495025,-0.04520565998869486
AZGP1,-0.00572809240449973,0.034739540435664566,0.10147029671276515,0.08104243280159072,0.024946003336878363,0.10148520083685388,0.058373693001082236,0.05758505749247977,-0.007800368068335003
INHA,-0.024259373955852325,0.015841941472858955,0.1113328475033205,0.006416893367299475,0.056100392899181215,-0.03732434598469152,-0.03330581942628123,-0.022362609598648293,0.05795481522742779
SEMA3G,0.09269358727129502,0.02939356808289262,,-0.030566899560657525,0.008609179370617616,0.018819875099346888,-0.027251111582576572,0.0746248305066129,0.011042575314784411
COL6A1,-0.010579252850685556,0.03824744877329478,0.06842552232126381,-0.0409288276342795,0.08340535443067083,0.00756200049957398,0.13398142219740347,0.038984229733664146,-0.08843719810771593
FGF17,,0.03833353928199922,-0.03358538474985344,-0.024052011982983405,-0.023416972252025138,0.00850362454782916,-0.03472487563404133,,0.043447603073524646
TNFSF8,-0.019214902480930423,,,-0.026699456502757728,0.012878682561815914,0.015798984597277858,,-0.020023260392874668,-0.020663383730211555
