,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,0.038812970949606077,0.11908115290936318,-0.02132441787500888,0.0661383214698596,-0.011741223311041207,,0.001659244456949052,-0.029942379989695074,,,-0.015166472862174565,0.012401197818080183,-0.021967895956307174,-0.04321735638724797,-0.03073550764991546,-0.027431397123301764,0.014270861553907452,-0.0066546529857238286
CNTN4,-0.04138497286358128,0.03470761348259928,0.060339519903311,0.04772716283645546,0.09765701470494469,0.09101770507586644,-0.045881109238843226,-0.015177055986458982,,-0.026901533836772618,0.05748150390286101,,-0.023176948338053456,0.11284235042438692,0.053062667250685154,0.023525531324224105,0.02701758801481423,-0.02677224170856601
NTF4,,,,,0.09658272527299092,,,,,,,,,,,,,
INSL3,,0.0042081783700960015,,,-0.006268447633442992,,,-0.027529511893667362,,,,,-0.024431040106347286,-0.025085682727887675,,-0.027431394472987116,0.04360147937513006,
BTLA,,,,,-0.014204757996122759,,,,,,,,,,,,0.06695998611216034,
MFNG,0.014955521277918386,0.04656740165308964,0.027091980086325063,0.1359257502572008,0.013304813560055017,-0.07321113032126979,0.045456347929123626,0.029868030528426355,0.13179532160968815,0.01633565951727552,0.0361629985796354,0.033552485564633104,-0.025528377693679324,0.01595280045227433,-0.06074656005017658,0.0340955022956695,0.08056779747976422,0.05215635243631027
ICAM1,0.07768309896216215,-0.037919235908577306,-0.01050993746022573,0.012369953193822609,-0.014119962855412829,-0.041526718619849294,0.06353627658398238,0.022645293871578702,0.035918921007382164,0.047637202520748954,0.11806742875293978,-0.03343827254615131,0.041883380193945094,0.005967957378795804,-0.011260101915259259,0.026772072193742755,0.06403734685660055,-0.01793502058056405
PROS1,0.010456333134982511,0.054765226840740144,0.016645941374476173,-0.09124544772061971,0.04503898383542451,-0.059930892051127276,0.03764579622116826,0.022108774332394086,0.17291564694030345,-0.018237768469282118,0.22991106586728405,0.020849878740614988,0.012909318903730788,-0.007192928551305734,0.133297038962309,-0.01132336972475443,0.11670633026460214,-0.0020853408580776846
CLCF1,0.049799667032797014,0.017373765608765954,-0.028351459516764644,0.07742970535751166,0.008284321277008812,-0.03448513106586832,-0.014152786963145356,-0.010662182615435315,0.06042019944024197,0.0833007216091677,0.1554951150351957,0.12289546400559825,0.05606721002036867,0.03826605579726411,0.037328756906402125,0.06548308569210651,0.10036253280380994,0.07048386108668386
PSAP,-0.10379238086672661,0.02824956230815953,0.011609971781854607,0.03061829234896067,-0.02139178345690737,0.0864155206882651,-0.010385225176846341,-0.0022631519584884784,0.018680659546960812,-0.13373492915543403,0.11615946880107088,0.06201037821375107,0.05558890308489651,-0.05755037638485589,-0.03010785646285678,-0.05462508699530337,0.11691808918738894,-0.016889440254197183
EFEMP1,0.05086239613949277,0.05191212230600396,0.0662419759991235,-0.013905494724084238,0.07379145473544593,-0.05899445104914535,0.019518864549160044,0.03094135945175865,0.07786416872568952,0.07865841069205995,0.19434415652519116,0.10489378492242858,0.06765697693011859,-0.017540823926182038,-0.018942967995162457,-0.008128489451199723,0.06677707138454987,0.007563773896583825
C1QTNF1,0.008488581837702801,0.014450508664554143,0.0027558582797922596,0.04315582875215523,-0.03389626034640191,-0.004547225472708531,0.004046990491197376,0.022886593248490437,-0.07502814347456921,0.06829567608603859,0.03776862162347552,0.03711776354435525,0.06950658168873701,-0.07623323572574305,0.05244027976691952,-0.038646653034027895,-0.026769044486000912,0.045484042769375385
ALB,-0.018831668917935102,0.0890901549457459,0.04560709399978781,,0.012516454437451353,-0.03548524040607895,0.04875024613982629,0.05451707172683704,0.09171726763733205,0.04793153319522164,0.00025615139135441603,-0.08513172962641309,0.09878398720824473,0.013504407789023773,-0.04083215414087215,0.0033823071528977186,0.03281579090093969,0.03908353936308912
CCL13,,,,,,,,,0.006817694431053776,,,,-0.01630745002781296,,,-0.030770009038140606,,
EFNA3,-0.0073634463133931665,0.029365385910118877,-0.032292307224606596,0.03447453492318002,0.09963593700003966,0.08157180616520833,-0.024470276583508296,0.0013733587175521753,0.04214598298133351,0.04685530811783889,0.10628258977233726,-0.040249340222084505,0.021586412579723057,0.06638211388619517,0.04594225160798313,0.008398105336129428,0.13075245842982267,-0.0093118850752203
DRAXIN,-0.01576754795236683,0.013468289479475724,0.09402720292331998,0.02137818077515229,-0.017510713431368657,-0.03571275983886768,-0.008889925965572804,-0.011384055541309184,0.08631327806934946,0.03261978179830108,0.19689447573126073,0.06389426455480289,0.011512594496795104,-0.10025086830777757,-0.012781664733216635,0.018820164097891164,0.17701111054942484,0.0011237519803189262
RAET1L,,-0.023595064307698907,,,,,,,,,,,,0.007268660452700869,,-0.009762145211339517,,
NPTX2,-0.03548944403873183,0.06093817610983134,-0.0021366830058055287,0.04116306070725661,0.08270569233332396,0.14922964593802243,0.01711248837184737,0.015442605432504818,0.12381791692519038,0.06241075051604182,0.04097366517746205,0.0061398881669960225,0.004195368335104854,0.05846493116434559,0.01911719927794406,-0.07656846929932445,0.060178156162909266,-0.03295142411763232
FGF11,0.022508316187133174,0.054822810583178026,-0.00393333355717358,0.015190671420608766,-0.007226020031637855,-0.032420101603100195,0.053994635554243255,0.021229854352396764,-0.06640018336399282,0.09584831445161202,0.162088234373922,-0.07063143113312166,-0.01991148694678294,0.012240642551083395,0.09813431014740143,-0.0002511660891820807,0.09162311419384703,-0.004226375597330495
CD59,-0.10498838224223389,0.02466912120729476,0.049883445282166976,0.047252727713112404,-0.012957822203518292,0.040376370910635555,0.0381040199183333,-0.010285813880520266,-0.005669457722035827,-0.0926699454655224,0.17202293451792172,0.18468734275961485,0.06306676663862851,-0.03287724933900025,-0.07965920629416444,0.04326375847319319,0.006181698162305302,0.08907195786177306
COL9A2,0.014963233273496569,-0.031377939261928486,0.009174006458058296,0.03573572655829078,-0.033648871543968166,-0.024309559664734855,-0.06139243278925955,0.046944966575055404,0.0812113847465245,-0.018705558914887427,0.12434387071650801,0.09720763327599441,-0.0027827964182270816,0.11429603379388643,-0.07260824040860156,0.04301284796344799,0.1501801952521125,0.058236948929825165
DLL3,-0.001860866326868002,-0.04293615106338609,0.029812244173916706,0.021923422364000626,-0.03263282033964957,-0.07348628191677714,0.002950053528597499,0.06624098891906337,0.03304005981092031,-0.032241789590031225,-0.13199971822524378,-0.005046413965451674,-0.01555552178391775,0.13832646625011985,-0.0381518225330751,0.01946834246274397,0.014859175214056372,-0.053086436775566036
FGF5,,,,,,,0.027645056967326193,,-0.021104573510454347,,,,,,,,0.08618752244733767,0.08324707900194456
LIN7C,-0.056516693147925824,-0.031601685844773436,0.0727827075317619,0.023269282710488785,0.0005320257846396672,0.010897724033686676,-0.06982941570000485,0.02982668349584586,0.0269877119300259,0.05947021951892121,-0.008339217599481908,0.08119898860632327,-0.029301116041411293,-1.7807445716185298e-05,0.01606037416591474,-0.07901511740002218,0.04949340056879119,-0.036772867429411535
GDF7,0.044315201539600946,0.0282734075852585,-0.01791244021816841,,0.0387259106819969,0.06329902791410517,-0.018306884558852748,-0.018658056323094852,,,,,,-0.02176966035494022,-0.034544624042558834,0.061533361236135786,0.15355232262212978,0.043512456615161794
PSPN,-0.04561140210018931,0.006246553562019216,0.00827846856807468,0.062329049356960084,-0.024408501644220874,-0.03518512149925863,0.03137455739041238,0.03640795942386646,0.02912254869760797,0.03562670288357967,0.1674047033764646,-0.02590545216049949,0.05749673586205927,0.07146304670906356,-0.055054171427371096,0.019005810883041988,0.09608160704928208,-0.006405132042617173
ANGPT1,0.054894958499649545,-0.016446210655714985,0.0013548169774936921,0.06630277431537174,0.03831900049003354,-0.035717857646556474,-0.024422998253260674,0.0011857964823305575,0.07625602136720046,-0.018943019860310974,0.0830083403736634,0.08998060170611383,0.018023173185307936,0.029819374782515333,-0.05080295482683999,-0.045351602258106145,0.13122494535729717,0.04492759640921875
PNOC,-0.06125401888884158,0.007570930495267661,-0.018714198544013468,0.04835643924037955,0.07810711966485148,-0.004536866319665856,0.03740465557232904,0.012596082662074065,0.041388348722740706,-0.033246341522501874,,,,0.047577386063154016,,-0.026437706091928127,0.005044118855889346,0.05286214195123507
L1CAM,-0.06851262289357038,0.04000064021132402,0.00894940550426153,-0.016785994782591573,0.04806362431064446,0.025700971505839918,0.047742069184905686,-0.016016848364360844,0.04311517732497835,-0.08695950133191345,-0.004356912567251648,-0.1062825322163995,0.03608748473236277,-0.1384664569189245,-0.03374996555236736,-0.02121779914183002,0.0031183842062564252,-0.07153933912247537
APOA1,-0.034406605177063704,0.032909527861864185,-0.024806325004143634,0.04472928311689289,0.01607002140317488,-0.010178177856044612,0.03819900143003986,-0.0029915987614718685,0.019017979757521376,0.026960719797442387,0.025123090531931746,0.06148364505148534,0.0021987830822401723,0.03297786985149788,-0.011604215939785228,-0.022164542775797783,0.02161829784967593,0.03735592735121929
PSEN1,-0.015446758736243175,0.036577427528928674,0.0027003701507847884,-0.07385603267160075,-0.00647042614963701,-0.006226700980945792,0.014428189040066533,0.02901776179457752,0.025247327337144573,0.028563517927698682,0.07083222352214887,0.06868524733769592,-0.0029595597212506877,0.07156086321485865,-0.03473907386793102,0.03524491163583512,0.06034977565717299,0.08921535575416709
CALM2,-0.09656174377720202,-0.04835523997729828,0.020565478320418964,-0.011066428520852191,-0.05669195490735349,0.09351607582938017,-0.01636293734869855,0.05386898253028796,0.12038381034694051,-0.15077023381254775,0.024774979289996515,0.11539775820199383,0.051200708738837725,-0.009619488397123222,-0.047284037223136795,-0.046476868646168915,-0.009806222732738174,-0.053994677415882444
CLEC2B,0.08256416518343503,0.006313053013215185,-0.012136881344135063,0.02185390068214632,-0.024014623054489623,-0.03630366050861958,0.04432411354097821,0.025076229201801113,0.049501713385870304,-0.04507411528798477,0.08361711397587482,-0.037763339765432016,0.027225333011821572,-0.062160336221513325,0.011487448528996469,0.005016749791900722,0.11649363201827763,0.021735873654538863
NTNG1,-0.06498151087344783,0.06833012931847351,0.010310060015644256,,0.024114732959850362,-0.027830568887698474,-0.008275077948211858,0.011762094254642046,-0.01329087435785025,-0.004734566805378218,-0.006916289068242267,-0.0429240985404416,0.015634916291260778,0.07941782201253368,-0.012107408989417734,0.02415004265102223,0.09911654551258209,-0.022221978224996893
LRIG1,-0.022347480003018772,0.00860163430932743,0.08408991476923316,0.021539115752838924,0.051316201231748605,-0.04381808882650139,-0.025472232863367503,-0.011685115050701226,-0.047694412204570776,0.05993746765983191,0.03313661811691659,0.033969225668690255,-0.015059625051654039,0.10219673388278153,0.030543989011315074,-0.010564616238838016,-0.03032421793005855,0.09389664165236716
CPAMD8,,-0.0007462253086327948,,,-0.024279488935013253,0.029343076835232955,-0.015612961217873412,-0.03053658486446322,,-0.03003168344154228,-0.05821303335924028,,,-0.024456455279721387,-0.030746502663815484,,-0.016341348721781054,0.005334830238068385
GHRL,,-0.04079058610472427,0.06487573642525021,,0.04697486502421146,0.023982591578042025,-0.009638051996316737,0.02365551267025511,,0.01820474195903699,-0.040061600610826725,0.11785401761385116,,,-0.0040460866417027725,-0.008000059479534218,0.01634441004632994,0.011948101797091727
NPY,-0.04223396453275552,0.04182901214240995,-0.028061560873659852,-0.021928461245171817,-0.0016384671405733511,0.0831865717264226,0.037383523165907116,0.0031575700155158887,,-0.047117514318909974,-0.06953557571827929,0.22363366999240938,0.09402664466134686,-0.03805533702299327,0.028227443642001512,0.002210119929525563,-0.02681154525541531,-0.012166007946995069
MMP2,-0.09348052718881351,0.0021735553179760524,-0.007534322427027564,0.027850644469479567,0.00229791550417599,-0.07038847646986306,0.01148588634419716,0.014569789188620485,-0.1488179284173256,0.06439590310405505,0.22778700841080815,0.15111347515057,0.04868204694361748,0.010320350721011834,-0.011405430408385113,-0.0024669154147225177,0.0667868285472812,0.0938850379178994
LHB,,,,,-0.0070327387227138325,,,,,,,,,,,,,
PPY,,0.020635467423613562,,,0.033140222682298826,,,-0.022317275578572607,-0.0021740603018456698,,,,0.06687832468783093,-0.013198533649657222,,-0.013964215887730577,0.0332979332765128,0.11689983011754344
ALKAL2,-0.04204101529253591,0.01023157203748356,-0.014377668053784865,,-0.006831177451599439,0.06171340061061055,-0.01770250121282744,0.05028346517798658,-0.04456433077796784,0.012433833180478,-0.04822906183380761,0.04309540033922764,0.032876931182038306,0.08483303533333524,0.08152998667695635,0.008064128758630936,0.023057470217061157,0.04475737416187951
CSF1,0.036290135506559365,0.07916232031541776,0.013688206306407866,-0.005316529456027352,0.001435509635123513,-0.035558448843870806,0.034243457025949796,0.02761267562175445,0.212757841653919,0.11951608749687706,0.1920489599965402,-0.017700707518330645,0.08100376285748828,-0.04926587496462509,0.02322301619674733,-0.005235870653115854,0.09105655420476699,0.0400968697967774
SEMA4C,0.009620991260896748,-0.0059317889314700264,0.004225621295283861,0.05869890950745587,0.021543462974072176,-0.025853979524407766,0.04214226271061594,0.043850598001404034,0.1254438055303449,-0.006160622993815629,0.11170074172936988,0.07812429653844187,0.06867544854291296,0.02578013966442779,-0.017522794773177214,-0.007598709931472964,0.06514569744888365,0.057673389740979554
BMP8A,,,,,,,,,,,,,,,,,-0.03922552442454703,
ICAM2,-0.07780251924037468,0.0001913551440544877,-0.0689131835728754,0.01486102053275609,-0.053862849556380675,0.0025758918969902922,0.03343678497321102,0.013372055718795059,0.06867667996674551,0.01532954843854146,-0.03663076963128812,0.16967711205315264,-0.014999369698786062,0.022063458005042613,0.031485234265390495,0.008664740684080293,0.09569347379228926,0.047829301994013924
SYTL3,-0.04945862540791867,0.054494408243400363,0.008658411514130278,-0.0005410706061561788,0.009375480919021658,-0.041321421026885734,0.01776369423989933,-0.032471935562634814,-0.02879297681363275,0.040102519378253765,0.053640877457249755,-0.05001654277943891,-0.016631490259123995,0.04761682795112106,0.022603301492794964,-0.03006187050853024,0.05172024366273291,0.08869622190248887
IL1A,0.019114488547548793,-0.024764698474612285,-0.0056311601154661085,-0.06359433644644921,0.032981966381597706,0.05881495984774148,-0.042942665212177336,0.0017035602200302733,,0.011509135414320474,-0.03144514305168913,-0.03438170721452501,0.0019826222601720405,-0.033908615740192674,-0.028882934980232186,0.006632741668818668,0.040698786922550925,0.05323468358743759
HLA-G,-0.013885368993944379,0.024038944420127526,,,-0.022333846863781544,-0.027377473840772215,,,,,,0.03989304978732484,0.08140137199816187,-0.002209598115503961,,-0.021544650206174513,,
PGF,0.0970341110771838,0.03166480647851343,-0.03759847476266098,0.06258998372694397,0.03017078240702782,0.0028739890890905084,0.0255393218139665,0.08849500315585394,0.18007086322415705,0.02740500689119729,0.12719717811618092,0.23706742489506583,-0.013715537347719239,0.10394607098640486,0.023758247135000708,0.014397753535098565,0.08862171112575588,0.09178192053818436
LGALS8,0.03254725607834469,0.09328791612608754,-0.03830280914238547,0.047501312881506615,0.02636410423497628,0.014607923852295103,-0.005737951551476094,-0.020053268322658767,0.055420970565494936,-0.02885234819050027,0.09565720044114093,0.04616489225473784,0.035060796511807206,0.016738436627761907,-0.018938918696115224,-0.012202090657788158,0.07125883280844274,-0.0769572425929699
DKK3,-0.11130592065343428,0.008301885202254436,-0.044203442076722305,0.028059304211726473,-0.06871225642468891,0.09895004773162983,0.01215711032012642,-0.017972055488190555,-0.03545599286907889,-0.17296132334745368,0.07689508733942588,0.13346466833174542,0.014911549377417108,0.10510588452212238,-0.012926383097647822,0.015336303678118536,0.060819928454135586,-0.04374184937552182
COL16A1,-0.039398765920880444,0.008916795350052305,-0.031159875018623762,-0.024524328290040802,0.052094925193468526,-0.07010392756723688,0.004544568191450612,0.024008860491062385,0.16378140702176913,0.11728852681436404,0.15721742934050537,0.11422373522696436,-0.01683351244734659,0.046355585706660735,0.03959644623872415,0.0558755300679311,0.142483266966287,0.13489843678616356
TPH1,0.014796360251756667,-0.013232429022299128,,0.14281398038615914,0.011663817446833863,0.009500560419506799,0.0016470601379716928,0.0052917066602596605,,0.011206515376696265,,-0.06465139529754142,0.07765551739905804,0.02959874954854945,0.060246706153169086,-0.015888851230286206,0.07366214908614722,0.06620110464015899
TNC,0.09161712695820627,0.07419824128846088,-0.024416609440553055,-0.03695037210883553,0.08880478788920897,-0.04308766513182521,0.004684019381884379,-0.009334468659847432,-0.17655070274548776,0.16112865592147102,0.09122284785707846,-0.022685469338396966,0.05790559777728159,-0.11996170655987566,0.08492632884064671,0.029946872144681797,0.06492240997630935,-0.04001493247931075
TNFSF9,0.0033574595756966723,-0.010989237835004927,-0.009832392272631078,-0.021796883614081677,-0.028094153488489076,0.0267536888266717,0.03688753656884739,0.01489619067149796,0.02068024525335118,-0.0006713642457274222,,,-0.04007949618130442,0.010482104565299794,-0.04956630307710642,-0.012676494818918119,0.019060487550863627,0.06739784527429589
C4A,,,-0.014168547409906567,,-0.0024540334359757048,,,0.02979163772372683,0.05309113999018812,0.09140825990983525,,-0.017873179203887323,0.029897003578777757,,-0.028800321497898837,0.04511426790059157,0.014634776816000698,
CNTN2,-0.03777555653629942,-0.005510789354412627,0.03646543644936971,0.0375363701886307,0.009340176157448983,-0.04850076278768331,-0.010771185763455393,0.03778638339210197,0.04760647733652268,-0.022149153218627603,-0.1613432378341896,0.0027471810782151583,-0.03963485121130091,0.12011095373556538,-0.049146884904445694,-0.008302892376725915,0.07098955430234338,-0.020251603356128668
F7,,-0.02600755493638244,,,,-0.02519548607074418,-0.015612952143098076,,-0.05774938431570801,,,,-0.02287468327259495,,,-0.022300124706616256,,0.004406966064709372
LUM,-0.0025860058090612947,0.07758078270726394,0.0733743381089343,0.043223572302612034,-0.008989179890644558,0.01696766928706258,0.012499108636481375,0.06182780237834716,-0.09700183310418621,-0.0079661691021297,0.09468951214620554,0.2255608322069045,0.037266090459148055,0.09751650030385843,0.07791099761442419,0.08275660482871737,0.05006428257445933,0.12366213397329953
BTC,,0.037926613535157375,0.03634158767575877,,-0.024672935956623912,,,,,,,,-0.016549029158606093,0.08700549712047073,-0.024711762762210678,-0.02158026109124933,0.055800249214513375,0.10104474892786496
APOC1,-0.04079702624849512,-0.03749520392110279,-0.04985311255543298,0.03575249431266725,0.010652582806594927,-0.13349070416364656,0.01078773130130287,0.04838504640187388,0.1378798331863759,0.07608782679672753,0.1953639748288466,0.06959814038080649,0.01637864258192863,-0.004020224390459575,0.012732653681514985,-0.0012436867581494917,0.03767899849603629,-0.0034527196047707954
PKM,0.10774893561899951,0.03852962447935658,-0.013361673917715169,-0.00016621919312669015,0.04085641169507719,0.025286987051716982,0.054669525333440196,-0.00686474512048628,-0.08070282406046658,0.11560477377276845,0.062065979370525694,-0.059350925865106145,0.033168935640804996,-0.10271017274746064,0.0011280359375021945,-0.03833955041376232,0.05927634442128775,-0.044638488807799644
TNF,-0.008120506460283252,-0.0033320046993316256,-0.020040936898278006,,-0.012396663573016439,-0.021793905224972925,-0.022913944584611937,0.01627293093973649,0.0932924875954718,0.006487955940832453,-0.006321945960376914,0.08072092254577995,-0.01606246615245088,-0.02539480811449641,,,0.08367796133952017,-0.029148939452788174
GNAS,-0.08492541343157546,0.025984198273750002,-0.06131424470747751,0.0109840779006244,-0.00499052611133629,0.08708409005751105,0.025028785060876794,-0.001555434347109492,-0.15792005489984556,0.1543146270132572,0.2973663718074173,-0.1586627835409054,-0.0445550536456735,0.03569810979126278,0.08836479944205121,-0.06567071020541,-0.023664269783112455,-0.026573393282817888
BMP8B,0.04081167959673732,-0.010479650414543676,-0.039249071541064724,0.09374162041182413,-0.03237832503973203,-0.05472551542822384,-0.0013621654368432367,-0.014908822400700836,0.044878260110307454,0.036642472696262446,0.06246879028235044,0.04924090339467804,0.06787473047348933,0.02329675846576405,0.013025508133264021,0.034307694061242476,0.08847497959168778,-0.01136223709592236
LIPH,-0.014320097496238287,-0.02665867694488971,,-0.0233681644008723,-0.004310619060447767,,,-0.021330776885970393,,,,0.09064102700147414,-0.016307456025296384,0.0002780674838657579,,0.010546973722816298,0.08915258380756441,0.08688991093591354
CCL28,0.02618315100589142,-0.009084072556444231,,,,0.027934146751066636,,0.026770649511880632,,0.042615899783084,,-0.011007952863478243,,,-0.019907889576066942,,-0.051109118914408044,-0.020674833277945448
PTPN11,-0.07282957994577027,0.016913273444451635,0.05938135592342434,-0.032202628774011754,-0.04918053343560305,0.01276962764634423,-0.02541155164103245,0.08525566244613988,0.08960123739855264,0.005553373890343095,-0.08039349501922234,-0.0725199352828335,0.034429189207064705,-0.025941067318141435,-0.038415940033756306,-0.03357199057793473,0.021717854420493135,-0.071875536992934
ADAM12,0.02058703329237108,0.07613691335135173,-0.0168720017003452,0.013733973101994217,-0.026994014412847517,-0.008771066864529078,0.012988141736436984,-0.02601898179979762,0.19552402073599312,0.11445892808276564,0.19076544339370516,0.14366583407961472,0.03023622682366027,-0.007331931867476426,0.10076565525998507,0.05053997313404971,0.057704996394825736,0.11350422886903186
EPO,0.026734216205490133,-0.03582059412152618,,,-0.022890693938545186,,,0.08029103190059354,-0.005819346679790207,0.04509626959947365,,,-0.01771031371516632,-0.01476381916042125,,0.11619462427179185,0.07758612050115007,
EDN3,0.007900433040710843,-0.023953861080806188,-0.0017007797129810283,0.04709715428141886,-0.00950497102262898,-0.015269804746778845,-0.027663948057431765,0.10771571364445422,,-0.03679194878363189,,,0.08709028365316415,0.022512095656151164,-0.03825538559321513,0.017273407240255965,0.0339347214290988,0.033867849219058305
CCL22,,,-0.01791243978441153,,,,,0.057637289705569514,,,,,0.02297081407399011,-0.02689063827976984,0.015564146591931234,-0.01872074828298484,-0.013303088327716575,
CCL2,0.008415099841947363,0.02993082096717048,-0.03522992048828558,0.12376696039691461,0.034893000659997495,-0.02251867890163291,-0.02031288258258266,0.029524622458832524,0.06356834497559369,0.14176028870743632,0.08736239757595499,0.12657688135300957,0.07140505947848641,-0.04370818526937903,0.013538566860476584,0.05791106464704918,0.007891991135165545,0.01950201028247644
DSCAM,0.04252135457090598,0.011748052316616605,0.002506075035935284,0.03378057718177809,0.007062387854040675,-0.020233770018690263,0.009431171128502983,0.033208100437766876,-0.03164927580701429,0.013672894173420982,0.11034884036472901,0.04553924588951698,0.014450728328298388,0.08241445243667901,-0.015685485220800523,0.04120195084787833,0.04957708289236371,0.05785527359734538
GPHA2,,0.015233373291288453,,,,,,,,,,,,,,,,
ANG,0.07346051593063956,0.02638901901137342,0.09161410556465167,-0.03101792982389908,0.06261988990927006,-0.03370767278793678,0.0007216854764303936,-0.010343984481383253,-0.06518806566218521,0.09706288109885874,0.061921188566751356,-0.13222571832953806,0.09423709131346293,0.030877083116553496,0.053130766643889736,0.06866945060963511,0.08354316513413815,-0.02856247246626328
FBLN2,-0.0017113972116600965,0.011622164030750688,0.018994715857204778,0.00011400925459007824,0.033009163896892756,0.10208637654005863,0.07969656489467307,0.0008150297422547877,0.0970505072673316,-0.07039547722581313,-0.010392363860162505,-0.06815786278228875,0.04069685642279588,0.16702434594401216,0.04164160174790601,0.0584466298480438,0.07809502926677585,0.09623194456076135
VTN,0.015242276467632161,0.030102959078845876,,-0.02726329511075149,0.051796761025468686,-0.02901024185266314,-0.026318343544166223,-0.03666477909955116,,0.06455142432272884,0.055219255843111895,-0.053582485688540175,0.08723997537204711,-0.0005163864617533841,,-0.02762626203165375,-0.007355496043675236,-0.02587553889823087
VEGFA,0.08506184484936687,0.0013966226772886851,-0.023287167383556507,-0.10462614061607309,0.04491479947004951,-0.09067080439869554,0.0015651871242053428,0.001994848535437148,-0.20397845494991218,0.14988414544010922,0.1159678612628761,-0.13989677725817087,-0.01983036176183833,-0.09007013291009285,0.054216738287214086,0.007666710586619432,-0.14098179326099186,-0.020134055347734537
F10,,,-0.00465359670101011,,,0.012125720036762135,-0.025386993140291456,-0.024470411386506345,0.04119347095908731,,0.08023950384583386,,,0.011199146576827154,-0.021380329576246387,0.09850301630131379,-0.0013451429422274978,0.0037001833279347624
SERPINA1,-0.03772509375652378,0.07834018418856219,-0.03755247892069914,0.06174667949372538,0.00719213828852281,-0.05988394854351283,-0.007446818516711723,-0.012914217410046258,0.11474585647062117,0.014490657573325582,0.06297143226462255,0.020132591285675846,0.04824058494697095,-0.09972729056134624,-0.024930925496324648,0.0076942319226634345,0.08464996249471879,0.004082226337504509
VWF,-0.11737033155571515,0.050607345913929035,-0.049151899090034576,0.12445055185290224,-0.0560450912204492,0.020746115769496955,-0.004344170801227741,0.039112159474324934,0.1564255287072297,0.004705189247835495,-0.003013970669781147,0.19697347573011825,0.05852760326405712,0.08001324334580641,0.06479522007285547,0.057311168081477015,-0.008302745357214711,0.07518488786942241
GDNF,,-0.016285191257353494,,0.09451614642955082,-0.004483038384140781,-0.03714537781611711,,,-0.025674573738828324,0.051133371042355644,,,-0.0025897321495165515,0.08520188660936573,,-0.029875817498203183,,
VASP,0.02642579815728193,0.05876850826455983,0.026075762946801938,0.08174918412162195,0.05018241238989832,-0.006426100497161431,0.004197559832807026,-0.0016406481609461307,0.06134096147036658,0.03198747152031542,0.05272778018176295,0.061458499640583086,0.005192462400991437,0.0051505713975623785,0.008258528008395872,-0.03944475706492103,0.05721626324590945,0.07383452713597116
ADAM15,-0.011611022796769127,-0.049089314649838046,-0.022190564977617958,0.03891887690478173,-0.04303239111073451,0.0156615086143248,-0.01637165228123643,-0.003563613146268808,0.0955970575217227,0.037109629895360575,-0.07978601590635705,0.08922469624946079,-0.010128101589165196,0.012404894862057633,-0.03965667904848119,0.04125545936228251,0.09729384934526628,0.06459128266958626
WNT2,-0.03739969660796568,0.009845739461115706,,0.010135320189300766,,-0.005450605897207521,0.031622215445845724,,,0.004709754511085345,,0.0005572200589395962,-0.02196788600071044,0.09785054179657848,,-0.01112169201933341,0.04612698765364168,0.0936916937471222
CALCB,0.006060732089439694,,-0.025914644905571865,0.010913697279696906,,-0.015493576081937103,-0.017258859491368118,,,,,,0.1360167601291867,0.022730599028078634,,-0.021704491937308727,,-0.04490575052401371
OLFM2,-0.08604286463806766,0.01758868965329442,-0.0034827715282514863,-0.015067019273913795,0.041870736894169425,0.07835671598792067,0.008325379645335043,0.07732122624741078,0.14869098910565168,0.018241687176138412,-0.0015591061835881987,0.12236193312632519,-0.0003903995639591167,0.022740289544362687,-0.02123565551227386,0.08061711213272241,0.06688548236660621,-0.009802825360784593
MFAP2,-0.0386103466958607,0.042529620796566955,0.05920601294394757,,-0.04705272025969666,0.007054200722048711,-0.00501025945475722,-0.0004862285635092893,0.20168241244527738,0.00030784609678003214,0.1352295541438665,0.14014847336756744,0.04776886356407762,0.11217629717168605,0.09527981905881093,0.08153301901988193,0.12933217378199105,0.14121734103478426
HLA-C,0.00833851950826505,0.03348268195901836,0.015381326801888041,0.04232323043520606,-0.052413413586800975,-0.055875356748201085,-0.015806962187178746,-0.0004301113770663564,0.10718328133927334,0.13933962266893957,0.1820807040181203,0.09888671131370848,0.12602678884405133,-0.09273576983900227,0.04179459238056771,-0.021675521758214612,0.07655596264539,0.0470029124722715
THBS1,0.005813690375174027,-0.0065550835141346495,0.02556812657983836,0.03651077510391881,0.010527670639821718,-0.05765416899424305,-0.026775623178639865,0.013156273469708877,0.0038796640830648745,0.0030008848926922787,0.10914341481807818,0.09686046247476207,-0.024986989802122963,-0.09151620438245357,0.15049873288375384,0.03740660216948055,-0.031231777689425592,0.06432169388441353
HSPA4,-0.07097789171423317,-0.0005858711477934773,0.01573093855446818,0.0076543146478773565,-0.024527617929472886,-0.029210537185066717,0.0013099593747938273,-0.03091334002674028,0.04048274643444585,0.03132261773337582,0.08900704065523521,0.050491986542951,0.030740535219390387,-0.04204993557301114,0.014745986844579393,0.006636729658607214,-0.023519491214958575,-0.0613814602033267
