,MGH258,UKF248,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HLA-A,0.006119775197897528,0.1202423079344422,-0.034107979432438706,0.0672157422090765,0.01742498739548156,0.14142191232325377,-0.0010567289371367942,-0.037034912480713146,-0.037902057690340586,0.15586152363519623,0.10095375211860154
CD5L,0.07126914390020993,-0.018191901168642947,,,,-0.0316689457533115,,,,,
FGF18,,0.004263732246772221,,,,,0.10541330739021536,0.04212405598254904,0.00800525822379494,0.01357823362111961,-0.022691705527839442
ADM,-0.002418532679582497,-0.027526152390336525,0.07773465638294344,-0.047001678406367396,-0.01989772402091423,-0.0007507837065094088,-0.0433044775219764,-0.051075202022808616,-0.09002279765400421,0.003822784671323485,0.01123917674033594
CCL15,,0.03761111047058824,-0.029506214836526184,,,,,,,-0.01999938893589476,
GNAI2,-0.003856943827955409,0.14298020964387828,0.030659228959314902,-0.053962135537670354,-0.04104018343892612,0.07846843745957868,-0.03246342817404835,-0.010849623964948407,-0.0233614327484985,0.06418606120617427,-0.014700639037472001
HDC,,,,,0.06134539397612101,,,,,-0.0056035956259279755,-0.016529263740426445
COL11A1,0.0005648609734478466,0.02357788490926961,0.06093734903493691,0.012464145941437316,,0.04077686858091971,0.023021180212488314,-0.02174659513346652,0.035453768462147005,0.008284869171137138,0.0284360735699019
NUCB2,0.0037213205010262923,0.0431767278512035,0.054924611156767056,-0.0058131443475156145,0.05137117101227974,0.02202354669614286,-0.010670829603520946,-0.008453450064414267,0.007407670238248899,0.03700245162230334,-0.0009365657072280832
FGF16,,,,,,,,,,,-0.016287440625334416
CXCL1,,0.03040592496738897,-0.031600322343948405,0.34607172235089056,0.07330517984785667,,-0.02968743300795902,-0.016005155659944408,-0.04850389970025855,0.10445493343961594,0.10752258153135316
VCAN,0.0013248244462814196,-0.029942409921749503,-0.025483307667221716,-0.016488636034261348,-0.09364445780804256,-0.0852934839760114,0.022466502611277472,0.061331382097126866,0.04377778989750761,0.029521489810228802,0.014734649451417019
MMP7,,0.0687325908113043,0.0475411444290896,-0.04683224775596614,,,-0.017391869546352526,-0.0028851740402294265,0.007356410962424343,0.07558091556212577,-0.004060157956240392
PTPN6,-0.013178803745812876,0.03007744502024064,0.015552452140512927,0.04096618807207399,0.08044239927395551,0.008274373634701598,0.018959015088852012,0.07524048166234908,0.027152109442229497,0.012829764923976686,0.035853712037879425
PTGS2,-0.008829641934017569,0.009859398097172595,-0.04097480870968617,0.09132031248916206,0.08540973083606733,-0.048928495496541796,-0.07257306764381244,-0.03210350436955184,-0.04670755058973932,0.09455948342915121,0.06509417590655563
XCL1,-0.01631132394472071,-0.01993506987485047,,,,,,,,,-0.02941681989174081
CD58,0.027780828210488218,0.05334799866891179,0.04751259191787349,0.07949981330293578,-0.023235542582799515,0.0029788872732163445,0.03941880961640201,-0.009233961174918632,-0.02407688892719232,0.009848240682308234,-0.015350158705715083
TNFSF14,-0.00965375918274684,-0.02008663801618741,-0.037606698331917376,0.05184499674593298,,-0.037824580449532574,-0.019497057583875797,0.014280750659617755,-0.011145231785076707,0.07739933082196723,-0.04902282683499059
CNTN4,,0.00646614292076835,0.028977351187228707,,,-0.03410742606013711,0.005312043936721848,0.02587755778612475,0.04042199988057883,0.051642986206242636,-0.054930942364393075
INSL3,,0.0007676224440796096,,,,,-0.021683159676959076,0.08124094940591707,0.01053438128245435,-0.012415212236745708,
BTLA,,,,,,-0.035540213456416,,,,0.004375023684917093,
MFNG,-0.000715525457426482,0.08625975118617005,0.09958008373265571,0.11813116511272681,0.12519792541683994,0.07483750737598573,0.0950014833818723,0.04458970552304741,0.045634429172002444,0.021248574202899384,0.04544944590411578
ICAM1,-0.007389870538617027,-0.027130060832064658,0.05373647168789485,-0.0010636226547585048,0.04148723875611915,0.04395707463723699,-0.035709469376721786,0.031073713689387904,0.011161751031835978,-0.02625506653674099,-0.0532043268031398
PROS1,0.02210442791372308,0.07852131846335356,0.03638389564483338,-0.06591973371093358,-0.08489992527557594,-0.03671571289203132,0.05024694837518799,0.015077774529027133,0.021150021815023023,-0.006978470932036525,0.04148408988271058
CLCF1,0.04044636989321922,0.08345176811699795,0.15785932612822562,-0.010519089411736609,0.06736087093013167,0.040975700791347776,0.048162238647308044,0.018427714102559056,0.009445620043175297,-0.08695932544208432,0.034219053370830664
PSAP,-0.09882386508405425,0.06357513739344701,0.0818976330849804,0.039613473914606394,-0.07676008659870176,0.040621537381332784,0.04424735883897252,-0.03197829920826768,0.03340505442545719,0.05064758617001513,-0.05377820596225732
EFEMP1,-0.03774290427334307,0.07013083005433761,0.06641328473082816,0.018278290270810914,-0.11088724655558523,-0.06590886419970467,0.12136009619995212,0.02051261306100338,0.022645171243317736,-0.07633726834114773,-0.003972864629368056
C1QTNF1,0.03704971853104216,0.05364928958320021,0.005136759252292814,-0.0243554595937261,0.017460476368171468,0.08785900810779407,0.01789774693347412,-0.08632377296889959,-0.017941373594548313,-0.05487243244797123,-0.010306308792703757
ALB,-0.024556316602427703,0.009707557383120914,0.03635130082748727,-0.060419300558873734,0.10385979289211895,0.10825593430209855,-0.018254865062155012,-0.04666859162675271,-0.029422236784138814,-0.00443721357599428,-0.02340247003718112
CCL13,,,,,,,-0.014473270124313415,,-0.037947758311202166,,
EFNA3,0.011604752495413552,-0.06287978366520888,0.15757312313268562,0.010822577151788935,0.003173921519438066,0.03430705586520268,0.00761509916565974,0.02417610704514221,0.035599038674873976,0.02594752411721003,0.04545747933400471
DRAXIN,-0.023933251920401227,-0.05849891509246549,0.09454758744980025,-0.09253626057389135,0.04775277023682087,-0.02183409325356721,0.01598541877509589,0.0011596526089724516,0.025095124809829526,0.052202884681093804,0.04862882384749369
RAET1L,,-0.013911667153280245,,,,,,-0.00112031970921722,0.014757247585836006,,
NPTX2,0.046480898111815105,0.011243877318116546,-0.016298281653489833,0.0813049730336393,,-0.012542478638192698,0.06634773744659832,0.02070036619289527,-0.033382103824259296,0.1285663744226244,-0.014137065638066285
FGF11,0.11196336854988666,-0.08259335125001543,0.044367443350441044,-0.0996627490179275,-0.050167233134817614,0.019692156945434684,-0.013064163379458111,0.019958824507265237,0.02498656846100777,-0.06213069037843415,0.02634788167057326
CD59,0.0006075954359870687,0.12238631561137478,0.08374155252439887,0.09623354743281867,0.16628547299785512,0.11341617619314626,0.02211740427401324,-0.03337897058483842,0.009902336570595577,0.07474626788058092,0.0673927599352386
COL9A2,0.04902658477995469,0.04073173527359254,0.07700183775197429,0.014572047369642254,0.13755903685763543,-0.03830125711034682,0.06249195041644338,0.06922615040764575,0.03916829062994641,-0.020348669030936413,0.12437014432366204
DLL3,-0.03766504917479562,-0.039483294608056475,-0.057971208406020436,0.049843712191151184,0.16350704737506,-0.016774278500800235,0.008093126504429983,0.06708476431465916,0.025081502191729343,-0.022085095559228468,0.05108237065531948
FGF5,,,,,,,,,,0.04295725442066423,0.042054140253613835
LIN7C,-0.020655967894333126,-0.04714083139945469,0.04113119093673371,0.03990509348308244,0.07172435933926466,-0.01320116567121358,0.011770849940235592,-0.035535861533975595,-0.009647466303678786,0.008028533669504283,0.040506012450443295
GDF7,-0.01689534467522089,0.00790680909880359,,,,0.031179293257979048,,-0.017665099373544067,-0.0007159989459916188,-0.03906153797315444,-0.025267183106441205
PSPN,-0.02288684715494182,0.04801823533828286,0.020158180989488687,0.07509110196123948,0.07288841310870266,-0.04213890211221782,0.016338035108622778,0.03350094517306906,0.021858128074803165,0.016786177811665814,0.03326740421940852
ANGPT1,0.08396760808834482,0.005172203147851055,0.053421474950692945,0.04242745656883923,-0.03445678021392958,-0.02597942724454387,0.06602263473950647,-0.015942012368338764,-0.014017383310125546,0.0559618660737282,-0.006823749213029298
PNOC,0.015294187273993037,-0.014001180716185366,,,,,,0.0032016101071062125,0.014428185295778481,0.04788420099312814,0.0572931047773508
L1CAM,0.14047893465834907,-0.06654950476254345,-0.0297887943941871,-0.04653851089573554,0.0026709550265567946,0.054890500909045244,-0.009865052661190896,-0.054837965507487874,0.05457782435242862,-0.022256773854632633,-0.011450870323108745
APOA1,0.028489859718805917,-0.023152921691921822,0.0008662742802979115,0.07373286828986472,0.06915932744744265,0.06691877047766574,0.036681511926859416,0.08860331189229946,0.003785726692703251,-0.02254877815513201,0.0872031665094849
PSEN1,-0.017462382681599373,-0.03584993015100247,0.05915273731699997,0.09611624653259832,0.0750963099417419,-0.008292940454084293,0.05124727541131811,0.018929868296930233,0.018769521626132935,0.03244328355181147,0.03003900367073615
CALM2,-0.04261117009823324,-0.04248937223952931,0.005122688101392022,0.056913979671941214,0.04896456350392004,-0.09970586221185808,0.06634068260371026,0.037830390043422785,0.061204913494973694,-0.11242818067164849,-0.015764725060032285
CLEC2B,-0.019365378316543894,0.07134476033909809,0.01285389052926324,-0.005505951891572412,-0.006162683268907813,0.030938271547515796,0.029100586079019684,-0.0315361664974931,0.03544947602453003,0.1557183236636192,0.05175484347132831
NTNG1,0.02829807196448264,-0.01635598063437591,0.1565784023463701,-0.06859680248857797,-0.049489805383675076,-0.030919787600159215,-0.005247973993980931,0.09329807141479568,0.02520267136710453,-0.07825854682130705,-0.026485453352065404
LRIG1,-0.007501051485996744,-0.03329206331897273,-0.006299857335973563,0.007246275839169968,-0.08676888022229239,0.0776728603268036,0.013795933353178734,0.08816521170154286,0.016168176991511157,-0.12226965479939018,-0.05445966970841702
CPAMD8,0.046446778978421525,0.08290037009025508,0.06184511032008413,,0.000203347348195097,-0.04521066545203368,,-0.019845312503595145,,0.015165763878841384,-0.017916326588693406
GHRL,-0.023718357553291342,0.018118585364395975,-0.042575732512976514,0.03408882302197826,0.03640965446150808,0.061431341908302864,,,-0.029748853521394246,0.07006228251516576,-0.015793428308100453
NPY,-0.021809667268905875,-0.01857545554195688,-0.03690232856478639,0.07269951244369194,,0.0035838776540288177,0.007943685120438648,0.0287972532628406,-0.03196108707429641,0.039195707241092524,0.06298886740764652
MMP2,0.05721866902040641,0.1121367020652736,0.07831484207387092,0.04528398269970544,-0.01948443658535821,-0.020028865674055166,-0.002861823182665733,0.043838447501872435,-0.061134559806350595,0.11785092449561674,0.05564030783905111
PPY,,0.06450440683522321,,,,,0.0021764303770912177,0.02140790153834991,0.02390350271192609,-0.046382425406262424,0.09412267750221
ALKAL2,0.019416400448485954,-0.01232832991238953,0.011426861647101884,-0.05520202307451046,,0.00977476204491465,0.02289787310876996,-0.010851731720233834,0.06990211004419379,0.02133383636306484,0.004735547534622991
CSF1,-0.01343058883799627,0.04225343681007153,0.0027817320836526532,-0.06425145567970414,0.008973966277367525,-0.0061864542410509414,0.08045095557675096,-0.0013070335665570287,-0.0032645144772601147,-0.03329619726451469,0.05265154706616548
SEMA4C,-0.01675477370258984,0.02906347763851259,0.030013965095375204,-0.006660486391181789,0.07512844909231947,0.07761593423410933,0.05380078183448149,0.003791596142547235,0.024346284125848563,0.09716531474278398,0.09326140712230034
BMP8A,,,,,,,,,,0.008873301820539635,
ICAM2,0.013114377551577391,0.12754583652231613,0.07131122210900831,0.05129564979272207,0.027698737156475067,0.11205485210263381,0.02251785141223807,-0.004202389886300657,-0.024832685078902465,0.14766499465412508,0.04402667961789484
SYTL3,-0.01629616351870838,-0.0303572603529586,0.05693379745262383,0.029230476595463854,0.0660200955125068,0.0345855955741733,-0.05245826152883395,0.01322341298473631,0.02478876237491021,0.04142412173380875,-0.03888782512858929
IL1A,-0.01727457985870547,0.09559081775924103,0.04157915544519418,0.02882853868987725,0.13168710554231447,0.05267924685437,-0.011758486517343878,-0.003061060201988928,0.018811864430398176,0.012109158235776196,0.1301912246530474
HLA-G,,-0.021406733893577397,,0.11140138103099936,-0.018623355813454676,,-0.03192529607307157,0.0831968091586555,-0.04987900311096313,,
PGF,0.050759095363093656,0.18592401049220436,0.06374845250136882,0.12415804025139664,-0.007126318243105322,0.05450329752262644,0.013343219978568055,0.039442410624011784,-0.003954439816393637,0.1328197979221339,0.04191565830344284
LGALS8,0.03831374721372615,-0.000575982935318039,0.04553925148584611,-0.07073215043484267,0.048129819789660556,0.040492794530589786,-0.015234529043278757,-0.03253689818524248,-0.0013519519744404494,0.02540620643649682,0.014060645039587122
DKK3,-0.02851772656812769,0.008952576248750269,-0.024812730668807546,0.05651568573023273,-0.013304295784447397,0.03830411487622975,0.013598961477500658,0.05989388275074226,0.02860075265064416,0.05448446079605938,-0.00895881942959619
COL16A1,0.08426731638244953,0.042865437344684364,0.04190722723314117,0.065808820562456,0.02893453768849188,0.060919708932060446,0.029321194454426082,-0.03668399725443705,0.028127619181700512,0.10371416111092502,0.14031174355235146
TPH1,0.006536532908795293,-0.015717979271945026,,0.011117918070500351,0.02072166279581141,,0.017038800299823735,-0.020863470666993022,0.015225062986242514,-0.010300354304795164,-0.03730208485441692
TNC,0.029839661162337012,0.019121375704574825,-0.010914081781600568,-0.09007392649411373,-0.012640362787533695,0.044439566667944956,0.026220331079882708,-0.07182929527029175,0.02208679014075881,-0.05112170889915067,-0.03704558323791209
TNFSF9,0.10764766491425512,-0.027949974882723928,,,0.03289353926052496,0.0367118416165141,0.03764031558704151,0.12466320217217718,-0.024368620736396108,-0.027771250989253697,-0.009675269316461876
C4A,,,,-0.056805791563578144,,,0.1736951372955256,,-0.027792148194714532,0.020684354425619847,
CNTN2,-0.04963711616571198,-0.0006381099014423322,0.03200692704808946,0.06950938621068552,-0.0014764229665918996,-0.0599018454570521,0.055898587018539864,0.049238657135655756,0.021740870131755182,-0.03143371142287119,-0.05535387146269836
F7,,-0.01533407339040595,,,,,0.08428576289640821,,-0.027502096006127113,,0.00033158141095739676
LUM,0.003174524779981031,0.12515152335806273,0.023987495501369232,0.046098958679399164,0.07464748056097045,0.10987078738698279,0.013187336576193469,0.052185401358223006,0.05219232564235479,0.12880825120108597,0.022218388299483326
IZUMO1,-0.014205360380008804,,,,,,,,,,
BTC,,-0.013911661358623767,,,-0.044768699681325276,,-0.014687677650346157,-0.0020967935857175673,0.03134388392144145,-0.04009798275674518,-0.0016621061702260687
APOC1,-0.11655254597479399,-0.00530055788236942,0.12140982314167997,0.03781223194698744,0.016071314419975898,0.05211459954612764,0.022045675379407766,0.1018846017931177,0.025714589943506717,-0.028781496892679594,0.04989340266328416
PKM,0.016480534491585364,-0.04955537062099688,0.005215160021899456,-0.07808776203761023,-0.11041332927382688,0.11083326064098499,0.0026852551779806538,-0.03626434622779024,-0.05452246851464515,-0.0904456841733989,-0.036699275618628555
TNF,,0.12202561086767862,0.0031232691772770447,0.06859827788577633,0.10734895772222061,0.021323296596880786,0.07493240031136521,0.01927135991902324,,-0.011186758504805274,0.03952790336272853
GNAS,0.04873792378844117,-0.11002700164576062,0.09183516078394753,-0.19015816108496406,-0.07244677692595211,-0.01649454571957913,-0.03380687987558703,-0.016017176202889474,-0.011445067552587174,-0.04962834079568233,0.11407456155998115
BMP8B,0.07238501146608337,0.04684355714682231,0.04738591285283415,-0.023580413571171303,0.08574079399877446,0.0771909694932946,-0.012654756801065517,-0.004112320435971546,0.017128281799596183,0.1299163661512173,0.028110163356238754
LIPH,,-0.01571797540230142,,-0.048372659172465325,,,-0.014473275447230092,-0.022974746275375,-0.025320751428847415,-0.03385164900600662,-0.027483608024093484
CCL28,,-0.022109287607358457,,-0.043993704150598424,,,,,,0.11388208507970933,-0.026076900081363177
PTPN11,-0.030219652125098948,-0.07805076016151091,0.006695798412617781,-0.13877240339757982,-0.05379507994529172,-0.03053967426097472,-0.05314055662254048,0.02903392181171536,-0.015702928591519772,-0.03334110298286745,0.04503720320828541
ADAM12,0.003345995389217126,0.13647618357327815,0.044757316249415306,-0.015785628527963315,0.08938698918307149,0.1575704727915724,0.002001558575645198,-0.00977674213819346,0.022741699718944464,0.08085443753790329,-0.0029854091772150405
EPO,,0.011577987716356975,,,0.06796792400674045,-0.03620533921704594,-0.015718346764746243,-0.02386102545443014,-0.026312137296781616,-0.02029545788006004,
EDN3,0.04722092514526354,-0.0021828514585816366,,,,-0.02774387966166717,0.012575473699568358,0.05891990617250387,-0.012117975791334019,0.011922516405451167,-0.027483600289679635
CCL22,,,,,,,-0.017789783082231805,-0.02182054242855305,-0.02308775503988253,0.05351786647239842,
CCL2,-0.004061931164815991,0.13364148985059193,0.04204652532350912,0.032543547501828266,-0.028151808323335064,0.068348096844219,-0.013909846552602816,-0.0863732030555734,-0.009364552523845809,-0.08100027868011489,-0.05999576978555322
DSCAM,-0.00799740040022554,-0.004281915951640299,0.03403025268910882,-0.072944960356223,-0.048141595735411664,-0.03581672029117404,0.03626348219404473,0.03277912077477947,0.001972167632421029,-0.031049373045499207,0.0357644413797671
GPHA2,,0.0021110808574982777,,,,,,,,,
ANG,-0.005026069067502869,-0.01306921969386182,0.052145762328698726,-0.015085526818609913,0.061181213340548705,0.03087750881655296,0.06904995006368218,0.041551566896436756,0.02568011697426467,0.0285128783792881,-0.033461577675174395
FBLN2,0.003978599398047856,0.04605525811827881,-0.020033590823016267,0.05974074241980131,,-0.049956901864109046,0.03866290068624511,0.03606001736844272,0.03118180029314583,0.030154954741786335,0.07528179271969666
VTN,,0.11175668837193779,-0.02680033809560927,-0.015549666162095735,0.0571977047967775,,0.12642530367304028,-0.016778592076904585,-0.0340706664505578,-0.0069300818938852855,-0.02793941503191044
VEGFA,0.08558713774806022,-0.07843934025333928,0.032797980462058264,-0.10660515489457158,-0.10738610685198491,-0.0005294354882977553,-0.04984835220723324,-0.07315408917366918,-0.044659941406261554,-0.07992962691762716,-0.028367491219713933
F10,,,-0.029071137729971497,,0.027890989174480234,,,-0.02865630249192384,0.06188876921702717,0.012388808910759217,-0.022691713696003514
SERPINA1,-0.018055711950054135,0.050163660491209655,0.040128160596995956,0.07222306622829922,0.05268666715100661,0.0117331606011734,0.03486657198819742,-0.03840402947008616,-0.0252468088909006,0.01517947001923219,0.020575070537813118
VWF,0.0975395436270704,0.16129626345615858,0.030549398167394146,0.11395376630171661,0.1450433800976319,0.13955443690619806,0.06331816482018736,-0.0051377865682946606,0.05556823232334753,0.08609741922767425,0.08254634520527832
GDNF,,-0.024615488038517548,,,-0.06011415942861086,-0.030919778966507966,0.02949851143756451,0.0027779903960477976,0.03686047149380517,,
VASP,0.07235108678846651,0.15609790653098143,0.049175085722141715,0.09578421886562098,0.0874281176433497,0.10820905162049108,0.04270217668266203,-0.026289402874427836,-0.038409060803733096,0.11694890272741287,0.02325190830911441
ADAM15,0.07402229104166436,0.08531145549290431,0.04931469527286283,0.06920458711687412,-0.028275168576913003,0.07254068973560333,0.016862241911919002,0.02233986452896377,0.017180576241098783,0.017131206658990858,-0.015761885438506422
WNT2,,-0.002292320556726319,,0.028227851288408667,,,0.06741268923557031,0.009191664094966554,0.04158644950071175,0.006502884252720806,0.11413856393032913
CALCB,,,,,,,-0.01706348376155983,0.031051707010512762,-0.021882919727340324,,0.04710570472414839
OLFM2,0.02665314229935938,-0.05630151465035551,0.013842793981571405,0.03123354486302944,-0.004364456589703867,0.13630306726606986,0.0009616598932511537,0.02756586690209644,-0.03549130480560492,-0.05941940560173472,-0.04312098587735357
MFAP2,0.104897685589484,0.20375096721948094,0.025818390644299694,0.10736426026495724,0.1261657414155965,0.19273963331654864,0.03562922341071695,0.044478694346270234,0.03979210157272911,0.15707573984090295,0.01298403405553315
HLA-C,0.06635543784023122,0.09811999497490066,0.023971049708204892,0.10544354892322844,0.0060454785084765005,0.13160530156096428,0.028517671922605882,0.02008189866889837,-0.04852469264601773,0.09468363218599854,0.009214516674197024
THBS1,-0.032268936652694494,0.11781836986700989,0.042670943275229405,-0.0674632092802671,0.02421910915151119,0.022273074905383983,0.043657370198487304,-0.012690423215270573,-0.0016684712093663347,0.08229639477574183,0.07264865012847692
HSPA4,-0.0017640781439824615,-0.017464952718061685,0.008905598870883089,-0.03981199876871909,0.021778268627290816,0.04475486613795002,0.05343166595423512,-0.058352256990502886,-0.03999952423577065,0.04020625732652548,-0.03875963869377998
LMAN1,-0.03004845138745345,-0.002296329966752486,-0.033832232079978916,-0.011341516130032599,-0.13307955643903957,-0.06518675829716733,-0.020224564921807114,0.002498210403346944,-0.05894415714019237,0.012611104847871873,7.259908077442816e-05
LYPD3,,0.04990032427715782,-0.043513342746421685,-0.05356068682471945,-0.025785318130888062,0.06983413463994508,0.018570688514030438,0.06161620832141136,0.004738095164121034,0.029033914839134246,-0.025102592391509113
APOE,-0.09108144108855026,0.02483154097955579,0.014012102696792775,0.03477279988610862,-0.09921454826699802,0.0033180009487951806,0.009955022819928295,0.07993066635493921,0.020624894569420276,-0.01004173141690343,0.048559482908804394
SOSTDC1,-0.014866452111290795,-0.015772590257649564,,,,,-0.03246447994610497,-0.03632860041113719,0.002229577631672289,0.0034808254106546005,0.03896385755103445
ANXA1,-0.016672486726301942,0.0876816027706016,-0.04493117846197379,0.1287882458411533,-0.037704042888156,0.031006240949284357,0.019170583644257316,0.027257782300836926,-0.042122120693676365,-0.05990806039420881,-0.008398605384522572
WNT2B,-0.01835467042727585,0.021579424282173236,-0.020759149287064415,0.05097440698923314,-0.04212330016967944,0.09254767915602116,-0.02163001601615855,0.02710799714489606,-0.048708191915126084,0.012275847658312461,0.022578789043544215
AMH,,0.08964977703445105,,,0.013122595667680512,0.06722232384842532,-0.029156040694849825,0.029524278293361107,-0.06844879701128413,-0.06346813397152586,0.031851446988778696
GDF10,,-0.01819190200325125,0.09856851400491526,0.14162829755067372,0.05033620694619082,,0.11619198748069295,-0.015119679456385053,-0.011991819646533295,-0.020881615519923676,0.0102428418270807
EFNB3,0.06416616427645047,-0.041825324884849704,0.027159628845411354,0.08994803899585847,0.057562855092266885,0.0011044943650562154,0.028932350542532015,-0.01544216444112067,0.007972138828153829,-0.008211315784096056,0.08980776757217596
LTB,0.003276209993117003,0.06197233656832134,0.07532080461470622,6.484640428245403e-05,0.06353794302600332,0.06939571826067904,0.03331654471497811,0.02306764823799011,-0.0342130087552431,0.05799026138546274,0.05665641059576871
ANGPT2,0.036456619851006025,0.17934207632239513,0.05998634812133044,0.09782958506723115,0.10773208062186457,0.09947188816993237,0.0017617182293666912,0.004651212729739196,0.03466957362366832,0.09098228943803573,0.08061248974029865
NRTN,,,,,,-0.031668969758109615,,,0.04109070106547911,,
ADAM17,-0.06706374246287677,0.007855322987992894,0.0930062960014226,-0.017054373221310874,-0.05572548612800174,0.07316731116754767,0.025045147761913685,0.0271062078373424,0.030829198841723058,0.05109682994022037,0.04317155127460455
LRPAP1,0.04412681137942295,-0.028321332215881023,0.02917165810848753,0.06358634734205558,-0.04192982712511027,0.060337730843286155,0.004127275585181307,0.014318374331134604,0.01847815944296871,-0.07032463462659883,0.08420163483002864
NID1,0.06507974625443545,0.17245293641727677,0.03127765744001193,0.05098381209717339,0.10138113684691007,0.12159320426135585,0.025875414060175638,-0.014690333152287936,0.018497096891377608,0.12880545496040732,0.08770485917562496
MST1,-0.0017624752076513509,0.013877294759160344,0.033993869860879614,0.019610984894059914,0.027619795706076478,0.009702849713440294,0.021891694323262604,0.08298177405667882,0.002544747987748898,-0.03571591904797015,0.006201791870969623
IL13,,,,-0.01706895005500812,,,,,,,
DCN,0.046125342035852786,0.15545570652015345,0.014945736117362841,0.008268579463444458,0.06877290149175659,0.04571621457111226,-0.010960654636904345,0.014415113788564684,0.046729868131704065,0.10388141053766348,0.08502577932711351
IGFL2,,,,,,,,-0.023642303534154835,,0.01555772042922266,
COL7A1,0.15576811845293442,0.04441684054002884,0.07907180653236402,-0.0025465464519908525,0.07968595414656594,0.017760669833352966,-0.016282583775773518,-0.023177888122456577,-0.06352952652727825,0.056107221655796714,0.1024167327731456
CALR,-0.016686734197262697,0.032448049135644204,0.07115326976714115,-0.06833510842497868,0.02326346792525248,0.06811152175887088,-0.008976706983563367,-0.06946895463754128,0.027646968485191624,0.0796221261091763,0.03499919315392407
PIGA,0.011793454231042323,0.004591084114245419,0.07628501654883142,-0.037537871281369616,0.09536273550326357,-0.08435949827359399,-0.02454599274175802,-0.022197650182251727,0.017079506981583947,-0.0031654308332188354,0.0007047404617847721
CD200,0.020197840453561083,0.03002339295251787,-0.016927941014148584,-0.008898829365417122,0.004194257156425716,0.0020126583119948627,0.018693191043996568,0.051347931185917586,0.05083000048748718,0.08022318815159243,0.052889747927270685
GRP,,-0.01742890569162707,-0.04623466335086855,,,,,0.1078405070276428,0.030750527705929523,-0.02408187008459551,0.11862257456833461
CDH1,-0.020574160572190876,-0.04369837288429651,-0.02319945621040912,0.06717359155920563,0.030428504729590102,0.03575356233594673,-0.0451748740344866,-0.014729067282109555,-0.007913013722344653,-0.04083563322041875,-0.037302078384138244
LPL,0.06841716788397938,0.057453202607231045,0.130699635691543,-0.11184626456679837,0.04911753036197366,0.020582488051185423,0.03890862136006725,0.08871367454992408,0.04939076373269405,-0.11256442242488177,0.0683833513465054
SEMA5A,0.07617205668449663,0.019158057419710307,-0.060995055032063185,-0.03640804957032869,0.10622601757300827,0.010731773736720596,0.035112154058987,0.03297714941707319,0.031061808821839624,-0.005736161621481125,0.07207320364497054
SEMA7A,0.10256687784772438,0.12754819223084501,0.0665810322795088,0.06513198222757537,0.07582067776500687,0.05295299466923807,-0.002492271652025418,-0.014099793724307213,-0.047374627202526005,0.11523026803487468,-0.02675966576316603
SEMA4G,-0.024468024152288225,0.016070119662119922,-0.05106491456431864,0.08207776372346935,-0.09403395449013387,0.006545396163075963,-0.022040717341200066,0.0713259426733743,0.04556233997933599,-0.007633956780249758,0.05899444544065655
SEMA3B,-0.018615477119430752,0.060442330326460875,0.04739817765844693,-0.013630262813356105,-0.025094264958901533,-0.0038645342423106917,0.024110898212070176,-0.036086314709492244,0.0019523448963751037,-0.06822354364414836,0.05382115526166782
RPH3A,0.075316842622385,-0.04796904857644091,0.06880777012642449,-0.036014640227658636,,0.06282835604182777,0.05770799796428888,-0.029485779948231185,-0.022342451178123075,0.022042767423061937,0.028569013702964566
JAG2,-0.01847990659636218,0.15193614343157644,-0.01993312904052818,0.08340125321386581,0.0834731223024624,0.17241562626572193,0.06610833542042065,0.016820995355907028,0.031188401731048455,0.12414807549653967,0.08020992371446121
CGN,0.02485571889233661,0.03209871657153049,0.07770977861596161,0.03251584442595435,-0.02276513824882848,-0.019141628948659117,0.03372183935096879,0.030162812763619262,0.01425188133295484,0.021816792235972556,0.08231530401481581
GDF15,0.10209341034017219,0.010098027497840976,0.10183254073114406,-0.08103547177888581,0.058877764212321854,-0.06378702323500492,0.0042856125200729685,0.003300477850345307,0.002176061384223538,-0.00733084215022523,0.03260198880556334
SEMA4F,0.0047515769726146255,-0.0377262293609117,0.01049630212354028,-0.013180568914812578,0.03683779851952605,0.07653180911449947,0.025123979531791834,0.05153356909392072,0.06753596934516279,-0.00033742530350040897,0.016292033684213385
NXPH1,-0.05261942447616829,-0.07310977537692374,0.015873898374447235,-0.01407023038700159,0.07282067124109001,-0.004460823683435816,0.06509583310349956,0.1050294448066839,-0.009173294980978826,-0.027273298055339155,0.043304379751318456
ARF1,0.021118887157167136,0.06986263446173939,0.036150043944039055,-0.02927482338530352,0.06527180029263806,-0.0033437743274991726,0.03785185302826636,-0.025934878125748895,-0.022207333065736544,0.05852948169725133,0.03115715347299149
DSC3,,-0.013257640835597452,,,,,,,,-0.020295464040533614,
EBI3,0.051279301229283966,0.03457011045636409,0.028900397616723226,0.13606218490861377,0.02663872138669852,0.014124288731049709,0.028113312376196527,0.03481572786497054,0.006760693927857641,0.056274105869000834,-0.010629350494791048
TIMP1,0.04421699495257821,0.1371589269831235,0.1094164428613317,0.07053521233530467,0.044281503618284625,0.16025353552948715,0.009650492211917865,-0.06572931924303389,0.006950209224257939,0.10681283877027735,0.04718513431932021
