,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA6D,0.02185841599154946,-0.008905682184501794,-0.04166442615219101,-0.011672240145957644,0.1508596293594936,-5.5653941816972254e-05,-0.02656661054998363,-0.02848340484038058,-0.054875435032578614,-0.015615374014915426,0.04630752854185662,-0.08048697864794471,0.05837216660310733,0.036460582334604454
CEL,,,,,,,,-0.05766273244117978,0.04316069135565459,0.05771385960536923,0.037920206776526785,-0.0306180904841974,-0.02352176120913291,-0.02737236745197149
PDCD1LG2,0.038538066277598815,0.02328450715148811,-0.02265804248486166,0.051895326755109376,0.10552986571417382,0.023876852284539497,-0.04269920399473518,0.05159841749654798,0.04010893760555157,-0.03229295220042348,-0.041716174514728914,0.038932325230731514,0.0689938026147228,0.010244465524699592
SPINT1,0.05035419959974365,-0.0578724303578972,-0.002868014924628071,0.06775977051539385,0.10319778325365035,-0.022508718810853163,-0.02716386046763977,-0.015388640617262018,-0.0338349923067378,-0.000765477132270403,-0.01633125153960774,0.004148366968031779,-0.04052149139976284,0.020509334654080905
CTHRC1,-0.0012056006119067731,-0.0426963645053808,0.03193190610469656,-0.036242033588064555,0.11275359499242033,0.0006194368647823632,-0.008202773702774372,0.05188266905423938,0.07163081086120153,0.03340408014869269,-0.025852859297255552,0.045894000219623456,0.018623991381341628,-0.10023175037091242
PODXL,0.042509057294346286,0.04456842687800998,-0.012746464345945941,0.02735672954666959,0.1743261365211591,0.042450604806841256,-0.017572962788171068,-0.0023889237293355024,0.06553040232574209,0.01796211484367428,0.013110406697520876,-0.005056606807005168,-0.013864653184644166,-0.030240971176953926
JAM3,0.017558651018836254,0.04066447557309003,0.041047610818500155,-0.01921758572321141,0.16230212784290793,-0.013211673365799032,0.01716912309851295,-0.09113916087464063,-0.018135059692256927,-0.010312001083116347,0.010827852957222788,-0.056057061098608085,-0.03664016024444325,-0.04067814410594757
TGFB2,-0.09412433321894156,0.10927412252205307,-0.00799289854213645,-0.01768263235113373,0.203396223419086,0.0006842121718292902,-0.03197782511407937,0.045922532402253344,-0.005442695899229579,-0.04821696686539115,0.052070929884586406,-0.01651185458844882,0.02826505773898654,0.01327892663649375
COL18A1,0.08974383751361042,0.08196917672806658,-0.03472627978393406,-0.004331333857784149,0.1597667017234957,0.034895778256610985,-0.0008943679827015889,0.03608240452355827,-0.00797511208422869,0.03232546497596968,-0.03042298177806418,0.07084214690974858,-0.050898061504855284,-0.08629779565954218
NODAL,-0.0013930176834686051,,-0.02007421527636494,-0.004780344945949352,0.06237848519910456,,,0.056767026180858,0.07489260469091913,0.12790289383717302,-0.031037326350660855,-0.018035719804809246,-0.03155884467657929,0.05432405147909627
INHBB,-0.0059644990154301275,0.034731745930206406,0.029501402153202207,0.09328446871993788,0.04121812057893756,-0.03902581889764255,0.013325106080122323,0.0031890384987155154,0.09321319814276895,-0.023960404518978153,0.0308682295877895,0.03747155318334463,0.0946127872740362,0.022122441116681258
LCN1,,,,,0.06914114323080331,,,,,-0.01808101532146346,,,0.04622377970467541,-0.017970830288644275
ARF4,0.042863709165012934,-0.042755928922877946,0.02703783446090761,0.04522654558924885,0.14590202233061264,0.03614520245624313,-0.030140673640275485,0.04721590262549948,0.012729895638247822,0.0787064707362471,-0.0232673997600494,0.023802036776125798,0.0463074370481157,-0.03344407557794943
CXCL14,0.02199808050889974,-0.014458704964434615,0.044443572040613694,-0.01617227171079688,-0.04932552055149543,-0.05937569543084516,0.0403807501626164,-0.006432891970398837,-0.0067547203435482156,-0.05751278989141864,0.0668583176843222,0.10588315848513215,0.06364740297624503,0.042664447454163514
LIF,0.011344607797723347,0.052383282536032284,-0.012387706910987097,0.013048847721582307,0.05881595448278184,-0.00015556715664001922,-0.01970565567643005,0.061936102916374344,-0.03375491712362324,0.04747976081428525,-0.026941370317355825,-0.013658932331385258,-0.06227496806336472,-0.09409379751478072
IL17B,,0.013424600690773374,,,0.03979585481440521,,,-0.03110767830428763,,0.1459778261877557,,-0.02243811135277159,-0.006675125689491339,-0.020318494235480274
MMP1,,,,,,,,,,-0.029802048943453736,,-0.016248132750761805,-0.031162254633760853,-0.04547123233015277
MATN1,,0.11755777724094037,,,0.06759857819086963,-0.01042110503617469,,-0.033991614331876016,,0.06842025358020729,0.04967167932096039,-0.023124882593668857,0.03459570391657175,0.037439856481434185
ADAM28,-0.042877290443803485,-0.06064950141230321,0.00038076551691849914,-0.045534726923623044,0.13381018901911995,-0.05664877275276375,-0.0298359904084251,0.1255920230354907,0.05642393962721789,-0.02534189047756553,0.015237182639596294,0.03655814207908743,0.07768072703140157,-0.04887528823848087
TCN2,0.025622058310570257,0.027613445600576072,0.014227840404843773,0.06639888182278333,0.098831461737947,0.007660164229530512,0.014724439522054465,0.04348143285968278,0.026176131849229994,0.025678628591754758,-0.027360701927760002,0.0032199994102592696,0.049706558750935353,-0.04917488084929693
THPO,,,,-0.014215910861611596,-0.00904894072327381,0.061129851264185554,-0.020505606033286557,-0.032577732492458815,-0.027743915845433415,,,-0.02005976455580184,0.03915959029862196,-0.02774858059002168
CUBN,0.07890594814146172,-0.009588969386713048,0.020883455921182684,0.008394352078169538,0.027894948531993213,-0.006016267051365954,-0.003569598663257329,0.014052208446579525,0.077375073594523,0.09553274503349475,-0.04881005795866865,-0.03457334619548743,0.03729318408225839,0.008410228020248057
TIMP3,-0.01103665536133554,0.04594596762969011,0.1306497701832666,0.006469541140885746,0.16919985819178843,-0.0023143166835692163,0.03052816025929596,-0.016896579185034642,-0.06565450409200442,0.08761334033787689,0.04462314033195058,0.07961265434540948,-0.05044100843487837,-0.09927265781010589
PIGF,0.014543994833474348,0.030459662888912473,0.0161654846667001,-0.04749327325643183,0.12202468837145003,-0.013476372045267724,0.009136812024535191,0.0003965990251561969,-0.010459569434411994,0.038166605504468834,0.00027154145252607595,-0.05251452828831965,0.03969075292719726,-0.005413801983093558
CRH,,,0.0009217672422399224,-0.01837079286402773,-0.053654540806551215,-0.016405251889746245,-0.037100623113396264,,,0.1038092753250683,0.024865775937321043,0.07237746033263896,-0.009080153110678224,-0.013680320854905137
BDNF,,0.00797006751071508,-0.022536699877212237,-0.00380666694338645,-0.14394570647759947,0.018348192700502083,-0.033357605038405146,,,-0.02025840617134058,0.06420696296911,0.04711315900475014,0.030341029405110683,-0.053382439475761476
CCL5,0.027361305531537036,0.02535144480859385,-0.03799372732126623,0.011100194975822483,0.0876545291718777,-0.0007460441114832872,0.016047696678602074,-0.003290954561977316,-0.009658095904484737,0.010288128068667517,0.015282101485193609,-0.021765690884477114,0.051776241200519935,-0.03722954010900734
GAD1,0.03639960389219464,-0.0055954975433924374,-0.006732416872896318,0.02339322679746019,-0.09403747814316456,-0.04934095262857408,-0.006485329927445392,0.09568193866616129,0.0685109598877354,0.10886401145841546,0.008285959351718152,0.07257576563439133,0.047967996791178635,-0.02914099915149513
COL14A1,0.02284994441605326,0.0401723141763174,-0.031437793703515356,-0.014953515755901049,0.05648268586986035,0.015067616169846186,-0.0268594742659352,0.06866069942641163,-0.058073567151038015,0.006154792234406997,-0.029228118485953646,0.11175886725133799,0.10033595772256754,0.04620076852033726
HLA-A,0.10096135524300842,0.13044647703167936,-0.029786924083023796,-0.03067951639916712,0.2208814877853072,-0.01242364880788152,0.011197489296944703,-0.05249997136416907,-0.0056035078720387595,0.01107474779021449,0.06175124808556908,0.0007608312088951742,-0.05847383220276323,-0.037853236424217604
CD5L,0.014146898770256426,,0.022271662785566325,,,,,,0.011362811429963437,,,,,
FGF18,,,,-0.01459545754945562,,-0.011166624605716241,,,,0.03091768170596928,,-0.028077929574693093,-0.023059371721648708,-0.025419740273682902
ADM,0.1022802019775732,0.0243223259536959,0.03728394630474626,-0.030305813411559836,0.10005125476677414,-0.0006748353369987215,-0.0026835178378965233,0.038707898702598234,0.0510651849092385,0.024548681727421206,-0.07286641984744384,-0.008353403998144344,0.02316817422064203,-0.02454603400080447
CCL15,,,,,,,-0.00033864470457178533,,,,,,-0.01999939130401201,
GNAI2,0.028510793238714714,0.08482013932460382,-0.015400860028571273,0.04475275008471162,0.1700371311607955,0.006074834876074407,0.02958888569374305,0.013091167439777859,-0.014365695638874089,0.004173551740411541,0.03918999231541827,0.004952387238790469,0.07723485645064161,-0.05209418842445659
HDC,,,,,0.1946104490447446,,-0.024962937868304932,0.05774939662627008,,,,,-0.0045235812770326195,-0.01851643944001288
COL11A1,-0.02918559808637782,,-0.029158394846303278,-0.04009340282727022,0.016637933635471485,-0.021327020084818828,0.022503864639131083,,0.02124946748399574,-0.008085700330899335,-0.04594927324052956,0.06593072752299459,0.036930106228690064,0.014671738833587952
NUCB2,0.08651125616232933,-0.0412919538426227,0.020399149203668667,0.024274795517762213,0.11989535203467594,0.011295023173915066,0.03214897893560489,0.03348832617062932,0.03416877898076613,0.024576754907187755,-0.004513809297053352,0.021021035554883546,0.012386499216290753,-0.034586377891018726
FGF16,,,,,,,,,,,,,,-0.01824554394605053
CXCL1,,0.0032022814814484006,0.020521605038937626,0.011764786312200933,-0.008928143862524062,0.001151619379649491,-0.018660223910076518,-0.0676239313661122,,-0.023687521777767232,-0.03137123333103742,0.09523048915682243,0.03604766364175082,-0.05858205522233699
VCAN,0.025393066342242004,0.07242741110098593,0.038830910819991134,0.0010808238885524758,0.16260663941894674,0.023338668771556895,0.01568333187058911,-0.088728134692791,-0.04327151326339677,0.006195830593437063,-0.03722242356027834,-0.03574128863510178,-0.02153585170150345,-0.026860811393520645
MMP7,,0.010129429105981072,,-0.008274292592057223,-0.029070262089094044,-0.010291847445691933,0.05209445212778087,,,-0.00116278941218164,,0.009243700790962381,-0.00430362468952015,-0.0697884469566981
PTPN6,0.0194848438037044,-0.06757888380187042,-0.031890207979283866,-0.027203200492743565,0.11070085745765501,-0.012576157717430845,0.007727673417685767,0.04716719556839879,0.03522585874990066,-0.0003683030767130562,-0.012330871175583786,0.05851259046434889,0.0283927180071248,-0.0368346144792029
PTGS2,0.023802529905290196,-0.03851411041582045,0.029397275787271172,0.0020224795610089634,-0.15422006502454494,-0.03313502828906654,0.005671281841271289,-0.032523915136074714,-0.0061754614187377824,0.00888322896502558,-0.0258011088496594,0.06345387726224476,-0.03260683797308649,-0.08674881850961565
XCL1,-0.03135143573253833,,,-0.01588038016043258,,-0.01690397434491824,,,,,,,,-0.03295335912095092
CD58,0.06088851378004352,0.007219569896646778,-0.0065603197815666935,0.022870127454652372,0.13971538631196223,0.0017428533884714065,0.008306308663264293,0.009204994458431964,0.08016630781338877,0.01574990420286651,-0.024161999907173045,0.026015166579743704,-0.016264282636939912,0.03209431230710755
TNFSF14,-0.024170775546017365,0.00256044113579396,-0.02818739151116924,-0.00639837312589778,0.13165966780751953,-0.02725842308451314,0.04324054134959322,,0.038396099916470985,-0.030770596119201427,-0.016742601563278562,-0.0234614509715263,-0.02993176068599432,-0.06453140497911518
CNTN4,,0.026341897264123504,0.03628322210414146,-0.028539900190492077,-0.0916655471323199,-0.028511067879068045,0.006199501357683604,,0.007276882323116897,-0.024238007458986233,0.05510937307323264,0.00862336767231481,-0.008570914247690499,0.08248529030814217
NTF4,,,,0.038450241682237075,,,,,,,,,,
INSL3,,,,-0.014595454686641812,,-0.011867582556933296,,,,0.004648374883735034,,-0.023461448704772365,0.020989715305992716,
BTLA,,,,0.02734507496884976,,,-0.023275389545531947,,0.10820483006113629,,,,-0.02647867166671693,
MFNG,-0.028720291293823665,-0.04218524179253912,-0.04664413724494387,0.02096474779364612,0.11839567812968803,-0.05059885753143716,0.015716821990716626,0.012277049299576284,0.08181687152305957,-0.08951263058096563,-0.04557992106395332,-0.019540712593818486,0.022214622088028615,-0.0598739464622055
ICAM1,0.02786884545468054,0.026577883649195718,-0.032208086215922006,-0.003809975666602499,0.11605918876957379,0.042830937679706256,0.008862981100333334,0.08035734031061229,-0.06522449060207733,0.020674355429224304,0.05213636188068374,0.03379384382645722,-0.029402977914250315,-0.00856396910661737
PROS1,-0.0366684259562657,0.07178517223846999,-0.0006892273151788888,-0.003569544767705284,0.15910665904421567,0.018534114880942115,-0.051316645468286376,-0.02401361837173454,0.0756184117245241,0.03236678581556045,0.04621347593529496,0.10585636840674094,0.03144058972426259,-0.011385872411912122
CLCF1,0.1027187893200311,0.025482814563364393,-0.04829742133200786,-0.002870071979181659,0.008385705657493026,0.057875127158582354,-0.025590115506316093,-0.040066450050027326,-0.008438453234854338,0.030060685564582804,-0.004864135922817177,0.014382789697472032,-0.04903679138738875,-0.07842659682087938
PSAP,-0.020107696743117475,-0.07711169463608396,-0.013147402877389382,0.0015699550825636242,-0.1366252331186054,-0.046530680562470596,0.022787136289015936,0.019637499203967426,0.015224064624449116,0.0015092118193253208,0.01261455316061089,0.09762322093935276,0.0467248853693757,-0.05152867447741195
EFEMP1,0.00883008875016578,0.05991633871523698,-0.022375258335287897,-0.0174335422135849,0.11806023608863875,-0.008405684111959731,0.044740854748360114,0.05337654914534418,-0.004338642726724863,0.01621769278588307,0.0234321541605863,0.0634559273718438,0.00897611278877373,-0.014652678715100328
C1QTNF1,0.028930774922111727,0.031410488521704215,0.008379648020321182,0.012458708882715955,0.07658259734080468,-0.00046050337017725806,-0.025372581922567163,0.01847477888631951,-0.03834010632440357,-0.030084357392706002,0.0677151680619503,-0.011423143076282857,-0.04304500391673119,-0.04218820193409186
ALB,0.04751290291797609,-0.02489787669534282,0.0007560956014383396,-0.0029848070498606273,-0.04876170717036608,-0.012956287471692349,0.03405727646325278,0.04854777083686023,-0.022528616743916333,0.03816694395876104,-0.02270947723430741,0.012595714250205387,0.05224542892276666,-0.006245041544848188
CCL13,,,,,,,,,,,,-0.026316889919854897,,
EFNA3,0.09343019622627867,-0.06295050580984209,-0.0009432031932830137,0.02515270231915824,-0.1323651528432959,0.010557901580593849,-0.01902018354124577,-0.02649421838660642,-0.013918098310998718,0.03526654730565393,0.02719003631949982,0.02228283464531504,0.11024939823915897,-0.02187176111536648
DRAXIN,0.05213732439904455,0.044545885772885235,-0.004929979310213041,0.05896605367005284,0.10292356204382097,0.056769455169274535,-0.016621913297967646,-0.035819625572788706,0.011981432636693486,-0.007602750789891896,0.03361123462402346,-0.016073897728230143,0.031839932308081687,0.024852479180596968
RAET1L,,,,,,,0.023009558314878636,,,0.1402900410678147,,0.10483683493632573,,
NPTX2,0.013956137491881458,0.006170936321108001,0.02379121553614761,-0.0037073851539607427,-0.18895232116618113,-0.04172430217732601,-0.015619642853810158,,0.04350311692876377,0.05230685472941907,0.023518608197140453,0.0944884330659482,0.03041498399067107,-0.08898410307874523
FGF11,0.06739067248436686,-0.01693595324577525,0.00022332255542205207,0.07131591204335405,0.08291658463242986,-0.03963802406915463,0.0004038425188709729,0.004863694297294659,-0.01182361913756124,0.041641808532163954,0.11359465508974378,-0.02053136484599953,0.06985790475693841,-5.5089462708982567e-05
CD59,0.0035419516737232944,0.014233559301271828,-0.038811389679254675,0.030721294834918374,-0.12923790344283834,-0.036793804823943975,-0.01887890480461881,0.13877907895336467,0.023591983472579275,0.030573574873646942,-0.018953662665485285,0.09542410218172119,0.00334029971906323,0.008613417309588521
COL9A2,0.06594403140170728,0.04572777138037177,-0.018171930088541215,0.00113592944440626,0.07104830705714917,-0.0082683213152731,0.028975628272448702,0.018951870287560645,-0.03722075551860777,-0.020384070631411035,0.05164130295051217,-0.020226217225041337,0.08713482786035298,-0.019921786394613533
DLL3,-0.06186944185608487,0.005834045621771909,0.01618023368099374,-0.05513699928104336,0.11789043841102295,-0.010202531765021691,0.0802266504742792,0.07523855128433878,-0.03906771838474735,-0.009537278004573654,0.016382535172497444,-0.017881195674303362,0.1044520657930807,0.024943028602116384
FGF5,,,,,-0.03882867291797878,,,,,,,,0.016668507312739018,-0.031298327315823805
LIN7C,0.013946210108692354,-0.00175889835488808,-0.033666953535384965,0.022780169952962635,0.07029055027762944,0.04637511131370987,-0.004905196459981023,-0.03557836484164816,-0.08850715823612551,0.027765583788578106,0.05460406894028447,0.01668348591825621,0.029295966041023948,-0.0023817696511584776
GDF7,0.02386427852433084,-0.03520079379519781,0.04735884290901575,0.01932572041487857,0.0482706814468182,0.0028985285407697307,0.014022147613645649,,0.0152847123362996,-0.01549991675640096,-0.03410170035118612,-0.0190727883643689,0.003180611811827815,0.04229329217122902
PSPN,-0.06097188226824108,-0.014318632127620915,0.006452124482215864,0.032274153460722134,0.019336817710850752,0.013762688974780207,0.037133129105583966,0.07953001062515477,0.10038174479846167,-0.03775931974654321,0.0015218639826391448,0.0049008659586317355,-0.011265252374788173,-0.07097772618665213
ANGPT1,0.07870050231903793,0.03849238208834158,-0.027750103189468394,0.0447658504148246,0.1033220547539134,-0.003018831576030338,-0.022088821411816683,0.011492369354117193,-0.04236987299290317,0.04596956252471291,-0.04109342685263699,0.03936258832822352,0.023259052955496462,0.06742016492723392
PNOC,0.05277483162003507,-0.0007074525627869368,0.06139722483851196,0.0340383824207645,-0.11247373732718705,-0.06283017178644207,0.039945449049932386,,,-0.016482679658128975,,-0.022611569599876646,-0.013983516570216088,-0.017051339175752484
L1CAM,0.11046829779748162,-0.0017872233437831331,-0.009625684880364246,-0.033747072497151934,-0.1015113882034463,-0.05786309616865705,-0.02695144063883001,-0.0011199321401904108,0.02260455703695416,0.03693379695332003,-0.017012233353536795,-0.021465388923411127,0.04022663816650787,-0.016035197174979726
APOA1,0.02837098472411326,-0.008245891407959808,-0.032789903055902875,-0.022730009176039644,-0.05806948623735899,-0.01545365694838352,-0.009532578237322752,0.036383929787019854,0.11390907638196959,-0.006998526822987067,0.005985174826714821,-0.02161387134167589,0.008723644100997567,0.021114318641435204
PSEN1,-0.058617954681980604,-0.023658227257553156,-0.033166786955424625,0.004415356948713119,0.04582941900748554,-0.024441393052506716,-0.03582999725249715,0.006089879763770885,-0.029441772137957574,0.03690214343919285,-0.08791554182248655,0.012068614627292607,0.02816601801516876,-0.06123612309860225
CALM2,0.015299860231920316,0.008871246806860213,-0.03642636785065808,0.00677974246845744,-0.20284371882382052,-0.017059972869774138,-0.01849395285603989,-0.029559355455817126,0.06403974314470051,0.03496421592773657,-0.024135596946604537,0.011789037494912015,0.0596208210212666,0.0712042654288585
CLEC2B,0.019948677849042397,-0.0060359643907392305,0.015669733624596168,0.03646620777410028,0.15797943049750304,-0.03715513385760111,0.03165196943423486,-0.028025783871413364,0.03979099332856229,-0.06285837862031825,-0.05995756329706089,0.07753822697588668,0.049151745400729134,-0.05794725645342383
NTNG1,0.03939026359967021,0.01899003683784453,0.014655604571350222,0.020698520669590076,0.07969153492094065,-0.027891554430708194,0.002915363850751569,-0.03009246976758568,-0.03091976004034122,-0.04185080442753947,-0.04178618263405109,0.021011059309395896,0.1251625418528182,0.003743530998153939
LRIG1,0.011498415828539109,0.04332441509858437,-0.001913463502464411,0.021613022855563914,0.14870105383377616,0.08255487865935701,0.014748527242329156,0.1608522571770075,0.02457647579453497,0.010016710788468327,0.0535706950623927,0.013620701765116101,0.018832601983715815,0.0768895680306372
CPAMD8,0.03734298914727415,,,-0.017263818540562786,0.03467109929014878,0.00806702576522892,-0.033735055589223226,0.01031223581493221,-0.006970380533570963,-0.017412904694505286,0.08309956991495238,,-9.173154666827092e-05,-0.020070257301035427
GHRL,-0.013116399151023441,,0.0030179532588420445,0.020398353277371523,-0.045162814336110406,-0.02308096758441374,-0.016621913297967646,-0.03181949860970664,0.04118473229815787,,-0.014502804739769047,-0.020630923622524205,0.09361559819094781,-0.017692140642773867
NPY,-0.041919612659673346,-0.019033498503277093,0.007703725715869261,-0.03596523135467558,-0.12317510414262708,-0.020145233423238092,0.05675708737230142,,-0.03587401126951835,-0.03893355003531213,0.009192948923964814,-0.03167434762661369,-0.011087986330550349,0.06076254588996744
MMP2,-0.054963401140176886,0.0009926455151997005,0.05128739460441403,0.029692474472145586,0.19927673281570898,-0.021068711101857113,0.015536881215795701,0.11374456727730835,0.04388401589663784,0.002075454454372598,0.02435356432811167,0.01714668012764106,-0.013691180192870146,-0.06184323491526806
LHB,,,,-0.015035482180726275,,,,,,,,,,
PPY,,,,-0.015217619702546389,,-0.009620661325109288,,,,0.0204647755154616,,-0.0025767549165121393,-0.03818951188773352,0.05544610219848677
ALKAL2,-0.020836415583536824,-0.04601033622592048,-0.0190049248155383,0.04562998060560781,-0.039826769682954094,0.0025988341274383255,-0.030311430662078996,,0.1367316981758449,0.0737773271029175,-0.036816782201997335,-0.015778099477824308,0.010620294105369927,0.02494700283505284
CSF1,0.07390787897583231,0.019800544379875877,-0.03820487893049068,-0.022859338755348697,0.11474237484735705,0.04415412019392995,-0.0003065227317332322,0.045686849562418516,-0.0401845357252373,0.019189198506487988,-0.03833897604433926,-0.02935588958298933,0.02740804917187421,0.0006696349066979044
SEMA4C,0.003116418545836522,0.017005478902231332,-0.00837613692144977,-0.005483793930959689,0.07725832783656168,0.04012800596136337,-0.012724207552217556,0.0496685574195437,-0.02536113753344582,0.06906156829366186,-0.02736238380396837,-0.032399789166652315,0.005616769098549185,0.04225725836960918
BMP8A,,,,,,,,,,,,,-0.024578347549460967,
ICAM2,0.01012071441676158,0.03577737180929896,-0.004554784275433345,-0.02324051803261347,0.1132298986786029,0.00042269024228536325,0.02016398007302851,-0.041657765452701605,0.02313726264912527,-0.0025490046518949314,-0.037562413762262215,-0.0709557784364519,0.014107741347278074,-0.026234390201145638
SYTL3,-0.0025058178194020224,-0.08599625748289731,0.05983829031691379,-0.029443833393116743,0.12916080424993007,-0.031329748872968945,0.03346491104156752,0.007336128653464704,0.0842745681290085,-0.016440917682346255,-0.00019401458652479174,0.0705336979175815,0.07121741963161116,-0.044774574075637646
IL1A,-0.004963495420685671,0.03621674080612318,-0.010281542688633051,0.013670968037499365,-0.014554829228633007,0.047945062369791125,0.04071138648897537,0.04238383050409082,-0.022844642595068614,0.06596535835341863,-0.04035563935040203,0.04645784264461755,0.03021956124116518,-0.03180217877033139
HLA-G,,-0.05567278456787451,,-0.01588037872630087,,,,-0.006144467188989294,,-0.02486847763007331,,-0.03459124577052605,,
PGF,0.03761443702600853,0.007792604283727028,-0.03858561267906114,-0.01737480947550803,0.2035623369186404,0.009875176099522247,0.0077419233151926085,-0.055412950671496215,0.036002989137190314,-0.019849740760336812,-0.08694279706195232,0.059071798964403587,-0.03569699020432969,-0.03507136249452389
LGALS8,0.040120852099525296,0.059286806817717204,0.027642453346716396,-0.020309307385855117,0.10385030700299733,-0.013438070383720208,0.02935081297150611,-0.006475126186159448,-0.06370857547888487,-0.03958747772589919,0.0259888521529148,8.271168227871766e-05,0.025722387250773363,0.027527096625146
DKK3,-0.014611334773785557,0.004389763851315838,-0.02834162137748214,-0.019865776156486024,-0.1841994683779811,-0.03185616617751196,0.01364432468005412,0.009686468694378185,-0.07775036676087518,0.041128500716103376,0.06108090479024381,0.04369949228779435,0.07550736130724381,0.012638231350165598
COL16A1,0.0566636615195584,0.032379305229150945,-0.028852296690288652,0.034398821383283366,0.08190609591064223,0.033576163942582345,-0.028488157786822756,-0.04059732297453507,-0.034593706122333756,0.052899833816055834,-0.00342904814940299,-0.02917839793471702,0.07124861994746627,0.012282775468748064
TPH1,0.0537115300405725,0.0286243884476487,,0.06163682719955744,-0.0417556667636551,0.1388515855402953,,-0.03257766921371862,,0.025331572784465475,0.00978509102407002,0.03328508428514239,-0.012677462277015134,0.06162730728562226
TNC,0.03420646497038,0.0612382047964838,-0.045830348261424535,0.023108186455103378,0.2170114237392451,0.03690484792878273,0.05243237992187687,-0.02909810988752886,0.053397735722639596,-0.0849637571651552,0.06886076215117669,0.06954747249927029,-0.024965141735685877,-0.013741865123981014
TNFSF9,0.06923660353363849,-0.04839223870865971,0.02906650568903321,-0.026042554067180184,-0.04918066149965063,0.00882085599131852,-0.005888688143858055,-0.0330548165015517,-0.02547136333459999,-0.03893909125852744,-0.04893077466899397,-0.029475968991600817,0.05167452854385811,-0.03896614538464272
C4A,,,-0.018728501538869465,0.046026439805539394,,-0.011404811440995873,,,,,-0.02843105001024697,0.13441484798439177,-0.020552389813748562,
CNTN2,-0.005107554623533721,0.02881246649957603,-0.014407673001403795,0.004996272690370264,-0.017527561199457857,0.013277334969356533,0.012373521092561136,-0.0013376819869295024,0.002319367770557191,0.024408763519345327,-0.08434632370073904,0.02776936659282206,-0.01062549185383322,0.08423348479820504
F7,,,,,-0.035125739667995516,,,,,,,-0.01907279020866093,,-0.003678339493672532
LUM,0.06337325259451644,0.030112548688819105,0.018535987608882466,0.044331608988293476,0.20994833424200715,-0.010055365196284366,-0.01531057837711118,0.07864701069029074,0.08458389592412874,-0.023874960714129992,0.020844597908555293,0.044057833480185875,-0.0015156224710252092,-0.08703174724065492
IZUMO1,-0.010410748248285424,,,,,,,,,,,,,
BTC,,,-0.01834561516795633,-0.025280855675893308,,,0.05875584653957907,0.04965105178759365,,-0.026413409459853935,-0.024394913889590718,0.021695313645970674,0.06820729156402011,-0.002857304484504449
APOC1,-0.0748238331302992,-0.1271857341710748,-0.0057980056940070005,0.023750236678873767,0.22639961830880134,-0.047454715200222874,-0.007937401749446184,0.05114811732415682,0.1450975330101502,-0.08292926495491963,0.03633511431788143,0.09661082820034425,0.03718464864476989,0.07717809822873953
PKM,0.03185885239624306,0.07006097012433728,-0.03441772416301695,0.00035934643304232967,0.017122064229206195,0.000639972182326069,0.023328255082459035,0.0786904403176735,-0.019939802578294592,-0.028827432338539877,0.08901287010250432,0.018432752609723945,-0.02585818596035929,-0.05655898236186599
TNF,,-0.0665872628721192,-0.04158506188831042,-0.024853136204648,0.048130104814458216,0.044850919581575215,0.02551294714086671,0.1007078443953374,0.005311662482670715,-0.018081008403520903,,,-0.002221475612580085,-0.019307839062434197
GNAS,0.03592938950510372,-0.0007584150578631236,0.08036552209463606,0.03322965290604011,-0.14255759630535417,-0.0013620140372483584,0.004309012450011004,0.028381817525552234,-0.04999146453544553,-0.00613924369833752,0.08555757567413846,-0.014079719224560864,-0.013846522032882929,0.013858264018545355
BMP8B,0.014219812357368612,-0.013185428368718574,0.09098207270816262,0.026425940841090532,-0.01716529275851361,-0.029621332757346786,-0.01613552782443274,0.10587766606342333,-0.04437680566187906,0.04602879564303858,0.025164056787523856,0.07806421557224417,-0.022602477032978952,-0.03362352610427175
LIPH,,0.001010736286092544,,-0.02258248888152997,,-0.00919539571480776,,,,0.0631329024211331,,-0.030288434440704493,0.04791161147720432,0.10411339306969278
CCL28,,-0.0020613596747915126,,,,-0.014159396663771782,-0.01908492227861229,,,,-0.019652634925513834,,-0.019085140018390404,0.06065136085260293
PTPN11,-0.019978617576545846,-0.11149512306048148,-0.04386435432429644,0.01042819115772861,-0.019555849393965773,0.0016273187650062057,-0.0022273267217323826,-0.09806289301694497,-0.05980661033275158,0.00229149997063127,0.018265133489788563,-0.037820568856925176,-0.01206004529049309,0.016693564526877692
ADAM12,0.05858277821875428,0.08435528947214788,-0.022302025794668744,0.037157839851593245,0.1481697279295523,-0.0009263832892264268,-0.018444390959702555,-0.055168618449541997,0.048184032191535275,0.010010105264297211,0.10986822340279545,-0.06665797857334192,-0.02550550813518952,-0.006634159568611859
EPO,,-0.006662375371838935,,-0.023022459215731282,,0.018813738523659303,,-0.046459218473736005,-0.03620530694604292,0.06055811791485106,,0.002116615607397095,-0.02029546028323466,
EDN3,0.005730470897668163,-0.022453463602972856,0.1264891798958445,0.014332821325711405,-0.01711226931033949,-0.014911551215360449,-0.027386457307551217,,0.02423366770397182,0.006353034932601574,-0.03617428143528744,0.0015042911428074415,0.03632267232962977,-0.030787724628819086
CCL22,,,-0.02367731471418849,,,0.054250296486997,,,,-0.019146033886942842,0.062409526032868035,-0.016011430843908398,-0.0036762144693525604,
