,UKF248,UKF259,UKF266,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
HLA-A,-0.0017139428549033263,0.027361446847894037,0.0019669105593772937,0.12376118583995199,0.038264166161893896,0.07743344947204701,0.012906487581106007,-0.11537087069691711,0.06899807811224548,0.03570752984152809,0.09951093663962716
CD5L,0.013876517731882726,,,,,,,,,,
FGF18,0.022516529787853238,0.04909389417327808,0.10300686735370532,-0.018964524040661165,,,0.02066576889251011,0.03665375455681406,,0.0018273765195946253,
ADM,-0.07969384625119107,0.039746351441136155,0.06110893178049128,-0.081159230748325,0.052508428107042406,0.04258474765444331,0.023094126894664488,-0.03056895363290112,0.029647639644238014,0.040477749580182375,-0.05982371181270482
CCL15,-0.038347277323130785,,,,0.04838860752637026,,,,,,
GNAI2,-0.0055145908347103475,0.003191562070870042,0.05177305597671966,0.02443714114712059,-0.0176900928282373,0.05657052473374599,-0.004360439197017613,0.03486545034487216,-0.023602377397526825,-9.601299934962889e-05,0.003772051167077656
HDC,,,,,-0.027034272177802517,,,,,,
COL11A1,0.0027739773002425847,-0.04502728983968659,0.039550558389417054,-0.03622014703594201,-0.05016683652077863,0.013018529098298821,0.022510147772511088,0.08241768267463122,0.018684569970250343,-0.008886402775034821,0.03449952668866943
NUCB2,-0.018374760237022184,0.028393732752560477,0.06112796922130649,-0.0033823476484483293,-0.0007307430490985632,-0.03072370219573638,-0.019098210102920007,-0.057757192219110035,0.032598393059882755,-0.02625482156289621,-0.010216317065553622
CXCL1,0.018305691804737532,-0.013851962998138298,,0.01550051660136186,0.12140767575345249,0.024923846083498145,0.057861879027326625,0.016714108227282184,0.061012502867134055,-0.005574314643225996,0.1295975513790461
VCAN,-0.03953314897844227,-0.02754884769636742,0.04233680652045297,0.022954632895448555,-0.010963551697773497,0.08781597702910346,0.006452976266559339,0.024718987374769096,-0.06909368916360421,0.026614877929645845,-0.10165900254144228
MMP7,-0.07311420158825482,0.04057774215063778,-0.016049071989904434,0.04628471221635152,-0.039135586915885506,-0.030642167446732718,-0.013019783419013687,-0.040608100682559455,,0.06989459712213836,
PTPN6,-0.008966353327602932,0.007468445160141224,0.082095327343801,0.026424123620733424,0.00037999631055039303,0.06875822418128967,-0.04761722127122296,0.015688727988597828,-0.00950191897099519,0.016234447018370558,-0.03127489013675407
PTGS2,0.007281560153021267,0.03506022792268747,0.027531238173198615,-0.038121050589281676,-0.050984557629050985,-0.023385346522563348,0.03361306569066366,0.010012660215375306,-0.01035552395251184,0.020664456908298736,0.04182931931009816
XCL1,-0.03405497322748926,-0.010504579305207935,,0.08880493431071683,,,,,,,
CD58,0.011465257000924626,0.0030775479768659175,0.006815290793665078,-0.0020431636642728223,0.014991095422556567,0.047137789119170076,0.0655637515052454,0.08362852908728095,0.05658597375390156,-0.052078220638845374,0.0016580204259562035
TNFSF14,-0.0040516648461086996,0.0016599569363160444,,-0.006065201544908523,-0.0019993641733210394,,0.029424605007653835,0.0033618317950180883,0.07019050780305597,-0.00021965109808756762,-0.038878656096946344
CNTN4,-0.037183811663901195,-0.018878618892305948,-0.007327393431282664,0.0018667635964588571,-0.0025467837341953065,-0.03336221715418516,0.0041612800415825775,-0.0039637643865427525,-0.013398881717908852,-0.04512628940570441,0.030785712543027453
NTF4,,-0.01328783280098606,,,,,,,,,
INSL3,-0.019211452343090147,-0.009654624744652293,,-0.006382814027816563,,,-0.03925592211859042,0.10234376261320403,,0.029009924173629728,
BTLA,,0.022682496108712147,,,0.004205021003539526,,,,,,
MFNG,0.029854610120737035,0.029532373239070087,0.04132642155288871,0.05114002280562847,-0.0205308979827712,0.015077403981511351,-0.0014775118234496272,-0.018058100754789894,0.008097286229923102,0.004887156629792956,0.04408960196051205
ICAM1,-0.04607920527097639,0.05174877715222454,0.019066916940315794,0.04543693770987089,0.011022823873167258,0.04924558868996573,0.0030665019912079618,0.012888266201832076,-0.015230912570290042,0.027977875597970155,-0.0644761550986468
PROS1,-0.04764206571457477,0.03359882488234728,0.02687754856619573,-0.002149868270220598,0.018947612545039533,-0.00035969348797378363,0.08443483901254813,0.09408189160922412,0.1103691616628068,-0.0193404482266284,-0.028791723730691825
CLCF1,0.03000118537543867,0.03754267928183102,-0.014919215081595272,0.041944804014666597,0.005953875835291587,-0.0285397109815568,0.02911210930634635,0.0468964453952372,0.041825092210355526,-0.013127175711364174,
PSAP,-0.10107941954060945,0.006731150103933695,-0.03975245007941608,0.01429435184265683,-0.028431955748625275,-0.006316442224157466,0.07316210601970002,0.029790784645543418,0.04820093855498735,0.06716738258088802,-0.06814819646124332
EFEMP1,-0.05670433850213507,0.006546502650700451,-0.0002132350475095263,0.1353092506831823,0.017042033594320726,0.06617301574630267,0.07061255423152417,0.02959997597224333,0.02911753082623756,0.019055426325434634,-0.04242216297902188
C1QTNF1,-0.030990695784124667,-0.009616439491015762,0.034111350920741204,-0.012075914460869468,-0.008252644747105636,0.07881411132151657,0.020325056967621533,-0.08439378246985958,0.050169911419653,0.06200994834125886,-0.06479243359540472
ALB,0.009118565569572586,0.051864828500546176,0.008306286281644397,0.09137384533842606,0.020864771801491735,0.02006179473337659,0.02040641848697377,0.0015120635737181354,-0.03187914425984511,0.020292215720570907,0.10357979322700446
CCL13,,,,,,,-0.02620289539282912,,,-0.004995408193348243,
EFNA3,-0.03960080782386873,0.054925373913024024,-0.03086919340031779,-0.01923448186529403,0.03270302000781927,0.003456174026454308,0.07843536281138788,0.08482089355547805,-0.04332120060051622,0.06178019072696851,0.12233779469376853
DRAXIN,-0.005448263342412228,0.015067947903048442,0.16162353593370823,-0.02285549056032931,-0.02345235314810228,0.06725482863957548,0.027858337241213716,-0.08480744356020739,0.01234125896359492,0.04265229158478115,-0.02595772988500115
RAET1L,-0.023765226579535836,,,,0.003985486441664638,,,0.07512978558445235,,0.012042097698440439,
NPTX2,0.07308454199701928,0.02340996994877131,-0.050324544383655745,-0.03590253949690147,-0.010537537918382986,0.027132001512308018,0.054729302650508224,-0.0030733535014416907,-0.007209525921238219,0.0019026742283483361,0.08962459577261278
FGF11,-0.03466054038096368,-0.001201043081735481,0.08278769732607946,-0.05752975830692394,-0.012639158077156293,0.06512509074389064,0.024785165009082146,0.037326052407114445,0.01776596433559654,0.060120947436332256,0.026469422023778662
CD59,-0.016869408896361612,0.019227542809502438,-0.03286262011930193,0.08228651889873692,0.03966132465132477,-0.04258180658820868,0.04128613723592636,0.0023401856658788072,0.008864547757424816,0.001307341475522114,0.02667410088749913
COL9A2,0.08281320088583573,0.021108498336665563,0.046366011796722416,0.007411652127631343,0.017628858359755476,0.050687154764883974,-0.009534159975952129,0.05525818127427289,-0.005241905397981546,0.00787749656050177,0.05009384518069949
DLL3,0.055983231912820675,-0.03531441195996478,0.009207582697178739,0.07428312312344618,-0.005655696416789923,0.01821146989402888,0.031525212168122645,0.0846640558710738,0.009813043617213607,0.03517397642021305,0.02292882020920579
LIN7C,0.037079681131666896,0.02138853533219211,0.021679667384622056,0.0150443985663588,-0.0042643166301583775,-0.0006001947533876571,0.05165805103432449,0.05228651627123475,0.004701674158712133,-0.0497420863002318,0.1265540588115393
GDF7,0.0686039410255483,-0.017226669219722105,0.01174583146193689,0.03497501187233522,-0.025715787294643355,,,-0.029324723382768817,0.02250129444119189,0.060892208164270524,
PSPN,0.0372294484149282,0.002346033044802687,0.029534855577643078,-0.006773074323033665,0.03562510807141655,0.017906098395230826,0.017567722398319052,0.08534541575798063,0.0033101723122003768,-0.0038929030558769785,-0.045376364868240655
ANGPT1,0.0041170249613579945,0.027077010572450017,0.050615087397943494,0.02165659319201034,0.05018341165452193,-0.020717976773077372,0.0777221315225577,0.0653791526734665,0.032734090350678084,0.0549528481456737,0.005938048543875814
PNOC,0.03931250920204399,0.05586283324858261,-0.030536379630446926,-0.018454526096785665,0.007537525082869157,-0.03922781618645396,,-0.031184039835685885,,-0.026437703482113606,0.0838806438255721
L1CAM,0.059207934725789856,-0.01572278435104043,-0.025039970369618504,-0.037007848762345516,-0.01617051990891787,-0.03189290084943643,0.043337305773755115,-0.0535499077977442,0.0469923980298529,0.0789162538459547,0.07437522927022494
APOA1,0.051222524107998366,-0.01503548287796836,0.07969308258695292,0.018548636552280926,-0.03446757646275385,0.025466094588062062,0.0324906965424796,0.0879815623251362,0.07482682385721387,-0.024929782014879137,-0.032477780875788724
PSEN1,-0.02762830738364161,0.0006654531097844602,-0.012621856608865964,0.012347032699930904,0.022899535481354313,0.005463219771770386,0.010293728626706133,0.06381978090923796,-0.023393246201251206,0.017884197884848158,-0.04235152692955584
CALM2,-0.02829516512164869,-0.039015857768711984,-0.01617975519907586,-0.05239214062900268,-0.009820019200359324,-0.016329021925196075,0.04786500883636514,0.025987756208402435,-0.027333132589250998,-0.0005165962463105105,0.08881960408447503
CLEC2B,-0.02475665129457078,0.04101414294504633,0.018240101563981623,0.0907701993190942,0.01586934849607749,0.04532966581730125,0.015948513130229155,-0.05467245318657846,0.019896709968263225,0.040335848561164456,-0.04097178943054325
NTNG1,0.030615517916597324,-0.018177110579723342,0.05561320480417564,0.11377986233450355,0.050181120724822934,-0.0371563780727085,-0.02150371307031034,0.07787934193730188,0.041341851497667156,-0.03316641737953384,-0.05998439944173257
LRIG1,0.07343987247183113,0.04214864112708906,0.036834600713911314,-0.029465969856376742,0.018197641645390304,0.041944571529416115,0.02172969378698877,0.10130137460903381,0.08933223041183355,-0.0175273560226172,0.0061573628865279045
CPAMD8,-0.0037954413034232315,0.08983968893486195,-0.03054292587974586,-0.022356522257610464,0.009823388803637357,-0.016529385223438844,,-0.03294395844068073,-0.004346775006615077,,-0.020623346568026325
GHRL,-0.036486737919670297,0.03547002234723404,0.1182622245844788,0.04001977490109364,-0.02345235314810228,0.16005118395774792,,,0.025190757719328695,0.006824677452790929,
NPY,-0.02091420692811098,-0.02649288711589956,0.005576075254519583,-0.021106824284562103,-0.036846366176653114,0.04150512207047562,-0.01834959709443649,-0.0015821501496616397,-0.030986815970826434,-0.010932581612938736,-0.043589220914061595
MMP2,0.049185883896082104,0.016317701053771734,0.11778145250961733,0.047391277310648856,0.0014438339322711785,0.06403564285846375,0.007081854165591269,0.033496662511160596,0.017712652883102344,0.0448810138481076,-0.0745919813761501
LHB,,-0.009945694836261251,,,,,,,,,
PPY,0.021583727959427434,-0.017312554016352868,,0.017365169226423418,,,0.08419603234630406,0.08857300412028528,,0.09125556675112965,
ALKAL2,0.06749814718787424,-0.00980119940291127,0.051046525584957696,0.012130773551968168,-0.011323406601514097,-0.0024049665751393924,0.047877738597344434,-0.03361264049137607,0.00956391208002305,0.07706767666581743,-0.0591312390396337
CSF1,0.007917247167071475,-0.07169517918727907,0.052820372169736576,0.0715682997291629,0.027152853041020615,0.06086126751516569,0.09062626672452721,-0.0422776004289459,-0.045817411442511786,0.03756092242075075,0.011010104659062502
SEMA4C,0.05289864889733447,0.01494940452280766,0.034314626650029954,0.050961463689404775,0.006788539051123253,0.012091172053423554,0.04599858954071168,0.02458481985782834,0.0453272493962856,0.0072750471266381156,-0.03311911501459551
ICAM2,0.0547271486815348,0.04435486376673027,0.046650574034871085,0.008656216226256093,0.03258843046950415,0.08300393401750414,0.02998014448058235,0.08320084743710117,0.06395584586624828,-0.0069106611510258865,0.004013055375237725
SYTL3,-0.05692219685915723,-0.029917293171604034,0.08381978404122122,0.002905380989365023,0.04362898272477511,0.06581291361336905,-0.02547811444294458,0.048043762341217974,0.0010537761164165693,0.0558477604744142,
IL1A,-0.030474170295326692,-0.023236835701575077,0.011075806937031729,0.09582443676421051,0.027331083457495492,0.09809248019935218,0.004709065017630226,-0.010228770843946473,-0.016312472860092096,-0.035569834440070044,0.05868764360943796
HLA-G,-0.007603404420156788,-0.010504578356556197,-0.011844247303020776,,,,0.12719764674570294,0.020795097489475858,,0.06321930820032552,
PGF,0.07960907040817625,-0.013190653507236675,0.03769295611290049,0.07418071359508924,-0.015395170017068974,0.029493195448924307,0.051489712803886284,0.04222383368526357,-0.02430237028049159,0.002745200933874786,0.0892578785744052
LGALS8,-0.011398390193295097,-0.03692960292864949,0.041674735320847166,0.004364060499942922,0.01705367718773692,0.027036725523410046,0.02445040007723566,0.018634687368427164,-0.016822309960621368,-0.020894453240714973,0.0795679736208715
DKK3,0.00023213974666637946,-0.0013930773080232156,-0.01871213514588935,-0.1209349277978353,-0.001990392034483725,-0.03902748367067032,0.05251474939581653,0.11884778175364745,-0.001149057701298123,-0.0236289118558576,0.13411209659815726
COL16A1,0.006075174657954592,0.06342999486837944,0.02458399321700038,0.02422261716774765,0.02638563991377735,0.060444063797428504,0.008231156349735959,0.08890423221109031,0.06568292722734982,0.015849168422413035,0.04101267517196547
TPH1,0.048919449468386826,-0.0036018711486745522,0.01652604875727531,-0.030150877269448872,,-0.008917187003669402,0.0009450749627125169,0.04186824264353052,0.08668382548137997,-0.02796642151833407,-0.031059447848851347
TNC,-0.0063991981148659935,0.0935469224335189,0.08152641133803423,-0.025244059355795285,0.02879589076133651,0.05950342124300851,-0.034909600103198164,-0.10701734493871287,0.09428351300874485,0.07288596946923287,0.022844638713769492
TNFSF9,-0.018143508713630328,-0.017226670378488455,0.03287470383143015,0.04619398912890867,-0.03917251233899798,-0.031383229579073586,-0.04252323747000806,-0.019803122957390083,-0.05359910823902208,-0.03446363706003713,-0.06693943483733142
C4A,,-0.011791198354332864,,0.038542859520468965,,0.14171765515061555,-0.029172098542477064,,0.002680032703238316,0.04299751513277622,
CNTN2,-0.009430985479459572,-0.028085756651696353,-0.007112485615414086,0.020453698195268065,-0.00432824617218648,0.014211953218497227,0.05631044088008314,0.12412808505140223,-0.01369915445824115,-0.005380281776031688,-0.059005668091658095
F7,-0.026195115545465178,,-0.010900259449696985,,,,-0.036755159875617206,,,-0.022300122505245643,
LUM,0.06843687989453823,-0.03878515969784859,-0.02632360703542032,-0.0385532013675224,0.017097222010683887,-0.02787516182495339,0.007843851288347414,0.01190896777308853,0.030193584299246692,-0.0189710405682199,
BTC,-0.008225268151027846,-0.005068845394329293,,,0.02623258006302761,,-0.02659106599476056,0.07472071000953796,0.05726653030964575,-0.0215802589609405,
APOC1,-0.07742910616483296,-0.015579853730934057,0.003078928151983054,0.04109128607445032,-0.014288113622022156,0.05390697811407037,-0.05041319689837258,0.009645639616234472,-0.013836547547170744,-0.014254766412867801,-0.12954851664089173
PKM,-0.04467150422126852,0.025415825694206612,-0.006187642583791947,-0.0878123202151878,-0.0038059477721388434,0.0308280215273435,0.017789690234872816,-0.07301599804037211,0.08746894940875108,0.05212003230755162,-0.005212978784369442
TNF,-0.012066242516803855,0.0302706729808506,0.046761967679190976,0.007541029190350396,0.00954059341120566,0.08536621030384917,-0.02580925402964272,-0.03420796241991462,,,0.09907092395562173
GNAS,0.03841956432274618,0.018701477699050256,-0.02392095791107614,-0.10195183954527208,-0.03942312613503259,0.06010159175811987,-0.0036943248072610507,-0.014639685171690717,0.051016584447285775,0.05529896434328537,0.08600706289512176
BMP8B,0.03537300934932353,-0.015228932772234551,0.020362057068036152,0.015236616848863948,0.028469365137704795,0.04390198336225515,0.0202613457474467,0.05742961724972645,0.010048977064552947,0.07258881725324619,0.04821927052263944
LIPH,-0.013553984911784878,-0.014937900917262815,,-0.015616742682260078,,,0.009505418538258491,-0.03813893514370325,,-0.02473445462279573,
CCL28,-0.018511411169540776,,-0.02344068220974947,-0.0011227172673804189,-0.005596773876771082,-0.01892121926347114,,,0.06024057883069909,,
PTPN11,0.04187747062779205,0.03125623462284336,0.05677146744855008,0.03904568477018224,-0.002415323087262424,-0.005424030693111119,-0.036272718937597974,-0.0317488319730091,-0.07477211609901406,0.027792402451847647,-0.09386191467463444
ADAM12,0.052840049558554474,-0.028388396599289534,-0.007270781405582419,-0.04627119031071566,-0.026023741228484137,0.005806821125368099,-0.0674581572431058,0.016895184940015226,0.04774433836395824,-0.010585440906223147,
EPO,-0.026608688491905653,-0.015228933198660706,,-0.016338981329929392,,-0.02385899823924432,-0.02845702405104513,-0.039610191614788993,,-0.021335242410700242,
EDN3,0.016922409889528315,-0.01895790507355601,-0.015634189211068298,0.018140301862631665,-0.002712079858614382,-0.024105187593493903,-0.027667183172109665,0.06381288561156984,-0.06838987843862937,-0.013362614689013234,0.2015143986664234
CCL22,,,,0.010634853463243953,,,-0.03220722208326462,-0.011647168014285772,-0.016859054293124082,-0.018720746434954586,
CCL2,0.02267067285358111,-0.019542394288915514,0.028603157388523905,0.12335534045137415,0.032192746866573196,0.11950428636387042,0.037475371851182306,-0.0922784058715045,0.01517721387228232,0.042876471431903276,0.08179380498177902
DSCAM,0.028146896850032698,0.048003146644263,0.007109102357888389,0.029787481373471432,-0.028083608374332856,0.020792782477128544,0.003028836747088503,0.08555510517868946,0.0589102959720473,0.07253378315485944,0.02288025778648687
GPHA2,-0.01779062507521316,,,,,,,,,,
ANG,-0.02369489546152593,-0.020707444904820606,0.01757629219482929,-0.017612174069947546,0.057439762098323834,0.04654554025037967,0.07989022822021954,0.014261581630941284,0.026121037030657043,-0.014255835348116324,
FBLN2,0.02570731475549034,0.025917212436892843,-0.022360761916026275,0.006620864658694216,0.032456649936646376,-0.03581770749962354,0.01139169584714478,0.15106783221793968,-0.01876684545075109,-0.0014485890272426054,-0.031775772297465345
VTN,0.00026207971787539544,-0.019582184596676856,-0.012550627600698097,-0.026843111423484823,0.02755206502307077,-0.019825391070576338,-0.019042553390401964,-0.027853088227990555,,-0.013688394106312674,
VEGFA,-0.04491920706831686,0.03365955072084127,0.020273445998222162,-0.051472091918750774,-0.011231203368523669,0.04788406572587472,-0.015986376484540207,-0.07101277332650026,0.01728671241193773,0.05699988341367673,0.013678629810503
F10,,,0.04442504894365065,-0.01791533988635275,-0.009908941053406018,,,-0.047570530229065,-0.04239420162073248,-0.03695126432105233,
SERPINA1,-0.023962555922798008,-0.027207707606132996,0.03155311430615222,0.03915307843304017,0.0038044075871118297,0.01978096031372523,-0.03355939535148127,-0.11694949345823355,-0.02181098262759035,0.031047057133123664,-0.04919100188929736
VWF,0.056764620925061425,0.0008203554508545237,0.02600526890696637,0.0031925890162930863,0.06999035806007149,0.02799677456967087,0.08404341570199003,0.01885011089638968,0.01038731936169234,-0.04595272980278733,-0.009964024941607474
GDNF,-0.008271707145478435,-0.012386929695470412,0.05460295285137283,,,0.03318924829361139,4.509296405941888e-05,-0.03978243665148772,,0.04545386251485864,0.06088557661086349
VASP,0.020926766180276266,-0.010437369219472078,0.043338803848819094,-0.024942003367222552,-0.007549829097986276,0.036183743959158333,0.019327248630152543,-0.028576296915519002,0.10103377074116397,0.02920126978272821,0.06150110985025314
ADAM15,0.05771397728174404,0.028361240930382725,-0.0078081526668227225,0.0040995454311551875,0.053555302236291416,0.06110028946685341,0.06320970943187855,0.011780696949183886,-0.0561243797349561,-0.01836866565726577,0.04031604670643107
WNT2,-0.046969149733096086,,-0.020653228517885893,,-0.030551252340679066,-0.022328483222617598,-0.02182006621707514,-0.040681650911192774,,0.03376072828545062,
CALCB,,,0.15906534755101132,,,,0.07319857201825922,0.03028529685058226,,0.022938180425099985,
OLFM2,0.007241646006539464,0.015813551516333724,-0.00843854955752233,-0.04489532611966852,0.010787322634154443,0.047987921579334326,0.011096848011134492,-0.003936851057407243,-0.08513420116825254,0.0128404029301817,0.008372801703414921
MFAP2,0.04566075421033182,-0.02896297253938868,0.06726747770794081,-0.00925957868622958,0.011414021556766935,-0.0182811320303667,0.05123572416734812,0.08881880407131294,0.016834733129467056,-0.05164259954981474,
HLA-C,0.011224245350138294,0.012340176555708836,0.04109825558085089,0.11930610811719075,0.06984224234624066,0.05428114639813704,0.03611101155263125,-0.06915666998994506,0.07249008715083669,0.05164518636874995,0.028906643685238705
THBS1,-0.05141606976130141,0.025974306660177117,0.02883732894687884,-0.005033149983961896,0.02054002892049377,-0.028665600769723968,-0.01719008663965955,-0.010952059182906811,0.044008618774587276,-0.012947302990487184,-0.02744220311884721
HSPA4,-0.008173953715702387,-0.03416664729557294,0.009508362117063799,0.057366528907296446,-0.001634133343253596,0.037345592980225814,0.043778782546795715,-0.03102945295586212,0.04918911543531422,-0.03559380223696454,-0.0019210756319920658
LMAN1,-0.041364759685651155,0.010711715935592909,0.026038700345515614,0.014770536404469382,0.039857332007716746,0.03487811936117349,-0.038195321958544595,-0.036901725876824706,0.01413538516822224,-0.006937754560865781,0.044531524570716775
LYPD3,0.019386212831520724,-0.011165529446414824,-0.01577360019721224,0.0016156893932788424,-0.027700900906536586,,0.011409745742567859,0.00025497292225346404,,-0.01116073494135605,
APOE,-0.02120286206380499,-0.012518988081463536,0.008765484344887825,-0.011946013908449224,0.04144113708072081,-0.03577662636048866,-0.04044262392944841,-0.008912102537687193,0.04035916775615816,-0.02483870787700668,0.053019087491738
SOSTDC1,0.03371367552480386,,-0.037922739391934523,-0.0317469737508919,0.04490602414483793,-0.005794305344572883,0.05393266890865703,0.038146038115507354,,-0.002983607368846235,0.03905241886001379
ANXA1,-0.027821775118937343,0.04630566799662839,0.04212133313258775,0.014092615398190412,-0.023779964603733675,-0.009260770152789468,-0.02126502487829856,-0.004286031312642029,-0.044416702497786585,-0.02625617714578178,0.001547625809947898
WNT2B,0.09515924512517009,0.025045125222997785,0.03400443833854453,-0.006969510623621573,0.0054213746194355485,-0.039068994539754015,-0.021800706062848296,-0.012412259576204591,0.04108801483862987,0.002865656725165029,0.038173626062483895
AMH,0.003318636182645922,-0.015514981665361121,0.009829657328238449,0.011471155196916848,0.009902339753257413,0.07210477049876471,0.07556743023187457,0.1343110103287461,-0.03947455411741877,-0.0016241865860760069,
GDF10,-0.008676045993093889,,0.002385135311577013,-0.02200394721315684,0.004198964751884953,0.025833681687126915,0.08183008967516626,0.03627835020106224,-0.038455880477330076,0.022259492701563827,-0.01018357582502971
EFNB3,-0.0029159980696799644,0.029531041471555993,-0.06011018606338373,-0.00038491115779395253,0.039849582079552893,-0.012836907567353827,-0.010950893129929367,0.013501758792313856,0.07907834590580526,0.04678615210711469,0.06050788225561447
LTB,-0.03950012136092785,-0.0036706160760039464,-0.01305660644636912,-0.028428565097583177,-0.023290725120674406,0.01837418767095029,-0.0004514562851418498,0.1550115293599693,0.057411707601760606,-0.028815843150529086,0.08889267278139586
ANGPT2,-0.0312797221718693,0.03680379444804552,0.03402268172973494,-0.03973633368961406,-0.0051489737083141585,0.049862864893319744,-0.019798843055153056,-0.004078364730290333,0.02359403531394685,0.026826267664603522,-0.002771025011331182
NRTN,,,,,,,,,0.07880345923972339,-0.018997502491989404,-0.046054715596571615
ADAM17,0.005903983550935131,-0.0021482664762496784,-0.034394454678214184,-0.014829695120695815,0.04458571955074992,-0.010831477732342937,-0.035032649573912895,-0.02381042478353924,-0.03116852372118493,0.045615990811964845,-0.06718659390161957
LRPAP1,0.013172337353648313,0.08284144384827748,-0.06975486849644268,-0.02316440742444772,0.04005245215024459,-0.0029928259810904877,0.05481484862790643,0.09632718738593071,-0.0313988127585831,-0.02752980432662438,0.16540695735780866
NID1,0.0036055492356826396,-0.01860924999615867,0.03688057331412004,0.01348697679649827,0.018741146759979697,0.06267438643550041,-0.0013640533463780446,-0.03824555319586125,-0.010307667132811244,-0.04499123268511886,0.07394849184007939
MST1,-0.01171395680102875,0.022824526763151224,-0.003373215101294721,-0.014427478399975152,-0.002703779870536086,0.049654746945610485,0.10222978101323939,0.12003833401370481,-0.014702302829211606,-0.0382071686360905,-0.003937009971065094
IL13,,,,,,-0.02798207326402608,,,,,
DCN,0.04700233949048384,0.005309808282913346,-0.005492204296622107,-0.05739469582081964,0.014174305162684515,0.008332593163707049,0.03300667970693517,-0.047066224974306785,-0.012351366707193794,-0.05642122120739806,-0.057350803753045514
IGFL2,,,,-0.019369044028491152,,,,0.0027526584586784367,,,-0.03828074746313569
COL7A1,0.009816453723597504,0.031299534307474,-0.037991749736407905,0.004135632641700972,-0.02699140498960974,0.04426143670966659,0.028619868431226825,0.01783195573656105,0.03309242582758587,0.03367007755437019,-0.019824046509194886
CALR,-0.020775719017367713,0.005339722991143471,0.027449199906711352,-0.030067245621196226,-0.019678104097994583,0.04467621892457383,-0.0009480783813086797,-0.15983720708623575,0.01604612191497639,0.023031473500310932,0.07124978960230034
PIGA,-0.014863773494427003,0.009051510393467818,-0.001946435260591462,0.020546612004105118,-0.03586502342393912,0.03701330426876068,0.0016849011118572072,0.07034197896493653,-0.047975581004366476,-0.008798888400762301,0.10013297179819394
CD200,0.037271514927834724,0.04388430827636433,-0.025092950306764547,0.022729982589684415,-0.0032740205254015425,0.00129658048658442,0.0372946934586118,0.03671166429417179,-0.014207084020606914,0.0004037687546338329,0.1225685327102134
GRP,0.03025688590424363,,-0.016981005876112027,0.042619032794143266,-0.02931167829574342,-0.024105191221504445,,0.04130998421428018,-0.01854022080961069,-0.02083715508499672,
CDH1,0.019906602546907386,-0.039429111920769325,-0.019649801944008182,0.013593761790667154,,0.005941914869971106,0.1432220240285068,0.08874142442259397,0.010733210348082726,0.0009017228584068061,-0.013136354446020173
LPL,0.02266182347754776,0.029116890762775956,0.02438650667001544,-0.02950008868335594,-0.0017351101898673718,0.07141538371885914,0.09942298035918071,0.10590434155554845,0.03220841292873589,0.05192626864672707,0.03562429194683295
SEMA5A,0.046352903987869815,-0.0011593045608323626,0.03773453777588504,-0.022366988077779044,0.11560748642019836,0.02701862904947882,0.041521299899289946,0.034264763049036764,0.036364636696212205,0.07065232549449349,-0.021069636941159122
SEMA7A,0.04174431243021232,-0.02058154719642619,0.01560481559906791,-0.07458453224975048,-0.013596538057751512,0.0026585771237852807,0.08549990620074278,0.05706839296564163,0.03476645517708843,0.03043215677527684,0.05969062685964157
SEMA4G,-0.02297581573928065,0.02057192879968175,0.014292502568257008,-0.04910420951229166,0.05072046622815535,-0.023971829205549605,0.04980377096157858,0.08800335034116542,-0.008034028860520893,-0.02573389948814149,-0.03946902790605985
SEMA3B,0.0029390766385176746,-0.01355861580398306,0.07515798691549709,-0.034448630358421974,0.03405584948526725,-0.004844317012718549,0.039567501120864414,0.11454349294530822,-0.058195591046370766,-0.00966310252970827,-0.04484095802346374
RPH3A,0.057733822146254686,0.010600084066771409,0.0035129449731641214,0.04209178406335692,0.05022004502392328,0.014827470009599409,0.09691882433580566,0.08612488809836982,0.055165580320960556,-0.01665970332177007,0.03843909495887197
JAG2,0.020466667475913983,0.019975770504202985,0.06659436088570528,0.02132429609353293,0.02866361884777519,-0.023653049440800406,0.01705124356011194,0.023098102893663517,0.01635375337287321,0.016450085191279128,-0.004513058107193751
CGN,0.0508333974057954,0.009237971145174953,-0.020653235006934084,0.034403678930286424,-0.02837293015649345,0.00688598889568548,0.06482227603054724,0.09497194141971675,0.027469764435788614,0.09978895239147456,-0.03516058974903087
GDF15,-0.020767093156847886,0.05287341812271647,0.03716045215866844,0.046885272000219066,,-0.013646449397594405,0.04871372025991183,0.01262771561242743,0.03874742001800426,0.0002529061499589912,
SEMA4F,-0.06206822860981557,0.04264499536749407,0.020401324907689103,0.038098474683387576,0.017395115283681106,-0.05486829146830219,0.035936093194692625,0.025986250682571068,0.011271736886401365,-0.016319217686212112,0.01761030023191678
NXPH1,0.07852864750017226,0.03798808014224948,0.03247601220306162,0.036795874061528636,-0.013742734050325289,0.05469794834519192,0.09382196463975806,0.06627295618385601,0.06566739951585143,0.04115418994516356,0.04688598270261641
ARF1,0.02709817097239206,-0.02214708697941713,-0.018165900859353174,0.004679711607046011,0.009767917366678378,0.01895720293297703,-0.03082025768684831,0.013747059225000366,-0.010978626654036353,-0.020966690733160053,0.10922997085967506
DSC3,0.007457177625458761,,,,,,,,,,
