,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PTGS2,0.06415696843297593,-0.018243304158096964,-0.0141231377850067,-0.0058351387125006385,0.05610083656347533,0.0316526752178256,-0.09434947373709557,-0.0264389234931552,0.022299605773480623,0.039625980435351316,-0.01450656543847556,-0.017119497889966733,-0.014293914080415858,-0.026507235354569846,-0.019998958146546363,0.09464150883355174
XCL1,,-0.01630879711052206,,,-0.01968640525087021,0.02416729159703664,,-0.022443405161914322,0.1038682556927462,,,,,,,
CD58,0.09121076827945485,0.026072421689118025,0.012757754226985184,0.014683597025735119,0.02573554972109998,0.043285365050094275,0.11451077713299421,0.09228504806472455,0.0658737318776105,0.046604001640376515,-0.029591885249872153,-0.05554300742803345,0.030903063135313755,0.015948241767841154,0.026308944383526774,0.04683672381936987
TNFSF14,0.013781101698372288,-0.01643279437168048,0.06036917578483682,0.0021347597596398328,-0.0426869486997761,0.041125836606883334,0.1876689068245788,-0.03619100578820512,,-0.04086378392023439,0.05254539912177966,,0.0692089271885241,-0.0014992189432443085,0.04021869420324616,-0.06729895852087744
CNTN4,-0.05233485172729371,-0.02889082758919184,-0.012920166946754257,-0.022514035180357626,-0.0015836571500257013,-0.07138095173040039,-0.06157611296188706,-0.037854142165160774,,-0.03812799130365439,,,0.016517180676380326,0.05015222765533341,-0.0377615082658359,-0.04330433929638935
NTF4,,,,,-0.0009905972227721908,,,,,,,,,,,
INSL3,,-0.014609672275325081,,,0.04841388327824764,,,-0.015756588254512604,,,,,0.002064149220743934,-0.016581693152238737,-0.0234614467545428,-0.04188512745009957
BTLA,,,,,0.0015255433625411593,-0.03402159478219938,,,,,,,,,,-0.03012211699474703
MFNG,0.06789589451396001,0.05351499886671155,-0.009182375480839975,0.0324010085210094,-0.0013571580502495537,0.054991578664831835,0.1311717866459179,-0.05131694734221133,0.015924581659452184,-0.03147592118743043,-0.012134972628749614,0.1199098927471748,0.050093730069210717,0.051474945974405883,-0.029685933843888603,-0.017894161819843823
ICAM1,0.05170074651295619,0.027508407567234362,-0.0008492670583738945,0.03609842887958033,-0.009362705148017571,0.009791193691594056,0.2101476149377586,0.023277755101783513,0.054738638707790103,0.06036785523842313,0.10132844734532931,0.1308023814348417,0.06900543652956087,0.011348227413304216,0.07004144577921366,0.0844160489957494
PROS1,0.07631726333313901,0.031071511317752935,0.038312071739019404,0.05466989174406964,0.013227299335819164,-0.008119685458511338,0.1959427843828665,0.01216194754091345,0.0734667891223411,0.11060080054057803,0.021825614670943624,-0.019876423973014777,0.01168939468634836,0.08077016956295284,0.03443077543973439,0.09750622201166209
CLCF1,0.13760751356743284,0.010362834272831366,-0.04051266572239644,0.03779432311846737,0.054760153082661994,0.08448450582448246,0.11131719316623687,0.027945210446441906,0.06807207110749906,0.05719377100296169,0.007258273364431527,0.015924153204019076,0.026196419179865378,0.03607436835296484,-0.017440637043594772,0.045542266833107005
PSAP,-0.03002198740993685,0.05458178147149964,0.04907810442701825,0.032009607327200075,0.017699808145732014,-0.03512920511574962,-0.10017969585299,-0.04861405200731963,-0.017611296497629922,-0.00833662685802298,0.0758335301256379,0.02278091214368061,0.01328266144821952,0.035083807368841084,0.002437226684205749,0.07971513773468454
EFEMP1,0.03141842267580381,0.04689403236432297,0.0052093332741631445,0.05101933548272226,0.08450293598929258,0.08754576703697887,0.17599032499357464,-0.012524569121761179,-0.015456052056406919,0.029852136753719095,0.0847155534453164,0.05639836558761682,-0.003344473887396293,0.07865486613641438,0.0418308813952746,0.08113740477099485
C1QTNF1,0.12291277558207048,0.006182696774204578,-0.017198732206034514,-0.006321296153826605,0.017047155218275323,0.029042990283419057,0.12494008217313927,0.041556487824594264,-0.031171011267707348,0.0046906620130718665,0.04409721433592902,0.027032468602281295,0.03046213884080957,-0.025189512939570446,0.011186333911131576,0.06862712469355521
ALB,0.011027990458038671,-0.02258693457595054,0.08492727865451218,,-0.032122468267493834,-0.024276489292547495,-0.02908819771996616,-0.01720206166834622,-0.017061604087089805,0.07557662902327221,0.011830788268733669,0.022306564674212326,0.0973157572508351,0.006835171089932999,0.031085172712693312,-0.010985867450520083
CCL13,,,,,,,,,0.03982268623517096,,,,0.1089309212763453,,-0.012002695387936206,
EFNA3,0.06538705217375186,-0.009565995573884852,-0.0375507076988707,-0.010032949165557803,0.032537346264231805,0.01282045667324242,-0.08506817381796407,-0.03858899636969699,-0.056936924204090564,0.03270459646959852,0.04878664270793877,-0.07067325719750424,0.05605027471703969,0.047660999496609895,0.05221376244837853,0.05796007165714251
DRAXIN,0.01663300027678101,-0.02329512425369498,-0.02952307003642866,0.012278784752561969,0.01725896833561374,0.029248882422176794,0.09912736289143659,0.06948232237392662,0.06200333574970183,0.04872506541703869,0.04123939505985933,0.011688077700373493,-0.0370958367389844,-0.004506362256631703,0.04596874777391029,0.05046764884768962
RAET1L,,0.018347674987457464,,,,,,,,,,,,0.02351967312829,-0.015779998258658293,
NPTX2,-0.07043998812970372,-0.026798017602686297,-0.01839827671439249,-0.04742064044971855,0.009777337814099613,0.010046688793185113,-0.14125924601768663,-0.029771844014377054,0.012523210105010887,-0.00765088347465902,-0.0009305857814902272,,0.0339361292086707,0.023589324050321686,0.04405828429526632,0.04820541025400791
FGF11,0.05383564720785364,-0.03255471239788749,0.013485490193856137,0.024091342177678852,0.014315801733319726,0.030599476147002435,0.07739250312808617,-0.005281455271250949,0.02861245069404025,0.10653332440476909,0.1605861584372488,-0.00026211761124616374,-0.008342702235302533,0.051513001023230934,0.08066780094114197,0.036653075581754464
CD59,0.011904079984224372,0.06405953300258725,0.06551879172202403,0.03733403745013806,-0.027520910810033012,-0.010519049072911365,-0.04639231776636894,0.0021242995684322852,0.042293858475560164,0.03282609712733996,0.03295822615460338,0.010369686963778102,0.026993627441849983,0.0161834382453197,-0.0366127513984797,-0.008308130285757212
COL9A2,0.04127228307914451,0.05711015243908114,-0.05660007888832601,0.013580468599997215,0.0035957650834733588,-0.006358669367528085,0.014133458719305773,0.0015734222656198487,0.031081085651740992,0.0065792447022086625,0.07576149571190655,-0.006841254083070731,0.050784948536258916,0.016306391985737318,-0.016069919944559707,0.015274778841488578
DLL3,0.036618311091613766,0.02562305348531005,0.02024597303929523,0.02459984466757084,-0.030608022859138898,-0.059603724547204744,0.07389304276138546,-0.035411498940954925,-0.0040739909291590245,0.013691023398249787,-0.04077322656673389,-0.027666517994187605,0.014089852813505853,0.029113743944749332,-0.01654913197635669,-0.010717460679293717
FGF5,,,,,,,-0.023162768093740283,,0.0062023617497297,,,,,,,0.09848852173209188
LIN7C,0.016800356508316436,0.013579789897444705,0.023190825860731176,0.0024299168643022316,0.01854083565159899,0.03977142089738722,0.020158187337285482,0.024359492487697722,0.02464384589649135,0.03584523329939814,-0.027036676489146826,-0.1483620905513916,0.029002294527666256,0.004102685410687425,0.041321582676928474,0.06364177891393406
GDF7,-0.03163583817591054,0.07875634587234863,0.03292211228985938,,-0.004192543848836255,,0.006390732774255291,-0.004427971047537187,,,,,,0.005806272114143897,0.021033689226399553,-0.03787534236052611
PSPN,-0.00033015080126768727,0.012363590646195504,0.02662766420446633,-0.05617912191140176,0.06560721890688613,-0.04138570887365294,8.542311789385506e-05,-0.026786317949967782,0.014024188900226492,0.049057603854709156,-0.0007776301986054345,0.08478717028739459,-0.03919114047244219,0.01588316850176272,-0.00693269257830389,0.013435859059914197
ANGPT1,-0.01058943686872335,0.04446024404680877,-0.013486535662390785,0.0896296552493263,0.003192018124298714,0.021863750480390617,0.07885121103088488,-0.0014090493589677064,0.04576001183711748,0.0037898571849874813,-0.07109392188726121,-0.06861370084322362,-0.002595547354660704,0.0680874754744021,0.039398341291605285,0.09537146005413445
PNOC,-0.06024814607471339,-0.008896311415825807,-0.029013572181285932,-0.010430728486368864,0.04000341719492734,-0.050053673830903346,-0.1185940567678575,-0.05614163854932411,-0.017061604087089805,,,,,0.03027173314930925,0.011100342034011796,-0.003480134086731419
L1CAM,-0.059379651120787705,0.033200225066445314,0.0007168039563782351,0.026580191459622766,-0.005733544991749748,-0.01567758214625116,-0.05330604929407133,-0.0711584308432158,0.09016497441660988,-0.0027160993118182874,0.01428919050382659,0.04091958479517978,-0.01147363357888545,-0.03666018528402517,0.07306076474107995,0.042963873515739055
APOA1,-0.01122278389416845,0.020032034720065588,-0.0024578326388627115,0.0317284337936633,-0.017463617295834656,-0.05489703608736818,0.06806084619069674,-0.020517818889737638,0.052376746446182953,0.06530635769616074,-0.02921548275186643,-0.05207481249412137,0.019540584914459553,0.1529869566231824,0.008371886010806693,0.042189454814748326
PSEN1,0.010669246681283622,0.03317406267763177,0.04134454564244365,0.009675817785366976,-0.017747570964607013,-0.027424696092979248,0.010761883209474682,0.009186615765041022,-0.06281844389980765,-0.023983162213657008,0.0047437879192496965,-0.008343717146577603,0.02541574612881493,0.042449104247103374,-0.027005650550629538,0.07136988089157306
CALM2,0.031899843617880584,-0.007431435944671914,-0.00019321708699070558,-0.032031404745117495,-0.0029426306642127247,0.0032027597545740555,-0.1872077898574388,-0.08717936770767304,0.027607333060368465,-0.06500163259148989,-0.01535751788244168,0.04578110683172476,0.013503659143784251,0.04066215079681768,0.03923211731312215,-0.01066882878505841
CLEC2B,0.014678150516580743,0.047136216314117574,0.0324907385376482,0.041351349706478614,-0.036441251025248034,0.02296018036967852,0.12326891910274028,-0.0060744496627051356,0.017659895637817898,0.03657200866752131,0.05426121280512953,0.049917502635018526,0.04513648415707706,0.04046340093770222,-0.007001897182609788,0.03316295972522689
NTNG1,-0.054714372121991636,-0.011733251991149772,0.03947003122901216,,0.01313929972771819,0.027429659025455928,0.018687692462700578,-0.010826375775869477,-0.02795904288793988,-0.027950234694220172,0.14176302360030615,-0.036591596931128505,0.0037229181159038633,0.040694569092913,-0.01620081954802564,0.08077603151381726
LRIG1,0.05583813942761707,0.019426852824026238,-0.04136813802876897,-0.003668530788915473,-0.016588477599042646,0.016297248804884066,0.09862468859773064,0.04329215857059846,-0.07033697492365552,0.046667631460281446,0.03872281237254424,-0.0201424248047993,0.06068594685359969,0.022609575749180634,0.004760719103266768,0.003834874862347689
CPAMD8,,0.03818875165393457,,,-0.021401410075421515,-0.041433651903766536,-0.0027902619304620824,-0.001776309274585452,,-0.011117677816562059,,-0.04717195430352013,,-0.001993342140362895,,-0.04388756664103898
GHRL,,-0.006814602452421785,-0.017585314634548127,,-0.04181490140053031,0.009458407771837561,-0.009412393368257648,-0.0306445985101567,,-0.046263182114537574,-0.010369503170255654,0.06756436909803762,,,-0.02063092190758163,0.10946971816566889
NPY,-0.05249922975698733,-0.030405291494088528,-0.02787651151133084,-0.018108531218559824,0.04832517420832421,-0.0164659011456494,-0.09775868813786955,0.009404182340456209,,-0.019461361793019157,-0.0054109612856950255,,0.02754689057188019,0.050999573208908903,-0.006161245544516754,-0.003448227095102454
MMP2,-0.007444400961634226,0.07635053522546381,0.01639397129515368,0.011606408127011367,-0.03158424437013336,0.06304425560738035,0.09480368905881148,-0.007454406852374894,-0.07636254964845154,0.0952938086859663,0.08901934807437664,0.09354763044300896,0.09139241131494485,-0.013324229431950538,-0.010428528834651118,0.0280554241582283
LHB,,,,,0.04375918747476054,,,,,,,,,,,
PPY,,0.08898045777602825,,,0.0789261315599224,,,0.030522718889515812,-0.015781222964053102,,,,0.08781535885603058,0.07913987647351539,-0.0038161448270686363,0.07880236853958336
ALKAL2,-0.041350645662457435,-0.004623256582445282,-0.011128338984123248,,-0.018368216164034085,,-0.02375817046433047,0.00687939530829001,-0.030753178943504645,-0.0018277019712886519,0.020092484273237076,,0.07243355727667271,0.04867796512774382,-0.009813183078762612,-0.047002273685610524
CSF1,0.09084090197935996,0.04751332087332989,-0.028534198546605508,0.04604445875597378,0.012004283346013656,0.040704682711099054,0.13107583047660115,0.0244432693353869,0.06160082591046312,0.03375198583116655,0.1278973601361819,-0.0668509903590508,0.032763358281115935,0.0367741072611402,0.0021855028266846523,0.031130770967065916
SEMA4C,0.035302898648083426,0.06271485904099695,-0.0011607722416565602,0.05714401074773754,0.03393963977935127,0.09889325890167648,0.0255534024751928,-0.002021321756645731,0.023501108442616006,0.0334852033347385,0.007899445352091566,0.05906083454946493,0.041325438212529444,-0.02253807770171188,-0.05296487160526695,0.049551894129892256
BMP8A,,,,,,,,,,,,,,,,-0.03759415652961999
ICAM2,-0.0418060020236928,0.04892605864915947,-0.036930278242334816,-0.039138698079677056,-0.010294065493689053,-0.024597603582149775,0.037573095501557345,-0.01507093554917612,0.03116624845236583,0.03617390585386452,0.029575339771169776,0.04630757928777551,0.02681052209771605,0.04986796360338498,0.03070324582118911,0.042918826936536134
SYTL3,-0.04538475210453102,-0.02845559434348667,-0.0005900550854091007,0.10127211286571382,0.04146542901031642,0.07331122501431817,0.08405362544091292,0.049189595666091615,-0.024424182111399708,0.05564936602626095,-0.031955884077043924,-0.09108535773377649,0.05057134712896152,0.011036734192615508,-0.016094552045855495,0.04347203520296451
IL1A,0.06848130464993768,0.0734347394975372,-0.022205090356834635,0.010346787002253771,0.0615424699388188,0.05658329450955169,0.16771767820957614,0.03237467036635902,,0.02510208326777434,0.0198001506397343,0.1424587292320162,0.11461529136764348,0.0302512439783922,0.020574356580265536,0.05895262920457469
HLA-G,0.06953243431442829,-0.01751275927603983,,,-0.01968640347302247,,,,,,0.14741042060437326,0.005742517913347731,-0.009223774484719964,0.1294117375168896,0.007675351603190658,
PGF,0.05577162109784911,0.049118506667688064,-0.025523420848162164,-0.019944627926391234,-0.019612599543102134,0.07440755194635428,0.1890088562960757,0.011778460169037963,0.08472646155301643,0.05087656966605046,-0.009271423274184211,0.032435641007628586,0.11075396566656737,0.010109752272852698,0.02481827730505197,0.05408503044260833
LGALS8,0.020897255600683465,-0.022645351578976198,0.010664785947685626,0.0349197398913761,0.032545761569963284,-0.008798970655655615,0.06727650465435228,-0.002570076508945312,0.06227332935980694,0.05788393579763844,0.08325348800876758,0.02268216494820047,0.02652508871948483,0.01987305354811246,0.02172996719367281,0.023640628913630175
DKK3,-0.05167953231921235,0.015965390544070403,0.008151762561033298,0.012051811102775157,-0.028003759572916127,0.0041302797477063245,-0.12214163012314547,-0.07003556981542157,-0.012142109799595948,-0.03712736027043803,-0.030232063368762788,-0.060826384959817716,0.08064910705239221,0.02373097431930669,0.015590795278699669,-0.023082712721943954
COL16A1,-0.0012157450050696993,0.07875659257378724,-0.034309147669666924,0.010456612037223735,0.028997131370752126,0.013657349965355975,0.01877084442872811,0.028488999488241303,0.09244345978889044,0.04151018884435741,0.01711906469309132,-0.018738943411684427,0.07832834149941381,0.0005106321158332729,-0.004931490801966673,-0.008644779883994966
TPH1,-0.012773475801421528,-0.012858812963426617,,0.05014278142839266,0.03746290150265944,-0.030869399235792544,0.08685250617047204,0.06907942855798363,,,-0.0553524145495139,0.011442320983476325,0.029579123261279393,0.0230590598453683,-0.0030817489981740734,0.11574572259376147
TNC,0.09161825354560887,0.001776918307213934,-0.007783338547448831,0.10656040882050226,0.03920858642231713,0.09722393174030954,0.19264284006248256,0.06659488990174765,-0.04025905169939608,0.06335654383958705,0.12839205817337848,0.01970908987553832,0.03314958046835974,-0.00825210544709577,0.029869446850937672,0.11134088097607941
TNFSF9,-0.059377783646048815,-0.022865757304497598,-0.018609119763996138,-0.029947267613249364,0.059476521885619,-0.03096331888362694,-0.056229312247540575,-0.03255611595498804,-0.005868487107806106,,,0.060052522684309245,0.04904693322048564,-0.06645005195622751,0.06289586614630763,-0.04419062885018611
C4A,,,-0.010966479257987535,,-0.02209763022891432,,,-0.01514216708702325,-0.018714528241640806,,0.021224078887610548,,-0.009201960779060662,,-0.019273940712933355,0.11045246812512506
CNTN2,-0.021388449008070066,0.0037044471346173143,0.08219702767905557,-0.01810382603389472,-0.009239721512840167,-0.04073615194228052,-0.06255512124452245,0.017603342160567362,0.11231790470948128,-0.04501582973047032,0.0647782697591116,-0.049392461412977796,0.04235040396707513,-0.028706384886978367,-0.029849395715646203,0.07521294029830285
F7,,-0.012544741170808744,,,,,-0.020953828727794343,,-0.017061606481258526,,,,0.04443746377229584,,0.02123559371207491,
LUM,0.11630365712886921,0.08179778736707176,-0.01616840714201793,0.05184577025433449,-0.029498055342580244,0.17058909350996665,0.14956774218711955,0.0358127619743773,-0.030197343611940663,0.013417763785224447,-0.0766504069549893,0.09418713366885348,0.08410925438056875,0.05107531157152883,0.021525421785688677,-0.012885755418174057
BTC,,-0.011381071849380038,-0.017160592289648075,,0.002415774186756805,0.039848832144126614,,,,,,0.03162106917030519,-0.023901096100307582,0.05069695714861755,0.06452221167010283,0.02551646209858052
APOC1,-0.0692862639235175,-0.012877663114196247,0.0026775111152566424,-0.020205270186207932,0.03668577065129063,-0.06923547916472181,0.1883284555687158,0.010609777975515058,0.04764370722914586,0.0818232209467684,-0.039043663159002706,0.16004980917843853,-0.025572466586838063,0.03779972723390648,-0.08370567154812296,0.0169782974608815
PKM,0.03519196820936989,-0.058381306101659015,-0.0007119148994202154,-0.030908374862064793,0.015188947875582733,-0.00027474498249475677,0.16550565750921714,0.05509126986399098,0.0503900454224309,-0.009319657220033509,0.1284639840333965,-0.05775140529569323,-0.0269671823967098,-0.010748456308913686,0.08891504851145435,0.10821102623866583
TNF,0.021680391525922882,0.04537817437570666,0.17000772639937314,,0.0014413578500265993,-0.013774551764117387,-0.018290915822055123,-0.002415991965932444,0.03745007723000544,-0.07811662602794595,-0.097531475757571,0.10560408648433703,0.04973393409480923,-0.030855469632251168,,0.03200834369262614
GNAS,-0.09742483712501554,-0.06357803099989569,-0.023479445368335808,-0.014365405597989541,-0.04736095346304407,-0.05654385584503548,-0.10872324310070756,0.010368604204423487,-0.0998414328178218,0.08959094332619479,-0.05705416786123794,-0.056925050342291866,-0.07407403688867854,-0.08522421549581978,-0.018661098502413258,-0.015295879714378664
BMP8B,0.03646787526867546,-0.006292547606817203,0.06136271079881119,-0.04521127133168976,0.012068931351221812,-0.0788770635608012,0.006388208169071877,0.023105813042707403,0.028682136453137462,0.03593591371181225,-0.026397459876581587,0.016290212981328676,0.014223667753260725,0.015477144981024607,0.03456378880754819,0.04645784517661784
LIPH,0.1414212992475942,-0.012858809797687401,,0.0354072218466288,0.04910257131181022,,,-0.012208726033330923,,,-0.016967305629460538,,0.013775750305159847,-0.02250181157311371,0.0315325567790599,0.0077862030733275595
CCL28,0.05775004882588948,0.0014207570862586935,,,,,,-0.01879942963051303,,,-0.03871237458256199,,,,,-0.029191943835818163
PTPN11,0.007599349468519167,0.039915641798149784,-0.025620942387895376,-0.043705622216818826,0.012920228160959807,-0.04077614090349051,-0.024397715976932757,0.01816415188406371,0.044957338991917416,0.022494488822060014,-0.024565164556991616,0.021929628111011668,-0.015933361179395297,-0.06358260461505595,-0.013957277455223434,0.01562571816304427
ADAM12,0.05173580631887387,0.0856480537628027,-0.01305895737471271,0.03324068539989325,-0.010604126622496296,0.04342685483046762,0.16204336023085314,0.028062522545501487,0.04376933058899231,0.0582082958982203,0.08554379954948392,0.05743489649345198,0.063911095176245,-0.00864352814526235,0.024125552292349254,0.02599520678550774
EPO,-0.051069012484448645,0.0026958872883548644,,,-0.00805634612450695,-0.0176512306743737,,-0.012773351702043165,-0.015513070977411147,,,-0.05649310306717904,-0.008160978538721216,-0.0357282626043303,-0.018247548578672956,0.059873987052758156
EDN3,0.05028063505079746,-0.006538257420399227,0.012650603541636357,-0.0227631826634033,-0.02715237880286747,0.041207477661026434,0.028487831354423513,-0.01979806515853945,,,,,0.05056583556493093,0.04528294147669806,0.03885804038706778,0.028515435647219364
CCL22,,,0.008915773135967548,,,,,-0.025719420276244062,,,,,0.018791602900070488,0.05909906374303075,-0.016011429512960498,-0.028048049310205367
CCL2,0.10768299708214575,0.046118503313343655,-0.06907288531148248,0.12491115343783184,0.014728914827848124,0.09035307508807666,0.09298891898896398,0.03414426041257384,0.06657376903365157,0.07341273774786378,0.1250710707505256,0.10990634541294736,0.0729232396998822,-0.03516152141451584,0.021739072994377166,0.08236514820930942
DSCAM,0.04121747323559604,0.01897476454960409,-0.011304197241672169,0.013246794338634378,-0.0003597065976727877,0.0491848660680684,0.0691618573492158,-0.007958451822235719,0.09575066143618716,0.08408027638725506,-0.054812893069653056,-0.01415595525082832,0.017969940165773912,0.035147797245035,-0.07391650433085098,0.04061730652484662
GPHA2,,-0.014331796909441296,,,,,,,,,,,,,,
ANG,0.07130986942815387,-0.04082454719008988,0.05989282352748273,-0.02130600591614097,0.010065914977023017,-0.007112261055431599,0.1606482667228338,0.05454569527020035,0.01704196326354459,0.028937365127200528,-0.029811722380025073,-0.01916214442403538,0.029818863138967474,0.10510139831827998,0.061091546828579646,0.08381082464788933
FBLN2,0.015827839148832522,0.07720235918071795,-0.02521256316644194,-0.026461273008149037,-0.04327518532723577,0.04111552970467291,-0.009845872210212834,0.00968454595078553,0.04933831256635018,0.05522335641563688,-0.045718630666138876,,-0.003515555550257445,0.13472365503805928,0.010175289769560496,0.056449453751250864
VTN,-0.011512908691403447,0.035937167899239154,,-0.022514038952120036,0.03599600882682701,0.02167266721420292,-0.013351022766211681,-0.02098518237249163,,-0.004137605826745588,0.11504710059134138,0.17973722156013805,-0.01483802762860287,-0.025123394004983243,0.008451218833870972,0.007898140072890698
VEGFA,0.00773017690932863,-0.07990007859763633,-0.03660380857509602,-0.025794372067050673,0.024775736224098687,-0.022525231275598325,0.13846901599056313,0.07827069316442578,-0.09152753460945923,0.028185699196153467,0.049882629107876,-0.07136080665774087,-0.05713810024799821,-0.01893995711778823,-0.028991895703066668,0.019044113442061653
F10,,,-0.01582517381240415,,,0.04492681830004547,0.035604354038320574,0.006024751187655243,-0.001914225436117608,-0.031588965349417325,,0.013863834218169377,,0.06916484972908968,0.05597762780880184,-0.022889503738738277
SERPINA1,-0.037879095640736535,-0.004635388099150574,-0.016863297099896927,0.04545927141437657,-0.0025726227636767764,0.060226209545395606,0.1708422062208971,0.05261082020251357,0.06711356647139605,0.09429105085448679,0.06608402387944959,0.1809428691679437,0.006383125793146411,-0.03597832929888517,0.044441888555896626,0.019329869630077396
VWF,0.0001223664732407788,0.0591393775025323,0.022554668737452533,0.033871131587443835,-0.009048943627887789,-0.010500800217224313,0.15424644774572321,0.03869235687311044,0.08729085764868075,0.018966723801014353,-0.11718398250510069,0.055412287562563424,0.0631781891526132,0.028153818456494444,-0.03776379139138294,-0.08607844719320079
GDNF,,-0.020137827593126333,,-0.03435420232617027,0.08741759753613552,,,,-0.021956398513150878,,,0.0013556252354282252,0.030570145986204212,-0.021305891334362236,-0.02555210607950566,
VASP,0.05028401901306239,0.03157580487956115,0.013565316516833738,0.00991015568715432,-0.015246924344590507,0.02663580383964933,0.09499794541026844,0.02333910487796775,0.028891045156791122,0.06257896003064628,-0.02380586872137092,0.006189224158193224,0.09245153409943252,-0.0018353539519841233,-0.010680367102862234,0.08144075309294645
ADAM15,0.035114622823849265,0.036528923923228825,-0.009231245735457328,0.005480936659591495,-0.0005055940180401542,-0.03535683478990349,0.02548706987235767,-0.00018230314067351343,-0.01416733335905071,0.03798467447660525,0.05097432439600224,-0.05296075772292634,0.0014076934055561076,-0.006264212795015742,-0.007917622471702515,0.0007038539839551854
WNT2,-0.03678554363062614,0.008599167867900843,,0.06252658519727138,,-0.035357979598204886,-0.05378527723232574,,,,-0.022573321994783308,,0.035897491196026934,0.006709957040706507,-0.021910261514807353,0.05480797656280279
CALCB,-0.03850170101910064,,-0.020057978253745366,-0.034354218667727955,,0.044662931332579495,-0.0057267100740639,,,,,,0.033898547380932176,0.043946709343495906,-0.028503464636259242,
OLFM2,0.06608895784705911,0.03595465731108084,0.008906048969440026,0.05655641930347573,0.04313672468507992,0.010083178788288707,-0.0523258934626403,0.03477355506316491,0.0932501265724791,0.01804808921049755,-0.017639364345498454,0.16273741380659912,0.009454405354074514,-0.052739233044217945,-0.029477860800428104,0.008799492532656187
MFAP2,-0.025689553883698375,0.056792392843017445,-0.030109388915496027,,-0.01986902158529136,0.016373389053764797,0.06858082835131388,0.0009642000671326383,0.08938025180328896,0.05843408525966222,-0.03835598507799668,0.020846565348294644,0.13773204177355924,0.045135970933640315,0.053210538061956185,0.05481396927655002
HLA-C,0.10962877098896251,0.009413729386435924,0.023408350549667202,0.026249282872889794,-0.0030776923418391736,0.012312587439360223,0.19293764835085578,-0.07802863475921044,0.07339460720444478,0.10339614215992024,0.11331755108420263,0.06419313768444385,0.10728247089961664,0.030259172453896463,0.0010005572937091295,0.03129778013286228
THBS1,0.0690684825901444,0.07391895541687286,-0.008756445260157973,0.15447738507909678,-0.0068114305660523225,0.07069815105368207,0.1448887675130792,0.02735652175282421,0.0626144267202158,0.03139852558511323,-0.014230703052783646,0.057010917968295736,-0.025181732251783707,-0.026605082896067573,-0.014496425753398375,-0.0035788971413895664
HSPA4,-0.017413533320575738,-0.004442209954902777,0.028541075950234675,0.02652652435340184,0.021462760106860705,-0.022505956080204528,0.03592730080528615,-0.001530307311221886,0.09079609414389056,0.1223197441326244,-0.07429524619798553,0.02980373043661311,-0.02866872149386163,-0.05279978945495633,-0.02585856818557724,0.012481642013666323
LMAN1,0.06427837718726842,-0.001373560555242029,0.013078250921021434,0.033883795117806974,0.02840242271200276,-0.03630263914975472,0.14826371672939856,0.01710286269654903,0.025760383299707746,0.035940976727334796,0.011222009886565434,-0.07819511011861724,-0.07902811522655856,-0.0045802503864452206,0.02453515904145731,0.011657684225567688
LYPD3,,-0.019616616633822255,0.08739504200013737,-0.02646129716738955,0.00743201148727796,0.0609800917972828,-0.035932020392620556,0.04497095842058149,0.09222320990333688,0.11921934702277304,-0.04713086591117671,-0.020369566605348263,0.05433153391596851,-0.018798233880477327,-0.029062560689924154,-0.02437825807596434
APOE,-0.023985321157414835,0.03229122796926652,0.03874229843643759,-0.02109072806134893,0.005429874272398889,-0.006365108916256723,0.112154776508423,0.010539533813527222,0.006020042416562497,-0.039943860762404935,-0.016881996796721054,-0.09753504787331925,-0.0058640308430633415,-0.07114650939651769,-0.06575725753597207,0.0019132350652668491
SOSTDC1,-0.020727982551095977,-0.02896750770894503,,,,-0.05493338721544636,-0.01949084850114607,-0.012605564536261273,,,,,-0.01036942520349503,0.047348596126458926,0.00022635649146409667,-0.00011787002217717979
ANXA1,0.07700066587074361,0.06043506790401933,0.007608624586558757,0.03295039568382612,0.05167205970440036,0.11500328240775977,0.19881190563059387,0.012445250791777511,-0.006884003296392993,0.008715706744730364,0.04338220440131214,0.13612515147695883,-0.03232820385791667,0.09807398304992644,-0.008394290784811444,-0.013377285016731275
WNT2B,-0.02432118225635199,-0.03277065923602832,0.05343169226275495,-0.005898912508542836,0.014192695645349036,-0.037119310991246386,0.059271090805941354,-0.01205101524316146,-0.02667562499990622,-0.018273632903917043,0.09181185280675497,0.04472001842103198,0.10147340423479896,0.021838779549831364,0.0037269178587856994,0.0644489199223828
AMH,-0.0148240132895236,-0.008907139218911028,0.02047412720302349,-0.05700724014913661,0.02238600047144022,-0.04777564878174013,0.02129581919444695,-0.018412139846293137,-0.03808539251041745,,,0.134019293071311,0.01914228791368874,0.08460671629578848,-0.009924672387036496,0.035253055631134324
GDF10,-0.035899761336968546,-0.014882718780926767,-0.014377664896764245,,,-0.01437893232402237,-0.037323214754777324,-0.017202061187988362,,0.09984697017216469,-0.008726581218231397,-0.03596020488694423,0.07458112330056825,-0.01849565513653151,0.0073215271653935335,-0.03241889965031173
