,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PIGF,0.02277760697262672,-0.010527654303398484,0.07404202317955144,0.03634123956635546,-0.03345365159390402,0.0801613464893634,0.008418513795591208,0.008209821606495693,-0.0073119177550515545,-0.01279172101753589,0.04058753690670627,-0.029816784145004337,-0.0636186943651955,-0.027165372629253642,-0.0069510718950807565,0.07159771806176782,0.06271808228980505,0.013845774843635035,-0.008947252999744321
CRH,,0.07305358531038157,-0.06240866683735488,-0.009421529228778728,0.02580779184561161,0.16546269176812822,-0.04130067676186464,0.039436696847236094,0.017761043546229458,-0.0002356940242543551,0.04908444126057542,,,,-0.07229439898474106,-0.06995484234306655,-0.029694926938633594,-0.04530892920274203,0.036789494284389025
BDNF,0.039569783839018255,-0.004080755188828398,-0.01969365582640979,0.019969818351716226,-0.03050311767792153,-0.05285690280946207,-0.07478061004035912,-0.02219801852610822,0.01702886421432666,-0.010336666255931588,0.02814699342810485,0.05056660030818482,,,0.026216826504390153,0.05461668781168427,0.08140415550877268,-0.06272764483534954,-0.031155557503228976
CCL5,-0.07838859998350362,-0.0163093754702795,-0.017781832531744042,0.0003059021619499206,-0.019623414832476888,0.037559489346749,0.05031056628791327,0.016707993656621026,0.030210346484356512,-0.027528292151401137,-0.018823154733011452,-0.05791445778762786,0.012973763991443404,0.006731555811072399,-0.01903199926536411,0.005421471610183221,-0.045901983199122844,0.024673886788339025,
GAD1,0.05755014072555404,-0.038119502073351616,0.08145394755282506,0.0992865823883444,-0.03239355610061304,-0.08297087409514707,-0.061050004034524534,0.06542025323814037,-0.037374625149934754,-0.027927458271503357,-0.0063705530444547135,0.07829439222122031,-0.09868295883902965,-0.047654167648129034,0.030345468477511756,-0.025926070505819954,0.08137818779505987,-0.04195516260536028,0.08186226097365465
COL14A1,-0.059518132335753225,-0.020805417533466486,0.004121222072316154,0.05266451413846067,0.13915832244985338,-0.025348212642410398,-0.047644695473366284,-0.004150221656282078,-0.013115394191515426,-0.10513762352814596,0.03316829771646211,-0.09711058287109361,-0.01925275450002,-0.04638991955392241,-0.015815235049951207,,-0.00026916860600938663,0.00795250710259733,
HLA-A,-0.014954742759937287,-0.018800105921727497,-0.0172986226533546,-0.06518812289952396,-0.002766304380934869,0.07886366944420363,0.06940425030397336,-0.02050526799616772,0.026799502512230344,0.001589859501891157,0.09689396330270116,-0.0991909809673862,0.07990763157538927,0.08729394891148826,0.008376688399540897,0.11631916420869937,-0.07561592025488467,-0.07976713848472482,0.03908448039062909
CD5L,,-0.024960953135995577,-0.04398806740598789,,,,,,,-0.021247296016164607,,,,0.02710878822511012,,,,,
FGF18,,-0.020453389779992944,,-0.032092690269344915,-0.020243738361870257,-0.022717879872261627,,0.01020282863590008,,,,,,,,,0.022283094727933363,0.03864416413096933,
ADM,0.017249764077624855,-0.009580857450544246,-0.023277074340695605,-0.11079690650341827,0.028435583909508958,0.10160786542488257,-0.005688392323318491,-0.17296906130728432,0.03155294493005768,0.0835146222554705,0.11846055324994899,0.17085406769174702,0.25461263793504535,0.11893938954839145,0.017361004906012424,0.08106923710242336,0.07090264747334231,-0.0766466952876072,-0.017310414917409655
CCL15,,-0.034155665015221846,,,,,,,-0.015694244837067186,,,,,,,,-0.017174634295984172,,
GNAI2,0.004560876366790314,-0.08598408455491405,0.01731966959681468,0.016976608993066966,-0.007791840281830041,0.10944984323682547,0.029353719517509484,-0.035620551762121345,0.03262183594516136,-0.050052446940180406,0.03802996497826921,0.026075481466534864,-0.07692133151489713,0.044159347965444094,0.06446046620525485,-0.01540888986295855,-0.059837762922944196,-0.04630608072649782,0.016098070633028944
HDC,,,,,,,-0.024471179063752638,,0.014068612996416275,,,,0.0024205960684505075,,,,0.09611826051530101,-0.031685791574420405,
COL11A1,,-0.03603225229154642,-0.03722867352958737,-0.035264860934622985,0.05911502418580708,0.10159770941575628,0.07675281322253505,-0.01569220064976637,0.023718791161603307,0.043451288728516245,0.06032470485008923,-0.02938048990139991,,-0.021088114451854847,0.062206078576818785,,-0.022479879433866513,-0.004078900432878796,-0.009063845692505049
NUCB2,-0.05546065000659439,0.05714922512681651,0.014906494403054775,-0.02019928800471978,0.07008563293609672,-0.00945443153896433,0.0497315807503938,0.006177621375702555,-0.05366827555396793,-0.036006902150541475,0.01082536819240789,-0.12249207668560465,-0.08202984495031064,-0.010581938992888437,-0.0190193616631203,0.02766411068359936,0.004466625691503963,-0.010269721992913435,-0.08407867344354086
FGF16,,,,,,,,,,,,,,,,,,-0.031222228469432078,
CXCL1,0.009262362934417246,-0.056728921046677185,0.0336549751701031,0.013727238814803566,-0.0013031348060865674,,-0.0066480581433961666,-0.047571840846893955,0.02535276672209974,-0.033013613383194314,-0.008479606433058107,0.06896859941381334,-0.07896837591503968,,-0.01624181494282902,-0.04150090096760864,0.01992854452126546,0.018159480430741923,0.05629478977477242
VCAN,-0.12336892611621736,-0.01707388202142974,0.00018455079459814004,0.07212401065629588,-0.13692016496472842,0.10652163118580533,0.07476990061633296,0.059392030663340735,0.019200737140885424,0.0011780620517949896,-0.017747669799610396,-0.0440699567542023,0.10366489575742983,0.001992840931926532,0.0145650078513095,0.030646730561830655,-0.1213246001017623,-0.006874479870150117,-0.07781062938084532
MMP7,0.00705529107218316,-0.0879716618086829,,-0.04050262272822016,,-0.020126805914148737,-0.019604189326684878,0.018067168919595963,-0.007019493650879362,0.0011902990735422093,-0.00990336130636184,-0.003466553947418621,,,,,-0.1046101442180034,-0.06765154512327462,
PTPN6,0.01092982642979564,-0.05847325311873134,0.005362482700604173,0.05875448329375485,0.070659854112597,0.15502618269723045,0.0656327437651184,-0.01457589550838959,0.06245818429470476,0.05338603057828396,0.03832983946379771,-0.01752569616261242,-0.10222276332964565,0.007624395115993473,-0.03236929290470861,0.09642721628122412,0.02872147401325378,-0.029982826270718122,-0.005313737212392112
PTGS2,-0.04716309778671154,-0.014550624069069368,-0.04756887661080522,-0.040303594849588356,-0.0008223306828458794,0.0437077148184553,-0.05860578903135805,0.018955443191189934,-0.03819739408174538,-0.06821910904062693,0.07537240332770036,0.06673270775172173,0.023942330485818238,0.0009941445921088008,0.09578350411537814,-0.04968816009282976,0.0562187254902601,-0.020511728604194732,-0.024135291192877543
XCL1,,-0.03888916511437792,,0.004525737614910229,0.04139180718860841,,,-0.02870042148457367,,-0.016460317673889783,,,,,,,,-0.00831334166569925,
CD58,-0.10100457690152566,-0.04408544414653517,0.02898830769263587,-0.005732012969296455,0.026834768631933424,0.04335406286699912,0.0667080961305705,-0.06020610546764765,0.000566928878976391,-0.060170304176677625,0.024571362995989013,-0.0012820319696159243,0.059546548238069624,0.02443865726303677,-0.012183379291414744,-0.014423385816682966,0.0007095002726921954,-0.018625650746176614,-0.04944453382387133
TNFSF14,0.018642725871516035,-0.004100625531654838,-0.04391850573179883,-0.006604135749572322,0.049131171830967844,,0.025518902346705855,0.035494031191915625,0.1072615891257172,0.04011711091265426,,0.03157310644832491,,-0.056185483758306724,-0.0050744521518523164,0.0743649492404738,0.02182004593358432,0.027305582149644417,0.12453551201258707
CNTN4,0.019053833118378563,-0.03135094022540172,-0.022011988267731333,-0.003216553206594275,-0.006590458951109829,-0.008359748821307437,-0.02635053814936644,0.07076869149496584,-0.005534962861604012,0.04260085326725599,-0.0307510563323199,,,-0.06329941659926414,-0.0034991396296823077,-0.04030351557078641,0.04564198374438988,0.022706621529949334,-0.0268494028036569
NTF4,,,,0.06082007830093876,,,,,,,,,,,,,,,
INSL3,,0.01717884709155937,,-0.036282511448609986,,,,-0.02091648047353302,,,,,,,,,0.04825062419068,,
BTLA,,,,0.005031343479914668,0.04809567356572603,,,,0.02089600981454983,,,,,-0.052792233573786866,,,0.050161268351039456,,
MFNG,-0.025146772844145078,-0.07308683292733624,0.08728976149058068,-0.02509848140689127,0.08253238770476731,0.09409550522403247,0.013843738608461284,0.01768665474705887,0.010389169593834641,0.0476837892610086,0.03746902261281612,-0.04010290828438216,-0.131266751339231,0.03333192893453049,0.014653068789466647,0.05035204476026514,-0.032782329178375376,0.0019727549033982193,0.13288920144130936
ICAM1,-0.0499388176334036,-0.018918132390969518,0.0022975830977064403,-0.026685140549162552,0.005076690582833598,0.15715136631835755,0.05892506980374799,-0.029131703900716184,-0.0028641513660331375,-0.06308310305685194,0.05592125660863286,0.1364168160024826,0.0026857510053414253,0.059430134441538746,0.007170914477001844,-0.10345393017195165,0.04474170546372042,-0.049578052136873815,-0.003577400080311743
PROS1,-0.022982548481987306,-0.1136231850104628,0.05206977739958621,-0.060134505931003605,0.08437154785408475,0.05576936668490382,0.08417617950040975,-0.06381045893088065,0.07038773125055564,-0.008206276290241102,0.007201382733257837,0.041239303829461386,-0.013141625193647158,0.0459139408030209,-0.0020354758207570328,0.03517432244949811,0.02256397874315081,-0.06039747879016396,0.045659774224591734
CLCF1,-0.042241782794867754,-0.08899436912042653,0.004231934306512329,-0.003139653270559575,0.033854164314482973,0.21907257055728122,0.0028347799485354775,-0.046763472543841604,0.034945205250682385,0.030114838407148667,0.05852459669740838,0.06664703422469857,-0.14156971622065934,-0.09140590228045825,0.057096100978294206,0.04236525394502835,0.06796462173324518,-0.1227664885638088,
PSAP,0.07879802950063741,-0.03892548104376104,-0.012467211987162719,-0.036250574466962115,0.05048621966047325,-0.03530980543766334,0.05147338211933964,0.1040073271356259,0.06166247743518322,0.006347736657190737,0.018986184493835646,-0.10676026493485324,0.14777547797237792,0.026545288161386592,0.08776932886789693,0.09059875675265001,-0.0043273827240085565,-0.026588598612991707,-0.016291468686580834
EFEMP1,-0.019209580039037805,-0.09982369186547498,0.08852821037322268,0.07012069324246491,0.13590570874133936,0.1445491623947684,0.08623450929058284,0.05481987363562773,-0.002113001335413702,-0.012377735964959606,0.09603278187382089,0.08138480520932066,0.13792514204577183,0.05496347907680782,0.03451264444392022,0.048341597808511674,-0.13905513085625806,-0.0992906133766684,0.07449636237979294
C1QTNF1,-0.027366970706595797,-0.06542140089204024,0.02995472471998003,-0.029124446400628466,0.029804027454981,0.03127049846533332,0.013986264828223393,-0.05773662206530979,0.033619020393544,0.03870227979997644,0.03099825798168576,-0.1538974990105806,0.02692910422419916,-0.04461000603513304,-0.008265564371042623,0.09494320995537468,0.08075755775832856,-0.0538846356360048,-0.025285719520857376
ALB,-0.016405347198357217,0.009513234146471728,0.009774726925176502,-0.01266720819476431,0.07365743335881485,-0.019252484366022678,0.017560044607316378,-0.026937013029747214,0.006443766287484945,-0.008394646707734548,-0.003922810964924507,0.06359039402954486,0.029509618073221368,-0.06600821231261102,0.06945079488351102,0.0582255969160133,0.082375206710964,-0.022140957676133076,0.09301499645046471
EFNA3,0.04856947470194359,0.03511804731473398,0.019006826365345213,0.007985592580903396,-0.007231818560875572,0.0021221290632781197,-0.09806479042427901,0.06064896499321005,-0.018252014860142562,-0.03169737599321363,-0.003130938425298112,0.06744075129085018,0.06137630713114724,0.07176403889200063,0.03351182249096093,0.019049307281973404,0.09575334595379369,0.053117329470861514,0.08367294138568628
DRAXIN,0.04942458704339006,0.033967114414036985,0.08783964267660434,-0.04060578736764939,-0.02465312655610029,0.08004383976885918,0.05307801244975781,-0.11139685403281496,0.007576322841744215,0.015631812016802173,0.08290062345190617,-0.014493387281139402,0.039605487667051895,0.12702885644070397,0.0022470771391090495,0.0148687640375553,0.003519535204095807,-0.011563169173763446,0.06330074060486526
RAET1L,,0.06490739236104079,,,,,,,0.004145832001010148,,,,,,,,,,
NPTX2,-0.005301396631869132,0.008634091204921406,-0.09990857862323989,-0.04971094433809311,-0.01361484779839582,-0.09870737809188984,-0.06363982779688351,0.08303359958028311,0.011182813188056343,0.002088117879664083,0.06816013536007196,-0.04905228110721168,,0.018785944212558848,0.05251494260061892,0.03348016308604771,0.00021175258595150417,-0.01663611537887042,0.02753519472094504
FGF11,0.08610302997964439,0.05878540551895288,0.029768839145891707,-0.03956334815478492,0.048843015769586204,0.08397395158930292,0.03118246534529036,0.03743334218900693,0.05297800946599282,0.047751745776939795,0.08615946171789353,0.1320454979597258,0.027661125479836266,0.1603850130710795,0.007697700395445464,0.03557554631262583,0.1257463868146762,-0.019560058118858192,0.07050933604643406
CD59,0.01997710460598964,-0.044335018168967205,0.01922167716657338,0.038962088754777205,-0.07918424550845599,-0.015859583838869783,0.0024873318885293206,0.10751128117023934,0.025655972781364146,5.946173686086061e-05,0.0035011847927725747,-0.09887415323883661,-0.08546933896455447,-0.0778366544587378,-0.0038695697543915217,-0.011908472074834777,-0.10236265085706867,-0.05967301337308325,0.08057657554133689
COL9A2,-0.007301501158300344,-0.015204301429952972,0.013975044069521145,0.07670279916984737,-0.07470063845915778,0.06434916170120869,0.0555266643402892,0.06244797783750393,0.0665977205931392,0.06906999358497456,-0.031429051531685015,-0.01815311279011942,-0.06980370638994117,-0.02214663434289937,0.05689794096301005,-0.034095409268205076,0.04624515754757364,0.01646203156684596,-0.0954304774327122
DLL3,0.027317199982113582,0.011655591128875051,0.010112308160641357,0.08659612093355533,-0.025927497351445904,0.11584833576837496,0.03583694471967379,0.1270966577263784,-0.04035436267534737,0.07280666266090137,-0.021450528575051496,-0.042636792346942634,-0.147791370508953,0.09773365219848221,0.032573188121145666,0.16672233547813245,0.06862670228940419,-0.04886948179597646,-0.008243216459417238
FGF5,,,,,,,-0.026184994578137985,,,-0.02344244930825589,,,,,,,-0.06024425649434615,0.02793797164374549,
LIN7C,-0.057560203654331815,-0.0536812819710324,-0.02379897603807528,0.055613151321487454,0.01878804454825102,0.015463265347465421,0.0046001475136034815,0.005001574059155536,-0.010918303766431521,0.0017183698262878695,0.07034308576424952,0.002968798687639104,0.02553244629352117,0.004205436156393681,0.01713244046365482,0.14288230982682565,0.03284341521760119,0.040236120627425834,0.10036439371376896
GDF7,0.10149953786991808,-0.042408467704546926,-0.03580258127106763,0.002273672256568815,,-0.027500883591095954,0.05010583357772306,0.006953897042781304,-0.01543554232083645,0.0483402653720049,,,,-0.05986427079409072,0.060147585945996986,,0.043292672113315,-0.006384771893571307,
PSPN,-0.0018452341010780854,0.013148286689392488,0.026997246135307518,-0.014236528118792804,0.06325243413762907,0.002203839070000697,-0.04209825125028298,-0.0416375608936981,-0.004214921758930947,-0.0022140370563376597,-0.002158429608495558,0.02524738073167291,0.06160575279210814,0.07696029721965868,-0.002901426478316374,0.12752452174501477,0.06941242061863995,0.056559301169463866,0.03481409525490695
ANGPT1,0.01932741477448632,-0.037974531617140005,0.005628279182562697,0.05410376841078827,-0.00530147192555886,-0.02211297108646583,-0.023658816903337918,0.03847828100505962,0.07596240179547653,0.06513918060583314,-0.010579039957374652,-0.01086530924451919,-0.03634324717434994,0.03125364415773452,-0.035472987086560076,0.0003409482509649511,0.005944407883906294,0.019862110127543697,0.11963778112252589
PNOC,0.06562807375441225,-0.04160364593743586,-0.022435846711359862,0.10176492452065043,-0.07614863541817585,-0.049391675502958456,-0.07029424355476467,0.06803891311274388,-0.021811316731868348,-0.022958309516432324,-0.026887547899758713,,,,,-0.06470213400328577,-0.02427066411910946,0.011723856886500796,0.03586754843876484
L1CAM,0.04468158773212687,0.01803716318653429,0.03961064760092596,-0.05049909316215296,0.020262958574831208,-0.03245998885213146,-0.08261862589130059,0.0726898974187765,-0.02726851617134593,-0.01866097870393946,-0.029388368567567807,0.23600856869072623,0.029924707783993146,0.09557977613477682,0.021164404093120523,-0.029666732501153738,0.14856350027578258,-0.0010982939774482454,0.09075129377611268
APOA1,-0.035300800434145414,-0.005529214148059463,0.03674790311787384,0.08216956757532196,-0.0579304309227604,0.03351394382720013,-0.027173585880397193,0.03256074617489426,-0.06255428715640925,-0.048788474763177436,0.06612038219420217,0.0321072369872668,-0.054256800987582586,-0.029204611398318658,-0.03780477618691245,,-0.013213711319417381,-0.02737081362094934,-0.05060423750989096
PSEN1,0.07091487260021144,-0.023203025513380326,0.08296566349693736,-0.007236997094035484,0.020344503766171487,-0.008302912534269732,0.093384442685851,0.02012962897759317,0.05464930979737305,0.0988653224651537,-0.012067717501667888,-0.06468343654087083,0.021319801224444993,-0.06383297184819844,0.015219761546951469,0.03208108401992016,-0.030162614891727505,-0.01632867677231266,0.03262095092033616
CALM2,0.11399604752630196,0.007404458196146621,-0.012212010673873876,0.06969468607928342,-0.04042178786400616,-0.13767048424258546,-0.060167919580913755,0.1273892600455348,-0.023180655304355452,0.0588403668856712,-0.06775763243782061,-0.19812895744849085,-0.022089101628766584,-0.07773851945158645,-0.0032020055522273276,0.010082319997322607,0.01098601562648588,0.0876992384817394,0.05497822333355969
CLEC2B,-0.1259658593431749,-0.0674870272924595,0.025893483073987842,0.026780316175477513,0.06747328986913016,0.1345120521414204,0.007318619898082807,-0.028591598602490928,0.039325188894590475,-0.06173728586054976,0.025513028621761625,0.011620520454595691,-0.006530283287734873,0.055501242400050874,0.045160818503624245,0.07244354904499081,0.05223606931013035,-0.04392644760476313,-0.04666257117793443
NTNG1,0.04364354262469402,0.04538833470418495,-0.061553785902988024,-0.00895132004639862,0.002484048197730508,0.059270239258660797,-0.011304837389828477,-0.024595475790565334,0.016457430721750512,-0.05678721000748675,0.0007027338558261424,0.06844870301944835,0.09026876442875922,-0.011548322584002693,0.02706281109290778,-0.0032164737091855107,0.035833191533702596,-0.014550097014109838,0.011968061157673278
LRIG1,-0.006236219120943768,-0.008644897911777496,0.028147008046403292,0.0415959307879249,-0.014118317727620294,0.026787354554157913,0.07484096099890797,-0.03532532165857737,0.020788581478926302,0.09369525268909035,-0.036512261640175514,-0.13697414564743562,-0.2394937415891107,0.05519038563283348,-0.03362795154909578,-0.04566008549402075,-0.013258928852417829,0.004047544498338756,0.1457148945535981
CPAMD8,,0.0453413017119201,,-0.027072885789212114,0.004432940811844776,-0.027199109997891303,0.15808222348081083,0.009408330156891244,0.07059752671318133,-0.07600756403412064,0.00021761166684690375,,-0.014611724274078558,0.11170034269866866,0.015678878764741628,0.05200819698085309,-0.02464021869632252,0.14885184105412316,-0.06652729884769189
GHRL,,-0.014311547118134968,0.020860893888508095,0.005192713294278835,-0.03546238365477772,-0.020466925056623265,0.015211909370534708,0.0006598806242892019,0.010618453556966936,0.009727937749259345,0.016633345651220134,0.009756752182072207,0.038661903684094556,0.03828568224724358,0.029279495336754308,,-0.03382549529266599,0.002827879902610868,
NPY,-0.021095565255069275,0.009348741318317994,-0.007147546276729173,-0.03284001158895316,-0.03573621956707286,-0.09077450656687876,-0.06258874474498476,0.046107986445258375,0.00236954935791151,0.07281543118116682,0.005792791017659989,-0.0614089088909604,,-0.053288111861247926,0.014570440234113118,-0.10509170436872782,-0.01555158334060142,0.08026747914729343,0.09538765075848527
MMP2,0.06069378536971442,-0.07643143151359436,-0.008146987393940328,0.020336026434885003,-0.004385392636512026,0.1062861700445231,0.06676833106599425,-0.0673062988980536,0.06064420395568969,0.004419554641909585,-0.05877664505430499,-0.1134196578157962,-0.01615278693567996,0.04512436155191879,-0.019281980356862134,0.10466820446324107,-0.07329109764636185,-0.003551753983905249,0.02176016400301397
LHB,,,,0.03167371357416843,,,,,,,,,,,,,,,
PPY,,-0.04576131614631711,,0.032833665652080374,,,,-0.04036275797562014,,,,,,,,,0.0843072141453572,-0.04303203648937637,
ALKAL2,0.054800450534557135,0.018714912301086403,-0.031597016606202066,-0.025523825692554795,,0.007529558402766076,-0.012423029392503143,0.00951743358039464,-0.01491501393157228,-0.06284954248125374,0.02190080682148301,0.024284015774957955,,0.027630852122807907,0.02253806998723153,,-0.003519234111635328,0.03185448848749192,-0.07720652775450784
CSF1,-0.0823607703533174,-0.030870074314516195,0.04765823169604893,0.03507039111636005,0.017910673654465525,0.037231154434188486,0.035310591619261596,-0.00452873735352043,0.0029175619160864653,0.0802520683300684,-0.02085747044351017,-0.007303738944144056,-0.14027024267542676,0.022231087451041846,0.011053207361736053,0.026657201947191393,0.040137049145764485,0.006448243619270153,0.04012192099905666
SEMA4C,-0.006642836142695537,-0.08407589706595618,-0.01513820642630236,-0.03572015560238682,0.0558899228104466,0.021197682166618596,-0.012681955383141284,0.0035337748317402786,-0.027201818086648507,0.023291348506400123,0.011957738050626315,-0.06747809987774889,-0.026132963321207982,0.041394203160152805,0.052658618876344765,0.09321993219434499,-0.035437852962801754,0.03727844345158107,0.023826977336910877
BMP8A,,,,,,,,,,,,,,,,,-0.021106848920792398,,
ICAM2,0.028397773884291003,-0.061645862790705525,0.01437446717546638,0.03146370700552878,0.017944381516074734,0.09621000294042177,0.058737495476097606,0.03183890313018105,-0.00802025165681953,-0.032044801349775866,0.004416057476062234,-0.0857297987679498,-0.011858880758191028,-0.024182205379755604,0.04170757295303351,-0.06916436005037244,-0.059099275330187155,0.036584203821585094,0.029702518922589096
SYTL3,-0.0064842378585591035,-0.0032214679010945206,-0.025941318275751874,0.02774199467051369,0.02637392859834121,-0.02644335733706717,0.05674625189173534,-0.061525819563143,0.030186381636223277,0.004619254054857844,0.10756601547475064,0.14428935923505143,0.03260011081177317,-0.048773936181222353,0.026052495146197143,0.16539490395419343,-0.10145256724029263,0.008064732346610776,
IL1A,-0.03437918611009637,-0.0031759148456408787,-0.014603303709507562,0.001120196210626643,0.024605144003066914,0.054792023418676734,0.03017386991588397,-0.052106596342615163,-0.002270224490247261,0.0008253193135812521,0.08831996583600528,0.013873910760012778,-0.08953938442535371,0.059002115648830934,-0.017578995811778488,-0.005403728400371023,-0.015460377775404712,-0.05442067906163697,-0.038261737759738595
HLA-G,-0.049389364300281464,0.05916473898863327,,-0.04471578297337498,,0.08461300706411566,,,,,,-0.0500053732443216,0.0008001736724460553,,,,,,
PGF,0.13560900780668209,-0.06378860377643354,-0.02807283769786935,0.04668691137254903,0.022391881396453216,0.1259078219032214,-0.013156492364199666,-0.02915743234812806,0.013030546263570152,-0.0038449845979844645,0.0756895567739092,-0.03314697868061359,0.08644665223425128,0.02232394551527771,0.03888748523702574,-0.06272852758185422,-0.02817675620131455,-0.02521966466354546,0.09471232191982547
LGALS8,-0.038388603113993607,-0.08193226447197087,0.01703606562597642,0.1148902283882061,-0.020829418077143,-0.0048759601409257124,0.05153440283229097,0.01731764101169521,0.01361355433518457,-0.027745087778345934,0.020609028237857034,-0.042101416936968374,-0.042696109535281954,0.1598938145456186,0.019910024955449173,0.07505127827537261,0.02651159602227453,-0.019227656530468106,0.0741364045636334
DKK3,0.03194813811545775,0.028862330063170138,-0.09279146791122166,0.02402914552912058,-0.027344131183722892,-0.10396888079348479,-0.06671957115872275,0.07305934101087197,-0.07263146780989757,-0.008288492809815437,-0.05516939495135086,-0.05054501262936884,-0.08814683760060009,-0.03914430225710336,0.08564461848366983,0.023264542090558317,-0.04725687827449292,0.08191268906567067,0.19727917859625468
COL16A1,0.04996453805969525,-0.05107905299416125,-0.011012914120549621,0.0014158794467998967,0.01618476167883518,-0.026190190739448324,-0.0059996814054871575,-0.001503291048280881,-0.026801703387493093,0.07656236709008339,-0.0434702356368713,-0.13040045388922342,0.05111095499319643,0.05877456203259226,0.025307914229179402,0.10767801339493231,-0.014254686362351363,0.03314495936506782,-0.021501867932337507
TPH1,0.009282934858495627,-0.030662500558484986,,0.04886957675257979,-0.023618275489161983,-0.01573948503568839,-0.0281588791386837,-0.01560216150548113,,,-0.012217269096308166,0.08100977796424318,0.027251797962096615,,-0.0017395800956812551,,-0.07499069911802472,0.056562020408500405,-0.022474246368467708
TNC,-0.03777496742362242,-0.09173559753481485,0.08893868797251867,-0.04445741193321966,0.02788936865748621,0.130269879970514,0.06361373515648332,-0.1308019068352613,-0.010978012826268875,0.08404423236149991,0.0835107702232505,0.08882644240927266,0.00912365090319959,0.06317740063786963,0.019659398706394198,0.06885185398608785,-0.07486051423998538,-0.07076571639575761,0.003040530758053717
TNFSF9,-0.03942786815216234,0.004614945353589076,0.0066156047043460595,0.020732930204515932,0.0288770147613181,0.0301935053749485,-0.023726593337199443,-0.001000625458053398,-0.01863992127201266,0.015717888283866843,-0.05578043488708136,,-0.09111276924095678,-3.433545063146161e-05,0.0055954013015783064,-0.07868619753587773,-0.007045785100303851,0.07582374887114242,0.02761310264480708
C4A,,,-0.007970309098992151,0.0033897569629023744,,,,-0.0024173810535220493,,0.08442415594977268,-0.004438554305889899,-0.040032461466276856,,,0.014487148349258095,-0.08834973312464896,0.12143203086870107,,
CNTN2,0.07016022415328878,0.036767259952452155,0.04098942957587945,-0.04331983985333916,0.00010090629651687776,0.005025251482119597,0.041240418416371674,-0.015609302977338388,-0.037679038121790576,0.1412395151663734,-0.06934464836265146,0.040558214848744875,-0.0017782314645286674,-0.14440366624044074,0.029087840055975582,0.02906832400451753,0.0046563949910622005,0.0643904762364307,0.001685745064196834
F7,,0.029493394468363868,,,,0.09331056012251752,-0.023687837714733505,,,,,,,,,,,0.02134901074277805,
LUM,-0.02951721931444545,-0.06384781731974724,-0.042442901789349556,-0.008330926967014651,0.04671891581483076,0.0011138312250268017,-0.013656717925138232,-0.059029076097145014,0.03977390845894472,-0.08407315431776656,0.016075136327018846,-0.0828021162178298,-0.10299880473442076,0.02711725867867151,-0.014122413562767291,0.00045325674709126307,-0.12795169158865502,-0.023563451009343477,
BTC,,-0.0020628732279455377,0.033913998128727495,0.004011783388716158,0.011633792822083327,,,,0.020016406402687616,-0.007169793220214877,,,-0.03113870125665673,,0.015425174883919718,,0.0009691998641184862,0.04147256035813331,
APOC1,-0.024628789693001196,0.020024030493932116,0.05841248189846533,0.15752520856432395,0.0012540880919868702,0.11735717257239403,0.07702561603016705,0.06241221681255563,0.09263153284208109,0.052710069425033076,-0.014982051951899777,-0.18796911096219304,-0.026507032550778284,-0.004848038825167455,0.009269352102216768,0.15798744786532415,0.01051403760801748,0.08544434313311146,-0.06879919196571714
PKM,0.05548588494548599,-0.01784610194842455,-0.06596665562674922,-0.07463690697119758,0.06444380380459214,-0.03630233503054525,-0.013929010777740157,-0.08908097460819889,0.015478393928462326,-0.041286922310958485,0.0924734160389031,0.16679555963288034,0.2925855811990603,0.16159916768477178,0.04269089056961435,-0.036783528715435415,0.049228792622687555,-0.09546797895745839,-0.0161370267893163
TNF,0.03269243501224253,-0.05235080651161413,0.06494467786826699,-0.01664206784858363,0.032065301120438414,-0.033582836302572604,-0.03476484112356858,-0.02482632202303142,-0.048242993489234484,-0.012115530078356987,0.002639362662967605,-0.07488574256427619,-0.11133013736047885,0.04571340445998649,,,-0.016444472834287398,0.02872840304732154,0.0037044091173464417
GNAS,0.11437765682853733,0.026711997097016733,-0.03500131842018153,0.058107418927927756,-0.028624452025831453,-0.09572056403240112,-0.1135735049788305,0.006609528377581021,-0.035227725813805795,-0.0324170560501074,0.034781849951878045,0.1270865690799547,0.05774859666482933,0.04872063403217203,-0.05520133091399581,0.030063229785858566,0.03141634889499295,0.03274599817653639,0.000330094317041576
BMP8B,-0.016590234576103754,-0.027324992296722223,0.017294692008458398,-0.012874651652044242,0.09856605473219271,0.051229404792039496,0.06031429897250398,0.005139375729567567,-0.05449011589408241,0.06364940728691863,-0.010360995848280664,0.007776007359428628,-0.14318609334580357,-0.06445823320592618,-0.008980065960370799,0.09853585835028393,-0.06427824928362104,0.0004772667313995692,0.04969327668533537
LIPH,-0.031295649140526204,-0.03066249300961708,,0.004899882270168793,,,,-0.016046162379883006,,,,-0.004087076180905042,,,,,-0.0006550499370170994,0.049571513965485293,
CCL28,-0.04633689370943327,-0.03447650941377732,,,,-0.029396469878609843,,-0.04994122262249142,0.0009583538375622552,0.10135183480800339,-0.012786600962325858,0.058074767763306265,,,-0.0024891083945023916,,-0.016389513826740962,-0.02873342474046404,
