,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ARF4,0.050553391605986424,0.07237994699533053,-0.01812912068900056,-0.0813407644196444,0.00477956277857796,0.009423170176255415,0.13959355879070362,0.09500792778696243,0.005723861955496243,0.01286661833546678,-0.036098241811494056,0.07779809112473376,-0.01739865422392868,-0.060467917503728125,0.0775333863401639,0.08006099776410365,0.1331072405911967,-0.01084123336476441,-0.007478233532983068,0.05850204674108916
CXCL14,0.086217953388549,0.025375339748154868,0.03598401530269104,-0.03753588696052401,0.01277789671996238,-0.048601017793314945,-0.1457230446850928,-0.017969828960176036,-0.014532291083050352,-0.054706111087024736,-0.036460092849470285,-0.03614186090990814,0.07863445703810878,-0.03758133714976246,0.09366592726202479,-0.07799818438377544,-0.10724674628391044,0.06090737665686244,0.005634977201102929,0.004700428206802304
LIF,0.1156947437995299,-0.009400594568447945,0.003720889391022092,-0.034288119377411455,-0.040656999322739036,-0.04918184453796012,-0.014543609896164907,0.11773741887360491,-0.027386459472194907,0.016170996153321862,0.039549348714414206,-0.03985026642281842,0.0512568056307381,-0.06578524138516696,0.1068893517824369,-0.0026747733633391167,-0.06796090685756681,-0.03681706719981229,-0.004064593857190923,-0.033750232948199635
IL17B,,,,-0.02620656393938902,,,,0.03681998393886424,,,,,0.04807508759564307,-0.002901516324018965,,0.10709708195270064,0.0880463813885563,,-0.03916449627491656,-0.02340358012342743
MMP1,,0.015656839274371042,,-0.06643504563835438,,-0.04222255030043094,,,,,,,-0.02339136150167017,,,-0.06473639476068314,-0.029354535694970128,,-0.02836022714153068,0.044856849101712754
MATN1,,-0.007773817229732019,,-0.02911962281561189,,,-0.026707128855334487,0.020035855996295347,-0.021376907679548397,,,0.0332502429375191,,0.0237120673615075,,-0.042986919586987735,0.02130787085699484,-0.004127942109234715,0.027163383508872676,0.01526760026733512
ADAM28,-0.07968345608418945,0.12816432525644314,-0.022184850848243707,-0.014149306022772527,-0.003287639332618594,-0.008339910442030068,0.047989877315952285,0.08769117740888813,0.061093115461031244,0.017418051971277132,0.07095755389500713,0.038311211495720636,0.009625837185417664,0.006569320368923212,0.00020648605811089218,0.06014564804254241,0.027557943617379347,0.04785995178664809,-0.01818760349043208,0.0844830035524387
TCN2,0.04350148029277588,0.05262787584997399,-0.04314541966105212,0.010938365713685928,-0.061946923143252106,0.02706044335847131,0.07030068337647526,0.1452727522663951,0.027239354638383867,-0.04842831953055304,0.047556144623957845,-0.055076614536053475,0.040035061500561527,-0.041278496141657794,0.007151319877774602,0.025317273207523295,0.05566383753187445,0.013306075306344518,0.009416515241947986,0.09848878198956114
THPO,,0.039225697109243285,,,-0.04695872775564763,,-0.03797870173586544,0.10161349704636943,-0.02344916868936151,0.02251625373712823,-0.03017451953518196,-0.02342925067143509,,0.04156181215413811,0.06074506293410813,,,,0.012108224723114527,0.08740641693196269
CUBN,0.10113614725724009,0.04489159218068836,0.14511365178255722,0.021327234122142776,0.030357720822878187,0.04404018281214345,0.048366455637890673,0.04172991194195882,0.004798189793718795,-0.02006250117275129,-0.023203240183103286,-0.019759027387220747,-0.028239595974315163,-0.01242291090969773,0.10399731642457051,-0.00585709213111082,0.13167463832626194,0.019465167704842003,0.06238962734232677,0.09768322879160966
TIMP3,0.028684772767816676,0.020771626850923815,0.07223386592626084,-0.019754706513769996,0.015214045621050543,-0.02147441204431571,0.016834134641195743,0.10518675028992412,0.020099198763178575,0.03616768779423195,0.0699376675687087,-0.015511139515492352,0.03908650671999261,0.03625891049414817,-0.05644187176668313,0.031030529089966997,-0.00793272010736276,-8.262249380768461e-05,0.04059511760034417,0.07830710557250986
PIGF,0.03169679529494066,0.05841531611265305,0.03406264034096728,0.10273290428260724,0.033238753436541875,0.06249240551855945,0.09894560560428561,0.11009615446435189,0.04754593026701805,0.06650102912809934,-0.05606287704257053,0.06049199656096966,0.09082472618668361,-0.03048740916467718,0.07519831441641099,0.03922373860699586,0.07693507837769156,-0.00494444676355147,-0.027682112545206847,0.06749338767453658
CRH,,-0.01612151312240999,0.06604786247553966,,-0.03225070222903831,-0.012201617278796668,-0.02250631886589953,-0.05334263078281917,0.043833038087609244,-0.05282379514537139,-0.025885421142184374,0.0312903765591282,,,,0.02600329247786216,0.0779346378290814,-0.021491857617758126,-0.05018381432813641,-0.033182152260240134
BDNF,,-0.009464827597088858,0.07438290431719202,0.06836784199049693,0.055569330097082356,-0.024410324271171416,-0.06887910471519218,-0.11608949279650349,-0.03542737259404703,0.030995509036464645,-0.029950374214456624,-0.026387353754725413,-0.005397966406331618,,,0.047277431228927976,0.04051627687646604,0.0973517781153227,0.09080922565959264,0.073875799698518
CCL5,0.03671972929689405,0.03694104155890836,0.020521751133118018,,-0.0029926703306031458,0.026042207066097636,-0.03287619265436209,0.0692883659459777,0.04418764674264408,0.02582146805785464,0.09163290287898848,0.0005472152127494014,0.07315189896602746,0.000180248732904349,0.0781152856631833,0.08056895758087934,0.06176495675558377,0.018423086671735468,-0.027102556576389925,0.09162772354914189
GAD1,0.040627395745667684,0.06233668084151489,-0.031222591037602252,0.011252734330796354,0.0599202366597387,0.02580140525949698,-0.14329134119975798,-0.11298263159673444,0.04969454125556519,-0.10474616552917869,-0.01945834157727731,-0.06371838204477498,0.03197497244255155,0.04758965790635434,0.00206246200406829,0.025737459573619607,0.09995068237927245,-0.01888093065419396,0.07389018317082789,0.014878902019471544
COL14A1,-0.022596489078500055,-0.027958224930194342,-0.020187698039816387,0.07058105130802551,-0.004790489386158976,0.09296265728006133,0.041260330112200955,0.14810562012754544,-0.046435269539774886,-0.014848915926276504,-0.011224454594949966,0.02520412593751815,-0.06172272821233953,-0.03617499168847349,0.07593469832977631,-0.001123946285621234,0.00157799126642887,-0.017474564996174367,0.07342791030096302,0.10973167919324502
HLA-A,-0.005528534576523996,0.056080832395812304,0.020128027102191637,0.00851515696427247,-0.015393616085411095,-0.04252925951225265,0.07578163678088667,0.24149029807877712,0.0684305634849965,0.0478510808824885,0.03648172910276931,0.10468203068051558,0.017540524685991318,-0.03296826427014792,-0.0040388494022731754,-0.13082590693805246,-0.18713076943555612,0.0527154419251932,0.03480095545852901,0.040884762249160274
CD5L,0.02646591244570912,0.05104220922328603,0.04139736238462888,,,,,,,,0.05545461239150023,,,,-0.05374020654609369,,,,,
FGF18,,-0.027770972683324246,,-0.026206534674214476,-0.025622941742801858,0.0019463141175809276,-0.031226037339541886,,-0.011106201554825043,,,,,,,-0.012522656884412705,0.027382269643070358,,-0.0020491173620853,0.0003574854338861739
ADM,0.00014727759737163539,-0.047512160316115944,-0.008646309859832516,-0.10027606972313258,-0.007636489274544791,-0.13414676307325757,0.05736369159311516,0.09567516011838935,-0.05665181873549879,0.059131745212856676,-0.023857866830207342,0.06202815504757385,0.09913540011590938,-0.03297103619017568,0.05754342739951769,-0.057246355167636966,-0.1572783535450541,-0.008023958314474484,-0.0011166038040783747,-0.006570763401958591
CCL15,,0.056985567154200695,,,,,,,,0.04529853886343831,,,-0.03416297245629753,,,,,,,-0.02503408569232105
GNAI2,-0.042515690667802586,0.0637137165139764,0.0220069829813715,0.06860543467149957,0.0010589928939339966,0.027167441360527584,0.19198628391908487,0.20855759876111998,0.0013799833946697081,0.02681646259226326,0.07837027082431414,0.06462101050441833,0.0963129544157437,0.004335951927714033,0.06442475149472143,0.036645105300152477,-0.030417749258643063,0.012340776845086072,-0.0242120338781061,0.028127443912667523
HDC,,,,,,,,0.11304305775395203,,-0.03902513393805211,,,,0.03489412001935603,,,,,,0.07065101470671419
COL11A1,0.037341487968443145,0.06151498790288249,-0.04277641055208468,0.014530430117446497,0.006260877087946548,0.06531876594733033,0.20277713725639768,-0.050206573768863595,0.002328370137431811,0.041685599980862006,-0.023281356185262538,-0.011510255809396703,0.02918406359059676,,0.04909926098628357,0.027566071883551688,0.002932203790601859,0.03383335836173633,0.039851102432264196,0.05266748498678952
NUCB2,0.0470260727709632,0.007642616332810846,-0.0077445594513763484,0.003701768998926651,0.00944025376278542,-0.03267120094837491,-0.013661619469546044,0.10024666099934852,0.057090923388092886,0.012385803057528849,0.03589156882352102,-0.020035944949459362,0.012865762982822646,-0.0849808667140509,-0.0187910409392726,-0.03835883073758677,-0.07936749544904094,0.03389682631995417,-0.005648738381481034,-0.02509570834751409
CXCL1,,-0.012890769756630477,-0.017354777387739696,-0.02582295202138484,-0.05520549945851068,-0.03467157189469383,,0.1402981570873252,-0.02524497637846433,-0.019400744915244843,-0.02981356838701664,-0.020597357599873117,-0.03658757817048183,0.08514399995532171,,-0.08869766634180536,-0.03255872708412542,-0.01183580362525914,0.062124242136796515,-0.005371954707966187
VCAN,0.022886228453747083,0.02302117699500247,-0.011209968738133468,0.11455808288343212,0.030562920257418604,0.1195156563164405,0.2203956924713002,0.14852159375365687,0.02519131142019599,0.0016136423413792163,0.00910889298597785,0.08371229826269624,0.04960549601782943,0.009499810146440985,-0.022436082376723038,0.06455406273315993,0.08082067021477155,0.021631372944126356,-0.008087011565748524,0.03996371425269311
MMP7,,-0.005846146204505026,,,0.06119684280628021,,-0.027664570661291816,-0.025320142792803545,-0.021111760406870576,-0.02874828973142239,-0.0185316902565973,0.04113706256678424,-0.07788556541667385,,,-0.10554647840305799,-0.04434783943115534,,-0.02129844542092419,0.05398417451204957
PTPN6,0.04687785977058324,0.05488923696669603,0.04978677600047531,0.05370726639132222,0.005284077903831942,0.042145869334871015,0.07742543814468572,0.09462365137024996,0.05561304035706356,-0.008458208467908204,0.11112123093639097,0.02060124670533797,0.044835986190260566,0.012694917726895684,0.1323385804320074,0.003847731922206178,-0.010181214265716271,-0.027614352119788244,0.1156593238209815,0.047541046471565485
PTGS2,-0.03960718865849715,-0.04768769478334207,-0.015488228453273462,-0.07571440140194662,0.038476230391854604,-0.06809449966649506,-0.020369603056402407,-0.141793155440025,0.028933955362559938,-0.009564019123943985,0.04762139966857896,-0.0016031443406282935,0.018405687539206943,-0.1165824965097426,-0.055867998595747884,-0.056095836156021976,-0.08415383236374678,-0.017763688951854276,-0.005361369216859341,0.014191092139452334
XCL1,-0.025328716104243698,-0.007959096092562354,,,-0.027878677617714478,-0.036285435580566044,,,0.021397657065706385,,0.020771171165535653,,,,,,,,,
CD58,0.04057158776343898,0.035616563902930276,0.08636279721420038,0.07888818446555426,0.031545094474635764,0.026581325930830766,0.05494725028033582,0.20629755318695445,-0.006476265599842376,0.007305079817868881,0.06947686397870927,0.08510707300718452,0.04712071011418395,-0.08944545578513703,0.12222406815103401,0.04901742134562173,0.09613724377780149,-0.06661882394782276,0.009038648423045798,0.00925847241443436
TNFSF14,0.06348643700728873,-0.04975522292717521,-0.018100460666040277,0.04814799475943711,-0.010888546600403138,-0.042896662623298845,,0.0028029756904479125,-0.02284987547452585,-0.006610911434507514,0.004855118202929934,,0.08301336070984931,,-0.015509281548376778,-0.038750716085364276,0.04130140612589346,0.012848404747191709,0.03700361831448389,0.013387614242480679
CNTN4,,0.04807676087366101,-0.014168982868538068,0.039691328602725715,-0.01871356660719448,-0.056695156030595696,-0.0703146473155636,-0.0899065974771445,0.04804000141454763,-0.016150083244889455,-0.024992322492071714,-0.016677001504488212,0.0353598375600222,,0.10886301461533025,0.025446618963812073,0.050215469742563766,-0.043680363183969055,0.13035611007533066,-0.02284756287679331
NTF4,,,,,-0.03526530631389712,,,,,,,,,,,,,,,
INSL3,,0.026745487899985022,,,0.14223633945153513,,,,-0.024344080192872288,,,,,,,-0.03309870832103559,0.09057462123766087,,0.004661554566731239,0.15589346593308914
BTLA,,,,,0.029385742262619377,0.08216426253739739,,,,-0.0029760557534173854,,,,,-0.013643539855996636,,,,,0.04425357041708673
MFNG,0.03078480734972025,0.10489397904030903,0.018411401980471295,0.022378413494388082,-0.01575842155305715,0.031023033386794095,0.12748920993916424,0.17006515548052586,-0.017921269088438874,0.0009350390500868845,0.08271593241945631,-0.009796221090824994,0.08840195274052795,0.043177776298484655,0.002047090885084378,-0.005267101676405697,0.07414968452772798,0.01299317073297631,0.0429529630291634,0.08388674865755871
ICAM1,0.006669107861051901,-0.029151140812459113,-0.0063374045206110625,-0.055022235796020516,-0.05112204063955095,-0.07981616257306998,0.07666754717554715,0.14500243559625978,0.04673595800126858,0.0031752053679690896,0.06041208176854549,0.10281459990532037,0.0274538582481694,0.07098992999082884,0.04841790273383972,0.016406312800935522,-0.041596810672492386,-0.02997694722609438,-0.03747499612778286,0.03991301413204052
PROS1,-0.09945291102926422,0.14098619164846718,0.0035341069021420013,-0.0007431499931005187,0.008771519125459272,-0.044959098210734266,0.166370582501985,0.17404780524083832,-0.016914105118950255,0.06561487176752132,-0.03181027282124003,0.017503628963052784,0.11836385010054341,-0.0076806515616204005,0.11038212343702018,0.07519596303666305,-0.03204072929790563,0.004659692275582021,0.03154090095700879,0.06567307073752374
CLCF1,0.03437581571969042,0.024110977263775795,0.0032534078380734755,-0.010050843755122064,0.01756415925307885,-0.05084882735419676,0.10583069734453156,0.0070265097621987245,-0.007368072719012612,0.03458981638864369,0.022261727933214067,0.03576451672706876,-0.04311479547235263,-0.01647828596087827,0.10934701534859922,-0.0012421919952655543,-0.0009992953459907385,0.10025882212780413,-0.031103117582530808,0.03145916693052619
PSAP,0.04788315535627618,0.06070228511573779,0.07043310345492329,-0.04397643641124005,0.02055799785064738,-0.05153057441308441,-0.14563933788308822,-0.10748184124613712,0.07077383332228643,-0.010610079645341221,-0.03038914638601958,-0.08703907676635872,0.05981655199008014,-0.04567210141131493,-0.03985514517536038,0.013769020123785307,-0.07651917166327461,-0.001427732115163305,0.050590364988593636,0.12402588092166503
EFEMP1,-0.01719745637924938,0.08469146925669946,0.03903374269311338,0.03158264728877375,0.001182522673686595,-0.003569745847600845,0.12997645131090463,0.13889901442347652,0.08798877943931835,0.0513304711940773,0.04859554165223363,0.06415265150929976,0.025372310900830312,0.0437251420969348,0.13918750849888561,0.053702477288152924,0.03890892166313767,0.006353946924450702,-0.040429428873996136,0.026705734331794784
C1QTNF1,-0.0038441511611023885,0.08983099080537456,0.01645981412276711,-0.030535117635822118,0.01977491232099827,0.0061770517024322315,0.15544875660273205,0.1608140068765679,-0.0011444042377032615,-0.03476677849503673,-0.02779986909342443,0.041060223685361726,0.08282992691276711,0.022338493750104067,-0.008521154582737316,-0.05635505941384825,-0.13279058751951955,-0.007525556877816349,-0.021213423616752422,-0.029370136358428535
ALB,0.060232378089132683,0.05559534527237195,-0.02387710608916919,,-0.018812746777034168,0.045644830825913446,0.03110285369158018,-0.02417505875822003,-0.026577350500799048,0.05117939586396881,-0.0065184457290571865,0.05569332125576261,0.019518242891690584,0.06671393524023375,0.007116452020749363,0.1088203026875535,0.02138412676417729,0.031599097815164616,-0.00786626600629866,-0.02736577194167754
CCL13,,,,,,,,,,,,,,,,-0.028765857566009394,,,0.017205687569350085,
EFNA3,0.02393617012975961,0.03465027094531854,-0.006355951668689143,0.018864070332063863,0.014015390805986034,-0.05211105533039497,-0.09153682164041223,-0.11789301333803567,0.011705741631568609,-0.01740950768338191,-0.020091225330801057,0.015968685213977426,-0.05555400659789733,0.024305670666592397,0.021877004470959582,0.09713194123864875,0.034477300773843964,0.05826258533428882,0.03019406529562195,0.060442083068637284
DRAXIN,0.07342390119439675,0.04448509326702273,0.021671510130438432,0.045329571061507964,0.010376957698648378,-0.018497042404208984,0.1423054552528666,0.15207429025711955,-0.035691982133655056,-0.02598541871081154,-0.0035612277011171827,0.09593509488986106,-0.017896964292036414,-0.0353917852727478,0.12221375565642904,-0.04838932874993083,-0.08705821880683665,-0.03404629918880712,0.03478203741937932,0.09444269594176491
RAET1L,,0.12980696975085923,,,,,,,,-0.03112338695909768,,,,,,,0.03990560717918184,,-0.008852004415503788,
NPTX2,0.10047381548564144,0.07395293017510268,0.058073586615220815,0.10299368048403033,0.01575332395294757,-0.03417941694481432,-0.1637396993770094,-0.18203296641852626,0.07471272197654245,-0.004337792425059694,-0.014563780123234369,0.037550612892895394,0.08984859034397735,,0.10276820680656522,-0.05158217546104123,0.06049506640267949,0.025112129113958336,0.03248105216709161,0.018172946490111107
FGF11,0.040701301097686965,-0.0007233324043765889,0.00959830901499003,-0.04856932596067449,0.01979046475454761,0.009697456094068186,0.1447832149976694,0.17005677017517074,-0.02269404803380204,0.021721436995316142,-0.026570466643956164,0.06718299315988087,-0.049247609514144856,0.07446130315066259,0.024074417423753505,0.0252065848392873,0.018400768519400673,-0.0527652938388812,0.0179339908381429,-0.0059812053814483
CD59,0.04546586499913628,0.07366762786609701,-0.0007637780519733241,0.04489452923305457,0.007912516509493197,-0.04455285467570103,-0.10818026904689497,-0.10990002263625133,0.059424317013165764,-0.015844588898792658,0.038645169232589656,-0.07080844193433056,0.021052907661316823,-0.028335075146867852,0.04667174657734321,0.009435372285693256,-0.05032783704728407,0.02596558655419396,0.03965173201694742,0.06158559393315913
COL9A2,0.005855184385235152,0.05050569937869003,0.04857842845166803,0.007953045537772296,0.02310070327688143,0.15036117123638712,0.09631195072295812,0.08271405079164325,0.02890634588072237,0.015508527516489842,-0.013718320108302665,0.009095843626417103,-0.004152948036405272,-0.04301353900362006,0.026867217817791115,0.10352116030035634,0.1722935561024146,-0.01971658188109306,-0.030294600012768756,0.10946425198411712
DLL3,0.03145686885695149,0.0014349767126617368,0.027497434874114653,0.10283891326205978,0.04374385519738083,0.042673113135879785,0.14057015544040122,0.06552525961564674,0.006364682090475219,-0.05138340765719205,-0.04298938545798623,-0.0076597964760601695,0.003655515044792494,0.004067801329594232,0.10997857617042604,0.12976603092990371,0.1669719846464839,0.000918398514058406,-0.04587994508994704,-0.0036785925188517294
FGF5,,,,,,,,-0.03381969999875311,,,-0.017822898303111432,,,,,,,,,0.0549321640062274
LIN7C,-0.04678952397399046,0.058266341798115844,-0.003455399794399924,-0.012488898683784529,0.052630149363710015,-0.005715039296281865,0.004003387352633979,0.10241757822591495,0.012353352838690799,-0.0004143435568278544,-0.02697783551239742,0.07368855948692123,0.04855386959868786,-0.03071827126882053,0.016083442804573852,-0.015617617057569512,0.044529300995999714,-0.012086972808590762,0.019570507952368327,0.046455507131863305
GDF7,0.06541576781315805,0.00564693950512569,-0.0152043268661382,,-0.010198655647156189,,0.04970165735660586,0.1322492504800931,-0.006162971673004876,0.014345173689908383,-0.03276125925395207,,,,0.028364096009809252,,0.05238597586837814,0.07402179543524703,-0.009202996511016463,0.054933545938741724
PSPN,-0.06966258479533037,0.021410764092892446,-0.02739417361300375,0.0669810569592064,0.006309501894013682,0.06254999405743494,-0.009010096982395677,0.07802455408178398,0.01550489551340479,0.009926740571428132,-0.0386044405375511,-0.032269554244674224,0.04171703795333822,-0.012305619039373633,0.038488234542895586,0.0056975152525212645,0.047137657386508436,0.014761803893593849,-0.006601995763734033,0.11642960575879059
ANGPT1,0.04003593044684372,0.08622433488713434,-0.0298951352901231,-0.030790770830174775,0.06421656702581861,0.03086521025111159,-0.037449079683303264,0.11223225948369682,0.07577164258963566,0.030504121510833634,-0.04045665700299351,-0.03713109455766766,0.057318455056265746,0.019697427635154058,-0.033378164687730444,0.010607404489387115,0.03321017154003545,0.021206881628322787,0.05509591554395203,0.06561571488750295
PNOC,-0.0370501230864066,0.08732478872688439,0.05104964889871684,-0.0073241949578778725,0.050538683108084265,0.00034646338919973346,-0.12695688975781289,-0.1296048539840115,0.0016008336986883698,0.05143019758555254,-0.019925398964075323,-0.04635863990903931,,,,,-0.013808411448157283,,-0.029615944336417913,0.0012239506172735265
L1CAM,0.018630730683351804,0.02365980049797603,-0.03254135322392304,0.023307383546187277,0.046556729813949205,0.005872707120056642,-0.10883454185721371,-0.08751395478616258,-0.011013005316163988,-0.02400385517078646,-0.009304407763675011,-0.09756679877973126,0.06415877231833783,0.025470146537138822,0.03163377316548254,-0.01041344829504246,-0.11662312913634967,0.0021037610628528228,0.0353896506680518,-0.0035623150190680027
APOA1,0.06352624653368605,0.029079368492740884,-0.005787785429508985,-0.009000972362888101,0.006905176040859098,-0.024650618667034323,0.04266149871758817,0.05717687979703295,-0.031700227255196084,-0.046113709485563696,-0.04749989325642808,0.06706448078691646,0.0031454475308754625,-0.03609783204617543,0.10662240784416653,-0.007717561652703892,0.03771196996901634,0.038413325569205944,0.04675596723119609,0.09408289213926525
PSEN1,0.017308054851947346,0.026673762485587334,0.047286157208561226,0.06497478648001995,0.013537463017836452,-0.007809482568707364,-0.018883447342853556,0.032424602291342516,0.0058010542101847844,0.03244762021303946,0.0904689029163168,0.03586445968481026,0.011811603821270706,0.04973523157750778,0.03724253813271902,-0.01554462904072121,0.028218978427657183,-0.05086307191174567,-0.022626745350197774,0.04420613017625256
CALM2,0.10647149344988693,0.04454290059027274,-0.002371333537010486,0.054041673217279866,-0.027212704280289046,0.026953987240277807,-0.19002626869776787,-0.2521175427253571,0.034525042505376795,-0.011904660487987188,-0.041691132806109255,-0.06856623611634989,0.053219058191023134,-0.03272270604524009,-0.043606596571310725,0.06541394910724019,0.13860140305717628,-0.06753902929459175,0.03144350049412393,-0.022882483003290655
CLEC2B,-0.008871275615400133,0.05393516467027018,0.023944647578870788,-0.052374087585205314,0.019865331458993614,-0.05690639486855009,-0.02359554195714836,0.1851144104147079,-0.01948194745818451,0.05211470775186916,0.0285587675183188,0.02906373646832623,-0.030285227801230174,0.012376478589332978,0.039651704022600716,-0.09689862395376993,-0.041798774838385525,0.017576220435626025,0.02584415025853555,0.06662981926419018
NTNG1,-0.03809164075152949,0.08494698647543307,-0.021537576054415277,,-0.0363809899156228,-0.023369313944584878,0.07943151085962691,-0.0069250202773530126,0.02848705050906772,-0.04413828909500535,-0.030316704667864878,0.005446953042911357,0.05608803706448636,-0.06292536312534447,0.005817790848293536,0.0453212859502359,0.14714619095377673,0.08972770837113013,0.009953361603981695,0.002627649679886858
LRIG1,0.020397075488388122,0.049298661495464725,0.006954532853069755,0.061966606227078835,0.025581178577170436,0.16582316955951834,0.05622885532688286,0.1790667446952171,-0.09797255481226498,-0.007931842649225838,-0.05563706081078485,0.09321010231100312,-0.01855188935620807,-0.007309204108271759,0.03027819705694279,0.12497662874985392,0.134492022786748,-0.009296629916434639,0.007257750102684974,-0.005707816139590701
CPAMD8,-0.0034107565438717857,0.014787930166373729,,,-0.030307362083324442,-0.05700277700455415,-0.03814330399632456,-0.030594469988385213,0.014765934256473646,0.02121845056937297,-0.04020614002112346,-0.028081195760041457,-0.03658757336775484,0.061246057700718254,-0.029831413994715023,,0.06582580058859613,0.028122338248325867,,0.09270090296890106
GHRL,0.016356097296521505,0.09547199479748243,-0.0024362436845085634,,0.013665496995778778,0.010272477529744643,-0.028132069085551485,0.010033765142864158,-0.0020628462720226753,-0.001991567430812451,0.0067982343018260895,-0.029902066683254673,-0.04929515985720214,-0.033714642156205246,-0.048598620983687876,,,0.06116923077888266,-0.003385787848022043,0.03937158090587677
NPY,-0.006413859368682885,0.06676449998162777,0.023046270102970216,0.017696148974659473,0.00044229044672658305,-0.02556515461409381,-0.15727396058606585,-0.1027559755967595,0.06076616792924362,0.08026046347774331,0.09234675378978506,-0.02171382816187122,0.03159171463809578,,0.018600033579351773,-0.040171244466457146,0.004212361077977239,-0.013937671336893045,-0.02821683915763729,-0.033903771748387254
MMP2,0.01869001784230013,0.07158580384865332,0.004334208582826207,0.09962695098781159,0.01959140243130408,0.02100193652001977,0.15347032460588225,0.2136351749196947,-0.01454130542341276,0.01288574243955806,0.02197813151024011,0.04874627627008909,0.05185850872360464,-0.02273767334477109,0.04180460994373239,0.05428653663968245,-0.0010823896923989058,0.045317271565438196,-0.013191530757343507,0.05769870545310368
LHB,,,,,-0.003453576570546104,,,,,,,,,,,,,,,
PPY,,-0.02705752890552323,,,0.09109623322737721,,,,0.035796718273009405,,,,,,,0.01511549560482464,0.0005296287677403086,,0.002100889262648129,-0.0547003844280396
ALKAL2,0.02419377453608534,0.024488396611993132,-0.012203963390808785,,0.054943839690908484,,0.03632908675452201,-0.02319335702009552,-0.04760388134698958,-0.03184619474655424,0.13696868736586099,-0.004994944100641422,-0.006041251365076768,,-0.009250209553901937,-0.021053848064738853,0.023435134087492985,0.02640263459267318,0.03377919226649815,0.03155868692586913
CSF1,0.031096738711927027,0.048390077035760856,-0.028873918820881066,-0.027157347618341966,-0.024609255348390164,-0.040739233662540536,0.13368827728603017,0.16302175914800435,-0.017507463008420703,0.02606811122325451,-0.017380628995029537,0.09659178472029158,0.055605454223611704,0.05008252175823083,0.04452547052480352,-0.005347450508421455,-0.02666289903026965,0.008052791692886066,-0.019468349170006078,0.06308820761430443
SEMA4C,-0.005967469600402969,0.03554957113257406,0.013095101527167249,0.060853118250325446,0.10275403363985436,0.04764675379652842,0.14298414256895353,0.03537187444791731,0.029910904792772846,-0.022970933112570077,0.01715528882530083,0.007755909125368335,-0.06561327390390526,0.05858986075553896,0.01348537417414837,0.07021290699005935,0.037945840762199784,0.060892514608576614,0.026489655174874196,0.12195194038142304
BMP8A,,,,,,,,,,,,,,,,,,,,0.06556154138311478
ICAM2,0.02886417699497626,0.06620212061703569,-0.01690211664252705,0.0012315348355512927,-0.0177917519330796,0.030778012351936328,-0.0007963199853579125,0.06728248100772861,-0.04495383623819921,-0.012176575076632702,0.07133080005579143,-0.004587822185342208,0.04012386080788695,-0.029912213434503065,-0.003731330103480746,0.03925941495580928,0.15842210934195816,-0.018922520449625745,0.01605578671353405,0.07954260475533557
SYTL3,-0.023522598821990325,-0.015553913660659762,-0.013892333322568355,-0.036127949626730736,0.012751224786599822,-0.006886953594995383,0.09417179862820409,0.13020577355622526,-0.008395726234080697,0.0126623344072506,0.007014769604320371,0.019275946454254792,0.02474112355674427,0.014584697410708678,0.10664622628997555,0.027469021528471502,0.028762668695601786,0.02425448913975148,0.053144752646710446,0.06690269832037163
IL1A,0.04331804986674458,0.04705272272380348,-0.024351352901006287,-0.04169474923731415,0.0035755162078933114,0.06033812805666013,0.0015342700010031077,0.01754208777833509,0.031356352845214146,0.054302322212595906,-0.03050496231801904,0.04093129122722398,-0.016464277914093398,-0.0021613448289700397,0.00733079314920222,-0.009591059286991822,-0.04384655358146223,-0.06730434398813284,-0.030588049000781582,0.034176669162758
HLA-G,,-0.023465543229171396,,,-0.02787867510003574,,-0.020416508608743826,,,,,,,-0.05549136470326402,,0.016209525037743786,0.08293775980227457,,0.00993899056395533,
PGF,-0.03647115286045699,0.06372380329519661,0.004132395623501579,-0.002797733902159857,-0.02319700118917567,0.003041725836307065,0.07844089597704985,0.14030661915522943,-0.014880380713203686,-0.027297227340678288,-0.035735135737220994,-0.03500660737312365,3.4465322800982175e-05,-0.10409223999740119,0.10333562489933264,0.029755312102697412,0.08934879424012283,0.05685016542035298,0.04183201137508735,0.06595012897445833
LGALS8,-0.01752606511646764,0.051620343627763535,0.07269093650672064,0.02373136324804384,-0.04356109484041137,0.001989188702759259,0.018893602845653876,0.07327416471058977,0.010714357493401657,0.02164360295188429,0.07155087798787324,0.018855960784345153,0.05080440194194232,-0.06825146502708154,0.10120372174044988,0.0056207651397931074,0.01901453115185012,0.05121478407421231,0.043954959777050134,-0.0008138481404904753
DKK3,-0.04125295127300421,0.006832099041474859,0.052787027066761576,0.07946103522572177,0.006945298631940819,0.049317981568063905,-0.22672897758956442,-0.17255521023602713,0.030538669710918127,-0.06391184079077786,-0.024101443649246074,-0.08639829424239796,0.04407811110694455,0.006875363576276501,-0.01576461118760441,0.1075784056722817,0.09046733834276398,0.04527494043572702,-0.011134394862095278,0.1243828824616826
