,UKF260,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk
LGALS1,0.05564248563777456,-0.1081620489002386,-0.006493060179310384,-0.04723857593843144,0.0888608754672686
BCAN,-0.13045376342502024,-0.016304865083129134,-0.11986272415309181,0.08968586624482756,-0.06944720003815556
ANOS1,-0.0508309864824506,-0.015576746412463439,-0.13438642242843024,0.00963146883638487,-0.050763639828336864
EDA,-0.04576594962738462,-0.017009078080095177,0.13392905784160078,-0.010091598788580906,0.051878800851883615
FGF22,-0.030923642203752207,,,0.00742386027833696,-0.016583810158284074
SHANK1,,,,0.07476447343604894,-0.021102956385085272
NPVF,,,,-0.019564310502489815,-0.01499040612987516
TGFB1,0.007434457122105352,0.04582090872027279,-0.02991071241776051,-0.010619520181685852,-0.01766991196694716
MSTN,-0.053955226953543586,,0.14514656676519144,0.15561287084891143,-0.030828990556893334
WNT4,0.01177910182762903,,,0.0193933196924212,0.07403569680916489
TNFSF4,0.05439821186932969,0.11999335394237767,0.020289812682467812,-0.03394056451217379,-0.036264267001327614
NTN1,-0.035201579829565594,-0.05124277965940789,0.07236002572726144,0.009679909335508672,-0.018933716731680175
CXCL12,-0.08188928198033418,-0.02313192071813894,-0.03760826618584936,-0.007855343872750388,0.008798164158875807
GNRH1,-0.01949589254055083,-0.0390450761047174,0.0851359083871246,0.004648508374025131,-0.0335318636899499
FGF8,,,,0.014735953650622925,-0.020691089687289114
RIMS1,0.014896022423555458,,,-0.015220755775476984,0.01924982072231876
FGF14,-0.020787351126871443,,0.047822251079696954,0.04394882850420798,0.09258069824326182
IGF1,0.0227516297422783,0.1031026885646545,-0.010639499262222955,0.0006919122009801668,0.0012183298705512483
TNFSF10,-0.02094212485751768,0.08202949150941673,0.06257023953433834,-0.010762758674479388,-0.027356282377415914
GDF5,0.03784858854488253,0.012687769896583321,,0.008076741713660098,0.036644863937077804
CHAD,-0.030182729584343676,,,0.04493345179233345,-0.03626427084169063
RGMA,-0.05342655334770105,-0.030933522015472368,0.0619788897288461,-0.017885572740064287,0.02597645270882883
WNT16,-0.018570916334049063,-0.053286039027904464,,,
CX3CL1,-0.02143882493316997,0.05499018708788561,0.07176391140630747,0.08964591926268406,0.06877725101403404
FGF1,-0.05642802442308514,-0.007621471853113877,0.07358493002928872,-0.0012000486812385237,-0.004272989584046233
ALOX5AP,0.0455483533169464,0.11845789467072855,0.14353653940231947,-0.011707040351970349,0.07665093445461084
IL1RN,0.09699501800846036,0.024090050283485483,0.15834021924365313,-0.044598809179383664,-0.03740526216386311
PCSK9,,-0.022350930282289988,,-0.01706520488419012,0.03554466651476213
NPW,-0.03374409020031523,0.005745775630438142,0.10007448835583385,0.05371568302403551,0.10298500524070055
CXCL9,-0.005192127098894566,-0.02157896538306645,,,
ANGPTL4,0.14653924550253755,-0.02110643236954572,0.022523387477238643,-0.08686101208069028,0.0760882205539133
CCL11,,0.006276277525505804,,,
UCN2,,0.024486748541335927,0.04816859830202909,0.0003836043101934444,-0.027609241795261797
OBP2A,,-0.013494904483126683,-0.08388489465320166,,
COL4A3,-0.07210339641291368,,,,-0.012577224438306936
NRG3,0.014949930181528136,,,0.03668658137068895,-0.009163695094505049
IL23A,0.07053408703730993,,0.029183367151557334,-0.017065198931131485,0.020250280654499447
COLQ,-0.023803804354655133,0.08170879546201014,0.03622257147136958,0.07344132741135362,0.008298404114657536
SCGB1A1,,,,,-0.01998805008308043
TNFSF12,0.03319354744524582,0.05928403380255233,0.03253822322133602,0.018206913984766482,-0.030308594331221045
DKK2,-0.02052735467845831,-0.026773478599480344,,-0.020144282533146707,
FYN,-0.07106247526015788,0.009486124489001794,-0.07390846944952155,0.04489069239601246,-0.09424508228414358
ACE,0.012134452015345833,0.06202040956528143,0.04307643040107529,-0.053151180780116235,0.024534360498791246
IL18,-0.0622863425276059,0.024422004421406008,0.07648444982510239,0.000613408493832228,-0.07578251944766037
PPBP,0.05403803222648051,-0.012611532267739884,,-0.020894694956445553,0.09169192589848565
CCL27,0.020690006477863208,,0.001849518966979962,-0.0038210375087679984,-0.009090448113031724
SERPING1,0.11852992139110527,0.07952233400693898,0.05360176457305226,-0.029768640080149025,0.050523808728489335
AZGP1,-0.060061504959409914,,-0.0903972371672189,0.0735138425054442,0.0805314682717474
INHA,0.004779109416583613,-0.02320641272203769,0.033272115101577016,-0.02974418235014904,-0.0386089338088765
SEMA3G,-0.022735441751202363,0.06516042445712068,-0.05814870643275759,,
COL6A1,0.09517521227457827,-0.055500293352807366,0.016988983013206973,-0.01831346840643236,0.05092330562864121
FGF17,-0.034915824500404403,-0.014326902623118556,,0.01136779790840713,-0.04078333273529521
TNFSF8,-0.01943232964930416,,-0.05533504649920734,-0.0030747489744434027,-0.017410567855761082
FGF20,-0.03975230659795214,,,-0.0246542276770168,-0.027172165414010192
ICAM3,-0.018909973877515997,0.06789024670664458,0.03130008044255386,0.024270224601080474,-0.08480179866000971
LAMA4,0.08767264451001734,0.02046985664025535,-0.05571737567879161,0.030889352440286132,-0.045072432895413996
INHBE,,-0.016589822262464093,,,
DLL4,-0.012753646942028227,0.08171620081124462,0.02508641455948782,-0.012357284418722785,-0.019240232391995037
SEMA3A,0.11138994892496623,0.054796162489421985,0.07596335053993851,0.05091035661288032,0.005990565161083921
RLN2,-0.029806166677258272,,0.01651572020015573,-0.01567785202314534,
C5,0.04612966968512577,0.11714358069379328,0.005854715874921894,0.000702640604461997,-0.0016328376014242017
COMP,,-0.019596582292686064,,,
EDN2,0.033479306702802594,-0.01314828594079588,,,
C1QA,0.02005648828681332,0.13139383314953484,0.15178485792851337,-0.019814138357829487,-0.026684486661542075
UTS2B,-0.021313657532347464,,,,
COL9A3,-0.08986862770257807,0.067714752833089,-0.013959673231883242,0.08391518405216954,0.01093064698489519
DLK1,-0.017359122475149744,-0.020897960841438447,-0.0787426118917453,,
HGF,-0.0011759876855339537,0.08676154732725067,-0.03942732127516288,-0.007550795999562484,-0.011365804983478158
GIP,,0.0045117225360389,,,
P4HB,0.11329539031511211,-0.0601290529177399,0.020397472212881823,-0.01929968794758635,0.09719574209188286
ADCYAP1,-0.024449718928859637,,,0.03175431278609538,0.01569091964912616
GREM1,-0.042491729365176346,-0.0734394398149966,0.07522693067663283,0.026357511679586967,0.015528000489212776
EGF,-0.01182236746038503,0.00534973344905634,0.011215469814792753,-0.019168759813905645,-0.015175138318514131
VEGFB,0.005049465987044724,-0.07421571987794581,0.04417944432044943,-0.01080133066387965,0.03062956907801064
FARP2,0.01739364054380668,0.015790983795719762,0.11181822410118834,0.08557108646387178,0.004192547492113398
IHH,,,,-0.02052261586184431,-0.018511153055036245
LAMA2,-0.04634642989645558,0.025152463713290166,0.01624816642991357,0.0638526609118063,-0.002529217928736377
SERPINC1,,,,,-0.015175139525729846
NRG1,0.06394599881435097,-0.034096316283616576,-0.042635629297748896,-0.03303404488683386,0.1254295079363965
SPINK1,0.0760750458102964,-0.02235092413878523,,-0.04327235161689084,0.002697546741582517
EFEMP2,0.0035842153401127934,-0.059596354220591244,-0.0008346022292116811,0.01900167511893904,0.06263880348961742
SELPLG,-0.04955437950907854,0.06484933557791343,-9.190458914813728e-05,0.046366155802153225,-0.03526548520538069
GDF6,,,,-0.02998471419887015,0.027227166172842734
HLA-E,0.044106094327744774,0.03769025343483868,0.16146288756198182,-0.10326836839970162,0.03942603973510996
PTN,-0.09932915977074967,0.02563493823356508,-0.04079206490605111,0.06336782930361234,0.06391257332940484
CD274,0.012145737022649664,-0.023727918749366084,0.08781926689662926,0.09377781786390765,0.11295057041094889
FGF10,,,-0.0844314767017696,,
CD14,0.140291909319501,0.12060197087784258,0.2078145891768199,-0.037402770556851365,0.0038960366292789973
SFTPD,-0.021823005775095806,,-0.009622228479602365,0.015469096153199746,-0.006848043075433516
SLIT1,-0.052294711942032605,0.057132431669245275,-0.13076440827251806,0.04646613989341121,0.0798383828970124
CNTF,-0.019432331422887982,,,,
BST1,-0.010919189844740076,0.017893932303773313,-0.08866013868501357,0.021617395546114318,0.020468216725400484
AGTRAP,-0.03288393101411351,-0.01443094333607878,0.016740860944976867,0.01892142832507483,0.06132851365839304
LAMC1,0.07479424239289385,0.050982005182558264,-0.09037068441823312,0.03803041273464904,0.0325843119052708
COL6A3,0.006261401337941497,-0.03564436196590583,0.06296707736355286,-0.012462340432129173,0.0413044466418191
FN1,0.09822416552189006,-0.08455995157930203,0.06566113777826323,-0.06485386967385369,0.07205981847815922
MIF,0.08348300330148899,-0.10786079560021725,0.03001037278494076,-0.028893683518682513,0.0715881145581763
JAG1,-0.013315508509695841,0.11754360069048105,-0.06538450236341614,-0.035248115346186035,-0.0029922868374275846
NID2,-0.035547324986788795,0.04241034130701173,-0.056758142836870536,0.020403648538919936,-0.0800503312941397
EFNB1,-0.012526883422135163,0.07527631879308938,-0.04589418327720027,0.019100954908241836,0.015192838307749394
COL4A2,0.017344379137554516,0.1129202244815023,-0.0020043841514936554,0.013594954556501199,0.05330430729917861
SPP1,0.1469950712847212,-0.05123319170716219,0.1697552618415251,-0.0616923975190191,0.0851506883906423
PODXL2,-0.03572444563678306,-0.011860150834782963,0.025919195519708386,-0.0133522488910486,-0.004873232516004287
FGF9,0.004445561173873988,,,-0.06388116834857643,-0.05478909044970428
ITIH2,-0.029616288218968334,,,0.010528475657557096,-0.034183053428685474
ADAM10,0.011766733522543198,0.03481823167648681,0.047503074828073,-0.007326179432544072,0.03559285699983258
CFH,-0.006550959779093159,0.07586496554684118,-0.05064239721673478,0.0054103759092509855,0.0661707516540357
COL4A5,0.02392220924195073,0.04751944707187313,-0.051455634813256004,-0.0020722426872243735,-0.010571370963370623
LTBP3,0.027138761627749725,0.017895106498375005,0.04006236385135472,-0.0342169998697795,-0.014729103787579426
GNB3,-0.01330398084142501,0.054727495575922346,-0.05743909836091654,0.04070565345228523,-0.03377953048179704
COL6A2,0.05998563624924875,0.007288923565996507,0.03707588985077696,-0.0069052547841377005,0.051993425888809584
GDF9,-0.04409636086222871,0.002170973153500439,-0.04363715705851556,0.05235113760808486,0.06208852762603342
NCAM1,-0.13009338334932283,0.04590418090726572,-0.11707898256428528,-0.00251841621188033,-0.05479757930228944
APOC2,0.049243025045655794,0.05041913914767677,-0.08107205086690665,0.011537109903529966,-0.00454548156166921
BST2,0.04454546993026545,0.0508378164888938,0.09298348808199652,-0.024703503125192153,-0.045667474989247295
COL5A1,0.11044391667860311,-0.047756252076004854,0.017408354373571314,-0.010952397751048415,0.036989590116207005
CALM3,-0.11476581137669147,0.0320299824992411,0.11495906548357732,0.04750940453386137,-0.06102916660499693
THBS2,0.005660207621269218,-0.11277579985968374,-0.032612113185634874,0.02113249179111505,0.048139460401889066
SERPINE2,0.11059231157293986,0.011747949111530128,-0.022425432412984024,0.015103612333575746,0.03541423501877463
EFNB2,0.038036344924927884,0.05597150265635947,-0.15795021698327938,0.008306276097877869,-0.028701638583146536
PROK1,0.013601235675332909,,,-0.01567785550120713,-0.016752159411194054
MMP9,0.13816818159400412,0.10655396709367311,0.1208992831395014,-0.04617982792404703,0.015909196298511924
NPPA,-0.0412371155535333,,-0.009058937039556002,0.004107268327641905,-0.01762441175790178
APOB,-0.028056232828952282,,,,
C4B,,0.09613442838312358,-0.04565024672237549,,
NTNG2,0.012830027502788324,-0.022459365144075656,-0.0633917088639946,0.03870967572824192,0.020442533932606168
LAMA1,0.017431065483990968,0.037084759320083836,,0.0021248947162505866,0.06728380884095186
UCN,0.00023185670109277637,0.0023440052115557947,0.13196417170255928,0.015033505681135885,-0.007962403231702239
ARTN,-0.02305017394701849,-0.039117006304537134,,0.015884908462077758,-0.026393308191555182
PDGFD,-0.040631169967979754,0.049654798236059894,0.058769060585310104,0.05049087307729011,-0.008332376287559413
EDN1,-0.036339725731074767,-0.021578975250091413,-0.12602178469686845,-0.01508287601382762,-0.002011200734598943
ARPC5,0.08615254822161493,0.08892787478464845,0.059704878764217206,-0.020431510131475674,-0.0039645152797600225
GSTO1,0.06976498225421256,0.016405295508865683,0.10921314017451517,-0.025468334065675228,0.03174171095457029
PROK2,,,,-0.013622830692866697,-0.017084275862484875
SYK,0.018701105182302644,0.05163384800249406,0.08566271688465044,-0.01670883436657779,-0.018570285578456525
ST6GAL1,0.016019020306891923,0.01195471708574539,0.04088335718231041,0.0034603858666536896,-0.07310672238270541
WNT3,0.015627488962752893,0.0533441025236623,-0.09912502632840282,-0.019668597282891418,-0.02670176688560874
HSP90B1,0.07718201489053458,0.005705767777962694,0.0031883619573729745,-0.039469009077435856,0.03202023080410657
ZP3,-0.001205789278963826,0.013698734119751152,0.08394978066266681,0.04512033937167903,-0.007138120168416613
NRG2,0.012574937337942413,,-0.00742938588302587,0.06548161588932581,-0.030692362793791644
MELTF,-0.03985914118336919,-0.019753154176740347,0.10919437549988796,0.03646579481699534,0.08200306580549926
NLGN1,0.022413790687555838,-0.018472377350120188,-0.07521694438409418,0.024750543808005347,-0.0350670488943641
SLIT3,-0.02710607637205031,-0.02877569616325687,0.047231289659148155,-0.030961468814055173,-0.03536980408537971
CCL8,0.0552025528323054,-0.015868666017697933,0.18767915577738825,-0.015587034510750563,0.0923666165388219
S100A4,0.10085010199432741,0.07455618139811025,0.13449848296394232,0.021219147442121954,0.0639350000430883
TNFSF13B,-0.007351449413761681,0.10159355672641616,0.013851945205233484,-0.01918717774411568,-0.04743478740338828
HSPG2,0.07301737405341263,-0.022493613887982294,0.06383637542087944,-0.020957753574931678,0.035417411798440865
FAM3C,0.03199368924346848,-0.0018178080424459022,0.06719441923390407,0.03870595749054634,0.014898337547540219
FLT3LG,0.08683437807016728,0.01591243058738014,-0.03371670766862398,0.02015242267566171,0.012374128833535388
A2M,0.0071072409797482685,0.08673133647644352,0.06294015671792565,-0.013625596345959771,0.03112083308385473
VCL,0.03913316695080857,0.0010389174386074233,-0.02850226176365307,0.017795259002074102,0.01723676946212883
FGF2,0.034885351215902555,-0.02904249676903177,-0.0898962279323733,0.027207227311574007,0.04588424821702597
AGRP,-0.019432334686283484,-0.01297170573646034,-0.011667841563694093,-0.01615276668465063,-0.013008864094792698
CNTN3,-0.05339999589993011,,,0.06330525513296409,-0.042406345901714
RNASE2,0.001140351417797033,0.11523550374090445,0.126757157315471,0.06047888662435573,-0.002174729159707932
ADM2,,0.06518221694129817,,,
GAL,0.04941561057214862,-0.015116019578707911,-0.02556835984874631,-0.026208737528983818,0.005982910847401495
CXCL6,-0.019432323548179517,,,-0.023357923359496505,-0.02725584214207647
PDGFC,-0.07097790012221027,0.023124061943555686,0.15077829588463396,0.04549159390576808,-0.02791415711250201
COL8A2,-0.004617531123225219,-0.050445518598393704,-0.0127985028278166,-0.014449413664284576,-0.03936390030777446
SPON2,-0.03688758583980999,0.005064192599547907,0.00634500139620699,-0.010605408134489642,0.012895026431457502
LCN2,,,,-0.03414503157547515,0.07619199441028542
SEMA3D,-0.07752586144936759,-0.016015276615527436,,,
BMP6,-0.007492741999033116,,,0.034544479446676386,-0.020552182553022245
TIMP2,-0.09888872204657102,-0.11352284665532564,-0.029343461346805495,-0.014861430747805647,0.059492309228898844
EFNA1,0.037637682232086106,0.06320019555364635,0.003328144527698856,0.04187501359633262,-0.007663299663367971
S100A12,,-0.015720802146426488,,-0.017286246803133384,
TFPI,0.032967444196024584,0.10747027658999528,-0.03615025156583226,-0.033390115189636166,0.03144614901016487
GPC3,-0.019348537321824233,-0.01511601979201697,,-0.011254209438617723,-0.05807809539303137
NMU,-0.0210286650598522,-0.0244424834135415,0.0072951470098395034,0.09616956293061264,0.03140787559456885
SCGB3A2,,,,-0.019564313677409288,-0.02356498035150531
LAMB3,-0.04214658772795531,0.010761870381976827,-0.09126523254318125,0.05018867553569956,-0.025207772910567666
LGALS9,0.004293029185266389,0.07945250511103828,0.09232959687397092,-0.0050723133503383444,0.03514294186597705
VIM,0.14862306771005226,-0.12413555426506886,0.012226440699428132,-0.05262059346005882,0.06814596195577678
PLAU,0.12046269444512017,0.06687263205044112,0.13254469771107058,-0.006917591965105333,-0.006414104080916834
TGFB3,-0.02829706040678978,0.0157850224602224,0.12411446602247231,0.09406899959314578,-0.031366547314313147
APLN,0.11681348350621772,-0.06328079292401553,-0.008028276844504946,-0.005268254111031734,0.05974472830863604
SHANK2,-0.052751530970513646,,0.05450299015564305,-0.05036385641273319,-0.011474540595457433
LTF,0.13603922489772338,,0.15924223701796814,-0.04910069569311424,0.007451016517114269
PYY,,-0.012427737713615307,,-0.022843263833674132,-0.018663558945328975
PENK,-0.049625955673707214,,,,
CTF1,0.0689970151171314,0.035054322732575936,-0.035812645539654825,-0.013946590274509276,-0.05589870991172505
COL3A1,0.01904548822094827,-0.11287558400402546,0.03683697709410041,0.03036935306801335,0.04350010589119469
S100A10,0.1536221210144972,-0.015908686306823065,0.07988717565692405,-0.06956051549420672,0.04563732194720554
FGF13,0.01012047503666572,-0.015571642484862947,,0.04422875133638772,-0.04158290028663754
SEMA4A,0.02780369071304829,0.03262957008810197,0.22930509621924838,0.027740972643418106,-0.02267825757600568
EFNA4,0.04629323562384121,0.049635204749683214,0.011191897374830078,0.0488945725314741,0.034194487981429794
HSPA8,-0.009755388296271431,0.10527575087368599,0.11255738097531326,0.04899668683685668,0.01926141825388696
NPB,,,-0.016832402030890398,-0.004906839125418265,0.0035799199203220833
ULBP1,0.021927659243708902,-0.02180190959698965,-0.05179190425338492,-0.02107852452240141,-0.015893973339801346
SEMA3E,-0.004796038524445587,-0.018343696670185,0.12113480983793626,0.08766215649037054,0.030838750026130377
FGF3,,,,0.047081180646776945,-0.007272370236697649
ADAM9,0.08584957412134915,0.04739912142932663,-0.0160535792256661,0.033577504541471376,0.0666892803177168
ASIP,-0.015853947886958358,0.028384677862583082,0.0375885823079669,0.06776476865560052,-0.044113480233169154
IBSP,0.07615600391341994,0.09358784187975368,0.04455514954406607,0.007800107993156405,0.027530088681297204
MMP12,,-0.013999662428970223,,,
FAT4,0.007491725700992229,0.055679854323217245,-0.017801196879340276,-0.03251553709268702,-0.027023593222875484
MDK,-0.028524300531036002,0.04428935393147974,-0.06727977633361638,0.07552035764324845,0.025295229734589395
BMP5,,,,0.01714498638517812,0.015543573208410077
CAMP,0.184719188677394,,,-0.03390057729094434,0.011764680864429118
HSPA1A,0.09689235059572095,-0.03116614295362819,0.08195455113164173,-0.07283008292825231,0.033249299464108
SEMA3F,-0.015397520014293255,0.09650747027372844,-0.06593316015224997,0.021529265352327118,-0.03015215206385512
ARF6,0.019948498664610504,0.009028327186120852,0.05864168437334458,-0.01616226960900593,0.009047481218882903
IL6,0.1252071320609093,-0.013050272921682657,0.036172562870847316,-0.006768448468992979,-0.01858498136282536
CALM1,-0.11525920190673501,0.04655427593054881,-0.19748938346415104,-0.013976664500682322,0.024931052708037797
VIP,-0.01576261393666727,,,,
NMB,-0.018018862194316865,-0.031121506118144522,-0.02782129587226724,0.0028622207366341993,-0.035505508681448396
CCL26,-0.008045730776203523,-0.03654435931004347,0.016903546689698363,-0.04600007898613937,0.030487620364874513
FBLN1,-0.03016735177036679,-0.03236837382076312,0.01843272814436855,-0.06360084953284909,-0.0059342688038091
SAA1,0.14783683248117918,0.021446871410872755,0.11333226529139029,-0.027786176800406157,0.07289384656271909
MICB,0.014846951893208775,-0.024341460413642102,0.04211698415078093,0.025429903415529212,0.08860542643862528
MMP13,,-0.011582307682172157,,,
F13A1,0.10601606896345032,0.10737633331961663,0.17316035794846202,-0.010709797453108155,0.03143774865181955
CXCL11,-0.01161369130580137,,-0.044317014642894635,,
COL5A2,0.09261103928975162,-0.07994595860866374,-0.06821899614993433,0.041929577451693865,0.003069941403587708
EFNA5,-0.057839411945813025,-0.04411489583478589,-0.00939604260704295,0.02847116255349393,-0.04296915861082113
AREG,0.05731821930891584,0.05203069272289296,,0.03024361277734047,-0.016622120486025772
EDIL3,-0.058804461308459774,-0.0915870210934575,0.030141338192346732,-0.04808973658950045,0.05277259795929714
CD86,0.029253820320375327,0.08350316165270723,0.014514338168780436,0.016863007369484338,0.029478214111941667
AHSG,-0.0305551673949022,,-0.04224930322592173,,-0.015717134060641173
HRAS,0.03116170110990148,0.018196706235834442,-0.022662402748402317,-0.012020125302530636,-0.01312656014628323
C1QTNF5,,,0.04893367145795208,0.021519249478372866,-0.032776353755077474
RLN1,,,-0.04363717367763865,-0.017504691877656794,-0.01757163938990273
COL4A1,-0.018218250123565042,0.11192677857975952,-0.02200870104871992,0.0038495735619482364,-0.00830081980308718
CCL3,0.13544233879889553,0.07309669821942454,0.07226779896750213,-0.04461144317035752,0.026777992214640375
BGN,-0.008691298688977014,-0.03156715120348499,0.042952638315468646,-0.03492695082030766,0.07005396232991586
RETN,0.08225992523851093,0.11414248537998163,0.2261235367266155,-0.013841005819087484,-0.0014540542387079475
S100A9,0.07063679327335445,0.07275154761329161,0.2079465459096779,-0.013281049594931774,0.06143345208549801
HCRT,0.00551310747222789,,0.07490696189960372,0.02797114006164249,-0.02547883083387878
FADD,-0.017545805526750557,0.02789556890249879,-0.11717283511162024,0.04107271198768122,0.01504775999897424
ACTR2,0.04538032747237309,0.11067860899721979,0.01336924330047822,-0.08849476994858438,0.01511734522893714
BMP2,-0.014623991904600137,-0.04713215652561929,0.05370030088454784,0.042786162205780624,-0.006460074207607565
PDYN,-0.07883525740684895,,,0.007715843051228078,-0.018202877744203285
CD55,0.021210231518231697,-0.007848851806778422,-0.05581406561620925,-0.003947349973411067,0.027307511068184923
OSTN,-0.021823013213804726,,,,
PDX1,,,,0.05527463381467233,-0.02661772142238516
CD6,-0.02745075155328081,0.14753744245717196,-0.04498793217357703,0.0223905143538548,
IL16,-0.005419245803127277,-0.002674608297175792,0.10380393214272922,-0.0041652977181609735,0.01802084547994352
LAMA5,0.08653326861180662,0.06448236363602648,-0.048129285058904715,-0.019652206022490334,0.05983886780022123
RGMB,0.09679650459505533,0.004631483803023952,-0.08440614595960201,-0.028436322475648212,0.07910191077311615
INSL5,-0.019432334686283484,,,,
IL12A,0.06440459366033277,,0.028067632338851997,0.05995638760285085,-0.03092852310440675
S100A8,0.12434654346878095,0.06268466075049259,0.21327654649047195,-0.017603914753551234,0.02360099405102525
TAC3,-0.05220340551730563,,,0.008920254580623942,-0.004771129464860701
MFAP5,,0.02286285840606014,,-0.030017369187599105,-0.02678307051248398
CXCL16,0.04362505965208894,0.04403434008161429,-0.005243666036958842,-0.026719018381493237,0.015141005439568877
AGRN,-0.020838831445102752,0.09216346206100273,-0.056230782790115966,0.041733922424101386,-0.045939780295960186
COL4A6,0.027645703770285232,,0.01781601728529616,0.0034687524207456916,-0.012114471405493191
FST,-0.0607246998527013,-0.023520476065930204,0.007336040892159577,-0.009381496839373038,0.006975464098743035
MEGF10,-0.04489789549412455,-0.01959658556476385,0.04065801329384234,0.044869073741636324,-0.0346762936180463
C1QB,-0.036271205897966716,0.14004382431030982,0.09902250119122064,-0.027659687457009866,-0.07671328468095813
HLA-B,0.14201250556675832,0.10323823497166285,0.12480916878456766,-0.019454162229884053,0.08307509622421361
PDGFA,-0.013186634508529216,0.12125857630384188,-0.020350901822913797,0.01948806249496322,0.07153083289576924
LAMA3,0.014361133845863188,-0.02213270705358428,,,-0.013833677054485263
DKK1,0.11106357042257796,,0.004963727708560968,0.009190147621003234,0.0618869310692386
INHBA,0.01904406315303427,0.08153318296329128,0.02961029393700987,-0.011162417139865384,0.07864663923982776
IL7,0.04176847567603262,-0.020078333602348092,,0.07332975567570463,-0.02639330491195977
FABP5,0.10148221197509757,0.10316408187361328,0.0964037889329028,-0.0028945765198403247,-0.026450573165944704
CCL4,0.08734503299054366,0.08462312120976603,0.018293459149530438,-4.790347043389707e-05,0.07178444351049187
FBN1,-0.010506886715920259,-0.07551227833749193,-0.04354802122698221,0.009468333421593264,0.014267848410232924
TCTN1,-0.026162910875225442,-0.0013435685360218724,0.06527645660888914,0.014932399074477349,0.0690231494508212
NCR3LG1,,,,0.0045791879899899635,-0.02082916958841635
BMP7,-0.10370255803357813,-0.026015130056384915,-0.015681521237613148,0.062331756808208585,0.07526759271110682
NLGN2,-0.03953436841553906,-0.03172111978069042,-0.03714854440556093,0.11555935854078798,-0.014091107981058231
CCL25,,,0.0519474242818915,0.002494761689503787,-0.002562740190391283
NPNT,-0.013873549103855697,0.03482405687250958,0.07060974799620086,-0.01687897267540219,-0.02490923057408541
KITLG,-0.032547320274637415,0.08807634688624823,-0.14126913701539084,-0.025030871253998027,0.013163078728507131
MADCAM1,-0.006830871174082029,,-0.011595346381028259,0.061215382429722166,0.03375480467117576
F12,-0.003682477290469154,0.07485889483681676,0.02562003081134943,0.008899712043989587,0.06868372683083937
S100B,-0.1383301281003862,0.11041336299446831,0.019508159143955404,0.10703991979115177,-0.07668116000272257
IL27,-0.02131365811739483,,-0.016506203583917425,,0.02221696608650035
CD99,0.14453976400280064,0.11321930821472313,0.08660069333269739,-0.01835568916021701,0.01762315102177774
PDGFB,-0.034122191195374484,0.028518177195494303,0.023832688710341846,0.035940676942109236,-0.02326602732790806
CLEC2D,-0.003364491939597601,-0.01504374492458861,0.0728104485372205,-0.006283404964277997,-0.056690412512282254
F8,-0.008932560884558283,0.026891616449997054,0.0344895450938526,0.04190987039467478,0.015260824208603654
C3,0.058349601342339234,0.03201404953978513,-0.06273497718274004,-0.06996820042223426,-0.03949318724456391
DLK2,0.0513302122432229,-0.02788037918313732,0.08278256576249486,0.05753992349415062,-0.03438481222750871
TSLP,0.11042668978418341,-0.014805064550345874,-0.06382328338978405,0.08546782511765136,-0.0008247135415549086
OSM,0.061841750784399116,0.08678771053876748,0.05061730156382172,0.08982963727825886,-0.005524403259349291
PRND,,0.056822882727526225,,,
SLPI,0.05508434685104895,-0.013193297063763692,0.03839735239898768,-0.08095411853035221,0.08584651714763233
AFDN,0.01853457619623247,-0.06009919667487757,0.04917023181728402,0.01864145549701648,0.013623028885591405
KISS1,,,-0.04759027136148799,-0.024009588718763457,-0.015538424131541334
ULBP2,-0.0366926214822976,-0.019125120824770473,0.01955480051422439,-0.016301587469971714,-0.05215956215675432
ICAM4,-0.01857092329712727,,,,-0.013631910330379516
ANGPTL1,-0.0002853858449356713,-0.008469258491199873,,0.08022621036407292,0.006310847616863406
LTBP1,0.05396298630218268,-0.04207408938864867,-0.05295024948020246,0.006107500299438432,0.05954513859941655
NTN4,-0.05524153297250782,5.976290380886657e-05,-0.0738128436298965,0.06050039177758128,-0.05858872828982997
APP,0.004348929665577079,-0.05196681238818528,-0.0007220991758105569,-0.012732263906429899,0.0620323595555918
RIMS2,-0.0643319769471292,-0.028730131546933064,0.021462946033134988,-0.030577943489475352,0.025725636635056556
WNT7A,0.004653659563720906,,-0.020049673716176802,0.0029702605403508922,0.059471164264913064
GAST,,,,,-0.015538424412700157
GPI,0.024185851240269365,-0.0275959472561499,0.007174809472207164,-0.031448416903244875,0.021006395957115273
IL1B,0.1082724169836915,0.0633851676819476,0.20721116775064205,0.0297185490692752,-0.013775234220889249
SFTPA2,,,,0.08304557489947065,-0.013427279813115655
HAS2,0.03174979763298404,0.003650533921240085,0.09834898717264906,0.02296180970854369,0.029255809097299884
IL11,0.018617288541136125,-0.011860146975145723,0.02579895902540667,0.01089181998412177,-0.023287667860231565
SEMA4B,0.11340368265012722,-0.027411713136179884,0.056724540682286086,0.014048264664376971,0.07726993952554076
FGF12,-0.07708381285160065,-0.031017447359943464,0.015245753968154764,0.01821023161803822,-0.006541527002470442
CP,0.08755410645929347,0.013818141337996144,0.058428618908817856,-0.035852682243873626,0.07382891356029407
NLGN3,-0.08792056298037287,-0.02157897466055181,-0.08108808208985654,0.0884993822020733,-0.02372172603943586
GZMB,0.026727995433902956,-0.01782066276654211,,-0.024494449891617212,0.06807587639440471
PROC,-0.020792567202169588,,0.03908058786666517,0.012317519581549821,-0.016413866451806897
