,UKF275,ZH8811Bbulk,ZH916T1,ZH916inf
UTS2B,0.07575973454115975,,0.010930936285806906,
COL9A3,-0.019609991620924312,0.04362366747555309,-0.03625159938591618,-0.09712013730338688
DLK1,0.05074619706000576,,,
HGF,0.007937832146537715,0.005518913292749838,0.020031810044653365,-0.050363142418893246
P4HB,-0.06166707412587662,0.04511628270320866,0.11089710389479754,-0.08707344256899392
ADCYAP1,-0.023641956042598198,-0.028719287661322968,-0.07123698856808007,0.027235754763313327
GREM1,0.014256821585672402,-0.006911935910278711,0.16587287569165765,0.001176534286255353
EGF,5.1331572892154126e-05,0.0018205531055329226,0.02591378355376195,-0.04128160065980059
VEGFB,0.013374245321273445,0.009740699657525064,-0.023573413387910826,-0.06291648764846833
FARP2,-0.010902464335015476,-0.05048955068581809,-0.006866923960425137,0.014801972547016106
IHH,,0.045356153083678484,,
LAMA2,0.006627017330130139,-0.03421622108692034,0.12011616809238618,0.09604085999622901
SERPINC1,0.007459518872821055,-0.01938156687657208,,
NRG1,0.10208191757695836,-0.041861702115545296,-0.03911665937406421,
SPINK1,,0.05855560802386931,-0.06481924943777402,
EFEMP2,0.021028280378274714,0.06345615731722531,0.14389947083334362,-0.0699509984194243
SELPLG,-0.009049257032812494,-0.008511163665043035,0.022366750103273936,0.010011787494272936
GDF6,,0.08179997140594363,,
HLA-E,-0.030097131445103748,0.010902812607875645,0.09884049494513188,0.04882717460771404
PTN,-0.02889199311556284,-0.0270208364716483,-0.13255253302045272,-0.03939610994883017
CD274,-0.021397173446886388,0.047032405307582625,0.07463560959570135,
CD14,-0.07511803987331758,-0.04668162473947149,0.006977638330118623,0.00688023877596601
SFTPD,-0.02263960313219597,-0.019565245831710536,0.034563354603820394,-0.00906108460224173
SLIT1,0.042002881343464644,-0.023022986938225517,-0.019186460647729872,-0.0911882797686263
CNTF,-0.011243783148761307,,,0.02246538271977065
BST1,0.013825461211463665,0.043545099950609345,-0.022551799785788734,0.1103478620317362
AGTRAP,-0.042178659059620024,-0.0650372491620767,0.09840722769568279,-0.006990557562233726
LAMC1,-0.015962935735960783,0.037046709084892784,0.15488240902998718,0.06548289929294501
COL6A3,0.08652990954182743,0.001643861376247426,0.20075420981503256,0.14593264699357275
FN1,-0.04300793971316502,0.04688992087020496,0.23345588516399038,-0.020570053105700137
MIF,-0.01557834397238064,0.07460034317146873,-0.05755869969841578,-0.07397920656492193
JAG1,-0.020773195225633204,0.012839465957448979,0.12007395835170322,-0.005376988832920654
NID2,0.011404031396968318,-0.06555238200842615,0.16549331006366833,0.1021770476077808
EFNB1,0.03780730035410845,-0.028122294385588484,0.0025615580992525795,0.026894970644793525
COL4A2,-0.03914592733040166,0.0031918311244382345,0.19863036546219873,0.05253865293290587
SPP1,-0.06710430254101112,-0.00038836625699784576,0.08251184974418571,0.09077463895565795
PODXL2,-0.03956790054332131,-0.04555333071409704,-0.002948269858933529,-0.011089252787111885
FGF9,-0.025097688318526473,-0.00974497433654439,0.008050556204108642,-0.009023851013664784
ITIH2,,0.047170525321899,0.03423229611110666,
ADAM10,0.01384665425596675,0.01089711569783327,0.1268715682530635,0.0028943415560505306
CFH,0.029508627389184472,-0.040923352856674755,0.11494869772768646,0.05111955902285747
COL4A5,0.04658201854610229,-0.03217891917388722,-0.0017821013560069135,0.02838767855690836
LTBP3,0.017792638975102585,0.034137175208532274,0.09385455942288518,0.06394073794036668
GNB3,-0.036051318033041874,-0.03536037416448665,0.022525095071675348,
COL6A2,-0.028925254828287877,0.05194621704422552,0.20158992700319384,0.08262560292787542
GDF9,-0.01887840962696784,0.01766984422999028,-0.0008466599454427056,-0.013395091032109013
NCAM1,0.05745130374139918,-0.08910956791139053,-0.10901914185494092,0.11348972545911143
APOC2,0.00038915122672824785,-0.030959463464951563,-0.027207790483957585,0.05455069032168054
BST2,0.0011515103166514912,-0.0840850291473086,0.030837800738126857,-0.04185376476905175
COL5A1,-0.031142083255646474,0.015453828676838526,0.21020255825740317,0.11157673146099682
CALM3,0.08375932071872046,-0.038926551087771724,0.08736587214593865,0.043000129816448296
THBS2,-0.047033221385729754,0.06999348748903333,0.12491237729835167,0.062468402943049804
SERPINE2,-0.027677660186053908,0.021271530119149642,-0.06367849178952538,-0.05638175970283009
EFNB2,0.023055347258883165,0.006801997313996978,0.061626225264937086,0.05417364686901326
PROK1,0.04411636591707327,-0.02139572406596626,,
MMP9,-0.018775469754871446,0.05389551846490458,0.1726889207193534,
NPPA,-0.004564720825863148,-0.020999556859545247,-0.05038513216830322,
APOB,0.002471500384165504,,-0.015552056824704867,
C4B,-0.014771261590042783,,-0.0031748322552432877,
NTNG2,0.0007233307284512868,-0.001122318332850895,0.008155752613563235,0.11908971412395429
LAMA1,0.03643639964687432,-0.002075339169524201,0.03249041029310868,0.07590201325139292
UCN,-0.03344634139143688,0.05143084027297553,-0.025968961692693224,0.05783166594564124
ARTN,-0.01877547157741782,0.015509285839872839,0.00817339728111851,
PDGFD,-0.04834004588199547,0.014492869068817754,0.08719320032408821,-0.041281485190799765
EDN1,-0.005845697705197771,0.006414200612627719,0.029699842168639082,0.14184463247343307
ARPC5,-0.07015638799152431,0.03237776854625197,0.1248331046886585,0.02510001979837535
GSTO1,-0.050741339688052896,-0.03712928559311372,0.09806433935959794,0.056172666240521946
PROK2,,-0.0026566014349784324,-0.02208566736109984,
SYK,0.04456397022457936,-0.051144855406678236,-0.01183967466048872,0.10821983988899275
CD40LG,,,0.07489746945762732,
ST6GAL1,-0.018100107214080393,-0.030303694381273488,-0.08012681216535725,0.029118758174096718
WNT3,0.07203900681836072,0.0022351872633604546,-0.07087589748983687,0.033484588390314644
HSP90B1,0.015217903971926091,0.02466206636517413,0.10673598744424181,-0.054662000483840976
ZP3,0.05545097666100253,0.05940966554174141,0.03073620507425053,-0.026355044944551386
NRG2,0.020036573514114676,-0.023032152496485537,-0.042387033280079346,-0.005510303752805908
MELTF,0.04426300653027016,0.02457927806796062,0.04190519109509529,-0.004349952640493644
NLGN1,-0.01744051529405112,-0.008508991254925005,-0.046735405854645404,-0.012068234219349263
SLIT3,-0.003664240901879953,-0.009868745506058608,0.1550573378198061,-0.04158905977702365
CCL8,-0.015483313304271823,-0.002099601433598643,-0.014460305108355652,0.08009178995215993
S100A4,-0.02777076852199162,-0.0013858214807651742,0.08302155612784105,0.017236864403064836
TNFSF13B,0.013982464128047638,-0.0020793107144022973,0.10272823756855579,-0.02618989002400398
HSPG2,-0.060665243091231585,0.024716718640070173,0.2247151951674134,0.09799295167903785
FAM3C,0.006814577733521071,0.0362081777757674,0.015220849219383485,0.1566638971549493
FLT3LG,0.01181104192479224,0.019387855657804712,0.019668132337980707,
A2M,-0.05146970757371356,-0.08472605556693673,0.16831313614859364,-0.004591851902094049
VCL,-0.009388806016870331,0.03306547616583294,0.153949222176939,0.11568050239664979
FGF2,0.055956866989518406,0.040067839876456124,0.08922858938658458,0.02814129088066333
AGRP,-0.013328943052241422,0.07905825780478123,,
CNTN3,-0.01760434400612945,-0.009881830513099335,,-0.0555903052296269
RNASE2,0.0031692857752396698,-0.06484369213247307,0.09609548214829325,-0.05134685122375566
ADM2,,,0.2079907762905956,
GAL,-0.02266507443730895,0.12273197734392953,0.0055500564131822005,
CXCL6,,-0.008687486360995424,-0.040521109733394206,
PDGFC,-0.028809885436954903,0.05688020091965299,-0.03382495107514583,0.05369969064369791
COL8A2,0.030255515052813133,-0.003383429342678879,-0.025650134698485365,-0.03828084977673281
SPON2,-0.020549900951567925,-0.03076365235013034,0.19124251124588731,
LCN2,,-0.022143952293796138,,
SEMA3D,-0.02430390383462283,,,-0.0609496924491132
BMP6,-0.0121792713268379,0.06681228611943009,0.007781784563061982,
TIMP2,-0.04987629876111166,-0.00983209110048541,0.06973226315520302,0.00676440239356459
EFNA1,-0.024210442400396843,0.015286113030471097,0.11122937851619359,0.03844889843155887
S100A12,,,0.01809694415878053,0.13817186526301256
TFPI,-0.006528681832274844,0.0012779039505225705,0.16506922646540237,0.0025328258262700774
GPC3,-0.015976349529736204,-0.06759290252018384,0.07355537900808505,
NMU,,0.033772231944387034,-0.0874332180601333,
SCGB3A2,,-0.03009700450222655,0.18285847518999102,
LAMB3,0.03228258235657666,0.01973075346048858,0.054693035803786226,0.18630486641290095
LGALS9,0.06287506445649721,-0.011106008092970233,0.04107298982786419,-0.06482410785875782
VIM,-0.041222129327190174,0.06576359387118086,0.03130390887139155,-0.06970976712100385
PLAU,-0.04716495222361925,-0.07040843779150857,0.06421094598050614,0.18628106912348102
TGFB3,-0.05626340853623547,-0.030468362862811547,0.15930832683367063,0.02999928092893762
APLN,0.04955545486856796,-0.0013687469768301672,0.075734066648414,-0.023362237061281276
SHANK2,-0.01502053366753217,-0.037367727564692955,0.020903432860139553,0.017224011815778584
LTF,-0.04883339533154482,0.05620257262220406,0.034016752639877613,0.04588600496420946
PYY,-0.015142170909140459,0.06320892233078922,-0.06481927895763075,
PENK,0.033959721356363826,,0.0075211233319344645,0.27070361828595235
CTF1,-0.034127727492814175,0.028992269621292643,-0.013290954432742953,-0.061380007313878764
COL3A1,0.030825959428567945,-0.01883463765320913,0.21546459894264974,-0.0395043311384405
S100A10,-0.059438017036004646,0.0117626841033896,-0.06555609345543888,-0.05594480408184888
FGF13,-0.0033931536429879336,0.03419967054015243,0.08502601479699544,-0.031035264255909346
SEMA4A,0.025643277509625924,0.029434151355945938,0.09774363628788624,-0.07654493719628587
EFNA4,-0.015907704580359096,-0.01312298752852814,0.004409025817308858,0.0058057584452709966
HSPA8,0.03597932360035888,0.03709216152033293,-0.10954181151399853,-0.05947306073164379
NPB,-0.01806087654437918,-0.0014901037206368332,0.015068295493711878,-0.0013915813208688857
ULBP1,-0.01857383584480364,-0.020299655676806562,0.01889534229528251,
SEMA3E,-0.0053546759506658825,-0.04111073354925761,-0.013807005083763042,-0.02307271492847322
FGF3,,-0.06629655100486091,,
ADAM9,-0.0084921247966227,0.037273508395515687,0.05984962062036371,-0.03424442400813781
ASIP,-0.016660468171264358,-0.010576228130623061,-0.07055883013832352,
IBSP,,-0.012547723128204374,0.21774712330716348,
FAT4,0.0577833972144263,0.002756624012737681,-0.03925148937985429,0.029238990513226037
MDK,-0.060007913052414354,0.012095415604236758,0.043902067471210345,0.015538347682243932
BMP5,,-0.02485526453583416,-0.018065260458869022,
CAMP,,0.02156672289843084,-0.018940325004271754,
HSPA1A,-0.021501001687260272,0.06673724440927038,-0.08255509170062131,-0.07549547993261833
SEMA3F,-0.012419432106118301,0.009105389560900581,0.15906432521889943,
ARF6,-0.00918877588583956,-0.01203478006118348,0.0662763857105689,0.07683003283532198
IL6,-0.00246625653655943,0.003456003343753972,0.009192287452198921,
CALM1,0.03598867274556959,-0.06105958013931143,-0.013901670828004859,-0.05021667080621065
VIP,-0.029391044762080945,,0.051981730416723784,-0.03572623728837768
NMB,-0.05132771940723006,0.027319675622686678,-0.04393721692439693,-0.053907371892037016
CCL26,-0.011243783382472396,0.059840434825927054,0.12143366161201803,
FBLN1,0.0036302245169570293,0.02223406877195138,-0.023475870129978416,-0.037336676193687135
SAA1,0.07700407664140808,0.042161958022443706,0.1278523308385513,
MICB,-0.04283761410962848,-0.007086063858424695,0.05693526113742327,-0.03889669667013758
MMP13,,,-0.04650008914902942,
F13A1,-0.027592362289856426,0.049874575461154536,0.18150041155890467,-0.032286926651973434
CXCL11,0.0462473097390513,,-0.024205109041495684,
COL5A2,0.010517278215198609,-0.013434478621017645,0.1843430534685514,-0.026994465770413048
EFNA5,0.011105783418615378,0.05345827436903089,0.04459969076481289,0.0902844252103963
AREG,-0.03480139739028687,0.08665824292845092,0.19932766560856663,
EDIL3,0.041199209027170516,0.0038533347404154377,0.14421018450746279,0.03617366731913059
CD86,-0.02350894996286229,-0.027270239420779926,0.1125815092009094,0.046891612987603665
AHSG,,-0.020073797963298463,,
WNT9B,0.02833821169169166,,,
HRAS,0.008999623325726637,-0.09229773540627277,0.03524324591554103,-0.0005736816121599868
C1QTNF5,,0.029780400872555034,0.007252961750784607,
RLN1,,0.1206705652559423,-0.036544296623269246,
COL4A1,-0.03347751112036712,-0.020787689552947755,0.19907330727472375,-0.0027144790100634537
CCL3,-0.010025503726782946,0.10711532902796894,-0.08964064937907068,0.0744982091536895
BGN,-0.0489600482587457,0.02221013753389385,0.20565447994331099,0.07409947614246787
RETN,,-0.004538763056111185,0.027548504722071043,
S100A9,-0.061177302684010545,0.03323836496978554,0.034720494115835505,0.06301663891162329
HCRT,-0.01597634378052218,-0.05220467240644462,-0.003980996191530162,0.001025914536488073
FADD,-0.0010973885446862225,-0.03912227186718272,0.02970550345088382,-0.03717757871957774
ACTR2,-0.006873140083904676,0.042828250351844524,0.13804186167595747,-0.09705855295991449
BMP2,-0.04457571910095251,0.029272400253278798,0.06471054001502699,-0.03139682039291687
PDYN,0.017490966484888088,-0.023248569922349603,,0.10197206941584569
CD55,-0.009833980306858513,0.040549747256379,0.17307872341716304,0.10935886401079488
OSTN,0.05450519051189927,,,
PDX1,-0.0171025226569447,0.039216035334739885,,
CD6,-0.022554359526353127,,0.08800473091633677,
IL16,-0.03265567135702331,-0.0414509446386683,0.09974546827627052,-0.06721019733756829
LAMA5,-0.029379617341844723,0.004532076335047155,0.0904075126183367,0.0048585235755683465
RGMB,-0.04797560142732796,-0.03545536858932261,0.01241531704301995,0.07660475437691316
INSL5,0.008064784438826193,,0.03207074981785463,
IL12A,0.009660526379897283,0.07745013621414984,-0.0161147178255766,0.031074804166762445
S100A8,-0.012712708116939834,-0.020799015659641137,-0.007577722418075413,0.024555261907041083
TAC3,0.057013963062973884,-0.034891117218855655,-0.04096464462089565,-0.047318446375969755
MFAP5,,-0.021999533232915997,0.14353235054299518,
CXCL16,-0.02491891310120541,-0.054507322973975,0.06231093863661523,-0.0656431111862772
AGRN,-0.046194298318512086,-0.030168461834503876,0.1376032003507375,0.14810274966043907
COL4A6,-0.02051005513084065,-0.013559115994827411,0.02206661641008361,
FST,-0.03461881241757485,-0.04707256144382674,0.13401531228805957,
MEGF10,0.062490874289865196,0.027648161924919916,-0.0471720271475142,-0.08103705716638887
C1QB,-0.02398591448898724,-0.09584588527735165,0.06611939520087552,-0.09538979355334279
HLA-B,-0.010877716081385802,0.06284330993918626,0.13570793914732937,-0.06040580391686467
PDGFA,-0.012715062859893841,-0.06673755199074918,0.09920556797780178,0.010469210482777143
LAMA3,-0.02569992646013875,-0.0176682617333307,-0.027253391042232893,
DKK1,-0.037927115514581826,0.10546780678102996,0.09186863126252223,-0.033000398380735985
INHBA,-0.037927117173231654,-0.009374993933472677,0.12329258982450979,0.06669626521353315
LEP,,,0.02083937889537564,
IL7,-0.025237411114537395,0.027306701595235523,-0.015611673791295853,
FABP5,-0.00759372561544429,-0.07822252330320975,0.02953184493208213,-0.017664682605315556
CCL4,0.006919755882628099,0.10160134112799393,-0.09880289703856711,0.08781258896470637
FBN1,-0.0010434284028216097,0.07662403287565932,0.18589734080280737,0.1843848931668713
TCTN1,-0.007990588001822486,0.07618997049249279,-0.038335148902500074,0.05947113597652134
NCR3LG1,,-0.02660284886849743,,
BMP7,-0.027179336657589055,-0.04395710388185065,-0.11420611703720496,0.10536482975933821
NLGN2,0.03461820642893491,-0.051891269818664,0.014538383581444525,0.11152501212067703
CCL25,,0.02065758485886708,0.009395047578894401,
NPNT,-0.0019952503461154333,-0.0059673802329873035,-0.11728847519940788,-0.007137930044120335
KITLG,-0.041623447923367585,0.003910343477617837,0.08883842340896798,-0.028344536625311344
MADCAM1,0.0018854200729723674,-0.020744511163639866,-0.0279033640653612,
F12,-0.01892121029162031,-0.024642339230169553,-0.003427135322093415,0.08922703182575012
S100B,0.02782952291269846,-0.029875698293848306,-0.1745531328297965,0.016920599735848797
IL27,-0.014262696632639422,-0.02516147109047355,0.018257104962417427,
CD99,-0.0523079600358959,0.07547680145513436,0.1683643043017481,-0.08542881043009543
PDGFB,-0.02930557405616199,-0.03284266202670025,0.17189642739227232,0.0039846865362323895
CLEC2D,-0.012499618752413618,0.035754381737439445,0.11876312057540384,-0.01661590704782881
F8,0.035620446777106754,-0.024780331375865838,0.016139114263835783,-0.03752207692865086
C3,-0.005230102582484411,-0.10177052682631788,0.10066315920387892,-0.1103058413039706
DLK2,-0.023083263124357965,0.019085630285193687,0.021175031215774437,-0.027625108723031862
TSLP,0.004491289909369445,-0.012363428221364891,0.053351022556249725,-0.016927616232591623
OSM,-0.01529386549047256,0.015705534237583463,0.0699232582699729,-0.05374576271332207
PRND,,,0.01768553561201039,
SLPI,0.0022311879247148706,0.034037691632814754,0.13468536411711093,
AFDN,-0.051812246084481144,0.01857733772953744,0.034464595207232565,0.05596610145929584
KISS1,,-0.01984555107064333,,
ULBP2,-0.02982922261181138,0.0009896503429919492,0.06629972750158566,
ICAM4,0.06788498986404957,0.005745948176178079,0.025321711608421664,
TDGF1,-0.012328565870869126,,,
ANGPTL1,0.014167811685352763,0.02718400953049927,0.024261891525277624,0.09236602874215183
LTBP1,0.046926182656753954,0.10949361086597055,0.05828806631870799,0.05948929630792802
NTN4,-0.05598703816494446,-0.0312603378808893,0.09589777358331247,-0.014225191234661453
APP,0.049131839164016096,0.00819003987848733,-0.00592021457208151,0.04243395131246557
RIMS2,-0.021010908170607374,-0.012352827348058615,-0.026523202781449047,0.01516936534808605
WNT7A,-0.0339265664093953,0.030859317096646452,-0.054544906717584565,-0.03950432491333722
GAST,,-0.01984555142973713,0.044381354963328616,
GPI,0.06810037448041338,0.03424986838615551,-0.041593751040721064,0.08062742726394798
IL1B,0.0029384659501851566,0.10992960891299565,-0.05567498847529653,0.11792923186410256
SFTPA2,,-0.01714921442581142,,
HAS2,0.02357056846774637,-0.055615184363336415,0.08949275189012804,
IL11,-0.027918227346122537,0.030315839818685783,-0.023720133225842002,
SEMA4B,-0.0020500074546414846,-0.010340231913024888,-0.00926161962170003,-0.01840063124415064
FGF12,0.05405510414775352,-0.035907013938062934,0.0750559363400352,0.04221535861249373
CP,-0.053001438219079336,0.020493583623186276,0.09095900192838537,0.0316706095754431
NLGN3,-0.009770408574337383,-0.03757091460587255,-0.05538077638474605,-0.033888937886892054
GZMB,0.03500810586484314,0.009507507264325105,0.18730991461626614,
PROC,0.034793655896256034,-0.02096365900289922,0.05667932325508114,
TNFSF11,,0.056310506333642076,0.21872819555120848,
AGT,0.005039963942237659,0.05228104138633854,-0.18143939620667196,0.005986894830569288
PTHLH,-0.0039044953600860374,-0.006945064229991434,-0.006186364632221899,-0.02371829303181014
COL1A1,-0.02526949151681608,0.004349824936422573,0.24149188880525976,0.01534403949335589
LAMB2,-0.018897172769179432,0.052960278764327455,0.10542608076040583,-0.015209970723925733
DSC2,-0.008899538204465965,0.022777985864363803,0.029993767717902395,0.11700530287229241
WNT5B,-0.028906615270552653,-0.036195940190686386,0.075064710565454,0.1939487244630189
LEFTY1,-0.023228782444010478,-0.028236183381768948,-0.06453558985040975,
FGL1,,-0.027809812948634716,,0.07249024130667077
CXCL5,-0.01501948679401204,0.04660474930977455,0.07779102738563262,0.027111790328993527
S100A1,0.021667891431808584,-0.011202336244595565,-0.03469287431317494,-0.06369786143358394
C4BPA,0.07703412707710064,,0.04344529057640587,
NPTX1,0.022105881030077823,-0.05524042842556844,,-0.022741094839082023
TGS1,-0.05884785219518742,0.018751845263348953,0.007364940125364847,0.09448952693682085
SST,0.07827167017244176,0.003774505728507938,,-0.016918883000063323
IL34,-0.02699610662895133,0.0769375244193023,0.11892401670736623,-0.01659624499447654
DHH,,-0.042724068171933034,0.02603166854285578,
XCL2,-0.01917301817486019,,-0.027965339993415914,
TF,0.05817634534892741,-0.09153729671681159,-0.019639117836684004,0.01859399650142962
IL33,0.002205610128759178,-0.00880174186918073,0.08219396913268354,-0.015579737819177965
RBP4,0.04529558241698473,-0.026121464507741787,-0.05607833040640847,0.0014802764131679556
CCL19,0.012195983158548885,,0.004602115916571231,
CCL20,-0.009585863534070578,0.08286948216728031,-0.010916319149155198,
NAMPT,-0.05291841537242581,0.04331652803851489,0.017968033467010404,0.056226907400642505
