,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
IBSP,0.10467696152443078,-0.06489343153454045,-0.04584095402279782,0.10133463889055337,-0.06371439299924447,0.030521086055354796
MMP12,,,,,-0.014861012421929533,
FAT4,-0.03597012006178948,0.054906106338258195,0.07606423758553355,-0.03545879668644976,0.06481503211316253,0.008822777482621759
MDK,-0.04608217737047811,0.03339838954421823,0.03452736633363094,0.10681436869810222,0.004765336947140422,-0.008939637553380408
BMP5,,-0.012662641907123618,0.05589508456645203,,0.06175488539437424,-0.010408760011903743
CAMP,,0.00020391452544311808,0.000564661553168347,,-0.021762436627751763,0.07133027272170134
HSPA1A,-0.02569112003428658,-0.009180150124813484,-0.07481990845625276,0.017453959272129903,-0.008105125525315832,-0.02713886465527998
SEMA3F,0.035619282880239744,0.01740002115146522,0.05016805083815422,-0.011397016956212964,0.07794338467406361,0.029910059593036633
ARF6,0.0757446826233659,0.012029053448881515,-0.03454824553282788,-0.03467550252083629,-0.04055631751696247,0.06426187457407986
IL6,0.02090395524531691,-0.03098178060652784,0.016992869237855673,,-0.03854343622699588,0.050729073043139235
CALM1,0.008663306785185917,0.006698165372303943,0.03308419982081269,-0.039670083983458976,0.036162028268408856,0.06767976725612
VIP,,,,,,-0.019085141721321575
NMB,-0.12351573572454408,0.019600330074551635,0.08886142821727763,0.028861338685451293,0.042618011316736176,0.05925832143054947
CCL26,0.02166835141344016,-0.0007637108353612079,-0.04151388858720811,-0.022401530245475716,-0.026454407379755678,-0.034384306088935654
FBLN1,0.10983992326388452,0.003972780079709572,-0.019977049331538956,-0.05834392669521713,-0.00073766722828927,0.008851237565759668
SAA1,-0.07041460354406147,-0.034323781859526385,-0.08978240782723708,0.07619193740238944,0.003121036576961603,-0.0500545379787097
MICB,0.1434381102399529,0.00779319689181531,0.0158138174429578,-0.03653157559075695,0.05884342009915519,0.013547280208472375
MMP13,,,,,,0.00791097280131898
F13A1,-0.006794128175420273,-0.05904857824791702,-0.10127086058863642,-0.05497585340654167,-0.018962404534650045,-0.013589699315675607
CXCL11,-0.032236863606803424,,,,,0.005534869360794718
COL5A2,0.07824389821893893,0.032216213202474635,-0.0666829883743992,0.043090101329719147,0.04166771284748947,-0.025851870506339785
EFNA5,-0.0163368741746134,0.0058457777642988195,0.06813066176544641,-0.01608638779276182,-0.028550590329940905,0.010245008650123358
AREG,,0.01989009220292136,0.0384395239540459,0.03291349346526883,0.012552015342358188,0.01754759080712483
EDIL3,0.15740918583461366,-0.027141770093002095,0.04536258217727047,0.040488005396447195,0.05065904828341666,-0.021136737176072968
CD86,0.02699042615506364,0.07749210729875411,0.03606629676912235,0.017678815238727674,-0.009794061949738014,-0.03432487773681549
AHSG,-0.03073277919443264,,-0.01728343683024811,,,
HRAS,0.025367827417621457,0.019882455252360157,-0.03340680282755366,-0.0030367871574787523,0.028619457746097553,0.03998243672071713
C1QTNF5,-0.042255143878700795,0.00878874739578521,0.021573601385176864,0.0012703136378976272,-0.017444522470561028,0.00580572274171992
RLN1,-0.03174233705423952,-0.02144188389828166,0.0630062845209732,-0.01792770329329594,,-0.013006360512002291
COL4A1,0.123561794478452,-0.04144842574693302,-0.11540538970815227,-0.01979512238011493,0.016171655099253165,0.00917734057386759
CCL3,0.0065764613991866495,0.04320275588646878,-0.03343200298297621,-0.007501628716425387,-0.009023014295495953,-0.023098360201366453
BGN,0.1529823200041039,-0.020713260974660423,-0.11189951411127076,-0.003945818860666401,-0.015442128648625259,0.006638639140455114
RETN,-0.03673773424482867,0.054577473817666415,0.019248802082786582,,-0.018697001456907853,0.03536686688575632
S100A9,-0.06953009515960597,-0.019468195462662645,-0.08625903429946202,-0.013530106355118483,-0.055491727551452645,-0.03339176472040518
HCRT,0.002790515526895502,0.01892632441597692,0.06498589349549,-0.006386725043655994,0.05625214064935999,0.0596020209597636
FADD,0.0038513314823947443,0.06245558615496943,0.005415172183048463,0.054079686597172535,-0.02854639854328391,0.005342964754899492
ACTR2,0.021351163596415625,-0.01953043665236388,-0.05547166359218493,0.0083342352078622,-0.007766560441961172,-0.014346106150295792
BMP2,0.03346789662284905,0.01872715597737711,0.0173951393474154,-0.07400524787288353,0.008385519155034882,0.02782066407745073
PDYN,,-0.04031073924753231,0.10181791097498527,,0.0038235882116660143,
CD55,0.07371434068421001,0.008044156956533424,-0.0028925916848138574,0.012488504741197741,0.0219583980070374,0.006447056108995892
OSTN,,,,-0.018506057907513425,,
PDX1,,0.08166417182039111,0.029284500159758104,,0.10723227536414966,
CD6,0.00033234100845707217,0.09983576456933496,,-0.023795517915094554,-0.020838748613111566,-0.004394490655876032
IL16,-0.0837016216403759,-0.0039727481207704925,-0.03842525656018609,0.050361304713411055,0.016318433327838975,0.017633335143708025
LAMA5,-0.02882699311721564,0.01152835518292311,-0.048124398667292644,-0.025034964876433887,-0.027102920997810892,-0.022688850646990943
RGMB,-0.0729420607782365,0.047397214150423535,0.000755604018766118,0.05647845752026545,-0.005889341142349046,0.06712211317756714
INSL5,,,,,,-0.022710555393614013
IL12A,-0.026750252816215174,0.020648963516282516,-0.010652579355113278,-0.026015569598112607,0.06969110134159577,0.013574406122292602
S100A8,-0.08893804003374825,-0.03981131540076377,-0.06247465049011252,0.0019769134751244513,-0.02672957463022757,-0.013754250615922278
TAC3,,0.013475994109910292,-0.04393758913231184,,0.03986821246931827,-0.02706624343116955
MFAP5,,-0.02040760393326501,0.06448654664761803,0.013874821769276402,0.004617987308897696,-0.03700884981085521
CXCL16,-0.01039192392506044,0.041009228447833466,0.005730681791639218,-0.05047609329463153,-0.058323305102180645,-0.020985523351562032
AGRN,0.07128017832222454,0.05639007576494795,0.03391743215885043,0.03210761037241191,0.05128332993525354,0.013066977077600342
COL4A6,0.09023568241226503,0.045003377253060306,0.02820566410750068,0.04759047799307389,-0.01019455143698918,-0.01410955183885622
FST,-0.09040561847287468,0.028284237757213688,-0.030797564631838473,0.022399791930086826,0.03974879939953658,0.11106150403079298
MEGF10,-0.051707875183316224,0.07387972559494839,0.04520696787805381,0.02860232790163563,0.010315481584331453,0.029475674773948114
C1QB,0.09016673486023499,-0.04473278342040521,-0.003136778863251042,-0.05726282591596681,-0.034527869611717055,-0.03170875867107187
HLA-B,0.01486537661756026,-0.0181871077631795,-0.10649127959463627,-0.07968734406726842,-0.027314309461729167,-0.0032456112542045973
PDGFA,-0.020784371411449155,0.034534942185326246,-0.09748268150968464,0.05460762418940831,-0.055299750465612627,0.03604796236470435
LAMA3,,,-0.01521228250511564,0.025968553828636026,-0.01725871783306912,-0.008353354945963174
DKK1,-0.07427758854368907,-0.0337240516784893,-0.012691844656567346,-0.01878897376867435,-0.03166591522929177,0.021492297192465263
INHBA,0.004944502017387352,0.04312292021872428,-0.011502546499415003,0.02938861492859098,0.044463627303547824,0.007419376720724298
LEP,,,,,,-0.013204619826696691
IL7,,-0.04031074249757107,-0.02902354948601391,-0.01961479203877857,-0.02890555386792359,0.0028659042808622808
FABP5,-0.06448368403138252,0.03772020527090113,0.04845865202796091,0.03466018780297658,-0.00751514172685593,0.06436103674294287
CCL4,0.0329916472854402,0.09866778245905476,-0.019872625149108654,-0.038750441105627365,0.021590313038937357,0.0002393766763203083
FBN1,0.011746097192854436,0.009498876227013835,-0.006393623155146524,-0.044267911958354805,0.027526221977103388,-0.018627176380661848
TCTN1,0.009850038645643459,-0.00998777294977938,-0.007811294417665077,0.02253477843632939,0.034279251775838314,0.05520650931792622
NCR3LG1,,0.004506766992942434,-0.02290491608832361,-0.01961480245355001,0.034650504473608006,
BMP7,-0.08042618830818847,0.07018631812146209,-0.018054782960247838,0.04487767764666108,-0.007999657136312746,0.05184495733121904
NLGN2,-0.02717608779667673,0.0206777711673398,0.058499918151649254,0.013064670039518646,0.0232750430016459,-0.02914621210898875
CCL25,-0.02744090339549416,0.05680498766279583,0.0547242390666995,,0.0041110084356103405,-0.0204442832281
NPNT,-0.034025891183250216,0.016440576282800844,-0.00014665700231673455,-0.014199248256022404,0.02481817080846239,0.03938581280404113
KITLG,-0.09820828650854566,-0.024680731598236656,0.05913953167359654,0.09580823337558973,0.003675900072943401,0.05093659259884465
MADCAM1,-0.004869065346629907,0.008085415203505478,0.11948293287358376,0.05625047727635607,-0.015901497234406363,-0.022406463463457447
F12,0.11456168672298916,0.10354406946128343,0.03654445938371576,-0.03973477893106779,0.04000803450055937,0.049110977081783205
S100B,-0.02706643904916944,0.05400565220285059,0.14715908940954053,-0.014447856229294828,-0.050832157162865876,0.03450913985495368
IL27,-0.031241019244305047,,-0.021663897232771394,,-0.014861012421929533,-0.023541159950823523
CD99,-0.11722849414296459,-0.03541499336709092,0.011264856565540616,-0.009531642370396219,0.012000770843864614,0.016158045829056042
PDGFB,0.06246174514468836,-0.011976207866952464,-0.0049809383269313855,0.0020857764266212745,0.027781044762337552,-0.011757610866364196
CLEC2D,-0.025492186127544784,0.06022875130133126,0.02210926113616991,-0.0410157143762121,0.01343483352949598,0.0029889474389960743
F8,0.05729483827034359,0.022626317275453056,0.07838206055613248,-0.02729355438920152,0.03808266356563458,0.007839295798125711
C3,0.07886820233207407,-0.019224128647822542,-0.013341023058051089,-0.04750844008456326,-0.0018470852214895756,-0.031534833240266916
DLK2,-0.037740262137935576,0.007330031261245307,0.03820705883974329,0.02664670632684415,0.11827810372900066,0.09816906641844374
TSLP,0.03260230489840829,0.08059564413182715,0.0632630121885531,-0.03492809682478333,0.013449389868911508,-0.02487068312917566
OSM,-0.054200008670386636,-0.010278667610973364,-0.012318557136394076,0.04145339264188291,0.023962788902091407,-0.042477034086581135
PRND,,,,,,-0.0171767469897501
SLPI,0.015969714544572775,-0.0524656878413684,-0.11227290702017878,-0.02827223949963114,-0.0015754352040804223,0.034612789671212854
AFDN,-0.08903298662695595,-0.008707157146147618,-0.007263112945641512,-0.0223916349114111,0.06738145859405788,-0.005215104441059399
KISS1,0.0915383084884115,8.005492099871748e-05,0.030038193513915998,,0.0554600388585031,
ULBP2,0.044621077422462956,0.0471106080567873,0.09132847116473418,0.007430213210031624,0.03695625295321793,-0.0037424673441093606
ICAM4,,,-0.014990408566961707,,,-0.015733817072335534
ANGPTL1,,-0.03495486558139851,-0.029023545297908043,-0.043316139876242214,0.036672202064969926,-0.023306386787015368
LTBP1,-0.005148063434244635,-0.01316114896215584,0.02508282174548969,0.026301918086806132,-0.03798112189028952,0.06723379214371232
NTN4,0.029250680973401416,0.026597831967755146,0.05316901311110523,0.07126924170855757,0.026843874926839074,-0.01725512598101754
APP,-0.0629442625458213,0.03998394009328394,-0.043260825060363606,0.031468263171958694,0.07057625165225052,0.04974144629042552
RIMS2,-0.04025153140624311,-0.023688082178383984,0.023196175025359055,-0.027598888332592754,0.01624686942960425,0.08600466831884385
WNT7A,-0.029080749030849482,0.007941127035965091,0.03808743271373192,-0.0672409532238522,-0.005312416175944285,0.07195170082723505
GAST,,,-0.01708691773845776,-0.022639254779085027,,-0.018080106613684754
GPI,-0.10542693708294398,-0.008973687845612435,-0.0737754102354237,-0.03395767680938015,0.03483692423035676,0.03841123401789689
IL1B,-0.07615140188440438,0.034524165506004456,-0.02889912186543116,0.04512847593308861,-0.043256034796509746,-0.04954734796741527
SFTPA2,,0.12126391465784297,-0.014765385442197018,,-0.015901498338294563,
HAS2,-0.030763626597130795,0.001569832278845049,-0.04047644358333692,0.009894146892934934,-0.025185577327344152,0.022788229462590293
IL11,0.3042351626390962,0.01858703051525091,0.053473735640759815,-0.02379552168719125,0.02148215607924988,0.02855887100680682
SEMA4B,-0.0028970936035018387,0.017392867634593658,-0.029010819632932956,0.02476797020308214,-0.017272282348138865,-0.017100584689377557
FGF12,-0.018080325136371245,0.0011058940002608756,0.09233634652438537,-0.0033506437626166386,0.006714663453588451,0.013104997493002896
CP,-0.08973798718832979,-0.03989636700665201,-0.0498165958831296,0.0005850879142150694,-0.058360546489265884,0.050539513780500436
NLGN3,-0.030026213380919584,0.038963086539773414,0.11031818779379512,0.051464198712116896,0.020577569202655067,0.058144292418883185
GZMB,,-0.030003792948718785,-0.021181894887581276,,0.011697145677453244,-0.011308609784482978
PROC,0.10691204458368993,0.029004787217714864,0.027386298081856816,0.05041292097119267,-0.0036120667380038513,0.007890979034130618
TNFSF11,,-0.019785879844365736,0.026019895944388062,,,-0.03985283523341602
AGT,-0.11227279389561856,-0.03916002295337601,-0.07343123238067471,0.02040545347976797,0.05906498357909103,0.0601214104126554
PTHLH,0.003196991213735562,0.056114696703519915,0.07586427604058778,0.049045465048009364,0.07219803717784029,0.05415205783299202
COL1A1,0.11787376797556914,-0.052869125337062804,-0.07657876548727652,-0.019480802054425976,0.021467390098561173,-0.0231133429723097
LAMB2,-0.022047488753778405,-0.011334586847542464,-0.04834778240175379,-0.02018498587579357,0.007060612844045235,0.012146111634723162
DSC2,-0.012494499736623789,-0.009711283841128328,0.03443752152373013,-0.008838915422302597,0.03284068827834375,-0.011074006503363133
WNT5B,-0.05136776741554567,0.11236074202630045,0.0138185651704802,0.005173838302158853,-0.04267817941681814,0.01140816446930288
LEFTY1,-0.002218989959798089,0.0844484830605161,-0.03203106211587408,-1.3360729967091318e-05,-0.02778961320860857,0.08423605180764576
FGL1,,0.06203929084188552,-0.023944105955311965,-0.03063264091639448,-0.005262933996185932,
CXCL5,-0.05696410019898099,-0.03282921543625555,-0.06544540457722471,-0.01703012363796631,-0.036515557439543836,-0.04142395836111457
S100A1,-0.06356537042124459,0.03468058132556721,0.04317871688738519,-0.0001356146351959245,0.023049473723233765,0.10498985267009127
C4BPA,,,,,,-0.013204616590673186
NPTX1,-0.04545116247543913,0.04570551177536074,-0.01729059224520386,0.14455297486419758,0.025578008540980152,
TGS1,0.05626196639400996,0.031056498118037804,-0.03702937927735855,0.02375307657237379,-0.026726255669137992,0.024650122143747837
SST,,-0.009933220739444698,0.05512380916235415,-0.027058890602867286,0.03822407508428483,
IL34,0.10470203724566707,0.0002458661232763773,0.003733151524997793,0.1121217141197717,-0.013519680283048653,0.004606068772119413
DHH,,0.04033204720885903,-0.003545252716561429,-0.033094030598087146,0.07534264316983061,-0.019501674365054098
XCL2,,,,,,-0.013783194761988322
TF,-0.014502413191653076,0.06952793370943643,0.02571155539492147,0.014501675174407001,0.024012113188390284,0.017978295463485557
IL33,0.0772756712889835,-0.006569934049077354,0.0814592353185654,-0.010893370053379895,-0.03679756291436423,0.019862889838833248
RBP4,0.046956089613938996,0.0701161517779938,0.06244243783777638,-0.02490341469978232,0.0520105799344717,0.02700231287489298
CCL19,,,,,,-0.02524358297460274
CCL20,-0.04894102122645216,-0.05219559061724701,-0.053398092154814274,0.07829666725087028,0.011878861771915708,-0.05056757436902207
NAMPT,-0.02332967025842285,-0.03278772694109837,-0.10915679523944434,-0.07054385698886806,0.010954499833779621,0.00244686584975415
