,MGH258,UKF266,UKF269,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GAD1,0.0961292029054425,-0.012129373278970127,-0.03718605591024681,0.050641286151175156,-0.02955833629623779,0.10607306474710848,0.04766888948476052,0.02676609067536874,-0.01917304245375628,-0.005606688566125807,-0.024717509055710938
COL14A1,-0.0369941185112079,0.017611420226635238,-0.0337406919105364,0.07653050151106715,-0.0007200127256795622,0.04814027973651216,0.0419964472479242,-0.032938539164734826,-0.032851154008957564,-0.011992321406038715,0.04212785546533214
HLA-A,0.015049189641567484,-0.034195826601289926,0.08485232236554995,0.02386302535226219,0.02671613216493535,0.0077538248062279285,-0.008898753090839463,0.10509668646590513,-0.11168029373965627,-0.019146161886345457,-0.023954103859421292
CD5L,0.12879074789950878,,,,-0.02876950411937172,,,,,,
FGF18,,0.06339503018058124,,,,-0.039661792985835845,0.0778288131047753,,0.0034890935779666355,0.08071082726477864,-0.02760158360722322
ADM,-0.01565459918065717,0.06525976745542633,0.04822444831443126,0.08792314826267236,0.004501684722786812,-0.023882063242647897,0.01101388084868668,0.025515294458379887,-0.04151086887345432,0.02689205364278214,0.011930942616814152
CCL15,,,,-0.025635767022149307,,,,,,-0.01799957799365155,
GNAI2,-0.09494224221816565,0.00800597518227035,0.06484436158712845,0.07791248927511142,-0.011376229700836966,-0.02209504545122816,0.05066963851383855,0.011293301932506515,-0.04958127341179926,-0.03041229051384701,0.10146154409858692
HDC,,,0.033762833250766934,,,,,,,0.03507920763575502,-0.020105754260625792
COL11A1,-0.024033734614230327,0.050527384263196404,0.012294343495358382,-0.018175591259435048,0.06868836388212092,0.04024436801235939,0.030535079198812595,0.006544361474372838,-0.07651382183155958,0.056919668398774576,0.0077018570773837594
NUCB2,0.13488057704623643,0.028488831531552822,0.08888977444773691,0.031347697531970385,-0.07216685307138371,0.006143808510817179,0.0208890314461732,-0.009073489665339501,0.0011673743839434212,-0.01542236325439385,0.006172444857288121
FGF16,,,,,,,,,,,-0.019811607092129226
CXCL1,,,-0.011147209372833035,0.00037260604279295027,,0.011179078620340873,-0.029514776281579426,-0.033747816510754,-0.024217548879977457,-0.004146411071239,0.024806685654412367
VCAN,0.016695905225281953,0.04923890986661278,0.04183247353579115,-0.03317633806449512,-0.03131532702730066,-0.01539873675404646,0.018745907849605677,-0.037852128182856326,-0.024457619647524853,0.010188061059124218,0.0036413077909458053
MMP7,,-0.015793456386664167,-0.013883159618414617,-0.005733086709903088,,0.000963176652609043,0.06019768586245706,,-0.0609252015869201,0.0034519441097892534,0.04650593704504692
PTPN6,-0.03106074782782672,0.08512686124652175,0.029034972373277994,-0.037062614450822276,-0.018532102028804776,-0.007891907652559647,-0.021501845814813788,-0.04799047599269362,-0.01533657279213098,-0.020557321216086503,0.008713468542834035
PTGS2,-0.041360747933695,0.011368548826718934,-0.08647245421414537,0.04709368746105661,-0.028495366086270103,-0.013809195254418805,-0.003959752263231506,-0.009161227406203318,-0.02654956207789013,0.04575485393940119,-0.005519513936174128
XCL1,-0.01863584259563137,,,,,,,,,,-0.03578183282452546
CD58,0.017958160303254703,-0.01599509466112425,0.04124123779055205,0.020529144587496072,-0.06319639277551391,0.05992805935628645,0.037046928842710096,0.0039017911719681237,0.0013514870842493763,0.008614181381033153,0.004641299667401441
TNFSF14,-0.014465309737442963,,0.16423443579041183,0.06370300277004352,0.007190978209723246,-0.03172734829152418,-0.02050340803875459,0.007600208546369895,-0.02122515479100238,0.038372038996792764,-0.02401226281599826
CNTN4,,0.007687153206990873,-0.049296232400336544,0.018296700481510168,-0.02792854057229741,0.10904406136910717,0.009093736756657197,-0.028174840330779105,-0.03675515562369724,0.023201356051787737,0.02016408549245946
INSL3,,,,,,-0.008910289039477534,0.024320486231117506,,0.03296367387912613,0.1580151350167661,
BTLA,,,,,0.05758169251980681,,,,,-0.023830971082492533,
MFNG,-0.03343069269054155,0.024849100974960184,0.004550392567932029,-0.007306214339908582,-0.07297657768947885,0.015334097218898331,0.035720713173664695,0.01850603334467399,0.008587227181506694,-0.006611117562871941,0.04771721650329584
ICAM1,-0.03397007648376898,0.07566362756556409,0.05649890985927494,-0.056827947319558626,-0.060695278960654096,-0.0019232326179768346,-0.027550786653722716,0.021201503195472086,-0.07894354251536467,0.03517060991739065,0.005545291845310279
PROS1,0.0003066416137060473,0.011625502289356545,0.06483805168951925,0.02838555572485657,-0.10813895046762446,-0.0383339452606191,0.004253823704629016,0.035048662077546686,0.020935868121544285,0.012954414821905378,0.0476525557649477
CLCF1,-0.04182605696493856,0.035475476012439736,-0.017644982489086556,0.15502014543373815,0.01259658089268083,0.018255497063938187,0.04772737026213077,-0.014732281359104978,-0.05051013541697909,0.0913220212402341,0.043643237808378595
PSAP,-0.027896790884776795,-0.06396265287118671,-0.08890423561642063,-0.03618471256296306,-0.021124068542464767,0.03914364364779463,-0.0003159758163974473,-0.01957159260761503,-0.016727504391665246,-0.013103796122534754,-0.0390587251755992
EFEMP1,-0.01293764617166838,0.012555428707542145,0.05950406010865265,0.09014243770416545,-0.0010503734617313858,-0.0057881579131049505,0.09341637031662524,0.0401617872730815,-0.0360631860079995,0.014660293007579362,0.07550259033062734
C1QTNF1,0.023334555360933172,0.03734205751740475,0.0024670106243331437,0.03563103001534923,-0.06911215343273998,-0.03351605515181148,0.010162194759703315,0.02598739887391557,-0.09098716069996665,0.03299144523353247,0.05892051135522672
ALB,-0.028055825050268032,-0.015107378362304504,-0.023287253545834198,-0.013132014531002016,0.04806270237094268,-0.009906879370149103,-0.0042342020136015065,-0.056081513315693665,-0.035530379117061715,-0.02786816455474979,-0.02846613854363259
CCL13,,,,,,-0.023552193974703328,,,-0.02380841930213968,,
EFNA3,0.004921709733452414,0.038433583670842264,-0.08710251570050265,-0.04168751920262467,-0.002855305757263132,0.03946332912977855,0.012105262862856058,0.015740305010455348,0.009463174603896661,-0.003162309598795629,-0.08207230127859244
DRAXIN,-0.04350680981232863,0.12026290033307326,0.06654601794386075,-0.020961443490218435,-0.07512560053701907,0.010894691318159339,0.008517229389263532,-0.0343792518360782,0.027342652932728768,0.06895282458970932,-0.0188139959900651
RAET1L,,,,,,,-0.01956085506109578,,-0.025786581544693665,,
NPTX2,-0.01588684213717065,-0.028914715442338815,-0.07102453969711527,0.04406240239604354,-0.017469018128761518,-0.04483847572692006,0.03254275238355133,0.09700293431224365,-0.05079158605449908,0.008311831611587259,-0.01064043285517554
FGF11,0.06221712085028391,0.04912433697992012,0.044833611872908796,-0.0045970657388639475,-0.09071795763178941,-0.008769636552826466,-0.011943134380248849,0.05316641458507509,-0.01955643963471955,0.0834703209103469,-0.0020127551524089238
CD59,0.03863020018669449,-0.03227382518415465,-0.05836535418880858,0.02513335325846178,0.05165386701241159,0.029484926863924895,-0.051002866303948666,-0.04131306589574921,-0.01680427778821742,-0.05948363931710506,0.028399856753936414
COL9A2,-0.055205147943617694,0.06091051633287347,0.021166342279781338,0.0054422842545708006,0.0030186887967758973,0.0295467217545446,-0.01412276378246041,-0.049968634497410236,0.04882711036942793,0.00010233885272599642,0.05545111865103457
DLL3,0.014672461393708872,0.04640708829099927,0.09959465483619975,0.022086976308111603,0.010652614309765133,0.03432552337706944,0.0380335925861763,-0.005783842981348693,0.04748966675726815,0.07062943678172648,-0.007122265211008275
FGF5,,,-0.01854350890402694,,,,,,,0.009482622794030338,0.02595715752370034
LIN7C,0.07668397662620706,-0.026527520095593077,0.021145586525078777,-0.001547540345430492,0.06036219946507656,0.013637048005722699,-0.026023797753049013,0.08388973877008375,0.004417165195474015,-0.004537315239733227,-0.018072202742510177
GDF7,-0.019303091829542245,-0.02157987747501327,0.21084575179812196,,-0.036611410585485914,,-0.016768517610309428,-0.036685134881768666,-0.01725481027669889,0.01416599700858173,0.09238235263422105
PSPN,-0.05146959970486116,0.05267526132415333,0.03945180023468902,0.027652744493628912,-0.005096488115583711,-0.020872961907317505,0.05688359461777854,0.0329040761856726,-0.007335785138113074,0.046846734409291844,0.007721819448057289
ANGPT1,-0.028528776465432462,-0.02600386348891041,0.007460907140220606,-0.025509975941666135,-0.038490745211473214,0.08424647106132911,0.0826188997684489,-0.0027019525309815227,-0.0018078351716434536,0.059317899829883385,-0.008959998634952948
PNOC,-0.027259978719227633,-0.028568500728287545,0.011815599066862057,,,,0.004597922898621587,,0.01759303921728335,0.008577197124125328,0.0029084163650993124
L1CAM,0.03526688032182706,0.03769189058881673,-0.04219485459971932,0.0331666914993992,0.020128746921128867,-0.044502558869416606,0.05296927674119466,-0.03584123645457196,0.027663374681600746,-0.030957373104107778,-0.04591595083868327
APOA1,-0.028746886077090163,-0.03489142435244629,0.020431999570250083,-0.022470705114754963,0.050557907503753746,0.024530706288029856,-0.006491512567084134,-0.014912094703525348,-0.022673943563931716,0.005442896767629268,0.031846271696248436
PSEN1,-0.015224947105057009,0.03054549105476291,-0.01632506219125079,0.04636300604335916,0.07847702536061447,0.023861248214351417,0.052494412487039496,-0.047792727438332155,-0.02162827389647325,0.03215969718658204,0.015305587980746181
CALM2,0.013665885569912876,-0.028553195282601033,-0.0516809436973705,0.022321230126013152,0.05359937427933042,0.04877488152838813,0.08276899441134498,-0.04562589113327444,0.010438711889924714,0.07588053550859714,-0.01762548093630014
CLEC2B,0.014987819678498899,0.034538471817571297,0.01104075905111898,0.0891187405608216,0.02755374422470609,0.009819005779310207,0.01963619474731821,-0.006949233258973334,-0.014666822489823072,0.0012151634334471233,0.02866569044175322
NTNG1,-0.08511167473658128,0.02418581862453348,0.054236121200013435,0.04570323760460958,-0.028088934935254745,0.02961479038432474,-0.017949230571728442,0.014792564238336853,-0.004055268798496946,0.025686366550310646,0.014276512911810927
LRIG1,0.06570341416750988,0.014980613324415222,0.0520539330334724,0.0244656060058676,0.011686131592044102,0.024048082015619372,0.0076728753419245494,0.016582504079184834,0.06480614815728086,0.06028476224933846,0.018358765855401273
CPAMD8,-0.01698506420763432,0.13692366456018304,-0.016775099325674767,0.0822870921226212,-0.033166220846339106,,0.06662464043907876,-0.03324724541513473,,0.04179682667798126,-0.021792940405710545
GHRL,-0.0270984488744154,0.031113006284030454,0.1009578380250728,-0.03699090396877598,-0.048988982601038185,,,0.0009818856616307706,-0.01866442735791871,-0.035450224453198224,-0.019210703724138554
NPY,-0.024917752088295164,-0.036089119770220654,-0.022082522666185305,-0.03206170303113829,0.055093241097477125,0.023036346244996043,-0.007751825387613449,0.0524998896094578,-0.00936500724613654,0.06128349709538218,-0.010896362847769951
MMP2,-0.05365174210175086,0.053396666963706235,0.08608069325700819,0.05428374425354433,-0.0631315303574922,0.0031616101452553403,0.049362653135502775,0.03808883136907288,0.028050708828367632,-0.015458761705614363,-0.011700125203315082
PPY,,,,,,0.042396335536052945,-0.055613319669842565,,-0.03784240930449111,0.057230696129175265,-0.02601516757768163
ALKAL2,0.05247265481298094,0.07919639302236078,0.0017432538017878153,-0.04388848471581161,0.025584242287040437,0.006953029018308773,0.07003051031441122,-0.01204662827124366,0.01225078821786186,0.043968108037754895,-0.012000581144824819
CSF1,-0.021428330878395303,0.027562982903354728,-0.0164364256367845,0.056520882713565736,-0.0018732213238079733,-0.01911676069613777,0.013523807351638453,0.01680439396241662,-0.09406448390454679,0.013283392647171934,0.030938578167554152
SEMA4C,-0.06858879304262368,0.012471516299541666,0.024033229012832558,0.04365904184330113,-0.007790749427802374,-0.0001617725732383321,-0.0046852283679550645,0.010650830327094093,0.03219525458530257,-0.009584408486665683,0.014504433452114577
BMP8A,,,,,,,,,,0.016033401706249208,
ICAM2,-0.009978721183180503,0.03415023607835989,0.04510634551305453,-0.06418151303109143,-0.0866745428774316,0.01220686275594816,-0.005597863880177281,0.04544963715667354,0.027452465243092233,-0.05147326839758437,-0.008691733224956191
SYTL3,0.022040907515144096,-0.020750039156802298,0.09772150398816161,-0.04715986483901023,0.044094992203947574,-0.020215200347223416,-0.040812440004053006,0.10318938026439292,-0.04409031890506975,0.047025129792732434,0.037043726812431614
IL1A,-0.01973637163013326,0.04669744844692215,0.041999885415090636,0.10977287419817104,0.07415058497806629,0.04121073623341381,-0.005218997397360694,0.0019306652977395835,0.09818372952968374,0.016846734711214634,-0.03453184362902162
HLA-G,,-0.011655602475382578,,,,0.07961801653625389,-0.03801515700917227,,0.028448251145631303,,
PGF,0.014015899030991541,0.010455786625882979,0.03789933424277207,0.0879716870088429,-0.04992023186633399,-0.031619571330186766,0.03668783788293919,0.04558863834128264,-0.015139903718374927,-0.02692897107434249,0.01284775297670058
LGALS8,-0.04869231967058811,0.00015161387543102014,0.015014195128756683,0.03495462397012309,-0.07661334001094232,-0.004955431818825624,0.030453351731985843,-0.05622200449039096,0.014092367764114018,-0.0009513765621810288,-0.011081045059822754
DKK3,-0.0556844437724381,-0.06538763685900219,-0.07881337973969244,0.0018360554864969051,-0.028387675315870355,0.07146175344301739,0.02649421145372806,-0.006358654910580974,0.020153471381229263,-0.026778883479260863,-0.022571467663360132
COL16A1,-0.0325802992773571,0.07860752690873947,-0.005654616272256011,-0.02477400430792848,0.04936481966363635,-0.005387437456478716,-0.00536060728324829,0.0011653310519909187,-0.021795200139872736,-0.00800432023564065,0.005909264813604212
TPH1,0.10794153632628051,0.19283963096639337,-0.019941360861367448,,,0.0073267819288455925,0.040655212541615963,0.09000672460680913,-0.015173217758310287,-0.011959909024137285,0.048503828471219215
TNC,-0.026724228473552953,0.049596862475662425,0.05872177381164394,0.05428089060097179,-0.10379376307933309,-0.036417688317124025,0.048371337179430096,0.027102116361027564,-0.10574368333193357,0.04557738901971674,0.028281585892634367
TNFSF9,-0.016985056146246496,0.03776499146694894,0.053450317433387254,,0.017213702346219613,-0.057885203809332805,0.04031688869379968,-0.052637611911308654,0.001863517237386581,0.013790830883068064,0.011513524407524596
C4A,,,,,,0.07431790405047296,,0.004831240293360545,-0.017436790655737843,0.041724541967472537,
CNTN2,0.046801995710589434,-0.037743695881833274,0.009970111485605193,0.026127917596618904,0.09651782094014341,0.03573840925004482,0.07044126333898727,-0.12448142062720734,0.06047000887437842,0.03228451088394757,-0.029615915017799983
F7,,-0.01072664963621603,-0.016775089575425887,,,0.02036465139833755,,,-0.01725481194519688,,0.046629591460857565
LUM,-0.026061460234849433,-0.02425394352967962,0.0785818092465505,0.06353123235762846,-0.08521164508360858,0.031251156105951035,0.04696271376139202,0.08154286758685989,-0.048635047700971865,-0.0379315407614284,-0.0017873979094942972
IZUMO1,-0.016229759212264553,,,,,,,,,,
BTC,,,,,,-0.02390109699381275,-0.02857523228264858,0.05203351831280554,-0.016697814552906035,0.01694925796063312,0.06855736792985193
APOC1,0.0033603747980589333,0.03195151829665666,0.08995273990253361,-0.0132620909511784,-0.025464814472289994,-0.01895551868710637,-0.012000206683400344,0.05213082049189499,0.03896625231920967,-0.05597741108771481,-0.013441155253802873
PKM,0.05558139367670645,-0.04517570308916257,-0.03147082003681437,-0.000732468938690437,-0.026348773779881967,-0.04759187269646314,0.031405334095966714,0.049609347714307486,-0.11664307265492345,0.041045417103857666,0.04030272601460111
TNF,,-0.01211754996995137,0.03954895964079485,-0.01333365578394409,-0.04029911881183762,-0.023198373619996642,-0.0195608603963234,,,-0.020534781816227535,0.0025276706745675287
GNAS,0.008064789111803727,0.008049994584276689,-0.06318895023191173,-0.02905528032644014,0.047379124757110834,-0.03797381760034796,-0.021714954558453275,0.09098688401992829,-0.010631033069259862,-0.003721119523780947,-0.007662207024021115
BMP8B,-0.001384661017903805,0.06928624379206177,0.011705319258764205,0.08158242207592131,-0.027328664974891538,0.04314804682035587,0.002786433786289388,-0.013931650439725121,-0.029806141272487992,-0.024442865005511277,-0.006327404664127229
LIPH,,,,,,-0.023552202636627335,-0.02180867649620955,,-0.027401404549160235,-0.044248059487053494,0.026313695929575852
CCL28,,-0.02306733949391035,,,,,,-0.021141454989048847,,-0.01717674608486035,0.0299412521896132
PTPN11,-0.035579902187473714,0.03258756323275112,0.01651604291026841,-0.010478912207798669,0.05025227876176232,0.0749358213462723,-0.01635523520483665,-0.0018222234190801217,-0.002222180416206039,-0.03068543060087863,0.018305418101609974
ADAM12,0.03909253535067304,0.031656250730875614,0.01018227867406063,-0.05701811561029778,0.010877120252008935,-0.03626638463329711,0.052599399314966745,0.05751314543387262,-0.05150399485385203,-0.000373060351881421,0.017959885971790768
EPO,,,,,-0.03289056932497149,0.04195345600744253,0.03208499817381708,,0.0058728852087157205,-0.018266041937579174,
EDN3,-0.023853507651933958,-0.015385181498418395,0.047616388881976876,,-0.025203796376146323,-0.02106860436879769,-0.025696044075902463,-0.02943455717834635,-0.03695962371818728,0.021025283421122462,-0.033430316213667384
CCL22,,,,,,-0.02894911919157558,-0.02071305358902645,-0.0262429948318928,-0.014485254918795706,0.03143754683181989,
CCL2,-0.009201688515315732,-0.006533586341183941,0.05400133757076186,0.055127711245522175,-0.06682841217466694,0.020056735592946386,0.03595948541314156,0.040148084821145076,-0.05305127625736873,0.05884329294989166,0.08409473026574737
DSCAM,-0.05062850625840485,0.03639374187212058,0.045588395845346096,-0.04923960265671069,-0.067466446571006,0.040139334214219606,-0.014921791974450115,-0.027371301792438768,-0.026902625125831574,0.0018964448902783547,0.021247287113527028
ANG,0.03279215054945084,-0.010330757714634712,0.09744394417719629,-0.021520373437028305,-0.0138047680983477,0.08943642762544833,-0.01705416620251344,-0.013920200080347106,-0.038977609536682306,0.0025693940052697504,-0.018499220035471574
FBLN2,-0.022365598092686446,0.02509588768784821,0.03881164614179276,-0.04510192869558843,-0.014231078500765161,0.08032905877890675,0.06167148269821436,0.09277313035952935,-0.056501551254325134,0.008433839004004785,-0.0208600064234406
VTN,,-0.012350732164549861,-0.0017589108649819932,0.007582825627615549,,-0.013973691448352747,-0.015927004471830854,,-0.021375932304248037,0.02822764492176082,0.05533420785095541
VEGFA,0.04703345682408036,0.04981849898939925,-0.0050452900896099965,-0.030722944477580998,-0.04911325797816038,-0.059290111338576236,0.021451009539046523,-0.03527597986922868,-0.0761242883425941,0.028519515333440087,-0.018606271595054423
F10,,-0.0214776426369018,-0.027276653388537613,0.03244285076170943,,,-0.027201868657576286,0.06658029928127228,-0.028591193472010824,0.15696781570026214,-0.0276015935427595
SERPINA1,0.0031415913328308267,0.001698414979873518,0.09849634349363444,0.010085907704621963,-0.022112597314458828,-0.03998102596603709,0.011832733991998945,-0.013390949701681115,-0.04255304653427373,-0.014317961474681739,0.010398945623120177
VWF,-0.014670599642941907,0.045970303878455666,0.07165617331593098,0.02775475611052209,-0.02147826828759366,0.048545267159210787,0.06521919923070228,0.10849874054204228,0.023547567187617788,-0.024760305441128266,-0.007954341137961214
GDNF,,0.057404318195466826,,,-0.028088927092055065,0.12061409822119336,-0.015533385929665904,,-0.02311653497110594,,
VASP,-0.08641718638505676,0.08674483315372433,0.0543639674682576,-0.005984146385848821,0.00019277621281027713,0.0005739590979754306,0.051422170082796405,0.03704271619195109,-0.03597919981852282,0.02235099511220266,0.02079249526233226
ADAM15,0.022781736827944227,0.040529025731441466,0.033773296833168626,-0.012235257611767482,-0.06914541681740748,-0.036562108194627886,-0.05172298610122391,-0.019391951127405334,-0.013489009361230049,0.02889522411953312,-0.024237304435374862
WNT2,,-0.02032428193020909,-0.03300645811821965,,,0.011104469147366115,-0.023262656933420205,,-0.019821823099715287,0.09275195322400392,0.008792543728914243
CALCB,,-0.012518788304147752,-0.018543508702508597,,,-0.0277672202608408,0.09519628586488733,,-0.025786576457204325,,0.046072290539921165
OLFM2,0.0028294440488706805,0.027467807836905656,-0.012251139178695416,-0.021019507489236783,-0.06390626406844194,-0.002188110534333547,0.015420230608985282,0.04215632245222342,0.0018348914583915228,0.0692404268941868,-0.039244423324550554
MFAP2,-0.019437170423270526,0.043145148236004426,0.06374576318092615,0.004432628605292439,-0.07038107328082666,0.01275565835226869,0.0427500668027549,-0.015172653624723354,0.03643665020070067,0.0430333042971865,-0.01040149474233169
HLA-C,-0.00991477889087603,0.0013736401096159122,0.10359913480711255,-0.06954810292593866,-0.07539371305009399,0.020879288485012724,0.006739329882583263,0.07156973501761696,0.04031215925631867,-0.018349346831842955,-0.03809958673745399
THBS1,-0.03686756674234583,0.07369427757332944,0.03906919511573698,0.053280008806128515,-0.056533230672439656,-0.006467756347791751,0.042127054842984846,0.062120496712115246,-0.07820165112549887,-0.026407341141428457,0.018119999690808367
HSPA4,-0.06461403425928398,0.0257720182063622,0.030977648433564296,0.01050266241429296,0.10234981888414536,-0.0024255841031045437,-0.010898587417163279,0.053341843356755785,-0.03233062970006497,0.013362125025895162,-0.024248007972553845
LMAN1,0.031983309841800873,0.025096557865351362,0.08896330403280239,-0.004536276573356051,-0.016198210411224996,-0.009166328792395782,-0.0652273705819217,-0.03371716634640625,-0.03880475463965602,-0.017657073060155928,0.007257084784459975
LYPD3,,-0.015522372068120566,-0.000542283753748778,0.0002738346072155599,-0.035781464580328944,0.04795100234374994,0.038842399194755364,,-0.026292380692539676,0.028732814438139482,-0.014358268360841395
APOE,-0.0462488300214789,-0.04845002499107397,0.04913944518193981,-0.02129978016527674,0.02148642998419904,-0.034309809216901445,-0.05206360385200533,0.011654863483554984,0.04033665055580546,-0.10360773914291117,0.002752290534620008
SOSTDC1,-0.01698506279689062,0.012736036321839284,0.010068562521940745,,,-0.05282909269371506,-0.03211001911114324,,-0.006175983908299111,0.11252312852183906,-0.04189240531208796
ANXA1,0.005355283821731608,-0.01605843498045496,0.08255639865001685,0.07233852232899672,-0.01870585436609159,0.02326743094664142,-0.03265668573485154,-0.0015907109789254296,0.00635783333029007,-0.03502222077738452,-0.03484057454527365
WNT2B,-0.03787114286736002,0.04854313079395912,0.0446639093513407,-0.01029917615097127,0.023359487091139757,0.01637189814306163,-0.008006685848475676,-0.018257956241604114,0.0189990845081209,0.05296585110309111,-0.011192833159248617
AMH,,0.011061341143106437,-0.02736642000918275,,-0.034414768831628716,0.004012484504035358,0.022586605799454883,-0.021141452293063943,-0.005469798745043343,0.020293645354011586,0.04037498087117769
GDF10,,-0.02591615236470549,-0.029879993717985862,0.08256292893094216,,0.0066697430896636,0.0130266367232086,-0.006619069717576203,0.05265323252209809,-0.039924257669884444,-0.03380078540422818
EFNB3,-0.04876374672858736,-0.007129880131348061,-0.018448932805620117,-0.003133000700274093,-0.008953636263109693,-0.016738659198015822,0.02591889014287652,0.05544361748767665,0.10655631600120063,0.022952726883335894,0.02572676424619487
LTB,0.0425173481021958,-0.012848652221030807,-0.030346541213811213,0.04519820496781776,-0.047659698274924486,-0.05535797324456816,0.034457240447899884,0.01980678047769986,0.051761846113821244,0.0032942595296700183,-0.04047099484077478
ANGPT2,0.003560018167791274,0.02382734843208664,0.07091259779949532,0.03690654672553174,-0.05189234517222388,-0.00459522534763615,0.028392013504325922,0.03693050176584815,-0.014281440047268704,-0.018623629161021074,-0.04814282592421262
NRTN,,,,,-0.004853651032367663,,,-0.00811596821046175,-0.0146993960616395,,
ADAM17,-0.011369613484315519,0.01000891315441005,0.011861342242355554,0.004964872674882704,0.01936885113031507,0.0006792193158192407,-0.014674479027949407,-0.05634464175227677,-0.028074442959811853,0.035145397135409144,0.057736811528644606
LRPAP1,0.057014598401921426,-0.024199101734281254,-0.01805190675899113,0.123065210718554,0.0002782824035710534,-0.006713372393173568,-0.02336412346351796,-0.007835074461855033,0.02404692227991386,-0.008031587439353068,-0.021634208377482034
NID1,0.0017306370624816797,0.06677805760931521,0.08500424945795566,0.06701920799767731,-0.05186794423865962,0.02594959715364925,-0.05655410091151212,0.0593559013972982,-0.0369677792919148,-0.020028217096785563,0.017373868947154952
MST1,-0.04387880794688707,0.008988665164022431,0.04072919238236652,-0.008193430674060245,-0.03529280694097885,0.08216284899762757,0.02853006381934933,-0.016695417422325783,0.02052274254967436,0.02220049992465724,-0.019935449922400268
IL13,,,0.021362007012854463,,,,,,,,
DCN,-0.059820044728785444,-0.04200589536651066,0.06022597112792906,0.019609956899600257,0.021558930114236412,0.01457020066659233,0.013235486779571853,0.0510338092970804,-0.04952240947250541,-0.05925888422075402,-0.035626990739319735
IGFL2,,,,,,,-0.022442352277649198,,,-0.020299396318347183,
COL7A1,-0.027420700480075662,0.0715356295050714,-0.03318346356441679,-0.0795690813265238,-0.03615691105656633,-0.016070731379897858,-0.002115446797888944,-0.05582523201968089,0.03732631432447811,-0.020757498192435973,0.08104232998799334
CALR,-0.022255364956606107,0.027087338937996534,0.03421334971876455,0.0528694067431586,-0.08057878392870352,-0.03328869564856906,-0.03649509171138326,0.003488165324466273,-0.049544410757737516,-0.01572297448684607,0.016436820171624025
PIGA,0.04018999494356295,0.032246673718000045,-0.02665577119391026,-0.013291791183189692,-0.05646460944528924,0.10475322152589608,0.007828398933346357,0.02178191396858061,-0.05100405436376417,-0.031778004713309584,0.09141647935137279
CD200,-0.028540442406825208,-0.025363785028765087,-0.028068909493282758,-0.06732041655338869,-0.05219059382778425,0.014928772351685628,0.011929237823213581,0.02722810617618728,0.015081711784194918,0.026036994337830893,-0.00346169569528232
GRP,,-0.016710547243776193,,-0.040169878263853716,,,-0.021157599942965257,-0.029199761105505862,0.12295756302888097,-0.021673837146228184,0.048762283954864774
CDH1,0.033471119509742533,0.05642342288317117,0.03167538345030204,-0.013325959925413942,-0.07915854678239133,0.03822480464551566,0.01635714198263184,0.09664642842141077,0.06306019250868748,0.034800050224372915,0.045525550256617836
LPL,-0.022621572665741902,0.018064779578652927,0.0832681966031019,0.10930986831140338,0.0509148417761757,0.07004628406500214,-0.004154894977864112,0.12848919698844904,-0.026526696783571144,0.034110552897233505,0.024210321037228637
SEMA5A,0.0528082100131861,0.03973403068805071,0.08332679505522969,-0.050780039898487145,0.0025796252983917175,0.05394652028819407,-0.05229370636253436,0.025770428784749343,-0.0013876497835810387,0.02249448779054053,-0.03158213758380274
SEMA7A,0.042891493865890876,0.0037632110151394004,-0.03730055097928506,0.01590846816606688,0.030382334865382308,0.03146414981276348,0.03146028605556639,-0.06595647216292624,-0.07048617512601596,0.02938781283229577,0.003132875536400788
SEMA4G,-0.03259106019060259,0.0662615961569586,0.014002964040300775,-0.04436652617184538,0.05014351692832583,0.03682655912082231,0.09752802047898582,0.06321329012295104,-0.0007075685823028879,0.046382496539430315,-0.04522593317983557
SEMA3B,0.01702864783867273,0.004282618063226848,0.005929355364446115,-0.04894153057169072,0.031536724264581914,-0.00456594241303406,0.014207812398679992,-0.04690081159768218,-0.010528706459682234,0.03474987618476853,0.03319847283444839
RPH3A,-0.03783172713311634,0.0003443567865201309,0.03578322547379983,0.0035927984651980245,0.04112689277360283,0.03337233048058552,0.05102535884698894,-0.014142906514389146,0.01094783633521583,0.005459672148324177,-0.008855126772659446
JAG2,-0.036531146161544605,0.005899677351210502,0.06057640562610707,-0.038779652227420754,-0.05099498102977919,0.027608985910858874,0.10179989879699285,0.0004882484165083681,-0.01664671388425873,-0.01254221534438569,0.01594444119655913
CGN,0.015065325759795939,-0.020324288315905388,0.011565777181844527,0.03266569501690036,-0.027560938074263658,0.0496425873584837,-0.03951672556112925,0.019018923370044964,0.021460280832834674,0.06491182195521386,-0.052239467198196866
GDF15,-0.008518956061101594,-0.028291244267959526,-0.02009180267697819,-0.03509896207113571,0.05263367558053036,0.030708843581261837,-0.046662791572885755,0.02862042603645055,-0.0008160631730806907,-0.004312438940277565,0.02989825800141878
SEMA4F,-0.03687614652531231,0.004232077256672878,0.012369825517103479,0.06041085872027873,-0.05454700206721846,-0.008431058487380474,0.005072558506229713,0.09219277687934024,-0.0033119442491733836,0.04003131622513308,0.05325033572716535
NXPH1,0.05886996014452617,0.03807744024101422,0.02188030227538224,-0.0114749593000537,0.012764649911356027,0.03787475018992202,0.04941527169978842,-0.004873031229176911,-0.0628293070373993,-0.00486854302138937,-0.00647968592835724
