,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RSPO4,,-0.0453353081878286,,0.0396556813657654,0.012892637020030618,,-0.03116953929626258,,,-0.025713357711215436,,-0.07415329022887467,,,,,-0.026468178477011477,0.014923575289853955,0.04417916817074103
LEFTY2,-0.018011060350031395,-0.006675284047496974,0.08173210877253145,0.06637962708238501,0.05696625006860274,0.11810085026802285,0.0033664630993148546,0.04013419032260925,-0.025878307358497877,0.05035074502994072,-0.03383186676178396,,-0.03998454571912714,-0.010321571213930394,0.006025617260202956,0.10427180115735328,0.007293094337801902,0.024284282232642267,0.05161090874704669
PF4,,,-0.01754054103019611,-0.014537250769396702,0.03523195866789237,,,,,,,,,,-0.02570408130216947,,,0.0029569032789272197,-0.02940027812357856
ANGPTL2,-0.012839244971158617,0.05854219960872835,0.03405543789928175,0.029037785491546033,0.020856743009894742,0.1269744141920453,0.012121338847291836,0.015856206124678435,-0.0005790183423659777,-0.010476716690081572,-0.04326333473463791,0.07814596878752834,0.026591534580074787,0.03899558587657692,0.080822082840091,0.028533875650609795,-0.05195221690523329,0.04519174062755758,-0.0007682684220096439
LRIG2,-0.04244907979011167,0.01527789946656171,-0.031204498300982465,-0.08322928744864495,-0.012857752368608743,0.07409114827178663,0.0012301171032168686,0.0458001891948114,0.00697012542258111,0.005946263059520309,0.03956405570716273,0.02216949067082588,0.017331241914352445,0.03203853858309978,0.040550206259713985,0.047663635449055476,-0.01935808889837982,0.060710406506520896,0.015773819854789383
ICOSLG,0.10560381996072768,-0.06673890729076908,0.037983864481180414,0.007351170775475512,0.0030918213676137504,0.036768358695181226,-0.025038369478517574,0.08782432160434492,0.018735406034145315,0.007271283372343016,-0.03323546666405373,0.2481159623377855,0.05341689235921451,0.0034085160892928347,0.06396028346729178,0.03774608665330274,0.05408749994406214,0.12254195270369549,-0.01459892738762858
WIF1,,-0.0251873178044547,-0.03156135652054549,,,-0.1037238179437516,0.022342900347102065,-0.00891277648672486,,-0.0051763452272227655,,,,,,,0.03779837553257176,,0.11807652140781628
NPPC,0.05362925063183745,-0.034917154932367966,-0.003737107412704689,,-0.012073214878604145,-0.05702970296619282,-0.04042477064411772,-0.0052081977495633345,,0.010052252397018112,0.04347378750873679,-0.08930924281171439,0.002242626638865343,0.0827224124849267,-0.02256713016702514,0.04280366059324862,-0.016518670137734,,-0.026956134282376604
LYZ,-0.031170868955350976,-0.03838974580112528,0.07635764246496189,0.04551149859935668,0.007442434510569425,0.08540109653473295,0.011454758324576228,0.07462723592927513,0.01722426291460503,0.05624706987909891,-0.06278265867144012,0.009717517519780021,0.0783930844155971,0.016200354583846423,0.05502333909046731,0.029066119120669236,0.006907220396671786,0.04072919660445746,-0.023605828227456632
EREG,,,,,,,,0.06290817902107058,0.08935197039474499,,,,,-0.011028214732313631,0.026667038382494204,,-0.021229057607248015,0.01234175163627859,0.02943640531180189
SPTAN1,0.006251511723772791,0.07092620501463069,-0.04781537473542516,0.020953127411254314,-0.03262585228889586,-0.021389461175692032,0.009948813769097006,0.005746757697027428,0.03761333752018373,-0.0188442964180701,0.03807668594817218,0.032723018962984865,6.744720418507355e-05,0.021619798289908423,0.07955408524062874,0.003921220952378328,0.0067277364242515,-0.059749615152236465,-0.088289979464823
PTH2,,,,,,,,,,,,,,,,,0.0050601132984489485,,
LIPC,-0.02328982179232467,0.028766309332938975,-0.02147423266081604,-0.02187933934510823,-0.033701787841960144,0.08005250591727534,0.05238751664453053,0.07464448266353761,0.024647900192053127,0.016255117729903963,-0.04203329748506507,0.048197413657119374,0.05315048979042671,,,0.05573494761884913,,0.0649511357411437,0.05974095725823115
COL8A1,-0.016395327922373405,0.16114016581380558,0.11403030723345549,-0.009411845338165956,0.04065687567432801,0.06519624928631212,0.0021481770127780783,-0.019330953111127782,-0.05450550407846302,0.0360407644960286,-0.011455569828775112,0.008746094660561244,0.045128364634254584,0.031202030007872934,0.1378166045970148,0.039196235423668666,0.07859538212171747,0.04817070146945719,0.11360837128835657
GSTM2,-0.05200917405611836,0.023162838679217014,0.0022149282786027304,-0.011132423349691986,0.03757419220561405,0.11766653774757271,-0.028441702186335186,0.013524476988692557,-0.01973131759521489,0.05660304768830768,-0.035293587934200926,-0.07096162307274115,0.007508641328223628,-0.0004579718931597746,0.08029510836755523,0.002434267719603298,-0.01739957017421429,0.039226754927685674,0.0381868469930982
IL4,,,,,,,,,,,-0.040179820817524935,,,,,,,,
SPX,-0.025567392689313816,0.004016418833393137,-0.03473117864076886,-0.029164054663190567,0.030651479958619172,-0.02120038898367428,0.011656775835801114,-0.10457553033389147,,-0.050474720983880984,,,-0.0016115918756829284,-0.0045166983317194605,0.10873080184457355,-0.010601199423404997,-0.03054257461771772,-0.017787424515137453,-0.020028332247728972
MFGE8,0.017051017803769664,0.08757628157757068,0.05961514735379263,-0.04381837661662487,-0.008745258102027325,0.010185662231025768,-0.011971927911232905,-0.0063798245871723525,-0.05857054272039877,0.0028609097115778128,-0.01993392382882449,0.07760681886302385,0.06460759503985067,0.04523982978050806,0.03683920824337267,0.07461369672552609,-0.03887088680162641,-0.016924174046899713,0.02615635810086619
TGFA,0.004970638217696476,-0.05598690831212408,-0.010627586325456602,-0.02789197438627122,-0.006334168708901114,0.006979212609658864,0.043433043318677755,0.011443158686607181,-0.030608916708876183,0.02309415791474512,0.034174865784235946,-0.06311645800526054,-0.0470968751267064,-0.007098796040834502,-0.01075804356510439,-0.018162372036255217,0.03234983782540775,0.15593760581013244,-0.029697008674249216
SLIT2,0.030143868971742146,-0.0097573104217875,0.06636571530724825,-0.02905349269213441,0.0242567683963126,-0.06486352351142798,0.006907780134028656,0.009083455711333437,-0.01857852445318485,0.010007095342283858,-0.04697475770897023,0.04890258404437247,0.08166968415312527,0.1310101292940409,0.08256278827649075,0.03548586630278543,0.04065220574932458,0.031120376306249625,0.09681576399118984
PLTP,0.04838331231295061,0.005002002778667863,-0.012175824124227592,0.0595218568760293,0.04670454257730875,0.16795453623011053,0.004992114463814543,0.02164455560128854,-0.04285909845657945,0.051986360457726546,-0.09520972593617322,-0.046647709921762724,0.052899275482389575,0.13656831095491087,0.03181995161038488,0.09803018894392466,0.06479039842702314,-0.06123978892919058,0.035961022996816576
APOD,-0.03336519412197647,0.03134770650842507,-0.04184312275184012,-0.0253914186040296,0.003924872026186458,0.01814711938554559,0.02302587511220455,-0.019745605593899623,0.01906652663811927,-0.017135308511860774,0.036447172670325795,0.04087785479368326,-0.07206672724189807,0.02065207600556084,0.09376495219899145,-0.09199389465416448,-0.05161931734842238,-0.07708761140313576,-0.03435897575428039
B2M,-0.06058507768195288,0.11182866337766204,0.131808261404253,-0.033655441083923085,0.04601262054427431,0.20833648972394309,0.09265595510385796,0.030985498167050134,0.01582890685124717,0.07593309247565122,-0.066820443160254,0.13065053902797347,0.03431209790909905,0.1480753547107013,0.10953065422897394,0.11960305116381252,0.08409732438889496,0.0035868656791586463,-0.03981080764325098
OMG,0.00370293781181973,-0.0233003921016465,-0.085294592227359,0.015453840171437147,0.020289473197857264,-0.1166855597315956,0.022125480723567233,0.06138966515174458,-0.019164230448648473,0.037239769595597244,-0.032515498061898775,-0.04227628996611966,-0.01879839391215669,0.028036087290619766,0.11193228320722254,-0.1467298200650825,-0.05669971847678903,0.005098695067381183,-0.10233900251160913
CXCL3,-0.014649204789960672,0.011845438137140367,0.10539424885450764,-0.029887204097701806,-0.04090788829289872,0.044650521193718734,0.014902110926006866,0.008670112243533026,-0.0075878974860986974,-0.013349799717225733,-0.05257281571920494,,,-0.021940133968303913,-0.02998604388678497,0.02596854044429685,-0.05776671392602494,-0.03950731259729117,-0.026748166346073732
CXCL10,-0.006570434005500978,-0.015301380531855023,0.02805443629981817,-0.03516975012550338,0.07131698239576413,0.21829272647594147,0.07342580264394312,0.019709391654238764,-0.011714999928700048,0.027253073235438866,-0.03407025076382977,-0.02021362761721981,-0.02199978985554283,0.048884288109173904,0.063549983576363,-0.028188863467638197,-0.02598282889985025,0.02788117601083551,-0.05309092327751707
RSPO3,,,-0.022968947800350654,,0.05650468198620752,-0.034780751184089145,-0.04084233040942218,-0.05490965993830786,,0.03506625432452517,,,,0.001432280340646088,0.03576745929436459,,-0.00034008647077745903,0.014645613848021303,-0.04690317194701117
CORT,-0.018190922836653543,0.022162453170097456,0.026684368313667828,0.025319007594378842,-0.0014304342360787908,-0.06019588234698827,-0.06378893378611908,-0.027403579412681116,,0.012706107087469342,,,,0.012388591523049329,0.004226830872693347,,-0.02639398983639469,,
NCAN,0.021066606837104665,0.023059672610598693,-0.03880661082779551,0.006435460698244398,0.016486541958102292,0.04822483812614218,0.015774538082601784,-0.022188096684589743,,-0.05992132920807974,-0.06755139017212008,0.07692418264650776,-0.02440860509221061,0.010209242108785122,0.11297876477657783,0.004395800868808058,-0.06884031634473356,0.029923401030633727,-0.1034946807519102
PRG4,,0.08101009079053421,0.002157872235110865,,0.012032056005345631,0.0350118063132011,0.0529554517097182,,,-0.016310187375912798,,,,0.12139284268430664,-0.03968966660616819,,-0.034696728932292774,-0.02771247993296738,0.03324242395837114
ZG16B,,,0.005400307295210879,-0.017493218581524462,-0.009120258997504816,-0.020612460437548795,-0.02129469656596484,,0.013819803966378202,,,,-0.013436565923637117,,,,,-0.010693124392957375,0.0548924749411929
TGM2,0.07263492461067772,0.12439460496431773,0.06827296104120288,-0.011975088358087312,0.02952389781727061,0.10560560666033071,0.053571982193980586,0.07089735429253945,-0.005759033777591051,0.025169710695768788,0.036356497659974576,0.10647987456520037,0.037893996667349425,0.046991692543431114,-0.0463827626517997,0.1588162803796717,-0.05516329671835798,0.03654409378728585,0.018227335188313452
VEGFC,0.03330257212170196,0.05204539567048268,-0.03228763464244804,-0.022461966314209884,-0.014415831573573361,0.03075403399672135,-0.017300271954472087,-0.028890271990048788,-0.03436851067782732,0.06310283692426728,-0.04554664159427867,0.03519953936013168,-0.013721222358333724,0.0032683130386806742,-0.038019443645426455,0.047421756627054196,-0.018954009582021817,0.008241448605260302,-0.018329111529056738
