,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
TRH,-0.014456353859429187,,0.04450859838829705,-0.015032357393203069,0.030619677142671903,-0.0036220249996997238,-0.0302621014916445,,-0.015477221005643325,-0.014543846452977809,0.027565991384258935,-0.009887675719041297,0.014454055188603859,0.02712219448309047
SEMA6D,0.004473982071230946,0.07617795654522502,-0.0008440466504509075,0.026940022127441517,0.03270809211060824,-0.04510956884423212,0.004033881447477452,0.14485433452069052,0.022592149413268443,0.10772360160938371,-0.015701834485035274,0.02567812067541159,0.019858626697935616,0.08096406986874305
CEL,,,,-0.003907591730831259,,,,,,,0.025734130003378188,0.01640158400377318,0.02378496761693964,0.01742074912884042
PDCD1LG2,-0.01148965377094195,-0.03925133169295768,0.016931541687739308,0.021157912049341844,-0.03739713446327666,0.03919844908003315,-0.01718350390568242,-0.029646577637986175,0.013405339742060339,-0.05882662753582887,0.018225784311865747,0.022480111858517882,0.009018781240254852,0.08284688179344572
SPINT1,-0.025293026127901477,-0.015186682383282154,0.03879726475361299,-0.000150278127085598,0.038921354400988414,-0.027634395368835454,-0.029389749572048155,0.10632004498240281,-0.007413173208909005,-0.05452229957275795,0.09164272351279278,0.01621046988598297,-0.03533710465322515,0.021787366588465352
CTHRC1,0.04983067113825003,-0.02280820404413767,0.026509175928723032,-0.028899282356984753,0.0687002810843713,0.0261498349706791,0.01393289034728471,-0.02188871788223075,0.029865403577263326,0.07150448258679355,0.0393741387115691,0.006758943061302248,-0.01198749767585843,0.012408097556031332
PODXL,0.008667716719040099,0.020781251540861235,-0.00015388642232136917,0.02523579927890598,0.03581547835987929,-0.0416765365130585,0.024885005598385693,0.03222927902900902,-0.018328221274038454,0.12300870462927983,-0.00457082304649788,-0.03641037280746215,-0.04821795345976905,-0.014994950033635985
JAM3,0.03338086426745273,0.03584261752970077,0.01109667670419335,0.03812782223961232,0.0490568938473103,-0.00056094997662196,0.0926569466561473,0.03310688425109659,0.0032699177968246846,-0.022704629093270045,0.004594849379758358,-0.05974174221323126,0.02765167966728623,-0.03449455456022328
TGFB2,0.04460561994711906,0.0526615536572698,0.062174503198565705,0.010094387697607591,0.037584706861486905,0.007984567183263193,0.03266338507223631,0.03063131038199579,0.05424031023405175,0.016896187263605502,-0.0006374805998552228,0.020125552406368347,0.017516120945271302,-0.02751841252757208
COL18A1,0.0022533754433410875,0.017269288372422316,-0.002582898740105224,0.0012256834660915037,0.06263120628429031,0.019207405893978825,0.15880415905157827,0.049559250462954334,0.03569107021251899,0.08938983075653616,0.02259027439240331,0.04037252048425501,-0.024524651541560687,-0.042385093461693855
NODAL,-0.028661917229480322,0.007183999032708869,-0.026176093377700934,-0.025907259375939923,0.04679875963845,,,,0.035393765972856914,0.04591573587722965,0.1574722674757359,0.07143168327575439,-0.019348306115329287,-0.007515417686144932
INHBB,-0.050304055220474354,-0.015655518283738873,-0.01613979792635168,-0.008538256460990337,-0.01402344277025976,0.005505786615736428,0.023916805643243135,-0.019490607668511382,0.040891882504696116,-0.022783476926732868,0.04730146230364238,-0.028358889864138693,0.033350228949643054,0.06227498133829793
LCN1,0.039015291457277626,,,,-0.013701279015386742,,,,,0.09632241770662656,,-0.023442704731341333,-0.018272027884212186,-0.01817698186314266
ARF4,0.004262963954144244,0.013666459155635483,-0.03306316462966993,0.018529138497094203,-0.016958890589078603,0.028244710710131436,0.050752228459068745,0.051907267556598705,0.045966524947503265,0.09792247259910503,0.04893512161569143,0.07533957876725207,-0.042411284605520405,-0.021954237889138303
CXCL14,0.06842018701323734,0.03250734640086105,0.04383699812853075,0.008260821653405219,0.018358814652188027,0.04631008369126052,-0.012856819264006012,-0.04337291271003277,-0.014365671014429699,0.02525284807300204,0.03957580962034855,-0.08867828081947349,0.015628487841789305,0.011332238966998415
LIF,0.006164265304721507,-0.0010515712216003644,0.016475910036479677,0.0742067672801835,0.007100211760611455,1.944382059849246e-05,0.18235980215456402,0.030576851236446535,0.04679914623677182,-0.011263140506457362,0.02218545677734766,0.017494395419602685,0.016242853826421245,-0.011950231469491689
IL17B,,,,,-0.005150873523810146,,,-0.010710766002491098,,0.051657452380833524,0.10466950305309365,0.09670761769373253,-0.001755100002841347,0.06604854914225695
MMP1,0.0534171343173197,,,-0.015032354113937663,,,,-0.040970108983709314,,0.15079537603260287,0.0764334133069034,0.02999399818907798,0.1066114450597221,0.010019994878685275
MATN1,0.0200143013857597,,,,0.06749328820626639,-0.01279419495928645,,-0.013940984319351587,-0.013831158113118502,,,0.023890608789543577,0.12429764019497229,-0.003124893177801524
ADAM28,0.031892677043456934,-0.016063086138959324,0.041110144302132674,0.030851685369607317,-0.014858178537305734,0.05067611200748219,0.06599872049006342,-0.019300071514135878,-0.019415413881473078,0.02000887166982643,0.0011160419208875935,0.04704875154485891,-0.03347330689755274,0.08086333457033869
TCN2,0.0037814040132117454,0.035942416584505074,-0.03576558865804906,0.01701649535460614,0.07476049131534333,-0.0260741961872773,0.0419677109670909,0.03629139304070887,-0.056863509578427986,0.04786076669503274,0.11323609812618543,0.024804583293266888,0.01273265133668113,0.012415108264805694
THPO,0.04093039472675521,,0.062281574010243,,0.0003538884307669946,-0.015104111858460606,-0.026245491315356168,,-0.013831159701938477,,-0.035966124419684144,,,-0.023665348895471477
CUBN,0.007759783921819578,0.0902622326015106,0.019185851925538643,0.013714963637163697,0.06733871382958416,-0.005100219178265512,0.08740294727013441,0.13484703321914052,0.010880910335488523,0.082876191495356,0.08931650892809022,-0.019432165864794716,0.005047015847230726,0.06950220429313379
TIMP3,-0.07398718891200998,-0.0030833826437262684,0.02815411330449167,-0.03754790865037482,-0.020181553410443812,0.05630175106417562,-0.026590098938940532,-0.03748030095283945,0.0092431541936734,-0.030027251702974198,0.0031345658011712866,0.03858016478039593,0.024441345350241287,-0.017085307076486866
PIGF,0.04844224148220273,0.01684511814115691,-0.00712314874335476,0.03380888687599517,0.005943479121279792,0.013086287787488758,0.027259235017790335,-0.010642979439402286,0.0037758520303726394,-0.042970730908867015,0.05496979402676966,0.05841597019714477,0.035698032728035865,0.043150365742724794
CRH,-0.02569225503070132,-0.018378576252798443,-0.014991801287116831,-0.015275611797907016,-0.021068964185725906,-0.02014104937096591,-0.022514876997110737,,-0.018917464044324803,,,0.06530895427573173,0.055439060810349744,0.05408389356823116
BDNF,-0.03588619354008573,-0.016440718568678774,0.05055983888791352,-0.01024073189963233,0.03140216829642185,-0.00015225969054931897,-0.026050531986787057,-0.021503941887752495,-0.015577438178085701,-0.031124527199313554,-0.01318301258393168,0.03309570257518852,0.05452128936258353,0.04379909839277282
CCL5,-0.002739220764725324,0.038286105594050414,-0.0360395961001826,0.00862500002098931,0.059871551728085504,0.03034662910336661,0.0074129097092671984,0.012782685015031832,-0.01876363140993323,-0.014595473009738043,0.0021027332327764113,-0.017359164432427535,0.000583860578538508,0.015501699150328846
GAD1,0.0038314900917474507,0.05379250544534626,0.03891220690324216,-0.010114786696150244,-0.00972942023604427,-0.06420840902717595,-0.02874731984498532,-0.002442313304319108,-0.05061268635928243,0.08011726361825511,0.032494252633391466,0.03187759002462206,-0.02914300915961977,0.06542966195408997
COL14A1,0.02929728754174465,-0.022934143930376228,-0.00789619362178006,0.044610358914224914,0.0089805277201005,0.03342674439949745,0.05558365108909702,0.026418021139924454,-0.01630402063453811,-0.025831927763890372,0.008881231741975776,-0.007016793273196918,-0.004143248063999398,0.00804904571986295
HLA-A,0.029235571109995206,0.006664489792451412,0.041781151968384354,0.05778328615312698,0.02880062598246364,0.07943464991296112,0.13162539603494955,-0.016536542485821197,0.02545891302415688,-0.044093087028110906,0.08999124564173683,-0.015442371441653937,0.0180863358512641,-0.010807144182798161
CD5L,-0.012332435586168686,-0.005964001880272096,,,,,-0.008280924386436149,,,,,,,
FGF18,-0.02324684439175247,,-0.011910874010476111,-0.002493191215207796,,-0.013709483950767449,,-0.01447535752486803,,,,-0.014004117148103906,-0.028522701906250676,-0.017974688468648876
ADM,-0.027828757999952325,-0.03588641533652373,0.005546907894158822,0.07196389032788117,0.09759948237089278,0.014231513273252516,0.07084131261097792,-0.03633632883106959,0.009009365772753127,-0.0017389888482280157,-0.01477272276311585,-0.03892461411642757,-0.006795223619436079,0.013789453691375424
CCL15,-0.042865246768671976,,,,,,,,,-0.025635710308344783,,,,-0.015589445913425733
GNAI2,0.06586553950110442,-0.02245380764864323,-0.048753157700655525,0.07716796270827209,0.0353499828805356,-0.012751555332734893,0.1241828277939139,0.014090632415136077,-0.005944407639646203,-0.009201501375227678,0.0322041217307907,0.02746598398866747,-0.056549440348446785,-0.036502120220226496
HDC,,,,,0.003345859828840981,,,,,,,,,-0.012613318403921304
COL11A1,0.04730583340015444,0.007299709509410839,0.008087276051282408,0.028458286612554777,0.005621893885006035,0.014955453161684848,-0.03324705836376121,-0.022690189762800225,0.01958848574525171,-0.004344094404725076,-0.08656155106359908,0.0736957308928089,0.014176915673879764,-0.06428797973879011
NUCB2,0.02216745060380585,-0.0017184728924089145,0.016253229977443114,-0.015009007459084678,0.034893009464069355,0.03443280062175727,0.011511159033284615,-0.011610565726462614,0.038694913013805586,0.00991250147562887,0.05865827568652598,0.005284505276856889,0.02902907405660051,-0.03671596290717359
CXCL1,-0.030105636000630834,0.01389115484734053,-0.03183864734187556,-0.00544823977302411,0.04375527253398429,-0.02894990192433283,0.08917079622865887,0.1127084020783248,-0.018763634591147736,-0.0007981595995851421,0.01599355346110013,-0.05030318562042218,0.04621775046339285,-0.016429729413157998
VCAN,-0.004313600240962216,0.031559659523084954,0.03466602570856432,-0.010620961048662116,-0.0013282990508286466,0.02218374055433593,0.040262197428407955,0.023827215645806456,0.036824395622095774,-0.07712195345443199,-0.030995238653371726,0.01808181090668028,-0.04149552089106112,-0.018483514075535678
MMP7,-0.013387016999672988,,-0.02367962774437895,,-0.010000803744588949,-0.012635502881348133,0.11719826139294387,0.011006502415441951,-0.021377466415237144,0.14767369306152306,-0.04860643806329104,-0.06359468652130222,0.011461603146568184,-0.03161648436519581
PTPN6,0.027555144671064964,0.010040208157570578,0.03543889558520875,0.04217665749518963,-0.01913208436981012,0.023485382929301996,0.012079292023234897,-0.0036340099129792743,-0.03524483223908341,-0.01191071379615878,-0.018441889468178103,-0.0025056700853629916,-0.00523801779366701,0.039475969953997325
PTGS2,0.019407343078575806,-0.01759533255715136,0.0006392651558528393,0.012506556646204254,-0.017104252242720865,0.04282580048763014,0.040139935061517654,0.015115465829506684,-0.010881485852498858,-0.03559990096462759,-0.06581534581349502,-0.027846777926498794,0.051084543868979426,0.054824304409172776
XCL1,0.07369002813394085,,-0.012959457193339696,-0.015984169364379106,,-0.0075075119242913905,0.12885577198851172,0.046354491223806506,,,,,,
CD58,0.013597608738022945,0.043484623554108426,-0.0029915813569574333,0.039591427695499795,0.02209230791832331,-0.013789213903971864,0.010528635720836363,0.021066984302920515,-0.016842458288581802,0.06977228520303522,0.05394095241902746,0.0696433313379379,0.02088186864406708,0.020922605531666003
TNFSF14,-0.02836817120605968,0.010841085819037668,-0.035277819018969134,-0.044990099287003156,0.03312397738153295,0.008055103016026337,0.08303549289717813,,,-0.03267360552451833,-0.032421703194460645,-0.029609001819066737,-0.017636147564317056,0.11156790280375113
CNTN4,-0.027683436121018663,-0.016096609519974898,-0.023290476114823343,-0.03764500316862108,0.03776372981635646,0.005652806200870141,-0.0697988167820402,,0.05120417302863902,-0.030486137792075606,,-0.02668976855030081,-0.033119224374092066,0.00518977065845003
NTF4,,,-0.016393145824627125,,,,,,,,,,,
INSL3,0.0029604071886859353,,-0.011910871674227693,,,0.06142608340462018,,,,,,0.1181809566208099,-0.018049599621198217,0.1366915642646421
BTLA,,,-0.018906173114001987,0.005568058662802401,,,,,,,,,,-0.020640019165224992
MFNG,0.051728524321748924,0.029653512660676215,0.01201409866371814,-0.018629922444772646,0.04514761826900804,0.0008993835362770818,0.07126070066352107,0.09509871527126076,0.04948301921910023,0.03131365692768763,-0.04124955677261717,0.03206113694061784,0.01941196714140216,0.03293631099970914
ICAM1,-0.03185681433845315,0.0022922749667460326,0.004264250622162781,0.025644362415846046,0.04290481299867671,0.041430049378438104,0.10109160014384291,-0.004536380508134842,-0.014195831898284335,0.06696628982279182,0.07707628223340565,0.012468973232084672,0.04196547479463509,0.03924117451881706
PROS1,0.03429315240419219,0.048092220074256085,-0.03434531519706902,0.0749744761906888,0.018366571674995096,0.0295377595255093,0.07415640831545882,0.0566754927953781,-0.03643353271774241,-0.02299112308081144,0.032799038754126576,-0.010467505044110594,-0.0258052503970398,0.05529518619857671
CLCF1,0.0006210398988477381,0.006228867847032496,0.06578698471764567,0.014954008092840016,0.027525259453407083,0.026202040519823628,-0.008245704447569904,0.0076600486845317785,0.04530209198359426,-0.02586633002464225,-0.029408951866763004,-0.008659846026271213,0.0312913374772897,0.012108131107077204
PSAP,-0.034618032147764766,-0.0086255243672806,-0.004075399980424847,0.04172569196971109,-0.0026176623227400003,0.05524176606117012,0.06504724749883325,-0.06795938895806837,-0.08965789164064727,-0.00485873059075742,0.014540466549186677,0.02563442786647215,-0.04202304017460209,0.06269218931473883
EFEMP1,-0.03755282493392789,0.05056913946704935,0.04003318798420193,0.04757832225267978,0.04319012784425647,0.016436249326557986,0.14211985320817108,-0.002890277821200541,0.059671668496125596,0.08277912089076093,0.09380665872672853,-0.03170730700144168,-0.04846390164502449,0.009427185905221246
C1QTNF1,-0.00316797865187978,0.033530885531469164,-0.0013367738719437649,-0.002409605573228736,0.0673268467387369,-0.008323910650477094,-0.008226187958335851,-0.009372438868051534,-0.022578740018370517,0.008624859470599587,0.04068090562590076,0.004541839889504962,-0.031771349303825296,-0.04574080520262624
ALB,-0.0034309241458339163,-0.027125479418695003,-0.02114605216910272,-0.0005489514113133747,-0.016775090027306473,0.10914064318708754,0.002803373366464093,-0.013196857005672066,0.019808629805471004,0.04827046972194934,-0.06178492558563703,-0.0134334614923214,-0.04138108855730831,-0.006736582530176909
CCL13,,,,,,,,-0.010011511757518913,,,,0.05841726545108656,,
EFNA3,-0.023138822979733225,0.058958887353174706,0.04495855111270966,0.07956205931610728,0.018591046714975534,0.0006698335409916085,-0.06599584698634925,-0.03116995909351025,0.021688068420533734,0.14036788522795018,0.03806616171027373,-0.031749179815749734,0.052556936811490054,-0.006718581484845933
DRAXIN,-0.005048169014444541,0.02987670098024081,0.007098567002749661,-0.0004065024345200831,0.02274038663058818,0.010337803395462329,-0.022066160048083306,0.056305346922863216,4.4663755676987276e-05,0.06247302596420195,0.023645816937265602,-0.029851249087498272,-0.04015366775164332,-0.023247943661403796
RAET1L,-0.019647317547512522,,,,,,,,,,,,-0.01827201590949023,
NPTX2,0.005378542504189417,-0.022514855569514262,0.06105213264123291,0.012544460153458325,-0.04771411531168848,-0.020861753020693184,0.08324551866517814,-0.0054331237260402876,-0.03960467454588629,0.01950725361740136,0.07438159724284978,-0.0028404822557310085,0.015020015495777419,0.030792615566462355
FGF11,0.021227640586081058,-0.016997891512347034,0.019407389974031755,0.06069909077720406,0.09435052564110052,0.04924088806364759,0.06472692836647916,0.006532297170558924,0.01707248430402274,0.05335980552727348,-0.05265427671527551,-0.018151034617009003,0.011007718736655524,0.046261150973255984
CD59,-0.04287271834136015,-0.027956997738815242,-0.0005805645770757199,-0.08009241051777845,-0.018705471090079303,0.006664439123686114,0.12889784475420182,0.024952579379181817,-0.027905709290026965,0.1345914544227551,0.06222348786534614,0.058318149844613386,-0.004133872771562627,-0.055942094360449196
COL9A2,0.0038310856658078374,-0.03803491840402097,0.03665330059815366,0.024641193188521177,0.027207534751016314,0.02154383051016001,-0.00955167542225841,0.0333943637262066,0.008508628165879686,0.06829247258223706,0.11407471197961613,0.04105675509021147,-0.010832022644145336,0.06379071748388536
DLL3,0.014534937104767776,-0.007595927968288336,0.010617178062863965,0.04514063891969621,0.023131663304246704,-0.03344631848774191,-0.06665675617860477,-0.01691071170102274,0.021859072122109205,-0.04267397730049099,0.01879214573196399,0.05339825043158503,0.030510276826837514,0.0047071824957305
FGF5,,,,,-0.013357909754147778,,-0.015502176334022158,-0.007997540763749122,,,,,,0.05360043463761961
LIN7C,-0.01609721397771647,-0.0063529516647252236,-0.04594236041196226,-0.0014193525857324526,-0.023386527518001694,0.024670086488450062,-0.04730051752108772,0.046670163469791345,-0.004297944329020027,0.00023545600798254344,-0.0733979434593078,0.006127661561771774,0.028229007589717605,0.001847860360602872
GDF7,-0.007326675661849444,-0.017272807430780805,0.006008602443943237,,-0.02389511764882706,0.022284880715062294,-0.028495411309771023,,,,,,-0.015663661920563145,0.08174207483953869
PSPN,-0.03402915600058171,-0.031121028224972237,-0.02459078890831773,0.013747706122384113,-0.019895018679060145,0.007933121580011415,0.021809578856420028,-0.006771834167664008,-0.01072171461789304,0.05962052882489558,0.07808491663122452,0.004582346161566881,-0.044360067202078746,0.07823603765234009
ANGPT1,0.01784141389944274,0.004855040190031992,-0.05345341534214713,-0.027411903267335662,0.015418517639867912,-0.037744302456060974,0.0710675807472101,0.04195994704409374,0.02339278954255098,-0.028778824422862292,0.025178007827714146,0.06046023835267928,0.0978110018839357,0.043261266225366746
PNOC,0.046750131764631095,-0.026699392047107362,0.02317931335593457,-0.06277881004755602,-0.02791427236743492,-0.021943938053945636,-0.03994289581000781,-0.013196857005672066,-0.027367232573439655,,,,-0.01665680698596372,0.13046248210691136
L1CAM,-0.04379859567166161,0.08726154020923396,0.03546118717511345,0.005813993181577969,0.03948033478636363,0.029051326991289612,-0.03241108204495423,-0.04271529660430567,-0.04568614438171133,0.16912556651632502,-0.0240703026795104,-0.03734913141915443,0.0004838292523004915,-0.02681220047483583
APOA1,-0.04922716160943771,-0.023920519462632347,-0.018549214687885673,0.027759257677002505,0.05159829559391558,0.01008290891952557,0.08482441784836345,-0.04254553621457456,0.008556013015445708,0.056517434172473846,0.011566213287886339,0.0193147089868836,0.051512846253044024,0.0024650813787003584
PSEN1,-0.012038560563297272,-0.014335891312602846,0.009628984798686263,-0.03310903496324095,-0.05112439697412855,0.0017182776092943845,-0.0019215963485990637,-0.06644927762708351,0.04227367455393555,0.07193054277382745,0.14253119906079958,0.027331842760505272,0.019719790032644888,-0.022861520327735217
CALM2,-0.058313884069283416,-0.02542591339137635,0.018136463158056698,-0.07103514711361555,-0.08985771099096082,-0.06001950642505118,-0.10450931822706117,0.07579067849799057,-0.06102570179947801,-0.021494731467818814,0.027592748433638684,0.02943040391285689,0.024784703847419497,0.03298630767025658
CLEC2B,-0.004121577492728528,-0.01871179315026795,0.021507938584558278,0.038879244215516175,0.0579529534575277,0.06956386063180557,0.03484470031146211,-0.02390356312393989,-0.010540359419340232,0.032503149307727144,0.012595382522300766,-0.01814773443093905,0.019347616056931617,0.06884181474850394
NTNG1,0.003399306562976274,-0.04522879368216107,0.022043427576485686,-0.0031510191209958784,-0.028477798123037582,-0.018906388024494722,0.03738381944411306,-0.021625838293058804,-0.009777042592674194,-0.010585823549669781,-0.0007955153305977623,0.021827120778998954,0.01380818127126495,0.05451557844159467
LRIG1,-0.02326261426746986,-0.023946676131783425,-0.007464427507711054,0.019256255943150637,0.036347397200482086,-0.021800434519646725,0.04767563324066822,-0.031843166919174395,0.03239807319707824,0.008464644950282395,0.0788185235243637,0.047394415215287145,-0.011371031420807858,0.008584030045566637
CPAMD8,-0.021455390376613776,,-0.014088435862980832,-0.020294509055307705,-0.012084027034417803,-0.01616156474206987,0.02648084657953602,,-0.011709804939041998,-0.02745511775771064,,,-0.01759685916229718,0.05315764825077203
GHRL,0.017059493531373513,-0.02190869081837455,0.0063491247678417575,0.008999208051482604,-0.025698387754602692,0.012110100265170539,-0.017289359158583883,,-0.017652304186507577,-0.03699082213409185,0.04782600515922883,,,0.023502698383717536
NPY,-0.0008523919344058581,0.051610477285251484,0.0918122790054907,-0.015782787368712976,-0.035525032314505614,-0.008342828052817459,-0.08181402689621405,,0.014041177260933863,-0.03206163210128639,-0.04065601017346465,-0.02199304982462279,0.03406332060591551,-0.026954130144406382
MMP2,0.07602387593543901,0.05276572849780825,-0.013360455843377202,-0.006522296887120206,0.07449190781951932,0.011531128991881781,0.046685643844599195,-0.05126159750030432,0.02148180955392737,0.12937331754281947,0.09296503932506367,0.015434376628012116,0.016459314267126907,-0.008072223086442341
LHB,,,-0.012269963674285001,,,,,,,,,,,
PPY,0.029388976931823893,,0.007190826195408726,,,-0.011811474522465603,,-0.01220650425177932,,,,-0.006895336241148585,0.07044336540391871,0.09432185525171982
ALKAL2,-0.02771795979367198,-0.01386425794430976,0.01194432604216091,,-0.013701276794803803,-0.018040871932257986,0.18935865884882538,-0.031120744430235343,0.06588874385818935,-0.04388838762166417,0.13680593490256912,0.02870962919551399,0.004236102425067033,-0.0541640926986665
CSF1,-0.05371638143372848,-0.010461179366119492,-0.021518728717812772,0.04892292692147585,0.04459693707585807,0.014906409654686589,0.06082162523324046,0.032008575172828624,0.037761023003013976,-0.007854075196622404,-0.031207268072494507,-0.058427848949521945,-0.02149296564850596,0.02858051019075529
SEMA4C,0.017123521014790595,-0.009926680827747867,0.03404505470789323,-0.00013405110431455195,0.004140487288827545,-0.013652239886792284,0.030668892660733197,0.032345449178484996,0.019050397474895647,0.02392625683891516,0.049868002694461754,0.05911047083059735,-0.0077560536808231354,0.019678925377386948
BMP8A,,,,,,,,,,,,,,0.06704510577267427
ICAM2,-0.00858483616611348,0.0609461322414465,-0.01997661663807953,-0.041359244856375425,0.021855067676397742,-0.033663442776026925,0.05928637231153744,0.041164627744991494,-0.015211032213863624,0.11819309066905791,0.06615911203020314,-0.012049243073010628,-0.04428977669119919,0.02598323501243557
SYTL3,-0.06956220657392194,0.04752892293342255,-0.0049571087236050925,0.001252327417815909,0.08617359159164159,-7.55495867586684e-07,0.00490540102467899,0.026211778962722036,-0.009171494413995496,0.05096261772609834,-0.025611506499343545,0.009651568806315973,0.02033993516362004,0.0662901317409113
IL1A,0.015411922676748582,0.0334869185488938,-0.022649116158472336,-0.0005140047931513771,0.026610371083273097,0.004824702052267197,0.2089539887355556,,-0.02658345575725758,0.007381721828278575,0.05107039050669076,0.09616345915637498,-0.0004990322413951807,0.10423968689508506
HLA-G,-0.03023253028038729,,-0.012959456022991865,,,,,,,,-0.049465971898106656,-0.01927501196297858,0.04746590340538555,
PGF,0.014995913801770323,0.04106506732616437,-0.011404101603137025,0.0432587985731948,0.06349286550462586,0.03594548283993988,-0.024560141333396047,0.023992691408469036,0.03708731560989233,0.10346020463127002,-0.01049650411710549,0.014070258074359415,0.024782325176054665,0.04280480319257641
LGALS8,0.003269581995277555,0.0027847017936367424,-0.005853224959636612,-0.0027904387049881413,0.012235435458511879,0.006925637204147612,-0.008108439134539873,-0.0019662147609303218,0.025299242081371225,0.017420564653268616,-0.0033905842854231364,0.05430169279983952,0.02078315348415726,0.07659766406469926
DKK3,-0.002295786409631201,-0.030870665080240244,-0.014195793608218666,-0.0288952808037118,-0.0115463527209384,-0.029145900918302034,-0.15943700188045237,0.041437074374152935,-0.03891136560854952,0.01160792332101213,-0.04007088381976402,-0.0004285698829325506,0.028681565349599442,0.0736113163071319
COL16A1,0.00033096443349763617,0.0101181522105855,0.011756151313301558,0.014286117870997797,-0.008404290210603299,0.006709186150813212,-0.07842204662566186,0.07862873772061657,0.07439649804536975,0.07792315169961873,0.008251386129270047,0.007144345499042351,0.030128947604017523,0.006825641741082932
TPH1,0.05563220950502854,,-0.011338643960185288,-0.019921691483288904,-0.01436485943084885,0.048422154477232256,,,-0.016645195205119777,,0.008855123166841804,-0.03709054091634259,-0.022311072950333924,0.04749544500650049
TNC,-0.004321720751128824,0.0004856874184443426,0.06134537747710048,0.07816262759867089,0.024956784431234,0.07485197751179296,0.12225850883695956,-0.01667019341669475,0.03877233348989814,-0.0025208444495426956,0.038116216845028236,-0.052692089039802784,0.00020549312639260128,0.019755533748504674
TNFSF9,0.021667170503691383,0.01834040541743786,0.12770503376912581,0.051666342350203544,-0.03242730210399288,0.010313537031138381,0.01789301665878435,-0.015884389493431888,-0.0282405821999596,,,-0.054020370348613435,0.026919656482361345,-0.0034353348243134525
C4A,,-0.013662604759845981,-0.014546753933819672,,,0.006023161992307619,0.09683134138634045,-0.014475365380235555,-0.014631758901452558,,0.04670468170628616,0.04647679062301075,,0.006685485800080532
CNTN2,-0.008340825710209542,0.07503147804725384,-0.04801761999299414,-0.04713271265939996,-0.05281817793243155,-0.06747569797074539,0.0558707239055105,0.0334851409638925,-0.03622745750143902,-0.08514063367353161,-0.02588535766984727,-0.04899338277351158,0.06528136239592237,0.02916355307636417
F7,-0.006228283925599327,,,,-0.01208402001077706,,,-0.013196858857520354,,,,0.028265353917322388,,
LUM,0.0034989698046694238,-0.004041667461400798,-0.04202235641279614,-0.050453168012937956,0.0620232093862193,0.0019096838370173718,0.13649990121645997,0.00010006270597202047,-0.04700820808002139,0.0804501670041556,-0.015591577318493139,0.0547806246679653,-0.021155215372134526,-0.022882596756583818
BTC,-0.019647309363773312,-0.021379549842995612,-0.01507857268527445,0.02521046926691849,,,0.1379231617340422,,,,,-0.02230528747202451,0.005264815504572471,0.07146824727216303
APOC1,0.03907555211000965,0.05226235026228927,0.0353014886576308,-0.05472672229337975,0.05573801551561792,0.059464228713205496,0.09293052025440988,-0.02203382179601561,-0.013213875235829887,-0.00316471093029542,0.07616281144471099,0.017016103946632048,-0.006594578711519176,0.06214832152799694
PKM,-0.013175699890182212,-6.393154782038658e-05,0.08541387563767432,0.0732743523951028,0.034068260555755146,-0.004453338777080856,-0.03743149438204414,0.08128745271995809,0.00437705339847255,-0.021463635505311284,0.013410920816350225,-0.038105632529788595,0.014670582794658524,0.041900068166425476
TNF,-0.008156153760388996,-0.009299959759456043,-0.02284004779306326,-0.0056356078771245,0.004238043601849122,-0.015033101552269808,0.1196851341178798,0.10079810506764159,0.028326411199740102,0.10926029834271145,0.01663943417675347,-0.0006078670686454492,-0.01827202089318668,0.07988018619810346
GNAS,-0.0012382866107539829,0.0041994461144623674,0.021915584526470737,-0.0720674499537048,-0.014706710754222209,-0.0679625465146991,-0.12946543674773658,-0.036594081390485755,0.03502659366918303,0.07908312024593686,0.007365890498144284,-0.027173901747228793,-0.022599828746782038,-0.02780851972592632
BMP8B,0.08876554367760796,0.02785759060893211,-0.0035737038650564754,0.0744155430960615,0.0012459863575265298,0.09593432369162444,0.0721231801289695,0.02275565518457198,0.03303554207168045,0.06940274021467538,0.006790698110548608,-0.05376089528081636,0.001854347740216966,0.04031942160226404
LIPH,-0.02219834981173991,,-0.01842882821586592,,,0.03717409432568844,,,,,-0.000470888265636099,-0.02197968781706296,-0.02037173133071329,0.09393974581953198
CCL28,-0.031224740326584812,,,,,-0.017383768879913775,-0.023173331067334532,,-0.013200362867389842,,0.00926224975456821,,,-0.014876790675482624
PTPN11,-0.03435974549217128,-0.021959227535115748,-0.0224355279800471,-0.01118670858465186,0.02643281750011522,0.013587583549664476,0.03420814196288777,0.05506686526021763,0.019904753282789078,0.033127196506215394,-0.06225560351779945,-0.011932936520368797,0.010020138114744672,-0.02675959395930582
ADAM12,0.03201863575107668,-0.016269521784434353,-0.0010535047196360376,-0.0037657972404562304,0.05638010409325391,0.019626775004964344,0.13404251492872518,-0.012053959176499297,0.02926572071712397,0.0697432866240266,-0.011287076142248978,0.018762292763983092,0.025424978328136512,-0.04407625623908135
EPO,0.004522310307192271,,0.10729127081068561,-0.021376986083242344,,0.15030899693527497,,-0.011999093306979675,-0.016645197649523068,,,0.10944597531349276,-0.021157595997217504,0.0897617189651181
