,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,-0.01741909509406204,,0.023672086849394643,,0.018429073127623576,-0.01809169331911383,-0.01562948626772293,-0.02184759262628533,0.0017119557435779083,0.033817363279977385,,0.04357489697970711,0.06173739965439763,0.015709640929367007,-0.03206064551318614,-0.010042260768548038
PTPN6,0.018374232694263117,0.008068032310161125,-0.020848061827709333,-0.03874280454260165,-0.008124098059434514,0.10040078126746299,-0.005208908602788811,-0.04104743163472829,0.036923642827890846,-0.0016884647897685645,0.0189066024747499,0.07813588849484121,-0.030757231827486037,-0.029769034871409732,0.10880274189607601,0.05327777830469316
PTGS2,0.005067223743022765,-0.016920411083773904,0.007560357703212112,-0.023563323597164943,0.0529650038778281,-0.034650924026704284,0.010287094355161714,-0.024119812975250357,-0.04051231780650229,-0.044754237637829035,0.11248411073279926,0.0721304699161657,0.00881217704858029,0.03513119482596334,-0.00039017031057453187,0.0168038637958568
XCL1,,,-0.013082996770376236,-0.02497629474056915,,,-0.003596534919282301,,,,,,,,,0.06422978488012798
CD58,0.005614045809713998,-0.04856246773909845,0.0067650932277766975,-0.04762853039224411,0.031051730582897175,0.05648680886101493,-0.03221721286596708,0.010124166681510617,0.061660862767179844,-0.0023795881821568644,0.008232562507532482,0.04071488290464501,-0.005815423917196402,-0.03454509073381645,0.08403326034862611,0.06096536422272293
TNFSF14,-0.018932423204694678,0.030326906125246824,-0.010775527703653247,-0.06415051059656605,,-0.026828750069029787,0.009455959046067637,-0.011046450382618393,-0.03718222396766779,0.03309142550648866,0.10219640909483563,0.025077471303748787,0.0043098548946613685,-0.021918290511351222,-0.03367364357416106,0.10958830597771947
CNTN4,0.014504570548691404,-0.015479176039913303,-0.02351249896078665,-0.0015074707681386466,0.006784277635839235,-0.01849871047791564,-0.04329770201564149,0.0732741091939029,0.00879642232368498,,-0.006835014147373456,0.04658041688051985,-0.01329777728136704,0.06036280465993468,0.0038443900438052373,-0.03055098721750657
NTF4,,,0.0009983385944486646,,,,,,,,,,,,,
INSL3,,,-0.012024415322454473,,,,-0.01802244150852615,,,,,-0.03528476542934506,0.005058653952557234,-0.021918288393691438,0.069358304267525,
BTLA,,,-0.019086401390158783,-0.026038618725404927,,,,-0.014106694955269141,,,-0.030544257142900523,,,,0.009767489819708541,
MFNG,-0.08794942205289216,0.04623821863659375,-0.04077951164289266,0.04659383158388171,0.07263696246871172,0.024594825887405688,0.04637130612773054,-0.03883739812812307,-0.0009780090007959867,0.0016729470275041436,-0.023318891444352376,-0.0005353126757401853,-0.032073788109087516,-0.03240952436512184,0.0325245685933214,-0.016262214417548618
ICAM1,0.017185905851988682,0.00983015613313425,-0.02821070439661072,-0.09975018873631764,0.07714905169345924,0.0891994360196123,0.07371942635431265,-0.015019757111970174,0.05150107172450835,-0.029504567797543322,0.02242636726400105,0.055562130627532284,0.04739138937077951,0.020952399400531483,0.05187830284333625,0.030776526503241225
PROS1,-0.0035761288131674115,0.023937915996691282,-0.011434185699422367,-0.05284626940404024,0.011436013821046767,0.087256342299047,0.011175350477849563,-0.033230850458889086,0.0004264500223880742,0.015121761073265733,-0.024424526073631443,-0.036615913625453106,0.025955649342329162,0.021080076311651322,0.03315686472949236,0.04117710281559184
CLCF1,-0.03228827045195016,-0.027748067135319167,0.019822413323361918,-0.04409718619670566,0.008906554699738197,0.033896395442367104,0.0031468419855960523,-0.001528990205108999,0.07738181006931867,0.026037687535451454,-0.003993381378260274,0.009697061933099244,0.06354117196939381,-0.006450900110589449,0.039453942127638836,0.08519637869841959
PSAP,-0.023242871330320256,-0.0061771030660391826,-0.00449751436472631,-0.02972227477096961,-0.10614951081720458,-0.05186321968396695,0.009340077008737022,0.03550354072791519,0.0551940899695287,-0.004880459313263071,-0.052914862633447864,-0.011981669667959558,-0.017363370786900853,-0.033681869498993586,0.08291779710893618,-0.029157341990471642
EFEMP1,0.004260374668373252,-0.030029840735985202,-0.014261369898906896,-0.09614145479329525,0.0608740610368942,0.08532306877225561,0.05667464052065259,-0.008202003607774937,0.05344493444785912,0.048812679198057395,-0.020808976838753913,-0.10608638781240788,0.011559916289083174,0.04688827267847238,0.013605039096528434,0.09505776513901225
C1QTNF1,0.10033963944437095,0.00168533074178227,-0.021604190459703142,-0.026660291283362246,0.0328342495661646,0.07396666181381958,0.015434390821537407,-0.024514527092940875,0.009668772655887146,-0.013607201201205343,0.00148010724711666,0.009824012050468026,-0.0063319395489938556,-0.04467071769586706,-0.059475004625058205,0.07761956933494034
ALB,0.0022199570731856596,0.024475070325583735,-0.021347632706156857,0.002382807143295512,-0.02994440628310008,-0.00424022701393894,0.008927250781216674,-0.012546434543480332,0.034446906590726294,-0.05902825072485772,0.02239036715118028,0.06693800103911429,0.04655639612956992,-0.0031222973326606,-0.03625592902933115,0.058610468549149065
CCL13,,,,,,,,,,,,0.05307962559293186,,0.036773727649452845,,
EFNA3,-0.04058281442797921,-0.007645051190634649,-0.006172173755784207,-0.023075386017634352,-0.0010400740335991048,-0.04859445970210017,0.01949188622265106,-0.0245400249104171,0.1934732240254178,0.01333452430099858,0.006888125996239716,0.013642206803264917,0.012282704694775399,0.03551894928144115,0.013386888619515322,0.026978958009067404
DRAXIN,0.014424258949652153,0.019822438345142177,-0.0005926155731266309,-0.02690098731396947,0.12500707653852972,0.08456621499056684,-0.008133719754018692,-0.010074171261824196,0.022036979638554655,-0.063863044340221,0.023197883597776685,-0.020451821860244964,0.01788737271570759,0.008556761541599442,0.06428087536777444,0.00245321297604078
RAET1L,,,,,,,,-0.012066087291621081,,,,,0.020192098015242483,-0.026628676735532614,,
NPTX2,0.028231067302746903,0.042667185356278545,-0.0487086703561573,0.00446314737372182,-0.037678476048279085,-0.1082508999591115,-0.009521370008329656,-0.019090689894162047,0.02401972380255522,-0.020109223588939053,-0.008263683710534889,5.09041318242616e-05,0.07917802327215778,-0.007009249196905397,-0.02500468147293963,0.0013793281142602137
FGF11,0.019891990638140192,-0.034526323555204456,0.011385807115927706,0.020577142952201522,0.10063085459545239,0.07714459427472894,0.06087696340024625,-0.02283408416173509,-0.031677406969717076,0.017434858560097716,0.08214529238670806,0.021607391891027405,0.014810426971315776,-0.016659777296339055,0.08448603010038168,0.030862445113771588
CD59,0.037189052638931,0.03809886751598765,0.011253182906894477,-0.0032285270628752954,-0.06421041603096828,-0.042553553652371075,0.06940365649670323,-0.006037269837506425,0.015194872072630724,0.020966842250320323,-0.007182506578721878,0.014565723665339286,-0.009798992143593581,-0.017810192523392908,-0.009918688066201156,-0.0037057922128263783
COL9A2,0.15142424562195259,-0.037411632329377185,-0.015726391927115235,0.12442456217403018,0.07256698907133245,0.038464902155292906,0.00564274454606007,0.040800680922341535,0.08601433172498028,-0.03474075525509461,0.018300834977280918,0.12729999798492259,0.04470694106623673,0.030271430075760695,0.14405151592497292,0.00896789818049173
DLL3,-0.015827058126776584,0.048621214545548394,0.0315197230034533,0.01673702816531322,0.035308877530772796,0.04432947785115242,-0.008708404325043499,-0.0029732922818684333,-0.029897745507409285,-0.06844328450561558,0.08372859884264294,0.06103061779102173,0.06852283928123978,0.039173592360038575,0.13480222331112027,-0.050191344876504985
FGF5,,,,,,-0.024164778434653082,,,,,,,,,0.06119896418267726,-0.03471728554364297
LIN7C,0.08535109204819567,-0.022796201929778406,-0.014169924686681509,0.039804450641765965,0.08021313912930499,0.08260622028693025,0.038201548324435786,0.04153267236815447,-0.0001805788835402381,0.014422044194394506,0.037622341931669176,0.0026027412926357776,0.019872838071287348,0.013183535006903679,0.08223021173514335,0.01143467285476609
GDF7,-0.02925906419883601,0.11648372843768796,-0.021455067472738055,,0.02911178005052535,0.0012380471673270454,-0.01715108975984718,-0.011046449953353315,,,0.007878627256259013,,-0.022369590860818793,-0.017818289104928314,0.010489002232403429,-0.03139680320094252
PSPN,-0.020756263052434283,0.013482500115104639,-0.014348611770032781,0.0693764906792848,0.031910119907020015,0.012212447426859355,-0.01945704718216309,0.0027967518692243853,0.06627725336470551,0.13241635806168414,0.08371224014218098,0.06874547968726123,0.052246889885062056,0.057433916843191345,0.03286355318007351,0.053802271716683864
ANGPT1,-0.05682056779385429,0.04584441534542177,-0.012567195287968663,-0.07473823763480482,0.07311460380670837,0.12438555599531109,-0.042886895265882186,-0.01425933328778988,-0.017658324850639895,0.028303359276165906,0.040631112292312026,0.020094191936568626,0.005714030241659638,0.08776628230111437,0.02732225569108837,0.06692765294905383
PNOC,-0.00985249834458419,0.013249061439919935,0.003799951499889002,0.054272675335931546,0.01672733258335759,-0.04788347006985743,-0.017596891352826997,-0.010400306582636137,,,,,0.06466430856335932,0.04844889978861598,0.020529549228074307,-0.007820023044922637
L1CAM,0.000991849775018579,-0.018196791646059047,-0.006708133180065427,0.03447275907603603,-0.026646593555680553,-0.04618292515328729,-0.012832054924824806,-0.0167753023826943,-0.0291327306996315,0.054469874610823615,-0.05966993818654202,-0.018651812527497712,-0.013231387636606343,0.0822862773216115,-0.04027492804529745,-0.012754995645173484
APOA1,0.07026350556531494,0.035060806985194426,0.027334999814710034,-0.03760233765640065,0.04732055085302648,0.03436219292351923,0.022624150893762473,-0.017877618677057953,0.03382272853841038,-0.02101634833609649,0.03805559862329124,0.05234405729462725,-0.013695717529145822,-0.01752202092947168,0.06380952958749113,0.05320059932778514
PSEN1,-0.0427234473393358,-0.018487377503556293,-0.023327494207511866,0.05902986550213105,-0.017311255734082206,-0.020149207338070355,0.015122114867439616,0.016555161575238092,-0.033159850505732155,-0.052861513919071616,0.011514087366238752,-0.05819491004930477,-0.002447894909213589,0.018405920627290427,0.03695739886953323,0.06152731492890619
CALM2,-0.004841099043255503,0.019063656628580415,-0.04112400874196977,0.05499819446544522,-0.05776327642591675,-0.1527853776269155,-0.06030454933831223,-0.04419292578635992,0.03374214157845383,-0.036217109163665016,-0.04502183671071408,0.05077015081821122,0.013171139222254618,0.08307316922008175,0.057872189375608445,-0.020158537421313554
CLEC2B,-0.056977772168695554,0.01045481392722739,0.011434253957883389,-0.08343059507143495,0.008019497019615417,0.14030296299817827,0.0780040486512585,0.10566446275690668,-0.01351024836700206,0.0588407258130497,-0.055351998566358925,-0.04199396348647542,-0.04816754869508733,-0.025985449495119696,0.08583774135559773,-0.0033511523925922482
NTNG1,-0.048262824540716454,0.05765641986551189,-0.007291397384947045,-0.033970270931560374,-0.011337847486366617,-0.024788004377676937,0.05604770046484228,0.012374703604660031,0.06685559484669862,0.002274968775133273,-0.00021692517106671627,0.0407980964654167,0.07585680170309113,-0.012390879766278298,0.09445562074378948,0.11807919286651367
LRIG1,0.07807323338265884,-0.027874713827722688,0.01278518194000239,0.05640529882720695,-0.010265245281915887,0.08143788855843793,-0.016669391530804798,0.00397321822990575,0.03746991181346356,-0.13085064710420413,-0.006399333411606372,0.055625060037455466,0.055310647790920854,-0.01716483521494507,0.1105143984182674,0.05999328907525023
CPAMD8,,,0.0262810233800046,0.017033773134110447,-0.004786057816222169,-0.021860294107346582,-0.019991048759441656,-0.020446065470366034,-0.031243639051706372,,0.0655367429851684,,-0.02513042875237735,,0.07728492102669439,0.021897374839063937
GHRL,,0.04006954885879606,-0.00019752552717138688,0.06781337549536666,0.06232702871192437,0.05546157006066402,-0.019493050684617055,-0.010074171261824196,-0.007695370053180315,0.06065743250136072,0.01463144361291693,,,0.05596110352975984,0.0013691769774252529,-0.019624789924889457
NPY,-0.047299198427867846,-0.038410535459349436,0.05294968857954186,0.01698072794415646,-0.051964606855610176,-0.07905269813079795,-0.0557028501590219,0.03013257318376875,-0.036485804563699785,-0.058036156010302514,-0.030831159834801634,-0.041853822807622086,-0.00013381425646870075,0.01055731382714636,0.052041108292092825,-0.025718384953380757
MMP2,0.07487429168534977,-0.07844622507163065,-0.004316322271565763,-0.02112524176616849,0.08860432717285673,0.08910207370742423,-0.004726664813521384,0.04253532612345164,0.08488392202952644,-0.08834354175239179,0.10527465303478342,0.08539735554324217,0.019504691960848107,-0.01442359665399757,0.003723072873869584,0.036618300452256614
LHB,,,-0.012386930465405998,,,,,,,,,,,,,
PPY,,,-0.021562033252546825,,,,-0.014610204325380901,,,,,0.009279319048697224,-0.0020995367994062113,0.000280261106046197,0.05146077806371757,0.06462860151558529
ALKAL2,-0.023243193544903683,-0.013332452968833154,0.08035208721022276,,0.07664475925779315,-0.024785937628863004,-0.035242168131130895,0.06443921883756053,-0.019500790616966836,-0.03281891034642,0.09733574577614473,0.05047079626171583,-0.01127556136123004,0.009549405352649705,0.047926254823499055,0.07074825425236897
CSF1,0.037238708087682273,0.05030790469752372,-0.005039785134359792,0.003937971812730457,0.058431524897963785,0.08463782259472548,0.057657336295518155,0.04184496168883627,0.021078153757761495,0.023444868105647717,-0.029766062119733365,-0.028026090995790183,0.02968590571283936,0.022299664304988476,0.054920866551540104,0.04478070865682324
SEMA4C,-0.0005037367441592778,-0.025276773635249855,0.009371927159105602,0.07023295126835405,-0.015702826425973274,0.01909461817916029,-0.01808356688491422,-0.006931150621636831,0.017494282125447073,0.017475680184769304,0.006590023912132695,0.053899117666442606,0.024927487832183313,0.007029248564050224,0.0797093687659517,0.08635096105189574
BMP8A,,,,,,,,,,,,,,,0.1757766545536147,
ICAM2,-0.004230435755227524,0.01728282429856444,0.04739392056505337,0.02817447012083929,0.059111327003140986,0.012182591875593505,0.027842966840400312,0.03331011092608181,-0.043379598225405706,0.10051794582021106,-0.04961027751884316,0.0464447828913581,0.04952146121559532,-0.02246491784084531,0.04416194007859519,0.03399139748937506
SYTL3,-0.01290514164532048,0.04567973900508713,-0.013252253477007933,-0.048257161206716595,-0.0037481545047245617,0.030959334283610796,0.006495638889741867,0.03893017590901254,0.03304071481314259,0.01971535043631891,0.03675349163298626,0.03140380261368247,0.011059225161505173,0.007457769431372884,-0.04181574696879331,-0.0022355825433819114
IL1A,-0.027074053459025638,-0.026603100720921532,0.014335080928335372,-0.0030382403189538948,0.02889838011415724,0.047935282625264364,0.03162906544083578,-0.01842081670908328,0.06114913200646506,-0.05717201359837711,0.03906087576805322,-0.0520196521910494,-0.01571045133914643,-0.014754599333059325,0.09343292329425565,0.02769232684364886
HLA-G,-0.046275478538260424,,-0.013082995588871745,,0.10782083268874096,,,,,-0.04725893515082561,,-0.01664593323857834,0.028907445147806778,0.013400250145063542,,
PGF,-0.0830274685262507,0.06933564257882084,0.020986054050250485,0.03731057582550072,0.10051887642263499,0.10226224729383854,0.03301636396016892,-0.018215871069861802,-0.003977555197630295,0.08101700491125445,0.04017812580561571,-0.01569703924929675,0.049427227794186915,-0.04912858437435278,0.06061391466081794,0.009339813306976998
LGALS8,0.007462063575463851,-0.028083492529173595,-0.0027182991198283673,-0.005070324122929936,-0.037597397266638986,0.08514855306357673,0.0210409617720585,0.009150345270353187,-0.005420101651098582,0.11647006752998972,0.03282697275131509,0.026054666278266456,-0.026940158606062865,-0.029375217854237752,0.003737058041349871,0.039221205995615446
DKK3,0.06845059772996516,0.03320041146072984,-0.03288582736057811,0.05600065929240342,-0.09170285361236478,-0.07185934262980748,0.015491460108300185,-0.026205448668236528,-0.03045968345346036,0.08625427580564606,-0.014459763344590251,0.019677941500969638,0.007065187738345496,0.019214382678478505,0.07426723552313133,-0.04634646671823747
COL16A1,0.11261122271139638,-0.003162382290927466,-0.034957284709343624,0.043596485730042336,0.029745000456548296,0.020654158191451232,-0.0043689713133010675,0.02571142208621798,0.07391012883438267,-0.04513540829956054,-0.054051751667567996,0.03977791297471168,0.11734051039714874,0.04171776119798852,0.06830184525463479,0.07172042739549822
TPH1,0.12086975803985149,,0.001399106252436574,0.017328984523127096,0.038565404096077366,0.1412007425793066,-0.01721096771625987,,,-0.061455606442428326,,0.007619852123147858,0.014084921183329484,0.042641528249625714,0.10137029017435725,0.020078845026609164
TNC,0.014477435702073214,-0.08191162038107513,-0.015003367763264825,-0.04950639372693247,0.052040733927344644,0.11874391578610902,0.03311273481647104,0.023393922543647958,-0.004136761438202406,-0.016315922973928323,0.02827367414820863,-0.048361613503951344,-0.042880627557429156,0.049860692365571994,0.030997915446293278,0.10655637378938755
TNFSF9,-0.04311654712168058,0.03626260361639717,-0.021455068915931158,0.0892188004123928,0.03419655537447184,-0.005205704189685649,0.01062104061479084,-0.01682690839451733,,,-0.045088143695785406,-0.011626016108071922,0.07380003236367313,0.029046782199291212,0.07501607606248845,0.08386412234349042
C4A,,-0.013138534793862799,0.005166875300652657,,,,0.046165850383180364,,,0.0114839932448654,,-0.026221028537897522,,0.06720043066089829,-0.027503603725516898,
CNTN2,-0.030328449266218804,-0.005780379135049284,-0.062031776871661524,0.021062832330713727,0.07233911432027924,-0.06833861342692679,-0.04392310085452925,-0.046043846797428324,-0.003508654581218199,0.0356190503156011,-0.03382598362481925,0.040183106612676295,0.04712298981886621,0.021584180968912233,0.054135220774670464,-0.03881288115918205
F7,,,,,0.05111398139344228,0.08610345687354921,,,,,,0.0059577573963531675,,0.0653034298199885,,-0.027517938778950795
LUM,0.004265292534559291,-0.0024254771147390634,-0.0494367203228675,-0.025829763883842272,0.04655031602053969,0.10349895344313365,-0.025839165346942333,-0.022476300174807347,-0.0073030408554264304,0.1182772273953413,0.055399427089668794,0.024460338497153077,0.06365423199272542,-0.04440630093718971,-0.031801043449359995,0.03819029240869481
BTC,,0.0102980380819416,0.06938163556101903,-0.01089633142849407,,,,0.00310180750245632,,,,0.01180163705447687,0.007966931278860587,-0.01724310394336486,0.08814498534966156,-0.007012977078943914
APOC1,-0.10309553739378899,0.018289001932497714,-0.013434994285185471,0.0718832477954879,0.041686615670994916,0.11099794176428004,-0.016102413473087322,-0.03530733834609781,0.06776017477259708,-0.04314974204441063,0.007813358587980039,0.016512138954884705,-0.005536877649725266,-0.07367648923494396,0.1028819918848036,-0.029315282626064768
PKM,-0.06739626758287344,-0.0004605576632388851,0.017021293527499117,-0.08896186657549648,-0.030147419153832414,0.014204839672942544,-0.03684245678566888,-0.018382969158363346,0.06863176465768485,0.018104798367871384,0.07952627083688028,-0.03697414024611157,-0.02332927260509611,0.012600858489871436,-0.03671705335169973,0.030671534216558844
TNF,0.03436911391949861,0.02900465341797143,-0.02306553354122525,-0.013040404549566441,0.012332626825378288,0.03009289848975867,0.13508536050940725,0.00480340582982756,0.10977980072418911,-0.023885045822521822,0.07189875099865016,-0.023198371740987694,-0.02609464080965198,,0.06866675450134659,0.09465285451783267
GNAS,-0.015388615805052975,0.03516182810113767,-0.01759610978543404,0.041681988468279176,-0.07410257020210113,-0.056564121162534585,-0.06999887405944513,-0.031106008647488706,0.07709803203123143,-0.1251103689072996,0.02417332551737231,-0.055546760492073015,0.03567189091058072,0.02709510029498985,0.02229464778366699,-0.03697581531363818
BMP8B,-0.021259204278127868,-0.03639577700876604,0.07133658106209995,-0.02210038260842357,0.10996039984215644,0.007938655696472733,-0.0382930747798792,-0.009779383864500134,0.0584378733287166,-0.0638854025635357,-0.037289747872749024,-0.019244562181096703,0.011555480213349055,-0.027410592251151746,0.07453996105049011,0.13492693757030158
LIPH,-0.04003163752549107,,-0.01860450607097217,,,,-0.013964384121436395,,,-0.047258962408511504,,0.05166251001937948,0.13193869328999322,-0.02829623393758022,0.05380195032457491,0.05772883786758484
CCL28,-0.0292590385155753,,,,0.05881276178790932,,-0.008801971112853062,0.012960122081461868,,0.0609316404983865,,,,,-0.022346605776066328,0.11059549708685795
PTPN11,-0.03545271628970743,0.057870114777248946,0.028963247565218456,0.0421576816298488,0.035315609458817454,0.0076243844861436675,-0.02230591390505916,-0.00963695160361625,0.002855745574438418,-0.08894328617745219,0.03877624626570361,0.019709807021184637,0.051015619957496205,0.017481932556712026,-0.05788120847511971,-0.042260075759690506
ADAM12,0.05178271615604666,0.005240930425175334,0.039959804193228934,0.01404893172573892,0.061169681642195946,0.09020297938802022,0.009174993667021986,-0.011178734362114895,0.04254179247231066,-0.06942508382153947,0.016695674715052896,0.02637076859974636,0.02801224486356458,-0.010971476297001776,-0.025984047795090535,0.09530762925970386
EPO,0.024111336307323202,,-0.00401630892692062,0.03399254834366754,,,-0.014610204963119204,,,,0.10554840693814009,-0.008132021718445556,-0.030215588695445817,-0.017047330303609925,-0.02376375806288197,
EDN3,-0.025456057606486348,0.032501530148841974,-0.023611246452056076,-0.034219866583271405,0.02005843907594485,0.033974689468384674,0.0014358161774877312,0.0029178492552918325,,,-0.023843869018031115,0.03365637491151693,0.0507798329774101,-0.017114575852967828,-0.0327508760520803,0.06605856548798607
CCL22,,-0.016610256968608687,,,,,-0.02941796409695851,,,,,0.14611024079860752,-0.02763169321418544,-0.014958290225319465,-0.013173647362763188,
CCL2,0.046849200942621495,0.016568806655730108,-0.017956449048010005,-0.08950098674746738,-0.015135954959370243,0.07105119503079559,0.08238801586688181,0.03579978739083842,-0.015608193513288645,0.08542868058534946,0.01945299981583099,0.025147279953810983,0.042313846660012276,0.019224013324771895,-0.02563757228246782,0.057231527816128815
DSCAM,-0.023633481761219346,-0.024037051508240325,0.047814024256771205,0.09777623729002684,0.049359748857330445,0.1294711448591715,-0.022450718098453122,0.01639662963399106,0.08695545877925523,0.03492440745849338,0.03404233610595436,0.03955736007837697,0.030846092218303152,-0.036525399654334954,-0.0010927612196845555,0.04584499441752071
ANG,-0.05344596362135717,0.02141226402317245,-0.003064291887687515,-0.011421359958255524,0.009209031399346077,0.042497649143363916,-0.008453993558219765,0.017199352339671986,0.028959694192630902,-0.06846876655432003,0.013978647436767203,-0.008533858089021426,-0.046730236412487636,0.05403359738214276,0.0563816469878432,0.0693991707269197
FBLN2,0.02281649798486279,0.08065081597414007,0.012314026224966293,-0.04070564279411447,0.009535136214876151,0.016438690204149838,-0.02745901004860769,0.012162714382844421,-0.03402577098703773,-0.016964021517149486,0.09380016354408065,0.03668806190018532,0.0636176414181528,0.018520290805803117,0.013103771356291713,0.024260674491484977
VTN,0.09017438852968028,,0.04787272388439591,-0.02197023919635857,0.05052948613560201,0.004279280088583147,-0.02400292599799761,-0.015424145658755542,0.030762321196856363,0.013950889770179204,,-0.029237737575213953,0.03706596886237675,-0.022073991865260698,0.07066798031909095,0.05283522004341815
VEGFA,0.002744592532898475,0.0377767213948212,0.019720200242527085,-0.033508290437265095,0.11819230826747985,0.10736532070759858,0.024044838245566587,0.03906912618012301,0.0411408939344734,-0.009243383809589533,0.0689709806527844,-0.051637134175345,-0.05670379236798472,0.03281542190967735,-0.13671559076531015,0.033004265679517614
F10,,0.048776485948637024,,0.03870146055081097,-0.004716487558584229,-0.013996208485753716,-0.01601977396498375,0.04692919285617319,0.14768494612260236,,,,0.03330402756609671,-0.029524877003555956,0.0324301643090641,0.09636401693193927
SERPINA1,0.028829092739471884,0.011686868038997295,-0.02806603832127824,-0.0031099219637840216,0.04307117941108147,0.07405876322101775,0.010903559479556374,0.04194171797694581,0.05217515393917308,-0.027804873957065872,0.02786399043139717,-0.03596736465099234,0.04109695637905474,-3.952940016083066e-06,0.048586428714554895,-0.030814851214861022
VWF,-0.04266476243156313,-0.029548668938930843,-0.036197920278299184,0.04257092097412045,0.012964638710718915,0.09072198427443379,-0.00711476982996754,-0.005961925551823882,-0.026155878906062465,0.14120612537378896,-0.046925360559809774,0.02365299425520489,0.04688292064537722,-0.05645063916892247,0.0038171382037578867,0.011638985947379514
GDNF,,,-0.015427382334138037,,0.10102754361168759,,,,,,-0.02657332603567049,0.031028752135048937,0.059227548808093486,-0.008303809773252768,,
VASP,-0.05172132320910362,-0.003172581390574092,0.03894694221903934,0.007024178069090175,0.04579695477323874,0.05028253201783041,-0.010993589053979206,0.10555058504457097,-0.05014979869271376,0.10797014866300193,0.02634970137444727,0.033795883891490755,0.019215181269285325,0.008327486752156305,0.018250813465394398,0.01667884197730747
ADAM15,0.01845277052830522,0.03246745759747056,-0.025331127707752286,-0.03823727307243726,0.08280949820968628,-0.015737968688797774,-0.011370915612456964,-0.010522304124059925,0.007897288688589668,-0.0026294801662351806,-0.002192896156537454,0.003808497458245726,0.020162534082895915,-0.0036234059055164584,0.015977726498814578,0.001671510661660487
WNT2,0.0029013513126508847,,,0.05395904459038531,0.028565037429349363,0.022852316759928566,,-0.013123567873960363,,0.03402317331700362,,0.06850811553082124,0.03519262552502038,-0.02046913115320815,-0.01977400869487268,-0.011362950233243789
CALCB,-0.035609100527643336,0.058921388796549644,,0.005365558708803959,-0.024813549655106334,-0.007531444716050619,,,,,,0.05006255395165504,0.07843355734561541,0.06081290023131995,,-0.03299419256158918
OLFM2,0.11148693003369936,-0.004551201134510392,-0.024227741418979168,-0.0050632837718906035,-0.022554621871434095,-0.048870741923057,-0.07575601828468657,0.038988205758275274,-0.0031105357090719867,0.02146859876794825,0.11905230453977575,0.00615113920144077,0.020789870922702434,-4.29995064283553e-05,0.0673352489086732,0.07157002405489275
MFAP2,0.03446549650374635,0.022582484159509884,0.030883834274853816,-0.03305401788952383,0.12645906075884558,0.038394422484741085,0.014304137616396692,0.0263142039553823,-0.02175425112199751,0.12663649434203134,-0.013714675892586065,0.07961867015771555,0.0122477045316328,0.0292340439340316,0.061002335771308175,0.03715518690020674
HLA-C,0.05908264942501209,0.028293481251560962,0.01774097914300241,-0.09867536816366235,0.027573533983647917,0.12897987505490086,0.10295613175897557,0.003794792505187033,0.02086285107447937,0.09347784791343576,-0.03436296543862924,-0.01885907982439774,-0.034720302861077745,0.011527217020082378,0.043100080742387525,-0.026806277659122996
THBS1,-0.010664010914056185,0.03323394715566424,0.0027579555003639854,-0.07478840978874997,0.06342207061100928,0.03171049404575771,0.08495323919559858,0.007839287195017485,-0.03146735374317095,-0.014133578802595952,-0.004489500550715902,0.034140429307457774,0.053922390916429454,-0.02760392674410246,-0.0895478178634339,0.030712950192932836
HSPA4,0.055747693441518475,0.0454655742270632,0.03079049311013559,-0.07483842102652102,0.005071434829432303,-0.045662439478773326,0.025182020426684236,0.017506529109030146,-0.04918830053523405,-0.021248631038700783,0.08625530592265725,0.021147723250598955,0.004176488648557382,-0.0037798385377968615,0.019327913269927034,-0.03702788323069109
LMAN1,0.008499555596774242,-0.056471143059613406,0.039694836330136464,-0.07038131957203406,0.0536679993705491,0.09099845408037864,-0.015756501387638098,0.020229232018593273,0.026234850178539427,0.00926470094769896,0.010346621229523175,0.007017899445361105,-0.047870005647585624,0.036883654658465645,-0.049345439709676836,-0.014749549944347745
LYPD3,,0.06856859529890967,-0.013906181432183909,-0.012289235526626445,-0.004980681267989398,0.027090589387466373,-0.02045546211807304,-0.015326498035858753,-0.02568906990025004,-0.005423204973908414,-0.033850795411684446,0.00646807405164814,-0.01243722938921296,0.05466405344630543,0.04439208105776314,-0.0311922840717758
APOE,-0.0684726203648837,0.027517002132073896,0.007910924306006565,0.047268551946372736,0.0015135853193517952,0.08294243893272814,-0.02340291592094006,-0.051310431503945216,-0.035280724507688974,-0.051978813759095424,0.09371089793619074,0.08586963302025308,0.0016936518684870221,-0.08603676990007235,0.08197447133951584,-0.06302495447001466
SOSTDC1,-0.028791730578269996,,,0.0021121631647754283,0.018203112152008486,-0.00016659848681213174,-0.035337243151528926,-0.02365269014355745,,,,0.010482911027205,-0.0280427580271264,0.06281113569044047,0.1841937526464677,0.016715641183058277
ANXA1,0.021089322443402593,-0.049611083748303114,-0.002931056078079017,-0.08790620856249066,0.03160970823503341,0.09490603173934718,0.015541778347367636,0.00100103416311802,-0.023623520823043323,0.08912131277565893,-0.005145482555112987,-0.05989242798214681,-0.004406291029215537,-0.007054755482967342,0.011599584927587446,0.07955838450199153
