,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HDC,,,,,,,,,,,,-0.025065093905508404,,,,,-0.05797648098964317
COL11A1,0.06980569944308687,,-0.0440144998878167,0.08852616406819919,0.025305855273081292,0.052549465308106384,-0.031981748245834225,0.06397170976471553,0.05025074020529663,-0.14754303420636447,0.07494924650097019,,-0.04935656807716444,-0.019218567979597912,0.05534132409638253,0.004408325974815137,0.09460472731228416
NUCB2,0.02497739816946998,-0.02719670236137002,0.034231843142838635,0.08121059599377214,0.024328812767687606,-0.024113407144023807,-0.01729917550208685,0.05983964579383373,0.09176650791377129,-0.10218967351927191,0.07747280329133455,0.07731676321448086,0.01223343538352947,-0.06607698157500544,-0.12889199559203485,0.026378399039438206,0.025957597760377222
CXCL1,,-0.078359365244504,-0.05956433110955848,-0.04150661182444826,0.009398190762861223,0.047263436249935564,0.004733078465037355,0.08047140000035494,0.09095364018194704,-0.0501609553589973,-0.011560003371703785,0.052250657408502946,,-0.041097581869557545,-0.023295242343879,0.07342438616388547,0.029897143423764875
VCAN,0.07283521520335635,0.04889347172137999,0.012604978696958815,-0.0280112625507065,0.026098076608447436,0.028978434570714178,0.04086998030834117,0.11031611961964517,0.09179988940365819,-0.05912474097397061,-0.023978621909866923,0.009690644843765557,0.02119531845844517,0.12245014700190598,0.07895978935216952,-0.005168814611039316,0.08124154750193792
MMP7,,-0.16338518595239068,-0.0659497536637162,,0.013120734344046817,,-0.015433533268295205,0.02295558737853965,0.03949120438160633,-0.07360452973097606,0.12955759029175998,,,-0.09714267348927175,-0.020544867044014554,-0.022889079730048133,0.11050634295783601
PTPN6,0.07778987356208951,-0.0013305613085772977,0.018137937881820033,0.03302223715540274,-0.020122406740926312,0.02095692118844077,-0.03457937398615978,0.04670104665963462,0.10534509398252503,-0.027790900781551428,0.1340940130007466,0.05799916387727546,0.04215143388965602,-0.020343003582569158,0.021226730724668588,0.007829567808200492,0.0166240140118674
PTGS2,-0.03495824520007395,-0.10841192457605557,-0.03772619989487471,0.02488806270186904,-0.04267273465844521,-0.040296572144309754,0.01907552562584579,0.07918386260016212,0.06406779825536764,0.04944130291002735,-0.020985729141056227,-0.10329178524204144,-0.03915754272384482,-0.05899721742744741,-0.04089745474007084,0.06215862881892081,-0.038869723441600806
XCL1,-0.015751077712918518,,-0.04207512276643727,,0.18802230014465507,-0.02913045902711165,-0.014657901694565049,0.05209862190763082,,,,,,,,,
CD58,0.021620433283773065,0.19564780235456727,0.03280010008864307,-0.022436822548040015,0.03183001261062458,0.000470159495715958,0.01072090466703487,0.0946656441162452,0.1295316815492064,-0.056840705192684485,-0.11754625547243482,-0.026279027799974517,0.10502384208891438,0.09302010548209791,0.0675471777178065,0.012596773129568813,0.07810887786310276
TNFSF14,-0.007712238190347412,-0.021236979151946087,-0.024495393413690253,0.043932727223797104,-0.03460595395050889,-0.06324655743846001,-0.011764534543232282,,,-0.051828584870954125,-0.03405540420705918,,-0.047583005266483194,-0.032284179167874724,-0.0462223291849632,0.008871668572648898,-0.005312247816923283
CNTN4,,0.033558799826681966,-0.03069561491231232,-0.027003710284481324,0.03214557945660905,0.060085038287472414,0.07875443283589263,,-0.020408773159293646,0.05248172159559142,,,-0.019863088103048102,0.10103447381485553,0.12139155960233293,0.04191731268859276,0.11498413097065588
NTF4,,,,,0.07794255808618661,,,,,,,,,,,,
INSL3,,,-0.03769154465506993,,-0.009227677445911525,,-0.01779648709069608,,,,,,,-0.03590403366893205,0.022213517842973464,0.019599654413035385,0.07041237234052782
BTLA,,,,,-0.014647128438976073,-0.03036947328584038,,,,,,,0.06588411578766896,,,,0.12018886574659716
MFNG,0.01778264749568252,0.12817331802837875,-0.02777438764861945,0.04178426757518832,0.027508764048867172,0.09072252006211022,0.056078639785894606,0.07079514091317676,0.10801569544084096,-0.03476272539901751,-0.022364977785127877,0.04607787084263345,0.0564420264379556,0.038478422455231906,0.03064239746723363,0.02152282894586573,0.027181123452572405
ICAM1,0.016007736707541853,-0.13266442380060608,-0.0070466709537037485,0.025004643712619727,-0.009582085614816752,-0.07850754992005265,0.009358532263283271,0.11267795760233969,0.014975420004897795,0.004390602850410475,0.104114206730844,0.050625935221832154,0.029064026160739425,0.022250030986191698,0.006852671694732797,0.007649603732921239,-0.0016938000309920536
PROS1,0.01758855475095708,-0.11912541926301586,-0.03165349182047759,0.011014508008393445,-0.0357872804734452,-0.13618436265385048,-0.031603497664556536,0.018407386633902675,0.03908411216200676,-0.01630041456038214,-0.019338844537030105,0.002825147671099107,0.06273991130019804,-0.0007586696273973787,-0.043468506562890405,0.04682532817086116,0.028007187117267286
CLCF1,0.05643995902842706,-0.037600764435697355,0.024394781895184743,0.03523168749602968,0.006326074048371149,-0.05002818935965697,-0.031904975041007026,0.14168581063490684,0.05965902956238487,-0.045663026381705,-0.006606825625246676,0.017001316346649472,0.08145584460628004,0.0238090445102482,0.04928773854671732,-0.01605598447202467,0.010355177962185507
PSAP,0.030553264573681908,-0.060576440718434675,-0.03870454262655076,0.08122505784112986,-0.04025986268234054,-0.0508669920815138,0.05024993036108433,-0.11027818392037053,-0.032617115935841705,-0.18870078714387223,0.014091557096435035,-0.01720315061815602,-0.03302048216831359,-0.05975935021389173,-0.06923386558225292,0.03953079235684698,0.03811457652599129
EFEMP1,0.04023145271773551,-0.19627195995694408,-0.009703616331132382,-0.013007511911810064,0.0010198727604271319,-0.1439825960807464,0.05960871537436261,-0.002815288411332012,0.08636655912322516,-0.13939418999602457,0.17548466311990069,-0.13762788939768286,0.05429088160602628,-0.04716735586673951,-0.08129146977117332,0.01760438873966867,-0.013265919715105814
C1QTNF1,-0.04266054828995393,-0.05124461340437496,-0.023396803965240794,0.04347911376907828,-0.0024167174081026538,0.028869878171520248,-0.03698103061141579,0.056850224324927215,0.0006796441586418895,-0.07280623407725831,0.08501951437857917,-0.02224791648418616,0.03702901543917254,-0.12361691608052532,-0.13435201856518947,-0.036341071957891026,0.004991879088967248
ALB,0.01538933674067283,0.0018106946454768138,0.002712261837332386,,-0.016382423890361483,-0.020093360941093034,-0.019429096164038276,0.10272073859755332,0.027266617417778836,-0.051500964957269614,0.05876259637534788,-0.0738846975364041,-0.042145996332298374,0.03992538253645011,-0.02568125692646108,0.04185059640681368,0.02817781118408282
CCL13,,,,,,,,0.0006943281631165086,,,,,,-0.023965546792291792,,-0.045487508562983024,
EFNA3,-0.019887172011833355,-0.11122015529595039,-0.01681719875485996,-0.03684330625702857,0.028825898780488305,-0.024224838649689058,0.0006318254110593097,-0.03928093208477679,0.023573396319304284,-0.03334998129727534,-0.0004348595715442716,0.023128177044020225,-0.06861056525436654,0.010211405135349226,0.040300330954942516,0.06385687573197253,-0.009026001782240252
DRAXIN,0.014643439619670183,0.2115818385143011,-0.018725406588021368,-0.04160457171348602,-0.017369022282676422,0.017599475215133293,-0.043763461003852776,0.06107449225736137,0.11231587270660834,-0.07360706932120765,0.004063665256636504,0.09314860285825496,0.15448123815679196,-0.13799897876077621,-0.07357356271271707,-0.0004299552044499882,0.055678900699060466
RAET1L,,,-0.02936207934232133,,,,,,,,,,,,0.1273129300259241,0.005255960253569601,
NPTX2,0.1232645709797307,0.11668816093877404,0.06070295891068801,0.04196082599210065,0.059957250644339245,0.07210233180207887,0.07302196250224344,-0.044262265712260246,0.011889037581060203,0.16463770690771354,0.08440087681091778,,0.10986176603032494,-0.013919096871910727,0.0781877430676469,-0.007064911305582411,0.10429852842598102
FGF11,-0.026325147288537278,-0.0012578200138540568,-0.05009295124164395,0.09523663092004817,-0.03195708629041393,0.011193607300720344,-0.005673889188955694,-0.03422179166853589,0.06628466742771676,0.04773875353763589,0.008009116129468303,0.016377964019842914,0.05641685805235196,-0.010885211284048745,-0.05443908892063717,0.06370723878858808,-0.07250100168903298
CD59,0.08482481644322638,0.10152458123783112,0.016827395829720596,0.06416015319010941,-0.0386085405207192,-0.0737228020437226,0.03244960223783034,0.10142665549760556,0.06345663192817866,-0.20804216084417831,-0.007211010823204579,-0.0008467334942914328,0.044208875170449906,-0.01200269422984953,-0.01871411430272806,0.040093398555181174,0.11386104461806648
COL9A2,0.06369092535198063,0.08620879185601403,0.04889917796139181,-0.03915143021111446,0.020900722110565893,0.02416524448549638,0.008360190034957058,0.07638271143073093,0.07721528236861334,-0.035273099036486934,-0.12406989348362352,0.07895490475247204,-0.016523805556368194,0.1269326930657428,0.11508219067051023,0.00792645711692122,0.008131879929827019
DLL3,0.02469774855207769,0.22105696326263935,0.10161591864187293,-0.04863926345382721,-0.00802127130077294,0.020099085337231412,0.10609338236461038,0.11389965552714049,0.09575424798260802,0.20146387746733493,-0.0034549454338795244,0.049080408615078036,0.13352818694857663,0.15491188427322336,0.15495792643253598,-0.02305556233537113,-0.04049802831952127
FGF5,,,,,,,,0.019243156634288997,,,,,,,,,0.08330592835266987
LIN7C,-0.030217739659030893,0.061022363275902144,0.08168986223646524,0.016809119616736083,-0.02624255166751986,0.12097668658404484,-0.03878503551272826,0.05454239653474667,0.032703169113714646,-0.04412813894216479,0.005995005393947876,0.028708368694438,-0.011350397299793279,0.02905039190785184,0.0053418521592132956,-0.0008784037016034017,0.019952714161531725
GDF7,0.0969393197411844,-0.027104910257039316,0.020804290906492367,,-0.016464870591170026,,0.0033259900629222182,,,,,,-0.05286504124256223,,0.09761098161692515,0.014467890774988034,-0.014705333958357852
PSPN,-0.003449304149925534,0.027076365024010472,0.05511550252688837,0.011306505452901688,0.05750452033740731,0.016411796466453087,-0.011514802932449672,-0.02312097154588536,-0.05000161958375992,0.008695721301819167,0.03847946442439208,0.034273673538986735,0.09111647657347395,0.030517523371271737,0.022744467337111846,-0.025497404740829982,-0.07733125693209253
ANGPT1,0.02577332984675378,0.09685978976265289,-0.08586124429340078,-0.015202715840989063,-0.015636517946848415,0.010074636892807149,0.07323375451240788,0.11949961754718867,0.00896252522108624,-0.08055406074663453,-0.007104316595669647,0.07244215001262477,-0.027817029763474166,0.023860004788476514,0.0524474718975101,0.08929449551146915,0.06786917012351872
PNOC,-0.023040226974213318,0.02896208836847844,0.044547796136728844,0.02439546760927469,0.08216605845260357,-0.003715148630987558,0.01681824991859658,0.009423736104908606,-0.021611504914990795,,,,,,-0.02931630400438247,0.022804904416154556,-0.011727112117981203
L1CAM,-0.024499546052489215,0.042760874980323466,-0.004771105973189608,0.008384404150240618,0.07227162828190643,-0.028535273514840073,0.01491147639917843,0.03259029533969306,-0.10412614197151547,-0.07923147044164633,0.023370776422784796,0.041505261060039024,-0.04176372692093158,-0.11994966077920523,-0.10209489550893766,0.01929359565545642,-0.033112079012729514
APOA1,0.038668509527724514,0.05902971873359778,-0.006238029650223713,-0.026207614310860248,-0.014370583001505802,-0.018247542254019262,-0.010666256211135528,0.011401973654292293,0.019528274512164927,0.04918284904114763,-0.030939523812771017,0.03609790691970731,0.011086559150430731,-0.0170591793280621,0.05835619970724489,-0.030698213768914365,0.02416368571785303
PSEN1,0.033675859551719596,-0.03164086032646239,0.033149822879282344,0.030972051376760467,-0.025338395356445793,0.041089163820217225,0.012862196809101964,-0.02607891436839641,0.0711435179718818,-0.03901022326272821,0.03145870138356043,0.0224589444983988,-0.09024389841387735,-0.00578149100077746,0.030301231009052593,0.07073391642636193,-0.0005851190242728556
CALM2,0.08955288587951787,0.046288795458825145,-0.0027795155104199626,0.05764356898499511,-0.0019339329276328904,0.0849082464631317,0.03167011229757804,0.0745035004941673,-0.01732583522230447,-0.012972588669658306,-0.010605831697456096,-0.079967235790138,-0.10093381712356188,0.05929296173738171,0.0831804451185269,0.00865465891572492,-0.1357937242696757
CLEC2B,0.014217652756669728,-0.14249931238367539,-0.052480526861700225,-0.03700915781217989,0.00011443133470935691,-0.07889575081147229,-0.0036926698705085845,0.02860317841553079,-0.016457161857948894,-0.22806318415325919,0.005358385191518272,0.020334506689371267,0.022272082619582037,-0.00459133717802981,-0.033170750607424505,0.056000276917791574,0.02063987772316495
NTNG1,-0.005150181242607901,-0.03909434652389092,-0.007504236711631844,,0.020533048287943948,0.005379146913712087,0.009820218933810883,0.004706300325922254,-0.045008870146341216,-0.05419848206178945,0.06742733627851939,0.021409619016190498,-0.05660143283296732,0.06944095507711594,0.08773387988102847,-0.005655666610583295,0.05080984379232567
LRIG1,0.04780430603778693,0.1368995661757542,0.024028987186231178,0.05319104241678955,-0.009295842965716911,0.07284446665724606,0.017701446021253925,-0.05090738853741974,0.1225997215984636,-0.030248070777258836,0.10232498701375609,0.13953066784203189,0.08009241220360118,0.13823505321758287,0.10863664927686273,-0.04715898820479038,-0.11296884604595464
CPAMD8,0.051036177284431654,,-0.015510264005010455,,-0.010914695869177751,-0.03698586714355374,0.092044098241922,,0.03282561370582894,0.08784147088924246,,-0.04590177873056292,0.06384870873053962,,-0.03097081410374282,,0.003231452360265221
GHRL,-0.022903701398536393,,0.04545074396937812,,0.09018235552423004,0.0331858836671692,-0.016871702441016614,,0.06382449027214583,-0.04117108628120254,-0.013402388065374823,-0.042922447412947734,0.05201024747351984,,,0.06237323413953418,-0.037917643372574736
NPY,-0.021060569038395968,0.105647630141083,0.06952490332034049,0.014313287540771007,-0.028531221240679156,0.08078855541497651,0.012534799965413594,,-0.030863509604113583,0.047504801141323376,-0.03576850640734847,,-0.0160608979809419,-0.12081274288361703,-0.05676107189164546,0.04562393825053517,0.04273900774401844
MMP2,-0.006053536967649438,0.24744395674727887,0.07288387654860698,0.014981580293332434,-0.01655708676601358,0.05719325902860524,0.03696639268259452,-0.1361144205370329,0.21115760367262068,0.04717566973570829,0.033532563620245426,0.0005687072662050019,0.11646401943510916,0.041777735094271864,0.045148445572638266,-0.020208315153105467,0.13504394356852947
LHB,,,,,-0.009505875821359217,,,,,,,,,,,,
PPY,,,-0.04951026819802274,,0.01819964528124748,,-0.014427030463440054,-0.002631933740931212,,,,,,-0.059877296358520724,-0.013159795241468935,0.022061260169991288,0.02662609357214429
ALKAL2,-0.021497979830139784,0.004581824113376356,-0.04174847926293786,,0.052488640510096586,,-0.018739289560253357,-0.09747223631765929,0.030719328833867583,0.1034437305991134,-0.006524829150537757,,0.19716003731815557,-0.03903305113772612,0.07774839161822718,0.03942633661597917,0.04807567975836565
CSF1,0.053592118215075674,-0.16629085856217843,0.052577326408555655,-0.022414541204405544,-0.05892209415504729,-0.042741725196996906,0.0011233804973892123,0.058565302116883274,0.05830625533051132,-0.061282379377044484,0.022889930065049132,0.0013218584499855078,0.048764525891775615,-0.014017807384716174,-0.017480203691987856,0.02138218304575343,-0.0353923744809267
SEMA4C,0.07197782864585457,0.06690132128944332,0.0379520790487741,0.023848473369170908,0.004954026245576816,-0.005672691711486739,-0.010807286111926514,0.044716040149334176,0.06794070533985214,-0.0337268892321923,0.007914296089015248,0.0004560553320960749,0.007669161368959278,0.035370901319311546,0.04232239232837141,0.00034098857955890783,0.14413098829012355
BMP8A,,,,,,,,,,,,,,,,,0.10171791029618123
ICAM2,0.0063934182722938816,0.01194046793587248,-0.021338067213683372,0.0742425649629515,-0.01728383327573995,0.10081222566935527,0.010129075655595019,0.06891777085033714,0.024329027569285056,-0.04650069239000137,-0.013880291843883974,-0.015533076309019364,0.06093632959483002,0.08806140612117848,0.04156749360904489,-0.045066003219510146,0.09782458342320713
SYTL3,0.043318037567355784,-0.016771268772654432,0.027663500108146357,0.005835911401949206,0.01628395484790012,-0.02335308988371456,0.05418452049269288,0.008803299527355904,0.05982853836536143,0.03307977755917642,0.022803096129061205,-0.04515491379973983,0.046318861430558675,0.02976161236092274,0.06492788855054786,0.04297759997396077,0.036204489316586146
IL1A,0.18503584039666243,0.059934677847061295,-0.018084531897416063,-0.009326903431481681,-0.038332420787297886,0.030841981775100908,-0.000580534628156309,,-0.021917956797388567,0.07098764008156615,0.08363053367396152,0.10849464318458082,-0.008208620170340117,0.013089952426935163,0.01463436902892237,0.046653845805313475,0.017073782106397664
HLA-G,,0.09630403195350615,-0.01202062258101628,,-0.010040044366643578,,,,,,0.04887751741806268,0.01840356645759278,,-0.052863462805940085,0.034516113120974155,0.07317827764774254,
PGF,-0.038046706115384826,-0.05704851302088531,0.013347391809956394,0.08824362030736836,0.03629609179551721,0.050253113358588494,-0.04024290748161182,-0.003048877695046049,0.011738210740638643,-0.17913263989197487,0.004120977433368992,0.00022191499635718993,0.09587326700797891,0.08171832349988083,0.07453101247976689,0.06671851743450984,0.12114295691820978
LGALS8,0.07879719267460114,0.009738386040883859,0.0463967075658512,0.016445659896564064,0.04522656324413856,0.007621201278884657,-0.0030000463191766653,0.032262379715319894,0.012660505874425772,-0.04830733009121632,-0.006620011794759548,0.017482207771044065,0.06460010350606335,0.00306891716124838,0.03180446118324522,0.05744732548712218,0.03360446675370046
DKK3,-0.050884408973476826,0.14833929633413143,-0.010634859740855674,0.0217862633868625,0.02452965098803948,0.06870896281621318,-0.01859587787154108,0.03615021313139089,-0.03893046626476533,-0.016438496131738436,0.057402596801630325,-0.00821375786075925,-0.06192888146081459,0.10450815876317873,0.10785119387893247,0.02178352660829474,0.052505277575635355
COL16A1,0.014421582305585589,0.16705556358479035,0.007142856623192335,0.008592164531371247,0.025492559039178134,0.1019637666770295,-0.028220432372245613,0.023305965106450607,0.12017554155257636,-0.05175572998788039,0.06860579822833156,0.006389134605692085,0.058623716096904165,0.023192840386327355,0.07697857727099473,0.03475483983332315,0.08430673916029668
TPH1,0.024400664641316044,0.014266413233278794,-0.033174496586125646,-0.011476796430167488,-0.018270287926785873,-0.03630642320382151,-0.03336669410808789,,8.361677761605898e-05,,-0.0032995749647145582,-0.07645921669398596,,-0.012004835414071657,-0.025721834751817933,-0.030365127261698627,0.017572134623449823
TNC,0.05185993034416742,-0.13674137931751923,-0.008243833753456083,-0.003288205628545379,-0.0006921973184240528,-0.1277905101284806,-0.042573992999501736,-0.18711513363114823,0.09163865826245844,-0.2078214396024061,0.06621556673291416,-0.005320995523054755,0.11700199875356786,-0.1810884694899687,-0.12364798549754556,0.009771273914533007,-0.01714304734498014
TNFSF9,0.05024409782237715,0.051566714820064426,0.04893960382180255,-0.030968261211271192,-0.016464871698693352,0.03245705598327146,0.034382977864906315,-0.005216362352564383,0.006305337728173189,,,0.0012075065510445712,-0.012197132580509883,0.024763611360222846,-0.02967890132585243,-0.043706246563342474,-0.03744419379838518
C4A,,,,,-0.011269767390474071,,-0.017102520973231335,-0.0034205356615709275,0.03997271329376198,,-0.0263537521527344,,,-0.010552010064447687,,0.14181565682980948,-0.03186223390285407
CNTN2,0.07617854804880689,0.04670837344796071,0.030998006714336966,0.021861505375243506,0.05780929425294733,0.03819253403082466,0.027679137992908765,0.023375363322345598,0.055662302766385896,-0.057356720096912714,-0.009711580528595614,0.07147476959207548,-0.09315109455897998,0.09798396112122684,0.09040756036515259,-0.013679370104814972,0.04316516481792534
F7,,,-0.008334171214592807,,,,,0.05391364837611763,,,,,,0.006485034795791892,,-0.010574432547136678,
LUM,0.028169601898107088,0.08570794343534038,0.0436943121289575,-0.009044347527502494,0.012554922902657258,0.028846662436102205,0.02517860606994208,0.10414840955397928,0.16531457213857356,-0.08905369947877695,-0.04688084443391556,0.08004208787239168,0.07686987338161538,0.058296857944605665,0.05612524097740981,0.0870672072127505,0.14546396162602998
IZUMO1,-0.013717447832182303,,,,,,,,,,,,,,,,
BTC,,,-0.02936206711207161,,0.05496453934414642,-0.007134201333903905,,,,,,0.03022796456425376,,0.011702536806695751,0.055960063511039715,0.07850013130333834,0.057013203172380525
APOC1,0.03894702279311597,0.03441592002418907,-0.0019575363888236215,0.004621493462785673,0.0258142216630993,0.09585964805027733,0.03133505412552476,0.09280043435985248,0.04794597566423529,-0.22586741207711214,-0.012942735357443422,0.013649016973743381,0.12424428859740654,0.04983097330527044,-0.013943698782867308,0.015000668006328485,-0.09611372541978065
PKM,0.11720200781981019,-0.010516443102987204,-0.03715034418307993,0.06543002288983085,0.005090057432765127,-0.10625601301082442,-0.04532378758959918,-0.04081535878805898,-0.041211095458631414,0.016602094156140817,0.07719604492631417,-0.13069637955922297,0.054672872050546814,-0.1613465678401656,-0.155987412616273,-0.0459376699465785,-0.03487869390136116
TNF,,0.10644308468285855,0.028906486501022875,,-0.01186986382533095,0.07442834018451847,-0.00022212216745692644,0.029983957288049208,0.07933835874817034,-0.0746654623068304,0.09354467279446108,0.1038051870904759,-0.00422044693977447,-0.023605516712890448,-0.03215911187122977,,-0.01105312211566121
GNAS,-0.04422567697758017,0.1805238897160753,0.008106386648341669,-0.008729291179858736,0.048398668441369606,0.08764943167448565,0.006194142401251101,-0.10473686188231746,0.012755517054380171,0.03249150286974994,-0.04938312257728017,-0.04421260570652409,0.07636588637566129,-0.0912877809819008,-0.07023626884550195,-0.05764887763347359,-0.0796487041875774
BMP8B,0.05352451311622844,0.16265753687073647,0.007771970188014562,0.06982150045449825,-0.014555478144864208,-0.019105119993448126,-0.011678187762749953,0.04910021958376084,0.033235608997991786,-0.019152931894065566,-0.028737881721888427,0.08373470226372014,0.03273264274746302,0.03243642008475536,0.025916962250447293,-0.004372912248142248,0.08742801191124709
LIPH,,0.0702774103675032,-0.03317448841882397,-0.015292133521325637,-0.014277316315151247,,-0.013789307160691544,,,,-0.07314504217087199,,,-0.023965555606236918,0.015404584443683752,0.0007718579806413455,-0.020407490104111574
CCL28,,0.009202770712124896,-0.0005746734182624373,,,,0.14803096714171862,,-0.005213861695268956,,0.06871663985968114,,,,,,0.0040838600607126015
PTPN11,0.03456817953228066,0.04671242051437483,0.000940006229050871,0.028808553626017367,0.025092570338893613,0.008615675652078075,-0.01278626546511138,0.10703200793434879,-0.03602873159585491,-0.07379611610404395,0.022496073130035186,-0.007945049784181,-0.05945486806054798,-0.006584143403387788,-0.059407333273210884,-0.00486863052264519,-0.04137035308170608
ADAM12,0.0054321859764625375,0.14077538648498159,-0.011400964952930888,0.0078032538537321,0.047272241757807754,-0.03576209930438974,-0.03884858397539629,-0.061984038572670985,0.0974932211291162,0.0360626728494144,0.0490455515412301,0.0002264362609578875,0.01891522009452366,-0.04476043233808768,0.004642270723057754,0.011609241551979786,0.17454978507975716
EPO,,-0.023384883647136843,0.015013472314147493,,0.02543814773973009,-0.03895863482332516,-0.014427031093182783,0.03209675131533119,-0.008755389628720937,,,0.08306652143375855,-0.06627710715185739,-0.009251718375830685,0.019749096392681707,0.017089274172327713,0.06310029121300464
EDN3,0.07120321863467795,0.018147022094433838,0.04587692374033274,-0.04896103087671045,-0.018119547646414998,-0.0018152147609249278,-0.02236118665560738,,-0.019490796335938542,,,,0.011081078228656352,0.008735775091165698,0.014026008587231093,-0.010029144629258864,0.03563538990078991
CCL22,,,,,,,-0.029049139542964012,,,,,,,-0.029457190753715168,0.11992482001691511,-0.027675006424995884,0.02460524947589532
CCL2,0.12041448765816014,-0.09999867698968079,0.0480976776746331,0.02607239169201327,0.036943559926594566,-0.1233269605313693,-0.02072248296592197,0.16006240021311524,0.08125497741142097,-0.23057189229395134,0.13685943040938173,-0.003977598329512361,0.05349542892758989,-0.044171502090425134,-0.002759239764301304,0.0009838941909705214,-0.011064731656718814
DSCAM,0.024783265220060205,0.04924672402221899,0.040648356913844635,0.04359489422349798,0.04557193198805228,0.02827346668751883,0.048136558392722004,0.05330199591141821,0.00637261108920804,0.055102168838675046,0.0054714369563795984,-0.02369225692998751,0.11651662724231224,0.0881846772957377,0.12324728382383894,-0.014122472016258719,-0.05834411114275172
GPHA2,,,-0.036974653025718195,,,,,,,,,,,,,,
ANG,0.024173974634261342,-0.16774548498738362,-0.006794454782678895,0.021932802786049425,-0.0042654901961866965,-0.0025645110357280423,0.020356049314919116,0.03288870025932559,0.039575032309633336,-0.0506672678004886,0.000825474159524949,-0.07671779053014109,-0.024473440777947476,-0.014209435029779116,-0.018609455160612517,-0.003695861590088188,-0.030933172359153344
FBLN2,-0.018903479778069637,0.07650843808002329,-0.026225595007314202,-0.04752549644198396,0.019278259183769113,0.017803754178745197,0.02990561748740458,-0.003053237769923188,0.022795280484040215,-0.07397388928823871,-0.06085103162833657,,0.01571563843376496,0.025543954957516202,0.03267583012698023,0.05144055488042128,0.0925773722589999
VTN,,-0.00943186241792381,0.03265674091023144,0.022761079394028196,-0.018716220249214755,-0.0294723685039761,-0.011933753652069485,,-0.00825567278051156,0.09469880076859256,-0.028829768514381036,0.056515664753650274,,-0.029750876944496848,-0.026184856300056025,-0.040840086500150106,-0.004288153571598422
VEGFA,0.0636019202729774,-0.2038995044902296,-0.059941475236901104,0.043550486475220355,-0.04574614676851001,-0.12123775118897426,-0.006451745286476431,-0.043342495273496304,-0.016938968492764467,-0.031417665407972376,0.047481160818986755,-0.08474115846493974,0.011175190123005049,-0.16851929856070574,-0.12953048934079595,0.011023120704635098,-0.04504580720939763
F10,,,,,,0.035372856645114484,0.08869711984579338,0.05807596476393148,,-0.00934669590381204,,0.11002748292686636,,,0.021264476549650756,-0.009073165520782476,-0.03449317924001695
SERPINA1,0.085552804580079,0.03192562215444652,0.03559541659383068,0.0576129358438529,-0.03631087956504185,-0.08407416054630623,0.03165612818787558,0.08154818996296381,0.07984024884927404,-0.15920601545767438,0.046216816168564254,-0.004598917623418673,0.08592653243681493,-0.1356205661862055,-0.058834049398562877,0.022093171820835533,0.011073313238198558
VWF,-0.01683745235194616,0.1388152382766603,0.05169842872019694,0.03965694702458519,0.036344072850506955,0.06915744710591713,0.03443987870382579,0.011974682749618992,0.06095753166565353,-0.1074198329403205,-0.025085314730807988,-0.038017013628358846,0.11301380911366646,0.15618562656351948,0.10087570401272168,0.047977291011825116,0.11243751296387877
GDNF,,,0.006394214613959739,0.03214397660469008,-0.011839154270423235,,,0.015167588573513796,0.04333742646425069,,,-0.010986261950698753,0.11478356694773806,0.022994768399540993,0.022118881763238993,0.01660946146786676,
VASP,-0.04824601186333203,0.0052880885165842145,0.0611619696361737,0.02890365214610112,0.00702920566825723,-0.010030452665840532,0.06500333868125614,0.05612811117490353,0.07724708711478197,-0.02674750876321544,0.1235566600901569,0.06143546831101763,0.09503581591902863,-0.009569324873888592,0.017873024281956584,0.045677827843965894,0.12377705145982106
ADAM15,0.06135204976953107,0.09219017987928355,-0.0010158046481814637,0.05827127860873109,-0.02563280235202947,-0.014757165618075838,-0.003141936439107774,0.012700469748995037,-0.012249957065690563,-0.01306834584267572,0.04037627790549441,0.011132062603045374,0.031623721209689745,-0.02191222500715546,0.03580126954556567,0.000676448475935474,0.09709251900358595
WNT2,,0.053360422295449565,0.004872645536447527,-0.052329914369397684,,0.1282522343845007,,,-0.035106633600642125,,0.041766953012366305,,,-0.03228416453705759,0.04980472428182597,-0.037870861418389176,0.048322702402003564
CALCB,,-0.017296948138030125,,0.07633109047318322,,-0.007408295383575653,,,,,,,,-0.028254548903927982,0.0023803573013050877,0.006604113598409064,
OLFM2,0.04996515532857839,0.2299479421717356,0.07796545380252622,-0.012319557543785362,0.03252305554763506,0.031070574972819932,-0.015458663624057723,-0.003762098181015785,0.06694841575224494,-0.028569661513322256,0.02206284449669872,0.020205166516217694,0.0852453947158886,0.07607746555850395,0.07115975646293851,0.015859644434051676,-0.07184345945981292
MFAP2,-0.013064792130923368,0.09153947348954354,-0.00884740203571701,,0.09586291650145846,-0.01889036787259937,0.018614471042956052,0.010538480833126706,0.09131832724296407,-0.015636871540933513,0.00455025318048861,0.03489969745135443,0.10256796031019191,0.0059868200295311695,0.15152176531250233,0.05901197163171723,0.1841714225846132
