,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
CXCL12,-0.012055570871964492,-0.015893943982812537,-0.012330158331523516,0.020926824834734056,0.04613227533867698,0.1037943780610684,0.08535682943390506,0.08674645674838953,-0.004591181640173338,-0.01623665295687792,-0.06108037531710097,-0.003855097913388758,-0.028623458640709646,-0.018527965514318234,-0.029968536441715307,-0.026993073857044768
GNRH1,0.08121847437480127,0.004967568249441241,-0.02157134320960707,0.04107586466651664,0.00826244892054764,-0.023765322106115764,-0.013716030891753276,0.02564048562530485,0.014169228281266247,-0.02166267495286364,0.025687319429844355,0.070345430872833,-0.021106191798701785,,0.08335564071863201,-0.03108407711536219
FGF8,,,,,,,0.00014791813296606172,,,,,,,,,
RIMS1,0.13014805099221397,-0.055902975709858416,0.002947367059686159,-0.027969988055611274,-0.01108159768328349,0.06411994047469192,-0.018808805337883226,-0.026784306784341617,0.007262971262351686,-0.00763814667646687,0.04815357302323481,-0.04156554916095213,-0.06128949500619802,-0.030239995594510037,-0.007402032156008326,-0.023988037776818336
FGF14,-0.0032160496886700016,0.01679110314262993,0.03302289918274228,-0.007170206313961247,-0.013498700426686891,0.04714821037949933,0.05030907073685184,0.02597399017131983,0.06686331122951092,-0.02977731228189323,0.05335608817533335,-0.05136559061982466,0.08300628739614717,0.001357764205578512,-0.014960598954814433,-0.03250934175060337
IGF1,-0.001679529060887741,-0.02083693663779446,0.005941570855416749,-0.03416700845775012,-0.003010730769495424,0.13520923483235384,-0.0013953507009632825,0.01978763409094715,0.06450562817763708,-0.007958960747773058,-0.01792142905423213,-0.03001245777850689,-0.03779044104458361,-0.05340678906462235,-0.010430333586309265,0.009372604239987174
TNFSF10,-0.018085356030898395,-0.017395012096531857,-0.008451273690333959,0.022258209156894544,0.02834368324517262,0.043631586126088126,0.09873910617254175,0.02435841490645453,0.022013786998102424,0.048822644809482764,-0.0008815032444361728,-0.028116231474662353,0.08053493897333396,0.061451809473881,0.06271168400464265,-0.01848769968000853
GDF5,-0.01722990376491923,0.02849831325585552,-0.021291517921426115,,,0.11075366772405869,0.02991639598437155,0.0015614171982936231,,-0.00950565526985504,-0.028869102763759393,-0.01375919086415028,0.03709162217059378,,0.021254569712805267,0.03376557242895285
CHAD,,,,,,-0.018389584425930233,0.10846516804649262,,,-0.017836607913067466,,,0.06161357646192389,-0.046009489942481004,,
RGMA,-0.07922891844892992,0.12007949470985176,0.04961590593551025,-0.012624105998597056,0.0354231331534867,-0.09406805769666915,-0.019702282157919568,-0.00024412128460488117,-0.01871705181992112,0.050715573120467705,-0.025599730983202538,-0.02458086369983865,-0.0056124349473660115,-0.08600847533926277,0.09757867348561457,0.0395511634640327
CLEC3A,,,,,,,,,,0.028327243014254825,,,,,,
WNT16,-0.032119541721837966,-0.008886269646457513,-0.04437313119001105,-0.04912088593395338,0.022864932932041053,0.1177897641978974,-0.018482109411556754,0.025116075177516968,-0.04349173537630775,0.016936751478701804,0.11728636031068636,,0.1386267293359643,,0.010998963542355217,0.039164883438640156
CX3CL1,0.021205864912293298,0.013924023333337416,0.03792407462129642,0.015591024044540347,-0.053263190599909895,-0.015172082068203054,0.01793336858551962,-0.047770659266770904,-0.008436214576564906,0.025170006542102816,0.08726091101698975,-0.01449086536860442,0.010028460124688084,0.020140071506077238,0.0904010180173656,0.00032081309948802007
FGF1,-0.0020130394935850148,0.1045964880007596,0.03991644372617882,0.01312479152521545,0.056752198285294556,0.10190947769832659,0.048872266823135876,0.00864593849259243,0.03328393202918067,0.056075349236504105,-0.0578700474631541,-0.04822727264972065,0.004262811812152446,-0.035759536495694966,0.002234475139624061,0.031760484127972784
ALOX5AP,-0.14427639973176154,-0.08970941217280333,-0.10496571529174743,0.010918597719580434,0.03322323087955975,-0.0568146257548119,0.01759859707602528,-0.022720313000339915,0.0022772870649007265,-0.025526674827076,-0.06328211646794744,-0.03905986166334916,0.043612787715083354,-0.012631108841760035,-0.07144229388855347,-0.0037934867057710826
IL1RN,-0.015333523308510904,-0.05661566216048253,-0.04689043288680889,-0.007149565169879996,-0.01749661480819483,-0.054509755094371524,-0.018828079675685346,0.046229788966560166,-0.013957620343933188,,-0.03938676075351449,-0.014776945658185225,,0.12389157459239232,-0.03164356300226722,-0.025109111592460813
NPW,,-0.06789866178509199,,,0.014081010302107826,0.12234376361442405,0.01863189070056004,,-0.0018858558654800774,,,0.12347851208878707,-0.021651238020719988,,0.07166275590641685,0.09180353651407701
CXCL9,-0.011384412569463221,0.018679238256889302,-0.02867376045127415,0.07704819733333654,-0.03290013003246228,0.06575495045757859,,0.002431681780377081,-0.010838325864221964,-0.03266547308984151,-0.019935060387692244,,0.015913170688696687,,0.008584820194528869,0.0067895093140119805
ANGPTL4,-0.04518541313724055,-0.08209395490594636,-0.10164420642337864,-0.021214468290522086,-0.015368309438035143,-0.02912157174532457,0.028492973136130535,-0.04335482637857804,0.031776931226092694,-0.030767755611551695,-0.019794613300497414,0.08077329928910414,0.09486865171499335,0.01811947981375174,-0.09595405911306205,-0.06749177176478684
UCN2,,,,,-0.02288789546588567,,,-0.023528187764478844,-0.017790937851177725,,,,,,,
OBP2A,,,,,,,,,,,,,,,0.07561059270257876,
COL4A3,,-0.04378131905608217,-0.02790700013775868,-0.011449928013040789,0.014903069041935602,-0.10913955712203735,,,-0.040180800513315,-0.01720635974428855,,0.05387614391829626,-0.022683394699399773,,0.044576798555000526,-0.0271673031510244
NRG3,-0.02783040911020066,-0.02420388915326651,0.0056823771039142285,-0.05342447241411094,0.02320740683403508,0.03935911222681544,0.07041369368440527,-0.017672693052966558,0.06595033912290532,0.0071632806463722805,0.03259210627742976,0.021678693894521782,0.023658783429732284,-0.07798660504092873,0.024167611571524292,0.025899987823347577
IL23A,,-0.01626240634010561,-0.022751911645491146,-0.012385462434654052,-0.03600939102091041,-0.019477669642688683,,0.037772266753131487,,,,0.03638954701841514,,,-0.008963998561419462,-0.03042502646069773
COLQ,0.03973004039900691,0.03997598117222353,0.04516509346341275,-0.024006134133460075,-0.04024835829149911,0.0026075141202930633,0.04739039958789176,0.058485627795357334,-0.008660944725101833,0.050818591870869595,0.007073334351528712,0.13999216053975622,-0.024498844328192014,,0.025324280776744396,0.05141286473558603
SCGB1A1,,,,0.016637397419662497,,,,,,,,,,,,
TNFSF12,0.01852130863880752,-0.016489498008556328,0.014971444209297005,0.08069379629314784,0.026721956369014754,0.0014940216395090496,0.0917957813198093,0.0766327762077445,-0.014552895442257218,0.013549916063346813,-0.03432449384776064,-0.004479133004139443,0.03375339969017794,-0.03504778031348828,0.05688178548522634,-0.024045077318902906
DKK2,,0.1164493114084579,-0.023831538680171956,0.015739929030531043,-0.010349114633251263,-0.012506805285640356,-0.01288236305923341,0.057979992205101714,-0.01849103244511004,0.06307893376535512,0.07204818355239721,,,-0.004665749598145774,0.05014651783219749,-0.038418987423094825
FYN,-0.045217272558596665,0.061697162357459756,0.07161839727946845,0.02361294740731331,0.015434699932473322,-0.025492814888449674,-0.000925191664828288,0.06365485051082456,-0.03914310822170673,0.05784743609386113,-0.01843452925881242,0.02321677067841172,0.0645590412939071,0.02937113479632183,0.0515696286567336,0.047148718764115284
ACE,0.011537778044277504,0.05242472499262945,0.02537018373909921,0.07474864640727164,0.009010654033520166,0.037628314096139225,0.02925096723138019,0.05742586556319634,-0.0005927714998007811,-0.008009054268593404,0.030163229716508283,-0.04383727326955252,0.08574423342899164,,0.02048768243583803,0.08046998990920816
IL18,-0.02806864187167714,0.029718444645832127,-0.060864434654334595,0.006850460342432733,0.058711754010688365,0.03178569263089145,-0.015960090588633423,0.021720074089030695,0.046679834071592215,0.013998290348079225,-0.04716383197701387,-0.05834270642933887,-0.06722880201640448,0.03586668859997944,0.015248660823742159,-0.011692182277008207
PPBP,,,,,,-0.011839636912484804,,,,,,,0.015738863004033453,,,-0.02540090782583316
CCL27,-0.01745337980362696,-0.05219286795644611,0.14353166920429586,,0.008549952661190798,0.03640806953049407,,0.00957060277715698,-0.0006277851231583844,0.02299304870512661,-0.0244064142127846,-0.022523170672066672,-0.026762770587337177,,0.036721086597763186,-0.03524074602901795
SERPING1,0.06255134166669807,0.022778924351691494,-0.005818697332003094,0.044321987566473556,0.019606615834516113,0.028718235620917368,0.04446232285209321,0.00599784199072888,0.028191662916365358,0.040403209266620006,-0.03564866965796732,-0.054887005383861626,0.013676621304785384,0.06307958928238389,-0.08591895968843997,-0.05159798428872519
AZGP1,0.03439278951921445,-0.03204649621922492,0.018118234066902446,-0.012669999795242515,0.0023828529626865234,-0.15092045953092859,-0.019874459570787498,-0.008881002223321638,0.06460389507459854,0.02339784670675769,-0.0017662428823105095,0.08209162813466103,0.029385117840711614,-0.05690577299637719,-0.006332592949082423,-0.050716446749107594
INHA,0.01590278422983388,0.022373906770627654,-0.028942786432241668,-0.008103007690285028,-0.025616889401355356,-0.029579331137566143,-0.024831625196898476,0.00270476381377303,-0.0008712613712540544,0.03265052339416938,0.045421353966904096,0.018230183727378682,-0.021651237892387973,,-0.03416878226678149,0.1006811653984766
SEMA3G,-0.008353154878722515,0.05916915016113512,-0.021112981962783276,-0.02937999010076825,-0.028818569527752812,-0.02045571483641436,0.0006720411588818501,0.15196182332486047,0.01829206411658024,0.010784032773349436,0.15291258997458543,-0.021029034468348126,0.10846903127045118,,-0.04336690407810801,-0.03554789377788502
COL6A1,0.0793961071487726,0.005437235065632815,-0.0830290187116508,-0.04002977548256659,-0.008428679283966671,-0.09141001235582183,0.014416642848477332,0.024136806363567815,-0.10721147083992265,0.08980137595334826,0.009439136096361933,0.09538613454029649,0.03223725716863738,0.028874409813615286,-0.05216516337671419,-0.06865072982362165
FGF17,,0.013085983376477544,0.031124761169097143,-0.02518425961991456,-0.042960221911416636,-0.0038579030100676518,0.0013540341717379815,-0.03465203017774528,0.09878308497136853,0.023180955230572863,-0.03516539556674605,0.03435999031204564,,,-0.016728209893141124,-0.03860120412858369
TNFSF8,-0.018949166205380914,0.007713796821965423,,-0.02484225305173589,-0.02919686222806353,-0.011839633843578916,,0.04554498760665905,-0.03243419868784372,,,,0.006894743434400482,,0.07225783376216978,-0.028603488258652398
FGF20,0.05004514486580129,,0.11029296055132366,0.027122288721320345,-0.01900795899639818,0.05243003004619503,-0.016459756656245005,-0.0357654947649934,-0.005186653736282873,0.02666088671927283,-0.003787251705436648,0.00046558270739163277,-0.03132527049489924,,0.001978341626634766,-0.021174100930933883
ICAM3,0.028297338933498284,0.1072660879838629,-0.015131355407754012,0.0006733295944325165,-0.04046883468607605,-0.006081299742669316,-0.024820358966022246,0.02895248953523676,-0.023784331570795795,-0.009597569888373429,0.00900697661093241,0.0009667874503691979,0.03103966672740456,0.04049001800646739,0.02354260580146477,-0.029282801079967218
LAMA4,0.08912970488490171,0.052621541301467276,0.015023312962867899,-0.014940030503124504,-0.0004407283491985172,-0.026353408759836296,0.014910754536121715,0.05853576664519012,-0.030015891356331374,-0.03420716952865197,-0.039348264280520996,0.048753195224186176,0.0655571738167686,0.0023429907362394983,0.0028868721261313688,0.01070346138937907
INHBE,,0.04680381904334368,,,,,,,,,,,,,,
DLL4,-0.04372642479825379,-0.02462659386620779,0.03512648691712199,0.024400184084711573,-0.008589496723364672,0.038468420381490814,0.10364285410287681,0.005195851756065548,0.021873851669957835,-0.02020938689603879,0.012161014093663243,-0.0031777005671747073,0.025036523752199946,-0.041388347941431446,0.06783302623450123,0.04632527132924358
SEMA3A,-0.04641361718504989,-0.0592401520196091,-0.03810669520835516,0.04121838107537314,0.012514473117340436,0.09040925927734508,-0.0077171123525343645,-0.01299880786978557,-0.03673339286969698,0.003019267104742442,-0.02396512851989846,-0.029274423311281626,0.05019532740290603,0.0006353826731019133,-0.0353015383782824,-0.05054403295513665
RLN2,,,,-0.019787468956273622,0.058041895173328716,-0.018160154037529814,0.03785266585116138,0.027189528840096417,-0.024249760444537135,-0.01059335992521749,-0.025816365201965567,-0.01417466632889569,0.00020338307137055057,,0.06743811939107132,-0.024875519340667732
C5,-0.04196767217784069,0.060862887459729266,0.08699618892962659,0.006319712588952984,-0.0007270436638706034,0.012543307442409819,0.06886254741517271,0.08101719336731854,-0.020036883400520428,-0.07350032757567024,-0.0006551063726125581,0.047170076721867286,-0.05691349254796616,-0.04698468122860796,-0.008638222190929941,0.019800712749716173
COMP,,,,,,,,,,,,,-0.023215620279867375,,-0.02384950125842156,
EDN2,,-0.043235848754285724,-0.017049478101731616,,,-0.015571097811212542,,0.01971849708015376,-0.012371864831165105,,,-0.0013593563614318295,,,,
C1QA,-0.024811286717213183,0.01825980678034336,-0.011384572196036905,0.006761100791275848,0.0047436000802501,0.01421094117687844,0.05454037745195637,-0.021995454668092995,0.028243304638402102,0.03632000132868642,-0.06855634141809784,-0.06080269669013094,0.08115536380666642,0.012142888386796481,-0.048024685126720666,-0.06203390740954347
UTS2B,-0.016069286390074853,-0.03437840496972695,-0.018244863502820903,-0.038296676941254035,-0.009796593542681102,-0.01298588000535838,-0.014393296709720914,,-0.028558041503355707,0.04750130827911733,,,,,0.02099624922749402,
COL9A3,-0.04362830383094632,0.14922325926723687,0.05254148321261808,0.023594512757924603,0.03989892269170367,-0.02271811231055395,-0.026127192178172647,-0.02494541365551661,-0.0957144444297193,0.007741282722124858,-0.005947937732497062,0.018444020154786973,0.028957174853748466,-0.01444522107364235,0.08678635694233619,0.004702713259593847
DLK1,,,,,-0.004661181526039755,0.023517010371639568,0.12703928557147465,,-0.008679595257956795,,,,,,,0.04577867464643036
HGF,-0.04115101286284457,-0.07309212298919511,-0.0440039051814816,-0.020507351279771248,0.01080488382296694,0.03832728161363313,0.035142173477060244,0.039945621229230795,0.011103989209388807,0.011796151186456234,0.032428928574463965,0.009741440592693327,0.06458586948356831,0.01956212874924629,-0.021697447473456182,-0.015709251767813636
P4HB,0.019294390484763255,-0.08459032439464083,-0.03887058427375945,-0.039089984979344745,0.016247443207833,-0.11009834262723447,0.031430791411380395,0.035842307746692295,-0.07560752855500023,0.006849454304324506,-0.05164865583694198,-0.027311660121527737,0.026348935785878148,0.07522076320678536,-0.02780133039653603,-0.07717770130866225
ADCYAP1,-0.017674210680848335,,0.027640372410614497,-0.02072348074356012,-0.025721424614916118,0.09794790444604654,0.05276550908149737,0.04574733507669497,0.07974673233254731,-0.05858599972071294,0.11866279237666746,-0.020886772461773638,0.05584024606958997,,0.0848378713042913,-0.030613973030829883
GREM1,-0.058051731138025,-0.03437838365501825,0.020591430570861026,-0.0147784350257175,-0.025467223252300313,0.13202055787521796,0.005923508325468097,-0.04216530056508785,0.0483180815772106,0.04510909575829056,-0.0054652193095966,0.08603475906470107,-0.029374484840296398,-0.017842378892683725,0.048816569432730834,-0.009010418793233445
EGF,0.027110596596400943,0.07043908423314486,-0.004702758795731617,0.0038754471055743507,-0.006778483893352858,-0.009268167694599995,-0.023034609179214845,0.10697804130623201,0.004008299968277709,0.023689416412426296,-0.028660444340352326,0.12136068503698906,0.12093889692259827,,0.027421742655439008,0.0767824528973725
VEGFB,0.015371978588569991,0.0012462857075942757,0.005743410825806423,-0.007608795793330534,-0.016410675519201178,-0.07389349737518347,-0.00985081250573438,0.048441472160007944,-0.01938591859099365,0.03951455084256023,-0.013986366006616763,0.013264336250850736,-9.581567879058455e-05,-0.08560773844466008,0.006498265890381138,-0.1212524138620985
FARP2,0.04790546557214987,0.04504633142432004,0.0786017339298673,-0.01174600423337085,-0.033945231678992736,-0.06539366376713383,0.0028449489135896435,-0.008411592869658464,0.03874257132980348,-0.014678544341823623,-0.009617744413810188,0.0681230799734767,-0.03832885160795907,-0.0016251690125782,0.06602800054359936,-0.08941445109826608
BMP3,,,,,,,0.14275114901406896,,,0.04637526901419574,-0.021877495655363673,,,,,
IHH,,,,,,,,,,-0.018664982288629246,,,,,,
LAMA2,0.04468754279519786,0.09662573403951127,0.035460497392025586,0.09787610306024759,0.01684446555694316,0.006952798268680175,0.027836313057429646,0.05352616438505293,0.01710164857984836,-0.0051700133811734585,-0.002885841294681323,-0.00839119504700966,0.06586007104128122,-0.016264502895418458,0.008576413068460178,0.08229438807036896
SERPINC1,,,,,,,,,-0.0109848241619391,,,,,,,
NRG1,,0.02631112671655189,-0.03164227290318603,0.06776002562960995,0.0017007304514798209,0.035890830713195744,-0.010315034888481987,0.06432475652791417,-0.00031673555559084856,0.04815592894494106,0.014427979189229667,-0.02862947481865907,,,0.03263632852087654,-0.0820129271369594
SPINK1,,-0.07268386332733423,-0.05101565505446917,,-0.058324681880437844,-0.02117260909729983,,,,,,-0.01417466632889569,,,-0.026912099231453858,-0.04124060582369979
EFEMP2,0.019668783136732742,0.06440011810980927,0.00410037622160213,0.055251517710489625,0.02715777550738295,-0.044115433635624215,-0.00366594115253501,0.016661954589410145,-0.00829234841415035,-0.0026746479814679786,-0.014178833758183124,0.05061916008219526,0.02958552859184322,0.02235684020719332,-0.0957579578897218,0.00405749860444125
SELPLG,0.009700877375871142,-0.007931628652277423,0.014295073757712055,0.10197257110885288,0.06078430048172557,0.02655224561476418,-0.007444290909171417,0.002089021701834676,-0.0155250710569058,-0.03963815895913615,-0.10343308590235964,-0.01024330469978724,-0.002684244522686175,0.00427594903598073,0.00033549455542232763,-0.03894532354430024
GDF6,,0.016344993069464388,-0.004904970710088312,,0.020521380811221488,,0.022204087712830133,-0.028514767321342897,,,,,,,,
HLA-E,-0.011885903260239986,0.010627994393224496,-0.06482357269650256,-0.03298846475047518,-0.03354126346615293,0.02680819648702974,0.02917952245240812,0.022127671527734,0.017173682558300794,0.03861988713041066,-0.08718570893418516,-0.06681608742830905,0.012068664241916376,-0.05322889848469776,0.010477199963842724,-0.018580838271850354
PTN,0.05140561881506293,0.15300276955553996,0.14333722338733923,-0.043474759949953215,0.07943685064982113,-0.0637166575758065,-0.019970646059151814,0.04227570129451844,-0.12427167060413233,0.04380448864472924,-0.029611382809580786,0.0653444499292181,0.07108353298437464,-0.022372342100498127,0.0878561517199029,0.019964013852709284
CD274,0.044068439851816625,-0.0021119365114050347,-0.03818981060720812,0.024120277476133066,-0.037668187732284704,0.01927555822397468,-0.03211171131889814,0.05722024144881634,0.0225046970983496,0.03154776571582368,0.02283387750441554,-0.023327832730917125,0.006796093941733959,0.014958483194812503,-0.05610397730221002,-0.022410669293217885
FGF10,,,,,,,,,,-0.010746911903186886,,,,,,
CD14,-0.08242725463103612,0.0448056566931033,-0.08848415223149517,0.06020830001505028,-0.007449066367538801,-0.07119866639803696,0.002012794894491638,-0.020592473105326616,-0.039820045618529684,0.006431576501360288,-0.08406110029788451,-0.014065852234306963,0.0019726420171555866,-0.04961433882599902,-0.052515422607165234,-0.08713575648911216
SFTPD,,0.02158998165054201,-0.027509991334421693,0.007187667546210341,,-0.013296213187320773,0.09951623101836508,,0.07113481848629248,-0.022145870630687146,,0.03159409766859825,0.035998193933121446,-0.038621503274141454,0.02261434663385449,0.07289748435045625
SLIT1,-0.032204321746645045,0.09838484972504741,0.03506244217085626,-0.06047635779488414,0.04430904234458006,0.017300467483604642,-0.011627670744431017,-0.028360876247048923,0.023441985121267377,-0.06309333824064048,0.1264399895471453,-0.05016103422970508,-0.041377057105004514,-0.060606366711498535,0.04021049525594668,-0.014208623316067693
LPA,,,,,,,-0.014393300318177763,,,,,,,,,
CNTF,-0.020726484146649876,,,,-0.023225320961717408,-0.011839634924179308,,-0.016564775798655982,-0.026045237021715326,0.06797980539563385,-0.034988365851817506,0.024269658598885475,-0.019974936887783606,,,
BST1,-0.007346830988540315,0.007243868756345002,0.04161324682098499,-0.022657901994658818,-0.0012423768192997935,0.003289502470034789,-0.023177176423419682,-0.01997141219840516,-0.04771318716554743,0.005944719745713842,0.030560511180015484,-0.03426335472854879,-0.00014421540221478034,0.14038012371762312,0.07045714206652609,0.025752419644932096
AGTRAP,0.024621161844161625,0.07623853571425261,-0.0010701770517174865,0.019388717180688065,0.03238601079548801,0.002323944621784193,0.012702194300698775,-0.004837831861679088,0.012163809227872392,0.019683409945325525,-0.10987870087783472,0.043494083206803945,0.049669237687342375,-0.05196675366317735,0.011062316602496621,-0.04550546567711722
LAMC1,-0.024038857102648217,-0.005428080141799418,0.035406274673047446,0.0569797106288247,-0.017492771842852677,-0.05497261238589743,0.00045585956393621514,0.0772686975101871,-0.08243803924834221,0.011459624593735672,-0.02239692908308997,0.03159891617753717,0.08327779599588477,-0.0007697397279603403,0.014317500194774587,-0.02977508687072768
COL6A3,0.023472131323345767,0.0609896355309354,-0.015889400393642766,0.02634227809882425,0.03782836857741229,0.017607079741545965,-0.021109069080566343,-0.027348382181278108,-0.012397426574612845,-0.01958973627377389,-0.020171672396103492,-0.028869610193199318,0.037027564993650924,0.0100586450753197,-0.030689969699812737,-0.07678027485747982
FN1,0.09670361687822504,-0.057056035572580106,-0.0067749028518648315,0.04491285588487014,0.01691228597497835,-0.11505356277594779,0.06384513182642751,0.08737885627340924,-0.04282283677073609,0.06268729674246673,-0.03621175601487123,-0.0018931865288065032,0.080132096326584,0.05915877828139428,-0.05690626189454137,-0.03552775362364396
MIF,-0.04021051016291121,-0.058532741546349874,-0.06202812586111684,-0.045063129750079825,-0.032306373530371295,-0.03575536449838461,-0.0020139441693165097,-0.05442732285779285,0.006176380764547015,-0.04518541144584146,-0.05575960091938308,0.025414153047353876,-0.050212962329012734,-0.02034930957145632,-0.0014594022216630996,0.06240112660376291
JAG1,0.021438214343573903,0.09880227182075789,0.08739073856894215,0.03919032126702925,0.012415969949105597,-0.02459347540424141,0.03705347972740352,0.09455303931686476,-0.03324651351147823,0.004671006658954508,-0.017008590921810077,0.04153332706498767,0.06478549058324133,0.023324370864917815,-0.0361155910888933,-0.06355151116170558
NID2,-0.02853063381676729,-0.02083993759825779,0.02551208498133641,-0.011576946454575462,0.03815305189447117,-0.026285617265841058,0.03556783200933027,0.03578955355786772,-0.028774924843444717,0.026981623162382156,-0.019269951003650764,0.026406973064593577,0.04974933295632447,-0.031821379894937246,0.02103125598532407,0.042764907834414494
EFNB1,-0.05631821508084368,0.07146331248008567,-0.046000428043325776,-0.0030837288757525213,0.014450138651668262,-0.01836997379617635,0.011195305906523796,0.02844805026713485,-0.04697957427138996,0.05990584327899151,-0.014006531897179937,0.014466879004697179,0.011694810461924528,-0.10207707074409447,0.0928450769727191,-0.05593838915861925
COL4A2,0.06743421704797221,0.09085478644236411,0.015097984708883147,0.05231941277725548,0.02432438807758735,-0.042903356975639,0.06239376494421927,0.0330511492440747,-0.05628540974412622,0.05969177917321028,-0.05391676322590356,0.010210589542711684,0.06359019186084033,-0.0012724559858075621,-0.01702664586623976,0.0064920329539533425
SPP1,-0.07719155375129752,-0.12064546327472957,-0.10318737439589373,-0.01699083607280156,-0.04139263422157015,-0.08350387105536541,-0.027423537998242653,-0.020757820398781438,-0.04627753674802376,0.0781055646977048,-0.038417335339618906,-0.02732441480538379,-0.03251634669678579,0.021946110939222007,-0.10008998829984078,-0.07035881953902526
PODXL2,0.0748259175218214,0.07801859854757165,0.039363215107831945,-0.008997153431035373,-0.03568714940512873,-0.0258859546272286,-0.03320225921781622,0.039831896824435414,-0.006913486116209326,0.02420923647533272,0.025331282189893983,-0.032580748444893934,0.044987520561032376,0.008891117810996118,0.13098756509152443,-0.04073581128774629
IFNE,,,,,,,,,,-0.0219513537231611,,,,,,
FGF9,-0.018949169235685376,-0.0005472235765565404,0.08635600025542427,0.02498173628027103,0.04960019623824674,0.21540924008707488,-0.006132373941343246,-0.002034678226604499,-0.02282137058637777,-0.0018653249014948469,0.02221846865561475,-0.03073602534690396,,,0.03202732300888073,-0.016306873419161944
ITIH2,0.12994419519892292,0.10179479741667798,0.04273605652106571,,-0.0022395264644456724,0.16353403274237108,0.02502357506785551,-0.01600567655766724,,0.04933370174350696,0.017390223127680758,0.02074948531054885,0.09177070149768837,-0.03379044454935365,0.02547785158003519,-0.03270416280211359
ADAM10,-0.018826045449410255,-0.021766932985309646,-0.0365260217416892,-0.005821620858659768,0.01883705278181725,-0.012543965829781555,0.02768864360720969,0.043803296959883116,0.0496454018467968,0.0038717507307477307,0.01967559861410009,0.07344825067316132,-0.08702232984503855,-0.006253632889821749,-0.0322275842714085,-0.013014101750892312
CFH,0.029953932353999128,-0.014295438161449467,-0.023072433285129725,-0.03320395498993987,0.017892487977543968,0.06504997567704464,-0.0352371843124532,0.023881377089283635,-0.016617950340719452,0.04021554357545159,0.004154678474193589,0.0006114481292388243,0.05199906485232412,0.10682862517164328,-0.001585374541836408,-0.01492919315158563
COL4A5,-0.03158608608584381,0.09082543972930361,0.04165152513705903,0.03045815238464989,-0.0038402919361776758,-0.07514444553678887,-0.013768491841121501,0.031040873615347776,-0.02220525894214275,-0.014191282977052886,-0.0938499051062209,0.09697600994499327,0.05621355229682617,0.09221510582324224,0.025564478064601583,0.03650853794350774
LTBP3,0.008447067805464245,-0.031710541199178745,-0.03808043876926713,0.010267015509400396,-0.0017608973877813454,-0.029609760661887856,-0.002155219184465396,0.009020069915857722,0.02528653453204493,-0.0042285786517371185,-0.021788336899892426,0.08925694136172128,0.07251635961682217,-0.024724222070254535,-0.12650133099283284,-0.07719012048085146
GNB3,-0.029550181714425937,-0.0385473475150679,0.028546791407455002,0.009676303164196407,0.03125485466447919,0.046180303339450134,0.032994035685222474,0.004192406154318597,0.058648721516787634,-0.043774582600982714,-0.05113442614137812,0.039219397702397976,0.010761956499240756,,-0.007651665066884799,-0.03769218365892644
COL6A2,0.05603331719646039,-0.026270917541148617,-0.043463329764154346,-0.005084776762709052,-0.00016301256418167347,0.051840634018087056,0.01049610798389092,0.005933933190338652,-0.08116843227057102,0.047804822694398626,0.007247742963028385,-0.041794800594309324,0.0034524992619677617,0.015854670477617717,-0.02971027018986299,-0.043270732830511756
PLG,,,,,,,,,,,,0.13056989796157079,,,,
GDF9,-0.020343727956062898,-0.0622311554633309,0.015192786947581699,0.025194889269211623,0.05294046162347895,-0.039002477242523405,-0.01641697696491772,0.024243562737879542,0.0002852259972900617,-0.005852000519226244,,0.07616644693875196,-0.01132725084531628,,0.0370149807014257,-0.03932338715491836
NCAM1,0.08035675380690839,0.05409325422179068,0.12296425288158558,-0.0094373913082237,-0.006532049097136787,-0.0682768193815488,-0.05471693159919224,0.029654263164384603,0.07092789625383157,-0.0014053030819820736,0.005086021931200323,0.06118589551290034,-0.09036400651145805,0.0189263834200027,0.06006982039549528,0.0583642718034562
APOC2,-0.06429162843238784,0.00249741874130687,0.041989704655077,0.04877289131816261,-0.02771040180482815,0.05638472761065361,-0.010475876640912516,0.013646153516223749,-0.05426297932150217,0.021999820715655958,-0.02859384452839463,-0.008398392947931483,-0.04332752024901617,-0.07412207837271825,0.019291591942636785,0.0693107299146655
BST2,0.08068702908362273,0.09831859069712956,0.05523944965173782,-0.023495475236149012,-0.023087339262658227,-0.03052758329977246,0.013117509880556164,-0.0009403986811921368,0.04993749279814565,0.022618970119732476,-0.02664197833455943,0.024502184839186127,0.031926483376187906,-0.004425905682017679,0.013148664562173376,-0.006606259211395047
COL5A1,-0.04212865179199177,-0.05014855736289256,-0.03839308079470033,0.06878729951948868,0.023596257462285754,-0.06601989584193776,-0.0008459677218422261,0.0624889394896175,-0.06596387215694834,0.024054359840307547,-0.05690446772079987,-0.014394277350502888,-0.06196218249808657,0.057850564537625035,-0.04811199919740228,-0.026442409572353026
CALM3,0.011848191941491839,0.025995643026370217,0.03811972913585334,0.035077574899881565,-0.008733174713721942,0.10122560589328201,0.028895925632973152,-0.033127884885171044,0.061420006995631084,-0.06411999539302157,0.06297583558398359,-0.04721011908738636,0.07412817117736839,-0.05307505405564553,0.004470630027186543,0.029350542129560793
