,UKF248,UKF275,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL1,-0.028219096866482225,0.0068069035059352195,-0.015048830271535335,0.08256249132388822,0.014789157377990183,-0.011798992580188596,0.007984921089612476,-0.00725854045754516,-0.023648282386257442,-0.013459203188842318
VCAN,0.043684160089798765,0.015502873067165595,0.09264680839615971,-0.05368697306571444,-0.05868421955647117,0.01659167313088888,0.03633082284401309,0.01964505731186974,-0.0035287970051038355,0.0572395759854957
MMP7,-0.0017314741845838911,-0.011125454928088967,-0.01714517846505732,0.03539719081694941,0.07102639654737619,0.019364023369385072,,-0.006175796454446342,0.09603262490950766,-0.04824384218265741
PTPN6,-0.030348890311544054,0.013625339174843949,0.01835273055979327,0.065010087188141,0.013721981906445862,0.04183964731296129,-0.06424583377795422,-0.012960278102770667,0.05138843773276888,-0.011458516475576722
PTGS2,0.015155248224754173,0.020230952614891516,-0.025605076738889797,0.050952111710867894,0.03450310565808479,0.0009139152899519169,-0.02369863952096012,-0.02651982326850395,0.032842573592322996,0.010474915344984058
XCL1,-0.0022870892713028387,0.05646007183993332,,,,,,,,-0.0365531076426499
CD58,-0.012916233063596677,0.015764441163273222,0.044729652234646526,0.04117130598679502,0.045274883397410204,0.02761624547537074,-0.04481593468067404,-0.035074110186214535,0.00010051290429325287,0.0012892986972701439
TNFSF14,0.050244269930629706,0.09831001681059437,,-0.032191895109724214,0.060053709980582744,-0.03477803316956865,-0.02680075903895185,-0.021225159682662927,-0.002438216945028107,0.012822638520812757
CNTN4,0.0024732693876563846,0.05545555757371054,-0.015131676051883196,0.020832761577206305,-0.00489808519646639,0.04200225467797062,-0.024056498869237587,-0.0042042954335122975,0.13395540460918137,0.031257018456803475
INSL3,-0.017858143334174327,-0.012828819659370643,,,-0.023846048539806392,0.02138480725992467,,-0.004046451703430617,0.04159649955823029,
BTLA,,,,,,,,,-0.023616231106694384,
MFNG,0.022473488783904372,0.006917672937744057,-0.0379128783810801,0.03935984987238763,0.0312488384681449,0.02289456303697199,0.014525738147438731,-0.0254740322249189,0.008215004382043698,0.010741581136257063
ICAM1,0.02722089870565778,0.01757815426225312,-0.043723539649439154,0.12284447042687945,0.03832546125261163,-0.008601773415712098,0.015945968027781216,-0.029461067535351746,0.024093601293126286,0.019000755896374857
PROS1,0.0364214254610227,-0.02920516794461726,-0.02180822992337296,-0.004290419632934818,-0.009315127220934085,-0.0009179945015879811,-0.07944839523143256,-0.06644637430977275,-7.731047061115053e-06,0.0033094339832022996
CLCF1,0.039274163811723724,0.03972687528542464,0.030237177572517978,-0.002657835671645781,-0.0140639318489838,0.02654752477540296,-0.0373840851515982,-0.018683752821707544,0.030721930989402117,0.05063767023051238
PSAP,0.0614662904992835,-0.02172693950585085,-0.03462257576089407,0.06628082641872274,0.09656627808436198,0.01639278951209374,-0.022015618320973276,-0.047531259614359944,0.05107434190000468,-0.03306631782892983
EFEMP1,0.03105154856687805,0.023147119165553027,0.02218815534500839,0.02523816984519937,0.0523312552814696,-0.0018735920706121128,-0.0910785063553648,-0.026748236692618152,0.07421800203853354,0.04478300107683136
C1QTNF1,0.04792422951517679,0.027299377447547693,0.02264981864934474,0.010122900645275061,0.08549436921933776,-0.04268226598160949,-0.06136453199303764,-0.040590446539095715,-0.049611065260432005,0.053750546217173525
ALB,-0.0029442460105136587,0.06382828780806807,-0.008997387155048346,-0.0342313913810819,-0.03534791868391766,-0.04628146345213578,0.014264359179745834,0.0621318910150459,0.002377945302319934,0.04479166892193273
CCL13,,,,,-0.01591697460406793,,,-0.023808424789152915,,
EFNA3,-0.04309608840012903,-0.013687482284261386,0.021737904105794462,0.06818213022541088,0.08015890879905443,0.04885284153310449,0.01648026581347659,0.07152791915802045,0.046515744948553636,-0.016166254813731334
DRAXIN,-0.0019449153925268849,0.038083983890619004,0.03589535010831725,0.009519664787015865,0.05053402846976827,0.006493911043173437,-0.026155236057547316,0.0025602714946354084,0.04227612757814663,0.03160714613317948
RAET1L,-0.013911667093591566,,,,,-0.020435799685181662,,0.032292665070478795,,
NPTX2,-0.0193265228941587,-0.05181724185799538,0.01306095942419094,-0.028170485091391324,0.04438768295390931,0.050869091256908465,-0.03507568433355109,-0.05989074964998476,0.0746419951482836,-0.023548401025341816
FGF11,0.006833934370303836,-0.013851892339123865,0.022192264430281276,-0.013263655227258727,0.00873258830468477,0.009648859224843227,-0.04774875995038513,0.04909604918003472,0.0094888598872595,0.03535113247268887
CD59,0.0070176809061608504,0.002912632685499847,-0.030898870033031416,0.043850430075045126,0.028768087973831097,-0.01539391842394799,0.003664235382900467,-0.052124798352228656,0.023344897775588926,-0.019178576692521127
COL9A2,0.01229714538394047,0.01517033409406016,0.05947016381024797,0.027641156305725487,-0.0034391460346825356,0.023370880063709,0.01001142253361002,-0.017815276662820095,-0.01888525805000348,0.06883165258769702
DLL3,0.042814614130712914,0.02757070838555395,0.05370031351014423,-0.04795006389876752,-0.016627943513192706,0.05333199146492306,-0.03247961426696432,0.06569696387460541,-0.06827622790112071,0.03366496574912164
FGF5,,,,,,,,,0.022314769263598492,-0.003888713842388996
LIN7C,-0.045040988624230914,0.01531262193576705,0.023506529244754746,0.057511121311361206,-0.0032443084112907007,-0.05997378129922928,-0.00769796221295082,0.06623264406159145,0.004245752007903341,-0.05600728824634146
GDF7,0.07506133897085292,-0.03654653992912269,,,,-0.017518562753592024,0.002387374421774459,-0.017254814253333004,-0.034838847998089034,-0.03139680180642513
PSPN,-0.03545679134819718,0.04358088767500126,-0.03396965002542314,0.10850909143768493,-0.025760393428490215,-0.006086873676340244,-0.03861667423746697,-0.02821585231428772,0.05313594000229858,-0.0067996468406582794
ANGPT1,0.01024910592969573,-0.020019745637279283,-0.01758019653476905,0.10253577209712553,0.025521011193274906,0.011972198623263921,0.057079786742676095,0.002600355345982049,0.06340037421887154,-0.014776571475547394
PNOC,0.006508237549107523,-0.05228996008020093,-0.021949097121813796,,,-0.018629316690945558,,0.051942513264885595,-0.008451708944416719,-0.007309344914672147
L1CAM,-0.02358874601778971,-0.02050498226502216,-0.01443642299049448,-0.020272835173925773,0.09349765254075547,0.017392705880083566,0.05589966342340749,0.0441016411376719,-0.002880604447214641,-0.039963288477296015
APOA1,0.04040148140242372,-0.01670535487050554,0.006252068682178018,0.008105698136616258,0.034494580394653286,0.07542367842858859,-0.026443891371032858,-0.03940150807072639,-0.004819036191329821,0.03993761433141401
PSEN1,0.03174287515799448,0.004790700765081106,0.013515889511414782,-0.04172471194497113,0.043605975379077386,0.004702748263233906,0.008770637103236667,-0.019883185651914277,0.004396921911678432,0.07522335460840039
CALM2,0.025747527075978976,-0.05465350792301903,-0.05310875858676093,-0.010098648625350716,0.04946950035405175,0.055272258217696206,0.05121411113778914,0.07014517289558381,-0.06134575216182721,-0.059288798433084086
CLEC2B,0.045842819927765004,0.08886602805951699,-0.007045781440269136,0.07604629251659827,0.038792947733251,-0.019704904363450616,0.06366834979906325,-0.006490138420291731,0.07056541861310617,0.050536102625487876
NTNG1,-0.0029076327099594986,0.0013530732333736743,-0.013080625708364798,-0.007987514280123873,0.028510743642066873,0.04155842727685397,0.02023477837561607,-0.0074086581405436655,0.010802342748621541,0.048618965765282955
LRIG1,0.023421306302815078,0.00791956044482675,0.07120565253925411,-0.011573345512971971,-0.003197908938772969,0.0450734758370546,-0.016126339764841572,0.020374845509911952,-0.08661796231261572,-0.013933418404391914
CPAMD8,-0.015866971315888673,-0.01423012299500232,-0.020488402887282226,-0.027050344058849526,,-0.01968069044545241,0.07773819261734669,,-0.025591057542978517,0.07168120717334013
GHRL,0.029785851677540283,0.02097017769151349,-0.014157519872487352,0.10585610260317938,,,-0.0385562486448374,0.06312943620974187,0.035574126745082986,-0.019624789053236672
NPY,0.04126798502373217,0.0222303751080326,-0.02876331574481983,-0.0315889440752619,0.017001428037911475,-0.004805882164529114,-0.04626161140760611,-0.01808766239779211,0.02142658822938538,0.002235714526512734
MMP2,0.03634256030593305,0.039473635399719216,0.07336526242214246,0.11442748848149124,-1.500532131547409e-05,-0.0007697955933263378,-0.04081919061229729,-0.012682543884953252,0.0013908373147870677,0.0749636318780846
PPY,0.0064032596484669396,-0.010399904829109718,,,0.08093209292376037,-0.0004030179607984622,,-0.018585840664053263,0.02924082948398989,0.010378713380483868
ALKAL2,0.04017362496335663,-0.013636592042167042,-0.0260639869985436,0.027914123668895313,0.09615229967099763,-0.013359778195222225,0.24985037079208336,0.03980388472707457,0.045249366609268156,0.0592715726255641
CSF1,0.06558318058320833,-0.0017442569173167079,-0.02401542652068434,0.08506687550505287,0.026817735160689807,-0.009740545628383829,-0.002613293039900788,-0.014742105265822479,-0.014635781799956563,0.08735059635958502
SEMA4C,0.014107406926938796,-0.03465194360371308,0.010819590293965535,0.024629454865814714,0.041029877453506905,0.01734964495758587,0.025985499545589083,-0.012835222731981158,0.05748327425637541,0.07271344672486833
BMP8A,,,,,,,,,-0.021921338927221756,
ICAM2,-0.021746866009801955,0.013127571070411154,-0.03624931911604898,0.08554857831181512,-0.006198721300680564,0.027208748346823238,-0.08298555263746059,0.006906509832816624,0.08685287903551364,-0.006023471235264721
SYTL3,-0.0354440033423185,0.0022122607046740957,-0.03463461652096289,-0.04646447918095866,-0.010684542671301329,0.02732323281511461,-0.05547132813725581,-0.01871947972290594,0.05282421667037501,0.006188779084029577
IL1A,0.054703606373570364,0.06299733005944796,0.010351136800731726,0.02377028702551592,0.002606258440007136,-0.03657019474960092,0.03897899156801433,0.026635713014900055,-0.04089389248007198,-0.021265367675286417
HLA-G,-0.021406733801730773,,,,0.16953262032038283,0.1049376109414761,,-0.03129408816158526,,
PGF,0.0024081382010086153,0.011984372879068752,0.04313029005261531,0.14058578695476348,0.051511406769542245,0.04981475042893495,-0.003019961301237123,-0.04887058892040139,0.09461638502376843,-0.03161845156859332
LGALS8,0.07745289835998781,-0.0002892868377198551,0.02190538432795683,0.07823978293490587,0.05333943316414204,-0.01697615656067927,0.07636851948632467,0.06602383663097443,0.021768020385950722,-0.026380387401740275
DKK3,-0.01937021989284462,-0.09125828819219575,0.0056373640338887865,0.07769761629350595,0.08326796471312319,0.03687174848328261,-0.00901464017874679,-0.029340302250222217,0.0171978733628785,-0.05407293810844832
COL16A1,-0.006522254883939908,-0.05642676147733526,0.03008792572717398,0.05560500133869076,0.04362084925686312,0.0150494205662005,-0.02435936198209035,0.029083445424171128,0.0268748108429247,0.05383082518762153
TPH1,-0.015717979204506276,-0.012728578871849753,-0.013349797250720141,,-0.0043764534813757194,-0.003613646339605589,-0.03719286099226687,-0.03324133665502757,0.10246644769216291,0.019798016289600644
TNC,0.03760275079895617,0.03459800120496046,0.0009128493020619286,0.025294569607885523,0.07578828938840311,-0.02822102676058259,-0.08548959784226669,-0.04127968015567214,0.08358826031211955,0.003136315376156977
TNFSF9,-0.027949974762803212,-0.032692476250226005,0.006527716022018366,,0.026062997372141454,0.07929888494221234,0.09833378335600416,0.02885894129195738,0.014642336522669412,0.020624555965548404
C4A,,0.16485255004782084,-0.01173497891425934,,0.0814010468244631,,-0.026114273201251464,0.004014949616667251,-0.0295204330202442,
CNTN2,0.08241674577379578,-0.021156564882898295,0.029382439936854406,-0.05775082049887061,0.015502910007501475,0.07117616844538503,0.08146480535895252,0.06631379602321703,-0.013235857418032187,-0.039665193937655434
F7,-0.015334073324614369,,,,-0.022326958053221845,,,0.0038789735516471845,,-0.02751793755671667
LUM,0.06366372721733674,-0.02453945166378365,-0.03770157329214897,0.05021412635585203,0.017446941896306724,0.04528157943740601,-0.05541325218175122,-0.0032923200639248047,0.06063971568941257,0.04278133563927584
BTC,-0.013911661298935112,,,,0.08836856967930685,0.08026874261370079,0.0004895104309084364,-0.01669781840117199,-0.02468273309230486,0.10608399153954773
APOC1,-0.011318082386270788,0.013291045255633602,-0.008403269080907837,0.05853710301067127,-0.05986631889931013,0.009333015163725318,0.05920431593504742,0.08389374720822955,-0.04483505769170375,0.07088238173319467
PKM,-0.011402106970427766,-0.012510622461694319,0.021625079380249667,0.06653127059111513,0.032990042856828876,0.008958934153455764,-0.05164330299032841,-0.0031447916957926185,0.0348464127522005,-0.019405806595075143
TNF,0.016161661669945312,-0.02812674093409277,-0.002668779238952066,0.09778685580277952,0.09261555016112702,0.02082064637282088,,,0.05167208908329252,0.0013881874423707329
GNAS,-0.029335615511347286,-0.05112553535411971,0.027100184118350818,0.08572624172987427,-0.042313702810618414,-0.0418725623340153,-0.08767405677434145,0.054895553373736354,-0.10740396968497345,-0.03365478654387913
BMP8B,0.015146880529978158,0.046017381225900926,-0.010608251487931705,0.1346778171794032,0.07506822874938505,-0.02778232097006342,-0.04043858497679496,-0.0005543373192924817,0.11317125381641555,0.0690088250206273
LIPH,0.07091738816234541,-0.009940194033274287,,,-0.015916980457943992,0.01266036462904061,,0.041238821190062704,0.008821754007386521,-0.034150913872071684
CCL28,-0.02210928751249749,-0.015306263547237737,0.020493023218554184,,,,-0.018051189716326143,,-0.017021967077920776,-0.032402949712736155
PTPN11,0.025129128938360466,-0.03775547486457419,0.006918034237092319,-0.0776099037581779,-0.021985755388858087,-0.05365245781762141,0.04192116767012229,-0.034318389099777746,-0.05796848682783392,0.005469670411440834
ADAM12,0.011712399020738224,-0.011879753335246329,-0.006874392682082762,0.12151634215534347,0.022761062553897336,-0.03944205768248734,-0.027738853294898697,-0.04864981702770484,0.08221246787586012,0.08229396528783592
EPO,0.010525316181941408,-0.010399905283067617,-0.013349799211183079,,-0.017286247276772065,-0.023663092006972808,,-0.01650823578918395,-0.018101447327060538,
EDN3,-0.027379968022908877,0.05194758257321211,-0.01348754927152538,,-0.009014821161041985,0.03211874794486024,0.05034253681459869,-0.017681999047180173,-0.03289019800132603,0.2091850697997769
CCL22,,-0.02094043451144951,,,-0.01956430876364877,-0.02163953532152318,-0.02240703294453699,0.036379314118780016,-0.027971479619902474,
CCL2,0.06197162057364389,0.021936152903059104,-0.012911406605438576,0.07136734445666156,0.050024933671303846,-0.08430780404216594,-0.003703290727786714,-0.017170179922903598,0.04236200033398082,0.04180151165539121
DSCAM,0.006851055425970008,0.02921960879955681,0.058697832346466985,0.06714414975581595,0.04215366424320488,0.032725248124624406,0.010947641533010753,0.031991391246536195,0.017651126403296344,0.09899047544399349
GPHA2,-0.017518482182337963,,,,,,,,,
ANG,-0.011085383211244887,0.0005631376091771788,0.01323390376662902,0.08234024690455966,0.07616044863911949,0.09231710982239119,0.012214133478386872,-0.03812351125012756,0.005623389653988391,-0.04782437098858548
FBLN2,-0.015415714190447323,-0.03639126078953848,-0.03935550690145185,0.0355173173938052,-0.002571721790602816,0.02660706481889424,0.048481793893178436,-0.02280599294913559,-0.007965498384873693,0.09591258182917176
VTN,-0.017849287703988723,-0.017085876449084533,-0.011092879400110082,0.07313834586069878,0.02327694269358669,-0.0166394092668613,,-0.021375937230657557,-0.0022157300990641423,-0.019670456190212314
VEGFA,-0.033162481218547486,0.015518178095022274,0.053668706554214594,0.0857617240234183,0.02426058174909026,-0.0042901639666587735,0.11211010806551686,-0.06766281778568943,-0.04558930240337932,0.007376061882484737
F10,,-0.011403271364949723,,0.034692551877043974,,-0.014015738430158,-0.019386303299691595,-0.028591200061287292,-0.03195800992845601,0.007152495297214412
SERPINA1,0.026263529728950363,0.024218336052126338,-0.016729235205673192,0.05728912488726622,0.03193112771979018,-0.04345571474307404,0.0030801670399752,-0.042201765633361706,0.07911011759418214,0.08397187289395523
VWF,0.01484507770745588,0.0501953129166749,0.03414224197043288,0.07058534160318235,-0.018815517006267487,0.06472940910797144,-0.06808495643396202,-0.05082255572318228,0.028155694895861436,0.027861012998009468
GDNF,-0.024615487932903607,,-0.013349798171543534,,0.000759697728813644,-0.019502122550037543,,0.04029829780817611,,
VASP,0.06595567681429344,0.011391793581603415,-0.016890658757965294,0.10077629915933857,0.022401316261702404,0.014521841410457701,-0.06667832491139038,-0.03581760874161811,0.08354254982974028,0.011991379952243225
ADAM15,0.004928055546461497,0.040570956374417044,0.011283061302184181,-0.008061947805323677,0.03254266827657405,0.016349953908315604,0.012008935408457912,0.009785424631972,0.02032170859470388,0.08437915735185667
WNT2,0.039528042511241604,,-0.012493431816509328,,0.07739160199394941,-0.02430318080429796,,0.05469417061059536,0.01446211672966055,0.01504397167334541
CALCB,,,,,0.07534256960434789,-0.02878313225842382,,0.03310077936532701,,-0.0329941910961223
OLFM2,0.07316340657187324,-0.023800690306846513,0.0065534134086608405,-0.015178077733252636,-0.014222527109439016,-0.017404367277479817,0.011070578169420133,0.04441173527384409,-0.030040088234033868,0.04240497643594552
MFAP2,0.061888309315083066,-0.027312140488056576,-0.0312475436521599,0.13957644311771217,0.06086618098149293,-0.0386297693472125,-0.04288612327798761,-0.00810249744026443,0.055509579630596884,0.051019942111570876
HLA-C,0.007703879649118109,0.04338953682139379,0.014930203289260485,0.11335054654699891,0.09211616434909817,-0.0021691196847738177,-0.05550465165152856,-0.04071615116279899,0.0674967409784711,0.04181189823585784
THBS1,0.05101264359071919,0.04887427397557067,0.014869012417818215,0.07308708495456796,-0.016596712590350515,-0.029301284860374723,-0.04464017815456357,-0.06447655170933266,0.049622753749776226,0.09348336641977237
HSPA4,-0.010419178706262643,0.001966380741078781,0.006486800666886677,-0.0024391850559106845,-0.07032477470331377,-0.039355289305444,0.0006803713093257708,0.0129838278694523,0.06500946594565925,-0.03848910461669069
LMAN1,-0.03080738162837034,-0.008557853179436593,-0.023725272371157242,0.017416395318992865,0.0024598772775421525,-0.044207245014088264,-0.11091908351120634,-0.060018728623447544,0.08087156627128465,0.001536845340439595
LYPD3,-0.023978385344756218,-0.014560703911159878,,0.12372653555687071,0.013545374896090626,0.05252823918563088,,-0.026292386752019687,0.007170157624134972,0.081133197280499
APOE,-0.023140590708780207,-0.007444071377070818,-0.0222122589737571,-0.027572115318190895,-0.09518760003907382,-0.05926693101537147,-0.03228869216362286,0.009212166080136993,-0.031863488311978355,0.03906873104297136
SOSTDC1,0.04231066484875862,-0.0251539237586555,-0.020299541042823114,,-0.02366964646987946,-0.01605145570585513,,0.013726705719875686,-0.030186779436656562,0.034022661205256315
ANXA1,0.051985018187667605,-0.019516645710772943,0.009155351244614985,0.028667905326615218,-0.028610050982973992,0.01655397936308349,-0.04959724956893902,0.009370555741874488,0.03847615391669906,0.03428067293579397
WNT2B,0.016660078989100668,0.02744941371394924,-0.02186023181939945,0.013083719348271072,0.02629938064186307,-0.006544950441794034,-0.006337280941871634,-0.03793294880153309,0.022687358059001465,-0.05457096472420538
AMH,0.01698326137967917,0.094223359589861,0.04503730559799964,,0.08129269283756457,0.03043888220468693,-0.01805118741441575,0.056998377551780485,-0.005497563242865163,-0.027688738118603413
GDF10,0.10979556810138426,-0.01400570587906044,-0.02568325436299594,0.1471916479740444,0.22531422152953698,0.06784145298343139,-0.022782625758967924,-0.03572720404654361,0.013856365850416497,0.05571369327670088
EFNB3,-0.06253005069960184,-0.041973056097652034,-0.030294475650453744,0.06799762482646392,0.10595277495698471,-0.038447687613206036,-0.03561659165615363,0.06044042447304874,0.02407137799251706,0.03393048911220168
LTB,-0.00880380044613404,-0.01809503165333898,-0.024812616217710217,0.019003293260255256,0.0970027087257031,0.001578247403415186,-0.04348865743764361,-0.024172790762367533,0.05269136272400061,-0.049400420631705404
ANGPT2,0.050725944288348646,0.010644629576453722,-0.041985786213170846,0.10904854350870374,-0.007339521303529093,0.05434624645922711,-0.03274226430765141,-0.034788691676658004,0.05749729718671953,0.016979396105277867
NRTN,,,,,,,-0.022782633932127608,-0.014699399449339446,,
ADAM17,0.11365568452795491,-0.024894758434026946,0.05964781674384835,0.019312944004916798,-0.007897506512532737,-0.01851193340704107,0.06655742916783852,0.008034567939668098,0.020495454606381133,0.015929268633352773
LRPAP1,-0.019853222380166784,0.003685528232009406,-0.06507135849898014,-0.034907902844190514,0.07660039283870035,0.011356972163304519,-0.05453765865895245,-0.05554613169791733,-0.04615605539488833,0.05835062325930704
NID1,0.05688184114378101,0.004871228758739065,0.035523030848139285,0.08045504980611211,-0.016747255806920765,-0.0006039811618687759,-0.026728535631933923,-0.08783750634693212,0.05499295537706172,0.00013937618204218957
MST1,-0.00036239665899753413,0.022833679992502538,0.0225555058780581,0.154596192216016,0.04668034314147047,-0.035620212511578625,-0.028425561964917193,-0.045599493402073324,0.0004974166306632999,0.013517010662988601
IL13,,,-0.015656778874015034,,,,,,,
DCN,0.028545591525543177,0.0071926966231698865,0.005601188425570871,-0.025267538642046308,-0.0027000841222683753,0.06427931979068295,-0.07471222774427676,-0.06406323128191115,0.011908473904694733,0.0835355833942879
IGFL2,,-0.01232856683365492,,,,-0.023446184442237134,,,0.007392462612115847,
COL7A1,-0.003965637531874742,-0.0070718999552800785,0.06089256922096026,0.10845887408888145,0.061552560327170665,0.00249634765066749,-0.04766520822087097,-0.03952849004971588,0.017352110740441188,0.044276551060602354
CALR,0.03400412362107965,0.03586104620880047,-0.04208691785868158,0.05919214807051638,0.06369932386155229,-0.0516905198571197,0.0018217791958356018,-0.08103943010186278,0.06094604968649404,0.07249894056092257
PIGA,-0.012087925462434881,0.0023400575293652747,0.05716604109553212,0.04557864383722372,0.0007439702823559931,0.00035565566383419933,0.02482798804645211,-0.003104773609724448,0.015429049485613003,-0.04499997223557483
CD200,-0.014478915281363166,0.03578544642556522,-0.04805003035619043,0.039324293761438756,9.444629578001829e-05,0.04886390552342156,-0.02474481284310386,0.03196648559666169,0.058283608216248346,-0.07850342538536867
GRP,-0.02917113105757822,0.009330792440191586,-0.01348755130150215,0.07338255797870175,,-0.022103965951549148,0.15819766817644884,-0.016122838573720683,0.03615000016515741,-0.03200369828639788
CDH1,0.02088602964521024,0.024048106244028877,0.009367578595419439,0.00717558529570808,0.05018173911950448,-0.03955785254840931,-0.018810332861753397,0.005968013087113906,-0.011922093168090118,0.02113063477007867
LPL,0.10368654861767736,0.026622470663729123,0.06824561627057765,0.10803598087627632,0.025248417303946676,0.07522832679182788,-0.03557560030824816,-0.04394991684331193,-0.08610087164129518,0.08165040625889902
SEMA5A,0.024227028808733224,-0.05051257324628343,0.049695296418853535,0.03135673947937235,-0.016368044189311672,0.03027518259752696,-0.042266008492037814,0.006628461812900779,-0.04614276722778446,0.015357188393083034
SEMA7A,0.04702419879725332,0.02394199571916994,0.014959330294120173,0.03114904271428075,0.04935661490164198,-0.006329047518620262,-0.007924726701067029,0.032756315217506306,0.09390271920179306,0.02249952406401007
SEMA4G,0.08725266981672461,-0.030719173814983444,-0.03501138668096843,0.02496286221913158,0.06108244079752967,0.029668730539652372,0.07706346119231963,0.0578818349664849,0.00902172054957335,0.07574110817885504
SEMA3B,0.02223757264610491,0.0005674022138117998,0.02084109162227483,-0.07275531376578906,0.04327262907113707,0.045442854566539105,0.023935221081721764,-0.03435138714142676,-0.008474725006738341,0.05902798343524757
RPH3A,0.008213281138492802,-0.007692562698546342,0.03026893349326456,0.01947714345538176,0.09315983452572951,-0.024371487456517654,0.04002893637942319,0.039695280521761044,-0.043528218056408684,-0.027956943310980954
JAG2,-0.004240023658002766,-0.02446145484879908,0.010263928599315082,0.11627925506657362,0.11019640961847982,0.01033327209978372,-0.06644223414258053,0.00853114906452472,0.07471594906313209,0.009966229175795418
CGN,-0.022083124664597487,-0.00297494316374848,0.020117036769327815,0.03679894754210931,0.028193673165594943,-0.02080773398097847,-0.04745083261284313,0.005830686271271587,-0.0015549927610584073,0.03397366413225481
GDF15,-0.005266122075432428,0.04762399798149427,-0.01952969387195736,0.10380610463952117,0.01138219907388998,0.015558227694715165,-5.6631379352142114e-05,-0.08176856221540389,0.015072768104859543,0.03566768069960261
SEMA4F,0.00036918032780537566,-0.053392754450464854,0.039607319617255804,0.07079835206022536,0.033711183253793686,-0.02838392707101184,-0.08443157531070382,0.03901694268688459,-0.015388784826531198,0.01628577994195682
NXPH1,-0.044639333777350534,0.0478726058741589,0.0005228078496460872,0.016077548903470337,-0.001852104471089644,0.013312091232536585,-0.04820387350628486,-0.0015633071053358352,-0.054555723515029464,0.0813222496334345
ARF1,0.0012586401845241563,0.005590831457626219,-0.0022025976443416943,0.08500202395722674,0.0019584693511407987,0.022031681555041205,-0.013229562571557274,0.014060014337604062,0.07257107262680319,0.027576040605256872
DSC3,-0.013257640778714903,,,,,,,,0.11746755316950104,
EBI3,0.011114323520840142,0.060830010038197165,-0.02552670584218348,-0.06031632991556745,0.12216966742741579,-0.004980445329377607,-0.018688078385461993,-0.03118090418412389,0.023366640659554818,0.11275165955313697
TIMP1,0.05352407195056018,0.04046275997133124,0.001532268565526236,0.13100088180320385,0.012576992038021845,-0.05924306761435621,-0.0912672192372855,-0.09242245840141222,0.045379311728913733,0.042557543610938685
SEMA3C,0.006531115064815915,0.09712998933657975,-0.051958899993458874,0.06814217025951501,0.07093579059716022,0.02607271317853258,0.05493681938847499,-0.008293603946025135,0.001208439392595902,0.0404343287249515
GNRH2,,,,,,,,,-0.019615391147730758,
GAS6,-0.03951029727829045,-0.012215363267466629,0.014848331986897171,0.020011129291017248,-0.030510984774696565,-0.009569305108847655,-0.05637502910077264,0.0422227779089358,-0.0149455317439725,0.028260956889523174
MEPE,-0.03550200157688153,-0.036701414571976655,-0.024732253809343588,0.33239195116329434,0.04278054834643925,-0.008048225552651342,,-0.02488036022101696,-0.025013345259427,-0.02911323618774496
SERPINE1,0.027959835809251026,0.06100567266125881,-0.011141723887508375,0.17678144823901884,-0.031390483362060184,-0.02313695629317591,-0.016361720935817815,-0.06508928774441504,0.10659380859504101,0.06979775855784247
RSPO2,-0.0357815314097516,-0.024608336799318092,-0.029244187586332356,,-0.024172160944390148,-0.018723298564231595,-0.02374927149274737,-0.03351520920064537,0.006073897864486632,-0.05598723321054911
SHBG,-0.01717256370640823,-0.02094043459090816,-0.01075813723517319,0.0969346146275121,-0.025901509342205687,0.05495662053551211,0.09092848086266044,0.009249763560275006,-0.026628576502062077,-0.012501463023702397
LGALS3BP,0.077440505504074,0.0621863067575788,0.0024087616236116065,-0.011941249852194824,0.027566968641656545,-0.014878068473407665,-0.025822830347156968,0.007523904194160555,0.04617927572355747,0.0961146367795407
LAMB1,0.05942851359955405,0.011467010817834763,-0.007435536563316569,0.12006408376311717,0.0437015119129586,-0.01211230337429318,-0.06168780139919711,-0.05059498732910315,0.07449807252175963,0.03661854567370928
SPTBN2,0.035093654005317575,-0.013213597446646115,-0.030158853380833964,0.12623756068061417,0.028898488922018913,0.04550782687001602,-0.0008929485994238816,0.00411156308868622,-0.06047783463761039,-0.017950100399517534
COL1A2,0.05290812230301995,0.03291870894884929,0.01992227594519251,0.08950100746973558,0.03934908175184102,0.018163527648502,-0.02631921478130885,-0.09495887649251152,0.04348866213865989,0.06446722809985787
DEFB1,,-0.01098402697348631,,,,,,,-0.006990349650075456,-0.026589302595316108
CEACAM16,,,0.1524480980340971,,,,,,,
SCT,,0.017277597321025608,,,,,,,,
WNT11,-0.00054974802003304,,,,0.03227005288669382,0.046441204015383646,,-0.0346344807616368,-0.024022893980106416,0.1048763141508622
LGALS1,-0.046097068450637865,0.028686641194049532,-0.01548832129572718,0.10641184739964825,0.01849015272346701,-0.038947135652812145,-0.003161087777092848,-0.08660863078239593,0.05382309011362085,-0.010656485686934896
BCAN,0.026619329177620377,0.02101688778499112,0.07206066563868992,-0.06072133933775934,-0.0362249773272573,0.045449389891788754,0.014296034520244395,0.022823363705705695,-0.07882829399219497,0.04730427369343126
ANOS1,0.016975079302601392,-0.004746832516071379,0.05289454088211633,-0.05465361709678791,0.006121845953860486,0.07056561258858532,0.0026042290182548516,0.017403274675510862,-0.040270577985770786,0.03278024940146628
