,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GDF5,0.0029330114079294768,0.21173722628466923,-0.01605818300596946,,,0.0400621518355484,0.020797068009756,,0.12006144217445962,-0.010888302486961814,,,,0.020613268079947625,-0.03483916569270433,0.04128144290240586,-0.025065293469140864,,0.034833603218809725,0.019890736883395838
CHAD,,,,,,-0.024599890235941595,0.035587199976343895,,,,,,,,0.09252154968374475,0.014372268097020446,-0.029492761220156528,-0.038188793795043204,,
RGMA,-0.0038098178146995327,0.18629406902475776,0.01592459551288011,-0.0020791299417676195,0.06085940355860586,0.02571371948044222,-0.21779657809453595,0.040161712154118206,0.06590792233883196,0.024080568467064235,0.024009713184397256,-0.06842737247495652,0.019331983398104356,0.021833823646188757,0.11615299167635315,0.06150805059159237,0.022000632668553975,0.0072246987463029,0.08114701605240322,0.1746237489272942
WNT16,0.03901813825034082,0.09137002722855361,-0.021948009009111705,-0.029067611680407782,0.0045394644961056305,-0.015135890944582897,0.01942111192863052,0.04478162801700661,0.0918146388377047,,,,,,,0.1381804412340773,0.06123539968682858,,0.05613547176101044,0.06689853630817696
CX3CL1,-0.0023430682648843916,-0.05084798601992926,0.038634835213024216,0.021630815865730336,0.056940726502300025,-0.023904278500324262,0.014143740354697322,0.07461923576434747,0.026042636401556008,0.003248190509925036,0.009579512515458044,-0.11583837295695702,-0.011940097401724498,0.043616354998642644,0.04749157796370114,0.06269849182193489,-0.07758497954452605,-0.05317500350739818,0.10538625682128286,-0.10536845310595158
FGF1,0.01830104159493992,0.19303217990018837,0.005545297558080629,-0.019319551050329408,-0.010281831662747742,0.03129360189454687,-0.057212868944334375,0.007228473742868698,0.04883623206559851,0.06869761906861471,-0.07210071179146285,-0.048419548589055186,-0.0381618968170777,-0.02827679988431996,0.05822249310501878,0.011507933536270887,0.021501927949614207,-0.04584230380110376,0.06196172110738995,-0.22554356229558753
ALOX5AP,-0.026605639700370443,-0.10443676207010388,-0.0021648418551376662,-0.013584215894489354,-0.030568197091176447,-0.06323851180765465,-0.11031018274362797,-0.008660513160702136,-0.024965785734526572,0.12617871858066387,-0.020404790475753245,0.15415316202062562,-0.0969322656264456,-0.07702814203336648,-0.03916078955073921,-0.03788040738682519,-0.03976427809281572,0.036958766790377726,0.020169589585566024,0.05524668413416022
IL1RN,-0.017942097491617338,-0.09415083957842763,-0.035365029177547316,0.02566341568055143,-0.03706472175601237,-0.004238837497244486,-0.009118399805971594,-0.009420302615918572,-0.01822294160453008,-0.03042417630641698,,0.16729163408316708,-0.033282177949856336,-0.0020421740116114127,0.03792221923582095,,0.004042865174906841,-0.03859526724400479,-0.02061843167362428,0.029119736381728132
PCSK9,,,,,,,,,,,,,,,-0.01528422857329436,,-0.018314987412331906,,,
NPW,,0.04753668251820465,,,-0.021488422698676103,0.024560920929276066,-0.027489144143985587,0.06851991584390128,,0.05705440363728961,0.0019267424720063576,0.03005081872014493,-0.07786170800097306,-0.04393212070872992,-0.02425171433177302,0.04368055746976914,-0.039754359990841745,,0.06071703665027419,0.07860251577967375
CXCL9,-0.05454694069956589,0.07729816890490629,-1.548322118259994e-05,0.0007975382766485795,0.0036816772343709584,0.08228431512439695,,0.011741723297259992,-0.02585434559294723,,0.0317020304673224,,0.023529470183862766,-0.038032314283658886,,-0.019205458858715444,,,0.0972306783474937,-0.019834110836744263
ANGPTL4,0.0040698164197428425,-0.27435609606675637,-0.07154219525854572,0.01057911504277269,-0.0217339629519337,-0.04647925513496853,-0.025836538261509643,-0.054803371345775315,-0.0032530258273266027,-0.007894763557752729,0.015139924836764898,0.025497523911483334,0.11398636898228538,0.036450070778556026,-0.07372026000679346,0.006818231283842529,-0.04123232899203583,-0.11038073659685743,0.16674843043353166,0.06491209753133446
UCN2,,,,,-0.021261259164939476,,,0.051430213303445625,,,,-0.014007077943311541,,,-0.026428055169301048,,-0.02069584467719447,,,
OBP2A,,,,,,,,,,,0.0055740536328517335,-0.03175204899159043,,,,,,,0.0020972018189307664,
COL4A3,,0.06948986289981529,-0.021047617037617365,0.03531040926670828,0.004346334439779878,-0.0359457405054824,,0.010282206207616681,,-0.0224233523686953,,,,,,0.051801232831473386,0.10343772272595245,,-0.033836172684313055,-0.0503576141329587
NRG3,-0.018178719992424836,-0.01770682560029534,0.05244825193078861,0.04733376138600865,0.030017129987572225,0.053086825108488576,0.101518182449164,0.0188945003755828,-0.013347578688268547,-0.021069345851786204,0.0021681407783296514,,0.11454998401643818,-0.030182277631948657,-0.011993634514976812,0.019087686679577345,0.033911070169383946,-0.0736995385461659,0.10371716725572243,-0.01837088444566528
IL23A,,-0.025968835516876874,0.060373273231288015,-0.006101329459852809,-0.02480821931404521,-0.03298430986559069,,,,0.056165454563901554,0.15000946375043078,-0.021258236693087067,0.006854537241602636,,0.04099715507610709,,,,0.14296141555864544,0.018793824444792665
COLQ,0.024546068352617644,0.08200379808066607,0.03280426436282338,0.01882580074487477,0.015080454900159102,-0.036891638336562706,-0.020350386995227527,0.00960047965362816,-0.056538490738913635,0.11273052537952083,-0.04147756458723742,-0.021553180366160808,-0.014490083214298089,0.04432431006440277,0.09081164045265379,0.09657906498896217,0.029064245557769562,,0.12264788929062884,0.03472717290556018
SCGB1A1,,,,-0.008117706722293125,,,,,,,,,,,,,-0.021190554018687063,,,
TNFSF12,-0.043117925698940233,-0.02527232606562161,-0.07125690758349813,0.09629292176048364,-0.005016260848660414,0.0179129561845318,0.051637578120673384,-0.040964020625480047,-0.04721693566361297,0.05185405725614486,-0.03669345633510565,-0.0684971846997971,-0.02329178040948292,0.1489434899368147,0.02474749508387107,0.048685091799554464,-0.07112618075417429,-0.025746447437196885,0.08010471575243044,0.03650076599060577
DKK2,,0.1129632841586658,-0.017973881000514797,-0.03461390676109647,0.12700006855409912,0.004984197093460946,0.008578440546722412,0.0196217992664919,-0.023162718228199656,,,,,-0.02538297919098324,-0.01804196438138734,,-0.008696636106540786,-0.0389982397244948,0.03479277964828687,-0.022818225093873608
FYN,0.07471713902955425,0.06258145758791107,0.014605400331481617,-0.01611781744799285,-0.017502470561748217,-0.030001631473019673,-0.1561432796850707,0.07011518329271091,-0.010897268249869523,0.0882013858274926,0.050143240459577756,-0.061420528293268425,0.005965705686971617,-0.022878653876041113,0.07510417080795778,-0.02225085690090466,0.004933401284549338,0.00756227383544522,0.12270730741365798,0.10109341170746575
ACE,-0.0635279104904986,-0.02526405388749994,0.015177085604755504,-0.001745894031948484,-0.031413189968686105,0.007793800352294514,-0.08524299390905062,0.04482370775124768,-0.0207576431794866,0.05367343548910521,-0.06554708860084117,-0.10469712855699671,-0.027836255813921802,0.10926562352264092,-0.0048922167505698715,0.025838879202412776,-0.005366320794259215,,0.07917292108185153,-0.09345503239876009
IL18,-0.048081757238039785,0.13128495410445334,0.004902331579678971,0.0036292822079077437,0.008586936154388035,0.015273064888496809,-0.0529163395374082,0.022696797293221126,-0.059241835221848914,0.03292067879059788,0.10944198665718863,0.04162140016903314,-0.16517595821239245,-0.01094380599604897,-0.01263357474361853,0.019565664892044116,0.016873042832777744,0.03239508567646689,0.15478867287684775,0.0289190683956758
PPBP,,,,,,-0.015837974460686906,,,,,,,,,-0.01871406149828542,-0.0426101410363491,,,,-0.009841463974548579
CCL27,-0.020422588839779918,-0.03455092919274908,-0.011381076582821635,,-0.037359936602566875,0.01744229776782807,,0.011654121686035423,-0.014234535981552441,0.04381778304090476,0.058100773620050436,-0.049462816371325026,-0.03682373374181833,-0.04568297456896025,0.016830067493671094,-0.02393865142303397,0.07204764669876824,,0.04648584728621754,0.0814366722319112
SERPING1,-0.06878225839869519,-0.06619055705392528,-0.01769650555308618,-0.024103398812944037,0.0596636878271638,0.02435272848983608,0.007313118049502118,-0.03168983904482795,-0.03196627763504481,-0.038271472667374774,-0.017794037023476802,-0.005309482497270065,-0.0220959986968124,-0.027341446943493372,-0.036413094101885306,-0.026239339812256103,0.017095073373783,0.1128919911264707,0.14650187724952213,0.10279838590810902
AZGP1,-0.02999113389793725,-0.016164282484658645,-0.03191543495417811,0.016633384241064676,0.008537490705657645,-0.011923113132150593,-0.1598651110002086,0.0061110552830735895,0.04756807002976398,0.060860745370989996,0.07882826488872932,-0.01154192152391327,,-0.030780421270831596,-0.0031855683182638616,0.04062056269973818,-0.06533465645434709,0.06594887125218288,0.1945213466497543,0.11289352923096423
INHA,0.004630820242391468,0.027612760901451462,-0.021828812907881964,0.001457076930822746,-0.06065091940605748,-0.02517520921471384,0.013973173955311724,0.06751318554207644,-0.00639359959109574,0.00040934455289717093,,-0.036559894418603196,0.01056543394111888,-0.018301715564205817,0.038508568992775764,0.003166486959854417,-0.028613271308554334,,-0.005131253362858283,0.07937627218760453
SEMA3G,-0.01625077484873385,0.10085572293027309,0.041812978061467825,-0.015023643193359937,-0.010466132325246721,-0.027363768969350187,-0.03691920269827523,-0.017764001159032813,-0.035791098187360024,-0.001125205837090176,-0.03652680670682257,0.01300807254609067,-0.01079060760357716,-0.014495882214326771,,-0.0341446227640931,-0.03038552921956795,,0.06480089622768494,0.006286394234023066
OXT,,,,,,,,,,,,,,,,,-0.017744881956380604,,,
COL6A1,0.012686881238560457,-0.024937814503064475,0.00047576184793256086,-0.0001768810457426514,-0.01564040613943767,-0.05303306426176202,-0.12250045267630855,0.008390140886841556,0.055587605378972914,-0.024271072828058914,0.016494688404729365,-0.045408878696598313,0.023765677595180276,0.0488196887016967,-0.0992967800995508,0.06859775163242832,-0.04592810898266776,0.05364829159339303,-0.029596462966711288,0.1281935860223961
FGF17,,0.14900192618523805,-0.032840694030485985,0.043522995450862516,0.053307866612088486,0.036773360800529314,-0.04288342628405987,-0.0284445464353213,0.002301912027290754,-0.004697092425650714,,,,,0.021417843559813847,,-0.00351419736680389,,0.02123192443924072,0.06208501923207478
TNFSF8,0.06363067065281658,-0.042564064419807354,,-0.028632441264125282,0.014707973367855608,0.07792281414850702,,0.006405305591184623,,,-0.04076238937009312,0.0022551012487678906,,,-0.020306165389252135,-0.016456830095012333,-0.018868667974349308,,0.05334631612843287,0.08814982679652496
FGF20,-0.029522191346421086,,-0.022586934726333684,0.032910009510782934,0.0019891917956207724,-0.03239940165790621,0.002722950684319303,-0.01628016319581591,-0.010176466543992286,0.021554627941185886,0.10308290640556429,,-0.05787746313643231,0.031726077588453305,-0.022081238032053547,0.089065846043363,-0.028481784856737614,,0.04708022674190509,0.10471527438913655
ICAM3,-0.01272328712834286,0.09318418025667456,-0.01719321896015298,0.011109331453700206,0.015311130014309145,-0.00624913102085982,-0.034341713620563555,-0.012706909549702673,-0.006114860679551922,-0.045271062847609136,0.07576165405895954,-0.10172611207143734,-0.0020345274534792368,-0.010521452797576322,0.04271515049677298,0.09417133644799258,-0.005406897838493214,0.09248282776087437,0.13105777534574697,0.13758512035482992
LAMA4,0.026759930239552525,0.04957682682238016,0.026015042716332114,0.026002922641876786,-0.03269176543502309,-0.03747162247803838,-0.0880429720804059,0.019918131274367677,0.07322863289517657,0.04265467347366667,-0.03709127338439525,-0.08669817831460583,-0.04148832721735597,0.05256613451698336,-0.03775503880653697,0.07945341097241544,-0.02757843915959742,0.03068775102692256,0.027103742695496917,0.12967137402828746
INHBE,,-0.06694803991221779,,,,,,,,,,,,,,,,,,
DLL4,-0.023462363635798955,0.02614659151068601,0.0005347799418714516,-0.010278066501891454,0.05890762051582442,-0.027924394010826147,-0.07315539388017427,-0.007669282604028667,-0.006191651630305663,0.0689802648100566,-0.020122982661227792,-0.12779544832233003,-0.029311825443807497,0.017658401984475484,0.06023310171360031,0.03101958880092443,0.04207728717685962,0.07941737726217123,0.1293247686162664,0.13895339649921046
SEMA3A,-0.02060767984768979,0.11764586557148587,0.03793646804396646,0.04996754110313865,-0.01033538713092984,0.09016488793761493,-0.05140684701114121,0.03938339065620225,0.019479606686443406,-0.04122008493830006,0.024546700120885962,0.0003868620047259551,,,0.016878517474915172,0.05317784434538594,-0.006672137927897492,0.035074301462487634,0.14060424981539354,0.19550253808546936
RLN2,,,,0.036360706317485184,-0.027371173556377,-0.008537258260689677,-0.046343195186964094,0.031042996855828123,-0.033481976723654314,-0.021600574926371532,,-0.05017158051572768,,,-0.014041664046004852,-0.04628718633227034,-0.020695842395040978,,-0.00760117314309567,-0.04538124756972843
C5,0.006743612891048533,0.1019392807968716,-0.005005963559449662,0.09265844173464045,-0.015229712675256916,-0.005071281269804135,-0.07696786343183691,-0.010239503946005596,0.04290876744428518,-0.015065093390730963,0.06210348032416395,0.014890141208320672,0.1098789307430277,0.05923988755477852,-0.035741552582318564,0.07169201434495424,-0.007744212652131897,0.07085565325258351,0.17273051530537048,0.12286218002422046
COMP,,,,,,,,,,,,,,,,-0.02649615575671345,,,0.004455440679257646,
EDN2,,0.10099467984823149,-0.012858812627838086,,,-0.020829578751590663,,-0.0039255366923269495,,-0.05136726127295714,,,,,,,,,,
C1QA,-0.044395275989194086,-0.004554651878178882,0.0006758754571253655,0.011530319070124972,-0.006154693964687889,-0.011587853898528217,-0.1234333080293507,0.006327604303285031,-0.003516124244225987,0.12363445975668111,0.07595263289625069,0.10073244807583417,-0.07838989741432639,-0.02520963259459343,-0.04818261495085215,0.0029151870095208937,-0.015261625325737476,0.10899258408166655,0.05544272887698874,-0.08392896880751236
UTS2B,-0.018803030277549572,0.13724773751263944,-0.013760379045234701,0.005632545295848809,0.017826315314089576,-0.0173713127686824,-0.04867752696942316,-0.01800538561564455,,,,,0.0011983326993239003,,,,,,0.07238619647062197,
COL9A3,0.03688804526369775,0.3130231842695513,-0.00237430107352115,0.005828629815775564,0.015106370429459672,0.01084485499637433,-0.17569799630695104,0.019346208198403426,0.11308601040072526,0.08210128020842168,-0.003932978699966605,0.023026731769468848,-0.08799132477141143,-0.052584305024911834,-0.0007904885270644719,-0.014239753974720796,-0.10267366652824371,0.059457835470552105,0.14289319735321432,0.18220687534977095
DLK1,,,,,0.07848038108135078,-0.014148240181115357,0.08609076627723446,-0.0332854390223635,,,-0.005418941803602806,-0.03183805699197797,,,,,,,,-0.04487574313088702
HGF,0.026964945311793154,0.07669860294963642,-0.043653253008861005,0.012802895044100164,0.041173986883515604,-0.014630424950065436,0.07260000134806971,0.02592858823465843,-0.02126282694361235,-0.051151115254502846,-0.040835001952243564,0.09348431750045087,0.02088719726515199,-0.04290729107948412,-0.0017482803856613287,0.06427148071914071,-0.006650247213273259,0.040732398832493556,0.1663262611014042,-0.053311508468169906
P4HB,-0.013119249542728305,-0.05558476642500729,-0.028577410797370837,0.01388106903136705,-0.02587689008660964,-0.05703696755754484,-0.19835784578787533,0.007703200179801353,0.02911320524613578,-0.0009130233569187964,-0.031049215515502927,0.010823688397659629,0.022617759225229274,0.02316402660127111,-0.09229109694759653,0.06054542158315581,-0.04115973340247266,-0.0819690866539962,0.011932956186345144,0.11464507046743207
ADCYAP1,-0.02068098797274801,,0.0038658807908796915,0.03910939459785349,-0.009786659439114567,0.048799650159188766,0.05219556833710251,-0.017668001765628084,0.10453789350859138,0.02341214705010619,0.04348961989762424,,0.06569994487200277,0.07083291565758881,-0.04555810129324025,0.01905037118290117,0.044541263710474385,,-0.0035909947584708605,0.010635622100115079
GREM1,0.0566958108418216,-0.015670833925327327,-0.018087515510629246,0.03431400400315707,-0.010815016171948912,0.018648723548402173,-0.04491128307229903,0.018611143217817008,0.013102072783837314,0.03462083870135423,0.042423680766775856,-0.059486049509891684,-0.052377181151662344,-0.04903811584381172,-0.03149807065006436,-0.03706279790661959,-0.003536853598061529,0.0024611030765783136,0.1288245685677751,-0.06972578170714316
EGF,0.062213748273517895,0.10196783890304424,-0.03843953227695107,-0.024939381162616167,0.0004799437578940155,0.012141729568984289,-0.0469600191237448,0.050679104168413175,0.052270978721729706,0.038942618808637156,0.12254959493629744,-0.0453780764376105,-0.05735887198930106,-0.03569513034874339,0.007384482933737663,-0.0038992610479567477,-0.026056977749905078,,0.11779786849549716,0.12426980106301644
VEGFB,-0.022175496899010633,-0.042294824221381706,-0.06059720401304954,-0.0536340363967132,0.009782504706912248,-0.0834139244164293,-0.10596388080798513,0.031664077878472245,-0.0036672599348211658,0.04371154344001922,0.0653938054302385,-0.04899146644669108,0.01622190387249013,0.021642560012083555,-0.04995423813515198,-0.04921391530374067,-0.02445667032545333,0.09165483718884258,0.019774921211874727,-0.00878462803962456
FARP2,-0.01405298133627848,0.06172808920796657,-0.03179919738333298,0.03984081141170016,-0.02109095625010096,0.04375001183120488,-0.1231212474444169,0.011856357737409293,0.07112750915451993,0.013055045933089263,-0.025086821965742943,0.026515479418005798,-0.013653046684836098,0.009503430046423136,0.024916142700172714,0.014250541442011296,-0.04760410377569526,0.009152336780340066,0.17062856854416578,0.19382813795406037
BMP3,,,,,,,0.084884773640848,,0.02952987301112804,,,,,,,,,,,
IHH,,,,,,,,,,,,,,,-0.018380813701506935,,-0.020444267287466355,,,
LAMA2,0.02390156266279893,0.14712202076719377,-0.0038577571105657318,0.04720125675179485,-0.03239519973302635,-0.04906621293613355,-0.12442766820259125,0.020546346695761563,0.10849465784061067,0.12429048690077574,-0.009676057604435975,-0.061278816587517965,0.017884505029496418,-0.03244511381840941,0.027084526587550548,-0.006962457597023745,0.032374963863575926,-0.053104477603326324,0.02202170825972599,0.01867993295091465
SERPINC1,,,,,,,,-0.01926413605964468,,,,,,,,,-0.020189742966895224,,,
NRG1,,0.002364490366820039,0.006084838554180991,0.0016439924885539737,0.076600413976987,-0.03203551851275397,-0.01006660778874694,-0.0031603966114177374,-0.04649050708456094,0.052272972290631985,-0.029728635782355115,0.023843721392641452,0.006533079889180885,0.025053958056395043,0.029491449124946178,,0.017818262489879614,,0.12398131231499465,0.0853067745793639
SPINK1,,-0.10741163683825664,-0.03847629502308426,,-0.021444943992285893,-0.028322764002630667,,,,-0.043774981849649085,,,,-0.02695939669501659,-0.03875631833926917,,0.005856554092335818,,-0.08469026695954207,-0.051023907975838126
EFEMP2,0.044194351955693864,0.09264397285462087,-0.009323007397141422,-0.06645905854483489,0.023724971473295983,-0.0037359250721288417,-0.07735705784280021,0.03996768168013066,-0.01006331859860218,0.06831190771318688,0.09359491921340116,-0.06372996629018451,-0.058027123205232865,0.013934149538899342,-0.037571547813997096,0.02172383906314652,-0.006745748138315691,0.09646480854584231,0.11332489452089052,0.19158298637135826
SELPLG,0.002764202476944685,0.07414364626899209,-6.0077677215660504e-05,0.015098057031556117,-0.016257132597322296,0.020774696122396873,0.014970931879258752,-0.005145005344763448,0.09484911361363103,0.055074440598003795,0.02391172601741652,-0.009783394439070595,-0.0032741472919654555,0.08728284514943971,0.004940624712032615,-0.024972355567891482,0.04810008658521716,0.008545686660781714,0.10522897613845249,0.07304338791257307
GDF6,,-0.05367520929211595,-0.02182881077711535,,-0.030662594353804303,,-0.019643180622878172,,,,,,,,0.009467088284915643,,0.03819467578667269,,,
HLA-E,-0.06089673898776118,0.020368449888067946,-0.05561698627403143,0.023913435218176855,0.01968481451411185,0.052702196366848156,-0.12441254792506186,-0.028013144851635658,-0.0013115838554172443,-0.02605092054684868,0.015185659678963438,0.08013794252102409,-0.03434948338230629,0.04370805705478642,-0.049260833039245694,0.011761010449134447,-0.023463504767643854,0.05267453823065295,-0.011574807145740794,-0.15079071079303205
PTN,0.00039991580872031476,0.32153608414525303,0.08795105908567286,0.060073390212139546,0.09402189672325167,0.03339715007276254,-0.22374389144705345,0.049415431528709815,0.024672294271275024,0.04495447014283119,0.03748099385282377,-0.13220072620116266,-0.06365282268971499,0.001764666786965419,-0.007299457477751394,0.018631029201511336,-0.07955290245264998,0.0732198709255753,0.11960588683604095,0.2936029209155318
CD274,-0.03649925535021237,0.008258173677120282,0.029254225962104613,-0.024880079476838894,-0.02656762689267039,-0.044780634862201824,0.0009181113243491174,0.02425089248085317,-0.036095361801781606,0.0991530542078784,0.061068522641027634,-0.06268266698746623,0.07524875279702552,0.06743310320027149,0.04537693169608886,0.014548592344627497,-0.007860185638778015,0.12268838974762439,0.14619600688199677,0.16139360470023112
FGF10,,,,,,,,,,,,0.1118608471224107,,,,,,,,
CD14,-0.03959330647497371,-0.00808588932466683,-0.023032274884809106,-0.024968975766799618,-0.0012133296864764154,-0.04511325374624281,-0.13366261757484324,0.044416600236699834,0.0007209200753519932,0.03544221198815592,0.08744079103327726,0.1261512188951714,-0.04474232652023591,0.02728457520161172,-0.035155038776209555,0.018192689018556897,-0.012710855841428198,0.041597714999247797,0.08203680442601353,0.04613313767306131
SFTPD,,0.031063448974868457,-0.020748190757044354,0.0032763796790388345,,-0.017786447881908817,0.13491772807554364,0.009023834903223905,,0.049263138671175766,-0.03817113882860379,-0.04547858375278989,-0.02164181031338813,0.05883852709532104,0.03126286337574604,-0.01598531819502513,0.06184016089331621,0.03131651849919797,0.07176590140375423,0.05702719860115591
SLIT1,0.019299023729108074,0.20328118517686403,0.029940468803362465,0.003964462761436781,0.07299762901650636,0.023251327739078065,-0.09588012781609637,-0.05736409892498293,0.03881397990656128,0.08009276145866018,0.004053615778012064,-0.09906095563839222,0.08659926641815874,0.07127492209128161,-0.03007024895269245,0.03713748315445442,0.028000554353510187,-0.019128592376801347,-0.010313434942363718,-0.06519626745559978
LPA,,,,,,,-0.048677539173073166,,,,,,,,,,,,,
CNTF,0.0571995493385654,,,,-0.021574703925574184,-0.015837971800915163,,-0.016421102825687175,-0.01970777010507896,-0.03172095820627135,,,,,,-0.03414463623777741,-0.02069584467719447,,,
BST1,0.02524837623183263,0.014624495491630266,-0.001962895120577007,0.01400806376890192,0.002941427377855714,-0.049187201195206344,0.006074449517901687,0.006725692673260481,-0.05736970000545273,0.05734613409391079,-0.025116173852358824,0.01665334677067798,0.005701505844457425,-0.03923172941625341,0.05590401218915309,0.03924690120600704,-0.034575521539854055,-0.039794417173998134,0.15040628852155596,0.1367647707480439
AGTRAP,0.022159434791264403,-0.02492886750046456,0.008347304064946609,0.02149354866110245,-0.002213090066357596,-0.0667477702969318,-0.07393139717548695,-0.028913803059938004,-0.006005011780058954,0.06602670093160139,-0.008926552755311576,-0.02408070957661299,0.014221838561331947,0.03780147756892669,-0.006412053168574878,0.0015694874667647595,0.0015159135991379177,0.09674943604738681,0.10369100800417357,0.0979673179631246
LAMC1,0.005512470782230015,0.07495360204035643,0.0029625837375570653,0.022556336832631127,-0.0024610212540045998,-0.027563731090965504,-0.11674861465237998,0.03133972814579093,0.027529319221473482,0.024240609393004302,-0.058392190527923826,-0.10333160917907262,0.05183334756151884,0.06562828757068069,-0.04082166632835732,-0.0020470349843300746,-0.024979497044553524,-0.023970784299400992,0.043297906641707705,0.05076079276305218
COL6A3,0.008521450251717046,0.056312928524274455,-0.002945852680657497,-0.021053789351360017,-0.03804531322824932,-0.03200350929380381,-0.04083192930777441,-0.025258263507675877,0.05356089935257372,0.004317517014668939,0.005788428840748168,-0.0427106653974974,0.052869902478685206,-0.004675154538386552,-0.024062855492099054,-0.0621734051943525,0.009524693267090111,0.13052616425149402,0.008634587136452536,0.07951703985632037
FN1,-0.008806114051444257,-0.32190796435546976,-0.0201268140734048,0.0017043552623075243,-0.059343697113832736,-0.07785877013239229,-0.20427099820337166,-0.010963291653540345,0.06887492260419441,0.045964331268402304,-0.04516791498301688,-0.06767343038705176,0.034634600183853725,0.03737715289723272,-0.050862584161858494,-0.0012956059589557007,0.02727149093988974,0.0055862015853904165,-0.06649094723639244,-0.0721251780526136
MIF,0.052282784016606465,-0.04516058768828449,-0.031495877035216786,0.04594396385209828,-0.026394168128803113,-0.030325667760518607,-0.05771993632694338,-0.01612887867269172,-0.040025781451809773,-0.07303241058083482,0.062333154632871535,0.05157182101451032,0.0831900764378475,0.03498633464804813,0.022191790364231405,-0.026644734614707774,-0.013746326376100277,0.017203880679764513,0.04642205398860848,0.1452140803791641
JAG1,-0.045300434710025476,0.07423679893071426,0.07719208920566713,0.048137161769616216,-0.0005140286738312785,-0.029753145741040227,-0.14734019152060238,0.02746722277277287,0.06646283487662923,0.11291084603170863,0.02705847021179566,-0.07130080146744407,-0.021171461680662404,0.033323306864739326,-0.02287881772063406,-0.035122434454653545,-0.029844086485277643,0.032149598973890844,-0.023726661967238865,-0.009253926442338132
NID2,-0.0038086618113864212,0.03481178555379695,0.0014713436630628977,-0.026629012966965834,-0.013474463126625837,-0.03872229815048281,-0.1721780571321923,-0.0036794536066819387,0.04126218491667359,0.026014939036264135,-0.09340332549949014,-0.025601103379745412,0.04365578992074853,0.06034385261099587,0.016314887557207385,0.03162750660145061,-0.03688037659599363,-0.016386891996876762,0.05035546563272103,-0.0017180938345497843
EFNB1,-0.007747164909463611,0.14921782873187908,0.0400269098009429,0.036720487331879555,-0.020111299901039294,-0.01003666597584069,-0.10908765833157107,-0.02923957928470556,0.039264863101205756,0.05724928082226937,0.05552746794699386,0.10131633356720388,-0.07904212673200349,0.022965687828665347,-0.01418572744380918,0.08651942698802259,0.010459565509563212,-0.008413913547446757,0.08362064569630989,0.17550329548241797
COL4A2,-0.013340508267238146,0.11733575306721683,-0.002945308949371522,-0.04401704007306494,-0.027601768882936393,-0.020620424954929842,-0.13942116982448996,0.01079136464499631,0.05208386965201415,0.10206176823928804,-0.052793948754368644,-0.1210267491702827,0.08927592582720667,0.027135782119937214,-0.0045989368532312405,0.02790055792803265,-0.03670419107669378,0.01043590654773013,-0.0402390256882919,-0.03929494079369186
SPP1,0.020403978014148033,-0.2923513712227504,-0.015573908161000424,-0.05493863896378885,0.0036140739529918506,-0.02811243075235159,-0.31289602262438204,0.003377736842658355,-0.0224617893128584,0.083083742132199,0.10003537561064162,0.18062193324844542,-0.031794137366942705,-0.03904979872788842,-0.09861481479427096,-0.055737353480957166,-0.08977527370680959,0.043101388657965485,-0.030823964787972065,0.17079448131580313
PODXL2,0.07873911795000532,0.1116462234410848,-0.027800627773141438,0.11713428712273614,0.010803185376172395,-0.001585050259095613,-0.11462320042741848,0.029474378109919576,0.010518143524827054,0.04556648746663705,0.055965005529770025,-0.001866888279443161,-0.07934600761292349,0.1173835657194204,0.01467521477328467,0.015497464156402746,0.014912819574334905,-0.02142766471651743,0.0859425451071396,0.01207284172678273
FGF9,-0.001125722491812444,-0.0006201698515086061,-0.012887470815020658,0.04219445555620303,0.057735568217987664,0.03957936362233724,0.056753259782155736,-0.024820369944213244,0.042804257162657865,0.012393992078551191,,,,,0.01960809872986416,,0.012043979257059056,,0.13168880365468144,0.030067197187231238
ITIH2,0.011998912615353458,-0.02674371531855036,-0.02173247390202386,,-0.028824637315525876,-0.02413822240121539,0.03824527969097367,,0.0010296871440300395,-0.013771828001029952,,,0.030399960597651654,-0.028122088401212726,0.04430625489902584,-0.001938474460830329,0.01522919276784157,-0.02804674254705559,0.05386048477716412,0.14979022958478413
ADAM10,-0.04065752916230242,0.049106820474473935,-0.017638489864411747,0.02723345949474205,-0.035851692332729,-0.011685928768174812,-0.07953329366883292,0.07206686610496058,0.03132032500874451,0.11422470107851616,-0.014453096409068056,0.042113110024352536,-0.039022095561598975,-0.02229346058946204,0.007291882243527155,0.04231501487512417,-0.02897260976704108,0.011427762552030452,0.0446967706626764,0.15212448190171624
CFH,0.06511976153840619,0.13214091284133722,-0.012508940162098501,-0.033082830899363286,0.026349902484580842,-0.000841992309387524,-0.07851539853709921,-0.02833501198403681,0.07397658142138791,0.027787540238136805,0.05656999793408337,-0.0950867792095246,-0.0027180370875824517,-0.0354857844055094,0.018070868287401072,0.033842291985097965,0.010760420120027734,-0.04469031873550489,0.0954156019834356,0.04418940124132613
