,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GNAI2,0.05174194976633037,-0.0036235221356303374,0.023134865026335508,-0.03157740309154258,-0.020703011461045435,0.06915272228321274,0.042579566137772994,0.013155010759301151,0.012440605721218488,-0.054570802193025035,0.07259133189503286,-0.013011834772715926,-0.0033355575398581762,-0.005759610857581932,-0.057232733624104984,0.07829335253346259,-0.019589609797046055
HDC,,,,,,,0.07498420583211741,,-0.01593516989429868,,,-0.03879362792359267,,,,0.008877311552841011,-0.01898299785169219
COL11A1,-0.02510270724789375,-0.056608567639270205,-0.03556523935274986,0.04317364427229796,-0.02564058694664516,0.10837603132306495,-0.029494383697260956,0.045502213733033356,-0.006212977577656874,-0.01814576946077677,0.0759924965731592,,-0.014678484381857877,0.02539887641181424,0.008369269623676248,0.037430023380423005,0.023816123327394984
NUCB2,0.01171792622816831,-0.03778087842038894,0.07051738962618072,0.013964437911513158,-0.024122321761941477,-0.02883031178768429,0.032592493040061274,-0.04717183712445008,-0.03184858961862817,0.001824125166133416,0.03826005089933006,0.059124308320183484,0.06279997778832466,-0.032049899553549414,-0.02684383790935141,0.05790086744390234,0.0022707808269097495
FGF16,,,,,,,,,,,,,,,,,0.1718233849651473
CXCL1,0.017245340694319062,-0.01971581803135426,-0.016533004417378712,0.04206689521675512,-0.02445372984394354,,-0.025465448535309257,-0.02755849142560944,-0.011911812617627407,-0.03758027381995495,-0.026223786529831816,-0.05646187658979534,-0.0009330584196145157,-0.047604461256940525,-0.033389813154444725,-0.005054085956778494,-0.026181906302591883
VCAN,-0.04779164892180995,0.0021838516563321177,0.06204647116597601,0.0145289899083581,-0.053338808979201645,0.09607097182572129,0.004006604821082206,-0.006978280378597645,0.019001284569728317,-0.0122882146976528,-0.00968797152541799,-0.011150193760114259,0.007816826248917167,0.03543394889240216,-0.009569462163699412,-0.011637484985481497,-0.009684428201075717
MMP7,0.007384195908296211,,,-0.024350911108118357,,0.07069741222107473,-0.015852875462240464,0.07791941019739743,0.027505211515684386,-0.020874055532645423,0.009241428178538801,,-0.008574720205039412,-0.07771531218280642,-0.00890601597795413,0.019854053534421674,0.04902493120733276
PTPN6,0.014058758266490192,0.007981787679106848,0.061291370430701646,0.041305207672983145,-0.05570613292131295,-0.028915092630554372,0.06026339981518133,0.04620712245253276,0.0018300791919178656,-0.0251320510011021,-0.04279928418044009,0.012325948946162976,-0.0847188094517824,-0.010381302404865017,-0.024180197971886787,0.04542802799272045,-0.03402807928191572
PTGS2,-0.022657412709344994,-0.017595333376532227,0.0028231663045540766,-0.056642440893325166,-0.017421392099817724,0.019951300791652155,-0.0168994028896814,0.013659123183725181,-0.013246599496954854,0.03940984411582967,-0.03400328088454698,-0.020813695559904713,-0.012399239030068735,-0.06782338708628635,0.009716189383433122,-0.050547459418461775,-0.031593233739249556
XCL1,-0.024033227401959168,,,-0.013326839151827074,-0.017518147871374967,,,-0.005392837854064574,,-0.027380821532717207,,,,,,,0.025266500350761608
CD58,0.024883300200158436,0.0017167909873342967,-0.018155444058520886,0.022692179299340923,0.024511997927110944,-0.025924061976654127,0.0854231881934865,0.032788008032510814,-0.026008596476870052,0.031026832560437523,0.027255271081282145,0.031548362705703846,-0.05181042528763614,0.03358398405354032,-0.019522032851759092,0.07329802535289869,0.021826484336743196
TNFSF14,-0.02421595420605422,-0.02056294821894076,0.0217656319295303,-0.03874130724477181,-0.025022112191416583,,-0.02134849466340415,-0.01399187096799477,-0.011634706482974962,-0.0594568378514279,0.0698192646057305,,-0.021706379541709064,0.10138973492581381,0.03473805530221246,-0.001412112227897904,0.010314366279913962
CNTN4,0.023186635577520053,-0.01609661026956311,-0.01928880881972797,0.07179202993003704,0.15429629815308138,-0.017991991314002625,-0.03301145500024751,-0.03332122955749607,-0.024264960718009473,0.09084275960567864,-0.02911886489400502,,0.02423955268809567,0.016684839149734995,0.029232460156240953,0.0360739349253463,-0.0330473171134931
NTF4,,,,-0.016857867913598248,,,,,,,,,,,,,
INSL3,-0.021529336203125176,,,-0.012248527742509509,,,,-0.013869787141941193,,,,,-0.0241402012373804,-0.016484290503362045,0.0030284631353027598,-0.02109156281478653,
BTLA,,,,-0.004848711420090356,-0.018263252333304343,,,,-0.014857918115277514,,,,,,,0.02201894915590472,
MFNG,0.07193484594052697,-0.022769129043413966,0.09174689647991899,-0.01580248795690548,0.01635383692754053,0.020153780948055467,0.06707119577025762,0.020008976646321973,-0.026028938795937127,-0.06459829173920112,0.00971690478813779,0.12775273850849794,-0.011720511798680871,0.03294996849263701,0.006614838481268872,0.07124248037035293,0.04402315016386101
ICAM1,-0.011700967614999076,0.03452645284444029,-0.07419828568814782,0.025752927551888363,-0.024539639108322398,-0.013092622673057842,0.06799768593147443,-0.008986430245070847,0.05052151487834482,-0.02951353276310159,-0.023316253925801035,0.03932172536225195,-0.0178882679568765,-0.013961804267950503,0.02280145320287092,-0.005871552161852634,0.008917160867994498
PROS1,0.023553916462270334,-0.039202799352925505,0.011843167514035453,0.03624093524421024,-0.03778403661964794,0.12257822429536076,0.06167145180764897,0.0377680973726979,-0.03519016249271375,0.047240907183487495,0.03368085890068753,-0.06366584757096252,0.02323559878084634,-0.03087316696129764,-0.04827521892856053,-0.026192267995142456,0.024571815087876054
CLCF1,-0.01916040264795977,0.010007383117678957,-0.010343851692906516,-0.011830873994231855,0.01737088062740314,0.1993977282383257,0.00022169784513327337,-0.02219492004330232,-0.031776074663448825,-0.048013290002248875,0.015241768599684876,-0.023236927489615113,0.032572594097725234,0.022205096780022377,0.0010762425215987816,0.010042890887578948,0.00026439023048950577
PSAP,0.06185532570252077,0.025399363684216917,-0.0013841862852754538,0.029412014080177545,0.0236463107504117,-0.028158334442448127,-0.06542624529427875,0.027430377086143248,0.027616072880084302,-0.017401548447460894,0.00825902817091321,-0.021375776441355382,-0.06734273489106063,-0.052843843400040405,-0.018754834339440127,0.03784272531796761,0.06985745158871294
EFEMP1,0.05624768895426958,0.006742498513797973,-0.04884428409863173,-0.02725851589137816,-0.04905025603706175,0.036812416915635415,0.06763369384723632,-0.03821229628269256,-0.0029912536243191967,-0.0764541431928002,0.027167789425974663,0.0353364650575566,0.02673527217323425,0.010919074983129756,-0.0017263123849184231,-0.025306601362607865,0.021958507600951853
C1QTNF1,0.04499821348025032,0.00877805041709404,0.08734462657890574,-0.0279336010025348,0.01572954720898898,-0.0346354650109306,0.028887800299899805,-0.0008334613216354683,-0.014085467132100717,-0.010421240002220767,0.1014576915526825,0.0008250251602839431,-0.022387938798834734,-0.05530989684509403,-0.09189419019206156,-0.08829179464850674,8.863651841728768e-08
ALB,-0.002061334506748983,0.023457205241064233,,-0.021745512311935996,-0.04313938534640165,-0.0160641111707131,0.06017663607811336,0.020844081881937242,-0.013214569229491317,-0.052161965718205985,0.014095895200244176,-0.04352264870701602,-0.023297175032460447,0.015404004707491401,0.027423837359443867,-0.02384950692946715,-0.006890354234140999
CCL13,,,,,,,,,,,,,-0.016113318287977987,,-0.04113117663466656,,
EFNA3,-0.014613457479628786,-0.06370875455645582,0.02149007798196884,-0.005703853166266406,0.008397476397348816,0.01792585257413689,-0.05041289042560361,0.043753383658044855,-0.0001718251698100482,0.015034870453598016,-0.039817787422603335,0.012707849425641599,0.01581786114705135,0.05400050505821775,0.14312701377206638,0.02756150946031196,0.06372304930941494
DRAXIN,-0.04853369733771431,-0.01596447871435255,0.028612523030785063,-0.006353151518713357,-0.008368326799677441,0.010558807877015014,0.055188965301972474,-0.016735253108920153,-0.010610650628094628,-0.009618416241551865,-0.002521320977892962,-0.0052678625294435445,-0.043555410019230696,-0.0740682522413182,0.018518365696188834,0.12461549475124664,0.08146941761065499
RAET1L,-0.016771561992714512,,,,,,,,-0.012708642068121917,,,,,0.03143937605444626,0.06686436665324087,,
NPTX2,0.054856958097974695,0.09505145953526943,0.02460646117094977,-0.024238203571998688,0.10786445525543754,-0.08484365664488126,-0.08849237326959238,-0.01025648778581622,-0.010459464628658998,-0.03153305102004622,-0.11434090558187215,,0.020007260273623356,0.04966365773171009,-0.08723287678762887,0.03753912053266329,0.03151978633922493
FGF11,-0.006677184496561806,-0.006907178612281086,-0.04428913052855409,-0.003311266578025465,-0.02308062571801996,0.044929193684835105,0.024571260919555898,-0.04790451275494168,-0.024050066566846117,-0.027449982118575772,0.04887392083493056,-0.011327129835603663,-0.030826280102113957,0.008504980414673447,0.006118293329711099,0.013734591490923362,-0.048427163700545006
CD59,0.053292833005052616,-0.04720497999795785,0.011243282765973497,0.032707217429757456,0.06216552410207056,-0.07007679198605951,-0.07477453904295214,0.007671674262947061,0.017486291461547915,-0.05683305159809343,0.1265609867995424,-0.0017079655958380173,-0.07186328449334858,-0.04484642235040157,-0.07374929792962819,0.07730946549634356,0.09896584227941216
COL9A2,0.0866930742919219,-0.05197282798703791,0.07505313032344016,0.00607673047149197,0.024128248734343646,0.05588592417886351,0.015096134482435046,-0.0030064730394251706,-0.01917522506834777,0.0239183538855414,-0.004682258303245549,0.08878011824425244,-0.03861927336782405,0.07072372215214705,0.014635521761823395,0.04124162536228705,-0.007874610527648816
DLL3,0.03894920133630253,-0.04658021921231755,0.03448005301620902,0.034948699847224776,0.03859462681113414,0.1075975996963817,0.03327726436979677,-0.021436713710380337,-0.01215560422691984,0.05363525889399101,-0.1131824045708097,0.007482177438098548,-0.021746729622441847,0.118380477689835,0.059034415992180435,0.04254854610074699,0.12834925444932427
FGF5,,,,,,,-0.002989409183013459,,,-0.020075673820384228,,,,,,-0.012580743336139746,0.0843564187234248
LIN7C,0.02487868500191517,-0.00654066367072882,0.026030763088935687,-0.020207152395271884,0.0050446002799108755,0.04639507789361066,0.011424544417534254,0.06548601870504549,-0.029777014292101788,0.008651204695607553,0.001820895397555674,0.0009038791312577068,0.017302713777340807,0.04473974709493048,0.06277498964199944,-0.021747821954279836,0.047366697655980686
GDF7,-0.004540251552516725,0.0772816620190515,,-0.02185494945991295,,-0.022946506170386297,0.024080162368588426,-0.03171173183744485,0.08649712448083982,0.053556547770013514,,,,-0.014305267643818904,-0.02980923009973953,0.13984082107147947,0.038854637601246515
PSPN,0.018621127160772605,0.031135339436084215,0.04065014470916736,0.061132921008183926,-0.02796562166573873,0.02666323429049383,-0.03681414349081361,-0.012506271654183358,0.02956070825171473,0.04475385246728326,-0.03262671286711983,-0.06425754908972806,-0.050870541384243975,0.02336193605579501,0.02249034574006588,0.034784074750769875,0.06261071289847316
ANGPT1,0.08928868762870779,-0.02602366056033592,-0.019713623358328762,0.045002646011193276,-0.03442236851797787,0.027177653216250906,0.04952863582136425,-0.010223471326956302,-0.00915444344898019,0.00897181144500059,0.006208125055925928,0.0762439405262462,-0.03512616218762337,-0.031545711422756056,0.08684451264025743,0.00931641176746611,0.014066650054055316
PNOC,-0.013215069109342014,0.009605741024887088,0.011834947415527916,0.04181622276732121,0.09655992651133127,-0.07890964703319947,-0.03748029264595602,-0.03562807106667234,0.000446098428592107,0.054287280115176355,,,,0.03847064849091548,0.006532768358876464,-0.021768450837013422,0.12750631051041053
L1CAM,-0.04781752627899297,-0.009048519316809835,-0.002515629274267507,-0.0355903161705617,0.07899444194976597,-0.010031187301234135,0.005759284822028236,0.020144429704809768,0.004632055241323061,0.019674686381488254,-0.01629464729875467,0.02346275060270946,0.032272660854989664,-0.060917554451987904,0.09826292605130296,0.03561843188353111,0.08882235168935411
APOA1,0.029386422585663003,0.03229662501697603,-0.03960322376903776,-0.0036691662525858357,0.022535847156469918,0.03962009654337647,0.004809329892142533,0.08676081432796609,0.010869692409039275,0.12833722529007688,-0.0831211557287275,-0.01882496071697629,-0.04363095145029362,-0.03790470499144312,0.029422710417870288,0.06657411411658457,-0.0119859794823861
PSEN1,0.0037788107403951238,0.004517208404506157,0.028624998314599,-0.06000373014489364,0.06345443719419251,0.057690934511340684,0.06433009979586181,0.01391140386563138,-0.03014610758397734,-0.08710730588813492,0.07137945255666867,-0.01913215280422402,-0.0015827605697041494,-0.01552815535498992,-0.023205424248669396,0.04870968017475713,0.005849572022836194
CALM2,0.07120224503942144,0.00044112022604837704,0.005520152737742933,-0.007943611031893581,0.08441446354152114,-0.08809720163938814,-0.09037485063636451,-0.02363508178928461,0.060810242608918215,0.09721879989232837,-0.019622143838538494,-0.05888326720044621,-0.00260486147371998,0.029729974393816277,0.13748909311650756,0.004748802983351134,0.05815176574350911
CLEC2B,0.017050641959819507,-0.03166656677018657,0.010184601403540225,0.013648465371243607,-0.010275359462851737,0.002507519390094006,0.1160533228707387,0.022939490255060226,0.04040608216346068,-0.028415861998775053,-0.0018524386665109691,0.023198776772282933,0.13911424760887908,-0.013577851636197182,-0.009367622345536068,0.08312065277469792,0.010772310831064447
NTNG1,-0.003245042834252563,0.032950110682465804,,-0.006979737929136796,0.07256201060811482,-0.0502768412891214,0.03558810778310592,0.06768666891306502,-0.0037037603552853176,0.08799415095749702,0.11418053135419028,-0.030092444510772698,-0.00853755368627074,0.10358949516043928,0.0059295061226367985,0.036548104126135524,0.033863069437115735
LRIG1,0.05023088995856001,-0.05921151823464473,0.05443657346959512,0.015093298795164021,-0.0468937817086809,-0.004075132325316592,0.03546703116494882,-0.0018289628349375253,-0.031821400048404176,0.03175975517298477,-0.050720793344958486,0.08575235719945039,-0.04864817392143113,0.0737546037613445,0.026195000518120584,-0.018799182880960802,-0.011080967192131636
CPAMD8,0.019742445314674416,,,-0.014487822741778945,0.04253048822034651,0.01706596922493498,0.06453639785402386,0.07439907685658172,-0.021534878828923087,0.04338709057860898,-0.026223783087524516,-0.03879359023371287,,-0.016070812897000894,,0.03410439619044272,-0.020575967235102518
GHRL,0.03501876796733921,-0.02190869183862023,,0.023697490301206027,0.02265672629150168,-0.017077430277647437,-0.021747806075605596,-0.0059205536709498715,-0.010610650628094628,-0.022390116558630713,0.09336021499447392,-0.01433830537824398,,,0.0025317154608145293,-0.016775234495090434,-0.018137929211588143
NPY,-0.013678403424835655,0.0015419539937850384,0.11640264681373078,0.016745932309224405,0.015164886317150034,-0.05243772579296815,-0.05337005216187439,-0.014867151846591348,0.011755274833328028,0.06934708815894425,-0.030623699853555304,,0.02284730030009319,-0.0466093046816482,0.06750136312023493,-0.02663348531743415,0.09015466371184075
MMP2,0.06189386874141022,0.05468179192357165,0.04545338589066403,-0.02243445529101939,0.02657559519892177,0.05725197424167249,0.09844052449002744,0.0042578651693139435,-0.010013585589382357,0.0028068986924213277,-0.0240860669654604,-0.04791803923987422,-0.09157906652594074,0.042226157182580305,-0.029863717235320553,0.0703947348595443,0.09374599414207783
LHB,,,,-0.012617799483916324,,,,,,,,,,,,,
PPY,-0.004136775942291444,,,0.030269182980414654,,,,-0.011243783146552893,,,,,0.010412460583260712,-0.049630831854399884,-0.010957040519556604,0.022493437345225627,-0.007995308283500745
ALKAL2,0.045238033364679325,-0.013864258589941642,,-0.012434482537803684,,-0.012705831320334968,-0.021718717839976705,0.036683867462844945,-0.02821248549222023,0.015868880357077682,-0.041920037175163335,,-0.02639044513521466,-0.008821165687418982,0.06271258810047112,-0.044553219855067876,-0.062414379721057255
CSF1,0.08367220744542225,-0.05383978736296068,0.002166784842440511,0.05943323240905436,-0.054030526908644905,0.030471529150650215,0.0863143231780997,-0.02416604842274935,0.028505885394044524,-0.05247313653076897,-0.005173687123147243,0.05069038084784256,-0.007856006380566775,-0.019245787630721312,-0.035574404284408494,-0.0036467851166276225,-0.03703668145398533
SEMA4C,0.09036270214843108,0.05457696921505015,0.0707087676324174,0.023517804990497864,0.04083199278119197,0.01176768581228718,0.0298016402127634,-0.029384380471549575,0.0032163203980653705,-0.08595743319097186,0.02421248191626858,-0.026947949992413046,-0.04104043985223301,-0.033404363028590456,0.05617866235199977,0.04170318545170317,-0.015061593033080242
BMP8A,,,,,,,,,,,,,,,,-0.018930812968351432,
ICAM2,0.09315106325203422,0.056452615388764685,0.06488065846961061,0.04808146706124335,0.04791514111911223,-0.05504396047795753,0.02241337896282706,0.005506724875359593,-0.047665626146810365,0.01382841831232952,-0.008544104955593382,-0.01654513711402155,-0.02125351832818183,0.12499844614601852,0.015425672426416969,0.08610196487848563,-0.04331444640702084
SYTL3,-0.06166888238720745,-0.018784234661293933,0.08001351086766398,-0.0356473018979645,0.007516995354045994,-0.022064115150729244,0.023208894401559262,0.04875511155843464,-0.023903912507183777,0.04067874072012955,-0.04504469224736662,0.09919760758878503,-0.027118315119563884,0.022727252955503045,-0.030319885357076862,-0.017484209010003058,-0.048682928507376884
IL1A,-0.02530459836801042,-0.027664246673236078,-0.03272673273643737,0.0021242578538035553,-0.04601629499563901,-0.022946503156048403,0.023029451992198465,-0.029427838654811918,-0.010499095305728958,-0.03807672364795636,-0.02893724328270773,0.0652549610531757,0.03305433105368119,-0.026721416444820963,0.04338096402935498,-0.0504034360706894,0.09582090883964521
HLA-G,-0.025807429160136387,,,-0.013326837948301567,,-0.012393738306930382,,,,,,-0.03399155794790527,-0.009224829989474837,0.0008831484523130463,-0.0006925044218722975,,
PGF,0.13611447691766734,-0.011467799092198023,0.044162564786593264,0.0714773209157803,0.0618912172737821,0.005736890521959295,0.054719674400051446,-0.04046406766756607,-0.01918591999137019,-0.06316983978233301,0.08493378066466979,0.08500317745062963,-0.01440999816643708,0.029663506897519162,-0.004610820629145603,0.09106996726752582,0.03839071812333929
LGALS8,-0.012353936844897608,-0.04563660244385941,0.01802018684022531,0.05097478909685223,0.024733466040620516,-0.012611487676790318,0.01997271771640656,0.008845912956155047,0.0395656710527974,-0.0015555030421508021,0.071019378020653,0.02960912103096844,0.03592749981952592,-0.002307996954995524,0.020376032853428278,0.06583349963818268,0.06829791324280159
DKK3,0.05806244669308181,0.0172695388355782,-0.005730987374381044,0.05795802303161916,0.0637029095358251,-0.08280164853642623,-0.09819451208800388,-0.04572267481886865,0.04145817932551437,0.08017719140031765,0.05873192258617308,-0.044294456426115916,-0.08532456618834389,0.039271043958511,0.02430065029293876,0.06602543197809105,0.09148646111530713
COL16A1,0.022546581186217832,-0.024571689876053848,0.06115348853752679,0.03345176332321584,-0.011987273635290297,-0.0020396161260926543,0.02017669608396266,0.041561517672231624,0.004293300807481423,0.019879964428821475,0.120797350521475,-0.04573852302993602,-0.07043116743449572,0.07604638044219306,0.04106524564294582,0.05317375859166792,-0.049053785309255755
TPH1,-0.018949207226933225,,-0.0230393088993876,0.06202532794351651,-0.021833548512686353,-0.013132894050250166,0.043101346836315994,-0.02600451103360653,,,,-0.03257764187106097,-0.039041245451472896,0.020994191704003386,-0.03091398572358776,-0.020187881187564687,-0.004705806025109721
TNC,-0.023082795196073008,-0.030770334433981326,-0.040595924804268234,-0.0510685268818484,-0.057700283091636724,0.10948904791955555,0.11846053946648356,0.03964274694955315,-0.017688438762260426,-0.004023534924779885,0.023783628477028067,-0.01538808628137087,0.012471046027879218,-0.030646430351396043,-0.04015417798340813,0.005748360426536934,0.018874986379019635
TNFSF9,-0.02313276522427731,-0.023184201066064405,0.07565632127951005,-0.021854950930004453,0.07704114938001941,-0.00566842971377064,0.005867554121440007,-0.03534523820376528,-0.01772299095229456,-0.0005197890152296194,,-0.03305478875842111,-0.03960237055393072,-0.013620228003769788,-0.029315949903484028,-0.029959404349809197,0.0676412784282404
C4A,,-0.013662605396087261,,-0.014959133470254824,,,,0.174608030276321,,-0.024159616760893197,,,0.006149484407439406,,-0.030123617502754652,-0.02549323278593253,
CNTN2,-0.00927478552561559,-0.028242377658196982,0.038171359412529436,0.012976981297398472,0.047372148800820475,0.023944460245950247,-0.04272292523876156,0.019564944857245324,0.04406166369443747,-0.019044109001891067,0.06313911692610083,0.07850757073978848,-0.06993980448145402,0.085848076832089,0.02495858844784435,-0.006191390188468387,0.03008575093130115
F7,-0.01848637978715495,,,,,-0.011405955958276433,0.0010452349973902474,,,,,,-0.02260237202501737,,-0.01733407922816616,,0.05248715939573373
LUM,0.13035835145141939,0.0922095324759286,-0.03285821563885862,-0.009464917147981615,-0.05783843062937896,-0.017492988459611534,0.08699292783492678,-0.026530653652771918,0.019617754538125677,-0.004564588679992706,0.14959993958482623,0.016623721225934675,0.03137340855031222,0.05112179222369666,0.0066712958687562855,0.03616577678528163,0.012871079687785785
BTC,-0.016771555006819917,-0.021379550838600214,,0.03951581475876871,-0.014837553832493145,,,,-0.04533886215607853,0.06410514930169818,,-0.008004879546988048,-0.016352021544438305,-0.024377607805728934,-0.02884697010215881,-0.002534546967014046,0.012947572827608405
APOC1,0.0753480296312727,-0.002544802335691833,0.023466211771164255,0.03852293187421904,0.043891267491835716,0.10392535077213344,0.08079261314124081,-0.022793088876466316,-0.07400088730781133,-0.04918673521044211,0.1104632348047557,-0.022660712119551316,0.009136589140583514,0.11952473049629,-0.00703223845072775,-0.03524344567483931,0.03543430828862983
PKM,-0.08913831397160488,-0.01990526605120434,-0.014280129866133107,-0.023159340379356814,-0.016131012339929515,-0.006207322037935965,0.05378522955755752,0.008395465643717286,-0.03180939191870824,0.03322674127946778,-0.09009867439028706,-0.04246091975942733,0.009549448130453563,-0.07139067419708701,-0.03425819193744352,-0.022458345407849706,-0.028581154333777854
TNF,0.008020524097751024,-0.007645967954716222,,-0.02326108862587986,-0.014949721589768148,-0.028021236404402572,0.08462487832773616,-0.011973638683263224,-0.015512536717238888,-0.025749014821524013,0.050488898078985094,0.03204630471659087,-0.015871250818668015,-0.016687422813138,,0.09416756761702318,-0.01979433835702659
GNAS,-0.009729874117807338,0.0025496229486608583,-0.013454997370493276,0.01471632391491944,0.08590311899407538,-0.029903292837078113,-0.038469875801925534,-0.04270635052597913,0.0124350479017492,0.07256675927122022,0.08366592341549461,0.017006242734280447,-0.012127487285375433,-0.043375373058202556,0.02814862499284207,0.05110315907325837,0.11053413688831636
BMP8B,0.036739037253879926,-0.0033429075962453517,-0.032738910005472174,0.01144253031578783,0.07805114270072482,0.0813436390049024,-0.03524247862749321,-0.0010403316295559872,-0.01030016493142755,-0.052486638029969425,-0.07015890832153773,0.0601092060952844,-0.036083129219116196,-0.010315319971811145,0.0030969093368828013,0.050647313914978495,0.10302115626428769
LIPH,-0.0005109293027539424,,0.07823684937399161,-0.018951258970608627,,,,-0.01074677008889155,,,,,0.01132037683232167,0.02509853865834408,-0.0473383804378889,0.006741467541581331,0.07917541208373424
CCL28,-0.014161122513485789,,,,,-0.024528167439518037,,-0.0165482579828436,-0.012182920156818208,0.12166023917609162,,,,,,-0.014699817204386128,0.035361294513000546
PTPN11,0.03300530433168572,-0.0021094911609237815,0.06550270733637925,0.04274291230662894,0.02117217139767602,0.04611472586685782,0.0031628370186508594,-0.010869730597354924,0.053810744133406696,-0.03639764033840596,0.014497455918534333,0.04537541244465918,0.008698318166860381,-0.006228913579976903,0.025331850253599204,-0.011323076925819013,0.02179115871454974
ADAM12,0.029738946157707464,-0.016269522542074755,0.10452768434033965,-0.031463545918420335,-0.03510529168404879,-0.012567079024223516,0.016516002746116323,0.03270838269875843,0.08600213672550384,-0.040229405320393964,0.043921795220765704,-0.013119564227895387,0.004131475278296283,-0.009961262931346441,-0.07056990157447313,0.049951855126053685,0.01210945655198277
EPO,-0.011731401151787956,,,-0.019320482743354676,-0.023428505711726774,,,0.08744123793151115,,,,0.03430712822209017,-0.017499481610288824,0.06655390094122053,0.07511257011993035,0.03732657869672519,
EDN3,-0.012274747302022255,0.03027226684316008,-0.019502264920772762,-0.024051315548222825,-0.008892677495015721,-0.016359507258312346,0.00036999780738598874,-0.017427310096307293,0.0049687432427677905,0.08718499767363798,,,0.029433554817656617,-0.03511179668406718,0.03867006371554138,0.03061871031341672,-0.03156348240604063
CCL22,,0.05618964595527472,,,,,,-0.010517676043074043,,,,,-0.01980564410226437,-0.017670361936443075,-0.0250245751766315,0.07971693672451152,
CCL2,0.03784222037724818,-0.03855644768990626,0.04146528973196802,-0.010842547811672607,-0.06631826789296488,-0.011365423957098575,0.01541475901445282,-0.023969849977306813,0.03633766110841721,-0.06713866056542336,0.06837419932471597,0.02602752742886724,0.000499115150032908,-0.031127628062853522,0.04232296881051088,-0.03923254196553208,-0.018658391985234554
DSCAM,-0.011847958610962859,-0.0072527426381809555,-0.004043888355376,-0.027484813476608395,0.0014184225357135151,-0.023259872251631914,0.08357008642186003,-0.02427771850916576,0.03328156703206655,0.02330976723037923,-0.05579324860434691,0.02832383796195485,0.018733076822095247,0.057296053479680545,0.03722654512194252,0.016451828711878277,0.09657561081169914
GPHA2,-0.021119849113891666,,,,,,,,,,,,,,,,
ANG,-0.049572001435138596,-0.054730777853824526,-0.03481012784969904,0.05974777221344155,-0.01839073038843001,-0.026706546138573508,0.0442549822507186,0.033957326364087694,-0.04749620129680481,-0.006236451608901954,-0.002484076278985746,-0.01299275481020574,-0.006640150961532924,0.00023868204853511027,0.004522642793400405,-0.014466661014158838,-0.04080386730176243
FBLN2,-0.031346979337419846,-0.010848847905629752,0.022098000949049488,-0.01852420693692819,-0.007331519133714953,-0.011291492728305921,-0.01597892453518494,-0.011343854358508189,-0.007088883299635834,-0.02599565912060688,-0.02627986109763459,,0.0032358040652099404,0.019400453075646543,0.018219629569605725,0.06232038326511446,-0.06043108772466261
VTN,0.05073530594067021,,0.033685945215939275,-0.0015824103497709854,0.0553021577874117,0.07257461405429005,-0.03228926074226901,0.043460088842117994,-0.01624552695883617,,-0.022240480255137883,-0.010571071363129398,-0.02000310502856258,0.10753988126529619,-0.036928837491436696,-0.025493238078633167,0.07456803813640603
VEGFA,-0.09525217699366435,0.003222845255813413,-0.052295242891129426,-0.05210424310296373,-0.07414306093222559,0.06663813486161761,0.08005055444141199,0.026286839142556688,0.011886356537301716,-0.05433798319776418,-0.06498983467983808,-0.0365241140287253,0.025786263142242437,-0.11009938642410028,-0.019948309270080993,-0.09698168200581506,-0.03952781134740632
F10,,-0.01971581763270933,,,0.06348125782772988,-0.022837796918154924,-0.031146612232393633,-0.012328565741285425,0.014617223525134252,0.050949381459848196,-0.024124921945807502,0.12629199227263738,,-0.023205987589469276,-0.03365280140558175,0.04807869721837425,-0.006218458499089632
SERPINA1,0.05960047792772603,0.0008699314682884515,-0.009160230045480678,-0.025810590931131562,-0.03258266947815649,-0.01755425799696448,0.03076158376029489,-0.007459730888705992,0.0037539764305826633,-0.062257741004356604,0.10361727322026747,0.03756116513435067,0.02340085398057778,-0.03125199711436462,-0.016237444084642876,0.018693133882440153,0.02677407850948663
VWF,0.14756835259034154,0.03264045023512469,0.021044498862539743,-0.005313097979487001,0.0352257213140128,-0.029292107832213782,0.06949933331111346,0.002552174118533754,-0.036888699305389135,-0.01302831941135336,0.07544307053772446,-0.0005262297808313818,-0.018519499843603973,-0.00668925696106954,0.003925412471596964,0.06651162981801433,0.007599135287892708
GDNF,-0.006265981481491364,,-0.011423593235741127,0.0023305810761675,,-0.020441852111732998,,,,,,0.08464910675770304,-0.032311848321168825,-0.00448747559582817,0.13061395129834405,,
VASP,0.08654127739476203,0.023277942955123556,-0.012957783552346466,0.030079752543653297,0.01536846016732088,0.062084888301001416,0.06273596107163325,0.012146000182918028,-0.018594172399771295,0.01575285058152576,0.012160485508243345,0.06414931856020849,-0.005660969535838247,-0.010918256449558501,0.03272671570046478,0.05504198123535327,-0.008453254242265708
ADAM15,0.06066888421080237,0.04854812842045371,-0.0010367255363282822,-0.027783976994772367,-0.041572469698496,0.014640449231824167,0.02247836129732149,-0.013021763807929144,0.04840968711349985,-0.05374664218539648,-0.04741169243083347,-0.0741037425197505,-0.06306297797886282,-0.001544567140263861,-0.036301750418251504,0.05745263963459403,-0.07000994284386682
