,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CNTN4,0.1811006785682614,-0.017209919618056548,0.2782173495132609,-0.005722070643146829,0.1839014662051177,0.03511144438853304,0.020363466407774988,0.06072941673266768,-0.03324616925980583,0.04835670683415332,-0.025924921127400146,-0.02176312061070983,0.018712524403614123,0.0012671232852151128,-0.0010365746124903592,0.1441325125691861,0.1650463318998138
INSL3,,,,,,-0.017682518555563794,,,,,0.05381305486945011,-0.018236478183782236,,-0.0257138327542959,0.04522348783096221,,
BTLA,,,0.053886720751802585,,,,-0.013314960202876662,,,0.06443727420101662,,,,,-0.022961010892157217,,
MFNG,0.016069827380551797,-0.04659909915584597,-0.03850305129029283,-0.011321687669781954,-0.11843025235948318,0.0017542049233962272,0.0030522243014146477,-0.05079620950117177,0.02193445225337251,0.010117685403684048,-0.02731170854686205,-0.0018342342128837977,0.053463932466877834,-0.010577325157889958,-0.007275918810398741,0.06219200976579225,-0.059853971939528974
ICAM1,-0.0635604652748489,0.07834124747789159,-0.10536296668967038,0.01672771987961274,-0.08113325462557514,-0.05775783805726288,-0.03991611257882266,-0.06758038385397364,-0.048285311679810046,0.03349972961268401,0.13685063334586206,0.049600296002257974,-0.023266298057621922,0.02055610110851647,-0.015039946184613448,-0.03000798403918597,-0.0361354359877406
PROS1,-0.030491803321165536,0.04163487285460587,-0.10367804959634172,0.03523051858729931,-0.1502182797629368,-0.004931286373267023,-0.01366758422579077,-0.04209142014775542,-0.031116976699285807,0.007971206071296257,0.00982723401745774,0.030504955585144346,0.053251806735554054,-0.00477423778276847,-0.04635249043232671,0.02233834921818041,0.008977253984076967
CLCF1,-0.04982205224980249,0.043078737971537204,-0.06709970440433968,-0.039886372728472654,0.038086517515793554,-0.02214191866059854,0.014588289163941504,-0.02583947854054471,-0.03148230907870436,-0.05788184559851203,0.03118894899333157,-0.029778421406740883,-0.00256048979936508,-0.04974214650337009,0.050118285771491765,-0.03234226661373241,
PSAP,0.12794867505282814,-0.056371768324317006,0.008716779248763618,0.07808362336566049,0.1439157800289911,0.04671979151483523,-0.013831602038307515,-0.010779895288328803,0.04664283946803515,-0.0553919721815071,0.1254640048133698,0.03927884251127526,-0.042535845902230515,0.06137548851408486,-0.06881298772556374,0.08951702674579254,-0.16856057093545618
EFEMP1,-0.06287642511890826,-0.06890638110929123,-0.18445789051170505,-0.07141361274869681,-0.1373772870601741,-0.028765800847995453,-0.058525463384478844,-0.060851620152777015,-0.03457984828714002,0.07339752613342974,0.04571273390507594,-0.020613371019503852,-0.04946551940018959,-0.05060367706665649,-0.08068427747812686,-0.0019180932508570771,-0.07257530914976457
C1QTNF1,-0.10236994792277299,0.09933327532909628,-0.008721210841184684,-0.0014051643223743247,-0.09268005871589952,-0.03854669967616656,-0.02313865534555481,-0.024675170182156817,-0.009788128109827711,-0.014381293436315673,0.12087549490639779,0.04819869158665818,0.05153330728946554,0.03332333957232625,0.013110896993162226,0.06983677109968817,0.0330020567607066
ALB,-0.03722441360550943,,0.009746724310358706,-0.041043124426376164,-0.008262880431451769,-0.01930467241583027,-0.011842269019366514,-0.006794608778833709,-0.02287127621283234,-0.038561442397016456,0.03993271782828842,0.06832749608359094,0.05790287317115891,-0.043044318101782476,-0.010475112367591403,-0.03092716594618382,-0.0003481647855958575
CCL13,,,,,,,,,,,-0.020925732339409704,,,-0.028843406668008234,,,
EFNA3,0.04165636368756885,0.006391909975841872,0.032176203376050504,0.05393074222602062,0.1664942553644854,0.07052124638525605,-0.011555445905049352,-0.017132055565811086,-0.04556285340792867,-0.04527612372040855,0.012039805507440594,0.015675119861200206,-0.006832744450959444,0.061462943976640344,0.06307301476869502,0.07459163254144159,0.08730256218176959
DRAXIN,0.11762316524928466,0.20733371173302909,0.04466396326043689,-0.012216207622059227,-0.13602929727215302,-0.04433890919813938,-0.009508760900656601,-0.021005323550091517,0.0029144824342561874,0.024709137011736968,0.017554923165831893,0.007678577531797815,-0.013083010354586618,0.013072724677041257,0.008485079126782055,0.056268152587274245,0.15908229713821923
RAET1L,,,,,,,-0.01138888113777217,,,,,-0.01846119728416557,,-0.031239909236835055,,,
NPTX2,0.11998072940289592,-0.019558670577845823,0.1570712541311734,0.09752136332759777,0.2558976677746577,0.004667003564622993,0.042916441628054594,-0.0035593439375097937,-0.016977587144280236,-0.05978434921090263,-0.0199849957707652,0.037680111706144645,0.015074735200426794,0.023710939266456874,0.03716234233069739,0.06077287860419112,0.1773369436159976
FGF11,-0.051505377460375604,0.06736849444098045,-0.06387330357060719,-0.05840122432839852,-0.07637203628541361,-0.014143451812124504,-0.007464941344763803,-0.05360301709608209,-0.0026802840448161285,-0.0020127170790251916,0.026579024286142956,0.03770965131354811,0.03227752682837798,0.04918315645514469,0.08616393010825135,0.03736021685955355,-0.01392686241636023
CD59,0.030457912757435823,-0.05089796709345208,0.04705968010543808,0.03426795400605006,0.1926298997882437,-0.055464879107992575,-0.02244784610707614,-0.01137075235572361,-0.021949269878479467,0.06556501906590119,-0.0012969281246901698,0.013371453637270339,0.014964941497165306,0.01954124005712043,-0.09395919460450144,0.1386642205999328,0.124799637900054
COL9A2,-0.08189355311328574,-0.13566260319118728,-0.003059014971745713,-0.04057448822689537,-0.04731530858966909,0.046300727607645094,-0.023139678654171297,-0.0057457427953683665,0.03883125338938196,0.06507399023872974,-0.03469957980327365,0.005665134292568507,0.041187233192680035,-0.01140583469138231,-0.044908974041227095,0.006810903109733139,0.018014216965581992
DLL3,0.09102730700552834,-0.1420058014237801,0.09847929534212749,-0.048019415489719115,-0.07204162375549902,0.009730867281007284,0.05256629851365009,0.048257395678320276,0.062426337436182665,0.028848222131660568,-0.019729097746446465,-0.005182839465456414,0.015757920898639602,0.01446375644135956,-0.00017429301976711194,0.15769103997410694,-0.03762057527917633
FGF5,,,,,0.004124271723390753,,,-0.025509884600931867,,,,,,,-0.0326403295165628,0.011144964978033703,
LIN7C,-0.03458519074760526,-0.05366355485335035,0.01861060922756783,0.0214611752811786,-0.08209944134651144,-0.0439094431058538,-0.03724321343432091,0.011641579832776977,0.03194298853689118,0.00694048479554347,-0.05556200254790948,-0.004778679846953332,0.09372016898704105,-5.80849856318183e-05,0.022528497751934676,0.05252174482435543,0.03262381756151665
GDF7,-0.0035603073006385006,,,0.023289883866760605,-0.018990254151036876,0.01513297680701773,-0.010426470691990798,0.13874767659299708,,0.09778702202535519,,0.0867265583227048,-0.024478058386093054,-0.003125969980890811,-0.00959317221745902,0.09742953560548281,
PSPN,0.06055111822374333,0.031093699010276678,-0.013372450282259352,0.0041473000560967805,-0.03426483686596786,0.029587533146919538,-0.02578443159821183,-0.05447108297554613,0.007313617551640708,-0.07117360117227417,-0.040772300631673426,0.044170978095083364,-0.052745958555463504,-0.021781938471131992,0.06068892103921651,-0.04293335081967016,0.027068518488251828
ANGPT1,0.05925684618597333,-0.0427395391617104,0.024161998270424777,-0.006127563992657962,-0.11447381511813146,0.04176297580436027,-0.0011594120528795441,-0.026715117669641623,-0.016753795136223954,-0.043291526942115736,-0.021142889163036076,0.017094076403847448,0.0831217417130797,-0.0054074091582611275,0.019725738473614304,0.05998601623277438,-0.036244747457217036
PNOC,0.06832274368574132,-0.10413261948001598,0.17196815130336726,0.04299706515915737,0.18963035482589752,0.09717311986670567,-0.00851040911922712,-0.015390985898162195,0.04779815379420369,,,-0.016829265113130182,,-0.024782362177194924,0.010252164977129543,0.08589428890879462,0.05435549479198841
L1CAM,0.1774740556317786,0.016104600190087578,0.016289763461048615,0.009192111903860514,0.12043751971222603,0.012270441819272192,-0.01010864459132072,0.07837236295632428,-0.04341796877852888,0.038659653079267,0.08769342076421811,-0.00017923647435151173,-0.0015721925244412537,0.042216141594288166,0.058483036614118786,0.054166142125331274,0.09775170499786642
APOA1,-0.05649705867282177,-0.02304960391117669,0.09556523817407693,0.10439887099060609,-0.018399878832755342,0.000982854915651554,-0.016874241766907876,0.061222124212906126,-0.03270539664487044,0.05839888215484434,0.012267482785811091,0.013114180509470592,-0.03943692880382826,0.08253592938546597,0.019742208320273374,0.00988886979625892,-0.02484004854709179
PSEN1,0.004319931468412449,0.1118338522981268,0.07802046433703666,-0.09672122130583181,-0.09313194713011615,0.02494038688738257,0.008260343790177822,-0.07190372504393766,-0.009144552308614362,-0.013958018911101952,0.042221612360799674,0.00163886511576912,-0.004073581921382435,0.011778910745916726,-0.023659052284005985,0.01107478161770363,-0.041163836626896586
CALM2,0.12414919239909415,-0.08894698445313114,0.14660679784857944,0.08636844432626904,0.1871348021216551,0.027969924011970827,0.014842340268371975,0.13292500860736886,0.052514221175177095,0.00941319562432128,-0.05036196711953621,0.010327713880921862,-0.04045357959643969,-0.023099156780071423,0.02017189324452804,0.03582979084421533,-0.004845026712307994
CLEC2B,0.015892550299269077,0.056697205939031714,-0.008968222335775157,0.02968101345921022,-0.05807542187146703,-0.03309432571043331,-0.016955892426005034,-0.021757606864460724,0.021447612797586377,0.06390389919618922,0.03407546856477137,0.016652254573301765,0.0015056741570397432,0.031881728276479206,0.038097258043699005,-0.018939997481422402,-0.021432926427557817
NTNG1,0.06210775217902288,,0.10600127465658396,0.003730766221065655,-0.012396860726460191,-0.04184485949131925,-0.046797890309235805,0.01908753623307645,0.010781061991574402,-0.03159234451928593,-0.09422029912210073,-0.027812767112510538,0.012507382287186421,0.02180510597226999,0.051612596271709194,0.01574745485163109,-0.045877992708287144
LRIG1,-0.058619016247532386,-0.11168111837986391,-0.06260129120439382,-0.05626888152329913,-0.1475189036336526,-0.003426670620147409,0.018499289009593346,-0.06284231977078414,-0.03257729013889844,0.02245576677097103,-0.0709314250298904,-0.06419354108680837,0.016228447221149203,-0.024976404891320015,-0.055428292955478166,-0.06964606306486616,-0.08523415468895787
CPAMD8,,,0.0527782237870474,-0.007431800023084156,-0.023583635758349996,-0.019613995721211017,-0.004878483178646158,-0.019593871221591053,-0.01952529392735001,0.011111063973262572,,-0.017779050225548317,0.12902443283450615,,0.04300706381284328,-0.001300880468268857,-0.07075807210649772
GHRL,,,-0.0037918337860962056,0.06389227037010847,-0.007629093017596048,-0.0010545601749252123,-0.009508760900656601,0.06888639833850191,-0.01349201000748588,-0.02905337674294514,,,0.09950575463636195,0.09176681938299674,-0.03415609825473244,0.005641970442956073,
NPY,0.08806922375978771,-0.03363556092841817,0.07356593757804451,0.07316504723700634,0.16645951287983676,-0.016646454708511577,-0.017230083296494843,0.029062257993883945,-0.01578325187168032,0.17645975841502703,0.1124290650518473,0.10866630498759948,0.019523795223998833,-0.043613375978963816,-0.0030722473368379,0.07552347678103005,0.003074082712566749
MMP2,0.05264357685831504,-0.07397588426421485,0.03672028656891861,-0.015952145923551028,-0.17037450235277105,0.008401022885847743,-0.01287508429886671,-0.046628897495913604,-0.014691955559678907,0.04949671444239366,-0.021809962841898498,-0.043724515373177335,0.08744310594546344,0.01864802327638725,-0.03903301480147473,0.09883159876933664,0.006227910085381247
PPY,,,,,,-0.014334639896703616,,,,,0.16944964102655685,0.04173026765977919,,-0.005017998447911157,-0.010115910303962486,-0.011583003303408319,
ALKAL2,0.13711237722220943,,,0.07639782257833759,0.003972016098182127,-0.0012087711215744703,0.06755752369132585,-0.0002856690928769816,0.06315804550056495,-0.021588509683266064,-0.01974326253630634,-0.018404837187694773,-0.029370184850766718,0.042192323558707896,0.01893188290362438,-0.004529322699417816,0.07103567732052486
CSF1,-0.046482510503402914,-0.03810374255279008,-0.1040115471233155,-0.056370425294812315,-0.10671364619740327,-0.04494739914265532,-0.004480272206355661,-0.054184734743245075,-0.02979303895433805,0.025120293824915256,0.07728541226186267,-0.003218797540801809,0.007090189157623267,-0.009463456310781847,-0.0288161036455451,0.003195769540869424,0.02248616205673849
SEMA4C,0.04210605693457764,-0.013395390920587004,0.08108662464498828,0.007959384468046572,0.0267205357450224,-0.03659452534320591,0.09756956160465617,0.06864995827063264,-0.0035535374563412355,0.04116398631385099,0.00600156120719149,0.008337614846183648,0.04208618794042168,0.0026915700548982265,0.017696254540164543,0.0038176619446858785,0.14726281166603394
BMP8A,,,,,,,,,,,,,,,0.05443998043595688,,
ICAM2,0.0662385202500227,-0.06542041288610914,0.0422612569619328,-0.02754070381933731,0.011446387651757628,0.00792973913315249,0.03727718082420927,-0.08408030519916809,-0.03454532860862978,0.0450251419931324,-0.01153348690008706,-0.046406318099512595,0.08284270832984313,-0.03469780731128856,0.009104203966972693,0.051889442440370664,0.07651091309308734
SYTL3,-0.028456940488831534,0.06241812582994918,-0.017783922916108294,0.010596180206108316,-0.04870054291413624,-0.03507391621675104,-0.021421550533309887,0.04433812900487536,-0.03300652917424923,-0.027838163561699353,0.00824226656352341,0.05430082736595236,0.02962827643093991,0.04178147689238759,-0.05958098544340054,0.029161568308780028,
IL1A,-0.031187470407247144,0.10555868377018716,-0.01311362295242604,-0.027310311742636626,-0.03686298638185379,-0.04691804212712753,-0.026803882445185265,0.04126908133728287,-0.0038996088817886366,0.07892574507302799,-0.03659461400762116,0.04228848410589062,0.08336136800265342,-0.010008945210636415,0.013718424374989277,-0.031219210259292987,0.05012608316805324
HLA-G,-0.02724859797843615,,,0.03182814207296538,,,,,,,0.1155227433631114,0.14743759246825985,,-0.018664215211554456,,,
PGF,-0.09836456857116864,0.16983989922629067,-0.0074602704242717486,0.04851852642610317,-0.12633866414853817,-0.027735089115006446,-0.017193509828136406,-0.059207458972268784,-0.005933782625885488,0.09740305388480089,-0.060284076204156115,0.009716471101035806,0.0014940991788340323,0.03548208331184419,0.03055149085739604,0.11700172797129914,-0.042887858694068116
LGALS8,0.057693079709291245,0.0027857998143229843,0.020424834143295344,-0.04626331500898125,0.01585429339649923,0.0012502929995640414,-0.0430799206296204,0.001112849483883509,-0.03929816778259768,0.09157870270729336,0.09274607132715607,-0.01496138257517724,0.054135490641817746,-0.027249913458431772,0.039493455537617496,0.07037097139648385,0.010759003324952936
DKK3,0.12678109392288,-0.0750550671412415,0.15332088852403664,0.12470390427358911,0.24014041886357052,0.04994717957875967,0.016860568157658688,0.12133368584075503,0.018393674513766785,0.03682167605214302,0.003060302699112941,-0.00772974047064675,0.010796144443661464,0.016899335205256556,-0.01194086894082779,0.07523094667813375,0.09399023694584784
COL16A1,-0.029228782258052054,-0.07535301081550486,-0.04278029956460883,-0.02169791972092052,-0.06853288347205351,-0.04452046271038127,0.02219203356974499,-0.026273800397655898,0.010251382588691215,0.09940149619655392,-0.037111316019384014,0.009565500893012861,-0.00026585896087466255,0.015645065069562734,-0.01582484466229316,0.07094155265778807,0.13347709256368445
TPH1,-0.03502644558774219,-0.007842964391042238,-0.02329129633649807,-0.03355398869285249,-0.02803499293506504,0.0016754710101931421,,,-0.012722256421101448,,-0.007357324418958897,0.08442644421859173,0.10105796029513006,0.007465509202475227,-0.0019336056866415634,-0.005905099908263247,-0.023755261954688484
TNC,-0.03729370047500681,0.10094365727924426,-0.12858189718119586,-0.06159348838374568,-0.19783321427800837,-0.03305748760244347,-0.01863431128412172,-0.010816591596690009,-0.030362928720351234,0.009765431978970377,0.06345116163989216,-0.029683829904541416,0.0693780598447941,-0.001558096066421063,-0.01523338528537839,-0.06851844415150683,-0.03650743125526266
TNFSF9,0.11052625024490523,-0.05562533660447824,0.06657547713060194,0.056000750278990145,0.16214982964041255,0.05948359274053825,-0.015882502338137136,0.05785751398215411,-0.021584843181566876,-0.053604120527386834,0.0923364576526292,-0.01769189635709731,-0.002025181306882539,0.027172348096052363,0.027381184029384182,0.06538089557743124,0.04606078394312286
C4A,,,,,,-0.016992996590556544,,-0.013582992343914992,-0.011183346686060901,,0.10636328515608398,,-0.03894535484779709,-0.003442172415183497,-0.014324878218946,,
CNTN2,0.010003182521920046,-0.07471281119031038,0.09092007831463089,-0.08668590108696873,-0.1333501850368737,-0.034652857937388336,0.04881992921733329,-0.11143074408172833,0.0665964513997416,-0.045413183345359695,-0.033027722097340666,-0.004751963828900156,0.01921120260682007,0.023823711615049595,0.0035722533410858385,-0.030323574491188977,-0.05530649843306752
F7,,,,0.02899352613704526,0.04246349342411553,,,,,,-0.029352811058424567,,,-0.020903847147491737,,0.08486133505599865,
LUM,0.02036379452752831,-0.043562852525238324,-0.005115472035103875,0.06664375197101853,-0.13213443786121554,0.007842113954680622,-0.02050531812718981,0.01751244011429814,-0.015611635806029171,-0.001267875521266399,-0.0513572460856915,-0.054807070441581895,0.07712842864976573,-0.01528336618552329,-0.05679452125535055,0.09154207219489752,
BTC,,,-0.00547932014966624,,,,-0.013909236517600253,0.08019878817152105,,,-0.02123572686468143,0.00439705183350673,-0.033416584247474006,0.08978277008050053,-0.013381576804440586,0.028607535947659003,
APOC1,0.0636962832322931,-0.11240940252124015,0.12093915679432468,-0.051190486157471064,-0.2215481134107475,-0.002527968129524833,0.004336382182787207,-0.10700489694057307,-0.01956691942618198,0.07935930596016795,-0.058512528317315564,-0.04651783004729807,-0.0507304208493897,0.05428698726458541,-0.08189280358751506,-0.021950031618190622,-0.02118372756284479
PKM,-0.06293768275757361,0.09474175175981722,-0.07877258027465256,0.08477536169906251,0.053648286105124454,-0.00500549560934364,0.0036040310597494946,0.13368489720078905,-0.02623323924593632,-0.07154611951037483,0.1540778115612409,0.008778609536276745,0.0460203622240408,0.015519482024859397,0.01723328259078815,-0.03646367233084258,-0.024260030648343638
TNF,-0.004357202819019408,,0.05248501364148058,-0.02574763379252365,-0.034611891705198856,-0.03876830695888278,0.026494001034039025,-0.06601144157930088,-0.026565501149522934,-0.0453254510454675,-0.020611368843304865,-0.018461202319461287,,,0.020060379426096158,0.01660951413455958,-0.02680567222952898
GNAS,0.12689623779261439,0.1766917634197362,0.191648917029832,0.11878676684065868,0.22743952167370957,0.07039760193043598,-0.005305651712176867,0.12454593241578357,-0.01754712998097215,-0.07466168862928989,0.03569738114876627,0.011579344929290991,0.025699126100453787,0.056473109663782106,-0.02109242300963148,0.11338119406683766,0.0932789174649494
BMP8B,-0.0546944111345317,-0.04059159696300181,-0.017827603302016774,-0.04263841945258366,-0.021211817976297963,0.0041639146293853384,-0.009230518372826695,-0.06024562243371321,-0.038380000959411194,-0.022155704231419587,0.026520528147234792,0.034915108249259,-0.02097918574958968,0.02197068191682289,0.04282306042020494,0.0055354004386499,0.13610965700507063
LIPH,0.011851321995141103,0.11920541466898786,,,,-0.013701000567958716,,,,,0.020696364697025446,-0.020582652345490834,,-0.021462186265137708,0.014214995087881497,0.029465673668233938,
CCL28,0.018304870281248536,,,0.043844701486706834,,-0.007733719446855954,-0.010917754141884938,-0.03813329100440667,-0.010089301998625079,,,,-0.02692052669853885,,-0.016549701335336713,0.047794614902502426,
PTPN11,-0.022860100762557813,-0.014400787191455253,0.07296285166996133,-0.04071762366568163,-0.058148452254080135,-0.008347480706192399,-0.00465569366313902,-0.0015752393061033165,0.03712933138821226,-0.013590062444902181,-0.05497259561178515,-0.049378351917868095,0.021359095936248528,-0.02983771537873303,0.014170042898888319,0.007852914871854463,-0.07683683510158767
ADAM12,0.04410827816890097,-0.017593417217979673,0.007730299252327292,-0.019658020920504914,-0.009338331946898848,-0.0692999205190833,-0.010551330671150097,-0.06549002315445987,-0.03880989441837873,0.02709670961642716,-0.041233812184214264,0.03531688042300417,0.11643234363074575,-0.03482296965533274,-0.04117364778869306,0.03924481169008587,
EPO,0.0038477569141319406,,-0.0249927431143911,,,0.062413386345116645,,,-0.01272225828940789,-0.03699286569409162,0.01589158235357801,-0.021376653550330745,,-0.01999938099456859,-0.017599231958846773,,
EDN3,-0.03629663415180617,0.0852080549588471,0.0024779692253680437,0.053646073649995164,-0.022938050294417568,0.02750590161245587,0.026947960309659534,0.08657447511811153,-0.012853533061360134,-0.028347355289351537,0.04271262210972367,0.0815157282542571,0.07246116622392684,0.05540113304362866,-0.03197767633378147,0.013774284940277215,-0.039015947439609636
CCL22,,,,,,-0.018500557882948635,,,,,0.008658620900756121,0.16762745582942487,-0.0334165857263626,0.048258737186030784,-0.027195425270049874,,
CCL2,-0.0937647717896399,-0.03265825458451921,-0.15692494040413313,-0.06433921450922774,-0.035378174940545015,-0.0672548078157949,-0.011574502242719784,-0.059781152739549225,-0.029628821277271948,0.06564381742674817,0.03347385303103593,0.004502578370521402,-0.05443996598233083,-0.046248729169110145,-0.0520575716377247,-0.010295022999277703,-0.0684180715285572
DSCAM,0.004448829839126968,-0.09639193646145923,-0.00902633799803844,0.018229192977625416,-0.00813539061451637,0.002585577195634754,0.047119579665943476,0.05444944554686689,0.046087172465977634,0.030212903329285074,-0.0028938739744781474,0.033087088482778915,-0.008122088606182172,0.02115699460621412,0.038916436777532946,0.03599381837744679,0.15761425051919786
ANG,-0.09545000484639854,0.15115812149007343,-0.04715815388725113,0.0003376777696324776,-0.08972512958558308,-0.02202384719069193,-0.02969857925023228,-0.061038433781057576,-0.039854264212834924,0.08634516737617222,0.15197970058349272,0.012996349894118193,-0.04617395733579593,0.007316515344197966,0.10066288576062096,-0.0356120797511652,
FBLN2,-0.03537615363467854,-0.04915030102479449,0.06277864696996634,0.0445279990998465,-0.012314700395952194,0.08107191532061452,0.046311343409279636,0.07920433798900327,0.04955375085481535,-0.03692187768982253,0.0722318575022548,0.06770731423667074,0.017673100663852897,0.026642051419340194,-0.00393687749093976,0.03642692748918084,0.1655997241911284
VTN,-0.016789081657447837,0.009102274351737426,-0.025198002574329352,-0.033553977720667934,0.042838255385512565,-0.00029401468875088157,-0.014558469312685625,,-0.010571430676143159,,-0.009311908003355303,-0.015031631837252892,,-0.02589649907181491,0.02753624279051717,-0.011960068499391562,
VEGFA,-0.10047544969261879,0.17910082817449746,-0.12257999623686161,0.016957145851013492,-0.01573495770896394,-0.035773097708107694,-0.017348009855391533,-0.03396075151056434,-0.017861094519978245,-0.05274378682020424,0.1410282573917368,0.05021745957443347,-0.108456779972442,0.03409125577465159,0.023065633600451777,-0.03894071547217933,0.021845071940322126
F10,,,-0.007795295215189745,0.08425053857014783,-0.038347472389476216,0.053939356708506414,0.04924550290577099,0.008440338983895568,,,,0.038255758035256236,-0.028911639829107976,0.008260511737910172,-0.0033538979746789888,0.022084203325813286,
SERPINA1,0.013860774577698605,0.008321274558522452,-0.061303515911221684,-0.0648552418170446,-0.16606373465777519,2.3791837627473008e-05,-0.038416018546900195,-0.04843082926331539,-0.0012909730368998425,0.01124100354144794,0.011245962690951431,-0.03138813259386043,-0.0073146291405877875,-0.008151264192144295,-0.07195405985089372,-0.0020106481178083146,0.002198002133317821
VWF,-0.01614908232354496,-0.11723912687950508,0.07618316735871594,0.10983372579333885,-0.15503030295971928,-0.017958849566839366,-0.01891755150181561,-0.03880429569574855,0.051709371803720115,-0.020334999110054545,-0.06683634137123624,0.005773103958486683,0.05047934981381756,-0.030655405719568523,-0.020505839420134692,0.09551184700039131,-0.037554756065143025
GDNF,,0.03479611156876162,,-0.010494263895357972,,,,,-0.012722257298639222,0.06150418897226633,0.05065784372559435,-0.027705324509683438,,-0.028005203136981058,,,-0.03361425995535267
VASP,-0.039380054711470165,-0.04468731481329069,-0.08616683272313554,-0.01356902006836176,-0.08070259633105473,-0.04055982713392901,-0.039456021155137654,-0.05291479968448972,0.01030805830488425,0.08351084858365503,0.010905219201740405,-0.04256626120685521,0.012486879969860776,-0.01037520143767854,0.07586466104340098,-0.018431556233805532,0.12561397124303797
ADAM15,0.02504108178595881,-0.0277758562530367,-0.06179982986449172,0.01696068500863233,-0.10517744656730223,-0.04206046720346055,0.015033742833479252,-0.025978128497920125,0.03534790486157227,0.011123266486356738,0.0016076131713997572,0.020740344210234837,0.07671770237222046,-0.000634902963592579,0.0013365602338380061,-0.0014308694794251669,0.03989683273844423
WNT2,0.1759297452431779,0.0028770148917272058,-0.020247911242372428,0.0029455559011749683,0.2289095183749984,,-0.012387010884946089,0.034662278773068364,-0.01190614660013693,,-0.028189208106080773,-0.021954893978835845,,-0.02401372797206347,0.06698965739469864,0.04089929305970703,
CALCB,-0.03200752428933986,-0.028179321183419762,-0.03043658840120571,-0.034010545953932235,0.05084157804850306,,,-0.009941446255409237,,,-0.02467071303895831,0.03731807740851888,,0.004303938918023065,,-0.0363834149544719,
OLFM2,0.02423330184185465,-0.02697487182632527,0.04083354175452828,0.008799723072521474,0.1498552905782404,0.015577280041443445,0.004807044762854746,0.013509345734532188,0.02349198099824819,0.0014840732416423307,-0.008648138566370136,-0.037644552054828806,0.07020253872632382,0.024573812029058336,0.02891969854757339,0.06458138052460163,0.004173021536689338
MFAP2,0.11689752248546227,,-0.011607407514689687,-0.015099680160245568,-0.08382954919808946,0.05611802555422063,-0.0020035904526772147,0.00018278643827778878,-0.017622364642594195,0.021844499890714443,0.08935622474277834,0.04072941365709101,0.004823440681869479,0.02488134116663804,0.0055350239486193845,0.11013840482366755,
HLA-C,-0.04975256143500198,-0.05045993002479526,-0.051001303493785156,-0.07111040299509949,-0.20011029297294264,-0.03733237318862172,0.010669922250288334,-0.1341606953635177,-0.0709031485071619,0.0013219270752205102,0.12517141859693817,-0.005827492506904804,0.04567424123568794,0.10014500549712287,0.041450699350741034,-0.015283460870527857,0.005615608182697674
THBS1,0.051813669476393306,0.10981095199829763,-0.08735663500372584,-0.03721188094774465,-0.016356787202854606,-0.06901845298322822,0.00999297885157777,-0.029559359370479165,-0.028538132178953762,0.06165235071413648,-0.013119836533909728,-0.03604147421246251,0.009565964656418718,0.0192510744289608,-0.06837608266985654,0.12152356608585686,0.010461847036538362
HSPA4,0.03224323738471937,-0.06870687951336492,-0.014524148236927848,-0.05733860023587902,-0.022386684977810344,-0.05184590994666652,0.0710938826161326,0.0663517841767226,-0.009868596583483765,0.07761739363513237,-0.0065003157471358744,-0.06022729850048895,0.00939305026460799,0.05237385204617495,0.0042292290415898446,-3.497893028004204e-05,-0.03476615773867772
LMAN1,-0.05754427714861933,0.08416951239516392,-0.07059959061600367,-0.012549178210531404,-0.1929695086008257,-0.03957489671925946,-0.008886452957749173,-0.06105029476958845,-0.012387373111456539,0.01055511234031526,0.012016081467043225,0.0351526648832664,0.043947284948604254,0.01264270068984926,0.057989923152015004,0.044091513496829535,0.03293997232996181
LYPD3,,-0.03755888791985639,-0.025198004742406056,-0.006168845107236585,-0.040441639543203255,-0.02006964973609941,-0.014466302138382996,-0.034792421614387496,,0.09831354100327144,-0.03796835054731829,-0.029762492450525226,,-0.031852674424162855,0.05663257444604176,-0.0019793335076590366,
APOE,0.016038587771988192,-0.11943947218131534,-0.03827047262658046,-0.06517026580584685,-0.14412326095440903,0.024305412810927712,-0.008864942980773937,-0.07345679712928097,0.07327080887393851,0.014360454239734484,-0.10040822180893526,-0.022214945960315313,0.10667423010436923,0.015427173510845537,-0.09309639330677263,0.05294844009820166,-0.10013667831738607
SOSTDC1,0.07378853151610947,,0.17261800313771566,0.19254214470220962,0.00712679858993453,-0.017270465432402893,0.031698013088313465,0.09844949121122608,0.014775728839382026,,0.03801438911843885,-0.018468219223510666,,0.00023494140207588836,0.04316669976638491,0.06284828887432967,0.15804470578081228
ANXA1,-0.0895228731695416,-0.003274417034770048,-0.1073466258731778,-0.02885290329357401,-0.19024005519785628,-0.01904469475624873,0.0015207805846634223,-0.09545442051676896,-0.03767653938094847,0.00580350051936483,0.0866741503527907,0.04371018772364927,0.05453707799761971,0.003721514333569923,-0.06026071937355183,-0.17115296953097403,0.06148307081432807
WNT2B,0.0022798880846932185,-0.0276049279427452,0.07761325309419706,0.09376660520336842,-0.056730731346373714,-0.004483856103993587,-0.006547162673882436,0.07540917220367022,0.029068905411024176,0.010401506854334098,-0.0457644281721828,-0.0201905402407118,0.028114312995847546,-0.009105610277584516,0.04460839431162319,0.029681533959029192,0.016905184776736158
