,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PSAP,0.11243052618983518,-0.03472546080114414,0.08301146790499656,-0.19455529941013122,-0.2994650675209586,-0.03032100721351955,0.0066632576797773764,-0.0006029652995915247,0.09686469333593012,-0.0124112561534222,-0.059662650178010694,-0.06176182394931947,0.012568337780879346,-0.09399514880556335,0.0077227967789089405,0.055731637872509,0.09943582790024215,-0.024040244222547868,0.06053908023247676,0.13400686736437736
EFEMP1,0.10196583295145302,0.03252213672482631,0.018670375690343393,-0.22273731331883287,0.2686946219058143,0.01650318787264052,0.05752641282108234,0.02041508459083303,0.12134403075053053,0.043441966137113514,0.017059270930185066,-0.0929083419349254,-0.05007464567163187,-0.05315733430596269,-0.08677616892228573,0.04292227237112761,0.04006668613444043,0.04511468969665635,-0.0033774799449183494,0.10495899171490611
C1QTNF1,-0.052986242601940826,0.03663509055016252,-0.03033001777931683,-0.03630706640515588,0.08551727512984532,-0.002678262283279073,0.05670773311815918,-0.023836143550788093,-0.06329473434556923,0.006711674255908765,0.05694369753722303,-0.12719715263980885,-0.019951879993509985,-0.0899653737835584,-0.015654324948095565,-0.039067719759231435,0.03469207173919088,0.08147379536254395,-0.07050234235668495,0.12934361657103857
ALB,-0.016760938237644258,0.0028895192862554413,-0.017140407864965526,-0.017158643585562225,0.0507112272986989,-0.030036190800844433,0.010816955250389088,0.0816054189673821,0.07889548521970113,0.02878501581938229,0.08526891946883512,0.019255307564195374,0.002480996862402747,0.014199275622075796,0.015299692802220242,0.06127619040704885,0.09361376311948472,-0.002566585111082708,-0.04949699027240097,0.08411471463887804
CCL13,,,,,,,,,,,,,,,,-0.026316889919854897,,,,
EFNA3,-0.046338784638249114,-0.041292453127175194,-0.013335376672327412,-0.03161591884457213,-0.1899124068749651,-0.006006015932690975,-0.008800036484832638,0.059607999218753975,-0.07918566187152959,0.03986775920807525,0.11194052591186682,-0.013532218196185582,-0.01872655348627467,0.033997083744981525,0.07246806169414687,0.0024046879217537367,0.013391123830876773,0.0403965279259957,-0.01113185357668909,0.04943759473217086
DRAXIN,-0.004859891477891964,-0.024661581104546207,0.003784874214128947,-0.050560400441357525,0.2187240548755894,0.030353113824728845,0.042610157289504916,-0.009795391583189561,-0.02017703228392707,0.013691293016883193,0.03260288458174298,-0.03151979031645266,-0.04846595962079174,-0.05863553551503637,0.052720271868314086,0.00674956148739789,-0.012300411488973094,0.06405585169812923,0.08158145385014721,0.06304484312369345
RAET1L,,,,,,,,-0.011732185886720162,,,,,,0.011073145474792219,,-0.028503472629116403,,,,
NPTX2,0.04825034063820609,-0.032929541440665996,0.08410260044439576,0.05743412068404554,-0.3391080793093467,-0.09992477498987254,0.01786562551862964,-0.00803326628525123,0.12243395344932269,0.015707307904855184,0.05690215215510413,-0.06899833565754054,0.13037841763426583,-0.009941742557306255,0.012806993059312618,0.005010893048596936,-0.019851053253496634,-0.010779657831794734,0.02417333597146072,-0.004126304229977703
FGF11,-0.04684847515553981,0.00806561917586886,0.005851125647837734,-0.02470008424099876,0.2426284499055474,0.06225048060401716,-0.05083966323148067,-0.022202203039300015,-0.02907714347069386,0.020884202975237978,0.047572172684250284,-0.13638027496544589,0.014474137817957918,-0.016546981858115494,-0.025548604854996597,0.11963532258158745,0.014106731474071531,0.030588762578141825,-0.04859923574825916,0.0800467944577947
CD59,0.1828706869152873,-0.05702261696164213,0.07547963431155194,-0.07211527964830855,-0.19407572025008232,-0.04082568809637088,0.017118591289975553,0.021323054832578067,0.017590360883550645,-0.022132282162200447,0.04399576436833923,0.07533065042533924,-0.022006945767194943,-0.10483801857959138,0.008503459117901662,0.034143696897260996,0.03131942902045275,-0.04360269598548458,0.1335255721107937,0.09144307051331797
COL9A2,0.005569737291363834,0.03961846460120706,-0.04760444526839995,0.20673299303128567,0.19399455298252422,0.05008879261899881,0.01280504895266059,0.042630829076495284,0.10416327653777817,0.060488274996339526,0.02722579693132921,0.033900503472425424,0.06592142976191322,0.062309239102293495,-0.008165762099970076,0.05298486810863742,0.124400124384785,-0.022678935658026235,-0.009375485591945865,0.08337577744430137
DLL3,0.06214809681308469,-0.00897805439719108,-0.03473999830422213,0.05950488105180313,0.3318800605879289,-0.037622091968967146,0.014581821914063365,0.012723055488749009,-0.05330785981372333,0.04093274126925424,0.017467271627232977,0.13870794474948192,0.04513044675668865,0.10005545598400017,0.04057701461075688,0.03275719863304453,-0.004801821501850439,0.04308376758574462,0.07903638495150378,-0.005708572334690442
FGF5,,,,,,-0.023917649647360286,,,-0.06616653604029823,,,,,,,,,-0.032024543582128924,0.0184126005091139,
LIN7C,-0.03934380315062028,0.015486524410832824,0.01510117879386511,0.002416345781944853,-0.008638896020114091,0.03963284287917125,0.01925014009504764,-0.01622522134407261,0.027997678038786392,-0.002926127368536813,-0.003807541449752386,-0.06266438295754086,-0.04065246307615162,0.00565076318669128,0.003128767956435299,0.043327018170221054,0.021224808955809204,0.012311119789808016,0.019801827976532814,0.1304801651964362
GDF7,-0.002353944384254384,-0.015227318934321436,0.10150988860133571,,0.10358890220881325,0.004211607988633205,-0.00035795120873494726,0.09409097469473986,-0.03160782554731612,,,,0.0637373578426033,-0.013201406045163618,0.03791781461413834,-0.0190727883643689,,-0.027425975334965002,0.04627433574529842,
PSPN,-0.04486386227225411,0.02606167430266156,-0.01568588507220538,0.00215223875855598,0.011881836172724505,-0.024512415505128504,0.02285152889358317,0.09009481952139926,-0.024093212113767644,-0.029856689706457284,0.12178871245544783,0.06267504390804961,0.0656278116919604,0.00020153798835459438,0.006653372065542523,-0.011813834140034875,0.02202713978594001,9.524130106592836e-05,0.038257079442998776,-0.05751968622533363
ANGPT1,-0.05925108185342087,0.01543240062139652,-0.024622095398384683,0.05077640122527382,0.02507333902720257,-0.02500848956372615,-0.003320817734873327,0.002355006238485239,0.0003287966995431856,0.008470653978440257,-0.03689227443175193,0.016923356870666154,0.0186366054768726,-0.01343058624829646,-0.024464110762485614,0.08054927301051823,0.0233304627139324,0.04605033052321417,-0.027728879176244964,-0.06602773426294135
PNOC,-0.03759671047850703,-0.024093042148875785,0.026306791848557342,0.04051842707361206,-0.2678542071327155,-0.034016545802784307,0.0018155052971792751,0.02231614206457968,-0.033277313353116136,0.003841605943525998,,,,-0.014038433257356677,,0.0931849416591565,-0.04804846915263967,-0.019843744678093227,0.17534900018698943,-0.041953923954699976
L1CAM,-0.012440309547057585,-0.0011619512625811546,-0.03377542015922383,-0.12329176567667052,-0.1465891930908073,-0.06753749737326532,0.04583649092937838,-0.005935517744031451,0.0005116021508497998,-0.03373194393789173,-0.0032083393919466368,-0.012583420025315482,-0.054107984871697046,-0.025294022654346517,0.024548943112045283,-0.020277735398437618,0.03789527968010742,-0.007174601670536366,0.13264425002408103,-0.003884197657032864
APOA1,-0.02227190749424653,0.06461646938733034,-0.01503548287796836,0.029130268213005687,0.10932985708493649,-0.04341540981581419,0.01086409707172609,-0.01738289641554259,0.01792069917650214,0.06239982681247598,0.10580729268746475,0.014466106645295412,0.014110300624948703,0.0033564624963289625,-0.03247379026836561,-0.01440321396024383,,0.05611075871956621,-0.039971667980803795,-0.005709220048720591
PSEN1,0.0920044149807483,-0.0074743994461833356,0.02131858093930249,0.036421286283635966,0.05999838639198311,0.09010842679863164,-0.020490986805435686,-0.015618747069138168,0.14520670233538163,0.030680717724706413,0.07410392010919968,0.022106905173104367,0.01736360938954605,0.031697581174285894,0.028806605905657652,-0.029094259703478346,0.059141768387810476,-0.04423578121603396,-0.03459187041045261,-0.020601736038706388
CALM2,0.12832876365057796,-0.05383839853366316,0.011547734944978655,0.12238196422897152,-0.3282052005234283,-0.010125359793846852,0.0013725727789169746,0.031861733925861835,-0.06519361783218702,0.004333761932925273,-0.07330513372672168,0.04075342535295713,0.034474430512930504,0.09058629766773127,0.0950193694839762,0.042051093009849314,0.06199631856178461,0.10230954629138996,0.05841621920987275,0.04866283769203872
CLEC2B,0.05974123709659637,-0.05401099613699415,-0.02704360704853395,-0.1775856775001236,0.07636747149975259,-0.013237211018653433,-0.06601753743765162,0.019989118105258902,-0.008565749250311956,0.005235803998639606,-0.03158598091654334,-0.12938059458559378,-0.10798217347407602,-0.05295104695304095,0.02594946768488483,0.05316185339830934,0.031095715603210894,0.02245438813527113,0.033725509736890674,0.035628872105655456
NTNG1,-0.07965074581831065,0.029192067485769472,0.008165552723251666,0.009649781923376854,0.007027492683109599,-0.02062388723872438,0.040817777868658436,0.0211986258139964,0.014203402101127227,0.032641089875152546,0.0796183502418251,0.013326883967235144,0.07578582397585504,-0.018792495555847874,-0.07884952960610271,-0.027859665372903304,0.0988809893606506,0.04906336768402534,0.07442968080350268,-0.016223925294197306
LRIG1,-0.011474200534719906,-0.0019210122602900922,0.00027220429063370543,0.28484365124094013,0.11316013437108051,0.10308084071668773,0.08292424704374055,0.007373276464146958,0.11991300953827748,0.07575543828991364,-0.034009896504201304,0.07297421756115725,0.003114812531421529,0.09553285045579622,-0.07417318420781825,0.06266660391124274,-0.10470841915760862,0.05866924463536966,0.021318956563972095,-0.02965154655467857
CPAMD8,0.03442368371334092,,-0.011419698340843812,0.0035742073662813757,-0.04102095765412374,0.014442090285258443,-0.02334919567780932,-0.019880267310593714,0.029480814990719032,0.013995983345526406,0.08709307781610909,,-0.032701320790981286,-0.014830713539346545,0.0391105510021785,,0.008453579917266175,0.08214715433640109,-0.009878717870255582,0.052466120098527226
GHRL,-0.0015118493741419728,-0.0057511578577474675,0.02075434726841629,0.051595627999893603,0.04518450401119113,-0.028147823180711948,-0.02169683606320391,-0.009795391583189561,-0.03208632637777192,-0.017201785504741413,-0.09028521493243331,0.009063556442305493,0.01452281290516872,,-0.011405918536562313,0.05299598905482303,,0.017554919499344124,0.04414701812409171,
NPY,0.035374203411588756,0.010990808637909251,0.02370198928540745,0.09748558537089497,-0.18361246828747166,-0.08980499034324184,0.06913825658006997,0.02253265047069645,0.017377325756126428,-0.01978300610193574,-0.09142493713884807,0.03355732012398682,0.010152764635489154,-0.026493855611277692,-0.005673794024556266,0.004929473824438465,-0.09483979390459928,0.027451114567902505,0.03336083979322852,-0.03939668185533009
MMP2,-0.006560397730890388,0.002311700722807312,-0.021141328094736022,0.08235787914283144,0.21775736889079353,0.02246198297436883,0.05422327595201916,0.002439996109193871,0.09158737092901112,0.07937850310938387,0.12143294472973513,0.15334169855152532,0.008534605829366344,-0.018489856776255642,0.006430662814576812,-0.03992115568373542,0.05191420634917199,-0.04806157479840494,-0.04194457662262371,0.0014037734074899327
LHB,,,0.10359716180506166,,,,,,,,,,,,,,,,,
PPY,,,-0.017312554016352868,,,,0.054470158873529434,,,,,,,-0.07572914915684767,,-0.02259967677961808,,0.0837277933099566,-0.03639202213889399,
ALKAL2,0.021662688874046616,0.021832199811395066,-0.00980119940291127,,-0.059481746108185164,-0.024532456359638872,-0.0006672644426101503,-0.014792809026235067,0.11060879622531072,0.08184389266121084,-0.035563427233176334,0.05002535383807217,0.03171431226673968,0.08374670377579684,0.03862081114392741,0.011037486873537094,,0.053202390522086584,0.0030062466528526033,-0.05711318596611668
CSF1,-0.0833176308483119,-0.03705365323867889,-0.06032467450418318,-0.07083316484969372,0.2154048219111458,0.03870924284441288,0.04051761740612225,-0.014688874482614871,0.11362998636376083,0.04526316941495069,0.03457209523931718,-0.048148054707782925,0.055621476806558316,-0.03777929154013135,0.05154269713384348,-0.036336898986622575,0.06486310739043516,0.026975931272753752,-0.028786260917229713,0.038776928272884786
SEMA4C,-0.010667521801179974,-0.008091764552419313,-0.019529521376571077,0.008890260554067633,0.2220377970647682,-0.039170829450108656,0.014764804004665252,0.015280059157110663,-0.023794327843993053,0.026640575555403025,0.04138143578768299,0.054759215479711014,0.015079370277023782,-0.009410164168250364,-0.006811275384537199,-0.0031718318565237286,0.02132854530386948,0.06457759259435872,0.10728835709534924,-0.01154997052836393
BMP8A,,,,,,,,,,,,,,,,,,-0.017257002894021344,,
ICAM2,-0.003974569823665525,-0.014713844160748989,0.025534367974308178,0.08792797428576019,0.018270900919902446,0.05662355543248492,0.02805877281498573,0.0030897480622444264,0.06794922173116275,-0.016920720325743224,-0.009820571716522359,0.06623742062845918,-0.037919764050473585,-0.008680452161818706,0.012751048708013314,-0.07614747575383896,0.07631582458715985,-0.0363840948415899,0.06489336104088275,-0.022861915116926743
SYTL3,0.009950980694421076,0.01492279284725981,-0.031523860501022294,-0.025643241893973327,0.058405929209577094,0.02728124966920695,-0.00089552216697206,0.03164361098208497,0.08460803040412794,0.08255455575760683,0.12042977066066328,-0.044665280130096234,0.04055025557072164,-0.03984435265154507,0.011791998321851868,0.050143698319651646,-0.0529045445769186,-0.037345253412844455,0.008156668930756606,
IL1A,-0.052699023220322466,0.005769640124134972,0.027958758308360015,0.01500638301427128,-0.006158759849619442,-0.03817939173904086,0.033470695015502025,-0.0060222968564783335,-0.012824752823693546,-0.013141876102985246,0.009052262381032078,-0.02528804983456244,-0.02557000164251222,-0.03478267574774411,-0.0032352494934057814,-0.030422074581548823,0.032490396411339946,-0.02107328335421847,0.029915572933643754,-0.0734609483798839
HLA-G,,,-0.010504578356556197,,-0.006056789556562919,,,,,,,-0.057895211859942966,,-0.01494002251624981,,0.09081369813192204,,,,
PGF,-0.054224004246229814,-0.027973672732811695,0.04378139624148996,-0.008229416707014034,0.1877387017909886,-0.017590167393060723,0.014881108711891484,-0.01771178844599876,0.026893212069370023,0.0296100886775894,-0.012505489128300499,0.15367613785133316,0.010317211792448858,0.07047336434335721,0.018987841148369256,-0.04919824634938471,0.027103735675304424,0.046638929603284474,0.03096963856275513,0.06585739750074122
LGALS8,0.007086088386847513,-0.007999032194396575,-0.01205715999650206,-0.017570746763576898,0.011804784836948717,0.09749948343903626,-0.03298534411720534,0.06602379192746317,-0.06358820603950524,0.05200417895965309,0.013730646623453644,-0.02121824420308247,0.004914243532183053,-0.01932967695367482,0.04525048719343019,0.01399525519114629,0.030995710158756323,0.05790423284999526,0.052685231903743475,0.1953256565741297
DKK3,-0.030653560051860956,-0.02400081119821771,0.011708478493146211,0.146244221394382,-0.41704717638984107,-0.09075825995372017,-0.018256691111263285,0.0351999933599163,-0.1541942422851842,-0.04340464841890385,0.0008539640918646451,0.1285462967942616,-0.018509675770182244,0.0353110096076233,-0.0461847436902258,0.0204960318912115,0.019202552179564243,0.011953159565672045,0.11255716191447146,0.07532498146346402
COL16A1,-0.03655029277226585,0.02327983367659786,0.032506789315274426,0.2204758707816018,0.08076671378801517,0.06044179406206997,0.011041813009039069,0.007360809849443599,0.026325697771424256,0.10094582949480478,0.04615224650003834,0.18537582585566786,-0.006259200632341914,0.00661787873855993,0.04393493744391029,-0.00583170218252663,-0.04380794979931263,-0.04224700755694329,0.004438246303919626,0.045165914772796176
TPH1,0.009011112571655006,,-0.00361072818888208,-0.03061515657377908,-0.019409619070868498,-0.02572061658029532,0.022605972711258127,,,0.051157361703262336,,-0.059090895877808934,,0.013931422398308043,-0.020697875144740665,-0.03172795486294097,,-0.03501491696441258,-0.009967679442780212,-0.08470225421471315
TNC,-0.06782254632343813,0.02444135261680851,0.04928163444821221,-0.26431123710972987,0.382789410041548,-0.0038081539218708404,-0.009860656848787097,-0.014212371086034221,0.12140796362287071,0.10068704709275199,0.0455447192334066,-0.028867008004934937,0.020840552422017024,-0.08187867348725866,-0.0352591676913065,0.009317507612007725,-0.00027360453364587564,0.08092944433164705,-0.007355107384744642,0.0958966460942522
TNFSF9,0.08240605239075381,0.008709844098730003,-0.017226670378488455,0.00402045688346284,0.014810012362169746,-0.050169553183241476,0.019961916662312826,-0.016361262140079075,0.07819170987551766,-0.03775157811473766,,,-0.017869479359481577,-0.020855866092182374,-0.015644482475877138,-0.004486345010116135,0.14844178691487642,0.03356208698176002,0.10894665615341324,0.07651322234237916
C4A,,0.008737447677807472,-0.011791198354332864,,,,0.01151947654039064,,0.03157750272069282,-0.02954212096074595,,-0.05162116133190747,,,0.00025030102374005997,0.018564946215770716,-0.025585976491167634,-0.023239191718828166,,
CNTN2,0.18175638806444885,0.03504766490278418,-0.0074765971372084935,0.18871673453550322,0.143648380384779,0.08511750452277547,0.029581932045948913,0.007130489411578282,0.1857996872195452,0.0443398100099769,-0.09814809801171348,-0.03476155317488177,0.08787057557755268,0.06065505558906992,0.07811637730333414,0.06879836980702732,0.09388106709260999,0.04614818269441708,0.13150644039535947,0.023372379342950438
F7,,,,,0.00981607946293498,-0.0033608921106349295,,,,,,,,,,-0.01907279020866093,,,-0.03501462860616873,
LUM,-0.009029948351840286,-0.03364655809472978,0.0007635906782759663,0.05641827080579275,0.04329535583672293,-0.0424522857669025,-0.020266365313018064,-0.003691624972443963,0.004864833201378885,0.0008692731254814097,-0.006039363823500525,0.1452357299162346,0.04479932053471577,0.005050278931938379,0.014149796120525995,-0.04516543141888693,0.10211594762707717,-0.05252660323892147,-0.027015084939014,
IZUMO1,-0.04333585086539016,,,,,,,,,,,,,,,,,,,
BTC,,0.013717268129407887,-0.01611814170000653,-0.02287834411033707,,,,0.03813792880634858,0.023556439565101835,,,,,0.048599739528053035,-0.018420572694828583,-0.018457107207091525,,0.031110046398087097,-0.04804111406227491,
APOC1,0.18320551982950975,0.03035854724657828,0.017832661126672648,0.04476003759001196,0.37633593650187663,0.03555531785956274,0.054743808370478514,-0.014658000125337089,0.15572579022193098,-0.011609864096107203,0.09130936820480651,-0.038245383834988926,0.017751220847000745,-0.004715159043199602,0.008068283103087789,0.09934881009614949,0.1521604395479552,-0.05557349089776449,0.007383275373804898,-0.05237129468667334
PKM,-0.010057197099454539,-0.04633799527365249,0.04673867035005902,-0.22054704872501268,-0.09671464218458048,-0.0712818138364189,-0.052719362683379095,0.03288862568625695,-0.13710362748158056,0.02996215559972368,-0.013573255781682152,-0.12456872935281645,-0.021214562077849265,-0.09501213041755997,0.03148138329909247,0.007505557244579829,0.023580468261977804,0.0684691526427059,-0.04038148216021277,-0.020282411941249252
TNF,,0.06546185829699432,-0.003731956073246526,0.11078343273951989,0.062316615784519386,-0.03175457178570032,-0.03487396193230168,-0.01432064601124719,-0.027135438977532192,-0.007956095448678329,0.07090031291834353,-0.022875186785250395,-0.06055841158692292,-0.015399742940059464,,,,-0.021058094401674027,-0.036454134736015796,-0.07734583640967065
GNAS,-0.03825017088342053,0.0015977545608500392,-0.011141061366845005,0.20824605074151778,-0.3482479344799401,-0.10038135060111483,-0.0029600910256515605,-0.015513417784242263,-0.1710390165838206,0.03834375925684245,0.041356059606327406,0.019430807113171442,-0.058693958964670875,0.009421339585255187,-0.07178907454057418,-0.06885187493707076,-0.04966780855111209,0.05136954932435186,0.05768582644646353,-0.02372406866833098
BMP8B,0.03585472478516508,0.0009889301635897525,-0.015228932772234551,0.06820939124797944,0.2674992380104974,0.00563071510594856,-0.010105121395348526,-0.009508761753744356,0.1276487028481666,0.04327425605871441,0.044084380442705635,0.008909302450371198,0.05581845485970941,-0.018223270346391356,0.0968403374278049,-0.027617907907183947,0.06657907412972129,0.021589021146927064,-0.0407138411249585,-0.002252968096747136
LIPH,,,-0.014937900917262815,,,,0.052614903207839445,,,,,0.00843057518772237,,0.006124841710104116,,0.08270340773206347,,-0.025278614880153732,-0.006078347960584632,
CCL28,,,,,-0.07467207243359042,,0.038948866147576276,-0.011246857308334256,-0.027254664303622476,-0.001872406585117024,,-0.04806609996384249,,,-0.024931544098869912,,,-0.013400100062357074,-0.027716175953646935,
PTPN11,0.03305859941815232,-0.03863374613066444,8.423279305480037e-05,0.025301784265033957,0.040939774812933025,0.03385857594178898,0.014302155412773972,-0.057935273238812965,0.15687480872682324,-0.026085708094129786,-0.0656367419311288,0.06619018544413545,0.012137762226024534,-0.0005220799348966727,-0.020425997628910765,0.02888207008690162,0.040300132798013484,-0.053372591434671025,-0.028034527004205407,0.1329575350107287
ADAM12,-0.04044221513213676,0.00488947030683022,-0.009536544573074663,-0.020418508275129154,0.1283602401480323,-0.05174611353698769,0.006326528412247349,-0.010869388422680466,-0.04200929504583177,0.07910564202518326,0.040699322302917354,0.08431610669679859,0.013361798658334782,0.001294447270495712,0.03275940094217281,-0.016394281979287915,0.002250896660004245,-0.014783151666607024,0.006508572665387296,
EPO,,,-0.015228933198660706,-0.013389672300790929,,,-0.031654019531119876,,,-0.023690672303332747,,,-0.046148139428026654,-0.01783171886084444,,-0.018247550095497948,,0.014794979558439891,,
EDN3,-0.0007922356088106215,0.005473125010113341,0.011846506580526243,-0.0006995751421732181,-0.026257764748250926,0.011513634662646637,0.009441059135154282,-0.012210485174547306,-0.01967587869590743,-0.023572560553648623,,,-0.02209018451516026,-0.025034225660624094,-0.0012808284338803506,-0.02495770444701521,,0.05492586253638569,-0.020220223896079234,0.10071942494740373
CCL22,,-0.02545391328183575,,,,,-0.026669637170353026,,,,,,,-0.016306833866808697,-0.002051306875876553,0.07555661996950905,-0.0171399627938587,-0.022019818513516882,,
CCL2,0.07590421703201648,-0.0019193687253195204,0.026130080900759182,-0.23702628620957233,0.07599179672333052,-0.035781691906938515,0.04628564754449959,0.025857464112504756,0.11543141813542454,0.046483714540527424,0.04265676148085018,-0.13818952528029346,-0.04475780326123613,-0.04848054993868196,0.0324412194026077,0.028205774907396612,-0.027961059901738018,0.03898546065812619,-0.02797024011887424,-0.04904558188110317
DSCAM,0.0010051289526348606,0.03910879912301391,-0.038473916973847444,0.03396805924602899,0.18856374337009657,-0.02727886431473755,-0.0379761969774802,0.019100576038562064,0.011260906821484347,0.04593241643087611,-0.043830044277715384,0.04207970428939502,-0.109614814107786,0.06281474594128746,-0.04367302983382883,0.024821065857617015,0.1062563153279593,0.1624073173055477,0.022770489126501217,0.1682737189518006
ANG,-0.026898778674967,0.016402040931948348,-0.009764315546768305,-0.07075943338321804,0.015438600902971911,0.0519217336985717,-0.02710293902842891,0.030205307973387416,0.01473942721473182,0.0220441089854722,0.09249882075360111,-0.0009732779102574164,-0.02280323223763294,0.026812041192746352,0.06980135198393318,-0.059170529098063994,0.0047749191341684,-0.003974015604209366,0.01667252177533899,
FBLN2,0.005817867031236516,-0.026496402213118567,-0.010423404106563854,0.004366440146803654,-0.11649306152477182,-0.0313050514017604,0.017459586344640895,-0.02647557987731486,0.05159486600005781,0.034385938274218424,0.11967833782018679,-0.07998262102325368,-0.035526654703073944,-0.01201834035760552,-0.05674055647419036,-0.023558459774181934,-0.06991601600700495,-0.024068388111506894,-0.057271875063115235,-0.05536199761785368
VTN,,,0.01075728546388875,-0.005597686607896318,-0.03182856324294631,-0.025228104091130625,-0.05200399927739482,0.05978295832915157,,0.02539588337415783,0.11283522652561485,0.12151250171421933,,-0.012538905227168495,,0.007894077486986726,,-0.02323919654356287,-0.0123227271729767,
VEGFA,-0.004218302051899931,0.06595583787245929,0.018097317102479013,-0.28419225863063546,0.2705535995807512,-0.08887688098870844,-0.05241680473878384,0.009236129846975843,0.07733881325502345,0.03646955175714438,0.14618644223569918,-0.138125855667024,0.01599925439328098,-0.06311759605727439,0.015884136278250235,-0.04109673798425805,0.11428164989733301,0.017010266416858977,-0.06975851407540809,-0.0553617935175863
F10,,0.02813574449019593,,0.0007399425467737721,-0.017195545480360775,-0.03518176860032409,0.05487669541631162,-0.02878693388317644,0.04420755549327797,,-0.058693970913866945,,,-0.002740749956526698,-0.09169378552116539,-0.03160358030205564,0.006896708271435816,0.039638915707121705,0.04129746056252108,
SERPINA1,0.08533506965303155,-0.010233998486346953,0.012923666219130268,-0.14800852335006803,0.15559666685029785,-0.009958096354619344,-0.010530329990062466,-0.03905477911235901,0.1461112427419495,-0.0076549815808000295,0.011265105954654997,-0.03944354943191498,-0.04721776752703879,-0.057869872579563254,0.009314535064153827,0.018579318689106086,0.05677698636722528,0.002531314929168001,-0.049722863986120656,0.034529655817999
VWF,-0.12775002699536117,0.019658992691997033,0.04256115775981293,0.0820295262828374,0.04566193532313545,0.00567678195106579,0.029292296963128458,0.04103478055739166,0.020531367586109305,0.016672641553498867,-0.011393384622513072,0.07236608514590563,0.0059585982603193146,-0.004747693962546726,0.042681197774333664,0.0007947980602243863,0.044892658718137315,-0.0009642255953692169,0.06123570617677492,0.12272131681843092
GDNF,,,-0.012386929695470412,,0.1336713440440292,,,,,-0.022370415195476917,,,-0.027146132430522163,0.0019364424172080945,,-0.025552108203521,,,,0.046297597891206556
VASP,-0.026896440657044485,0.004956467277073652,-0.0018964942856879998,-0.0604423947758975,0.14569187087305593,-0.035651349471180614,0.03753810534224919,-0.06214467220682348,0.0626160857261724,0.04531877438577307,-0.021581954430286484,0.07524735301197714,-0.00044573733894533727,-0.01156055045350025,-0.018521396282668506,0.023508161255681385,-0.03355839380694545,0.05300192047736589,-0.0371814316670883,0.09151777978054428
ADAM15,-0.003953537890675393,0.017126617976263844,0.018042076400454247,0.03260088811484685,0.21838430437033735,0.003828531906001945,0.010260798542397795,-0.02255760016805767,0.15482646732770014,0.08608323157512907,0.008308999782932244,0.026244220814697378,0.04142172835036206,-0.048674946264187675,0.09710036990005734,0.028832101625260703,0.1457766065241289,-0.0207363295358659,0.020161137019968797,-0.022889144519102993
WNT2,,,,0.04896522513165157,-0.06827401644335111,-0.05553815553576103,,-0.01276040310939987,-0.022103158135265824,-0.03145148164601072,,-0.07030711160014658,,0.02581707184161772,,-0.02191026333609486,,0.015081677165559708,0.08894411360302305,
CALCB,,-0.05128639211254355,,-0.09473287450280116,0.07526245846749684,0.04218777699408828,,,0.050650254311638394,,,,,0.015961429586895556,,-0.0007883061187904421,,,-0.01940385373622895,
OLFM2,0.0017483202263117144,0.01386832837913997,0.005957732907283431,0.12149728200127301,0.047345600328029876,-0.08333473614383011,0.04408890988806103,-0.03831737106795712,-0.05970488370456928,0.010364437728125684,-0.03557758285994554,-0.0203408055385613,0.14105080291884123,0.02755477532774653,-0.09959295747043964,0.00973036957879495,0.023847050241264215,0.07256689811843686,-0.018780615619920844,-0.11648321033734788
MFAP2,-0.046213568426626696,0.0013531404275441597,-0.018165919318981694,0.01787550750384215,0.1976621036097997,-0.026745906747629652,-0.019384760420489068,0.04730395701870602,0.0006555272016648814,0.032619473915660155,0.0794018422280825,0.13969521830070758,-0.017828289460018094,0.028153912126065442,-0.011990584426772796,-0.008304733140549794,,-0.006163524498009292,0.0008287940452001871,
HLA-C,-0.16824385407677642,-0.045615991377988975,-0.023390992874198963,-0.11749193983994499,0.13350023309830672,0.002718737512265744,0.011978300551626003,-0.0015571385578463826,0.12385899873437763,0.09299335653066045,0.11722387183525171,0.013065711112587594,-0.08107485913083548,-0.07926051957668342,-1.306657573571931e-05,0.003496199690719158,0.18806730258150223,0.027493898490454076,0.10881989537845847,-0.05616144632055004
THBS1,0.05116084798303776,0.024258985245125597,0.02924951374674996,-0.22453760146389587,0.1586636049289341,-0.03484382443480651,0.01668524404678128,-0.037296957147513216,0.045635595305247766,-0.004593847343563907,0.07839901761881474,0.06734032672604925,0.0932313472080503,-0.04309349179621144,-0.05333182798887727,0.010124373251208792,0.007050947477623087,-0.04871053732719524,-0.08881455637815901,0.0006166127391959307
HSPA4,-0.008110741928439745,-0.029218778743420368,-0.011299948348436468,0.029989132629947138,0.13655357622325004,0.04919310955605527,0.04531154704582001,-0.010429128724441038,0.03629042244732041,-0.03933661568828785,-0.02572693491770086,-0.04549053984617625,0.03184391423901297,0.013386784813456497,-0.010272479950397597,0.014752649418504286,0.04001755082166311,-0.021415651206236813,-0.032291040734357894,0.16450639597773628
