,UKF248,UKF260,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
COL18A1,-0.05289720793340379,-0.021786701481492955,0.017346923348123964,0.1857938140951516,0.050027011915306466,0.03374722045137246,0.018980022877830544,-0.093045368926428,0.03525248709736859,0.02597258403103661,-0.02725812841843807,-0.082201178510736,0.006409253946926321
NODAL,-0.03030610051226183,0.020294715794772628,,,,0.0642795941232094,0.06237118191014332,-0.06425379716362203,0.046253108809388634,-0.025683163510798596,-0.01770428881609043,-0.029158715753065924,0.04546498351025676
INHBB,-0.034863634403203704,-0.030576540203128992,0.03994213952130592,0.1138770658328832,0.036062695584818755,0.010398024969365474,0.011418096973915298,-0.020775923170227473,0.054238115934417776,0.030064922576052665,0.07314656430678829,0.05006787903941976,0.00294208393934251
LCN1,-0.014749507412855752,,,,,-0.03009592394920269,,,,-0.027318195754974843,,-0.021545430116959398,0.03287621387786788
ARF4,0.00137909001799561,0.039584777435465124,-0.011348349344880807,0.04981311131335082,0.018874412592288864,0.03412118006318869,0.04274292329004347,-0.007109148783493443,0.020125260936023858,-0.03840421581620423,0.0620410561560877,0.014005557068163029,-0.02431020676401259
CXCL14,-0.0015924700037193663,-0.030495811294421027,0.027146338962588334,-0.056182958718509125,0.05318866910016011,-0.00525289149046061,0.01807355063863986,-0.06463243079916847,0.008403454394659124,0.05479925074338383,0.015174766478712682,0.02481885791088565,0.00877691038600392
LIF,-0.009199216142697132,0.07172923501544423,0.020331809520970433,0.1401291196534162,0.015445192577035968,0.06767621933612898,-0.02683689400341787,-0.03813436139095474,0.05772307211144591,0.03857013364425558,-0.015658894572483376,0.10076333819381159,0.05263994479798047
IL17B,,,,,-0.013702038737194921,0.042594593219945895,-0.04607682823842467,-0.00687849347356162,,-0.0237726097850394,-0.004446633964998387,0.007938755689342193,0.09494604923967612
MMP1,-0.02033463158043423,0.023998718570305444,,,0.04916754066293902,0.00847206563980541,0.13298000284257624,,,-0.03755887271332912,-0.015949551116055793,-0.031709285482850035,0.08287014371174453
MATN1,-0.019365672947863528,,,,0.029466263800898004,,,-0.03155038379745253,,-0.008400988824396789,0.02704016309176134,0.007834850582837775,-0.020105758405776643
ADAM28,0.024288565450868462,-0.03910806296482353,0.08290701189030403,0.011613539486299857,-0.02031596821305983,0.008782155535300604,-0.08080890699210827,-0.042541717410440556,-0.03069403831533955,0.0288691634237321,0.012062881563950145,-0.04578688273964196,0.05785297917000753
TCN2,-0.005986073895011963,-0.01178915387773376,0.016136078679147826,0.09391604746757036,-0.09796410783515228,0.08855056308156684,-0.01175960855028424,-0.08356594917102185,-0.058485544918009384,0.032938031224652484,-0.0007326225545391334,-0.0017329036929491224,0.024422626233371596
THPO,-0.025234273693081653,,0.08738173006204657,0.01146795413737976,,,-0.00972799167862706,-0.04925988043321821,-0.02618202351224474,,-0.019691138979880923,-0.028050868106697262,-0.030130306994666307
CUBN,-0.037355919031917095,0.08739205645732534,0.00997641961251633,0.023188562114209707,0.04443125762229937,0.01432429678903278,0.038393867169671816,-0.03068444026956494,0.04533341860711643,0.021391641502489317,-0.007252629396699502,-0.0661742077861492,0.0810160754514746
TIMP3,-0.017000692864743143,-0.013075882498431756,-0.0067741355374084395,-0.027582807237134962,-0.010459503886812811,0.04396088096003422,0.07325480898120527,-0.02873325846376425,-0.027539866233914106,0.02735624843777191,-0.05617699845899647,-0.011400185431203613,0.04809863780565427
PIGF,0.006344142929629574,-0.0028873782045568354,0.028120500744735384,0.04321961302980657,0.025601452802225047,-0.02078006926081624,-0.10150864400611113,-0.017487190489571394,0.034057013556100954,0.01062630277041487,0.03896372220984903,0.0652627236908531,-0.060331556375009185
CRH,-0.017280803988499144,-0.03057010522668247,-0.010392756527348524,-0.058816415700425465,,,,,,0.03386553013315183,0.008823616354937579,-0.018333769914692453,-0.0440347843574952
BDNF,-0.02133415476344685,-0.03668951444783088,-0.02668977494558349,-0.014533941011909657,-0.04209887407035396,-0.005447375218922294,0.005426858394927024,,,-0.018580203535021763,-0.028949886372695688,-0.0034063899113724047,0.0809619922433251
CCL5,-0.007283971662724122,-0.012954483542389738,0.04524706154799242,-0.04592838667625814,0.017149484939290256,0.027366669307254503,-0.05430120256976362,0.031040916296043473,-0.006660803339984458,0.020299648115360995,0.02460429976418619,0.011861022803587534,0.016792348206750102
GAD1,-0.05116032832507518,-0.03518773451550634,-0.03818128752204605,-0.10638059244347985,0.02796236065285521,-0.030192946835253174,0.050796947129310994,-0.03525302006591972,-0.015656364771523764,-0.013550022037551075,0.031709728731814595,-0.02467945769152531,-0.01732357338448578
COL14A1,-0.015112646431321998,0.025040139905082116,-0.02149055132972388,0.09890108296172104,0.0015924927450774525,0.0019372764573103293,0.08747149943421315,0.019080619625744824,0.026868160186812533,0.01136416670333938,0.006619818922112259,0.017423278557570136,0.005189729071418452
HLA-A,0.033832961971825726,0.09254106556921572,0.028011880348431082,0.2515137468601526,-0.0747076957640032,-0.06165210248255692,-0.04481022966423229,0.043581873046921474,-0.024459867832430954,0.008328440844757997,0.002046321841883121,-0.030775260645190435,0.007817872105762905
CD5L,-0.017280801989241753,,,0.04531835816876395,,,,,-0.02988606034871804,,,,
FGF18,-0.01563600239858156,0.007523477186018073,,,0.044210932961617155,,,,,-0.028104919076351636,0.13703024562822208,-0.001388445206929318,0.04528422724295259
ADM,0.08381577247182444,0.11492966728011707,-0.006734865721867497,0.0923980353196504,0.0030423004358100534,0.02876045307327736,0.09616496033034792,0.04777921485655014,0.11587454657730804,-0.038147815439796756,0.05354104869996659,0.045631951300670145,0.0265769128458629
CCL15,-0.028831487405169463,,0.04347328826413346,,,0.007021212756335941,,,,,,0.00336573385714311,
GNAI2,-0.0012008747117506526,0.05418825216632281,0.057534024518215175,0.21566653256743526,0.010856145267603827,0.04635796276891942,-0.08201402292026454,-0.04666014382443549,0.0783235307728182,0.015702670531931483,-0.059259648939823814,-0.055430306407231206,-0.03935271626301302
HDC,,,0.009021127251205253,,,,,-0.022030568407859472,,,,-0.03933772954775066,0.029266791039128548
COL11A1,0.003356792853785786,-0.02950138062133163,0.03556207301314255,-0.06063208518786009,0.009072783163582244,-0.026448953353977102,-0.00583533281566334,,-0.032562999689797284,-0.037310284623413105,0.011774644553021298,0.016382276601043022,0.0260914409549735
NUCB2,0.024194371900987423,0.004706240362215076,0.010257874176194188,-0.0308055615508248,-0.003766301547709797,-0.003005037702948622,-0.06121683509646694,0.062363821741417524,0.06128592125539318,-0.022304914682589785,0.0692965177814753,-0.011394159753233709,0.003815312628474553
FGF16,,,,,,,,,,,,,-0.019811602204145327
CXCL1,-0.017659932246532048,0.07606419197322473,-0.014930243823582061,0.16705659705405798,0.0022394594563463093,0.037513715585040096,-0.023442344441357316,-0.009645445568316027,,-0.022232455719090143,0.024402938192262535,-0.007130354516970382,0.015835208461700927
VCAN,0.012192295929747582,-0.11620689812585863,0.056867898740353036,-0.044443399262381174,0.06781633111049302,0.012354674885762475,-0.07836021251279611,-0.041317403132053086,0.08105822661366353,-0.006269261467449254,0.043819833812473855,-0.0415581289715053,-0.08873320519711475
MMP7,-0.05167221392061142,,-0.008587139179996758,0.06234454333127552,-0.061228801526819,0.10298853245600163,-0.03330808115904783,,,-0.021402912497846472,-0.006306193796659909,0.027537617113582855,-0.035929886652062086
PTPN6,0.0016593569197110595,-0.031530696749108654,-0.008549328047106274,0.13001410299184482,-0.009750195939960517,0.10061767136135036,0.04735752091349645,-0.01614059698100863,0.033876256901485394,0.020067308207174568,-0.05488887720873065,-0.032738775780403045,0.019645342751376704
PTGS2,-0.0469952678766653,0.10492059167216809,-0.022597267215826337,0.05809576461118137,0.00907113456042659,-0.0021811391219524593,0.00855131911620314,-0.026473930032546323,-0.029916681171566654,-0.005097393445931332,-0.020449591187036816,0.05654421686183367,0.0692167133946664
XCL1,-0.018936668133553155,0.0592250412806154,,-0.01538194296122154,-0.052935867340577016,,,,,,,,-0.021083651118639204
CD58,-0.049444062948761566,0.0007452674634984676,0.013943100995452849,0.023982975961751786,-0.023697646530092428,-0.015349408964143437,-0.007328639150398665,-0.0015437624574472942,0.12930734681665698,0.012159677128506366,-0.024508087951183907,0.024909926221236212,0.022475843461745238
TNFSF14,-0.019080645336047843,0.028254909820466887,-0.014582919508788107,0.11808780301922404,,-0.012026537687291687,-0.06034544482726497,,0.043547679519438005,0.13443835204001847,-0.007198309877873517,0.005239067592918529,-0.023849890398510886
CNTN4,-0.03354606783398229,-0.04448676042398445,0.010697585703454587,-0.1328615488215868,,0.035922790592273525,,,0.09642179974001491,0.00478020422969766,0.00025674995964507046,-0.03144212574566176,0.052456069404892294
INSL3,-0.016963759714645647,,,,,,,,,-0.0079295357387188,0.009031689079714767,-0.025301104089977437,
BTLA,,-0.011839844316840903,-0.018622886985616018,,,,,,-0.012400879548378622,,,-0.02446490258312735,
MFNG,-0.012627101074318895,-0.017104959438103244,-0.033232901487978375,0.06390039457216712,0.029282788976633233,0.04355248568413457,-0.06737198000435068,0.010991109675130955,0.05683582573568824,0.07466705631334748,-0.013411738170301873,0.004703905159957677,0.04966698695241174
ICAM1,-0.012068502273218573,0.10140924685655452,-0.01802755538785707,0.13264444847587628,-0.02201278384748209,0.029867032418859085,0.044265635854426756,-0.03174058709682811,0.10652073366405578,0.004578891783307698,-0.026558473053467844,0.055574150203726726,-0.010105335708611635
PROS1,-0.016838813431451945,0.0751555976828986,-0.01762404533538977,0.15151080464111785,0.06431088462864151,0.08070379338716,0.06307487114866045,-0.03326256601275763,0.06045924544523571,-0.028845054205161084,-0.05035815428358916,0.02399685267165189,0.015913778065149004
CLCF1,-0.013822159694714595,0.0904602207526059,-0.0398280729986949,0.09068160080910068,-0.013542783199197318,0.018083229357276142,0.01020262496886589,0.002721498389553228,0.055405946511215345,-0.10510738733041367,0.011688993556902835,0.08525744253492873,0.021886097415790656
PSAP,0.0009873457507593403,0.08536185779586458,0.03249267738899311,0.15312446895925544,0.08287357910580768,0.046645579238609326,-0.003769173924700254,0.031064313969799147,0.07251305700488543,-0.019815185580646988,-0.06513125571891717,-0.006322250938263878,-0.08448049613129562
EFEMP1,0.010954315479505743,0.08533535495864075,0.005787247194866542,0.22064160579788464,0.03633996731196029,0.05427709134837199,0.014593025931396098,-0.11638747814393131,0.015586368661556393,0.020268957560744826,-0.05229668755013713,0.010080723033794276,-0.08861147449250256
C1QTNF1,0.043443790156790514,0.05741007745119026,0.05608822492181474,0.011382299297475942,-0.026210944383244852,0.02525922323008274,0.03992266857480095,0.002459544705039294,0.01929736790396485,0.006855166138566685,-0.03438811275314363,0.0844092186170281,0.021222357230288893
ALB,-0.02622641518687461,-8.53497620976001e-05,-0.01656311654264486,0.05100714202469934,0.00558735851428331,-0.048248036530143375,-0.0695226318650519,-0.03726264921572328,0.013319927012892783,0.036975729590634124,0.02001532658198336,0.015725883085307604,0.07645528433267523
CCL13,,,,,-0.006418148974728873,,,,,-0.01668942465525865,0.04821901605543385,,
EFNA3,0.044784726865544855,0.015429881661669873,0.04797423516221415,-0.0224923710534551,0.012077646967428792,-0.018357124288758034,0.02176167795572595,0.1211213327640806,0.05622238638734147,-0.016156380700119197,0.027701803118002435,0.013160873696045653,0.023700217439890436
DRAXIN,0.040311057413974984,-0.016487510588479526,-0.013299369801189077,0.07151518205168944,-0.003732573116956741,-0.06818939853884681,-0.0015373606778233014,0.04610100721736687,-0.03607158491320854,-0.036410530119987974,0.02101282632525981,-0.014056746059214862,-0.04467945869753818
RAET1L,-0.013214933567826093,,-0.01592898837771387,,,,,,,,-0.027979682383003312,,
NPTX2,-0.061047303752314416,0.0019182611714392908,-0.005938925776017448,0.21261760408494912,-0.006716673817918696,0.0059383710817808195,-0.04063479103926167,,0.0733084188638311,0.019970291299115803,-0.008143817222147789,0.05469386457082675,-0.002430591454666028
FGF11,-0.01984811629481542,-0.015156933428269752,0.007696473468252369,-0.032289388876250755,0.005902511419626832,-0.0549522340765749,-0.003964543783143303,0.022913023646609857,-0.05374158613638063,-0.034772872823822916,-0.05836572483869649,0.07182154243514267,0.05114030444121319
CD59,-0.06386125434252929,-0.005428153275476607,-0.019352130310984636,0.152304577656038,-0.052237730980434646,0.037231684057189594,-0.0252704478104241,-0.0028182987234003283,-0.0013716984075784475,0.023009847260682257,-0.052839305169813625,-0.10271938526435495,-0.06726523551472481
COL9A2,0.0013313274086237798,-0.0784112404892196,0.050699940675911874,0.039811677525719694,0.005058603702490888,0.010573248126200646,0.07227635816287693,-0.00661111415885554,0.021496100907832175,0.02045891363049724,0.016950881003933774,-0.026019467046466217,-0.008061679516675345
DLL3,0.004498186012361398,-0.01650576300141753,-0.017307660555836893,-0.037003854354595134,-0.016067638558259375,0.04263289268319223,0.030569884252514664,-0.04578927930310277,-0.02186240136335678,0.003910726515558925,0.0015978433382366143,-0.04043525100183103,0.024534062038942737
FGF5,,,,0.016707791058882256,-0.01312563850267118,,,,,,,-0.02240637632494894,0.024427240264942945
LIN7C,-0.02662763452566197,-0.056614835196953095,-0.008508461732332731,-0.07970277830241397,-0.0004419987758796006,-0.0024577702907684594,-0.01348618218368546,-0.010169720242483702,0.0022281419067555967,0.06712114867458488,0.008324978835664286,0.023465864364276046,-0.006326820547411749
GDF7,-0.03116408719870135,,-0.014582918942095832,-0.07443957865571166,,,,,0.0386881192726487,,0.05952577577118356,-0.036090814767646126,0.037679201227538275
PSPN,0.007507934764079066,-0.0005795951427206427,0.02375253135492591,-0.01486183832252332,0.01535300248750755,0.013609078367341865,0.0498636277876574,0.03971221476085252,0.07881410968845999,0.007396434959247647,0.024786472472963155,0.013590815533994481,0.03344465016599008
ANGPT1,-0.0023241254230432318,0.010567313994204344,0.018111009756011143,0.08671865084220552,-0.019957177951928945,0.03858867312710633,0.1305346977736728,-0.012481911740783776,0.05185021202591239,-0.00898560691146647,0.0021113382615591306,-0.04407204541135213,0.028814475326778645
PNOC,0.01331466747896921,-0.020667964926345907,0.018759363434492173,-0.10173547316640846,0.0728468061820157,,,,,,-0.022196051120432696,0.037292048242715835,-0.009597597106608706
L1CAM,-0.008184384965689503,0.09227594602783823,-0.020175804938902378,-0.05494836722251632,-0.01875997981306587,0.014214107592461746,0.03368527293648024,-0.04232286316974734,-0.0655210902790098,0.014486908032507741,-0.01617204119843487,-0.031780875172893235,-0.0534553302824155
APOA1,0.021166713740290128,-0.018609817144982745,0.0005928045198698262,-0.05665721617122492,0.00043827038102747226,0.05060726935977605,0.012995490687566502,-0.05461363477256769,0.04387218705199284,-0.02517097414450574,0.07417143833835643,0.021350266699439294,-0.025615111826731533
PSEN1,-0.029720661271442007,-0.030652890037429725,-0.005232093590270091,0.11264309490882098,-0.07417312374054616,-0.08385146115247306,-0.04586763427222662,0.01472546728927303,-0.026211977160136138,0.01863038570338031,0.006360060562819081,-0.01547322142798759,0.01702800455117998
CALM2,-0.02449041843807383,-0.11789412089955006,-0.0011252466715876517,-0.20148256184246946,-0.08236461099084198,0.06788298189530872,0.029687189497790558,-0.0684167580954417,-0.023090649517739554,-0.016436684578900483,-0.03489487571310037,0.03337832590140616,-0.046412316047521766
CLEC2B,-0.019030870163366565,0.12372939347677782,-0.023192563929137884,0.04196865375621223,0.053787703657977255,-0.0058645486402858086,0.022559223278966433,-0.007635191932898828,0.042637603794535205,0.03696693302754429,-0.017757378084870275,0.01404649524092198,0.024513480359792856
NTNG1,-0.04809090098287734,-0.02292715904997519,0.02633082253651815,-0.05935958633930848,-0.01116103932189123,0.044403232928413604,-0.003791774275356874,0.0444508410849865,0.021145104383614614,0.01024734055361536,0.0021977019880963984,0.02884273982078247,0.000729017794664832
LRIG1,-0.03979857266664829,-0.05526779259105391,0.013081204277227495,0.12141285955141967,-0.011460229060022892,0.06162887116014202,-0.07419032643879236,0.03718638368790933,-0.008062350479160355,0.027794475525020363,0.010369101675304365,-0.004739336406437932,0.01194270652832717
CPAMD8,-0.013829004554829305,-0.04061410341873322,-0.016236898615055513,0.06030886294966783,,-0.038126583105400756,,0.05028189062900622,0.1896428315932305,,,0.023544639338698204,-0.021792935028885668
GHRL,-0.0352089240049145,-0.03379930769956372,-0.013299369801189077,0.005547762380313069,,0.0806785007725723,0.08119792784188988,-0.007541460693581044,0.03670554831495326,,-0.020251802218532764,-0.036393241584462624,-0.01921069898441148
NPY,-0.006545428242787728,-0.045359652457216876,0.022064949591864152,-0.03131135315053644,,0.025622053359427716,0.05850271128001977,,-0.033854420975388766,0.030448092423758816,-0.046361426789541485,0.03756535825527294,0.011657739250710997
MMP2,-0.040482310997142834,0.04050841454099355,-0.03507730174123654,0.13792034422600505,0.02333499896353826,0.031330096303307506,-0.008085535369894068,-0.03507417872178399,0.06356863928665782,0.01075977291798622,-0.028152379392376272,-0.06898759083576367,-0.0022995073018265266
PPY,0.03916759846463971,,,,0.10214975183707957,,,,,-0.004921621987605695,0.051240275806806436,-0.05061683619449127,0.026310097449008814
ALKAL2,-0.02478253209433127,,-0.0024302345415472947,0.17297588128408845,0.030872016942310183,-0.008119463286634114,-0.009182893007616455,,0.11181868621171126,0.002960177052062488,-0.005868763932216293,0.03174456422241498,0.06065991110108021
CSF1,0.012988372483852031,0.016829903973346744,0.0016242956487749639,0.12240102795585257,0.009355771103161813,-0.021635246123924035,-0.09383743255171231,-0.03856512345083467,0.04399773236461386,0.037779296526013376,-0.03763535599820542,-0.0007688342548218732,0.01714830401656105
SEMA4C,0.006701697446017313,-0.017091469623147986,0.09936625807240335,0.09656139341390113,-0.025949357254427704,0.010262531709323383,-0.031151709245695117,0.03597756433210043,0.002959046030352187,-0.05538746898747866,-0.019419666612759887,0.004465018822600433,-0.03948890359264462
BMP8A,,,,,,,,,,,,-0.02270910285909991,
ICAM2,-0.0059211691525325166,-0.03510560202826495,0.03607448892511337,0.07344738449016665,0.015224063154132293,0.023743758137136087,-0.011923022209158186,0.0021289325694171662,-0.043089651956211554,-0.038285300128061035,0.05118885255260478,-0.04813144986241969,0.05242343087507272
SYTL3,-0.027419465096562956,0.054089570519718494,0.010116551326034473,0.11099954799517245,0.02350787543089344,0.0500985237578201,0.08464076303970292,-0.007369010082614582,0.03727488092312345,0.05543752806653287,-0.017188191277433713,0.007388855907771393,0.061327618914281984
IL1A,-0.033635102568062,-0.020866387018332804,-0.011958370412393443,0.012271376814172381,,-0.03248411623086574,-0.04058699076839028,0.0014815172048295115,0.05515320243871821,0.030598188139084315,-0.029863027403695033,-0.02267929965862145,0.10283896517900719
HLA-G,-0.02033462727298316,,,,,,0.09213720643064222,-0.012616284705346998,,0.07609043468883553,-0.0011534348277236024,,
PGF,0.0038932809737070727,0.012261479615513363,0.02523081404710441,-0.03924259801742368,-0.004174966617206256,-0.002050813913221999,0.05413112843703148,0.025321840676996946,0.09026525824020915,-0.0028870054579122634,-0.034832531077315404,-0.0015005248414241684,0.05193247181460151
LGALS8,-0.007462868402418903,-0.008041069559351311,0.033945173682915504,-0.006445192553512573,0.015575503111343635,0.020323619717735424,0.05076751366783714,0.04571908686506062,0.028962406145806256,-0.019822949914123002,-0.009296698023286967,0.023019985696914345,-0.034884492534201915
DKK3,-0.026898570426967066,-0.035240256727229594,-0.0021143592690079966,-0.2157949058173437,-0.05244752732979952,0.00696498333669413,-0.00033532496679943117,-0.03503369483638836,-0.07823895826295833,0.05823477307335815,-0.045335035631549885,0.017140351050895657,-0.04389537746291103
COL16A1,-0.05129051755236822,-0.07016017610770356,0.022728712143362924,0.08697417988278758,0.003764120592803544,-0.020370352742776664,-0.024013733873957346,0.011316492308670508,0.0031102843618027415,-0.021810707124910348,0.00026236028507855045,-0.04867621712878471,-0.023258508203155615
TPH1,0.031102221716441628,-0.020492178492754386,,,,,-0.05678691222646788,-0.04925978475120054,,0.020061845349117473,-0.014781106927051098,-0.0025764776417238943,0.009976639071228994
TNC,0.00623570260913614,0.13897334715486187,0.03697256237746528,0.14909083085515332,0.052540363481122836,-0.034889079198277086,0.024140332931357783,-0.053341073091703,0.0926673365883472,-0.033697582092594186,-0.03576701485394522,0.0694378193784225,-0.055875592627516735
TNFSF9,-0.02655016521226311,-0.011996979725510807,-0.009610619608729552,0.006703286420684394,0.04772617181936685,,,-0.029932817007176055,-0.0032330629154808366,-0.041018291063150095,-0.015182727480600502,-0.03593882608816614,-0.0033002743513771073
C4A,,,,0.11418571244207186,-0.00418832625255969,,-0.06536467814335672,,,-0.018580600859616866,-0.018919757296284954,0.03818934409589845,
CNTN2,0.0030694068743457393,-0.015219859359919286,0.041817720895868854,0.1955922979952394,-0.008799272141418001,-0.08497805245307717,0.04183881751945595,0.012218124352218047,-0.08767651432548003,0.009310627125473144,0.05850018963944491,0.02869159850992773,-0.02444817741630808
F7,-0.0145661018874078,,,,-0.03785187754873821,,,,,0.03351002585755151,-0.01872230163460372,,-0.02693729923108285
LUM,-0.013392063613811692,0.037140240853101913,0.01626862483789028,0.049316471883794115,0.023855062609124584,0.07883332566718743,0.05154268861741658,0.037881495499449275,0.05416572212794791,-0.00775838855444298,-0.03943773660630228,-0.05702169436496496,-0.039183653460780545
BTC,-0.013214928063381546,-0.02127476704468811,0.001176821120298149,0.018511148769986698,,,,0.006252988715148727,,-0.016936662371442264,-0.01811793264922861,-0.0310057649335099,0.02217216941314296
APOC1,0.020574090422942205,-0.10420332779092803,0.03168197281400942,0.2557135708528544,-0.05502992933307318,0.06458222531700539,0.03720782177406016,0.02449373903023159,0.03119861077808386,0.060881230140015286,0.014151227992129287,-0.035300462525930366,-0.0450671836725753
PKM,0.07575641356885743,0.11223548646589032,0.013185352618357649,-0.09083610763538125,-0.020834248788102583,-0.03149288271547382,0.050531088490895014,0.06512385843325054,0.06343777561875591,-0.025362868339724197,-0.0019338768733789826,0.12250880136552078,-0.029303447064756308
TNF,0.049585410158488205,0.014528232786070294,0.0377873978910912,0.09756806279137467,0.049848729341426576,-0.0022299973214037045,-0.08992826685427531,-0.0014009594717270964,-0.041863144106115364,-0.01643870244408306,,-0.022614329736981992,0.026045513757265354
GNAS,0.032680111642040266,-0.08017323359073576,-0.039423985151715364,-0.28751453382069475,0.04966204927818389,0.0064982895836499304,-0.0433045545409824,0.08837037592664392,0.046364880655589136,-0.036671732397054936,0.002922919659908658,-0.008195916054025256,-0.006088204499450423
BMP8B,0.009110569807942955,-0.005760035764976735,-0.012910207605326938,0.18531296490101237,-0.0073126134899571295,-0.03176426296177223,0.03927174997770569,-0.0032698138062356216,-0.041169063674265545,0.015987239062880475,-0.0030581316891735246,0.06001415201478321,-0.026128049500007033
LIPH,0.07685729117724674,,,,,,-0.05566093193521772,,,-0.01668943079322305,-0.029731843082994945,-0.022994918572838665,0.056665301337606194
CCL28,-0.02100199521337103,,-0.015270049509959301,-0.004991777805114117,,,0.019300221318556438,,,,,-0.017633667474421275,-0.03171923588323779
PTPN11,-0.0285771042482954,-0.010634963507047861,0.022670878791137102,0.05870611567748114,0.06083319154071703,-0.010220901724958454,-0.0821894789459664,0.08633834009594021,-0.031026987165707502,0.002751153029337219,-0.0036567138675279824,0.044237742833563826,-0.02476382903323842
ADAM12,-0.033805038490864865,-0.005888253186270131,-0.014757553582040731,0.08933898312681864,0.09639141547942398,0.010985200309613523,-0.014187335092142598,0.02038173780986926,0.04099947803411337,0.007689283813235549,0.0027178740388987327,-0.01143786061796032,0.03950665600277113
EPO,0.04813854774244531,0.021274465180402068,,,0.03404161915964645,,,0.07647914507983161,0.005713967467169498,-0.018125148068284632,0.002304711258081436,0.02429886626684833,
EDN3,-0.012124934980046444,-0.026603613534077843,0.023795148459944532,-0.0639423938234485,,,,,-0.02618196602864352,-0.009916613808315993,0.028674309914162255,0.06242194705993213,0.040160576388087475
CCL22,,,,,,,,,,-0.020513763775163917,0.07913178171691326,0.013090458406698762,
CCL2,-0.017060704696298005,0.09562014773089572,0.0654425721894346,0.2079585258907082,-0.08121001185226649,-0.05389776636945356,-0.017862058215610432,0.014407028414005315,0.019362730804424425,-0.002535884185588172,0.017585983032768347,0.09181874916910686,-0.007863780354233648
DSCAM,-0.025003367494059868,-0.07378461004185748,0.00551426887651238,-0.08556103871181467,-0.01887974207306648,-0.010454359702784442,-0.025602875445242063,0.050294167578220195,-0.05236408191015861,-0.011230950648508157,0.07561398778173269,-0.0032649007732391297,0.042203697201053804
GPHA2,-0.01664110970247302,,,,,,,,,,,,
ANG,0.06395078556819,0.035839455642622066,-0.017818247544274593,0.0678601342132707,0.021922027279551604,-0.016836940416654313,-0.03838318890533833,0.02743121116895364,-0.08543301713506267,0.02001775935414571,0.05474526234793975,0.06520166976484959,0.04002922020223394
FBLN2,-0.010118870368692084,0.03598487768646667,-0.01047785933601127,0.07507967825274739,0.013836290286940323,-0.03662390505823486,0.14255685308869318,,-0.04714444855776826,0.042285778442646915,-0.0015602721367083416,-0.026167284575281634,0.028848125077026984
VTN,0.04345735130390063,-0.025034153247186906,-0.020362113334377697,,,-0.032335285718365234,-0.026485738659658378,-0.006446490821803511,,-0.02071828460649822,-0.0231939156214568,-0.03058128389451932,0.028757649856510532
VEGFA,0.0799001471163334,0.1345323819909951,0.01086232055533291,-0.04804810161940383,0.008341012008301245,0.058010925763230047,0.08151569845713379,0.0673901897184614,0.04759664124958932,-0.05533865237586987,0.0267910297277284,0.07529146729340944,0.023474032771981446
F10,,-0.02182540937181923,0.09164332041047887,-0.029703921472657623,-0.06974358235308148,0.006037720578594813,,0.03983021357798995,,,-0.006197749249670277,-0.03310645107248572,-0.027601586732804904
SERPINA1,0.029935664617486788,0.02137374286831953,0.0023627963648843123,0.22696458889371057,-0.03390748374378135,0.0325880589579854,0.004908465622243132,-0.034791692827120656,0.10342988543057828,0.019128828373153516,-0.03204895725383038,-0.08316685479689058,0.06468559377655574
VWF,-0.03454016464669403,-0.043854976011960055,0.06401070875969667,0.10528871447501104,0.05255313228663385,0.012543542165131342,0.01457771427574365,-0.019181842806577677,-0.02563245133998674,0.05402852219687898,-0.020083020447657262,-0.101704995645774,-0.01747389756042218
GDNF,0.03459381928921927,,,,0.053602444879101666,,,0.11748514499614515,-0.029179069848431983,-0.00861179153254892,-0.025082553310375847,,
VASP,-0.0453139310158508,0.03089780455939387,-0.03734348529127126,0.08141049993975417,-0.02209612577732661,0.10642513112089379,-0.04289820617333681,-0.01899287311065608,0.060416236108426495,0.005916696741378831,-0.04517890015062591,0.034865203396129404,0.021370724167953794
ADAM15,-0.03452663447498247,-0.015434207989799106,-0.013349072207255844,0.07446319648832485,-0.004403421225481437,0.022547405871598893,-0.0666208844073957,-0.016169713772844162,-0.003574256639291272,-0.0030920953872733367,0.01250761801274776,-0.01308759230890935,0.03345339129191956
WNT2,0.0005396573652438748,0.010524784033713654,-0.017325016393973765,0.07169610565115091,,,-0.023162575984961575,,,-0.022482446833739476,-0.0044547073541353266,-0.008089894687053184,0.04022601899590526
CALCB,,-0.036355870977089796,,0.004595090555524856,,,,,,-0.019676253130685738,0.05506194966844839,,-6.259337983707934e-05
OLFM2,0.01797295524005505,-0.033443926473188834,0.0132885989198532,0.015543847800823862,0.036003266107579465,-0.0020673469936916982,0.023156755193211944,-0.001445536289180575,0.04616559169211181,0.049804299105848486,-0.03993019187002971,0.05237641910506431,0.0162697694911318
MFAP2,-0.01798961497520924,0.006031042171800217,-0.02867923291360174,0.0006768844605068162,0.08474055284086084,0.007882016907343267,-0.021367740887723346,0.026815908528076887,0.016119743368243015,0.007879583617487494,0.02284262495736292,0.020377340291890846,0.05212738556588331
HLA-C,0.05074531679916981,0.1080476463101441,0.05910544233208265,0.23095880475266975,-0.06454638113928457,-0.04113400735438415,-0.027278069675823247,0.03684253648333434,0.019479626183420314,0.032522947172246235,-0.06626837180168182,-0.04083299098072401,-0.06446457739637836
