,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
AZGP1,-0.03614859274061327,-0.03638581009526953,0.054386055566580105,0.022327046539631523
INHA,-0.009991824426312346,-0.016817579488440242,-0.03069328269587049,0.08545988224174728
SEMA3G,,-0.015515508073785237,0.02572169245114015,0.05198518422002739
COL6A1,0.027248141498586863,-0.05426888792852415,0.040127949087916004,-0.11531561063033938
FGF17,0.033205834067109245,,-0.015026689310646053,-0.008363351501805423
TNFSF8,0.04006138302246503,-0.015058295043314676,-0.03499621790198116,0.011961624460202255
FGF20,-0.017488179527133066,-0.0399056045766593,0.053092725153421595,0.02956784883744191
ICAM3,0.03127698944780963,0.06459604743711919,0.012248915929547449,-0.04702441950325538
LAMA4,0.09877738619791675,-0.036206729577052024,0.0074865181162401045,-0.10594326164171512
DLL4,0.010077464745449285,-0.06517551665005147,0.06182753807564211,-0.06837902393439237
SEMA3A,-0.058794857726079314,-0.0023953414600952775,-0.019739579434795502,-0.039114290826378684
RLN2,,-0.025073068956397434,-0.017342485339757727,0.060359349664614675
C5,0.005724842595831778,0.02468452957066493,-0.013828872205380299,-0.004216124327446661
COMP,,-0.018032712095754137,-0.021423633964032514,
C1QA,0.09721718222127276,-0.08499522944988208,-0.004161337172184651,-0.07728748758739501
UTS2B,,,0.2062761944150199,
COL9A3,0.032722051303549944,0.02175017648890892,-0.015816823404398845,-0.05130071851507425
DLK1,,,,-0.017137219203003786
HGF,0.028802137182468567,-0.03641493799559266,0.10137896634588962,-0.03249769213007014
P4HB,-0.03305021074726395,0.011030914051728674,0.014441738343287276,0.059306256570684515
ADCYAP1,0.08362978691231329,-0.030361500175173875,-0.02656825113097277,-0.0486760365262884
GREM1,-0.03294090786849018,-0.0008109621250038224,0.013222448267015907,0.05254982376584345
EGF,0.03574332917152793,-0.03292965276475976,-0.050645174541666185,0.011463683578739635
VEGFB,-0.04665681418015611,0.04848161661182815,0.033209408311325156,0.07403937858268866
FARP2,0.011495934421991032,0.059735080996936536,-0.024077966942053327,-0.04406264797471165
IHH,-0.02675202081592738,,,
LAMA2,0.12188138575799828,-0.06269360198363245,0.021445100878455334,-0.09956446571597294
SERPINC1,-0.021930867692030554,,,
NRG1,0.007872077491319443,,0.029964783752332292,-0.015448592187687456
SPINK1,-0.04388407724090923,,-0.007184978403609339,0.12653590404990053
EFEMP2,-0.008489399843472023,-0.037173673392606285,0.059864308974504,-0.00028418354065735637
SELPLG,0.0933312846761745,0.05524211690226507,0.025429096105884025,-0.05979250453729912
GDF6,-0.013406462310163908,,,
HLA-E,0.04828150929904736,-0.048063250919861994,0.029201678362245735,-0.07154856429706363
PTN,0.10609228113059155,-0.102541536762413,-0.0352000609433008,-0.13780254915834472
CD274,-0.012034876437365769,-0.041041682551850193,0.07058477313125762,0.06470326736638674
CD14,0.0883020978458267,-0.0628357477953083,0.012595207765556992,-0.024233788015121722
SFTPD,0.1309626721412645,-0.032691555080949966,0.009168211754040213,-0.0221846072604533
SLIT1,0.0745401139228364,0.016628326288270597,-0.0040712025499824245,-0.07544915875051261
CNTF,,-0.01551551419630295,,
BST1,0.08378791718767398,-0.05638490787001038,0.06612526643509524,-0.03785277360634187
AGTRAP,0.03323596555891204,0.006159222796246191,-0.01450283511471892,0.07912658250582373
LAMC1,0.010720816626659276,-0.044622320135158655,0.0331665842236368,-0.08355595400615205
COL6A3,-0.025660974912164177,-0.03042975671193332,0.02611247618259898,-0.06041687432019082
FN1,-0.04296871425410897,-0.09418029982787096,0.015762790922187547,0.022235182327504006
MIF,-0.08295711687544484,0.019971455462092485,-0.00036548460066927643,0.09964220678794944
JAG1,0.0177342805678925,0.0005254314788131537,0.061947193476266205,0.0347073282346824
NID2,0.08595936845993876,-0.03817456917069728,0.011054270283381401,-0.11974852946369346
EFNB1,0.007717931981958996,-0.03290665212661548,0.02608375246424593,-0.04544296648681681
COL4A2,0.01610483569146021,-0.10109388958557013,0.015308749559716221,-0.1260922212985418
SPP1,0.046459672987855645,0.014721558337993403,0.025864161938645307,0.047357872065076814
PODXL2,0.02525582779350488,-0.03120485426701948,-0.04901296923287913,-0.03211649352974203
FGF9,0.11236043535197711,,-0.024546103549181804,-0.01331652124260418
ITIH2,0.003999826052649442,-0.04531592696803136,0.020151171872373155,-0.03415611591733961
ADAM10,-0.037535302192259846,0.00936211418929062,0.02500138594987357,-0.08636526700526749
CFH,0.040203527812809385,-0.08501713744849351,0.04654912694270318,-0.017777178999167396
COL4A5,0.036367188924985555,0.04665918698164851,0.025573824866163518,-0.06548509405291127
LTBP3,-0.09262759233042801,-0.09623119593355026,0.05705065422447471,0.07000661030334147
GNB3,-0.021368207957787273,-0.006732556614881411,0.000717035022589733,-0.002830234936322463
COL6A2,-0.03590730361797632,-0.03732130247732217,0.04583866014188561,-0.14275458744877784
GDF9,-0.0030133478534127636,-0.022778096645665734,-0.03536848940084743,0.035589383241129244
NCAM1,0.009849929582479619,0.027514729369199565,-0.0457472983135736,-0.03660512700802699
APOC2,0.1434713824785567,-0.00784992012171105,-0.00666907115614187,-0.025603233860880044
BST2,0.09822430068297984,0.0056851955125119084,0.058531680576072,-0.04860600159914287
COL5A1,0.004155681040036319,0.01064149516085688,0.043681520794973776,0.06228643633118771
CALM3,0.017020608176192883,-0.08398965045574898,-0.004487906564778699,-0.050185085453734755
THBS2,0.027273372940949284,0.029284470403336406,0.022573392107013365,-0.0699543021075815
SERPINE2,0.06696533098007552,-0.09949743221123382,-0.005158583321978082,0.07739069317722332
EFNB2,0.01768334016461744,-0.05002382130277463,0.021964946419815917,-0.003604241842803979
PROK1,0.16514309080677114,-0.015515499051140762,,0.030143651665230742
MMP9,-0.0574521798814641,-0.05094259231265374,-0.030354450076020372,-0.011664999440987091
DMP1,,,,0.1288609705391234
NPPA,0.0013242105958597618,-0.03031657359100594,-0.018791429447293565,-0.05642875426575099
APOB,,0.04223874686865447,-0.01424406558691004,-0.02693725709804532
C4B,,0.041228843588186605,0.010039049270898739,
NTNG2,0.07602686229978886,0.01380195987232917,-0.0354000066830072,0.022723873945553308
LAMA1,0.041804534405255375,-0.03702528111077664,-0.0009260289157771477,-0.017236034381148336
UCN,-0.01778401508158171,-0.03328445904502736,0.04178174345747954,-0.030342122898655264
ARTN,0.0056110616009043416,-0.021469214368592296,-0.013224059517726988,0.06997832141787244
PDGFD,-0.009460303571283468,-0.06416982350479793,0.03780488859104468,0.004508023825855841
EDN1,-0.020432349003165422,-0.06729709421544178,0.02105230691473063,-0.035713490875591836
ARPC5,-0.018485067888505593,-0.024199477848982444,0.07511498777966444,-0.00034954983299981436
GSTO1,-0.013520455940892817,-0.03851385934414045,-0.003866123718914475,-0.07744948914450324
PROK2,-0.024689920835260802,,-0.012987273616168133,
SYK,0.05550904218378617,0.06408705353369194,-0.04487505068853061,0.03955054373045522
CD40LG,,,-0.015403993535493293,
ST6GAL1,0.10845015397859478,0.02747845592642601,0.009308296096890649,-0.04692294013382255
WNT3,0.030344070150886,-0.013621432405245347,-0.01899615719030229,-0.004660664007083459
HSP90B1,-0.004913447067245477,-0.04389646640501044,0.04444656749466211,0.10990272553133709
ZP3,0.08454799872647853,0.14263577744270162,0.01914862441896194,0.033384534351625486
ANGPT4,,-0.02146921340823061,,
NRG2,0.023487495951471943,-0.07138736155343302,0.002713888804576311,-0.053452675722602844
MELTF,0.04494204021103193,-0.029541324197372425,-0.0213960959356393,0.014426984771350291
NLGN1,0.018242323802252595,0.05937460913908561,0.019419165080932502,-0.024395926955886785
SLIT3,0.0349527367051926,-0.021802822829115415,0.03828332737584473,-0.00247842088649078
CCL8,-0.020513271205110116,,0.025820357036757315,0.01016516457152828
S100A4,0.10381033343235849,0.052105064167262814,0.05777941560373824,-0.007394430831798898
TNFSF13B,0.03610975339575925,-0.030458443937369534,0.011428098061450023,-0.004544168409793174
HSPG2,0.004705509288535565,-0.07681085065456164,0.01218615423633132,-0.0710678217841657
FAM3C,0.046198311682529275,0.011292914715281691,0.028999235593961132,-0.07839533608058684
FLT3LG,0.07169035903772579,0.0021846055491663925,0.011647476412241559,-0.012570268298776138
A2M,0.11059386299434529,-0.03260625699170183,0.043475210424629936,-0.021857395108209877
VCL,0.0015718224538783432,-0.039793123985187265,-0.006015113204091304,-0.04661353637581686
FGF2,0.014150814103853986,0.03874086949512811,0.029853856546178652,0.04219258061566919
AGRP,-0.018800201263571858,,,0.15104196022270747
CNTN3,0.033260880280166855,0.01917781418048744,,-0.0041208380216137775
RNASE2,0.0921396186796462,-0.033961723355708635,0.02841121044699275,-0.02460700686000487
ADM2,,,0.06861773731789196,0.0015475048124401947
GAL,0.021512508140771953,,0.041454914869342975,-0.02308724065489656
IL36B,,,,0.132619558111646
CXCL6,0.04343630617336158,,0.005576960918860214,-0.05565749544516145
PDGFC,0.007264381931233337,0.043668555426060886,0.007431420335971957,-0.06334312225749343
COL8A2,0.11189450313769604,0.05309241798155141,-0.010330956711225822,0.05313989170901891
SPON2,0.05926203832678613,-0.054595180219493215,0.04285108492315446,-0.023265507345807457
LCN2,0.08892386912015336,,,
SEMA3D,,-0.018061234529201477,,-0.02714915650252967
BMP6,-0.029701683835497518,-0.02043983455787256,-0.030175891884307717,-0.022062457739612323
TIMP2,0.036916685662983006,-0.056254874262915894,0.035409728582929983,-0.1093643559274546
EFNA1,0.00714574956998606,-0.028683827628527624,0.07489936093996671,-0.024822526282278067
S100A12,,0.10554694997034768,0.035310263187451556,-0.018903517881127894
TFPI,0.00023122220357825796,-0.04854275983363321,0.030019556421201177,-0.09639758697846641
GPC3,0.07522434638793181,-0.035696597285260874,-0.015134774850390947,0.025454135591096768
NMU,-0.005003966088051969,,-0.04517907725682672,-0.04625034620840682
SCGB3A2,-0.009291600598257496,,0.10500183754596747,-0.022062477488073946
LAMB3,0.10139378058842811,-0.04299512836122508,0.03825973576881482,0.023811343889879193
LGALS9,0.07856434416202894,0.016754975205089374,0.04087355436326166,-0.02529010647681967
VIM,-0.04633139831802183,-0.07474259165127731,0.06552219837270519,0.024089413862212652
PLAU,0.08333721348263498,-0.05682470753355749,0.0008206748819154497,-0.0895191931262412
TGFB3,0.06577935726554728,0.004193300126314996,0.025711683642456722,0.0011891477624476443
APLN,-0.043662187337548515,-0.06492585116349088,0.03253795462663099,-0.025094001897881153
SHANK2,0.013607560406477572,0.10804196059093574,0.01415227810892757,0.013053118677779486
LTF,-0.0023331594777316004,-0.05128045672247277,0.004902345402383122,0.022133085139336962
PYY,-0.012002232854805,,0.12023232849348436,-0.02010575806731966
PENK,,-0.018991010010484772,0.03006695086725247,-0.012167264315387291
CTF1,0.05122082263991148,-0.061382280746946905,0.044682711926652637,-0.04175716317363183
COL3A1,0.03629018726868206,-0.07345101164622059,0.009553957932133499,-0.1513225998190523
S100A10,-0.06127862267601993,0.03308631551380961,0.009517554472225855,0.10177855070412388
FGF13,0.057796230679975705,-0.01505829548514199,-0.023924441340464845,-0.013821670662539127
SEMA4A,0.014474625247191446,0.05477286977240864,-0.010480161798054357,-0.03203181740783197
EFNA4,0.04657495040712554,-0.0509426082203677,0.048717282543314894,0.021661709388772075
HSPA8,-0.0017710671679269498,0.014011167686715705,0.027724004900817674,0.12115900655258562
NPB,0.047751388482392014,-0.04279816199393302,1.9355830026616513e-05,-0.02299243719763941
ULBP1,0.1572138110341881,,-0.030898385900898127,0.1062888383042643
SEMA3E,0.05959593382646379,0.003383356457946809,-0.01219354346828916,-0.018668232970053114
FGF3,0.10954146330583359,,,
ADAM9,-0.010645607820486644,-0.03341543043209051,0.013755773671327161,-0.07877558868924021
ASIP,0.03862042368252362,-0.007765737871573551,0.04600897076636018,-0.017331501030788923
IBSP,0.14399410789485803,-0.019545561959311068,0.041821715220516795,0.0035656458379065355
FAT4,0.014070637566235339,0.017648615350963133,0.08129037772415765,-0.06057264596141755
MDK,0.10274324424925078,0.01598186254886231,0.055568997977761624,-0.15637026268861823
BMP5,0.02588425682728507,,0.1325411590003015,-0.035781807061939175
CAMP,0.1719278337248725,,0.026454411713339142,0.04439983573610809
HSPA1A,-0.0555524140586798,-0.007031968777865634,-0.01901088533200759,0.06505840431876442
SEMA3F,0.04676095822457885,0.04303284560527692,0.05243172623175059,-0.12364396235012093
ARF6,-0.0018409649120320905,-0.001109120135208991,-0.01716367934531442,0.04410766555123743
IL6,-0.013412134908153276,,0.04353407548216793,0.030127219261736095
CALM1,0.020919767465089587,0.009031693997766354,-0.011314980825213162,-0.06702045621054384
VIP,,,0.021161744850961905,-0.05668444610949595
NMB,-0.07828551186053095,-0.04091185854416518,0.002771513025328986,-0.0339699625141284
CCL26,0.03547992749116734,-0.018228021272944102,0.007732079052292237,0.009340918698492
FBLN1,-0.00037003328739788254,-0.13017934556255456,-0.020646639578834267,-0.06644824397520754
SAA1,0.06835191105055412,-0.04335809876880596,0.06277364614832685,-0.026852127211899942
MICB,0.05403743441538212,-0.029725573641870735,0.10819845968947038,0.012622867423951366
MMP13,,,-0.01734247995257911,
F13A1,0.030491126329949114,-0.0447335969646576,0.09269869424940132,-0.010060999339455928
CXCL11,,,0.0019868412128686533,0.08412013764314479
COL5A2,0.00328630443400744,-0.021203683609089138,0.04679735574026701,-0.15799876012383862
EFNA5,-0.047372389918738,-0.044830949508191845,0.034026672939555413,-0.029999131861440983
AREG,-0.03880093460367229,-0.020787942499852656,0.08028814235749782,-0.06468589795558335
EDIL3,0.057973204794527,0.06714017340609983,0.03890900542086795,-0.05001941775864481
CD86,0.08011200895200847,-0.025716719066283707,0.05329956055817328,-0.05355148254134321
AHSG,-0.022714149480958443,,,
HRAS,-0.0023185632960763545,0.05368416826190769,0.02420141640643645,-0.06490335905485252
C1QTNF5,0.03509282750337198,-0.015850327113850832,-0.03527567742674613,-0.04313551517431247
RLN1,-0.025394250770389242,-0.014587689029468298,-0.013629408957453144,
COL4A1,0.03354594866379163,-0.08710074516604875,-0.0026148692890108826,-0.15222212537122326
CCL3,0.02922420156893005,-0.025959718108558964,-0.0023365602551615253,-0.04788617193718486
BGN,-0.01314995833140436,-0.10643529365722904,0.045345194165619045,-0.09047159704154445
RETN,-0.03282391195124691,,-0.023671914708857485,0.048345574630358386
S100A9,0.04405452875762884,0.014436095828728483,0.020127547369200437,0.030106692478011066
HCRT,0.06060293378290927,-0.039665058241092524,-0.02679755943307965,0.02722379051264375
FADD,0.059491372878263955,0.09811582375925161,0.02310366498193709,0.03172008533624995
ACTR2,-0.030808006220579557,-0.010721269196786693,0.022913033551452855,-0.020099740586271557
BMP2,0.04868323274301561,-0.06684349961814366,0.05355067502154302,0.12872038561967633
PDYN,-0.010537297352799353,,,0.012743777018341751
CD55,0.03514950310469276,-0.06736720944809158,0.023922607323912465,-0.013817580131113564
OSTN,,-0.015058293496919393,,-0.006985372623926817
PDX1,0.08565485180520549,,,
CD6,,-0.019362302575051386,0.02605427752797554,-0.02549034385535697
IL16,0.03352069010464278,0.03853298192432627,-0.0022926251961243385,-0.056007243472732206
LAMA5,-0.046214735383445206,-0.09502773254232509,-0.014797921013537456,-0.04981839620530528
RGMB,0.005839473444323513,0.07704667759534863,0.0004335604301488384,-0.05637890288874993
INSL5,,,-0.006406274381543486,
IL12A,0.06955018654828157,-0.032572036046572,0.014333444576144634,0.030420167566591935
S100A8,0.11671710315558356,-0.006962274939684522,0.014892954757137124,0.04304734777420114
TAC3,0.0068696138573392145,,-0.028362807591329715,-0.0509782382606729
MFAP5,0.04427680359625194,-0.02078794587527504,0.006564066752064594,0.10535939970885712
CXCL16,0.05212007802438282,-0.04474487724218248,-0.026389787539382693,-0.03148624406178661
AGRN,0.022210760704360347,-0.027802748169578857,0.014770970622099968,-0.0914268620238423
COL4A6,0.021243756033663186,-0.010623489648481463,0.0661656828888403,0.03678397420965188
FST,0.051187178099731556,-0.0673420308173199,0.023766548435619584,-0.01004958150410095
MEGF10,0.03251987332059378,0.04442391419236873,0.012595618956112236,-0.012960259940068095
C1QB,0.14480697234821,-0.0456255497788749,0.009042463014335003,-0.07719287640061957
HLA-B,0.034952581245888285,-0.10291462044600364,0.02863372640796208,-0.05870165483677996
PDGFA,0.004908266711896497,0.04943857046665201,0.024236643011204605,0.01009975706150482
LAMA3,-0.01999220769349757,-0.017025617813171655,-0.02610410719601931,-0.03191311937121415
DKK1,0.006008089341536996,-0.015288500821114851,0.04888706085627104,-0.05216580532683917
INHBA,-0.024631588490340833,-0.04256085742276719,0.11670147599296071,0.04419415580405222
LEP,,,-0.013837165560624401,
IL7,-0.03814317996867125,-0.015960465317740515,-0.020035168236397404,0.01706996053820642
FABP5,0.11015411519053994,0.011495272043828353,0.02660840798789936,-0.0954053974103728
CCL4,-0.003184598882906674,0.04483498145979863,-0.025322492625747695,-0.12170147347665482
FBN1,0.03151497168821324,-0.006895036325451147,0.020618532065267366,0.002777637372093009
TCTN1,0.05156018124663736,0.027421408737740263,0.029303203953740812,-0.057255355084277655
NCR3LG1,0.023931551228974217,-0.01596047379219174,,-0.02485060430144648
BMP7,0.05139023444763377,0.00030132575659349285,-0.020026268585775716,-0.028383503949727266
NLGN2,0.04508490366873501,0.057526085744195356,0.007306599968238786,0.061694939450114256
CCL25,-0.010067738802660472,,0.036961306959761256,-0.025563034017633806
NPNT,0.06011455979331975,-0.06435991238602581,-0.06525384528241186,-0.06841514564367288
KITLG,0.03972879652341645,0.047145818143301,-0.025093407232399858,-0.009414055637129864
MADCAM1,-0.02347308308780557,-0.02113099739861397,0.1012751480820944,0.07299645006956464
F12,0.11231399384011265,-0.03233200534492566,-0.02338693498108416,-0.07368928983275361
S100B,0.08480288924069555,0.03900139606072704,-0.040519061011140056,-0.08130321326375581
IL27,0.23079689387177368,,-0.007881739941983882,-0.02124433965195062
CD99,0.04733386327571804,0.04005664443639461,0.03402575068390354,-0.06536042398044015
PDGFB,0.021272211520536224,-0.09723212472567395,-0.023722745592471277,-0.11073387895934554
CLEC2D,0.03062171309109809,-0.036428565018788564,-0.03032231059333117,-0.06481102588150657
F8,0.0662054747937901,0.04953616274402867,0.05328810915128014,0.022922132512128428
C3,0.15241599561606708,-0.02815043093944246,0.06073686025797568,-0.01877715942959024
DLK2,0.001237393502777123,-0.017025624613853096,-0.015403984157608084,-0.005926487698567132
TSLP,0.061665129372543606,-0.028420830406181097,0.01021778041606498,0.08111312245948155
OSM,0.02791032901415851,-0.03702528111077664,0.022890337180564595,-0.03799709167418402
PRND,,,-0.01799957098420963,
SLPI,0.025660152666756503,-0.028374676572714554,0.06350643247658966,0.02195076626896538
AFDN,0.051118518170086336,-0.08560785769561784,-0.008422676785764806,0.13830940727834798
KISS1,-0.004141032679765981,,,
ULBP2,0.10767620526936393,-0.001789127533791987,0.08728885818040175,0.047828421606758965
ICAM4,-0.01970061766735547,,-0.01648751986712433,-0.023620418759710864
ANGPTL1,0.052826227383500436,0.010954000142725623,-0.02442284115896102,-0.023871055671603626
LTBP1,0.021236131315031177,-0.04290180375859224,0.010288881949840734,0.08583464931896893
NTN4,0.07965661758269928,-0.020877843629605274,-0.023856180141753724,-0.015422319506154213
APP,0.04235113626977027,0.0003297770359422974,0.04265713133310931,-0.13624979918016025
RIMS2,-0.00737926819613326,-0.022457087445520003,-0.01700525334971544,-0.06810746537863863
WNT7A,-0.04259161084550981,-0.054713651806217886,0.05909782798088318,-0.02735075459038804
GAST,-0.004445109353329114,-0.01842145662348701,0.023732529380196894,-0.00037118157806772476
GPI,-0.10974537473476381,0.031628022994149844,0.02294805947445432,0.11322125633807095
IL1B,0.03297494029559157,0.05290260744783592,-0.06090780753177566,-0.007138983130790624
SFTPA2,-0.01940488893337866,,,-0.020105753238531497
HAS2,0.04844855648002648,-0.042033425549177016,0.050209999088661285,0.10169371409947092
IL11,0.07150307921371424,0.0820350962803274,0.05113928648641832,0.0746156267139716
SEMA4B,0.03325861667713938,0.06714885384092138,0.010518379083510295,-0.0057241330403268315
FGF12,-0.009612889883651093,0.018040323200493504,0.06149842336735132,0.016626298472218762
CP,-0.04585498210467623,-0.04434902045619619,0.07059380830052005,0.06606671572107146
NLGN3,0.0710556175005173,-0.01965311185451576,0.007635728643150649,-0.029404117126733176
GZMB,-0.02783756098349819,,0.031067143797405005,-0.05697716371261022
PROC,-0.023721055932230277,0.012340717058008675,0.03253226925906372,0.0030147564886262913
TNFSF11,-0.023721046818177393,,0.04117869115143774,-0.020965077475551774
AGT,0.001981768195820379,-0.07167599130029084,-0.05210251782250164,-0.05374367227154367
PTHLH,0.04185421823316135,0.026806857638611462,0.05126095397173968,0.04512866812182539
COL1A1,0.015307410896568561,-0.0954781069564226,0.01496334624408776,-0.11827651863589383
LAMB2,0.039389294703159446,-0.06371508265390509,0.05983875369831833,-0.08895542843973567
DSC2,0.032916945989413186,0.008653074665814066,0.010478796956941615,-0.06024258581595281
WNT5B,-0.013254704223593167,0.02527571849516291,0.08783876010917084,-0.03722093110210646
LEFTY1,0.08988971533219092,-0.025942959809496974,-0.028471956771211646,-0.032106051815010764
FGL1,0.08820784372838576,-0.02492563785383666,,-0.006390341118466362
CXCL5,0.05274214453227468,0.04357854606545276,0.0518956830305304,0.04788215481801561
S100A1,-0.0012300941170966212,0.015133990840633476,0.004488714524925173,0.002743861719744405
C4BPA,,,0.01541949066467435,
NPTX1,-0.04289671643051557,-0.015288497009598634,,-0.06494795362176276
TGS1,0.04023102571978742,0.07765906550608277,0.06451437226094414,-0.014598119911439465
SST,-0.005829772182036866,-0.01606183540708151,,-0.025174566714940668
IL34,-0.05451895767014163,0.12302889793401026,0.011784249124110845,-0.02077309977872383
DHH,0.04160209639131901,-0.026928459223058095,0.07875388968607676,
XCL2,,,-0.014443456182689256,-0.0238710395321867
TF,0.040545183361839314,0.060442900274061365,-0.003389282742791071,-0.04820003308388274
IL33,0.007989653499518879,0.03488477680431006,0.04958308869044128,0.025278314883694652
RBP4,0.08558467633875837,-0.020263793050845715,0.0251555219014158,0.009822612735869872
CCL19,,,-0.026452835564166288,-0.030734300160186776
CCL20,-0.024755261381116056,-0.017025627077870125,-0.04635652234719448,0.08800999167785659
NAMPT,-0.00753619271514273,-0.004172397024140296,0.03590197410786235,0.034587502547812427
