,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
CD58,0.014914122310156154,-0.012956606014368249,0.04698578764410244,-0.02373610762731551,-0.005935709461164999,-0.012236774910360489,-0.035923302563807415,0.037419401456108184,0.02793317580859656,-0.05549182295336695,0.0024185055423233243,0.011686000574620771,0.015871680030917847,0.02290784750408305,-0.025889759954541725,0.03180273360442116
TNFSF14,0.00809286895321838,-0.019080644612648013,-0.016505134898404213,-0.03610063617674701,,-0.03058254262923448,0.010736355028092094,-0.024122786839383993,-0.0509948622283553,,-0.04547854841447642,,-0.007344252954169966,-0.021918290511351222,0.04371381920640512,0.030390057487445978
CNTN4,0.043140376060164326,0.045223184111502196,0.012110941801354498,-0.023950731098774925,0.007670725713709632,0.09541332356741114,0.027940434568475774,0.05053365661533508,0.020365977305296493,0.09623942017521812,,,0.012009679830495303,0.05909583725954277,-0.02172284646722764,-0.036427520732009507
NTF4,,,,-0.01685787038328337,,,,,,,,,,,,
INSL3,,-0.016963759071502785,,-0.012248529536924253,,,-0.01484142991109318,,,,,,0.03700677795634379,0.04580367305953854,0.005800583370063467,
BTLA,,,,-0.01944213875783124,,,,-0.030805623854484716,,,,,,,-0.016902397978682558,
MFNG,0.04412609229337558,-0.04480655660106264,-0.004374568795193072,-0.019666469823576838,0.0021068895941596627,0.003590934347651009,-0.007438515073614375,0.07680802271122879,-0.09673567343937496,0.04784426767247875,0.016892680242885556,-0.06957755347921084,0.02544334515957857,-0.020332027133291537,0.003462015079289144,0.07769669076828424
ICAM1,-0.056532305439138404,0.002493826729500537,0.05042020044134051,-0.0017677526868071273,0.05128687457895295,-0.03167738088664817,-0.0046280531080258305,0.017554057413787263,-0.0681588635154085,0.018542091579315006,-0.01988153673102854,-0.005299140114715747,0.0640342448256978,-0.03938216712909552,0.08420518667595131,-0.0263475240732426
PROS1,-0.028943825594433904,-0.09155718979424211,-0.009570531869254741,0.051048874254494524,-0.01003082421713648,-0.02154557657429003,0.004245951507126154,-0.023314671273784372,-0.022937052132077033,0.0005009694317260275,-0.06155854009067909,-0.028333731084312017,0.06863169070255637,-0.01846089219494744,0.054897419197895106,0.03999812275962973
CLCF1,-0.03315603716572002,-0.05018894424700265,0.015072734788960448,0.01664866236717727,-0.002790259146946061,0.008992288939931594,-0.005208885034219059,0.03307867634015879,-0.04117997521013387,-0.013540593251920066,-0.0909726303507147,-0.021539095465609403,0.0251380816273784,0.018783974510669668,0.07149814234916686,-0.027936738232011767
PSAP,-0.02188095331756939,-0.04605161206050967,0.03147251715160518,-0.04680257433895721,0.013069097813106667,0.03952653161739366,0.001431078173288232,0.0021431067510844694,-0.097678506998943,0.17444770600856782,-0.04311365173973291,0.17008137039448784,0.11239509920743358,-0.02430590106676225,0.004881477060823779,0.054790031088130624
EFEMP1,-0.11002932053524259,-0.07319496560456452,-0.04386025190665216,-0.021697896854294716,-0.008781009789306541,-0.02680348345876046,-0.023177220817830874,-0.0664817725289119,-0.108442477830186,-0.0857478134681563,0.013124947976433413,0.03911855716302106,0.05836105147851791,-0.05310025385909901,0.12515623376925644,0.023555267023019633
C1QTNF1,-0.038608360637399586,-0.05884226414344456,-0.007588843184887799,-0.013092015530867742,0.009587607359349574,-0.03892115844210541,-0.018445064455570745,-0.010195085089618604,0.027366426406191635,-0.007484460687166089,0.02557009663169478,0.0026052689572846413,0.03315726663921819,-0.012546523750757575,0.051887760882320395,0.0223329317819205
ALB,-0.005517880478334032,-0.026226414192558962,-0.021772642379463802,-0.02174551549766319,-0.02967870573169187,-0.02461951014687305,-0.01620294878898962,0.015629637569726032,-0.06403431746133667,0.0302717751112569,-0.05239481435967542,-0.051271853445184166,-0.010536490795000084,0.07534716403299553,-0.0197658251780535,-0.028466138397314662
CCL13,,,,,,,,,,,,,-0.01866116485749288,-0.02458591496828914,,
EFNA3,-0.008194623024086854,0.020850468586598017,-0.03678471773714773,-0.022491260406387867,0.007895338643886814,0.0731024248065639,0.02072411069865126,0.004789026144172336,0.1276313956304202,0.05231107297672705,0.053984938722784204,0.06067209119952309,0.05863841975308129,0.02792119180371098,-0.0051462692838442105,0.06655487139763235
DRAXIN,0.07022380343276867,-0.03624542430048121,0.0053694202742461455,-0.026959726696526982,0.08797103431566526,-0.016679538980123188,0.0052651348859958065,-0.008894871653793782,0.06314983645894037,-0.07813656036022704,0.03986592011117321,-0.02414609653569424,0.03563755191906466,0.026178830657327883,0.014824630437350243,0.055513882952034806
RAET1L,,-0.013214933066811558,,,,,,0.04212489485885654,,,,,,0.03267184571356204,,
NPTX2,0.07984803697920342,0.0101892089432123,0.039778844729143,0.03461169887862638,0.01371046494888453,0.05602718974310487,0.010662521400649726,0.029747016752610014,-0.07524808003055002,-0.05822104226093549,0.015577450040749632,,0.028736987906240654,-0.023425717097739614,0.00548267982313386,0.08152174907652603
FGF11,-0.034320053994652634,-0.01509847447693341,-0.009976429272018104,2.1023818761225938e-05,0.035880388759949776,0.014167815884142013,-0.002695243354924469,-0.01970761915671386,-0.047827383277661555,-0.036174635854532275,-0.10767604041427727,0.150755213469509,0.060661394775502565,-0.023524527953072093,0.01785287502812735,-0.010821295170231247
CD59,0.0341484591518261,0.006292006567828911,0.05180968728793749,0.028555926237289978,0.012785825475832789,0.02291735358930428,-0.017038161860168235,0.021363240984162268,-0.07915891678504364,0.06830147514237417,0.12518616009369116,-0.08232017808752434,0.040522973457053614,-0.006939119237684256,-0.04745973774170699,0.08657470829788828
COL9A2,0.04283146327912752,0.0619463175362904,-0.011878266975213549,0.005056468482000107,-0.00048554745728989477,-0.042125271513961275,0.0008046573928388809,0.03453965800659708,-0.08803996560109989,-0.029248601043688392,0.1576243860427141,-0.09058091939364309,-0.034355641471402625,0.054912328121003905,-0.02452433509277436,0.023712579851202474
DLL3,0.10781917854935473,0.04640431555718242,-0.03682614143745889,0.03439693996862017,0.023673465349606373,-0.017589882638051422,-0.04944080946203042,0.029182765434393534,0.07790501746738124,-0.004243121424805417,0.02557738175778577,-0.010461777203495273,-0.03232428805646307,0.03306885222340387,-0.03887052922201962,0.02863929153789872
FGF5,,,,,,-0.01960437733555703,,,-0.01721847743013307,,,,,,0.1682626856163722,-0.03398474510095244
LIN7C,0.08906278608893199,-0.027870245279710888,-0.06280143539891715,0.0030268106816144606,0.045005991656266536,-0.006723245613184763,0.009891373862942103,0.02027335242728182,0.06803932833733697,0.008839222721510128,-0.004252990421934391,-0.07777971892263097,0.010774492832362714,-0.009038855037691976,0.011977717413311884,0.09875468029210045
GDF7,-0.01898587346931961,0.036742469333132896,-0.013864258517788376,-0.008294360062597102,-0.01572704187644086,0.01245012304959573,-0.04228003239992945,0.048425280618375,0.12513247653379836,,,,,-0.017818289104928314,0.080138905586607,0.0353492404989419
PSPN,-0.037479908036237054,0.00821611509870341,0.05401893665314202,-0.038097730050412594,0.05187796773151496,-0.011226193684822777,0.03546698098042952,0.016166801188453674,-0.02471710598314937,-0.008792522893308266,-0.04704180260735695,0.051312181816383653,-0.00903660195824299,0.08981625150093013,-0.006875328482999465,0.04202109963510779
ANGPT1,0.10883757800276489,0.010651357661503522,-0.003581828478481485,-0.014583572588568574,0.010621142581686772,-0.017416034292748423,-0.01803403384276481,-0.03426777933960165,-0.05376534604769653,-0.025760965356159737,-0.005607811010927017,-0.05233026362903457,0.07195187322048954,-0.01703370234054463,0.004028761230814757,0.039329765344431354
PNOC,0.1552600321025671,0.017600485870670004,-0.029013572181285932,0.07549745514634552,0.0803181243041965,0.05290331974055135,-0.010430861489331133,0.06785963277441036,0.10533985349008804,0.05404065284067043,,,,-0.021124309490032026,-0.01804110227158784,-0.02105239328992576
L1CAM,0.1408892352232372,0.020960012108295577,0.03024086370449284,0.022680856144580392,0.020826834259108293,0.04239086147634743,0.0934100468383941,0.06666144919002917,0.10681757995343574,0.21749586306462135,-0.040357578065336824,0.09871153842915764,0.05760106866065243,0.03811408303501081,-0.02195688286343491,0.0048242909071089446
APOA1,-0.01279213407349127,-0.05048419489175224,-0.019200136806870636,-0.019075061020338686,0.017538889832117953,-1.7694876890137366e-05,-0.01932612352761923,-0.03904041294758759,-0.04588904823783663,0.0541191563229591,0.10906190853379291,-0.07627871719303224,0.06301498833705382,-0.04154663205823408,0.005302656905461248,-0.058781200770725905
PSEN1,0.026212922772962083,-0.0860952845715548,0.004942233547082721,-0.015587630223580317,0.04116040452317225,-0.04711629766214962,-0.025122385295372578,0.016658919502595532,-0.11857320517020917,-0.05089400010353802,0.04794338643969966,-0.07146070848090538,0.036217224019875455,0.07034261638327916,0.06040337132802139,0.004307426211465553
CALM2,0.03842048211892329,0.0422711517596642,0.035764324005861346,0.013130592116349173,0.023265283201716613,0.05765001088616139,0.04102659505307277,0.06412763626960927,0.14293072307015298,0.15391198659849517,0.12025403932226278,0.16342578837897898,0.02453720712583914,0.041566630100470604,0.009071157384441217,0.027281788663364955
CLEC2B,-0.08576261799560281,0.002271720463287498,-0.005259166547631665,-0.03917724434281143,0.04462805266102218,-0.03743298127553064,0.004148512446640735,0.045393296911158676,-0.05761485672113197,-0.02685405380063565,-0.041160044071837314,-0.09708233681290096,0.023191659719142603,-0.02342069916492139,0.01805909091822962,-0.018140361148563346
NTNG1,-0.03835748652213564,-0.026552462784840067,0.06600181664479866,-0.04218583528905759,0.03807970849727732,0.04671598086644106,-0.045381315403092884,-0.00030962365362734536,-0.031582764673333236,0.10010688146239727,-0.041334262727387855,-0.03545040227560769,0.021847942032298704,0.01901272072528199,0.03892048740847154,-0.009640339330071654
LRIG1,0.05006767255737636,-0.022957247302857656,0.0043241767434291116,0.0018869544725101982,0.006412416494562764,0.03419450533713325,0.015370946677465405,-0.03665177767105841,-0.10049624780729739,-0.023371285151180303,0.04931615249246869,-0.020192916743563844,-0.022231810744324742,0.014416230098353773,0.017479939455804172,0.028574328922371422
CPAMD8,,-0.026550166962015755,,-0.014487824864251398,0.04922680584912673,-0.017734797590037526,0.04900352346904481,-0.011709329651676906,0.049751776084915766,0.0039097099735067335,,0.14214872780194895,,,-0.018315803115772192,-0.02179294029369332
GHRL,,-0.024583018911815344,0.0015385561126897544,0.044238945156749435,0.014545353712198473,0.017387022667996764,-0.0084255603824506,-0.021999563435764025,-0.019203525623701985,0.042687194526707724,0.013966102474960388,0.02854876136181196,,-0.019273939110790058,-0.025143490798903264,0.006252239840336478
NPY,0.11902180939343437,0.010444393693275721,-0.020496633370288498,0.0568888951568251,0.025669239281954824,0.056319599474710214,-0.01948824242736443,-0.033846422136887176,-0.00013395990406146575,0.07360241314258754,0.03774543394091802,,0.0668087346922368,-0.013594869746774544,0.015577941476685266,0.029156133024611144
MMP2,0.07685865526622233,0.04523174494007901,-0.030937074797113613,-0.019343701321029784,0.007726168668339393,-0.023475179688782224,-0.00486584211180181,-0.0569506071754348,-0.04011203509251429,-0.1287356545768996,0.07712846637719548,0.002712795396325675,0.03746026368939202,-0.04353442928032514,-0.03753458842579551,0.07993028218547657
LHB,,,,-0.012617801332429542,,,,,,,,,,,,
PPY,,0.0558226706491668,,0.004976346332516281,,,-0.01203146218448311,,,,,,0.057753730848369246,-0.01068718598075018,0.022742734900486467,-0.03901203423894069
ALKAL2,-0.024816100084235893,-0.02478253115475721,-0.011128338984123248,-0.012434484359460887,0.028140387475330236,0.03757379679186176,-0.029021826370511254,-0.04256439300794161,-0.06771984038429789,-0.05338637722402345,-0.0221954005681413,,0.0478072567522112,0.012210678165796766,0.12923231836952706,-0.06611948462131666
CSF1,-0.09179443200178569,-0.04474461853466478,-0.014374118608064613,-0.005118935751959403,-0.03353104616336946,-0.05392716946633381,-0.04692838162319595,-0.03570733518827975,-0.07973871518537448,-0.043883699744902596,-0.1452806318341786,0.015966522974672055,0.05057558650655662,-0.048491894506050084,0.061388212670711456,0.017291807021155244
SEMA4C,0.01157218573057702,-0.011471831933954188,-0.021201074638140617,-0.0044315418904329286,0.046851149554865815,-0.010502737856410262,-0.04804757548938048,-0.031151540012151122,-0.060290755336951926,-0.03593380551229847,0.029566056491526296,0.04249727287891368,0.04274990085478611,-0.009838094869531251,-0.020572566077788918,0.02582337140197836
BMP8A,,,,,,,,,,,,,,,-0.015689344887400675,
ICAM2,0.023282911465827994,0.029171645215964062,0.005067209487773704,0.0006540086436897892,0.03463988067084868,0.028605823993065854,-0.01077542466008024,-0.033302396561441704,-0.010369869211432627,0.0277366240004881,0.14167538287824408,-0.018118956367703137,0.0009117286071270757,-0.0120191534978683,-0.005885952997587694,-0.041945915948057154
SYTL3,-0.04638287627559288,-0.0249813280756485,-0.02128233112294579,0.02321799326840584,0.09275769592239311,-0.0438730998965822,-0.040302081233102874,-0.003006344229456346,0.054975038200724954,-0.001014465794604714,0.02407475783478679,-0.023292792704506692,-0.009229750020485789,0.0003790030643133516,-0.02297616957583936,0.010340578122771175
IL1A,-0.01393156196896082,-0.02247278307195613,-0.022205090356834635,0.017487860739953825,0.04179144750640925,0.002858020333167032,-0.07115781032242371,-0.042047939850183465,-0.029004534633641024,-0.03124176936513782,-0.08186318437067706,-0.05651146162810638,-0.02874468098930231,0.037234520404098456,0.0397989929942288,-0.034531843451525546
HLA-G,0.044683178403471024,-0.020334626502041424,,-0.013326839900689233,-0.022897632381776875,,,,,,0.06119487949134484,-0.04004375260363085,0.028250343689071006,0.03740358115652246,,
PGF,0.03131339296431364,-0.0288855035333701,0.04154305945260336,-0.020777428230726574,0.07932214981099378,-0.0018718058359781218,0.0014107174141419388,-0.03977907469746138,-0.0541794248247258,-0.05987530896424565,0.1337280769816219,0.007174765975470148,-0.029165216834201958,-0.030482716488587885,-0.04200282983960341,0.05529535266382482
LGALS8,-0.003953813785286835,-0.024245207121823514,0.004016846662967056,0.010718924821139226,0.03481237633370528,0.008101776788338467,-0.03138701807843202,0.06128722414103602,0.07473659505984204,0.09839052549622372,0.02841700777009456,0.0014978668513781427,0.004664571427466263,0.03800025824126917,-0.03349073253861463,-0.028083916349105047
DKK3,0.06950441168462516,0.020723663492508832,0.030144078471597828,-0.017939963529904852,-0.00833120862022112,0.08163622173061008,0.017635399947045424,0.03285318578381029,0.16612961751919877,0.14203814549763963,0.10927813128974577,0.030227566210197773,0.03831372841371906,0.025713938818652176,-0.03385043620219828,0.07733066724124589
COL16A1,0.07352506915875735,0.011237418884203158,-0.026279100182147307,0.004450968275385633,0.0442727422179478,-0.06001644268571302,-0.047207710126025794,0.01495009598994905,-0.005670396555433443,-0.11344068542592305,0.13430835892238832,0.036316231126796605,0.009313926419447461,-0.04639611526871306,-0.051719911132051787,0.10197310764952881
TPH1,-0.002027548743782233,-0.01493078016715691,,0.00028839582736424785,0.03709259803665251,-0.02108219997272788,-0.027826247362546366,,,-0.01956199202934996,-0.054549390357528094,-0.014529445292480167,0.03838148157593237,0.016211303013304784,0.05055310364387721,0.005022466042549879
TNC,-0.03902467267970589,-0.07292082141049878,-0.04494217951496677,0.03443584422875562,-0.04106578825299884,-0.055043231386216224,-0.03438617972124089,-0.017801447650250338,-0.1469502263422769,-0.1495417463321616,-0.08502204558206422,0.10907485890704251,0.062247537549687704,-0.026880727948482078,0.11439581268425594,-0.02276254278942652
TNFSF9,0.0138428681746442,0.02667469735280711,-0.018609119763996138,-0.02185495413176445,-0.01711449681858591,0.12532381666280937,0.07472543147220323,0.04924250416500527,0.015777762196278113,0.009467071489120522,,0.033048460604725036,-0.04586431872358682,-0.027537207832779537,0.06139824823576019,-0.01717438694714429
C4A,,,-0.010966479257987535,0.023867017466198542,,,0.004700703166763218,,0.02973980603497555,-0.017195734112961734,-0.04926122738921647,,0.08213730485849613,-0.018006212295803344,-0.021128100633710765,
CNTN2,0.05689156480287799,0.06141221616969048,-0.011327262732526206,-0.02116416097367265,0.021878379190495827,-0.04346497919421835,-0.014397832628279388,-0.035787617671356894,-0.10162741922322152,-0.008568228277926008,0.02786584572947319,0.007774142052604455,0.05067188682408251,0.04144264777330442,0.06658454696854194,0.06751005865960437
F7,,-0.01456610133516675,,,-0.021072688484096002,-0.01773478728197991,,,,,,,0.008402980352841578,0.023742416338990754,,0.12073934769546962
LUM,-0.032508749255463244,-0.01724942459815013,0.08290082363207767,-0.020833672588024127,-0.001619844529821882,-0.0307352024715592,-0.028389248706811344,-0.018819924348931164,-0.06047289297768369,0.01558996015619139,0.1455201995189922,-0.07934938571009842,0.022826746818553238,-0.05872617281075153,-0.008059898649517104,0.12114215816679243
BTC,,-0.013214927562367218,-0.017160592289648075,0.011312432006632605,,,,-0.013873741682001025,-0.025253462139773118,,,-0.0332275905464633,0.07497748425074757,-0.01724310394336486,0.014877997747797961,-0.03494255101254207
APOC1,0.024563729605884262,-0.03188321824543576,0.025210011242356264,-0.012379188439999645,-0.01347647417028603,-0.03773688425499277,-0.03302602508222553,-0.07231110790770981,-0.15566886677593755,-0.11846846620721917,-0.002073366100510245,-0.07170693779330971,-0.023052562681224346,-0.01722438612762851,-0.07571604110442992,0.005907401069637206
PKM,0.0033323119891333747,3.19058425176267e-05,-7.633629655470936e-05,-0.04149581769244687,0.037747200210209116,0.04444436625907153,0.034599481275135666,0.09705374191850581,0.16304158333848418,-0.06778530203946327,-0.15689704484769987,0.02501355595127704,0.08382999003161525,-0.04883295420272343,0.10890824985434243,-0.022275268717783625
TNF,-0.0048211930922062215,0.028713536125002433,-0.024350144494678715,0.0513885775525045,-0.020919043487897734,-0.011313434199846824,-0.03253931891511929,-0.013116084851420129,-0.06477893536542739,0.02425768722130356,0.020206298448833735,-0.13878946110150137,-0.018380821549510203,,0.03042514786460399,-0.020965081691611407
GNAS,0.06762259379505503,0.0037713849922412523,0.041297565454313366,0.004204992554092235,0.02330192943164512,0.07289092175478859,0.006225509295552219,-0.010954998523411478,0.16565192581990676,-0.12114961824458996,-0.09998086089342229,0.09737591063922797,0.014490094723804943,-0.0085474082272686,-0.08329322440120741,0.06268305449003579
BMP8B,0.0379197658243605,0.04999707741125984,0.01282111004110107,0.010742423543098992,0.0488173048249414,-0.033801343049819646,0.037989355650428325,-0.021355818766456095,-0.08662207131154609,-0.010602811807171235,-0.05905669947028551,0.07982367222641792,0.049602371704485386,0.02082977343153779,-0.054069930068996,0.03864237635795983
LIPH,0.0608046908588847,-0.014930776491315568,,0.043378953478653906,,,-0.01149963106229715,,,,0.1524115283604078,,-0.018661171720615363,-0.02829623393758022,0.015591049430215092,0.02631369579432163
CCL28,-0.018985856803744292,-0.021001994417127537,,,0.09932059296716317,,-0.01770754002852619,-0.0025291277582348537,-0.02573893299666622,-0.015513509455087771,-0.03815075548117291,,,,-0.012182810230439049,0.11105877560885816
PTPN11,-0.06075931031989053,0.02449961308890125,0.036623935006423095,0.022016227715744026,0.0002051243419736044,0.0327448030122285,-0.0036457900024343816,-0.037273473412720345,-0.08191335212160941,-0.055210169287133695,-0.013896002558179448,0.021226432370294628,-0.007502219390788686,-0.02170996840220636,0.04113980573282727,0.07753627308542835
ADAM12,0.023357710637135834,-0.0025803488333346523,-0.01305895737471271,0.014983570862742155,0.0052186421333637574,-0.033428227253552635,-0.023010570103182422,0.11878532719644543,-0.04420398222980465,-0.05672713035698557,0.08785721362092927,-0.02379804051386928,0.035843803556653266,0.018245733438614947,-0.04217305685635229,0.07824711097825446
EPO,-0.009420450742695024,0.014745366542134267,,-0.01932048557381396,,,-0.01203146270965881,,,0.048958669867999474,,0.11516502258348933,-0.0202665090711892,-0.017047330303609925,-0.012955406192032412,
EDN3,0.018826567212622693,-0.02600870494959275,0.07048660141309275,-0.024051319071751214,-0.03022445479088255,-0.031423540511854864,0.07132869936224236,-0.04128739437436021,-0.030836350864962093,-0.019763845576816656,,,0.048638915983106205,-0.03602453899848448,-0.023539878725970693,0.04451967642358397
CCL22,,,-0.01386425818205983,,,,-0.02422561072347019,,,,,,0.05339059930098261,-0.014958290225319465,-0.02001949754184874,
CCL2,-0.08755224322307227,-0.03336152788255395,0.011550908010836322,0.03499534368513657,0.026427714345431386,0.028886728553847406,-0.07709163483356413,-0.003720659376185108,-0.07391991474859312,-0.03192046191510639,0.012254454505258283,-0.016649673083005034,0.038364949056840784,-0.02240680790847346,0.09249349237567131,-0.046892387671176795
DSCAM,0.07938483884827663,-0.03218021155710858,-0.00010547366165143629,0.00733293380216953,0.0665986214751741,-0.04150279042275802,0.04065741638965756,0.01598424154087849,-0.05155731815852165,-0.02680245823074028,-0.03444634582154066,0.01737104385855154,0.0180730620895547,0.012672767014729264,0.07893621348195401,0.06706608330785155
GPHA2,,-0.01664110907156271,,,,,,,,,,,,,,
ANG,-0.033058515313226663,-0.031028914995302446,-0.040911310394960605,-0.03185053944720044,0.09507807138953706,-0.03802013508475237,0.012669882439325883,0.029296053282512818,-0.016093177076883857,-0.06928262384632136,-0.07868344067785828,0.0430581213563639,0.05012091103547756,-0.05510706819122749,-0.008634597200623591,-0.0038062311961690205
FBLN2,-0.0036432632075218997,0.04979387271758114,0.06642765222694881,0.05155456168313128,-0.018939263309097423,0.01079636767239892,0.02550891599835001,0.02875856411475288,-0.01667277953945256,0.016802671391984624,-0.09206325895139794,,0.06849178034391822,-0.039613495226922,0.0017137261893324437,-0.004825812377050571
VTN,-0.024578332662393104,-0.02822437090251936,,-0.024843323564984168,-0.024263226662624107,-0.003588168701321562,-0.019766342073681144,-0.015289306506599825,,-0.01625484000483888,0.18180664524724166,-0.004478413511439787,-0.004320451236242334,0.0980821813088863,-0.02112810502015765,0.02355598436463759
VEGFA,-0.08174785657808266,-0.0262843934801671,-0.04177799556047456,-0.028664900214231053,-0.019901195537129126,-0.004803699053302416,0.03603930720076911,0.03578894066011077,0.06836077454309396,-0.1457122288154667,-0.11311955470494438,0.026899708268209033,0.019679807284819172,-0.029518703064515806,0.031590127832469755,-0.07755825786279397
F10,,,-0.01582517381240415,,0.05642914155649633,-0.015398564475917195,-0.013192238819606248,0.001444569529324606,-0.028276555164755614,,,-0.03605286115152222,,-0.029524877003555956,-0.022872701405108345,-0.0276015934008854
SERPINA1,0.07265269663051886,-0.017772841237324814,0.005879218107366762,0.045686325932712456,-0.06938872056393691,-0.03616481163878194,-0.04078574030669282,0.007667346180887501,-0.10024332285068041,-0.04188922212698612,-0.1275589492718326,-0.008726037241117778,0.030390425283182587,-0.004421819230221703,0.016663294347821742,0.007130125276204946
VWF,0.038541049637589635,-0.0025091870695645507,0.02582506782171175,0.014837173246404434,0.011875867252769214,-0.019640648539754033,-0.044227011468565613,-0.03372548473026792,-0.04946861499175477,0.03069143754949599,0.1255990597335015,0.055416773078436024,0.02871889954100933,-0.04673780417134014,-0.08056323670999464,0.03495569127434441
GDNF,,-0.023382677521810093,,-0.01571492194254492,0.020573505528455063,,,,,-0.01956199337866932,,0.0018331800690576713,-0.03331985608141793,-0.023871436232224603,,
VASP,-0.046005924731610255,-0.06591471104089733,0.02775910866868868,-0.07070685137729335,0.13939898157388733,0.0026709407456439404,-0.03876451486142905,0.034335103492160374,-0.016471009640207545,-0.0174094393406445,-0.005367952062260482,0.035883883470152755,-0.014826059915647135,-0.06576248160568574,0.04160796052745952,0.0050971792934396834
ADAM15,0.0055812569936994445,-0.010107410329102626,0.010128316832520953,0.0026347665915685847,-0.023162527114875604,-0.0378118127420384,-0.014962296909183508,-0.027775318050362225,-0.046342780510333005,-0.041011074409654916,0.06929904848316093,0.03286303519723779,0.0673374826974913,0.09248694172475469,-0.004652047361990365,-0.0027430498147928166
WNT2,0.217560161221066,-0.026117746778075854,,,-0.02102311426987331,-0.018235983708373302,,0.0750080260308709,-0.029151243043027353,0.05505848972629211,-0.04644706371863234,,-0.025138592577667807,0.12639450725577625,0.025292173664471805,0.04121356794886904
CALCB,-0.023106339709969743,,0.013859047759703763,,-0.024593375851577705,-0.01960437712250988,,,0.007280293612077557,,,,0.05677623680924676,-0.026628671481904523,,3.0765473225281865e-05
OLFM2,0.056848772132085314,0.08136742833757932,0.01253635921995607,-0.009142708861187182,0.0010459529323700468,0.008709391299419035,-0.03379137902863181,-0.041176218994441814,0.04414342157116507,0.09682846407369251,0.15754695746240777,0.05191594805152722,-0.0137143095143916,0.04073588328410189,-0.01168922845325608,0.061552866864981
MFAP2,0.048913186027171325,-0.03506489994314082,0.02868088822955597,-0.036744444658227314,0.036165114004056656,-0.003799373572512355,0.006538656771243585,0.05870532701308725,-0.02268754734154724,0.04570449481569932,0.19686024572722813,0.08287016210788671,0.043918708679211285,-0.013810079055902215,-0.034751966057486094,0.09097066340049262
HLA-C,0.06462962751672095,-0.0521181307577583,0.027090824272269075,-0.04148967279541675,0.04191444236066396,-0.05099265237364055,-0.0446205681529804,-0.09446068713942468,-0.11291626224854732,-0.11660934488896291,0.02256275035633754,0.0773169857848333,0.08330470247060495,-0.0363436207123646,0.005522282216036646,0.007090487139365583
THBS1,0.008449964052689635,0.06463170897261646,-0.022714901588127393,-0.03811688970171246,0.056325523620439515,0.005553360227723185,-0.057214643393066124,-0.03347083106006822,0.02587423725068807,0.015193305176118008,0.05707592856190292,0.023833336789900256,-0.01647793878816143,-0.07545405894326175,0.020562010862749818,0.031920012631519966
HSPA4,0.04806704265132494,0.0005375492164757466,-0.02440586567862208,0.02337878268826568,-0.02695760205851263,0.009735678506115744,-0.045047311482179365,-0.0041645683977274885,0.07577728556978446,-0.04034540187744796,-4.270364882835886e-05,0.05424016578181811,0.002046273840457153,-0.050292878615399675,-0.040528946538167875,0.08472594866801672
LMAN1,-0.010025666402029796,0.0002108985754994797,0.0008297619518192846,0.016255946469518046,0.05599928571238846,-0.07177333917506913,-0.001310828371114894,0.01820546598775119,-0.0001255943988401959,-0.11891871094121982,-0.01717707598761327,0.0549515051013939,0.01769214339177097,-0.013742681074052257,0.009174300971637224,-0.022579557890963196
LYPD3,,-0.022777482759570675,-0.012779960758918943,0.026491327859478223,0.0063507684386814684,-0.030411947456151996,-0.000110521960585043,-0.03346937996435576,-0.02348393713569058,,0.050533910845599515,0.07949228845846579,0.043985137160146494,0.1028479830015683,0.03753052847621599,0.1391282881558903
APOE,0.09716356595726969,-0.008929731245287896,0.0061118147950212885,0.028314185225439763,-0.030617742678424115,-0.009807075372300926,-0.08338946287042898,-0.04172062871074286,-0.14522328916060462,0.021362538769882606,-0.028708191949654596,0.026746149826026043,-0.021659729860980824,-0.006112951393381338,-0.0511086735091789,0.08420843046265337
SOSTDC1,-0.027957780564381276,-0.02267922193201804,,,-0.004430377024839984,0.02149519598374908,-0.0291001203824999,0.0010987175595526888,0.12915743908467003,0.0526881619754936,,,-0.010033788361448864,0.005100495831296156,0.11671153355402261,-0.017573045227404497
ANXA1,-0.1193893961067748,-0.056393522831241244,0.03136335478827573,-0.014546589043986969,0.026740059931537996,-0.07586836523990646,-0.03941193240708095,-0.125542016000927,-0.09791971590074558,-0.11638142775269701,0.06446663179200038,0.002066503391870431,-0.038859311599305814,-0.00927327281108191,0.06563292502896988,-0.08255775107621338
WNT2B,0.1712509754697738,0.047707063548068224,-0.018001051404029744,0.00851252567034924,0.02476974020338083,-0.03350671591484414,-0.01169913365860464,-0.020891003962973494,0.0016729573559395583,-0.032032672300529995,0.02092976896451888,0.053058759993118286,0.03974978407152469,0.005236116145852525,0.02959338076991014,0.022782762657150655
AMH,0.003709464830397364,-0.027813627130408407,-0.01716059409487007,-0.019683386586130638,-0.009761561193424504,0.0031039373729930303,-0.017342744420813603,0.06656115124653583,,-0.05689664515008548,,-0.01524862498253928,0.007931276969019952,-0.009753942796360018,-0.03337746540796521,0.05546631517990303
