,MGH258,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ADM,0.0036076917082975553,0.026792270556072778,-0.01764553698767114,0.18430410468404634,0.0712235130872063,-0.05232596711641016,0.11179125132228539,-0.16566176562843138,-0.08107632052887977,-0.055668554866903794,-0.08429864942492792
CCL15,,,,,,,,,0.030343177538608355,,
GNAI2,0.05614373504730763,0.0899892586227503,-0.008043195533751527,0.023162098764257247,0.06552938506876585,-0.01895568886352043,0.1644273026890807,-0.023455390060243872,0.004499778638751337,0.003424241655601551,0.08852067229534671
HDC,,,,,,,,,-0.18576332026445236,-0.016030148910873034,
COL11A1,0.04995068065817763,-0.11907876437581459,0.034714138380507,-0.0061754042969509575,0.02540201977609629,-0.05196015484697134,0.08063960304484262,,-0.036365804442805495,0.006365971808885741,-0.10634113826941852
NUCB2,-0.035664943191461476,0.02788107786727252,-0.03602989183487416,0.08067929227084526,-0.025690161537274398,0.03632061288426991,0.008012411404371532,-0.08945372815390064,-0.06815319801256137,0.03277842356741633,0.053481685094290354
FGF16,,,,,,,,,,-0.0545404086348377,
CXCL1,,0.026313281433066955,,0.04978719548560174,0.036434483375042244,-0.05853804741663969,0.13179356500508152,0.06765062086623823,-0.11823499998257021,-0.008589109337839188,0.04276953440933709
VCAN,-0.05984815992620632,0.11124956515009927,0.01273558981526177,-0.08977309959304355,-0.1566133871838501,0.016889862692974805,0.10707901737075035,-0.11970092454243715,0.36353227583656217,0.08047649300589252,0.22348639336252119
MMP7,,0.09873011895043346,,0.102973204043621,-0.03781446995320185,,0.1340866932923225,,0.09701344524604985,0.05745839655861237,
PTPN6,0.0031911395438618847,0.0507919790748732,-0.03460505297266151,0.002887675885207478,-0.06314511541108185,-0.018228529600570205,-0.0008241232350283212,-0.12412971502509927,-0.24558646946657706,0.019844289169039922,-0.09460134885393875
PTGS2,-0.0897406944406071,0.05073415623534479,0.006165186976798345,0.1905280725626352,0.08295587322588205,0.06526962153057843,0.14928341376321086,0.08823764423245291,-0.14323306578757639,-0.00954716589230249,-0.14858531009140707
XCL1,-0.04319342574382228,,,,,,,,,0.01745576240006759,
CD58,-0.06235830428268062,-0.03280366693167523,-0.08307963929848161,-0.07979684090187666,-0.05712380251659206,-0.0075329908151721015,0.04769699811117297,-0.17053641041956522,-0.191258366293331,-0.000953545293294342,-0.010369477022525301
TNFSF14,0.12475969214912949,-0.04547849634243607,0.03671204110164647,-0.01469092339155381,-0.02011146292186255,-0.05836121985790971,0.001981842940841091,-0.03371240792595646,-0.10645361819315859,-0.039683392999730956,0.019174725595455775
CNTN4,,,0.007091952073084871,-0.05826799342448026,-0.06900775903484865,-0.021389931960866485,-0.04437659950350553,0.09175574947667989,-0.13117847694672558,0.01633168315743301,-0.121183361734049
INSL3,,,,-0.05100263213290505,-0.031536587273111726,,-0.041197162373507575,,-0.06979324677261102,,
BTLA,,,0.0005633721876380704,,,,,,-0.07252585030375198,,
MFNG,0.04998644308339732,-0.016139126179435408,0.028488811345045603,-0.09280255108673709,-0.07893421667532324,-0.01498452862333705,-0.01312543413165616,-0.21982105908074698,-0.20253848304863914,0.033446531547727,0.039263465652203615
ICAM1,0.03233858272683948,0.04491315709426656,-0.02422480339560276,0.05866111486977952,0.06301765973919636,-0.026570369251223573,-0.0675910591962334,0.1581094063674387,-0.24254966673704417,-0.03287360390141376,0.04080773859122569
PROS1,-0.004701642924152326,-0.033639694571707186,0.024360136034059118,-0.06192368430664694,0.03752671287393325,-0.13758434105104578,0.09046614439437925,-0.048916855105567494,-0.1683265603853311,-0.024015844557659358,-0.000319421663840147
CLCF1,-0.011680545243047851,-0.006045708467720295,-0.04781303042586104,-0.009859642315242367,-0.012084005167668032,-0.02611628956423934,0.0439691035343259,-0.034965392783045106,-0.16633446590498802,-0.034997366769299376,
PSAP,0.16871941197582077,0.04707735711145924,-0.018753816131402787,0.08909952785815248,0.02440734977080433,-0.1134739123436042,-0.08731393701695628,-0.14035224130534987,-0.2054004160607926,0.1199179295105594,-0.00014905788281704694
EFEMP1,0.07612933857691623,0.04247688818355066,-0.046065926255787926,-0.024434470273189107,-0.13900572860920504,-0.003527427960823424,0.11081108413060702,-0.19954956814539024,0.012740292210494391,0.017028101159635652,0.04176407486610501
C1QTNF1,-0.16918084294750654,-0.015312947810649867,0.03440379479688795,0.12077766136538635,-0.0018061117405106105,-0.036799398186285165,0.004157444006726142,-0.16850047072992,-0.07060610693705624,-0.03001819826810632,-0.10358425258969799
ALB,0.014178060462979857,0.040929274112503786,-0.007963851160715551,-0.04083552325422306,-0.07230178719373084,0.08928123803638645,0.05498080580534152,-0.07513738131097271,-0.08683935422453654,-0.06357825113142124,0.015297411850640685
CCL13,,,,0.005022955107741697,,,0.1831056784955008,,,,
EFNA3,-0.08202955021224537,-0.11323195574368496,-0.011659057118208943,-0.047987204823355945,-0.025382267585458,-0.016276161169746176,-0.07244543650453539,-0.02328250998825734,-0.21522431928923405,0.021829573682243957,-0.266461773745187
DRAXIN,-0.0936930583716004,-0.02725081427177755,0.013257132319694095,0.10979759372522722,-0.005039540735255846,0.04318074344660483,-0.0654142477780172,-0.06055956446310344,-0.275897455976698,0.05433026320309195,-0.147266910946805
RAET1L,,,,,-0.03192519703919456,,-0.02685527192665891,,,,
NPTX2,-0.02923485265690038,-0.014886698732256601,-0.015122716047574107,-0.04678221868654207,-0.04063466436019175,-0.021428039482513612,0.1124121567092341,0.01261842091183551,-0.1417281866435459,0.06851639977064614,-0.12445311435106828
FGF11,-0.14782152475559013,0.0572821676600601,0.02351981934414791,-0.007834570710649132,-0.034061014913007136,0.016104491133495078,-0.05025204778684036,-0.1332903558902717,-0.27337745311585726,-0.015479729116819389,-0.10263839936438841
CD59,0.1688742249900207,-0.05769109719126836,0.05935109257066762,0.007898396247934389,0.03586605082188867,-0.04721569273930511,0.12144030917322267,-0.010663678021065322,0.10305260853055963,0.08443668866474456,-0.021532863312368065
COL9A2,-0.053884755112968405,-0.1271353536692664,-0.05631854471726202,-0.0832917614428719,-0.12591489056518745,-0.02460026397543505,-0.09583536077013856,-0.1520831902022402,-0.26294617783302254,0.003422253862007849,-0.07697161102144
DLL3,0.107091686374956,0.050052813660619914,0.07734080289277274,-0.12803945548415116,-0.08200804219926493,0.06548380792970362,-0.1431660248474033,-0.14593357059897538,-0.2589935756036303,0.017223426559175043,-0.05096619171384048
FGF5,,,,,,,,,-0.04654165689426254,-0.04838344541026002,
LIN7C,0.02950923259553137,-0.06013741589282566,-0.01569825732208353,-0.035595942995682264,-0.0032824938349264683,-0.07342712889199288,-0.04628484425629497,-0.08273364572383513,-0.21252260699169245,-0.027983654219683626,-0.19922642704572288
GDF7,-0.0447399498727773,,-0.042463044190039996,,-0.027367833721597196,-0.021622823397950026,-0.024688392779401696,,-0.0988387657069397,0.02610425436481386,
PSPN,-0.055463790504640766,-0.07592784788878844,0.0394650784870156,0.00849029890986918,-0.06206035703734913,-0.05291080441699124,-0.033016475587746424,-0.032607699839196806,-0.3442997881144257,-0.05831571405795664,-0.037497328524977475
ANGPT1,-0.07894190813934364,-0.007232334821473271,-0.028934401511729223,-0.03651380737940593,-0.03819518198877125,-0.060675810607745906,0.013185470409103726,-0.07161473209449633,-0.247606624398014,0.07198216401222648,0.043151828345529775
PNOC,-0.031193245820485445,,,,-0.029103074762239528,,0.001050706876152849,-0.0523946068271904,-0.10271505056200174,0.1504471595043966,-0.14104306608767278
L1CAM,0.006339403390877471,-0.04035753185670646,0.022443427628394914,-0.07699614162701073,0.1392730058536342,-0.01060855603886133,-0.047571359791710656,-0.006817165761743393,-0.07986560041015153,0.07976881513791131,-0.2861853075185249
APOA1,-0.06386590555000765,0.10305393142074841,-0.028623927765756223,-0.020449361765469964,-0.04575753530200751,-0.0249413738517807,0.0007804814206060781,,-0.2421339009054762,-0.02493861712503958,-0.046251259392449305
PSEN1,-0.015840947595062754,0.09276044071010865,-0.028347494415840446,0.02758266372690024,0.007849548192650435,0.010685662672522965,0.02650804597749383,-0.11168689820331987,0.019354801582445704,0.030800488156798346,0.1174519283680445
CALM2,0.06711364151238251,0.020655631759945413,0.009071182013150986,-0.1779388882936651,-0.12233641888735727,-0.03282260796662899,-0.14761498086048855,-0.03131573285864839,-0.22609985688471324,-0.016600900551950605,-0.04333009537205237
CLEC2B,0.08594135539956747,-0.011295158312673293,-0.10651547278622799,0.02603522927121955,0.004704581443741144,-0.02558008228889885,0.02332969646738325,-0.08133069237990816,-0.24770301771767203,0.05369484356148187,0.0743877334779717
NTNG1,-0.11586946216793077,-0.05948616722832579,-0.032578413842369855,-0.05669354280211524,-0.10246170004732531,-0.016462391128299864,-0.0005693491300025577,-0.10502044609641802,-0.29863309508515495,-0.03255754565694769,-0.09164769177546675
LRIG1,-0.030979759378152665,-0.0177264335453113,-0.007572309725367305,-0.19612990037447164,-0.10198564687049924,-0.06696752276362328,-0.07074735390355869,-0.04708511594519857,-0.17412439680778571,-0.10182157998320344,-0.19180986436775277
CPAMD8,-0.03936731627999947,,0.0025251525471323517,,-0.01767152452623555,0.02310981683747076,,0.07552066898713837,-0.08474551377820151,-0.059994924669908536,0.002138718842855499
GHRL,-0.0628077229791697,-0.029836500588327507,-0.0013146866093436019,,,0.01087540495731628,0.01674981073220307,,-0.08520173321502723,0.00735402418710054,
NPY,-0.04877660104256743,-0.007497410388181454,-0.03779842999426172,0.08143587921755242,-0.06710272793618857,0.039893219528950676,-0.04462118765692492,0.15189957883995406,-0.06987124910105971,-0.05391834207176105,0.039918080123006267
MMP2,-0.08706829817063842,-0.08298999128828335,0.019005134855867224,-0.03667072642697201,-0.05246006125039021,-0.001240076029554022,-0.1241396285692953,-0.1418312781220663,-0.011466713232866703,0.0010983265165067165,-0.0672441465959867
PPY,,,,0.0031326794910496807,-0.008391168392662192,,0.011756107475325175,,-0.17089440185024202,-0.04215933518927928,
ALKAL2,-0.04115645936605342,-0.025793317924353028,0.018008347408844064,-0.011963245723725044,-0.06111195682587401,-0.022785801725176167,-0.07747272237352729,,-0.0530619455466016,-0.024432614657676002,-0.01569597957699124
CSF1,-0.06441403786651237,0.07219778280956848,-0.11810379044714384,0.05921914668991482,-0.024220962565619654,-0.027023122261010633,0.01861649676991609,-0.14628424179280072,-0.22308873626210038,0.05998721129997327,0.01919490125820623
SEMA4C,-0.09077798041780383,-0.013924765201973624,0.03460694783729741,-0.0002190990252061454,-0.01249644270053761,-0.027344444978121243,0.02967355504497055,0.010701871251757778,-0.263958804979555,0.059086034691709324,0.012243753373414278
BMP8A,,,,,,,,,-0.06918870738734331,,
ICAM2,-0.08736351836694518,0.018348023809485706,0.05904631154472985,-0.08941548222941427,-0.030830184605928568,0.009068238300743717,-0.06182685019126662,-0.04671546564311262,-0.13757018221556325,0.007950579262798168,-0.05774152774395351
SYTL3,0.023003014176078803,0.01444260764324359,-0.05686426243100953,0.05490712971751278,-0.02884458817648567,0.06673852296470932,-0.03781075086090646,-0.01647454307722723,-0.11908080448501156,0.04721445233632268,
IL1A,-0.04574418881701013,0.010897064200559477,-0.05563148015322833,0.0579255012149099,-0.054983599829733804,-0.0951479657592341,-0.025086682728333136,-0.059246421265377956,-0.1404831058393327,-0.006205487905324816,-0.05772779381716392
HLA-G,,0.01175854838759138,,-0.017352592396077053,-0.0032236876458475406,,-0.04530170797032703,,,,
PGF,-0.15012037745268525,-0.04534153562959169,-0.06918442620677888,-0.07646030884830676,-0.07762369532131812,-0.00493215981454608,-0.005551835940363368,-0.09505282291175805,-0.18990278413473569,0.019169796938729285,-0.16162565356730207
LGALS8,-0.10592920770318975,0.04280394528777093,-0.030995086039811715,0.01394814501421695,-0.042653873431899296,-0.07793616530845308,0.04009242810321948,-0.1101797698037018,-0.09496950435872996,0.0228623198606894,-0.11195099281147278
DKK3,0.05528987127101124,-0.07226054525035004,-0.026145649408250374,-0.13296914099858964,-0.020830030643528764,-0.10360850657647831,-0.07754462469309781,0.08520110363221296,-0.2042826534579977,0.09145139378109678,-0.3380401282371737
COL16A1,-0.11898576142846108,0.010223272003808057,-0.01169937155227473,-0.0488658389428798,0.047357550677633094,0.06735978939457518,-0.06694108314040856,-0.1156695524410646,-0.22644139537804028,0.052932295784788454,-0.05499090069614688
TPH1,0.014378139447977362,-0.03130856382806263,,0.042406590998317645,-0.054367967299617924,-0.008972399301897006,0.11085727318126537,,-0.18838651559427508,-0.05091550225748339,0.08236903399241095
TNC,-0.10201967471307591,0.046252913361384485,-0.06260394196571836,0.10439147354376122,0.0230079373548507,-0.11893271395881105,0.12951763898332533,-0.09776845232628624,-0.03816028349016946,0.00017097744638198706,0.13190299726442345
TNFSF9,0.033221504640435474,,0.002896437403960497,-0.0561438521424404,0.007735889941071671,0.026211888025895632,0.042330829762607936,-0.1258060255962446,-0.03196703126471541,0.037902974369332446,-0.1433056896805713
C4A,,-0.049261170986083354,,-0.03790138481557182,,0.0334064985371299,-0.02519491017687702,-0.0722143872486692,-0.08447843554473065,,
CNTN2,0.11501421755141798,0.001485663431976259,0.06365109408563008,-0.11377633244270463,-0.04644145397401292,0.04469420737902868,-0.052719031629986556,-0.2722285167113645,-0.17289069811490443,0.09395547575942398,0.18495151142327892
F7,,,,-0.012069538915039448,,,-0.0006717295046212218,,,-0.05282025964528055,
LUM,-0.0020271964252063872,0.009102046676913058,-0.0724613734600332,-0.10192311692188186,-0.035121935033214056,-0.02598603509294466,0.09725797845430105,-0.07689604745936852,0.10191942839801257,0.053944404661722144,
IZUMO1,-0.03761669995750006,,,,,,,,,,
BTC,,,,-0.03454801934993425,-0.027351134517836148,-0.0035014253452385308,-0.03517747656668185,,-0.14645063666833447,0.0014588593532929629,
APOC1,0.21684339919298348,0.1434713647375652,0.06094302664645736,-0.1440815348241784,-0.08714765926620839,0.029018731232482133,-0.17066810392896742,-0.3123070592907914,-0.15747046237150789,-0.08575430250733683,0.27506681747445433
PKM,-0.07812117820827688,0.07549493128465933,-0.018226648747899938,0.1748284165466124,0.1068319776080036,-0.05467042815762547,0.09820973771601066,-0.0044425484097892895,-0.06789188628739987,0.04584567558893665,-0.25623056514202147
TNF,,-0.05478834111441101,0.04545747889181087,-0.03353226259523237,0.020795981549061635,,,,-0.2891567023453194,-0.0019194848341011514,0.09098931798659447
GNAS,-0.09825793865835766,0.016436828670218437,0.0032359033846081613,0.16945698868023024,0.030866343509791852,-0.12777864602842282,0.011134650865101778,0.16540940775629348,-0.09717353794792362,0.1194214700783129,-0.1417060432584879
BMP8B,-0.0030010373504624887,0.026223999324810787,0.04429912898052171,0.053410594354375264,0.003396336929096848,-0.04201060528617842,0.09712428480699821,-0.052674066333656094,-0.1416107092950169,0.0002021298531534068,-0.08803000353197835
LIPH,,-0.04194807904189428,,0.019068785605227137,-0.035593857841638654,,0.012992587161963685,,-0.19840298295521333,-0.04276116143010948,
CCL28,,0.13747394067901628,,,,-0.014062492612992614,,,-0.0011913385180859905,-0.018196200298541184,
PTPN11,0.10591359777955893,0.046954259495590844,0.03960166905164089,0.046647544594124526,0.04355435649997704,0.027523688851652406,0.05732764369383027,-0.013628812603964658,-0.005680949805698697,0.07406362274516741,0.08991049681662264
ADAM12,-0.05880183489722922,0.09389743139429281,0.022301283406731435,0.03455213728069907,-0.0898016031927241,-0.012371586189022342,0.038137252820609216,-0.05523486292583328,0.06066548518830315,-0.009535545275888228,
EPO,,,-0.03814749763385283,-0.025301038722630242,-0.036966934816208115,,-0.037459150599671504,,-0.0754346119291649,,
EDN3,-0.05528672536303956,,-0.004246908932055933,0.018280142160357876,-0.03682073904502706,0.07074280595887622,0.012149444574597391,,-0.07992946603856516,-0.015496327500885816,-0.20551463621959104
CCL22,,,,0.02875737176490491,0.04270693237767335,0.003393202243562419,0.023076044295524442,-0.004206982012844611,-0.044771968861517415,,
CCL2,-0.05448279930453624,0.016968858345418912,-0.0749304529352886,0.050481903014603376,0.004991774625518095,-0.04571814153875686,0.039155530934179644,0.2106414370306638,-0.011047387816469164,-0.09575279047639658,0.2713750729524026
DSCAM,-0.0596874084276622,-0.003529356352812014,0.030107700166871743,-0.06973190492765093,-0.07856882560239581,0.07506810385470189,-0.04226657938307623,-0.13488909842782193,-0.24493175598659045,-0.016146075203965892,-0.14466447776747107
ANG,-0.06223318920859622,0.02005379502128134,-0.002915921893784585,0.0015761168627847627,0.03841591288175561,-0.053272554843292526,-0.010591073885244055,-0.01702903164203045,-0.23590542301515435,-0.010958012339905643,
FBLN2,-0.02102936738761326,0.08419692466982653,0.006162888946247231,-0.09746592889639653,-0.018726941452804603,0.033826628324067964,0.08294945962760471,-0.02002001195971178,-0.09596262311569814,-0.0012074322307569954,-0.07652862342695996
VTN,,-0.03642087303593316,,-0.020553373162349325,0.09371379709840749,,0.02649272926093936,,-0.031497235362130484,0.049001703527772535,
VEGFA,-0.11833895055464513,0.05154784246404326,-0.035965689630723795,0.17838190413219557,0.09515543376152792,0.044452448703642004,0.16482224296695244,-0.12744226738720307,0.29771066595093404,-0.0382133141934564,0.023773686088377703
F10,,,,,-0.04439606622588845,-0.005407869462602476,-0.022705926168397953,-0.0815689744822852,-0.054460715787759184,0.02637286210788233,
SERPINA1,0.07980850259118819,0.036878456466037816,-0.054459557047805335,0.07918562843135984,0.014955303464478738,0.027457114982846673,0.12634593871727634,-0.09548512668663454,-0.08793900126613935,-0.022597022124213335,0.09684333856519833
VWF,-0.14324696834655437,-0.028749683589041477,0.033459830121700854,-0.15553154945537143,-0.06400496284730639,0.0067556356647004105,-0.0012432749522537634,0.02131100003941506,0.06828052337837667,0.10974029401575533,-0.12868335165665162
GDNF,,,-0.032578404745584745,3.639166620953104e-05,-0.036568561512417976,,-0.029284345537224185,,,,-0.023257959115925188
VASP,-0.05522654051087826,0.0411928469107881,-0.08350526736049588,-0.024142460117713413,0.016769002383726864,-0.042166394547385945,0.03589296980606346,-0.10302017723479086,-0.1551200902861016,0.03246664912677765,-0.1731264880166525
ADAM15,-0.09698631412666656,0.034189069972789754,0.06581235529173751,-0.04639996924380445,0.002008367656072099,-0.06932372251577225,-0.020659232121993304,-0.2013899836446224,-0.1310800498714108,0.005959896116492942,0.11548376987415297
WNT2,,-0.046447010537661086,,0.07064697593443725,0.06891549692447178,,-0.07683310428576837,,-0.0661512053798975,0.09245587417111041,
CALCB,,,,-0.040136336131925146,-0.044965559601843834,,-0.014070906003149456,,,-0.05676896071856312,
OLFM2,-0.01508130820306011,-0.10268825082532294,-0.03910741451739483,-0.08059015508096497,0.03638718284740183,-0.07208041933795395,-0.08939537160792767,-0.08180741788202375,-0.30563163218556205,0.003033699518219083,-0.03590825702689746
MFAP2,-0.03480964464204613,-0.02332597817746047,0.011831153196234354,-0.01733892140753366,-0.01863371417005819,-0.044485809231227476,-0.007292298681355076,,-0.18419074794616797,-0.002799579859513444,
HLA-C,-0.24213033975049214,-0.06171882198772556,0.0175686485209855,0.05685708961855478,-0.005681814531088859,-0.017679354026313366,0.0036451801490507483,-0.10531902862231302,-0.2719565467232098,0.05075942468413487,0.04835197557328356
THBS1,-0.036187428349967875,0.006724326338508254,0.07063194617263892,-0.04544770554794752,-0.028393167017435224,-0.08294245760110418,0.1990243641409682,0.1522778125645234,0.346129615066632,0.030377251501035245,-0.07633264668903834
HSPA4,-0.10212928932120713,0.06788104093508958,-0.029247533257013122,-0.018365991266828103,0.03240486601412701,0.035108520426536824,0.022201489968496472,-0.12678514160712587,-0.013781367248833137,-0.00128183582387679,-0.08952160129821464
LMAN1,-0.12082926832701454,0.0359906982331973,-0.0726451361334377,0.0793791060371957,0.030314186785393948,0.0033444113857013812,0.011541475759881055,-0.13891586579363574,0.09576420789700243,0.06274547014089625,0.008686740033053713
LYPD3,,-0.02030767513197201,-0.007289975224462322,-0.05379807904004264,-0.05006817007800504,,0.02166619435829631,,-0.044608819315920256,-0.040182537060491505,
APOE,0.05904720432932468,0.10268551319800712,0.07292444796569215,-0.026259308433943543,0.08214030430780477,-0.008499428321943083,-0.1422081035057819,-0.32687236957085714,-0.11554295728906452,0.004587542726011227,0.26973216213870266
SOSTDC1,0.05222142430146782,,,-0.059327241029988535,-0.004578273663931744,,-0.014986666236259268,,-0.09535203812422861,0.018983930933928295,-0.08552534790780475
ANXA1,0.020780513231885653,0.058897364280900096,-0.06448671631791504,0.14816898029199663,-0.08652252302713233,-0.049261661266539615,0.014108416333030208,-0.08344582735152069,0.0023553716583568115,-0.09925686984553789,0.02642329261708874
WNT2B,-0.08777625100023445,-0.09718011712647925,-0.039501674098074945,0.008456227201091222,0.0023322341791514206,-0.050606522901105996,-0.018962699876714128,-0.003699830902417409,-0.13116849510454376,0.0033956550217534944,-0.13606025463850013
AMH,,,-0.05713000408305007,-0.00968246045444017,0.00494539701457803,-0.036063150249276685,-0.08797144417749554,,-0.05940067611203472,-0.028464346959529464,
GDF10,,-0.02408533679808477,,-0.014611783434083626,-0.056932618394850594,0.039462311404102675,-0.03804951066938154,-0.061434697263738396,-0.052881712049381246,-0.05026718219344968,-0.05483141465464485
EFNB3,-0.08896165010694676,-0.062313319051957985,0.05227098556839842,-0.03406625094288343,0.022308120295769555,-0.06213202588657818,-0.07594413239173531,-0.11054634662751191,-0.28200368049558866,0.018581854539024438,-0.2485625926066197
LTB,-0.08847385540643615,-0.06528832145586588,0.010221621983482585,-0.06360355894473783,-0.06482465403140272,0.00633227950278585,0.016242245211785473,,-0.17187198267139167,-0.018511632575105814,-0.13899084463377048
ANGPT2,-0.12368586339184967,-0.026688206988619942,0.009445370033400378,-0.06260144812416044,-0.02358490419742552,-0.10350779229410909,0.07432225078730971,0.004777119791116651,-0.01919453978869519,0.06913083233775627,0.012639733969207772
NRTN,,,-0.010587313028090076,,,-0.04596949639138299,0.00813008036153469,,,,-0.05651716645414981
ADAM17,0.010790802383453544,0.04491803620292962,0.07744273931382026,0.04616415457058012,0.018705753869055004,-0.029561938539883554,0.1029557709406942,-0.07706325923058144,-0.04422243087423809,-0.016333961986564664,0.061268574803471074
LRPAP1,-0.0967224407349177,-0.009605961261968441,-0.0006140190705368125,-0.09712361791477558,-0.03866854177308816,0.0004554952752376556,-0.07444827864438941,-0.16631344285155972,-0.16317317565632367,-0.027676909855473976,-0.11245272787335132
NID1,-0.12413574644661438,0.031144402174579845,0.016404164100432616,-0.008452815716955988,0.02567799076536938,0.014417576586001506,0.15035815929081559,-0.04049970305987703,0.09489037710207891,0.035822183257361494,-0.05000085677919034
MST1,-0.002804147774969145,-0.03852058153564347,-0.00480871340200214,0.015570469850494609,-0.08474394936371824,-9.737870710029316e-05,-0.0010341657688624486,-0.020886414158996575,-0.3234421584446701,-0.037618990650679446,-0.02090667766676945
IL13,,-0.03758176574790712,,,,,,,,,
DCN,-0.06786312937384151,-0.013243175370461012,0.04170534707668208,-0.06146674704671994,0.0018889473196963805,-0.01998292869068266,0.12314470446577934,0.058275561544055283,0.13504090142547887,0.05697740908616352,-0.08453450367200462
IGFL2,,,,,-0.03662807767089661,,,,0.005911223769738037,,0.008583288695170582
COL7A1,-0.019230705650095117,-0.05466564624736222,-0.05793505289025315,0.05651156024038651,0.03524346295528254,0.0041625527943003685,-0.004465294227958322,-0.13710868861931108,-0.24693398657870952,-0.0022515954090328734,-0.1284058488822193
CALR,0.02810260632578596,0.06182494104432493,-0.043130944779708,0.10327857100852662,0.055547575320293543,-0.09063359135057827,0.04293314113391855,-0.02334042539346285,-0.031084630568784997,-0.04139152517008098,-0.07856160182951474
PIGA,0.009838249353513106,-0.024498059108432804,0.03586502975312506,-0.024649745224233223,-0.043050541846365385,0.01692950574764618,-0.02595777966269191,-0.03225199890259691,-0.1964725134049253,-0.00024259199113885153,0.005721065091405737
CD200,-0.0900270271924683,-0.005424200836596378,-0.03731399862827552,-0.11295588220573813,-0.06900617156741118,0.05767515051175455,-0.052526296644106296,-0.017727650282440863,-0.24209029442938926,-0.02744579283402805,-0.2569885330633214
GRP,,,,,-0.03453123827899672,-0.0033240108986543433,0.02997527674973543,,-0.11091960441457442,0.07759538900903308,
CDH1,-0.02579159158591155,-0.030919264368288017,0.020314532294033714,-0.03486881386765767,-0.07026131560468725,0.05968963091494743,-0.02475541308769329,-0.05516265759766226,-0.1012914794418061,-0.030806176186745433,-0.11159783831990198
LPL,-0.0539007808908446,-0.03242202765929417,-0.021450347964897493,-0.1827025819451517,-0.06563594690065848,0.00601449422172236,0.06788477545828599,-0.058556570736391346,-0.2611876175460376,-0.06952236849176284,-0.026871824283559283
SEMA5A,-0.18034721163851328,-0.08442163256884759,-0.06027635958233385,-0.06428217667447217,-0.028038405792449476,0.023669209057780312,-0.04734936876199692,-0.04285606875382148,-0.12431562007029302,0.023336460368571958,-0.03278372140016853
SEMA7A,-0.01702079042560086,-0.052300652306390076,-0.06141359510475755,0.040165742468272994,0.07898663120414641,0.007686844407449538,-0.07351068150001656,-0.2084009129730154,-0.21978076086756035,0.08009825623355397,0.010294121578744484
SEMA4G,-0.06881594143250264,0.1430267227193638,-0.040686377795618206,-0.09277106725732814,-0.1186146636012042,0.00783385858420783,-0.024975263501965824,-0.07350185067487208,-0.12204254521231225,-0.06066500921190472,-0.12095541154731736
SEMA3B,0.04596001491715644,-0.03331972887517954,0.052793087883486876,-0.062362294017507744,0.0591001187752435,0.016250293264783475,0.16767944453682956,-0.2635255380842566,-0.2511260715155729,0.03608381585076996,0.15888877867143747
RPH3A,-0.20555022660251174,-0.02686840715109522,-0.06413893595591359,-0.053621559026673996,-0.0690221933174251,0.08890682426497218,-0.11796784838738844,0.06162214677731465,-0.14683032944109958,0.07698150333800871,-0.23864147900650298
JAG2,-0.03741996875275147,-0.011670634770880456,0.004355881238475798,-0.025524678696869318,-0.09866478981874371,-0.039025122751418104,-0.0951573764607378,0.023858224935061224,-0.11254678607800284,0.02315380385184667,-0.18078168004761774
CGN,-0.034272304494639395,-0.027535637330830986,-0.05155318425762167,-0.03035855456970878,-0.08596819513323271,0.008180903719840557,0.0025686351390673957,-0.15863433535938173,-0.14945883731100348,0.023662439453110293,-0.07818819232078904
GDF15,-0.05148667532778727,-0.08247560989308465,-0.03523374651841413,0.12011788105425217,0.010266082465458064,-0.012544712950685917,0.04776057093549677,-0.18012668257593398,-0.3353492591855791,-0.13325904654132922,
SEMA4F,-0.009843564702711492,-0.01496781206207643,0.04826254067029509,-0.0474993949728574,-0.07660247836578905,-0.039320780353567765,-0.06077314387845638,-0.0508093678399373,-0.27548760280853246,0.0160919762326272,-0.1356141649635383
NXPH1,-0.13164769918133665,0.012582815465645658,-0.04631467184072329,-0.09001405675564879,-0.09668414134465064,-0.04602973316303361,-0.03564802358320287,-0.07903960655138567,-0.2387632657936084,0.05203826900323711,-0.10796599842485215
ARF1,-0.13970081042470148,-0.06384753826741332,-0.0969600241589273,-0.09277309431402017,0.04230604179574476,0.018236135334074862,-0.018269620206159513,0.01651356367410755,0.0065841063781550265,0.03461748047181799,-0.21309215773985354
DSC3,,,,,,,,,0.007152860416326506,,
EBI3,-0.02052593583613966,-0.03301410352437294,-0.05006519721495025,-0.060663342995122785,-0.028757512171592402,0.013395630271851864,0.04879739108506593,-0.1290150987477638,-0.23711025550862092,-0.02036492467010898,0.011375577186411577
TIMP1,-0.08120270433042653,0.013281413184239805,-0.017251434331913798,0.22830563025957587,0.14092551940950124,-0.13004641223823504,0.26567801795948515,-0.04518977001725283,0.12208526559811436,0.008289934710832848,-0.08494830589286051
SEMA3C,0.06200420129980479,0.12864235963377882,0.022830249884837808,-0.016855031187607346,-0.0027580092139111055,-0.0422773881417572,-0.05533897538874999,-0.20604167985119579,-0.13247941867417637,-0.0034425505090004754,-0.010291391565392927
GNRH2,,,,,,,,,-0.08212914197563267,,
