,MGH258,UKF269,UKF304,UKF334,ZH1007nec,ZH881T1
ANGPT2,-0.033340821009455485,0.08044150037315446,-0.05668492540535369,0.043537927276574184,0.01657672046497275,-0.01013118528773025
NRTN,,,,,,-0.014035573300032798
ADAM17,0.020746869784884128,0.046811713214779144,0.09669673286578935,-0.0006210144454364292,0.025554447073824038,-0.00753058666297575
LRPAP1,0.031212481904906157,0.03352753456997923,-0.02291725230273512,0.03825905569667601,-0.03286876494399365,-0.03969442092187296
NID1,0.019562198313496135,0.0903252450957667,0.0481319084403762,-0.015834475352846426,0.017496296516548705,-0.05952532964127794
MST1,0.033016031543994066,0.09100596809826943,0.10463692207538863,0.10084087600036477,0.008202418385504978,-0.046954137985875714
IL13,,-0.019403928549696605,,-0.01612955145463907,-0.036453431053200314,
DCN,0.004622961778860062,0.08737705609969347,0.03222048112000234,-0.0058406361098670475,-0.06386934518304284,-0.0036850508770607583
COL7A1,0.10950848875841035,-0.014835669275073621,0.09898013254505347,0.003843020443043981,-0.0011274799385320932,-0.006919718827361961
CALR,-0.02129777541328992,0.055499397406427384,-0.035013477970372735,0.02777880513479096,0.01920088298824046,-0.06670083344834124
PIGA,0.03068153091200979,-0.02028970572005863,-0.06312509197541338,0.03526933737111264,-0.05286994458121944,0.05883581242684433
CD200,0.07933638605469336,-0.007889432437269778,-0.0026124853891101502,-0.010689733138686128,-0.055095684719847174,-0.006147788168983899
GRP,,,-0.023076836734127477,-0.013894821819047307,,-0.01539472979055766
CDH1,0.054530028103847564,0.05286505325293393,0.03655869597967431,-0.022611879018939775,-0.005308680905119573,-0.010103615010743241
LPL,0.07245973260557219,0.10906354113097831,0.005054512021409232,0.029766205078971247,0.07832848631054688,-0.005791888661334285
SEMA5A,0.058850150243638814,0.11820721297661498,0.05117480174007187,-0.023694773485152275,-0.020616694770156468,-0.005172009899171381
SEMA7A,0.13393011304974026,0.07218929036362953,-0.026291551550148427,-0.030294507250506815,-0.021166985600727488,0.019180059093682263
SEMA4G,-0.02515746028416826,0.030990079573177984,-0.0008381677794631392,-0.014887705548773692,-0.08329957319265684,0.05277700938595486
SEMA3B,-0.025947950398619118,0.029101904455726586,-0.020300619429047907,-0.05193982592844784,-0.014037487508582991,-0.03813888803037413
RPH3A,0.018211392786989654,-0.04150355684605765,0.0681749843214266,0.059944649456855306,-0.12832945342263974,0.020206767532742136
JAG2,0.030530880916929935,0.012244308100310484,0.0380531307649929,-0.034245602609070634,0.05730277373511299,0.012721894892014307
CGN,-0.034326934824211126,0.03442851770545666,-0.03020303113915251,0.02890578621942505,-0.06706081130525479,-0.01866293229203771
GDF15,-0.016836100938053513,0.08293523194461251,-0.0044968052141654636,0.06549503908946974,-0.056521802444508745,-0.06767096301740864
SEMA4F,0.01452320290352836,-0.0375992615924451,-0.027489467119351765,-0.03755251043444974,-0.10885295681675365,0.004543068542812174
NXPH1,0.008218197956636137,0.03128027630594588,0.05743057119149045,-0.07414134982308312,-0.007955306420046673,-0.021663237573642576
ARF1,-0.014877796780379114,-0.05813871088668817,0.0022101796745314295,0.034480882470618875,0.037813930327718376,0.028713390310644817
EBI3,0.03799639978827757,-0.03536436093861275,0.027101741681125523,-0.026297511043748212,0.060824265115196834,-0.009513610203563677
TIMP1,0.06888998957339021,0.07266443099290655,0.0020856900677658978,0.020867585835474108,0.0948345149134855,-0.03455332510055148
SEMA3C,0.047510388829673025,0.0018009496551062473,-0.06131180203092951,-0.03868055884939704,-0.05985386048491644,0.01803115128672835
GAS6,-0.04675745606395852,0.052592850772097674,0.05111453867932158,0.06263188311858497,0.043893952464875034,0.012509673069913246
MEPE,,-0.03054239378095689,0.08661045657039491,-0.025479069712677185,,-0.02375676100352497
SERPINE1,0.04035782949968631,-0.02055733571005111,-0.022870479488589654,0.03632792010612223,0.07499765168030728,-0.048822658970564994
RSPO2,-0.01973637469865369,-0.011540212449236652,0.03397523213716939,-0.03012724598197655,,0.029165322259393243
SHBG,0.061862568343876385,-0.021360705782451184,0.003892877942850024,-0.01108299028089268,-0.03475248386750707,0.046040331123562234
LGALS3BP,0.018714877284742727,0.06330438705920907,-0.017189146853366713,-0.02419444697803361,-0.04981204915529263,-0.0579605637246972
LAMB1,-0.009809733645955223,0.08259247321282334,-0.001994433863961124,-0.0022331831768813777,0.030693771544944324,-0.027153953540697093
SPTBN2,0.03376389476236772,-0.06204910610875348,0.03649193041881402,-0.06663070710439128,-0.058723645437117854,0.05915086644330282
COL1A2,0.0124914949529325,0.09480475128701399,0.025546411044558844,-0.018506233582420036,0.03274717742184695,-0.039817577992136886
CEACAM16,,,,-0.0028572778070035756,-0.043157329443017436,
WNT11,,-0.018905521690177576,,,,0.0986499468356293
LGALS1,0.015392623749707044,0.008209667098785838,-0.06158509141626389,0.03982507704127584,0.08176241324576876,-0.05052868343223263
BCAN,0.01039317128543794,0.10081791883979455,0.0542133439998824,0.007977258249378035,-0.09576786004299569,0.05770764269039146
ANOS1,0.05782077614895789,0.08378979126848217,-0.05482406922848025,0.028251055927386658,0.053028095301981444,-0.002579709471027387
EDA,0.08679009143560328,0.04751293000378862,-0.004701870642462021,-0.024210292749231473,0.04841833677618515,-0.01968946745132164
FGF22,,-0.017329398219438685,0.01455509580146451,0.0021614227885879663,,-0.007190636968728607
SHANK1,-0.02352329919319899,-0.016487821773954324,0.031145759819690377,-0.015503240152069594,,-0.046125269810915116
TGFB1,-0.02340934967350527,0.002617744183358977,-0.053107875866125094,0.00854461256990457,0.10085686484456756,0.020184886747300346
MSTN,0.04600277460970655,0.09014101908445929,,-0.0062715827902516666,-0.05808669148303286,0.008386632852907298
WNT4,,-0.019648662558797648,-0.03274835558315134,-0.015375174487591615,,-0.03900840051644523
TNFSF4,0.026736787003344274,-0.0067144602510498565,-0.004860314095286487,-0.02297503776167006,-0.046965502928655076,0.015672136167434795
NTN1,0.06121446291574128,0.07037078385352978,0.015962765146760156,-0.0012864384283274698,-0.03520161429852467,0.013207241087357685
CXCL12,-0.04458004606972049,0.0564537748339564,-0.016093690913767594,-0.032606485530769974,0.008632326670646359,0.047122691662448694
GNRH1,0.09034712263129654,0.008813228744561915,-0.00283457498723729,0.027934483909939075,-0.06655503616117384,-0.005482734817191168
FGF8,,,,,,-0.028398409929723024
RIMS1,0.08700431933341046,-0.0400355465015318,0.04097665489078883,-0.04048373028382322,,0.026697466348929687
FGF14,0.031880298605879466,0.04675661760252032,0.00017843805426735035,-0.046902593825866805,-0.1259413057465869,0.023777529179529275
IGF1,-0.0095915899244031,-0.022227230073046327,-0.00751310463401522,0.003130640474803603,-0.06607132757264828,0.030661891316622718
TNFSF10,0.010968266826070164,0.04491631318924433,-0.07241283953573703,-0.030345404625927386,-0.03429940976456654,0.0653291950883999
GDF5,-0.019736366908523102,-0.030542412239698998,-0.03162589626848237,-0.01125667971292952,,0.015459582200095138
CHAD,,,,,,0.04503166576776944
RGMA,-0.024971454564449644,0.09447820047794052,-0.02115485692249881,0.037988448057847894,-0.038152074979245,-0.00289429052622337
WNT16,0.0673180289435183,0.056475452621193745,0.08578652906786449,,,-0.014035571447480402
CX3CL1,0.014800964196509205,0.010909999422253677,0.06616488680713593,0.02098240802964785,-0.03369440179457173,0.005125405356218969
FGF1,-0.00879027867126251,-0.04502147507699502,-0.08872837389517098,0.008022928340362542,-0.09497083078836727,0.00612946716546501
ALOX5AP,-0.025091681001662754,0.07659383216949328,0.006278176732147928,-0.013607965667400853,0.0018967728274638957,0.025404728112365226
IL1RN,-0.017564116790560667,-0.017601388213120826,0.03244826319448221,-0.012089326040454497,0.11800892088760141,0.013679548090116579
PCSK9,,,,,,-0.013623714650362188
NPW,,,,-0.013464877073509893,0.06647449945576711,-0.027887535488045265
CXCL9,-0.053397816919821005,-0.021287864961279334,-0.021838716536716724,,,
ANGPTL4,0.06330285231967472,-0.04694652493342923,0.009781777202470686,0.08948825500000827,-0.008620966245999298,-0.01931776499418428
UCN2,,0.06306454692046863,,,-0.040179876020841936,0.031980986235234814
OBP2A,,,,,-0.05318122954551825,
COL4A3,,,,-0.015246113068195247,,-0.021531275804499688
NRG3,-0.017110141262610484,-0.048795560173853114,0.045441039476935945,-0.040903725453193006,,0.00513891632344718
IL23A,,0.043324138127834706,,-0.018549510687837088,-0.04363731192336858,
COLQ,-0.032046897125573626,0.07692433691099616,0.047704688797095655,0.01679435292221288,-0.04472166307594861,-0.008649565313842884
SCGB1A1,,,,,,-0.015762722339590245
TNFSF12,-0.010982647929938631,0.03844860260755169,-0.002165162890434601,-0.031385261402435354,0.04651204347837108,-0.0680372232289955
DKK2,,-0.021601621971013733,0.03584573772271802,,,0.003057581938027522
FYN,0.09293670138356255,0.1098155768411576,0.032635283277622766,0.013458018157966257,-0.08548639878546632,0.026966145649115224
ACE,0.020808737655027096,0.046860662021023854,0.005585036902725847,-0.04120226434474116,-0.03549119165710459,0.024484624778467138
IL18,0.012364553467935878,0.04960434317968534,0.006890143038034948,-0.0067159971179291175,-0.03558784562852352,0.03805697152014406
CCL27,-0.019992352383275392,0.08219858669879852,-0.02673705277560987,0.13427115249589883,-0.041123026948931066,-0.03711353812390764
SERPING1,-0.0315419408179353,0.072881794786814,-0.04668047412187491,0.001338280296536532,-0.022724099938375462,-0.015183790702405569
AZGP1,-0.0048015628554315655,0.029740699019605785,-0.032736806755724206,0.01732045809869046,0.005502159483732656,-0.05972411042277744
INHA,-0.01058493047654488,0.0361465350179065,0.03867982742396736,0.025212935870521203,-0.03408452719515793,0.008075075637425246
SEMA3G,0.06171575450491486,-0.025384748827530883,0.039782152243868794,-0.017204289701302056,-0.03852626998965629,-0.022602460502315434
OXT,,,,,,0.014973373258025975
COL6A1,0.0720515305440914,0.07540984311261212,-0.0038340720061625978,0.036261300214932984,-0.07528048779086383,-0.046239584590611504
FGF17,,-0.027469858941667903,-0.008383157339790401,-0.016006083334194093,,0.01983390771001633
TNFSF8,0.023271041864522363,-0.01760138836348792,,,-0.045516431702265804,-0.014035573300032798
FGF20,0.01853608950924909,0.09610653329353847,0.01458141840943736,-0.014719440929931254,,-0.028398413539514476
ICAM3,-0.02122337876106709,0.08887772134858321,0.04271001838723821,0.020008413427833504,-0.043928373435228436,0.04623224797184736
LAMA4,0.026203501644929482,0.10521385975255697,-0.023160513627255137,0.012321137360946545,-0.049590815458020694,-0.05543135131942827
DLL4,-0.004087573666638564,0.0486347216993597,0.11260588772139848,-0.031206916465285332,-0.015270720611545665,-0.06658278262057304
SEMA3A,0.0066965282551250645,0.08378310853834534,0.045636790034148444,-0.023950013503658576,0.11318559049318787,0.009972209227022669
RLN2,,0.04753827083045045,0.0523628462361644,-0.011596588816698498,-0.02554815847920555,0.032223490917512955
C5,0.04352500751491291,0.08624340722740473,0.05250729966169209,0.001353106040960607,-0.10738058947114693,-0.012458971694882241
EDN2,,0.0724423006765947,,0.06429071120960424,,
C1QA,-0.06470681236305899,0.05976789280454222,-0.005642115621437464,-0.03179844990207769,-0.02082144677281244,-0.0075584402282619124
UTS2B,-0.01840691256781031,,,,,
COL9A3,0.07537146064559122,0.055951754397999307,0.062018260234045504,0.014262104742915895,-0.06464208444494118,-0.02382095001124393
DLK1,,,,,-0.08258806378152173,
HGF,-0.015397440455900052,0.04808947279690754,0.0032993605923202674,-0.01766289358995117,0.06267543977807699,0.022894525623317785
P4HB,0.008964876681292151,0.11833576017274319,0.015572029715492902,0.06166427819933889,-0.03678023665627561,-0.06945401600280239
ADCYAP1,-0.020245307900441187,0.0343042911316799,-0.031546257515385416,-0.01708790220009367,,0.016611303524422156
GREM1,0.06830499690256116,-0.04688734612181848,0.026691818976764276,0.016871771254219584,-0.05770011203555856,0.057241234487247925
EGF,0.021177962357379163,0.13374316487813986,0.03948907405357381,0.04325678551366673,-0.061490016586070215,-0.01938264119562094
VEGFB,-0.05085266834276854,0.028870346215723326,-0.041028943754553175,0.04650004352967185,-0.04651404324494399,-0.030167914518619082
FARP2,0.0326008867165658,0.0732437313718437,0.12116104956220003,0.0642005414979278,0.0057692479679373,-0.019936829959622194
BMP3,,,-0.023966640524736738,,,
IHH,,,,,,-0.015207592420873692
LAMA2,-0.03290483329506139,0.09307740701227762,-0.04864553218209981,-0.010001355722954415,-0.10653728554075015,-0.0021739342019284668
SERPINC1,,,,,,-0.015018262958779517
NRG1,,0.01116526520956453,0.031860272636330685,-0.02342236775148686,-0.008680265113941654,-0.026160704955268448
SPINK1,,,,-0.011596588816698498,,-0.018460467362972032
EFEMP2,0.07663998343452624,0.059449612539190774,0.005969612215861737,0.03555130229747342,0.08876518357007783,-0.06769147615535892
SELPLG,-0.011785685635080735,0.10724088734364308,-0.03860274428127283,0.003958635577803385,-0.0014737200395417297,0.04107760559715045
GDF6,,-0.02260463909484966,,,,0.015641038115668658
HLA-E,-0.06510460695504511,0.09733316744273261,-0.04904014821155206,0.00952498721653205,-0.057526349905718886,-0.04688338378651545
PTN,0.0658384211535533,0.10132111553700007,0.023695108501782056,0.03057903650666278,-0.0483475510394529,-0.01769139910364842
CD274,-0.030323523501907285,0.027508267932558107,0.02674430232284141,0.05083825954365358,0.013570486404355868,-0.038421754737752147
FGF10,,,,,-0.03655152029960176,
CD14,-0.024523975858905527,0.0859185095173675,-0.023131172350675213,-0.008364541478923397,-0.022944242694655895,-0.027415436977902212
SFTPD,,,,-0.01960751577787161,-0.04411318955242029,0.04654827785516814
SLIT1,0.0824924892688037,0.0060355858468383984,0.00043938366538928025,-0.038169755327497404,-0.10128711910717547,-0.04465101669059879
CNTF,0.05415993537167529,0.04235625407606959,0.1384915453275012,-0.013464877135938618,,-0.01539472979055766
BST1,-0.0238492656591277,0.0748112154965827,-0.04492968085304543,-0.01590874809094243,0.15949771116293854,0.06253405806014146
AGTRAP,0.004219617286356655,0.036334033310319994,-0.008908453228306168,0.0476253304423079,0.06716025726050834,0.01499167806396233
LAMC1,0.006204151489202083,0.030734926780786632,0.020301903422056893,-0.0388969090120111,0.01991268086906357,-0.02220926916868246
COL6A3,0.0480624516426537,-0.0319953908862527,0.008969650644058537,-0.03639002130370374,-0.07439362459120567,-0.015661079652080443
FN1,0.009392856546935864,0.09642061441202537,0.01670849027653303,-0.020452195244187912,-0.004903692153765639,-0.05562531946160326
MIF,0.015811583230879195,-0.03730812139001589,0.04099119519070924,0.04843225878141496,0.029012063606330043,0.06457811639876904
JAG1,-0.018231035002418024,0.12547824340098046,0.033088842143871526,0.035537990386734025,0.03361905116566787,-0.05697905266248412
NID2,0.061154314787102246,0.07234374935716074,0.12696792724531183,-0.02998117980800667,0.00817340768708115,-0.02528999432783594
EFNB1,0.020214856770714933,0.09927276957457049,0.009864467139033157,-0.040656133472387314,-0.04395588904485314,-0.043586168969685014
COL4A2,0.019178181197306392,0.0892559214380587,0.028168193268390217,0.0349408310766088,0.08273102103792863,-0.02092555044419773
SPP1,-0.02437078505690976,0.1002963871736345,-0.037556064766809776,0.013791152205379189,0.020965794349994762,-0.03618800823790442
PODXL2,0.1001758121902184,-0.03166710320780463,0.046304794903374726,-0.009953462672394395,-0.014065233692707728,-0.002961160799427401
FGF9,-0.0006626628932634145,-0.013669345159354378,0.07577731302545905,-0.025145780474638994,,0.026838169730980445
ITIH2,-0.0055290411622784825,-0.006656906187608467,-0.019013825409451745,-0.0010420013210776366,,0.011449511479133439
ADAM10,0.0030673578443984042,0.090282124038951,-0.031760901430739424,0.0019635797751120887,-0.03802136357746062,-0.01527570193576549
CFH,0.029855421892852344,0.07551253421081454,-0.05529735070757052,-0.04261925794114204,-0.009083341291823513,-0.022433771385102618
COL4A5,0.05664178451999927,0.07330449766738863,0.032338754885713396,0.01164367193040706,0.015379237239377133,0.030449442494516275
LTBP3,-0.05291485709117967,-0.021204746613600875,-0.05337759218923125,0.009712860527465093,0.015381945063626161,-0.04722116264410133
GNB3,-0.006718305521494328,-0.0178985654549586,0.01876422004295215,0.09958192945586111,-0.08462548007506947,-0.0297456457828698
COL6A2,0.07164768395473022,0.07183184738777215,-0.0467112632661233,-0.043981513283507516,0.026009950717920872,-0.059916127168390995
PLG,,,,0.04802907123685371,,
GDF9,-0.0028373042201829102,0.03582018561248815,,0.007897779425291337,-0.03589420818438134,0.056041869877359804
NCAM1,-0.06164160442020695,-0.034005170042780294,-0.01074589131133601,0.05145022013836506,-0.07557552660033086,0.004151015302468233
APOC2,0.022666355398018728,0.04349021041212613,-0.07211248778125914,-0.03239601132752436,0.014358314703518223,0.04119138633961491
BST2,0.03124804146152015,0.1324918329138901,0.016431801196306595,0.0021917680449095984,-0.02980224480224951,0.05528208736850971
COL5A1,-0.008786305306211864,0.035082192574686116,-0.062338438713460904,-0.0347236485817612,0.03992334023251025,-0.04291561459984606
CALM3,-0.04697814827340425,-0.051644372054171925,0.03373455972891584,0.026870613228211018,-0.007038732822959013,0.03942091194646433
THBS2,-0.0037577048687755404,-0.010398459714363225,-0.03618177635397225,0.07528099574228743,0.005087815490179313,0.03150167206941176
SERPINE2,-0.004106022459984988,-0.0027023215710095454,-0.0876490374198183,-0.05381108284527164,-0.00910168816983547,-0.0009429042964369406
EFNB2,0.016490726872015037,-0.004508080217803106,0.04982471305460054,0.024311013231886627,-0.04032832267024154,-0.0428085228661822
PROK1,,,,,,-0.014436246443411929
MMP9,0.07817627532423377,0.07937057501467484,-0.03340645443270612,-0.03487970632175158,0.0060234453265189,0.02746364456349451
NPPA,0.02607555639749077,-0.03134928673792387,0.0019717757642326436,-0.024894575386739226,-0.01057885318284738,-0.020877987461323976
APOB,,-0.018133716240962355,,,,
C4B,,,,-0.020118136665182248,0.08040154250980297,-0.01782154727571516
NTNG2,0.025290329955071196,0.005088237107666519,0.030532039320461998,0.015741844210734754,-0.09598644842723401,0.0072116503040942324
LAMA1,0.021415792545935983,0.09829286768156535,-0.04472261973769964,-0.022428457683754163,,-0.044198988400716295
UCN,0.037675799472046446,0.020280704980121418,-0.0363446760443299,0.0156166512522813,-0.04169051994033432,-0.05279351035943339
ARTN,,0.1885353014421678,-0.028780090813986286,-0.013464878072369613,,-0.01479697955136734
PDGFD,0.026219768551717162,0.05348747391167575,-0.026999946755671043,0.04096092406382129,-0.019820565950618086,-0.008189089445339161
EDN1,-0.021290356181976465,0.005862007508665328,0.010204695101820264,0.05169989299570076,0.07628299273706216,0.0023789512578088244
ARPC5,-0.04210389877107893,0.039662101362982996,-0.005420885435321845,-0.01178695036119747,0.11954698251263733,0.023030908869109752
GSTO1,-0.056049289568746045,-0.06111559328918099,0.06339371428821797,-0.09235756918504967,-0.00021860604574190558,-0.03374070356769882
SYK,-0.021759925320605857,0.08067506336298637,-0.004510921588064156,-0.026178461316218274,-0.02637212424324207,0.016004248109142846
ST6GAL1,-0.038226079433237484,0.02208750715432366,-0.021298049257900988,-0.048435758317016915,0.04795581478832635,0.024395966254840515
WNT3,-0.032546456662829425,-0.03284068289058826,-0.0032900332216581284,0.0033195948732683772,-0.05221540942840421,-0.04086975822745801
HSP90B1,-0.03450524807097859,0.009078070811939603,0.016223361127223335,0.04889949840072553,0.0631219359167077,-0.059436716690405164
ZP3,0.03578550708356159,0.0881354435206175,0.015919306658117846,-0.019046283942580712,-0.051244641092102625,-0.025224533834564102
NRG2,0.10175670527972584,0.02083032518039957,0.03278494580613902,0.046215658232562594,0.020111296410635596,0.08352823772798391
MELTF,0.03804872409615706,0.07053195300346128,-0.03166858156265868,0.009019771829736345,0.05228172722962273,0.011518820104359884
NLGN1,0.016510865185829143,0.06858520297322315,0.10811491033512345,0.006174941760267342,0.025142578374623355,0.049863929064136114
SLIT3,-0.02759498371733003,-0.04877934430571248,0.07366406757012597,-0.03969718344436571,0.0016657189988043873,-0.04127264902438537
CCL8,,0.058484017504648704,0.008681260929037204,-0.01256367359961432,0.0075675934394267876,-0.031106531476955995
S100A4,-0.029282164790838332,0.1077709191864846,0.024126562787945095,0.032913423027439576,0.07008315709984007,-0.017800131640455304
TNFSF13B,0.009115572147159207,0.053839606096832665,0.021423495714844674,-0.03383149500128837,-0.05269567308172175,0.022045064984751745
HSPG2,0.03687563432322412,0.10215311904026143,0.03269782668009472,-0.02585416689264821,0.001817159461145513,-0.03616670552716461
FAM3C,0.03372631337323347,0.005430573814252611,0.06231875753698595,-0.0032838381126677947,0.05625838315290162,0.07540053420239042
FLT3LG,-0.03897777693423284,0.021361973832103354,-0.013559606369524841,0.02739035366879142,0.03632732718326353,-0.0015261122672377786
A2M,-0.0644640725774682,0.07574507484758781,-0.07115580534602017,-0.024676173906078985,-0.034991757447471475,-0.07173760670652937
VCL,-0.015675885039983985,0.0191627030808812,0.0042464442642382435,-0.06538312413787038,-0.0963342396302317,-0.02733962798669252
FGF2,-0.02850295300689534,0.018659000893929235,0.004223838320940212,0.0036832175478788897,0.10028957401363188,-0.010213977906365608
AGRP,-0.01813008784564158,,-0.0215188809512049,,0.03856571973551936,-0.014826660991910582
CNTN3,,-0.0483672925081446,0.0241991599314479,-0.028793072910102722,,0.02421472234824845
RNASE2,0.03499531931404461,0.08671892486327383,-0.014131004339092222,-0.041523612402172075,-0.0729025755369122,-0.09178928265530227
ADM2,,,,,,-0.018926675061790896
GAL,,0.06679851740576055,-0.032154764250527136,-0.01777587659372111,0.05590935313732849,-0.019079761535685226
CXCL6,,,-0.026471825435103496,,,0.015133958322568452
PDGFC,0.07285211937621337,0.07606228024310513,-0.059381628331513066,0.02178132940498423,-0.04622506511423758,-0.01637365586667041
COL8A2,0.04109638342228203,0.08272521862585627,0.02799858985139702,0.009282667497016305,-0.04170370953214891,-0.0018898391000565784
SPON2,0.07133061413349309,0.09023818210439265,-0.024173362714792552,0.017559208879696076,0.03068087550666804,-0.0012363680601074117
SEMA3D,-0.006850189356021169,0.028126895563455528,-0.0596561217480011,-0.013609602893742804,,
BMP6,,-0.02012974882943891,,,,0.027583871404192387
TIMP2,-0.014815633982265947,0.05901589158414621,0.005730279618971826,-0.009903703053720077,-0.02216937840491966,-0.02529822171629776
EFNA1,0.025891862024185256,0.03159200646537226,-0.03917197579662485,-0.009626742564174682,-0.04129814501090252,-0.02679834981641785
TFPI,-0.018297548522609546,0.09916146134499067,0.013133482845169481,0.009435949810111444,0.05056067340711614,-0.052598210246893165
GPC3,0.04806573436916363,0.061128267423501144,-0.023076829821502744,,,0.05346474154485696
NMU,-0.044062640142275136,0.006400644547348225,-0.029271094000360227,-0.02637824593616905,-0.06546840533481758,-0.02893484057331868
SCGB3A2,,,,0.018217255727686406,,0.05220147076420763
LAMB3,0.02336496128249797,-0.0633288038562079,0.004708281743441768,-0.03691550840173315,-0.051238933729760856,-0.044983561135734505
LGALS9,-0.010247626754154792,0.09958749244091422,0.005558738440459504,0.011613191411602093,-0.012685999944924992,-0.033495808238431596
VIM,0.0028901310548026912,0.10898405781144604,-0.03544463735137081,0.06629217259748824,0.06675809922383223,-0.05674323200103776
PLAU,0.026126662488882475,0.08027627095196993,-0.022314434925436617,0.01717674328871408,0.0517552781131517,-0.00558999249441444
TGFB3,0.003110563861111351,0.0809911452824211,-0.010149787861924907,0.031458247411325684,0.07979736507351777,-0.008583494873768735
APLN,0.010624652565667154,0.05523012705234221,-0.004114445407721901,0.09150541877815921,0.05152391059156485,-0.03371891336063409
SHANK2,0.06785957932199196,-0.05622000209984602,0.02708625880794481,-0.0292905241035241,-5.366215897464636e-05,0.045093699858891605
LTF,,0.06467605475061015,-0.019403125134930546,-0.04589229762432022,-0.032324890688411954,0.03029296021211563
PYY,,,,-0.01125668141471177,,
PENK,0.07958085639506463,-0.02690892284945365,-0.04367747900214047,-0.020118131072098155,,-0.019975892897518967
CTF1,0.00893674857041059,-0.011975259288477693,-0.03436482396450363,-0.003539399028416649,-0.028490038565552215,0.049667393452088246
COL3A1,0.028381748861955203,0.09029625351098299,-0.07110569860726997,-0.061522935386303206,0.02981652675010251,-0.05213495817472676
S100A10,0.059529167586798215,0.08318555793373367,-0.03151548446525603,0.020416984538296736,0.04927317055193808,-0.05021251368923937
FGF13,-0.010911672775120946,-0.07699192579688108,0.0238612961888055,-0.01573187644465875,,-0.01838920467449218
SEMA4A,-0.030507772079712645,-0.027302025251510903,0.09920225243835576,-0.008150578463217114,0.08861098883839948,0.004154952139558672
EFNA4,-0.0373882355993463,-0.025822836442411106,-0.011029448494762393,-0.02730761505519086,0.07075476807716162,0.021571620455951207
HSPA8,0.014871715204265782,0.004056636238625343,0.0818061777023672,-0.10198005226787446,0.0034661193157007127,0.023978404035007575
NPB,-0.028243091769809117,,-0.030615919537031407,-0.02539608345135283,-0.07078670601182019,0.047794937122927234
ULBP1,,-0.007894547102999331,,-0.012563673299720354,-0.03811926252600921,0.18853771852860643
SEMA3E,0.03685283458622913,-0.04898649010906928,-0.008099417220190464,-0.024296540768563243,-0.11272567564999589,-0.026346529524113232
FGF3,,,,,,-0.04043156103910299
ADAM9,0.07096602786874952,0.062374055572174666,0.03282457337102472,0.020786738753754204,-0.016443379108609223,-0.03657943116602959
ASIP,0.03066903021253034,,0.017675157197940432,-0.016129550266485045,0.04741382017000877,0.03722889839746687
IBSP,,2.858567156269692e-05,0.01996355251006029,-0.028414245861428232,-0.03005603017735669,-0.00837205987445038
MMP12,,,,,,-0.014035573300032798
FAT4,0.09770703130681803,-0.012057229277414342,-0.052623062329809046,-0.02395001719005165,0.012533931802699617,-0.014960101432983843
MDK,0.04778361096672427,0.07909265122407177,0.03502414374880052,0.014608940377200817,-0.0808539539347668,0.016827697164066152
BMP5,,,,,,-0.0007759796854577812
CAMP,,,,,,0.01741666935404748
HSPA1A,-0.039727355165488164,0.014828346857531363,-0.07896141902727169,-0.0342120963396575,0.02716100641989633,-0.011903162561988673
SOST,,,,-0.015503241959123332,,
SEMA3F,0.024142582866831117,0.04846490025932802,0.11326175153505154,-0.022342942568812252,-0.058678234942023386,-0.013786009273969984
ARF6,0.026039969531486146,0.029168764419359946,0.043576697538787214,-0.0041588573434063626,0.04543782457582125,0.02226492109179044
IL6,-0.02459731610936304,0.03948218129699126,-0.04988788537856371,-0.016006088758457233,-0.04411320420045362,0.004670825563349835
CALM1,0.01613434319842741,-0.06088904991061533,0.005461762571583152,-0.06459225650999965,0.04817041913872079,0.03624004370643355
VIP,,-0.01749551100998065,0.024883495702270247,-0.02359932264136649,,
NMB,-0.04155203846209763,0.0789913715293414,-0.026205372773133884,0.01563226169601916,-0.062211721086372414,0.022756416558735313
CCL26,0.024367793311273166,0.020986395234692538,,-0.017775880849498247,-0.07474430259377206,-0.024985025471049298
FBLN1,-0.027206321452215302,0.03890204986288397,0.0408923080345189,-0.007127463456906258,0.11013490090472988,-0.008146149289591773
SAA1,0.07156786594973659,0.004589862244010208,-0.031238788166699547,,-0.06616944116024835,-0.03927186412189427
MICB,-0.04030165731639775,0.031576541156317514,-0.04004819704235963,0.04613038880560507,0.021569471342044816,-0.029568192511325562
MMP13,,,,-0.010727530438510642,,
F13A1,0.02168917563851535,-0.018739249933197737,0.019428549426811558,-0.02297503487634587,-0.030442827992898287,-0.00446634484051601
CXCL11,0.007858537395836553,0.08451853964225467,-0.02183870452573966,-0.013170939254076482,0.02689805061085266,
COL5A2,0.03760598187287192,0.04574807048686146,0.04245086667828608,0.017595408617591433,0.020458932386165266,-0.04911363971496864
EFNA5,-0.04085616754242265,-0.05019485945226796,-0.052528940187503724,-0.0004510202370588954,-0.029229671095738707,-0.06413633289555164
AREG,,-0.041182283637546224,0.03745037662568818,,,-0.030600508086597023
EDIL3,-0.03175747606258013,-0.05486206290467452,-0.05619986082605729,0.0039041749968438395,-0.09591799691471442,-0.020533389506971353
CD86,-0.022668233781987377,0.07173133743116133,0.0472723379919155,-0.017556136536164967,-0.06780822588286313,-0.015830938382865513
AHSG,,,,,-0.0023443034419356155,
