,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Bbulk,ZH916T1
SEMA6D,-0.003490650961690559,0.08617837030029964,0.006534929518355175,-0.03974697911617434,0.020906412775072165,0.02041133914298655,-0.03252110772994791,-0.004105910229864302,-0.05805587593578883,-0.021580951268596504,0.014532312214050287,0.012149056186124737,0.02681846986346325,-0.02009241444971941
CEL,,,,,,-0.023018155762986936,,,,,,,-0.02687280212111169,-0.0030699723500795025
PDCD1LG2,0.047514102334160466,0.05398315007929452,0.018024097462174083,-0.006974454320532641,0.0002802435995294575,-0.025940991592705156,-0.009418746715165995,-0.0348282622993901,0.11180651086936817,-0.022901609308165552,0.09362017096964761,-0.08004279927217074,0.04584050991412144,0.0748245034696418
SPINT1,-0.038479704917524754,0.06994060724527978,0.02896165210725017,0.03329020549373347,0.024998275053385866,0.016959648225522702,-0.009641330397157165,-0.016007822720303874,0.09991638943343743,-0.03516258057015466,0.008214363693590708,0.17464937008212483,0.05195960951289418,0.07967977513712464
CTHRC1,0.04603214988641942,-0.07637839936879931,0.07224539533756526,0.030327750168618002,-0.011681532615238074,0.016960838931837256,-0.03979980689188465,0.00840205501883991,0.0037768898351607976,-0.025891098396077207,0.05146107771733286,0.08270052249348595,0.07105136496274637,0.028430849588630413
PODXL,-0.00970768865105937,0.06049688523487184,0.08399162318778523,0.01878147501052085,-0.07125535219886682,-0.0035717312111898233,0.016971433727980753,0.011288152597259873,-0.05832995469817934,0.04249978201673616,-0.009779314359646863,0.048923094309933746,0.05160422961415963,-0.009263513287001418
JAM3,0.04566138371858633,0.11174907608974786,0.09620952351157083,-0.0035080064777630844,-0.029409499259592173,0.07625347763206519,0.03431931622767994,0.049884848285812584,0.03273370693986063,0.02396335890264458,0.026234452723667666,0.02607359186395211,0.041503740164810045,-0.012100100361885502
TGFB2,-0.017120979699923877,0.05515528430840472,0.06268026123110923,-0.021894344147379518,0.0030759024774483883,0.00024281617302772415,0.028176310586879822,0.03327162408608648,-0.004940561738607488,-0.028064428395729396,0.049476934883741934,-0.06235110927168436,0.05067950438931698,-0.006966808527539637
COL18A1,-0.012960002761047312,-0.037044232244597484,0.04028208766262599,-0.04336060161801062,-0.05517378578177658,0.05029379056709983,0.0817383069505506,0.024109048536241493,0.0034252350027019584,0.049298590612890145,-0.02139633022858135,0.053305558513808506,0.060874357619777074,-0.01254680423885783
NODAL,0.05478147484446499,,0.04746686231939091,0.00040013549740316757,-0.018468383531203312,0.10723321898607546,,,,,-0.02288338139298621,0.029725602218611345,0.02047622814564908,0.08321254451798668
INHBB,0.0020269313258208838,0.0837869610774023,-0.010958273657545894,0.003946204034309076,0.05596279481904391,0.0021852241715009887,0.06622624963678056,-0.018206513351364768,-0.008646592943468813,0.02010528360178804,0.033810551915438476,-0.0350778621145548,0.04681893847766161,0.004949542001463306
LCN1,,,0.07031802140700474,,,,,,,,,-0.04276527389263881,-0.019200744793247744,0.09991250529350719
ARF4,-0.002696628971379628,0.09625986880363237,0.02889783413930489,-0.012648489210332667,0.05159765483057498,0.006506308625298111,0.04302174182646573,-0.004843537126069534,-0.03140918252946513,0.04014852355398439,0.08160282271271872,0.017088185219981733,0.0583052136520597,-0.02790672167242226
CXCL14,-0.005162782392565697,-0.05563697188114316,0.0004966295761730117,-0.0055243531146742094,-0.00019774633529590584,0.019013659705522806,0.06348627919967931,0.005268047719126178,0.03834591499082045,0.05201008568516756,-0.061005639680740714,-0.015795254686480607,0.004398246302686409,0.012681891788747604
LIF,0.07287194755212886,0.007113865341151462,0.047835838029016746,0.06166572031453083,-0.012497121571095254,-0.05499601940309428,0.04900663585562302,-0.011612658776223297,0.05804662128104553,0.0550613895281311,-0.003400609152383655,0.016282663134695004,0.03247678113989363,0.027509670036692677
IL17B,,0.004205147940469674,,,,,,,,0.02385764431223577,,0.011831295221422912,0.09043042007325326,-0.029595122478870115
MMP1,,,-0.02222963029084354,,,-0.011667190103266889,,,,-0.000623869647553447,,0.06311897930066568,0.020717625822777207,-0.0019073870172045078
MATN1,,-0.03233851562126566,0.012187296163293351,,,,-0.01027396591417201,,,-0.01601517576536856,-0.01355278713755826,,0.041269225348972205,0.05883517770474117
ADAM28,0.05488031042545365,-0.046809301483159635,0.06388895341695089,-0.0013930267003368646,0.0318007643696833,0.05846932487167065,0.008510764991090627,-0.008444104487881621,0.021194838920855472,-0.027185065297406514,0.02991184318244705,-0.027020057618712005,0.05972141636543219,0.036003284336741256
TCN2,0.1049566919579451,-0.001096628849423837,-0.007021139083432101,-0.021752546652323956,-0.04099112351413825,-0.041210996521545716,-0.043618928463918835,0.020984303028557385,-0.05706284199053512,0.027812915352535782,-0.03519480201342567,0.03358908062225701,0.05308064724626849,0.06810699703439059
THPO,,,-0.001724465629620222,,0.0197714253647804,,0.0053154021604085435,-0.012084074225910865,-0.025471336875449002,,-0.013552788694401055,,,0.10174431415247556
CUBN,-0.01323156875727674,0.07519361128209004,0.014861010781610352,0.011404394399302386,0.03280047815411026,-0.0025976908177851293,0.00642729301357198,0.0185426883473062,-0.01958664318139953,-0.0030770081817187494,0.09367170702357615,0.12372804788133429,0.016657399257498175,0.0319152862757557
TIMP3,-0.037716635981581016,0.03093001020868005,0.029571327100746947,0.02361706782626994,0.07743935690382409,0.0681818888579236,-0.013995166226863113,-0.008627563615484495,-0.010127145802030202,-0.03754405485935202,0.00900479587294536,0.014194596531037117,-0.03526244769274705,0.00694565211556988
PIGF,0.003368174705172199,-0.07187775389638204,-0.018053924401190993,0.005779856531150803,0.019541808266530937,0.06626353377924654,0.024794906646061037,-0.0012193209628603978,0.05432109736053984,0.053783783016454735,0.06231893487679285,-0.021815892968564326,-0.044337839650732555,0.04082977148351973
CRH,,,-0.018891214344030287,-0.008465895754074953,0.09919388067587218,-0.01185599177873563,-0.016173620565533422,0.004422268831776904,-0.02185076323441357,,0.05278825732963373,,0.06763822960753393,0.053794629123161596
BDNF,,-0.00846252867646151,-0.01418696404802128,0.12163638203530089,0.011327512855418897,-0.02584793643455982,-0.011635419398005328,-0.019657832820369436,-0.025282128196696254,-0.024703378261646713,-0.015263920927621315,-0.03929941244991645,-0.006258025760165116,0.07271872745904664
CCL5,0.013347784576133186,0.025193999714312545,-0.01354899091022068,-0.019693244836238407,0.032607109752141206,0.020585922568465868,-0.00757066481419819,0.06522134508322906,0.07148604611135147,0.04277661314284552,0.01862806781609479,0.06793587052183193,-0.04405115294221956,-0.01830973502378165
GAD1,0.08114165982878313,-0.08669307528498293,-0.05657387987944902,-0.06397381019808472,0.0696057731640169,-0.006316621522404949,-0.048560640834153186,-0.05007326642921706,-0.008970362860782009,-0.023992545937504793,-0.03951304100427767,0.04923448513890113,0.031752418326441295,-0.002811317293265664
COL14A1,-0.008735936291052007,0.07416698867693877,0.016475912625417713,-0.016675031671135,0.026380989801681687,0.04529403262069051,-0.010015478862223069,0.056028454356194524,0.05646741802827697,-0.006138813587553419,0.09734131282420748,-0.04307236866629639,0.019842830199946645,0.07443657221876394
HLA-A,-0.057252975352827036,0.1381876066457261,0.05196325140771498,-0.02007442885382487,-0.04993202857303674,-0.00466088507839372,0.06291939978042162,0.04345349724360779,0.025949603554703042,-0.03373488961675972,0.05253766357042574,-0.012558443942001219,0.014624785690287313,-0.02015192543355233
CD5L,-0.019715550472246077,,-0.018891212158460683,-0.03007607587296945,,,,,-0.026582175533342696,,,,,
FGF18,,,-0.0170931325297111,,0.11869800639633442,-0.016176435643227245,-0.01100895923966196,,,-0.016629055001913553,,,0.06693526406867432,-0.01732583257473293
ADM,-0.026108214133382494,-0.010535433908887037,0.0378291981501528,-0.004981528085038679,0.020774715895884033,-0.09777811960778121,0.11316292066212652,0.015082661131137029,-0.060760021663391645,-0.06129662008502876,0.09417938838715512,0.02576980145371656,-0.047790444063139884,-0.003125898689414004
CCL15,,,0.02513261668524268,,,,,0.009249085249549753,,,,0.013553595190263789,,0.15064398370336124
GNAI2,-0.005532008416431516,0.0009531700045702268,0.0479112027411929,-0.0009545659702026759,-0.014255014375254279,0.04913220812911646,0.04299322681948428,-0.011055673040886428,0.05149354921403619,-0.08257733269457032,-0.0005579241399755578,0.044855602678886906,0.07237833481820792,-0.010483750279988019
HDC,,,,,,,,-0.014710806089209256,,,,,,-0.022966492146959522
COL11A1,-0.022747217382040934,,0.043955140937279855,-0.00954919362855854,-0.009143566024253228,0.033802570548605075,0.03169445831399269,-0.034085103932793,0.002597491054224283,-0.030583311609178515,0.06101288209138304,-0.03483876464067452,0.016804496758575625,-0.017740335719513847
NUCB2,0.02152034661129905,0.0016145898771408936,0.013408628573291965,-0.04567866999646368,0.040579738350627614,0.020029465592003904,0.02920951834224533,-7.304741254015198e-05,-0.028397563321095182,0.019652360976099795,0.00882488890606208,-0.09916843002438874,-0.03867180939212398,0.009131209818869841
CXCL1,,0.1277952976255794,0.09936524278287032,0.027833800860754813,0.01938160374938813,0.02498438647770815,-0.02324728570540762,-0.010996579688278565,-0.036266342604348446,0.03924723816688734,0.10981010173783808,0.0959589265943315,0.023128179620191053,0.0727630469871113
VCAN,-0.00550108198876477,0.0266862649276208,0.05430308805173301,0.028498303032059105,-0.03867913425410742,0.0513221991214536,-0.00829516010567469,-0.021661332914959017,0.04598856917612562,-0.004479299481302487,0.05113540775015722,-0.06823216239972109,-0.01594852099278372,-0.04587771411144417
MMP7,,-0.003506306539681028,0.06309163426565816,,0.0006548708357236267,,-0.01014653335551743,-0.021243009697589653,0.12333545819637969,-0.03296569502449523,-0.02094721566310586,-0.0315280212542283,0.054628241011625445,0.022650061957294503
PTPN6,0.05075111107470207,-0.017835251751692132,0.01066883260569489,0.00863088815266501,-0.06925434923063119,-0.029112203866909575,-0.022392392509746603,0.07103215521188902,-0.01741208969850929,0.01070382482496484,0.008969483238382545,0.053070400013892884,0.04564788777712155,0.055493129163030404
PTGS2,0.08567883011559387,0.008465933804234294,0.053253026976358926,0.11142154959464501,1.8980414203108465e-05,-0.04676098469774335,0.0491900422763646,-0.023452351465068938,0.07209697719382539,-0.021963371881358055,-0.010068071592607987,0.17681500804168154,-0.010885448075082373,0.03623228355051399
XCL1,-0.017638272595775707,,-0.02070138964082946,,-0.00020569671761480355,-0.012405930648222025,0.016325226618123388,,-0.020519465732506792,0.038424583663955944,,,,
CD58,0.015055546147083905,0.023237952705471347,0.022386791646788178,-0.01879808405942682,0.02508465130206818,0.020261617184518587,0.007594305274183261,0.0028557518475220453,-0.03544048014683651,0.03249632608771615,0.061038388081635864,0.038899584868318716,0.044203391274943195,0.037818110130275646
TNFSF14,0.004562487275410921,0.03222445163619883,0.0119416981997541,0.07867164790833234,0.03102968386977062,0.008692903510382736,0.015032761662579913,-0.010740764743094896,-0.0445575581213949,,,-0.04125535759984923,0.02095811113829632,0.011263755071633644
CNTN4,,-0.00965222296739105,0.06069990520532398,-0.019798702226871433,-0.030040741824487915,-0.02921773962197707,0.012349096539824245,-0.03678089524327762,0.046180226706790214,,0.02167139122338813,-0.03849334948683776,-0.02701477642584846,0.007204391298603476
NTF4,,,,,-0.031029925550181223,,,,,,,,,
INSL3,,,0.21781263624330555,,-0.022545609320074128,,-0.011700020127453891,,,,,,0.023088351631092047,-0.020574951495474964
BTLA,,,,,0.012577732161697271,-0.012933595692965776,,-0.013716323938372198,,,,,,-0.01989494933498826
MFNG,0.03511262053608821,-0.006958549117974438,0.042196498125372094,0.031366487925191366,0.023939254142371212,0.020587132764784567,-0.014231959562979755,-0.028834558880332258,0.028866720123977386,0.009545672752459723,-0.0027913653036205164,0.0059947605929753026,0.03209803183929328,0.008637202872150883
ICAM1,-0.016874717207105,0.0580146791067148,0.011394087869946742,0.00251750906095442,0.034714751569272555,-0.012079316204375419,0.006295613669808741,0.0763693732703565,0.041170693706632004,0.001573018142826088,-0.006332508936324973,-0.0016354375908270453,0.008022682400162722,0.02948895096779776
PROS1,0.06029095539137744,0.051942683102632475,0.09874111114804682,-0.020444772581468346,-0.027613024198697933,-0.03214600244399275,0.07229936513374868,0.036869342283359086,0.006666820230238678,-0.04374466793249279,-0.05631201489524362,-0.030793240477283407,0.0365725196222746,0.041272228116030305
CLCF1,-0.039587123070409,0.03952700371336949,0.094606943490126,0.06283078052687154,0.018503764422304808,-0.010714076939853856,0.046016665530313354,0.021871040061870635,-0.03598164714410917,0.04499289972944255,0.01015969290545018,0.006480574928858362,0.0331315612021729,0.049745988797452664
PSAP,-0.036359248973460746,-0.05119248215899012,0.0848411433981512,0.02318769792410398,-0.04730328083018379,-0.02923392154518243,-0.06508875635972387,-0.004327789550896045,0.034912526792651576,0.0307981950755474,-0.05149981533524435,-0.015860599796758003,0.05549189578339413,0.09342641149867156
EFEMP1,0.00877670169244854,0.06472968130211322,0.04540984278930033,0.007569834632286532,-0.010279814750726132,-0.0030684509249870326,-0.058953993707511726,-0.016296328605412767,-0.02436905675309795,0.0684305985156271,0.05584982156812114,-0.038239109931759115,0.0036941074782618176,0.04321044642864339
C1QTNF1,-0.015369113254117443,0.06388456951804475,0.0418990910042722,0.005875239389266008,0.001743965325546441,0.0037942010639185446,0.002406889461605119,-0.023836142758384575,-0.006056146090724422,-0.02399779938297445,0.08786169272132305,0.056350369058476506,-0.007883182795217745,-0.024214018394310078
ALB,-0.026554006753202814,-0.007114471104413113,0.06587814196794523,0.03709948719936628,0.005725204780326313,-0.03055027430661703,0.030217922302929842,-0.012199240220026138,0.015768377910039294,-0.015160334425087692,-0.005173653451338223,0.026020621697978204,0.024740267490798447,0.047389827684262954
CCL13,,,,,,,,,,-0.02889405792067926,,,,
EFNA3,-0.0343851698366547,0.0021968321055600955,0.049558351632568956,-0.018873355485705706,0.016003679950480833,-0.005753353135030787,0.008362022270473888,-0.020985512502542263,-0.04695372367939009,0.07350595175559775,0.08275698981868566,-0.021705201796774886,0.04952931239473728,-0.04478571844738663
DRAXIN,0.028498713332614067,0.023257260817077963,0.03457623790493618,-0.004997480141260701,0.030318061303948703,0.0267158307932504,0.07437175952787374,-0.009795391257553717,0.1288293588652532,0.02983587733401763,0.018769587684196842,0.0010171867809992457,-0.012416752109053086,0.03544394522026934
RAET1L,,,0.03363381656356292,,,,,-0.011732185496697954,,,,,0.1712286916615754,
NPTX2,-0.013554790303612336,-2.5405965273846753e-05,-0.010433273405684246,0.0077254161448643355,0.028823406346382658,-0.033977105319759254,-0.08033973202685098,-0.012231913347090537,0.050099098547047805,0.0196706832024871,0.022176399059516082,0.13093096439636578,0.09292008848634961,-0.016303396607363938
FGF11,-0.006297038769964831,0.10624324445008199,0.01907184347580059,0.07006758131766988,-0.018496165448907302,-0.07365254985382237,-0.0036282322350849766,0.003773091026911658,-0.04178992386812782,-0.021107571801943358,0.034753825197021145,-0.016805888242547185,-0.0044908601664306585,0.00168523456475037
CD59,0.015679101944446244,0.09719339383499982,0.042258028287385625,0.04047217566949578,-0.008633151427688331,-0.003081028711234098,-0.05381899518880482,-0.031189524723267133,-0.01492395640467932,-0.030774749447237796,-0.09970335058147702,-0.00033506304184475815,0.03147478409084219,0.027375237288686433
COL9A2,0.01810885838655427,0.12863613644227656,-0.038499032471678865,-0.029443369787315855,0.03688796839536483,0.03022938961964597,-0.006432335569043953,-0.04914610100930188,0.0003939255858108038,-0.0008912187117758248,0.005672302975453907,-0.05675685836228638,0.03504889156656708,0.07706864014306775
DLL3,-0.01345770698941505,0.00031425224005196626,-0.050779160699985657,0.0128760767551468,-0.04988225398607664,-0.06074153256729283,-0.07326795238627554,0.0016821920976705746,-0.01691741672726017,0.07992954816658972,-0.037640331887568615,0.025044581734473745,0.013590161107217768,0.003950499093105758
FGF5,,,,,,,,,-0.015044913846800775,-0.036575608810887075,,,,0.03242178436100975
LIN7C,0.02159460598677275,0.05539581570970464,0.012149031795784535,0.035308955874834125,0.04027228545029909,-0.033490976346561174,0.01642174596821147,0.008145563751726072,-0.0491684652377159,0.10907324474722875,0.0322292042841945,0.013163343677801734,0.03824981957628534,0.024461111754865716
GDF7,0.006925125788711369,-0.032338537628695097,0.08089934363868514,0.010298841018971092,0.013394636279698918,,0.00014477817915937603,-0.01074076432570876,0.04958956192067299,,,,-0.016459802763562445,0.02677656498241705
PSPN,0.01236094992433711,-0.01767858594674038,-0.009687696391270421,-0.03827861824290854,0.06033816525885681,-0.0020779715941430695,-0.019664224499338915,0.005491831329398827,-0.04230183555245954,0.037218946183535606,-0.006350112773003009,0.06023396366297794,0.03229672919896752,0.06207977458377753
ANGPT1,-0.008946804965649337,0.050545064612302376,0.03379612894672821,-0.03428742243136851,0.026892474650330882,0.040364960508152914,-0.08219753237778014,0.06369748936566018,-0.017572335439468907,-0.0018083641877162826,-0.021478701371590688,0.06503477145772531,0.060934599177750064,-0.004613571406987995
PNOC,-0.025800761792090666,-0.061586385922906266,0.027979754549934448,-0.02998182167392887,0.021270248888537655,-0.001113789150956755,-0.05583549735811771,-0.02566092420822132,-0.04979876146223859,-0.015160334425087692,-0.026816429584453013,,-0.017503426660388167,0.03723644961760471
L1CAM,-0.027434927287048223,-0.04647912210900039,-0.026126494405181784,-0.012237549956635986,-0.008064878679607349,-0.036576694240620586,0.013173878565586291,-0.060688734073384085,0.03282550462546626,-0.04139764979892566,-0.06460918423647777,-0.035123094904216376,0.009872320679054792,-0.02584432532432643
APOA1,-0.025053121458456496,-0.04198980031139475,-0.012524366268849481,0.017818931948824713,-0.035111061472700135,0.03359089737054112,-0.015235461516399809,-0.0009151312888085215,0.04534558046841835,-0.015992868806627713,-0.04192897442417467,0.0782800388736784,0.045115710160224747,0.06758041021532445
PSEN1,-0.07938786224678814,-0.07325719780639835,0.01242255276801931,-0.03148843143209371,0.0017262347259403604,0.00944400711404323,-0.005948090224720495,0.02104474769617827,-0.006038514383895953,0.03944115027841558,0.010119210789146207,-0.041213110189061555,0.08082148054069913,-0.029358755858718086
CALM2,-0.012382988844162694,0.03002464370303736,-0.013940904802384394,-0.03548515038336567,-0.0013112655097660617,-0.0017564670024574657,-0.10591498758705477,-0.04407669315732669,-0.0027716558609137748,-0.02776170673334742,-0.11227159101734697,0.09851587061711026,0.02783789619500442,-0.01602319989588319
CLEC2B,-0.028332352091524737,-0.03491571660598244,0.02107895493313182,0.0032911369148950443,0.04653280109972704,-0.00646272027012715,0.007303327592695363,-0.04481784243011433,-0.004166848402654151,0.09076972156847085,0.04252847791591614,0.012249088057033114,-0.018446292832516264,0.08242471115594127
NTNG1,-0.04870583252639785,-0.015402227913927246,-0.003240091871849239,-0.011468782521194211,0.015037608972170304,-0.03152217778817987,-0.0038393156416513894,-0.007388088413966728,-0.054968246107727714,-0.008941569371554992,-0.008497403641414578,-0.006552541577559938,0.07366121633582434,0.036330547648640986
LRIG1,-0.01030856262520648,0.13020602755407382,0.0018765608353287623,0.004471707136811759,-0.05156632275649637,0.03725754993539491,0.016091148891009963,-0.033730661574602125,-0.004671633289888619,-0.01491487951220746,0.019419399476409367,0.008678345090549574,0.018195693354685506,0.06688541705388208
CPAMD8,-0.016075859785445748,,-0.005862251062144884,,0.0070742630563915025,-0.0157513516117352,-0.012978023690282304,-0.019880266649698476,-0.03393936847098607,,-0.02503181840580898,0.009824026703334597,-0.018491259102659748,-0.021558596329200274
GHRL,-0.025647878582193875,,-0.03849006855480694,-0.026947516193103645,-0.022876418104490676,0.02895519259079738,-0.022755079562600884,-0.009795391257553717,-0.01677938074000743,,-0.017297027419580616,-0.04670649506095102,,0.08507219825728929
NPY,-0.023583913716374638,-0.0683795159581977,0.019639517866077653,-0.02266982269441975,0.04548847003111053,0.007166634534216026,-0.01734164238144064,-0.03804722021880101,0.0383300639360647,,0.06548631308508497,-0.04048264880289408,0.029441482173774576,0.036557468273304625
MMP2,-0.10704706851005494,0.018248668999565672,0.017302521642894652,0.03978947363981103,0.006050603489381445,-0.01952314724080131,-0.010275629737739584,-0.00804690322648282,-0.07581467841822205,0.02429453485440725,0.021223949993375346,0.02648467958954621,0.06867852112295732,-0.0038125946596625697
LHB,,,,,-0.023225320105706538,,,,,,,,,
PPY,,,0.11333522578257096,,-0.04042850856544909,,-0.009484823939769838,,,0.013453281253897042,,,0.04484573996955054,-0.04116179854651506
ALKAL2,0.05446291128479723,0.011038448474131664,0.02324601338063138,-0.017052927468688056,-0.010170622916879918,,-0.022878924382929825,-0.02604480567974183,0.025061316744746296,-0.03575100441849684,0.047837806195975115,-0.02788570639958672,0.03158546250963479,0.04788126258988375
CSF1,-0.029109750578570348,0.041443403410145026,0.07475585826006731,0.039397213755908815,-0.035749762963786506,-0.04198481028343082,0.026046091251650368,0.011546744439787489,0.0078325188866656,0.04174230705494583,0.06639923730762498,-0.014602040542610667,-0.01139215230181366,0.048401906802296196
SEMA4C,-0.05874740813355976,0.03449268193897864,-0.03054153530122642,0.07324606879552506,-0.024174465195957937,-0.023679711615726205,0.02745309065117224,-0.03857832977589008,0.07851967595624554,0.06907450858618544,0.034154349471000295,-0.02477566101006697,0.08032706408792956,0.06052020427601281
BMP8A,,,,,,,,,,,,,,-0.018467126500492148
ICAM2,0.005213542550383811,-0.004983106108859255,0.044619931203201554,0.008295964048981083,0.00026766946914191596,0.01616598340195526,-0.0005920010887261375,0.039573775428175605,-0.030567252056818553,-0.010257585696254769,-0.010936449272136418,0.047765582804053214,0.057489242613337044,0.028287960034194724
SYTL3,0.050574060949125275,-0.045139803439867794,0.04054886341346051,0.0006196115566399378,-0.036019118983417926,-0.04280428538264664,-0.008899289592296631,0.030407917256955068,0.015408183853301912,-0.013820064539377851,0.02100168963748407,-0.05954631430574457,0.021467890879388937,0.044187166735865153
IL1A,0.030652097211958024,0.05488588440753722,-0.0005454284908421189,-0.034026802726893984,-0.01523124485798858,-0.03732192988511034,0.011866067257539381,0.005866380832470693,-0.022956580716730457,,-0.02604842734876215,-0.031019849126965374,-0.021549990411160323,0.04307830091943155
HLA-G,,0.09262747187759435,0.008753162595274004,,0.024354369632424898,,,,,,,,-0.009389318604442231,
PGF,0.06635502344815904,0.0036034098056765694,0.003024466448813409,0.003640967639715696,0.0025207683639251,0.02003780827761629,0.005762590323243902,0.04938243857786585,0.009084667547064803,0.015483878783457859,-0.010046697892787539,0.017611386253449966,-0.0030332019830092145,0.03757186157875055
LGALS8,0.044124626143479555,-0.007421621881141144,0.06654952629456652,-0.02768335153686671,-0.006033940428534152,0.0038794279369675096,-0.002877999713500342,-0.06036828300307248,-0.04549128445010886,0.03984461633163132,-0.02630548580876996,-0.01043032698347768,-0.019243841035416705,-0.0019435865533902995
DKK3,-0.01506062571302045,0.02645076634683818,0.0008573435519431024,-0.011656149328199113,-0.008201607412302388,0.04183397350731346,0.00298822709663262,-0.03895100660289238,-0.00840494804574431,-0.031757494703935636,-0.10463097212673578,0.09459551270939877,0.04310935746711591,0.04614916120361589
COL16A1,0.014236161716158312,0.1317262005672876,0.0612622663002516,-0.02730599190222708,-0.009826763295564917,0.059908898796004306,-0.006865223343220133,-0.018313329493257993,0.017442904289274242,0.06309390918153893,0.08994133370854296,-0.06503251133658623,0.07236329391881015,0.03225519208855458
TPH1,0.0031267217117461614,-0.0007363479175824521,-0.01632219075818291,,0.028009825925028372,-0.015461993507634343,0.016160290364502228,,,,-0.016310187883986985,,-0.05013247463600877,0.07250445520563131
TNC,0.06465938502933621,0.011614081372295557,0.023446325532637164,0.021742719638548343,0.0036437151090274677,-0.02224617426133,0.08558993613379422,0.017107649091191682,0.023980239845076814,-0.0027983089105404883,0.08290609268800987,-0.0626280253966047,-0.018263237644313715,0.02390135353993575
TNFSF9,-0.016075852155581136,-0.0606966908880074,-0.029024393901353435,-0.016678424758177747,-0.011573984811080696,-0.02938678100017789,0.010679046416957485,-0.016361261596168873,-0.039723568566905544,-0.020917332787080797,-0.003677783530759617,,0.057433881865096716,-0.000742778983261208
C4A,,,,-0.016804895648860136,0.015579208164056984,,-0.011243783034103408,,0.09831347801914124,-0.016629064026031846,0.07831311790036255,,,-0.024868808093523088
CNTN2,-0.02056235839342433,0.011578946825193151,0.029017536489798126,0.01881989436228744,-0.02884195311399731,-0.017838693677502,-0.03605923035021773,-0.016128750098408747,0.0014140144337914946,-0.0176075258436374,0.03296254278636281,-0.01439996478055477,0.01755124739135304,0.01314803795768946
F7,,,-0.015923527232595137,,,,,,,-0.015160336552460846,,,,
LUM,0.0023758944821070066,0.09516165835045858,0.0423273271491217,-0.024776264873887854,-0.022149030557830157,0.07929429379925586,0.07861576444087333,0.0413424148308671,-0.039434600018807164,-0.04895951092862486,0.006696758621993296,0.12180399252600677,0.010411614511754841,-0.011533289293937191
IZUMO1,0.014444239991402026,,,,,,,,,,,,,
BTC,,,-0.014446436563508745,-0.0009341353925170723,-0.029695772390873364,0.0560941309708146,,0.00784085699568719,0.15179661057296245,,,,-0.02804915128611054,-0.012118118684513833
APOC1,-0.01306502411188602,-0.14385837827153194,0.02738086316021717,-0.01973472552746612,0.059347020720136874,0.00026031711116838844,-0.013949247311036141,0.03672939614269128,-0.007133002033978965,0.023018572416181073,-0.03300900135170344,-0.016678797762613374,-0.015941863439206203,0.0729202985638993
PKM,0.053168562342384026,0.05852560604017025,0.05367917584827563,0.0026957126708638123,0.011568751785048889,-0.06594927355017652,0.04344108042129458,-0.01755604698671076,0.03457407461798268,0.013464197490917932,0.07574462257438296,-0.012967416217189987,-0.015927612916596952,0.01034619885487736
TNF,,-0.011981987752939861,0.10172160529223906,0.009646991345224044,0.02234016088595724,0.02272147954654192,0.016467884337203153,-0.014320645535174783,0.01665884557973768,-0.021580953021915743,0.029708975280803806,0.006494829389093413,-0.019200737446887647,0.06576166819474821
GNAS,-0.021207904244750015,-0.014335933736943106,0.007463327210045194,0.0025091653383191503,0.010752867552264083,0.03328953056737661,-0.02937877257929692,-0.03723059683594389,-0.007396628072676602,-0.048941877544680025,0.078149243335979,-0.03034476642175341,-0.029152647267785492,-0.01321615294198627
BMP8B,0.019871561166449236,-0.03936445799215123,0.025559786297491408,0.02930234419427223,-0.035562808262915975,-0.04136819862464392,-0.01008176316409736,-0.00950876143763717,0.042715759740055675,0.011801931855295402,0.05327712509664227,0.02765348822324327,0.030662449783552044,-0.010433399378471746
LIPH,,0.19066486006782943,-0.01632218673978716,,0.0058654708814906585,,-0.009065562799080747,,,,,,-0.002438432697566787,0.03697413726306607
CCL28,,-0.03233850924230901,0.05309242728244817,,,,-0.013959475332400205,-0.011246856934446204,-0.02248979510614187,,-0.012934687508964197,,,0.10198092158483744
PTPN11,0.015323897878637745,0.019088023385127613,-0.006424662791313185,0.04223480443498698,0.019927432115730597,-0.026665071786575834,-0.042037232275326686,-0.031364481324769496,-0.00032412086610709713,-0.007911239195872258,-0.0270407565354722,0.0036527355546541376,-0.018726308893770312,-0.00011814055975278246
ADAM12,-0.022409636376699873,0.03578645373422702,0.049897772420151525,0.011691563859964255,-0.02651891898942741,-0.035806181263378326,0.06406455661503595,-0.010869388061340907,-0.024401600325927048,0.041368469019409784,0.011600389096358596,-0.016695572597652794,0.06784552323947339,0.0020049282672817345
EPO,,-0.03753195241730594,-0.021931712049714076,,0.0740506504794787,-0.016591503804239967,-0.009484824353784277,,,-0.013784362992904862,0.025931811285979087,,-0.0222329783949281,-0.015249146903874279
EDN3,-0.022576637904682766,-0.04463085626535411,0.06600956895350842,-0.04378923494565564,-0.0019893653726093404,-0.016997288670441174,-0.01470100995837188,0.06879912052119845,-0.026943743661165854,,-0.016478487169626785,,-0.03553268241391646,-0.012548123780725324
CCL22,,,,-0.02124541582738802,,,-0.019097899243024262,,,,,,0.1258287454110188,-0.005553284897496501
