,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
PPY,,,-0.009347084715930364,,,,,0.10982773791352517
ALKAL2,,0.007634680636649695,0.07867920925412462,-0.0413198759963606,-0.08367136741662762,-0.041162560224581306,,-0.016600985247878522
CSF1,-0.1222522933466644,-0.05097042512562572,0.018514050407676532,-0.016662203080650088,-0.02514826730984793,-0.05350721800117354,-0.00689534796673949,-0.08970614386160373
SEMA4C,0.007559055375271739,0.03204394369716824,-0.010779377869892042,0.06540269426724817,-0.006166756899934731,-0.010827922356933748,0.008550327260304847,0.03975501340468307
ICAM2,0.08527524281453369,0.05310153470340877,0.01794341871528726,0.004354819674401364,0.023014084004686287,-0.013251522837271264,-0.045242818837486196,-0.0017763678625187683
SYTL3,0.0017073722094823021,-0.03674887443202973,-0.01193110172866387,0.0060281370579805225,-0.006915353944451491,-0.03913097953844191,-0.012610973656252022,-0.008162230536543106
IL1A,-0.07504709564030936,-0.038218535272098876,-0.02263148588285284,-0.04485271189673159,-0.05734100180001637,-0.024088377595254375,-0.05936713339937631,-0.03299739766761886
HLA-G,,0.014606946935332897,,,,,,
PGF,0.007480154690215002,0.0326854435163281,-4.841218582544874e-05,-0.019488459603827397,-0.0017845051116200416,-0.04068139165774861,0.014554003839205742,-0.0020723481459724072
LGALS8,0.03947660551388927,0.027417788086020814,-0.031002484753044353,0.04403047746410066,0.02518043246573518,0.052688100903673665,0.047303470571833525,0.07246734512275672
DKK3,0.19815794039270299,0.015569372812522974,0.050374125167183655,0.05329194530522053,0.14088247658525982,0.15734144234509603,0.031220901607909437,0.11399761972922062
COL16A1,-0.08585308893569742,0.057725598390379315,0.03508975405011861,0.01740008835121947,0.012879607010039538,-0.11632585954527402,-0.0870763267698922,-0.02402286609257125
TPH1,-0.02199981158237445,0.012402234433217843,-0.021617845564905355,,,0.11997762569594295,,-0.003981052643327577
TNC,-0.08375290576595455,-0.03963018948217361,-0.07263749476175861,-0.03329473985376808,-0.0775411834472507,-0.09134715785869246,0.0827295268652592,-0.05264862750493627
TNFSF9,0.15225278004393025,0.09246331739276507,0.048642096047774905,0.036385046283909483,0.02495674619210088,0.002156361964241599,0.044235859922322505,-0.02995455567947437
C4A,,,-0.01108050009306292,,0.04700040621155778,-0.013258446776796105,0.0646967357847814,
CNTN2,0.03915695721347926,-0.021913625261257227,0.03097403827118294,0.007511255936872994,-0.05988007107471918,-0.008331103015477629,-0.12421951312801853,0.09214766455260409
F7,,0.05719134320091164,,,,,,0.054236367526974825
LUM,0.04244760818399232,0.0057350565740340925,-0.022055233903856743,-0.037092674573555806,0.00035850288724931825,0.02812486705839798,0.07541008949602443,-0.05999486806988093
BTC,-0.017768614995127868,,,-0.007504049987958534,0.027984510226436415,,,-0.030338239531532633
APOC1,0.19187743668725185,-0.039783168654953946,-0.0221353905882305,-0.04986905605364452,-0.1431210115388753,-0.08724146714156505,0.030534426499781657,0.040049485137606665
PKM,-0.07306230078004426,0.027463724669433955,-0.009497116025716838,0.04277352760280918,0.13160704883845764,-0.08025363703642734,0.067200183326626,-0.04137458040395222
TNF,0.015434169697710973,-0.046670754345731195,0.009032372196381479,0.011767008196580447,-0.009939704900174871,-0.03149480142012182,,-0.02003348412844884
GNAS,0.19128726536450963,0.05768779810717939,-0.011367395822434066,0.055591365397282815,0.11769162152072267,-0.14741620548730588,0.0445938619731609,-0.01730867050984279
BMP8B,-0.030498906243446488,-0.03446982988310832,-0.008021956612279136,-0.01937005672857853,0.008676673669216569,-0.022239268828190682,-0.026539553928486056,-0.01288596763819813
LIPH,,,0.2037988653350883,,,,,0.03437413033867259
CCL28,,-0.004489654781848349,0.00618784231691341,0.05572600535810855,-0.018484629595175703,-0.01196139915169797,,-0.030309777538377942
PTPN11,0.04860424185539571,0.01048607666492785,0.027125194436553635,-0.0276821243611267,-0.007709902404956639,-0.0263362110732219,-0.023324955357804808,-0.007926004363514207
ADAM12,0.0366815440143365,0.01545280468959267,-0.038167175298669115,0.058006967554159676,-0.004239200999639286,-0.05176662359867235,-0.03993100189501294,-0.08405604022973513
EPO,-0.02360691442415267,,-0.009347085123932458,,,-0.015082907571935486,,
EDN3,0.0515185569180094,-0.02724756800345693,-0.014487520945377965,-0.03141391547303434,0.07594271386245326,-0.015238540731303978,,0.019997598009810814
CCL22,,,-0.018820558320788598,,,,0.06844081572428043,
CCL2,-0.15187536417939201,0.010375707863683577,-0.008671548541909307,0.014547468982768808,-0.069662809673263,0.026980949403033982,-0.006546775654763262,-0.06947217937961678
DSCAM,-0.07169088126221865,-0.0016644489464255044,-0.04489114386226822,-0.029917011740506663,0.0465417806085948,-0.0205653693953401,-0.015338901562091486,-0.08117901694518107
ANG,0.0019950517385594123,0.047348094903099464,-0.0199103722615165,-0.04370182334281688,0.025644347663426378,-0.07152765036429665,0.024146463730195345,0.04559705918491703
FBLN2,0.07452744423555707,0.07062025546645602,-0.01354244839941677,0.004459906677809365,0.13319245414970313,0.1139315727422112,-0.05711451002505428,-0.0512802521173334
VTN,-0.023800792402385477,-0.021873477058470214,0.07437273118982364,-0.030550654370414612,,-0.012532988103546165,,0.047188057858303066
VEGFA,-0.12696929309745317,-0.06293631155173056,-0.004436178429520255,0.004614226372929874,0.024778611366088412,-0.13682718334280103,-0.06931676354400286,-0.06728660602444217
F10,-0.022206542076864337,0.031017550753939784,0.09491704986783542,-0.04856019594168792,0.16048728953904615,,0.1666589094001468,-0.026375097958134162
SERPINA1,-0.047572360726017254,-0.035554487357608903,0.005847611290956119,-0.020858952529372612,-0.06362315593946177,-0.04628714473789977,-0.026472851914330315,0.020580183683836017
VWF,0.12710755248910396,0.020687337939191117,-0.003113410788063295,0.006353193097131867,0.04069830617350161,0.07760671731788384,0.0005955645231932727,0.07113395745677473
GDNF,,-0.03404691515070203,,,,-0.015082906397327019,,
VASP,-0.10910948712842071,0.031044634563123716,0.011663542651730549,0.00033915147039114215,-0.008397145855671452,-0.07311687926263814,-0.06612713452907713,0.0037450588224218883
ADAM15,-0.10811138853519389,0.0033431660411292643,-0.05303472284222067,-0.0003327161947964509,0.014550436804586451,0.0005620589777089375,-0.07389245407763811,-0.07613064140139061
WNT2,-0.01912517988836897,-0.003041289754838395,,0.02773121062827107,-0.03935657164923978,0.0816473651650919,,-0.0015538094947529692
CALCB,-0.0287489026099217,0.01191262373833752,,,0.036961607907878447,,,-0.03086282579357654
OLFM2,0.08486554196469207,-0.07910792454053252,-0.0255808164512232,-0.0522992831066706,0.05110255230707501,-0.008997140099247935,-0.044746490857019726,-0.07012884730657087
MFAP2,0.03739889948490641,-0.007788162169118198,-0.024547233374741413,0.03649631205109037,-0.03063005173313513,0.10355402049395673,,-0.05122293848247693
HLA-C,-0.01872902341796872,-0.004824713215413134,0.041050636167678005,0.019458160110139663,-0.07630624595783547,-0.08885507070245263,-0.07272796558585928,0.00461985848751476
THBS1,-0.03218290905748165,0.06048877829525841,-0.05101432970576448,-0.021874350984671283,-0.035304102861789914,-0.0229969694793217,0.013267608188304648,-0.10489524032219699
HSPA4,-0.048105944015190076,-0.0208304630958321,-0.008714297432946369,0.03656811064973527,-0.00020890511076816862,0.012028680560742218,-0.01532672531827317,-0.036903347702749764
LMAN1,-0.08595253306053516,0.028941542794909597,-0.002060868882311054,-0.01583715766336393,0.0868718573398123,-0.014346876427921451,-0.06331730900958084,-0.047021214126681705
LYPD3,-0.02380079445024397,-0.027490536172391253,0.028832591486047252,-0.009894629217541155,-0.031705243344952956,,,-0.02917731742075402
APOE,-0.08471746113521336,-0.03588093721710492,-0.0056369537423248345,0.010569235283064209,-0.13859458449622292,0.096743779823763,-0.07929322889290621,0.042082905485195
SOSTDC1,0.17104796153365126,0.06965844484594287,0.03889807506362793,-0.021897081080054243,0.15553659187173108,0.12824136575439574,,-0.04003088778539105
ANXA1,-0.041845910582376966,0.034821979302875374,-0.006498851403857481,-0.05577980951006655,-0.05553562303120498,-0.08732337867340983,0.10081803997121883,0.02095424553634675
WNT2B,0.05337301744478696,-0.029430632681969004,-0.03340143255044704,-0.009779772632596466,0.05602536979207451,-0.024698188400982327,-0.03505051689194044,0.010298083790294376
AMH,-0.0295546733757802,-0.012300760038529842,-0.013473350023668604,-0.014069449058443791,,-0.04386908616666985,,-0.037435420831985124
GDF10,0.0008106043596861482,0.030255783888758967,0.00896872241113907,0.03351053522322161,0.09277284289175004,0.007346583200301867,0.15515956890490676,-0.03229882451233506
EFNB3,0.11674740509804811,0.0710615261020487,0.04481581886181834,0.03190991048163159,0.07417410714503402,0.06269386092349913,-0.04189930395331495,0.04431678843210276
LTB,0.12000380234904878,0.1631265900528938,-0.016263205921633397,0.021618035883271776,-0.03843156747618182,0.022919178360325382,,0.017963815989931575
ANGPT2,-0.010639865202900048,0.06266171766978314,-0.05428730346083532,-0.027067968590821712,-0.01854809139663728,-0.01310745340733923,-0.06440949834060222,-0.006406866160737646
ADAM17,-0.10244439260096183,-0.0002741926983951011,0.04736385512915266,-0.05358375391089318,-0.02690249435938426,-0.012713081240117436,0.023268703154006965,-0.08860606884801622
LRPAP1,0.0013382263781360785,0.034941992514869895,0.04443471640999952,0.011188312883494346,0.04296062118880937,-0.06021762346155408,-0.059288026514625156,0.005810861865747273
NID1,0.037181991654561417,0.029756683384290317,-0.03279549574665899,-0.0012411880361460493,0.059927832550230195,0.02163460693866064,-0.05144787445787234,0.02979275888721459
MST1,-0.026188948945319535,-0.028277396200877613,0.01067613766339614,0.036085229434932406,-0.03735927467238647,-0.06490204076420825,0.042892759226470546,-0.06629792930900993
IL13,,,,,,-0.017689385802385636,,
DCN,0.11458338188050565,-0.0050891625146681375,-0.06357266355994559,-0.041948594102489446,0.042953714315530966,0.057789820837661064,0.028021121534147393,-0.014824508431915984
IGFL2,,,-0.011080501265514625,,,,,
COL7A1,-0.04759932058412884,-0.01597075759616842,-0.037960276053491206,-0.027297252327182026,0.08957590081880548,-0.03456888908582557,-0.04908076520765026,-0.06077436510346148
CALR,-0.18151671594228191,-0.044366583451956376,-0.04216401499446681,0.016739506540603327,-0.058861404158072714,-0.1292934643768265,0.0378400771086866,-0.08944186936404282
PIGA,0.012002127125026683,0.012533212751360566,0.004666435320552902,0.009463624687166732,-0.0004023911703909645,0.04265925770543768,-0.013711097916205926,-0.009412699928989549
CD200,0.12953823606910178,0.0571787840818239,0.0199238063208962,-0.00552282421513636,0.053997247294047306,0.1278936219308449,-0.010625379739992594,0.04052417712363081
GRP,,-0.02959482619341078,-0.017203819000456935,-0.013387469491247653,0.025279922079521813,-0.015238543024818026,,-0.02993631703489061
CDH1,,0.04361263737255254,0.009153875673901964,,-0.048400659250055426,0.03236501355811355,0.05393804557807836,0.04186691503247191
LPL,-0.00189579712242104,0.007989248295866898,-0.030950160807590624,-0.026530955168323406,0.03326445740180167,-0.025872646656827532,-0.06507295119546877,-0.10175816724931697
SEMA5A,-0.03151627467867219,0.007430892950567225,-0.017634601490134176,0.022198051805390456,-0.005660088565702477,0.040433661642072787,-0.013855370125473927,-0.06677041570084787
SEMA7A,0.1112861064495913,0.0071578356264036394,-0.06567958616926402,-0.028598043087850095,0.09204481518814032,0.0635461646365415,-0.09282041772754233,0.07006747942315891
SEMA4G,0.025413739381976053,0.04132492211657587,-0.015933700818288366,-0.00818992345850888,0.11844867607056803,0.11769175784004024,-0.054008187636703175,-0.043216288074755034
SEMA3B,-0.09282150052936218,-0.044245910014757736,-0.0014100922291657829,-0.012421011260779087,-0.07586365667813053,0.07343669550073038,-0.007649296205829419,-0.024459284352709266
RPH3A,0.25099862894489855,0.0869824760163765,0.06094929032527962,0.014896930665316133,0.10447497764364665,0.03211225263885596,-0.006776234972933214,0.0757498678224702
JAG2,0.059885291519687564,0.030627004932208667,-0.008048322800672154,-0.013183308517128688,0.06520095816150469,0.021304909608114212,0.01823439577276195,0.017492351283940798
CGN,0.0064179444611180605,-0.035994858303519325,0.01610240839700917,0.022276137554515327,0.008911179240099253,0.02293453966656817,0.05060923655096619,-0.026301984712120315
GDF15,-0.032546754616430626,0.032079511387298455,-0.02517043901630094,,-0.025633247795742588,-0.058610081049591915,-0.020107523118761905,-0.024602247030885305
SEMA4F,0.0038807611002194013,-0.005289501776029541,-0.030650777771823078,0.029755437989040623,0.01654938386235569,0.0316570709177643,-0.0361633962174151,-0.11354544226185728
NXPH1,0.21851269267023596,-0.021220289174475233,0.021415698003810515,0.05458630954940342,0.1286018373246272,0.03157490486009113,0.13193448473352085,-0.04325892351518857
ARF1,0.009979952170460419,0.032970209650744375,0.02177727738266481,0.043275140545538174,0.08735042494217392,0.0414419372240817,0.024655312653117323,0.04119597978540726
EBI3,0.07042257472458323,0.002571114831504601,0.03391994847254602,0.0021415610589291968,-0.026953482016016998,-0.028840654360637246,-0.03196429533252483,0.010987041671467489
TIMP1,-0.15871865312108216,-4.615089509386834e-05,-0.08535723297381619,-0.040843944208255094,-0.08598094507419556,-0.04077770194521975,9.04114840842477e-05,-0.08286246697424351
SEMA3C,0.0325745279481629,-0.008705879760413732,-0.023151899195629207,0.005994205299791535,0.012359835789441284,-0.036572120615137683,-0.018877919716850686,0.04918216069477342
GAS6,-0.03601184596122081,-0.05497864231516516,0.025206830319118762,0.017690276180889062,-0.0021608377084294484,0.008673099859703546,-0.06471446354691952,0.03934286996019849
MEPE,0.28538367271498766,0.09383443403054183,0.022040906796934802,0.020377717023627676,0.08039757641420414,0.2604721247070605,,-0.005133660611412589
SERPINE1,-0.06200716234730499,0.025486405683426642,-0.05707975420700488,-0.04710473368174344,0.011803387124428966,-0.0033702031370275143,-0.07832013184635483,-0.11019721904145884
RSPO2,0.1666671281244547,0.02243211339456477,0.07964329659758908,-0.036281421922062455,0.01797949431896847,0.02084095682449189,0.11787388238391974,-0.034080557692616364
SHBG,0.018426797291953657,0.008041805849002426,-0.01882055839220336,-0.00704728233081904,0.07526098506444862,-0.012154788772282567,,-0.03616542449900404
LGALS3BP,-0.1615834956085747,-0.05106839511987473,-0.0038575167059226195,-0.02394665520131588,-0.11352242821535946,-0.027638434213652734,-0.11053558814797726,-0.062224334762811855
LAMB1,-0.07217200512115532,0.019767470185804846,-0.035543431420046935,-0.05461895244935769,0.07971022802189001,0.036690338103997376,-0.0186675537908655,-0.08250973938802589
SPTBN2,0.0861387971392303,0.09126359932992795,0.07356683639669802,0.051820830921913384,0.06271227052774216,0.15342002906358757,0.03016288376239593,0.037854637560826396
COL1A2,-0.00035904606642397,0.013895169344118566,-0.06088234914266609,-0.02636403162175683,0.007680359474941496,0.023581349410319412,0.028832503653733646,-0.029203067771828475
DEFB1,-0.01936046825645032,,-0.0098720740555113,,,,,-0.024871681550889077
CEACAM16,,,,,,-0.022063694710915984,,
SCT,,,-0.009073652609923226,,,,,
WNT11,,,,0.023526611446477674,,,,-0.022329033067235576
LGALS1,0.03362573226701251,0.07441853407348172,-0.09233282513178924,-0.0393987905005255,-0.12489131742214675,-0.025489395020201273,0.04015338273240073,-0.0652906475189131
BCAN,-0.09840434952242529,-0.01561205497235105,0.06353660366599949,0.04290500494213508,0.07594914804115038,-0.11124986435226096,-0.03540104997966751,-0.007581126781033611
ANOS1,0.03593298324805661,-0.009057438623508883,0.006486880005918476,-0.0010501913673794242,0.10595560004396604,-0.0630040422869956,0.03917613101091917,0.0028343433330937093
EDA,0.029509652794026644,0.05656553034045891,-0.01421752034777223,-0.024697741539130784,0.01673906310589742,0.06790200018210317,-0.022643270690920467,-0.03958218082256084
FGF22,0.07471703072142549,-0.025115179000804184,,0.012702269701566718,0.01637242954091738,-0.027577554617012764,-0.03561113412970332,-0.03104533578924215
SHANK1,,0.05870561342223386,0.07064766187040392,0.00825550127068611,-0.04380606591620185,0.08254578046789965,,-0.017577041060823768
RAET1G,,,,,,,,0.004800028835958762
TGFB1,0.005326333613915011,,-0.00811954740577072,-0.01785732700653994,0.027418167543814275,-0.011987653514030324,-0.06674023924835966,0.012963999579639177
MSTN,-0.10133321398309529,-0.011092888272014542,-0.011802149723892803,0.025321100381715523,,-0.04826840007348681,,-0.027806765991222025
WNT4,0.0780946345111685,0.017628334113423433,-0.013942740779234394,-0.0018944099916221192,-0.014768488682450561,0.023734253426086593,,-0.054773796731058214
TNFSF4,-0.003323999694462068,-0.02360602008234913,-0.012228805782103334,0.005599749304023679,0.0636076218298276,-0.025196875928851094,,-0.04985859323761217
NTN1,-0.012617445093487107,-0.06897002256365824,-0.013598676800844726,-0.01556315403363178,-0.06864506770297107,-0.016930525164326502,0.08660157054003145,-0.07128257530977866
CXCL12,0.20088556081932116,-0.00838639910851415,0.019018225149149824,-0.06999863909334156,-0.04512560824628314,0.038924570521717994,-0.052809010425822686,0.01679568616824303
GNRH1,0.03649727363503629,0.017510662367998156,-0.02104463105823006,-0.038969737513737626,-0.03063005153920518,-0.04198531287925485,,-0.02820418761968482
FGF8,,-0.013431188095602968,,,,,,
RIMS1,0.19248607052618572,0.07081123803484626,-0.000849452641562602,-0.043129288642839485,0.048344011072148606,0.07683694264167178,-0.08743450007009597,-0.010238617737335346
FGF14,0.08215157995167756,-0.0050536406310993575,0.016401152740536242,-0.009388158115863673,0.06617805942293455,0.0953438003277428,0.06292448557330779,0.010507988239827647
IGF1,0.05513717724356561,-0.0164873357106809,-0.023622370145770347,-0.015315732207064973,-0.0322764851404792,-0.02692833117949854,0.09544658342111129,0.019856296669433445
TNFSF10,0.08372917544612715,0.016768151003064592,0.038328025160934816,-0.021875281418006317,0.086682708523266,-0.03328000603532835,0.014908512458717776,0.028421242587364358
GDF5,0.10281583919526018,0.009158276799139746,,-0.007597287445619087,0.015653096725650694,0.014422289447060383,,0.07149117538630272
CHAD,-0.0007067094745111538,0.09585429615174136,,0.02555769665109708,,,-0.04373235367328799,
RGMA,-0.09209513529103705,0.005215915227174379,0.02844312644419176,-0.049374351077631495,0.03101948909243727,-0.11601791164380235,0.056182164900682535,0.0009617706953792679
CLEC3A,,,,-0.001516214628885224,,,,
WNT16,0.048017935664183414,-0.02650641760881725,0.05396790633888005,-0.0070503524928091,0.12870886557896236,,,-0.031226954307290385
CX3CL1,0.02673078487120163,0.06383602761052071,-0.002966392843381734,0.0894384231859596,0.08127227929726213,0.07865948794887206,0.03989278686178818,-0.015353572745749857
FGF1,0.12539238913856257,0.003376002579475992,0.0039377331950998865,-0.03674360718675448,-0.09896714743968157,0.028774716644471784,-0.039456209464546074,0.06100642528966786
ALOX5AP,-0.08422778733855699,-0.05163644279640194,0.00042860097768132377,-0.045749765169868756,-0.15909854232528556,-0.0516882832220637,0.07123130815923429,-0.0651795631691368
IL1RN,-0.054747700384055534,-0.027002596486293814,-0.024547230703146544,,-0.03325036862664111,-0.013258443858271081,-0.044197831601818345,-0.017806907864260025
NPW,0.06410837111766184,-0.014704506785186762,-0.012587858624379023,,,-0.014767019777633587,,-0.03148335247976525
CXCL9,0.029150524329141024,,-0.012219837657426515,-0.028149795359528162,-0.027576894142412302,,,0.04446769482933582
ANGPTL4,-0.0807227324383419,0.026580844176838158,0.009438380502293219,3.0281926539134895e-05,0.00785839230755438,-0.09210429229736769,-0.024700967381563573,-0.1094471927627551
UCN2,,,-0.014217521224605588,,,,,
COL4A3,-0.16613438439093897,,0.04067489311249206,0.0026068233357369004,,-0.016720513078653,,-0.024650296431469865
NRG3,0.16351788688028168,0.026980865914338497,0.03746329028473638,-0.010801409361364138,0.03192051469132925,0.09592214891737266,-0.08439790747403474,0.008746693935446144
IL23A,0.00905578635913937,,,,,-0.020343371105230067,,-0.02760619694278464
COLQ,-0.020493455994221598,0.03571211485243093,-0.015203988572032376,0.032423003791052084,0.010952834695275254,-0.04036382746176948,,0.006069086178731372
TNFSF12,-0.03242095582109908,-0.0027596317804869713,-0.03632520146337082,-0.02507832617906958,0.023787271846438182,0.050144154397373984,0.006059022080330208,0.012226497265973168
DKK2,-0.018646221041488033,0.08037106309734088,-0.014576504325801778,-0.01937005454432122,0.027420268393449188,,0.04924503717200953,-0.004918949877508926
FYN,-0.009262458696083397,-0.01342185976466603,-0.023651766535557034,0.014871262440181561,-0.057939589003230964,-0.01824355793574092,-0.022710839368803568,-0.006793297886423268
ACE,-0.0015562990188788311,-0.016453698271449768,-0.0397348364365973,0.0771277611566092,0.031495206022885754,0.01397019321489476,,0.03230698495642997
IL18,0.04125189549190124,-0.05851061699716753,-0.010230155747156595,0.029229422217385236,-0.04870870306729941,-0.03657104109562372,0.0428811746426196,0.007269208025705029
PPBP,-0.017651549047031423,,,,,,,0.020372711211017476
CCL27,-0.025295026645234624,,0.03408929260162221,-0.019953943064175292,-0.0173280000679394,-0.014430060596227205,,-0.042649868538748276
SERPING1,-0.017035281103364608,0.015533230458063827,0.013500350194061218,-0.05000987687996956,-0.12665663232975,0.08816521696878477,0.0036432781072007975,-0.06991719309617037
AZGP1,-0.21082231652426872,-0.053580842261136,-0.02548153738609293,0.014634866990905862,0.04059437554735845,0.004577637683956342,-0.02732305929167839,-0.058439159319638626
INHA,0.00855850372892993,0.03759296625158561,0.039674570581499674,0.00847394568046935,0.1370575352830553,-0.02474145900205624,,-0.009176299014356237
SEMA3G,-0.006443672661463075,-0.005079864289859067,-0.009763424854365361,0.1084408296987966,0.03409278898922224,0.09055905786372163,,-0.017970685402453904
COL6A1,-0.08493292621885944,0.001591690069346047,-0.05767529661078072,0.005824181046802188,0.03588933105464273,-0.09380159896797743,-0.024639540485398084,-0.07357973886688514
FGF17,0.09670454016460658,0.043433807754135294,0.03429309074138907,0.1039393140572548,-0.026752811519705218,-0.017553977497759884,,-0.003134471488258619
TNFSF8,-0.017651544471642563,,-0.011639947327874009,,,,,-0.0259534213105456
FGF20,0.07572738811483251,-0.0070172848909085634,0.051382921417925415,-0.02548198627314687,-0.0005785826533122392,-0.016142908259863104,,-0.01921235470874116
ICAM3,0.051183855177327764,0.06283823484981155,0.019716838194648915,-0.03512248426832318,-0.027938132766871883,-0.0532618128472259,-0.038306599680029044,-0.07651678114931959
LAMA4,-0.054447872236984836,-0.009146184324566027,-0.02523502787684464,-0.014995657644342797,-0.012837320624728539,0.058231216439405264,0.0748424867558541,0.028902564977719175
DLL4,0.05856815847268786,0.03860259004285439,0.009331160290750587,-0.027941173319508347,0.016424734746438994,-0.03422483176979367,-0.03933992470663279,-0.03664301153217966
SEMA3A,0.009936693044331335,0.014372758289346836,-0.020653845182614247,0.01832374618801131,0.10514737091665219,0.027078166783646728,-0.0559757196000017,0.00034389966686653296
RLN2,0.05595880521277574,0.02516469827513149,-0.011856739840880558,-0.035202588022194066,-0.035712717015695845,-0.012718055684754365,,-0.02257084268635254
C5,-0.008982432537543163,-0.01901855587866906,0.018250706498230032,-0.05515781149729585,-0.015401019799438042,-0.027615275761876657,-0.022350403256822943,0.0073309896869066015
EDN2,-0.02321473190118781,,-0.014398033371226042,,,-0.03351800908734318,,
C1QA,0.0034781622239331293,-0.06237115707240289,0.013091254106786979,-0.007555934551909528,-0.11657190325711221,-0.07504444643081735,0.09539843084601264,0.03917692071358989
UTS2B,-0.019360466839294408,-0.0030192573174945003,0.01679522918347839,-0.003695841113583475,,,,
COL9A3,0.05559355890486081,-0.04175392721073127,-0.026050025682518088,-0.035278983240373096,0.02346592900407306,-0.057235064796112206,0.002214229971901087,-0.030130627580115196
DLK1,0.007386726855236429,0.05955062307543138,-0.02270092133559933,,,,,0.0686927020984295
HGF,-0.015264898084020628,0.11582505528943476,0.020954855709718893,-0.041520524705661845,-0.04727310900584648,0.15856587209809603,0.058315684134936666,-0.05375251126005161
P4HB,-0.17362151322794092,0.013625523178995578,-0.061778819778191094,-0.01725591925112995,-0.05521939066034594,-0.013412095676010634,0.16673148278003788,-0.0951677893981706
ADCYAP1,0.16740324308748933,0.0828238434158398,-0.005238367612289464,-0.0075913117535046665,0.03571773599889587,-0.01874041540590722,,-0.024304742122026025
GREM1,0.0766420113416359,0.016189305783773655,0.02176225819512393,-0.0226571328529525,-0.008253011551044381,0.009938043604660865,0.0013197905240123606,-0.0029936172010568136
EGF,0.00469411451454322,0.012251443545952107,0.04685882654696031,-0.025817854589764225,0.003080192664892362,-0.02314826889700727,,-0.013161747769044817
VEGFB,-0.06952268451691425,-0.03490435589694806,-0.032524872766427536,0.03020429678160097,0.004865186101248515,-0.07303634289978461,0.03395078668025348,-0.02705559615938244
FARP2,-0.06376708038316756,-0.016552355105885003,0.012515338728820427,-0.021885199766567526,0.016818862006646555,-0.03219282593360191,-0.0005370268731066443,-0.0801843337184868
BMP3,,0.02492636754958167,,-0.008973160820332005,-0.011571852418037066,,,
IHH,,,,-0.029042718718276128,,,,
LAMA2,0.010016297418545416,0.011854844523308594,-0.039856072969565455,-0.010587802487245175,-0.0023134845519689395,-0.04937026989313652,0.028179711931226724,-0.051433967849052
SERPINC1,,,-0.01096537207538373,,,,,
NRG1,-0.035703841275826556,0.06886356680054848,0.027514028282047475,-0.014629635581014641,0.06974218649879114,0.05714907552687555,,-0.04137750114582638
SPINK1,-0.03156594671754815,,,,,-0.012718055684754365,,-0.04092372316649138
EFEMP2,-0.07906412030182727,-0.02738525556470557,-0.03473335938733891,-0.006947040132251438,-0.08428577801439183,-0.047933078416687376,0.032660206194771786,0.023882444311227963
SELPLG,0.12976339102379197,0.03586983924535072,-0.04541730087711245,0.0004680304289004862,0.02643036121590798,0.13000450972348263,0.024632102899472253,-0.03860551981379055
GDF6,,0.040269474811389136,,,,,,
HLA-E,0.0129005680893065,0.007500743486265456,0.014912612248422602,-0.0058741474009874105,-0.09846262775015939,-0.02642097226628293,-0.05945345244058521,-0.03428470181920421
PTN,-0.10178291969451861,-0.057660917649605646,-0.04766462369581929,0.029683830895802357,0.00013789900297935618,-0.14384916496658676,-0.021600791403755773,-0.034904809327746485
CD274,0.060126743187906374,0.022115916363331184,0.007404284611380791,-0.02687557421732384,-0.050570951768765464,-0.020930628544788714,-0.052809081676853095,-0.043628459077760105
FGF10,,,,-0.02531383341775557,,,,
CD14,-0.1579113596588593,0.013270584446328667,-0.01878087724459222,-0.025489383334179428,-0.10123380333090601,-0.05093749960752917,0.0018806458452238074,-0.09188671297337053
SFTPD,0.0731054361482148,-0.01202944777463726,-0.01882055840240547,-0.00038032142294981637,,0.04262919374020244,0.07850296327125808,-0.009267858331069063
SLIT1,0.0019042032161447964,0.03481607031256862,0.0025135981681170803,0.08367298228219654,0.08877816119515004,0.015219465453627722,0.006013002253170418,0.04377641678542724
LPA,,-0.020642385590693618,,,,,,
CNTF,-0.017651546082694574,,-0.009347084230213656,-0.022657130894749956,-0.010370064648957325,-0.014767019846099584,,
BST1,-0.0282204953997578,0.01075781016523022,-0.0025027643514023545,0.022750329030171317,-0.03414834051625075,-0.03074239938162442,-0.023179168988259526,0.017033432113862105
AGTRAP,-0.017530205941118048,-0.04631013621391296,0.058520463178750384,-0.025122022718405176,-0.044975545615345364,-0.07720096399629432,-0.060034533021647435,-0.06250411211359591
LAMC1,-0.05821216335857768,0.020274192184277687,-0.04791833454945742,-0.006125361426034353,0.015160053311698429,-0.015040661179966249,-0.03141428026541532,-0.004526760563577926
COL6A3,0.06272088633201682,0.03407527176509923,-0.019379457484136355,-0.010691801573186797,0.06340924003589452,-0.0024034241266395876,-0.08827837036371831,-0.10530412886571333
FN1,-0.1309070279444609,0.044267455088413614,-0.054776415413555705,0.0324815113858636,-0.05979018467259715,0.021087851979321105,0.0013906761868399094,-0.0555117589568274
MIF,0.003280157389720757,0.005735367261729364,0.038916551251442444,0.055478196642763426,-0.02410577747848612,-0.012560533359578607,-0.014896225327686025,-0.09435850306847075
JAG1,-0.07994176187066412,0.020353059640446616,0.003008738808914721,0.023762425736845345,-0.024797528556404103,-0.11801592366669642,0.10522021413799458,-0.0580215903032688
