,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1
AZGP1,-0.012180752072726684,-0.059403787741036274,-0.022323300851716382,0.028317095900507804,0.03859034981518666,,0.07219405973231065,0.0411525371642166,-0.04097883512990273
INHA,-0.0025580044446460288,-0.04172704387735635,0.015186892931430801,0.007971381757998122,0.00402529825361454,0.030575196086162847,-0.002016634019934926,-0.02066815158930371,0.03130042424342245
SEMA3G,-0.018209322796034263,-0.017411849365747734,-0.020293429321466785,-0.022209643583601404,0.01308300268078285,-0.018886503507198865,,-0.019067956424673353,-0.014208903998331161
OXT,,,,,,,,,-0.01622797329786397
COL6A1,0.03251665193769977,-0.07684966312394458,0.06535037107388636,0.01729996569424244,0.03761900357857237,0.05860181101080881,-0.03028915495857042,0.08152105811203735,-0.048976131752763614
FGF17,-0.018129422528369233,0.07512709796503353,-0.009214747365482142,0.08098220118695283,0.10690271807639398,,-0.005734427615182347,,-0.012395498422286195
TNFSF8,-0.01232121782160722,-0.01724851915124131,-0.016160518252439887,-0.011465950969009058,,,-0.022442358647324204,-0.018506059379449585,0.02609763949032727
FGF20,0.06687944057733584,0.04722503326536064,0.03498027584372762,-0.005023480978996344,0.11818722823954214,0.06604489878402448,-0.010911596595623296,-0.0163192647756155,0.07319638455254611
ICAM3,-0.008059915560546718,0.01966958250263754,0.01894136267644179,-0.029252803407751268,-0.03428486662702791,-0.02893061299094474,-0.03356980228773363,-0.0027585467269336896,0.004282438098486429
LAMA4,-0.0020671510856877726,-0.05123633530370848,0.06687350202186534,0.08522873197620705,-0.053067407892220635,-0.06487966133460511,0.0525957472181348,0.03784447950412365,-0.007978171948147934
DLL4,0.02692070326157376,-0.03916795289525952,0.048085794317831936,0.038082297341884064,-0.02735000859398032,0.0683633555175577,-0.008599061753569911,-0.0010813203174464096,-0.03410479313351092
SEMA3A,-0.014331928533936764,-0.001154698983555725,0.03505248931011882,0.008195626734526184,-0.004743575862448109,,0.04592968920365417,0.0013197827735581564,0.04573536382641101
RLN2,0.08165971477682023,-0.026456541548850757,0.056209720914717536,0.08145446926547559,-0.01375291122253804,,,0.03377364624156453,-0.01892667297472568
C5,-0.017868103496253677,0.009172446840867378,0.02605908495365481,-0.021723119651011365,0.11677467483189716,0.0351246986786189,0.05632875917757046,0.11062642938108076,0.04055521552235804
COMP,,,,,,,,-0.02216150233852016,
EDN2,,-0.02268468622855355,-0.022087428582157734,-0.014182808567294994,0.04997356225483799,,,,
C1QA,0.0501767445383289,0.02436771678555866,0.12272750191460642,-0.006661521038890567,-0.04320150047974622,-0.04962709909634262,-0.03839174947448592,0.0029465867847851047,-0.012759016908952413
UTS2B,-0.012434483508695946,-0.018918422894439634,,-0.010095674223366219,,0.09380809852438651,,,
COL9A3,0.0076418235190621325,0.015802025944267557,0.00943921190671716,0.009649066954100475,0.035897646723391234,0.010976313750133684,0.05357543235777228,0.0025538679272922205,-0.027154660832417864
DLK1,0.03752958118437781,-0.015408299563922105,,-0.012129745052913012,,,,,
HGF,0.0012346912282789773,0.04242393921701574,0.09190953388544724,-0.018230961711952178,0.08898840566124346,-0.01448417522157336,0.03384386335257973,-0.027350441721745385,-0.026977737956787286
P4HB,-0.07169077569266288,-0.08804870463158349,0.07493269988006283,0.023487653917828255,0.015432061967376582,0.038723663849010555,-0.07291421089570721,-0.0066838590509213395,-0.061513785901209296
ADCYAP1,-0.025106554889414507,0.052432808125276675,0.03989664088647443,-0.019360036241608997,-0.020265304362512237,0.05983405186470081,0.05174829413634511,0.07710608689601484,0.05557205087777808
GREM1,-0.010747292039535861,0.04299842755293523,-0.01504116633153459,-0.031942267414217025,-0.008378177682707318,-0.06368133977553665,-0.039129637481333655,-0.07529528695883198,0.06725915052177242
EGF,0.0011358881437897492,0.006853029768338619,0.011265456560025321,0.025203788208777805,0.05641316140192338,0.023127448431475597,-0.01956087242462656,0.02579026707287044,-0.02382951547313328
VEGFB,-0.057755882164728926,-0.05914067211440276,0.036520890168338975,-0.03362484370586747,0.037438254103363586,0.009048867990987973,-0.029532834156713924,0.02802043513415015,-0.019482852521641572
FARP2,-0.026189240280070542,-0.005935243017719108,0.05136087723550138,0.0007834490469975772,0.01893267631162767,-0.024218291644264336,0.051187839356581034,-0.02691654294408188,-0.034981215427379524
IHH,,,,,,,-0.023861021609307777,,0.0016998366193995693
LAMA2,0.020433564784177564,0.042147434741359985,0.07973774302771018,0.04727806099783914,-0.006710571646224727,-0.004856496945469853,0.06058690964811803,0.08451334660970596,-0.020527717991014768
SERPINC1,,,,-0.01080145940800015,,,-0.01956087398073709,,-0.01846383709753009
NRG1,-0.02174596168777421,-0.023662010716555267,-0.02482979996628582,-0.023885080671063,-0.027777629214893955,0.015163624807784118,-0.0207568568565479,,-0.01725042218541857
SPINK1,0.02276176050378625,-0.030845223621048204,,,0.06032321712568582,,0.0009984538622211465,,-0.022695771346507725
EFEMP2,-0.04024827163204112,-0.025606164850833068,0.06136540430255819,0.021880648508760186,0.0331419042927989,0.10317406191627217,-0.014352072391354765,0.026327790080860832,-0.038435158710998875
SELPLG,0.047676026971868284,0.020142816654944856,0.011601447905085913,0.02505613029546993,-0.009886784351281467,0.009972847011356945,0.06624906684479444,-0.035447461534351174,0.08816207433543301
GDF6,-0.0139297471199529,,-0.02075419706322218,,,,-0.050730691816769,,0.11547494566907132
HLA-E,0.027635050922569755,-0.021710439866624263,0.09662565367362823,-0.022673311609621494,-0.01791055632489735,-0.024624448153985262,-0.06840172669014877,-0.033429113769318,-0.04405501649174926
PTN,-0.017562637114299562,0.008146179821030766,0.06400661485000726,0.04092431005748313,0.06280629660196663,-0.05040701095659556,-0.017290926971961326,0.05414319883011814,-0.037547738612785604
CD274,0.027597172947238627,0.06623506736588672,0.04887884326146302,-0.012914112408588632,-0.022633732965445758,0.06463662602961803,0.051849008880651276,-0.0392298427323378,0.019124256236287954
CD14,0.01123702565741339,-0.015060623835046466,0.11408987226139072,-0.024758240805582792,0.028787459128138362,-0.05238892284233892,-0.04954704563814834,0.062023885998334326,-0.03895642758098998
SFTPD,,-0.019370530442955336,,-0.01853922477248587,0.05017411817852389,0.0009347879693284121,0.024276334246766812,0.10253648986120105,0.0389372712002769
SLIT1,-0.015541703260628318,-0.0001965223449474663,0.052925939525070166,-0.015387462243006942,0.014817926361408284,-0.067317174382359,-0.008062018397364812,0.04865941435680063,0.020204718401617607
CNTF,0.019461957844808173,-0.017248520725509302,0.1029741313857939,0.020232615171064523,-0.015968597559162783,,,-0.019067963949009677,-0.018926675061790896
BST1,-0.03192316350359972,0.0017033568176690673,0.1121576695511271,0.026583838193615913,-0.023027831049091726,0.037390833450472095,-0.022170540961142723,0.01075310792318569,-0.014092396955745712
AGTRAP,-0.055693776916979104,0.0004347933974306869,0.03656803908317091,0.0027397376843019995,0.010888442910235475,-0.02347768507119801,-0.0045414854483835304,-0.015198857440898213,-0.021102557549707517
LAMC1,-0.06734361513993106,-0.03724434213356655,0.03364239006840156,0.05645165726840266,0.012157784862201596,-0.03473888519247349,0.015248330476334483,0.0766445297648008,-0.034883694034757426
COL6A3,-0.04455927636437587,0.0007944489812209115,0.0907554973049939,-0.019089769314247208,-0.04315654717837852,-0.010042422322068303,-0.02184922860973759,0.06822045144551715,-0.04090623221545487
FN1,-0.038860941144961136,-0.08013650395501536,0.053778835237714824,-0.0007950640161910013,0.008781586667503389,-0.08245281434998517,-0.01347318964582048,0.08036778519014105,-0.08924396209767263
MIF,-0.03077436608787966,-0.031064841792850607,0.0012938780274662537,0.028029703042140315,0.0026690612092764706,0.03834890952452879,-0.022301886485707478,0.018654294824786866,0.019612867265621652
JAG1,-0.022771490310549296,0.012409167139494852,0.030908328160068547,0.027519699349753693,0.03523707646242057,-0.02281265923027277,-0.0639650948231993,0.10823145315539305,0.024676881728475167
NID2,-0.04928309775312011,0.023826346904167562,0.02390707666723288,0.026053807449483653,-0.0261397795564358,-0.08297611126074339,0.022286116881241314,0.011940145121779737,0.03122288391867073
EFNB1,0.0043502254795720835,0.019559539438852126,0.09469224876125215,0.021434771680790075,0.055434772416695054,-0.05591128439486611,-0.01446643433553607,0.03612818738160212,0.06572101183685768
COL4A2,-0.01304826942640623,-0.051918253504809435,0.0837053429907094,-0.030442451354759103,-0.015399454710965167,-0.024704780743034036,0.0006103465673349309,0.03993389081744652,-0.04338905891702036
SPP1,0.013937135409132504,-0.04742164374787709,0.11687084528777529,-0.014658145085969016,0.027506389874886173,0.03363535848426217,-0.051478707605608146,-0.041405358230021054,-0.04384544791177862
PODXL2,0.08215458774200902,-0.027333318765177615,-0.02907479732980642,0.03507802871716749,-0.0006630121260793591,0.045918781134430306,0.07066498732636614,0.08578479949983132,0.05895199390121988
FGF9,-0.026836003361647733,0.038620100672879396,0.0016350163291387982,-0.032218323905266175,-0.02982150112894977,,0.0423051430286713,,0.032073927597749054
ITIH2,-0.01309477939135365,0.03121074876624454,0.014709149622040675,,-0.022381627618316403,-0.008522665988521924,0.016120310145227273,0.04931632496665381,0.0505616012976233
ADAM10,-0.05618291041521753,-0.03404824200207804,0.03127963361381274,0.06341979976659046,-0.012678306057264992,-0.08414595353168422,-0.01301838662284898,-0.021322917715459428,-0.014826988121023111
CFH,0.014378728973149067,0.030637902879416163,0.06197912957173282,0.001462417761256863,-0.029316297803963928,-0.07234343434843167,0.044404914101380276,0.046853364147355664,0.031039665411545393
COL4A5,0.0279875819704848,0.0036669513959703393,0.011428741400266224,-0.021494744930427953,0.05659245116622923,-0.030254642439949242,0.025098104734493372,0.02690460124509281,0.06913320020258115
LTBP3,-0.015519103835870338,-0.007166943844708954,0.021184895855187763,0.040294690256566824,0.03506669200198894,0.07351051565492811,0.02776168741314233,0.0372539525903486,-0.03618524712504568
GNB3,0.03633289877416408,-0.017540677060849785,0.08726195398749402,-0.03560028539604465,0.043041564950184706,0.03719041774795627,0.08695234182295239,-0.0015229838571478977,-0.03949010553595243
COL6A2,-0.04142219727535848,-0.0011885505675429727,0.03987316331757254,0.013601945151863972,-0.05057152647471288,-0.014680083914260785,-0.018201816105460407,0.03392136921852191,-0.06777282469216345
PLG,,,,,0.05967549601817723,,,,
GDF9,0.05925703531925494,-0.05682058960196375,-0.0107055000510116,0.031120118543174098,0.16341094061332387,0.05666819965832998,0.03497032484609491,-0.027993395524726173,-0.04217043804116973
NCAM1,-0.023179884088406773,0.038174126748964796,-0.0727339759776483,-0.06693569575581468,0.0362469477977592,0.015861934384400832,0.04631739752990565,-0.0036045848185704324,-0.004409566615862876
APOC2,0.012318490377806166,0.060464574722582175,-0.05878673801876909,-0.011762999456051934,0.036202184423227236,-0.07293546909648264,0.06465414933422388,0.012490610339680307,0.07537153355247647
BST2,-0.012607115140878785,-0.01617799326820283,0.08585288249144274,-0.0006035615535380543,0.03540475673572148,0.04421671567333984,-0.03035391391935017,0.04487002246253948,-0.0064994038013586565
COL5A1,-0.002265419048468955,-0.04049416671496911,0.056433732065923094,0.0456131937861631,-0.049222465302978594,-0.07207622332134092,-0.003962451788295007,0.09069156303820441,-0.061412381894142
CALM3,-0.011525280340142227,0.1048769921258825,-0.03522624121623735,-0.02216685868319089,-0.04769254268027449,-0.026394622703284857,0.09694971225551705,0.00868975079963995,0.07462600088658444
THBS2,0.03378362786007503,-0.03891896009754606,0.03756800882649368,0.0399060172089885,-0.0025452995041270227,-0.013907015811673279,0.00300952600638332,0.00796115436386232,-0.06952258359277054
SERPINE2,0.02301220711226931,-0.1318556944043702,-0.012440025061584021,0.011079241816782761,0.052823222291254066,-0.08123164885113413,-0.012314336829485737,-0.030449017917909146,-0.06560143898312928
EFNB2,0.0515751247085293,0.020851365399744796,0.041941201761610765,-0.008145821226256695,0.03284659376786686,-0.041202677137175944,-0.007470279276121822,0.0058991375542511775,0.04548604185221138
PROK1,-0.011712555644716613,0.019557830583139525,,-0.014874645212093538,,,0.09319810890545593,-0.01906794533619395,-0.017748291088160402
MMP9,-0.051559193586508595,-0.053667428709113674,0.10571948855793817,0.003046987660000444,-0.013012068443283726,-0.08267402776893214,-0.014105253275876995,0.02751981293068055,-0.04099058990855764
NPPA,-0.009999321444084025,-0.0018024848921318899,0.05203287815623681,-0.047476131677924645,-0.02586042408036539,-0.03820199480791293,0.05254138444958282,0.023288951681610326,0.0442315385013476
APOB,,-0.024903265742982975,-0.01664926915109362,0.03945430422052255,,,,-0.02092383956296401,
C4B,0.05096066741429063,,,-0.012095960215908072,-0.009830050789051374,,,0.07178819859965704,-0.02191026662856335
NTNG2,0.021954043337866894,0.004834571522915066,0.013996885519974203,0.038976438439254954,0.031989860943102966,-0.015441418330480811,0.013672977863843966,0.0019536045558879458,-0.022742415464901126
LAMA1,0.006435376222088484,-0.03528494607204189,0.05106185089374497,0.0030579931844703675,0.023820618460165394,-0.017667395728099545,0.05834829516836184,-0.045502631526737496,0.03169099218558985
UCN,-0.0361705336433991,-0.014758541205151745,0.026746172781598708,0.017078535773645657,0.09708422229463425,-0.08264932705740183,-0.003337657603939459,0.05063806082290768,-0.02024679510302638
ARTN,-0.016634036894563983,-0.0024029377119699174,-0.010274714207472198,-0.015374946537298508,-0.015968598669718014,-0.0008643068146633163,0.02442548044425787,-0.02638483007488237,0.020978717000891284
PDGFD,-0.03881996601413376,0.026492359967589987,-0.035594211354739315,0.03554984224430827,0.017962680685687453,0.06047693918249098,-0.007981966644984705,0.08648885044880578,-0.0009173269473997201
EDN1,-0.023233719113106087,-0.0197454494690784,0.027166237423122425,-0.022150950603399777,-0.021097688438392315,-0.1337099976724268,-0.0024639484941449993,-0.01133782800274914,-0.05299922992228518
ARPC5,-0.017905486281778852,-0.025454832066081665,-0.01586940494375689,0.03270718239545694,-0.007945528645649628,0.07289079678292495,0.018453800342334493,-0.08279616747990357,0.04087109813603971
GSTO1,-0.05218052530259938,-0.05443410818206449,-0.035245667394583034,-0.07285764911748628,-0.008006492191657485,0.05416428203298023,0.011108152706861666,0.02135229233937555,-0.02536259137571455
PROK2,,,,,,,-0.00365595572984845,,
SYK,-0.014253754032556916,0.04597186270821262,0.0340026608313162,-0.017808493459260073,0.011199221452209645,0.006807677164916921,0.01963383736195636,0.04541236531267448,-0.0023541437465613014
ST6GAL1,-0.002319603596665176,0.05086037840210589,0.03407927087120821,-0.04992798988301136,-0.08560986369575448,-0.025283834892513724,0.011397822708797873,-0.03213249875861061,0.0882422441091811
WNT3,-0.0371989639492796,0.016574996861280628,0.04223092113164871,0.016121779323286272,-0.01746578553949166,-0.002087118924074696,0.09358201757825811,-0.050186576956586626,0.006616587040567011
HSP90B1,-0.03319791432252087,-0.0994767080042782,0.002909006112479964,-0.0063447798443673755,0.07430879542837084,-0.02905095467243841,-0.0834124782200919,0.0022355933193464288,-0.10038730050136209
ZP3,-0.02178144289483408,0.043010448245896886,0.07074683149132617,0.05045720376999956,-0.0005968904114557052,-0.05351688718729375,0.023200307360458704,-0.013993219183153596,0.07664829593877803
ANGPT4,,,,,,,,0.06820913362692771,
NRG2,-0.028263009872100626,0.04224234227429284,0.04752710640511267,-0.03428883789905233,-0.01002940632283889,0.02469810941905441,0.06456077040526374,-0.02318393147883889,0.026614615089375862
MELTF,-0.05038032971624856,-0.03843390193195009,0.07189283403514894,0.11402170338261072,0.05913974407086235,0.05946366885170729,0.06495596365731793,-0.032347822793504,0.04726622386040244
NLGN1,0.07225648295000921,0.011070606793439658,-0.007496033996002625,0.029033921387430012,-0.03579001197158502,-0.03369240266232213,0.04085445046884259,0.023930203710813815,0.056198195754681705
SLIT3,-0.02295362825284746,-0.02738993797420599,-0.04647819840303639,-0.037308261607491344,-0.04707865807133091,-0.050909282154525344,0.07082232728080802,-0.026794821907435054,0.005905050099823
CCL8,0.011828685378590269,0.058291595218864366,-0.021714161460766414,-0.026456446836417184,-0.014899820143285242,-0.015713179045577477,-0.036694551323836824,,0.005358985309839705
S100A4,0.02595353708982085,-0.016333320025965416,0.12290557622886766,0.02987621168752287,0.021971442999891365,0.03544902661956813,-0.014384814903956298,-0.03348441850720243,0.010432162275988343
TNFSF13B,0.0321833652529827,-0.0008109628891200345,0.05263131096838138,-0.041263170965779514,0.028020693214670437,0.005614153415596907,-0.01129417393889247,0.062082263490629945,0.03071378560819297
HSPG2,-0.03932658745932437,-0.0416336891750409,0.06571612402099984,0.04332286059150684,0.03646728440251112,0.0073552199035969365,0.02683668336801324,0.038690133638525505,-0.038226170954535565
FAM3C,-0.031066224751996437,0.01991718588867758,0.0259571498887678,0.010276032983469,0.061299058687680555,0.005573570269818323,-0.028296123722894004,0.05707451614432383,0.04090503974713548
FLT3LG,-0.008706827010083837,0.09327163213511903,0.09682779386327371,-0.0007194387045667474,0.06747261718777442,0.05646867548687894,0.05335743501822568,-0.04214662679934818,-0.030212060829584428
A2M,-0.0051131183217140354,0.015649378121105458,0.02917299286892745,0.023542760406121205,-0.041243738661530034,-0.07895882954845711,-0.011154771386491352,0.015283721870058237,-0.014883387716263609
VCL,-0.034360031116199244,-0.0056198633403822555,0.017352727275119103,0.024333867227841123,0.04400815884775766,0.022539559748838554,0.0006908590755669414,0.05368593282778229,0.012600770172475347
FGF2,-0.01459773764247328,-0.001054023679137063,0.04277544259990641,-0.037120272974338106,0.05037508194706526,-0.0745934987184822,0.04865881497037662,-0.04593610378656053,-0.03515091869619792
AGRP,0.041699721872139196,-0.01724852362216353,,0.16832016542936662,,-0.011666779522340423,-0.016768527943965446,,-0.01822827673255684
CNTN3,-0.02347417785037986,0.023179088149426985,-0.011446384950761458,-0.02764363475890593,-0.03414698768887143,-0.013487081368981826,0.01137663169490855,-0.029898728876685366,0.10118148894167676
RNASE2,-0.013312835797866325,-0.011917062237212426,0.08197018736001432,-0.047465993335892166,0.06941585159907764,-0.03123104283817653,0.005037302624084399,-0.0371153192306185,-0.010669626853691858
ADM2,-0.015007679132742665,,,,,0.06522927980905142,,,-0.023268939030961784
GAL,-0.010838805702668442,-0.013733923527139327,-0.025710091052754392,0.0884372107816514,-0.02108120384023739,-0.09821793322225121,-0.04921673645856282,,0.10766921920966904
CXCL6,,-0.01724851373576272,,,,,-0.006287863196824875,,-0.021598692785016114
PDGFC,-0.03961040922506446,0.027962693109384568,0.05881711658227472,0.000590186897759114,0.035281799664521045,0.028451204211729607,0.015846324353783473,0.06980594332644,-0.030740634121780554
COL8A2,0.02495742120396408,-0.02851817566193009,0.0618319195585131,-0.018433073782080853,0.019734348536407636,-0.10822009236490078,0.07334374363214556,-0.019250195029215104,0.022803254493360528
SPON2,-0.0006726858510892089,0.051245339727034656,-0.004634914917857123,-0.0043367008611118665,-0.04441109715507416,-0.05221348043404668,0.014567550010722437,-0.06539003387689901,-0.03624470743312096
LCN2,0.024996458945365552,,,,,,-0.035307717924748655,,
SEMA3D,-0.023149931025265566,0.01219750800532562,0.06648489119368518,-0.0050731085804680024,-0.016140234281836738,0.09188224610226452,,-0.01787059415212313,
BMP6,-0.010485319118835244,-0.020880618496681574,-0.018481904191716525,-0.009973419029251276,,,0.0363268026992781,-0.025119762293543915,0.12426285499455224
TIMP2,0.02257640999967914,-0.033232663207976555,0.02594563922309239,-0.05279369876117081,0.002888424003745093,0.008656702812755754,-0.11592188458673675,-0.018362114916436915,-0.024173152746353215
EFNA1,0.0430245833880035,-0.05168308065016616,0.02060713811450763,0.005816262250294524,0.014962526818848037,-0.0065726235050333984,0.07364088317236922,0.04887791385585239,-0.0051006069116890495
S100A12,-0.012091700321535444,,,,,,,-0.020409534373720513,
TFPI,-0.019600695055738658,-0.05133108621278312,0.03813880857733914,0.039399869383527304,0.05672327046639537,-0.09295102405136502,0.048969171653508725,0.004882609946396815,0.03313935623786809
GPC3,-0.015196136493549983,0.02004967327688398,0.03867622117770731,-0.01308278830004601,,0.02915234647700767,0.06790750578880181,0.08762690853962624,0.1234574516337684
NMU,,0.05679901045462915,0.06200129498463455,,-0.03128313681727046,0.017018063607314293,-0.056465056003343644,,-0.02517010014237828
SCGB3A2,,,,,0.05410555052911893,,0.025257779537722666,,0.017857828139867138
LAMB3,-0.038837731526746355,0.04612226954374418,0.012824519250780613,-0.02364453321876132,0.016248302785407134,0.016035360820143552,-0.03218781475770503,-0.05123413445554809,0.06151696647038843
LGALS9,-0.0011472567344616826,0.022821476064017594,0.04264870407698149,-0.04604782615641987,-0.015681739089415454,-0.004569467925052367,-0.017767037638204784,-0.06808615633897476,-0.059426565074477716
VIM,-0.03720850605455406,-0.03622524602920318,0.044184713190225815,0.020951939872623993,0.07506300307592279,-0.03221831080030172,-0.03826300728872718,0.07470975342344653,-0.06669577712570056
PLAU,0.0071880759525948185,-0.024839313849500493,0.06877704244195662,-0.020291946728716637,0.029734672488792965,0.0018743686327218714,-0.06295029016232961,0.028956374007147317,-0.017420039707616467
TGFB3,-0.04596036940424285,-0.016732369903884443,0.0449799451820711,0.004431245329625223,0.04927282957137483,0.12237466790698849,0.02839477899487723,-0.06704664051027465,0.045461729441770835
APLN,-0.02653521530745927,-0.09921110992996507,0.049471183161721055,-0.01737152621197287,0.08781917513014006,0.06480781628991142,0.03615683247447832,0.06905301482151993,-0.08299241481619614
SHANK2,-0.014696617132650863,0.0924336758797652,-0.018584723070162266,-4.882906385181899e-05,0.007441440784099584,,0.045634221137060255,-0.019882978953523027,0.06934932527118262
LTF,-0.03582145404517833,-0.04011197914034522,0.07997358564793704,-0.00948541347953488,-0.0027396497993859613,-0.002739405887184614,-0.028790789511480053,0.006142207300560507,-0.005651699511679868
PYY,,,,-0.012399692184918718,0.011756410048966605,,0.009496919879888169,,
PENK,0.03582462319017958,0.08283183461335285,0.026996850634062486,0.020741211321352867,-0.023858987756773847,,,0.06648215008512871,-0.02455887430855534
CTF1,-0.03646434892954613,-0.020687381809778277,0.017259108315018423,-0.01447858894202999,0.07445269581804292,-0.06483913403845701,-0.07205387590770404,0.07247999443118829,0.09125073878510985
COL3A1,0.01386043126730823,-0.026049406539732558,0.12022527448049813,0.0890482674676945,-0.03537624446298017,-0.008834912072435754,-0.009435031664870128,0.08541090393397051,-0.04130379514907676
S100A10,0.006786214830419996,-0.05060791612445437,0.09268659154921984,-0.008454702959559999,0.036774896560390354,0.0636232621240154,-0.05432100664578359,-0.001195252914698666,-0.03460780300557579
FGF13,8.172525351228855e-05,0.04341323095329708,-0.037982496864967616,0.027490389704578674,-0.05341775362718888,,0.06266436601026736,-0.01850605992243818,0.008400828508638566
SEMA4A,0.00568118647355692,0.014975634939148047,0.005381483931715097,-0.05148824137073385,-0.04276648942850711,0.039195630843425214,0.0038370537771846925,-0.010932278786459306,0.040734332501420875
EFNA4,0.0294068113033438,0.011524299449955392,0.013016559176799211,-0.026794251435550427,0.030295309972963046,-0.05860684281144299,0.01909149038236088,0.035822738509121786,0.062445415847208835
HSPA8,0.014117856298991252,0.09174534349031505,-0.04050234180365353,-0.0328985338939376,-0.04789059182435016,-0.07782138028794275,0.04332479602203148,0.003932508370053688,0.05735945712509776
NPB,0.04419208485560069,,,-0.01478977559320341,0.014679093106273125,0.03461527838270532,0.07284176006862775,-0.01529072354604003,0.06748876828959115
ULBP1,-0.017968689213660422,0.006649231283385067,-0.021901513240284505,-0.015209830119520708,-0.01489981978762763,-0.07644595428280557,-0.020487456410262984,,0.09547561203547171
SEMA3E,-0.024515661891911976,-0.00558902538648252,-0.02143943901543401,0.033395666670836065,-0.017348419468026555,-0.029637294584992004,0.019157535195011968,0.003442317577035598,-0.038320659095660146
FGF3,,,,,,,0.08415806368484602,,0.008492238342830648
ADAM9,0.04619638095230874,-5.70741920131402e-05,0.0421090524764497,0.045957706256949275,0.005824975893474155,0.041115842217704694,-0.013858776918948858,0.045501461159435694,-0.07681686817808643
ASIP,-0.0096588032405505,0.03360913310322265,,-0.013643002593215376,0.08607716591050764,-0.0790349282723978,0.012767215579301102,0.04186718319659064,0.013734369479487347
IBSP,0.00332093844241021,0.030331883166390187,0.05415741720791042,,-0.013813812298410054,0.07370887321950606,-0.05772742784007669,0.017579681718968766,-0.0023505643942398308
MMP12,,,,,,,,,-0.017255693264496465
FAT4,0.014278851095443395,0.03785004584825401,0.01956688352679827,-0.02015242774551568,0.05263319622595365,-0.012240503945699626,0.038621100210042364,-0.007115216615857026,0.007317015515243102
MDK,0.06073490084705213,0.023038362500755374,0.08857933523060733,-0.017337480480740266,0.019524632032828195,0.04196780744425326,-0.0011482024592843545,0.03274884974798907,0.07343053501921756
BMP5,-0.015839687405756614,,,,,,-0.013634057592575011,,0.045407880872641596
CAMP,0.0435863465172534,0.09357862491287228,,,,,0.022081141774542047,,0.00497241933885501
HSPA1A,0.07069118670261676,-0.0852979374447955,0.035192940127533164,0.010192686561565186,-0.058086767495080974,-0.09878344373546659,-0.05327483177996062,-0.02441470480419943,0.03171051961951798
SOST,,,,,-0.018385985197503212,0.0585006213904896,,,
SEMA3F,-0.035012051429594036,-0.029221189868939464,0.004949343547031974,-0.03516623822725972,-0.03002876156387319,0.026948384850823327,-0.0033944626431833373,0.08723259148902232,0.01534656338368305
ARF6,-0.03076076939284462,0.05166389359495245,0.027582444203505106,0.002900511721470438,-0.014584014297519494,-0.03174383964717687,-0.017962062365320625,0.005665546394797102,0.016774407920928738
IL6,-0.020346125044610017,-0.008168235627035444,0.0781723255495498,-0.0004246806640848268,-0.018982333615049793,0.0926505563419802,-0.026158682612272915,,-0.025721709318597203
CALM1,0.009483001893528133,0.09620170887462894,-0.06388491621882067,0.04418269975976635,-0.08974404784673391,-0.036753930025506545,-0.02154466562352462,-0.0733389148440338,0.10198107052849886
VIP,-0.01637309320659199,0.06896374548057567,-0.020375568561802643,0.05586322117917723,-0.02798748790087273,,,,
NMB,-0.017287759829468348,0.008914824863330974,0.10095741118097298,-0.01106369546053458,0.05349434430893426,-0.07983154103945474,0.021177118619851876,0.0026022863779706757,0.06276032984768355
CCL26,-0.026952191817048266,-0.027610692390718186,-0.027741102785457813,-0.009207362258234873,-0.004737584181490325,-0.0722298649254314,-0.04044610807969488,-0.02240152972674919,-0.030717230177769117
FBLN1,0.0017123054995106203,0.03699982579547603,0.04187429803918948,-0.022678502831571908,-0.05424071878810704,0.05381405732638812,0.025609410943098074,0.07321388032420093,0.03356322093409405
SAA1,0.04648331927239663,-0.03881604141145272,0.11430439240471045,-0.052284130271785294,,0.013659046469926077,-0.10033895355940718,0.03366503430272007,-0.03591652540029876
MICB,0.005216524742510059,-0.01906261749096783,0.06775336292320266,-0.03507906706924601,0.007924201132889691,0.08121959923192128,-0.01827442440239842,-0.02279197665369125,0.039428715340192357
MMP13,,,,,-0.01272225618153063,0.003526221000963852,,,
F13A1,0.05447743469850908,0.010561197497253915,0.05236073133133404,0.008803346932169774,-0.0272471172327947,,-0.0307987310887872,-0.024396566943773203,-0.0532350973494383
CXCL11,-0.017684319274907493,0.16388362287876934,0.1021829554834427,-0.046039133248528076,-0.015620003532239121,-0.08823319171024388,,,
COL5A2,0.009487257441481083,-0.008788420108176853,0.03884091336669319,0.013017619065445445,0.06969879583307487,-0.04172970743903859,0.022903394414641363,0.06026198357670248,-0.01707831728680809
EFNA5,-0.023667031171993858,0.03684553324109001,0.004229323048568431,-0.011190418674425275,-0.04942719374137676,0.12423437723571766,-0.05538758277770443,0.023738143304214192,-0.010612659795319931
AREG,-0.024049046047253952,-0.008658050019777609,-0.027227658029160332,0.013984181861343653,,,0.0743887844046588,-0.025547573425296292,-0.037621048317194705
EDIL3,0.0967415249723119,0.02659042403443961,-0.06806105418143889,-0.034825134823491415,-0.04309749921813811,-0.04457415700074906,0.05779335675403699,-0.06540077168539221,-0.03578258518839983
CD86,0.04376731842801662,-0.018287136470530947,0.031190248651086924,0.06996074151349399,0.03535686831563769,-0.00677864951041688,-0.004071854769348255,-0.05264956531654795,0.03530767539187998
