,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RIMS1,-0.02106709299276787,-0.18828554260751543,0.01816464404037933,-0.03589788050671454,-0.013736685167533048,0.04687668995457422,-0.0683475090222198,-0.048483215249595556,-0.11520669204182324,-0.006176780280043588,-0.025787263796539072,,-0.1414060530971452,0.002852801503181637,0.01954246617425126,0.0019851696656643767,0.06345407775253131,0.03457333880084298,-0.02934147562416108,-0.08775911474087225
FGF14,-0.048222467852213916,-0.08176743165298712,0.015211888967303817,0.04680178139712806,0.09404889292927018,0.030446357946751913,0.01885333034510844,0.017510579441905073,0.16148721333510818,-0.013670820485852568,-0.042361766518857556,,-0.10490520864633972,-0.002701609552015521,0.008517745898614272,0.06912380434344867,0.06733647096519456,0.0035148141740526757,0.10607145759404028,0.08778153620153735
IGF1,-0.025382923895474762,-0.07029189154608464,0.00841928924692034,0.025148679928107688,0.007015114646113377,-0.016385766886061793,-0.006944016285133295,-0.05629865332594287,-0.04315293525244354,0.027414223139164327,-0.04503913091044855,0.005133410345903571,-0.0013962412412134764,-0.022228816918469806,0.031441593139015234,0.055067695731778624,0.08813595076847659,0.009714702198982924,0.08733027514813226,0.06817381635735695
TNFSF10,-0.019846520587936168,0.07332123882645732,-0.01822205071857273,0.06850690183073078,0.042063399333027475,-0.019101404256315423,-0.03891837105968999,0.03236382328419032,0.20132078725102107,-0.05021465689369803,0.00946858408745985,-0.021795536784791427,-0.026822738226164922,-0.03406873141577686,0.03075047744225942,0.022086393032774796,0.06507290946085549,-0.02415372324468589,0.06664970041005056,0.040022283791052986
GDF5,-0.016485124163539453,0.051727679142001944,-0.027426886958644606,,,,0.022660516270541203,-0.011369803460721984,0.05849244513745052,,-0.01725390021572067,0.013152139827693522,-0.036962063139166675,,-0.03665247786801918,0.12403914175185038,0.07192896469614134,0.004242433373460558,0.09862153526200924,0.038922755918056974
CHAD,,,,,-0.006701734723387328,,0.07806851025910092,-0.03639014967566907,,,-0.00013739720145016117,,,,,0.004601378938855827,0.0990421812112025,-0.02672554333609175,,
RGMA,-0.029205667103982175,0.16688966960363494,0.03991016185667089,-0.01686325051453213,0.07492299041222465,0.029063887364118836,0.08503170979499482,0.14907444691345928,0.2627052057813015,0.11285274397748515,0.04820918772032912,0.027836536937668778,0.1048724513221406,0.04161294749321291,0.11415991925823772,0.1085595076631606,0.10481670880379934,0.029543837380521604,0.23620248655425652,0.13311757850712888
CLEC3A,,,,,,,,,,,0.018710109435335062,,,,,,,,,
WNT16,0.014168131096050364,-0.008329695800485567,-0.024556807139372198,0.03565757386754753,0.018529515106675658,-0.011269874766229942,-0.03472470097110469,0.025184611490750037,-0.011941348344720737,-0.0009054335538649491,0.07773814075775637,0.029425254386296625,,,,,,0.060150112795666455,0.03335148749109135,0.047276580597459227
CX3CL1,-0.03414157659114006,0.012027783267571758,-0.007072237845465147,-0.0285284835101189,0.09661017558676215,0.010305547610670505,-0.03339581651647471,-0.07535133546678359,0.029218296451995168,0.009670402367944371,0.028468965613701932,0.09571999820699366,-0.07433390448504813,0.12164248932210517,0.14296388334957888,0.11540080111822446,0.08581774897501793,0.056999298815598856,0.16619935535150718,0.018846227969541874
FGF1,-0.02471659132008108,0.018271612932697932,0.11696864768403982,-0.057722577755854064,0.052455498411952135,-0.015323949078850237,0.0020879988278947074,-0.037133434244132645,-0.03274603797979842,-0.00461418278969788,0.04929015394709506,-0.015585987509838358,-0.03252064172891525,-0.011673941583819876,-0.1720043164429702,0.03412110575541402,0.11308767276970115,-0.04766301075541156,0.057103063493083105,-0.18731749030805642
ALOX5AP,-0.05732494980951296,-0.024711909631364857,0.1239396888813928,0.05479311828928595,0.023195052596353218,-0.028950202224966356,0.003682815053111319,0.0880922790514706,0.27439927985564994,-0.08760675612217116,-0.0076385009615872424,0.056973858137250144,0.12575598492046283,-0.0024559684009802392,-0.1327727145337261,0.1083317768902331,-0.08745954779689605,-0.0020122234788121736,-0.003644733568391139,0.06300039687834658
IL1RN,-0.014670716624662093,-0.0027124237330118824,-0.05752885552254275,-0.005508149968263033,-0.045442037732216556,-0.015509707299574002,-0.03401211351396948,0.06496651832747437,0.1193373925073999,-0.011719538250154883,,-0.06042165231713445,0.053147005739549905,-0.11208909187585628,0.03391631654246877,-0.004238356242157933,-0.07005232309095383,-0.023284991709788486,-0.019953478218881677,-0.019169836946493345
PCSK9,,,,,,,,,,,,-0.009595585866103618,,,,0.025219899860584996,0.10292749172751871,-0.05115577567454026,,
NPW,,-0.08683166959028737,,,-0.001287818399306707,0.003812720791786092,-0.009227078610107037,-0.04148370065056642,,0.026663091111351785,,0.04677331814955933,0.0038643036954561383,0.014840490159172779,0.08014448228920382,0.06311754056305528,0.04375174430140907,0.029760708600668137,0.021494841853199664,0.019300430546664846
CXCL9,0.07528001273403385,0.037969386454348525,0.02526912087739674,0.035620088159942775,,-0.01773787829850659,-0.005992588648185098,,0.003063304936154886,-0.01947725892918944,0.004343680905071282,0.10039089668598915,,0.005561196466836887,-0.04709300141992741,,,,0.02517529783590691,0.039550934894328024
ANGPTL4,0.011275348699870052,0.14562222202385142,-0.0759129495968413,-0.029492441708207556,-0.11718091270233028,0.037439615771301754,-0.014012247947449803,0.06088846845462793,0.08921969124716556,-0.02424053678308657,-0.013421684899911869,-0.09875145133825784,0.1108887532951659,-0.06115380448897173,0.19387335598298733,0.004369550848381608,-0.1599995556772604,-0.016195974903779407,-0.033219959530095364,0.11596474196467271
CCL11,,,,,,,,,,,,-0.02493022136228506,,,,,,,,
UCN2,,,,,0.056981762948948377,0.011360256363912384,,,0.06915558362056291,0.029177972301949927,,0.04869548610447673,,,,0.04320450511163334,0.008165274969588703,0.01844739504337239,,
OBP2A,,,,,,,,,,,,0.01662546669334586,,,,,,,-0.041906055893430334,
COL4A3,,0.059697084505314635,0.08318046175502422,0.029209013602721816,-0.0030768030371103425,-0.03788194752294864,0.08036932111330183,,,0.0031692608852597563,-0.005736648473705135,,0.027423202224469333,,,,0.02911667509470546,-0.012308616686514387,0.02930683730699191,-0.0019637818834434655
NRG3,-0.02662741219935701,-0.059909666405810864,0.02025125181727669,0.00965434359760439,0.01379722371892636,0.07158892564972985,0.020984326224312913,-0.08657746578152432,-0.11951538236512554,0.01613645773819492,0.02003741827889721,,-0.0945727140493532,0.005540478512616099,0.039549187360407294,0.10428008582023117,0.14176909265179277,0.010844517935827918,0.12166242333581635,0.01355004317726581
IL23A,,-0.007178200474422345,0.049231174794973846,0.05600195269307652,0.03754515991434657,0.023267877762753766,-0.03441689000468948,,-0.014674897540157817,,,,0.02124286117471309,0.08275958931049571,,-0.04223379546418563,0.03876247023379591,,0.08522064013513739,0.04987058105244381
COLQ,-0.026767696436729348,-0.0031619116152346804,0.011590655858071291,0.054761125457490005,0.025366811537288373,0.023969695061061575,0.10132209018942401,0.09362484218390511,0.09959972249462093,0.01790458904227853,-0.008120243220803914,0.04484971844435769,0.06766897663007662,0.07165330818472569,0.10038439413332298,0.0757581751993104,0.1371258460400866,0.06575229953589616,0.0891638718777085,0.01440824644681967
SCGB1A1,,,,-0.0456359939182206,,,,,,,,,,,,,0.020389533174333445,0.03899032740929303,,
TNFSF12,0.014809363829821584,0.006219288410189742,0.02726469784105154,0.008213946498949323,0.09124804263434412,-0.06681152619471736,0.03481279437797635,0.002263026951057604,0.17407669387693653,0.010583658183178909,0.009824512938734261,0.09091890079509757,-0.011725333015800601,0.007103729256064079,0.14361752388802124,0.047829374909858474,0.015041794245399932,0.066577005045757,0.08202242655063517,0.04690893397201868
DKK2,,-0.05240679649926093,-0.056428824187656844,0.0068687095728489,,-0.01825863348916975,0.07014862680514836,-0.0075288666045733406,-0.06865459359055995,-0.007118776788789999,-0.022455955651215196,0.08675722563111994,,,0.010621593740133797,0.05233371070780594,,-0.012771636773033635,0.005359988837688798,-0.03813275703403775
FYN,0.02375079254932787,0.11912659351848277,0.01719393207499801,-0.020638122806630063,0.11937640901391541,0.04277111108018207,0.03497462979123451,0.1689059450686951,0.2207574159586983,0.003872002494164097,0.022028500883605782,0.05702598162696036,0.10990950581979658,-0.01626096430496399,0.12957138451967376,0.07597799886943482,0.10584261594785369,0.0403271339167365,0.1265322967300001,0.03647394983659788
ACE,-0.05514492728262505,0.00795108974366344,-0.036633615379066134,0.051970295044523517,0.02114271211482023,-0.03105398735243644,-0.020536092420141656,0.09539827306467123,0.06456871318997935,0.018833550573212014,-0.025025538425458217,0.058585982584088966,-0.03214227734733487,0.009229952302870137,0.14624980715905805,0.03840085200978356,0.08707890881969885,-0.04063473156845109,6.794574116570452e-05,-0.03839328339379088
IL18,-0.02439614011687492,-0.039250718188905416,-0.0033036944667366665,0.008375856801150678,0.0962292871842444,-0.04005030918647757,-0.018759097087612277,0.1819233278337976,0.19422425305735283,0.057104308506510965,0.03495258342042517,0.05991704650632655,-0.002533107743552856,0.03870093051053058,-0.01799336373467757,0.054710194011078905,0.1708540111445038,0.01203691267238402,0.11522097116962382,0.04005964211828535
PPBP,,,,,,,-0.03633541818905471,,,,,-0.012319240019214122,,,,-0.07658554719970459,0.04825301033117566,,,-0.028143350975233027
CCL27,-0.01669894022983541,0.03319536107315984,-0.014325298956303002,,0.04014176192879495,0.03956190554915908,-0.03095023863304648,,0.02310972988798525,-0.0006912217388090787,0.04003642762167938,,0.018271489880538665,0.04683074608362442,0.0364765072772098,0.057024132163280804,0.036272798208987295,0.08641649028641038,0.040614632392215036,0.1847859810179275
SERPING1,0.02242555691774209,0.07326680587276252,0.08382502999249614,-0.04405546883910531,-0.03265857538607393,0.038323396176787046,-0.0018913375622022143,-0.02521889851910312,0.33587305319857447,-0.0853995184264628,0.028685004492920052,0.08152438421314018,-0.06395299128593375,0.011391789738851446,0.12274756397443583,0.024811366032833692,-0.04640116820747854,-0.0825971587206298,-0.05545384210199403,0.07326148743035077
AZGP1,0.07009359104108813,0.09934453924193183,0.011652218613348328,0.0004476246663675818,0.049595268901439275,0.07147135949024493,0.09930356490483071,0.13752906339522508,0.0008640663961546995,-0.07324079161752302,-0.017994657618107358,,0.09682525899248788,,0.06480344386907243,0.16521474295877836,0.11184172669803313,-0.01813570693629872,0.10298837824010956,0.09273136371429516
INHA,0.03694204940470107,0.09942214983381957,0.04749500990148854,-0.002481880980326463,0.021901512955202835,0.0356025437972216,0.08585308938766234,0.0200680061959727,0.06864227820333271,0.02641645042044983,0.04222179639378883,-0.01871606710456625,0.06875410818560264,0.06454148493313075,0.0229057338075685,0.09964788794058656,0.07151513971714979,0.04545010197939446,0.06905963372934809,0.038718019195429144
SEMA3G,0.06786443495608865,0.028466508455347848,0.03271808509386337,0.013902447213777033,,0.010852630580253321,-0.025601074463967095,0.0693260655553172,0.05317070016930387,0.01105983010440112,0.029940540135563097,-0.0016151916507517634,0.03496372795173286,0.026240204938825208,0.04520348969683749,,,-0.06189911941751254,0.016486468572108063,-0.08226541425096447
OXT,,,,,,,,,,,,,,,,,,-0.044491167292903686,,
COL6A1,-0.01550986658935867,0.05580033736209548,0.04353830898236728,-0.013520118263659642,0.010457499577405467,-0.00787231583490308,-0.033662950930350474,0.17829780349250335,0.30193961147797627,0.13518966935877724,0.07075411877847237,-0.1436147792598842,0.1168832105365302,0.02549543790146528,0.13889079320527037,-0.02003486209120128,-0.024125164727565554,-0.04605545318296226,-0.16782493222615863,0.19356797337174148
FGF17,,-0.029681709657950202,0.06789771663957661,0.03210141462343942,-0.038676578393108986,0.007301232873575036,-0.0056594964367394545,-0.0030259506848082794,-0.02992597900917075,0.008231055533705506,0.004483448852854759,0.007160199415029562,0.01768419814589242,,,0.08079626480656533,0.10315352589224884,-0.01891557477156202,0.0030937973788403975,0.01992174421993967
TNFSF8,-0.018130069787578668,0.08983420562132545,,0.012092517917598284,,-0.028991944023903676,-0.015274717964203793,,0.08865451911276123,0.02300124392775038,,,,,,-0.0459981376627221,0.002299903855540641,-0.020424699145666414,-0.013669309179713688,0.09927688831369737
FGF20,0.06988375242343557,,-0.03216416217142509,0.05229889644839809,,0.027743417590568427,0.0033789167704150256,0.042386697019471335,0.026221313458252394,0.04619816606952252,0.031838435224186105,,-0.021902402244238735,0.01534194248346375,0.0036377514880017196,0.005719493007346763,0.0064961829349139775,-0.02661804960339559,0.07291620010985302,-0.027487022644854357
ICAM3,-0.0026297980402834394,0.06213024407074349,0.008281049453677521,0.009360144030695444,0.05231522548636399,0.014770188062500206,-0.07067918342001298,0.05509168940123704,0.1032805973012322,0.02947218158573998,0.02160415213202607,0.05266608572590111,0.05074044290966379,0.011564601131475782,0.07338765074395218,0.14037936641953233,0.11102534398215602,-0.02994255516330244,0.09978208970089245,0.038790711816530675
LAMA4,0.020709292676832827,0.04083982573280699,0.017052040013010288,0.05871794156149797,0.08136081952831083,-0.08058992107901577,0.011301892785854447,0.12450969066785998,0.2665383513238236,0.02141466922501018,0.003495142628967202,0.06251223995305744,0.02407317868281343,0.0179389072066804,0.09961507309678158,0.008114827299273491,0.08706383417907447,-0.047634020205174724,-0.04230357988285548,0.10758280440714386
INHBE,,-0.0006791921100747111,,,,,,,,,,-0.03299115408273615,,,,,,,,
DLL4,0.07433642630215738,-0.026696079061171357,-0.0050613675097368055,0.021985917968021743,0.05123767782135992,-0.0033617749760564836,-0.05542565776405001,0.07639727449567525,0.21829950605510473,0.01562733464815194,0.014593780749267498,0.05649419243652715,-0.02024970938740124,0.010516697364851314,0.14818545719093829,0.025027850924884364,0.07715397839197966,-0.05681121036739978,0.04609672848200353,0.04998704185161646
SEMA3A,0.011610720679761476,-0.02654227420853886,-0.0020612427809963215,0.03006975157841791,0.053793854266173044,0.005798977278779774,-0.032893394075481495,0.05163727560037282,-0.042619383627800086,0.07555568763519299,-0.011647697302759977,0.0005197182355793259,-0.04658661416830306,,,0.10701709887583014,0.1258705551671128,0.008983069700245247,0.058656260501895346,0.09155722100880473
RLN2,,,,0.028003111180957187,-0.0060728549514985205,-0.012168264808960376,-0.03428173172513744,0.03413626173538048,-0.03786989277162094,-0.03097191444150956,0.010326940780815936,,-0.038643643125575715,,,0.0023244175576339764,,-0.005796821026812939,0.05279362908587155,-0.047335897615121546
C5,0.024318329505285084,0.13336163315858332,0.07619888976141474,0.05973786970668523,0.0053702629512269754,0.03723690836669174,0.0378845144766412,0.06727493318714027,0.12081261557647875,0.06344773094201805,0.032443296561051306,0.010921612668957286,0.04353675965521516,0.12440666258190639,0.1650852962182068,0.1284701257232082,0.07911636967166413,0.05043156125810269,0.09347111292598267,0.04582975893568623
COMP,,,,,,,,,,,,-0.05245746194756964,,,,,,,-0.008356915446385083,
EDN2,,0.017420053582166053,-0.021998146927119478,,,,0.05399364143675065,,0.0055223624431234184,0.03356674062268301,,-0.004716804425639932,0.08030686374158065,,,,,,,
C1QA,-0.003951034913213902,-0.13207033319120018,0.047131508918752535,-0.07058239815012322,0.1130682698309887,-0.08005307926657176,-0.052830592268362495,0.08127326981828298,0.2903560602137058,-0.024681189063428654,0.018481401172330453,0.165594696472963,0.07315197122927289,0.048140027779605694,-0.07228359441224225,0.03406455275010906,0.037024266780579566,-0.0480154044170031,-0.08298481433350575,0.045458377244082776
UTS2B,-0.015374675620604109,-0.058238097686845715,0.06528797277869355,-0.0024308452227919954,,-0.009058043532591426,0.003578974962599243,-0.006381664187439079,,-0.017023276175954317,0.015927846400029807,,,0.01523817734673276,,,,,0.08445678346912544,
COL9A3,0.009662967920198044,0.11865446129185434,0.10455287548215444,0.026046172943460823,0.08786553764920804,0.0419617298158612,0.04240963372468307,0.174671015205718,0.16381576701357353,0.12055012528146802,0.048819549617261725,0.0269575708360174,0.16042082857393894,-0.013180540880620387,-0.08543282792715527,0.20040798989877254,0.18506809462676796,0.09310349151702904,0.15180217439941815,0.14745562179684732
DLK1,,,,,,-0.03352022742049227,-0.032458836506907555,0.010863450332582004,,-0.009017751538244627,,0.05070047017087402,,,,,,,,0.03098463008204012
HGF,0.010318822977332342,-0.11708056072986375,0.004132938747412403,0.02267627354846301,0.11355421179614439,0.017309252830269503,0.09203291158494009,-0.011313939224906816,-0.0025778725821323538,0.017363877026115138,0.026172697506221296,0.09220469703045803,-0.015125623107997515,-0.024467086547463213,-0.029841149253360125,0.1156159730375981,0.07174676573529515,-0.007591900504414632,0.07861350115577873,0.010997384084692339
GIP,,,,,,,,,,,,0.017291532120008578,,,,,,,,
P4HB,-0.031970433038511686,0.04363991944688865,-0.009133381019397197,-0.019430071768131114,-0.10154548451506941,-0.03978953580267027,-0.003104388823245017,0.1808042497438116,0.22476183245619358,0.12407065467150548,0.01192690999034877,-0.06918922977234282,0.026017254306423546,0.00398885877018585,0.06430365477397032,-0.029226433688052403,-0.1941815014461888,-0.03695558087587037,-0.11547381105854897,0.10552001179662225
ADCYAP1,-0.016910225474361832,,-0.01502772913099477,0.072479231301449,0.063484308589113,-0.010115516538098706,0.018180469284675572,-0.011288258735939395,-0.050756958406452536,-0.02517193268997012,-0.05426462978671306,,-0.06820433849312799,0.024208574562604442,0.03341401895289099,0.08052625740561926,0.03866691410310613,0.005826909281288704,0.06085523060218618,0.041185823073175185
GREM1,0.019992071714404536,-0.0423595645710625,-0.009546419857253106,0.04674103893593053,,-0.04259577669619392,0.022308709871671304,0.03741636971192463,-0.08089481363805685,-0.06067879890769092,-0.009059027656699623,-0.08782573495881213,-0.03447150519848984,-0.10293672555677742,-0.1336301177250196,-0.008382608012425864,-0.022269686912529375,0.05374944785382468,-0.03642095230591221,-0.005106046207321852
EGF,-0.039473768049843524,0.07845691768643116,0.004802894636018162,0.04307339006031584,,-0.020376091861051555,0.014148623141295233,0.06279852192697669,0.08768650890109489,0.010187328939253344,0.01052605180723856,0.07575469778970212,0.018997244587792405,-0.058935572986407295,-0.0026039613949943715,0.06104212348020908,0.054071300428141435,0.0522434216242749,0.11863376539515935,0.02531825830635982
VEGFB,0.018896847282487042,0.09726459975882275,0.03306599292398599,0.03394109841676221,-0.007025270438301298,-0.025240002965489734,0.06524481397237913,0.054177725115904705,0.1332785445759828,0.00829774529638117,-0.005803335453178614,-0.10452813137420691,0.09635280793130784,0.17453206837537208,0.009161874116600318,-0.026479752659599946,-0.03105148786853408,-0.0027377803955764782,0.04240127711610066,-0.004395437261029322
FARP2,0.02922573066371243,0.0626848439172293,0.058321002778469584,0.10918869252001365,0.011738234254451682,0.015813326691878436,0.061454393250680216,0.10964668205715233,0.057499588067265656,0.003573760200166128,-0.061626826692405094,0.09169362833943066,0.018680446889063895,-0.07937727451835813,0.12014265384071592,0.07825030190982407,0.10334134636892946,-0.02958392755443807,0.14315406235465228,0.08100754022425292
BMP3,,,,,,,,0.048609374961210726,,,0.01644537474848193,,,,,,,,,
IHH,,,,,,,,,,,-0.0006783958932355112,,,,,-0.06542710187650498,0.02523849792428346,-0.04066882799823184,,
LAMA2,-0.013948090146556397,0.00012679174108108597,-0.01860225916317353,-0.0013328951729465312,-0.02426448198458266,0.004218876165291063,0.02062510747915115,0.0950037717612073,0.1460009407032645,0.03220877701025007,-0.0009997230216263334,0.05423865835358648,0.0533484486865301,-0.014142829610011044,-0.019679765358285646,0.15016229898612654,0.08231486108781637,-0.01175901640677982,-0.049885522946883594,-0.030044594911945898
SERPINC1,,,,,,,,,,-0.03562819652100965,,,,,,,0.06337278714553672,0.0620138671778265,,
NRG1,,0.04707154452200063,0.039813576898401266,0.05671100294321087,0.017768532901841903,0.0018915041767246783,-0.0382101233141675,-0.0026692004940875153,0.06333659134911424,-0.04007890851950525,-0.019701279638507263,-0.02606775288375486,-0.02922326137210169,-0.03836061408026574,0.10665520514169867,0.028704990461689932,0.1165518895021913,-0.061775698240675504,0.11555724019351601,0.08812797876996462
SPINK1,,0.002490958259977436,-0.03640726448828895,,-0.045108631676338606,0.02783867511222769,-0.01535179436428199,,,,,-0.07208658375669305,-0.01616268808132462,,0.16082802787406086,-0.03252652722318417,-0.06961155908561877,0.017535273597373946,-0.01611957931348466,-0.009492723893199644
EFEMP2,0.0026840009663263087,0.10376740936783319,0.004607674960973317,0.011271953647430725,0.03953858262156792,-0.033314882150942825,0.019486461660395644,0.11372228427890659,0.2702050329248556,0.07080656803893952,0.0329189487844006,-0.062214112136616005,0.09946417078870902,0.13508059479107365,0.00919758434830323,0.012827378241014716,0.04196764815058019,0.011512366147460627,-0.012940862809048756,0.2151018674505045
SELPLG,-0.017812148208807874,-0.013498060796867398,0.016125431163029533,0.07817893224128719,0.03439160285644805,-0.009948048189732056,-0.0465217257808253,0.005520496581390169,0.09584615402485931,0.03581035541309783,0.049340462964106956,0.031218856237268458,-0.0687002956196483,0.038434159397389374,0.1583972720408328,0.19563580171813935,0.13770660444339763,0.012730172714567303,0.12762426695835208,0.014874000080579462
GDF6,,0.023996882767794426,0.0048623755868554275,,0.08202205796537418,0.0020915229004338574,,0.08114594536735963,0.013114795505276462,,,,,,,-0.027713548781282727,0.021669773956360782,0.030982404223786345,,
HLA-E,-0.029114824815448425,-0.1374416380149625,0.026854109082052866,0.03298115768149837,0.09136553970081879,-0.03922129895870175,-0.05084748433679119,0.06599609845871253,0.27210940080395907,-0.03785746107040721,0.012838119279212305,-0.02849066374980019,-0.008338854504833534,0.054845776776072705,0.02128272104669357,-0.0025884007623824205,-0.1056196278397956,-0.09057367347073798,-0.07322524273003664,-0.041281081546838946
PTN,0.03439718050867577,0.14591683553031026,0.1292424797312528,0.07207846866015656,0.13051092410636048,0.03467547125289737,0.09655798999804037,0.24712277582856126,0.2503293976524817,0.13162236830264795,0.10196939322366577,0.09764138397582298,0.16145129540391603,0.07744447503229056,0.2235722512604171,0.1334529285020825,0.1660842119956039,0.029516170454867527,0.2149360096016346,0.27374661798084304
CD274,0.012907647771497914,-0.009818521086197638,-0.021813646265449176,0.012676676961164705,0.005553194051033792,0.05900767478783844,0.004972287705448759,-0.01576120069815754,0.1309394709554878,0.08512218996424183,-0.010841893608790464,-0.06374957830395653,0.015921297667855345,-0.004488115261805806,0.03100937496861259,0.12654709683718604,0.025866936236129626,-0.004998417046943271,0.027761500503476887,0.10881085164156587
FGF10,,,,,,,,,,,-0.04292746963321707,,,,,,,,,
CD14,0.007433741415767059,-0.03571772050430701,0.07846521531360363,-0.018851987595816414,0.09593017488640336,-0.08770288919789933,0.03097149536962628,0.11452591846418284,0.2676095419317928,0.046154693016722696,0.05181958861259592,0.04392747292652401,0.0809755557139152,0.004208087631581191,0.07352404408027344,0.06601529460659424,0.039067797630929144,-0.08688775493682827,0.023304986185240503,0.13436243542170437
SFTPD,,0.0434854631891554,0.04616071942188303,0.02344895310851946,,,-0.04080559818373098,-0.013891362298099053,,-0.04073305058926555,0.019560087800493318,,-0.030008321544293278,-0.03126715733635077,0.10250436981669378,0.10404907245265936,0.1430412668081482,-0.042137117348716426,0.07997430488549198,-0.03490507878497714
SLIT1,0.0747447684776678,0.03197334278516514,0.009325296094634596,0.009285507013691217,0.09892449423988361,0.0628892030768116,-0.008782513857921373,0.037702674116835734,0.15960055901185038,0.021477841466180488,-0.021961358894874355,0.007095767893440626,-0.013847357808303193,0.04433539434640246,0.18951240824345947,0.09346604686399344,0.03746255021442241,0.02066229258365191,0.11255278016848888,0.03490927331603102
LPA,,,,,,,,-0.01769139319800448,,,,,,,,,,,,
CNTF,-0.019830561406084385,,,,,-0.034234639849973464,0.04597855471271859,,0.05435650924022552,0.01891748486498531,-0.030734467208258478,,-0.046782748536362925,,,,,-0.008932936730915435,,
BST1,0.05335846379516015,-0.008061504451713847,0.03786860863047147,-0.0014962819723832413,0.07166728156692463,0.07261456853793757,0.08059185078133947,-0.015983042474771954,0.2538963280877472,-0.045731543646461065,0.02607215276250417,-0.005308905462462789,0.03793314115787677,0.031983140728471686,0.051533219766644656,0.08713892756720591,0.17941161343001916,-0.0656864891527414,0.1364689298601412,0.12554620739300756
AGTRAP,-0.012249825779554023,0.08328731587848148,0.08495927174224471,0.06391078127172058,-0.007289125750832657,0.03909171558707644,0.04792916285030699,0.10739342996506537,0.2771559078038839,-0.03721945789917977,-0.012288402117477816,0.05868388667974103,0.1070350028939149,0.018242651472225462,0.15294903121422634,0.10823060304489457,0.09194954508367834,-0.03576749899710589,0.07486908539320836,0.044088031311194084
LAMC1,0.05838879861114585,0.06932394340560968,-0.005730847184329088,-0.020928384993704755,-0.003204005781950061,0.03266952122734412,-0.005340615132415771,0.12297751778187724,0.23658237904288942,0.08605132122762316,0.013996373333453374,0.09094954833768554,0.05090685325445433,0.03081706170094418,0.03300791407478397,0.027392419680880235,-0.052051658205626246,-0.051489519151689575,-0.03681912385768843,0.11599465231455233
COL6A3,-0.001993512062254287,-0.009705076276471176,0.043286472747262446,0.0494115586926578,-0.008033777635691906,-0.034087488368993744,-0.023471652180001103,0.1163491331804212,0.11029228533244992,0.044626427454380786,-0.0019839422981279865,-0.11115838390141954,0.036479159118702115,0.0645435710830978,-0.016554661386096903,0.027796025492412016,0.021674387313722183,-0.02818208499735843,-0.08824895983337123,0.08431314204714992
FN1,-0.03243615794310235,0.05341398965675065,0.010602539356113732,0.06712118272580454,-0.042358632700967846,-0.08044410218097794,-0.07498797446252677,0.2123664154733762,0.26368952038113636,0.09136405573597159,0.038037784134260864,-0.13292851525758057,0.05825852198766484,0.03961003403340135,0.14417968811790943,-0.10315004234371884,-0.15667767370591382,-0.07889661718160648,-0.18267063486984458,-0.07529277853661114
MIF,0.005280889897977479,0.13097177763605972,-0.1141904677399158,-0.019465636860677794,-0.07938963681075367,0.02240710534392622,0.015438565620106424,0.11687342289867428,0.028021605395734735,-0.009553583827357782,0.019889529087393703,-0.1691583399270185,-0.06487971398258788,-0.06032738954370955,0.2549811371549388,-0.027536158416120643,0.00776207355614602,0.09149668834879698,0.15971617629542537,0.019137944048501485
JAG1,0.05394875975094104,0.09385761243190544,0.03977328488212248,0.1153254047122099,0.13355764283345356,0.0067069464343897335,0.00977768306119645,0.18699888908626025,0.14307610463585113,0.08619193981859681,0.02032443098842562,0.05331598636521026,0.1273173105555119,0.07933281536010907,0.06922106008047756,-0.023437330089051068,-0.10911999030026824,0.007208037515824977,-0.10838154136797347,0.029573368545573055
NID2,-0.041434115157884026,-0.016179990642557384,0.02333357119520673,7.906667928004082e-05,0.08269083975105172,-0.009942047910047203,0.04193359634013503,0.2633376120708357,0.1770331100457661,0.029562348269995646,0.010692635770092995,0.14137279316637982,-0.03958515137140282,-0.07154379182756192,0.10621658293365474,0.028631921822821847,0.1757310048375834,-0.06532410483730947,-0.03863261553120088,0.05108866409417979
EFNB1,0.021455164486653303,0.13998713077163655,0.0019708727713761234,0.039737340296227865,0.06978874480455577,0.01906478232287894,0.002316578936939451,0.16880742339440732,0.12965721342968245,0.021951533575675617,-0.00706399772287605,0.08879139487267575,0.049994184024004684,-0.018011692746125598,0.18832882754925148,0.04935666304682616,0.11515036572914587,-0.01570458530822561,0.11701286041110666,0.12747111794936766
COL4A2,0.018830099517585602,-0.035316791991261,0.03384508790512855,0.04272294771412932,0.08458475603519322,-0.10170703848241025,0.04437108996997806,0.17096191829048668,0.30012570150248075,0.14990579843729995,-0.015995360120119703,0.09727346991425287,0.05744527768083085,0.035796343155236665,0.03715565876084909,-0.026140240934373154,-0.002870381694244241,-0.04562655318454632,-0.13657297082200212,0.017057364454688886
SPP1,-0.0011991791198422016,-0.07145827217973312,-0.027134911436968914,-0.13871386906495337,0.07236732696704576,0.04796649185894157,0.005077891772922361,0.2159252401508146,0.302771774411788,-0.02295354682588826,0.025525311626213524,-0.1398084585054734,0.14110085993792087,-0.02929609364279465,-0.0924523790651934,-0.01618680686596786,-0.14923744573572764,0.0038868992757613656,-0.1061444451002614,0.14803329979189844
