,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
RGMA,-0.10104712559637498,0.04013855164937048,0.017000359114150307,-0.0045666150357421545,-0.028421947675697123,-0.11576355661898427,-0.24239337560061044,-0.36175676474752594,0.03501715757543299,-0.07966022254421211,-0.085194040719403,-0.08261872670902178,0.017397119444372656,0.19916654955200885,0.021886779554816983,0.2813154260823898,0.10678846003655701,0.013030364295478351
CLEC3A,,,,,,,,,,-0.05263476683264464,,,,,,,,
WNT16,0.008115510949291284,0.05699319792661168,-0.01712140623096632,-0.014301426312166712,-0.04272702118908317,0.1607671551516288,0.06047161904877974,-0.0693520536657172,0.06016464156426572,-0.040076491338200466,0.03537688165881481,,,,0.07547529029025876,0.002652017852727045,0.08063445605045136,
CX3CL1,0.05304955916671714,0.054494117635146826,0.04026836785899938,0.16458636907263707,-0.012692738095933468,0.03647659438629114,0.058322654129483224,0.047828675246982956,-0.06776044665261428,0.05270294957461598,0.28754548263607793,0.09984848728997187,0.10968952959821253,0.16959434298090206,0.1061703447889469,0.14705200583377834,-0.05066955296128578,0.14272597431727352
FGF1,0.08022355814919722,0.06807722256502295,0.04716224423765605,0.11525175797166974,-0.0017531321330306014,0.27042149793489695,0.032884781075336426,-0.20582309404032875,0.12647190106719391,-0.10331306643528768,-0.3634270515248284,0.02245720235656584,0.021583407223176025,0.11361972693970764,0.049838328211224775,-0.02014147973752093,-0.20845715201080445,-0.19251284607415733
ALOX5AP,-0.03918861121442214,0.028241330772324165,-0.03256307171530662,0.07501776545180423,0.008217746186048354,-0.18002563444347622,-0.06567475902268978,-0.4643256488063551,0.07960325975966409,-0.07793354083064706,-0.36979144834510214,0.0004815636079672441,0.24930162866695438,-0.011836245084522128,-0.048139813442595596,0.058639350213593525,0.15932185808172236,-0.14963250593921512
IL1RN,-0.03865673814626618,-0.08156946416638583,0.0014700448037140792,0.020860743637672336,0.010452748066424085,-0.11964555257911928,-0.0518086845008733,-0.05717415573145675,-0.08123070502774704,,-0.09194139001721373,-0.03793624042434297,,-0.06583546356077698,,-0.045415503643194695,0.030128866830230385,
FGF23,,,,,,,,,,,,,,,,,,0.013845205133209802
NPW,0.37918911585211895,,,-0.01127098959614883,-0.012549136516539428,0.15286552507904247,-0.012376304519452921,,0.017116465221769333,,,-0.023734422262399853,-0.04605024338448987,-0.050931168288721865,0.10502102903252263,0.1255630026623856,0.05458196757750331,0.05569170488965199
CXCL9,-0.011248116342896323,-0.04970103800585539,-0.014520958177033465,,0.014119280523674498,0.0540906430482131,,-0.06914884733802508,-0.05278461914028407,-0.03927274966154979,-0.055503420700620476,,0.12230086528631166,,0.05123978426134238,0.10511698600299112,-0.004565502806395498,
ANGPTL4,-0.28331649321232727,-0.10294822755343885,-0.014720143629278652,-0.1838794184348391,0.05215851186924324,-0.13343282361394304,-0.02314518718978608,0.02428310288476911,-0.023075764262660788,-0.045027516572988396,-0.09210523422911289,-0.11896490753484915,0.039821398315460395,-0.10946766782552159,-0.0782762151434531,0.028303694306670787,0.1455167890562525,-0.13598877639004692
UCN2,,,,-0.041201061695446836,-0.021470094986823937,,,-0.0605855508972638,0.001854131667968825,,,,,-0.0863023606894738,,,,
OBP2A,,,,,,,,,,,,,0.10223520379140268,0.08230616082628645,,-0.09313864488736093,,
COL4A3,-0.011952652021743915,0.07243296448374813,-0.0417222255461856,-0.004110968185483294,-0.020807294870973388,-0.16172838916784826,,,0.04506777782115204,-0.006822249849581793,,-0.0406455545742701,,,0.0421134102295312,-0.030289502703194963,-0.029834581966637113,
NRG3,0.17936720565159683,0.09309482448115837,-0.04795110521241543,0.13349527413738813,0.04310763452905048,0.18367469441969267,0.1613973881617618,0.27025149140000226,0.08246481713736004,0.08949685903063208,0.22311038189620847,0.022550293258455582,-0.006297929930990995,,0.026672870954314,0.1009027064719447,-0.028833957837834757,0.12464370575897292
IL23A,-0.029807963286843903,0.03711091220599441,-0.007879486079191774,-0.0366043388674486,0.0268160072662758,-0.04537699516241952,,0.014701075398141207,,,,-0.004464429018282717,-0.01432035246516202,0.009924015783118197,,0.09021335117419468,0.0104789504728904,
COLQ,0.04059286021442465,0.019977976725164142,0.00626437763838397,0.010560481069560566,-0.03254330713684767,-0.020008128932200508,-0.015707664046350787,-0.052759473913367105,0.002326285649864218,-0.0704322755955621,0.08806217850174337,0.0393183592934757,0.08264003401387046,0.013731490701058918,-0.010058868617642595,0.10985428281403845,0.10882457988891271,-0.03388370443153306
SCGB1A1,,,0.05574658846575966,,,,,,,,,,,,,,,
TNFSF12,-0.023755934949125368,0.022934337334454873,-0.010891674629354134,0.025487147457493118,-0.008858869943868938,0.0389704437530939,0.017628839503281795,-0.20495060022885336,0.018434957604416446,-0.02522774974223724,-0.020400681257872567,0.08413932459783813,0.07904220840701247,-0.06054437599732764,0.04568486589400854,0.02539601317029365,0.03908305114918111,0.0470877114388713
DKK2,0.029153124908466017,-0.03531315835548054,-0.020388285264488246,,0.00502745217454985,0.05674837279687385,0.012136915937398818,0.19386413971013228,0.03245456747467924,0.020543851821112444,0.05364841521110517,,,,,-0.05158000588663789,0.00551887905555688,
FYN,-0.05049595842767709,0.030917718876997048,0.01926068804628966,0.1668416924231662,-0.055678954978712225,0.04134714847497897,-0.2701374874489574,-0.3012594694961238,-0.008477200781960926,0.003828334092008006,-0.009474057807511923,-0.021953058317259667,0.13334907562635753,0.09749959191588402,0.02887929299133092,0.10550577051844881,0.027498176159609082,0.03060188588997953
ACE,0.03723222988997005,0.025454451775560594,-0.02326990964936129,0.052778615105322245,-0.009526892616694142,0.02001969170049109,-0.091626391237269,-0.17452566583166138,-0.05016025646339019,0.06357322480719638,0.14500776054497339,0.10000879098887411,0.04214298893596376,-0.004778868165247051,0.0010637475323400588,-0.01026733090117808,-0.07458549980637584,0.1355334975272507
IL18,0.022212469289817478,0.020045454243953976,0.024099355778030556,0.23403916648125395,0.03466209250537226,0.03729960340505323,-0.09344380969709944,-0.35036970431250153,0.07045704738977762,-0.02901469053870809,-0.26365112230644683,0.052695543329610496,0.1122483546416047,0.10621142808908367,-0.046534734236297344,0.037473434081759134,-0.008104529546416423,-0.029467437326057246
PPBP,,,,,,-0.037441262172810075,,,,,,,,,-0.026542349297009073,,-0.034958449888218175,
CCL27,-0.05892969904194644,0.05811234219610191,,-0.04744561300861749,0.042412471921008346,0.057099430199011134,,-0.03409097647834208,-0.026144846053095736,0.03964165933804012,-0.06795261461470822,0.019451063364904524,0.09143620592190851,0.05848629643283335,-0.02849669763249981,0.06587206381677314,0.08328957118577117,
SERPING1,0.0008322163428375007,0.02605365332299355,0.022134118328268934,0.07437832673988892,-0.012264894369213113,-0.016196570948198746,0.02204707621776784,-0.3953881085357092,0.020565055455660848,-0.13737490565005692,-0.26338111056316993,0.11748593549094218,0.13826474306823128,0.11329845044101877,0.05463449941548807,0.04460804615485937,0.1711534222456394,0.08815632571611648
AZGP1,-0.08783660937350418,0.052898334642393824,-0.011779855870401992,0.02464149307229379,0.0007703230839316172,-0.24101829348700934,-0.26352100441505416,-0.051307779233385385,-0.10670877599703228,-0.05371443702077678,-0.06154337508735602,-0.07652719610986577,0.13437890769862582,0.01705466062810738,0.11626686511767347,0.17422957146640086,0.1255829750081232,-0.009966592712202963
INHA,0.014142048236062259,-0.008984171185390948,0.0488783723823816,0.01543548535329894,0.005973233091149159,0.025453280369156138,-0.034480239380937555,-0.06961841283683301,-0.01700011878525135,0.02741934533939892,0.10155314718748214,-0.04116840170293524,,0.0036073226580914577,-0.023053995010540174,0.10248117269294396,0.04137529742021749,-0.04302964732964246
SEMA3G,0.059393887443811466,0.01834788887860432,0.02901916929462739,,0.0513602025092305,0.003904043100023443,-0.07452598939015988,0.03656083478736063,0.024163167942074158,0.06379813522060662,0.12944152937525127,0.00995315752274081,-0.013728320497747831,0.06258082692320627,-0.02126908012921277,-0.05064962601580456,-0.009391513751633634,
COL6A1,-0.18930404670449444,0.02269088315384874,0.01528852580368798,-0.14569046414339817,0.019795935476092066,-0.17044119151838844,-0.17936651997107417,-0.4001374095890657,-0.169703051784636,-0.09014077177404568,0.027338729978339305,-0.07707014247373296,0.12613962995015582,-0.10040121763704594,0.09769046957598582,-0.16336829395064098,0.1886320457757053,0.05900167991566624
FGF17,0.1902522332247637,0.05439323074359874,-0.01905343305228812,-0.043657251974088866,-0.0033441372139188562,0.16061382976409083,0.02926864002970848,0.10599602014407483,0.04263764716031237,0.033649656427570854,0.14502836198221314,-0.01955909161810685,,,,-0.022688560000968118,0.08159374663452068,0.08418244788123051
TNFSF8,-0.008386697026443029,,0.05970144291846332,,0.03961778574428352,-0.037441252467807225,,-0.057174156219890485,0.03953489134715263,,,,0.004532322840934827,0.10270986796323751,-0.020642320081462297,-0.004842547243109415,0.07539072785724872,
FGF20,,0.0399765407312252,0.036738036617480915,,-0.04991983428238757,0.034409154278079584,0.01600847985170906,-0.056640163796512134,0.06264297210050328,0.02493397772223284,-0.019304280289708178,-0.03818692348734003,-0.01468139468344612,,-0.011428307510929662,0.02038221063418098,0.03132532610715229,
ICAM3,-0.14856624960875722,0.01936759961501198,0.009859310801859335,-0.023258971968463386,0.03577495579558045,-0.00813982954432802,-0.03787848016570166,-0.10709200852138175,0.09749426792587192,-0.01895210571583512,-0.06357070125630765,0.008192465307276627,0.17032111732296618,0.07145646608682305,-0.003215512668986193,0.07260377897502907,0.19355144445514133,-0.0020970531987039615
LAMA4,-0.1261104257822329,0.11031277981241867,0.019743476853778055,0.03675881662553812,-0.021434617771644,-0.018298070222335053,-0.08249268550108341,-0.36714356952550115,-0.08868318485043863,-0.03393919655193696,-0.012440987090956156,0.03752110942548342,0.035289414937689584,0.1725378532532568,0.08309427984731656,-0.04586145932531706,0.12741826503049283,0.08702235453466779
INHBE,-0.04012207462171911,,,,,,,,,,,,,,,,,
DLL4,0.03634231515585531,0.06667038393191954,-0.007415071567970622,0.0411779170827983,0.052771778064068624,0.06202556074644535,-0.053848454056364035,-0.21669758483011278,-0.007267724439425039,-0.03898169386356131,0.007658402123516636,-0.011242708103002335,0.04692029920985029,0.03613417007076756,0.04469448638646235,0.07271018922982521,0.0822690342537197,-0.030662431657287433
SEMA3A,0.013081447906838736,0.02619755059432277,-0.03175101656393864,0.12344443846445319,0.07286328653991486,0.029693413727940255,0.028705178920025064,-0.03573585775300515,-0.050922459681364836,-0.06409094460837977,0.12085051098197758,0.1125947749634534,0.28721344260188375,-0.07240058469278679,0.004635809766826771,0.06542684458317896,0.13743191778465083,0.042355441612779404
RLN2,,,-0.01811197951045193,-0.0015131124364441294,-0.027640023180063165,0.0042160494095472055,-0.0295072879093634,-0.03922164372386969,-0.0013309276924837082,-0.0002836341072499647,-0.018158809999326207,0.012485000321696318,,0.06610195491841506,-0.034370844330899986,0.017874317243058414,0.06476443171640382,
C5,0.00379893865298791,-0.009775075453012648,-0.0502026527508743,-0.014536346626439028,0.0331140412238404,-0.04884078763440248,-0.15679648307055866,-0.22979177255183625,-0.058362277110542274,0.03966909385325104,0.04430802730121241,-0.045345765033041226,-0.0039593386812289315,0.18013220864470406,0.023120633707730286,0.1667232329577695,0.15726485107744712,-0.009657304618233765
COMP,,,,,,,,,,,,,,,-0.02471973181204688,-0.029580026308424535,,
EDN2,0.15354719103643624,-0.05136759494318784,,,,0.005823050958870864,,-0.0781429204512857,-0.03187225501868681,,,-0.04441293584312196,,,,,,
C1QA,0.08237430776098839,0.04520304561489215,0.05883749586917993,0.20671049533407215,-0.08317577532636611,-0.019802117508195223,-0.1612778230821241,-0.4212867901493451,0.03339916423409362,-0.035577528932149875,-0.41135930623992806,-0.027113520410732266,0.1651340494063834,0.04599324414386943,0.030969960371657695,-0.23934679483176058,-0.04993051467394343,-0.2739949208707621
UTS2B,0.05509993794395791,-0.01140135019291151,0.04236262882601118,,0.0045213917949874505,-0.022706040812008513,0.000927124784000151,,0.007511138877107431,-0.050846259772703704,,,,,,0.03702274018597487,,
COL9A3,-0.06412719081767834,0.00870502233205552,0.026832710086566715,0.1400710450008519,0.0004116310420148809,0.026975752299174975,-0.26918551188945933,-0.357778458907302,-0.08544206295756283,-0.08008100830813164,-0.18417799332494353,-0.08281053272253933,-0.01117253053333477,0.27136828334150453,0.005316038486592265,0.1967419353566591,0.02557469945376226,-0.14769371735777356
DLK1,,,,,0.012048261671916307,0.12417656955529356,0.15894968224444145,,0.1028833829959058,,,,0.26552241830084233,0.042497585168472546,,,0.0025770043421948817,
HGF,0.12638873755479293,0.004553499895567022,0.04299975007798093,0.05667189719415201,-0.0407861550349233,-0.004290997511167356,0.07255366248794629,0.17241680447510738,0.09026670308845118,-0.022228749598962386,-0.03734155361929871,-0.020756447016259137,-0.009698725114718471,0.08148530622485109,0.03992440794644894,0.05393242142586585,-0.00412141218338707,0.05447983861763911
P4HB,-0.23763318036677844,-0.04532431896183797,-0.038446434687861,-0.16344117029301974,-0.005632476511114475,-0.2196560899924458,-0.22560265024597986,-0.3937725990573819,-0.21521751283583118,-0.03786359535701758,-0.14728182191099518,-0.04129768750885105,0.015189026636526961,0.11432485457933317,0.10187439731632371,-0.1285528964494828,0.08071590730987177,-0.0707819374665342
ADCYAP1,,0.03481890230772899,0.050761218591259274,0.16569549913251597,0.03610485216835627,0.13102357901825587,0.13598142301023997,0.21496295186108597,0.08564199727753533,0.06708880962391746,0.14186770260478357,0.1386863058703976,-0.006971087902915224,,-0.029106241081178,0.030575089914095785,-0.02569470130602601,0.15853919008111414
GREM1,0.14145417786689923,-0.03293787756073039,0.037766778305134745,,-0.02388964520973622,0.20414668555640295,-0.10275623142848049,-0.0960078586320078,-0.048726652690114405,-0.03160974689932502,-0.3396181554583142,0.0005977954553192614,0.09134570565491679,0.040324633967102445,-0.07146093428038425,0.00838569937870818,-0.006672153392316526,-0.10348542027394025
EGF,-0.06513987159135895,0.10621842738408677,-0.02386646275301697,,-0.04364335482772791,0.003164159413890236,-0.06423831825741008,-0.09298519294852593,0.01264899931727286,0.09107623263571064,-0.07979673343108662,-0.05578756462636493,-0.024083024524985733,-0.021460085155377437,-0.021835198756705542,0.16130851780107908,0.07897775779767233,-0.04232564528448648
VEGFB,-0.1877451604854813,-0.07088624261810442,-0.08378856211781961,-0.048724173899377304,-0.0241824359106265,-0.12207581974710753,-0.14350668610029685,-0.2595821379238195,-0.11087149411884821,-0.01130861699453508,-0.1643026307161522,-0.05921082504975667,-0.02393507809173015,0.009517048549541673,0.06885457313715747,0.0374110953293756,0.0629367733196355,0.03116241270155345
FARP2,-0.06463781616882099,0.031098284631272868,-0.022272531593407308,0.026327574593208967,0.01631007270116495,-0.07297273072532023,-0.15463519687368008,-0.20519560384054805,0.0320352198090857,0.012425812279767245,-0.030480563001330896,-0.014229093766226494,0.07882586983343327,-0.03658669269671874,-0.021256947915728668,0.1364002824611325,0.11421638444079844,-0.0006981152199338013
BMP3,,,,,,,0.028411902579367026,,,-0.051284270463012774,-0.030602216156163632,,,,,,,
IHH,,,,,,,,,,-0.0018838526486033404,,,,,,,,
LAMA2,-0.04086675724860716,-0.0022538258233581704,-0.05649612053663322,0.11154810088045822,0.028174131889465784,0.033290841981660935,-0.051942658308490076,-0.2593119469411759,0.005427188128171237,-0.0004011530060656071,-0.04197049330947579,0.030553780233428304,0.0739465513058961,0.031137109400023143,-0.007029617116045532,-0.13685494992999528,0.04648717288944496,0.03995455157372561
SERPINC1,,,,,,,,,-0.03149466586481037,,,,,,,,,
NRG1,0.11184682825016325,0.0677105309815591,0.005217703181661202,0.007377452848446093,0.04772059098024143,0.004057197052660751,-0.010181200339369116,0.05311312627637531,0.03743107652138192,-0.03857096278585414,0.18684791127517322,0.03971332298967744,0.13306791922480368,0.009844295989130294,,0.20009793663544423,0.13601696595032176,
SPINK1,-0.06631373088032246,-0.05339420866890607,,-0.06373466947956526,0.0347792745732894,-0.05496054523718453,,,,,,-0.03639003365285879,,,,0.033760274636681104,-0.0015085434916622057,
EFEMP2,-0.0761673081046244,-0.010185047636759663,-0.020518168254620238,0.007625505009370194,-0.014041783513301157,-0.1409492445211885,-0.1528667616394747,-0.3393883890920468,-0.10335847413892747,0.009881289355942754,-0.1306197150831443,-0.07324166614490482,0.04745327716354538,-0.044822921358077306,0.08745985542989643,0.01759969859059812,0.19403005877498702,-0.054981596979789917
SELPLG,0.051596037308066285,0.026140700079522745,0.0034574798211459016,0.07903051112705488,0.025373330390046453,0.0914988828389231,0.058531490696954534,-0.16527660045876968,0.09776498842761121,-0.03478078171275228,-0.20050450483737142,0.05842915876007362,0.054318682926755735,0.06875346502846111,0.0262332693096242,0.047206626591255435,0.05415870259782011,-0.05891352156687565
GDF6,-0.04788858065708702,-0.00022791326854609186,,0.09760743012592571,0.04943827356117931,,-0.03871226948382684,-0.024175272485321524,,,,,,,,,,
HLA-E,0.10407232756199085,-0.016860194574670626,-0.0381973469888028,0.1581334368759274,-0.008288620403566904,0.054492149162285466,-0.1586636618561479,-0.4608979009444721,-0.08062133720856099,-0.1343373330594418,-0.38792226159344434,-0.058569670913264676,-0.004891531100548586,0.04629520499818684,0.013266166650314626,-0.2486384206857554,-0.1368082943870778,-0.1913118360271019
PTN,-0.07963315926649624,0.07477957381919842,-0.0023062557564624783,0.1602051923584218,-0.041315428299335016,-0.04946266878545453,-0.35223520660547936,-0.4804947090755125,-0.19650901288930545,-0.08028006361864969,-0.13090153164128998,-0.0940956497937966,0.2516390936211407,0.22726110542581932,0.12728405666281953,0.4238041503260788,0.2604802498763404,0.01890081755149835
CD274,-0.02610019637641449,-0.004075231951918261,-0.04989980331208797,-0.057547661256927694,0.06825525830748436,0.02091004433565697,0.04843692626539264,-0.09794474222853232,-0.0781866161250008,-0.021193265603394667,0.11494811911222284,-0.0037262004612491615,0.17724598126257504,0.04422617361604527,0.01803187521828342,0.08275343889964577,0.22609489008174788,
FGF10,,,,,,,,,,0.03323198981712394,,,,0.05589348431467395,,,,
CD14,-0.06766401126229363,0.0397125925910603,0.010622353055836269,0.1832813232307577,-0.07078726499973147,-0.23593643727365607,-0.19727809164229934,-0.32703265042490587,-0.03043434508287921,0.0024794670899734,-0.3331294894412322,-0.06450436088197417,0.18262244192938384,-0.012382846794196066,0.029512429954964108,-0.07590371164262426,0.11167283919504746,-0.2067045549844764
SFTPD,-0.04045557212554288,-0.014624759895029727,-0.017303647216505433,,,0.10507163992048661,0.07507532504921192,,-0.01937155263746963,0.046689561566906373,,0.07156285038967805,-0.071629127433269,0.10675942694657783,0.05085937562143275,0.09987087833837119,0.04436621566998012,-0.01684805845124186
SLIT1,0.16359202853273067,0.03600489914776018,-0.04448754879497439,0.1559941846096507,-0.020312087195211766,-0.013476543285879466,-0.05819807754096356,-0.18974427535139554,0.032234632211248615,0.08419018101469565,0.3317559836653679,0.03397775548578772,0.09901558106052288,0.19545627683465816,0.001244538522012146,0.19345516212937677,-0.15064622947484765,0.1427565745990487
LPA,,,,,,,0.059959314974115475,,,,,,,,,,,
CNTF,,,,,-0.007934072629302279,-0.037441255885060885,,-0.0720269603799807,-0.04282763795406685,-0.01204422690596264,-0.07745407310679742,0.010517075501369181,,,-0.021269088522126445,,,-0.060590096653346234
BST1,-0.010342342544188338,0.023014734412647994,-0.009034121994785262,0.03243628844076049,0.010532965042224788,0.007093522930123763,0.022936136097948687,-0.2923213595964696,-0.04595264486486803,-0.03886360830692673,-0.07301907723660901,-0.012591354896783735,0.06624044543354107,0.13906710181530296,0.027970254152667292,0.20720148283637704,0.08866818806148971,-0.062368707368472893
AGTRAP,0.010340184302565607,0.0046638448324708886,-0.04180346470213049,0.01130181106166677,0.02813423901219839,-0.08378604771682932,-0.10109746963605809,-0.362069271860092,-0.007724015570192704,-0.07220121955763897,-0.2125075940761198,0.00206174633383201,0.11811472143585025,0.06776157050726826,0.08446665244331006,0.07664185904034296,0.07729220656964172,-0.13195719617754478
LAMC1,-0.13384031918984463,0.05856293347538391,-0.004760385734187343,-0.0774470857511759,0.06380809449478708,-0.023276228859270415,-0.16762874873144687,-0.34194831309173856,-0.15916039701974258,0.009702574464606569,-0.04280019403697135,-0.0580225788652721,0.02681783652161422,0.06006645549346385,0.05405873109480115,-0.11461976711410725,0.11434439194008232,0.07194187791896269
COL6A3,-0.06620321852476427,0.017216568514630822,-0.013435113153099764,-0.07380549786513994,0.019205955280504724,0.041695069845248525,-0.0499413397328515,0.042584600842608435,-0.05625802639362591,-0.033810375895311134,-0.08773959864340351,0.03629495342692908,0.13375242038696858,0.012766785122658287,0.04678923952076206,-0.16370645552023133,0.1151445224580746,0.23706892962214107
FN1,-0.27415715046444145,0.03625951664616833,0.04721130859615925,-0.11292164618513358,-0.0027373288602529694,-0.21049402323313673,-0.1504507852190885,-0.3258484689302087,-0.1035970990482559,-0.06072755988045885,-0.15209769683303667,-0.04805424969234616,0.005258051454795521,0.04517969653433703,0.061183484413934154,-0.19747518899363398,-0.0055753460637302235,-0.05428378176888342
MIF,-0.2940800121165808,-0.11525284671135845,-0.026274426441057427,-0.15701618831379982,0.05241314524594084,-0.04587721398842774,-0.045751257042003265,0.11051016898793861,-0.02600057474745752,0.09712639296021829,-0.09587465745512358,-0.0050903286283414196,-0.10926786705477108,-0.19294972976322258,0.013943454113836748,0.2809516155948138,0.13228843617100713,0.03701372235607674
JAG1,-0.12740489389742182,0.04974679990793737,-0.009812223035255821,-0.001186397483037505,0.06556268478130661,-0.07280113471853483,-0.12154072835534754,-0.3794121364236662,-0.1803136992092802,-0.03861703588061402,-0.043557776735760396,-0.05230614971286615,0.013752248595266643,-0.043166025125497505,0.10162694174648927,-0.10982195558150487,0.11990865628530294,-0.02343504776990472
NID2,0.026469570063842013,0.07602480872770628,-0.021457885737232982,0.12109625336977152,0.0587972548850488,-0.005148333361996784,-0.25871586220370074,-0.2455523390531885,-0.055571199556657805,-0.022772477303970497,-0.07776334653839197,0.08871517492012643,0.0891810226298938,0.033189556789655114,0.03936570987691428,-0.0993024608770391,0.05752311730542908,-0.02230223132880278
EFNB1,-0.016871932772215666,0.02457193263501401,-0.030168895604300312,0.11422285859389027,-0.00012574753107728916,0.00933970117667021,-0.131756667171508,-0.14545637123483787,-0.0876049438141099,-0.06385454482374822,0.04829447571311995,-0.033715637779570595,0.10009404866359593,0.03775366783678465,0.048323305604933975,0.20484870745160752,0.1445541729548987,0.041708593970499946
COL4A2,0.019080958495787084,0.05459458658186529,0.022655823175648966,0.007724299618607676,-0.004818667829872574,-0.05338256905622682,-0.1469796167255853,-0.3925552763650369,-0.16650299657541595,-0.05106449972820418,-0.09094858023766367,0.008480204483698071,-0.01498166125795787,0.04293619381542696,0.07288339036734166,-0.1886139068847547,-0.014337339560985997,0.016439724033082484
SPP1,-0.12637773057610852,-0.0036680316774124837,0.06261718117607804,0.20609742288385646,0.0035322657161093343,-0.2978007499971601,-0.4550628106006166,-0.5265341570012924,-0.15574195858626022,-0.1584822341658822,-0.45712484858353364,-0.08935333727007476,0.3295912858785326,-0.1402627782449528,0.02870501649409386,0.06393523522125914,0.2231537759848863,-0.25393793841645307
PODXL2,0.058243191714634504,-0.02813453517211253,-0.025965714385614985,0.15482558862877493,0.021611486378736004,0.06883370854171189,-0.12574930141282442,-0.011387721924329299,-0.019867861755863775,0.01216444993972778,0.2235747042367196,0.05734556492341651,0.03519912087781958,0.08746989619123464,0.01559446553327454,0.22948866321859682,0.016505348108342154,0.0716481059440678
IFNE,,,,,,,,,,-0.016706711199076983,,,,,,,,
FGF9,0.35086882700243993,0.056556189059892015,0.0299884277628843,0.11514151976204196,0.04409402192014294,0.3015737098725215,0.1312444296721029,0.2905966160140774,0.14424282998513965,0.012989872294587647,0.3124210357619823,0.08583149179078586,,,,0.007356792809890429,0.01369722777412136,0.10253870867943662
ITIH2,-0.037975348937060144,0.03841267128876249,,,0.010947851374901067,0.12920128486828553,0.045415628548169544,-0.05408944201065453,,0.042537923242499845,0.05059991237617338,0.03569813944737527,,,0.12520769594241207,-0.06878115967285905,0.0696524544361308,
ADAM10,-0.030491660885059016,0.0948834034036572,0.004549196662595365,0.1199899040564703,-0.04761744682114802,0.04870145089324406,0.002675437637885437,-0.24284785922286045,-0.07354808594554503,-0.0384628315231317,-0.12910577210807797,0.009670868381037727,0.15989540445424658,-0.04702422336856011,0.03210547473339339,0.003113541512519439,0.09987550310995136,-0.13332404883888008
CFH,-0.01610011849131746,0.081057068067199,-0.029649325303814315,0.1677509709781119,-0.0008594481558660072,0.17506407149073847,-0.027241062836041514,-0.25538231626894525,-0.07654522433963694,-0.052441976623529535,0.04152032719224399,0.020236101680218957,-0.005579525558947334,0.0007956729422806555,0.027984848137041187,-0.0841189162595684,0.04572911900289384,0.045083360836577456
COL4A5,-0.09233632117673217,0.03001057100172929,0.02387428459536221,0.15234669690824695,0.04008854435695807,-0.11008053646113337,-0.20877171004609316,-0.25360446215633825,-0.08896479033169157,-0.03262705787888801,-0.22832939930511328,-0.03940262896738926,0.018336694320010987,0.15052163865470483,0.028882446206326486,0.17969711359973883,0.08515453552293868,-0.17863943471968846
LTBP3,-0.17226879176340207,0.0015220632962335342,0.03193924205982787,-0.039825049429682985,-0.002133635738036882,-0.01923312075439836,-0.13011519816712772,-0.14853626388633015,-0.059577983631273666,-0.07057070868007742,0.03373095134007683,-0.0246963937327856,0.047352652756217715,-0.1596224263038418,0.060143749905688514,-0.045272330168385416,0.07526594122861564,-0.06366233146613329
GNB3,-0.04146312616398208,0.057785788595381055,-0.04102565456715642,0.05051795769611922,-0.017106779884617198,0.0024962820395471007,-0.1274241071939026,-0.09734921335632878,-0.013510943005577803,0.030188689487979432,0.10413963323622177,0.07797348706442096,0.09700200669563823,0.024633318948419285,0.07757255056190474,0.036910856126797856,0.0414934757488762,
COL6A2,-0.14644880062133794,-0.018004280133591965,0.0138992081068709,-0.1657209468323562,0.035529438690191185,0.10886026022365307,-0.06138470586778864,-0.2756190901431991,-0.12151640344069205,-0.07894493966031944,-0.11597048310077858,0.08821689064714197,0.11044046838216896,-0.06485576527204105,0.020337358718415754,-0.14017184181984813,0.15069036887070114,0.008333996775319827
PLG,,,,,,,,,,,,-0.05520358507394228,,,,,,
GDF9,-0.04635619214481581,-0.045155730382240154,-0.030187994663861035,-0.0364321771161384,0.013265204450638297,-0.0780685134373902,-0.05569139436663708,-0.1359999987052707,-0.03937885100228419,0.04364861185236565,,-0.00963845228156414,-0.026968997037466955,0.03823579057355256,-0.014107658791144248,0.08171821212906949,0.047119007965135275,0.06582527091743666
NCAM1,0.1511191033095019,0.04193143409910451,0.02792867833315745,0.09575271503657715,-0.1054401776625301,-0.010577370942670932,-0.13621202398638566,-0.044277291190233076,0.1081521456323084,0.00017812323129773604,-0.051090260766217685,-0.06116129197679681,-0.1163391096402304,0.14836490290346702,-0.07756421626952538,0.2071254437060419,-0.15972895593888128,-0.049053121340917466
APOC2,0.1798300699024176,-0.014724128292425413,0.03897857936765519,0.20731075973283494,-0.014587556714339676,-0.03745681624874492,-0.09925309458861434,-0.1696923448903284,0.03846818903448548,-0.03904232015995062,-0.26398487154753075,0.04058843249368694,0.21038279721065672,0.011602971791094055,-0.04355545254415432,0.15879743489378725,0.13316949094891617,0.016542937198804657
BST2,-0.1348292672882855,0.06265222630958352,0.03254353314407627,0.06305999071957931,-0.03249555673257504,-0.16308830352937545,-0.0676592736687822,-0.4121466921699797,-0.05651362218077858,-0.00951323659722581,-0.19184787473678536,-0.04496461371460178,0.021698661475525644,0.1607538349304684,0.07220082383021853,0.0942234883131001,0.18883684764116088,0.024593769779657056
