,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
WNT4,0.03588875102909628,-0.016039431726697053,,0.004738812173167507,-0.0018291775444237326,0.11313124520588953,0.009899696287075257,0.022488314532325145,-0.005719824194896831,-0.02587886508730265,-0.03222753525106029,0.04616239595385059,0.10271001212940406,0.07491111215881277,,-0.10240058934846387,0.060725769731380254
TNFSF4,-0.028150492103212462,-0.020090337312422102,0.010039439644397847,-0.04670613209045754,0.01677579584572008,-0.03191896765475833,0.008745236500773048,-0.023308439808108244,-0.057277387293259256,-0.00022183900539541636,0.04244816870817219,0.027875934458248486,0.02168273899046213,0.09908699416209825,,-0.1022497142998374,0.04098005625967179
NTN1,0.005837532859247695,0.05924542245567062,-0.0226938353930881,-0.08914556286682973,-0.10562237445818208,-0.12857982156197714,-0.07454213359198962,-0.011310505608389317,-0.05325767902964924,-0.07554916744497588,-4.7163713869040685e-05,0.0381612796073941,0.11097430759534539,-0.03476506958271878,0.026598843041939418,0.02506629832881039,-0.028771179932222564
CXCL12,0.031085867785696344,-0.0068184637831196805,-0.031071178473761746,0.19747935560441465,-0.0008909793417050985,-0.014045029539354778,0.054830508667839534,-0.04013648517882255,-0.10628107249103544,0.07024554324698777,0.10370783005189486,0.04131376363641211,0.0011118085408719372,-0.04269593403875154,0.02817883392098147,0.06693738634723713,-0.06616644240482004
GNRH1,0.03701270497562888,0.03774244706078284,-0.0015927430488934305,-0.022407836978574652,-0.04638704342294798,-0.04936500722458516,-0.014801818735697811,-0.009329977104380395,-0.054721812207621685,-0.07556496017143419,0.10733560064324103,-0.03723388203333874,0.051761903320528796,-0.029499053490518585,,0.004084549363045801,
FGF8,,,,,0.009114403178753566,,,,,,,0.04149908503089,0.05082388579370078,0.0045427585788451194,,,
RIMS1,-0.007424279102909726,0.0176055159784581,-0.019686709526481442,0.05357764637934317,0.05501678940117373,0.0557010833110269,0.0660581001699306,0.021075679919083594,0.258389007854904,0.28859613621422514,0.05112153297552979,0.11443277682292506,0.13539963066289745,0.0973864596086497,-0.015985002967351385,0.13495679558931728,0.1416357598039394
FGF14,-0.0010077430878798117,-0.01686443740472025,0.024649035824672632,0.037913282983841994,-0.018143859531814684,-0.015145512247473394,0.07544030825699223,0.05322569150593592,0.2295400557932021,0.25762509745200174,-0.04033000381337731,0.09103610247394311,0.03678354178561102,0.05096084614367042,0.060542784772659605,0.026744963441751115,0.27175903843762594
IGF1,0.014721000151582632,0.019863213335370798,-0.013602917537725997,0.07154473830243585,0.015081336364406775,0.02085576876324832,0.11539094814629046,0.009003171385764746,-0.07471376620686243,0.053484505896984336,0.0367157788806928,0.05648251976462407,0.11519076473489971,0.05818982788763895,-0.014909797721984785,-0.03660108482093707,0.12726914621749172
TNFSF10,0.006188752757840261,0.01803441607831606,0.007123548877584236,0.06678086329740178,0.06268905410982084,-0.040849664572563685,0.022565585434682817,-0.021484066022966257,-0.03267240981835322,0.006331271487998898,-0.005697873989160777,0.05671303216716144,0.06384920215077611,-0.012403595390424902,-0.04231067176667464,0.01763748238968304,0.06280021379160149
GDF5,0.01660450927819418,,,0.008932430148334137,0.007576275862106796,-0.03125690458467141,,0.012001345504939065,0.02566163034803517,0.05397325650453051,,0.033384353645955135,0.07644926864077738,0.04667453681797365,,0.06704165080824072,
CHAD,,,,0.014442975371623465,-0.008059702880884173,,,0.04853591261953336,,,,0.14405193051413115,0.0303258052458412,-0.03622933413084139,-0.04765703806407509,,-0.021516325866220442
RGMA,-0.006528055875753528,0.019778452260445046,-0.07257185171664828,-0.06965549150140968,-0.02389554401852392,-0.12522691532744343,0.04621102014771666,0.009738623068900314,-0.0010672522381677807,-0.17403309406062134,-0.06062483158347724,0.11046581720059369,0.1381187558921795,0.0018999049049159265,0.08815843187211672,0.0905757593417767,-0.021276689713751313
CLEC3A,,,,,,,,0.017990501759386626,,,,,,,,,
WNT16,0.006027797200772113,0.039495184985523075,-0.02452010632832143,0.16994199477035227,-0.04888068125607642,-0.014376741360726813,0.041522070440159445,0.0007804233300429017,0.2236256293425434,,,,,-0.029533915717327438,,0.051714357417315455,
CX3CL1,0.04807378962781649,-0.015228767538569813,0.01356656650196274,0.0328376469641446,0.0680358815902483,0.028970035138391182,0.02529355267850786,0.09386351654891628,0.19958027785743446,0.11705470184067505,-0.06444990827807637,0.08265950589972285,0.05437623656899881,0.024734608898794863,0.015801911171567495,0.029265523135465682,0.11142948370879682
FGF1,0.026603763054556636,-0.02597575097060645,-0.05778937225253954,0.09644415662537795,-0.019686965719213294,-0.06458070276717637,0.09354885652523673,-0.049923735733551314,-0.24858803090505782,0.035041331080088084,0.11085157453453816,0.03927930527342029,0.1375510955437529,-0.07462863992842418,-0.1704575505598187,0.22969405362164882,-0.22065432044077
ALOX5AP,-0.024780747520032592,0.027119979780176186,0.03563228292949085,-0.07708361784604198,-0.01651654260078583,-0.13711154184604124,0.03064874470560099,-0.020091370809576514,-0.28910363132582856,-0.07419380278273248,0.04836569432235813,-0.005787270509326469,-0.12122384386367424,0.05567251027497453,0.0430722007290085,-0.14173814933143997,-0.05663481724074466
IL1RN,-0.06525918177972738,-0.026831411671138155,0.09534361885336153,-0.058154614604385646,-0.021149894394260602,-0.01801314538018624,-0.05769438084659992,,-0.09733987972193409,-0.028082668255119674,,-0.030551078955991944,-0.05968982886436046,0.012533908029170369,0.09621991873189707,-0.05998695911915861,
PCSK9,,,,,,,,,,,,0.027913504744234825,0.023427046374167343,-0.01729094500400031,,,
FGF23,,,,,,,,,,,,,,,,,-0.04119675854678423
NPW,,,0.015565363331577393,0.059486892547187246,0.013724272215008462,,0.033218670054076145,,,0.03415332276973267,0.07936346690358838,-0.014381271827030888,-0.04966550109059656,0.0954645268867461,,-0.025797535833296324,-0.03105942896082318
CXCL9,0.009120669423045596,-0.019731521366623424,0.0002455322122636903,0.051063933917758396,,-0.021785861531958533,-0.010687369256260964,-0.020842177461005595,-0.04926722439885607,,0.029764436261250086,,,,,0.05654482436108486,
ANGPTL4,-0.1010327119213189,0.09254775733901227,0.06260472074038641,-0.03913858931592254,0.027610753189736863,0.017572776007171786,0.04567047210185367,-0.025212119703419893,-0.08100598215793278,-0.1467461066135163,0.07502709143320979,-0.10069376970160568,-0.24002240163292418,-0.0027567253903756413,-0.05508708583047253,-0.19363309584965632,-0.0274871581031899
UCN2,,,-0.012321219624142494,,,-0.019087930941683175,-0.009689972502590394,,,,,-0.0008460544456686831,-0.055134168701732385,0.024182699401207965,,,
OBP2A,,,,,,,,,,,-0.008372857292283249,,,,,,
COL4A3,-0.002015081533684707,-0.007650617063770327,-0.02059006019476467,-0.07892802206754662,,,-0.009436035016022248,-0.002273481876519849,,-0.035415666186969307,,,0.0014866174400240593,-0.018546246854869716,,-0.01616970816499067,
NRG3,0.0554602117284847,-0.034880613419145085,0.010776830706662625,0.12794851792309558,0.032031681254405336,0.09347742582444334,0.04635181285895356,0.010723168299600249,0.1959798445516723,0.24428015979791948,0.09184547468780296,0.08260916646384182,0.1518954698272882,0.07301608981066313,-0.004079297299256777,0.13694572628684942,0.12488706279713778
IL23A,0.010334821664610623,-0.01661289657857206,0.06897043349064826,0.01484996119837595,,-0.023351038705483794,,,,-0.04308923038374287,-0.029023380631710723,0.036375538636899116,0.007455319741835643,,,0.023729129466170472,
COLQ,-0.06043587532205349,0.08868419657136789,-0.0017457124668530395,-0.0051263203622553,0.052520351817855936,-0.052977051936251275,-0.021699111844082988,-0.001850181095684387,0.029075761369577714,0.011400287757647846,-0.03611432467323879,0.08959951776336217,0.14789729191332865,0.02015487856164573,,-0.02971432788526804,0.11572855721754632
SCGB1A1,,-0.01263828479012709,,,,,,,,,,,0.006166446068617989,0.003108262584116201,,,
TNFSF12,0.030660721595280667,0.005931110569330198,-0.014872566749678615,-0.05263006790931726,0.06431676998030003,-0.06270724224390116,0.006799224723754788,0.0333222986577234,-0.009865401649354765,0.09605295424863519,-0.05401111114837508,0.0566085505870128,-0.012698862295153894,0.02747210098116547,-0.018540528413075616,0.10060163812519475,0.11064265222407535
DKK2,0.044119760112929056,0.07309021898759384,-0.01250286686492453,-0.021782070007149514,0.04268689969814931,0.04764275491211286,0.055901984646455384,-0.0223541738258011,0.10635150513753219,,,0.021926763299280998,,-0.033756355477649415,-0.00829213008019254,0.013393925130680542,
FYN,0.04252017257318658,0.015059791288211598,-0.05482684782616875,-0.020424506879238826,-0.15305901357896173,-0.0998722777546535,-0.08183760961940517,0.04294135933307657,-0.030040399313146112,-0.08813330985359089,-0.05688265021861526,0.11605551305053818,0.2351226912650856,-0.05732003387524102,-0.04870141656204089,0.059730367304570334,-0.012033647979894601
ACE,0.08242171613939629,0.10748580523361481,-0.05949221026458585,0.010929891225003938,-0.023952467270152482,-0.07200503181429338,-0.051392155580792784,0.09033885642344007,-0.012350590775221163,0.04160816410600168,0.13314783720287637,0.04305197466836784,0.16358181011666786,-0.023176774128047844,,0.08582124209875111,-0.04119683878171473
IL18,-0.01991962074516663,0.027819852984119035,-0.029957756025487597,-0.0031626305537927556,-0.10081131135058903,-0.11871111468703459,0.014641874567477354,-0.028513594465578475,-0.13330934425107144,-0.03281268478321848,0.028180619099207826,0.12677734260896042,0.12152962880841173,0.029176054639683223,0.04678335990062022,0.08536648521914268,-0.016249039636987723
PPBP,,,,-0.02062011794355455,,,,,,,,-0.046455624985334454,-0.059526183396369496,,,0.0018257186083409222,
CCL27,-0.021001530688369865,,-0.02902857289569287,-0.013885934807959145,,-0.028657483009910088,-0.024090611854589914,-0.025621310274840537,-0.01866084464865685,-0.02949387108266211,-0.029023379869750465,0.031993031305922175,0.017740907319258457,0.028223572256344347,,-0.03616347704261195,
SERPING1,-0.052486532445728915,-0.056751086203053636,-0.02737503291292802,-0.04358336657749011,0.04714608515692418,-0.08568476432305817,0.07927474971683757,-0.034929441897292725,-0.1755290158746305,0.05054565611210406,0.10884536480725532,0.04965924224469603,-0.05886119342225991,-0.1141215828222993,0.07517328223258266,0.014493417434467512,0.0981362119684644
AZGP1,-0.004134654397320437,0.04130872065927436,0.07522952965292595,-0.13077105414256163,-0.03487563720153924,0.023272938863463957,-0.042768446966621534,0.014348209141512221,-0.06471846272910269,-0.12153193190289296,-0.025986529535124297,0.032768258944845446,-0.03583698545762225,0.02351123722008409,-0.03861430341421608,-0.077324502260858,0.04168390747248208
INHA,0.029390135463803136,-0.019366753145851075,0.019957393483925986,-0.018130560248809054,0.02270263509081658,-0.01673241645014057,-0.03618294811801095,-0.023411164733221246,0.03394188554415216,-0.0608396728032835,,0.05575494498656513,0.03936454201264746,0.036040397516120225,,0.015491290432326239,0.09634135256422968
SEMA3G,0.017344658566112125,-0.021784276728197705,-0.02322866108477197,0.005169051223860745,0.1320982175729053,0.030812698633857757,0.008745091557612808,0.05875860920100692,0.1366935164306021,0.015493516473847696,0.032383324097414116,,,0.0263704367030177,,0.04250658726042961,
OXT,,,,,,,,,,,,,,0.020786713088245083,,,
COL6A1,-0.04097198172119974,-0.0019442231810150581,0.04326184249356843,-0.11616587825349184,-0.055302612434314655,-0.1411460083521048,-0.18579047077395258,-0.005132883232811989,-0.05333211159584986,-0.22603440260201396,0.09613437366554543,-0.04674866623807083,-0.17042139743403284,-0.018517334839887132,-0.01618260508796401,-0.08866723938651777,0.07786392871036955
FGF17,-0.03067725910781881,-0.013859856402899913,0.02818971636767204,0.17550782680370539,0.0790184041631483,-0.014182798968804243,0.025592957907164246,-0.008382925536850197,0.07837767812411028,-0.008994360559253239,,0.07559439559989539,0.13203117391823244,0.16403552961651863,,-0.06187981623460605,0.16323066509579853
TNFSF8,,0.06643724819566083,-0.015717519873506666,-0.02062011259869458,,-0.01801314553407094,-0.02269218233925175,,,,-0.035491624901754365,-0.014347311545552528,0.03174661149912647,0.03297302092401163,,-0.044973654756321674,
FGF20,-0.009563814087574268,-0.029243137078851317,-0.03910841321311516,0.013730559581677744,0.003726193176911307,0.02685912701376149,-0.020076566945653896,-0.0287293860059446,-0.02151647137261309,0.01653393503699667,-0.025044625860082322,0.09309927302108324,0.0654693309118083,-0.007532844042218361,,-0.012110084575948343,
ICAM3,-0.0025868452618514064,-0.04229149548129857,0.04183445852197269,0.022484078471425927,-0.02254696408886586,-0.050375544411066495,-0.014634176277634248,0.03150986770029555,0.0642092021959239,-0.006475043135690739,0.006741814184180208,0.09659482138709946,0.09461978484591563,-0.04706217171553714,0.004737501325717693,-0.03911046896993535,0.05191427417693378
LAMA4,0.013480303452394114,-0.03413490110505059,0.0011113913674656558,-0.09473511542460916,-0.05570497475283342,-0.08661088923273806,-0.08851708711792129,0.018049005904364188,0.032176655079496796,-0.0023457074353405833,0.13285506497736396,0.02726629152455971,0.030146134531919302,-0.03876735156957824,-0.05447070021384708,-0.06650870737234074,0.08908178381313771
DLL4,0.02829484084845203,-0.006588121769871477,0.005143655570846319,-0.024368440073706706,0.07200384037994584,-0.0514481645430547,0.02516000737748554,0.004819996081954781,0.05328455738080505,-0.06694395728848831,0.11414582707204313,0.045069610122431374,0.11885531953064633,-0.06610683625246375,-0.042870418161988895,-0.01690468767069018,0.2255748520958194
SEMA3A,-0.014592027822359452,0.006263534210482941,-0.03647313497692533,0.054278184798810136,0.007745685542585239,-0.04195632434408444,-0.00150102819960297,-0.02837047041168146,0.04021146249694024,0.08442030691892732,0.061130847970257834,0.060587132486090926,0.03144772596225909,0.041210406679010825,0.10087569180322525,-0.059279074156101105,0.08519755814933888
RLN2,,0.10972953022536758,0.02068115707105462,-0.03162804069879146,-0.010165718364976532,-0.023133437057878993,-0.01340423771814286,-0.018077772126319506,-0.013824311033208516,-0.0022234600566808345,,-0.05198452537595194,,0.024460976291896648,,0.006537266154732825,
C5,0.014468705930053161,0.07029362333444526,-0.012381246402978201,-0.014200157358678503,-0.011067848226882506,-0.0953483520280717,0.008501062794878899,0.06654952988247123,0.08414339202697929,-0.050187206803368786,-0.0778208379839311,0.029973594899021357,0.07249523278881165,-0.045682130352229455,-0.04866714985407337,-0.048060958261526426,0.2367822477394479
EDN2,-0.023728400916584173,,,-0.027118895262679257,,-0.024619511534770034,-0.039339165500181475,,,-0.06566669518810743,,,,,,,
C1QA,0.03308857380091636,-0.01043204784428992,-0.04974839210845236,-0.01538558678850285,-0.08588465496102543,-0.10619656084144308,-0.048356705405677713,-0.027016657349446475,-0.30444614611021,-0.1434894553890998,0.05271583174650809,-0.009173415600373396,0.014296935545707172,0.016778691549587527,0.08997166381382503,0.0526550919826,-0.1422429140921489
UTS2B,-0.025392063808646396,-0.014986919836027802,0.056792601617550155,0.041799680169588224,0.056456490092996546,,-0.028002591815611523,0.003867413485877476,,,,,,,,,
COL9A3,0.032406702984961,-0.037858490086798036,-0.03515069481082876,0.04031789367799826,-0.07048968078956622,-0.08020139769159501,-0.12876098945907238,-0.006919775699962677,-0.09835312808297898,-0.2288269141559012,-0.14508727131388538,0.04926339200770115,0.06270355781987606,0.04480076177468838,0.004505732595564038,-0.05279059219325862,0.01665918002684944
DLK1,,,-0.026400571555765695,0.20470166328710948,0.10773148869489411,,0.0980746312480866,,,,-0.033017952146186455,,,,,0.11584748718323014,
HGF,-0.00542522915708379,-0.02567458108661491,0.05401352302478698,0.019023906732141733,0.05396047704551151,0.015658323961805255,0.03200934796226697,-0.02517254500102396,-0.010732536957632375,-0.031771703436695185,0.1201949423842641,0.07517942051757744,0.04449922455176819,-0.009275136878024037,-0.0047830630499535644,0.05185499735818595,0.19367990195735563
P4HB,-0.06619644657704116,0.04581629935966813,0.0012965781974855694,-0.10946656690008169,-0.10435834919859957,-0.12820551041479278,-0.15248103019233225,0.016141672538069998,-0.11592247277720266,-0.11838837594922762,0.06420198472767269,-0.14797675569744037,-0.26193788070547913,0.019187907956782296,-0.024004642454874034,-0.15071967876682246,-0.015614160860048952
ADCYAP1,-0.007122543244241906,-0.018617950721758123,-0.02278820237552811,0.03305850625190253,-0.0006327909331604471,0.011242552350249792,0.022943943541197494,0.02302963774008261,0.08007459798515774,0.12893750764122294,0.0216601175118638,0.04073590943922246,0.07865538482818424,0.023442244896656892,,-0.05006046810421702,0.08876466867077959
GREM1,-0.01308551723885831,-0.027069159212654327,-0.013709746768826319,0.05934667676855792,-0.006363914679127032,-0.038426587129357315,-0.056494064467761826,0.02747435358681097,-0.141249769817689,-0.0018301410423928826,-0.048354889555952456,-0.01708957944980255,-0.04019633450496598,0.015118458676664321,-0.06370878625516134,0.01150041333090318,-0.015581579318405274
EGF,0.04377133551600607,-0.02023919240529155,0.03649123708274084,-0.03332435020690202,-0.062272468625723026,-0.03051767468936977,-0.03197473745215668,-0.03894275148681186,-0.03858826110510251,-0.04903027557864016,-0.02629539479970397,0.03761163063879156,0.061410464829289746,-0.022151244073304526,,-0.04334665680273178,0.08486469030750388
VEGFB,-0.07655732028837574,0.0460545110898933,-0.009062519004930117,-0.06620231553015003,-0.06337236726687634,-0.07908988395398663,-0.08092856326783847,0.029720824339154562,-0.11660137051115983,-0.12699419028668185,-0.041035638027639904,-0.05027426342727633,-0.0643196913046715,0.0022858180317192342,0.029054491755482383,-0.01328317090122816,-0.03747674374125671
FARP2,0.08631864467837636,-0.012616313800677013,0.011554682596292332,0.022267112966599237,-0.03413878836272739,-0.023582689413213453,0.043486312969897245,0.050183752136682996,-0.014867964666762145,-0.048208882772178434,0.003133982313969384,0.05042429494686675,0.13638739651379503,-0.011286519062363706,0.04139041747480674,-0.033409572165778716,0.13203197895436505
BMP3,,,,,0.04261000858981126,,,0.019923367055585374,0.010899617363334363,,,,,,,,
IHH,,,,,,,,-0.01365701852281173,,,,0.013932588136021586,-0.022786296710238595,0.03244131132119755,,,
LAMA2,0.024702151937805138,-0.01153471864420631,-0.05450212015545903,-0.004837788789955339,-0.005653500277106523,-0.07878488293510857,0.022569675242040916,-0.029531432612461925,0.01586152770370497,-0.08081852675651982,0.025325864951578125,0.07035280360483746,0.12662831385861564,-0.03336397364115418,0.04943317936656926,0.04609017611010971,0.029536771138585667
SERPINC1,,,,,,,0.038302541865295935,,,,,,0.09158121681666583,0.029258309779588525,,,
NRG1,0.032592921398884964,0.005068191064373632,-0.017483002674679275,-0.00644578940742639,0.1295166250414525,0.03517302082581808,0.01684414178909958,0.04435789165634041,0.0983065238369773,0.11394171858821682,-0.025884586412452747,0.009210896156775906,-0.025771383065135323,0.04886529619571506,,-0.09367054288266378,
SPINK1,-0.05186233272883547,,0.05347479376679366,-0.02692115280886851,,,,,,-0.026938073763633184,,-0.06294210916542597,-0.10982880908433368,0.03946896555345573,,-0.07815943847888679,
EFEMP2,0.04789692773490946,-0.026946863697083063,-0.028213541400930513,-0.09731806551921775,-0.03873374511587147,-0.0978437704199995,-0.07980191546966668,0.03607992995466059,-0.05773243158714247,-0.17177848390464137,-0.0033182870410821156,-0.04075954026789405,-0.11093487537419874,-0.06031125433438657,0.019964885301770558,-0.16030501502318387,0.07360939699759271
SELPLG,-0.018040435047898117,0.03628919439121887,-0.048232036602068755,0.05085464987574209,0.013977862665510115,-0.04989570995355913,0.06427410379659437,-0.034679516312008926,-0.14289502181326016,0.009802187206642898,-0.1305825924195215,0.08013000978354093,0.13706026589700776,-0.012755323463085468,0.04324308820806499,0.1013455553713866,-0.03403437467023108
GDF6,-0.022843717499931086,,-0.01776943483677675,,-0.04634246816540033,-0.02313343955328697,,,,,,0.0021553643542656666,-0.018812088535319255,0.021197659511532813,,,
HLA-E,-0.020153676367170387,-0.014715131171445127,-0.022979397815052774,0.019416639727822704,-0.061947634162545694,-0.10761139679108037,-0.041851842941978766,-0.08080382184889807,-0.2762069714844862,-0.1983775094516134,0.07111179539621393,-0.06168488498241073,-0.05483735924879415,-0.03754836522661619,0.02115356148827072,0.049070338294392356,-0.17085279090151798
PTN,0.10252639221873595,0.0369569398035089,-0.06467302126998341,-0.03394362135202776,-0.10035198173655151,-0.14407426351894187,-0.18552720392412125,-0.01756244931748827,-0.012844608255291403,-0.27929951229170885,-0.11849520332604775,0.07268551699526891,-0.0469231343846282,-0.01986161931906356,0.03230105059285887,-0.07920703012056897,0.08982797007824381
CD274,-0.028825096621589448,0.07328164267945522,0.015230186590942671,0.051734517941802186,0.03457607174870081,-0.0538881304889415,-0.018762633474175564,0.00973685861672133,0.04968807587113257,-0.027518225266147524,0.013774080309112507,0.03742032435714065,-0.09237222518084628,0.030769359484517235,-0.0190529174360979,-0.0941474272033959,
FGF10,,,,,,,,0.004229946704392873,,,,,,,,,
CD14,-0.03661776846399287,0.010123952931644859,0.007373169098068118,-0.13352067052642141,-0.109522780915768,-0.11533991923931752,-0.059745726986234475,-0.037073975150278736,-0.2708325046603662,-0.2115090166176694,-0.07163782081152756,0.05937907595508629,-0.03134645756998561,0.05724776522369299,-0.09313667281760783,-0.09712962817893653,-0.13686627719320948
SFTPD,0.023072997227116365,0.04249758954435183,,0.136551958362449,-0.014593404030615363,,-0.0039522350403831735,-0.013335084276453186,,0.03302118501159627,-0.033235434976036156,0.00571750687616091,0.1279149171667901,0.004740079927626565,0.1333694428221005,0.043092024784741265,-0.00951892678135124
SLIT1,0.060430168855042446,0.020222936658106132,-0.025758172941893642,0.020750020257939282,0.1064853936292176,0.003967434211942912,-0.003934551510833567,0.11131000115912276,0.31880361658145256,0.1444982350454621,-0.013490056997324943,0.08935469566216442,0.020023042376740463,0.10193902696403784,0.14840273609377327,0.18261814437537824,0.1560677422675367
LPA,,,,,-0.0034942376896312717,,,,,,,,,,,,
CNTF,,,-0.0125028655796269,-0.020620114480687055,,-0.024203452880680692,-0.02553866100986818,-0.015689961638364357,-0.07281250323563243,-0.03127797831237037,,,,0.018650582141002257,,,0.024541825924175757
BST1,0.013738439494349887,-0.02472881160978995,-0.011397516662868753,-0.016568663731508438,-0.0454548812947928,-0.04861331629852323,-0.017306205681184426,-0.007727572498693364,-0.09021884832428421,-0.009010487274468066,0.14442001256864598,0.06891941968989013,0.08949436498876231,0.07368564673587645,0.0338730673169631,-0.017568318095385574,-0.040627773092079066
AGTRAP,0.0141299898111168,0.02108991145232069,0.005731495181871205,-0.012317383260717504,-0.029717519589328303,-0.05097634466341542,0.018795019402380146,-0.017130724007899546,-0.1347566576729469,-0.10352624645974733,0.025527252391843273,-0.015300764033290285,-0.012492272211343303,0.01920751465232283,-0.015556289786471144,-0.07765669739862971,-0.02605309815050623
LAMC1,-0.015226132895503595,-0.06770305754053355,0.015899851205624108,-0.050797184498998914,-0.03992367960737026,-0.10346573628544789,-0.14242286610332533,-0.03385549542107742,-0.03952416926048483,-0.18547729630075932,0.06965847791612352,0.042381098936569515,-0.07526447618524348,-0.019220245070652925,0.05172290665126988,-0.020829348862337584,0.04893454587016117
COL6A3,0.0004825411886233474,-0.019243779767823193,-0.023973491455007573,-0.02405244363958846,-0.02643731998780266,0.015460919664458386,-0.04130876678594506,0.011466966230727087,-0.004655459143725377,-0.043271695224874264,0.054001782958875325,0.049296455074331155,-0.06791119657383791,-0.06593132731408853,0.10421119938946077,-0.11419936828031176,0.06955855976461392
FN1,0.0078077921169921235,0.005368492591438788,-0.03425993152536114,-0.1264317961650121,-0.05580943293414892,-0.09111499320504493,-0.15080533034185864,0.003395447523110938,-0.09114972510011447,-0.2094807595032327,0.12250420566111367,-0.10764801339361536,-0.1736975883753253,-0.11727342407414576,0.004040744868879659,-0.12583885743625114,-0.00041947800817734263
MIF,-0.03596753258313504,0.0072209695779676284,0.0769965380072064,-0.04179467213320723,-0.04146950328734591,0.026787582069817517,-0.027937737559016084,0.031028136667926535,-0.08703510076709339,0.0568222368651486,0.00866161886163141,-0.05808054619051905,-0.05245753055791284,0.12720012774230766,0.1095095019820511,-0.15128792637444866,0.07054070704529553
JAG1,0.04020833591757463,-0.017465823976480953,0.021334672787766316,-0.01182647457060131,0.007447546326513396,-0.12292869282855096,-0.12258541252935334,-0.044809577839406825,-0.04561294933306361,-0.22382154912475521,0.05942317650956666,0.019725254639791846,-0.039490258145386196,0.11366788049722679,0.02315570612647957,-0.08655514208944752,-0.06526631282131336
NID2,0.02484313285248655,-0.008213392546742528,-0.030569362271118335,-0.029535329121075676,-0.07809093027296568,-0.07638820765116472,-0.010780201349328812,-0.008028285987917567,-0.03903766931437032,-0.020937291645881862,0.13913697698738464,0.0739688882977676,0.09895120264796342,-0.06899868198686163,-0.03450917745169385,0.04110877080896148,-0.06208254946869774
EFNB1,0.04423835204563349,-0.02822267218549773,0.04247829027196124,0.006381477287735608,-0.033467097234106895,-0.04074850412055783,0.03282203869999231,0.06928653853255681,0.01910020826453875,-0.07066234328886754,0.04785250200171226,0.04682154493218227,0.032094069414857936,0.0109257491746826,0.011952498935074036,-0.046605443420528136,0.021509303392628458
COL4A2,0.048893252367529165,0.032118377462046085,-0.06268525098839423,-0.08141891189164031,-0.06654971274289916,-0.11198882202649448,-0.10494052959372482,-0.0416626787729011,-0.13059910382466955,-0.16888049393321253,0.1384144814964124,0.07022033752748942,-0.05591685262796272,-0.04483388980954748,0.037071412153762875,0.044451884549253945,-0.0013391470472939027
SPP1,-0.07494697669536952,-0.012329431718092764,0.1170820278162914,-0.1216371332158254,-0.13840529090784656,-0.13497862102042993,-0.1499899989162057,-0.10061395754394825,-0.32504499988167057,-0.2863814904223596,0.02057251100178307,-0.06585414484824453,-0.1807027526614345,0.1069412105496532,-0.09749485860984483,-0.22115408394020933,-0.19792886498813445
PODXL2,0.005545497297499391,-0.003095762565194958,0.0874764563078645,0.06881010914915012,-0.00666873147639738,-0.019873562304362952,0.045191953482350576,0.005920574648914194,0.15619499035938944,0.04642752970945556,-0.014477591317604167,0.10344926974868898,0.11269575624408573,0.12189811445285478,0.10967069041474281,0.08244018621874594,0.15053823580073777
IFNE,,,,,,,,-0.02129424070480816,,,,,,,,,
FGF9,0.04581746713343506,-0.028641785229840094,0.012371473705575604,0.1464671318943567,0.04922418400425183,0.05199571292978613,0.07047999672848332,0.039391897546965454,0.2148959476217767,0.1629498928053339,,0.12649014724860963,0.11417714565999791,0.06339445591704852,,0.04721098358576075,0.26671143224882005
ITIH2,0.0017933712256587772,,-0.016704311075635133,-0.007416827417629669,-0.046790284966159064,-0.007400771214586794,,-0.04476537525019307,0.051561610766848634,-0.035812303143293533,,0.009395481779523939,0.0473633939405023,-0.00026053296997978037,-0.03500044238924961,-0.03016492692528726,
ADAM10,-0.014122332005966385,0.03925568236128264,-0.03064902021183704,0.03162723417736839,0.006394566798080984,-0.09547582882991974,-0.038669074693962635,-0.0020193258912727208,-0.04383480498901035,-0.07788132110904682,0.07227450217601332,0.04396472936713177,-0.03905704909878265,0.023591341943305484,-0.005172363092942654,-0.025776525256715237,-0.05010689534462268
CFH,0.010268934367962697,-0.005872830460461065,-0.030612754994513526,0.08349634832690686,-0.018681094705453306,-0.0738696846475516,-0.03609885198166037,0.0123837048907373,-0.02834887828922185,-0.08712103955586734,0.03704295934636644,0.07190703964055574,0.05184868863219372,-0.02654607924818704,-0.055770502532867326,0.04053363852051008,0.013550870010989658
COL4A5,-0.038919498170794445,0.04857899759506205,0.006227369438981002,-0.027733158099270506,-0.08260351987946932,-0.012745889308244577,-0.012754491179477575,-0.03941840941145487,-0.0968690925304685,-0.09726591399487623,-0.0755245707565868,0.09235071206706727,0.11587423085235371,0.0024523307472148277,0.0703940553169972,0.08787400961225224,-0.03939321609486265
LTBP3,-0.0767672891808498,-0.018752843403409963,0.025935025601809002,-0.03733028661941203,-0.06618841553005914,-0.006093329415770839,-0.11722880590966854,0.0023704504342465585,0.043500028843923025,-0.10202045448386494,-0.0053361051750443166,-0.11567466080004693,-0.09543795076094055,0.005852287053530549,0.022297216008183695,-0.033624866128864325,0.08552304491242887
