,UKF251,ZH881T1,ZH916inf
NPB,-0.012348193543282525,0.05255126554396109,-0.05483971425056053
ULBP1,-0.021057569541741893,0.08044292756197224,
SEMA3E,0.0056237642602024705,0.03493580231932601,-0.07196162832192325
FGF3,,-0.032786306471134403,
ADAM9,0.017071943254224918,-0.00857589198122057,0.06346707991791378
ASIP,,0.0898082342834098,
IBSP,,0.03934226592035957,
MMP12,,-0.01517942443260792,
FAT4,0.09244140923533405,-0.010590985222694688,-0.02893590630485331
MDK,0.06894620176598058,0.09429331905015727,0.04848864266905863
BMP5,,-0.00012785217748594073,
CAMP,-0.010480994802799192,0.0455215186598538,
HSPA1A,0.026964317521143328,0.01623332539784615,-0.025971704496796373
SEMA3F,-0.02080877171134839,0.04579119999158988,
ARF6,0.04040219027715271,0.04912047945930006,-0.04311691498103311
IL6,0.009284194425901933,-0.0011320137839306145,
CALM1,0.007044079074827879,0.01579796622068206,0.052666921027406825
VIP,-0.023873879930233214,,0.12710577622553176
NMB,0.021293786819165928,-0.0423467942321583,-0.020111553661397018
CCL26,0.10601978358210863,-0.02702121943844579,
FBLN1,0.024856557016596243,0.07602585757503513,0.040291713998089444
SAA1,,0.06433993021851951,
MICB,-0.027542635483897966,0.0159509641891664,0.07251466276964162
F13A1,-0.015343997494691296,0.07276205006468207,0.05743144286120449
CXCL11,0.07481877419072006,,
COL5A2,0.04858018160179348,0.025462053295447044,0.0710364534847998
EFNA5,-0.020557437428088396,-0.052887183287041686,0.08421366401202424
AREG,0.0460047766275937,-0.033094344646315346,
EDIL3,0.02001691118713517,0.03503092273366476,-0.11052316920550824
CD86,0.057484977587270676,0.04505301428435424,-0.07109484072948394
HRAS,0.005148395661155154,-0.006452334398517578,-0.006388995998438074
C1QTNF5,,-0.017818288760331372,
COL4A1,0.03320025004287138,-0.009669194672011964,0.042045930643543235
CCL3,0.0745174275819121,-0.03433928924248429,0.027345046743759448
BGN,-0.029858186226383508,0.010360854004484572,-0.07364428829181902
RETN,-0.010324083226576979,-0.019097603357944266,
S100A9,-0.00968313818271822,0.08543083379086708,0.052325615554176766
HCRT,0.05558705698263894,-0.007271787681817066,0.06762007430857589
FADD,-0.03232293263834425,-0.006154737521225769,-0.014087511357235618
ACTR2,0.04073941295342042,-0.029449171634688725,-0.03464193633066333
BMP2,-0.015880410301187975,0.03515456568673181,-0.008314519294470206
PDYN,-0.03941070743897636,-0.0007022483807292422,0.1371741805616836
CD55,0.028906181528339712,0.03214080034643959,-0.06495096014152851
PDX1,,-0.0033108120654243745,
CD6,0.014851763552679156,-0.02128523958273965,
IL16,0.013249678669994108,0.019483440110202494,-0.05702150355597674
LAMA5,0.08360036706786553,-0.07712212681591907,-0.019048990383825112
RGMB,0.06109620924247857,0.028696817082768132,0.030688527787055535
IL12A,-0.019080432916713564,-0.017436793418507353,-0.021318315022875012
S100A8,-0.0264139551386034,0.004341446227770147,0.09299556895042844
TAC3,0.005480681543770354,-0.02903859823856355,0.07729861337211723
MFAP5,-0.011522185361524984,0.002952373649734853,
CXCL16,-0.004410519142907559,0.02616896139727009,0.040937111642521194
AGRN,-0.06616205070052324,0.008193087579460225,0.003436235903045197
COL4A6,-0.02890542204988532,0.018936142229866337,
FST,0.04095089987702171,0.01749275970655289,
MEGF10,0.06507202009367365,-0.010433849787406104,-0.044517028467865684
C1QB,-0.004938198487902261,0.0819189817591498,0.05446106861847001
HLA-B,-0.07213336718962166,0.054137861608996536,0.0040660331025352105
PDGFA,0.05010751378026165,-0.012754887266170668,-0.09412336508205854
LAMA3,-0.014902241170332124,-0.017628503073195103,
DKK1,,0.0480884800311442,-0.027997720705455503
INHBA,-0.010324081726064194,-0.030023085648427875,-0.06039481205365116
IL7,0.01301562206263711,0.02029009186634,
FABP5,0.02099649745984759,0.0366384881281539,0.015433621182265758
CCL4,0.05180341904555635,-0.05031144385865207,0.047348529183514884
FBN1,0.020296069341863704,0.0203987747578043,-0.031793261793927836
TCTN1,0.004083766595047273,-0.04113612141666097,0.06935721017028612
NCR3LG1,,-0.013581177967435389,
BMP7,0.03400168241974825,0.026652034909119774,0.062038038257224405
NLGN2,0.0026678095192976723,-0.005597269566909784,0.1163148643671513
CCL25,,0.029061913188973488,
NPNT,-0.004054785589630256,-0.048653586867347665,-0.0576986780562951
KITLG,0.052078657049685645,0.020397006961577206,0.11276227360703928
MADCAM1,-0.01925923573104907,-0.01624220266977311,
F12,-0.02424386086492491,0.01225783041076411,-0.052075117356074424
S100B,0.003868816022621447,-0.03256036900779541,-0.10291977491025367
IL27,,-0.01517942443260792,
CD99,0.01578519212799243,-0.016894123732850992,-0.10212432994873923
PDGFB,0.007531038587261527,-0.02779846333805375,0.05952379992145181
CLEC2D,0.01319402709474586,-0.018726757302057633,-0.06666111235088548
F8,-0.0009642796041563227,0.0004247259898458781,-0.020500904525261807
C3,0.04227870717787703,0.08099502001687349,-0.09734288200780174
DLK2,-0.011663694312590626,-0.06213211011278355,0.06150954859997967
TSLP,-0.01063568956644739,0.04291889345226628,0.035112258557026294
OSM,0.031923332500016936,-0.020214636228077145,0.039264011226944916
SLPI,-0.017399772088729847,0.04651308996488902,
AFDN,0.065637133869959,-0.05364769766533438,-0.0397623887965639
KISS1,-0.026651818901713014,-0.019964930959297213,
ULBP2,0.013020244519034444,0.01914735612219897,
ICAM4,-0.015452634081855612,,
ANGPTL1,-0.03866570410492548,0.005727977668411598,0.02203308596170605
LTBP1,0.0025078969251140556,-0.05248708468430851,0.08060035048366668
CD160,-0.012078790980919041,,
NTN4,-0.023799331806008378,-0.02686941312247627,0.021861960616052924
APP,-0.033775378468271146,0.0747785540796891,0.023313623824397438
RIMS2,-0.02194955346718778,-0.011452641945280218,-0.03957033139115331
WNT7A,0.0031704256102099014,0.0023700044092625073,0.07193581743023932
GPI,-0.025074703551829863,0.03106710390744921,0.052471729697955084
IL1B,0.011830688351022451,-0.031180290942982913,-0.015071667817287707
SFTPA2,,-0.016242203797313216,
HAS2,0.025560438392898756,0.003631896836516102,
IL11,,0.0227852593893045,
SEMA4B,0.0021126629680237926,0.014192820675232878,0.016903538747814747
FGF12,0.04751158060704683,0.043577689245838054,0.05468316440524142
CP,-0.0028997369430492134,0.042248499438664475,-0.03499222700108009
NLGN3,0.005524811575662929,-0.013668600206216118,0.042899206939532517
GZMB,-0.01063568956644739,0.010977318913096501,
PROC,-0.02170931314530381,0.05323265392055026,
AGT,-0.060028885713200524,0.004548345607223689,-0.11106304089623356
PTHLH,0.0116110857452599,-0.061819358508709205,0.23861680758095252
COL1A1,-0.020388427482971195,0.022605123660825545,0.0956467779914597
LAMB2,0.023023830273887873,-0.017335921279012376,0.10466566474866583
DSC2,-0.024798048621356754,0.04275564392198421,-0.06462241932325946
WNT5B,-0.02218763998388124,0.01048985887011203,0.004820608283225098
LEFTY1,0.012813434583134848,0.03933660072154237,
FGL1,,0.009254306011571976,-0.03647855937278293
CXCL5,-0.022435374759261464,-0.017368727056679755,0.08120527044101772
S100A1,-0.044635674419804754,0.025918024398745323,-0.07019773827392706
NPTX1,-0.02446371249527366,-0.037921152136009884,0.0665059704998625
TGS1,-0.022726141522836366,-0.033597812777228175,-0.001584886422726096
SST,-0.01092930104516969,0.018648274571675023,0.06203405842008676
IL34,0.01946610116089238,0.011785934536168344,0.1499061065262454
DHH,,-0.00762647293128039,
TF,0.03657652933271477,-0.030377601014342878,-0.10436768127331424
IL33,0.02522924628307759,-0.030320080386993162,-0.014136805702289102
RBP4,-0.029480770522558163,0.09666409292384817,-0.011685505243974196
CCL19,-0.010003183630774485,,
CCL20,0.09323269246726984,-0.015269490100899926,
NAMPT,-0.0004759495762368476,0.07178627727436783,-0.004939138477102627
