,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF9,0.06296578951729291,0.03487617307554775,0.009988660139109519,0.058813970952732074,-0.03385360924251447,-0.006725607475580427,0.029948511303089283,0.02964224325595946,-0.004269118219334277,,-0.03863162740809708,-0.006299153198156926,-0.022532962496287386,0.0013107937013623026,0.0042187467091353145
C4A,,,,,-0.012766437046549681,,-0.01892527514195301,-0.016541996486387253,-0.015063399256303752,,0.0821177962235884,-0.02880031765035903,0.010651855075666187,-0.056579882353594686,
CNTN2,0.0939356112334278,0.07982068070740866,-0.008286533216092483,-0.07363315382693833,0.013994896875407649,-0.050705355929933214,-0.1039159802641288,0.026227326497307926,0.015625730747827273,0.04546985619190159,0.02951632622169474,-0.0649821112853374,-0.020966204967845705,0.027237225001013967,-0.04685545671186895
F7,,0.05222631974936165,-0.02519548517682949,-0.015309779221708262,,,,0.04799548236324374,,,-0.022048337066605275,,-0.014580232005053883,,-0.010249462985559513
LUM,0.0029070800534503924,0.016112136743312716,-0.030387604007345866,-0.09102601291190465,0.007492833209335688,0.001840001225890057,-0.03621774933639908,-0.08264366188421156,0.012168853064165852,0.0710968039410249,0.046845390514937336,0.007332522215123384,0.07381496819370849,0.06774236957836383,0.09410977172845178
BTC,,0.12279968626735932,,,,0.05125551071717872,-0.023064735195632596,,,,-0.015951196729843665,0.015763160193878602,-0.014109571923008123,0.03792317230781774,-0.03053951622401247
APOC1,0.12068210758104872,0.06302432791747746,-0.11599732331096277,-0.07678006399375345,0.028727209532414744,0.008028607691178422,-0.12421167837072324,-0.023834120967490505,0.01438506218340767,0.06689238718560432,0.01826211696466051,0.004846815094512509,-0.022946194363794976,-0.03897795823526201,-0.02648704460792415
PKM,-0.10618154138449677,-0.0817766937781768,0.03675866274384323,-0.035051609050763495,-0.035538264382630004,-0.050249537013254006,0.14504301046085008,-0.07403261271262641,-0.0734116179704516,-0.01889144379477279,-0.03601526859311273,0.0745272675067857,-0.003236988615607147,0.009756504201236187,0.05341202334720221
TNF,0.017293679305009496,0.04240721124716642,-0.034493708212859735,0.06618725746353121,-0.029125713499344685,0.03477206353238851,-0.023673042956794083,0.005370733884866816,0.005395786578604335,0.028912941743753265,-0.015482210775546172,,,-0.04235264300703547,0.06705466409996398
GNAS,0.07506440852337967,0.01788023289220295,0.06928019141598793,0.1394459033406768,0.019609135818615463,0.0031930218014847227,0.1244528148657366,-0.00839696784643036,-0.119415164200801,0.00545977102625054,0.02036946048383551,0.01967317950464917,0.0023515053644994417,-0.02897645159279589,-0.025657505962888766
BMP8B,0.04364880847976695,-0.004941098542459658,-0.041126981542945265,-0.03944650317495634,0.02689057333761959,0.01271871450632649,-0.04734954718704523,-0.04268170464191303,0.0339686104829426,0.01601825567343533,0.02381172208169707,0.0034665624605638478,0.038850735403884507,0.06256929376249658,0.024182776616124776
LIPH,-0.030531188319280204,-0.0017499221255183083,,,-0.010293238175707637,,,,,,0.09723990580669593,,0.009941647323909465,0.07057555352755272,-0.0018596135430215643
CCL28,-0.02231518044674701,-0.02755155118409883,0.047266013776131405,,-0.015849893447197887,0.001823671648643178,0.046555757592827686,,-0.01358977670004116,,,-0.01990788691649949,,0.019775117207827736,0.029344558527693975
PTPN11,-0.06459587996237513,-0.007902278138280587,0.03309587162333367,-0.09138983213058571,0.0036665149602188012,0.03325612322301688,-0.11280009639822008,0.03062303217710314,-0.03400011694961741,-0.020497511011101456,-0.0264549616407771,0.01766932603908342,0.029301263739587653,-0.04370461146030957,-0.006785051222945759
ADAM12,-0.026453719332007717,0.03995945619869643,-0.04960321595828904,-0.06106049113510305,-0.03947036424747585,-0.03243003061320893,-0.04037280667022446,0.10432612481830626,0.02885200900084454,-0.020381085448214854,0.01753597269527065,0.04938373394762493,0.07068406005329103,0.07369576209800822,0.059994560198789626
EPO,-0.010429636923984619,0.16988336308841992,,,0.04041562248023016,,,-0.032065797444593924,-0.017136234924562854,,-0.017070529969485,,-0.013949375576699239,0.002375727904033832,
EDN3,-0.030797511523852007,-0.02415114869413605,0.020294374688883267,0.07347515605105123,-0.016691848071508107,-0.018651955961760395,0.04751274769572356,,0.022911638470405365,,-0.048480822725493734,0.08262894300459828,-0.002948274516945097,-0.017237227023540056,0.008598901325263813
CCL22,,,,,0.030328624309389478,,,,,,-0.019320163233514074,-0.024711760554523076,-0.012239969814749526,0.06604970183643885,
CCL2,-0.0414143600771382,0.04942529398672251,-0.040729558171498224,0.024618989161391353,0.05875282816743052,-0.03664172944069183,-0.0817100589674717,-0.045240687301178015,-0.019388625070248435,0.08184007414007083,-0.0480408050609263,0.05419318988545921,0.042057196117451734,0.04889646015579578,0.02715466110510349
DSCAM,-0.03403703311569537,0.015165969565440255,-0.04943762313523758,0.02715896095854963,0.04310744087437617,0.01885002507416976,0.0015758991381387808,-0.039051954940417806,-0.03936438459655647,0.05565125169383238,0.015077592122028234,0.004060414804950921,-0.08101983253448475,0.0045676465256855765,0.06524805813002453
GPHA2,,0.009723300453579024,,,,,,,,,,,,,
ANG,-0.07330524193278713,-0.007007888596666908,-0.019759833909358683,-0.04391137279036786,-0.020937150349712982,-0.03285977253275565,-0.051205191603366694,-0.09250612869650213,-0.026780363751383752,0.07712018307928262,0.05221248552145385,-0.023055965391499806,-0.011691987655125297,0.018400701093207166,-0.009852980799678482
FBLN2,0.08384941972015432,0.009006899568857474,0.04268489009820592,0.04892016191021647,-0.014294618526791524,0.005997116820949608,-0.006821342716081731,0.029450033982847124,-0.005314676769816629,0.03046408542794452,0.008909255841288672,0.12208254888188722,-0.04348371100206351,0.10316462686974047,0.03466220128197959
VTN,0.0518507611976295,-0.008245583785901903,0.06455047752705446,-0.02580729290971251,-0.01769271255092492,0.010137801441013904,,,-0.01423917950997288,0.014923542063476928,-0.019512783948529653,,0.06309380981998658,5.0350649254176074e-05,0.043117542990214995
VEGFA,-0.15506783427689647,-0.08303735862437962,-0.061425715021027665,0.00020092011421020569,-0.03492299941331911,-0.001162931209453707,0.041716575148998396,-0.0377241725506836,-0.09129694101236137,0.08232063441040947,-0.040102529846448035,0.005512225127037167,0.0026608397268694213,-0.041436055962466904,0.022658256164185372
F10,,,0.027433231039311883,0.04015569521057285,-0.01180827937047729,0.007345856569224673,-0.005589960115798187,0.03407159998556815,,0.012472533305799284,,-0.021380326719970314,-0.024159419149122657,-0.034937895831641884,-0.002456888554242908
SERPINA1,0.05025161914772256,-0.012661453379691691,0.019921463311373996,-0.07014236450565249,-0.02319702645586151,0.011949620176639543,-0.06942697595541986,0.03774964196822573,0.003963058517498234,-0.03727441552617188,-0.022573219593766666,-0.06781703346409683,-0.004017889401028957,0.006771493485865797,0.05908442185245206
VWF,0.09403393784520231,0.026310804279867563,-0.02837443546851793,-0.09420943509517302,0.03559719175079756,-0.0003548453365075819,-0.03520011842393808,0.051369499644784884,0.03911500630146843,0.0572867187493632,0.05902930555787135,0.037787359508227064,0.009207778277503013,0.0676628679643334,-0.03313450364304925
GDNF,,-0.03067465992839455,-0.04515556466745624,,,,,0.0008993279150727911,0.06289963874637247,,0.01753414381232597,,0.056569796421056265,,
VASP,0.055794023917498756,0.026884446502148926,-0.027611391161798286,-0.05199952773308858,0.005816950636657359,-0.020123527269178154,-0.04909593337856312,-0.011195772176453598,-0.010833631280504068,0.10792603603576023,-0.020460207966378853,0.027423507055515484,0.012667629199552433,0.12601149799505054,0.05641535909542575
ADAM15,-0.04615728931549545,0.036607443481684224,-0.008384570308188365,0.02067282182009632,-0.021099258719830226,-0.019438787067367937,-0.05409474944122239,0.04077472598204991,-0.004722248047632643,0.06411577386246667,0.011910361991918137,0.04267207058511272,-0.016172549999107083,0.059972527591334965,0.014261193643653145
WNT2,0.17803150631378764,0.017243374724400094,0.04611413065059117,0.12944569844111312,,0.01079546870792173,-0.02662469398015751,,0.0049379914594773425,,-0.0211742977776967,,-0.01674934392069305,-0.00046973135974394154,0.043420488233322785
CALCB,-0.027158223377631418,,-0.02940498252912907,0.028745811947020812,,,0.09965545388036377,,,,0.07412902490786312,,-0.02178953143947519,,-0.04409185696691441
OLFM2,0.03385453664881014,0.005842198852471249,0.03085911312013976,0.10722581499700083,0.021338136532451923,-0.0005117985328530306,0.08593255278784952,0.05335743944755301,-0.029947288236450816,0.0035336598868090283,0.07304616033624556,0.004976097447200353,-0.013792188088734359,0.0339688301388193,0.046444535253207776
MFAP2,-0.00017201268413876482,0.04158487118382469,-0.0464953288254641,-0.07194867274181868,0.03573358238360164,0.029085956784464857,0.033134771876786366,0.10363787181973719,-0.021509751215738844,0.09031661940319449,-0.0047767699480094124,0.03058729368540083,2.5215929681352472e-05,0.15544247968227867,0.05356858912709286
HLA-C,-0.07315646712757015,0.029547454262705733,-0.033404917822986296,-0.08535123502632545,-0.03347063606381653,0.017441599248853124,-0.10409668789904003,-0.023535705123479488,-0.03240887060006073,0.03295296733188405,-0.04426850543681805,0.05521507210975209,0.005216540067355337,-0.015751952178217343,0.032597024380368676
THBS1,0.020673080487085646,-0.02038352996991519,-0.0468057717893486,-0.016277643370585605,0.009409786591090928,0.04298622719829002,-0.02731046711463088,-0.039503148109561605,0.04658200896336611,0.11048611840023012,-0.01483715284876623,-0.012257675247803069,-0.0005291606381532863,0.041519173178869,0.12911458106543375
HSPA4,-0.013077514088532674,0.001198868729167552,0.0011626780638443748,-0.02401403492043958,0.002898253640874286,-0.07802279072112632,0.05247488228701359,0.04293051158712374,0.021944865427873994,0.06925604723815958,0.04957257445608339,-0.09484925682543373,0.011995004542201284,-0.03445944233607755,-0.018801398453883938
LMAN1,-0.1072877028283634,0.01690623981861177,-0.004241461168121144,-0.0918970366321308,-0.018974463116909042,0.007497328127473665,0.0025143401035893167,-0.03601382896336374,0.023983080880032107,0.02333925750484108,-0.04491567868107528,0.017638201317187907,0.029733634039888553,-0.010071192637347234,0.09429470270152872
LYPD3,,0.01539215888297949,-0.025688509776742155,-0.011807100729939004,-0.01507785389921178,0.008869377465793542,-0.021448575580950112,0.09617692200575681,,0.06788539688806776,-0.035605137647245606,,-0.02221693355337543,-0.036300167745159914,-0.021062803260349684
APOE,0.12460165333523335,0.04735065633459177,-0.10235978184724905,-0.11376414675103452,0.01876036499222519,-0.02085780762862018,-0.11922992652228559,0.006473165902256763,0.0648832861756659,-0.016130273405985957,-0.0045316915011501206,0.07558749235316055,0.05556881306144047,-0.06051580737137988,-0.044905776756030163
SOSTDC1,-0.032860403648556205,-0.035691626024022365,0.034543861592110967,0.009949632611855294,-0.015477442470331743,-0.0059259803880714465,0.07965277141846966,,0.01417148215179873,,0.04508935043858135,,-0.037685733279787095,-0.03907891746530398,-0.013068186967517941
ANXA1,-0.12470806235502344,-0.027942948820780158,-0.09117760323690886,-0.11035347105821446,0.034032122327591306,0.00966647333821673,-0.019844831188935146,-0.04544764044275009,-0.0010139876343893057,0.07587128651862382,-0.08556508021277343,0.025874772741555883,0.01662217755806396,-0.05576171276403194,-0.011817030229246394
WNT2B,0.03785029793252101,0.016474162069107852,-0.025393812706455538,-0.0479839282016713,0.03582463098648029,-0.01798537588576964,0.049651916099816035,-0.009690937923668928,0.019036775488652277,0.05743058510731193,-0.0068940968381441614,0.051367645479085004,0.01487720509855261,0.04577232440417802,0.017230612824946995
AMH,0.011504686010746883,0.03135788492876182,0.013100301850598113,0.01302895838402139,0.01994893562960395,-0.014011219492841186,,-0.027828109763504003,-0.04288568821822827,,0.016735877956252133,0.08457382283354252,0.008387834036803356,0.03353731806258734,0.009946177291450618
GDF10,0.1368803105566966,-0.022669890051630222,0.004512239251850067,0.0025228988167836407,-0.014503144098545362,-0.025881950239109615,0.0015760352712385645,,0.08350567501491728,0.1913800175066301,0.006711610714788248,-0.003992266249823895,-0.0043301020397477205,0.08006661067560591,0.06957248029870183
EFNB3,0.07796907700753873,0.06577417012631884,0.12109974422235105,0.1410450840708518,-0.0050111490695913495,-0.029297073596249813,0.07938066959002987,0.054978462521830994,0.07550141206173457,0.1306139770077799,0.04085354118303541,0.038011604945969495,-0.0610641601943853,0.06488898915964023,-0.010881505181271298
LTB,0.045386438929808356,-0.02983976758986872,-0.0039515045950026485,0.001667048570790419,-0.018737709745031427,-0.02193021303399023,-0.009967688687857247,0.004622994856982242,0.05410880408263804,0.004768108372200256,0.03228360436123723,-0.04796178468148071,-0.02977224550007323,0.08962126756161466,0.002295950862885273
ANGPT2,0.06056171730554368,0.020676130425104685,-0.04163020446231969,-0.1163175340365976,-0.018185520125656152,0.04936680916263431,-0.007190891632547137,0.04874362822571536,-0.011310657395983692,0.057325335576082805,0.031993543727907636,0.005138036851650943,0.008949769947241795,0.04437261470401808,0.031739962834461094
NRTN,,,,,,,,,,,,0.059932992497387406,-0.012420918036869037,,
ADAM17,-0.12168128770179376,0.016237849329067584,-0.09491529882013754,-0.0525659802329997,0.004250757652380012,0.02294562891922569,0.00415359857505108,0.03438907559285757,-0.03014038774108037,0.0021743724742315867,-0.03378556397579973,-0.02719861048147072,0.005250911734740243,0.020148591064420546,0.04624771737984539
LRPAP1,-0.10095527705215723,0.028100583096214996,0.021353006023985543,0.021503765619444788,0.052884674940525116,0.04699004034980619,-0.023629712813619124,-0.059386946772477286,-0.01270470682316587,-0.0022934219193068944,0.0362162362993353,0.03766832829598326,-0.045602804528365945,0.040957347747685474,0.06562377883396876
NID1,0.11848451109078544,0.014942777582851187,-0.06604177262896206,-0.08338950684824899,0.02678462088237885,0.031220065039414484,0.04229271026834572,-0.0033574024283119647,0.006455469505097098,0.11389394534100084,-0.009251328397893999,0.03755437338915106,0.06484722194062222,0.07294481375036124,0.07621060295198882
MST1,-0.07955300323416094,0.05109672496284048,-0.06102161597016803,-0.046950043110154424,-0.01231572792600665,-0.03081809125594315,0.018242896973782716,-0.02126026796317494,-0.005449453389421796,-0.017915234072503484,0.03832886880630232,-0.009253218277957206,0.01688310640107214,0.013815153761999256,0.11036746311880402
CCL14,,,,,,,,0.023348552185220417,,,,,,,
IL13,,,,-0.017142545389772047,,,,,-0.020097548787273285,,,,,,
DCN,0.07004986354668831,0.039964595990526014,0.03749508348330591,-0.02277414502347617,-0.01736799092522916,-0.02323555038820841,-0.049826170261089764,-0.039858027881867084,0.027416874701386353,0.11337704022561505,0.021766674518018315,0.06453128688965923,0.03895617799884353,0.06209102746966587,0.04995176423155585
IGFL2,,,,,-0.012766438397394025,,,,,,,,,0.0951354332548748,
COL7A1,0.031835414878777286,-0.02920655156310299,-0.06852216009060556,-0.07039350463701362,-0.032478055205857476,0.040584034706085854,0.02600244579965558,0.060531849499056385,0.02548346718677821,0.1008471098296554,-0.001545852054059955,-0.03272643292850014,-0.00014477204026755962,0.08993560301309415,0.06896736621313837
CALR,-0.12320824737463515,0.057805780614287636,-0.09421250807837171,-0.0975517684879958,-0.023741756440101812,0.037948361395650915,-0.05299743958488294,-0.039255605075266695,-0.09515001874466557,0.03576486143113946,-0.009933517350888715,0.007611422803673636,0.03420280926552496,0.0667700107878199,0.06506730363719902
PIGA,-0.005241732648187641,-0.023037013584917315,-0.0011377860493425895,-0.013223120118915925,-0.022816143248990013,0.02871933866787937,-0.02441752582772842,0.005658969638635746,-0.025427128731918092,0.07404942921560646,0.06370281151176514,0.012694735984212493,0.006785565428788591,0.09532604882255208,0.09526766757235144
CD200,0.1031698246151954,0.017168468196500294,0.05798215189703738,0.07357433904399906,0.036302903400213894,0.02928482242453615,0.09685996781962788,0.0688553326707617,0.01444869367109059,0.07100845351961466,0.025578290607042215,-0.035884325538724,0.011385710476909287,0.03988530481094053,-0.01571746655650062
GRP,,0.0795826083584329,-0.02914990526579464,,0.007930875894759019,-0.008458477148378652,-0.019713415834207694,,-0.017313057972139462,0.0010056642490657265,,-0.027496004526572256,-0.013623716882859066,0.008687625009472455,0.07471635889786953
CDH1,,0.008679707489654567,0.025405811994237325,-0.05733706061010674,0.0062179392704262105,,-0.03274301309716588,,-0.028174580243789694,0.01833726815904744,0.05881015292875102,0.015717229699688928,0.06331683744221593,0.01920436757345141,0.13970709649179086
LPL,-0.15425472399512172,-0.024333650423353257,-0.03474757463971997,-0.10714696525663275,-0.04534766049464377,0.002123983087802051,-0.025288855295046937,0.023609259059315525,-0.02125360414698826,0.05893075286175523,0.06506864478613947,0.02011955310445574,0.0703387155551916,0.0007214045694009024,0.12966438185185356
SEMA5A,-0.0011345240981937494,0.07268477500196466,-0.0950217693186746,-0.08511555247301787,-0.048761993746549645,-0.014817179745700732,-0.02930889095834721,0.03916561084914847,-0.039316179693465965,0.0809722090322505,0.08054617048913512,-0.0018165822115815866,0.026494385637754497,-0.04389122568022295,0.06286846901495913
SEMA7A,-0.01678490839753765,0.057466991838671454,0.03403649452584265,0.0347119166546343,0.0148901193261383,-0.01976306910238835,-0.018381613950672403,0.024313611243504327,0.0199533716420942,0.13621837535848494,0.031966485300452846,0.006615856911466809,0.04957062347042068,0.1096198297118306,-0.04451824722783347
SEMA4G,-0.021636128947354255,-0.044715234909846004,0.0017928334232250518,-0.022677501483406724,0.023201796170219634,-0.0019347997909876637,-0.03965945862020657,0.026510369301455845,0.021110587489740165,0.008973340531515552,0.022656370232977594,0.044809941663834764,0.0753742276228285,0.01856335667245681,0.0822069418596167
SEMA3B,-0.12018999505856745,-0.0070757683231373915,-0.032637618449459255,-0.07698794083582719,0.02206917807555419,0.02185926056717661,-0.07135574030729318,0.02006861691116315,0.009562401473270806,0.010745549580082997,0.021733890657021138,-0.03767306143336831,0.09154512589110855,0.019498414131768435,0.006695516451824996
RPH3A,0.051203865025916846,0.09818911021953382,-0.007706920002059805,0.06344641109340661,0.09542720596532327,0.00834271661137932,0.0914885898244612,,-0.010014944416419189,0.03945063714495362,0.012398118718348327,0.037262570247881655,-0.057872153082932226,-0.03150202061827931,0.0025372350953500977
JAG2,0.06658470502649033,0.02897213090172934,0.024825875251199888,0.016709458187195235,0.03500703313424964,0.040578427819556284,0.1095344564392324,-0.004487441348910262,-0.03987787270527345,0.06309502454458156,0.02662613016523041,0.052324515662241736,0.019629510787644133,0.08628203437844678,0.09168944792834953
CGN,-0.03915170917268437,0.04058864644362148,0.03657311816916619,-0.044990214739288444,0.021938532736094352,-0.026404294427833472,0.008480073388869342,,0.0023144778791251925,-0.02674442072722705,0.0018813108926083789,-0.01918633912356231,0.009509221892679035,0.003468408895569754,0.028430598026948688
GDF15,-0.0030386653731564665,-0.03657607703460778,-0.05344244232605603,-0.07553418724345393,-0.00730136272721897,,-0.04177356560749068,0.010903884232513148,0.02149746839410929,0.09065311649104878,-0.05754272040775886,0.005693133606298172,-0.011361150949598218,0.027339225597758053,0.03960618301800383
SEMA4F,0.03421288819150156,0.02898248423693712,0.025159463967542827,0.16574537700889114,0.002431012332178305,0.05066356924707838,0.03958780873241674,0.057286918396616704,-0.023804367638080956,0.057301066835149204,0.03783989346154632,0.0204097176668224,0.00045523063119605494,0.08017403348661287,0.03482320158047142
NXPH1,0.1365201363122303,-0.001075829191133463,-0.0821930011798811,-0.027743429238330626,0.05873208581351018,-0.011992269816168247,0.10181810311314998,,-0.017523746895217275,-0.021427878630929896,0.029157902525310992,-0.009347225862191395,0.01241762788663374,0.004829412096426998,0.08531516080048919
ARF1,0.10046488296532258,0.05938268822314891,0.0032791468225194333,0.09841878385004908,-0.03787172712916626,0.002925464628803117,0.11016874391820151,0.031649029896783344,-0.006814568408645614,0.04823407214466565,-0.008831288392672216,-0.03165972265486794,0.030770215169380475,0.06582520466252552,-0.02491456890772697
DSC3,,-0.016521046564195604,,,,,,0.05820871112410503,,,,,,0.03090435426631071,
EBI3,0.0940729879072347,0.10917613132418892,0.004698356348528306,-0.0304554748764184,0.018337468564328416,0.010980837544183516,-0.07964295112619373,0.011186411115257113,-0.012142528896048116,0.037343291702419144,0.0682276221952466,-0.05009683695222843,0.038745631918447085,-0.010893674768870666,0.07160585703470332
TIMP1,-0.02879365615129438,-0.01192706072453092,-0.054751836592639096,-0.036845168593999465,-0.03469067143389179,0.042702592010383324,-0.03211364204102188,-0.009233036126811018,-0.014932973172456692,0.11090673885576399,-0.061833508998507786,0.1003713583337101,0.0436196647226456,0.07474733626099245,0.06375820485246311
SEMA3C,0.11460300071549236,0.03677179652188063,-0.017752898613906245,0.05976637036369741,0.04305203122414699,0.03133184840722289,-0.030766110474735795,-0.09597887639954697,0.06438243104133895,0.027419640213459277,-0.008779418315473825,-0.08298846226883219,-0.01571660472912023,0.0617346642024985,0.09574280716830971
GNRH2,,,,,,,,,,,,,,-0.04264742500576147,
GAS6,-0.013601502703110693,0.00557114363166899,-0.048169823576741294,0.01267659028766042,-0.012176337329774063,0.01370545856586418,0.04458062503756567,-0.04004654474022977,-0.06997398871193761,0.08789036040105015,-0.0054815752033905785,0.06816460052326019,0.008243252775244968,0.061211127541006424,-0.061221291975714166
MEPE,0.1065519955912713,0.05859816112687694,0.08802365084582738,-0.012616021948353616,-0.0380049323293042,-0.04108529226619539,0.081385053945271,,-0.02113136755599063,-0.03689964846436287,0.10516219074539712,,-0.021023778290950233,0.14971528008921928,0.03145978324725066
SERPINE1,-0.05866313972623309,-0.04811963694109894,-0.021598644131383498,0.1268883193839768,-0.01844306368001185,0.02448291856545545,0.02319172645724376,-0.030931735636269872,0.05592519649795709,0.09333988093089712,-0.07350751007075514,0.06985798931863824,0.012775289209191996,-0.014014626786775496,0.07412275442425317
RSPO2,0.15308570307302247,0.021791167914799466,0.11381244140506538,0.058320618976863636,0.07456521440066928,-0.009325555179700773,0.0016616724559244435,,0.088548193510984,,-0.004942284231039525,0.025956406385337152,-0.02832018191657771,0.010292545994585399,0.0688090415450992
SHBG,-0.03622779859475832,0.09144703770959195,0.017352586672040735,-0.024697029510257356,-0.021684172363790808,-0.002789718589615607,-0.01810547667152805,,-0.013809493618314666,-0.034454354163764044,-0.025578281069434227,-0.0185517241672353,-0.019769039818210606,-0.03608405446825119,-0.030562669339342343
LGALS3BP,-0.05862152169854329,0.05500644188261237,-0.08469638127225107,-0.10423163585954866,-0.009757206204439846,0.058637862795062626,-0.09835246220798902,0.005130005873592678,0.018644008428525136,-0.019591708946227363,0.01698259813702641,0.04872177068276534,0.07048600234274448,0.045412395958343975,0.10411567546987281
LAMB1,0.005665981131851046,0.053685062254780175,-0.03578749377680951,-0.10998900305384708,-0.002889326654841878,-0.015743159139578664,0.03468844969115159,-0.030209402429254358,0.050290357825976024,0.11469160725936349,-0.023167572349853314,0.11397694076225011,0.08080422032658056,0.06002052877934051,0.065306208062168
SPTBN2,0.1250973560331933,0.038321054383599173,0.040093602638825526,0.07152815633249067,0.06429877029079097,-0.03424025086325743,0.12858896093550276,0.11241594098829008,0.03961164311493599,0.02808692835838687,-0.01777942714342573,-0.009492961355848172,-0.03750692626421512,0.03430572330332095,0.017763286621963918
COL1A2,0.07718179407384804,0.05828611436743398,-0.09884363797591782,-0.05881711587971219,0.002037712717729612,-0.0009926067733997024,-0.042199056154973276,5.631698664787923e-05,0.05440675296439904,0.09122876372701177,0.016357951189148952,0.08268078591903533,0.05141267320577311,0.066323773124115,0.09996821772993167
DEFB1,,,,,-0.011374144748887713,,,,,,,,,-0.026296756253422565,-0.04345440102876344
CEACAM16,,,,,,,,,-0.011856878755286272,,,,,,
SCT,,,,,-0.010454240679928154,,,,,,,,,,
WNT11,,-0.009156918022841553,,-0.016702224132661855,,0.10316520919780575,,0.06981934299492125,,,0.10922663713046502,,0.023656773376945016,0.03493093760389368,0.16232484698385927
LGALS1,-0.0613681277623082,-0.08996923204969941,-0.014131997379197767,-0.07429866780108652,-0.026589710670763454,-0.024813353156014482,-0.04403910591876765,-0.027474705149477977,0.034793437502586046,0.017051354639465475,-0.050926213610392915,-0.016208738097484788,0.03687361260649783,0.08864447364202686,0.022304372371766256
BCAN,0.04181406277137062,0.08221395809119039,-0.04786613458035132,-0.10366238289356203,0.05466701798099416,0.03857209524672475,0.10948614790935021,0.015647162357982237,-0.024546124579940275,-0.10699597958322395,0.06746776813595134,0.05460162684810929,-0.013789656196325538,-0.04698909725486161,0.07735563946131387
ANOS1,0.013922022625954591,0.02027867154690154,-0.08525388428309197,-0.06807616135083441,0.017252030007925325,0.016188710697556615,-0.032013614595358016,0.020206239275291225,-0.07479717109559927,0.01105851350402829,0.057954633928880506,-0.019561587988625808,-0.056420374212112184,-0.0018435869343178845,0.040108270685144054
EDA,0.021120364918465657,0.022129963283438525,0.07106368830208284,-0.0199702374117944,0.017615892789004738,-0.04562580855791888,-0.022154215576471556,0.14083071505138595,-0.018372073683016993,0.03198627446927527,0.08670371219854262,-0.036546967660630106,0.0632858532305581,0.07303861710300498,0.01588800960574844
FGF22,-0.03978458023755704,-0.0246519479518359,0.016986452133056492,0.08540525614599895,,-0.04122974321231228,-0.010694304699927945,,-0.031331853776085376,,-0.026027216762269784,-0.026920516990470624,0.015857926923866426,0.11131288345590627,-0.005387126421946099
SHANK1,,0.09426775482777236,-0.02564610688806201,0.03833585993590058,0.021267872632858,-0.0516159087832396,0.26111135541668323,,-0.01931715994665302,,-0.030596380906284557,,0.041188910000299186,0.06020983776191059,0.046367523162031556
NPVF,,,,,,,,,,,0.06880781540411413,,,,
RAET1G,,,,,,,,,,,,,,-0.00401619212115898,0.04702321320685695
TGFB1,-0.028400355888884055,0.03413225921317929,,0.05039274257282965,-0.024907075188170272,-0.03139624514745264,0.01790476918884956,0.003697243599757308,-0.020116255555195382,0.12486026152429829,-0.04833162086216443,-0.018739705160898724,0.00117608405334425,0.06765794110234973,0.029036949500349973
MSTN,0.07214321406714302,0.0568904955334699,-0.06548302980018984,-0.03431588946684606,-0.006065635035461676,0.025175004298391493,,,-0.012567746496212886,0.21173993225284116,0.1378841478431706,-0.02462166707815699,-0.0034858869631168585,-0.011395244385742945,0.038658133599577725
WNT4,0.05108491103775366,-0.01595554804733124,0.00160999166843866,0.02625987709520121,-0.01606417769229526,-0.0176190740559712,-0.027975322568471107,,-0.019157589114999145,0.03309587463809824,0.04446291677045994,0.03433251553705767,-0.014474616866764808,0.10209585499455098,-0.002005494527726051
TNFSF4,0.08778965818024609,-0.007450409867869654,-0.03130806892934638,0.029991232864128033,0.003935704610205436,0.017224035302257842,-0.03017091131176487,0.06908338039828955,0.02151037690505999,0.03638305848859154,0.009021833648454526,0.03779070979492026,0.004629569068737812,0.08637991447276473,0.06926439555285258
NTN1,-0.10576008157398079,0.015467694485083264,-0.05437635690507887,-0.11479334556893805,0.020308013684442662,-0.00479206135425587,-0.019544963183093633,0.08476662816321479,0.039023379650839046,0.12163233256870737,0.10328393506380794,-0.0019545202273793917,-0.006244396772238344,0.046489511133104795,0.11092335584771941
CXCL12,0.09300601683843993,0.05944454745619884,0.022183053353569106,0.022588232330497095,0.024974224040220955,0.024025614930595966,-0.030894230325304,0.03631281825483418,0.023288851485659637,0.11715860972217534,-0.007766683892813137,-0.015163174553755794,-0.015146045941072012,0.09829759737729381,0.041849576531676605
GNRH1,0.0013621192820961628,0.014892430835984072,-0.02608924209106678,-0.04261497262823699,-0.012225437990307364,-0.019496295807649614,-0.020721209054893455,0.037972667288783145,-0.04073035813298875,-0.005042626838901061,-0.017886245952568366,0.030298871487065813,-0.019651511304145917,0.04937514518655605,-0.009177642635225233
FGF8,,,0.027805094181996653,,,,,,,,-0.014347796766371143,,0.021425830114636116,,
RIMS1,0.17120440743156248,-0.006738308729106815,0.020740681742795853,0.0377861508564534,0.014221236680280937,-0.008757127930296413,0.04552167732915271,,0.009002724609569185,-0.012582734732735442,0.020646222965169943,0.025908769767204767,0.05530233815400066,0.03616051747873503,-0.04140227842484174
