,MGH258,UKF251,UKF269,ZH1007inf,ZH881T1,ZH916T1,ZH916bulk
APOC1,-0.032549493072972314,-0.04651332518438011,0.147080543171678,0.08968319979243788,0.06524076695069027,0.10534421542778451,0.08304094187205802
PKM,0.046003980267124295,-0.020513751127134286,-0.016821773554484103,0.026713206587209343,-0.05956763710552433,-0.0695919480670188,-0.0561892707487309
TNF,,0.019828442941166292,0.02452178273974585,0.06033638753199453,,-0.004013701058231616,-0.01777486714098451
GNAS,0.05230898996460164,-0.01971177413529741,-0.058305489660742615,0.10802904868449134,-0.08162793121879071,0.005212210820922593,0.03727891924240829
BMP8B,0.015448791958605674,0.002289897018795151,-0.009051743979029237,0.07419344959645797,-0.030222554316212933,-0.020269774942221718,0.09092887529486811
LIPH,,,,,0.03726681772872788,-0.009282728449491282,-0.02834329968708147
CCL28,,,,,,-0.014699810721964824,0.047663206560912816
PTPN11,0.051298080398212674,0.0018934645845547122,0.0682958661917649,-0.04063909318857983,-0.02179579448206454,-0.0157437883342173,-0.048335321498157904
ADAM12,0.0024154865688180583,-0.015485765430922038,0.08593202172932797,0.057410131058041984,-0.03456005440957687,-0.055565691844319066,-0.035678552897955344
EPO,,,,,-0.014371076930025106,-0.01563202703209014,
EDN3,-0.0219121391724361,0.030323145695747553,0.010849588526256115,,-0.03625493374452357,0.000252577792257617,0.04385786127490555
CCL22,,0.0030268400470132707,,,-0.012609994394499852,-0.024155578150494687,
CCL2,-0.03026911648283645,-0.004561262791908437,-0.003510092271311131,0.06770051814967062,-0.03642842803884187,-0.048088770069825135,-0.05221013955967811
DSCAM,-0.016151781700649966,0.033066492497273,0.010867980214010038,-0.0015754051620798777,0.03735755681225044,-0.024867510469831974,0.07501370238314367
ANG,0.08769420344495098,0.006361148027208052,0.10012861313308043,0.044857576160272514,0.03509478367455739,0.06672907631666533,-0.04855254679169843
FBLN2,0.025743315993873736,0.0768025728685806,-0.004054186387662262,-0.03097912882314532,-0.010935921344120282,-0.006523331727437011,0.0024065012530731524
VTN,,,0.012887664118093825,-0.02588361915438185,-0.01860860496034586,-0.008341718600767824,-0.028813364411141813
VEGFA,0.005276113615210653,0.009410335746585268,-0.01931102816258036,0.024440916959985376,-0.061940516064491045,-0.06082443859163609,-0.03494633330276986
F10,,-0.018766041003932154,0.07602973878239616,0.07724281808823764,-0.024889778704984773,-0.012558570045890925,0.06153492298303913
SERPINA1,0.014208366250900405,0.018708144470068754,0.09819097233084831,0.017046796375998742,-0.08667657377638902,-0.06752903050192809,0.010294655779677302
VWF,0.05979740794588442,0.03572798986802301,0.10476483239326954,0.05025485583852469,-0.03417709279035168,-0.012108092664441636,-0.016732679712018146
GDNF,,,,,-0.020123869275345877,,
VASP,0.041285791678718535,-0.011612878757380398,0.1076460649554538,0.04837034732705588,-0.08698057696820655,-0.05401772864247189,-0.05033550619541932
ADAM15,0.026514389061922664,0.04653705641759451,0.06533761465742315,0.012272307678101894,-0.01420200653840965,-0.013125953624611008,-0.010693354824517692
WNT2,,,-0.05012144057052881,,-0.017255690671473416,-0.03801496523593354,0.0473094977761849
CALCB,,0.003671365403089953,-0.021584927169347377,,-0.022448247297101945,,-0.027383286130301724
OLFM2,-0.01755462453564795,-0.04679728048600398,-0.041193742735864326,-0.0056870404310014,0.03834587490879113,0.004404346855113878,0.04776775004159388
MFAP2,-0.03147840842219899,-0.026024621167580416,0.07903826298371477,0.024992894749489316,-0.06207666920013732,0.011278294369799423,-0.006999565880916163
HLA-C,0.03658330080686855,-0.022649544678126937,0.1180820580605808,0.08095836739864612,-0.06724387527148795,0.036975209666507615,0.008191845882815397
THBS1,0.06602621025881238,-0.026936119606406,0.01945580924229294,0.038338583806376274,-0.04157790568315501,-0.09984073633719036,-0.025624411470924157
HSPA4,0.03133303423171769,-0.03263197871399972,-0.0023273055339021707,-0.008807047936497355,0.030636581200707245,0.05930359012978172,0.021136621147789802
LMAN1,-0.023946073513984794,0.008893635805933078,0.10325020946889528,-0.033777935235852,-0.052429432666976555,0.014922546934073638,-0.057754407223880824
LYPD3,,-0.015154921549268091,0.14282051744855026,0.029886654155545297,0.07718954470647825,-0.032417384679311635,0.04989361525850428
APOE,-0.03516869704585647,0.003519627372718871,0.06361215971580454,-0.08346365950930242,-0.010390510679489871,0.06830502661276718,0.10777633199601246
SOSTDC1,0.10348908581883674,,0.00776677932240801,,0.00015522429957236022,-0.026068664214497706,0.010380383202335914
ANXA1,0.011582626550121254,0.02414361614237234,0.058891995259779305,0.0008901159993219005,-0.00609323405727313,0.01961336143953357,0.0012845249964744863
WNT2B,-0.03478891931692584,-0.00628948022258966,0.0614888796936937,-0.05441753322218848,-0.005558214863781494,0.0240661239978839,-0.051873913759032726
AMH,,0.04482346071111391,-0.01738729554285331,,-0.01245533891240492,-0.012314074731462595,-0.03321487302902318
GDF10,,-0.01704953463335668,-0.0347807687622802,0.012921674088044044,-0.01917745336160669,-0.04130244292743439,-0.028657387343894915
EFNB3,0.02412604504986353,0.0014059712201176563,0.002362727147000942,0.1836721587135255,-0.024525388310173354,0.019376296203789615,0.053818559302481514
LTB,-0.03222240937966484,0.027998917864282775,0.008470432859236767,0.11109502693026463,0.06061144338108792,0.012420346660932847,-0.016000911842008168
ANGPT2,0.06739902502862202,-0.02909447737791101,0.08598065804011479,0.06077443030595922,-0.08880425865110018,-0.05264355373850617,-0.041874247568109126
NRTN,,,,,-0.012796412833528368,,
ADAM17,0.07887767075456625,0.019871133625533822,0.11270247875441339,0.08159056966291031,-0.08255142907885415,-0.04891369909784457,-0.05838421442800844
LRPAP1,-0.021485681872105693,-0.02171318423841653,0.07796994791080755,-0.011613848221481602,0.08450399606542014,0.06504899610825508,0.011007287624931767
NID1,0.007670282757766788,0.07346605634987961,0.12028887886248951,0.025367341674513613,-0.07711387796931314,-0.04268188886071412,-0.00958725264722137
MST1,0.019452948934794254,-0.006742029756848577,0.07099952008827615,-0.021781367907401414,0.01306967812417285,-0.022442808725087388,0.06316366457938771
IL13,,,-0.004133899010835342,,,,
DCN,0.053908083450621515,0.014760305454906827,0.08545490749655803,-0.012939761440990937,-0.03812845931873561,-0.05368231012125163,0.007115767926117537
IGFL2,,,,,,-0.04130243062354815,
COL7A1,0.012752889215957826,-0.03481518074445832,0.056243092850548244,0.06011324287347872,0.014777390958536684,-0.02586501586087187,-0.009597914900782045
CALR,-0.03567266993692765,0.014245686955313905,0.07010530500129977,-0.014903276858765292,-0.09876176965033644,-0.03954566096244363,0.018844231676696386
PIGA,0.022667464514731138,-0.003477403477866931,0.10623444616077937,0.07143621682000774,0.06277724815983982,-0.03231258338864084,0.011274075976783158
CD200,0.019198037412352216,-0.02938380979107991,-0.09075982932760852,0.024076616578491413,-0.01625971484808168,-0.022016215776425267,-0.045694851557725055
GRP,,0.07360139227092231,,-0.02805641940851609,-0.0140355733000328,0.026762445405540587,-0.02656123391087702
CDH1,-0.029031980317603925,0.014178593607218707,0.059954053631379754,-0.002495829245753295,-0.048784099160449484,-0.016829742813349497,0.062372547422053365
LPL,0.04667475341495773,-0.020294277581374892,0.10761416849743065,0.14076375304487873,-0.10841559591191735,-0.03120459695249061,0.11442583894013751
SEMA5A,0.07261125359294388,0.011161887359172019,0.08045271288244722,-0.01815626048750417,0.02853328747800098,-0.0034757908544830103,0.07260714451500433
SEMA7A,0.004720285641789877,0.05006448383309049,0.02290444420712125,0.034738351766283836,0.03665545122637954,-0.07543223599128006,-0.0034730656372723443
SEMA4G,-0.03968564615747393,-0.023562694711018243,0.02334646471786852,0.055825071999522524,0.05923630138022365,0.051885534397713276,0.028716274982003326
SEMA3B,0.004298596097094393,-0.01345894344252449,0.023697456430527647,0.02056847477394648,-0.025366938981445698,0.024629140368057335,-0.01602615161379433
RPH3A,0.04851152339095816,-0.014216974364033678,-0.08364960493728256,0.03070398377020216,0.04120846318745487,-0.03759004841006762,-0.03558735532655666
JAG2,-0.042736923902279525,-0.01434505444832587,-0.032384624160707705,0.006061659184366927,0.04979010725513768,-0.0432691723196123,-0.04430934264242242
CGN,0.04094368900067809,0.1138980667115202,0.012339003979884805,-0.011466909114120358,-0.01512684187587015,0.01429936609405245,0.17026763978825632
GDF15,-0.019418746230889294,-0.008170958467768587,0.06755566955675714,0.08178944804461259,-0.034909514386617026,-0.014192696305171993,0.04332916676306366
SEMA4F,0.029069314344832103,-0.028850385260979893,-0.0031608571029563904,0.0652427480439964,0.03734947417852649,-0.0072803706606211814,0.0758447121861557
NXPH1,-0.01541302655711949,0.07882685369453721,0.051379899834282886,0.03739035651438628,-0.003962797640447048,0.055362583435138245,0.10946547495091069
ARF1,0.026797798440033018,-0.002270497064939447,-0.05559449604057196,-0.00046712142173703774,-0.005062096202503551,-0.00942065248100545,0.009205911833375045
DSC3,,,,,,-0.015632031777028148,
EBI3,-0.014591866904098125,-0.03481055574836881,0.03052248567477127,-0.021434441479305573,-0.04390545752469952,0.038680766182351965,0.0412990088957697
TIMP1,-0.005360463352514885,-0.013148441440679504,0.11331250546492104,0.076873964476288,-0.10045501636281708,-0.07984452840311836,-0.024937385502861027
SEMA3C,0.011626443310550327,0.00217519750013762,-0.02875178698935149,0.010400183937041564,0.05516458661985819,-0.059082708637026554,-0.04030230816279878
GNRH2,,,,,,-0.016939436892869815,
GAS6,0.009347848369934955,0.009980524446885202,0.04051291291103265,0.10295437980216277,-0.037151987743320146,0.01854135392194739,0.04863500206324429
MEPE,,,-0.03441464616000391,0.16676629904317639,-0.02165934478699654,-0.021600995886877628,-0.016542719137563233
SERPINE1,0.031067545964787426,0.042694244771861484,-0.04356158182081477,0.11594081385835853,-0.06168679948774989,-0.10755534736197833,-0.014004976845579751
RSPO2,-0.016485144453766653,-0.022652703887898126,-0.04059814159150118,,0.03832767815591086,-0.030999310267688283,-0.06500664887552139
SHBG,-0.018520245903540733,0.06653010075741544,0.07350579209778509,-0.028496940030810183,-0.020366674515151284,-0.03277344444814198,0.1568069806247544
LGALS3BP,0.04213292192032361,-0.030044078469799583,0.09821560937807623,-0.035039556961990036,-0.061514227034077114,0.03756641831502963,-0.017650225064697857
LAMB1,0.001236009063466323,0.058248587084270595,0.07159214751848843,0.02323947699188088,-0.08355709510552148,-0.07712584811569143,-0.021227276256579185
SPTBN2,-0.01688372572543537,0.07246733941569286,-0.055297872086883734,0.1262117028565813,0.06350327955645538,-0.0203394417354711,-0.037684144065228756
COL1A2,0.042342876252425984,0.0074618917563568045,0.13184305690438874,0.03640362303876377,-0.07761101287267674,-0.08520490733622513,-0.021931208586319247
DEFB1,,-0.012809738728831987,,,,-0.03347668946850361,-0.02206759604596843
WNT11,,,-0.021302418012939268,,0.030379987846781725,-0.020745663111958468,-0.019811611081326827
LGALS1,-0.011649943582381667,-0.010844558483209617,0.0318832436687196,-0.005224287503440886,-0.09483888469324522,-0.0464019241584203,-0.0876683993220152
BCAN,0.020498075927648855,0.030449725368422467,0.1498429172871407,-0.08407463910945374,0.0826384882593996,0.048652178886361065,0.17532640990643225
ANOS1,0.015978318704805837,0.016201861614156893,0.1144179486147403,0.07034418077980381,0.05527257498589547,0.017861034133341485,0.03274783907333762
EDA,0.01726671007585571,-0.026433126039660082,-0.009778039188889115,-0.039573259683262856,0.026409219363260666,0.013323703589585083,0.03707057437525042
FGF22,,-0.017638811760449697,-0.01952646908310209,,0.04579669952885457,-0.015687389442551315,-0.027545219566545646
SHANK1,-0.019648237893229222,0.0756523203057471,-0.018578195159464964,,0.019582817934889734,0.03300551080429272,-0.02988651979560709
RAET1G,,,,,,0.02258848405900504,-0.0182455567227178
TGFB1,0.024550853360985614,-0.002932714441122419,0.006174617423268672,-0.011054605397390636,-0.04582668450075988,-0.08020941025083178,0.045786432672535224
MSTN,0.00038435462421461793,0.010812695388400115,0.11700497680708329,-9.787609702181042e-05,0.06733085626150698,0.06589676912086741,-0.024671772915053486
WNT4,,0.002702673916804474,-0.022139776414642008,-0.033888734158827434,-0.049082048018333595,0.039337830655939356,0.003655610850479044
TNFSF4,0.025921834863965737,-0.020977493358417594,0.12376348685684234,0.03711384041997056,-0.019015782365339073,-0.03047495843281482,0.06296385847165678
NTN1,-0.05305894354899301,-0.01653824128791906,0.07717061409506422,0.05942439208412273,0.019661287739388494,0.09512905253026942,0.0857119689417441
CXCL12,0.0375678181984695,0.036068294035396846,0.036416566087431615,0.045637223733268,-0.01873113824041509,-0.046863407735440774,-0.08280691615801006
GNRH1,-0.025335930286673664,-0.02311160764638999,0.01723447523474374,0.08201226779447972,-0.020245593015279964,0.05465529320670707,-0.025024388396194294
FGF8,,,,,-0.02589119585700557,,
RIMS1,0.0018982602996558508,-0.024742865830437,-0.043874043507213835,-0.03862135449904598,-0.02155044016285212,-0.01984791903206649,-0.016619242956506932
FGF14,0.08916873028736746,0.01129716177183389,0.03608076860488227,0.15955698735143925,-0.014119530852842063,-0.01056276703575288,0.014354160899552652
IGF1,-0.016743182342819112,-0.022255373917865275,-0.053316647110626454,0.02058904164619792,-0.015345747321409295,0.011309793913935398,-0.03731091303784047
TNFSF10,0.02398395473922106,-0.02437700921514514,0.06422697147189903,0.07207446460520643,-0.025748602906342094,-0.03314082521093869,-0.005212067954147308
GDF5,-0.01648513794692687,,0.13055040315979344,,0.02358293478380862,0.13005146281845012,-0.05638131148458678
CHAD,,,,,-0.02000149394153583,,
RGMA,-0.08884186626037593,-0.062229074685133924,0.10389384111819362,0.017811693245842117,0.0044246435146992075,0.04082590560668578,0.07797357137685675
WNT16,-0.01483595584487469,-0.013004428997010825,0.03167178461219752,,-0.012796411144532505,-0.036621100193617244,0.010362234306999576
CX3CL1,0.006115756300429568,-0.01710956422931043,-0.041869898517159464,0.10844839041622377,-0.030944870394359496,-0.026433026997673387,-0.040700970489105176
FGF1,-0.0009034025467863455,-0.050749097641401376,-0.015612355913858622,-0.002322672163528685,0.00531485893914068,-0.00492249721540959,-0.05839797341564653
ALOX5AP,-0.03804609590717418,-0.007837519325602532,0.09976389732720656,0.05274264929561603,-0.04197452357687383,-0.05191363922605558,0.0011268638153495792
IL1RN,-0.014670728891004094,0.08537349865319593,-0.019832942749140305,,-0.035654524950710316,-0.0489556000199361,-0.03093677916282478
PCSK9,,,,,-0.012420916001472897,,
NPW,,,,0.2073288033588968,-0.02115361113088615,-0.03937336769994255,0.06286479191664517
CXCL9,-0.033137161626463595,-0.020602832694296642,0.039949419020446575,0.024536846034454045,,-0.05931208473197088,-0.039611202247831136
ANGPTL4,0.004900645302322453,0.004807856069222955,-0.026368387402888785,0.07216313376134724,-0.052527454524213146,-0.07222075478819331,-0.038183764284183554
UCN2,,,-0.021016309676951714,,-0.0140355733000328,,
OBP2A,,,,0.12470038083947449,,-0.017558857774331107,
COL4A3,,-0.020656331824476296,,,-0.019630341286187066,-0.028403281057890684,-0.02187117034889862
NRG3,-0.026627434462819184,0.056577294881093455,-0.06649339794620084,0.05719644145400502,0.06868226434673677,0.06535616375033816,0.05912690464498551
IL23A,,-0.017346494596961987,0.06527770090743684,-0.030519418346959874,,0.00834790499467442,-0.024493816441496025
COLQ,0.11937539378037137,-0.01132366355096011,0.049001458292006764,0.09974673704244044,0.030458434279199524,-0.013714418168569636,0.023797931512850173
SCGB1A1,,-0.013196370529963903,,,-0.014371076843523421,,
TNFSF12,0.017541725812185008,-0.014542851130181637,0.04869854117933637,0.051541769808764126,-0.024066157306253673,-0.03752183173715957,0.04426507528251328
DKK2,,-0.015485761187845797,-0.03742875370897146,,-0.016541740990730514,-0.01718121759317468,-0.030929393833889488
FYN,0.027524164362223588,-0.013354142145641245,0.06422697033621273,0.045371842566115816,0.07570574399741378,0.030954035028048606,0.017777873952471802
ACE,-0.0062079366494210315,-0.019782508469130194,0.0748678468463033,0.0823953815273479,-0.010265107481171029,-0.058878008495982855,-0.018613923053133072
IL18,-0.07039490913975749,-0.011372355251857725,0.08658038403493827,0.060903049826957996,0.023340238487714403,0.010868088027910313,0.0005337532905483342
PPBP,,,,,,,-0.02044912514823986
CCL27,0.01185655258359625,,-0.031552636026309096,-0.03051941754572365,0.050188573895114295,0.02308720463413258,0.04972779013737696
SERPING1,-0.019043081862240373,-0.004380737406154557,0.049809124149559555,-0.040532831192013605,-0.05855182894069927,-0.0602032746138939,0.004219309220274876
AZGP1,0.040847905500371304,-0.010827085557884312,0.04371397273812348,0.07105172135094973,-0.04748968498493746,-0.018005206962323356,-0.03639681843982672
INHA,0.018744596668553493,-0.020221956912590253,0.025323521244279532,,-0.017674022617495417,-0.03416877439943382,-0.03293596050842566
SEMA3G,-0.02533593292402437,0.00471830806530941,-0.001874652255594772,0.10972886752789582,-0.020606954162711074,-0.010150151725885296,-0.03733408274333231
OXT,,,,,-0.012034280082980017,,
COL6A1,0.0028700886878488692,0.020368076798649454,0.06161893231649178,0.07106089450212164,-0.10698420237789875,-0.07092130705743292,0.04446525688305529
FGF17,,-0.014471884723442813,-0.030952566531708907,,-0.022278876829661256,-0.01672820604147787,0.001106723685889725
TNFSF8,-0.018130084946322594,-0.012809740047592949,-0.01983294291857137,0.001777726407175481,-0.012796412833528368,-0.038958943758958135,-0.02302737819797615
FGF20,-0.024139433291678614,0.093334044276314,0.016773607434693718,0.17157075826179605,0.016562185440298152,0.10389652492486194,0.042281055257479015
ICAM3,-0.03455903613829269,0.03331119800897367,0.04105001571811722,0.046367047343047606,-0.008190280798567557,0.012190979537495102,-0.0047053053662197515
LAMA4,-0.011156053744370098,-0.017528969667923867,0.11486624203685274,0.055398813971230955,-0.08543273116936369,-0.05017200011933977,0.03425349016473866
DLL4,-0.02971534811529182,-0.008960791918147777,0.0344066377725258,0.1318645865738872,0.003426929569869155,0.00585154031553822,-0.01612761749294121
SEMA3A,-0.01188317537185547,-0.010140434740360613,-0.04619500709719941,0.08382406345675099,0.00940114011318654,0.042463676860660056,0.08731577058055329
RLN2,,-0.013756811114789692,-0.025470517395835904,,0.012211902225313301,-0.019306226543809712,0.03156630686993888
C5,0.06984937920602072,0.015648584926325138,0.1222761198776018,-0.061811040709847005,0.0014868830737016908,0.021974346620402187,0.011282228137675168
COMP,,,,,,-0.00655789896499101,
EDN2,,,0.001004731621718232,,,,
C1QA,-0.024602981568981955,0.026062421143056406,0.0888547809226814,-0.0020349106782682276,-0.09550596353550088,-0.03600431424592857,0.07115311334511577
UTS2B,-0.015374688475533702,-0.015648717412475706,,,,0.018624722435450734,
COL9A3,0.006957418265047281,0.01818116475150102,0.08926005619502275,0.05742754895316827,-0.021421513086075157,-0.005935807252208876,0.12498089840495567
DLK1,,,,0.1268399287322916,,,-0.02445962083252938
HGF,0.038961814064959764,0.002137939497622941,0.026789262928518257,0.015476705698274362,0.019835368128294378,-0.018693355935780594,-0.025590436304349602
P4HB,-0.0013081007329074682,0.02309876323250818,0.11980527532143505,-0.007439626445881335,-0.09981839007670278,-0.07848345298478081,-0.03913453522905488
ADCYAP1,-0.016910239613180972,-0.019440088612725302,0.0029068287860842916,0.034437014338211995,0.04816977848216779,0.01240118801190632,0.04665013969831644
GREM1,-0.0369114817088441,0.032033248811799045,0.006510410135264272,0.06224226544990463,0.027105987718618108,-0.004781313328856726,-0.0738291432640974
EGF,-0.029441117506912938,-0.01378107045418858,0.028659672024058423,-0.027650815894748368,-0.017671403457580163,0.06798111537062312,0.04840715530079667
VEGFB,0.003614037754181547,-0.0545870707057027,0.06631621605811687,0.03211415553417976,-0.03660901942357802,0.022818563263477577,0.028484134448602053
FARP2,0.051320710193284595,-0.030898932555002766,0.030516152153726835,0.056966015181858724,-0.008168457861210931,0.017437691335709535,0.0252222418502542
IHH,,,,,-0.013864957751393178,,
LAMA2,-0.03299320958311555,-0.027999734281826772,0.08606393434973192,0.041439390236699084,-0.06611195945923609,0.011745464810119179,-0.01983923805436132
SERPINC1,,,,,-0.013692343643888123,,
NRG1,,0.025536426708892557,0.009451955111532632,0.054474711224838775,-0.016418745504315282,0.028437584981035026,0.004994859803921116
SPINK1,,,,,-0.016830645704790335,-0.02691209303495439,-0.003793945234672122
EFEMP2,0.04917058037694317,-0.016314369507472164,0.077260485217219,0.0738512873068781,-0.11900502854908443,0.018212943224743632,0.0022722228185943034
SELPLG,0.05491122764340494,0.06511160661465934,-0.04559378845095285,0.05663567114582093,0.004128587368428783,-0.003051606205779724,0.015423266446594225
GDF6,,,0.081625294154166,,0.04380641064059377,,
HLA-E,0.02259850710930925,0.02277033203924601,0.11563904184901576,0.0019313896413493987,-0.07780109786211899,-0.03722353051229509,-0.063060644047364
PTN,0.054764669271184556,0.05598122938424269,0.14633211842898047,0.11855566495348091,-0.045511392973124586,0.008575384097953862,0.13216060142227137
CD274,-0.008037449551643094,-0.009941254851328856,0.09051012802849256,0.08089013933931907,0.008365095181886936,-0.025142274881183584,0.003369584476618481
CD14,0.011689162441234828,0.02879404999023545,0.08653569332109647,0.016437701632930946,-0.13574737960701355,0.01783750414388971,0.0954319245230478
SFTPD,,-0.006838784353793402,,-0.03494858703222825,-0.027206706901127222,0.06143469873105391,0.011549444936758226
SLIT1,-0.05939340955495673,-0.018258123171723022,0.02219891595971328,-0.004266268330868496,-0.05512998690091466,0.01584470774793685,0.0004945230910492407
CNTF,0.027379534124953697,,0.03092940220224653,,-0.0140355733000328,,
BST1,-0.021588615403679384,0.014597960456599847,0.09675101393299702,0.0605092211176884,-0.07404769012250935,-0.0027235960985494403,0.07351727661552042
AGTRAP,-0.0032155357812469463,0.01878938794162556,0.08589884017619819,0.08594438189234019,-0.0748178049528133,0.03772970449900151,-0.00510838720802935
LAMC1,0.019023931519982575,0.005821948050352316,0.1644857528588815,0.03016507829034093,-0.06303232867973321,-0.054581459531807,0.016013699269093375
COL6A3,0.08126791602213525,-0.0200935532337109,-0.02977202909430471,0.0009297708343208978,-0.08107856075528488,-0.10291054064387656,-0.004257283687285194
FN1,0.023125060966022938,0.0016864880717856548,0.12955194120022537,0.06329384923777434,-0.07239261093441704,-0.09250924860337942,-0.12366553421588712
MIF,-0.048231773632303694,0.011526232969444298,-0.026019777564188332,-0.026870331401578705,0.06966575305160529,0.017718032627548883,-0.03809956668754477
JAG1,0.06291637567734547,0.00504083218772429,0.0955368188217143,0.03963228958982518,-0.02187583290476858,-0.06821630310379417,-0.07480465942090529
NID2,-0.04183405403822771,-0.024006409320375136,0.08210203301280421,0.061458873987620906,-0.06139367460227016,-0.028104887992414472,0.04033782515762523
EFNB1,0.027753683347805168,0.00042359952190843827,0.12559084423572056,0.021732121924936277,-0.015924490365187265,-0.04756867571396194,-0.004134759721631693
COL4A2,-0.021484123160892044,-0.0033207897846806423,0.11938276452829849,0.03350489461292173,-0.05968862013940561,-0.051840857893512005,-0.009023110770218879
SPP1,-0.047927315743716836,0.045423770767903805,0.1223716340343049,0.1280475980550537,-0.0797041615775633,-0.05634232338972394,-0.018518283548205883
PODXL2,0.02036748512596668,-0.005606360078980242,0.1782492717881604,-0.0501863701147546,0.09379080081117716,0.06220136891778302,0.022357853844456644
FGF9,-0.01813008784564158,-0.01669586553154194,-0.01749813564493139,,0.05672474204218355,-0.011437513325546697,0.012580800305068321
ITIH2,0.039843006045199796,,0.004391820121279348,,-0.002867213793827683,0.037375315365507866,0.08946338668227187
ADAM10,-0.01146289752773599,0.006773209034681374,0.027177803873071928,0.03497654794446532,-0.06840094518211537,-0.056052121007866586,-0.024773681334849335
CFH,0.016256266746132626,0.024329622883756032,0.05862307079406433,0.057267377328992175,-0.021316706724945712,-0.07579495713631504,-0.04597597418999738
COL4A5,-0.04574031444371334,-0.04725939157661147,0.03497713813134607,0.0910385861815522,0.039608602363120166,0.05430086744140793,-0.0005763084698105629
LTBP3,0.0448696354191407,-0.004222360543011439,0.031039552016498013,-0.004101648924616658,-0.01915604893647278,0.005408353269726188,-0.07092035032228579
GNB3,0.03977226380071025,0.010958276035625776,0.009079154217659424,0.031035808193397876,-0.02000183271040932,-0.042577642003848795,-0.03593015590715271
COL6A2,-0.003862440650515773,-0.03247087161030085,0.13141674530903927,0.062296538928865434,-0.09531040776152747,-0.10591140510863334,-0.006248811441820276
GDF9,0.1006314894474834,0.006838659129509666,0.07045504548134149,-0.014806673296810617,0.051248822292105055,-0.027825515883403488,6.484580901277288e-05
NCAM1,0.044649755365525734,0.0012369035466197659,-0.0704332491692465,-0.04775755612660568,0.0449094572966319,-0.009648732030420283,-0.012812387738410046
APOC2,-0.0060528833461029425,0.038595502836960206,0.03021307363567361,0.0232872916635788,0.005414905294816582,0.04090370586461094,0.06302135514320276
BST2,0.028447789517397976,-0.007608228540116672,0.10850894432298452,0.07175603872917928,-0.0011222411717160203,-0.023013845741459,-0.014359064616252673
COL5A1,-0.0044544879177149934,0.06422519676279326,0.0467242264380931,0.04321913264933455,-0.07978319629136756,-0.1129721297258879,-0.07634530638572597
CALM3,0.014111961480512032,-0.004866524010806045,-0.09770779625254226,-0.021837011222818694,0.049982393684927816,-0.01771247756026469,-0.031157229410946615
THBS2,-0.0008736014076359899,0.044027583312717535,0.07924969763524117,-0.04754548932239597,-0.01818391222407179,-0.007031373060240052,0.05028887036517538
SERPINE2,0.046684859420825814,-0.05363552351154016,0.0060591797869549765,0.03593936729821924,-0.032868332953774546,-0.02010367731749232,-0.003004703906939881
EFNB2,0.05164172822102221,0.045265105531731,0.05789530604045646,0.053197787478843975,-0.0029129306275159383,0.02962062443770319,0.042984456143711686
PROK1,,-0.01674770753986147,,,-0.013161711695526039,,0.06510333165521681
MMP9,-0.00889016449669206,-0.013004431481995263,0.08494846684897524,0.06630342007186008,-0.04141930988325136,-0.07047733910557928,-0.04436665628960581
DMP1,,,,0.1573218823650119,,,0.11016389338668532
NPPA,0.0041694904923836856,0.0784570347928131,0.09871346707776574,-0.05954027875145772,0.12365024307803141,0.11863122218016797,0.1538538026681032
APOB,,-0.013196371849404026,0.1300597030095869,,,-0.015856963505417085,-0.022838279947090246
C4B,,-0.015154923102861975,,-0.029725180750097294,0.07723424161638359,0.07679415149767092,
NTNG2,-0.0186645811675227,0.010391394521762872,0.06339962574969941,0.16594386567116207,-0.014023300862991129,-0.007375534841365243,0.07370987220371436
LAMA1,0.0282887771603579,0.0743880205793864,0.1127039099128606,0.019741402939095324,-0.04071767045628773,0.05724150471469757,-0.02505061780691299
UCN,0.05569646181127463,-0.004302572230335072,0.012262396311654057,0.005202842850714015,-0.01707675553420392,0.024520504368120373,0.1703918342552771
ARTN,,,-0.030952583445155654,,-0.010997648667508731,0.03513321026430163,-0.03293596580025733
PDGFD,-0.029441825727211424,0.0581718056920948,0.04584445860676312,0.09015563694403014,0.02278533625100265,-0.0603210046532597,0.03821518260401381
EDN1,-0.0007404970812499162,-0.0016020140086438958,0.0028555186143715714,0.06623941712822194,-0.04483911365931783,-0.001359983470030575,-0.034445964205012274
ARPC5,0.01848156950593213,0.029851420351644745,0.043352065706823935,0.026883702140624414,-0.020543641912258992,-0.012619430657130587,-0.005388296008812068
GSTO1,0.010422999651516392,-0.014859405901333613,-0.06300865966970205,0.04569026210214633,-0.05078582597307361,-0.02970382894602538,0.023707595089299306
PROK2,,,,,,-0.014457861241224352,
SYK,-0.018998939083494995,-0.01046694751908724,0.14373291087602072,0.01736621470091201,-0.023346908518464802,-0.03774703672887802,0.05166868679839541
CD40LG,,,,,,-0.017148233546078837,
ST6GAL1,-0.045894041413593434,0.021658745760063283,0.05521105187033743,-0.00996002115768672,0.053338265382187534,0.04189758368422468,0.03602259118555841
WNT3,-0.010074752664829916,-0.03690771638673117,-0.027592825700525212,0.01656090445441676,0.09536795405623709,0.034528186211065806,0.046926299420334584
HSP90B1,0.0024872891692308947,-0.014474368418600551,-0.0008761353237094618,-0.024779769021993612,-0.09526794586463246,-0.06859038396505533,-0.062638094349735
ZP3,0.004097883115726992,-0.017091632479912147,0.09185871018197843,0.09694546928576223,-0.022997532169179893,-0.0025155783425528547,0.026695280514768164
