,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
NID1,-0.04801973331521388,0.007285518063165018,-0.03310791681021458,0.05497982764051854,-0.012216150807201825,-0.026337836146052757,0.04685685218844128,0.005599169219405777,-0.012106782206553496,-0.0011244236542219943,-0.06648145003749999,-0.0039027090472530464
MST1,0.03793935020830264,-0.03139351771370513,0.017536427717465462,0.022498812858792322,-0.02270706842591496,0.06773112835100956,0.026086988722166325,-0.028217680672148422,-0.02523081454872968,0.023307717746490608,0.05096959188105557,0.14364350560539027
CCL14,,,,,,,-0.020301770339575476,,,,,
IL13,,,,-0.013530630131072866,,,,,,,,
DCN,-0.06862422395027376,0.023447880690945846,-0.04681397279368575,0.03015134130932621,0.05320679541573938,0.035794426096015006,-0.08392752157581396,-0.008398808736645886,-0.016466102407660464,-0.02720141077692238,-0.02730542123534485,0.040365911126770494
IGFL2,,,,,-0.01232856683365492,,,,0.005893838579921891,,-0.023188029296387115,
COL7A1,0.017578032446212272,0.10411034941660885,-0.0236134747092274,0.03224973352950753,-0.010071417936943923,0.02759078464957953,0.01666310856525746,-0.013054555662291351,0.02170016908915246,-0.011784046163280612,0.06448791575302247,0.0748131746916453
CALR,-0.05450413594535978,-0.0062941324377157395,-0.029858161420547657,0.02736105812689062,-0.05819220546776521,0.02463597626484363,-0.0031066045450092463,-0.04757707710424279,-0.024068904332993163,-0.047357195667280826,-0.07113767156133466,0.0013389927411834562
PIGA,0.009857628823637643,-0.02924133889158546,0.019288020530883913,0.009419104973221428,0.009713797345693206,-0.0360687199243266,0.0559549613648596,-0.023254019070859357,0.017171583782468493,-0.03673268541327566,0.03781490965925356,0.056845062127591
CD200,0.03222491058363115,-0.026636851787892088,-0.03631895270185156,-0.04179429092603013,-0.013846142067782601,-0.039109491217410114,0.1112083886427818,0.050577726876132795,0.024932694913651146,0.028185687474994572,0.05657051694028301,-0.05946138941131775
GRP,-0.022076140829243848,,,,-0.019141591816007514,-0.021074923566082815,,,0.007489787416767568,-0.010449975409410533,-0.028808157413484258,0.034687955704338705
CDH1,-0.03828154203303252,,-0.005378850646323631,0.0791906380200981,-0.022592064540026345,,,0.08453596389129815,0.03293926562717162,0.014282861491050739,-0.004250544701473651,-0.021502620195439272
LPL,-0.015308962634726425,-0.04306929316061912,-0.03765879055610176,0.0818910554130327,-0.07680618231660838,-0.02735704487020472,-0.04861208369325419,-0.009716066728382454,0.07835730043006611,0.03423758052561177,0.0768793443801754,0.09608887023966659
SEMA5A,-0.013667797403205659,-0.09616782834404837,0.0026678618110786514,0.10109446242391637,-0.041563130832744356,-0.020000313217937445,-0.015847842840017095,-0.10157286496691295,0.08715384931235866,0.03902547151118003,0.0699684789962716,0.04858008975882156
SEMA7A,0.029785564200948213,0.0398711512651653,-0.021936107894156284,-0.00317260957789914,-0.03258293999974034,-0.041313699784446115,-0.029437460990127187,0.03059933210746278,0.01326835229068549,-0.11048371618187713,-0.00056161215675414,-0.02287117105382068
SEMA4G,0.05205750917021652,-0.02683060694429148,0.018503129759305934,0.011084402895229455,-0.012909208052536059,0.015367741970113058,-0.028184681915338322,0.14637862366511184,0.021394123335842112,-0.01668756165330815,0.005835406304033488,0.055132626764957816
SEMA3B,-0.029457867152634154,0.0463760758572585,-0.03899056512597484,-0.021516306560157072,-0.005793896586405405,-0.02013625268414894,-0.02992021112136985,0.04706221673785448,0.012306251673287756,-0.027742615659117918,0.09044047250523993,0.048642560490804274
RPH3A,0.018056995731622998,0.08183091276893426,0.030714260093327127,-0.061716622267713475,0.02753926014184155,-0.008938607370327324,,,0.03910146115526102,-0.06705927707011893,0.06709752411085966,-0.0852650285475049
JAG2,-0.02691478591538715,-0.00030217646452404654,-0.024132068280563426,0.002335823510201828,0.11042884107106145,0.06235891933349153,0.04770705176734825,-0.0037949232791681187,0.0007509036378473662,0.05893204944949843,0.04042113368596338,0.0024491552949438963
CGN,0.007200871067944214,0.06322377623095614,0.07056875025660636,0.10039773996046131,0.06054824886302584,0.07175011619182943,,-0.0818586686022417,0.041583932140677814,-0.007358853139476949,-0.021935286148090493,0.06953026907323227
GDF15,-0.04182994068002518,-0.046301329958058406,0.0278270193044808,0.12047962798080063,-0.015600540628889282,,-0.040559012833021414,0.04533561584869318,-0.02124836684346098,0.052785995605514044,0.0572431235790021,0.11283102432069296
SEMA4F,0.028983390271938147,0.02736789649017881,0.05897903537710108,-0.06573359708735878,-0.018828830048398554,-0.028643985271304656,-0.030440753090400605,-0.008060635925934057,0.013056392986534424,-0.023507553359329435,0.03130333394291109,0.018688300505026602
NXPH1,-0.015157209014949678,-0.10486235022439858,0.06017241591010875,0.04414321773007352,0.020812758460870752,-0.039280137494033966,,0.02694942771940497,0.04184612089914311,-0.011604377034490137,0.12708979249523925,0.03170668823875796
ARF1,-0.029209845688559253,0.0024626400355619578,0.03897196031717848,-0.012103477383840483,-0.012854638572698753,-0.007716644751964135,0.06436772546815538,0.038170163278109424,0.0014760476645156193,-0.02236699191010754,-0.056586819039464865,-0.053948737851121066
DSC3,-0.010033122963821558,,,,,,0.007642990551373005,,,,0.06582160893415245,
EBI3,-0.05720771578942147,0.054820835373851344,0.03484050233370573,0.001571601114812481,0.014174869495541913,-0.03757105642580235,0.019244111757106257,0.04654855124459897,0.03998103287690012,-0.07206227474858995,0.022990727603935758,0.04513003496294829
TIMP1,-0.05405179133221252,-0.03129786888297722,-0.03120377950145201,0.07140038971419864,-0.06109136154628381,-0.0045270702618761295,0.03848093777032212,-0.02052339703393763,-0.04761551157830216,0.03193197340556921,-0.0894766125012716,0.03579854993534241
SEMA3C,0.0310869581935386,-0.0003830174491645344,0.007648293068574227,-0.042641344046974006,0.02555725035169329,0.021802429313889277,-0.10564965073711728,-0.010045047449024624,0.02542366467456894,-0.042806943323045056,0.03477998633350179,-0.007639693835636181
GNRH2,,,,,,,,,,,0.07210986624959381,
GAS6,-0.010810286180505812,0.026436942176877355,-0.0334356716250717,0.021284481080522433,-0.027834286282813845,0.04711852322965448,-0.02399481856882407,0.04664860794970239,0.01620822038636034,-0.016823435004777808,0.113276841663341,-0.012928720912952768
MEPE,-0.026867219683196622,-0.03468055879574902,-0.01956356438373952,-0.02129763735777977,-0.036701414571976655,0.016730455820110113,,,0.0903256352069607,,-0.03354923354495087,-0.04221111877379379
SERPINE1,-0.014816158389213322,-0.04921107381179514,0.050608411329970675,-0.054429056337026015,-0.03124640207278101,-0.01131472491054124,-0.028482133919342192,-0.0022928771360508225,-0.03750102866982668,0.07419781326422754,-0.1001123951910961,0.132009136939373
RSPO2,-0.02707876238766819,-0.01910248541591848,0.07165910535800778,-0.006774934814375201,-0.024608336799318092,0.07545936564426638,,,-0.023913770713627013,0.050532654584518756,0.058725425219878856,-0.0008334532186359939
SHBG,-0.012995859983404528,,-0.0005262551136674165,0.09580730028864884,0.004983358070247051,0.06256821341974579,,0.040284570206014766,0.0424954729138656,-0.0341042266036345,-0.05090153933741258,0.09991978833267649
LGALS3BP,-0.09941432783977516,-0.035496848107599094,0.04581294185286788,0.07194492299583902,-0.007360939293065612,0.01301491746500907,-0.00857895308247367,0.0018257487743333814,-0.02322549590136875,-0.0023557462020568926,0.051465309290006984,0.09718575775525186
LAMB1,-0.07577444317009806,-0.029411545874828714,-0.02714943872360806,0.06056868890167988,0.03421654029554196,-0.027863624886964564,-0.0072899633419531715,-0.019504005749632326,0.024639537115930317,0.020864571458928546,-0.04177451885998067,-0.02031765192639669
SPTBN2,-0.0028079401406051405,-0.027593620836232652,0.006776602015512271,-0.027162152320430188,0.03807590907960528,-0.02049854418332043,0.06957853352853786,0.019199989106400243,-0.0016819571644686741,-0.020655474263107376,0.1128096115043388,-0.042962901225327324
COL1A2,-0.05055410147684339,-0.03672386881282967,-0.08892866576533023,0.0675223742378846,0.017418512093937372,0.014045533348500049,-0.00842023598202957,-0.02645543774058543,-0.038266770904834026,0.02016731008736886,-0.1294445306443969,0.005730575294331234
DEFB1,,,,,-0.01098402697348631,,,,,,-0.019846440269739828,0.012744416498484705
SCT,,,,,-0.010095674369440217,,,,,,,
WNT11,-0.014380723581338628,,-0.015474457013337318,-0.013183084073393376,,0.018885234788147822,0.0022775688236153094,,0.06410359357443846,,0.034369982412066624,0.08865808073807578
LGALS1,0.01934514853066309,0.04046567879094206,0.05418319536236716,-0.013149230627623153,0.00308911829026447,-0.007055179019597039,-0.024702413899621335,0.010586160174780944,-0.03270981460076897,-0.008485188719539688,-0.08855753532438355,0.053454178068237206
BCAN,-0.03535146857733872,-0.06086557784875084,-0.05016979745700643,0.132847189487542,-0.001673798295975321,-0.0008335104457263213,0.022340347581444663,0.08291054193930045,0.058021513386958976,0.01702514833721839,0.13462423704246926,0.051015390208386684
ANOS1,-0.02193016673197343,-0.024254283511405697,-0.049969472425163086,0.08014240317282309,-0.03876150772002418,0.005047544922266431,0.0386676281967779,0.029820464047082676,0.010564944217213303,-0.011687103007875035,0.11293201029771695,0.009887032668021595
EDA,-0.010528076495400659,0.020791116428970493,-0.03933318561442667,-0.01576253058719753,-0.015818927827920593,0.006408696087465086,0.059039720931798385,0.06775098162313573,0.0020557357918598446,0.04671484989420642,0.07236790618881571,0.13656191769948073
FGF22,-0.014970965921403848,,,-0.012084031184755305,,-0.018612186821338136,,,0.030950026962582672,-0.027598884014937913,-0.0013094358826138536,0.033632334030887605
SHANK1,-0.014380722658113954,,-0.023833939477161892,-0.011497188186353832,0.0037832889621929886,-0.02330077420758512,,,0.05546563098499345,,0.10618333200614727,0.00905759188225873
NPVF,,,,,,,,,-0.015212279341313237,,,
RAET1G,,,,,,,,,,,-0.030272835753567637,-0.009719019714097868
TGFB1,-0.014138294548839485,0.1426853007989466,-0.004347368131341634,0.049081547290199486,-0.024052796209074755,0.015130545563891037,0.040135544307584536,0.006258933225993932,-0.00864013364940491,0.04351536219620915,-0.03135609456117921,0.12780935018488254
MSTN,-0.021161883956736058,,-0.02737372126645312,0.08391949909627769,-0.02667260431995959,-0.01937581471641889,,0.0457827533753806,0.021045439795399617,0.02806068497865431,0.08794077257616639,0.1390008441283092
WNT4,-0.009689699432296925,-0.0012121171903503908,,0.014336364520691577,-0.015513198132659896,0.010716646029802905,,,-0.016825379721291618,0.00507275232853138,0.040234682353845315,0.0921565292508403
TNFSF4,-0.02215856885135575,0.042219408275941187,-0.01332945422632589,-0.021748762963730642,0.016558989041347925,0.0153268861372543,0.0005676399972085416,-0.05515681926364553,0.006731190592452044,-0.014062696472661724,0.03028220180472895,0.1396781568231247
NTN1,-0.08645875401664006,-0.05180356363479067,-0.02925421817119605,0.07799618490894025,0.001349394205606095,0.014033609037519445,0.06087277184137415,0.10059270450685219,-0.002433293559922749,0.01387909377333892,0.06850231868268566,0.09027258024105475
CXCL12,-0.05026195972076133,-0.03603071627243338,0.002753339384867088,-0.02743577349038198,0.000918777331236792,0.04553731511071412,0.0699218455869452,-0.0950554321697984,-0.003032023998831841,-0.031100208150620277,-0.04883177245027925,0.003932630387227845
GNRH1,0.05091710231377159,-0.051381460105381686,0.0694912921073148,0.01522606746266132,0.001010330216136154,-0.02576615275133839,0.00953946891632949,-0.00939407196281178,0.027861557937909037,0.005711362223613245,0.00020168669910885793,0.04132571966772293
FGF8,,,,,,,,,0.01688007334249094,,,
RIMS1,0.02228326912179819,-0.0045182747680501045,0.034126612439340724,-0.04484435620478728,-0.006866831293879281,0.004006721998635968,,0.05963068038127684,0.013609538889812985,0.09645263411664054,-0.03531642915003529,-0.072564323175962
FGF14,-0.0031602863052109698,-0.03227795583931401,0.05451927741393328,0.04932352400195748,-0.012776698780037368,-0.016130969422736542,,0.007857449909049517,-0.02192661793376874,0.00784277994107855,0.01588322846852006,-0.04575733094091049
IGF1,0.007558356989642252,-0.031953299498830905,0.048359853484577706,-0.03299521401485505,-0.015259720018079246,-0.03787399964867135,-0.005421927929677022,0.037906170585206685,-0.00878627290780214,0.013312564941399152,0.04472250436757792,0.012713798709515013
TNFSF10,0.007568536334656449,-0.031061530627286647,0.057539448976438215,-0.009526149796562359,-0.009183596361875324,0.05570482322154575,0.062428812613366365,0.014437906921562004,0.10045074866885326,0.02360229591339483,0.09118730513711266,-0.04551483472590674
GDF5,0.02992983931772905,,,0.05315984353885402,,0.04298923383887491,-0.025023962897303496,,-0.03248170450998525,-0.0029916960215334272,0.054260698759545,0.001655373906508467
CHAD,,-0.013528302098923976,,,,0.019933883880738853,,,-0.03680101882319265,-0.022401532185550046,,
RGMA,-0.01310339202418441,0.029298323589652855,-0.04497843454452882,0.05684844211668685,0.005645491913229746,-0.021748810766035295,-0.03550511889493423,-0.10482072373020784,-0.007340847618524986,0.014868756951029008,0.12928656798460814,0.12057201579575098
CLEC3A,,,,,,-0.006505931674044376,,,,,,
WNT16,-0.030958188724431398,-0.019102488343840266,-0.0064250645919319916,-0.012108176828937386,-0.01736631864341436,0.011048207286549013,0.07584660509611622,,,-0.018506051113546775,0.02701951951864697,0.09362814451468131
CX3CL1,-0.05474275712190999,0.061499366103648305,0.015924520049995835,-0.02035288659620637,0.01623735828805656,0.07240181176033722,0.04502737711125318,0.07930536140945658,0.02539585736756442,0.060768245770945875,0.062484893505663525,-0.04028912598950151
FGF1,-0.005729278337896729,-0.059298301001957675,-0.03503540486622265,-0.007673377485691781,0.0002679012039524717,0.01629922336890959,-0.027588576942795446,-0.04137599723634834,0.033002957203202725,0.01134065878658083,0.03887923887284686,-0.05424579896330393
ALOX5AP,-0.06714572856438575,-0.0325828441400112,-0.014057138797171445,-0.007021186691573881,-0.029078272067405382,0.031098893388119137,-0.0009799236241223289,-0.04106978167910224,-0.02646825553079741,-0.0383995040069959,0.02126608795268483,0.03310715943793662
IL1RN,-0.03271445651342489,0.026911017533580595,0.07751101851835854,-0.012273693602571384,-0.02731213751554341,,0.01712642071650511,0.01167954164109665,-0.03795889797393229,,0.001314406091457646,0.019235723525111825
PCSK9,,,,,,,-0.010709657444101557,,-0.016129219032908485,,,
NPW,,0.11748386194590023,0.07043010555216861,,-0.014005707199027929,,0.021935766502823535,0.0248173422144348,-0.017969585906399917,-0.020668150515337172,0.07218769030411427,0.0069511746416988235
CXCL9,0.028128993949957406,,0.028115753313411557,-0.014844325278439563,0.08940937501229142,-0.018612184054276264,0.038394470201468286,0.009704312920975412,,-0.024244102519210487,-0.015050948586970812,-0.016290158475478492
ANGPTL4,0.055886342410107266,-0.026255562989126235,0.009543961198387827,0.02739547513856014,0.03774535484424093,0.01043314962414706,-0.08323835665871814,-0.12236753227090592,-0.02516543237561272,-0.05813682092508906,-0.031754378972514964,0.041450281012075214
CCL11,,,,,,,0.020229644593336753,,,,,
UCN2,,-0.01548669877800442,-0.019068984486673102,-0.013006024819127892,-0.01581892880351713,,0.01739575308548278,,-0.028017886570420803,,,
OBP2A,,,,,,,-0.01548928660336634,,,,-0.0272712528319805,
COL4A3,-0.01947011972848903,-0.039388206609173686,-0.023896965551614288,,-0.020463462288368053,-0.015729456133909105,,,-0.012763380113672071,0.010947959691693827,0.002858661045134288,0.012360341936765265
NRG3,0.0296836437949774,-0.020184862611044456,0.017914759779511073,-0.049808855165103694,-0.011019097534047229,-0.006393963062855334,,-0.032499451413479714,0.01055064707999752,0.025075613312747443,0.15068837586191383,0.07315707722748978
IL23A,-0.015873524262837307,0.09278980307193715,-0.030001120888364527,-0.015910796716721444,,,,-0.0181018104040579,0.018055006298924012,,0.012737830579419298,0.14067245513570067
COLQ,-0.00628189841200358,-0.047488751787897104,-0.000821141751013525,0.020234651430393463,0.003653034662366319,0.024966507775020613,-0.013515989713795033,0.0367071435836243,0.04654908473159067,0.0731906141478964,0.10683543834204202,0.12733369940315642
SCGB1A1,,,,,,,,,-0.020283893492784973,,,
TNFSF12,-0.04437835013341934,0.04617759660620455,0.026208180926179513,0.026372107244388918,0.005155361430317326,-0.03217152526322242,-0.021120393862690986,-0.08260384457212053,0.013873011581202488,0.006947971282647895,0.06628360966679438,0.007637184821476583
DKK2,-0.01662675705473843,,-0.00367135889480876,-0.02316292951382296,-0.01621834639746877,-0.012807163097128817,-0.030730271852977383,,,,0.09308969630993803,-0.04672073268972567
FYN,0.00650215767862785,-0.0831979562560724,0.0005532256045336381,0.11515976051576095,-0.026410438582966586,0.0020493071081914664,0.060640336279897004,0.029659725904831,0.03432880618114278,0.040642101958515905,0.08903865939511522,0.05827843549539881
ACE,-0.03194626796319589,-0.04329366489993718,-0.01900764560822232,0.02445440543220565,-0.03628826383741503,-0.019420792183531467,0.1290713256765485,0.01388211100701503,0.025310981935472272,0.026148856599872074,0.023836489145233813,0.003579130712093102
IL18,0.02347628296260613,0.018913095977684837,-0.01832018116070902,0.07482790103791355,0.06446199035247817,-0.009451967354716803,0.06435861448991104,-0.020344976105809393,-0.014181170832463985,-0.08136511878566911,0.021554903433673684,-0.017433519593886
PPBP,,,,,,,-0.014475362759838207,,-0.019093326768570517,-0.023795496910572658,,-0.015059177723127405
CCL27,0.11678974429723266,0.04299982720615978,-0.012045366151216765,0.09837401199090248,-0.022689126226575547,-0.01319322063182505,,0.024351485081189304,-0.03355047124536031,0.013158197042730791,0.05237054920884881,0.06145216420389545
SERPING1,-0.052364999667869165,0.032929582435600485,-0.012672482506149288,0.026159082514870566,0.0028685462809505333,0.010583263797344493,-0.01682600855316084,0.006352007480107919,-0.011612586530138995,0.11368516835286276,-0.018255203608589787,0.04413158024147979
AZGP1,-0.05525945965334799,0.05937865275726022,0.055634786337675476,0.07131236734628697,0.01149268749796339,-0.014456537974237215,,,0.016039449928036718,0.011064775828996311,0.08938689815112968,0.009030998088430046
INHA,-0.020192765769523932,0.05957366917713059,0.010158608087855328,-0.031186049053140222,0.034785652589342735,0.03578418105832044,-0.026636037189969507,0.04243678507085213,0.011760446055611268,-0.02066815039283215,0.11812202635251119,-0.00919738809639872
SEMA3G,-0.03839358030997516,,-0.03594992958357652,-0.009418094946237781,-0.025086247926187365,-0.02482690663955895,-0.021349153175764742,0.0887278731983843,,-0.01906795532083649,-0.061091410527493735,0.029848191170263418
COL6A1,0.010269346624488938,0.006768652068979641,0.008507478184909687,0.0694123621089008,-0.003591490852147484,0.03404204400163714,-0.00911092026294824,0.023961450863120896,-0.005058947135360007,0.04151918033524433,-0.11603410616778029,0.07373754549642539
FGF17,-0.00491834881189234,-0.02705274461458222,0.0071195369409362335,-0.019155115941625372,0.0009763051282966386,0.01949921730193302,0.07913466511953417,,0.07143573868069862,,-0.025981139675811584,0.08451708740502217
TNFSF8,,,-0.024325282056461506,-0.012273693707424458,0.07090146556015503,,,,-0.01766826191485796,-0.01850605830814073,-0.01012189164230796,0.07920837029695395
FGF20,-0.02089406713526304,,-0.05004491732007637,-0.019770622252690797,-0.02946627278515079,-0.026476749605524413,,-0.015238340866842084,0.034742765909334394,-0.012465866269361978,0.03492159911022387,-0.005370371808000198
ICAM3,-0.041043209134658774,0.04565146777477983,0.042639055231304915,0.026527726011681046,0.036790592110956644,-0.006090083486642178,0.05238690066111133,0.029816012297738885,0.01668824699353541,-0.041447083744521676,0.016457311735953276,0.007240417157221985
LAMA4,-0.06617286651841947,-0.08394171750428382,-0.06528046599688062,0.09439188728545703,-0.018490118406113636,-0.03134860578356355,0.07519090951992329,-0.034421987843407005,0.04420979375098287,0.00432393021935228,-0.042383043123425536,0.0797970769840587
INHBE,,,,,,,-0.019041595443932826,,,,,
DLL4,-0.007664409575884147,-0.022170127499079734,0.042980701776346955,0.02032680352890485,0.009317614213762053,-0.018474246575263188,0.08560764578491008,-0.00022245170611654835,0.0179077455504475,0.08448751149532442,0.06228332096048146,0.03732677515349178
SEMA3A,-0.024487894909434114,-0.052301544373834885,-0.022213696707071684,-0.015028767854815918,-0.012756569756333613,-0.00030120130023484926,0.05859876488439613,,0.025408062824016475,-0.029662697937727855,0.04644103231919432,0.07552109676774806
RLN2,,0.13315012389719663,-0.024548898062880825,-0.015762528555123532,0.027935074359967754,-0.03178574243257635,,,,-0.030813825518522065,0.1371995147879334,-0.030250731931961407
C5,0.007871131384001263,-0.037797224525271365,-0.035135599952610286,0.14613143823454516,-0.007819622500725874,0.007111070988657995,-0.026695752980396472,0.09453670716842984,0.02517474240012347,0.005419329038805934,0.04149414490349426,0.0760969933099319
COMP,,,,,,,-0.022492717896402677,,,0.11297633449704365,-0.013641369588232746,
EDN2,-0.011895057810238256,,,0.02911225133251532,-0.01601977315257406,,-0.015091442072423874,,,,,
C1QA,-0.09961851439229265,-0.08655573434533241,-0.017719902494416094,-0.003446505355864996,0.033694802113015836,0.02051308045560068,0.08419904960707356,-0.04847038709541059,-0.022008171540302043,-0.018952015664961425,-0.047561337036975404,0.06215837216393886
UTS2B,0.0931097455189222,,-0.024548897921844583,,-0.011403271087897229,-0.03218994903234871,,-0.03735501283327065,,,0.03281363459761315,
COL9A3,0.007498455645282953,-0.07592829501830703,0.009671674157950963,0.08264183835818785,0.01256728527594788,-0.01928926110348014,-0.04117134413356699,0.016402274434848818,0.12417116905417432,-0.008450371368811186,0.1498080650852252,0.06599211735511319
DLK1,,,-0.040858949421675936,,-0.01854479823675903,,-0.023986424305833174,,,,,-0.0207458217638529
HGF,0.010460563721822578,-0.03576996942986107,0.07090296312276102,-0.039601471911775606,0.00800206240906411,0.022543861091782334,0.0961054359241746,0.024083658773832506,0.026127119844936014,0.011773369849000424,0.023610310005050636,0.023685154947193574
GIP,,,,,,,-0.019993480855081708,,,,,
P4HB,-0.04308037335933618,0.04809841908458773,0.04026794062114341,0.04595142144600742,-0.04039949252102743,-0.01049913507458788,-0.02308546004496916,-0.0067652490384827,-0.04553384668053875,0.011188514739020378,-0.11322414738609957,0.030776783612761413
ADCYAP1,-0.010888930380789048,-0.010303312433642211,0.01348069654468708,-0.0382083232590378,0.028717225407303544,-0.02524808311345476,,-0.042632214149687896,0.0299959118723641,-0.037313101579440955,0.028950283135198342,-0.062339521640073545
GREM1,-0.01673187477487094,,-0.02121794403686399,-0.0066807792121184005,-0.0360794461496571,-0.014980525485724521,-0.03224926904931018,-0.051838662581305914,-0.02929017924588225,0.01983020406274204,-0.019978060858673433,0.032813534594347514
EGF,-0.04242711004211972,,0.04715733889795852,0.021312202158038168,0.07538361322626032,-0.02296216505770015,-0.01968082625056595,0.058970880508748845,-0.015399745753667976,-0.026591404474871128,0.06855904880233873,0.034458613509523325
VEGFB,-0.02620635589163387,0.05355762620985881,-0.004275738447270675,0.003848788501655446,-0.01737958313903589,-0.048665729418167464,-0.05180443303880258,-0.037976048650340745,0.0062780890434128035,-0.001267215530612122,0.03711722465700349,0.04650532793265568
FARP2,0.005243468124423799,0.06316728801233866,-0.02918678960140829,0.05480596430784197,0.022314231234103653,0.02138596035376851,0.06803273028066364,-0.1653560648470477,-0.015822800015908554,0.011596535292934066,0.06431680247560903,0.08871551669937823
BMP3,,,,,,0.01991128245184444,,,,,,
IHH,,,,,,-0.007729673156470484,,,0.08952165441324461,,,
LAMA2,-0.03389223721464968,-0.043118043806225324,-0.0037853280369862683,0.07772703436691503,-0.023233864566096822,0.0377197953830812,-0.04767915786996114,-0.011239713668866589,0.059522659391739924,0.042326802574920525,-0.0436485668400343,0.06928897377152488
SERPINC1,,,,,-0.01220046992891914,,,,0.0878685984935887,,,
NRG1,0.039283589558474816,0.09531288479521943,-0.0016532055661601392,-0.01296351322495472,-0.022907196091405364,0.007501722540770087,-0.03913533554063363,0.016279784652487823,-0.03326148111680898,,0.0958317500226584,0.10147761551963022
SPINK1,-0.014455118700633639,-0.04603245080031129,0.020500613245518495,,,,-0.025654117838967552,,-0.01196119116570313,,-0.04179807723409737,-0.000690262314443273
EFEMP2,-0.036263149858761265,0.010567560652362308,0.02508304240242205,0.08398039949897794,-0.06724311462446146,0.007131110305958869,-0.07492183329975005,0.0451175214298349,-0.005765778511183594,-0.009935948796923678,-0.007209369055879467,0.1144893599459577
SELPLG,-0.035269256345209235,0.008115698804832101,-0.012149912267085594,0.06412341868910815,0.027538128643580618,-0.043067539156171085,0.022153977160047595,0.06871133200940303,0.016608399828656726,0.012944416132761136,0.0920661209862149,0.06540544852724987
GDF6,-0.020192763798456085,-0.04957527762180923,0.08126403300225843,-0.015762530255430295,,,,,0.06927351588423507,,,
HLA-E,-0.0627231726206594,-0.029560989049297392,-0.03703562533733624,0.012545152891220991,0.02502498872519357,-0.009519379207043613,0.022089029011778376,-0.04362256097897008,-0.05744445656242846,0.025143122876892455,-0.05714432168363409,-0.04989892724014595
PTN,-0.06747022044359297,0.007517737760312788,-0.01642478778453628,0.1426160111523127,-0.00993793902577843,0.030706634627531305,0.07292721567216413,0.037802337113396735,0.059779994869270686,0.022580661714869412,0.12226264201366266,0.0997872893911474
CD274,-0.020209166020399953,-0.03566010485667183,0.049891057848054435,0.03175180558213929,-0.008810231709942119,0.078197013284854,0.029520649300176574,0.05292477914424303,0.08368210431405151,-0.05043862988366271,0.0230540372992068,0.048582391242201164
FGF10,,,,,,0.053351570129813175,,,,,,
CD14,-0.0509214219391584,-0.05224965268326073,-0.025787242584184297,-0.04646755199725977,0.00952008915512496,0.009617105298319962,0.03390620241198259,-0.019796984190554666,-0.005306427749043124,0.05691889763986481,0.020784149968224423,0.0220231898184054
SFTPD,-0.019193135140533384,,,,0.08551272307844326,-0.01814837760519994,,-0.041905824856656886,-0.002398456672086951,0.053154677895548466,0.051918257746447725,0.02392766191410668
SLIT1,-0.03635863617159331,-0.04502948675816043,-0.00751201066347531,0.02206280658790041,0.016347389757452046,-0.0011459837207696293,0.02629278452935366,0.02653877411141639,0.0549344100083484,0.02125044314972983,0.022763163357787223,-0.10843386455026424
CNTF,,,-0.019350109571109705,-0.016491609794506482,-0.010399904288683726,0.061463995205552374,,,,0.03427044750812614,,
BST1,-0.0548748350619374,-0.04522441268271315,-0.039499993963116396,0.0710589572388923,-0.039966542433351376,0.013171464256060396,-0.024780900785938424,-0.023458090150715774,0.04596936579066808,0.02740645195587938,0.0342105694908329,0.060832707129312005
AGTRAP,-0.03741299911651713,0.06503778500733648,-0.029430588002947528,0.0341225810076242,0.04543857161591572,0.010367318050874638,-0.017126848388506623,-0.049758596911853206,-0.018147272035410947,-0.0439502733067275,0.04018958092841224,0.07603606717750709
LAMC1,-0.06948485114656998,-0.04623476848563012,0.002467150656119273,0.07198615737202695,-0.007786839914117407,0.00638566137702101,0.05595042803575422,-0.011968806858687142,0.03031605241166396,0.09013818978210111,-0.06038103803558532,0.06562795755729088
COL6A3,-0.06581114912792506,-0.024221938939685,-0.0378350815246671,-0.04491133933236033,0.03086857072306489,-0.041313701010290756,0.028881651108562053,-0.05330368966248393,-0.029816414773972382,-0.05328541644839966,-0.07618678380866067,0.06457466068340702
FN1,-0.042291440419866815,0.017975556796728555,-0.07376666105609736,0.10797798355797754,-0.002679242011446609,0.016053726282874076,-0.022319085952934956,-0.011364085997680618,-0.0466877298074861,0.027072543690587248,-0.12045066121279874,0.0018126673484707115
MIF,0.06761544114561505,0.08250670682319707,0.061014336286732654,0.012530860314530195,-0.05858406072314623,-0.01536657732117226,-0.07201010335626432,-0.020275980387688634,0.013328471492729619,0.06439352705476517,0.1550142839639878,0.04500464541336595
JAG1,-0.03389737796201015,-0.010030699787428179,0.00014464630139735313,0.11152258727085945,-0.025151448281130907,0.005357873253799952,0.12844210160073605,0.07357133442895797,-0.00808979513297721,-7.37707252991136e-05,-0.06594487213573856,-0.007337978918945939
NID2,-0.033132048589422265,-0.06672659934042421,-0.024978100056134243,0.04215388851728534,-0.0053722950315850705,0.033437766741208366,0.08290602853039505,0.007686383878980358,0.0294528931723055,0.037398087219257345,-0.03545303406855777,0.060194841195601374
