,UKF248,UKF255,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
LAMA4,0.12787072859527304,0.01578162963770971,0.08326262879828103,0.05051768143315395,0.05166548867191111,0.08818807264209008,0.14881605585214333,0.1335643168329825,0.06259631472891898
INHBE,,,,-0.026187765511335802,,,,,
DLL4,0.12180604491311191,-0.03317336185493505,0.02016158486022174,0.08384024956712166,0.01792898053489573,0.06216045144513469,0.12854596081779962,0.1384927923800479,0.07736462223928069
SEMA3A,-0.0175177504840669,0.044976850083492184,0.06296075196587501,-0.014613731398249617,,,-0.024484955613511942,-0.029929721703445357,-0.0022095354575066076
RLN2,,-0.029963836559854382,0.041503156288036816,,,,0.007489794682382838,0.018828933199676958,-0.019108242943689777
C5,0.019690610560802586,-0.03955997559129852,0.019577037922643734,0.058476183012462296,0.02617875231919646,-0.038745412069638135,-0.05215517514776011,0.04455899197626725,-0.011092736316262413
COMP,,,,0.018781591194901255,,,,0.013992776815749855,
EDN2,-0.014271794998191723,,,0.021142178062471473,,,,,
C1QA,0.026238144162066632,-0.040725311657141466,-0.04597601088513669,0.11229015273025483,-0.007737145802683402,0.050677538279965996,0.14540590393610828,0.15551249289034924,0.025803565913116833
UTS2B,-0.015272429462565431,,0.002940022130860218,,-0.007981531121611464,,,0.019438609678947717,
COL9A3,-0.0027788707467531057,-0.018521984528471643,0.063190039796933,0.04896889130169581,-0.044614229988398826,-0.04816183032414882,-0.08800450871828824,0.08905722841591221,0.01822967238990069
DLK1,,,,-0.004074394450048583,,,,,-0.005872298192237242
HGF,0.0276401969532849,-0.06206371658212254,-0.0028869228990033896,0.05531426953359961,-0.07695011341297618,0.1320076166932049,-0.01115571464382414,0.05047799707478826,0.05634788549692165
GIP,,,,-0.0186367640653293,,,,,
P4HB,0.028931505021978356,0.047198927272226764,0.01551762604525143,-0.08290673445698764,0.03588742679777666,0.029713626471241372,0.057751550996253884,0.1177078316748915,0.1284275358787344
ADCYAP1,0.028600965760785135,0.020013982850073445,-0.008816100591345766,,-0.011532105361990744,-0.01716991284680892,-0.006478587875323111,0.0004260665807728414,-0.039377517448871066
GREM1,0.08108850154838575,,0.028472142816956515,-0.1006168846992979,-0.012733109714135864,-0.046331991776020126,0.031604406571527896,0.07904590452688799,0.06636639558137285
EGF,-0.035828154813172294,,0.020884217744393196,0.10296702878881694,-0.001967603763839885,-0.05049019953106295,-0.0009577256767804662,-0.012809183874366553,-0.02205245311692138
VEGFB,-0.047413915072413416,-0.023778944033755026,0.008695587846994013,-0.13776898093002068,0.048384949113136476,-0.09085077864181557,-0.02781881329677113,-0.04520674655660652,0.06877515220047209
FARP2,-0.017592421435280465,0.034472182163602906,0.057812903651264215,0.012235788726017844,0.08379595684472681,-0.028523221921012885,0.010975160814011323,0.01244808454085561,0.03216872885977815
BMP3,,,0.024973778254346993,,,,,,
IHH,,,-0.02041154361788727,,,,-0.015571109473028826,,
LAMA2,0.10876642871939797,-0.04260805027185599,0.02345297100888823,0.08738463243485627,0.10498548754129146,0.09618338707920666,0.14584594247512564,0.19569890165164186,0.022829609361751324
SERPINC1,,,,,,,-0.015377254344672573,,
NRG1,-0.026487146964647695,0.012372952566737086,0.06056303442392591,-0.03704173666245625,-0.028886649489672546,0.006301928587566231,-0.005456815614295857,-0.01811389545241375,-0.010940115883915833
SPINK1,-0.04270423800021774,-0.02577317146967295,,-0.026531411808975086,,-0.03149110458780403,-0.018901740017543092,-0.04819913806494916,0.09222185112448594
EFEMP2,0.033362325865562224,0.03202176535060795,0.010362480038215709,-0.0533202325840018,-0.0008712393037500443,0.09676109655855267,0.050133066684693806,0.053036329307690123,0.032318412983194184
SELPLG,0.03305990968074501,0.044231240305857164,0.02719025422188995,0.035914589153392844,0.06071865533471593,0.1150581201873422,0.0585381669613071,0.11204262849220938,-0.012582326425739657
GDF6,-0.024227455635434204,0.004904832420900513,,,,,0.00382130286423595,,
HLA-E,0.09208066444273924,0.03267953605222242,0.03119001941567653,0.02960316961471918,0.029788986010303362,0.10103522319979581,0.09698095367581427,0.17817821834070127,0.04876465376455272
PTN,-0.029693072335217147,-0.031251496628693885,0.02838920526822362,-0.006059895818640384,0.0026127559781511265,0.17781156922510172,-0.055353892884545286,-0.12959347076374872,-0.010870623468275525
CD274,-0.0197194468866248,-0.05160306145013964,0.026158169673943556,-0.03181197804610156,0.042662841837647424,0.0026700621113153484,0.002151130325110506,0.010700241797484824,0.11500372770813595
FGF10,,,0.029520312747238323,,,,,,
CD14,0.02862212195052215,-0.012264941186188486,0.0070610199899980765,0.07713703090906689,-0.01698707675392354,0.057018431839185535,0.08298463969007243,0.04204703728946435,0.05132914058972615
SFTPD,-0.02302809237820725,,-0.026817652933932606,,-0.027831381224036337,0.058763992420891246,0.028020360343656032,-0.006158913955183386,0.07248763321114904
SLIT1,-0.0015407278367372212,-0.034196480476429716,0.05224846583171468,0.04273056374298193,0.03953820537819203,0.0037974917334065122,-0.06036038388579958,0.004422954154310111,-0.02674753695702509
CNTF,,,-0.004487700726777767,,,,-0.015762720109952798,,
BST1,-0.0336738157341151,0.04620982487926251,0.015531942794953912,0.04851657256107053,-0.04325308821512319,0.14192782167230758,-0.01887551671707731,0.06651542771246122,0.09172082021404564
AGTRAP,0.08980351857377188,0.021280343678784883,0.05463154561133393,0.018531822651329858,0.03718043114791125,0.022342445942674892,0.03358995298934383,0.06066480477028609,0.05010884040861534
LAMC1,0.13336150993650822,-0.01895297783682094,0.0015380946304797173,0.0637600480612885,-0.02359430903556653,0.01661046801467859,0.16214818462598146,0.15951840198236922,0.07162685365622026
COL6A3,0.09846397528640899,0.017319777156849327,-0.02823253700265438,-0.12003788317870419,0.08096557088574927,0.019381010044080937,0.1533680773512742,0.21689036543001144,0.09406214112464692
FN1,0.12444538379287595,-0.014854054579236328,-0.003293866507913276,-0.11098813884656931,0.06421418882059508,0.06785801200165267,0.15735277050933824,0.18673819720138793,0.0935281552749128
MIF,-0.08055738249364847,-0.0032964533315027944,-0.04484750118360491,-0.14579056336145255,0.05247138510712355,-0.007956849950288626,-0.0903246127375012,-0.14530390287516892,0.002613480585295027
JAG1,0.04378265915382793,0.013301023607108924,0.06764940165590337,0.0847481240798016,-0.08160526080316813,0.08976829272381479,0.13649986531439912,0.09124825639619646,0.07451734475330664
NID2,0.08418619468626054,0.004928176323958037,0.02863224670467298,0.045647064222511864,0.014036221942794096,0.10122501709892708,0.16906342609935485,0.16916258193685094,0.026483432447310006
EFNB1,0.02829918670948477,0.007834861061415167,-0.016853473655263344,0.07181651545801981,-0.05682425746864035,0.06316506526212694,0.013301421691341304,0.09354224145730895,0.030171536726043502
COL4A2,0.12313112045559105,-0.0004183401947681742,0.018821022067654656,0.10907073909863112,0.02903166113845567,0.051296819243014484,0.17516441047100298,0.1866241851958708,0.0583737435419786
SPP1,-0.11594669195930353,-0.03632016970569664,0.036783314998400526,-0.11007983388592694,-0.022547615905227254,-0.1410663404944389,-0.07386960047852174,-0.16962738145995382,0.09839948595753915
PODXL2,0.014419293893297817,0.060801974874309904,0.05114771386639068,-0.026804965967104508,0.07580093736210565,0.12257844295025723,-0.07588569753596343,-0.0027968484893699237,-0.018606919287622623
IFNE,,,0.004025872886529144,,,,,,
FGF9,-0.03034333266470101,0.028133055511136082,0.041203465146336236,,,,0.025700552109964282,0.011614531013311759,-0.00763234391925656
ITIH2,0.06314885493147697,,0.047299500073399454,,0.0338272895621201,0.05688072616068935,0.1572361018487847,0.1895899082455082,0.012040911557154364
ADAM10,-0.004437822385251663,0.06488115972946622,0.014728446090496622,0.0713582288405597,0.03662392049786288,0.08359486215663986,0.04322850614385702,0.09928093822431508,0.06110217947242264
CFH,0.13913473244170177,-0.06405674770390055,0.025560287362205288,0.11085455764189923,0.015137456143100305,0.023364029290984266,0.18877543497385157,0.20562034349697217,0.09231162704667548
COL4A5,0.041883345145679075,-0.03940485644198462,0.01621271814523259,0.15017224267378246,0.05492149639509953,0.012882890555949834,0.009128821968205286,-0.0016518561106920254,0.02385414780479501
LTBP3,-0.03198242618716701,0.03773907356727283,0.04477839944181001,0.0808247895298651,0.11542003633322173,0.030049597968174056,0.07347496361185836,-0.041079399411936994,0.12159165682665396
GNB3,0.026684357715644848,-0.0448426689567334,-0.014155179826364678,0.0054307276718079675,-0.017087037643883266,0.06244940369082887,-0.01648795609021505,0.052148307948536136,0.060295027363341136
COL6A2,0.11483154825102306,-0.01008036456499453,0.0640227761876093,-0.13598702202664076,0.10725100876522999,0.062324075034019134,0.15967812675409834,0.22250458825087185,0.10770574728689683
GDF9,-0.02256825368775245,0.033843525075374095,0.026633086657847187,0.05704708154395948,0.047446948452949604,-0.048373068444132694,-0.03512084450052194,8.312483911520356e-06,-0.01286039173052207
NCAM1,-0.06273390880144919,0.023921553654351554,0.055255368476001786,0.029638168208692757,0.005339728063545115,-0.013391028188706713,-0.059873343823320574,-0.175472411090988,-0.019788221449777044
APOC2,0.046120173813487535,0.036778959638867674,0.006004892247993817,0.10068331458186983,-0.1661885499338838,0.054872755444716065,0.002102825549051884,0.007027445469074679,-0.0008626866337656277
BST2,0.018405587084527667,0.0720574879408898,0.061369261579696265,0.1647654220630094,0.058251487425107724,0.04009549283677135,0.10460742838618647,0.10435197946773334,-0.016643664471176035
COL5A1,0.09046576033084264,-0.041493447311172695,-0.010806779471744118,-0.15256839259811292,0.05697192593815028,0.042416638492208524,0.11213685106655194,0.20257535510343536,0.1371503357344265
CALM3,-0.01704724662539248,0.02391924723699447,-0.06024734159945566,0.04798776032836217,0.014533852934227301,0.036472086880702616,-0.04803355416713798,0.07060974239967849,-0.035557350041714876
THBS2,-0.0035601131572362927,0.0026598122583879383,0.015004604692078812,-0.136428289749007,0.05727934154148486,-0.04852165260867542,0.1492696812455788,0.13539198566616925,0.017443974211100506
SERPINE2,-0.04908220882834505,0.07082158949470546,-0.01485548110050906,-0.012853009622204037,0.04131786481744572,0.06355687964622041,-0.04157369367216084,-0.002898951067194456,0.07351716776456388
EFNB2,0.02758460932580495,-0.01254476368365006,0.03330537406985417,0.05390470596239711,-0.029771674988808557,0.08849736691575648,0.1070745917239755,0.06825050056325388,0.002256150180038488
PROK1,0.005655497130827603,-0.048979752657888766,,,,,-0.014781325506951997,,-0.021791468733995713
LACRT,,,-0.01143087324878258,,,,,,
MMP9,0.13421904357979522,0.020995134514891448,,0.14237193772000944,-0.028883908916268616,0.022570436864739904,0.09280885310999139,0.1270408214187997,-0.02150722822303078
DMP1,0.06413962577535492,,,,,,,,0.14509761063019191
NPPA,-0.046368090474348006,0.03920082405619328,-0.013600570416748784,,-0.08973681923746007,0.07499935186986527,0.007009717017111024,-0.043197854660567137,0.020309478115381738
APOB,,,0.0283415541054145,,,0.10118089542157821,,-0.020453663016762838,-0.02179146839184704
C4B,,,,0.01971574808471028,,,0.02169032399675358,0.057864545123860536,
NTNG2,-0.024068281508178028,-0.016063785830310675,0.07177435067105016,0.013643833529843908,-0.007353042283165451,-0.03384216883458973,0.01517098916723924,0.07996446970630842,-0.0019950185331594496
LAMA1,-0.034439626581759995,-0.013959933770346421,0.05432381605594244,0.09806401324485224,-0.02872105028968316,0.0891004159512018,0.06418400576557368,0.048978020672025,-0.01104790400992462
UCN,-0.02081740278968728,-0.05110727455415508,0.028453860403314938,-0.025213888681096835,0.00530132473500138,0.062391539746734635,-0.013921128838210449,0.057984040988039595,-0.004504381270179343
ARTN,0.04001946473063843,0.012026136922013554,,-0.04410933915340563,0.044482284139487224,0.07299913865212364,-0.02851944371064319,0.009853012629943893,-0.031426318416011255
PDGFD,0.09942938302733219,-0.003716632962766646,-0.006707872471384975,0.1113009602035825,0.022100569729263025,0.01961253812900157,0.028221396617969637,0.07977234544480606,0.0437864989172136
EDN1,0.02082968928337046,-0.08697445210825455,0.01237439420983755,0.04552450284060354,0.016176627126662495,0.12665024057654395,0.04800869269664393,0.17666945870692297,-0.012532418281467108
ARPC5,0.021601785276969578,-0.007535023648990656,0.043067857853067465,0.15126630144830142,0.05398348403780672,-0.019984146462250732,0.07302809957925048,0.10853982086899971,0.03776926484514051
GSTO1,0.02756889195770676,-0.07258909723222536,0.029648306571659025,-0.01846768878843789,0.05234455733847369,-0.0644715113923195,0.08949959805822995,0.16249892710209005,0.07100520313947381
PROK2,,,0.034144928625271014,,,,,-0.029855225206885487,
SYK,-0.007661786217842367,0.0033558378591465174,-0.008127060973887126,0.01675891165457614,0.03790214113533177,0.029692997965825967,0.026506215842418263,0.12889510596062384,-0.052263250247504174
CD40LG,,,,,,,,0.013886148638215193,
ST6GAL1,-0.0256356131416117,0.018787688974120052,0.004682023870107797,0.08087319358683566,0.0175067090495988,0.10057743932242676,-0.03423782682085734,0.04131862584457821,-0.08992875985487987
WNT3,-0.05480092767274773,0.04013972570925432,-0.027434959561316082,0.007643097179912496,-0.009137065548741916,0.0025845451738565413,-0.000509466080116736,-0.03241340507349822,0.023382810848986236
HSP90B1,-0.07301697817157439,0.014484760345545923,-0.030223753746410804,0.1104085039611242,0.04818354789449283,-0.023781648520011772,0.06132437930230582,0.05365646568376194,0.05651760790629209
ZP3,0.001779914209993485,-0.0441285695879928,-0.005338102383252163,0.040476914465644824,-0.05541339442357014,0.12877891845523773,0.0024033315063648765,0.018613009257050336,0.023108003419839512
ANGPT4,-0.013384238946357211,,,,,,,,
NRG2,0.030684173538950834,0.015746749549908942,0.017872455865773827,,0.00071097647003937,0.043458198101290924,-0.004594406247750573,-0.036603262272937205,0.035425894330465765
MELTF,0.019050275976069484,-0.028852942455016385,0.038125555464949654,-0.020258890030325473,-0.02176902085227137,0.13641142490429878,-0.03463076336673044,0.08007542491314379,0.004083713184473663
NLGN1,-0.041669965511056145,-0.022381491083002435,0.03909143273066442,0.11969465440291388,-0.009652600890656131,0.09398154853990745,-0.06546057437012802,-0.08421677421513658,0.024986878012460183
SLIT3,0.10184697932109855,-0.03294256368244727,0.003263425851851479,-0.029224111824764244,-0.0656562477044384,-0.005327503464412403,0.12512648608095292,0.22336672212706385,0.029388445755010362
CCL8,0.07783368799108822,-0.02996383038027121,-0.00500239720813937,0.0809801643880984,-0.08797919711522828,0.0647324611015054,0.16601177777633352,0.004786832033060856,0.1250132917321959
S100A4,0.06937462649444512,-0.006410454530972092,0.007742836259995033,-0.11265728399886632,0.0055338191332266725,0.11564571820433937,0.11696714724759244,0.045289098001976835,0.06909798708478775
TNFSF13B,-0.05342168545765657,0.02185034515003726,0.010626248721814086,0.10781909070905006,0.10707144581335731,0.04357140000391733,0.02414619824584636,0.0452439627710073,0.027705054999791645
HSPG2,0.11516880714234859,-0.07852159111373111,0.06513186279308443,-0.10038495514173726,0.04892030077637506,0.10856297507545797,0.14962364830888314,0.20950002782428234,0.0778507504555232
FAM3C,-0.04928020728164421,0.014144734457676235,0.02849787867894859,-0.046448099426762854,-0.021316026438300592,0.047871331559476926,-0.0500191856364997,-0.0743620135954491,0.07876199800345576
FLT3LG,-0.017363031729935995,-0.013795544553372186,-0.008846025639724333,0.1222054756620366,-0.051389061496192594,0.030690996072699508,-0.009010497882233076,-0.0024555919735480248,-0.01682201922354823
A2M,0.10864928629451216,-0.026089029038844906,-0.013006725601469269,0.13353390317210007,0.09270467311160134,0.04679983925856409,0.14702553629732582,0.1706580805148854,0.11413100286807011
VCL,0.08210646885300878,0.010523726671725863,0.08007331005252254,0.01212106424344102,-0.010725935156417727,0.06344747514726351,0.10451974104282846,0.13992335493573338,0.08723020596906281
FGF2,-0.011033910129116715,-0.0025596347509299283,0.0061865814111620974,0.063549469081533,-0.02335682180034747,0.04699096611122959,-0.042995530087850564,-0.029700786497851985,0.03765250207073026
AGRP,,,,-0.016128363164726146,0.021160252157130317,-0.032413053179137966,0.008840059062931928,,-0.016264977595549665
CNTN3,-0.02967598059097727,,0.038926845228543894,,-0.0913373445910322,,-0.024189296044455993,,-0.05926789337030619
RNASE2,-0.04876267611046697,-0.004298695452565437,-0.060848821529240066,0.0206700637708158,0.06390241980717958,-0.06859064035458763,0.052002562263199784,0.001029219000690521,0.071234437382517
ADM2,-0.019045194768512498,,,-0.0417491739697869,0.09186277944990055,,-0.019379091784645506,0.03016611492249608,0.01161096787428093
GAL,0.021554143384480088,-0.04729756126776629,0.07491507931549284,-0.010450598797145516,0.007945454708518252,-0.05691307803812818,0.11736146565020217,0.06403917233209928,0.0022719244495005763
IL36B,,,,,,,,,-0.02337109986665114
CXCL6,-0.014271792769131016,,0.017482251342342776,,,,-0.03386087734041175,0.0816877296051623,0.10627269837871155
PDGFC,-0.07258915106810183,0.07697636518801426,-0.02901707353300802,0.09100501332793591,-0.021518474234892265,0.04671592255981321,0.04022236679090698,-0.03150627310358063,0.11577959908412595
COL8A2,-0.026798642254185115,-0.02520718613512905,0.03891950474721486,0.012934481751116141,-0.04357512029745212,-0.0014233012335074116,-0.04937106039932693,0.008157350567771207,0.011750544232218645
SPON2,0.09428425091907648,0.016076629558890106,-0.00811974585863728,0.049941820300221755,0.016845354576204997,0.10273616819488542,0.15252812138001393,0.23695090981967862,0.0276153998330474
SEMA3D,-0.01356615675560279,-0.004159927246005663,0.017119274607583106,-0.012553173772859003,0.02689563811696217,-0.0222281494859914,,,0.05933102722125371
BMP6,0.08742390681699719,,0.008201605589038038,,,,0.07049423903641207,0.03598316791222499,-0.017847895527347876
TIMP2,-0.0745484791111868,-0.04319485203037804,0.07006576201678955,-0.1378782875473799,0.017541273330347808,0.04334045760689115,0.08876514821866824,0.1380150546400287,0.08718354380460906
EFNA1,0.03743555331500174,-0.01748981933138938,0.06301076966329638,0.042721548373757044,0.014431329924034524,0.026599508898763297,0.08842604191209763,0.08333928067755307,0.06447033936099578
S100A12,-0.019566215123471068,,,0.10736271762959397,,,,-0.036675833215506305,-0.015292403784912664
TFPI,0.07267857659359662,0.05092810747472433,-0.007973443400374338,0.15019882752511404,-0.07264362942255562,0.01509678759462832,0.1489815297803682,0.23256122055163483,-0.006292324079227859
GPC3,0.0723245005719049,0.020026169715435638,0.022600237978290635,0.024700541685507525,-0.053360377128405086,0.1412394977523786,0.17710823028712624,0.1386548577667858,0.04660594839356056
NMU,0.0403633365872268,0.049351039561186756,-0.04922034650325314,0.04401784084404874,0.005572540517801643,0.007019553354832479,0.10088454719011673,0.06652255251979093,0.008371628633308289
SCGB3A2,-0.02235065539026392,,,,,,-0.025458887820015697,0.1247249343799467,0.010651172993897031
LAMB3,0.04496125082020382,0.012966379962318439,0.08151847860157344,0.09628713692357868,-0.06333664356631978,0.0025965875834468026,0.20785433500426823,0.05822083187091853,0.04034418611849821
LGALS9,0.05839454487533145,0.004196109786766541,0.09991877480910555,0.0983741523383683,-0.09039198606687916,-0.006747754218139874,0.09092242283846326,0.14675720372758863,0.042459953458934
VIM,0.06308462510705644,-0.07463703211973452,0.03672281360092361,-0.17025950699039527,0.03732736486321851,0.058861351473412066,0.04150080896212499,0.08500878800662753,0.01531099496495803
PLAU,0.07080088034154546,-0.07165583732588637,-0.006266315986484756,0.008786832523016073,0.0016796520227543882,0.09956633070257827,0.04805899972347078,0.09570338586994726,0.05752577248352867
TGFB3,0.051779938987693584,-0.01684269735218994,0.01284791165172371,-0.032670238112497,-0.0310669875761449,0.019170677567307545,0.08482950066332479,0.163287243673753,-0.028840192168286073
APLN,0.0032473778860022686,-0.004249434690151661,0.07732433356387222,-0.10979410223829474,0.031703323760296526,0.04152856926737933,-0.02941330547894511,0.06646762242079438,0.02757310930067981
SHANK2,0.04593376091310206,-0.06313552964934617,-0.025488843023054816,,,,-0.07500049296232149,0.04038852091950682,-0.014539505395642058
LTF,0.0392277719663802,-0.020376959055685883,-0.03133808147054915,,0.09423770451729925,-0.044128782112548996,-0.00938384810085701,-0.20572788757548763,0.06690880432299368
PYY,,,,-0.02808776137016605,,,,-0.047454352045931535,-0.01626498161351078
PENK,-0.03737344815795572,,0.03892434728792737,,,,-0.020453389762197276,0.05968481289437351,0.00820295577811306
CTF1,-0.02879313362658226,-0.023520356378608786,-0.012819264529472489,-0.0006725133023793545,-0.06577141743001629,0.13852108061123655,0.04402224934587684,-0.041800454045498404,0.028370773298466795
COL3A1,0.14825108289085148,0.0368743584010143,-0.029388956975071344,-0.14481677937574217,0.06501129378381772,0.0461500954455779,0.17419628471564325,0.24955156002194728,0.08050193214267691
S100A10,-0.04663901986918944,-0.05113606142836038,0.00044238693064916425,-0.14880124744482826,0.13172330927149828,0.0485542123979176,-0.03597389252041381,-0.13562925023774153,0.058491918145980676
FGF13,-0.041488421341550626,-0.01650893415466778,-0.029557711611385713,-0.02404770192030352,,,0.006800818006265855,0.025289575558092834,-0.0072805291676300505
SEMA4A,0.025081930991761217,0.02557642118609898,0.009500460548305134,0.04089459254194512,-0.03035490271548875,0.03656945648614035,-0.06206511036230294,0.09493849429094309,-0.04806473741117587
EFNA4,-0.016958834607375094,0.03163615702011088,0.0037998479205259015,0.012592184910310807,0.1506017356075078,0.018828053023586228,-0.01753836844815169,0.038655839760755886,0.09622627390320503
HSPA8,-0.023087639826505454,0.06496618783003041,0.010614813116253858,0.10478087041701045,0.0035576520879808614,0.013218023085856864,-0.06213447578443427,-0.05750568970771642,0.007136553149301559
NPB,-0.012436751785329398,-0.0299638315038315,0.034544675820063146,,-0.02234820180238067,0.06441553624495593,0.005646087624804383,0.05578407900211387,0.06471799715854935
ULBP1,-0.026088473696789564,,,0.02533080001672307,-0.03505987236984528,,0.0006888161306268051,-0.04603198382305579,0.008356957165314531
SEMA3E,-0.009629954801789622,-0.01286824287113749,-0.010733117236603106,-0.004162388304678763,-0.05771053400216816,-0.07228711214488043,-0.026246752499022936,-0.08527745204986191,-0.019966857428075954
FGF3,,,,,,,0.06353801053253039,,
ADAM9,0.029299927288331057,0.029866452750261487,0.06168609247031462,0.1229789772797014,0.059330933680041165,0.02417384000047438,0.004878680292437568,-0.048337161684803294,0.08416851841522517
ASIP,,-0.03282314989518815,0.0008615278586734455,-0.017784058518552685,-0.006130681492282501,-0.05046360701829841,-0.028475723437251098,0.07729025619850173,-0.050903225164140545
IBSP,0.05374422451709787,0.026710865253210724,,0.004130381335996048,0.010059043722927867,0.022833798285229256,0.004234485384765782,0.11830118919729427,0.03335438833946228
MMP12,0.014287396173860798,,,-0.018582456042991462,,,-0.014371074810734262,,
FAT4,-0.02309108474908461,-0.047250535757811366,0.06574064242019746,0.08357341105823145,0.07068404329007583,-0.03776960648683052,-0.012795636924457258,0.06343163996450377,-0.00443478322610408
MDK,0.08556501583473053,0.015986012987095784,0.014691998618286016,0.11276526694191104,0.0816046628757299,0.04826320375425252,-0.01944475431176163,0.05207604734438094,0.01971897585090639
BMP5,,,,,,,-0.02930274250367848,0.10632255379881954,-0.028946455637830982
CAMP,,,,,,,0.05031570486147685,0.09563921072246602,-0.022328879575843827
HSPA1A,0.033221914514975144,-0.06295658641060654,0.014970484816956205,-0.01259169572366398,0.08943402972366886,-0.049352495051845156,0.0556834511882523,-0.0833617307547709,0.009056798465714189
SOST,-0.01956621517992498,,,,0.10967436987041126,,,,
SEMA3F,0.10793970575314867,-0.02852614062131739,-0.03376247602058122,0.07165950681905758,0.04256285528784502,-0.0008750663384957027,0.15191218045411548,0.1926050961681826,0.07069767645377346
ARF6,0.0705324617866807,-0.004159722448199658,0.020484503093373112,-0.04833897656717934,-0.04970581135455539,0.0794108956266673,0.04915724876494674,0.040008621273857195,0.08518789490238059
IL6,-0.00021203212446290197,-0.00884728078921438,,0.0703338385967881,0.0821710009250068,,0.08063197141989227,0.02968343654056328,0.07624188685025537
CALM1,-0.04524125371850619,0.07060533424192703,-0.003058698691714255,0.06375655317575431,-0.08857843294976685,-0.025756132374570254,-0.04358112332786426,-0.022574597054853186,-0.05294108599140667
VIP,0.03375945076334888,,-0.027894074807853178,,,,,0.0473756213606538,-0.003108019161117681
NMB,-0.04255520129984213,0.0005423001488363802,0.013452320986493311,-0.0982369525622893,0.06555744505366216,0.017554233634288003,-0.025766194412955284,-0.15022996527368268,-0.012343730049295972
CCL26,0.03748381048642616,0.09798345464814641,,-0.0044344243497149195,-0.037823493128042035,-0.026759182936161797,0.2409162585703933,0.14147937522537485,0.036961952963130845
FBLN1,0.12522544922239806,0.002143066072769426,0.0005142587952753823,-0.07051537340784311,-0.02665363842564693,0.03428361835220955,0.1597269612771977,0.11749949525091521,0.04156111797068884
SAA1,0.03464625189467847,0.021455211115592454,0.03607605872668818,-0.00596242451008621,0.06517690695883537,0.05076349374794688,-0.01315397035709549,0.03267359604719586,-0.02219882586964202
MICB,0.04652469775831319,-0.048244753321190346,0.01612406170225038,0.15248703419753926,0.06713257736966842,0.031665877036438035,0.18483012639228463,0.13158543818875365,0.1173995894272958
MMP13,0.0075046698678148584,,,-0.018507121261769663,-0.06701651983130971,-0.04545830836679958,,-0.028392580249878424,
F13A1,0.052602528143235266,-0.02446990287076741,-0.014114622989657296,0.1268890108816701,,0.0659955035972037,0.09094598971843273,0.0053747481103099855,0.012789298981184156
CXCL11,-0.0034878002173370664,,-0.03914169180104976,,-0.11276535378333166,,,0.05444067209643875,-0.03476414514224629
COL5A2,0.1318966787697286,-0.07550203236806406,0.03434402384393331,-0.12339687622057414,0.04750424628431645,0.05264496952038311,0.15164729685287595,0.22910675443123335,0.09053350731812154
EFNA5,-0.02277658814815246,-0.040019892416014426,-0.006982064512669764,0.06773920381247804,-0.009587694816282907,-0.04476963555919664,0.045277408838717115,0.005768175289544377,-0.015596521455079901
AREG,0.013826061423507981,0.05451600113011431,,0.13185929881894978,,,-0.006601390346834728,0.17177390766324038,0.027432418311041335
EDIL3,0.041103240553258244,0.05605176354604087,0.03894053575845691,-0.11246889249969425,0.02794679762382389,-0.09501030120161878,0.056289808169955546,0.17813854832700945,-0.03875806288915739
CD86,-0.006554311759782585,-0.030385183453027435,0.05835208088385656,0.010429895405298524,-0.06783805530956306,0.038704720383913774,0.05529244551770502,0.07109805435948995,0.015296690732258648
WNT9B,,,0.0632456067736149,,,,,,
HRAS,-0.04564633391697275,0.058790181173899954,0.0016791949150800555,-0.027276367876307123,-0.07211817788670416,0.06355608488790178,-0.010589705154439287,0.05868254285932652,-0.04983898806930244
C1QTNF5,,,,,-0.021732072782330903,-0.015654005838740884,0.22623320207621314,0.119498816586644,0.0761256256733103
RLN1,-0.013013152126265791,,0.021913226633692228,,,,,-0.03133136991546373,
COL4A1,0.1270303571895323,-0.0008608622900018485,0.004948348712207745,0.1148217110320722,0.004293980405297522,0.06543322375584726,0.1776131119564708,0.1727990254538536,0.05990260367677747
CCL3,0.09697798433300524,0.11971720841485887,0.0038604888105233733,0.11366744716701958,-0.12296957989795602,0.07712694850110326,0.011885144000743952,0.07759799819298832,-0.06046560131786977
BGN,0.13576563602624592,-0.02057774275534212,-0.00808546818209049,-0.1678658083709584,0.06013269055548323,0.0897929630528565,0.15873139178750562,0.20214747283135098,0.06828732998053465
RETN,0.04234783832089132,-0.02682787636914645,0.05175259025367941,0.015904330119142458,-0.02504172688986983,,0.0026821775934964703,0.09518898985654857,0.06747035757090027
S100A9,0.000995142805114265,0.007728734397870225,-0.018784931390797333,0.14857630373285804,-0.013357983127311467,-0.030570016264028003,0.057257302019673384,-0.05426777715814348,0.042213103478321336
HCRT,,0.048797247026353956,0.06846997462439693,,-0.008625836996472602,0.10131315319231357,-0.038909574630182034,0.0029083554120107303,-0.05077628879254386
FADD,-0.035861362487486746,0.06810648448520637,0.09221271480439351,0.018148330700969897,0.002919885834591294,0.05364376007022284,0.028498608475037723,0.0634350049695524,0.05255790375601975
ACTR2,0.015682577926653306,0.030126729232292798,-0.03526049968643788,0.09386330642624226,-0.037017060399747836,-0.02601946480626707,0.04997077495167926,0.13448005169974514,0.025988206685949224
