,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916bulk
HSPA4,0.031885476109464295,-0.0237529466817286,0.01796289963501329,0.0021974333816039866,0.021658507898169175,0.04796228435996946,0.04147712486801503,-0.00796731569314542,-0.025614960220615768,-0.022232115515196466,-0.005579025965097425,0.025959447147912543,0.0514351493707336
LMAN1,0.01695680756479358,-0.0451462697350771,-0.054711032148713236,-0.03123345484510214,0.04047695356190821,0.021279788187179727,-0.0010935652003272404,0.0428586724880982,-0.036155086516479994,-0.04209622708018848,0.03290063752870115,0.03175784686858249,-0.02361762693996063
LYPD3,-0.018173878604452555,-0.011165529446414824,0.01658614137603309,0.0488821988816054,0.0014912620562150445,-0.025108036332198987,0.08284646590226939,-0.021655241712883744,-0.03181444555627016,0.04241815558602312,,-0.02715099342872264,0.053694055568717154
APOE,0.03253554294046319,-0.031718323718530804,-0.0009545412486385794,-0.06761886950780352,-0.0006746432515576426,0.05832606884492249,0.007954353201209612,-0.015198701088988183,0.0035877146310032437,-0.028595410027288534,-0.03199279394116396,-0.019543507542742818,0.0605273815183334
SOSTDC1,,,-0.025137519904598574,-0.028568043082612717,-0.02491226743393327,-0.014054154129775561,,,,0.020354508995298573,,-0.011614169239796125,0.048601978706461255
ANXA1,-0.004920719433242501,0.01830975344139977,0.011496128559743544,-0.05578864890208004,0.015114567730728163,0.10947620243841108,0.03586066121203298,-0.08287690028954793,-0.05641834148118828,0.008337299032666206,-0.013383467454057708,0.006353929777301804,-0.05538378399524657
WNT2B,-0.013096674293356047,0.016422339083107487,-0.02891900941516542,0.0359516764327402,-0.022935343851204448,-0.06275612986967889,-0.0500475123189299,0.019296333001580967,0.047003704726755906,-0.05393081700909773,0.024149157937759326,-0.048964688387957506,-0.012719098539807468
AMH,-0.024403404653868085,-0.015514981665361121,-0.025003115386141715,-0.017025643305671502,-0.013702889898995959,,,0.026547601260774715,0.10647827744641065,-0.028103305227367634,0.03451503510056075,0.02088392934667844,0.028636673262978356
GDF10,-0.02044591070179432,,-0.01443875671801781,-0.015906687672046414,-0.028276709035959642,-0.016596196275570668,-0.09834288547357707,-0.027781325115823235,,0.05702587166763616,0.027718363255414668,-0.03689391501210228,-0.029082878772107138
EFNB3,-0.052161379680667086,-0.008393015519539849,0.0021208713865746376,-0.022860318193625974,-0.04007721381656226,-0.04546053202661586,-0.03175574253882372,-0.03454479530233153,0.01875792233677682,0.05955666786552136,0.01740534938992063,0.024440006117555656,-0.0023448666193740557
LTB,0.06729515927049201,-0.026455809862796963,0.021744831487753247,-0.006640569372334651,-0.027498556314964766,-0.008582221346687796,-0.04114965941258059,-0.04279967074027061,0.10878901239546593,0.09456181964120342,0.06485608572554956,-0.03638423097358514,-0.0014678218288225
ANGPT2,0.017033678848642275,0.012388999078238495,0.04033750969470164,0.029843144362378744,0.016419938309789897,-0.03544016056996889,-0.0786212921719345,-0.06381622439489629,0.02049027506230929,0.03567494387646431,0.0631903622030701,-0.009526363566524896,0.05687520677672686
NRTN,,,,,,,,,0.08408646947529815,,0.0924853372663992,-0.01517942443260792,
ADAM17,0.049857202786415554,-0.04044577686316957,0.012110276073948684,0.03455788312398685,-0.036404664416170254,-0.01116104670679143,-0.04619168106517186,-0.009616678395970938,0.04287532505147208,0.021097432412246448,0.07210569102726803,0.01630899777317173,-0.07258415079368291
LRPAP1,0.0046821976630109395,-0.052030582429950005,-0.03132645674923218,-0.02712297451642756,0.03502810169768612,-0.034559215476717774,0.02301099239298559,0.03837974781864327,0.06020941465553293,0.0636892299313504,0.06342074901853396,-0.05686039107479011,0.019576776061049513
NID1,0.00644114277612451,0.00011419986608313178,0.01826682514684321,0.001879920229371005,-0.0193499332188475,0.04866114341474799,-0.014432828754251927,0.02396579553950904,0.0328718882370041,-0.018615749396595015,0.0317301412910051,-0.0038463629194626864,0.055818838839810654
MST1,-0.015088174523401646,0.005532202620791534,0.005704525176399823,0.014771482646956035,-0.00759720235341107,0.029717216089792987,-0.09688321324669112,-0.008776242381719054,-0.029203366026187356,0.018855717636915882,-0.025381405371333418,0.05027435518006376,0.041565185879437846
IL13,,,,,,,0.0642834014868823,,,,,,
DCN,-0.01395230140688087,0.02808308561194904,-0.004327075365574936,0.0187352788322341,-0.038703348316891865,-0.03247336578533738,-0.08174311375008926,0.05809761844089259,-0.03131197290857949,-0.017558367352695333,0.04147570376827834,-0.03665849888740398,0.03781854479313106
IGFL2,,,,-0.014001912060718975,,,,,,,,,
COL7A1,-0.02441981385812447,-0.016624352011959855,0.02116478458292219,-0.011738807946950197,-0.024841346329281172,0.06980908509343194,0.09652753630173307,0.053540232126232205,0.023703487536752662,0.001825749470644607,0.03153376665714628,0.02940298103977676,-0.002998743889847511
CALR,0.0030204452195194496,-0.0565115730742752,-0.02048163891269749,-0.030485332502096566,0.02456809760826423,0.0006417182022114864,-0.07914880858991828,0.005174566412427944,-0.031533398389266325,0.018548937696864023,0.06938074054956621,0.028107973890732524,-0.042643554477726796
PIGA,-0.02683187800330681,-0.013078123167630117,-0.006521060508302258,-0.01027352148972227,0.04921182683674245,0.004827898331286575,-0.056716240725908265,0.0745558507412408,0.09511314280021277,-0.035474870347697286,-0.00829627320824779,-0.0024228428747422497,-0.024245517096082577
CD200,-0.021553001142623613,-0.001178103282566352,0.02655922780885902,-0.012038346171343826,-0.024211101624803753,-0.04771873816016109,-0.1073391990678826,0.07128467818086454,0.01980413227539152,0.07150309124895804,-0.012878234141832349,-0.03024015069410659,0.04969061961854826
GRP,0.020519322299826802,,,0.029584687104219357,-0.016949513122672143,-0.023076831332176882,,,,,-0.020320025145037134,-0.01664934752010749,-0.026955602637383613
CDH1,0.007963517353954357,-0.010510141721633651,,0.04374683587339916,,0.06565503071034694,-0.05712737283226764,0.026637258279464972,0.008157760566015346,0.0118450551841752,0.021242470606123044,0.021620030807189373,-0.012607602342468535
LPL,0.04999020141984708,-0.048805294385722016,0.03586389678431771,0.01310895505596182,-0.02732245040664823,0.021796846787046784,-0.017524031410208748,0.030615356900626344,0.016219058208202398,0.08021522365200125,0.007237349989417752,0.08296827965585811,-0.061367008174518546
SEMA5A,0.0018265778254286833,-0.03507443348721132,-0.012005274218640626,0.018643493319262152,0.006041880604010089,-0.0709248824737898,-0.0021606502568754546,-0.002443025754216891,0.03491781334270478,0.008179904953713462,0.048872697173499575,0.06787290808180581,0.041185107625254506
SEMA7A,0.00504667561430647,-0.012257663530673273,0.11151549133104342,-0.034633156910349745,-0.03322655450905445,-0.03762953522190178,0.030549597401752143,-0.09842987399985689,0.08724755401235935,-0.02654076163684149,0.03756443775504175,0.019126235408583533,0.06369152510939724
SEMA4G,0.040102500481345595,0.01860032619971539,-0.046292701089904235,0.027561089130012813,0.03375141976512259,-0.03293119584418665,0.0019040620806529398,-0.06833960197610159,-0.04197659891767369,0.089810662572174,0.03767857909011903,-0.014578662423646197,0.02014897099738722
SEMA3B,-0.002930185639363595,-0.028038964529747676,0.03876254669840743,-0.06566246532484724,-0.030746527664059706,0.048938320579919106,0.024339209034523,0.017325117880208418,-0.013142402872052296,0.031746778375468604,-0.04780025194254283,0.041469430113473114,0.001665721963804919
RPH3A,-0.03833576146265227,0.021575259356577368,0.03418929893148815,0.05859981368593227,-0.038365150013531586,-0.03363618391398985,-0.12475554941084967,,-0.049169221635709706,0.038916302189797074,0.04668814561311399,-0.04271224078146029,-0.00995962728599719
JAG2,0.019741143571970685,-0.02022501072294309,0.0625671069569644,-0.011380342113503686,-0.036007481007757296,-0.07990768470409285,-0.030389978129682714,-0.021468154846716082,0.05987432534486419,0.036283595959242076,0.018654752821332915,0.0011120800386403595,0.024721707851501042
CGN,0.03224679209013298,0.00984225566383949,-0.036494081521445364,-0.011803766926374047,0.009658134818692106,-0.04243413827874581,0.04621409731046374,0.016368793846587695,0.030737719055065917,0.0029505990187068108,-0.018074196695485854,0.04005249310657118,-0.04494789317690171
GDF15,-0.027165270477905193,0.005235947270230641,-0.0011236213211723589,-0.026828869394069903,,-0.03804785247879041,0.035482148366056364,0.10877190116194997,0.03285820163366563,0.031389506926467615,0.014091678675368624,-0.0037736262472941894,-0.039858138416975886
SEMA4F,-0.029014874436368382,-0.01725993917395737,0.03015594899242071,-0.04321945990784854,0.022535268927997034,-0.07199455304533837,-0.040497810733598434,-0.05107231954095665,0.039860938426266194,0.06241888451880055,-0.043947478478929845,-0.02298012421713824,0.021528672313974585
NXPH1,0.013495303609118301,0.002936505056346978,0.008778522166974443,-0.02735481791794644,-0.0232103944482212,-0.07681759822605329,-0.038848302077219336,0.11658826537875043,-0.025378042150101792,0.014284498190088361,-0.001991373372845421,0.02808515363843416,-0.019366749112490617
ARF1,0.01758574173093862,-0.03710303427608078,0.0152619262890415,0.03557853334777568,-0.025374198454746307,-0.10185831635196653,-0.12345518369429023,0.11540743429159644,0.0168277914903533,-0.007353077775495258,0.05507321512740773,-0.07891464795440967,0.000779001190989648
EBI3,0.013484010846633704,-0.03256189414609382,0.007488017266273015,0.02457833040083296,-0.0302165325499283,0.03266743608530178,0.013111168242814929,0.03936185183890493,0.11796519299488673,0.08840609609115674,-0.012339072222697024,0.00882880459225233,-0.001486788188325025
TIMP1,0.010434195474007167,-0.00316110710437226,-0.02177122884313921,0.03838218277931598,-0.0566646363748304,0.05893674218058781,0.01744677135133415,0.049749704696274884,0.006804762145781748,-0.026500152997465522,0.0924125639784462,0.044659880991261613,-0.05362865897492211
SEMA3C,0.01303807350281517,-0.02329202511709721,-0.016211771679600348,-0.019085464326324166,-0.03379120616720722,0.006459520705839157,0.07238811937770319,-0.022713758051365607,-0.05138810863537927,0.048282027412039547,0.040264021245835,-0.041233185079375304,0.04223879181590582
GAS6,0.02201673023470242,0.01774071625813913,-0.014385218789701879,0.011736751341948664,-0.024686125769898398,0.07949120793483869,0.015267429053855728,0.0071568719977443684,0.003765421073827214,-0.0416306525723896,0.026376590759512975,-0.01650364213489215,0.05988843431620485
MEPE,,0.01914075498543647,-0.03784703070990352,0.026774040750000498,-0.027235411630311537,-0.03654875541022959,,,,0.15562435419031775,,0.03315138139412096,0.08847679997077992
SERPINE1,0.03502386131443487,-0.027235227226862765,-0.045192918995480606,0.011319885585288928,0.006004006813289903,-0.023714174604169132,-0.0008443672709207044,0.025625608485091458,0.03263159627605383,-0.03593223102767515,0.057917111048530166,0.02639681692595308,-0.08225819600399183
RSPO2,-0.003464275367652042,-0.01261779876370741,-0.010747109296069497,0.02591546998989689,-0.007326055932748902,-0.07022007249160638,,,,-0.028339600269122855,-0.0015025562566709184,0.012107497749025097,0.1083901737701009
SHBG,-0.026177874849316624,0.036043524612548714,-0.030205287329284954,-0.023782660840571526,-0.02080490071563586,-0.02119455272751358,0.04729032996303718,-0.02159060149206195,-0.03398871590379768,-0.0008019127998032868,0.016991645636106386,0.10095237126586298,0.0005600141859448096
LGALS3BP,0.002958056543429974,0.048370041805770175,0.01127144665929761,-0.0064210668197687394,0.04575592512777435,0.04495537548983456,-0.07498623159404812,-0.05423399350141724,0.009358300552916568,0.02817524854791719,0.06966274749658907,0.0025576665543037167,0.01471817898908422
LAMB1,0.0017161831669989178,-0.05968706909868448,-0.005778600132715691,-0.0211637801101544,-0.028520775521523732,-0.03928279804386645,-0.06035972626379366,-0.03860476886814712,0.04742565354808174,0.05917408459390109,0.08717866180663363,0.008425144287626762,-0.007593378541033847
SPTBN2,-0.01610552175375043,0.009310539097350455,0.03512268605842526,-0.02293072423557946,-0.03983784655204562,-0.07864070902697753,-0.01586952620605253,0.08663623265422594,0.03428070145081465,0.04909549364263047,-0.033381449527974665,0.005646489942674714,0.1132013379948239
COL1A2,0.027471986177841322,-0.013260285944462538,0.07974197408069722,0.08011589505382592,-0.018879128468376874,0.03137955436399813,-0.08572160089138754,-0.0124266137544394,-0.011137612281213167,0.0037207114209450065,0.06135953451026979,-0.04010246377046846,0.03678777488106746
DEFB1,-0.015361520404821236,,-0.016378865555064948,-0.012474879021256506,,,,,,,,,-0.02239524534791395
CEACAM16,,,,,,,-0.048921731431381205,,,,,,
SCT,,,,-0.011465951121639763,,,,,,,,,
WNT11,,-0.0002540133975768692,,,0.02064985561100967,,,,,0.02224041339310506,,-0.0357655076519132,0.18368386727654487
LGALS1,-0.0674988089799851,0.041440343558440215,0.016934613890550704,0.01757938811834464,0.03064132664210121,0.04211437470913282,0.11937336512486287,-0.10103281338812273,-0.01772871897752032,-0.013295364726095821,0.026115181131185793,0.010033769543803627,-0.03752082448255639
BCAN,0.009268332068261817,-0.003555474297307634,0.03366746845023051,-0.047482459179767435,0.002759600367929345,-0.02267787807647139,-0.11890568323885183,0.04106871391235571,-0.019740422999977005,-0.01156730182962393,0.0265940089497502,-0.021418757112824555,0.07039169166225492
ANOS1,-0.03204207731744571,-0.01492566928945379,0.045930151503667756,0.03483533291141562,-0.015004020337776279,0.04953291878190989,0.028056709814814215,-0.004170077646014927,-0.0669651673332464,0.057131071316106966,-0.0028590680505987307,-0.006731570355735446,0.06740498837766364
EDA,0.011982994102637692,-0.02342497625871658,-0.014474011517210296,-0.0179660165962486,-0.007129286622797057,0.015629570409782547,-0.055165438807520804,0.0033505854061415203,-0.023331934598031394,0.06843285845668289,0.008700385450167774,-0.03418203916356137,0.023693730720997938
FGF22,-0.02115257559196567,,-0.023763830317950388,,-0.01496885641272729,-0.03148035153534328,,,0.014290392761453035,0.040027373336539704,-0.042744689089817774,0.04677303910596826,-0.02795419804993435
SHANK1,0.1507895096650275,-0.020561876758424632,,0.016489885426759568,-0.01873965411838935,-0.034690927384721876,,,-0.032307965243484275,-0.024469899597973126,,-0.04988432125724436,0.004582869077708004
NPVF,,,,,,,,,,-0.022937325642627068,,,
RAET1G,,,,,,,,,,,,,-0.018516458179829526
TGFB1,0.03274620559831753,0.03293523829457239,0.01694475109470901,-0.027317460486525693,-0.029039004036645156,-0.0412257069722795,0.010451320229648491,0.017738894145144436,0.11078004579090518,0.03091503634540915,-0.05434422626038448,-0.0029521530618073694,-0.02877287253013223
MSTN,-0.004785900136173809,-0.012480541949384234,0.0464579743398263,-0.030292852783092652,0.003328101199924219,,0.09120943449373896,-0.08479542582703227,0.01732486216792389,0.04018967016532446,0.00734943513981135,-0.02582832850041876,-0.025038087812087887
WNT4,-0.020083956462318753,,0.030399789911711696,-0.017618790485935048,0.008175247233957484,-0.03274834791723937,,,-0.025579900978620188,0.08402079162190589,0.17373331957302632,0.005408888160394553,-0.026132719755596234
TNFSF4,0.026644800494640783,-0.023689079377154913,0.02199427675642633,0.006531463995443371,0.04674715291610608,-0.035318538265271086,-0.06700840664957826,-0.022966733530635032,-0.004122948239440083,0.020179892205078636,-0.035850054018549446,-0.03756826217892933,0.03528727514349795
NTN1,-0.03020975264229071,0.026669607525823043,0.004829278625822034,0.020351712093252653,0.02234782315752204,-0.025302658805925086,-0.08317602959819782,0.009828136240575824,-0.017666998770351876,-0.008725282326015672,0.07434658042611186,-0.034892345676783273,-0.04495559533170119
CXCL12,0.05296667509763679,0.06246867180703964,0.007845227458730395,-0.03516711804479084,0.001548185922535676,0.0017301505692278575,0.010014741398069064,0.027520718377494417,-0.03503124344395755,0.03085805066208424,0.03843817957106106,0.0226832385582137,0.05130436521494944
GNRH1,-0.02771558733271795,-0.017099394986482906,0.06768535195949306,0.060430678689128034,-0.0207224354959195,-0.001261204809596468,0.023614876802698852,0.038430009915699045,-0.03303678843907176,0.018056418494587608,-0.03120465625127868,0.022203819865980027,-0.025395938762285238
FGF8,,,,,,,,,,0.00351189987644654,,-0.030712783034907862,
RIMS1,0.05487353221903778,-0.00735610392127864,-0.0024369228932137935,-0.017930527336693113,0.031654467882870886,0.04230924097528233,,-0.03783740517016783,0.006667771538482612,0.021646501852208278,-0.04222536179995387,0.01632097520118206,0.1217451734790322
FGF14,-0.03455510429823756,0.004103847135755243,0.015045174540531019,-0.01979631505420737,-0.03969733093055592,0.014577083945583364,0.006657332267389321,0.005560995870989244,-0.006246360177772866,0.025155413579385628,0.022302002722083828,0.054839255175682354,-0.023062066248637186
IGF1,0.007362656235074546,0.0026665322139790538,0.05597349511958503,0.01828577215226262,-0.030460174720935092,-0.038344636126356205,0.03346992485155415,0.04169470558215237,-0.037896620088562975,0.05491123337459143,0.08691043193959828,0.002024279248843318,0.005414619618368526
TNFSF10,0.01599702035079763,0.06546654132380954,0.010790241068018423,0.03335879203172423,0.011494460734603352,-0.04782684581049877,-0.0976758145918229,0.07653334769584436,0.05851368104392441,0.05477158974421061,0.015149351226397803,0.11614690883228655,-0.01814868072673749
GDF5,,,-0.021713413540917693,,-0.014968856633569585,-0.031625888865321736,,,0.03226457321685232,0.004032746719663641,0.05816022939366666,-0.03554574254590018,0.032404959586356134
CHAD,,,0.0569898634795897,,0.07929433562447911,,,,,0.05751005918117369,0.025916487931342488,0.0832908143796097,
RGMA,0.008705830419206983,0.04077586007404832,0.016270562732652056,-0.004038174952677965,-0.010238728882029478,0.013592711836835032,-0.07036245819188411,-0.12304459916804542,-0.03767865561387614,0.017966621132380563,0.01031754339305211,-0.02286347660396119,-0.03209045099225533
CLEC3A,,,,,-0.01980222527262722,,,,,,,,
WNT16,-0.015594994216470323,0.01069847972935764,-0.014271155438399389,0.009252069917961635,0.03048393670001077,-0.032748350745851106,,,,,-0.02866186186009131,-0.015179422429078852,-0.028117733083265036
CX3CL1,0.013944547616920723,-0.04444262263644383,-0.02551875664800639,-0.040155784078137594,0.0571835417681511,-0.053901050520679,-0.04025674716593925,0.08704810452148636,0.035470392784402796,0.05751561750934214,0.06939453279773401,0.00593371303867489,0.03447853103607564
FGF1,-0.0396069693080964,0.006393105419849657,0.01998671152547685,-9.502535106664557e-05,0.044816036181260226,0.11383557365104172,-0.06624236393859399,0.01864692136738886,-0.022060800326987207,-0.03322564548175554,0.0175441636197065,-0.02075318883093164,-0.007895907534688277
ALOX5AP,-0.04442686032168214,0.02853353086751925,0.010854236352694693,0.017557373102946444,0.03123600602017172,0.03563739991467189,0.07033466814134294,-0.07718418275409428,-0.00983869539365768,0.08786621649035395,0.035556677031773225,0.05038748755245928,-0.08075265596298842
IL1RN,-0.0229578612303881,-0.025102023447637685,-0.04068777019995718,-0.0028103011646406382,,-0.006216665487263585,-0.03928997195151365,0.030550859156487215,-0.012034750450927013,0.03158256761750613,,-0.03331891653628731,-0.05505204241573919
PCSK9,,,,,,,,,,0.11087767179488213,,-0.014734000714178378,
NPW,,-0.014135108167794425,0.03138776169732943,-0.015906689171171898,,,0.20215999576828955,-0.04460596681245617,0.04354271479794934,0.0029468592374598808,-0.015996148264260334,-0.022500347459863707,-0.049915650777872154
CXCL9,-0.011697318876347548,0.052961033285921943,-0.02275917198418539,-0.0022466202917302263,-0.014968854187317016,-0.021838711424591994,,-0.05182979309736561,-0.010798657124505354,,0.018632821636233806,,0.0671921793924266
ANGPTL4,-0.0004552930727941481,-0.017311062719547077,-0.00048108636397937483,0.0038763002898225176,0.031396969978154526,0.09994649718981498,0.08633169226824804,-0.13821168654918878,0.034330192381547844,-0.016841627059786996,0.002437001787443277,0.025992075787143586,-0.06018416238566732
UCN2,,0.10593869878343798,,-0.017966017704261976,,,-0.045546588007332196,,,-0.034594847550702884,,-0.01664934752010749,
OBP2A,,,,,,,0.0428714839489906,,,,,,
COL4A3,0.012983328991097347,-0.00840074360254477,-0.024256520038892462,0.0005172568214739126,0.0057022668158646095,,,,,,-0.003134818689738837,-0.023286001007972977,0.07055211525014311
NRG3,-0.003368418547122858,0.07535743671578117,-0.020724095939057635,-0.04144824195184181,-0.01868448333784492,0.014633751248829336,,-0.02778134270821588,-0.03910065367755938,0.07709828512688599,0.02269278169043544,-0.011425165546655748,-0.0018090175348934475
IL23A,0.04269667280487761,0.060462271938881075,-0.03946421142606499,,,,-0.049465823809166316,0.03751590863254811,,-0.020007350884650887,,,-0.024857489124389093
COLQ,0.006685873733531064,-0.0037993002378762407,0.013854142468159424,0.041133401536985255,0.0012823100930037575,0.0006885343560503519,0.012145560644217021,0.04358461728897794,0.08072074402213339,0.05492702076053438,-0.04811111101693128,-0.012884857445408623,-0.04565210848799631
SCGB1A1,0.004489579485068164,,,,,,,,,,,-0.017047330200999466,
TNFSF12,0.03633278380106317,0.05141621197619194,0.00087354633866955,-0.0011514710726140442,0.021524912993297084,0.017004376361433447,0.09111098446658739,-0.06310161884704592,-0.016673977555415304,0.08484164425140556,-0.015421016857877591,-0.00471127690705686,0.04691577287301109
DKK2,0.016403685866532135,-0.009945695654197142,-0.015774615753252983,-0.018419647887029687,-0.010300164472640832,-0.03910068880829229,,,-0.021725629434730883,0.04930282770531221,,-0.01962222621441733,0.13619157884251204
FYN,0.06452230325510157,0.04369808260031622,0.01037761613849624,0.011964009757597269,0.022479650460543427,0.014243501052358613,-0.05542254341920176,-0.06663407554783454,-0.023462567444969964,0.016937361364588715,0.022950427029284275,0.013480966462090817,0.029188575967559964
ACE,-0.028107951450454256,-0.024844552200852837,0.012777588658593023,0.021779380327855587,-0.015619177499519557,-0.004058583451267492,-0.07878284988686796,0.013341636131314397,0.09021095614862558,-0.030307617160339216,0.053359044206877954,-0.038932331866699685,0.04369055463252571
IL18,0.040906346469193985,0.08467346946738853,0.04581095023415554,0.009580337953966754,-0.019309810277049505,0.00012406114560821037,-0.07228062755908353,0.03904009323054773,-0.06538539537869939,0.0787910689446066,0.05687879014119735,0.03854678557778505,0.08811370668122182
PPBP,,,-0.01493312790012912,,,,,,,-0.024497077081165514,0.03314799829752189,,0.12429582836572144
CCL27,,-0.02309145209777296,0.042562464989867724,-0.014283999333265166,-0.010610651351984543,-0.02673704651685613,-0.08510227564868961,-0.026520040697806342,0.07718873885856437,0.06152346387377522,0.050730126526840495,-0.021414471053490276,0.03119181240988618
SERPING1,0.05804607396838383,0.04498747120946744,0.025798858120913544,-0.01786082013936601,0.007049737626021956,0.02656374799075204,-0.0708344997765432,-0.0287313072913307,-0.0130958845059704,0.026346121721459698,0.05983589118455695,0.01040490953841798,-0.06375641859588356
AZGP1,0.020396221772889283,0.01367602598826309,0.02672051292978443,-0.0033766556471360397,0.06563586413455523,-0.06938654949131261,-0.04845432408002332,,0.06745255336711174,0.03363733576274898,0.061182135869472215,0.06977173779394154,-0.014691717075185797
INHA,-0.02425029973788511,-0.03684896481449422,-0.00010966591637746438,0.023689077916055113,0.05202813891882233,-0.006724386666670148,-0.062281265893494316,0.1087439260828922,-0.03181446617581162,0.007292420619449121,-0.0008709325139872257,-0.04437925708598667,-0.017080378238378956
SEMA3G,-0.014601971607941352,-0.002921546922288319,0.031193934336522025,-0.028491181670605936,-0.01996704655004238,-0.030232111738160303,0.050470612399545624,0.018750199540078213,0.05302403392432959,,-0.029532129680553163,-0.024444483588361907,0.06336788687433031
OXT,,,,,,,,,,,,0.03729976343959106,
COL6A1,-0.029214674530734903,-0.030935181458130092,0.013775885221222906,-0.0057022361813795835,-0.02159424136712999,0.004547197511477823,0.016977113921616226,-0.07085580481602036,0.019127822403407678,0.0160910944770748,0.047270828396458665,0.01453081587175778,-0.05402168707286894
FGF17,-0.01735477648541065,-0.018396699410467208,-0.012720230634611737,0.037507935191859076,0.006610531144045452,-0.038523431129806385,,,,0.10074542647293223,,-0.019752916225640307,-0.031537491448169724
TNFSF8,-0.015361521986287796,-0.012502866005814746,-0.014933124029371553,-0.014708857927170962,,,0.03296840231653985,,,0.08521102702450853,-0.028661873002957874,-0.01517942443260792,0.06093272360648609
FGF20,-0.009044619606567113,-0.012473728326323433,0.04199358975823591,0.019259178395570942,0.03166775174357694,0.06255878068457574,,0.08076123539881985,-0.021376252142639208,0.09728937375383012,-0.0012731926734495989,-0.006481844029596483,0.10053428107421092
ICAM3,0.08445224445486589,0.03893982498826953,0.01881483859415229,-0.02844352603290343,0.009099047506150858,-0.004021646197417105,-0.015469536433242925,0.03720669925045991,0.0036868914423240358,-0.021064162752071902,0.04446371362482785,-0.03981088098500491,-0.008599050998074122
LAMA4,0.024608964020468107,-0.03367170857565482,0.047576831561774016,0.022963967265377205,-0.005634214029863684,-0.001703693756156391,-0.09191391237551451,0.017830343189244934,0.11205461688751628,-0.042048488055120084,0.061765050122593285,0.008096986038148927,0.034615050876532376
DLL4,0.007244455080971158,-0.013748749352066991,0.023245318053803355,-0.015377434663069811,-0.01485791793156693,-0.03046822355621402,-0.06577284146314268,0.01596276644841394,0.03834036401311594,-0.04023152526082721,0.03866827222336881,-0.05351385241296664,0.0007104480001054393
SEMA3A,-0.017709927955144894,0.02183135427014187,0.017598812872033822,0.10261146542436075,-0.0012014406570389578,-0.024674626821494502,0.01664520286713666,,,-0.009029019703425489,-0.031217342782442425,0.02630838349319632,-0.07199776245339179
RLN2,0.06346080082167405,-0.012617801608967331,-0.022905086104668744,-0.014982808503034102,-0.026201164180583388,0.05065219367655071,0.022682251993285416,,,0.004688957512289774,0.0982118908606727,-0.016649345684165682,-0.020323497574371487
C5,-0.04572697293317863,0.026761594845318457,0.0001143167566646784,-0.04348478741686918,-0.013221759082265618,-0.03247877366595472,-0.04238724471969606,-0.04439211337257344,0.07671236368258663,-0.02313564246725896,-0.026823219946383762,0.04528778840495034,0.026964230807922925
COMP,,,,,,,,,,,-0.03432336147622968,,
EDN2,,,-0.01963955456396314,-0.01819412247518398,,,,,,,,,
C1QA,-0.04364604429054882,0.017688566642504622,0.013021473286561103,0.02313733006334713,0.039001198102503146,0.035529671830015756,-0.018837411128260186,0.006042276086040308,-0.06630470336326469,0.04434886822740755,0.0521134845694429,0.03191423551335481,0.07865646740731605
UTS2B,-0.018766041753838798,-0.01261780153647661,0.07300916381750919,0.029773849912942615,-0.025888775436415636,,,-0.031931997872445925,,,,,
COL9A3,-0.04166723594095954,0.003701842557693811,0.011807447589655464,-0.002707517761963051,-0.02343012001142365,-0.007184302431231058,-0.09762429287023597,0.040531065828577725,-0.001871279319794721,0.06418879388915624,-0.084374532123969,0.04045698486578211,0.01020145819087496
DLK1,,-0.02100094743287379,-0.013339930602286014,0.03393789330870586,,,0.017343263507672336,,,,,,-0.0588052561779753
HGF,0.01936946140917379,0.05733980372217587,0.0192949693683771,-0.005978526298645016,0.0390361936885083,-0.027785171896563706,0.0558160542784729,-0.04364418443908404,0.04019655433721133,0.07168118116067547,0.04674787573748378,0.02045929753314799,0.003910984671214238
P4HB,-0.05124359481271607,-0.009096737824402911,-0.03173855570864407,0.02934468675458071,0.06517709872111332,0.04437161049333034,-0.055647696057754666,0.05646357547831813,0.0013875808233997703,-0.005306306829500616,0.0044909747423319,0.03573963361456064,-0.058626342452801614
ADCYAP1,-0.023312678284668042,-0.00316890488416987,0.06918755078868921,-0.024835621860967917,-0.02030577784597678,-0.06577630913164485,,-0.03644308135032972,-0.024041697261452475,0.057704757346381044,0.020577587635091477,0.03425869171934324,0.06870913962909928
GREM1,0.0092442622881134,-0.010905736286881776,0.063022808883041,0.001245925474267054,0.011623329194782182,0.04838421391373638,0.03870088655021419,-0.0005524896764044432,0.02325207683382116,-0.0821563401198753,-0.06027625799524889,0.029699961256858413,0.07660832239641414
EGF,0.01447180402078093,0.014198999892047101,0.005862109985223561,-0.02520165063028985,-0.018467327615688825,0.0032940547176734726,-0.05177174823749709,0.07876349340128763,-0.030551936742582782,0.01553512789653201,-0.027715214303257824,0.10631342023858772,-0.0017674889903855713
VEGFB,0.01869137406961264,-0.03876834936373161,0.006287606812930687,-0.009915508656151928,-0.0035228639325483447,0.05524559071326078,-0.02174049306610054,-0.06317357805374485,-0.037011660526309796,0.002068592998157544,0.06672890918535275,0.047583500479263054,0.029934498152180366
