,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
COL14A1,0.04569297006002268,-0.00738980069589159,-0.021829330816877383,0.028882417308348902,-0.009550316470503258,0.042442748058353366,0.10250289166665268,-0.06844076090315585,0.058044264386626916,0.020388258726070852,-0.0015885416415875589
HLA-A,0.028369761752752184,0.07594344344044715,-0.031745844332743266,-0.0707884699151548,-0.04091349695867566,0.13284174579696692,0.046253652395210246,-0.11767086569202866,-0.03758024724661155,-0.000630265479494623,-0.0657231985946144
CD5L,-0.04389034945252217,-0.014882719088657393,0.027799694751045226,,,,,,,,
FGF18,,-0.013466170812705049,,-0.013621139551200968,0.08271419487019684,,,,0.03074756194099643,-0.02506306544362512,0.024399829830987603
ADM,-0.014600268919815928,0.02143231006265289,-0.0046268707493758955,-0.050112127864390024,0.05469137242096836,0.07958494365734536,0.05738550291035935,-0.014696613674807207,-0.007719653971635131,-0.024142101118437596,0.0587982874451606
CCL15,,0.029648536516759465,,,,,,,,,
GNAI2,-0.06119252157710364,0.028813929840777738,-0.009589460604185746,0.04241252039606226,0.026005134390408777,0.0939201197765102,0.029086835890204322,-0.008723404531624252,-0.046308483755818065,-0.010112237073163692,-0.06711212599765072
HDC,,,,,,0.02977668136585169,,0.05050493812556496,,,
COL11A1,-0.028911054577695206,0.023833826733292287,-0.031883906938359685,-0.004310344788106125,0.10045513257056174,-0.023362068210070697,0.021846095152909337,,0.07765913416829213,0.024557194523133673,0.045752007679796536
NUCB2,0.02711584718762024,-0.012500663917599726,0.0027275985405344257,0.002646418192727253,-0.02638148239895853,0.05623381735078058,0.03677901630653561,0.005665358824374681,-0.04201111741056445,0.008619001468921045,0.020250598813838488
CXCL1,,-0.013764112360159302,-0.018766041383373032,-0.023908047490975814,,-0.003124715391330959,0.1303415190349664,0.03322671003841639,-0.007992891984181714,-0.02939830856999607,-0.04634815886696028
VCAN,-0.036552636182258784,0.06030039169093563,0.014710759629124034,0.030763010410754455,0.09028655043943003,0.11495010886617642,0.08316877722452004,-0.1307009826056512,0.015055919050932075,-0.04756480801569446,0.03143034652070329
MMP7,,0.02652754126821084,,-0.01660745676033216,-0.00013826227020829893,0.05208344349454659,-0.020947213705543543,,0.014966253256169664,0.02691140752414452,0.0047773385306290285
PTPN6,-0.023315649985388334,-0.05016361734898606,0.028179609252656012,0.002825441813571808,-0.006817282515450456,0.09138049978010818,0.04941353606040795,-0.08355123233374157,0.0544060127163324,0.0794949803679584,-0.04438178716970852
PTGS2,0.007424355099925955,-0.012268663602454008,-0.01674770753986147,-0.051852367844148366,0.05574495411348459,-0.05412731991162955,0.06664414726721664,0.01629732100611887,-0.013390324613885065,-0.0004349029461235922,-0.012370086337217237
XCL1,-0.022417733699390357,-0.016308798195955012,,0.044700107918384406,,,,,,,
CD58,0.038508825635708066,0.007357142515527834,0.08740156212748483,0.02836323368295824,-0.015391317097628232,0.10826121821793952,0.053020557463070085,0.07842584755670037,0.053567656234202926,0.0030455234089454063,0.01977632572154642
TNFSF14,-0.036671802357584056,-0.016432795465366076,0.09438456432197881,0.010321880424173402,,0.09994614776238397,,,-0.022986345749014044,-0.0273239429612828,0.03838437265354529
CNTN4,,0.017728743568358414,-0.015321182918723647,0.019946668335986587,0.03361342526811387,-0.060551260696866706,-0.02700165241367643,,0.021525534894077398,0.03977281207728713,-0.007373566050939048
NTF4,,,,-0.018747014431018054,,,,,,,
INSL3,,-0.01460967324767268,,-0.013621136879493949,,,,,0.009167100630038947,-0.015860289043591082,-0.023461448704772365
BTLA,,,,-0.021620883751980086,,,,,,,
MFNG,-0.02099320233133994,-0.0063895847604097935,0.01174891131780824,0.04626832138433335,0.03976140943580192,0.1432416012204431,0.011455213531634858,0.07934346377311484,-0.031764636821209134,0.04598278028817338,0.026553724716951693
ICAM1,-0.04621471885426571,0.004793304843189768,-0.027240625921977332,-0.04252634432597961,0.03525559975799947,0.11103156509148002,0.0038634247609429235,0.040165882531837026,0.08685677290142907,0.027165445440530067,0.00157485632896022
PROS1,0.017263725102686995,0.04591638887310167,0.05750980552006245,-0.03615746211436467,-0.0070678046640288835,0.10844867882589639,0.0009597579116757758,-0.010397048440508391,0.012993402847328769,0.058950482336691666,-0.03151884805001431
CLCF1,0.03756808798093789,-0.01873413436212191,-0.04077387248385017,-0.03947012097065193,0.14255223616609433,0.07741843627171387,0.06842227791845969,0.0327431160067115,0.018387152690743872,0.06925054330208774,0.03166258384798826
PSAP,-0.1164194589593906,0.020485654791239535,-0.024108259919268904,0.003530769232632705,-0.09251358502219682,-0.0358901188868047,-0.0816653400220408,-0.04945567792082243,-0.019228170961381054,0.029799578476365014,-0.045084070102807995
EFEMP1,-0.00681092534645753,0.04497500286635553,0.05296847425036563,-2.8405180818407725e-05,0.04409410133991762,0.1089386693975723,0.031724891910704656,0.027829642749245886,-0.03634658035376418,0.06145593739048581,-0.04596294237960937
C1QTNF1,0.032661387297569816,0.027864395796681745,-0.0305469141637319,-0.00858090918724916,0.039000148229035254,0.08963977979291576,0.024434609602087203,0.006508634328619965,-0.035769454109936115,0.012956487435843074,0.03789863211890487
ALB,-0.01992216833656664,-0.007054602496247281,-0.012452245534353524,-0.024182383870317722,-0.018655833937317363,-0.028604063469122514,0.07768584744361459,0.11885496602845838,0.08857599252648793,0.07800849657438261,0.03925794430400619
CCL13,,,,,,,,,-0.017063476874145292,,-0.026316889919854897
EFNA3,-0.02564364500574388,-0.0230015739423907,-0.056908716254722595,-0.005153301215620227,-0.0039298185253622145,-0.05752632459347743,0.030766461098200797,-0.05069894219525181,0.0640645401695024,0.04615215358147578,0.08188335569909183
DRAXIN,0.07391778204509504,0.023188047978743336,-0.018296803169245944,-0.01540951537267987,0.10165247666437674,0.10053596022570369,0.05816522612399803,-0.05076079255806345,-0.04991516010512451,-0.02425248765316197,0.00417602303489575
RAET1L,,-0.01138107734743244,,,,,,,,-0.016055727540529877,-0.01492958541989981
NPTX2,-0.05865969430504776,0.023629168179851164,0.008556011293157844,-0.003282245330417955,-0.07029520755672286,-0.10983988059004655,0.05958512424656272,,0.01457489596579845,0.01447814773601578,-0.0562703408698602
FGF11,0.02887389352366268,-0.03957489603911552,-0.03242712725077976,0.0093486683857019,0.11217395264108748,0.028697774089393974,-0.005440411717419293,-0.03414663315986104,0.029546686962480136,0.043701843470863096,0.03670846671093227
CD59,-0.04663583794857481,-0.004066462420737956,-0.013825844528162635,0.0023888070598992307,-0.10197000295391778,-0.07134700330403763,-0.025324038625878745,-0.111374392674027,0.02313331423725584,0.029382454306429568,-0.06634067607761375
COL9A2,0.02885891443565377,0.05546631501360724,-0.00020891103019112265,0.08967653690652311,0.03589861695202298,-0.0044217440801673745,0.05713821250449885,0.04369866565702997,0.02671596033478835,-0.0059102446706935765,0.03253900868288212
DLL3,-0.03512464224389233,0.036235682468269255,0.022089686020657903,0.049659976423120734,0.05170225676214967,0.08199143466724121,0.011521918388509874,0.09786150352803814,0.04918843943830034,-0.0029404722843861847,0.023851458246832883
FGF5,,,,,,-0.022777254715204944,,,,,
LIN7C,0.03559560101737761,0.0028528638359937657,0.008349360080003698,0.012265960599701196,0.029234344223173187,0.03360794259123961,0.06562023301297358,-5.8204024673913676e-05,0.011789570025235487,0.004829805086471015,0.015208039555352871
GDF7,-0.0232203921013476,0.06256565269819353,-0.016440719509191053,0.0007048491934076858,-0.026648608441954144,0.038313245024822744,,,,-0.01376375159310767,-0.0190727883643689
PSPN,-0.028754118137345276,0.010951510883862496,-0.008118048588876079,-0.0010601349624758648,0.041375127755811834,0.07600904430542176,0.013421683961977146,0.009643465043144006,-0.006050261998086916,0.04928043300351414,0.05160023089221967
ANGPT1,-0.028086983223798323,0.006659075480578526,-0.030971646435525347,0.02511244877273083,-0.03211171040689956,0.12929285173316254,0.041518476141806884,0.006174511082073255,-0.04640941157114809,0.018375692818696505,-0.016566816277221105
PNOC,0.025245013822845903,0.05313275040357042,0.007221820335515959,0.01809800191671361,-0.009199366862374141,-0.11983391089187173,-0.026816427078400044,,,-0.014636433986625693,-0.022611569599876646
L1CAM,-0.03486899812005865,-0.014621218033130724,0.007352864805356462,-0.022805781019353592,0.03148608574389768,-0.08031295222067604,-0.059165412995858396,0.006892840880748012,-0.025002731121126106,-0.034638107634572056,0.05804590748715434
APOA1,0.09616321281015863,-0.03596129411363669,-0.02276818939684702,-0.00703763804520333,0.0045527123634969534,0.11315030373710479,0.0017237545890495829,0.0018755209936907494,0.033736483529808875,-0.004244824693396564,0.053336112227376956
PSEN1,-0.04397983806345694,-0.003114073581183754,-0.04499196947776172,0.06676955899596215,-0.006636062977503615,0.01941445758049187,0.04949321323901059,0.08794327446576934,0.006186863224229726,0.056869329457810626,-0.001012582315376297
CALM2,0.07574450158750133,0.06937188516585606,-0.034726267943895106,0.04099975457057612,-0.07014376342142276,-0.150130833309934,-0.05688890097029635,0.09601201435745615,0.03263719279130544,-0.002573880660761994,-0.003246286960115879
CLEC2B,-0.04097675310208854,0.026493756165149988,-0.040255157307137426,0.001207616889046809,0.01354895112589252,0.1468411055721494,0.01310823853354748,0.14374176892502571,-0.005389463753137826,-0.016043911735740046,-0.03305213642626311
NTNG1,0.020726260481856232,0.01945016230552146,0.006992127628026311,0.03890699046793421,0.10457094769789653,0.024481713190850272,-0.04099287736368538,0.024723301461405563,0.06368018239992457,0.031866257521675496,0.06915595797106178
LRIG1,0.010372326243911732,0.0025118944163644475,-0.01589780254540506,0.0069420417831165615,-0.0402130300655979,0.0477033962374092,0.022443307999911098,0.06977408095291528,0.03836981791028842,0.050224293665142375,0.014504823442350219
CPAMD8,-0.02043195226187693,0.0067660302719049934,,-0.016111374428024492,-0.017279207037792305,-0.02060509217491094,0.028451796844819122,-0.042632038119593346,,0.03587987867363755,
GHRL,-0.03259771096562042,-0.019293300421278074,0.05940075103396156,0.03485620416140242,0.0926970175968951,-0.025818446790460154,0.0026196816258481793,-0.00796730334287739,,,-0.020630923622524205
NPY,-0.029974471389545666,0.01618804474260606,-0.008719696016309354,-0.009041942107160266,-0.048369772799225504,-0.12047452511954394,-0.00439848935374393,,-0.0010578068450793159,0.02970508350934134,0.027566700542005582
MMP2,0.02662232853641726,0.08255101422068314,0.057278103408307024,0.023057543476760436,0.040927808214462645,0.08455700131573682,0.03923554926570042,0.004026940110475013,0.018041116016229396,-0.019301195145399838,0.018009046006768396
LHB,,,,-0.014031790391587048,,,,,,,
PPY,,0.052162121330167975,,0.011733232158318431,,,,,0.003358445024979073,-0.006117716169916867,-0.004885128256151896
ALKAL2,-0.030597016641703872,-0.021343422816555987,-0.013196371057739903,-0.013827930363033158,0.1177387674294375,-0.02336274740753279,0.021673305124479392,,0.004844027720318388,0.0329664577852194,0.023761627459292615
CSF1,0.055355759763844686,0.01744664542575252,0.017085238407982244,-0.011541110462614801,0.0020836966798376062,0.06376356697527359,0.046667387980380365,-0.018682701742276223,0.008826594945942819,0.0034650954930722064,0.07975141132943714
SEMA4C,-0.03954916592068261,0.05034381316028798,0.0337198555290904,-0.011752740711619528,0.07789507609404105,-0.03286580115517614,0.07290832035107031,0.009747046904463244,0.0005685650105338898,0.027979311163426678,-0.027622780743789224
ICAM2,-0.024044172808916072,-0.017171316402093444,-0.00034809392480930396,-0.009370109298300943,-0.0391624529233743,0.12203122206610799,-0.0442877999638124,-0.05800375658735256,0.040717592504852976,0.009627267339691046,-0.0027592044864516684
SYTL3,-0.01664680988588142,0.0027086007397177894,0.07898715893343826,-0.0516468993896731,-0.02562385580201264,0.10227824602079383,0.010183463557592122,0.07878240862127527,0.0025764966954270087,-0.024837504324925503,-0.039974426851426825
IL1A,0.05480294088355965,-0.016996764522744033,0.021835529870067948,0.0049871112139757605,-0.02664860494129441,0.08735406690188403,-0.026048424914480638,0.10028394770739292,0.009597176856670244,-0.036264327231336733,0.030895382077782425
HLA-G,,0.06257951878570925,,-0.014820285970749515,-0.014393297037074615,,,0.14827600496566407,0.03705293155202556,-0.01818753530661052,0.0093006107645078
PGF,0.0687164211411436,-0.012814740633044844,-0.02588449093285757,-0.008016168203240028,0.0281022884116051,0.15854713984300348,0.004418402252063747,-0.03496372421335221,0.04378022651300275,-0.002444073513687858,-0.004969934808331255
LGALS8,0.07629753999953785,-0.004070034765311677,-0.03970005811378655,0.014080790018087687,0.009685323009588718,0.08811881078271887,0.04605252313421983,0.017866304709063117,0.024940982537931252,-0.004443536495342188,0.020991636129153626
DKK3,0.014802986049604467,0.059418799760422254,-0.006209284592031715,0.017091421375677058,-0.10809373797571742,-0.13597327880013527,-0.02649567004153893,0.07501313712183989,0.038072603572409255,0.030600612216295963,-0.033708121435532874
COL16A1,-0.006847364432029599,0.0191444846727868,0.020380005412341928,0.031961653670316725,0.06875480537348742,0.030933099164160413,0.030385575372326962,-0.007277578782578542,0.037507502810358084,0.06317077612268676,0.0056242998456480595
TPH1,0.03601232639242215,-0.012858813819245671,,-0.01569177460458022,-0.015251705364472672,-0.024494256079470922,0.024747566190326017,-0.03580105016644154,-0.02017195129489274,-0.012224388981273822,-0.016746823556733344
TNC,0.04339460156028473,0.054776353236338254,-0.069771138739025,-0.035043347765814144,0.03704948668018279,0.1372251693162473,-0.00867866422015931,-0.052679466736409185,-0.014312452446137788,-0.01262001782597788,0.050636705418392707
TNFSF9,-0.020431942564539955,0.06696260941249432,-0.007537311494827167,-0.02430408652944136,-0.03044524076404953,-0.05529345034841264,-0.002767722338786716,-0.03632540855059814,0.0004549792727530278,-0.02159708934246081,0.020899044020474124
C4A,,,-0.013004432170145052,-0.01663550174195983,,,0.0815046958291541,,-0.018997039120572542,,-0.01927394231507705
CNTN2,-0.0713359922896301,0.08222165458024393,-0.006234117999259017,0.0004589080347019938,0.01730391175240448,-0.05843983438970144,0.016514466356261165,0.0058913946422848576,0.04239499559308318,0.025562608695329062,-0.0010903553707483427
F7,,-0.012544742005724733,,,0.09610775885603347,0.05650126926140988,,,-0.02393517247390696,,0.020151275221660502
LUM,-0.016186530409895664,0.0442942897692252,-0.019173059012947614,-0.026813182851682674,-0.044814972545968494,0.1550405326740693,-0.014201303229816376,-0.09121039338999995,0.02608865773776552,0.01574855002428217,-0.024570606170053265
IZUMO1,-0.01952336837783039,,,,,,,,,,
BTC,,-0.011381072606847946,-0.020349626637710477,0.05842264473018831,,,,-0.0594458735520274,-0.017316255812883978,0.04471659184989004,-0.018457107207091525
APOC1,-0.0915033236334721,0.012889293569167922,0.03931039065684488,0.09665221417392567,0.05671751299602233,0.18348286799917113,0.016323830360950274,0.08003658478316936,-0.014209518301497245,-0.018321076386548445,-0.07012599981447537
PKM,-0.014303535189394203,-0.023350272574302774,-0.0573919629274263,-0.027256604211868044,-0.028873942186837396,0.031602944434566155,0.029848639613927776,-0.0705746172905671,-0.025221835104465847,-0.003272765571400455,0.0083009218443069
TNF,,0.028267286106945032,0.061097525593933284,0.03926021383617559,0.04904996883596132,0.04645794891997708,-0.0034295334498968353,0.0983538719389117,-0.016807135344068563,-0.016055731919733175,
GNAS,0.07480603512980277,0.002892572530359854,0.008111817724922537,0.0573416070892421,-0.04862366062197026,-0.11431214485336681,0.058148448428679354,-0.0802002118022964,-0.02874285549160557,-0.011507948457008118,0.02776531637023977
BMP8B,0.016287266675865174,-0.00486658245976742,-0.036024291963766844,-0.02148559714183782,0.09823439157792216,-0.053231033967423624,-0.006037330260035396,0.011311664031922401,-0.025385931443952084,-0.013425317302682776,0.0072907540031788495
LIPH,,-0.012858810653506246,,-0.02107499757554615,,,,,-0.017063483149677,-0.017900759795470976,-0.018316236138740116
CCL28,,-0.018087516728478126,,,-0.028485448941153617,,-0.012934686300189853,,,,
PTPN11,0.05296533548328488,0.019171802020460347,-0.052064318235528394,-0.032041268799414706,-0.003363757095805258,0.030930275217828006,0.0005235235011106997,-0.08929644940583611,-0.025918772288141628,-0.05375439869154053,-0.017344314148495087
ADAM12,0.0591681550210385,0.012035361445503018,-0.015485765430922038,-0.04898659170609382,0.054491006905039066,0.10378940709886235,0.1384096604430423,-0.019114307727110053,-0.04861930113449039,0.0495057233228797,0.018753890092622395
EPO,,-0.017278060657586386,,0.01962081114951574,,,-0.016310188754970985,0.02149019760239234,-0.01853137848021525,-0.018591303686830415,-0.018247550095497948
EDN3,-0.012639794983000526,0.038671027483205785,-0.011541930368242815,0.01648886473247277,-0.018998888109280007,0.10723613417916356,-0.01647848562967675,,-0.02666855305303111,-0.00097453804146105,-0.0010576654747048542
CCL22,,,0.06421689847137492,,,,,,-0.02097352910658285,-0.017001462559744218,-0.016011430843908398
CCL2,0.02348598159117938,0.04924828559639106,-0.034532738651632006,-0.04444160784204504,0.006848889061000441,0.004582587167966756,0.046097763770777206,0.027066653308378777,0.025674025452069305,-0.02331537698018435,0.06300446476258119
DSCAM,0.012267899124819836,0.009294379839345439,-0.018031890801307918,0.045237786389461195,0.03974016841081906,-0.017747108836889982,0.0005261046602485781,-0.09433500341131204,0.020846231032697195,0.02274644156050611,0.041433428913242996
GPHA2,,-0.014331797863294884,,,,,,,,,
ANG,-0.027715746749555216,-0.014884517653489561,0.06081989407685507,-0.03517285070812538,0.05068559693453439,0.027439222431329083,0.04368903167155964,0.07741452654956231,0.005387898517127656,0.042987144482298886,-0.011454822986252448
FBLN2,0.14763466057754185,0.014614649481408334,0.024402571893386293,0.04074714001745106,-0.010828710258681932,-0.032043591681757834,-0.0013569506366531722,,0.0397690889069059,0.09932108791821113,0.048339214751761984
VTN,,0.03092246896469705,,-0.016923875310075814,-0.015251700377151265,-0.01184033685095969,-0.013552784876371989,0.0991861275205737,-0.0007978914792103586,-0.013073029964069062,0.008219210905720305
VEGFA,0.050567786968657234,-0.017426566902865846,0.0332393883310268,0.01129195017143254,0.11889533915455129,0.03926022050169107,0.06884118659851786,-0.01875204615724032,-0.041614027644974745,-0.004531997949365179,0.022566964324379452
F10,,,-0.018766041003932154,,-0.026522360451291842,0.000501600187106729,,0.11138437832850569,,-0.022327540917572643,0.019458188856378723
SERPINA1,-0.027560729163429516,0.09309396076585348,-0.004317662490067542,-0.019933567766916314,0.06376364221852801,0.0984625998195283,-0.011629983372561097,-0.050061361167053516,0.008851971605764895,-0.024318378618351868,-0.06522247015199607
VWF,0.009241432713752523,0.06571172654370327,0.05663634872556508,-0.038080028622273214,-0.004970980272683833,0.12682480179202804,-0.06515677022328784,-0.043201443391965466,0.013250844847012371,0.020942394895098092,-0.06689081782475644
GDNF,,-0.020137828933400638,,0.01568268138282088,0.15164423835382196,,0.06550568009820468,0.02574183799595814,0.01472462335081627,0.043424607263956166,0.034416937078460955
VASP,-0.06368934951274859,0.04338570284060958,0.037428061982390015,0.009459244249769806,0.01690517597192887,0.09757921396729391,0.03046693504333444,-0.035616091730595024,0.04114326839831836,0.0031555095527028365,0.002108482799253674
ADAM15,-0.011756135240875926,0.030089595572083194,-0.018574250416727632,0.04055368687262724,0.05292370127026256,0.10966010667680853,0.04084858730909586,-0.0023323516698252112,-0.0008921296657674352,-0.041735875304750786,-0.016752631797285977
WNT2,,0.007349449057691236,,,0.005614327290087925,-0.052890093035973265,-0.015263917299514857,,0.053881800349067456,-0.01909420014744948,-0.02191026333609486
CALCB,,,0.030481263379761928,,-0.015459229927103349,-0.022777254467677102,,,-0.02011724773025626,0.049829601033312236,-0.015583603306405328
OLFM2,-0.010391496465356623,-0.00148084932257089,-0.004080947851861624,-0.010186959088706269,-0.007003710151660349,-0.03341443363021327,0.09160770779524745,0.052491405258343636,0.028495989850166145,-0.04678868073231322,0.0110630582387836
MFAP2,-0.017395007238721557,0.04515685312418499,-6.159311633377436e-05,-0.0017371876475658049,0.0010731011667016537,0.08707886277182793,-0.03817685397612487,-0.0342644416906625,0.062327988515459634,0.07346358383290433,-0.03219889716925183
HLA-C,0.060424165606221,0.044793164186528116,0.004713465438662122,0.046399819258149066,-0.02537875948045833,0.15061761995839892,0.01169269542731915,-0.040954954829238784,0.010144801772784364,0.04021969740675273,-0.002719924161121362
THBS1,0.02022900709126339,0.004482849449715067,-0.026936119606406,-0.046449296656877706,0.012704644175641442,0.07344866081548143,-0.01778925204244859,-0.019034450086767272,0.025512799485161355,0.0115179961700994,-0.030905005935976535
HSPA4,-0.03698745854732199,-0.021975594778897097,0.029607864583106994,0.01223493808461146,-0.004468236731484552,0.025242765681944866,-0.010548729522243554,-0.009863374560356752,0.0036453143865972167,-0.008957776504991622,0.015307146567855832
LMAN1,0.02794143437686168,0.012853828881082075,0.006430897154022541,-0.032488633919929066,0.05974107162777248,0.09619405507099973,0.005785898323103265,-0.10024311335055094,-0.028371193111723206,-0.055317099113627394,0.004286789925142714
LYPD3,,-0.01961661793940733,-0.015154921549268091,-0.0157527826242939,-0.019168302313700532,0.11927485767655135,,-0.024213951847236494,0.0206641374460476,-0.013172022750084073,0.08978239945059638
APOE,-0.05905885002101485,0.05387220337883926,-0.011402014772560306,0.07629009016097921,-0.045720198700897295,0.08173828463635642,-0.018165302476675634,-0.1107036482346461,0.005394417934168204,-0.00887879798284063,-0.10589340873744982
SOSTDC1,-0.020431950564841966,-0.028967509636879215,,,0.019722567736292166,-0.023604026880324237,-0.024801073095569354,,0.006101809936437415,0.018063661624676448,-0.018597977592738974
ANXA1,-0.013515774126041302,0.023786665968625373,-0.04191311745406672,-0.017908489546577755,-0.0641112035138058,0.14975200352744203,0.057367694132290516,0.0920025870568941,0.01723320988795784,0.018740691159458433,0.006243649264178851
WNT2B,0.008205946096070631,0.00941779774829495,-0.021346272260032325,-0.007276265349201222,-0.01975027967658349,0.032976576469303534,0.07754237952202397,-0.04246615222249344,-0.04931349250228267,0.061112038491366726,0.02184794894374507
AMH,,0.03231226747912117,0.011386729319277993,-0.0086931990805486,-0.00169648185640396,0.015032371128450536,-0.03859300558840525,0.02838527446326146,0.059970637796593444,0.03897072971598106,0.010623641844112009
GDF10,,-0.014882719771446992,-0.01704953463335668,,0.04961932371250305,0.028350972912369366,-0.009495162429559051,-0.03249932821660075,-0.013022825246965275,-0.02863238738963605,0.07829181858215338
EFNB3,0.02529493723556494,0.004462467585352721,0.0157503434990219,0.027146730745182566,-0.05369648958815784,-0.021507586070994383,-0.021739180119644617,-0.01795694664796982,0.02618040817582325,0.02081710264542467,-0.007776585034983241
LTB,-0.038793019782063294,0.027604643218810503,-0.01111887691837737,0.02614011978410118,-0.015866573035066958,-0.01654414845435725,0.06452651197825082,0.030318836365527235,0.016536055191160196,-0.011960301142731172,0.002562820159101075
ANGPT2,-0.01940137007514261,0.06257342435698303,-0.002509586065104748,-0.04536205140136453,0.029780846986071252,0.13431518292816874,0.06900003758074533,-0.009871115778188277,-0.02066798460303006,0.02066460906975187,-0.04734096320965845
NRTN,,,,,,,,,,,-0.0162481340375146
ADAM17,0.04056927032020934,0.01457215120669491,-0.017903239371618446,0.03098428202494029,0.0872374063629778,0.09624215625091691,0.005997503005711151,-0.06866199096246575,-0.022316347867178846,0.017462345585774322,-0.02734958985057415
LRPAP1,0.03661402589486048,0.008327768459392515,0.06325719121948573,0.030262384386646832,-0.01674115820920368,0.0013306413667932909,0.06314701382895335,-0.08955501097756491,0.029627269189689994,-0.032363924826747596,-0.03293727266308698
NID1,0.05769116683106257,0.08190980308689658,-0.019628437404668405,-0.009542567879857881,0.016558350893265534,0.18586904411377933,-0.0057408709604549945,-0.06541126806149967,-0.004393579841069802,0.012972920050358293,-0.03971113534875951
MST1,0.03985565218272012,-0.0076578861109049285,0.03782904829109477,0.02083475089576513,0.05079297165356217,0.09271455592512289,0.09239020167655894,0.08313233843197869,0.08963720212214367,0.006866446660253467,0.006930513417662987
IL13,,,,,,0.043939003444344274,0.04998956419000722,,,,
DCN,-0.00024617893515208305,0.06769922023714142,0.00502400516757331,-0.00319174020492633,-0.019553537986002293,0.14043989143771865,0.01200426032528513,-0.01752175609605725,0.0025928328624160056,0.017943266433701692,-0.011709961149666156
IGFL2,,,,,,,,,,-0.018420886633691992,
COL7A1,-0.018903063068198306,0.01569385807537807,0.012548259586500033,-0.054799191929728944,0.029353766489676664,0.04539513068038654,0.05000894911337022,-0.01596597620334333,0.06281818294260537,-0.0016595697500036907,0.07094719434960657
CALR,0.03128477502359282,0.065256485745782,0.035931420129237,-0.030917280854285363,0.046692944506847564,0.09497807371360208,0.0010286780894686008,-0.019410027348423693,-0.025479293484262398,0.05664320868158367,0.0010028266494663503
PIGA,-0.026340012467752746,-0.011072700636828046,0.02477915906209567,0.02209485673887602,0.10366272607018527,0.1126096191943509,-0.0010803074922344526,-0.025771524876944427,0.0360930626918871,0.028067129483155814,0.03218529504360257
CD200,-0.018545427629340347,0.011692432240992553,0.010801893800595973,0.02316218826323924,0.0021263821118849852,-0.05775823083312362,-0.02216918777369615,0.012489032440289476,0.00831188950748743,0.0363460926812815,-0.017663359526084357
GRP,,0.06086233449592369,-0.014471884723442813,,-0.02063555879155398,,0.1459506885947796,,,0.05159744445680097,-0.01782154727571516
CDH1,0.04244719959506204,-0.032647658251273096,0.0530553478945502,-0.016858032558419663,0.10458095008855049,0.04239334282528813,-0.02681643452550935,0.0027679978919618402,0.020816142645327714,-0.015771479209795127,-0.024062917919125407
LPL,0.035548716606471915,0.05054672907610996,0.03240123321468782,-0.03872981106327148,0.07366690966875042,0.1613322401752647,0.040101609765122524,0.059615494204336816,0.10764278155745528,0.0027759483241025155,-0.028162239650292027
SEMA5A,-0.041297313840571045,0.02936118246916235,0.0010053181566508885,0.016306034662394366,0.08831103171765944,0.09117955264658059,-0.0007028209853849898,0.028917698945470794,0.00899088829486531,0.00751952521285977,0.0813425035852356
SEMA7A,-0.009569118950724547,0.03908671295022051,0.06973018709823915,0.032898047208780416,0.006219616537311048,0.04219341174049995,0.03629603462379271,-0.023084614665231255,-0.02434348751469216,-0.012987308863733343,0.006290075226436953
SEMA4G,-0.042266766727655274,0.0022020937911283673,0.030280109965235554,0.04904322731741347,0.0368263681208613,0.026281460278715297,-0.0013845505559834143,0.0158789205524841,0.09377888827133601,-0.0364490654734535,0.016012983690265128
SEMA3B,-0.009239365448829822,0.027224779848289006,0.03217470618258351,0.01038243160466824,0.01884184328084306,0.03931839962498848,0.028942660798895497,0.0039026265909368686,0.05222184819911907,0.011130710360413666,-0.06269566863154401
RPH3A,0.08641720654238372,-0.019947388950605178,0.011175782056993072,0.04484523547604087,0.01956567786088498,-0.031243541245915475,0.041725688472480336,,0.05247798925819228,-0.023075335524492643,-0.009843050448324198
JAG2,0.04943008351756407,-0.008100874549768185,0.059990077351994846,-0.003649631014371634,-0.010176746379932593,0.03353102981961212,0.005266675321638944,0.04713773741889368,0.01903074837267621,-0.027862811073093675,5.8004191260001735e-05
CGN,0.0672380750612568,0.017496681859221215,-0.019703828692748195,0.02893833026495402,-0.010229166655446468,0.054873327648384755,0.03811496155613239,-0.06023863498272617,0.11247932149960042,0.009523877573279405,0.0009698895701151263
GDF15,0.01768670509943005,-0.022679417205595773,0.007658913349227599,-0.05000872387968765,0.06964712181441605,0.05905848908073233,0.07405110493186706,0.03796969921158041,0.04613349485987511,0.011874965423418536,-0.020891399366482398
SEMA4F,-0.03910711862765497,-0.036139431015968795,0.07818000241395001,-0.008945867330788141,0.053115209033891365,-0.03587052351584694,0.01099944831787614,-0.07078088759633619,0.07255994204338609,-0.015071279684520846,-0.020439134989067822
NXPH1,0.0016548505522011043,-0.014417462644648743,-0.025191807253118387,-0.021498360631579696,0.048370492364574504,0.04214215380139679,-0.02403751369586136,0.018122441347869292,0.0258169684112069,0.055093553278802956,0.01643073400686775
ARF1,0.04148103845142046,-0.004741959439290844,-0.00159306134642581,-0.08578748868372509,0.014723750966488702,-0.04178831804702529,-0.031117792146895282,0.021896250895810657,0.06783132015090748,0.03592611180724402,0.012846023063007448
DSC3,,-0.010846021122553656,,,,,,,,,
