,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
EDA,-0.018934729613161644,-0.0010982605249133122,0.07037412950824773,-0.0383345960028318,0.02027981190116376,0.022731142126408563,0.012758453772513612,-0.00835616204225792,0.02915972073399759,0.038297450216493924,0.08700647091060769,0.011915103364525111,0.0583380099331009,-0.009270069635811113,-0.031910296695662935,-0.011532386686458335,-0.02983903739825788,-0.0044038434444051006,0.008076415357472702
FGF22,-0.05915165482747214,-0.03977249116418476,-0.016312318897371392,,-0.04799826891147862,-0.025233928782296137,-0.025306717088659905,,-0.013618003017878959,-0.012477386481289255,-0.01792655750618882,,,0.05848155635746839,0.015471080407610971,0.02980871740360297,-0.03469482369569483,0.022810154115820568,-0.046743707370798825
SHANK1,,-0.019070898068826843,-0.013221177396087028,-0.03205260156015546,,-0.013628208419540414,-0.02407773401927306,-0.02010324174585706,-0.01704850786872755,0.03806436355610654,-0.018385983340805958,,,-0.03911158184262126,0.004022677022623955,0.01622170699001434,-0.04805727995280252,-0.037232328641483604,0.01733526780242682
NPVF,,,,,,,,,,,,,,,-0.03897344475731299,-0.0336815590801732,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.026040349979182704,-0.03697688797138279
TGFB1,-0.021546323396656505,-0.02854094791122609,-0.02463221728459185,0.02552890233551619,-0.006654207401349803,,-0.002235469498573191,0.03287316752988005,0.017214099390467853,0.048597076358533116,-0.0029922199900547218,0.07348231062959984,0.05801966801608228,0.13136317905107334,-0.0283955440183888,0.05194269960797739,0.03908169334581632,0.03630768709134244,0.05663559385005383
MSTN,-0.047969450002258766,-0.050487861322571624,0.002501254156824214,0.022921915755697304,0.0018475786589508786,0.022426562015142076,0.1679295311178263,0.028994024348866686,0.014435906551793899,,0.055700944128682026,-0.013527230564225138,-0.02585075922651736,-0.006789793846251748,0.1078683657954579,0.02706032933742155,0.009787692857767396,-0.04176813961799701,-0.007843808216305521
WNT4,-0.055918531114530656,-0.02574205880087246,-0.015488227478960245,,0.03022269716948629,-0.0278148367523983,0.024167881128397947,-0.02110440943309492,-0.004576354193709928,0.027952316701499596,0.07332684404202268,-0.04300358670742019,,-0.030966679056125997,0.029581005416115042,0.042277000585697805,0.008949282370159599,0.08789422051861771,-0.03842849656053041
TNFSF4,-0.038312760998879924,0.023262317711889368,-0.019399921376635525,-0.04590339237121579,0.06967801854348366,-0.01663694573389935,0.048526647212291954,0.011224999501497007,-0.012682929564305341,-0.03040136945725881,-0.002762293780036824,0.0905583212715597,0.027432915722444967,-0.04884911944244179,-0.004496094939201263,0.0001497267875722433,0.007617191352451496,0.035693746401614615,-0.024414904002699196
NTN1,0.042286095043383085,0.0726548631310542,0.03734109399111407,-0.02890684798097922,-0.042859710802119075,-0.07622883237810608,0.11847148965104826,0.026347568016260422,0.026254826327948354,0.010958907091033877,-0.020795494555391852,0.13742791114598937,0.07163806069587081,0.09230289873749101,-0.053371873238300685,0.03776797750257065,0.014312565770222616,0.08292553423322724,0.040038716145341643
CXCL12,-0.056727557165471475,0.029768392776877615,-0.01450031816099254,0.049945378062305805,-0.02999110040682934,0.054789671851242026,0.01460087930221276,0.0015130732094873675,0.05632533014905195,-0.0019339811003648976,-0.03866948417817917,0.07947350739099213,0.058019789851871305,0.08521413884252765,0.11516689551487541,0.08067847534265955,0.018647577429012897,0.06351546611655623,-0.03984425238788911
GNRH1,-0.05507510751996613,0.04051710152287424,0.00869823580025131,0.006975875741151279,0.017228430202357193,-0.013863688172118202,0.05766627862423446,0.02971263337221045,0.04108577141238611,-0.02958021720819653,0.030250287763292957,0.1324199390842618,-0.06663401157335602,0.06603556853527627,-0.026146165115128517,-0.01360780693400788,-0.021255256399038976,0.009210556535004752,-0.05071503272499841
FGF8,,,,,,-0.0004160229475935688,,,,,,,,,0.003560174732231359,0.03638880868489123,-0.04169440841786714,,
RIMS1,-0.03551853171317356,-0.048419593689654476,-0.031893994933105727,-0.018221264378101898,-0.038768142752740105,0.04636515695172571,-0.038004094099824595,-0.04156511745539582,0.009122169155454342,-0.024062364032662723,-0.040819153581275844,-0.016679375606452475,,0.07655255309435076,-0.010965071558229775,0.0131939147829767,0.04452259662124256,-0.035220567559010416,0.01834596426995423
FGF14,-0.03642795146380746,-0.02955360869982772,0.021413129205173194,0.013811547119182602,-0.0030355724386412334,0.03960550114709042,0.06770202876733777,0.07802512119099746,-0.011698895710402524,-0.045287451743458836,-0.031311116565920255,0.09601658443393934,0.02326724756516878,-0.008910213783988725,0.06152397843255988,0.029809171428797878,0.07720250594043074,-0.06008137983760182,0.11709447682500342
IGF1,-0.03446808800308114,0.04955290072339065,0.008627140487074985,0.016158446111690997,-0.01737118663808702,0.007957083093112218,-0.028806286877243608,-0.01101995020198857,-0.02771131874323576,0.05487374850659933,-0.006001781497992188,-0.03981961539841375,-0.03957079728714228,0.026612430159266103,0.08455037317173694,0.006748840379161008,0.0033774902447831104,0.07268967596334266,0.06559267125571881
TNFSF10,0.00624899450618788,0.07063924335264814,-0.002487685842645854,0.04850796072021146,0.018441121092671327,-0.019930907506150633,0.23476112661148563,-0.022680708255156366,-0.0005883555903089958,-0.004515889713245323,-0.035987967576431856,0.0841176667374057,0.07710749502104813,0.07920831531716804,0.03071018492094201,0.10997098467321839,-0.030038395095895367,0.0824099566666788,0.05587401557748609
GDF5,-0.04310441408134988,-0.0025617509444949586,,,-0.04385682981989068,-0.016037390041801727,0.053620180046186405,,-0.013618003218791504,-0.024158166098873893,-0.013349798083794884,,,-0.030234091881918657,0.06032275725307848,0.07908053379782187,0.018865490804211092,0.08974316848656802,0.06647004064237269
CHAD,,,,,0.025670737541589918,0.044374126129664855,,,-0.011443969391042051,,,,,,0.04088349666486919,0.1086726146618915,0.002462377084719335,,
RGMA,-0.01900968682429631,-0.02113899032622109,-0.023853995904139884,-0.03527841490336054,0.005126822048432949,-0.042471024467058076,0.12269650911742642,0.02234411772558944,0.0004099233867661324,-0.02136069089653293,0.06462388497040315,0.04331024295285475,-0.051499117367408725,0.04524843949697854,0.008512817607505841,0.0511508550283672,-0.03031668357010598,0.016114989083981353,-0.026739850487074574
CLEC3A,,,,,,,,,0.09013462768850064,,,,,,,,,,
WNT16,0.03340610346523544,0.02446896545815469,-0.012026455963043619,0.007975957318232595,-0.028824930461331638,-0.018681074989328843,0.05084678834903581,0.04808839290411592,0.008757350378969167,0.042021576625974305,,,,,,,-0.020606958268353657,0.10456155231752136,-0.04703419293736854
CX3CL1,-0.015866925685070806,0.002118226765737626,0.0041287856550863596,0.0006191661851985107,-0.00499695771728039,0.00029936591192140114,0.016153538114580705,-0.030926540457870407,0.020918810427635846,-0.0005597612485419222,0.0002277229013717158,0.14033163089561787,0.02499808071475181,0.06368168519640606,0.06552798709169112,0.06684356170017726,-0.017139794807647327,0.030847221427298302,0.04360914788854389
FGF1,-0.06667145054754046,0.0233810587845919,0.05522269134651685,0.010675953892283766,-0.05203715390981615,-0.006110185771332452,-0.041044107453639796,0.0038630664153131056,-0.025548749092618134,0.022712243750845542,-0.02177016696073731,-0.030689020456977408,-0.06375433230303026,-0.040893955053624836,0.02139562432019547,-0.017330581283977905,-0.053488860355830094,0.026919144915653625,-0.0953680513350418
ALOX5AP,-0.0200922393231439,0.04237237604880159,0.008649636224699603,-0.038582368126257184,-0.006007846662232913,0.015426980853197015,0.19238888885952216,0.07747399108589657,-0.002653732238508128,0.11081947760981789,0.021642060951462188,0.006569628038875018,-0.016944569574624896,0.028680874569608418,0.023225327461169124,0.040442090481413354,-0.0017527876756475986,-0.038766075635868896,0.08928376355277158
IL1RN,0.020434642925164326,0.00035340047894396166,0.02643128598691563,0.052444787060299834,0.057878504139232984,-0.01903076972948782,0.12567379003000098,-0.03715588028283561,,0.011419955122097586,-0.014337270467405853,,0.011795755511531858,-0.007832004493824615,-0.03299635102985147,-0.010305193744891925,0.08574251476971767,0.005343025463917888,-0.0023321050885654186
PCSK9,,,,,,,,,,,,,,,-0.02031887068033976,0.023306506252705375,-0.00173331929757435,,
NPW,-0.045032036959037985,,,0.059547958836803666,0.005766688069852375,-0.019713021555930084,,-0.019053594017215708,,,0.005117162452269079,-0.01178292530874819,-0.016391108087701715,0.08176749058186306,-0.02302676125529813,-0.00786071753974633,-0.04585062085421434,0.025698551892899095,0.08857101333654564
CXCL9,-0.012512878118287734,0.06011377279289053,-0.019053436346099312,0.014138526605366308,0.0029926867774582857,,0.006367830061286734,-0.021854051131876218,-0.013618000993299193,0.09536388168565384,,0.012416911566863274,,0.06958589081532031,,,,0.05033095417613076,0.04497364317881672
ANGPTL4,0.018132360654551077,0.00679049659548038,0.03731142615401318,0.015225390665744652,0.10107964389018863,-0.017066707505399938,0.012993463081372622,0.02411063469193376,0.014155257950921336,-0.00433644467891995,-0.03933757911604088,0.09360535102916524,-0.06560679020908525,0.05809290510561033,-0.045977643502834606,-0.010869700360864933,0.02230135992585281,-0.012625199148984285,0.030444556830357267
UCN2,,,,-0.018992225429468875,,,0.0005798093502476624,-0.021520330457170667,,,,,0.00019234792473628122,,0.03421562658937288,0.05202919089939435,0.011242229805825805,,
OBP2A,,,,,,,,,,,,0.11978611003483428,-0.05017361313773194,,,,,-0.02345842239215593,
COL4A3,0.05631151734997973,0.011309684975385339,-0.029306617776748763,0.1022998789887424,-0.025513926949201637,,,0.0030387015107366353,-0.019591480288525667,,0.13105524998694243,,,,,0.016950166155075417,0.06695146531736572,0.00692170764689469,-0.044324644519467854
NRG3,0.029936687682007915,0.06192076789651577,0.02584220732130666,0.00492089689653016,-0.019296664205954054,-0.006864410735937117,-0.049041762867005595,-0.01872751361066122,-0.028040573679839916,-0.02061310325258074,-0.03445742575827418,0.05070840879902596,,-0.04733471776648866,-0.015431268812990739,0.014283345362008234,0.015582352836827816,0.09606842775018329,-0.044485923547979464
IL23A,0.005676881288964101,0.027473070156943863,0.06428853067367357,0.06761286943562245,0.015470007388033924,,-0.0333208368142259,,,,-0.021998691314934347,0.10459048841004419,-0.07470473325958842,,-0.019523420868935975,0.06897737696921011,,0.042432357655277676,0.03837132340025932
COLQ,0.0022850227303965035,0.008540458195047904,-0.00791878980409256,0.016803986794660355,0.031485900595836544,0.0018822794077512084,-0.017807076053007617,-0.014436640391085137,-0.004362844256774034,0.044861717304991916,-0.015340870333259246,-0.017043277039476223,-0.04209595172797605,0.010058596913352308,0.05434632040672708,0.1698127048166278,-0.032170704985993455,-0.011606679942028374,0.005436120046523682
SCGB1A1,,,-0.01220396290272316,,,,,,,,,,,,,0.013302060406707731,-0.023142752873513573,,
TNFSF12,0.02293015111775889,0.04431107159339433,0.05215911840021544,0.02042745754132453,-0.024802390872158128,0.015001626046112783,0.1351440255372734,-0.04927880230628641,0.004126377464909747,-0.03354017655898407,-0.005078434212913429,0.013983145334061725,-0.04405647867836961,0.06542546471480805,0.05372349333286451,0.03644271223920903,0.0305896713836758,0.037276946097849345,0.02822626144815591
DKK2,-0.0296418551012405,0.017628539199262636,-0.014321184345936763,0.011950497674867284,-0.031861624947218836,-0.027189179074531528,-0.04850845675492669,-0.022063704709562284,0.19916986896826772,-0.024505035189225245,,,,0.025628506771316045,-0.018237119711781314,,-0.012842108444391006,0.021896251406766674,-0.06268226002632774
FYN,-0.01657280428929768,-0.010892217896111247,-0.04816090514213438,-0.04282960077549753,-0.0559578397914784,-0.04626559123474188,0.08053000600886491,0.018209625912895967,-0.0011319834534066402,-0.004926278701878823,0.0969382887872955,0.0037557625268143484,-0.008159015366180909,0.053115467152548564,0.018404181506919203,0.021306240985420093,-0.06429707030348462,0.04837522118487661,-0.04215411782217482
ACE,0.0011823265476813734,0.09121893988502859,-0.005562550798615084,-0.0326566938796137,-0.06903438601251566,-0.03602761255376157,0.13997080871569,-0.03639965352545084,-0.014209636358352287,-0.025044243330953952,-0.04187041140549243,0.03204625523269402,0.07665123802657886,0.1475893867693473,0.1512432546449046,0.12940754745126237,0.0661715743255359,0.05883014749402488,-0.031681896921920576
IL18,-0.030565382416135402,0.06494083166093763,-0.023738808030614372,-0.021868097557472682,-0.047846568008900595,-0.043445609630858126,0.14355072222847476,0.02795645041485696,0.06983708078396243,0.04667507861122193,0.002019698705606545,0.025469455701174884,-0.0044187257374510795,0.09089101467380536,0.06086841875190775,0.05784502425236481,-0.009442643301474866,0.08615408696781947,0.09617772087603152
PPBP,,,,,0.08320102076786125,,,,,,,,,,0.001786541070673759,0.040532027167532535,,,0.011470033064121116
CCL27,0.08443600401484246,-0.0015715809018831733,,-0.025053413021626437,0.04959698350510383,,0.02554670019898973,0.025179706689184518,-0.00965310095500209,0.03350674283609712,0.015669222418158574,0.03729327662281356,0.06678505852301464,-0.04733473199374598,0.057007398095150985,0.01287833762951704,0.01994142388644447,0.02364285171291684,0.029234046199723723
SERPING1,-0.08948645346309748,0.06781332993289811,-0.019432352118785023,-0.07140861986499704,0.08751361631768527,-0.014544969469714966,0.2037306944081975,0.05110672978298919,0.05347556728326761,0.030872063065530957,-0.012708306009993021,-0.020924140579702804,-0.020656984876264325,0.07290266137348327,0.040180645776727315,0.06610925270138687,0.031825477402311626,-0.006742689090383434,0.017468580480507066
AZGP1,-0.0056732781882617425,0.05265246373965174,0.004967180395354418,0.00048243116473679513,-0.056734129632719475,-0.050657660768516875,0.06823558387759603,0.0023022941382378707,-0.018625720455209376,0.0663651343505274,0.023505665812414048,0.04693426700022621,0.001045544386690121,-0.05326069017744445,0.05420991666812126,0.03382555417178653,0.03761651884668436,0.03540697462795562,0.1090243239889371
INHA,0.036854923419980964,0.015405292321265278,0.049755619121589066,0.010111236048868856,0.032702846757805534,-0.025098945260009428,0.13354392402349224,0.005394593250161504,0.0042196421065019436,-0.03266526331794665,-0.03907723422492176,,0.027996846400228592,-0.019082419750126145,-0.01118518646892226,0.07257249369119606,-0.011660305771681076,-0.00867697714841901,0.043614644603353986
SEMA3G,0.02708512488120028,0.023196577380801647,0.07504944825924888,0.02280523219986596,0.043232739508420735,0.01495502332934205,0.09310503159179864,0.0005419990321369936,0.04781407564064519,-0.03686722569534132,0.011994714726598278,0.04307124767040253,-0.03579999129411225,0.07165201218105426,,,-0.010117609923483262,-0.011995702909878902,-0.060917761725625894
OXT,,,,,,,,,,,,,,,,,-0.019379645172279955,,
COL6A1,-0.09460490913225778,0.057346545295352526,-0.024374807585680124,-0.0005993114168950319,0.08849110703461362,-0.08180218235724211,0.1882210515786727,-0.05204731407623371,0.06547771133880613,0.04903758129804716,0.003099100702329448,0.12048679499261557,0.08938441328040966,0.12035810011648139,0.03787946250844018,0.07284744173109459,0.06837976219800905,0.03687135949584468,0.028670793969444604
FGF17,-0.05141005424064213,-0.0156493163529762,-0.01338355450813984,-0.0024826252212825843,0.021238407034115673,0.0028562961062051874,-0.04011518114474385,-0.022137795539785888,-0.01885235164767324,-0.023238554541459785,-0.018982327477831067,,,,-0.03031160193531634,0.022290794347775044,0.0056016368454502264,-0.02234868168689585,0.013891517733772351
TNFSF8,-0.03887008600453505,,-0.01184640822106252,-0.024227364638877688,-0.030161976973418287,,0.11166036372686475,-0.017618789453001743,,,,-0.04735910323143973,-0.029092621854853198,,0.027779563098533366,-0.03911935839313148,-0.020606960988262146,0.06668314713419114,0.00820977098060323
FGF20,,-0.03597811731690267,-0.02823817994260918,-0.021440141742115223,-0.028678370634750722,-0.01663695098618713,-0.014059845108601136,0.040797869274476685,0.039289633392084945,0.0035618474934550506,0.0018323671021047013,0.057778888993206316,,0.058688397691319186,0.007539183394032734,-0.007477490110103136,0.07035333544570205,0.007755749355715476,-0.0056748230115188664
ICAM3,-0.005765947047802647,-0.029493637996004612,0.010035605990843684,0.009016451889391925,0.028895088137957457,-0.03561884683033215,0.14951931141511882,-0.029105859340452057,-0.015869960407327396,0.057053438231361484,-0.01812814864482839,0.022335446206373347,0.04962042725771494,0.10126287277451586,0.11905395433345159,0.08924391421400982,0.03540626089383673,0.12018521612510188,0.07365750212891645
LAMA4,0.04005921234067442,0.058077423806953875,0.027460076616667918,0.0241918386680878,0.028618683596510427,-0.08106776556370736,0.20249824430255728,-0.038121633785169924,0.039693149330403264,0.0958320074697889,-0.022208905255181516,0.12234045514816996,0.020888757595173467,0.15885421769428168,0.08700367692246819,0.09725458321112755,0.06346044640817812,0.04532052294370719,-0.03624352229144745
INHBE,0.07795769229558762,,,,,,,,,,,,,,,,,,
DLL4,0.05801938930090514,0.10103737332000773,0.029518799098498888,0.022751985442206718,-0.00598669876800099,-0.034975903766931285,0.15173820249688375,0.016562370890259945,0.007588578667766363,0.07835832195104418,0.06159721523670831,0.09113775376572093,0.03405048158350423,0.12070503406509331,0.1553018505303698,0.08278060081388221,0.07053384126819646,0.05022358664534923,-0.004045181193361919
SEMA3A,-0.05822929195097451,0.049279022192493346,0.051525260350181255,-0.036714751747665406,-0.03339182231786029,0.03340336871182004,0.02089171644551035,0.017627235661588834,-0.02046439395350445,0.0019314928783826786,-0.028403388257619223,0.0825175597274452,0.02974326896167206,,0.0213904491020386,0.033550744455658775,0.02167412800097781,0.037559760228530574,-0.022394024457354084
RLN2,,,-0.012722256632871487,-0.02445008051588317,-0.014255261291146366,-0.019544512270716945,0.037852922433887666,-0.017946937127046862,0.037366911237111444,0.027565804860701808,-0.013752911436744552,,-0.03493335538885875,,0.024299884033689,,0.01175931738047534,-0.02579288601137915,-0.04058549889486063
C5,0.009831074423944902,0.010447499816252348,-0.0352634581757882,-0.006127253293087461,-0.03502930837585336,-0.03385961979070086,0.10104777460926674,-0.007525395325768554,0.0996664497174586,0.06676508044044555,0.031127694571086467,-0.04859845683849155,0.02405174419926888,0.04605075190857278,0.042369936390466295,-0.06001224625836805,0.004609420666513612,0.11406655748565431,0.037374183770268424
COMP,,,,,,,,,,,,,,,,,,-0.01868236606848668,
EDN2,-0.0006679692008508589,0.03617423984556282,,,0.14844901019387716,,0.12569218670424295,-0.02179356240706095,,,-0.036245336704006814,,,,,,,,
C1QA,-0.04356681846897254,0.047120215937143224,-0.016770460280146927,-0.02765025679822736,-0.006542306172072398,-0.03957574637712244,0.19206831600191915,0.03937694592509996,0.04089772325493257,0.10306002749582209,0.022173728018102516,-0.03751355426329005,-0.06467379730031586,0.029610745498283467,0.04934673182390709,0.0049092942902755924,0.06200083679567055,0.04968619309992012,0.0372725723823505
UTS2B,0.13173382142708767,0.008939438313196938,-0.014471885761574921,-0.024450080375414643,-0.03308208842232188,-0.01454824496438843,,0.057154927864972636,0.0024049172491487246,,,,,,,,,-0.027482269106426704,
COL9A3,-0.033102939254436956,-0.00083064292994184,-0.009144122936492818,0.04319809625878642,-0.09711727543924326,-0.00613665434100974,0.09357846727612368,-0.00891746543635014,0.013763557949885189,-0.0016017526635525488,0.07832190982618346,-0.006863332829713405,0.0072647933133609755,-0.09404441931663891,0.033817015987133776,0.1257445161263714,0.024230882119950267,0.04377624794046952,-0.007023079093747345
DLK1,,,,-0.018153018486234424,0.027985950497563177,0.0345070692926703,,0.1139039405146571,,,,0.114551577890793,0.10273145331244292,,,,,,0.004298332498848166
HGF,-0.07035691786817322,0.051626164667298566,-0.004950042594403206,0.0023725162911268564,-0.02591509867865437,0.02936651905969494,-0.02308824895822868,-0.007531255162865781,0.07827957932818162,0.012406411599657503,-0.020947212589744885,0.05021218790266608,-0.02405502944376395,-0.04445868823097643,0.019553375861744427,0.03778967448744323,0.004469339100786351,0.004802387238954421,0.0023466244796518615
P4HB,0.15431761219427148,0.07167886253747507,-0.018172830263556858,-0.03190596186174695,0.09672988661706416,-0.09797765286319013,0.1421922687948558,-0.02833575019235867,0.018717756099003734,0.04372668149919219,0.011043168472832227,0.044527551436498135,0.047270827274837224,0.09353742823009457,-0.019796408768940045,0.024176435545304104,0.04176965979777146,0.02663664516768803,0.10363517542077648
ADCYAP1,,0.031183644736100198,-0.017978134193538706,-0.017492014279504826,0.015635571890878188,-0.01671326992402598,-0.06065758895714073,-0.029748984908913464,-0.018473297916851983,0.035389662526988774,-0.020265304678151602,0.11830843883167307,,0.09029737907450794,0.058327703075081644,0.045040130087558944,-0.014367736126658492,0.03585049941246382,-0.03038709857917432
GREM1,-0.04179996031967711,0.04365519868979257,-0.025249098565590253,-0.021132534696832274,0.051787059652398264,-0.03253618845871162,-0.05150264065125841,0.08030151510098728,0.09343413771033196,0.08445703461473522,-0.04671708679025154,-0.023582153116193348,0.0297590400097321,-0.07711308337116075,0.05024754448505629,0.03690771797649246,-0.07576694730221241,0.039564096300884366,0.011306411186911251
EGF,-0.05845677972532779,0.038793388851520574,-0.01834875817403979,0.003345945397871998,0.039956602443901104,-0.02328258381360539,0.027980239978612723,-0.019899802182776455,0.05280076886906183,0.1071905916284104,0.02852347218173904,0.11224835251034232,0.09703301050054802,-4.6062238567216716e-05,0.03129870799104943,0.015416024502067936,0.08085711845274501,0.08413603149602858,-0.0035349695439573815
VEGFB,0.06871322237909233,-0.014396380001484374,0.023754962687768423,-0.031722772882187264,0.02407203875769263,0.03877812998507978,0.09092474163648417,0.021341242102915884,-0.02680349994776004,-0.024247713597429606,0.03660060961574936,0.10037123155501024,0.023210947715945774,-0.058087718517164134,-0.05136766250735344,-0.012177656611762863,0.004355873096194817,-0.015965213653955132,-0.029230701670783656
FARP2,0.035737171544721114,0.035066141960104096,-0.025470420601635506,0.0040183672574245245,0.0480936839206797,-0.025851383778655007,0.05281787773887651,0.015560098935723778,0.0027953722230430623,0.013977369261576477,0.0341894600138648,0.03901065814485471,0.12056954836372505,0.04211430405609798,0.10402774350584201,-0.02191888482311186,0.0365523623671166,0.047236417799490865,0.06867972788508471
BMP3,,,,,,0.010593965593157824,,,0.021151613593226475,-0.010797371005659468,,,,,,,,,
IHH,,,,,,,,,0.007048105689084749,,,,,,0.0016456834182802056,-0.04159223505110761,0.010475975740398864,,
LAMA2,0.04465603534389594,0.06438656885207394,0.026604399437535137,-0.03645037758174282,-0.0034832536192754716,-0.05258243053296199,0.1061703013570974,-0.03236327016812986,0.05589122141986038,-0.022446721353358342,0.07325365464376914,0.11340570243651572,0.06289343615774837,0.09842430118409194,0.09535641355248228,0.10967934558786034,0.02747377960291161,0.07696752136191776,-0.11746895966180654
SERPINC1,,,,,,,,0.0507778753238148,,,,,,,,0.03988944211536568,-0.004675621997446008,,
NRG1,-0.024064535688023175,0.0270660929591435,0.06939507278303358,-0.035299103934668084,-0.020029679924863673,0.08334031994608697,-0.0493790957557759,0.0600115387733244,0.031147151209944334,-0.024593482378479106,0.02115569249997536,0.05220291433732126,-0.070844804640936,-0.04419019838397737,0.08819849748894092,-0.06276538848497812,-0.01023016807823356,0.08095218927562556,0.09508187460172356
SPINK1,0.12981606189506464,-0.004125231152600507,,0.08328273132682852,-0.046453484223657415,,,,,,0.010954728832533542,,,-0.0027584875887352923,-0.05888005590776917,-0.06196603848157505,-0.02710356909845374,-0.0359542319884761,0.11081273484387782
EFEMP2,-0.021554344268133744,-0.04349255037549919,-0.026258302947455407,-0.02589656083809231,0.011886163254148008,0.03512377368624671,0.1805091143713153,-0.017184996797255964,-0.0018832759351373862,0.0017518042730052719,0.01615023243540963,0.09901452875961007,-0.02031185833548105,-0.017421617134314588,-0.015309539407729876,0.04320508070820373,-0.020330844658734908,0.012278105963004302,-0.063541002778295
SELPLG,0.03570619704390775,0.07166040161725887,-0.0111157135555931,0.025352964195956132,-0.011627659566916701,-0.0315050953222172,0.07771720678869493,0.04601067081800783,-0.042367271634875844,0.037571420500288846,-0.03250282728850563,0.031072654795210028,-0.07926861226067035,0.07387600215603335,0.06552324469707486,0.07025362726439975,-0.03431064937063486,0.07107253918090675,0.02459757689527705
GDF6,0.0036726105899932784,0.010365926616871319,,0.01742264811766885,,-0.0017079774284319924,-0.009939092073940968,,,,,,,,0.036002625310504216,0.05615127223845063,-0.03798855100264623,,
HLA-E,0.029238012647085997,0.0633407420965678,-0.027328968321077347,0.0234590219086014,0.008636356809473715,-0.09233990514542083,0.20195701821720827,0.02218104020390408,0.024205870610291308,0.03991469827170503,0.019006404636889532,-0.03401786542306516,-0.07390330592153674,0.1314419378795836,-0.037032107712506576,0.01932556112660438,0.04724119537097175,0.05380305475323689,0.07063269879242355
PTN,-0.07543415468888011,-0.040856545713714894,0.0421906099245921,-0.0014415237075830426,-0.02650671907080923,-0.08709885442859955,0.1420709976772404,-0.04019512359125505,0.03559044348949401,0.028482235857754282,0.08270379936422784,0.17574671869861566,-0.006454860599981905,0.08063626512838351,0.04955357298994962,0.05198700096628982,0.02895458893179751,-0.008558708499074827,0.017496348693568486
CD274,-0.0049149027623642235,0.05765639156635334,0.0607746905687808,0.053525838640237106,0.008211162097480879,0.027680196116215094,0.11156737590593623,-0.007663767674025216,-0.013001572185963376,-0.002768347969184095,0.022546564496097148,0.1503145547105397,0.12690172180563927,0.026116901712629186,0.00564389431197159,0.09470335734090907,-0.012605438274851506,-0.03602416361729197,0.11003315301077493
FGF10,,,,,,,,,-0.012246050254518933,,,,-0.10894887008173347,,,,,,
CD14,-0.03477598615753114,0.018459676437838465,-0.0249036032474645,-0.1063445210246554,0.004293729308903186,-0.014129811055450008,0.15883215210768667,-0.01640169860516963,0.028605743807670753,0.06339592530138954,0.0654968628386571,0.01464499549706452,-0.04893048890436018,0.021017195500089868,0.021854911593684707,0.07457757407780839,0.038385187318543776,0.049401871736589865,0.1426927340692869
SFTPD,-0.041239469414395116,-0.029658792838102983,-0.02018770103709259,,0.03147858034955834,-0.032892406402022914,,-0.028487711029914896,-0.02965242483664295,,-0.023253426697283808,-0.044348501944583986,0.07843964097315861,-0.04201278372305429,0.08481310173498678,0.029214155149650537,0.026081943349814347,-0.01575133214630444,-0.06519868037976384
SLIT1,-0.052207374269422284,0.01634741834498581,0.06220848098344193,0.05218131207230112,-0.08134786632441263,0.02185265167880486,0.04837592157124722,0.03776080530030135,-0.01218103739135033,-0.0572033421082095,0.04063579859923946,0.028070952066733292,-0.10890445113086428,0.11729502402426889,0.0315311389216916,0.056765297377120195,0.06185623031886422,0.03983473680990106,0.0786207300943008
LPA,,,,,,0.010536229892210747,,,,,,,,,,,,,
CNTF,,,,0.01132039509206556,0.057030700983754117,,0.024719298297668484,-0.014148200538437166,-0.01096081968232065,0.02406123318097259,-0.015968597807879403,,,,,,-0.022602467988829325,,
BST1,-0.03247133542765705,-0.00420256502752041,0.051013132986944265,-0.028065313922579414,0.006587034100443101,0.007885654251161266,0.1571705938631344,0.025557823422619946,0.007902857063871572,-0.015435306980400357,0.164522261765112,-0.023814922142489398,-0.04505684775038725,0.07240869746845051,0.13244555645139686,0.07977036125786208,0.07544415445378283,0.018689971031019187,0.021045639445682218
AGTRAP,-0.028209280753224104,0.034595652506759285,0.046161205351213534,0.004507862887400743,-0.03647417613305721,0.011471771261861103,0.18810772573757037,0.01817810352793712,0.0075139648520566316,0.1595049091645826,0.01998414926855475,0.05692778653944666,0.017226770046125946,0.045582388018351794,-0.0011402954491386045,0.10883482492632587,-0.055368634023359814,0.033402279226228036,0.010659844679758786
LAMC1,0.057434161032949835,0.09418912022646352,-0.011307963030507132,0.045399919494581255,0.01840897939603784,-0.058627990386836075,0.1863686635750061,-0.04101750952759599,0.03371110867690042,0.019584493067833046,0.008445871458753008,0.10154797820097555,0.030302276409697612,0.13644109493298143,0.09216481235781362,0.12055978881026776,0.07167313446347184,0.056149240165299354,0.023089218680179983
