,UKF248,UKF251,UKF259,UKF260,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk
FGF11,-0.013956856890370009,0.009896943912645515,-0.01698796855626088,-0.010908620846438151,0.06429083576915698,0.051975529793343966,-0.05947976537387383,0.06731899539658072,0.011924080572209592
CD59,-0.02468359973365297,-0.010999793552066948,0.037118757213588226,-0.014891739824206307,-0.009154091813931741,-0.06428188187447524,0.05206687541279805,-0.01608029602823436,0.03955460371462676
COL9A2,0.04712547496149225,-0.034765421050115895,-0.0005919386281699753,-0.0818235212454757,0.010755856177229106,-0.005256793096870896,0.006111165161319384,0.08694615326178357,-0.006376839340447091
DLL3,0.021573381918330598,-0.0312522015999308,-0.0553681225332792,0.03730305987638929,0.07268446943463447,0.019603218775457433,0.05889450132709817,-0.02127427144183108,-0.0005172032113926637
LIN7C,-0.013701001550171543,0.017349700035914756,0.020168187074860067,0.06159613502799804,0.03563875212638584,-0.026545740565949327,-0.06173846990985599,0.013810472254415972,0.011988786928527872
GDF7,-0.023959377159474337,0.0452429460532625,0.0227510208932915,,-0.004534735272932039,,,-0.03940747175403014,
PSPN,0.03132492558799132,0.0385449937429418,0.007024643487863941,-0.01115924497808745,-0.024563381412098257,0.054892370749890125,-0.020087644852434184,0.0702635346496433,-0.012482092548230662
ANGPT1,-0.06164976251412294,0.04189006246001521,0.007252226638287068,-0.04087212275827627,0.029057141304041956,-0.024410805250796096,-0.011731314399519133,-0.04143033361610014,-0.008800589576478925
PNOC,-0.02463843001981982,-0.03368519172410006,-0.0154777165758473,-0.053626634263523994,0.011045129923870932,-0.0304771982617909,,,
L1CAM,0.028156286318244985,0.01708074022568137,0.005791379304406506,0.021704612863208277,-0.014045061188956176,-0.029461009032772836,0.029943186170302758,0.03864336654392639,0.02471173895701989
APOA1,-0.01263082332847421,0.07910605002282764,-0.0015508340323900124,0.03032979771840818,-0.01670535487050554,0.06433488389580864,-0.034490823832796856,-0.01987614366066207,0.040730371511908385
PSEN1,0.016457391732327426,0.0037661404351813934,0.012801837370074976,0.048089097550240364,0.03743602438043103,0.01606660386961728,0.024290266790178292,-0.03846016381885986,-0.05207884198598337
CALM2,-0.02677960500882055,0.012874726238210057,-0.04712794890885369,-0.014407052089974292,-0.02379162520756263,-0.02716504498973854,-0.016784315062416455,-0.028308713206308334,0.0394463321641317
CLEC2B,0.0008765398118563714,-0.014788055155239671,0.021509038054948318,0.005158772842972522,-0.023413578603972297,-0.04479379938995979,0.07703483762337666,0.013689750911323127,-0.010828794307160642
NTNG1,0.06848009704487558,0.03777788605563318,-0.006951683701919936,0.05669379305835171,-0.0392272654790589,-0.017252375947703843,-0.04613163371690827,0.06154789135659938,-0.015975403150510794
LRIG1,-0.02484512142683747,0.042892032408561195,0.025149558155147873,-0.05784599277850329,0.04434826924240657,0.014928654340002127,0.06862058874027774,0.04056233857232919,0.005661832358964104
CPAMD8,-0.01701198560463932,,0.07155631782594593,-0.02803464008776654,-0.01423012299500232,-0.028448965959632547,-0.02772237219799349,-0.0234432893546866,
GHRL,-0.03849006302693471,-0.003851530076975134,-0.02692489764904379,-0.03122390272838076,-0.024950453833686177,-0.0025298097645100304,-0.04981003041236923,-0.024531533338015346,
NPY,-0.09182638075894316,0.02851400389797033,-0.0012360956491452473,-0.02249590167433418,0.028794492778607458,0.003767494080566883,,-0.03507851570130568,-0.046935681384946255
MMP2,-9.473912487329649e-05,-0.01881513389166814,-0.001356194381555151,-0.0643043501939428,0.007279255414738348,0.006214626296624425,-0.001872025614420388,-0.02789924449344369,-0.06470317062988669
LHB,,,-0.011668607013567159,,,,,,
PPY,-0.024359553546165053,,-0.020311641624218134,,-0.010399904829109718,,,,-0.008835173988337334
ALKAL2,-0.027092029911073078,-0.01292016818572783,-0.011499080353562592,,-0.01346734811696557,0.02307954342694986,,-0.018986057588259504,0.028296017151782777
CSF1,-0.014531733168057387,0.04791773365755885,0.012882141661192233,0.06399991424574299,-0.020218795422248935,0.06524462935140328,-0.024619653170711887,0.09415028836536224,-0.023531774338824862
SEMA4C,0.011699078871055466,-0.011255981589296492,0.026255900808049033,0.02292244694757829,-0.02777524772385798,0.041008859905433195,0.0717853388854355,-0.025040116987201128,-0.008234502309971723
ICAM2,-0.028124253430142014,0.0038552562814073523,0.02072332967293532,-0.009468392358436531,0.02211356874438275,-0.018234709599810335,0.20297886348037872,0.04687934372887975,0.03610000756098805
SYTL3,-0.0008972239363609464,0.036730043926821165,-0.018996875892491816,0.026662296697058597,0.018264435607903765,0.01736570583509271,-0.03208832774121681,0.05936924934601083,-0.03250577371447785
IL1A,0.029552701610489097,0.06378258612345304,-0.03180540099178836,0.053971749026525545,0.028575719722794407,-0.00632979760259686,0.056359821430162764,-0.027546008404366305,0.011097275641264389
HLA-G,-0.022229622389400475,,-0.012324307019654637,,,,0.024222961570696238,,0.02507067990793417
PGF,-0.01403231818902762,-0.025262573994787443,-0.016877712930509024,0.007485391059777824,0.006710804994455765,0.07326584955125612,0.02582471002569978,0.06298725008182288,-0.007872739998119193
LGALS8,-0.01697849960070937,0.02392225025198654,-0.03752392426699006,0.0635386996269663,-0.005308737581204671,0.03901995549979562,-0.029711244114505635,-0.013067804798152113,-0.03445568661673983
DKK3,-0.033526721307421375,-0.0684590609433387,0.04716921387963503,-0.09083003456972867,-0.003687912099541343,-0.04945508017414038,0.029271999348434562,0.072833214727745,0.00415840575643552
COL16A1,0.028344820747665377,-0.009222083996786413,-0.06720524481324681,-0.0246583778574822,0.0036374780171340424,0.03028156853197076,0.05867475951327743,0.027149376578278157,-0.045234556532180004
TPH1,-0.01632218841402016,,-0.022427056049202816,-0.02751963347088026,0.010987149836927883,-0.018536726832401332,0.03030264773073178,,0.018936991112588723
TNC,-0.05872910795265317,-0.0025415315179158605,0.06337783473460254,0.09955399572432799,0.01730081667495735,0.06276408038918557,0.04618335671513117,0.11169718813781507,0.037577617911062365
TNFSF9,0.0197346820309643,-0.021605466681254636,-0.020210880195717273,0.01749370884588931,-0.023307677267331146,-0.02054678717189789,0.03006627429651081,0.06125494999207449,0.015361867571153496
C4A,,-0.012732246620150718,-0.013833810717185768,,-0.012328565529142708,-0.016294487057163413,,,-0.016113327177110184
CNTN2,-0.011883936783445249,0.06535544630478793,-0.0364226124300602,-0.035996477485583614,0.05334419313620148,0.027973514805600126,0.0044991330883395195,-0.04108129655023923,0.05957720348914635
F7,-0.015923524945687703,,,,,,,,-0.020301861919890647
LUM,-0.03223113665445024,-0.018771762782229164,0.029483220786176354,-0.06763321070862106,0.06815457041842389,0.005995550020684396,0.09105459372778861,0.06667315102961384,-0.022536908019051536
BTC,0.1504518589546351,-0.019923704594664225,-0.02211605282582213,0.06336619976463453,,,0.018068245765093617,,-0.014687683360791348
APOC1,-0.035143470079522544,0.0021020283656040034,-0.05419788911766998,-0.07287950545984122,0.021251037331407704,0.02585736531051496,-0.1415944142842528,0.05984198712119478,0.037502985091499005
PKM,0.010672388755033025,-0.01329155586794062,0.050728080921968365,0.04495956420009416,-0.00523426377762489,0.02899086573941738,0.007227536601189588,0.12517225018273542,0.017607930946871426
TNF,-0.01833423479875742,0.07674544994526791,-0.030540278283992913,0.025438063881277753,0.010962360301375122,-0.03870676880539694,0.0831071594104344,0.02004130381633068,-0.014255846344795388
GNAS,0.07009545928249891,-0.02449748460230111,-0.029162804855819593,-0.08260391137898483,-0.0013147550859980521,0.05795546768532627,0.028562637949927437,-0.021943360246822446,1.7526824053726172e-06
BMP8B,-0.03728898665573374,-0.02538544749280639,-0.017867070594942903,-0.005629633719193897,-0.03202056814782401,0.09534571398375806,-0.05047868091343706,-0.0012429910703246245,0.008278036371661315
LIPH,-0.016322184395624988,,-0.01752562272227006,,-0.009940194033274287,,,,-0.014473281074317515
CCL28,-0.007899773425388189,,,,-0.015306263547237737,-0.014700429616236438,,,
PTPN11,0.06427689911345473,0.008743072571705549,0.0011910918129164514,0.007289033657649078,0.034904877772628524,0.08534249389762019,-0.04567530579243238,-0.05156434169128374,-0.012323016026405155
ADAM12,-0.018982929103017666,-0.015161645044445239,0.014201840494794777,0.032956220050805896,0.044980856701975484,-0.020938447001413965,0.004533779948824959,0.06314117353110231,-0.014206674612136835
EPO,0.010268729042563235,,-0.0016185039163324328,-0.029529963468032595,0.016003119558026496,-0.018536729554582448,-0.026938766705846807,0.08533303774939682,-0.015718352875906894
EDN3,-0.028432471568077985,-0.00896098124798431,0.08457234043825247,-0.03025218927807279,-0.01611934026711853,-0.01872800101674449,,-0.027128643171729118,-0.004406819032759245
CCL22,,0.00369904310474812,,,0.03312276441198119,,,,-0.017789789998749427
CCL2,-0.04213823412889252,-0.01540291492692387,0.023785348023837156,0.09081350925293129,0.07779672153125052,0.07987270558349369,0.020191349138080607,0.04399479051173531,0.01952808383425739
DSCAM,0.023223237774992668,0.030821040132646287,-0.016559005534525384,0.05144461716632351,0.0081372770393026,0.01475779815999806,0.06975970711970882,0.02956088812328056,-0.07603934732493839
GPHA2,-0.018191903882007778,,,,,,,,
ANG,0.008442421290060285,0.024374297510464042,-0.03896520468261178,0.07919016451068348,-0.05189566826225584,0.03324707209844603,-0.06158854009024496,-0.007254636200756082,0.0084972731324598
FBLN2,0.04840747411435916,0.01546353708803854,-0.01565532196247577,-0.03644477635137129,0.03396084392073668,0.007377617242402731,,-0.04884907882977256,-0.044155340828386264
VTN,0.03683502518946894,,-0.0229744447509759,-0.005011705214369146,-0.017085876449084533,-0.015402906228671022,0.09780947373426051,,-0.01796715299657296
VEGFA,0.019152935860040125,-0.04165077705849164,-0.008471920152073065,0.13023767548364001,0.020557537972027716,0.0652248769624427,-0.11604425378476432,0.13272168021771974,-0.03684736607359589
F10,,0.10809829697657214,,-0.02777823329635211,0.01231603287510951,,-0.046915613881001135,,
SERPINA1,0.036286741575684164,-0.020014312110755664,-0.0015408517321439832,0.007177371420862227,0.01846128812136913,0.04686831384931876,0.08006110557198502,-0.022958086148898244,-0.01290324786602045
VWF,-0.0029543771462292403,0.04664698641304864,0.041038787384159656,-0.0456394094105146,0.00407723787261557,-0.04378032609170913,0.11773448899838757,-0.08678904402785012,-0.007128296824378906
GDNF,0.0008212646630251516,,-0.014532741764220834,,,-0.0007054789698187704,-0.06843527088234815,-0.03023411508268935,-0.03962790933511386
VASP,0.03939463093596463,0.0014966578294456695,-0.007975179317169399,0.030268675676991715,0.0364268399563274,0.029049581190645834,0.010322271771995331,-0.07435265800532186,-0.022396710347845697
ADAM15,0.036424786552173564,0.034313215874013585,-0.018537939894902673,0.04064121385412174,0.022053149444939156,0.012638717069003842,0.055569347031158615,-0.0001028439086174015,0.031191446399836006
WNT2,-0.028551675069139873,,,-0.02392374764764958,,-0.017347629213572684,,,-0.01949705632832259
CALCB,,-0.02328761308168211,,-0.015091208152435419,,,,,-0.017063490395698398
OLFM2,0.005625810155888966,-0.010527290250478764,-0.017149373863817183,0.007045481097966638,-0.05521681580586695,0.012835616055407626,0.03786727235193274,-0.0063514882877092485,0.011417986200421358
MFAP2,-0.004443876712512289,-0.025776230092842793,0.01981256657665663,-0.040239136654903855,0.014782872281008025,0.02926385858403096,-0.0011039423789119523,0.06436026219881164,0.0253446736051678
HLA-C,-0.035130759253722985,0.005967242262385721,0.05647379907742368,-0.02635071278718897,0.017109963654830265,0.06970438947052197,0.06266861292004419,0.04131415601019741,-0.021620372492183893
THBS1,-0.0041364599220404955,-0.013836903563817891,0.029908113808271658,0.05518604335410646,0.022846660280035853,0.015733821163664192,0.05634252893146845,0.07072393648367653,-0.017607820502324213
HSPA4,0.0007464068976104952,-0.017807069151977183,-0.010672814013889828,-0.017855217416973847,0.004176378455842223,-0.005794946701332549,-0.02668410950901977,-0.07300439752531698,0.05477037689127578
LMAN1,-0.03521818650535279,0.01969887980748002,0.031156910531508607,0.055278536705017964,0.009497720855147043,0.012153751595133086,-0.028263343464437662,0.007340251090296968,-0.015567899833394683
LYPD3,-0.024900129868404702,-0.01483772579607878,-0.013099755960097742,0.03358990035162986,0.004675904005833035,,0.11925516134241543,-0.038514141690190455,0.03592401593979429
APOE,-0.006004124269260854,-0.0001409608262810121,-0.06592002720238817,-0.024186705396813005,0.048267058998161604,-0.035235051354267556,-0.0347249002370745,-0.06520564698937507,0.009597313277019301
SOSTDC1,0.0012325223863116413,,,-0.03716876665768766,0.019003268425466985,-0.028186723743211385,,,0.05089757115173038
ANXA1,-0.011906464949515711,-0.02398170094283793,0.03890209662978371,0.023522307460527782,-0.003058765753859607,0.09043185850856393,0.0869459623282446,0.07875261068904858,-0.0402204576469077
WNT2B,-0.041597064676455714,-0.005517823388960826,0.018252812830953306,-0.015996765900485894,-0.01203704019601785,-0.03035380523905082,0.08791430242187563,0.008010967777083926,0.022967970640834546
AMH,0.003669794024307013,-0.019923706690553992,-0.018202672297539937,0.003325881582161835,-0.014990936985584987,0.0007337623175430524,-0.06181032413988488,-0.03250997443371307,0.0031791339091438706
GDF10,-0.0007597698540133228,-0.01669268422261892,,-0.04096826715837647,0.025927457758660313,0.0013833692546366344,0.043448200414139874,,-0.024237792654153392
EFNB3,-0.01309520518395589,0.026442642057993716,-0.05747322497323572,-0.008279904794416456,-0.015587605121163842,-0.05670714492819666,-0.07996058760209575,-0.029232019978368003,0.026028336567234404
LTB,0.01180821491065339,-0.024352708939885857,-0.031038801571623347,0.014408062215763552,0.012221693191285885,-0.002280532981406857,-0.11285454174908059,0.0635685210412269,0.016997865379257383
ANGPT2,-0.023950570040489,0.0263382265123629,0.005188307582934649,-0.002433933101940059,0.004117809557443782,0.048341471331844785,0.05462598121252197,0.021234700615694446,-0.01369336857504863
NRTN,,,,,,,,-0.030966692137548345,
ADAM17,-0.025320350404417193,0.02405251257914327,0.006460243227125184,0.01934719593666096,0.03139584292426694,6.394068954670981e-05,-0.06022761339688983,0.02038573864595244,-0.01205093513119899
LRPAP1,0.017684557876616182,0.037720052365887324,-0.02837080476078478,0.024045952622441757,-0.010697517341550644,0.04511738552203381,0.05507907725508378,0.047694933065862435,-0.037830063826978774
NID1,0.020083767547039746,-0.0077822301792170685,0.0381129833514846,-0.04375214113152863,0.020953354640495796,0.01066001891464326,0.015751836910822666,-0.045915959055766065,-0.010514513583195297
MST1,-0.03021690445084694,-0.024809300548467385,0.05065306132836179,0.049592919591622174,0.03451108899106762,0.01788238456714077,0.03572532876481455,0.045245825442926324,0.01675232478855735
IL13,,,,,,-0.021740062984647427,,,
DCN,-0.03326890104245579,0.0011984088729649351,0.023318881134973036,-0.04975170873058559,0.06518504928049867,-0.027287505143270194,0.06370227952761427,-0.02209328496809265,-0.011144090408294102
IGFL2,,,,,-0.01232856683365492,,,,
COL7A1,-0.019824612088121266,0.003989930302873414,0.08258593108241684,-0.0024841889395718344,0.018197014039160353,-0.014778735851625625,0.007781808467813725,-0.04192069506016371,-0.021411443369616756
CALR,-0.05395240755716455,-0.007959105506691634,0.010081834037483988,0.0822061743456905,0.01712999773688407,0.06576391593908398,0.11106260121740036,0.005828710941523151,-0.013127392665563311
PIGA,0.005599802002880393,0.01647862755752499,0.0164158466974894,0.023791555348110505,-0.009484486989669753,0.11473398698847607,0.012323158824857369,0.01644985595210639,-0.03600150876342398
CD200,-0.014070089139189605,-0.04302842450377012,0.037215949742342054,-0.02230343514977749,-0.04277660110179292,-0.05734266505730358,-0.005654853357778083,-0.031021327000376464,-0.03881598105302026
GRP,0.04973684730462578,-0.01416898507727849,,,0.06999189147938567,-0.0004636047296785544,,,
CDH1,0.015683511520214022,-0.033926390638611574,0.013035169228137416,,0.0821004175944939,0.014274976036398768,-0.005632809634580719,0.08832490970965305,-0.020973556298107633
LPL,-0.031253342859299774,0.020858540955377123,-0.018813532095263732,-0.07419366703045835,0.006226453196609831,0.048742294501466284,0.0315218849511969,0.0032225491500000596,0.03456926102840592
SEMA5A,-0.01970298765475487,0.0037966030549241975,-0.017284718951316527,0.06208276908285239,0.006026771514669327,-0.02976356249595478,0.12264069531198393,0.00775270920331508,0.005105264288471178
SEMA7A,0.0037352385815872685,0.005470126635023885,-0.0338093480586299,-0.02105891478969045,0.03602598334309854,0.04237215069247978,-0.008711924969853173,-0.04875557708321409,-0.026842960931725
SEMA4G,-0.016465496837188676,0.005300792878074198,-0.024550080978886266,-0.027372045496412614,-0.02233774374316042,-0.04136849580692807,-0.08278705533539361,-0.05081630844479556,-0.007271689856969742
SEMA3B,0.006897197780690025,-0.013921785719546092,-0.029946465638746155,0.003856988845268954,0.05688708986213367,0.00012249744585175968,0.02649453375688595,-0.019455418057226795,-0.015253186844541577
RPH3A,0.015272409071351875,0.02281113109583749,-0.03980540958526444,-0.0567421280720925,0.02197908590046151,0.010648325870182303,,-0.00037954491900147957,-0.009856464190729993
JAG2,-0.020425187704033607,0.04102728223388997,-0.05221138104562604,-0.0818264924428549,0.04191625054334849,-0.025721273449288526,0.046656196217324926,-0.06346115139289908,-0.04139713544179067
CGN,-0.035410383283914736,-0.019291423338976415,-0.03294788695536375,-0.031099793951714538,-0.035870630791689305,0.06037638076266654,0.045086357568477425,-0.0478434999471625,0.016052495202568705
GDF15,0.03033745357178847,-0.022178580769694357,-0.019271092584372575,0.03426934550119924,0.009132207650220915,0.0035193055795666875,0.007159305553505704,0.09755077580650273,-0.010964626761369686
SEMA4F,-0.03500486113061024,-0.03657850665367915,-0.007791138296824456,-0.009074554391179988,-0.029761012083343398,-0.02627871287798867,0.09068284445328077,0.02948234698361944,-0.010427428170128204
NXPH1,-0.02347827407702155,-0.0246645373329228,-0.0267298188436424,-0.012910899930262473,0.028682236857184528,0.031900818123576584,-0.02437907799284557,-0.0036214477509037726,0.09035436465698815
ARF1,-0.04692334514665129,-0.025520843875701884,0.06985818498346458,0.010494503155244582,-0.038281594887077976,-0.05826686521063133,0.003548885463132271,0.024841820551036328,-0.033169601584284336
DSC3,-0.013767272999924982,,,,,,,,
EBI3,0.02662032795586268,0.0003143038995460445,-0.03409710455375356,-0.010035458257761368,-0.002472032901253799,-0.02574095920982271,-0.04229892447212466,0.016441742019527212,0.019002175936506965
TIMP1,-0.010902229570767037,-0.019087318973933082,0.07520644373921341,0.08098306160732513,0.020251742169466184,0.014781195747006816,0.06553992095513018,0.04003409101862112,-0.019480264141169358
SEMA3C,0.020381035493221115,-0.01206001486615484,0.016752488454265288,-0.023299923865190277,-0.018456638950689164,-0.011412633460248461,0.04671414502092456,-0.032086876186990784,0.06900440177335486
GAS6,0.017189495868235437,0.031296641805286955,0.037372618662081525,0.06996075857815173,0.0673885778952844,0.023871595478737476,0.024566965406419665,-0.006128789858301303,-0.03145889903022859
MEPE,0.003063637409473135,,-0.005345549201577694,-0.026986548934750648,-0.020454918158074452,-0.034341722514826103,,,0.037931138267771294
SERPINE1,-0.037861414346743345,-0.01898556621213794,0.005051825859316856,0.07543870308169882,0.043358624065391684,0.04379913978196931,0.04236917706164388,0.1142605603717187,-0.04315523189311037
RSPO2,-0.017923094688370837,0.006412741494953348,0.024496543439021568,-0.04891727874782923,-0.024608336799318092,-0.040606722824506,,,-0.021979701517268142
SHBG,-0.017832688077828764,0.008571666976391187,0.0258582160374707,-0.019139728492686546,-0.02094043459090816,0.07357021146762967,-0.0090830418257301,0.05097500824257356,0.013025240409566867
LGALS3BP,-0.03719566626692968,-0.006484134141122021,0.05630221967760764,0.017075726819995765,0.03367790261531865,0.019746982185233575,0.12357090343660389,0.04709087585215038,0.022329894724139227
LAMB1,-0.04553331973622096,-0.010099270953238029,-0.005611717252008325,-0.0017213313288826327,-0.021533702163048934,0.014656599890738106,0.10704131898708945,-0.015155733725961896,0.0008764968847119613
SPTBN2,0.02919199785812232,0.031079732810221566,-0.012015167570688602,-0.08533576720911315,0.031132639184871094,-0.0534138129159086,-0.005478537380180983,0.0579083745932888,-0.011514355446267263
COL1A2,-0.03596523614094599,-0.007514755280234296,0.04531804161452572,-0.01142326605671288,-0.015535776905415894,0.019580033659125095,0.07195815133853348,-0.04469377984437287,-0.03720406163509282
DEFB1,,-0.012541628154254553,,0.0507845497182843,-0.01098402697348631,,,,
CEACAM16,,,,,,0.037393170513892966,,,
SCT,,,,,-0.010095674369440217,,,,
WNT11,0.08155912048837702,,0.008491172854854893,,,,,,0.09472322186218048
LGALS1,0.009002106074012311,0.030875971585447574,0.044961710087645504,-0.018872787794895877,-0.02292185615719668,0.06984859469544148,-0.06054420822750608,0.10448294675647543,0.004909313062393681
BCAN,0.027265215452530404,0.03751908768468571,-0.0765101944180985,-0.04237017592305474,0.05384052751106915,0.008085023936647501,0.04031606129335186,-0.0615675241696066,0.021203442353994788
ANOS1,0.007052126295767423,0.025371911912266676,-0.0046463777228636935,-0.051326109900562744,-0.024031935815082835,0.03673186574560237,0.15275385949308515,0.012203385343148243,-0.015470734656422224
EDA,-0.014446439438540125,-0.02587987505145533,-0.027482930731851835,-0.0076492233311451835,0.019254663462446708,-0.02221816059794001,-0.013875568760369654,0.049280452248411856,-0.032033694362640565
FGF22,-0.0037500803405727755,0.0016761035281302795,,0.01003921344729147,,-0.033892515038908624,,0.02130808099699074,-0.02396556979650806
SHANK1,-0.01973297202519792,-0.013997078662120353,-0.0241238509028747,,-0.014777270754764054,0.011864830861993005,,-0.039111590013677484,-0.02817280498439907
NPVF,,,,,,,,,-0.017789791191184217
TGFB1,0.01640106482262921,-0.013766653676457357,-0.03082589530929899,-0.003976991640465668,0.02428156297647075,0.04126798935029245,-0.010065440242888019,-0.013720947922143687,-0.008021962433361939
MSTN,0.052555178479477965,-0.015085946338197816,-0.02442237851678323,-0.013616463770604782,-0.02667260431995959,0.05302771034056004,-0.03347044678223254,0.0898428566982709,-0.02014321098043701
WNT4,-0.013296033334055575,-0.01639717340332959,,-0.019166370753754533,-0.015513198132659896,-0.020723283142759015,,-0.030966685525577343,0.0315292648511456
TNFSF4,0.015951287837327216,-0.004885671606770028,0.044214147815412885,0.02558084189657559,-0.026543266049615707,0.024142607828592427,0.09397659462456376,0.00894273675716592,-0.039721098280241965
NTN1,-0.0022069238005023536,0.0123006343320809,-0.034437408972713454,0.03444485441237416,0.017179695268283623,0.05078946672993043,-0.04496198596853047,0.05010540867130216,0.007334193456927428
CXCL12,-0.00037981330663286916,0.010246545484415157,-0.06645957843161054,-0.0767367833816177,-0.02722849325667089,-0.043948342341724254,0.050850920572453724,-0.05138552452245393,-0.0362431696809682
GNRH1,-0.02009763930067528,-0.022627876749401827,0.03404364260312845,0.008319975030483305,0.1577675219403093,0.05763372520313559,0.002580253226847682,0.08360529409664862,-0.014226593447768462
FGF8,,,,,,,,,-0.026831158095105234
RIMS1,0.008403092127942524,-0.014701169828089687,-0.03331319263273519,-0.062033996137985783,-0.02676054465919817,-0.04796448033889563,-0.01209195136993641,0.03904172449066273,0.013666257531937448
FGF14,0.03964378328208328,0.08316048815012317,-0.03633761814041146,0.011107744842825727,-0.002264647089969866,-0.041938329396091684,0.0025727757335616127,0.023168613671760045,0.024583324068175774
IGF1,-0.018221147700668072,-0.03866531668308055,0.07901835375214755,-0.04515108621060644,-0.004319051818382972,0.008713967090330123,-0.06652317923436517,-0.06441253332945866,0.03714532229562434
TNFSF10,-0.07390619154724334,-0.025792313368528327,0.0393926274672071,-0.018615380757401333,-0.0023871205022637687,-0.03263272897844974,0.049135069369787836,0.020631550039292908,-0.04850572952414773
GDF5,0.16451250839163326,,,-0.008549070633236672,,-0.015172209013084848,,-0.006815577070461547,0.06972302496746503
CHAD,,,,0.009633942244766705,,,,,-0.03587157099926595
RGMA,0.0026410747146367207,-0.04097719742277521,-0.013975214008374103,0.005731385660969018,-0.05402207822305694,0.009432614370475448,-0.003408702243420067,0.06831961483550542,0.07060914873309355
WNT16,0.06654579743524239,-0.012732243513430871,0.026463684387070138,0.03429556001104239,-0.001229836731351096,,,,
CX3CL1,0.009287432983468525,0.005363827765166563,0.06435143243886611,0.023417954209180365,-0.02847930342653865,-0.017641092225919714,0.09936722919054061,-0.010853586213204881,0.07355710107641696
FGF1,-0.023086894537196173,0.0011005033644411685,0.03888857427601223,-0.014207100302475411,0.005549284783575463,-0.0033542886365754256,0.12459394699707917,-0.0327946600790143,0.08382767081558677
ALOX5AP,-0.08058288366332417,0.039199035363569425,0.050845982117443046,0.03980194485933418,-0.017265605533134627,0.04837380011274028,0.013156884159709578,-0.011410882843874232,-0.02038466944706361
IL1RN,-0.0012133051142614705,0.03476041299870691,0.012797762126888402,0.05928572769849169,0.05613287534970318,0.04592947972338029,-0.07323159117241668,0.09588861062890393,-0.005289755272889528
PCSK9,,,,,,,,,-0.015517359095577835
NPW,,,-0.016583760613980286,-0.0070365220072961645,-0.014005707199027929,-0.018148506886993935,0.09123376583729524,0.0024885333241487593,-0.008760075600849104
CXCL9,0.015368097236175507,-0.020171610994266363,-0.009831515633409194,0.01051121645356486,0.015160764377021916,,-0.03761119985956841,0.030412910504322783,
ANGPTL4,-0.01935511264333733,0.05309848189820969,0.07550421540246743,0.08599513962363269,0.009210707403198744,0.04959376192108878,-0.1713988435134794,0.12742408861956983,-0.06275918126889182
UCN2,,,-0.011499081218652335,,0.0018593383881203985,,,,-0.026831162612703244
COL4A3,0.05244784398308172,0.010181262271786569,0.011315258422485425,-0.052692095226352556,0.0074053884514313694,-0.02054932893241065,,,
NRG3,0.004579866755445099,-0.03565858668772208,0.008918481258198037,-0.016360654827471847,-0.028883673396589236,-0.05513169849514831,-0.04533565599348652,-0.04733472765549397,-0.008467733389092265
IL23A,-0.02178136785380087,0.07893918364289415,-0.018091436698530725,-0.019251385913731014,,-0.025001782090597686,-0.009230631077487486,,-0.015517353682472677
COLQ,0.04688048245850371,-0.020950761417611583,-0.0087754210499744,-0.06537476221103448,0.005208235756439492,0.038301835401303816,-0.11941286333288377,0.015651255004490487,-0.01244597811479534
SCGB1A1,,-0.012920167668998294,,,,,,,
TNFSF12,-0.030333208348999576,0.05283226318125552,0.0125625796729005,0.023549600697604235,0.03235649934308821,-0.01420079615120845,-0.07287801307233448,0.019052706254143417,0.0012649961004509902
DKK2,-0.0074388285786325704,-0.015161640890177493,-0.011668607973195686,-0.02332461652034671,0.054164671291857786,,,-0.026300756015937794,-0.018317158681124643
FYN,0.029265332258255557,0.028267623450634476,-0.02383591512241406,-0.02976438160346168,-0.0142691321293402,0.004371536434774464,-0.08233125756357325,0.022309033648141834,0.03436759491023741
ACE,0.0042244218019862985,-0.019309849536457896,0.023795275420169078,-0.031091569605092725,-0.004850240950109644,0.020006392244784763,0.11511094928450703,0.024463558660310414,0.02716888920637136
IL18,-0.03831113366848362,-0.006787473763746842,-0.016414748601313433,-0.06195525694543487,-0.012831247101437501,0.004639701155971958,0.07153340608052801,0.016893426967353516,0.024225326864869653
PPBP,,,,-0.022080378195454612,,,,,-0.01899950730343147
CCL27,-0.01444643953559511,,-0.016160051577924616,-0.03544792520239745,-0.022689126226575547,0.030841628379597447,0.011786442490680565,0.0433281460073102,0.0689595155871381
SERPING1,-0.08804418314580804,-0.036515708905857466,0.06665653583621847,0.02921965563796733,0.006471518804143151,-0.021520743325158218,0.10472737201215696,0.009482811623828628,-0.006684269467162065
AZGP1,-0.037779797242760677,-0.037816812523997614,0.04889710451014334,0.018353772361694567,0.044666041479127595,0.0668525486540775,,-0.07264201401353593,-0.02041647589159439
INHA,0.0249714114426993,0.013589837630078727,0.053530448288614065,0.005689865784170763,0.011182838254439397,-0.030675570227232194,-0.10671697912043794,0.14797205767054292,-0.012236922159976057
SEMA3G,0.008393475204901421,-0.012247807925608558,-0.02167871919846014,0.0037887859642524225,0.022638994821548606,-0.02318863873953879,0.10185031137614518,0.07466713793630955,
COL6A1,-0.04393647400772567,0.05580682970550388,0.0067012799907696955,0.07558668424808268,0.011313283652980163,0.09557556778772709,0.02417218933794792,0.0623724226393268,-0.018370214147064613
