,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
FGF8,,,,,,,0.026116471603716208,,,,,,0.03630253283962709,0.00267896469374583,,,
RIMS1,0.30545955522340623,0.06452526519969404,-0.030782395485667805,0.05911438511404768,0.02610369048032657,0.21053658194408886,0.12738400260415286,0.2072844788716263,0.12930808437887517,-0.018204935762473104,0.30951008117671575,0.26801960072345576,0.07476731949124088,-0.05691618234229207,0.02554247174262491,0.24993918771665904,0.13984845999438356
FGF14,0.18815543886394032,0.03297293068319746,0.013717062034054463,0.11274208783576381,0.06894173451196806,0.04605600700380681,0.09762667315849685,-0.07866778704500521,0.02284550298215068,0.07920931638070491,0.2563110371281732,0.2096400365735316,-0.005462674958476548,-0.04922495867716153,-0.019308347348608486,0.18394060534078382,0.18802133348823613
IGF1,0.09961229198176778,0.056161018492941486,0.016277365202819864,0.22505439768609495,0.010606240670477073,0.11081061033974875,0.12401710566373719,0.1675875765070129,0.037688369466541485,0.029087716117477198,-0.012752721630152616,-0.012365864951961174,0.008942774977251655,0.06997378679117137,-0.002172003711940531,0.0918413925274047,0.1508338641789765
TNFSF10,-0.04506994857155571,0.041807539739481106,-0.03616445185040425,0.01941369076873835,-0.001227228773351216,0.14459749429863522,0.011265708148825344,-0.26007173902127195,0.08807778775122098,-0.0013054753307212355,-0.12379227656566733,0.040141577747264366,0.02717055784427201,-0.06948067825389002,-0.03670792335991055,0.00860075413082671,0.029089203875538764
GDF5,0.08930179497818534,0.0034763191842307134,,,,0.1055874179694122,0.06648691844990519,-0.07213341374570054,,-0.005320861655486489,-0.024063085942617253,0.08595659109006805,-0.023265780412111255,-0.02274317371530419,,0.07672686089037009,
CHAD,,,,0.14422342642316527,,0.03502185830148727,0.0025479714668792596,,,0.03177560840731536,,,0.0753733713856616,-0.0005460717298952675,-0.01161826650399724,,0.1446731257774367
RGMA,-0.11575684655864568,-0.017949914372883517,0.014977605544967848,-0.017305201182996173,-0.025310516737759844,-0.14318658670359816,-0.22107900394248375,-0.3888548998849022,0.037806993545351976,-0.023603803931679688,-0.0397670744243353,-0.14328707036939728,-0.005245118870443673,0.03507985774952769,0.07336485295283131,-0.00430887336152355,0.09415063807923546
CLEC3A,,,,,,,,,,-0.016881420324477436,,,,,,,
WNT16,0.06598839298330808,0.11189783861783666,-0.036068473447061385,0.1292692461419612,-0.019742973557899453,0.15209565798018046,0.03009850710394966,-0.09858835147662791,0.019565180898038877,-0.023360883095803375,0.15137402306842232,,,-0.02165934443541939,,-0.006659843166723423,
CX3CL1,0.03566280218728537,0.032286822018373296,-0.024764605698994423,0.10296718112514583,0.05984849809916967,0.028982829505522806,0.07990488801430426,0.06496273182335166,0.01323892132289932,0.04124814360118836,0.278946400057964,0.23934313119730583,0.08576852991667294,0.04875701819337479,-0.048042900998228576,0.12576941007267103,0.16059671817937962
FGF1,0.09034637114877724,-0.0057939116286723205,-0.023743649534657886,0.04850061884661756,0.0014384097550037785,0.295067386053778,-0.03525241305786538,-0.16800733916334468,0.1925861987520828,-0.07156060952271498,-0.2626046781522101,0.03106406667910741,0.026099479462627414,0.052146218855192314,0.0013639407890708173,0.19296326755872104,-0.16404136184795212
ALOX5AP,-0.07256931187984107,-0.053145284035420355,0.041619714769050055,0.06749411877630979,0.006626746867860553,-0.17266964682647137,-0.04948603023466897,-0.4779714411211478,0.14670883762235218,-0.06371448285171276,-0.3889658857735827,-0.09155855447567791,0.05799045578877136,0.000319929790823826,0.0981602141400507,-0.15602135271766798,0.030305255328020055
IL1RN,-0.0747579234175355,-0.033570892457824256,0.021876736803885924,0.02302664359370543,-0.04341911276523251,-0.1112065331763621,-0.08668180947885452,-0.049813352029433135,-0.08893283997705452,,-0.1314118426611281,-0.03399192640366076,-0.00846361513433922,0.024180241394761152,0.12434553315739062,-0.14027502432511618,
PCSK9,,,,,,,,,,,,,-0.01574722510470249,-0.021023777279480505,,,
FGF23,,,,,,,,,,,,,,,,,0.07840856888043284
NPW,0.28741131608224,,,-0.10650179490175304,-0.03391637680676198,0.11392967674978981,0.04288616329841331,,0.022713884366863443,,,0.03189362402966198,-0.00109364098374331,-0.05515550621378347,,0.046660066715349786,0.0847316764183313
CXCL9,-0.004721146266240899,0.03027541799903689,-0.03840427549191404,,0.010156298262929953,0.024244065327750197,,-0.07153595043975751,-0.053430894091179744,-0.034074346568197474,-0.05899126588577506,,,,,0.031950282773748874,
ANGPTL4,-0.27942572878655414,-0.11138940261314148,-0.042607061199336785,-0.2351905618768701,-0.0721602004752145,-0.1531260327466079,-0.02599043809187279,0.027366798339740397,-0.001289996649883588,-0.02217231211686506,-0.0670141020555492,-0.19101968898459107,-0.05906716356694979,-0.03588663578333179,-0.041436612669812266,-0.1651552471889866,-0.1554899377726672
UCN2,,,,-0.020969673463744207,0.05179109927130631,,,-0.05067542382069528,-0.028942321570628947,,,,-0.027228625365995747,-0.023756763753552596,,,
COL4A3,-0.0069490824716422145,0.08962239316057947,0.0037824169542941826,0.023005970962764296,-0.016628787985994917,-0.18028302456228223,,,0.026503020120033076,-0.024202892515453878,,0.04274501316717947,,-0.033226528789990085,,0.019266310097641345,
NRG3,0.17693699670613627,0.0868218104149125,0.028792125134475974,0.21859265361595448,0.028803825938961768,0.17392455014729039,0.17575981001219496,0.25142877294629234,0.10294398183652034,0.11831059651433741,0.18680946912057445,0.24355637687993162,0.061087228186122396,-0.026773991714328777,-0.03427769641058628,0.1690773560895553,0.1873221271418132
IL23A,0.009327817687494676,-0.0288604284487752,-0.02113219791212945,-0.045332966542973634,0.051756408100529346,-0.028531565370326382,,-0.017722798617855876,,,,-0.0521562244259873,-0.01574721961141044,,,-0.05914889250813407,
COLQ,-0.00863879551191229,0.023294415324767094,0.07032487955419499,0.06513884549702348,-0.003726446327092815,-0.005455739058576341,0.02286369232188426,-0.04046351144965639,-0.03599252342009745,0.01153982880915753,0.07289610487088839,0.04579372728413124,-0.0076603570378118765,-0.02334273458887072,,-0.01685400776176015,-0.07597607633418983
SCGB1A1,,,0.01856285697865613,,,,,,,,,,,-0.02432464069386738,,,
TNFSF12,-0.005139932305671172,0.00747404339128606,0.049835123607931305,0.03915312038615068,-0.025141399271049195,-0.021722130521918202,0.005181492009158227,-0.22517323389277907,-0.007097334542921477,-0.0174292920855533,-0.002033852230738155,0.10406903908015233,0.01443657265412955,0.01671006314389813,0.080014189503147,0.01544068417108064,0.09726447152313453
DKK2,-0.00947253243605232,-0.05782385643865003,-0.0004018757775776496,,0.08613155693344593,-0.016249261854069087,-0.00930871715921115,0.2037364024995663,-0.000957701956608766,0.011024654034737251,0.08153547270636993,,0.028147490232030198,0.052433015711472866,-0.03313547361975775,0.0162670306845423,
FYN,-0.03822199433220684,0.060624550894581,-0.026828920496513985,0.19302624832058946,-0.009455098235976764,0.025446013512972813,-0.23303915150123725,-0.35803944916046276,-0.019027390968695136,0.01585455155089673,-0.05515844763495895,-0.04910784417679634,0.042388551353926156,-0.061811648364786816,0.15438534634265577,0.11657439341510502,-0.02749904506911216
ACE,0.1295637428992781,-0.007992149053486459,-0.044147378504855235,0.10841065657774299,-0.0039468345990184344,0.016971843354153228,-0.0910887360790329,-0.20865235265484275,-0.10102025519724117,0.11222841975868332,0.043700474533027056,0.1246193623866151,0.032601829391183945,-0.020752271064300404,,0.1693375945531826,0.10365493431983099
IL18,0.05980215362559289,-0.06306941634912289,0.019104370845818886,0.2093747719215502,0.06460627001679459,0.08943051507678403,-0.11704746232644947,-0.40030717802676347,0.062131731075174716,-0.03289180547623951,-0.19798659508685057,0.006014528456168767,0.06261331323281928,-0.0429027408781407,0.047548761876041,-0.0332978820773754,-0.01868250601803192
PPBP,,,,,,-0.036111604826055195,,,,,,,-0.019280956027552268,,,0.04692985824210226,
CCL27,-0.04437841751845057,0.061508533035585636,,-0.030107700367961378,-0.05848827558926306,-0.04704788125345909,,-0.028088010607505647,-0.03492303338035581,-0.016020368612255552,0.005206577409235731,-0.05950203229283571,0.013315903352228655,-0.00332394232968259,,-0.08550740192508458,
SERPING1,-0.03092975682850441,-0.03413834656652954,-0.043570753132185766,0.138389599664521,0.04536894824945193,-0.1043167452758179,0.026628273716419102,-0.43628343918033485,0.021603646842185402,-0.13453248363422696,-0.2707476113586827,0.08409177853697467,-0.0064007412741105265,0.03330192681945352,0.08558408636751759,0.027813814946280702,0.01716578655167973
AZGP1,-0.064503142848972,0.06986135765575019,0.013275302433186318,0.044357427795241516,0.00011054900542613288,-0.24992706198599543,-0.25546489105879433,-0.013544851658441685,-0.06107293205591647,0.040993173968642174,-0.08507298946335383,-0.08697173232422571,-0.02891029458477519,0.05401641073898027,0.10851838324901192,0.050221817522265996,-0.018791976894795993
INHA,0.04338454883898635,0.037453456943524255,0.013453114571708943,-0.02007382041551744,-0.01412319302392026,-0.07744252795714261,-0.006800504011796106,-0.10777071893185343,-0.050766565658465095,-0.0186938591719554,0.09158008098493135,-0.04604617073008715,-0.03780106824959992,-0.036474758013365666,,0.01470967862643301,-0.05659612605114293
SEMA3G,0.0012688065943838296,-0.0023478701420842954,0.024854919091448758,,0.04832597108933448,0.020657424802318566,-0.08216140165917357,0.012837606976604875,-0.00784107388151353,0.04551134245996995,0.08953104304017782,-0.0012431977961908215,,0.04985973069397768,,0.026335969697232783,
OXT,,,,,,,,,,,,,,-0.020369353126086523,,,
COL6A1,-0.1400001235842738,-0.05263497202859076,0.019583000317305126,-0.22817332629659978,-0.10022135357968373,-0.20581315325104552,-0.20749959621963365,-0.48311071020812724,-0.24347457932090677,-0.08777424103616546,0.0017933388276389494,-0.23453393008117254,-0.019495228521520067,0.0005456513974788279,0.1370620511834511,0.08661259073024502,0.10870824425633141
FGF17,0.147963708800013,0.0204205996803036,-0.04013853972338282,-0.03242473918077477,0.022405140204344254,0.17635192256214718,0.012542373822981076,0.029795493730555598,0.03976798052333696,0.02476223628686687,0.1862673407563827,0.06995225066362226,0.06039841245600839,0.029035638996194147,,0.008285979934139785,0.10031074168191664
TNFSF8,-0.026835336466244707,,-0.03552849332151115,,0.030248700700435685,0.007281383101328989,,-0.04654257673341848,0.03472132889869497,,,,-0.02092128862536042,-0.021659347294232127,,-0.028786235312613442,
FGF20,,0.08271463550509763,0.029610086676865554,,0.016767589406457565,0.0933914817326523,0.02178182490212525,-0.055500695583242256,0.03932214354320595,-0.022323503385048956,0.008290329018085567,0.022658071906461224,0.09188681838775484,0.04053877153467188,,-0.004482506743839652,
ICAM3,-0.03327383237284762,0.0022437671419828303,0.03058665695488605,-0.025972360935485512,0.027767928627942248,0.0011208327621552447,-0.040610865671624835,-0.1712164085324973,0.04305197292294046,0.02901665658844821,-0.05407746195096588,-0.05162546831237046,-0.028363396616888758,0.0056902488919451715,0.07852043783383042,-0.02512247648721869,0.03494553289895976
LAMA4,-0.12210167126815286,-0.04268502253475072,0.036705716908153295,0.08924081623252247,-0.050577882692245384,-0.16062763118468473,-0.1369906329149325,-0.413447568774039,-0.18134005345046977,-0.04114637694902924,-0.013565663757147886,0.035596706104391126,0.07261350744343045,-0.024011465974129464,0.02921383820420403,0.03331277321815325,0.15199917299825363
INHBE,-0.02882503641018416,,,,,,,,,,,,,,,,
DLL4,0.04701229840962276,0.03273084990002619,-0.014793550761095835,0.024883292573537,0.023353741711560485,0.03702562192977059,-0.03792383591634556,-0.22601922389246712,-0.04032273943437462,-0.04512094968024978,0.07635707987043229,-0.031577834763965175,0.060814092145799456,0.0059923067834434665,-0.016682578629252848,0.005623358686726049,0.02300942103481161
SEMA3A,0.07337419742937289,0.026965407151828043,-0.001166744658035234,0.06485201742227732,-0.016326511069091998,0.005758005546049433,0.008206269294077157,0.01748189258215213,-0.013966970471824242,-0.006402177466565991,0.17467126473502564,0.14558152263735938,-0.041674961623657324,-0.09417195685478798,0.0659595747683073,-0.01344204014904166,-0.05718390355081804
RLN2,,,0.0009596097381545407,0.009544734774260355,-0.0036426664478604646,0.06260069520066425,-0.0017327680656133897,0.005300168446230557,-0.0337964525551019,-0.0433014480647731,-0.05179773565648848,-0.032606482137354224,-0.014467020269730652,0.009055558123231028,,0.08101821382983738,
C5,-0.00897006266559289,0.013925122000379903,-0.041650111161468224,-0.01785214730452296,0.06386329184084219,0.0013018977503329345,-0.14787705679194016,-0.2736595263827423,-0.011169934338828966,0.011285942034985815,0.023842257700984325,-0.051524963909774145,0.07525370839917885,0.027640128045622672,0.13957475720858012,-0.10407508573984836,0.13847963006560549
EDN2,0.1106273292855536,0.02361635529021243,,,,-0.04749278504253979,,-0.08084050999859718,-0.08693181372535423,,,-0.064305526502333,,,,,
C1QA,0.16261621570515616,-0.05920707905196539,-0.024575575427257457,0.198046633571952,-0.027453816971566496,-0.028808710857372355,-0.1285333698664945,-0.447883139790915,0.014653233863657881,-0.047131051938784835,-0.40512106024205374,-0.17640742824296468,0.046522672879898676,0.008921563135084845,-0.007700373243282358,0.0595426652268743,-0.22733370866253802
UTS2B,0.032243575829880584,-0.004281892739986399,0.03931793670521156,,-0.04239603932057778,-0.0396077152144403,0.045306316452665314,,0.020968190057864804,-0.0052980311445996455,,,,,,,
COL9A3,0.03318659528399128,0.03997870601595851,-0.0018580330213399142,0.13354807897022652,-0.021933685158423998,0.10531538386906868,-0.28066949746242886,-0.4302940470504607,-0.1581435456985768,-0.07320087091980965,-0.10811256500791819,-0.19518806681439171,0.05005788162673615,-0.006352829543732876,0.04038246266570382,0.025551427279349004,0.03318514706456478
DLK1,,,,,0.04769407811227245,0.2109084828450976,0.08629422269468934,,0.20683012561666497,,,,,,,0.16011672776715022,
HGF,0.22924923729467245,0.0019156166935527694,0.05660226542320642,-0.005121912432478231,0.03866970006428464,0.04146375633969334,-0.03228383647336173,0.18216019823743484,0.09659738132009098,-0.057977257964040796,-0.09387013855836199,-0.042475003326190135,0.021496582053454744,-0.08686761843699423,0.02081447443473769,0.0804974103328574,0.11147725131662793
P4HB,-0.12529414031077962,-0.062042092341674585,-0.019767836044892163,-0.2328572733773265,-0.01309225697223472,-0.3001218091837573,-0.26496826858565464,-0.4406090534489377,-0.30460066726217583,-0.012733019783091059,-0.13826965857001972,-0.13700415248544662,-0.04655292471099663,0.010523824348561433,0.07518184992308233,-0.08088050897620724,-0.08855380845288241
ADCYAP1,,-0.013168581152209405,0.03849662904069644,0.2532507405459541,-0.034562273544155614,0.19219980727321856,0.12074686187664614,0.2409378662060279,0.05331271222128444,0.06626100822666361,0.11030074914498696,0.16355854433138065,0.012794249572699192,-0.08732553486139343,,0.13714580091490958,0.10178573652494224
GREM1,0.03188075122097606,-0.005514239324808349,0.00412107664533403,,-0.010268076546241957,0.27133421586777295,-0.09928251040051644,-0.061410402463836875,-0.04518936045412113,-0.04662729367973209,-0.2552649481409242,-0.01313725556669436,-0.03164394850152286,0.022058439261182627,0.005722163597106134,-0.039224141527896925,-0.08881338336789454
EGF,0.008108348256610751,-0.010489919465500068,0.007306756159453335,,-0.03564999033630677,-0.026561980323009306,-0.06542551734209709,-0.14694729833142958,0.015304093805434526,0.019534449790360772,-0.024120667680854614,-0.0021743510598995165,-0.01768831829538697,-0.029910809352865088,,-0.04527476828958125,-0.005767750820814211
VEGFB,-0.12169659257488458,-0.015390677712554087,0.020256329222277623,-0.10604087544554353,-0.044576188892013174,-0.10293614498644955,-0.13911600932486923,-0.30744180933230514,-0.05334874804995178,0.001725004273911442,-0.1978615708388888,-0.15526686914377189,-0.016124411815301568,-0.013422637859884814,0.04867992323086692,0.005669831264921835,-0.0675597816405298
FARP2,-0.04125925068073074,0.07251428990857872,0.0121031535821649,-0.024527348763462253,0.013916671969049384,-0.06573329510648666,-0.1330426581298359,-0.19177944299531033,0.0017284826617529067,0.0035571910191536937,-0.06532505094473359,-0.08253904905280178,0.008447290588463992,-0.04134982634360378,0.013264338678600494,-0.0136387351267766,0.08304106791362413
BMP3,,,,,,,0.004067420241622403,,,-0.01930593984732891,-0.015548714078932534,,,,,,
IHH,,,,,,,,,,-0.029162668021249085,,,-0.018937613342878856,-0.023467978023531524,,,
LAMA2,-0.0369464301517237,-0.04589555006438208,0.03649013865096602,0.11120727348863743,0.025067416896611447,-0.037869770965045645,-0.08692067386214943,-0.28702461849141403,-0.0009065061181569775,-0.00394250447630547,-0.03292058741617644,-0.05258907321757602,-0.02373413040654765,-0.004239412258557378,-0.10674875534939385,0.01432230603986721,0.07250969654136845
SERPINC1,,,,,,,,,-0.02141702223682265,,,,,-0.02317580951107622,,,
NRG1,0.06546284404097125,0.018281102148315347,-0.006357437082042003,-0.03705274079373728,-0.001235426181573536,-0.010623564937518254,0.005683682585848662,0.055585836429394325,-0.029964071884834634,-0.004360121863079541,0.12244819776979775,0.07448560916286959,0.06065175076918666,0.074344571182639,,-0.03702937180117531,
SPINK1,-0.0677197409184296,0.024146538013937607,,-0.06832116066045657,0.014345240395444245,-0.038475982116914595,,,,,,-0.032606482137354224,-0.039930341671567664,-0.014785194282467768,,-0.13347267998465429,
EFEMP2,-0.06730139382047681,-0.00035765257677738374,0.004492937642239028,-2.549284378708703e-05,0.026606166726531887,-0.15863901773455957,-0.1272302842003908,-0.35991375522808766,-0.17702308184506368,-0.007395665209096925,-0.009560288870495369,-0.17134325537904563,-0.032396068328774806,-0.08154933649829033,-0.031917429288711656,-0.06219048860576131,0.11689712693879559
SELPLG,0.0334677708608529,-0.06915098576529313,0.08031995565196008,0.0031093682688944266,0.04613657398768792,0.10882560998429684,0.04162772990527723,-0.2255833755254666,0.11832509726666146,-0.03557018812890109,-0.10456353059241935,0.0029027554009353027,0.007519137247032908,0.030098473281952653,0.03962731974026208,-0.029083930429332803,-0.06853599837014754
GDF6,-0.033840572343926435,0.0694864967207036,,0.16996494720377314,0.018852122739543956,,-0.035466911503593136,-0.030504380954743875,,,,,-0.04496478064041854,-0.04219530872540246,,,
HLA-E,0.1281023275150781,-0.14413140168108832,0.0037960046682983532,0.11394292122838828,-0.013598522039094136,-0.010808047641095228,-0.16012199855758616,-0.4413339765110182,-0.07280905865411626,-0.12962844929974823,-0.3739637936162307,-0.13551611408468694,-0.03419657340557979,0.09863969389215355,0.006074095234753777,0.059495951872606034,-0.1601589206285043
PTN,-0.03919233147401328,0.14638830305086267,-0.035932735792343476,0.23478751162617045,-0.03484955978627529,-0.11392299372123672,-0.3524122188530996,-0.5179537725649479,-0.25927641999246576,-0.06507391006953235,-0.11286340960038331,-0.29461967678228845,0.022967978149174537,-0.07017075863330591,0.02839791981664443,0.03007427059074076,-0.016628240269694176
CD274,-0.0757504159979032,0.06049412256545697,-0.03746731487685631,-0.04572431781897312,0.020704012023480767,0.012530753306204422,-0.0060562595353792084,-0.14436301650100686,-0.04694065673850577,-0.05734584860242399,0.14783946302855522,-0.01963107210683922,0.033686759769898524,0.061129980097224396,0.008995527571203702,-0.036648333703271876,
FGF10,,,,,,,,,,0.013618352162313154,,,,,,,
CD14,0.03831483139030377,-0.07046929367514881,-0.0025464340876210165,0.20712874972615886,-0.07061245495026844,-0.3225586111858638,-0.1485072510603249,-0.3238474552638775,-0.06807008035318306,0.029027347375570268,-0.35456445157504185,-0.19826256150959312,0.045261035884121115,0.05164534480300373,0.01197408117938592,-0.050889864955765654,-0.10236561736586904
SFTPD,-0.004161869641654447,0.05954325012439006,0.013766486279206071,,,0.14544344799570288,0.12599054537201632,,-0.02649601755478667,0.02708754500502235,,0.07790411621666259,0.05830770841810631,0.03537203046294457,0.14242499793423682,0.009238250113354681,0.014552690084769015
SLIT1,0.26736667218328164,0.13587632346457137,-0.01624842346564066,0.12491266485500306,-0.00986894553680733,0.04627779708957888,-0.056771718733002595,-0.17988975446432134,-0.002473851185454904,0.07405150509329773,0.37834047590400993,0.10023360395755189,0.016838636534544833,-0.010683141283022897,0.01624338860681983,0.1926359315244332,0.21552640946471632
LPA,,,,,,,-0.01163625152958254,,,,,,,,,,
CNTF,,,,,-0.03341771222667636,0.006944822344577854,,-0.07947434179747706,-0.03760176325948248,-0.03173408635832044,-0.08688121499125827,-0.03785960533346266,,-0.008307101418346252,,,-0.07969307118353765
BST1,-0.0021543575325370583,-0.005463578776984162,0.033654113241943416,-0.03134440472770818,0.002551419175681847,-0.04422791532470164,0.00909935156856555,-0.33316645933177186,0.0064570324753150535,-0.010278070913652779,-0.0857560886417282,-0.03774539217782528,0.06058098044372631,0.027839961719251537,-0.04893998410386403,0.05334286934222669,-0.013923553049831458
AGTRAP,-0.026791001815221406,-0.020217539706816782,-0.0035758966256743815,0.01780121773424912,0.014001012717298686,-0.07190645107660176,-0.14045386666167456,-0.3700039180773,0.005121536866007053,-0.07328564772988544,-0.21827709666987774,-0.11695114597611964,0.018328879874051792,0.09787195976950563,0.06459122273907465,-0.0362806741781757,-0.009468053392479301
LAMC1,-0.05990186095626302,-0.07311273533653903,-0.050817908890285805,-0.061133358204039395,0.017388688621162347,-0.1284368602208201,-0.1773522499681986,-0.41165845606800316,-0.20573589367622544,-0.022371471570745535,-0.10330716068345003,-0.09926099090305249,0.014668642694421285,0.02318340573804086,0.04625570280938261,0.05550355594278606,0.06002520574146378
COL6A3,0.051551062568414574,-0.02958924750509777,0.05798477005842176,-0.10816832297163967,-0.011072496009764708,-0.021995425768756887,-0.07938190238675816,0.03623423330676115,-0.03398999996693741,-0.015054124844425022,-0.07460134554782132,-0.029764943478966185,0.04253082806191644,-0.016700328776756274,0.005396600447643651,-0.001923337402209874,0.04062091076609992
FN1,-0.23270824692514297,-0.08900582249257281,-0.001434424475278316,-0.15726961585679894,-0.035748439580267494,-0.2661302388508707,-0.2103525600602096,-0.3686510144222431,-0.1608639647247563,-0.07160686708939956,-0.202147502891097,-0.16429162687146048,-0.022317381020699172,-0.01998183506424912,0.0509666705765987,0.014096319407099368,-0.03444502186735966
MIF,-0.23275922125969964,0.009520766854554722,0.009359836937228945,-0.1539392684932838,-0.022164084319431964,0.0034571201572279856,-0.09506179220277447,0.14235204817314917,-0.07614167228416248,0.015400859763669884,-0.059750130258233926,0.05643654962549533,-0.024905833838979204,-0.09102275678781649,0.03454269915106902,-0.12897286829356175,0.06713897486297521
JAG1,-0.12459462898905886,0.03967502796297285,0.011573786752071257,-0.05737070389482711,-0.03786968873746583,-0.07651382352194001,-0.1754052073021164,-0.4518786145804626,-0.1565309678344631,0.00979779070556074,-0.05788475794903477,-0.22062321362769566,0.016193058926293392,-0.04582803401357347,-0.13329273710476092,-0.007477238234131873,-0.014587594563047665
NID2,0.04038345574796936,-0.03296511520502223,-0.017490709629619045,0.11142002627395162,0.05722990760127814,0.01505581301045321,-0.2286340299529961,-0.2742633395651621,-0.035381306673627134,-0.028729028256612117,-0.055442327910338575,0.06493632579120147,0.0350369759207504,-0.046525557557323044,-0.028912951598110474,0.10543234252459438,-0.08659548758575653
EFNB1,-0.015448166982751825,-0.0014122690906676863,0.056312101286301514,-0.010820428703889847,-0.038042584151282095,-0.05863203714034459,-0.13505614484297457,-0.154483373099701,-0.06719174260680176,-0.046024167849585254,0.0035422653307341377,-0.13318843612128417,0.003693476140982701,0.009528987600808463,0.04585436964731714,-0.09629715917042181,0.08566791756807045
COL4A2,0.032455882232361455,-0.01845725096803164,-0.02625734062455193,0.05711090420437342,-0.02133833608935825,-0.12515648645731423,-0.2001994909016681,-0.4607645852674481,-0.19439163334319182,-0.04754922245939642,-0.13771503182006428,-0.13020706490586464,0.04841613264354351,-0.039154161399447385,-0.03126720231545718,0.150482392866712,-0.004131492869195935
SPP1,-0.12608684715731608,-0.053974534112584384,-0.025112492829555265,0.2164097067788374,0.007532698942195039,-0.34400859879642043,-0.3574025714090682,-0.5589323406281662,-0.2153241122910953,-0.0785308225315002,-0.4281068690719914,-0.29112977958321934,-0.01468615305989364,0.03281578927267474,-0.0013832280360143113,-0.13413736534448514,-0.29916443448969327
PODXL2,0.10550841839418944,0.03010490848443597,-0.023393155780526538,0.12011113878991087,0.06786527595137974,0.08733209533081905,-0.13964629679280982,0.020504465695028225,-0.010257576978250482,0.001522829277955832,0.18510495070515445,0.08128115629198875,-0.005111836257139866,-0.02870799801466639,0.05689396117657428,0.13207679706397632,0.1820948079480308
IFNE,,,,,,,,,,0.01026916606825588,,,,,,,
FGF9,0.2492894331293251,0.09098350437157345,0.03223474531671196,0.10963445602184518,0.14495912004934755,0.3918396061035815,0.1263626254612732,0.3654268008827824,0.19243693840260778,0.05554020464275449,0.24159961387229498,0.1676720799488665,0.09159683019164473,-0.04746257851850262,,0.16431639928697947,0.15101767022736642
ITIH2,-0.02683536503603288,0.01785563065400923,,,-0.00881347243501576,0.14700169972602012,0.0200620666327105,-0.07738382827962748,,-0.022647102576586836,0.003703999639411185,0.0063815123717791975,0.061364141342104474,-0.03565908954347557,-0.03687740413499154,-0.132234900222414,
ADAM10,-0.018335765135376176,0.06270092968857795,-0.02740403342700367,0.07789081214823218,-0.0013083142018849513,-0.008431401411548287,-0.09912780938132856,-0.23973482808695137,-0.09171295726750932,0.044880387397997004,-0.16182502858889097,-0.09680011586760574,0.04580232917625823,-0.054364955435416314,-0.0580930636459259,0.04153237888115881,-0.10344070364539575
CFH,0.09205195711792008,-0.04549470943976992,0.02232814961857993,0.14026064206351951,0.05083118488510142,0.12103626353739451,-0.02186243564153373,-0.28130192871076315,-0.07702102181959569,-0.043584523386204846,-0.05008347647340931,-0.10061740920038631,0.08693413230333835,0.02771759958010799,0.26842374099449196,0.01265397262164965,0.05552638455169407
COL4A5,-0.06723048401319692,0.03293628367538432,-0.008462326474850814,0.10629691782246914,-0.0011557910946290888,-0.07846754367868884,-0.13163770884597292,-0.32424105857045593,-0.12173014185869002,-0.024215945294080114,-0.17702918600161296,-0.09685365339507365,0.07379176870970997,0.0442751035215847,0.12858012890373466,-0.051828546221200415,-0.0662800014519428
LTBP3,-0.10831575314295068,-0.05964699958400556,-0.004832609374235555,0.00027758523428963815,-0.046110691632212375,-0.07991967312002776,-0.07037027654605427,-0.1367796859331851,-0.08025418386357926,-0.033831845528875644,-0.029295923205979436,-0.06195149711868945,-0.05948792886091826,0.078852376788681,0.04309961815696374,-0.10112910398474273,0.048020945247122256
GNB3,-0.027440803008473912,0.06665307138889603,-0.0028892316950279405,-0.038719199453382536,0.06368584797396327,0.028191976457671332,-0.08988990270651578,-0.1796214699369204,-0.04367430773350271,0.06606386118406626,0.11747758572372086,-0.03930495188292561,0.04133360501656133,-0.026831133688041044,,0.07324463343203631,
COL6A2,-0.1212979708108258,-0.025155403442013863,0.002954165226785152,-0.24921434490899144,-0.08926491908393859,0.013600741210568914,-0.09084148576381115,-0.30459998051001863,-0.20595369250793188,-0.0715884604674558,-0.17686045095878775,0.016135968865949354,-0.0005554933405592738,0.025665987681716386,0.04071922410107718,0.06890360531682857,-0.052543818532143606
PLG,,,,,,,,,,,,-0.12555207440514327,,,,,
GDF9,-0.04681623809871647,0.03560089024608277,0.019696217484750256,-0.005861474384178171,-0.006351338650494379,-0.013785510459541569,-0.06276226405423113,-0.14293639345220213,-0.07795508152521599,0.02322713099788337,,-0.07694521474746627,-0.01454327028946214,-0.05293233653862394,,-0.031174730025247396,-0.035956334288340094
NCAM1,0.05895280923027131,0.1309435403573825,-0.04797338614299214,0.13633518539925166,0.04240634936164736,-0.013477994312061356,-0.03515059133058896,-0.05892561237411481,0.15228672561438314,0.06612628110150559,-0.0699971891331611,-0.026466488090729247,-0.031376756712715156,-0.10756636793762492,-0.0024815841659991266,0.21865014745181413,-0.06813088888349328
