,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
XCL1,0.02389023612429957,,0.03398571772705438,,,0.042624899072907764,0.029328546576034255,,,0.031966093075702806,-0.0011204452361420992,,,,,,,,,,
CD58,0.09752401925734785,0.04574637108979776,0.018378658397054617,-0.0023591853243460424,0.07927617077425274,0.010692375229655927,-0.08528394316395711,0.06954111540238887,0.07177596250852598,-0.0022038882480037627,0.055742374671478266,-0.015077709625754804,0.09765553899305868,0.04337192123097158,-0.02703992700273221,0.047554930080318664,0.007933295968884953,-0.05240018059603408,0.12332738360726807,0.010794192357347217,0.034355744794973254
TNFSF14,0.08584638069206413,-0.036685757417978374,-0.030801740609754737,-0.014319344462976192,0.002895254447069291,0.08837601303303705,0.09746075311645405,,-0.003825163301880131,-0.006084495148708438,0.08633180392244186,,,-0.06802737537928301,-0.004640602523912774,0.06816870467445948,0.1221134129706739,0.04075401911866645,0.01176905369254776,-0.0036272083699190306,-0.04012133991398812
CNTN4,,-0.005225794961327849,-0.032120885485854095,0.10527268384307885,0.007575617961093223,-0.011841530782212716,0.05521017591665736,-0.0370594899950339,-0.07082431070275215,-0.038556377898769034,-0.11087583996091639,-0.012764208439925694,,-0.048105972659269684,-0.027197776749397794,-0.013001766435231994,-0.031515538237183664,0.0006194732635650028,0.13031464138787643,0.11733511534284201,0.026786653691347608
NTF4,,,,,,0.048304500087712005,,,,,,,,,,,,,,,
INSL3,,,-0.02552446119562042,,,-0.025740070860555617,,,,0.015148180153230112,,,,,0.014507496717083297,0.054985683849633524,,-0.01941075555278682,,0.012789657232242603,
BTLA,,,,,,0.03300624316349979,-0.013393024148065667,,,,,,,-0.041720720559182516,,,,,,0.005921071526071275,
MFNG,-0.03189293344265792,-0.059779732948695034,-0.0020494163240684033,-0.0341766273780104,0.028955803064108665,-0.005957282579153004,-0.0023708828906005204,0.08013567901346359,0.11183133655779476,-0.026019822362319603,0.019039595145089853,-0.021840213699447275,0.032686694128065116,-0.025111333152024243,0.02917670390654692,0.05511523850708072,-0.03848506783186422,-0.06024060872613675,-0.05300030371587711,0.06086910209253583,-0.033276850449084974
ICAM1,0.052851201060666826,-0.0280601764503326,0.004900124081769608,-0.004341695781049344,-0.13235334277771432,0.029370361230244266,-0.05068362508010021,0.10474876651122945,0.03815881587023265,0.06252535808161552,0.05321358152020936,0.08202384557871129,-0.016400187866924373,0.06003740588532198,0.015659935160212364,0.06521550436358228,0.03437157333537669,0.02908058241118808,0.12589353243848664,0.03359163110962517,0.05457931011279129
PROS1,0.004978104243670577,-0.04848222446474427,0.024628241124603358,0.016436848228365452,-0.012638736603475404,0.006319382682025947,-0.012047156228527596,0.09364214119564525,0.11742598793307449,0.05979816198955695,0.0342807810587029,0.034710912210553814,0.11188100826506303,0.054414840949935185,0.03415695663029872,0.03939475452072334,0.05790772965639783,0.007654221139489197,0.021507864412855023,0.028463804204523702,0.07865013268873383
CLCF1,0.03313987197079906,-0.03308209934300945,-0.015841942055561557,-0.0029996915503438665,-0.026318996137078048,0.06831455955560922,0.02282290596301114,0.158294915262043,-0.027744814430229487,0.05051291868292149,0.054746645872357946,0.08635514374934135,0.09604293826260736,0.04466241000087935,0.036561530212379734,0.04672547981618392,-0.04603181643174491,-0.012907635723340055,0.05000023645607816,0.01790768623634633,
PSAP,0.006460165706120205,-0.03289269778912286,0.019262483431992244,0.07522721869778043,0.028649799560565695,0.015873029294421935,0.037269109166216854,-0.1465453956465424,-0.1290668867164134,-0.03136142977339228,0.06896322296946783,-0.053245461462852486,0.04549359348454436,0.10782974597941872,0.040144667369797035,0.11545243493827696,0.03563332656008248,0.019985887111840857,-0.028540617898475656,0.030785926756131805,-0.01615452403836585
EFEMP1,-0.038679875210846565,-0.026442870725813524,-0.03473325996751467,0.035516002509775435,-0.001230238384270422,-0.018128482648773953,-0.007629381556818689,0.08725737143351943,0.08142405768582227,0.06216671259030912,0.13817551499082317,0.0514024851533329,0.0644639304998789,0.16254974874702602,0.04210968324084362,0.020149066495935248,0.05025035344823241,0.05148247246602553,-0.07717612313652482,-0.03750341672633343,0.14019570705976833
C1QTNF1,-0.030729275042605496,-0.010857417707818869,-0.045972118977395386,0.04447919136444745,-0.03465933813295749,-0.017290605689010873,0.037747135188101896,0.05493173477806885,0.13130922424134664,0.06041501626199654,-0.05883623448152363,0.0645619568478706,0.04608532978987569,0.06013779607671484,0.03323918838908899,0.0335209103503214,0.10235043560793435,-0.004079420792504109,-0.058808432940003666,0.018115673982282414,0.04785639128326556
ALB,0.10340918471680617,-0.0367187488272493,0.009047138238038288,-0.025469012898844626,,0.006517716449088256,-0.024678786666206192,-0.02733295680861373,-0.02181661786514851,-0.007171844602077522,-0.028356111513095406,0.0764171299535834,0.037753385435332534,-0.04842769666510469,-0.021105234313985557,-0.03182516651186578,-0.029565763853259062,0.02280302674392677,-0.01616286768684521,0.023363260414684152,0.05555317887754713
CCL13,,,,,,,,,,,,,,,0.04622681878580814,,,-0.01411496112010496,,,
EFNA3,-0.030285280702698876,0.01865202939801901,0.04645052519554148,0.008718690977131818,-0.07736812640567968,0.034169169039658144,-0.008001556789579567,-0.03715888814762577,-0.07015416496223381,-0.009522842371959083,-0.07163714918472742,0.048609587123377956,0.07037502578337466,0.1322498895969085,-0.05250528043591976,0.02519408481865873,-0.045299933524142744,0.04277512226271799,-0.0640897683701195,0.12295046439632813,-0.030197168983841796
DRAXIN,-0.010945214133613842,0.08937069626396789,0.012126521746743354,-0.02309139550269352,-0.09699418446196949,0.0225545024706128,-0.014323330564621387,0.2216621115310598,0.11363663549628159,0.034307027018246096,-0.018634427063344082,0.037530547747750255,-0.004524232516256053,0.167883913388456,0.003297588304224232,0.04018071188161624,0.0472491067548077,0.06797033934530365,-0.009543072526004549,0.0743650744247854,0.11845358155120815
RAET1L,,,0.03927152365328326,,,,,,,,,,,,,-0.021606651901168603,,-0.03799616501465093,,,
NPTX2,0.03310003228435589,-0.008066666501919548,0.02983548534864633,-0.037387410918830834,0.004046086089675624,-0.056845229453441164,-0.030197817979022164,-0.11549757235672033,-0.11816196250742644,-0.07956020809610746,0.11162071302282466,0.06909759869134968,,-0.025397301473359186,0.0025809106770546394,0.08197402974184126,-0.039987868280257764,0.04095421245610122,0.015213012606551505,0.021814685696418725,-0.03832599545805323
FGF11,0.049973889756974504,0.0927676581160042,0.02445787743430727,-0.01723352219030704,-0.10227258334634633,0.05513956334766395,0.0032701883024690856,0.056056952577747704,0.1358443243641427,0.04306870609838036,0.005007535191966447,0.05712744143396375,0.018146727949507203,0.06881162365103567,0.006257216830293732,0.03233214800070776,0.002035605189587978,0.034810664145851766,-0.019144362327838414,0.06859093374173844,0.03395146123672265
CD59,0.042079854314838704,0.06735074679861337,0.09351243873675227,0.003171497844450937,0.05348600670243561,-0.06428112276145495,-0.003394253363997878,-0.12732558808058753,-0.101397532598161,0.036585801510740486,0.041426056237394426,-0.05971385800756104,0.004459647705969819,-0.05496580872555864,0.033463712284857165,0.02323023164882739,0.03840560125095763,-0.07493371389915175,-0.0022652360837566673,-0.07276756987924889,0.08262415676578382
COL9A2,-0.0028284174318751755,0.0583949022510835,-0.015044532249893884,-0.010349022144180453,0.10599573040879441,-0.07193870186036362,0.06315865514454795,0.09624078684522883,0.062264053505203115,-0.0030426744990283043,0.1277175319742791,0.01976887895532317,0.012323462964686088,0.014280176877097242,-0.033370285010211075,0.0028475695559915136,0.010224488183893316,-0.05821549649369157,-0.048326696395917794,0.07552889508671631,0.0005319279413443285
DLL3,0.03542661636480917,0.03372353984659597,0.038134714955693115,-0.053357272614197426,0.09831371346252955,-0.10771100921980231,0.021530405332827227,0.14178889088153626,0.06342339991606928,-0.08843257643347642,-0.05459979582608904,-0.04175348481340822,-0.00655618081091093,-0.022101096374197205,-0.019636257644825322,-0.033700302639340284,0.012579583050001042,-0.02935313870165492,-0.012280486990802211,0.0823900634234249,0.013345570591809979
FGF5,,,,,,,,,-0.026641614829150492,,-0.0246253002772851,,,,,,,,,-0.02718879328889826,
LIN7C,-0.003053521314917981,0.06352913758422425,0.007069905710205244,0.004848275491286579,0.03514644607068371,0.009545152577571986,0.044186389211179365,0.0186360868897608,0.0746388782897783,0.02428427295708544,-0.13124485153784712,-0.02334235968317777,-0.029089147306823215,-0.004913937167758102,0.01885293773498086,-0.016928039819238506,0.0676981721205606,-0.0009567143808849917,-0.005056723299727521,0.04204166955335022,-0.04561227563636995
GDF7,-0.021911223795807348,-0.017871052450334154,0.03388293156008672,0.06718487612535887,,0.037888975169425396,,-0.01087796840054775,0.03080371539453929,0.021883105457671942,-0.045265132127792915,,,0.060372638002473535,,-0.018522274295931267,-0.028989351327841,-0.025424720117849728,,-0.05015086811387085,
PSPN,0.010734289263626025,0.00726702651895194,-0.008469913077693375,-0.04017536670287184,0.03145022544102156,0.059246953273693254,0.01053836557020238,0.06366746743119224,-0.016548922301023263,-0.016621278392717664,-0.06923904073941652,-0.06875946573558679,0.058947330086016485,-0.05647444999865385,-0.006338714133872336,-0.0417949669152625,0.10085752653225061,0.03321314294374234,-0.05471811144735259,0.1277672918910122,0.06483839978022132
ANGPT1,0.049445408198430185,0.04640420196854004,0.005763593660863713,0.008139142500533707,-0.03278470060713822,-0.05342131958397725,0.012436752445716941,-0.038889498364376156,0.10803756067980286,-0.05218075895132283,-0.010651890251092644,0.00397007062938995,-0.07514306401930537,-0.016603668255709712,0.017821538770606243,0.01839288216237962,0.10461305715157336,-0.030437377048432263,0.02461748514825387,0.07925766089654382,-0.06458875808993286
PNOC,0.01481226546107862,0.04616192384087733,0.029549646744313623,0.01909673697601452,0.0653210879108771,-0.0014316774258268522,-0.06042184611624519,-0.06426690084653172,-0.09193349076457133,-0.10239166837693967,-0.08150990207931881,-0.04319151395760123,,,,-0.01969666796008784,,-0.005449486259479764,-0.03572163979194554,0.010507272495957894,0.01122875508309779
L1CAM,0.06697247454001623,-0.06283814263375813,0.013919979815350127,0.0048191784056433136,-0.0004483008516291095,0.027066521985697208,-0.016831506261590957,-0.03537211134231979,-0.07150004381493369,-0.03205771192434498,-0.06420282630749283,-0.06797947485725676,0.013014726144130337,0.007023296297631826,0.032243923273090426,0.08018501266185663,0.048072059224629045,0.06876904675066997,0.07533236432250463,-0.008843964239746944,0.1393876987928865
APOA1,0.016189305854272862,-0.012198851751713093,0.0801590388492384,0.013474450909609192,0.06646952338939174,0.01895018159010851,0.02014933590744383,0.028428849272564834,0.009178052787436122,-0.01290925530451989,-0.022803017324619968,0.001579326036954695,-0.01055225898729211,-0.048297456567018296,-0.006434121029360069,0.10003544948105947,-0.019897874084692402,0.043334499412821616,,0.004632378802719235,0.0014473119202834455
PSEN1,-0.026452992084188446,0.0462801417987055,0.024673332420230516,-8.631857042986453e-05,-0.0348028515030258,0.002107404714455072,0.025099411193194657,-0.03436109947982916,0.0013226566816202303,-0.009710389110523346,0.08884966622850456,0.05384256991843705,-0.01544253126661471,-0.015417060203627772,0.042040547485791176,0.0383358497356648,-0.019769030972917094,0.01933071597161341,-0.051162451593210215,-0.055716913215629695,0.0009567757702083729
CALM2,0.058257590368963046,-0.03487853315033282,0.009571499259815734,0.010183696068790958,0.10396137338588908,-0.0516264255381406,-0.0044194077215295065,-0.10824729187303009,-0.18459696046756244,-0.07551685627042903,-0.12306597181093153,-0.05427715416940729,0.011191557798639602,-0.12985325528360178,0.0287655400006637,-0.02700344285085112,0.0008554944554015765,0.043815492687373,0.04158860927110484,0.051514955694648625,0.04448042690100173
CLEC2B,-0.024402751552484062,-0.06444382455474632,-0.0017835800173076285,-0.05688921950581268,-0.15387060803261599,-0.02703227220606859,-0.03457532385036973,0.11900402483291651,0.12758982370525032,-0.010064161170989074,0.05600078793506715,-0.054678121202588754,-0.03688627170047139,-0.014861987727237987,0.022548153871433246,-0.019640246546604765,-0.05882252435621281,0.021775024452114922,-0.004853936088834563,0.047562679904963705,0.11318288568860278
NTNG1,-0.02088407995635405,-0.00842765030230559,0.03562011521202962,0.037743754189541096,,0.039224705197205195,-0.016614678066530872,0.04672819966314426,-0.027348619883371554,0.02682501802158706,-0.03548306177770808,-0.03619526635075085,-0.06092207580245878,-0.03651572080769325,-0.013894113869973327,0.026912657662190316,0.027877199418375662,-0.027688575109985535,0.10583308521519495,0.07559771090751077,-0.04190137621762337
LRIG1,-0.019783273464182984,0.0447859283135451,0.00722902307721538,-0.022443578412067813,0.0963259239615519,-0.12409207947759095,0.11604832468027561,0.04045194021979566,0.06609910256544653,-0.020599842218780976,0.07939665329465705,0.05040443168767153,0.0472921164296995,0.12484108113402285,-0.04624456091545605,-0.04833253517534828,0.08169798353912705,-0.040590549307526556,-0.034938183175574664,0.0374287713046549,-0.10196127587762961
CPAMD8,-0.01927999650657302,,-0.0306007031027513,,,0.08670645101583375,0.013747898432160621,0.07953651103669448,0.038895349149462605,-0.017189781806721337,0.050598433983027366,0.0019611122942077286,-0.0009756421397177822,0.057741309930646044,,0.07569202104137585,-0.03964215446544909,,0.15050815772469733,0.027495795980057594,0.11316847243535788
GHRL,-0.014972817008270129,,0.0645314430897691,-0.004478275507525893,,-0.018703937506566546,0.012571346159215893,-0.029057111172888464,0.026706827676134946,-0.018651810911496338,-0.0274642509353712,-0.027859219620010655,0.017872535476913348,0.07301042538619996,,,0.02492891557133772,-0.027501771049655788,,-0.04232890442679056,
NPY,0.02163732325837133,-0.03392621805025844,0.02187679654105661,-0.03335618653342896,-0.0202243926337656,-0.024374776198304898,-0.002170998563458546,-0.08858405560338102,-0.0709404605513906,-0.01357685777179945,0.04215476360059048,0.00676118591799766,,0.00528801608459621,0.028899148002371308,-0.005392511407715806,0.005420294858710144,0.05886341177636429,-0.056510884181388416,0.034580867529658534,0.07062950182358203
MMP2,-0.004360930240388005,0.04647032915524156,0.011995630285932922,0.07206833516679027,0.15413044296915226,-0.08614545251891688,-0.016960326643071982,0.0981832722104141,0.11433929817432842,0.0053445850128685515,0.054075990172721036,-0.017191874960027356,0.03610914572810183,0.007967859286008318,0.04815805784973332,0.05621531463194419,0.07064530706792889,0.014056843509994832,0.017721593012064236,0.004362714673491363,0.10287181885697536
LHB,,,,,,0.02031986741923916,,,,,,,,,,,,,,,
PPY,,,-0.03166188309315339,,,0.03645725523819672,,,,-0.0249089606996457,,,,,-0.0012013907007942892,0.033519275193147444,,0.07857904579291809,,0.03140844455038068,
ALKAL2,0.037058431350429674,-0.03858247089571851,-0.051889790917082554,-0.017897919148085785,,0.053796655281237844,,0.04458661899135167,-0.02732644146823918,0.007499920017465278,0.03076832051023125,0.010708059714581622,,-0.003101719795776495,0.00042628110457778234,-0.02167947190224408,0.0037443465956160894,0.037996169228144416,,0.055036280176667195,-0.061021258942918204
CSF1,0.009228238190842987,-0.016275086289788646,0.03389482737953327,0.02752708319469678,0.05607526977055023,0.06465660896540348,0.02803553327018218,0.09819614623453364,0.0865027882477247,0.109389757730437,0.05911584041865975,0.04831003749583725,0.033161157627750515,0.08654872123589336,-0.002630388778180949,-0.031021208340943126,0.06591679368309468,-0.042354219435788196,0.0827313084337921,0.04757479378634848,-0.016360081185280154
SEMA4C,-0.03590051867384704,0.04961571689749696,0.05673700734080658,-0.04142648223102018,0.0553298948552424,-0.04338859170247138,-0.007132811953746398,0.05344756600812149,0.026721470265727725,0.04834955593219148,0.04872218748383053,0.014522348554989038,0.14437747838808093,0.07428294980776846,0.0210001012117611,0.06388181261733308,0.011326906826827816,0.07287385397640049,0.009452654683759928,0.06096582328931519,0.04958426303931767
BMP8A,,,,,,,,,,,,,,,,,,,,0.03378062449885495,
ICAM2,-0.01114733923794234,0.0033581366740103092,0.0751905139418668,-0.03236452809517488,0.15571831113364484,-0.0004754968314326942,-0.030951751023103186,0.0991613001408808,0.09116383118391366,0.011831260879202105,0.08572501827218594,-0.05050757949534879,0.014448030778275323,0.10339593485069262,-0.05655454520216277,0.03276814159567632,0.007513719890352459,0.05573692101939695,-0.04184128180794087,0.0018362526683837947,0.042125470318135357
SYTL3,-0.025940330253627276,-0.0269853469601202,0.06789046240583216,0.0603127758244009,-0.027272695120521627,0.019842659247627032,-0.003911930730651928,0.08283471961193896,0.07411506584900836,0.022169050653976053,-0.011028968841991768,-0.01410905820883666,0.052779040849677786,0.07100784571409018,-0.0819714106774846,0.02711486952485026,-0.01313500446268169,0.0008969637567216925,0.09795196064105374,0.03426559842691384,
IL1A,-0.001573229797664662,0.010071266072911323,0.01689843660228368,-0.035712868960010115,-0.04934011692210313,0.033459120820303584,0.004730482291658716,0.11793103241790881,0.042452162176821386,0.05378403699435354,0.09500401647533238,0.006309645215803144,0.10183141725720357,0.029941167562746677,-0.0018061961496431914,0.0032382194688589166,-0.036665846736583144,0.03603317146097492,0.1641631551883446,0.07053784323053987,-0.0644940645643225
HLA-G,,-0.0556450792080618,0.01634681107918934,,,-0.007295650641985067,,-0.003944597141850118,,,,,0.00798225236972848,,-0.027322562126650952,0.05026145966805134,,-0.0023291302557569993,,,
PGF,0.01596228848469894,0.050154422919438835,0.04587218268830724,0.023830057729306593,-0.04692990858310282,0.028566134471442413,-0.022121988594205694,0.06810163334867098,0.11563790496861616,0.014138338785049004,0.015934119345460324,0.07131636526004051,-0.020131917072948473,0.05385291002683929,0.030986254425636985,-0.014246957679124874,0.08306132758100411,0.007403323142399697,-0.04720627157041495,0.07833203601721704,-0.037198247417633015
LGALS8,-0.004377748065538199,-0.009892661032174593,0.028244881345471425,-0.026530460631993234,0.09263159656680606,-0.013512474769447693,0.03886760753837565,0.0569811460290599,0.007712214149219884,0.010466329719899688,-0.059372586188341646,0.02379067400356674,0.034187960344741225,0.04865455273966001,0.05359356688448892,0.032177993337809935,0.05733791365383776,0.006383135304683079,-0.004757545590010938,0.03209456276953233,0.0054131533771023714
DKK3,-0.006092977158762533,0.0017337662951142955,0.01763778516587825,-0.0011473358694471473,0.008493184877226827,-0.039774506757636045,-0.028247816611982467,-0.13716723113521587,-0.14159795300098418,-0.03471524277572306,-0.15566578649106383,-0.07387826593284312,-0.08112393066162892,0.05966562669996789,-0.0635178249183028,0.057185594472428165,0.09060030107412757,-0.06652948659892821,0.04774183693521438,0.05139640818758643,0.02322622357451961
COL16A1,-0.023604845588116884,0.09524490876431123,0.03225833405346861,-0.005177865570587454,0.1760224743994983,-0.018074767838222677,0.12776855423526526,0.04920394408003247,0.044604145844459084,-0.061100351867120706,0.018897926219992124,0.037814188866740366,0.045910103746135786,0.10263476465267762,-0.005354530308363284,0.028951665200705454,-0.03422797261899112,0.010994339713016138,-0.013470504746436865,0.03283687514128879,0.05770886000615704
TPH1,0.04442314782444696,0.09257494370616672,0.013558945754598636,,-0.010294856115565316,-0.009151847306492865,0.04770575635646008,0.04359847152956174,-0.0003649099605581116,0.009992451604814906,,0.012524755137029824,-0.020961593638580755,,-0.017279876711478525,0.01763821143252601,0.015823694281754962,0.09104424673818369,,-0.002791114128470031,-0.03205220524025336
TNC,-0.011223375000977621,-0.0010718278024797864,-0.01898828270906509,-0.008070243634002884,-0.0725321729096213,0.0905806473894843,-0.022035059430927616,0.1571868568461262,0.1369712327162821,0.0795529426835307,0.12152204256255578,0.07496560957673779,0.04502607747262136,0.18467735516713765,0.017231771754155887,0.03214119292118275,0.026887783576551957,0.03596057308035513,0.0427757329516631,0.00627109872511758,0.014377916933153536
TNFSF9,0.07505088951498134,0.030723234421324953,0.057316783148398366,0.09386376692778825,0.059767582014020285,0.04573569675576176,-0.02977042410576581,0.04977213037989333,-0.05218172005086236,0.04207910513092182,0.06967048556412565,0.06513924232941293,-0.04407065430828392,0.1001146456904578,0.03787186134530084,0.04107691601369793,0.06052416461091906,-0.03929253801263293,-0.011653454757167033,0.013266301979018614,-0.035648537228270195
C4A,,,,-0.017637597073440023,,-0.011150042342203544,,,,0.008594019065514574,0.028977349780157913,0.0059339495882800375,,,-0.026833133337409762,,-0.034211353035363136,-0.02569286564537568,-0.048777330006348145,-0.021031198097461113,
CNTN2,0.0485171397774341,0.059961184321049,-0.015031722937163289,0.005591591368457671,0.1914822710218584,-0.021286032197465367,0.003903112195865652,-0.014569829062177535,-0.0007862067354294395,0.08181783437942378,0.12323429648979475,-0.03965741604018719,0.0238165162712026,-0.12034304341896986,-0.09835970155572947,0.04554447155216562,-0.04047492253672965,0.0008092506989045114,-0.039226705698907315,0.06297921705440138,0.007389267219252521
F7,,,-0.030498577729569466,,,,,-0.0007577365461543143,-0.024100911942072686,,,,,,-0.03380819876033865,,,-0.02542472257635804,,,
LUM,-0.0011958710843646826,0.00400656096226711,0.07222291779062238,-0.02600395658274142,0.01698866882324397,-0.03639574818620946,0.028737569412762592,0.00831510098209739,0.14066619729005178,0.011646968835007621,0.04214657690623334,-0.03662271804931219,0.0202645947750198,0.11773529755943113,0.0054866324726243355,0.05543301378693671,-0.007545726884500736,-0.03273078635988029,-0.034709241053776325,-0.025645632973123254,
IZUMO1,-0.0184226386835993,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.0024863121456917374,-0.027599706818023723,,0.0313714185704182,0.024285801943004323,,,,0.023003366140374498,,-0.0005742151480323863,,0.01145178673436588,0.03709994146284539,0.03804836039197451,0.037190076964974686,,-0.029512907991303006,
APOC1,0.02488442540877951,-0.0776932853249645,-0.018858518423891416,-0.0016231332965324127,0.16434698700312717,-0.031526186257021936,-0.01759109073587399,0.11685378153861849,0.13650811309287006,-0.03985000070512745,0.10581945418272949,0.04546162099590885,0.0632751497856157,0.05259149804041143,0.02525147551099739,0.0008438980900225984,-0.02628006324987511,-0.04629545955947704,-0.08948278414711902,0.04900367550363181,0.12087740388139184
PKM,0.03204478256928739,0.013849904151046264,0.010432919688729959,-0.008891906517499062,-0.19644692215139706,0.10207351339344646,-0.03513279810160311,-0.001090669963360309,0.019114260382810562,-0.018139829561572417,-0.08447060912269361,0.12652375227517523,0.01844003859851157,0.19175436219500905,0.023526477971785142,0.05716586572473096,0.016077140954556958,0.08648604527626384,-0.020212299494390722,0.05069281132082189,-0.12906468273269397
TNF,,0.052679101041663214,0.03482198570560967,0.016686643223695723,,0.037321025182837544,-0.0265480431615216,-0.014774538203026316,0.05032485079464664,0.08360672507579725,0.09518846910026256,0.01115556661744747,0.033973211914148184,0.03814460787910559,-0.023739915512354434,-0.02160665779438777,,,,0.08213817215380792,-0.0902114965437638
GNAS,-0.03866348113412351,0.03377958030715228,0.011677188314963678,0.04190980445365013,-0.11987624175585455,-0.09971111000441589,0.014747997121119754,-0.08005520360224189,-0.08110890462395454,-0.04255113596132164,-0.1604075720013152,0.13476856119056688,-0.005262167973381099,0.05988170021744546,-0.04907997541916767,-0.03967897797176047,0.07278068430445794,0.046499781176967056,-0.17120233089011253,0.05525398850136857,-0.08316385391082318
BMP8B,0.039545930202589605,0.06122410166286315,0.06389838104660332,-0.021336374606166296,-0.0008213595712909525,0.04994745628022485,0.03344735985161408,0.08867374432142117,0.014668919293651585,0.011431327068432157,0.10251189660785376,0.05664288586914052,-0.002249511147834032,0.0003389637409380355,0.0017959690815171386,0.027159256450621377,-0.033012166921337564,0.006393923504680635,0.046185502715053006,0.06311639893391752,0.1177508068012038
LIPH,,0.03179497391468443,0.05711659065931824,,-0.03788722032448144,-0.010510746629859374,,,,-0.023807900801999713,,,,,-0.024102004299190398,-0.02408956459249999,,-0.040375583986522835,,0.015737307654176396,
CCL28,,-0.019092160350211978,-0.04397408369392039,,,,,-0.023042025684474794,,-0.012327483599266723,0.05645412562281954,0.011189286372197136,,,,,0.13103025887659694,,,-0.02799262411777616,
PTPN11,-0.03807749314775115,0.05258622052221641,0.04180229506099312,-0.004663251706626371,0.10812572464015555,-0.013970128218104795,0.02804646485358183,0.016520012210485262,0.06964827339242662,-0.030615251406419946,0.012486399791003619,-0.0029423612743139575,0.0031937103357042662,-0.07520056545471192,0.022542819534401865,0.0003154143156405555,0.002218591713960007,-0.037304309822023575,-0.04373336107694592,0.013319419758114723,0.08534646739650802
ADAM12,0.021527298757259145,0.03275829670787669,0.04502243047943017,0.010590339044477235,0.04570501421758855,0.02168458578882229,-0.01521194123861099,0.08010227343799786,0.09550811655268997,0.01803420785921851,0.04852395511749165,0.00716531238515257,0.05494624702395599,0.00875188346555224,0.09272041510692451,0.024342229401604215,0.01657070623286993,0.02949489162303494,-0.011277214686259576,-0.021715816002748564,
EPO,,-0.05392389132556971,0.08464347611495818,,,0.034174428538640736,-0.034698498908149994,,,0.021433886765679172,,-0.026269783935118866,0.008215824739192953,-0.04120953617218132,-0.026175392203468557,0.03997539848573154,,-0.024324647510963384,,-0.02976782934043976,
EDN3,0.09489301467289828,0.030454186413104982,0.023673263137237218,0.009070736340501347,-0.0094916793304647,0.0023545575171231227,-0.03554713360112027,0.06789271487470043,0.024264421628058298,-0.038607662263794355,-0.04410113510829413,-0.026540849009956135,,-0.029382397232976892,0.042951257700496605,0.029127972018990016,0.0816114534935517,0.008169380999197411,,0.04326197430668148,0.04689612149924255
CCL22,,,,-0.02229815000645791,,,,,,-0.033194877341644086,,,,,-0.029624906255181778,-0.022879354573739925,0.0043468643721888385,-0.021343819273598255,0.05797735929060451,-0.010939807616248414,
CCL2,0.03105324256005396,0.02315526450662256,-0.004784206555164925,0.008797081192204754,-0.06790069408344084,-0.06809964727410481,-0.0024444729230789566,0.09448484362962922,0.0029316905476439604,0.0555990709138017,0.169017158801437,0.03357626561211164,-0.005729679172838139,0.02534161891042543,0.003155743617472786,-0.01706703335300058,0.010665432967018919,0.052296806761542594,0.20192035811523826,-0.0057340645556668585,0.019767138840623186
DSCAM,0.008745992240154474,0.05509992546634456,-0.009885162561667445,0.021872566403360164,0.07570904064028142,0.05763458987395405,-0.028866123795495115,0.06710896855362182,0.032427606196189056,-0.013296964004973594,-0.04278452053589249,0.061178837191465246,-0.020888495541033853,0.0770424093566656,0.0056934579034979655,0.04195146197310332,-0.007959543217657747,0.017416759420099927,0.17192758572369207,0.11398498271443072,0.09439149817757288
GPHA2,,,-0.003508690579883722,,,,,,,,,,,,,,,,,,
ANG,0.013271024200790118,0.002776873148871045,-0.006795322625127813,0.014085050420944007,-0.09465022455991802,0.0845929843653153,-0.006881432036858918,0.036091780653782934,0.0882195683067474,0.011028787781500718,0.07630292410461433,0.055405384147182796,-0.0033965916119279528,0.1569468644744997,-0.013591103214826131,0.04757123248327102,-0.011430480620324564,0.018912157735055345,0.08090827839969417,0.08258078377956815,
FBLN2,-0.006652077254411588,0.0005579128713990141,0.03614847105631753,0.006806754568456534,-0.018372000462791742,-0.005699029716834525,-0.04132550141459101,0.013175499661401241,0.0635498100693305,-0.011657665038339359,0.02957964622475915,-0.039819612726017604,,-0.038521765277627566,0.010253930810704732,0.1077546212334768,-0.0033959585056480006,-0.009442584197140908,-0.032633139793129894,0.015829419164810243,0.10687020829166867
VTN,,-0.05931910770784263,-0.0035596595588282226,,0.034002638971655785,0.05789236298092005,-0.024437570125642315,-0.0057267590422687645,-0.00011324080567188367,-0.004660539418217818,,-0.0055540521895833545,0.022475651919795413,,0.08968153573477872,-0.017592750438381256,,0.03999797236951571,,0.0425297671011286,
VEGFA,-0.022982118929388035,0.011232883680096025,0.0011456277256026758,-0.012564607449537859,-0.15881611998594114,0.12054882503139168,-0.012105113428726888,0.13027689935213277,0.09739909089858326,0.021317204385262946,0.018774536176017726,0.1188011621329298,1.3002412262228563e-05,0.16025668693389888,0.03275426154484745,0.01719633305426732,-0.013106084190455886,0.05376900837075079,-0.016942630548145182,-0.042041320097865424,-0.03726855877941511
